"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.940211250×10^0,-1.146434903×10^0,1.106584549×10^0,4.904820621×10^-1
5.950161250×10^0,-1.157117128×10^0,1.116584420×10^0,5.922480822×10^-1
5.960111250×10^0,-9.853723049×10^-1,1.301930428×10^0,5.948077440×10^-1
5.970061250×10^0,-6.479620337×10^-1,1.408101916×10^0,5.024192333×10^-1
5.980011250×10^0,-2.555104196×10^-1,1.095539808×10^0,3.150567412×10^-1
5.989961250×10^0,1.489321291×10^-1,4.956295192×10^-1,-4.713928699×10^-2
5.999911250×10^0,5.145283937×10^-1,1.404479444×10^-1,-4.838616848×10^-1
6.009861250×10^0,7.777571082×10^-1,2.001456320×10^-1,-7.911157012×10^-1
6.019811250×10^0,9.414940476×10^-1,2.776503861×10^-1,-9.423611164×10^-1
6.029761250×10^0,9.842996001×10^-1,2.630069852×10^-1,-9.406723976×10^-1
6.039711250×10^0,8.463906050×10^-1,1.466537863×10^-1,-7.997362018×10^-1
6.049661250×10^0,5.559526682×10^-1,4.125679657×10^-2,-5.198829770×10^-1
6.059611250×10^0,2.734537423×10^-1,-1.460538357×10^-1,-1.310459673×10^-1
6.069561250×10^0,6.725687534×10^-2,-3.325667381×10^-1,2.703816295×10^-1
6.079511250×10^0,-2.216087580×10^-1,-5.948719978×10^-1,5.398020148×10^-1
6.089461250×10^0,-5.607132912×10^-1,-7.335476279×10^-1,6.261568666×10^-1
6.099411250×10^0,-7.924122810×10^-1,-6.268538237×10^-1,5.594959259×10^-1
6.109361250×10^0,-9.146454930×10^-1,-5.195310712×10^-1,4.322801828×10^-1
6.119311250×10^0,-8.975033164×10^-1,-3.721093535×10^-1,3.545283079×10^-1
6.129261250×10^0,-7.868785262×10^-1,-1.121970937×10^-1,3.075882196×10^-1
6.139211250×10^0,-6.475848556×10^-1,1.616470665×10^-1,3.089003563×10^-1
6.149161250×10^0,-5.491778255×10^-1,2.822488546×10^-1,3.936213553×10^-1
6.159111250×10^0,-5.118664503×10^-1,3.017918468×10^-1,5.206761360×10^-1
6.169061250×10^0,-5.435510874×10^-1,2.207119018×10^-1,6.542863846×10^-1
6.179011250×10^0,-6.629642844×10^-1,1.909391955×10^-3,7.941870689×10^-1
6.188961250×10^0,-8.825783730×10^-1,-2.739994228×10^-1,9.281212091×10^-1
6.198911250×10^0,-1.143575907×10^0,-4.901631474×10^-1,1.023814678×10^0
6.208861250×10^0,-1.363921046×10^0,-6.692823172×10^-1,1.122960448×10^0
6.218811250×10^0,-1.493165851×10^0,-7.398077250×10^-1,1.280222058×10^0
6.228761250×10^0,-1.481052518×10^0,-5.658434033×10^-1,1.452985048×10^0
6.238711250×10^0,-1.368947029×10^0,-1.453021914×10^-1,1.571186423×10^0
6.248661250×10^0,-1.201854467×10^0,4.847886860×10^-1,1.604846120×10^0
6.258611250×10^0,-1.087783813×10^0,9.572237134×10^-1,1.357782483×10^0
6.268561250×10^0,-1.126079321×10^0,1.109825134×10^0,6.848792434×10^-1
6.278511250×10^0,-1.344503641×10^0,1.127223253×10^0,-1.675661206×10^-1
6.288460750×10^0,-1.655877471×10^0,8.064915538×10^-1,-5.097243190×10^-1
6.298410750×10^0,-1.905101180×10^0,4.997292534×10^-2,-5.693370700×10^-1
6.308360750×10^0,-2.034350395×10^0,-5.348157287×10^-1,-5.031114817×10^-1
6.318309750×10^0,-2.104289055×10^0,-7.829909921×10^-1,-3.549110889×10^-1
6.328259750×10^0,-2.043834448×10^0,-6.504769325×10^-1,-2.143353224×10^-1
6.338209750×10^0,-1.730775356×10^0,-3.361566961×10^-1,-7.235236466×10^-2
6.348159750×10^0,-1.322052836×10^0,-1.142240316×10^-1,-9.286046028×10^-3
6.358109750×10^0,-9.529466033×10^-1,6.684084982×10^-2,2.423176356×10^-2
6.368059750×10^0,-7.255893350×10^-1,1.998202056×10^-1,5.641606450×10^-2
6.378009750×10^0,-6.032389998×10^-1,2.336733490×10^-1,7.269835472×10^-2
6.387959750×10^0,-5.500109196×10^-1,1.686285734×10^-1,6.618611515×10^-2
6.397909750×10^0,-5.589279532×10^-1,6.965503842×10^-2,1.063866988×10^-1
6.407859750×10^0,-5.962916017×10^-1,-6.610119343×10^-2,1.634366810×10^-1
6.417809750×10^0,-6.641190052×10^-1,-1.951174885×10^-1,2.229313403×10^-1
6.427759750×10^0,-7.469260097×10^-1,-2.195746303×10^-1,2.816244960×10^-1
6.437709750×10^0,-8.709739447×10^-1,-1.299581677×10^-1,3.345501721×10^-1
6.447659750×10^0,-1.022547960×10^0,1.237500086×10^-2,4.106590450×10^-1
6.457609750×10^0,-1.183594823×10^0,7.938604057×10^-2,4.942786098×10^-1
6.467559750×10^0,-1.287354231×10^0,1.120938919×10^-2,5.089709759×10^-1
6.477509750×10^0,-1.210036039×10^0,-8.628358692×10^-2,4.839050472×10^-1
6.487459750×10^0,-1.001813054×10^0,-1.215859130×10^-1,4.725200534×10^-1
6.497409750×10^0,-8.048702478×10^-1,-1.305274218×10^-1,4.435290396×10^-1
6.507359750×10^0,-6.932529211×10^-1,-2.056730390×10^-1,3.773273826×10^-1
6.517309750×10^0,-6.340946555×10^-1,-2.965644300×10^-1,3.090866804×10^-1
6.527259750×10^0,-5.805645585×10^-1,-3.174777031×10^-1,2.597723901×10^-1
6.537209750×10^0,-5.165175200×10^-1,-2.958040237×10^-1,2.330443859×10^-1
6.547159750×10^0,-4.014545977×10^-1,-2.089439631×10^-1,1.717730463×10^-1
6.557109750×10^0,-2.947947681×10^-1,-1.734833121×10^-1,1.285456270×10^-1
6.567059750×10^0,-2.271193266×10^-1,-1.741040945×10^-1,4.758979008×10^-2
6.577009750×10^0,-1.958996803×10^-1,-1.986585408×10^-1,-4.409741610×10^-2
6.586959750×10^0,-1.936447769×10^-1,-3.208230734×10^-1,-1.733358204×10^-1
6.596909750×10^0,-1.364035010×10^-1,-3.385054469×10^-1,-3.106858730×10^-1
6.606859750×10^0,-5.146436766×10^-2,-3.748810291×10^-1,-4.300801754×10^-1
6.616809750×10^0,7.166093588×10^-2,-3.925114572×10^-1,-5.022317171×10^-1
6.626759750×10^0,2.597088516×10^-1,-3.034889102×10^-1,-5.698583722×10^-1
6.636709750×10^0,5.081626773×10^-1,-1.653138548×10^-1,-6.392669082×10^-1
6.646659750×10^0,7.468884587×10^-1,-7.968336344×10^-2,-7.111221552×10^-1
6.656609750×10^0,9.702709317×10^-1,-4.236081988×10^-2,-7.594769597×10^-1
6.666559750×10^0,1.194129229×10^0,2.186743729×10^-2,-7.557994127×10^-1
6.676508750×10^0,1.396829247×10^0,5.701557174×10^-2,-7.177619338×10^-1
6.686458750×10^0,1.536020160×10^0,1.084380150×10^-1,-6.317580938×10^-1
6.696408750×10^0,1.588813066×10^0,2.440912724×10^-1,-5.525742173×10^-1
6.706358750×10^0,1.571178436×10^0,3.906293213×10^-1,-5.354015827×10^-1
6.716308750×10^0,1.663497090×10^0,2.998408079×10^-1,-5.559306145×10^-1
6.726258750×10^0,1.848100781×10^0,-2.497029305×10^-2,-5.994967222×10^-1
6.736208750×10^0,1.982095480×10^0,-5.135203004×10^-1,-6.472693086×10^-1
6.746158750×10^0,2.041899681×10^0,-9.705435038×10^-1,-6.823889017×10^-1
6.756108750×10^0,2.000096560×10^0,-1.347728252×10^0,-6.720188260×10^-1
6.766058750×10^0,1.868566751×10^0,-1.595121026×10^0,-6.237332821×10^-1
6.776008750×10^0,1.659672976×10^0,-1.742924452×10^0,-5.597642064×10^-1
6.785958750×10^0,1.390617847×10^0,-1.697413802×10^0,-4.860021174×10^-1
6.795908750×10^0,1.120933771×10^0,-1.490183353×10^0,-3.594820499×10^-1
6.805858750×10^0,9.193537235×10^-1,-1.274358988×10^0,-2.457666546×10^-1
6.815808750×10^0,9.009622931×10^-1,-1.129056096×10^0,-3.402548432×10^-1
6.825758750×10^0,1.150601149×10^0,-1.072150469×10^0,-5.931888223×10^-1
6.835708750×10^0,1.478661776×10^0,-8.644281626×10^-1,-1.027079225×10^0
6.845658750×10^0,2.017268419×10^0,-3.247771859×10^-1,-1.351713061×10^0
6.855608750×10^0,2.317567587×10^0,-9.220039472×10^-3,-1.482136965×10^0
6.865558750×10^0,2.412953377×10^0,2.050451189×10^-1,-1.366539717×10^0
6.875508750×10^0,2.386069298×10^0,3.426397443×10^-1,-1.171783209×10^0
6.885458750×10^0,2.214911222×10^0,4.025664628×10^-1,-9.835813046×10^-1
6.895408750×10^0,1.944640994×10^0,4.806608260×10^-1,-8.796510100×10^-1
6.905358750×10^0,1.615036964×10^0,6.509217620×10^-1,-8.498443961×10^-1
6.915308750×10^0,1.303796411×10^0,7.842773199×10^-1,-8.098374605×10^-1
6.925258750×10^0,1.048689604×10^0,9.488785267×10^-1,-7.406643033×10^-1
6.935208750×10^0,8.170822859×10^-1,1.089196205×10^0,-6.571979523×10^-1
6.945158750×10^0,6.102278829×10^-1,1.141181350×10^0,-5.798820853×10^-1
6.955108750×10^0,4.817147255×10^-1,1.209098935×10^0,-5.100309849×10^-1
6.965058750×10^0,3.673945367×10^-1,1.247629881×10^0,-4.524127245×10^-1
6.975008750×10^0,2.501372695×10^-1,1.291960716×10^0,-4.208758175×10^-1
6.984958750×10^0,9.960607439×10^-2,1.333568931×10^0,-3.916697502×10^-1
6.994908750×10^0,-8.530072868×10^-2,1.371111393×10^0,-3.586491346×10^-1
7.004858750×10^0,-3.031427860×10^-1,1.407566905×10^0,-3.033193052×10^-1
7.014808750×10^0,-5.533382297×10^-1,1.419749141×10^0,-2.266395092×10^-1
7.024758750×10^0,-8.411138058×10^-1,1.323246121×10^0,-1.141923219×10^-1
7.034707750×10^0,-1.109058738×10^0,1.208438635×10^0,1.392399892×10^-2
7.044657750×10^0,-1.369529247×10^0,1.020588040×10^0,2.045299113×10^-1
7.054607750×10^0,-1.547189951×10^0,7.954240441×10^-1,4.110093415×10^-1
7.064557750×10^0,-1.490233660×10^0,6.264629960×10^-1,5.619900823×10^-1
7.074507750×10^0,-1.230384111×10^0,6.113200784×10^-1,5.744541287×10^-1
7.084457750×10^0,-8.223623633×10^-1,5.536828637×10^-1,4.570220411×10^-1
7.094407750×10^0,-2.756266296×10^-1,1.516312659×10^-1,2.137889266×10^-1
7.104357750×10^0,2.979402244×10^-1,-1.032303199×10^-1,-2.478383482×10^-1
7.114307750×10^0,7.137232423×10^-1,3.148049116×10^-2,-6.459905505×10^-1
7.124257750×10^0,1.010954499×10^0,2.919743955×10^-1,-8.424181342×10^-1
7.134207750×10^0,1.226515889×10^0,4.316054285×10^-1,-8.975346684×10^-1
7.144157750×10^0,1.241183519×10^0,4.053631723×10^-1,-8.083906770×10^-1
7.154107750×10^0,1.055113792×10^0,3.115134835×10^-1,-5.192667842×10^-1
7.164057750×10^0,7.655037642×10^-1,1.010427922×10^-1,-6.669425219×10^-2
7.174007750×10^0,4.385882020×10^-1,-1.609717160×10^-1,4.010351598×10^-1
7.183957750×10^0,-9.653510526×10^-3,-4.265637100×10^-1,7.238076329×10^-1
7.193907750×10^0,-4.420164824×10^-1,-5.750225186×10^-1,8.249098063×10^-1
7.203857750×10^0,-7.381474972×10^-1,-6.366131902×10^-1,7.267289162×10^-1
7.213807750×10^0,-7.651522160×10^-1,-5.959379673×10^-1,5.259366632×10^-1
7.223757750×10^0,-6.455592513×10^-1,-5.110779405×10^-1,3.331688344×10^-1
7.233707750×10^0,-5.491387248×10^-1,-3.402782381×10^-1,2.970312238×10^-1
7.243657750×10^0,-5.224996209×10^-1,-1.975916475×10^-1,3.357932568×10^-1
7.253607750×10^0,-5.398446918×10^-1,-1.407406628×10^-1,4.289182723×10^-1
7.263557750×10^0,-6.186079383×10^-1,-1.736576110×10^-1,5.221773982×10^-1
7.273507750×10^0,-8.241516948×10^-1,-2.981634736×10^-1,5.806776285×10^-1
7.283457750×10^0,-1.119957924×10^0,-5.553779602×10^-1,7.064810991×10^-1
7.293408542×10^0,-1.417653322×10^0,-8.245608807×10^-1,8.520456553×10^-1
7.303358542×10^0,-1.722018600×10^0,-1.109343529×10^0,9.828523993×10^-1
7.313308542×10^0,-1.984067798×10^0,-1.336939216×10^0,1.105700254×10^0
7.323258542×10^0,-2.156743288×10^0,-1.484686017×10^0,1.246621609×10^0
7.333208542×10^0,-2.199405193×10^0,-1.584114075×10^0,1.401978016×10^0
7.343158542×10^0,-2.063948154×10^0,-1.679858685×10^0,1.579893947×10^0
7.353108542×10^0,-1.798951864×10^0,-1.585754752×10^0,1.757474542×10^0
7.363057542×10^0,-1.434632778×10^0,-1.009218812×10^0,1.819975257×10^0
7.373008542×10^0,-1.049883604×10^0,1.092011705×10^-1,1.721163034×10^0
7.382957542×10^0,-9.029366970×10^-1,1.091022134×10^0,1.255840302×10^0
7.392907542×10^0,-9.953039289×10^-1,1.434515834×10^0,4.224527478×10^-1
7.402857542×10^0,-1.212326527×10^0,9.991182685×10^-1,-2.565872967×10^-1
7.412807542×10^0,-1.457028985×10^0,1.967588365×10^-1,-5.222291946×10^-1
7.422757542×10^0,-1.670097589×10^0,-3.400073946×10^-1,-5.196515322×10^-1
7.432707542×10^0,-1.815019727×10^0,-5.243549943×10^-1,-3.390048444×10^-1
7.442657542×10^0,-1.802991033×10^0,-5.709092021×10^-1,-1.019246578×10^-1
7.452607542×10^0,-1.641814828×10^0,-5.624141693×10^-1,6.247660145×10^-2
7.462557542×10^0,-1.419036627×10^0,-5.845298767×10^-1,1.050613523×10^-1
7.472507542×10^0,-1.189630151×10^0,-5.644993782×10^-1,5.374730378×10^-2
7.482457542×10^0,-9.126310349×10^-1,-4.602051973×10^-1,1.472986303×10^-2
7.492407542×10^0,-6.436172724×10^-1,-3.386410177×10^-1,1.736345328×10^-2
7.502357542×10^0,-4.392447472×10^-1,-2.799124420×10^-1,4.618497938×10^-2
7.512307542×10^0,-3.101090491×10^-1,-2.356257737×10^-1,9.702622145×10^-2
7.522257542×10^0,-2.897883356×10^-1,-2.511309683×10^-1,1.652652025×10^-1
7.532207542×10^0,-4.256254137×10^-1,-3.762920499×10^-1,2.332766354×10^-1
7.542157542×10^0,-6.580352187×10^-1,-4.431253970×10^-1,3.104813993×10^-1
7.552107542×10^0,-8.909987807×10^-1,-3.077276349×10^-1,3.895819783×10^-1
7.562057542×10^0,-1.034752250×10^0,-3.791533411×10^-2,4.562065601×10^-1
7.572007542×10^0,-1.069979191×10^0,1.793251038×10^-1,5.066744685×10^-1
7.581957542×10^0,-1.058296919×10^0,2.185113877×10^-1,5.428823233×10^-1
7.591907542×10^0,-1.022261739×10^0,1.160569489×10^-1,5.690237880×10^-1
7.601857542×10^0,-9.453384876×10^-1,8.705938607×10^-2,5.706720352×10^-1
7.611807542×10^0,-8.221063018×10^-1,9.397409856×10^-2,5.390268564×10^-1
7.621757542×10^0,-6.950588226×10^-1,7.908143103×10^-2,4.385889173×10^-1
7.631707542×10^0,-6.163922548×10^-1,4.405591637×10^-2,2.786183357×10^-1
7.641657542×10^0,-5.852612257×10^-1,-1.830067113×10^-2,1.480259746×10^-1
7.651607542×10^0,-5.466118455×10^-1,-6.799028069×10^-2,7.268920541×10^-2
7.661557542×10^0,-4.505372345×10^-1,-4.989996180×10^-2,1.310071535×10^-2
7.671507542×10^0,-3.248266876×10^-1,1.029877458×10^-2,-3.711444512×10^-2
7.681457542×10^0,-2.688880563×10^-1,1.102581713×10^-2,-9.093959630×10^-2
7.691407542×10^0,-2.768747211×10^-1,-7.688023150×10^-2,-1.488370001×10^-1
7.701356542×10^0,-2.812398970×10^-1,-2.170959264×10^-1,-1.899628639×10^-1
7.711306542×10^0,-2.387180179×10^-1,-2.858853936×10^-1,-2.334488034×10^-1
7.721256542×10^0,-1.176033244×10^-1,-3.191080689×10^-1,-2.701620758×10^-1
7.731206542×10^0,4.898043349×10^-2,-4.429613948×10^-1,-3.241659105×10^-1
7.741156542×10^0,2.453203797×10^-1,-5.395681262×10^-1,-3.707360923×10^-1
7.751106542×10^0,5.062335134×10^-1,-4.968343377×10^-1,-4.460944533×10^-1
7.761056542×10^0,8.170952201×10^-1,-4.521688819×10^-1,-5.543867946×10^-1
7.771006542×10^0,1.137293220×10^0,-4.613992274×10^-1,-6.505786180×10^-1
7.780956542×10^0,1.417866349×10^0,-3.797800243×10^-1,-6.806504726×10^-1
7.790906542×10^0,1.600530744×10^0,-1.958478987×10^-1,-6.598279476×10^-1
7.800856542×10^0,1.636252284×10^0,4.325336590×10^-2,-6.186064482×10^-1
7.810806542×10^0,1.528886914×10^0,2.933076322×10^-1,-5.489705801×10^-1
7.820756542×10^0,1.473337054×10^0,4.793432951×10^-1,-5.099736452×10^-1
7.830706542×10^0,1.536802173×10^0,4.580743909×10^-1,-5.153378248×10^-1
7.840656542×10^0,1.779190302×10^0,-5.711225048×10^-2,-5.424996614×10^-1
7.850606542×10^0,2.026663065×10^0,-7.889162302×10^-1,-5.893595219×10^-1
7.860556542×10^0,2.142221212×10^0,-1.478863478×10^0,-6.589364409×10^-1
7.870506542×10^0,2.111942053×10^0,-1.916983604×10^0,-6.967226267×10^-1
7.880456542×10^0,2.004096746×10^0,-2.112247944×10^0,-6.733805537×10^-1
7.890406542×10^0,1.801995516×10^0,-2.229725838×10^0,-5.796107054×10^-1
7.900356542×10^0,1.481219649×10^0,-2.185839891×10^0,-4.415601492×10^-1
7.910306542×10^0,1.155615091×10^0,-1.931543946×10^0,-3.546828926×10^-1
7.920256542×10^0,1.108695030×10^0,-1.674672842×10^0,-3.993286788×10^-1
7.930206542×10^0,1.328259945×10^0,-1.441342711×10^0,-5.103615522×10^-1
7.940156542×10^0,1.558141589×10^0,-1.154516578×10^0,-8.207617998×10^-1
7.950106542×10^0,1.991050601×10^0,-7.572727203×10^-1,-1.084070444×10^0
7.960056542×10^0,2.486149073×10^0,-1.153622195×10^-1,-1.206292868×10^0
7.970006542×10^0,2.770179987×10^0,2.277904004×10^-1,-1.125802159×10^0
7.979956542×10^0,2.797768354×10^0,4.305642843×10^-1,-9.632645845×10^-1
7.989906542×10^0,2.518610716×10^0,2.881914377×10^-1,-7.855985761×10^-1
7.999856542×10^0,2.078578949×10^0,1.828831136×10^-1,-7.486067414×10^-1
8.009806542×10^0,1.641082883×10^0,2.579274774×10^-1,-7.671934366×10^-1
8.019756542×10^0,1.271246791×10^0,3.484033048×10^-1,-8.123374581×10^-1
8.029705542×10^0,9.455921054×10^-1,4.465019703×10^-1,-8.268364668×10^-1
8.039655542×10^0,6.735126376×10^-1,5.570108891×10^-1,-8.149342537×10^-1
8.049605542×10^0,4.797383845×10^-1,6.509567499×10^-1,-7.709080577×10^-1
8.059555542×10^0,3.975753188×10^-1,8.299244046×10^-1,-7.013356090×10^-1
8.069505542×10^0,3.868268132×10^-1,1.126668334×10^0,-6.072199941×10^-1
8.079455542×10^0,4.428256154×10^-1,1.465046644×10^0,-4.921258986×10^-1
8.089405542×10^0,4.425796568×10^-1,1.635896206×10^0,-4.273409843×10^-1
8.099355542×10^0,3.518793285×10^-1,1.816047788×10^0,-3.681370318×10^-1
8.109305542×10^0,1.904927641×10^-1,1.977652311×10^0,-3.077468276×10^-1
8.119255542×10^0,-3.056477942×10^-2,2.024440527×10^0,-2.034377456×10^-1
8.129205542×10^0,-2.984956801×10^-1,1.929930568×10^0,-6.276860833×10^-2
8.139155542×10^0,-6.018707752×10^-1,1.788734317×10^0,1.050922945×10^-1
8.149105542×10^0,-9.114672542×10^-1,1.624903083×10^0,2.673655152×10^-1
8.159055542×10^0,-1.177471757×10^0,1.351458192×10^0,4.149291217×10^-1
8.169005542×10^0,-1.255754948×10^0,1.217734575×10^0,5.077539682×10^-1
8.178955542×10^0,-1.155544162×10^0,1.120833874×10^0,5.611200333×10^-1
8.188905542×10^0,-8.683573604×10^-1,1.075598836×10^0,5.320566893×10^-1
8.198855542×10^0,-4.736534357×10^-1,8.403958082×10^-1,3.424172103×10^-1
8.208805542×10^0,-1.850584894×10^-2,3.184530139×10^-1,-3.565702587×10^-2
8.218755542×10^0,3.123746216×10^-1,1.647159010×10^-1,-5.161946416×10^-1
8.228705542×10^0,5.418609977×10^-1,3.271104097×10^-1,-7.896065116×10^-1
8.238655542×10^0,7.388885617×10^-1,5.404199958×10^-1,-8.932847381×10^-1
8.248605542×10^0,8.445092440×10^-1,5.723577738×10^-1,-8.763801455×10^-1
8.258555542×10^0,7.096744776×10^-1,3.959094584×10^-1,-7.453206778×10^-1
8.268505542×10^0,4.294832647×10^-1,9.402535856×10^-2,-4.656507075×10^-1
8.278455542×10^0,9.633724391×10^-2,-2.233938724×10^-1,-5.356568098×10^-2
8.288405500×10^0,-2.934291363×10^-1,-4.712102115×10^-1,4.055185914×10^-1
8.298355500×10^0,-6.934947968×10^-1,-6.351842284×10^-1,7.761243582×10^-1
8.308305500×10^0,-1.053657293×10^0,-7.268728018×10^-1,9.994741082×10^-1
8.318255500×10^0,-1.258360863×10^0,-5.750710368×10^-1,1.096395373×10^0
8.328205500×10^0,-1.290739775×10^0,-3.596835434×10^-1,1.041805029×10^0
8.338155500×10^0,-1.119596720×10^0,-2.362692207×10^-1,8.745998144×10^-1
8.348104500×10^0,-7.889221907×10^-1,-7.165385783×10^-2,7.017340064×10^-1
8.358054500×10^0,-4.514147043×10^-1,1.368338466×10^-1,5.945137739×10^-1
8.368004500×10^0,-2.408494353×10^-1,1.961463541×10^-1,5.471677780×10^-1
8.377954500×10^0,-2.067551166×10^-1,2.193859406×10^-2,5.239458084×10^-1
8.387904500×10^0,-3.268881142×10^-1,-2.864783406×10^-1,5.449760556×10^-1
8.397854500×10^0,-6.161646247×10^-1,-5.227979422×10^-1,6.088078022×10^-1
8.407804500×10^0,-9.857701063×10^-1,-7.037506700×10^-1,7.074305415×10^-1
8.417754500×10^0,-1.365001559×10^0,-8.700728416×10^-1,7.949361801×10^-1
8.427704500×10^0,-1.629504919×10^0,-8.750834465×10^-1,9.135518074×10^-1
8.437654500×10^0,-1.705957651×10^0,-7.453379631×10^-1,1.039455175×10^0
8.447604500×10^0,-1.690601945×10^0,-5.786007643×10^-1,1.162194848×10^0
8.457554500×10^0,-1.670317173×10^0,-4.650412202×10^-1,1.256585717×10^0
8.467504500×10^0,-1.614750385×10^0,-1.360265017×10^-1,1.299056053×10^0
8.477454500×10^0,-1.511698365×10^0,3.630733192×10^-1,1.274061561×10^0
8.487404500×10^0,-1.487961173×10^0,7.139642239×10^-1,9.570118189×10^-1
8.497354500×10^0,-1.609400034×10^0,9.019615650×10^-1,1.962303668×10^-1
8.507304500×10^0,-1.831800818×10^0,8.424767852×10^-1,-5.039105415×10^-1
8.517254500×10^0,-2.074066401×10^0,3.357483149×10^-1,-7.816407084×10^-1
8.527204500×10^0,-2.193821907×10^0,-4.053100348×10^-1,-8.169066906×10^-1
8.537154500×10^0,-2.152910709×10^0,-1.011283040×10^0,-6.916523576×10^-1
8.547104500×10^0,-1.913499236×10^0,-1.172463894×10^0,-4.726980925×10^-1
8.557054500×10^0,-1.511990786×10^0,-1.096053481×10^0,-2.225130349×10^-1
8.567004500×10^0,-1.096065760×10^0,-9.779155850×10^-1,-6.790143996×10^-2
8.576954500×10^0,-7.869932652×10^-1,-7.547575831×10^-1,3.524473868×10^-4
8.586904500×10^0,-6.353323460×10^-1,-5.834692121×10^-1,3.156002238×10^-2
8.596854500×10^0,-5.986177325×10^-1,-5.460278392×10^-1,5.551888421×10^-2
8.606804500×10^0,-5.475026369×10^-1,-5.681000948×10^-1,9.106770158×10^-2
8.616754500×10^0,-5.061362982×10^-1,-6.317829490×10^-1,1.056051031×10^-1
8.626704500×10^0,-5.351805687×10^-1,-6.474026442×10^-1,1.138224974×10^-1
8.636654500×10^0,-6.208084226×10^-1,-5.991256833×10^-1,1.660715789×10^-1
8.646604500×10^0,-7.201450467×10^-1,-4.754579663×10^-1,2.350986749×10^-1
8.656553500×10^0,-8.348021507×10^-1,-3.496893644×10^-1,3.368063867×10^-1
8.666503500×10^0,-1.002599597×10^0,-2.609671652×10^-1,4.317192435×10^-1
8.676453500×10^0,-1.192916751×10^0,-2.817648649×10^-1,4.955794513×10^-1
8.686403500×10^0,-1.288273215×10^0,-4.824869633×10^-1,5.158793926×10^-1
8.696353500×10^0,-1.219604373×10^0,-6.376743913×10^-1,5.099202991×10^-1
8.706303500×10^0,-9.884396791×10^-1,-5.164920688×10^-1,5.161048770×10^-1
8.716253500×10^0,-6.968030334×10^-1,-3.007542193×10^-1,4.996811748×10^-1
8.726203500×10^0,-4.696676433×10^-1,-1.237811670×10^-1,4.096837044×10^-1
8.736153500×10^0,-3.643074036×10^-1,-1.128391270×10^-2,2.792133093×10^-1
8.746103500×10^0,-3.850131929×10^-1,-1.651715487×10^-2,1.766803265×10^-1
8.756053500×10^0,-4.106239974×10^-1,-3.720911592×10^-2,1.144401282×10^-1
8.766003500×10^0,-3.465277553×10^-1,-3.336212784×10^-2,4.797263443×10^-2
8.775953500×10^0,-2.292357683×10^-1,-2.649596892×10^-2,-8.516208269×10^-3
8.785903500×10^0,-1.307085752×10^-1,-8.728636801×10^-2,-5.802442506×10^-2
8.795853500×10^0,-5.990125239×10^-2,-1.297699064×10^-1,-8.207356930×10^-2
8.805803500×10^0,4.828833975×10^-3,-2.475708276×10^-1,-1.046557799×10^-1
8.815753500×10^0,6.023856252×10^-2,-3.181222081×10^-1,-1.619062871×10^-1
8.825703500×10^0,7.932172716×10^-2,-3.697123826×10^-1,-2.363258153×10^-1
8.835653500×10^0,1.395049095×10^-1,-3.579768836×10^-1,-3.003034592×10^-1
8.845603500×10^0,2.597201169×10^-1,-3.825070858×10^-1,-3.564013541×10^-1
8.855553500×10^0,5.074630380×10^-1,-2.809557021×10^-1,-4.014399350×10^-1
8.865503500×10^0,8.156520128×10^-1,-1.853371710×10^-1,-4.631270468×10^-1
8.875453500×10^0,1.139696956×10^0,-1.352393776×10^-1,-5.513994098×10^-1
8.885403500×10^0,1.399683118×10^0,-1.325339545×10^-2,-6.047993898×10^-1
8.895353500×10^0,1.525403976×10^0,1.839859039×10^-1,-6.047464013×10^-1
8.905303500×10^0,1.513745189×10^0,4.568741322×10^-1,-5.418596268×10^-1
8.915253500×10^0,1.485318303×10^0,8.247599602×10^-1,-4.512729943×10^-1
8.925203500×10^0,1.566095114×10^0,9.375263453×10^-1,-3.990217447×10^-1
8.935153500×10^0,1.792691231×10^0,4.988361001×10^-1,-4.111500680×10^-1
8.945103500×10^0,2.064785004×10^0,-2.670857608×10^-1,-4.936228096×10^-1
8.955053500×10^0,2.232316971×10^0,-1.007470608×10^0,-5.778519511×10^-1
8.965002500×10^0,2.265722275×10^0,-1.503633499×10^0,-6.132053733×10^-1
8.974952500×10^0,2.193281651×10^0,-1.814315557×10^0,-6.313037276×10^-1
8.984902500×10^0,2.008906841×10^0,-2.005180120×10^0,-6.215654612×10^-1
8.994852500×10^0,1.686989307×10^0,-2.069625616×10^0,-5.791647434×10^-1
9.004802500×10^0,1.247099042×10^0,-1.885550022×10^0,-5.108583570×10^-1
9.014752500×10^0,8.720631003×10^-1,-1.443690658×10^0,-4.728420079×10^-1
9.024702500×10^0,9.068986773×10^-1,-1.309414029×10^0,-5.426573753×10^-1
9.034652500×10^0,1.178089738×10^0,-1.254040837×10^0,-6.657527089×10^-1
9.044602500×10^0,1.642065525×10^0,-7.557948828×10^-1,-8.646887541×10^-1
9.054552500×10^0,2.116117716×10^0,-2.777538002×10^-1,-1.073581219×10^0
9.064502500×10^0,2.451679945×10^0,2.952507138×10^-1,-1.108758926×10^0
9.074452500×10^0,2.548811674×10^0,7.428553700×10^-1,-1.043850780×10^0
9.084402500×10^0,2.405462265×10^0,6.832037568×10^-1,-9.169672132×10^-1
9.094352500×10^0,2.138240099×10^0,6.971733570×10^-1,-7.877961397×10^-1
