"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.383573750×10^-1,-7.085814972×10^0,4.747228088×10^0,2.249821472×10^0
8.483073750×10^-1,-7.034172363×10^0,5.517675934×10^0,2.512225800×10^0
8.582573750×10^-1,-6.802903290×10^0,5.612279205×10^0,3.132535858×10^0
8.682073750×10^-1,-7.194638672×10^0,5.796845398×10^0,2.579735413×10^0
8.781573750×10^-1,-6.872807922×10^0,6.888525238×10^0,2.341131592×10^0
8.881073750×10^-1,-7.325466614×10^0,7.367229767×10^0,1.844015350×10^0
8.980563750×10^-1,-7.371421051×10^0,7.737409973×10^0,1.623673553×10^0
9.080063750×10^-1,-7.429799652×10^0,7.943082275×10^0,2.054028625×10^0
9.179563750×10^-1,-7.563771057×10^0,1.030472122×10^1,2.171384583×10^0
9.279063750×10^-1,-8.629255371×10^0,9.343120880×10^0,2.657274170×10^0
9.378563750×10^-1,-7.916737061×10^0,8.622669067×10^0,3.658991089×10^0
9.478063750×10^-1,-7.811954956×10^0,9.038654022×10^0,2.976560211×10^0
9.577563750×10^-1,-7.755522308×10^0,9.231004028×10^0,2.098186798×10^0
9.677063750×10^-1,-8.087382202×10^0,9.160201263×10^0,1.704206085×10^0
9.776563750×10^-1,-8.006999359×10^0,9.016649780×10^0,2.133812714×10^0
9.876063750×10^-1,-8.290659485×10^0,8.627608795×10^0,2.294877777×10^0
9.975563750×10^-1,-8.497828674×10^0,9.087302856×10^0,2.897823944×10^0
1.007506375×10^0,-8.340206451×10^0,8.670719147×10^0,3.182831268×10^0
1.017456375×10^0,-8.683292999×10^0,8.235424347×10^0,3.175945587×10^0
1.027406375×10^0,-8.190966797×10^0,7.943082275×10^0,2.902015228×10^0
1.037356375×10^0,-7.202871552×10^0,8.572074280×10^0,2.020198975×10^0
1.047306375×10^0,-6.864125977×10^0,9.267827454×10^0,1.269659729×10^0
1.057256375×10^0,-6.878496094×10^0,8.828041992×10^0,1.284478912×10^0
1.067206375×10^0,-6.868916016×10^0,7.873327332×10^0,2.064357147×10^0
1.077156375×10^0,-6.882986755×10^0,7.180867310×10^0,2.581082611×10^0
1.087106375×10^0,-6.797364807×10^0,6.879693604×10^0,3.050207062×10^0
1.097056375×10^0,-6.430926819×10^0,6.932833099×10^0,2.494263153×10^0
1.107006375×10^0,-6.248755646×10^0,7.066205750×10^0,1.798360291×10^0
1.116956375×10^0,-5.967490540×10^0,7.267088013×10^0,1.888023834×10^0
1.126906375×10^0,-6.088139648×10^0,6.706354065×10^0,1.861678619×10^0
1.136856375×10^0,-5.778134308×10^0,6.673721924×10^0,2.332599335×10^0
1.146806375×10^0,-5.567671967×10^0,6.782246246×10^0,2.001637573×10^0
1.156756375×10^0,-4.861590271×10^0,7.434140625×10^0,4.644841003×10^-1
1.166706375×10^0,-4.408781891×10^0,8.209228821×10^0,-4.778063965×10^-1
1.176656375×10^0,-4.850213928×10^0,8.246501312×10^0,-9.111552429×10^-1
1.186606375×10^0,-4.787494354×10^0,7.776478729×10^0,-8.092172241×10^-1
1.196556375×10^0,-4.792134705×10^0,7.588619385×10^0,-1.267414398×10^0
1.206506375×10^0,-4.529431000×10^0,8.611143036×10^0,-2.224224701×10^0
1.216456375×10^0,-5.428760834×10^0,1.218136871×10^1,-1.817221069×10^-1
1.226406375×10^0,-6.911277924×10^0,7.567662964×10^0,-3.014730835×10^-1
1.236356375×10^0,-5.964945831×10^0,6.550079041×10^0,3.695814514×10^-1
1.246306375×10^0,-5.615871735×10^0,6.403833160×10^0,1.594484253×10^0
1.256256375×10^0,-5.468578033×10^0,6.519392853×10^0,1.141226807×10^0
1.266206375×10^0,-5.169200592×10^0,6.473288727×10^0,8.678952026×10^-1
1.276156375×10^0,-4.885690155×10^0,5.660928040×10^0,7.568261719×10^-1
1.286106250×10^0,-4.114344177×10^0,5.285658417×10^0,-9.340576172×10^-2
1.296056250×10^0,-4.996010742×10^0,5.271587677×10^0,-6.069877625×10^-1
1.306006250×10^0,-4.023483124×10^0,4.674778748×10^0,-5.718109131×10^-1
1.315956250×10^0,-4.008065186×10^0,4.239483948×10^0,1.898052979×10^-1
1.325906250×10^0,-4.134851532×10^0,3.907025299×10^0,1.658551025×10^-1
1.335856250×10^0,-4.681514740×10^0,4.666396179×10^0,-5.129832458×10^-1
1.345806250×10^0,-5.338947601×10^0,4.720134430×10^0,-8.928932190×10^-1
1.355756250×10^0,-5.749843140×10^0,4.306993561×10^0,-4.561015320×10^-1
1.365706250×10^0,-6.753506012×10^0,3.936963043×10^0,-1.660047913×10^0
1.375656250×10^0,-7.030430145×10^0,4.512815552×10^0,-1.674717407×10^0
1.385606250×10^0,-7.894583130×10^0,4.826712799×10^0,-2.287243652×10^0
1.395556250×10^0,-8.137228546×10^0,6.131848755×10^0,-1.626068573×10^0
1.405506250×10^0,-6.760391693×10^0,6.930887146×10^0,-5.345384216×10^-1
1.415456250×10^0,-6.471941528×10^0,7.152875519×10^0,-1.977388000×10^0
1.425406250×10^0,-5.931415558×10^0,8.405470734×10^0,-4.216431885×10^0
1.435356250×10^0,-5.583389282×10^0,8.638985138×10^0,-5.281616821×10^0
1.445306250×10^0,-5.083728333×10^0,8.823701019×10^0,-4.340224457×10^0
1.455256250×10^0,-5.836213531×10^0,9.345366211×10^0,-4.202810211×10^0
1.465206250×10^0,-6.056555328×10^0,9.735005951×10^0,-4.114793243×10^0
1.475156250×10^0,-7.506440277×10^0,1.017943176×10^1,-3.138373718×10^0
1.485106250×10^0,-8.187823334×10^0,1.081351318×10^1,-1.888921967×10^0
1.495056250×10^0,-9.345665588×10^0,1.056038956×10^1,-1.128652954×10^-1
1.505006250×10^0,-1.100436630×10^1,1.024574387×10^1,-1.931583252×10^0
1.514956250×10^0,-1.151570297×10^1,1.192764633×10^1,-2.597997437×10^0
1.524906250×10^0,-1.232701584×10^1,1.180879349×10^1,-3.209026794×10^0
1.534856250×10^0,-1.240994339×10^1,1.151884644×10^1,-2.145488434×10^0
1.544806250×10^0,-1.249586472×10^1,1.011207184×10^1,1.781146088×10^0
1.554756250×10^0,-1.230067062×10^1,7.791447601×10^0,3.770658875×10^0
1.564706250×10^0,-1.078073135×10^1,7.004683685×10^0,3.213218079×10^0
1.574656250×10^0,-8.968899078×10^0,7.466922455×10^0,6.465055847×10^-1
1.584606250×10^0,-6.359225922×10^0,8.351732483×10^0,3.263214111×10^-1
1.594556250×10^0,-5.305716705×10^0,7.474406891×10^0,-8.625064087×10^-1
1.604506250×10^0,-3.872596893×10^0,6.838529205×10^0,-1.173409882×10^0
1.614456250×10^0,-2.728675690×10^0,6.609056396×10^0,-2.362537079×10^0
1.624406250×10^0,-2.483934631×10^0,6.443650360×10^0,-3.161425781×10^0
1.634356250×10^0,-2.732866974×10^0,6.300098877×10^0,-2.210153961×10^0
1.644306250×10^0,-3.406615906×10^0,5.059029694×10^0,-2.072290649×10^0
1.654256250×10^0,-3.845503235×10^0,4.146527252×10^0,-1.755848694×10^0
1.664206250×10^0,-4.116589508×10^0,3.383414154×10^0,-1.567540283×10^0
1.674156250×10^0,-4.035607910×10^0,3.006947021×10^0,-9.328601074×10^-1
1.684106250×10^0,-4.120032349×10^0,2.500400391×10^0,-7.146139526×10^-1
1.694056250×10^0,-4.626129913×10^0,2.896925812×10^0,-4.026626587×10^-1
1.704006250×10^0,-6.576723633×10^0,4.788691864×10^0,4.595443726×10^-2
1.713956250×10^0,-8.069120178×10^0,5.924380188×10^0,2.655777283×10^0
1.723906250×10^0,-8.428971863×10^0,7.189848633×10^0,5.193749542×10^0
1.733856250×10^0,-8.684939575×10^0,6.678212585×10^0,5.943390656×10^0
1.743806250×10^0,-7.777825928×10^0,4.042643280×10^0,4.432283020×10^0
1.753756250×10^0,-5.728437653×10^0,4.264332275×10^0,4.222269745×10^0
1.763706250×10^0,-4.243076477×10^0,6.422544250×10^0,2.980751495×10^0
1.773656250×10^0,-4.419858856×10^0,7.740852814×10^0,1.810934143×10^0
1.783606250×10^0,-3.439697113×10^0,8.581055603×10^0,1.017883301×10^0
1.793556250×10^0,-3.005001068×10^0,6.519093475×10^0,1.246907043×10^0
1.803506250×10^0,-3.059338074×10^0,6.774013367×10^0,1.518292694×10^0
1.813456250×10^0,-1.891915741×10^0,8.387208710×10^0,6.640191650×10^-1
1.823406250×10^0,-1.076411591×10^0,9.174571381×10^0,-2.087858276×10^0
1.833356250×10^0,-3.702849884×10^0,6.357579346×10^0,-2.106269989×10^0
1.843306250×10^0,-4.255500641×10^0,4.428241425×10^0,-1.275048523×10^0
1.853256250×10^0,-4.411027222×10^0,4.267775116×10^0,-3.823049927×10^-1
1.863206250×10^0,-3.628753967×10^0,4.302951965×10^0,-3.251239014×10^-1
1.873156250×10^0,-4.004622345×10^0,3.798051910×10^0,-1.047821045×10^-1
1.883106250×10^0,-5.633235626×10^0,3.809577942×10^0,8.150550842×10^-1
1.893056250×10^0,-6.848558350×10^0,3.500470734×10^0,1.755249939×10^0
1.903006250×10^0,-7.069648590×10^0,3.195255432×10^0,2.218087463×10^0
1.912956250×10^0,-6.608457642×10^0,3.374881897×10^0,1.711989899×10^0
1.922906250×10^0,-5.530399475×10^0,3.558699646×10^0,8.657995605×10^-1
1.932856250×10^0,-3.404220886×10^0,3.263363800×10^0,-4.201762390×10^-1
1.942806250×10^0,-1.311572571×10^0,3.679947510×10^0,-2.094294891×10^0
1.952756250×10^0,1.422042847×10^-2,3.861819305×10^0,-1.719474335×10^0
1.962706250×10^0,1.212328949×10^0,2.426005096×10^0,-3.346590729×10^0
1.972656250×10^0,1.874102783×10^0,2.873873749×10^0,-5.527555389×10^0
1.982606250×10^0,2.142344971×10^0,4.460274811×10^0,-7.451953583×10^0
1.992556250×10^0,1.854343872×10^0,5.330714722×10^0,-7.881560211×10^0
2.002506250×10^0,-6.839277649×10^-1,8.833430786×10^0,-6.346053314×10^0
2.012456250×10^0,-6.626719666×10^-1,3.121713364×10^1,-3.606600037×10^0
2.022406250×10^0,2.224449234×10^1,5.320251480×10^1,3.313509521×10^0
2.032356250×10^0,3.613815033×10^1,4.582495651×10^1,1.194216614×10^1
2.042306250×10^0,1.416204987×10^1,2.068249054×10^1,1.052955368×10^1
2.052256250×10^0,-8.403524780×10^-1,8.384065247×10^0,6.496939545×10^0
2.062206250×10^0,-5.992039490×10^0,5.406457214×10^0,6.161187744×10^0
2.072156250×10^0,-9.871372375×10^0,5.788013763×10^0,5.190755768×10^0
2.082106250×10^0,-4.786745911×10^0,1.007809250×10^1,3.458857269×10^0
2.092056250×10^0,-9.445358276×10^-1,1.276904663×10^1,2.008223877×10^0
2.102006250×10^0,1.035845947×10^-1,1.376537476×10^1,1.004860382×10^0
2.111956250×10^0,8.577163696×10^-2,1.367915405×10^1,1.091230774×10^-1
2.121906250×10^0,1.496887207×10^-3,1.298130524×10^1,-3.592529297×10^-1
2.131856250×10^0,1.019380188×10^-1,1.231908234×10^1,-4.927752686×10^-1
2.141806250×10^0,1.824705505×10^-1,1.169907166×10^1,-5.168751526×10^-1
2.151756250×10^0,3.653901672×10^-1,1.099972595×10^1,-5.388793945×10^-1
2.161706250×10^0,7.117698669×10^-1,1.033750305×10^1,-6.015989685×10^-1
2.171656250×10^0,1.376986542×10^0,9.159303131×10^0,-6.842271423×10^-1
2.181606250×10^0,1.956730957×10^0,8.904981995×10^0,-5.936654663×10^-1
2.191556250×10^0,2.013013916×10^0,8.722810822×10^0,-3.652404785×10^-1
2.201506250×10^0,2.688259735×10^0,8.444988556×10^0,3.460803223×10^-1
2.211456250×10^0,5.528303833×10^0,8.193212128×10^0,2.275418243×10^0
2.221406250×10^0,9.080566864×10^0,8.996441803×10^0,4.026776276×10^0
2.231356250×10^0,5.687722321×10^0,9.191785583×10^0,2.063908081×10^0
2.241306250×10^0,1.751657410×10^0,9.866432648×10^0,2.338137817×10^-1
2.251256250×10^0,1.126108246×10^0,1.046309189×10^1,-1.725910950×10^-1
2.261206250×10^0,1.686991882×10^0,1.043539948×10^1,-2.709365845×10^-2
2.271156250×10^0,2.482437744×10^0,1.036414764×10^1,3.170407104×10^-1
2.281106750×10^0,3.167263641×10^0,1.068508026×10^1,6.821315002×10^-1
2.291056750×10^0,3.621568909×10^0,1.108415039×10^1,9.985734558×10^-1
2.301006750×10^0,3.036884766×10^0,1.111812973×10^1,1.149160309×10^0
2.310956750×10^0,1.905986481×10^0,1.132140701×10^1,1.055904236×10^0
2.320906750×10^0,7.725434875×10^-1,1.166030228×10^1,6.523434448×10^-1
2.330856750×10^0,2.824626160×10^-1,1.160656403×10^1,3.043171692×10^-1
2.340806750×10^0,-6.990463257×10^-2,1.250334915×10^1,-6.298901367×10^-1
2.350756750×10^0,-9.668394470×10^-1,1.301842804×10^1,-7.617658997×10^-1
2.360706750×10^0,-1.305435333×10^0,1.198542618×10^1,-1.210682373×10^0
2.370656750×10^0,-1.595083008×10^0,1.068657715×10^1,-2.119891663×10^0
2.380605750×10^0,-2.078727264×10^0,8.751401367×10^0,-2.242486725×10^0
2.390556750×10^0,-2.106120300×10^0,6.928492126×10^0,-2.469863892×10^0
2.400505750×10^0,-1.905986481×10^0,6.033652954×10^0,-2.406844940×10^0
2.410455750×10^0,-1.713636475×10^0,5.578000488×10^0,-2.261347504×10^0
2.420405750×10^0,-1.375938721×10^0,5.181026001×10^0,-2.114652557×10^0
2.430355750×10^0,-9.428892517×10^-1,4.873415680×10^0,-1.882934418×10^0
2.440305750×10^0,-3.427871704×10^-1,4.573589172×10^0,-1.806443481×10^0
2.450255750×10^0,4.165837097×10^-1,4.398603058×10^0,-2.061363373×10^0
2.460205750×10^0,8.274792480×10^-1,3.926185455×10^0,-2.404449921×10^0
2.470155750×10^0,1.327888641×10^0,3.315305786×10^0,-2.847378845×10^0
2.480105750×10^0,1.766326904×10^0,2.893033905×10^0,-3.445235596×10^0
2.490055750×10^0,1.707499237×10^0,2.695744171×10^0,-4.307891693×10^0
2.500005750×10^0,1.616937561×10^0,2.814896393×10^0,-5.117707672×10^0
2.509955750×10^0,1.469943237×10^0,3.258274384×10^0,-5.946983185×10^0
2.519905750×10^0,1.399140472×10^0,3.936663666×10^0,-6.766229553×10^0
2.529855750×10^0,1.347348175×10^0,4.683161316×10^0,-7.536527710×10^0
2.539805750×10^0,1.223555603×10^0,5.625302124×10^0,-7.458390198×10^0
2.549755750×10^0,9.687854004×10^-1,7.033274231×10^0,-6.640790405×10^0
2.559705750×10^0,2.863545227×10^-1,9.111103363×10^0,-5.224585419×10^0
2.569655750×10^0,-5.171745300×10^-1,1.186956711×10^1,-3.487747192×10^0
2.579605750×10^0,-1.053060150×10^0,1.527932648×10^1,-2.017055511×10^0
2.589555750×10^0,-7.729925537×10^-1,1.862965942×10^1,-1.494492188×10^0
2.599505750×10^0,-5.149291992×10^-2,2.023327469×10^1,-1.749112701×10^0
2.609455750×10^0,7.515870667×10^-1,1.835992035×10^1,-3.092718658×10^0
2.619405750×10^0,5.523513794×10^-1,1.393901367×10^1,-5.534740448×10^0
2.629355750×10^0,-4.604425049×10^-1,9.609417114×10^0,-7.871680756×10^0
2.639305750×10^0,-1.397344208×10^0,6.082002411×10^0,-1.002869522×10^1
2.649255750×10^0,-1.235979767×10^0,3.946094055×10^0,-1.145762375×10^1
2.659205750×10^0,-1.053060150×10^0,3.689377899×10^0,-1.149789001×10^1
2.669155750×10^0,-1.482367401×10^0,5.037474518×10^0,-9.516161041×10^0
2.679105750×10^0,-1.344504089×10^0,7.190148010×10^0,-7.029082947×10^0
2.689055750×10^0,-4.224215698×10^-1,9.367669830×10^0,-5.282514954×10^0
2.699005750×10^0,1.342558136×10^0,1.208781326×10^1,-3.438499603×10^0
2.708955750×10^0,3.110830994×10^0,1.475661346×10^1,-7.557783508×10^-1
2.718905750×10^0,4.925207977×10^0,1.526390854×10^1,1.752854919×10^0
2.728855750×10^0,6.237528992×10^0,1.363903748×10^1,4.042493591×10^0
2.738805750×10^0,6.175408173×10^0,1.207973007×10^1,4.887187042×10^0
2.748755750×10^0,4.803810425×10^0,1.152842651×10^1,4.478686523×10^0
2.758705750×10^0,3.436703339×10^0,1.136870865×10^1,3.150199127×10^0
2.768655750×10^0,1.581311646×10^0,1.072774155×10^1,7.051835632×10^-1
2.778605750×10^0,1.354682922×10^-1,9.526938629×10^0,-2.202819214×10^0
2.788555750×10^0,-5.977070618×10^-1,8.020920410×10^0,-3.845952301×10^0
2.798505750×10^0,-1.006207581×10^0,6.787036285×10^0,-3.497626648×10^0
2.808455750×10^0,-1.016087036×10^0,5.956862640×10^0,-2.326761475×10^0
2.818405750×10^0,-7.062313843×10^-1,5.508544922×10^0,-9.250762939×10^-1
2.828355750×10^0,-4.339476013×10^-1,5.482948151×10^0,5.343887329×10^-1
2.838305750×10^0,-7.185058594×10^-2,5.887407074×10^0,2.062111816×10^0
2.848255750×10^0,4.834945679×10^-1,6.786287842×10^0,2.982697449×10^0
2.858205750×10^0,9.529183960×10^-1,8.373736725×10^0,3.682192841×10^0
2.868155750×10^0,7.637118530×10^-1,1.079929276×10^1,4.170327759×10^0
2.878105750×10^0,1.673819275×10^0,1.363484619×10^1,3.530258789×10^0
2.888055750×10^0,4.170178070×10^0,1.623658585×10^1,1.895358582×10^0
2.898005750×10^0,6.483168182×10^0,1.628822845×10^1,-1.213376770×10^0
2.907955750×10^0,4.030069427×10^0,1.270947052×10^1,-4.240232391×10^0
2.917905750×10^0,1.325643311×10^0,8.690178680×10^0,-5.111570435×10^0
2.927855750×10^0,5.535488892×10^-1,6.702911224×10^0,-4.646936646×10^0
2.937805750×10^0,2.745291138×10^-1,6.354136505×10^0,-3.629951477×10^0
2.947755750×10^0,6.411167908×10^-1,6.785090332×10^0,-2.331701202×10^0
2.957705750×10^0,1.290316772×10^0,7.088659058×10^0,-6.782395935×10^-1
2.967655750×10^0,1.857786713×10^0,7.532635803×10^0,9.080117798×10^-1
2.977605750×10^0,2.220781860×10^0,7.875422974×10^0,1.959275665×10^0
2.987555750×10^0,2.104324036×10^0,7.864196320×10^0,2.336940308×10^0
2.997505750×10^0,1.773511963×10^0,7.843389587×10^0,2.582579498×10^0
3.007455750×10^0,1.501976624×10^0,7.806117096×10^0,2.516866150×10^0
3.017405750×10^0,1.198407898×10^0,7.866291962×10^0,2.218686218×10^0
3.027355750×10^0,6.878196716×10^-1,7.910450134×10^0,1.793570251×10^0
3.037305750×10^0,2.222877502×10^-1,8.010142822×10^0,1.035396881×10^0
3.047255750×10^0,9.041198730×10^-2,8.107290802×10^0,-4.828958130×10^-1
3.057205750×10^0,-3.323089600×10^-2,8.393795013×10^0,-2.619702301×10^0
3.067155750×10^0,4.775070190×10^-2,9.148375854×10^0,-4.359384613×10^0
3.077105750×10^0,4.177812195×10^-1,9.848470001×10^0,-4.152065735×10^0
3.087055750×10^0,4.924758911×10^-1,1.008512787×10^1,-1.956581268×10^0
3.097005750×10^0,2.694396973×10^-3,1.021520737×10^1,8.623567200×10^-1
3.106955750×10^0,-4.834945679×10^-1,1.055006104×10^1,2.501747589×10^0
3.116905750×10^0,-4.581971741×10^-1,1.104837479×10^1,2.181862793×10^0
3.126855750×10^0,1.389111328×10^-1,1.157692566×10^1,6.923103333×10^-1
3.136805750×10^0,8.970845032×10^-1,1.200189194×10^1,-7.827223206×10^-1
3.146755750×10^0,1.151106262×10^0,1.209454926×10^1,-1.240620117×10^0
3.156705750×10^0,9.957293701×10^-1,1.220621704×10^1,-4.534071350×10^-1
3.166655750×10^0,5.894741821×10^-1,1.204560104×10^1,1.902543640×10^-1
3.176605750×10^0,5.539979553×10^-1,1.202988373×10^1,5.448669434×10^-2
3.186554750×10^0,6.529421997×10^-1,1.187585403×10^1,-7.961943054×10^-1
3.196504750×10^0,6.182144165×10^-1,1.140208923×10^1,-1.487905884×10^0
3.206455750×10^0,8.535250854×10^-1,1.166419418×10^1,-9.645941162×10^-1
3.216404750×10^0,1.204994202×10^0,1.235949829×10^1,-6.816824341×10^-1
3.226355750×10^0,1.594184875×10^0,1.334445007×10^1,-6.412664795×10^-1
3.236304750×10^0,1.875599670×10^0,1.391760818×10^1,-5.448669434×10^-1
3.246254750×10^0,2.040556641×10^0,1.377630203×10^1,-8.173004150×10^-2
3.256204750×10^0,2.058968353×10^0,1.354787704×10^1,5.851332092×10^-1
3.266154750×10^0,2.026336212×10^0,1.374576553×10^1,8.749305725×10^-1
3.276104750×10^0,1.781744843×10^0,1.364816849×10^1,7.707472229×10^-1
3.286054292×10^0,1.570084991×10^0,1.274539581×10^1,7.815248108×10^-1
3.296004292×10^0,1.219514008×10^0,1.125494522×10^1,8.195457458×10^-1
