"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.101341208×10^0,7.617951035×10^-1,-1.573970169×10^-1,2.587330937×10^-1
1.111291208×10^0,8.056142330×10^-1,2.511943504×10^-2,1.993501931×10^-1
1.121241208×10^0,8.933401108×10^-1,1.548249722×10^-1,1.796814203×10^-1
1.131191208×10^0,9.882398844×10^-1,2.254936993×10^-1,1.587921232×10^-1
1.141141208×10^0,1.048020601×10^0,1.176228896×10^-1,1.311469078×10^-1
1.151091208×10^0,1.055382729×10^0,-1.254280806×10^-1,1.320561320×10^-1
1.161041208×10^0,9.874812365×10^-1,-2.853983045×10^-1,8.992119133×10^-2
1.170991208×10^0,9.245792031×10^-1,-3.892700970×10^-1,3.641372919×10^-2
1.180941208×10^0,9.363501072×10^-1,-3.842407167×10^-1,-8.330038749×10^-3
1.190891208×10^0,9.494976401×10^-1,-3.068086207×10^-1,-2.213186398×10^-2
1.200841208×10^0,8.818855286×10^-1,-2.770128846×10^-1,-2.075607330×10^-2
1.210791208×10^0,6.979119182×10^-1,-2.611914575×10^-1,-1.879358850×10^-2
1.220741208×10^0,4.495151043×10^-1,-2.459677458×10^-1,-4.449256137×10^-2
1.230691208×10^0,2.230331451×10^-1,-1.726757288×10^-1,-8.786161989×10^-2
1.240641208×10^0,9.292548150×10^-2,-1.531678140×10^-1,-1.169196367×10^-1
1.250591208×10^0,4.122173414×10^-2,-1.041352302×10^-1,-1.425615698×10^-1
1.260542208×10^0,3.867708519×10^-2,-8.901406825×10^-2,-1.793914884×10^-1
1.270492208×10^0,8.838612586×10^-2,-1.278071404×10^-1,-1.803739667×10^-1
1.280442208×10^0,1.039419174×10^-1,-1.098723561×10^-1,-1.233311817×10^-1
1.290392208×10^0,2.244390249×10^-1,-3.238348663×10^-1,4.669086635×10^-1
1.300342208×10^0,4.745253026×10^-1,-3.729315698×10^-1,5.680736303×10^-1
1.310292208×10^0,5.817728639×10^-1,-6.294270754×10^-1,5.302833319×10^-1
1.320242208×10^0,4.135122001×10^-1,-3.125713468×10^-1,-2.840333804×10^-2
1.330192208×10^0,4.246961474×10^-1,-2.232566476×10^-1,6.834317930×10^-3
1.340142208×10^0,3.215236962×10^-1,-1.296492070×10^-1,-2.168786898×10^-2
1.350092208×10^0,2.622757852×10^-1,-9.624525905×10^-2,-3.513635695×10^-2
1.360042208×10^0,2.636798322×10^-1,-7.384008169×10^-2,-3.551319242×10^-2
1.369992208×10^0,2.879729271×10^-1,-4.970749468×10^-2,-2.677746676×10^-2
1.379942208×10^0,3.062187731×10^-1,-2.131606452×10^-2,-7.863696665×10^-3
1.389892208×10^0,3.076159358×10^-1,4.332035314×10^-4,1.670875028×10^-2
1.399842208×10^0,3.108050823×10^-1,3.834649548×10^-2,1.239895821×10^-2
1.409792208×10^0,3.097943366×10^-1,2.708742023×10^-2,2.115172334×10^-2
1.419742208×10^0,3.014008403×10^-1,1.002638936×10^-1,2.160712332×10^-2
1.429692208×10^0,2.681860626×10^-1,1.986475289×10^-1,3.342673555×10^-2
1.439642208×10^0,2.096686959×10^-1,2.831650674×10^-1,3.246213868×10^-2
1.449592208×10^0,1.706841141×10^-1,2.880305052×10^-1,2.033785731×10^-2
1.459542208×10^0,1.303603947×10^-1,3.192667365×10^-1,1.646109298×10^-2
1.469493583×10^0,9.091214091×10^-2,2.782411277×10^-1,1.140774228×10^-2
1.479443583×10^0,7.309692353×10^-2,2.186337113×10^-1,1.444614120×10^-2
1.489394583×10^0,5.647524074×10^-2,1.967873275×10^-1,2.138684876×10^-2
1.499344583×10^0,3.792579100×10^-2,1.596828252×10^-1,1.813353039×10^-2
1.509294583×10^0,1.453641523×10^-2,1.452367306×10^-1,9.613318369×10^-3
1.519244583×10^0,-2.202772163×10^-2,1.246132031×10^-1,-7.636889350×10^-4
1.529194583×10^0,-6.299939752×10^-2,8.538918942×10^-2,-6.280471571×10^-3
1.539144583×10^0,-1.006724760×10^-1,9.582984447×10^-2,8.173852693×10^-4
1.549094583×10^0,-1.430736333×10^-1,1.176314950×10^-1,1.527788118×10^-5
1.559044583×10^0,-1.563857049×10^-1,8.130277693×10^-2,1.074150903×10^-3
1.568994583×10^0,-1.827322096×10^-1,6.469820440×10^-2,2.210988663×10^-2
1.578944583×10^0,-1.710004508×10^-1,-7.110468112×10^-3,8.769048378×10^-3
1.588894583×10^0,-1.168589815×10^-1,-2.675981261×10^-3,1.197713800×10^-2
1.598844583×10^0,-5.076065287×10^-2,1.218891703×10^-3,1.228886889×10^-3
1.608794583×10^0,1.586843468×10^-2,3.952628933×10^-3,-1.343474607×10^-3
1.618744583×10^0,7.200627029×10^-2,1.573977992×10^-2,-1.604092866×10^-2
1.628694583×10^0,8.645960689×10^-2,2.735474147×10^-2,2.002265304×10^-3
1.638644583×10^0,6.761987507×10^-2,8.177111298×10^-2,8.795456961×10^-3
1.648594583×10^0,4.396994039×10^-2,1.669744253×10^-1,-5.316618364×10^-3
1.658544583×10^0,4.242210835×10^-2,1.461293250×10^-1,-7.995758206×10^-3
1.668494583×10^0,7.087770849×10^-2,1.098078042×10^-1,-2.360284794×10^-3
1.678444583×10^0,1.137801632×10^-1,6.658869982×10^-2,-7.775682025×10^-4
1.688394583×10^0,1.313158423×10^-1,5.121323466×10^-2,-3.155233106×10^-3
1.698344583×10^0,1.431908756×10^-1,-1.431637211×10^-4,-7.606972940×10^-3
1.708294583×10^0,1.432869136×10^-1,5.431600846×10^-3,-2.921690000×10^-3
1.718244583×10^0,1.423707902×10^-1,3.159125801×10^-3,-4.214388318×10^-3
1.728194583×10^0,1.529934406×10^-1,1.614877721×10^-3,2.642768435×10^-2
1.738145583×10^0,1.446415037×10^-1,2.303038491×10^-3,1.403812692×10^-2
1.748095583×10^0,1.235749200×10^-1,6.231052801×10^-3,-9.103934281×10^-3
1.758045583×10^0,1.040763184×10^-1,7.279273123×10^-3,-4.957659170×10^-3
1.767995583×10^0,8.713354915×10^-2,5.630242638×10^-3,-1.029465534×10^-2
1.777945583×10^0,6.510228664×10^-2,6.956763100×10^-3,5.314131733×10^-3
1.787895583×10^0,5.527735502×10^-2,-4.259138368×10^-3,4.710935056×10^-3
1.797845583×10^0,4.408648610×10^-2,-5.296173505×10^-3,-4.363253247×10^-3
1.807795583×10^0,1.886359416×10^-2,-2.609163057×10^-3,-1.107975282×10^-2
1.817745583×10^0,2.128387615×10^-2,-1.206152048×10^-2,-1.943779527×10^-3
1.827695583×10^0,4.385168478×10^-2,-5.246466026×10^-4,-2.448439132×10^-3
1.837645583×10^0,6.483633071×10^-2,2.192043932×10^-3,-1.090743765×10^-2
1.847595583×10^0,7.338951528×10^-2,-1.592781744×10^-3,9.967494756×10^-3
1.857545583×10^0,6.195576862×10^-2,-4.977127071×10^-3,-1.751233265×10^-2
1.867495583×10^0,4.786348343×10^-2,-1.003302820×10^-2,3.159163520×10^-3
1.877445583×10^0,3.978664801×10^-2,-8.781608194×10^-3,8.975774050×10^-3
1.887395583×10^0,3.833343834×10^-2,-7.250696421×10^-3,3.641301300×10^-4
1.897345583×10^0,3.908285126×10^-2,-2.936642151×10^-3,-2.670390531×10^-4
1.907295583×10^0,4.546911269×10^-2,-1.408609329×10^-3,6.532019470×10^-3
1.917245583×10^0,6.613603979×10^-2,2.350442577×10^-3,5.418551620×10^-3
1.927195583×10^0,1.003351137×10^-1,4.815544817×10^-4,6.165033206×10^-3
1.937145583×10^0,1.196981594×10^-1,2.855496248×10^-3,1.124075241×10^-2
1.947095583×10^0,1.290538460×10^-1,-1.180435764×10^-3,4.038769752×10^-3
1.957045583×10^0,1.416982710×10^-1,2.036090009×10^-4,1.389033534×10^-2
1.966995583×10^0,1.299951822×10^-1,-5.041998811×10^-4,2.103182487×10^-3
1.976945583×10^0,9.896083176×10^-2,-2.377467230×10^-3,2.059037797×10^-5
1.986896583×10^0,5.137521401×10^-2,-4.368627444×10^-3,-3.899830626×10^-3
1.996846583×10^0,2.523015998×10^-2,-2.131305402×10^-3,-3.322600387×10^-4
2.006796583×10^0,1.301762089×10^-2,-9.838176891×10^-3,-4.343748558×10^-3
2.016746583×10^0,2.942882478×10^-3,-7.013894618×10^-3,-4.736032337×10^-3
2.026696583×10^0,-8.992443793×10^-3,-1.344189513×10^-2,-3.564035054×10^-3
2.036646583×10^0,-2.867213823×10^-2,-1.662304066×10^-2,-1.243635640×10^-2
2.046596583×10^0,-4.535267130×10^-2,-3.094546311×10^-2,-2.256727777×10^-2
2.056546583×10^0,-4.027934745×10^-2,-5.349288695×10^-3,-3.927013371×10^-3
2.066496583×10^0,-1.311776973×10^-2,-5.542634055×10^-3,5.449166521×10^-3
2.076446583×10^0,9.069024585×10^-3,-5.824662745×10^-3,9.433638770×10^-4
2.086396583×10^0,2.562892064×10^-2,-3.891267581×10^-3,4.954630509×10^-3
2.096346583×10^0,1.984107308×10^-2,-8.732628077×10^-3,2.817710163×10^-3
2.106296583×10^0,5.534478463×10^-3,-1.197141595×10^-2,1.448569121×10^-3
2.116246583×10^0,-1.420726813×10^-2,-1.790973172×10^-2,5.068755709×10^-4
2.126196583×10^0,-2.010279335×10^-2,-1.786901429×10^-2,4.584128037×10^-4
2.136146583×10^0,-2.211001888×10^-2,-1.497815456×10^-2,2.474692184×10^-3
2.146096583×10^0,-2.203384973×10^-2,-1.854634844×10^-2,4.164210055×10^-3
2.156046583×10^0,-8.996078745×10^-3,-2.438719384×10^-2,3.998029046×10^-3
2.165996583×10^0,-7.018763106×10^-3,-4.339891300×10^-2,6.655892357×10^-3
2.175946583×10^0,-5.174524151×10^-3,-7.523247600×10^-2,6.352557801×10^-3
2.185896583×10^0,6.645995658×10^-3,-7.311815023×10^-2,1.982539892×10^-3
2.195846583×10^0,1.726827957×10^-2,-7.036897540×10^-2,4.200153984×10^-3
2.205796583×10^0,2.209304087×10^-2,-7.460316271×10^-2,4.986592568×10^-3
2.215746583×10^0,3.097628057×10^-2,-7.448305935×10^-2,1.222214662×10^-3
2.225697583×10^0,3.664880991×10^-2,-6.594984978×10^-2,8.609355427×10^-5
2.235647583×10^0,4.066485912×10^-2,-5.488627404×10^-2,-1.831116155×10^-3
2.245597583×10^0,3.131441772×10^-2,-5.194182694×10^-2,-1.001250697×10^-3
2.255547583×10^0,2.129240893×10^-2,-5.467689037×10^-2,5.066229030×10^-3
2.265497583×10^0,-3.826193279×10^-4,-3.197817877×10^-2,1.995535567×10^-4
2.275447583×10^0,-1.573600993×10^-2,-2.579884417×10^-2,-1.942959614×10^-3
2.285397583×10^0,-1.356553379×10^-2,-2.119379491×10^-2,-7.148112170×10^-3
2.295347583×10^0,-7.089525461×10^-3,-8.839656599×10^-3,2.380412305×10^-3
2.305297583×10^0,-9.133675136×10^-3,-1.325608697×10^-3,-4.201576114×10^-3
2.315247583×10^0,-6.618319545×10^-3,4.792156396×10^-4,-2.450281521×10^-3
2.325197583×10^0,-3.995910753×10^-3,-6.160521880×10^-4,2.138057956×10^-3
2.335147583×10^0,1.034933375×10^-4,-8.264419157×10^-4,4.322116263×10^-3
2.345097583×10^0,4.489100073×10^-3,1.093401224×10^-3,3.270973219×10^-3
2.355047583×10^0,4.685907625×10^-3,3.487050300×10^-3,1.580132404×10^-3
2.364997583×10^0,1.490647090×10^-3,3.868645290×10^-4,-1.426667441×10^-4
2.374947583×10^0,-4.433021881×10^-3,3.109414130×10^-3,8.187342901×10^-4
2.384897583×10^0,-1.498632692×10^-2,1.708057476×10^-3,-1.399905887×10^-4
2.394847583×10^0,-2.094568312×10^-2,3.762106644×10^-4,-2.017253079×10^-3
2.404797583×10^0,-2.036635950×10^-2,8.128224290×10^-4,-1.500349026×10^-3
2.414747583×10^0,-1.890401728×10^-2,-6.156972377×10^-4,-2.675335621×10^-3
2.424697583×10^0,-1.403629407×10^-2,-1.167592825×10^-3,3.209831193×10^-4
2.434647583×10^0,-6.336829159×10^-3,1.522697276×10^-4,7.425614167×10^-4
2.444597583×10^0,-1.804125612×10^-3,6.571668200×10^-5,-3.314793576×10^-4
2.454547583×10^0,1.677957596×10^-3,1.680657500×10^-3,-1.608731458×10^-3
2.464497083×10^0,8.216460235×10^-3,3.397301771×10^-3,4.091402516×10^-4
2.474447083×10^0,1.064499747×10^-2,4.203973338×10^-3,5.505541340×10^-4
2.484397083×10^0,1.336005400×10^-3,4.322602414×10^-3,6.991557311×10^-4
2.494347083×10^0,-6.322713569×10^-3,-1.296933857×10^-3,-1.573852263×10^-3
2.504297083×10^0,-1.626935042×10^-2,6.137951859×10^-4,1.784934662×10^-3
2.514247083×10^0,-1.898470894×10^-2,-1.336970367×10^-3,-2.045223489×10^-3
2.524197083×10^0,-1.926292293×10^-2,-5.856625503×10^-4,-7.821945474×10^-5
2.534147083×10^0,-1.938116737×10^-2,-1.139333821×10^-3,-1.804214204×10^-3
2.544097083×10^0,-1.757013425×10^-2,-4.101789091×10^-5,-1.938170753×10^-4
2.554047083×10^0,-1.025789324×10^-2,7.158525405×10^-4,-2.563231392×10^-3
2.563997083×10^0,3.002350219×10^-3,1.161251217×10^-3,7.463106886×10^-4
2.573947083×10^0,1.040247548×10^-2,-1.850784058×10^-3,-2.124272287×10^-4
2.583897083×10^0,8.387433365×10^-3,1.744366484×10^-3,6.663938984×10^-4
2.593847083×10^0,5.586054176×10^-3,1.411471399×10^-3,9.164647199×10^-4
2.603797083×10^0,-3.069911036×10^-4,1.087452751×10^-3,-1.247360604×10^-3
2.613747083×10^0,-4.203728400×10^-3,-9.067223873×10^-4,-9.674623143×10^-4
2.623697083×10^0,-8.824753575×10^-3,-1.000523916×10^-3,-1.199678052×10^-3
2.633647083×10^0,-7.949371822×10^-3,1.066089026×10^-3,-1.653214451×10^-3
2.643597083×10^0,-2.243557014×10^-3,8.596017142×10^-4,-7.496266626×10^-4
2.653547083×10^0,-4.762108438×10^-3,-1.337772468×10^-3,4.533231258×10^-4
2.663497083×10^0,-7.081093267×10^-3,3.157285973×10^-4,1.305554993×10^-3
2.673447083×10^0,-5.801977590×10^-3,8.003890980×10^-5,9.971610270×10^-4
2.683397083×10^0,-3.746286500×10^-3,5.807123380×10^-4,3.489369992×10^-4
2.693347083×10^0,1.564056845×10^-3,-8.107894100×10^-4,2.491982887×10^-3
2.703297083×10^0,5.850069225×10^-3,-2.219066955×10^-4,-1.479738858×10^-4
2.713247083×10^0,7.216271013×10^-3,8.098019171×10^-4,-1.120211091×10^-4
2.723198083×10^0,7.503530942×10^-3,-1.334691420×10^-3,-8.452124894×10^-4
2.733148083×10^0,3.111711936×10^-3,-2.384775784×10^-3,-2.223664662×10^-3
2.743098083×10^0,-5.860832054×10^-3,1.934753032×10^-3,-3.279072931×10^-3
2.753048083×10^0,-5.715955980×10^-3,-8.192217210×10^-4,-1.357868430×10^-3
2.762998083×10^0,1.986788586×10^-3,2.274600789×10^-3,-3.722310066×10^-5
2.772948083×10^0,1.639901847×10^-2,1.500153448×10^-3,6.088595837×10^-4
2.782898083×10^0,2.405792102×10^-2,4.779985175×10^-3,-1.405264367×10^-3
2.792848083×10^0,3.026015684×10^-2,4.623657092×10^-3,1.190785086×10^-3
2.802798083×10^0,3.113980033×10^-2,3.503974527×10^-3,1.524219057×10^-3
2.812748083×10^0,3.477714583×10^-2,1.103134826×10^-3,6.605556700×10^-4
2.822698083×10^0,4.332491383×10^-2,3.440622706×10^-3,4.918935709×10^-3
2.832648083×10^0,4.841367900×10^-2,2.883223118×10^-3,3.806427121×10^-4
2.842598083×10^0,4.509431496×10^-2,4.217999522×10^-3,1.894119196×10^-3
2.852548083×10^0,4.120849818×10^-2,5.245713517×10^-3,4.799806047×10^-4
2.862498083×10^0,3.247005120×10^-2,2.059742343×10^-3,1.063770149×10^-3
2.872448083×10^0,1.893879473×10^-2,1.145694405×10^-4,-1.224417705×10^-3
2.882398083×10^0,5.447566044×10^-3,3.853588831×10^-3,-1.954156905×10^-3
2.892348083×10^0,8.064388297×10^-3,3.483409528×10^-3,2.110959031×10^-5
2.902298083×10^0,2.021320164×10^-2,1.243337174×10^-3,-9.072874673×10^-5
2.912248083×10^0,3.015078604×10^-2,1.748538809×10^-3,4.934922326×10^-3
2.922198083×10^0,7.374989800×10^-3,-1.096397755×10^-3,9.328057058×10^-5
2.932148083×10^0,5.956323817×10^-3,-1.084147138×10^-3,-1.736577367×10^-3
2.942098083×10^0,4.116875120×10^-3,-2.767531667×10^-3,-3.002131125×10^-3
2.952049083×10^0,-2.547419397×10^-3,-5.927945022×10^-4,-2.084405860×10^-3
2.961999083×10^0,-9.998230264×10^-3,-5.343015306×10^-3,-3.610926447×10^-3
2.971949083×10^0,-5.812540650×10^-3,-2.019656356×10^-3,-4.092741292×10^-4
2.981899083×10^0,-3.321420867×10^-3,-7.537147030×10^-5,-8.934477810×10^-4
2.991849083×10^0,5.250762217×10^-3,-9.419640992×10^-4,3.025659826×10^-3
3.001799083×10^0,1.744147018×10^-2,2.412192989×10^-4,4.849929828×10^-4
3.011749083×10^0,2.374756895×10^-2,-9.673589375×10^-5,5.339949857×10^-4
3.021699083×10^0,2.651202865×10^-2,1.637007925×10^-3,1.323906239×10^-3
3.031649083×10^0,3.019145131×10^-2,-2.144148108×10^-3,-1.663361676×10^-3
3.041599083×10^0,3.248610720×10^-2,-3.234005999×10^-4,-6.498349831×10^-5
3.051549083×10^0,2.419435792×10^-2,-1.591597917×10^-3,-2.495384309×10^-3
3.061499083×10^0,1.521249395×10^-2,-1.644624164×10^-3,4.180124961×10^-5
3.071449083×10^0,1.230245829×10^-2,-4.505924881×10^-3,-2.309065312×10^-4
3.081399083×10^0,6.228141952×10^-3,-5.291971378×10^-3,-1.423750073×10^-3
3.091349083×10^0,4.367923830×10^-3,-6.271216087×10^-3,-3.323382931×10^-3
3.101299083×10^0,5.046522710×10^-4,-6.072307471×10^-3,1.197317615×10^-3
3.111249083×10^0,2.934520366×10^-3,-1.357979840×10^-3,5.962420255×10^-4
3.121199083×10^0,1.403813064×10^-2,-1.909845509×10^-3,-3.813683521×10^-3
