"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.065722083×10^-1,-1.152004395×10^0,6.809639282×10^0,5.324727173×10^0
8.165222083×10^-1,-1.062340851×10^0,6.753955078×10^0,5.014272766×10^0
8.264722083×10^-1,-1.008303223×10^0,6.960525513×10^0,4.666246490×10^0
8.364222083×10^-1,-7.854167175×10^-1,7.166347504×10^0,4.604574738×10^0
8.463722083×10^-1,-2.065704346×10^-1,7.200775909×10^0,5.093158722×10^0
8.563222083×10^-1,-1.154100037×10^-1,7.504943390×10^0,5.409301300×10^0
8.662722083×10^-1,-2.323168945×10^-1,7.874824219×10^0,4.954097900×10^0
8.762222083×10^-1,-4.827461243×10^-1,7.938142548×10^0,4.403991852×10^0
8.861722083×10^-1,-7.819738770×10^-1,7.963140564×10^0,3.973487091×10^0
8.961222083×10^-1,-1.092128906×10^0,7.648943939×10^0,3.979624329×10^0
9.060722083×10^-1,-1.047072601×10^0,7.440876617×10^0,3.849844208×10^0
9.160222083×10^-1,-6.765930176×10^-1,7.899522858×10^0,3.428171082×10^0
9.259722083×10^-1,-1.901046753×10^-2,8.462352448×10^0,3.122806091×10^0
9.359222083×10^-1,2.332150269×10^-1,8.651259613×10^0,3.077899475×10^0
9.458722083×10^-1,-1.749861145×10^-1,8.358618164×10^0,3.640279999×10^0
9.558222083×10^-1,-5.622308350×10^-1,8.303682404×10^0,3.821103973×10^0
9.657722083×10^-1,-1.212029572×10^0,8.510552216×10^0,4.353846130×10^0
9.757222083×10^-1,-1.790726166×10^0,8.594527588×10^0,4.997657318×10^0
9.856722083×10^-1,-1.471889191×10^0,9.148675232×10^0,4.407883759×10^0
9.956222083×10^-1,-1.299597473×10^0,9.631121979×10^0,3.573219452×10^0
1.005572208×10^0,-1.261426849×10^0,9.583820343×10^0,3.559597778×10^0
1.015523208×10^0,-9.202862549×10^-1,9.427395630×10^0,3.279380493×10^0
1.025473208×10^0,-6.587800598×10^-1,9.448501740×10^0,2.684218140×10^0
1.035423208×10^0,-7.373666382×10^-1,9.396859131×10^0,2.865640869×10^0
1.045373208×10^0,-6.010002136×10^-1,9.673783264×10^0,2.842738495×10^0
1.055323208×10^0,-5.912704468×10^-1,9.882299652×10^0,2.616109772×10^0
1.065273208×10^0,-3.724255371×10^-1,9.935139771×10^0,2.622995453×10^0
1.075223208×10^0,-3.168910217×10^-1,9.944121094×10^0,2.622396698×10^0
1.085173208×10^0,-1.667532349×10^-1,9.998158722×10^0,2.653831329×10^0
1.095123208×10^0,2.465373230×10^-1,1.001552261×10^1,1.935924225×10^0
1.105073208×10^0,7.152127075×10^-1,1.011626312×10^1,1.789977722×10^0
1.115023208×10^0,1.157542877×10^0,9.991871796×10^0,3.043770447×10^0
1.124973208×10^0,9.939331055×10^-1,9.618997192×10^0,3.476370850×10^0
1.134923208×10^0,6.947053528×10^-1,9.707313538×10^0,3.138673096×10^0
1.144873208×10^0,6.307882690×10^-1,9.852960663×10^0,2.582729187×10^0
1.154823208×10^0,2.326162720×10^-1,9.672885132×10^0,1.833986206×10^0
1.164773208×10^0,7.050338745×10^-2,9.627379761×10^0,1.780697021×10^0
1.174723208×10^0,4.565505981×10^-2,9.554032288×10^0,2.257156219×10^0
1.184673208×10^0,-5.089416504×10^-3,9.303004303×10^0,2.746338959×10^0
1.194623208×10^0,-1.212478638×10^-1,8.940757599×10^0,2.377655640×10^0
1.204573208×10^0,-3.176394653×10^-1,8.627758484×10^0,1.403182068×10^0
1.214523208×10^0,-3.412902832×10^-1,8.492439880×10^0,5.472619629×10^-1
1.224473208×10^0,-1.847158813×10^-1,8.426427155×10^0,3.248245239×10^-2
1.234423208×10^0,-9.699829102×10^-2,8.329279175×10^0,3.936813354×10^-2
1.244374208×10^0,-1.956431580×10^-1,8.251441040×10^0,3.303630066×10^-1
1.254324208×10^0,-2.543211365×10^-1,8.302634583×10^0,7.623646545×10^-1
1.264274208×10^0,-1.053808594×10^-1,8.478369141×10^0,1.216669922×10^0
1.274224208×10^0,-3.115022278×10^-1,8.646768951×10^0,1.518442383×10^0
1.284174208×10^0,-9.801617432×10^-1,1.002704865×10^1,1.581611023×10^0
1.294124208×10^0,-6.236930237×10^0,2.316417984×10^1,2.334245911×10^0
1.304074208×10^0,-7.035369873×10^-3,7.879614258×10^0,2.572849731×10^0
1.314024208×10^0,1.023870850×10^-1,1.062595322×10^1,1.368903351×10^0
1.323974208×10^0,3.577410736×10^0,1.136631363×10^1,1.482666779×10^0
1.333924208×10^0,2.826272736×10^0,9.850415955×10^0,4.092489624×10^-1
1.343874208×10^0,-9.714797974×10^-2,9.693542175×10^0,-8.030799866×10^-1
1.353824208×10^0,9.271719360×10^-1,9.897717590×10^0,-2.380050659×10^-1
1.363774208×10^0,1.814227295×10^-1,9.816586304×10^0,6.864724731×10^-1
1.373724208×10^0,1.437011719×10^-2,9.743238831×10^0,1.051712952×10^0
1.383674208×10^0,-1.041833496×10^-1,9.805359650×10^0,1.015787659×10^0
1.393624208×10^0,-3.802093506×10^-1,9.773326263×10^0,7.379653931×10^-1
1.403574208×10^0,7.334747314×10^-2,9.780960388×10^0,7.393125916×10^-1
1.413524208×10^0,-1.914518738×10^-1,9.773625641×10^0,5.923182678×10^-1
1.423474208×10^0,-6.361770630×10^-2,9.809550934×10^0,6.200106812×10^-1
1.433424208×10^0,-1.278341675×10^-1,9.773475952×10^0,4.499642944×10^-1
1.443374208×10^0,-8.217910767×10^-2,9.817035370×10^0,7.020401001×10^-2
1.453324208×10^0,1.161584473×10^-1,9.827064514×10^0,-1.122665405×10^-2
1.463275583×10^0,7.439529419×10^-2,9.815089417×10^0,8.382568359×10^-3
1.473225583×10^0,3.637435913×10^-2,9.834548950×10^0,-1.772314453×10^-1
1.483175583×10^0,4.700225830×10^-2,9.840237122×10^0,-1.803749084×10^-1
1.493126583×10^0,2.095642090×10^-2,9.810449066×10^0,3.098556519×10^-2
1.503076583×10^0,1.597178650×10^-1,9.836644592×10^0,8.816665649×10^-2
1.513026583×10^0,2.392025757×10^-1,9.837842102×10^0,3.128494263×10^-2
1.522976583×10^0,2.004331970×10^-1,9.823621674×10^0,-7.080276489×10^-2
1.532926583×10^0,6.960525513×10^-2,9.848919067×10^0,-2.442919922×10^-1
1.542876583×10^0,-2.013313293×10^-1,9.812694397×10^0,-5.822891235×10^-2
1.552826583×10^0,-1.531315613×10^-1,9.805509338×10^0,-1.407073975×10^-2
1.562776583×10^0,-7.723937988×10^-2,9.821825409×10^0,1.944456482×10^-1
1.572726583×10^0,-3.722758484×10^-1,9.783954163×10^0,1.317260742×10^-1
1.582676583×10^0,2.050735474×10^-1,9.807455292×10^0,4.791535950×10^-1
1.592626583×10^0,7.858657837×10^-2,9.805659027×10^0,1.205742645×10^0
1.602576583×10^0,2.433938599×10^-1,9.810149689×10^0,1.441203003×10^0
1.612526583×10^0,1.685494995×10^-1,9.794731750×10^0,1.406325531×10^0
1.622476583×10^0,2.365081787×10^-1,9.832153931×10^0,1.228046265×10^0
1.632426583×10^0,-1.019380188×10^-1,9.808652802×10^0,7.782316589×10^-1
1.642376583×10^0,-1.469943237×10^-1,9.795480194×10^0,3.275189209×10^-1
1.652326583×10^0,2.218386841×10^-1,9.820178833×10^0,3.408412170×10^-1
1.662276583×10^0,6.706054688×10^-2,9.800868988×10^0,3.740721130×10^-1
1.672226583×10^0,-1.453477478×10^-1,9.800719299×10^0,7.566764832×10^-1
1.682176583×10^0,-7.619155884×10^-2,9.814490662×10^0,9.848020935×10^-1
1.692126583×10^0,2.395019531×10^-3,9.811496887×10^0,7.264393616×10^-1
1.702076583×10^0,2.365081787×10^-2,9.835896149×10^0,4.827461243×10^-1
1.712026583×10^0,-9.864486694×10^-2,9.795629883×10^0,4.920268250×10^-1
1.721976583×10^0,1.571731567×10^-2,9.837842102×10^0,3.830534363×10^-1
1.731926583×10^0,-2.775228882×10^-1,9.803713074×10^0,5.909710693×10^-1
1.741877583×10^0,2.335144043×10^-2,9.795779572×10^0,3.323089600×10^-1
1.751827583×10^0,5.938151550×10^-1,9.873318329×10^0,1.032852173×10^-1
1.761777583×10^0,-6.750961304×10^-2,9.812844086×10^0,1.182540894×10^-1
1.771727583×10^0,1.466949463×10^-1,9.847272491×10^0,1.044827271×10^-1
1.781677583×10^0,-1.420545959×10^-1,9.806706848×10^0,5.463638306×10^-2
1.791627583×10^0,-8.771759033×10^-2,9.815837860×10^0,1.395098877×10^-1
1.801577583×10^0,8.831634521×10^-2,9.812844086×10^0,2.537223816×10^-1
1.811527583×10^0,-1.407073975×10^-2,9.826016693×10^0,-2.245330811×10^-2
1.821477583×10^0,-1.357676697×10^-1,9.818981323×10^0,2.998265076×10^-1
1.831427583×10^0,-8.577163696×10^-2,9.790540466×10^0,6.424639893×10^-1
1.841377583×10^0,3.266207886×10^-1,9.878856812×10^0,6.394702148×10^-1
1.851327583×10^0,-3.228785706×10^-1,9.757758636×10^0,4.504133606×10^-1
1.861277583×10^0,4.366419983×10^-1,9.851014709×10^0,2.062710571×10^-1
1.871227583×10^0,-1.225950623×10^-1,9.821226654×10^0,7.604187012×10^-2
1.881177583×10^0,-1.663041687×10^-1,9.804311829×10^0,2.447410583×10^-1
1.891127583×10^0,1.835183716×10^-1,9.826615448×10^0,2.770738220×10^-1
1.901077583×10^0,2.574645996×10^-2,9.826316071×10^0,3.109034729×10^-1
1.911027583×10^0,-1.011895752×10^-1,9.805808716×10^0,3.610491943×10^-1
1.920977583×10^0,-1.407073975×10^-2,9.806856537×10^0,5.390290833×10^-1
1.930927583×10^0,-1.272354126×10^-2,9.816436615×10^0,6.990463257×10^-1
1.940877583×10^0,-8.846603394×10^-2,9.821226654×10^0,5.523513794×10^-1
1.950827583×10^0,8.113128662×10^-2,9.832453308×10^0,3.239263916×10^-1
1.960777583×10^0,-7.544311523×10^-2,9.811047821×10^0,4.098477173×10^-1
1.970727583×10^0,6.855743408×10^-2,9.828711090×10^0,1.113684082×10^-1
1.980678583×10^0,1.904040527×10^-1,9.847122803×10^0,-1.727407837×10^-1
1.990628583×10^0,6.765930176×10^-2,9.828112335×10^0,-3.981719971×10^-1
2.000578583×10^0,5.014572144×10^-2,9.821675720×10^0,-1.916015625×10^-1
2.010528583×10^0,6.885681152×10^-2,9.837692413×10^0,1.110690308×10^-1
2.020478583×10^0,4.475692749×10^-2,9.834848328×10^0,5.284011841×10^-2
2.030428583×10^0,-3.861968994×10^-2,9.824968872×10^0,1.070274353×10^-1
2.040378583×10^0,3.832031250×10^-2,9.834099884×10^0,-9.056167603×10^-2
2.050328583×10^0,1.020877075×10^-1,9.846673737×10^0,3.742218018×10^-3
2.060278583×10^0,-2.029779053×10^-1,9.787247314×10^0,1.933978271×10^-1
2.070228583×10^0,-1.881587219×10^-1,9.813143463×10^0,5.887257385×10^-1
2.080178583×10^0,1.103205872×10^-1,9.834698639×10^0,4.370910645×10^-1
2.090128583×10^0,-2.634521484×10^-2,9.807904358×10^0,4.101470947×10^-1
2.100078583×10^0,2.260299683×10^-2,9.816735992×10^0,1.634600830×10^-1
2.110028583×10^0,7.349716187×10^-2,9.833201752×10^0,-2.424957275×10^-2
2.119978583×10^0,5.014572144×10^-2,9.833950195×10^0,-2.544708252×10^-2
2.129928583×10^0,2.888992310×10^-2,9.815987549×10^0,1.456471252×10^-1
2.139878583×10^0,3.442840576×10^-3,9.817634125×10^0,2.260299683×10^-1
2.149828583×10^0,-2.395019531×10^-3,9.822124786×10^0,2.568658447×10^-1
2.159778583×10^0,4.939727783×10^-3,9.835297394×10^0,3.995191956×10^-1
2.169728583×10^0,-6.421646118×10^-2,9.817334747×10^0,3.814068604×10^-1
2.179678583×10^0,-7.035369873×10^-3,9.818232880×10^0,2.224374390×10^-1
2.189628583×10^0,2.484832764×10^-2,9.834399261×10^0,3.378474426×10^-1
2.199578583×10^0,2.514770508×10^-2,9.827513580×10^0,3.339555359×10^-1
2.209528583×10^0,3.053649902×10^-2,9.821376343×10^0,2.630030823×10^-1
2.219479583×10^0,4.550537109×10^-2,9.821526031×10^0,2.869532776×10^-1
2.229429583×10^0,6.032455444×10^-2,9.832752686×10^0,2.604583740×10^-1
2.239379583×10^0,7.454498291×10^-2,9.824669495×10^0,2.330653381×10^-1
2.249329583×10^0,3.098556519×10^-2,9.819879456×10^0,1.363664246×10^-1
2.259279583×10^0,-2.290237427×10^-2,9.827812958×10^0,9.220825195×10^-2
2.269229583×10^0,9.699829102×10^-2,9.833950195×10^0,-5.508544922×10^-2
2.279179583×10^0,2.005828857×10^-2,9.833351440×10^0,-3.787124634×10^-2
2.289129583×10^0,4.236190796×10^-2,9.846673737×10^0,2.160008240×10^-1
2.299079583×10^0,-9.714797974×10^-2,9.806257782×10^0,3.119512939×10^-1
2.309029583×10^0,4.475692749×10^-2,9.840835876×10^0,1.722917175×10^-1
2.318979583×10^0,-1.122665405×10^-2,9.832153931×10^0,2.103126526×10^-1
2.328929583×10^0,-4.311035156×10^-2,9.820478210×10^0,2.088157654×10^-1
2.338879583×10^0,2.694396973×10^-2,9.822723541×10^0,2.420466614×10^-1
2.348829583×10^0,3.966751099×10^-2,9.815837860×10^0,2.656974792×10^-1
2.358779583×10^0,7.349716187×10^-2,9.828711090×10^0,2.086660767×10^-1
2.368729583×10^0,5.328918457×10^-2,9.825567627×10^0,1.615141296×10^-1
2.378679583×10^0,3.412902832×10^-2,9.823022919×10^0,1.231938171×10^-1
2.388629583×10^0,4.939727783×10^-2,9.841284943×10^0,7.289840698×10^-2
2.398579583×10^0,1.691482544×10^-2,9.840536499×10^0,1.371148682×10^-1
2.408529583×10^0,-6.885681152×10^-3,9.824220428×10^0,2.227368164×10^-1
2.418479583×10^0,7.484436035×10^-3,9.833052063×10^0,2.716850281×10^-1
2.428429583×10^0,-1.796264648×10^-3,9.829160156×10^0,2.811154175×10^-1
2.438379583×10^0,-1.092727661×10^-2,9.824968872×10^0,3.086581421×10^-1
2.448329583×10^0,7.334747314×10^-3,9.818981323×10^0,2.874023438×10^-1
2.458279583×10^0,2.754272461×10^-2,9.811945953×10^0,2.272274780×10^-1
2.468228083×10^0,-5.837860107×10^-3,9.829010468×10^0,2.842588806×10^-1
2.478179083×10^0,1.302291870×10^-2,9.820029144×10^0,2.321672058×10^-1
2.488129083×10^0,4.071533203×10^-2,9.826166382×10^0,1.116677856×10^-1
2.498079083×10^0,5.718109131×10^-2,9.830507355×10^0,5.897735596×10^-2
2.508029083×10^0,3.323089600×10^-2,9.834998016×10^0,9.505233765×10^-2
2.517979083×10^0,3.502716064×10^-2,9.820627899×10^0,1.631607056×10^-1
2.527929083×10^0,1.496887207×10^-2,9.821825409×10^0,2.183958435×10^-1
2.537879083×10^0,2.694396973×10^-3,9.817634125×10^0,2.239343262×10^-1
2.547829083×10^0,-3.442840576×10^-3,9.829010468×10^0,2.239343262×10^-1
2.557779083×10^0,2.559677124×10^-2,9.822573853×10^0,3.258723450×10^-1
2.567729083×10^0,9.729766846×10^-3,9.830507355×10^0,3.797602844×10^-1
2.577679083×10^0,-8.532257080×10^-3,9.829309845×10^0,3.323089600×10^-1
2.587629083×10^0,-7.334747314×10^-3,9.831106110×10^0,2.091151428×10^-1
2.597579083×10^0,2.155517578×10^-2,9.817334747×10^0,1.775308228×10^-1
2.607529083×10^0,5.029541016×10^-2,9.821226654×10^0,1.633103943×10^-1
2.617479083×10^0,3.128494263×10^-2,9.826016693×10^0,1.303788757×10^-1
2.627429083×10^0,3.263214111×10^-2,9.819580078×10^0,1.544787598×10^-1
2.637379083×10^0,2.380050659×10^-2,9.827363892×10^0,2.558180237×10^-1
2.647329083×10^0,3.218307495×10^-2,9.824220428×10^0,2.659968567×10^-1
2.657279083×10^0,-5.987548828×10^-4,9.812395020×10^0,1.904040527×10^-1
2.667229083×10^0,-2.305206299×10^-2,9.821675720×10^0,1.784289551×10^-1
2.677179083×10^0,1.197509766×10^-3,9.825867004×10^0,2.511776733×10^-1
2.687129083×10^0,-2.395019531×10^-3,9.828411713×10^0,2.845582581×10^-1
2.697079083×10^0,-9.580078125×10^-3,9.811496887×10^0,2.679428101×10^-1
2.707030083×10^0,1.811233521×10^-2,9.837991791×10^0,2.779719543×10^-1
2.716980083×10^0,3.143463135×10^-2,9.831704865×10^0,2.562670898×10^-1
2.726930083×10^0,3.787124634×10^-2,9.823471985×10^0,2.372566223×10^-1
2.736880083×10^0,6.107299805×10^-2,9.829010468×10^0,1.806742859×10^-1
2.746830083×10^0,4.805007935×10^-2,9.825867004×10^0,1.097218323×10^-1
2.756780083×10^0,5.987548828×10^-4,9.826465759×10^0,2.094145203×10^-1
2.766730083×10^0,2.903961182×10^-2,9.819879456×10^0,3.239263916×10^-1
2.776680083×10^0,-3.442840576×10^-3,9.810299377×10^0,3.854484558×10^-1
2.786630083×10^0,4.939727783×10^-3,9.821076965×10^0,3.348536682×10^-1
2.796580083×10^0,-7.334747314×10^-3,9.823621674×10^0,3.050656128×10^-1
2.806530083×10^0,-2.245330811×10^-2,9.815837860×10^0,2.438429260×10^-1
2.816480083×10^0,1.377136230×10^-2,9.819879456×10^0,2.386038208×10^-1
2.826430083×10^0,-1.751358032×10^-2,9.819580078×10^0,3.041674805×10^-1
2.836380083×10^0,2.065704346×10^-2,9.823621674×10^0,2.529739380×10^-1
2.846330083×10^0,2.275268555×10^-2,9.838141479×10^0,1.854643250×10^-1
2.856280083×10^0,4.715194702×10^-2,9.830357666×10^0,1.594184875×10^-1
2.866230083×10^0,4.445755005×10^-2,9.832453308×10^0,7.918533325×10^-2
2.876180083×10^0,3.802093506×10^-2,9.826914825×10^0,4.191284180×10^-3
2.886130083×10^0,4.805007935×10^-2,9.822274475×10^0,1.796264648×10^-2
2.896080083×10^0,-1.796264648×10^-3,9.819729767×10^0,1.552272034×10^-1
2.906030083×10^0,-1.197509766×10^-3,9.835896149×10^0,3.387455750×10^-1
2.915980083×10^0,-2.963836670×10^-2,9.804910583×10^0,3.604504395×10^-1
2.925930083×10^0,-1.960922241×10^-2,9.823921051×10^0,-1.442999268×10^-1
2.935880083×10^0,1.085243225×10^-1,9.833650818×10^0,9.116043091×10^-2
2.945830083×10^0,-2.888992310×10^-2,9.816735992×10^0,2.281256104×10^-1
2.955780083×10^0,1.646575928×10^-2,9.822124786×10^0,8.562194824×10^-2
2.965731083×10^0,1.466949463×10^-2,9.838291168×10^0,1.023870850×10^-1
2.975681083×10^0,3.532653809×10^-2,9.826316071×10^0,2.296224976×10^-1
2.985631083×10^0,-2.993774414×10^-4,9.820328522×10^0,2.457888794×10^-1
2.995581083×10^0,1.347198486×10^-3,9.819430389×10^0,2.897973633×10^-1
3.005531083×10^0,2.589614868×10^-2,9.826615448×10^0,3.540138245×10^-1
3.015481083×10^0,3.113525391×10^-2,9.827663269×10^0,2.713856506×10^-1
3.025431083×10^0,9.280700684×10^-3,9.810000000×10^0,1.878593445×10^-1
3.035381083×10^0,-3.293151855×10^-3,9.827064514×10^0,1.821711731×10^-1
3.045331083×10^0,-1.107696533×10^-2,9.822274475×10^0,2.177970886×10^-1
3.055281083×10^0,3.427871704×10^-2,9.831405487×10^0,8.023315430×10^-2
3.065231083×10^0,2.155517578×10^-2,9.828711090×10^0,1.451980591×10^-2
3.075181083×10^0,2.020797729×10^-2,9.824519806×10^0,1.181044006×10^-1
3.085131083×10^0,2.874023438×10^-2,9.829908600×10^0,9.505233765×10^-2
3.095081083×10^0,6.735992432×10^-2,9.837243347×10^0,1.161584473×10^-1
3.105031083×10^0,-1.392105103×10^-2,9.825867004×10^0,1.257385254×10^-1
3.114981083×10^0,5.987548828×10^-4,9.814790039×10^0,1.924996948×10^-1
3.124931083×10^0,7.185058594×10^-2,9.830207977×10^0,3.276686096×10^-1
3.134881083×10^0,1.496887207×10^-4,9.820478210×10^0,2.776725769×10^-1
3.144831083×10^0,7.185058594×10^-3,9.830207977×10^0,1.751358032×10^-1
3.154781083×10^0,4.640350342×10^-3,9.826016693×10^0,2.044747925×10^-1
3.164731083×10^0,3.188369751×10^-2,9.827812958×10^0,2.121089172×10^-1
3.174681083×10^0,-1.646575928×10^-3,9.820328522×10^0,1.881587219×10^-1
3.184631083×10^0,7.484436035×10^-4,9.813592529×10^0,1.202000427×10^-1
3.194582083×10^0,-6.735992432×10^-3,9.821376343×10^0,1.049317932×10^-1
3.204532083×10^0,-1.347198486×10^-2,9.832303619×10^0,1.046324158×10^-1
3.214482083×10^0,1.646575928×10^-2,9.821825409×10^0,8.352630615×10^-2
3.224432083×10^0,2.664459229×10^-2,9.824968872×10^0,8.202941895×10^-2
3.234382083×10^0,3.996688843×10^-2,9.827663269×10^0,1.116677856×10^-1
3.244332083×10^0,1.751358032×10^-2,9.821226654×10^0,9.639953613×10^-2
3.254282083×10^0,3.323089600×10^-2,9.812395020×10^0,2.529739380×10^-2
