"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.366728958×10^0,3.404370575×10^0,1.140912460×10^1,1.403331757×10^0
6.376678958×10^0,3.357967072×10^0,9.518556061×10^0,-1.154100037×10^-1
6.386628958×10^0,2.864742737×10^0,7.804320831×10^0,-9.478289795×10^-1
6.396578958×10^0,2.036215668×10^0,6.139333191×10^0,-1.268911285×10^0
6.406528958×10^0,1.334624634×10^0,4.711901550×10^0,-1.134490814×10^0
6.416478958×10^0,7.464976501×10^-1,3.433559875×10^0,-9.294172668×10^-1
6.426428958×10^0,3.391946411×10^-1,2.316882019×10^0,-4.716691589×10^-1
6.436378958×10^0,1.466949463×10^-2,1.093027039×10^0,3.948788452×10^-1
6.446328958×10^0,-3.409909058×10^-1,-1.215472412×10^-1,1.141825562×10^0
6.456278958×10^0,-4.761598206×10^-1,-9.777667236×10^-1,1.526076508×10^0
6.466228958×10^0,-6.056405640×10^-1,-1.499581604×10^0,1.641187134×10^0
6.476177958×10^0,-6.938072205×10^-1,-1.635349274×10^0,1.571432190×10^0
6.486127958×10^0,-6.689588928×10^-1,-1.585802307×10^0,1.303489380×10^0
6.496077958×10^0,-4.891827393×10^-1,-1.579814758×10^0,9.892927551×10^-1
6.506027958×10^0,-3.351530457×10^-1,-1.533860321×10^0,8.270301819×10^-1
6.515977958×10^0,-3.441343689×10^-1,-1.483564911×10^0,5.957611084×10^-1
6.525927958×10^0,-4.128414917×10^-1,-1.439257050×10^0,3.635939026×10^-1
6.535877958×10^0,-5.269042969×10^-1,-1.398242340×10^0,-7.424560547×10^-2
6.545827958×10^0,-6.532415771×10^-1,-1.307231598×10^0,-7.819738770×10^-1
6.555777958×10^0,-7.795788574×10^-1,-1.271905060×10^0,-1.330583038×10^0
6.565727958×10^0,-7.937992859×10^-1,-1.174008636×10^0,-1.144519958×10^0
6.575677958×10^0,-7.385641479×10^-1,-1.082399139×10^0,-9.919871521×10^-1
6.585627958×10^0,-7.081773376×10^-1,-1.095272369×10^0,-9.304650879×10^-1
6.595577958×10^0,-6.541397095×10^-1,-1.184636536×10^0,-9.283694458×10^-1
6.605527958×10^0,-6.149212646×10^-1,-1.251397705×10^0,-8.937913513×10^-1
6.615477958×10^0,-5.860313416×10^-1,-1.271156616×10^0,-7.044351196×10^-1
6.625427958×10^0,-5.526507568×10^-1,-1.221909027×10^0,-4.528083801×10^-1
6.635376958×10^0,-6.147715759×10^-1,-1.086141357×10^0,-1.230441284×10^-1
6.645326958×10^0,-6.409671021×10^-1,-3.016227722×10^-1,2.809657288×10^-1
6.655276958×10^0,-5.298980713×10^-2,8.309220886×10^-1,4.754113770×10^-1
6.665226958×10^0,2.110610962×10^-1,1.628463593×10^0,1.844165039×10^-1
6.675176958×10^0,4.640350342×10^-2,3.280128937×10^0,-1.600471802×10^0
6.685126958×10^0,-2.020797729×10^-1,6.056405640×10^0,-5.259762268×10^0
6.695076958×10^0,-3.338058472×10^-2,7.354506226×10^0,-4.296964417×10^0
6.705026958×10^0,-6.029461670×10^-1,1.069421127×10^1,-2.474653931×10^0
6.714976958×10^0,-1.977238312×10^0,2.107587250×10^1,-2.887196045×10^0
6.724926958×10^0,-3.801345062×10^0,4.373126038×10^1,-1.409962967×10^1
6.734876958×10^0,-5.098397827×10^0,6.333419586×10^1,-1.821981171×10^1
6.744826958×10^0,-1.592538300×10^0,6.579941940×10^1,-1.115914444×10^1
6.754776958×10^0,-3.685336304×10^-1,4.396612198×10^1,-1.739832001×10^0
6.764726958×10^0,-4.409680023×10^0,2.673021423×10^1,3.553161163×10^0
6.774676958×10^0,-3.410807190×10^0,2.186428299×10^1,2.616558838×10^-1
6.784626958×10^0,-2.315834198×10^0,1.904339905×10^1,-3.527265015×10^0
6.794575958×10^0,-2.174977112×10^0,1.795740738×10^1,-6.061644745×10^0
6.804525958×10^0,-1.465452576×10^0,1.830917587×10^1,-6.467301178×10^0
6.814475958×10^0,3.344046021×10^-1,1.890463760×10^1,-5.003644867×10^0
6.824425958×10^0,2.155218201×10^0,1.866947662×10^1,-2.974763947×10^0
6.834375958×10^0,3.527863770×10^0,1.785546936×10^1,-1.090632019×10^0
6.844325958×10^0,4.652175751×10^0,1.639944717×10^1,-3.023712158×10^-2
6.854275958×10^0,5.535339203×10^0,1.508862305×10^1,2.799179077×10^-1
6.864225958×10^0,6.018534393×10^0,1.422671539×10^1,6.415658569×10^-1
6.874175958×10^0,5.673202515×10^0,1.276006531×10^1,1.124761047×10^0
6.884125958×10^0,4.645589447×10^0,1.095766342×10^1,1.313219147×10^0
6.894075958×10^0,3.361559601×10^0,9.543703766×10^0,1.091081085×10^0
6.904025958×10^0,2.103276215×10^0,8.375383301×10^0,7.402107239×10^-1
6.913975958×10^0,1.057251434×10^0,6.996301117×10^0,2.303709412×10^-1
6.923925958×10^0,1.681004333×10^-1,5.176834717×10^0,-5.911207581×10^-1
6.933875958×10^0,-4.134402466×10^-1,3.089724884×10^0,-1.101259918×10^0
6.943825958×10^0,-7.753875732×10^-1,1.094074860×10^0,-6.894662476×10^-1
6.953774958×10^0,-9.178912354×10^-1,-3.966751099×10^-1,-2.903961182×10^-2
6.963724958×10^0,-9.301657104×10^-1,-1.550326080×10^0,5.230123901×10^-1
6.973674958×10^0,-5.792953491×10^-1,-2.201172638×10^0,7.644602966×10^-1
6.983624958×10^0,-3.772155762×10^-2,-2.433339844×10^0,5.571414185×10^-1
6.993574958×10^0,2.743794250×10^-1,-2.394570465×10^0,1.529818726×10^-1
7.003524958×10^0,3.302133179×10^-1,-2.320773926×10^0,-2.350112915×10^-1
7.013474958×10^0,3.284170532×10^-1,-2.207010498×10^0,-4.965174866×10^-1
7.023424958×10^0,3.089575195×10^-1,-2.045795746×10^0,-4.996609497×10^-1
7.033374958×10^0,2.260299683×10^-1,-1.891167297×10^0,-4.285588074×10^-1
7.043324958×10^0,1.404080200×10^-1,-1.871558075×10^0,-4.493655396×10^-1
7.053274958×10^0,-4.490661621×10^-4,-1.822310486×10^0,-5.682183838×10^-1
7.063224958×10^0,-1.451980591×10^-1,-1.766925659×10^0,-6.950047302×10^-1
7.073174958×10^0,-2.679428101×10^-1,-1.840123444×10^0,-7.599696350×10^-1
7.083124958×10^0,-3.953279114×10^-1,-1.871707764×10^0,-5.174739075×10^-1
7.093074958×10^0,-5.239105225×10^-1,-1.704206085×10^0,-1.752854919×10^-1
7.103024958×10^0,-6.258485413×10^-1,-1.265169067×10^0,1.971400452×10^-1
7.112973958×10^0,-7.197033691×10^-1,-6.991960144×10^-1,5.288502502×10^-1
7.122924250×10^0,-8.979826355×10^-1,-2.734812927×10^-1,5.691165161×10^-1
7.132874250×10^0,-1.063987427×10^0,-7.334747314×10^-2,5.382806396×10^-1
7.142824250×10^0,-7.969427490×10^-1,1.258882141×10^-1,6.831793213×10^-1
7.152774250×10^0,-1.841171265×10^-1,4.667294312×10^-1,9.607022095×10^-1
7.162724250×10^0,3.881428528×10^-1,1.111438751×10^0,1.314266968×10^0
7.172674250×10^0,8.412506104×10^-1,1.644031219×10^0,1.172960815×10^0
7.182624250×10^0,1.001567230×10^0,2.428998871×10^0,1.480421448×10^-1
7.192574250×10^0,8.253836060×10^-1,4.910089417×10^0,-3.234324188×10^0
7.202524250×10^0,5.728587341×10^-1,8.438402252×10^0,-6.459816742×10^0
7.212474250×10^0,7.714956665×10^-1,1.061382843×10^1,-2.481689301×10^0
7.222424250×10^0,5.257067871×10^-1,1.675585602×10^1,6.150709534×10^-1
7.232374250×10^0,5.258564758×10^-1,3.188399689×10^1,-2.809806976×10^0
7.242324250×10^0,8.006849670×10^-1,5.447891052×10^1,-1.418345535×10^1
7.252274250×10^0,3.753594360×10^0,6.777231674×10^1,-1.299687286×10^1
7.262224250×10^0,5.946534119×10^0,5.476840851×10^1,-3.218008118×10^0
7.272174250×10^0,-5.789959717×10^-1,3.231914200×10^1,-5.977070618×10^-1
7.282123250×10^0,-3.845353546×10^0,2.396696045×10^1,-2.291734314×10^-1
7.292073250×10^0,-4.166884918×10^0,1.975367203×10^1,-1.653162231×10^0
7.302023250×10^0,-3.881727905×10^0,1.658146866×10^1,-3.984564056×10^0
7.311973250×10^0,-2.403851166×10^0,1.560400131×10^1,-5.603597260×10^0
7.321923250×10^0,-2.439926147×10^-2,1.653431671×10^1,-3.947441254×10^0
7.331873250×10^0,1.319356384×10^0,1.727527588×10^1,-1.162033539×10^0
7.341823250×10^0,2.457140350×10^0,1.705628128×10^1,5.254074097×10^-1
7.351773250×10^0,3.232976990×10^0,1.643177994×10^1,1.160237274×10^0
7.361723250×10^0,3.601211243×10^0,1.572569824×10^1,1.415157166×10^0
7.371673250×10^0,3.930676117×10^0,1.458716583×10^1,8.126600647×10^-1
7.381623250×10^0,3.797453156×10^0,1.272384064×10^1,-1.178050232×10^-1
7.391573250×10^0,3.028502197×10^0,1.083671494×10^1,-3.607498169×10^-1
7.401523250×10^0,2.136806488×10^0,9.041647797×10^0,-3.963757324×10^-1
7.411473250×10^0,1.389261017×10^0,7.301366730×10^0,-4.117936707×10^-1
7.421423250×10^0,6.616241455×10^-1,5.506449280×10^0,-2.975811768×10^-1
7.431373250×10^0,-2.180964661×10^-1,3.485651550×10^0,4.191284180×10^-3
7.441322250×10^0,-8.722361755×10^-1,1.202150116×10^0,2.282752991×10^-1
7.451272250×10^0,-1.009201355×10^0,-7.313790894×10^-1,1.076860657×10^0
7.461222250×10^0,-6.242019653×10^-1,-1.693129120×10^0,1.811383209×10^0
7.471172250×10^0,1.062789917×10^-1,-1.795366516×10^0,1.574725342×10^0
7.481122250×10^0,7.021897888×10^-1,-1.646875305×10^0,9.898915100×10^-1
7.491072250×10^0,9.253756714×10^-1,-1.541644135×10^0,4.555027771×10^-1
7.501022250×10^0,9.372010803×10^-1,-1.615740051×10^0,3.353027344×10^-2
7.510972250×10^0,7.955955505×10^-1,-1.837878113×10^0,-2.582130432×10^-1
7.520922250×10^0,6.454577637×10^-1,-2.157762909×10^0,-4.348457336×10^-1
7.530872250×10^0,5.489085388×10^-1,-2.366129608×10^0,-4.456233215×10^-1
7.540822250×10^0,5.008584595×10^-1,-2.472109222×10^0,-3.487747192×10^-1
7.550772250×10^0,4.803511047×10^-1,-2.405348053×10^0,-2.094145203×10^-1
7.560722250×10^0,4.454736328×10^-1,-2.291884003×10^0,-1.025367737×10^-1
7.570672250×10^0,4.194277954×10^-1,-2.174677734×10^0,-7.708969116×10^-2
7.580622250×10^0,3.237767029×10^-1,-1.996847534×10^0,-7.484436035×10^-3
7.590572250×10^0,1.215472412×10^-1,-1.647174683×10^0,-0.000000000×10^0
7.600521250×10^0,-1.597178650×10^-1,-1.105900269×10^0,-6.631210327×10^-2
7.610471250×10^0,-3.568579102×10^-1,-4.700225830×10^-1,-2.433938599×10^-1
7.620421250×10^0,-4.791535950×10^-1,7.095245361×10^-2,-4.352947998×10^-1
7.630371250×10^0,-5.420228577×10^-1,5.855822754×10^-1,-4.477189636×10^-1
7.640321250×10^0,-3.686833191×10^-1,1.154399414×10^0,-9.415420532×10^-2
7.650271250×10^0,2.829116821×10^-2,1.698068848×10^0,5.315446472×10^-1
7.660221250×10^0,2.818638611×10^-1,2.127226410×10^0,1.072519684×10^0
7.670171250×10^0,4.090992737×10^-1,2.947969666×10^0,8.086184692×10^-1
7.680121250×10^0,3.504212952×10^-1,5.500910797×10^0,-2.059267731×10^0
7.690071250×10^0,-5.957611084×10^-2,1.054916290×10^1,-4.946763153×10^0
7.700021250×10^0,8.934919739×10^-1,1.425051590×10^1,-1.891466675×10^0
7.709971250×10^0,1.787732391×10^0,2.088292374×10^1,-3.074007568×10^0
7.719921250×10^0,1.367107086×10^0,3.132745422×10^1,-5.492528229×10^0
7.729871250×10^0,1.116677856×10^-1,4.500855423×10^1,-9.309291229×10^0
7.739821250×10^0,3.141966248×10^-1,5.324831955×10^1,-9.044192505×10^0
7.749771250×10^0,3.132535858×10^0,4.274151855×10^1,-4.665048981×10^0
7.759721250×10^0,2.499053192×10^0,2.653546921×10^1,-1.753004608×10^0
7.769670250×10^0,8.746311951×10^-1,1.907124115×10^1,-1.982327728×10^0
7.779620250×10^0,1.628613281×10^-1,1.676558578×10^1,-3.493285675×10^0
7.789570250×10^0,2.510279846×10^-1,1.746927246×10^1,-5.528603210×10^0
7.799520250×10^0,1.052760773×10^0,2.027369064×10^1,-5.838608551×10^0
7.809470250×10^0,1.199755096×10^0,2.209689926×10^1,-4.149670715×10^0
7.819420250×10^0,7.086264038×10^-1,2.253683441×10^1,-2.250420227×10^0
7.829370250×10^0,1.073118439×10^0,2.198912338×10^1,-8.589138794×10^-1
7.839320250×10^0,1.656006317×10^0,2.049897217×10^1,-3.248245239×10^-1
7.849270250×10^0,1.858984222×10^0,1.833821548×10^1,-6.309379578×10^-1
7.859220250×10^0,1.894161072×10^0,1.603435638×10^1,-1.206491089×10^0
7.869170250×10^0,1.775008850×10^0,1.400876862×10^1,-1.413510590×10^0
7.879120250×10^0,1.385668488×10^0,1.198886902×10^1,-1.423689423×10^0
7.889070250×10^0,1.126856689×10^0,1.003228775×10^1,-1.377734985×10^0
7.899020250×10^0,1.176253967×10^0,8.095315704×10^0,-1.295705566×10^0
7.908970250×10^0,1.246158600×10^0,6.120173035×10^0,-1.082399139×10^0
7.918920250×10^0,1.191971283×10^0,4.261188812×10^0,-4.992118835×10^-1
7.928870250×10^0,1.100212097×10^0,2.574795685×10^0,2.401007080×10^-1
7.938819250×10^0,1.268611908×10^0,1.433568878×10^0,9.862989807×10^-1
7.948769250×10^0,1.211879883×10^0,8.562194824×10^-1,1.667232971×10^0
7.958719250×10^0,9.315129089×10^-1,4.894821167×10^-1,2.067949677×10^0
7.968669250×10^0,7.906558228×10^-1,1.139131165×10^-1,2.054178314×10^0
7.978619250×10^0,8.502319336×10^-1,-2.881507874×10^-1,1.998045044×10^0
7.988569250×10^0,8.641529846×10^-1,-6.304888916×10^-1,2.208657074×10^0
7.998519250×10^0,7.738906860×10^-1,-8.625064087×10^-1,2.405048676×10^0
8.008469250×10^0,6.864724731×10^-1,-1.052461395×10^0,2.287842407×10^0
8.018419250×10^0,5.631289673×10^-1,-1.132395172×10^0,2.004481659×10^0
8.028369250×10^0,4.568499756×10^-1,-1.211281128×10^0,1.707499237×10^0
8.038319250×10^0,3.230282593×10^-1,-1.227447510×10^0,1.397643585×10^0
8.048269250×10^0,2.097138977×10^-1,-1.213975525×10^0,1.173409882×10^0
8.058219250×10^0,9.744735718×10^-2,-1.178050232×10^0,1.009351044×10^0
8.068169250×10^0,5.658233643×10^-2,-1.084794159×10^0,8.851094055×10^-1
8.078119250×10^0,1.886077881×10^-2,-9.855505371×10^-1,6.158193970×10^-1
8.088069250×10^0,-9.819580078×10^-2,-1.002165985×10^0,4.550537109×10^-2
8.098018250×10^0,-2.555186462×10^-1,-1.100511475×10^0,-7.241940308×10^-1
8.107968250×10^0,-3.763174438×10^-1,-1.139131165×10^0,-1.348395996×10^0
8.117918250×10^0,-4.454736328×10^-1,-1.069076843×10^0,-1.741777954×10^0
8.127868708×10^0,-4.785548401×10^-1,-1.034049683×10^0,-2.114353180×10^0
8.137818708×10^0,-4.592449951×10^-1,-9.521699524×10^-1,-2.401905212×10^0
8.147768708×10^0,-4.710704041×10^-1,-6.087840271×10^-1,-2.488125916×10^0
8.157718708×10^0,-5.409750366×10^-1,4.822970581×10^-1,-2.478246460×10^0
8.167668708×10^0,-4.252656555×10^-1,1.972747650×10^0,-2.775079193×10^0
8.177618708×10^0,-1.583706665×10^-1,3.646866302×10^0,-3.913461914×10^0
8.187568708×10^0,1.303788757×10^-1,6.415658569×10^0,-6.541097717×10^0
8.197518708×10^0,8.786727905×10^-2,8.666228485×10^0,-9.279952240×10^0
8.207468708×10^0,4.221221924×10^-2,9.643695831×10^0,-4.632566528×10^0
8.217418708×10^0,-3.008743286×10^-1,1.329969315×10^1,9.171427917×10^-1
8.227368708×10^0,-2.052382050×10^0,2.472902573×10^1,1.659898224×10^0
8.237318708×10^0,-4.629123688×10^0,4.408811829×10^1,-6.735693054×10^0
8.247268708×10^0,-3.816763000×10^0,5.896732681×10^1,-1.467862564×10^1
8.257218708×10^0,4.335733795×10^0,5.508395233×10^1,-1.084749252×10^1
8.267168708×10^0,2.921474762×10^0,3.533492065×10^1,-4.047433319×10^0
8.277117708×10^0,-2.776576080×10^0,2.399629944×10^1,5.129832458×10^-1
8.287067708×10^0,-2.296524353×10^0,2.091839996×10^1,5.969586182×10^-1
8.297017708×10^0,4.206253052×10^-1,2.045466431×10^1,-1.469194794×10^0
8.306967708×10^0,1.649270325×10^0,1.990156448×10^1,-3.917353821×10^0
8.316917708×10^0,2.355651398×10^0,1.976459930×10^1,-4.789290619×10^0
8.326867708×10^0,3.002456360×10^0,1.972762619×10^1,-3.942202148×10^0
8.336817708×10^0,3.377276917×10^0,1.895523239×10^1,-2.705773315×10^0
8.346767708×10^0,3.716172180×10^0,1.753603363×10^1,-1.583706665×10^0
8.356717708×10^0,3.707639923×10^0,1.572554855×10^1,-9.560618591×10^-1
8.366667708×10^0,3.238365784×10^0,1.397299301×10^1,-4.427792358×10^-1
8.376617708×10^0,2.446362762×10^0,1.202943466×10^1,-1.874102783×10^-1
8.386567708×10^0,1.969304810×10^0,1.002091141×10^1,-1.197509766×10^-1
8.396517708×10^0,1.666933594×10^0,8.463549957×10^0,-1.460961914×10^-1
8.406467708×10^0,1.260678406×10^0,7.158863068×10^0,-3.049159241×10^-1
8.416417708×10^0,6.424639893×10^-1,5.716761932×10^0,-2.650987244×10^-1
8.426367708×10^0,-1.293310547×10^-1,4.076173553×10^0,1.761836243×10^-1
8.436317708×10^0,-8.657995605×10^-1,2.410736847×10^0,8.830137634×10^-1
8.446266708×10^0,-1.340312805×10^0,1.110989685×10^0,1.760039978×10^0
8.456216708×10^0,-1.602118378×10^0,1.167572021×10^-1,2.184257813×10^0
8.466166708×10^0,-1.683549042×10^0,-5.489085388×10^-1,2.115999756×10^0
8.476116708×10^0,-1.629062347×10^0,-1.004261627×10^0,1.833836517×10^0
8.486066708×10^0,-1.445394287×10^0,-1.301543427×10^0,1.491947479×10^0
8.496016708×10^0,-1.170266418×10^0,-1.344504089×10^0,1.103804626×10^0
8.505966708×10^0,-8.162525940×10^-1,-1.335822144×10^0,7.563771057×10^-1
8.515916708×10^0,-3.781137085×10^-1,-1.314117279×10^0,4.611909485×10^-1
8.525866708×10^0,-1.631607056×10^-2,-1.358275452×10^0,1.625619507×10^-1
8.535816708×10^0,3.365002441×10^-1,-1.346000977×10^0,-3.278182983×10^-2
8.545766708×10^0,6.346801758×10^-1,-1.303190002×10^0,-1.321751404×10^-1
8.555716708×10^0,8.617579651×10^-1,-1.321751404×10^0,-2.781216431×10^-1
8.565666708×10^0,1.008153534×10^0,-1.377285919×10^0,-5.258564758×10^-1
8.575616708×10^0,1.146166534×10^0,-1.479074249×10^0,-9.578581238×10^-1
8.585566708×10^0,1.420096893×10^0,-1.378932495×10^0,-1.363215179×10^0
8.595516708×10^0,1.852397919×10^0,-6.026467896×10^-1,-1.372645569×10^0
8.605466708×10^0,1.344055023×10^0,2.847079468×10^-1,-1.008901978×10^0
8.615415708×10^0,4.496649170×10^-1,7.927514648×10^-1,-8.138575745×10^-1
8.625365708×10^0,-6.212081909×10^-2,9.445358276×10^-1,-5.218148804×10^-1
8.635315708×10^0,-4.337979126×10^-1,8.382568359×10^-1,1.511856079×10^-1
8.645265708×10^0,-6.602769470×10^-1,9.041198730×10^-1,1.202299805×10^0
8.655215708×10^0,-2.631527710×10^-1,1.580114136×10^0,2.186353455×10^0
8.665165708×10^0,4.848417664×10^-1,2.536924438×10^0,2.708318024×10^0
8.675115708×10^0,8.726852417×10^-1,3.437601471×10^0,2.851121063×10^0
8.685065708×10^0,1.032253418×10^0,4.850812683×10^0,1.940265198×10^0
8.695015708×10^0,9.026229858×10^-1,8.794062653×10^0,-2.185155945×10^0
8.704965708×10^0,1.387464752×10^0,1.500913834×10^1,-6.000871124×10^0
8.714915708×10^0,2.560126190×10^0,2.070943451×10^1,-7.194039917×10^0
8.724865708×10^0,1.729952545×10^0,2.701552094×10^1,-7.561974792×10^0
8.734815708×10^0,-1.051712952×10^0,3.610372192×10^1,-7.725883942×10^0
8.744765708×10^0,-3.923790436×10^0,4.576927231×10^1,-7.773484955×10^0
8.754715708×10^0,-3.069516907×10^0,4.481620422×10^1,-5.292693787×10^0
8.764665708×10^0,-6.036946106×10^-1,2.961202148×10^1,-1.584155731×10^0
8.774615708×10^0,-1.356479187×10^0,2.244761993×10^1,-1.515448608×10^0
8.784565708×10^0,-1.635648651×10^0,2.140144547×10^1,-3.090173950×10^0
8.794515708×10^0,-9.674382019×10^-1,2.228386047×10^1,-4.592599640×10^0
8.804464708×10^0,4.870870972×10^-1,2.346520386×10^1,-5.204078064×10^0
8.814414708×10^0,1.315314789×10^0,2.369782013×10^1,-3.690425720×10^0
8.824364708×10^0,1.715432739×10^0,2.359483429×10^1,-1.209933929×10^0
8.834314708×10^0,2.516417084×10^0,2.277139664×10^1,3.438349915×10^-1
8.844264708×10^0,2.798730011×10^0,2.052277267×10^1,1.168320465×10^0
8.854214708×10^0,2.158960419×10^0,1.792223053×10^1,1.165177002×10^0
8.864164708×10^0,1.814676361×10^0,1.571641754×10^1,7.631130981×10^-1
8.874114708×10^0,1.784738617×10^0,1.364727036×10^1,4.845423889×10^-1
8.884064708×10^0,1.874851227×10^0,1.165536255×10^1,3.282673645×10^-1
8.894014708×10^0,1.801054688×10^0,9.567653961×10^0,1.248403931×10^-1
8.903964708×10^0,1.762434998×10^0,7.586374054×10^0,-2.692900085×10^-1
8.913914708×10^0,1.832938385×10^0,5.603447571×10^0,-6.224057007×10^-1
8.923864708×10^0,1.934277649×10^0,3.691174164×10^0,-6.830296326×10^-1
8.933814708×10^0,1.965263214×10^0,2.078427887×10^0,-4.037104797×10^-1
8.943764708×10^0,1.976489868×10^0,8.178991699×10^-1,6.361770630×10^-2
8.953714708×10^0,1.913321228×10^0,-2.221380615×10^-1,6.188131714×10^-1
8.963664708×10^0,1.626068573×10^0,-1.027164001×10^0,9.328601074×10^-1
8.973613708×10^0,1.254541168×10^0,-1.493893433×10^0,1.055006104×10^0
8.983563708×10^0,9.562115479×10^-1,-1.751657410×10^0,9.626481628×10^-1
8.993513708×10^0,7.146139526×10^-1,-1.929038544×10^0,9.041198730×10^-1
9.003463708×10^0,5.222639465×10^-1,-2.000589752×10^0,7.439529419×10^-1
9.013413708×10^0,4.737648010×10^-1,-1.993255005×10^0,5.885760498×10^-1
9.023363708×10^0,4.580474854×10^-1,-1.923500061×10^0,6.014492798×10^-1
9.033313708×10^0,3.957769775×10^-1,-1.860630798×10^0,6.765930176×10^-1
9.043263708×10^0,3.140469360×10^-1,-1.766626282×10^0,7.770341492×10^-1
9.053213708×10^0,2.436932373×10^-1,-1.695224762×10^0,8.150550842×10^-1
9.063163708×10^0,1.730401611×10^-1,-1.618883514×10^0,6.489006042×10^-1
9.073113708×10^0,1.157093811×10^-1,-1.427281952×10^0,2.454895020×10^-1
9.083063708×10^0,1.607656860×10^-1,-1.063837738×10^0,-2.308200073×10^-1
9.093013708×10^0,1.889071655×10^-1,-7.725434875×10^-1,-6.828799438×10^-1
9.102963708×10^0,3.517684937×10^-2,-6.747967529×10^-1,-1.034349060×10^0
9.112913708×10^0,-3.140469360×10^-1,-6.297404480×10^-1,-1.204395447×10^0
9.122863708×10^0,-5.243595886×10^-1,-5.462141418×10^-1,-1.134939880×10^0
9.132813708×10^0,-5.248086548×10^-1,-4.468208313×10^-1,-8.951385498×10^-1
9.142762708×10^0,-4.225712585×10^-1,-3.870950317×10^-1,-5.276527405×10^-1
9.152712708×10^0,-1.700463867×10^-1,-2.432441711×10^-1,-2.233355713×10^-1
9.162662708×10^0,1.127156067×10^-1,2.110610962×10^-1,-5.403762817×10^-2
9.172612708×10^0,5.372328186×10^-1,9.921368408×10^-1,-3.427871704×10^-1
9.182562708×10^0,8.922944641×10^-1,2.115401001×10^0,-1.368304596×10^0
9.192512708×10^0,9.397457886×10^-1,3.859124908×10^0,-3.634591827×10^0
9.202462708×10^0,8.219407654×10^-1,8.243208160×10^0,-8.476273499×10^0
9.212412708×10^0,1.416953430×10^0,1.005174728×10^1,-5.268893280×10^0
9.222362708×10^0,2.454745331×10^0,1.300600388×10^1,4.998106384×10^-1
9.232312708×10^0,2.710413666×10^0,2.411006287×10^1,-2.236349487×10^-1
9.242262708×10^0,-2.574645996×10^-1,4.228032761×10^1,-8.391998749×10^0
9.252212708×10^0,-4.996759186×10^0,6.032709915×10^1,-1.746717682×10^1
9.262162708×10^0,-2.490820312×10^0,5.884503113×10^1,-1.380878448×10^1
9.272112708×10^0,2.119592285×10^-1,3.551813965×10^1,-2.871927795×10^0
9.282062708×10^0,-8.298742676×10^-1,2.370395737×10^1,2.836900635×10^0
9.292012708×10^0,-9.785151672×10^-1,2.017010605×10^1,9.336085510×10^-1
9.301962708×10^0,-1.464255066×10^0,1.999871246×10^1,-3.112178192×10^0
9.311912708×10^0,-1.735341339×10^0,1.999152740×10^1,-6.473139038×10^0
9.321862708×10^0,-1.592687988×10^-1,2.014870056×10^1,-7.431595917×10^0
9.331812708×10^0,1.612746277×10^0,2.056154205×10^1,-5.750591583×10^0
9.341761708×10^0,2.103276215×10^0,2.019255936×10^1,-3.750151520×10^0
9.351711708×10^0,2.537972260×10^0,1.880030457×10^1,-2.199825439×10^0
9.361661708×10^0,2.958298187×10^0,1.699550766×10^1,-1.096170502×10^0
9.371611708×10^0,2.852019196×10^0,1.520582932×10^1,-4.697232056×10^-1
9.381561708×10^0,2.347717896×10^0,1.360430969×10^1,-6.182144165×10^-2
9.391511708×10^0,1.901495819×10^0,1.200638260×10^1,1.249900818×10^-1
9.401461708×10^0,1.514550476×10^0,1.040246796×10^1,1.017883301×10^-2
9.411411708×10^0,1.067729645×10^0,8.793463898×10^0,-3.668870544×10^-1
9.421361708×10^0,5.465135193×10^-1,7.078480225×10^0,-8.165519714×10^-1
9.431311708×10^0,2.296224976×10^-1,5.370382233×10^0,-1.093925171×10^0
9.441261708×10^0,2.918930054×10^-2,3.572770386×10^0,-1.193767548×10^0
9.451211708×10^0,-2.368075562×10^-1,1.553918610×10^0,-7.250921631×10^-1
9.461161708×10^0,-3.393443298×10^-1,-4.164340210×10^-1,1.302291870×10^-1
9.471111708×10^0,-2.797682190×10^-1,-1.628463593×10^0,1.069226532×10^0
9.481061708×10^0,-1.336720276×10^-1,-2.286944275×10^0,1.502575378×10^0
9.491011708×10^0,2.333647156×10^-1,-2.261197815×10^0,1.489702148×10^0
9.500961708×10^0,8.156538391×10^-1,-1.535656586×10^0,1.178199921×10^0
9.510911708×10^0,1.179397430×10^0,-8.668473816×10^-1,1.043779449×10^0
9.520860708×10^0,1.278341675×10^0,-5.688171387×10^-1,1.231938171×10^0
9.530810708×10^0,1.234183502×10^0,-5.411247253×10^-1,1.534758453×10^0
9.540760708×10^0,9.824070740×10^-1,-6.095324707×10^-1,1.796264648×10^0
9.550710708×10^0,8.699908447×10^-1,-6.195616150×10^-1,1.848805389×10^0
9.560660708×10^0,7.216493225×10^-1,-7.394622803×10^-1,1.532363434×10^0
9.570610708×10^0,5.668711853×10^-1,-9.833052063×10^-1,8.568182373×10^-1
9.580560708×10^0,4.983137512×10^-1,-1.228345642×10^0,1.007405090×10^-1
9.590510708×10^0,4.709207153×10^-1,-1.473086700×10^0,-8.449928284×10^-1
9.600460708×10^0,5.170248413×10^-1,-1.668729858×10^0,-1.586251373×10^0
9.610410708×10^0,6.047424316×10^-1,-1.589245148×10^0,-1.674717407×10^0
