"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.584027917×10^-1,7.065307617×10^-2,4.415517883×10^0,8.231532440×10^0
4.683537917×10^-1,-1.700463867×10^-1,4.550237732×10^0,8.299940186×10^0
4.783057917×10^-1,-4.071533203×10^-1,4.694238281×10^0,8.430019684×10^0
4.882567917×10^-1,-5.830375671×10^-1,4.910688171×10^0,8.422086182×10^0
4.982077917×10^-1,-8.237370300×10^-1,5.076992340×10^0,8.335566101×10^0
5.081587917×10^-1,-1.009500732×10^0,5.171445923×10^0,8.300089874×10^0
5.181097917×10^-1,-1.379531250×10^0,5.237907715×10^0,8.280630341×10^0
5.280607917×10^-1,-2.094594269×10^0,5.106331329×10^0,8.169411621×10^0
5.380127917×10^-1,-2.396217041×10^0,4.996908875×10^0,8.089777222×10^0
5.479637917×10^-1,-2.146985321×10^0,5.032834167×10^0,8.242609406×10^0
5.579147917×10^-1,-1.837279358×10^0,5.225483551×10^0,8.686436462×10^0
5.678657917×10^-1,-1.807341614×10^0,5.362149353×10^0,9.246871033×10^0
5.778167917×10^-1,-1.857936401×10^0,5.421426086×10^0,9.294172668×10^0
5.877677917×10^-1,-2.106569366×10^0,5.500761108×10^0,8.796457672×10^0
5.977187917×10^-1,-2.563868408×10^0,5.675298157×10^0,8.075407104×10^0
6.076707917×10^-1,-3.035088501×10^0,5.788762207×10^0,7.247329102×10^0
6.176217917×10^-1,-3.625460815×10^0,5.752088470×10^0,6.511908417×10^0
6.275727917×10^-1,-4.052971802×10^0,5.774841156×10^0,5.903872833×10^0
6.375237917×10^-1,-4.159400482×10^0,6.008804626×10^0,5.639971619×10^0
6.474747917×10^-1,-4.536765747×10^0,6.264622650×10^0,5.646108856×10^0
6.574257917×10^-1,-5.180427246×10^0,6.619085541×10^0,5.404211884×10^0
6.673777917×10^-1,-5.722899170×10^0,6.948400726×10^0,5.042863312×10^0
6.773287917×10^-1,-6.021378479×10^0,7.040010223×10^0,4.755610657×10^0
6.872797917×10^-1,-6.089935913×10^0,6.999594269×10^0,4.537214813×10^0
6.972307917×10^-1,-6.135740662×10^0,6.771468658×10^0,4.319567413×10^0
7.071817917×10^-1,-6.230044556×10^0,6.537205811×10^0,3.939507751×10^0
7.171327917×10^-1,-6.344257050×10^0,6.473288727×10^0,3.679348755×10^0
7.270837917×10^-1,-6.178102570×10^0,6.727609863×10^0,3.764671326×10^0
7.370357917×10^-1,-5.792205048×10^0,6.832541656×10^0,3.838916931×10^0
7.469867917×10^-1,-5.467380524×10^0,6.540948029×10^0,3.581751709×10^0
7.569377917×10^-1,-5.310506744×10^0,5.831423492×10^0,1.985022125×10^0
7.668887917×10^-1,-5.607938232×10^0,4.988975372×10^0,8.960366821×10^-1
7.768397917×10^-1,-6.204298096×10^0,4.690795441×10^0,2.842439117×10^0
7.867907917×10^-1,-6.386918335×10^0,4.831802216×10^0,4.911436615×10^0
7.967427917×10^-1,-6.255192261×10^0,5.130730591×10^0,4.951253815×10^0
8.066937917×10^-1,-6.129603424×10^0,5.319637756×10^0,4.192930756×10^0
8.166447917×10^-1,-5.894143066×10^0,5.473517761×10^0,4.255201263×10^0
8.265957917×10^-1,-5.677094421×10^0,5.684578857×10^0,4.948409729×10^0
8.365467917×10^-1,-5.830675049×10^0,5.752238159×10^0,4.886438599×10^0
8.464977917×10^-1,-6.987020416×10^0,5.637726288×10^0,3.700005798×10^0
8.564487917×10^-1,-8.803043976×10^0,5.653443604×10^0,2.511926422×10^0
8.664007917×10^-1,-9.267827454×10^0,5.896089020×10^0,2.385140076×10^0
8.763517917×10^-1,-8.118667145×10^0,5.867498474×10^0,3.243904266×10^0
8.863027917×10^-1,-6.287075958×10^0,5.656886444×10^0,4.072131958×10^0
8.962537917×10^-1,-5.278024292×10^0,5.460943909×10^0,4.231101379×10^0
9.062047917×10^-1,-6.395001526×10^0,5.284011841×10^0,3.324885864×10^0
9.161557917×10^-1,-7.958350525×10^0,5.229674835×10^0,2.958298187×10^0
9.261067917×10^-1,-8.020321655×10^0,4.588857422×10^0,2.493814087×10^0
9.360587917×10^-1,-7.495513000×10^0,4.029021606×10^0,2.059118042×10^0
9.460097917×10^-1,-7.466174011×10^0,3.718567200×10^0,1.998194733×10^0
9.559607917×10^-1,-7.458240509×10^0,4.041595459×10^0,1.523980865×10^0
9.659117917×10^-1,-6.871161346×10^0,5.335953827×10^0,1.846859436×10^0
9.758627917×10^-1,-6.530769196×10^0,6.681954803×10^0,1.254990234×10^0
9.858137917×10^-1,-6.453080750×10^0,7.438780975×10^0,5.996530151×10^-1
9.957657917×10^-1,-6.728657684×10^0,7.408992920×10^0,3.363505554×10^-1
1.005716792×10^0,-7.024741974×10^0,7.126530304×10^0,2.354603577×10^-1
1.015667792×10^0,-7.470814362×10^0,7.066355438×10^0,-3.046165466×10^-1
1.025618792×10^0,-7.744595032×10^0,7.812104645×10^0,-1.000369720×10^0
1.035569792×10^0,-7.408992920×10^0,8.074209595×10^0,-1.339414673×10^0
1.045520792×10^0,-7.151827698×10^0,8.653205566×10^0,-1.777852936×10^0
1.055471792×10^0,-8.033643951×10^0,8.121511230×10^0,-1.168170776×10^0
1.065423792×10^0,-8.134833527×10^0,6.426885223×10^0,-4.578977966×10^-1
1.075374792×10^0,-8.598120117×10^0,5.815855865×10^0,-1.365460510×10^0
1.085325792×10^0,-9.170978851×10^0,6.198909302×10^0,-1.739233246×10^0
1.095276792×10^0,-9.359287262×10^0,6.931186523×10^0,-1.446142731×10^0
1.105227792×10^0,-9.404343567×10^0,6.933132477×10^0,-1.153950348×10^0
1.115178792×10^0,-9.216633911×10^0,6.318360901×10^0,-1.240320740×10^0
1.125129792×10^0,-9.041049042×10^0,5.671705627×10^0,-1.541195068×10^0
1.135081792×10^0,-8.797056427×10^0,5.093607788×10^0,-1.565893707×10^0
1.145032792×10^0,-9.015152893×10^0,4.941074982×10^0,-1.569186859×10^0
1.154983792×10^0,-9.061706085×10^0,5.219645691×10^0,-1.113085327×10^0
1.164934792×10^0,-9.415869598×10^0,5.344935150×10^0,-1.123862915×10^0
1.174885792×10^0,-9.546248474×10^0,5.237907715×10^0,-8.496331787×10^-1
1.184836792×10^0,-9.589957581×10^0,4.823269958×10^0,-1.000519409×10^0
1.194787792×10^0,-9.633217621×10^0,4.498595123×10^0,-1.338815918×10^0
1.204739792×10^0,-9.614356842×10^0,4.233646088×10^0,-1.404379578×10^0
1.214690792×10^0,-9.486822052×10^0,4.067790985×10^0,-1.517843628×10^0
1.224641792×10^0,-9.314081268×10^0,4.239783325×10^0,-1.632804565×10^0
1.234592792×10^0,-9.010362854×10^0,4.657115479×10^0,-1.724863129×10^0
1.244543792×10^0,-8.545429688×10^0,4.916226654×10^0,-1.800455933×10^0
1.254494792×10^0,-8.262817383×10^0,4.889282684×10^0,-1.832040253×10^0
1.264446792×10^0,-7.914491730×10^0,4.687951355×10^0,-1.632056122×10^0
1.274397792×10^0,-7.660769348×10^0,4.522395630×10^0,-1.612297211×10^0
1.284348792×10^0,-7.398065643×10^0,4.666396179×10^0,-1.796564026×10^0
1.294299333×10^0,-6.961723022×10^0,5.191504211×10^0,-1.955084381×10^0
1.304250333×10^0,-6.725364532×10^0,5.507497101×10^0,-2.201022949×10^0
1.314201333×10^0,-6.571484528×10^0,5.791306915×10^0,-2.240091705×10^0
1.324152333×10^0,-6.524332581×10^0,5.824238434×10^0,-2.085463257×10^0
1.334104333×10^0,-6.463558960×10^0,5.485792236×10^0,-2.147584076×10^0
1.344055333×10^0,-6.514602814×10^0,5.182073822×10^0,-2.320025482×10^0
1.354006333×10^0,-6.584657135×10^0,4.928052063×10^0,-2.297422485×10^0
1.363957333×10^0,-6.555916901×10^0,4.652325439×10^0,-2.294129333×10^0
1.373908333×10^0,-6.744375000×10^0,4.556075592×10^0,-2.443219299×10^0
1.383859333×10^0,-6.943910065×10^0,4.809797974×10^0,-2.578687592×10^0
1.393810333×10^0,-6.994055786×10^0,4.914580078×10^0,-2.586022339×10^0
1.403762333×10^0,-6.790329437×10^0,4.777315521×10^0,-2.665656738×10^0
1.413713333×10^0,-6.682403870×10^0,4.360282745×10^0,-2.875670013×10^0
1.423664333×10^0,-6.596482544×10^0,4.224664764×10^0,-2.972219238×10^0
1.433615333×10^0,-6.599626007×10^0,4.828509064×10^0,-2.940036163×10^0
1.443566333×10^0,-6.882986755×10^0,6.017187195×10^0,-2.989732819×10^0
1.453517333×10^0,-7.112160187×10^0,6.868916016×10^0,-2.866838379×10^0
1.463469333×10^0,-7.188950500×10^0,7.041058044×10^0,-2.904410248×10^0
1.473420333×10^0,-7.356152802×10^0,6.596632233×10^0,-3.069217529×10^0
1.483371333×10^0,-7.603737946×10^0,5.712420959×10^0,-3.197351074×10^0
1.493322333×10^0,-7.748337250×10^0,4.526437225×10^0,-3.147953796×10^0
1.503273333×10^0,-7.781568146×10^0,4.228107605×10^0,-3.038231964×10^0
1.513224333×10^0,-7.374414825×10^0,4.785548401×10^0,-2.693349152×10^0
1.523176333×10^0,-6.806944885×10^0,5.392236786×10^0,-2.453098755×10^0
1.533127333×10^0,-6.549779663×10^0,5.991141357×10^0,-2.387235718×10^0
1.543078333×10^0,-5.918542328×10^0,7.271578674×10^0,-2.315534821×10^0
1.553029333×10^0,-5.285508728×10^0,7.921078033×10^0,-2.233954468×10^0
1.562980333×10^0,-4.993016968×10^0,7.674989777×10^0,-1.999990997×10^0
1.572931333×10^0,-4.629423065×10^0,7.681127014×10^0,-1.914069672×10^0
1.582882333×10^0,-3.941004639×10^0,7.939938812×10^0,-1.647024994×10^0
1.592834333×10^0,-2.347717896×10^0,8.636141052×10^0,-1.462458801×10^0
1.602785333×10^0,-1.181792450×10^0,1.008408005×10^1,-2.207908630×10^0
1.612736333×10^0,-5.334906006×10^-1,1.050246002×10^1,-3.402873688×10^0
1.622687333×10^0,4.715194702×10^-2,1.030786469×10^1,-2.832409973×10^0
1.632638333×10^0,-4.707710266×10^-1,9.817185059×10^0,-1.744172974×10^0
1.642589333×10^0,-1.264270935×10^0,9.437873840×10^0,-7.655081177×10^-1
1.652540333×10^0,-2.220931549×10^0,9.129664764×10^0,-1.124012604×10^0
1.662492333×10^0,-3.460803223×10^0,8.695417786×10^0,-1.219963074×10^0
1.672443333×10^0,-4.555776215×10^0,8.544531555×10^0,-3.052153015×10^-1
1.682394333×10^0,-5.201084290×10^0,8.516090698×10^0,4.043092346×10^-1
1.692345333×10^0,-5.477559357×10^0,8.394393768×10^0,4.968168640×10^-1
1.702296333×10^0,-5.106181641×10^0,7.978259125×10^0,1.526824951×10^-1
1.712247333×10^0,-4.535717926×10^0,7.679330750×10^0,-1.281335449×10^-1
1.722199333×10^0,-4.263583832×10^0,7.371271362×10^0,-1.842668152×10^-1
1.732150333×10^0,-4.100722504×10^0,6.580914917×10^0,-3.384461975×10^-1
1.742101333×10^0,-5.990692291×10^0,5.192552032×10^0,-1.014590149×10^0
1.752052333×10^0,-6.670728149×10^0,3.959116974×10^0,-1.883682861×10^0
1.762003333×10^0,-2.520308990×10^0,3.499422913×10^0,-9.201365662×10^-1
1.771954333×10^0,-3.568579102×10^-1,2.839145966×10^0,-9.648934937×10^-1
1.781905333×10^0,-8.888516235×10^-1,2.092947693×10^0,-2.327809296×10^0
1.791857333×10^0,-1.060843964×10^0,3.419489136×10^0,-9.624984741×10^-1
1.801808333×10^0,-2.799628143×10^0,8.404572601×10^0,4.382885742×10^-1
1.811759333×10^0,-3.444487152×10^0,1.327349762×10^1,1.456471252×10^-1
1.821710333×10^0,-2.995271301×10^0,1.941627365×10^1,2.814147949×10^-2
1.831661333×10^0,5.126838684×10^-1,2.264805313×10^1,-2.849324799×10^0
1.841612333×10^0,5.636828156×10^0,2.344739090×10^1,-4.196373596×10^0
1.851564333×10^0,1.064241898×10^1,2.255300079×10^1,-4.844525757×10^0
1.861515333×10^0,1.284074753×10^1,1.956880646×10^1,-5.222190399×10^0
1.871466333×10^0,1.100825821×10^1,1.423913956×10^1,-4.730612640×10^0
1.881417333×10^0,8.371341705×10^0,9.922116852×10^0,-3.934867401×10^0
1.891368333×10^0,6.694528656×10^0,7.459288330×10^0,-2.793640594×10^0
1.901319333×10^0,5.814508667×10^0,6.352190552×10^0,-1.621577911×10^0
1.911270333×10^0,5.389692078×10^0,6.211782532×10^0,-6.024971008×10^-1
1.921222333×10^0,5.089117126×10^0,6.858886871×10^0,2.754272461×10^-1
1.931173333×10^0,4.698728943×10^0,7.621101837×10^0,7.632627869×10^-1
1.941124333×10^0,4.369264069×10^0,8.108338623×10^0,7.487429810×10^-1
1.951075333×10^0,3.876189423×10^0,8.345744934×10^0,3.954776001×10^-1
1.961026333×10^0,3.477718048×10^0,8.407716064×10^0,-5.792953491×10^-2
1.970977333×10^0,3.185675354×10^0,8.420738983×10^0,-5.783972168×10^-1
1.980929333×10^0,2.828368378×10^0,8.512348480×10^0,-1.188378754×10^0
1.990880333×10^0,2.364932098×10^0,8.646319885×10^0,-1.834135895×10^0
2.000831333×10^0,1.871258698×10^0,9.046138458×10^0,-2.266586609×10^0
2.010782333×10^0,1.437460785×10^0,9.538614349×10^0,-2.379751282×10^0
2.020733333×10^0,1.122366028×10^0,9.541907501×10^0,-2.266885986×10^0
2.030684333×10^0,1.052162018×10^0,9.173972626×10^0,-1.867965546×10^0
2.040635333×10^0,1.118324432×10^0,8.915310516×10^0,-1.108594666×10^0
2.050587333×10^0,1.694027252×10^0,9.095236359×10^0,-2.603086853×10^-1
2.060538333×10^0,2.839145966×10^0,1.021580612×10^1,4.640350342×10^-2
2.070489333×10^0,2.323917389×10^0,1.114642090×10^1,5.334906006×10^-1
2.080440333×10^0,1.649719391×10^0,1.222807159×10^1,1.401086426×10^-1
2.090391333×10^0,1.268761597×10^0,1.287233185×10^1,-3.058140564×10^-1
2.100342333×10^0,7.629634094×10^-1,1.329490311×10^1,-9.684860229×10^-1
2.110293333×10^0,2.927911377×10^-1,1.342647949×10^1,-1.696721649×10^0
2.120245333×10^0,-1.889071655×10^-1,1.311482758×10^1,-1.917811890×10^0
2.130196333×10^0,-6.661148071×10^-1,1.235156479×10^1,-1.653611298×10^0
2.140147333×10^0,-9.665400696×10^-1,1.123473724×10^1,-1.222058716×10^0
2.150098333×10^0,-1.123413849×10^0,1.009695328×10^1,-9.394464111×10^-1
2.160049333×10^0,-1.218615875×10^0,9.097781067×10^0,-7.057823181×10^-1
2.170000333×10^0,-1.257684631×10^0,8.355624390×10^0,-5.257067871×10^-1
2.179952333×10^0,-1.281634827×10^0,7.886050873×10^0,-3.273692322×10^-1
2.189903333×10^0,-1.418899384×10^0,7.617958374×10^0,-1.490899658×10^-1
2.199854333×10^0,-1.799557800×10^0,7.654632111×10^0,-6.885681152×10^-3
2.209805333×10^0,-2.309397583×10^0,7.903115387×10^0,2.061213684×10^-1
2.219756333×10^0,-2.753374329×10^0,8.335566101×10^0,3.763174438×10^-1
2.229707333×10^0,-3.067421265×10^0,9.005722504×10^0,3.471281433×10^-1
2.239658333×10^0,-3.298690338×10^0,9.787995758×10^0,6.765930176×10^-2
2.249610333×10^0,-3.426075439×10^0,1.040815613×10^1,-3.312611389×10^-1
2.259561333×10^0,-3.246748352×10^0,1.083372116×10^1,-7.610174561×10^-1
2.269512333×10^0,-2.020797729×10^0,1.108250381×10^1,-1.284778290×10^0
2.279463333×10^0,-8.337661743×10^-1,1.105780518×10^1,-1.463207245×10^0
2.289413917×10^0,-2.380050659×10^-1,1.066068100×10^1,-1.092877350×10^0
2.299364917×10^0,9.789642334×10^-2,1.015158966×10^1,-5.086422729×10^-1
2.309315917×10^0,3.297642517×10^-1,9.728868713×10^0,6.331832886×10^-2
2.319267917×10^0,5.275030518×10^-1,9.419312439×10^0,4.595443726×10^-1
2.329218917×10^0,5.911207581×10^-1,9.236243134×10^0,6.825805664×10^-1
2.339169917×10^0,4.366419983×10^-1,9.121431885×10^0,6.330335999×10^-1
2.349120917×10^0,2.152523804×10^-1,9.177265778×10^0,3.375480652×10^-1
2.359071917×10^0,1.212478638×10^-2,9.395811310×10^0,-1.916015625×10^-2
2.369022917×10^0,-1.700463867×10^-1,9.662406921×10^0,-2.969824219×10^-1
2.378973917×10^0,-2.770738220×10^-1,9.894424438×10^0,-4.541555786×10^-1
2.388925917×10^0,-3.499722290×10^-1,1.004096970×10^1,-4.505630493×10^-1
2.398876917×10^0,-3.875440979×10^-1,1.011222153×10^1,-3.655398560×10^-1
2.408827917×10^0,-4.108955383×10^-1,1.013617172×10^1,-2.718347168×10^-1
2.418778917×10^0,-4.532574463×10^-1,1.008662476×10^1,-1.654060364×10^-1
2.428729917×10^0,-5.465135193×10^-1,9.982591095×10^0,-6.541397095×10^-2
2.438680917×10^0,-7.128176880×10^-1,9.798024902×10^0,5.912704468×10^-2
2.448631917×10^0,-9.095086670×10^-1,9.612111511×10^0,1.739382935×10^-1
2.458583917×10^0,-1.154549103×10^0,9.451944580×10^0,2.963836670×10^-1
2.468534917×10^0,-1.384620667×10^0,9.361382904×10^0,4.044589233×10^-1
2.478485917×10^0,-1.536854095×10^0,9.385632477×10^0,4.593946838×10^-1
2.488436917×10^0,-1.570683746×10^0,9.518106995×10^0,4.138893127×10^-1
2.498387917×10^0,-1.465751953×10^0,9.722581787×10^0,2.640509033×10^-1
2.508338917×10^0,-1.313668213×10^0,9.891879730×10^0,9.774673462×10^-2
2.518289917×10^0,-1.173409882×10^0,9.943222961×10^0,1.182540894×10^-2
2.528241917×10^0,-1.029259644×10^0,9.904902649×10^0,-1.347198486×10^-3
2.538192917×10^0,-8.237370300×10^-1,9.799072723×10^0,5.538482666×10^-2
2.548143917×10^0,-5.622308350×10^-1,9.657317505×10^0,1.463955688×10^-1
2.558094917×10^0,-4.158352661×10^-1,9.542206879×10^0,2.091151428×10^-1
2.568045917×10^0,-3.008743286×10^-1,9.416318665×10^0,1.456471252×10^-1
2.577996917×10^0,-2.068698120×10^-1,9.313781891×10^0,-2.634521484×10^-2
2.587947917×10^0,-6.316864014×10^-2,9.224118347×10^0,-2.158511353×10^-1
2.597898917×10^0,1.001417542×10^-1,9.159901886×10^0,-3.171903992×10^-1
2.607850917×10^0,2.185455322×10^-1,9.150471497×10^0,-3.146456909×10^-1
2.617801917×10^0,3.077600098×10^-1,9.115444336×10^0,-1.778302002×10^-1
2.627752917×10^0,3.969744873×10^-1,9.049730988×10^0,8.741821289×10^-2
2.637703917×10^0,4.806504822×10^-1,8.904532928×10^0,3.414399719×10^-1
2.647654917×10^0,5.836363220×10^-1,8.670419769×10^0,4.629872131×10^-1
2.657605917×10^0,6.605763245×10^-1,8.397387543×10^0,4.294569397×10^-1
2.667556917×10^0,6.906637573×10^-1,8.170010376×10^0,3.412902832×10^-1
2.677508917×10^0,6.647676086×10^-1,8.012088776×10^0,2.481838989×10^-1
2.687459917×10^0,6.312373352×10^-1,7.845185852×10^0,1.522334290×10^-1
2.697410917×10^0,5.998027039×10^-1,7.656278687×10^0,3.607498169×10^-2
2.707361917×10^0,5.791456604×10^-1,7.438780975×10^0,-1.155596924×10^-1
2.717312917×10^0,5.757028198×10^-1,7.194339294×10^0,-2.942880249×10^-1
2.727263917×10^0,5.766009521×10^-1,6.954687653×10^0,-5.348377991×10^-1
2.737214917×10^0,5.897735596×10^-1,6.782545624×10^0,-8.149053955×10^-1
2.747166917×10^0,4.547543335×10^-1,6.719376984×10^0,-9.828561401×10^-1
2.757117917×10^0,6.167175293×10^-2,6.851851501×10^0,-1.160536652×10^0
2.767068917×10^0,-5.279521179×10^-1,7.433990936×10^0,-1.458866272×10^0
2.777019917×10^0,-1.048120422×10^0,8.582253113×10^0,-1.825603638×10^0
2.786970917×10^0,-1.337768097×10^0,1.038884628×10^1,-2.254312134×10^0
2.796921917×10^0,-1.135089569×10^0,1.273012756×10^1,-2.708767090×10^0
2.806872917×10^0,-1.180894318×10^0,1.493309647×10^1,-3.580254822×10^0
2.816823917×10^0,-1.621877289×10^0,1.658655807×10^1,-4.440366211×10^0
2.826775917×10^0,-2.260299683×10^0,1.824885132×10^1,-4.669389954×10^0
2.836726917×10^0,-2.558778992×10^0,2.031949539×10^1,-4.770130463×10^0
2.846677917×10^0,-2.409689026×10^0,2.257350815×10^1,-4.796475677×10^0
2.856628917×10^0,-1.742975464×10^0,2.453847198×10^1,-4.945116577×10^0
2.866579917×10^0,-6.004014587×10^-1,2.535786804×10^1,-4.681814117×10^0
2.876530917×10^0,6.511459351×10^-2,2.511297729×10^1,-3.781436462×10^0
2.886481917×10^0,-7.640112305×10^-1,2.408117294×10^1,-2.526146851×10^0
2.896433917×10^0,-2.116748199×10^0,2.236124954×10^1,-1.353186035×10^0
2.906384917×10^0,-2.863994293×10^0,2.034194870×10^1,-4.755610657×10^-1
2.916335917×10^0,-2.742746429×10^0,1.796099991×10^1,3.547622681×10^-2
2.926286917×10^0,-1.455573120×10^0,1.564830917×10^1,-1.326242065×10^-1
2.936237917×10^0,-5.092410278×10^-1,1.351464615×10^1,-3.555107117×10^-1
2.946188917×10^0,-6.062393188×10^-2,1.151181107×10^1,-5.391787720×10^-1
2.956139917×10^0,3.844006348×10^-1,9.623487854×10^0,-5.492079163×10^-1
2.966090917×10^0,8.253836060×10^-1,7.811805267×10^0,-2.327659607×10^-1
2.976042917×10^0,1.037791901×10^0,5.967939606×10^0,1.029858398×10^-1
2.985993917×10^0,1.211879883×10^0,4.225562897×10^0,4.284091187×10^-1
2.995944917×10^0,1.432670746×10^0,2.883154449×10^0,6.815327454×10^-1
3.005895917×10^0,1.628912659×10^0,1.783241730×10^0,9.391470337×10^-1
3.015846917×10^0,1.654359741×10^0,7.262896729×10^-1,1.239572296×10^0
3.025797917×10^0,1.490749969×10^0,-1.887574768×10^-1,1.569935303×10^0
3.035748917×10^0,1.254092102×10^0,-8.605604553×10^-1,1.892664185×10^0
3.045699917×10^0,1.136287079×10^0,-1.332828369×10^0,2.063309326×10^0
3.055651917×10^0,1.086291046×10^0,-1.707648926×10^0,2.213297424×10^0
3.065602917×10^0,1.103505249×10^0,-1.829944611×10^0,2.252366180×10^0
3.075553917×10^0,1.098415833×10^0,-1.738035736×10^0,2.019151154×10^0
3.085504917×10^0,1.031355286×10^0,-1.584155731×10^0,1.706451416×10^0
3.095455917×10^0,9.373507690×10^-1,-1.377734985×10^0,1.316512299×10^0
3.105406917×10^0,8.376580811×10^-1,-1.177750854×10^0,9.912387085×10^-1
3.115357917×10^0,7.632627869×10^-1,-1.065933380×10^0,6.231541443×10^-1
3.125308917×10^0,7.084767151×10^-1,-1.037941589×10^0,3.372486877×10^-1
3.135260917×10^0,6.336323547×10^-1,-1.011746063×10^0,1.508862305×10^-1
3.145211917×10^0,5.483097839×10^-1,-9.687854004×10^-1,-2.963836670×10^-2
3.155162917×10^0,4.625381470×10^-1,-9.590556335×10^-1,-7.664062500×10^-2
3.165113917×10^0,4.037104797×10^-1,-1.032103729×10^0,-3.278182983×10^-2
3.175064917×10^0,3.212319946×10^-1,-1.115031281×10^0,-1.543290710×10^-1
3.185015917×10^0,2.471360779×10^-1,-1.082848206×10^0,-4.617897034×10^-1
3.194966917×10^0,1.643582153×10^-1,-8.349636841×10^-1,-7.122189331×10^-1
3.204917917×10^0,2.603086853×10^-1,1.490899658×10^-1,-8.122109985×10^-1
3.214869917×10^0,3.858975220×10^-1,1.196162567×10^0,-5.935157776×10^-1
3.224820917×10^0,4.005670166×10^-1,1.453477478×10^0,-3.821553040×10^-1
3.234771917×10^0,5.989045715×10^-1,1.881287842×10^0,-7.589218140×10^-2
3.244722917×10^0,7.411088562×10^-1,2.733615417×10^0,-1.779798889×10^-1
3.254673917×10^0,4.887336731×10^-1,4.155508575×10^0,-1.482666779×10^0
3.264624917×10^0,-1.362915802×10^0,1.214229996×10^1,-2.617007904×10^0
3.274575917×10^0,-4.017645264×10^0,3.206227615×10^1,-2.189347229×10^0
