"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.151730833×10^-1,-6.844907999×10^-2,-3.959438950×10^-2,1.156799402×10^-2
4.251230833×10^-1,-4.203035682×10^-2,-5.360390060×10^-3,1.100465748×10^-2
4.350730833×10^-1,-1.723925583×10^-2,1.458562072×10^-2,1.690515690×10^-2
4.450230833×10^-1,-1.509755198×10^-2,2.706186101×10^-2,1.881193370×10^-2
4.549720833×10^-1,-3.060993180×10^-2,3.488089889×10^-2,2.484452538×10^-2
4.649220833×10^-1,-5.974207446×10^-2,1.809293218×10^-2,2.798465267×10^-2
4.748720833×10^-1,-9.422015399×10^-2,-1.872420497×10^-2,3.233306110×10^-2
4.848220833×10^-1,-1.384780705×10^-1,-6.263279915×10^-2,3.337918222×10^-2
4.947720833×10^-1,-1.748139709×10^-1,-8.914457262×10^-2,3.415442631×10^-2
5.047220833×10^-1,-1.942825019×10^-1,-1.060493886×10^-1,6.447473168×10^-2
5.146710833×10^-1,-2.242648900×10^-1,-1.354192644×10^-1,5.716009811×10^-2
5.246210833×10^-1,-2.531400025×10^-1,-1.309991479×10^-1,5.691916868×10^-2
5.345710833×10^-1,-2.656004131×10^-1,-1.072421521×10^-1,5.900602043×10^-2
5.445210833×10^-1,-2.644713819×10^-1,-8.937445283×10^-2,5.189950392×10^-2
5.544710833×10^-1,-2.542467117×10^-1,-6.345283985×10^-2,3.235403076×10^-2
5.644210833×10^-1,-2.422025055×10^-1,1.493070088×10^-2,1.807162911×10^-2
5.743700833×10^-1,-2.330745161×10^-1,1.212203875×10^-1,1.489287987×10^-2
5.843200833×10^-1,-2.300287783×10^-1,2.062006593×10^-1,2.017917857×10^-2
5.942700833×10^-1,-2.347252518×10^-1,3.011907935×10^-1,2.728635445×10^-2
6.042200833×10^-1,-2.231697887×10^-1,4.935895205×10^-1,7.433836162×10^-2
6.141700833×10^-1,-1.928672642×10^-1,6.539176702×10^-1,1.258822381×10^-1
6.241200833×10^-1,-1.439608037×10^-1,7.901909351×10^-1,1.631020606×10^-1
6.340700833×10^-1,-8.113070577×10^-2,8.801344633×10^-1,1.830991954×10^-1
6.440190833×10^-1,-2.887957729×10^-2,9.252420664×10^-1,1.881237924×10^-1
6.539697500×10^-1,-1.388563542×10^-3,9.483162165×10^-1,1.791060567×10^-1
6.639197500×10^-1,-3.716437612×10^-3,9.549601674×10^-1,1.620455533×10^-1
6.738697500×10^-1,-4.727669805×10^-2,9.469406009×10^-1,1.473925710×10^-1
6.838197500×10^-1,-1.188941523×10^-1,9.020853639×10^-1,1.273693740×10^-1
6.937697500×10^-1,-1.980712563×10^-1,7.892091274×10^-1,9.969247878×10^-2
7.037187500×10^-1,-2.654522657×10^-1,6.407535672×10^-1,7.740522921×10^-2
7.136687500×10^-1,-3.059951663×10^-1,4.863501489×10^-1,5.949573591×10^-2
7.236187500×10^-1,-3.142675757×10^-1,3.284444213×10^-1,4.390662536×10^-2
7.335687500×10^-1,-3.040889800×10^-1,1.771952361×10^-1,3.338687494×10^-2
7.435187500×10^-1,-2.993209064×10^-1,2.898134105×10^-2,2.786835842×10^-2
7.534687500×10^-1,-3.109421432×10^-1,-1.047154665×10^-1,2.844706178×10^-2
7.634177500×10^-1,-3.563919961×10^-1,-1.864769757×10^-1,3.154142946×10^-2
7.733677500×10^-1,-4.455405176×10^-1,-1.631836444×10^-1,2.277936228×10^-2
7.833177500×10^-1,-5.291538835×10^-1,-6.890150160×10^-2,-2.624590509×10^-2
7.932677500×10^-1,-5.742194057×10^-1,3.698818386×10^-2,-1.025369465×10^-1
8.032177500×10^-1,-5.711969137×10^-1,1.334016174×10^-1,-1.721522212×10^-1
8.131677500×10^-1,-5.206514597×10^-1,1.828626394×10^-1,-2.280461192×10^-1
8.231167500×10^-1,-4.343447089×10^-1,1.807360947×10^-1,-2.817700207×10^-1
8.330667500×10^-1,-3.431724608×10^-1,1.811030805×10^-1,-3.367416561×10^-1
8.430167500×10^-1,-2.739962339×10^-1,1.904487163×10^-1,-3.951434195×10^-1
8.529667500×10^-1,-2.227090597×10^-1,2.029703707×10^-1,-4.627589583×10^-1
8.629167500×10^-1,-2.022270411×10^-1,2.265734524×10^-1,-5.436689258×10^-1
8.728667500×10^-1,-2.325902730×10^-1,2.445290089×10^-1,-6.177828312×10^-1
8.828157500×10^-1,-3.241014779×10^-1,2.574030161×10^-1,-6.863458157×10^-1
8.927657500×10^-1,-4.641901553×10^-1,2.084336281×10^-1,-7.683190107×10^-1
9.027157500×10^-1,-6.016439199×10^-1,1.602141261×10^-1,-8.741717935×10^-1
9.126657500×10^-1,-6.736755371×10^-1,1.944234967×10^-1,-1.002990484×10^0
9.226157500×10^-1,-6.390949488×10^-1,3.510362208×10^-1,-1.141493201×10^0
9.325657500×10^-1,-5.073432922×10^-1,6.465842128×10^-1,-1.274832606×10^0
9.425147500×10^-1,-3.156562448×10^-1,9.825885892×10^-1,-1.383835912×10^0
9.524647500×10^-1,-1.157335415×10^-1,1.207574606×10^0,-1.432014465×10^0
9.624147500×10^-1,1.787929609×10^-2,1.242188096×10^0,-1.406255960×10^0
9.723647500×10^-1,2.501949854×10^-2,1.162170529×10^0,-1.308560252×10^0
9.823147500×10^-1,-9.001122415×10^-2,1.066839457×10^0,-1.184997439×10^0
9.922647500×10^-1,-2.839804292×10^-1,1.063508630×10^0,-1.053629279×10^0
1.002214750×10^0,-4.888696671×10^-1,1.113791585×10^0,-9.277472496×10^-1
1.012163750×10^0,-6.305144429×10^-1,1.161748171×10^0,-8.042511344×10^-1
1.022113750×10^0,-6.919072866×10^-1,1.164743543×10^0,-6.957347989×10^-1
1.032063750×10^0,-7.100945711×10^-1,1.134922266×10^0,-6.058653593×10^-1
1.042013750×10^0,-7.238544226×10^-1,1.111710072×10^0,-5.480899215×10^-1
1.051963750×10^0,-7.565675974×10^-1,1.064290285×10^0,-5.155226588×10^-1
1.061913750×10^0,-8.061050773×10^-1,9.701253772×10^-1,-4.904453754×10^-1
1.071862750×10^0,-8.500645161×10^-1,8.861036897×10^-1,-4.500934184×10^-1
1.081812750×10^0,-8.411965370×10^-1,8.186944723×10^-1,-3.804194331×10^-1
1.091762750×10^0,-7.564702034×10^-1,7.144575715×10^-1,-3.051733971×10^-1
1.101712750×10^0,-6.144080162×10^-1,5.426492095×10^-1,-2.465666980×10^-1
1.111662750×10^0,-4.575890899×10^-1,3.387775719×10^-1,-2.231830806×10^-1
1.121612750×10^0,-3.330564499×10^-1,1.423817128×10^-1,-2.401696146×10^-1
1.131561750×10^0,-2.594597340×10^-1,-1.640659384×10^-2,-2.862236500×10^-1
1.141511750×10^0,-2.530513704×10^-1,-1.230002269×10^-1,-3.409927487×10^-1
1.151461750×10^0,-2.851693630×10^-1,-1.947985291×10^-1,-3.916194439×10^-1
1.161411750×10^0,-3.123250604×10^-1,-2.748169005×10^-1,-4.292974770×10^-1
1.171361750×10^0,-3.191497028×10^-1,-3.315094709×10^-1,-4.574295282×10^-1
1.181311750×10^0,-3.143187165×10^-1,-3.295170367×10^-1,-4.781196415×10^-1
1.191261750×10^0,-2.952472866×10^-1,-2.527578175×10^-1,-5.018590689×10^-1
1.201210750×10^0,-2.765203714×10^-1,-9.056138247×10^-2,-5.257454515×10^-1
1.211160750×10^0,-2.873421311×10^-1,1.286431402×10^-1,-5.308485627×10^-1
1.221110750×10^0,-3.698614240×10^-1,3.813041747×10^-1,-5.118884444×10^-1
1.231060750×10^0,-4.990132749×10^-1,5.472662449×10^-1,-4.817963541×10^-1
1.241010750×10^0,-6.112263203×10^-1,5.549116135×10^-1,-4.725572765×10^-1
1.250960750×10^0,-6.912013292×10^-1,4.370376766×10^-1,-4.643486142×10^-1
1.260910750×10^0,-6.985579729×10^-1,3.438089192×10^-1,-4.670194983×10^-1
1.270859750×10^0,-6.129426956×10^-1,3.079257607×10^-1,-4.760454893×10^-1
1.280809750×10^0,-4.600449502×10^-1,2.328591496×10^-1,-4.949329793×10^-1
1.290759750×10^0,-3.042177856×10^-1,1.067480817×10^-1,-5.091529489×10^-1
1.300709750×10^0,-1.802608967×10^-1,-4.322151840×10^-2,-5.359680653×10^-1
1.310659750×10^0,-1.058990434×10^-1,-1.950336844×10^-1,-5.665776730×10^-1
1.320609750×10^0,-8.326827735×10^-2,-3.267265856×10^-1,-5.865693688×10^-1
1.330558750×10^0,-1.029170752×10^-1,-4.056315124×10^-1,-5.882820487×10^-1
1.340508750×10^0,-1.464789659×10^-1,-4.048130214×10^-1,-5.764915347×10^-1
1.350458750×10^0,-2.030160129×10^-1,-3.388028443×10^-1,-5.615499020×10^-1
1.360408750×10^0,-2.601378560×10^-1,-2.392038703×10^-1,-5.448432565×10^-1
1.370358750×10^0,-3.005537391×10^-1,-1.375659257×10^-1,-5.428903699×10^-1
1.380308750×10^0,-3.141561747×10^-1,-4.125503078×10^-2,-5.640252233×10^-1
1.390258750×10^0,-2.960091233×10^-1,9.941046126×10^-3,-6.151094437×10^-1
1.400207750×10^0,-2.539400756×10^-1,-1.240563346×10^-3,-6.952788830×10^-1
1.410157750×10^0,-2.023138851×10^-1,-5.004885048×10^-2,-7.748032212×10^-1
1.420107750×10^0,-1.607120484×10^-1,-1.128296107×10^-1,-8.378586173×10^-1
1.430057750×10^0,-1.252741516×10^-1,-1.287300140×10^-1,-8.730022311×10^-1
1.440007750×10^0,-9.561636299×10^-2,-1.639278680×10^-1,-8.865933418×10^-1
1.449957750×10^0,-8.437516540×10^-2,-2.304770648×10^-1,-8.836894631×10^-1
1.459907750×10^0,-1.012921929×10^-1,-2.679896355×10^-1,-8.671408296×10^-1
1.469856750×10^0,-1.421541423×10^-1,-2.359059900×10^-1,-8.470067978×10^-1
1.479806750×10^0,-1.932246238×10^-1,-1.254430860×10^-1,-8.360879421×10^-1
1.489756750×10^0,-2.311586887×10^-1,6.105542183×10^-2,-8.383764029×10^-1
1.499706750×10^0,-2.211256772×10^-1,2.888695598×10^-1,-8.672764897×10^-1
1.509656750×10^0,-1.464820653×10^-1,3.939184844×10^-1,-9.129236341×10^-1
1.519606750×10^0,8.104845881×10^-1,-1.049502850×10^0,-6.163517833×10^-1
1.529555750×10^0,3.015009761×10^-1,-1.315633953×10^-1,-9.385958314×10^-1
1.539505750×10^0,5.857335031×10^-2,-1.985482574×10^-1,-1.088863730×10^0
1.549455750×10^0,1.044015586×10^-1,-4.556644857×10^-1,-1.012618423×10^0
1.559405750×10^0,-2.087796666×10^-2,-2.465702891×10^-1,-1.059959054×10^0
1.569355750×10^0,1.107232049×10^-1,-3.193643391×10^-1,-1.042489529×10^0
1.579305750×10^0,2.085774541×10^-1,-2.531086653×10^-2,-1.034473062×10^0
1.589255750×10^0,4.057144821×10^-1,3.202139959×10^-2,-9.750235677×10^-1
1.599204750×10^0,5.419203639×10^-1,1.734645367×10^-1,-9.259997010×10^-1
1.609154750×10^0,6.855068207×10^-1,3.764794469×10^-1,-8.847377300×10^-1
1.619104750×10^0,7.858915925×10^-1,4.620754719×10^-1,-8.684656024×10^-1
1.629054750×10^0,8.550006151×10^-1,5.446150899×10^-1,-8.665316105×10^-1
1.639004750×10^0,9.124403596×10^-1,6.267356873×10^-1,-8.377389908×10^-1
1.648954750×10^0,9.660961032×10^-1,7.427374125×10^-1,-7.492799759×10^-1
1.658903000×10^0,1.025789022×10^0,6.740515232×10^-1,-7.301049829×10^-1
1.668853000×10^0,4.147585630×10^-1,-4.256659448×10^-1,-9.073817134×10^-1
1.678803000×10^0,2.682276070×10^-1,-2.905285358×10^-1,-9.481057525×10^-1
1.688753000×10^0,5.559022427×10^-1,-4.370599613×10^-2,-7.623252273×10^-1
1.698703000×10^0,2.269131988×10^-1,-3.112438321×10^-1,-7.189543843×10^-1
1.708653000×10^0,2.644256949×10^-1,-3.355022967×10^-1,-6.023172140×10^-1
1.718603000×10^0,2.418958247×10^-1,-3.276143968×10^-1,-5.677598715×10^-1
1.728552000×10^0,1.575883925×10^-1,-6.252418160×10^-1,-3.902042508×10^-1
1.738502000×10^0,7.409362495×10^-2,-8.814429641×10^-1,-1.453772038×10^-1
1.748452000×10^0,3.653373569×10^-2,-9.701677561×10^-1,-5.377830938×10^-2
1.758402000×10^0,4.403375462×10^-2,-9.524847269×10^-1,-8.542984724×10^-2
1.768352000×10^0,4.048988596×10^-2,-9.671883583×10^-1,-9.099079669×10^-2
1.778302000×10^0,3.519711271×10^-2,-1.210035801×10^0,-8.099333197×10^-2
1.788252000×10^0,1.238074526×10^-2,-1.764655590×10^0,-5.415665731×10^-2
1.798201000×10^0,-3.547430970×10^-3,-2.728629351×10^0,-1.319265086×10^-2
1.808151000×10^0,-1.355212834×10^-2,-3.565079689×10^0,-1.923190057×10^-2
1.818101000×10^0,-4.158920050×10^-2,-4.192875862×10^0,-1.515845023×10^-2
1.828051000×10^0,-4.408591613×10^-2,-4.105312824×10^0,-3.160773218×10^-2
1.838001000×10^0,-4.080498964×10^-2,-3.155619621×10^0,-3.358257236×10^-3
1.847951000×10^0,-4.270195961×10^-2,-1.338611484×10^0,3.883074224×10^-2
1.857900000×10^0,1.798042678×10^-3,6.814040542×10^-1,1.127374694×10^-1
1.867850000×10^0,8.735043928×10^-3,8.184421062×10^-1,5.675463006×10^-2
1.877800000×10^0,1.402926538×10^-2,4.262827039×10^-1,-1.686296612×10^-2
1.887750000×10^0,7.653915090×10^-4,-1.388142556×10^-1,1.416845433×10^-2
1.897700000×10^0,-2.257094160×10^-2,-8.685165048×10^-1,9.428524971×10^-2
1.907650000×10^0,-2.850180119×10^-2,-8.604676127×10^-1,1.244852245×10^-1
1.917600000×10^0,-8.706953377×10^-3,2.444570214×10^-1,1.103034392×10^-1
1.927549000×10^0,7.416752633×10^-4,5.861416459×10^-1,7.210917771×10^-2
1.937499000×10^0,-6.360776024×10^-4,1.450584680×10^-1,1.293289196×10^-2
1.947449000×10^0,-9.937699884×10^-3,-7.886365056×10^-1,-1.140200906×10^-2
1.957399000×10^0,-2.572357468×10^-2,-2.221562386×10^0,-2.621098049×10^-2
1.967349000×10^0,-5.687669665×10^-2,-3.951302767×10^0,-1.240648609×10^-2
1.977299000×10^0,-9.996054322×10^-2,-5.786546230×10^0,2.021552809×10^-2
1.987248000×10^0,-4.504565001×10^-1,-9.375648499×10^-1,5.838528275×10^-2
1.997198000×10^0,4.829641059×10^-2,3.553310037×10^-2,9.162029624×10^-2
2.007148000×10^0,4.890281335×10^-2,3.338632733×10^-2,9.119711816×10^-2
2.017098000×10^0,3.717575222×10^-2,3.870172799×10^-2,8.936510235×10^-2
2.027048000×10^0,-1.403345764×10^-1,7.049822807×10^-1,1.604881324×10^-2
2.036998000×10^0,1.326860338×10^-1,-7.722146511×10^-1,8.445021510×10^-2
2.046948000×10^0,5.621019285×10^-3,1.230258569×10^-1,-6.460342556×10^-4
2.056897000×10^0,-9.892623127×10^-2,-3.310251832×10^-1,1.220167056×10^-2
2.066847000×10^0,4.345567897×10^-2,1.219550744×10^-1,-2.342650667×10^-3
2.076797000×10^0,-1.613371260×10^-2,-8.534085006×10^-2,9.721554816×10^-4
2.086747000×10^0,9.917597286×10^-3,4.003917053×10^-2,-3.029776970×10^-3
2.096697000×10^0,-1.056665834×10^-2,-2.761898190×10^-2,9.355798829×10^-4
2.106647000×10^0,-2.608599607×10^-3,1.501902565×10^-2,8.295860607×10^-4
2.116596000×10^0,-3.190125572×10^-3,1.294372487×10^-3,6.382025313×10^-4
2.126546000×10^0,2.168564242×10^-4,-5.299347918×10^-3,1.532758353×10^-3
2.136496000×10^0,-6.258080248×10^-4,-1.890066429×10^-3,-4.802853800×10^-5
2.146446000×10^0,2.258395310×10^-3,3.671412822×10^-3,-6.216734182×10^-4
2.156396000×10^0,2.625956666×10^-3,2.084335312×10^-3,-1.432648627×10^-3
2.166346000×10^0,-3.286793595×10^-3,-2.412411850×10^-3,-3.814990632×10^-4
2.176296000×10^0,1.787875663×10^-4,2.702859230×10^-3,-8.077360690×10^-6
2.186245000×10^0,1.089588623×10^-3,1.645051874×10^-3,2.432443202×10^-3
2.196195000×10^0,-1.300622011×10^-3,-1.436039340×10^-3,8.538733236×10^-4
2.206145000×10^0,2.253632993×10^-3,1.642542193×10^-4,-2.942155115×10^-4
2.216095000×10^0,2.425760613×10^-4,-5.900971591×10^-4,3.454007674×10^-4
2.226045000×10^0,-1.196063473×10^-3,-1.937390189×10^-3,8.167803753×10^-4
2.235995000×10^0,9.807462338×10^-4,-5.740977358×10^-4,-8.595287800×10^-4
2.245944000×10^0,1.239605481×10^-3,3.532149130×10^-4,3.503453918×10^-4
2.255894000×10^0,-5.094731459×10^-4,-1.058129012×10^-3,-1.532738097×10^-4
2.265844000×10^0,8.790990687×10^-4,2.635978162×10^-4,-2.571369987×10^-4
2.275794000×10^0,-7.483680965×10^-4,1.739915460×10^-3,5.707028322×10^-5
2.285744000×10^0,1.501824590×10^-4,-6.859579589×10^-4,1.203294843×10^-3
2.295694000×10^0,-7.442829665×10^-4,1.762753120×10^-3,-1.900878036×10^-3
2.305643000×10^0,-1.762409345×10^-3,-8.066646988×10^-4,6.107492372×10^-4
2.315593000×10^0,-9.132844862×10^-4,-2.892678604×10^-4,-6.559398025×10^-5
2.325543000×10^0,-5.148554919×10^-5,-2.610383090×10^-4,-2.073617652×10^-3
2.335493000×10^0,-5.036720540×10^-5,-1.323461649×10^-3,-4.284912720×10^-4
2.345443000×10^0,3.749396419×10^-4,-1.665677759×10^-3,1.873545116×10^-3
2.355393000×10^0,5.025328137×10^-4,5.366410478×10^-4,1.818021061×10^-3
2.365343000×10^0,-8.639352163×10^-4,1.813754207×10^-4,5.399701186×10^-4
2.375292000×10^0,-1.209189883×10^-3,3.771719639×10^-4,-4.774562549×10^-4
2.385242000×10^0,1.027865452×10^-3,1.294979593×10^-4,-2.217926085×10^-4
2.395192000×10^0,-6.936152931×10^-4,1.809534151×10^-4,-7.671723142×10^-5
2.405142000×10^0,5.819508806×10^-5,-2.954860684×10^-4,-6.929726806×10^-4
2.415092000×10^0,1.320823794×10^-4,1.414616010×10^-3,1.231569797×10^-3
2.425042000×10^0,-1.316144713×10^-3,-2.562511945×10^-4,4.371490795×10^-4
2.434991000×10^0,-5.774925230×10^-4,-5.331662251×10^-4,1.595792593×10^-3
2.444941000×10^0,-1.758071827×10^-3,-7.675244706×10^-4,1.889539184×10^-3
2.454891000×10^0,1.172935939×10^-3,7.471407298×10^-5,-5.194218829×10^-6
2.464841000×10^0,-1.788845984×10^-4,6.803427823×10^-6,-1.419865526×10^-3
2.474791000×10^0,1.767284703×10^-4,-5.571921356×10^-4,2.379599027×10^-5
2.484741000×10^0,-9.551149560×10^-4,-4.887488903×10^-4,9.383703582×10^-5
2.494690000×10^0,-8.098367834×10^-4,5.788793205×10^-4,-1.446209382×10^-3
2.504640000×10^0,-4.596310901×10^-4,-7.961108349×10^-4,1.375724096×10^-4
2.514590000×10^0,3.329610918×10^-4,6.111326511×10^-4,-2.862259280×10^-4
2.524540000×10^0,-2.092585200×10^-4,-9.886282496×10^-4,5.217769649×10^-4
2.534490000×10^0,2.969414345×10^-4,3.550306428×10^-5,5.317374598×10^-4
2.544440000×10^0,1.728124218×10^-3,2.245875075×10^-4,6.433238741×10^-4
2.554390000×10^0,9.103482589×10^-4,-7.191741606×10^-4,-1.907756552×10^-3
2.564339000×10^0,2.442916739×10^-4,-5.926741287×10^-4,3.335596994×10^-4
2.574289000×10^0,-1.275750226×10^-3,-1.443886198×10^-3,4.243813455×10^-4
2.584239000×10^0,8.864702540×10^-4,-8.308265824×10^-4,1.878733281×10^-3
2.594189000×10^0,2.307906398×10^-4,9.072801913×10^-4,7.274032105×10^-4
2.604139000×10^0,-3.630942665×10^-4,-7.899523480×10^-4,1.319157658×10^-3
2.614089000×10^0,3.140618210×10^-4,1.666682423×10^-3,-2.763269003×10^-4
2.624038000×10^0,-1.253474737×10^-3,4.827941302×10^-5,1.392143546×10^-3
2.633988000×10^0,-1.610318432×10^-4,7.773939287×10^-4,-3.790645860×10^-5
2.643938000×10^0,1.453909092×10^-3,1.131328056×10^-3,-6.299272645×10^-4
2.653888000×10^0,-1.101127593×10^-3,4.884409718×10^-4,1.224698266×10^-3
2.663838333×10^0,4.467015679×10^-4,-1.348074875×10^-3,1.373302424×10^-3
2.673788333×10^0,3.218800994×10^-4,3.558780882×10^-4,1.282715937×10^-3
2.683737333×10^0,-9.156907909×10^-4,-9.854556993×10^-7,1.555423485×10^-3
2.693687333×10^0,1.478395890×10^-3,9.931689128×10^-4,-6.300022360×10^-4
2.703637333×10^0,-1.058531459×10^-3,-3.682390088×10^-4,-1.799928839×10^-3
2.713587333×10^0,-1.110491576×10^-4,3.262544633×10^-4,4.930736031×10^-4
2.723537333×10^0,-1.190961106×10^-3,-1.127831521×10^-3,2.419375814×10^-4
2.733487333×10^0,-2.180108568×10^-4,3.810804337×10^-4,-1.336547663×10^-3
2.743437333×10^0,8.445904241×10^-4,-5.728638498×10^-4,1.001441618×10^-3
2.753386333×10^0,-6.624629023×10^-4,-2.023223788×10^-3,6.002862938×10^-4
2.763336333×10^0,1.120789675×10^-3,-3.939019516×10^-4,2.684562933×10^-4
2.773286333×10^0,9.665496764×10^-4,-7.220782572×10^-4,3.845454194×10^-4
2.783236333×10^0,1.293053152×10^-3,1.531488728×10^-3,-2.170626540×10^-4
2.793186333×10^0,-4.765926860×10^-6,-9.862059960×10^-4,-1.836444717×10^-4
2.803136333×10^0,3.481029416×10^-4,1.020752243×10^-3,-1.362401526×10^-4
2.813085333×10^0,-7.287214394×10^-4,1.264089486×10^-3,1.945569646×10^-3
2.823035333×10^0,-1.148169162×10^-3,1.069146092×10^-3,8.749789558×10^-4
2.832985333×10^0,-1.288342522×10^-3,-4.146824358×10^-4,6.476540584×10^-4
2.842935333×10^0,-1.407865202×10^-4,-4.256013781×10^-4,7.794804405×10^-4
2.852885333×10^0,5.355954054×10^-4,-1.215196098×10^-3,2.112069633×10^-4
2.862835333×10^0,-1.179480227×10^-3,-2.290277043×10^-4,-1.392648555×10^-4
2.872784333×10^0,1.007564249×10^-3,4.441561759×10^-4,4.916675389×10^-4
2.882734333×10^0,-6.672977470×10^-4,5.501499400×10^-4,-1.789862523×10^-3
2.892684333×10^0,-4.503044765×10^-4,-1.006514067×10^-4,-1.294153626×10^-3
2.902634333×10^0,-4.750718363×10^-4,-2.107875887×10^-3,3.530115355×10^-4
2.912584333×10^0,1.271021087×10^-3,2.034356585×10^-4,2.990781795×10^-4
2.922534333×10^0,2.091274597×10^-3,-9.547730442×10^-4,-1.778453705×10^-3
2.932483333×10^0,-5.675433204×10^-4,6.317409570×10^-4,5.397836212×10^-4
2.942433333×10^0,-9.326627478×10^-4,3.912575194×10^-4,-6.602369249×10^-4
2.952383333×10^0,1.117643667×10^-3,5.562563310×10^-4,1.913362416×10^-3
2.962333333×10^0,-3.364088479×10^-5,-9.382120334×10^-5,-1.269914210×10^-3
2.972283333×10^0,-1.167685492×10^-3,1.214628574×10^-4,-6.171874702×10^-4
2.982233333×10^0,-6.086879293×10^-4,-4.564430565×10^-4,6.326339208×10^-4
2.992182333×10^0,-4.413985880×10^-5,-6.124132778×10^-5,4.594081547×10^-4
3.002132333×10^0,9.407819016×10^-5,-7.930780994×10^-4,1.328930259×10^-3
3.012082333×10^0,2.746283426×10^-4,1.057769987×10^-3,9.524363559×10^-4
3.022032333×10^0,-1.630597049×10^-3,-1.088737859×10^-3,-1.521640108×10^-3
3.031982333×10^0,1.668456825×10^-4,5.980155547×10^-4,9.114097338×10^-4
3.041932333×10^0,-2.656516153×10^-4,-5.870910827×10^-4,2.235150896×10^-4
3.051882333×10^0,1.279558055×10^-4,-2.865658607×10^-4,-2.734099980×10^-4
3.061831333×10^0,-4.715217510×10^-4,6.340889377×10^-4,-9.298790246×10^-4
3.071781333×10^0,-7.541227969×10^-4,-4.741463345×10^-4,4.433211870×10^-5
