"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.311010833×10^-1,-7.367678833×10^-1,4.613855438×10^0,8.287965088×10^0
2.410510833×10^-1,-6.668632507×10^-1,4.630321198×10^0,8.269253998×10^0
2.510010833×10^-1,-6.496490479×10^-1,4.621938629×10^0,8.309370575×10^0
2.609510833×10^-1,-6.738986206×10^-1,4.475992126×10^0,8.247249756×10^0
2.709000833×10^-1,-7.364685059×10^-1,4.346511383×10^0,8.210576019×10^0
2.808500833×10^-1,-9.316625977×10^-1,4.122277679×10^0,8.404123535×10^0
2.908000833×10^-1,-3.725752258×10^-1,4.699028320×10^0,8.625363464×10^0
3.007500833×10^-1,-2.148033142×10^-1,4.957540741×10^0,9.135951691×10^0
3.107000833×10^-1,-4.143383789×10^-1,4.675826569×10^0,9.413923645×10^0
3.206500833×10^-1,-4.746629333×10^-1,4.312082977×10^0,9.305549011×10^0
3.306000833×10^-1,-4.676275635×10^-1,4.146377563×10^0,9.235195312×10^0
3.405490833×10^-1,-4.255650330×10^-1,4.138893127×10^0,9.158854065×10^0
3.504990833×10^-1,-4.257147217×10^-1,4.184248810×10^0,9.035360870×10^0
3.604490833×10^-1,-5.054988098×10^-1,4.257895660×10^0,8.950936432×10^0
3.703990833×10^-1,-5.297483826×10^-1,4.282294922×10^0,8.857979736×10^0
3.803490833×10^-1,-4.968168640×10^-1,4.282444611×10^0,8.808133392×10^0
3.902990833×10^-1,-4.691244507×10^-1,4.297862549×10^0,8.831035767×10^0
4.002480833×10^-1,-4.504133606×10^-1,4.302502899×10^0,8.801547089×10^0
4.101980833×10^-1,-4.087998962×10^-1,4.317621460×10^0,8.825796661×10^0
4.201480833×10^-1,-4.466711426×10^-1,4.316723328×10^0,8.870852966×10^0
4.300980833×10^-1,-4.784051514×10^-1,4.319268036×10^0,8.854087830×10^0
4.400480833×10^-1,-4.830455017×10^-1,4.283941498×10^0,8.745114441×10^0
4.499980833×10^-1,-4.168830872×10^-1,4.257596283×10^0,8.584348755×10^0
4.599470833×10^-1,-4.279600525×10^-1,4.276906128×10^0,8.454718323×10^0
4.698970833×10^-1,-4.631369019×10^-1,4.258793793×10^0,8.376431122×10^0
4.798470833×10^-1,-4.984634399×10^-1,4.229005737×10^0,8.286917267×10^0
4.897970833×10^-1,-5.228627014×10^-1,4.195325775×10^0,8.224796448×10^0
4.997470833×10^-1,-5.381309509×10^-1,4.226311340×10^0,8.311017151×10^0
5.096970833×10^-1,-6.625222778×10^-1,4.176165619×10^0,8.352331238×10^0
5.196460833×10^-1,-3.344046021×10^-1,4.264481964×10^0,8.145162048×10^0
5.295960833×10^-1,-3.647914124×10^-1,4.195026398×10^0,8.134683838×10^0
5.395460833×10^-1,-3.803590393×10^-1,4.106410675×10^0,8.233029327×10^0
5.494960833×10^-1,-2.519261169×10^-1,4.095034332×10^0,8.237519989×10^0
5.594460833×10^-1,-1.499880981×10^-1,4.071832581×10^0,8.197253723×10^0
5.693960833×10^-1,-1.718426514×10^-1,4.023782501×10^0,8.122708740×10^0
5.793450833×10^-1,-3.019221497×10^-1,4.040098572×10^0,7.976313171×10^0
5.892950833×10^-1,-3.083587646×10^-1,4.022135925×10^0,7.876321106×10^0
5.992450833×10^-1,-2.613565063×10^-1,4.023483124×10^0,7.887847137×10^0
6.091950833×10^-1,-5.147795105×10^-1,4.275558929×10^0,7.940537567×10^0
6.191450833×10^-1,-6.614744568×10^-1,4.419858856×10^0,7.950267334×10^0
6.290950833×10^-1,-8.060737610×10^-1,4.401297455×10^0,8.056546326×10^0
6.390440833×10^-1,-9.214837646×10^-1,4.305945740×10^0,8.080197144×10^0
6.489940833×10^-1,-9.376501465×10^-1,4.216132507×10^0,7.963889008×10^0
6.589447500×10^-1,-1.005459137×10^0,4.129612427×10^0,7.751929779×10^0
6.688947500×10^-1,-1.151255951×10^0,4.038451996×10^0,7.457641754×10^0
6.788447500×10^-1,-1.315614166×10^0,3.975283356×10^0,7.286996613×10^0
6.887947500×10^-1,-1.416354675×10^0,4.005520477×10^0,7.243137817×10^0
6.987437500×10^-1,-1.522334290×10^0,4.097129974×10^0,7.302713928×10^0
7.086937500×10^-1,-1.640139313×10^0,4.190236359×10^0,7.489525452×10^0
7.186437500×10^-1,-1.674867096×10^0,4.237238617×10^0,7.701933746×10^0
7.285937500×10^-1,-1.691332855×10^0,4.260590057×10^0,7.826175385×10^0
7.385437500×10^-1,-1.697769470×10^0,4.279600525×10^0,7.763904877×10^0
7.484937500×10^-1,-1.682501221×10^0,4.346062317×10^0,7.569758606×10^0
7.584427500×10^-1,-1.643432465×10^0,4.442012787×10^0,7.358697510×10^0
7.683927500×10^-1,-1.642534332×10^0,4.402944031×10^0,7.148534546×10^0
7.783427500×10^-1,-1.592238922×10^0,4.323459320×10^0,7.046147461×10^0
7.882927500×10^-1,-1.428180084×10^0,4.410428467×10^0,7.161707153×10^0
7.982427500×10^-1,-1.360670471×10^0,4.501738586×10^0,7.425608368×10^0
8.081927500×10^-1,-1.421593781×10^0,4.514162750×10^0,7.714956665×10^0
8.181417500×10^-1,-1.468745728×10^0,4.549638977×10^0,7.962691498×10^0
8.280917500×10^-1,-1.503323822×10^0,4.548291779×10^0,8.070167999×10^0
8.380417500×10^-1,-1.534309387×10^0,4.472848663×10^0,8.068222046×10^0
8.479917500×10^-1,-1.415007477×10^0,4.424648895×10^0,7.931256866×10^0
8.579417500×10^-1,-1.203647003×10^0,4.433330841×10^0,7.776927795×10^0
8.678917500×10^-1,-1.034199371×10^0,4.425097961×10^0,7.624394989×10^0
8.778417500×10^-1,-9.380992126×10^-1,4.351750488×10^0,7.387138367×10^0
8.877907500×10^-1,-8.672964478×10^-1,4.259691925×10^0,7.215445404×10^0
8.977407500×10^-1,-7.432044983×10^-1,4.211941223×10^0,7.022047577×10^0
9.076907500×10^-1,-6.472540283×10^-1,4.066294098×10^0,7.136409760×10^0
9.176407500×10^-1,-5.960604858×10^-1,3.809128876×10^0,7.636370087×10^0
9.275907500×10^-1,-4.339476013×10^-1,3.591631165×10^0,8.319848785×10^0
9.375407500×10^-1,-4.564009094×10^-1,3.358565826×10^0,9.007069702×10^0
9.474897500×10^-1,-8.367599487×10^-1,3.246598663×10^0,9.388626251×10^0
9.574397500×10^-1,-1.618135071×10^0,3.342698822×10^0,9.389374695×10^0
9.673897500×10^-1,-2.327509918×10^0,3.549868011×10^0,8.999734955×10^0
9.773397500×10^-1,-2.980901184×10^0,3.673510895×10^0,8.433761902×10^0
9.872897500×10^-1,-3.503464508×10^0,3.783382416×10^0,8.001011810×10^0
9.972397500×10^-1,-3.663481750×10^0,3.848047943×10^0,7.956404572×10^0
1.007188750×10^0,-3.666026459×10^0,3.739523621×10^0,8.149053955×10^0
1.017138750×10^0,-3.692221985×10^0,3.447031860×10^0,8.545429688×10^0
1.027088750×10^0,-3.709436188×10^0,3.026705933×10^0,9.010063477×10^0
1.037038750×10^0,-3.666176147×10^0,2.666704559×10^0,9.351802826×10^0
1.046988750×10^0,-3.568429413×10^0,2.398911438×10^0,9.723629608×10^0
1.056938750×10^0,-3.547772369×10^0,2.167342987×10^0,1.003288651×10^1
1.066887750×10^0,-3.659290466×10^0,2.015708313×10^0,1.032597702×10^1
1.076837750×10^0,-3.848646698×10^0,1.979932709×10^0,1.085138443×10^1
1.086787750×10^0,-3.981420593×10^0,1.950743408×10^0,1.163231049×10^1
1.096737750×10^0,-3.942351837×10^0,1.902393951×10^0,1.231938171×10^1
1.106687750×10^0,-3.774999847×10^0,1.702858887×10^0,1.264390686×10^1
1.116637750×10^0,-3.512595520×10^0,1.445094910×10^0,1.259630585×10^1
1.126587750×10^0,-3.247347107×10^0,1.238674164×10^0,1.226534409×10^1
1.136536750×10^0,-2.982847137×10^0,1.124761047×10^0,1.172092621×10^1
1.146486750×10^0,-2.864742737×10^0,1.008752289×10^0,1.116842514×10^1
1.156436750×10^0,-2.834056549×10^0,9.204359436×10^-1,1.070918015×10^1
1.166386750×10^0,-2.872376862×10^0,8.689430237×10^-1,1.035875885×10^1
1.176336750×10^0,-2.950214996×10^0,7.497908020×10^-1,1.008752289×10^1
1.186286750×10^0,-2.879711609×10^0,6.941065979×10^-1,9.871222687×10^0
1.196236750×10^0,-2.754721527×10^0,6.402186584×10^-1,9.608219604×10^0
1.206185750×10^0,-2.733615417×10^0,5.022056580×10^-1,9.389973450×10^0
1.216135750×10^0,-2.842888184×10^0,3.064128113×10^-1,9.198820953×10^0
1.226085750×10^0,-3.070564728×10^0,1.654060364×10^-1,9.165739746×10^0
1.236035750×10^0,-3.224744110×10^0,1.679507446×10^-1,9.345515900×10^0
1.245985750×10^0,-3.305875397×10^0,2.037263489×10^-1,9.617350616×10^0
1.255935750×10^0,-3.404520264×10^0,9.460327148×10^-2,9.949809265×10^0
1.265884750×10^0,-3.387156372×10^0,-4.445755005×10^-2,1.052775742×10^1
1.275834750×10^0,-3.331921234×10^0,-8.876541138×10^-2,1.120135666×10^1
1.285784750×10^0,-3.332070923×10^0,-2.215393066×10^-1,1.135808075×10^1
1.295734750×10^0,-3.442840576×10^0,-3.824546814×10^-1,1.110121490×10^1
1.305684750×10^0,-3.617227936×10^0,-4.138893127×10^-1,1.067879333×10^1
1.315634750×10^0,-3.848047943×10^0,-3.219804382×10^-1,1.020772293×10^1
1.325584750×10^0,-4.083657990×10^0,-2.007325745×10^-1,9.678124237×10^0
1.335533750×10^0,-4.200564880×10^0,-6.182144165×10^-2,9.213939514×10^0
1.345483750×10^0,-4.153562622×10^0,5.957611084×10^-2,8.929081879×10^0
1.355433750×10^0,-4.054768066×10^0,7.379653931×10^-2,8.771309967×10^0
1.365383750×10^0,-3.875590668×10^0,5.553451538×10^-2,8.762628021×10^0
1.375333750×10^0,-3.712429962×10^0,-4.984634399×10^-2,8.888067169×10^0
1.385283750×10^0,-3.625011749×10^0,-1.821711731×10^-1,9.105265503×10^0
1.395232750×10^0,-3.534899139×10^0,-2.706372070×10^-1,9.332942047×10^0
1.405182750×10^0,-3.470982056×10^0,-4.382885742×10^-1,9.455686798×10^0
1.415132750×10^0,-3.512296143×10^0,-4.709207153×10^-1,9.568402405×10^0
1.425082750×10^0,-3.589236145×10^0,-4.215234375×10^-1,9.491312714×10^0
1.435032750×10^0,-3.759881287×10^0,-3.838018799×10^-1,9.509724426×10^0
1.444982750×10^0,-3.921844482×10^0,-3.011737061×10^-1,9.500294037×10^0
1.454932750×10^0,-4.037553864×10^0,-2.338137817×10^-1,9.316176910×10^0
1.464881750×10^0,-4.062402191×10^0,-2.682421875×10^-1,9.184600525×10^0
1.474831750×10^0,-3.973487091×10^0,-3.510200500×10^-1,9.089099121×10^0
1.484781750×10^0,-3.721710663×10^0,-3.960763550×10^-1,9.067843323×10^0
1.494731750×10^0,-3.519481201×10^0,-4.833448792×10^-1,9.208251343×10^0
1.504681750×10^0,-3.407364349×10^0,-6.593788147×10^-1,9.601483612×10^0
1.514631750×10^0,-3.902684326×10^0,-9.156459045×10^-1,1.103595062×10^1
1.524581750×10^0,-6.525829468×10^0,-1.141226807×10^0,1.748229538×10^1
1.534530750×10^0,-1.525328064×10^0,4.092489624×10^-1,8.479267273×10^0
1.544480750×10^0,-3.435206451×10^0,-1.152603149×10^-2,8.892857208×10^0
1.554430750×10^0,-4.929698639×10^0,-8.464897156×10^-1,1.092967163×10^1
1.564380750×10^0,-3.672612762×10^0,-5.861810303×10^-1,8.221652985×10^0
1.574330750×10^0,-4.122876434×10^0,-3.824546814×10^-1,9.133706360×10^0
1.584280750×10^0,-4.166735229×10^0,-4.071533203×10^-1,9.473499756×10^0
1.594229750×10^0,-4.008663940×10^0,-5.715115356×10^-1,9.246721344×10^0
1.604179750×10^0,-4.127965851×10^0,-3.595523071×10^-1,9.199120331×10^0
1.614129750×10^0,-3.800147552×10^0,-4.843927002×10^-1,9.748328247×10^0
1.624079750×10^0,-3.418291626×10^0,-5.468128967×10^-1,9.344617767×10^0
1.634029750×10^0,-3.788022766×10^0,-6.236032104×10^-1,9.270821228×10^0
1.643979750×10^0,-3.846251678×10^0,-7.583230591×10^-1,9.416917419×10^0
1.653929750×10^0,-4.184248810×10^0,-1.287322998×10^0,9.404792633×10^0
1.663878000×10^0,-3.770958252×10^0,-7.851173401×10^-1,9.245224457×10^0
1.673828000×10^0,-3.286715240×10^0,1.469943237×10^-1,6.985224152×10^0
1.683778000×10^0,-3.708238678×10^0,5.029541016×10^-2,7.356302490×10^0
1.693728000×10^0,-4.482129364×10^0,7.933502197×10^-2,1.046593597×10^1
1.703678000×10^0,-3.965254211×10^0,3.835025024×10^-1,7.427554321×10^0
1.713628000×10^0,-4.061953125×10^0,9.595046997×10^-2,8.802594910×10^0
1.723578000×10^0,-3.598367157×10^0,-5.792953491×10^-2,9.292675781×10^0
1.733527000×10^0,-3.479963379×10^0,-6.358776855×10^-1,7.774981842×10^0
1.743477000×10^0,-3.312461700×10^0,-9.225315857×10^-1,7.916886749×10^0
1.753427000×10^0,-2.475701752×10^0,-4.004173279×10^-1,9.332043915×10^0
1.763377000×10^0,-2.298470306×10^0,4.370910645×10^-2,9.712552643×10^0
1.773327000×10^0,-2.523602142×10^0,-4.535568237×10^-2,9.457782440×10^0
1.783277000×10^0,-2.489323425×10^0,-2.844085693×10^-2,8.386609955×10^0
1.793226000×10^0,-2.369123383×10^0,-6.316864014×10^-2,6.913972321×10^0
1.803176000×10^0,-1.880539398×10^0,-2.245330811×10^-3,5.082830200×10^0
1.813126000×10^0,-1.496288452×10^0,3.248245239×10^-2,5.555696869×10^0
1.823076000×10^0,-2.404599609×10^0,3.832031250×10^-2,6.538103943×10^0
1.833026000×10^0,-3.562142487×10^0,4.927752686×10^-1,9.322463837×10^0
1.842976000×10^0,-4.278253326×10^0,4.230203247×10^-1,1.389246048×10^1
1.852926000×10^0,-3.711082764×10^0,-5.694158936×10^-1,1.796174835×10^1
1.862875000×10^0,-2.510878601×10^0,-1.079555054×10^0,1.987656647×10^1
1.872825000×10^0,-8.996292114×10^-2,-2.106120300×10^-1,1.001896545×10^1
1.882775000×10^0,-7.634124756×10^-2,2.016307068×10^-1,7.473808136×10^0
1.892725000×10^0,-7.988887024×10^-1,-6.945556641×10^-2,7.288493500×10^0
1.902675000×10^0,-9.247769165×10^-1,-1.053808594×10^-1,6.224356384×10^0
1.912625000×10^0,-1.725910950×10^0,3.448828125×10^-1,9.619745636×10^0
1.922574000×10^0,-1.996548157×10^0,6.836283875×10^-1,1.549757263×10^1
1.932524000×10^0,-8.809181213×10^-1,4.734654236×10^-1,1.152812714×10^1
1.942474000×10^0,-6.227050781×10^-2,7.047344971×10^-1,7.291487274×10^0
1.952424000×10^0,-3.848497009×10^-1,6.062393188×10^-1,5.369783478×10^0
1.962374000×10^0,-1.109043732×10^0,2.320175171×10^-1,2.806513824×10^0
1.972324000×10^0,-8.442443848×10^-1,1.011895752×10^-1,1.334325256×10^0
1.982274000×10^0,-6.319857788×10^-1,-3.592529297×10^-3,8.623567200×10^-1
1.992223000×10^0,1.740430756×10^0,6.322851562×10^-1,3.868824738×10^1
2.002173000×10^0,8.705895996×10^-1,-4.851411438×10^-1,2.161699722×10^1
2.012123000×10^0,-2.107617188×10^-1,8.352630615×10^-2,-6.094426575×10^0
2.022073000×10^0,2.686912537×10^-1,7.649093628×10^-2,2.459685059×10^0
2.032023000×10^0,2.065704346×10^0,-6.318360901×10^-1,2.906116699×10^1
2.041973000×10^0,-7.942483521×10^-1,1.556762695×10^-2,4.266128540×10^-2
2.051922000×10^0,-5.044509888×10^-2,7.319778442×10^-1,1.299402878×10^1
2.061872000×10^0,7.978408813×10^-2,8.771759033×10^-2,9.254654846×10^0
2.071822000×10^0,1.127156067×10^-1,-9.145980835×10^-2,1.050754944×10^1
2.081772000×10^0,5.553451538×10^-2,9.969268799×10^-2,9.671388245×10^0
2.091722000×10^0,4.790039062×10^-3,9.310638428×10^-2,9.754315796×10^0
2.101672000×10^0,5.882766724×10^-2,9.086105347×10^-2,9.975106659×10^0
2.111622000×10^0,6.825805664×10^-2,1.116677856×10^-1,9.749675446×10^0
2.121571000×10^0,6.376739502×10^-2,9.475296021×10^-2,9.870025177×10^0
2.131521000×10^0,5.643264771×10^-2,6.137237549×10^-2,9.932295685×10^0
2.141471000×10^0,5.583389282×10^-2,6.271957397×10^-2,9.723779297×10^0
2.151421000×10^0,6.107299805×10^-2,4.281097412×10^-2,9.922865295×10^0
2.161371000×10^0,7.140151978×10^-2,4.909790039×10^-2,9.884694672×10^0
2.171321000×10^0,6.750961304×10^-2,8.247848511×10^-2,9.743837585×10^0
2.181270000×10^0,8.951385498×10^-2,8.202941895×10^-2,9.919871521×10^0
2.191220000×10^0,8.681945801×10^-2,1.010398865×10^-1,9.867779846×10^0
2.201170000×10^0,8.098159790×10^-2,1.058299255×10^-1,9.755363617×10^0
2.211120000×10^0,5.927673340×10^-2,8.247848511×10^-2,9.901609497×10^0
2.221070000×10^0,5.493576050×10^-2,7.469467163×10^-2,9.859397278×10^0
2.231020000×10^0,3.876937866×10^-2,6.152206421×10^-2,9.786648560×10^0
2.240970000×10^0,4.790039063×10^-2,6.242019653×10^-2,9.897418213×10^0
2.250919000×10^0,5.358856201×10^-2,7.499404907×10^-2,9.843829651×10^0
2.260869000×10^0,6.436614990×10^-2,9.325607300×10^-2,9.801168365×10^0
2.270819000×10^0,7.140151978×10^-2,8.083190918×10^-2,9.896969147×10^0
2.280769000×10^0,6.316864014×10^-2,8.577163696×10^-2,9.837093658×10^0
2.290719000×10^0,6.900650024×10^-2,8.143066406×10^-2,9.825118561×10^0
2.300669000×10^0,5.807922363×10^-2,7.649093628×10^-2,9.893675995×10^0
2.310618000×10^0,6.646179199×10^-2,6.960525513×10^-2,9.834998016×10^0
2.320568000×10^0,7.319778442×10^-2,7.798782349×10^-2,9.829758911×10^0
2.330518000×10^0,6.451583862×10^-2,8.337661743×10^-2,9.872270508×10^0
2.340468000×10^0,5.613327026×10^-2,8.861572266×10^-2,9.828711090×10^0
2.350418000×10^0,7.065307617×10^-2,9.639953613×10^-2,9.846374359×10^0
2.360368000×10^0,6.810836792×10^-2,6.840774536×10^-2,9.874665527×10^0
2.370317000×10^0,5.628295898×10^-2,7.050338745×10^-2,9.841584320×10^0
2.380267000×10^0,5.373825073×10^-2,6.077362061×10^-2,9.844578094×10^0
2.390217000×10^0,6.212081909×10^-2,6.197113037×10^-2,9.871971130×10^0
2.400167000×10^0,6.795867920×10^-2,6.556365967×10^-2,9.839488678×10^0
2.410117000×10^0,7.259902954×10^-2,9.056167603×10^-2,9.857750702×10^0
2.420067000×10^0,6.212081909×10^-2,1.044827271×10^-1,9.857002258×10^0
2.430017000×10^0,6.661148071×10^-2,9.969268799×10^-2,9.842931519×10^0
2.439966000×10^0,6.825805664×10^-2,9.265731812×10^-2,9.843979340×10^0
2.449916000×10^0,6.556365967×10^-2,7.993377686×10^-2,9.850415955×10^0
2.459866000×10^0,5.059478760×10^-2,6.541397095×10^-2,9.830357666×10^0
2.469816000×10^0,5.718109131×10^-2,6.062393188×10^-2,9.867929535×10^0
2.479766000×10^0,5.658233643×10^-2,6.406677246×10^-2,9.864486694×10^0
2.489716000×10^0,6.406677246×10^-2,6.735992432×10^-2,9.845476227×10^0
2.499665000×10^0,6.092330933×10^-2,8.427474976×10^-2,9.856104126×10^0
2.509615000×10^0,6.810836792×10^-2,9.250762939×10^-2,9.851763153×10^0
2.519565000×10^0,6.496490479×10^-2,8.607101440×10^-2,9.850715332×10^0
2.529515000×10^0,6.945556641×10^-2,7.349716187×10^-2,9.857601013×10^0
2.539465000×10^0,6.436614990×10^-2,7.679031372×10^-2,9.847871246×10^0
2.549415000×10^0,4.819976807×10^-2,7.888595581×10^-2,9.844129028×10^0
2.559364000×10^0,7.514373779×10^-2,9.355545044×10^-2,9.845027161×10^0
2.569314000×10^0,7.918533325×10^-2,9.669891357×10^-2,9.839788055×10^0
2.579264000×10^0,6.691085815×10^-2,9.325607300×10^-2,9.839937744×10^0
2.589214000×10^0,7.050338745×10^-2,8.173004150×10^-2,9.848020935×10^0
2.599164000×10^0,7.379653931×10^-2,7.065307617×10^-2,9.842482452×10^0
2.609114000×10^0,6.691085815×10^-2,4.326004028×10^-2,9.849966888×10^0
2.619063000×10^0,6.915618896×10^-2,5.448669434×10^-2,9.842482452×10^0
2.629013000×10^0,7.379653931×10^-2,6.661148071×10^-2,9.846374359×10^0
2.638963000×10^0,7.679031372×10^-2,7.394622803×10^-2,9.836345215×10^0
2.648913000×10^0,7.050338745×10^-2,9.550140381×10^-2,9.841284943×10^0
2.658863333×10^0,7.963439941×10^-2,9.969268799×10^-2,9.839638367×10^0
2.668813333×10^0,7.843688965×10^-2,1.019380188×10^-1,9.845625916×10^0
2.678763333×10^0,6.780899048×10^-2,1.016386414×10^-1,9.839937744×10^0
2.688712333×10^0,6.152206421×10^-2,8.607101440×10^-2,9.839638367×10^0
2.698662333×10^0,5.224136353×10^-2,7.514373779×10^-2,9.857601013×10^0
2.708612333×10^0,5.029541016×10^-2,7.274871826×10^-2,9.836644592×10^0
2.718562333×10^0,6.855743408×10^-2,7.379653931×10^-2,9.848919067×10^0
2.728512333×10^0,6.825805664×10^-2,7.200027466×10^-2,9.846823425×10^0
2.738462333×10^0,7.484436035×10^-2,7.589218140×10^-2,9.841434631×10^0
2.748411333×10^0,7.035369873×10^-2,7.050338745×10^-2,9.849068756×10^0
2.758361333×10^0,6.960525513×10^-2,6.795867920×10^-2,9.852062531×10^0
2.768311333×10^0,7.095245361×10^-2,7.529342651×10^-2,9.845176849×10^0
2.778261333×10^0,5.343887329×10^-2,7.469467163×10^-2,9.846524048×10^0
2.788211333×10^0,5.643264771×10^-2,8.292755127×10^-2,9.843530273×10^0
2.798161333×10^0,4.894821167×10^-2,1.011895752×10^-1,9.839338989×10^0
2.808110333×10^0,5.089416504×10^-2,1.098715210×10^-1,9.840536499×10^0
2.818060333×10^0,6.691085815×10^-2,1.110690308×10^-1,9.836494904×10^0
2.828010333×10^0,6.721023560×10^-2,9.175918579×10^-2,9.849817200×10^0
2.837960333×10^0,5.388793945×10^-2,6.586303711×10^-2,9.857750702×10^0
2.847910333×10^0,6.107299805×10^-2,5.149291992×10^-2,9.840985565×10^0
2.857860333×10^0,5.927673340×10^-2,6.376739502×10^-2,9.842482452×10^0
2.867809333×10^0,7.963439941×10^-2,6.586303711×10^-2,9.835746460×10^0
2.877759333×10^0,8.921447754×10^-2,8.038284302×10^-2,9.852960663×10^0
2.887709333×10^0,9.026229858×10^-2,8.801696777×10^-2,9.857451324×10^0
2.897659333×10^0,7.035369873×10^-2,9.535171509×10^-2,9.842482452×10^0
2.907609333×10^0,7.439529419×10^-2,9.011260986×10^-2,9.840536499×10^0
2.917559333×10^0,7.424560547×10^-2,7.843688965×10^-2,9.852361908×10^0
2.927509333×10^0,4.969665527×10^-2,7.574249268×10^-2,9.844428406×10^0
2.937458333×10^0,5.328918457×10^-2,7.723937988×10^-2,9.849368134×10^0
2.947408333×10^0,5.748046875×10^-2,9.011260986×10^-2,9.838889923×10^0
2.957358333×10^0,6.556365967×10^-2,7.753875732×10^-2,9.844877472×10^0
2.967308333×10^0,5.972579956×10^-2,7.858657837×10^-2,9.843081207×10^0
2.977258333×10^0,6.242019653×10^-2,8.023315430×10^-2,9.852212219×10^0
2.987208333×10^0,6.242019653×10^-2,7.185058594×10^-2,9.836794281×10^0
2.997157333×10^0,7.035369873×10^-2,5.763015747×10^-2,9.841883698×10^0
3.007107333×10^0,6.706054688×10^-2,6.616241455×10^-2,9.857451324×10^0
3.017057333×10^0,6.451583862×10^-2,7.589218140×10^-2,9.851164398×10^0
3.027007333×10^0,7.065307617×10^-2,8.158035278×10^-2,9.868677979×10^0
3.036957333×10^0,7.379653931×10^-2,9.909393311×10^-2,9.852062531×10^0
3.046907333×10^0,7.155120850×10^-2,9.834548950×10^-2,9.838740234×10^0
3.056856333×10^0,6.676116943×10^-2,9.056167603×10^-2,9.847272491×10^0
3.066806333×10^0,5.134323120×10^-2,7.753875732×10^-2,9.840536499×10^0
3.076756333×10^0,4.760101318×10^-2,7.484436035×10^-2,9.839039612×10^0
3.086706333×10^0,6.122268677×10^-2,5.792953491×10^-2,9.854307861×10^0
3.096656333×10^0,5.328918457×10^-2,6.391708374×10^-2,9.851912842×10^0
3.106606333×10^0,5.298980713×10^-2,5.628295898×10^-2,9.848769379×10^0
3.116555333×10^0,6.436614990×10^-2,8.577163696×10^-2,9.848470001×10^0
3.126505333×10^0,7.664062500×10^-2,8.502319336×10^-2,9.838590546×10^0
3.136455333×10^0,7.589218140×10^-2,8.502319336×10^-2,9.839488678×10^0
3.146405333×10^0,6.765930176×10^-2,8.891510010×10^-2,9.853260040×10^0
3.156355333×10^0,7.469467163×10^-2,7.679031372×10^-2,9.841434631×10^0
3.166305333×10^0,6.676116943×10^-2,6.825805664×10^-2,9.841584320×10^0
3.176254333×10^0,6.137237549×10^-2,8.008346558×10^-2,9.847871246×10^0
3.186204333×10^0,6.571334839×10^-2,7.439529419×10^-2,9.838590546×10^0
3.196154333×10^0,6.750961304×10^-2,7.843688965×10^-2,9.855355682×10^0
3.206104333×10^0,5.957611084×10^-2,8.547225952×10^-2,9.840985565×10^0
3.216054333×10^0,6.182144165×10^-2,8.891510010×10^-2,9.858798523×10^0
3.226004333×10^0,6.331832886×10^-2,7.649093628×10^-2,9.846374359×10^0
3.235953333×10^0,5.478607178×10^-2,6.885681152×10^-2,9.842632141×10^0
3.245903333×10^0,6.855743408×10^-2,6.885681152×10^-2,9.846224670×10^0
3.255853333×10^0,6.586303711×10^-2,7.783813477×10^-2,9.844578094×10^0
