"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.086134958×10^0,-2.439884186×10^0,-8.545839190×10^-1,1.073704004×10^0
6.096082958×10^0,-3.158884287×10^0,-2.577251911×10^0,7.253519446×10^-2
6.106030958×10^0,-3.024548531×10^0,-5.042112246×10^-2,-3.331235886×10^0
6.115978958×10^0,-2.205960274×10^0,1.838181376×10^0,-4.606632710×10^0
6.125926958×10^0,-1.719516277×10^0,-3.791504502×10^-1,-2.217320442×10^0
6.135874958×10^0,-1.420965791×10^0,-2.564987659×10^0,5.192228556×10^-1
6.145822958×10^0,-1.106860995×10^0,-3.210634708×10^0,2.214030027×10^0
6.155771958×10^0,-9.573202729×10^-1,-1.959945560×10^0,2.956308842×10^0
6.165719958×10^0,-1.247542620×10^0,5.956157446×10^-1,2.888459682×10^0
6.175667958×10^0,-1.987263560×10^0,2.822670221×10^0,2.438544750×10^0
6.185615958×10^0,-3.031162024×10^0,3.411511660×10^0,2.034259081×10^0
6.195563958×10^0,-3.905169725×10^0,2.435729742×10^0,1.840249062×10^0
6.205511958×10^0,-4.399612427×10^0,5.916961432×10^-1,1.649769306×10^0
6.215460958×10^0,-4.527299404×10^0,-1.355124474×10^0,1.379403353×10^0
6.225408958×10^0,-4.037610531×10^0,-2.116381407×10^0,9.109624028×10^-1
6.235356958×10^0,-2.559549332×10^0,-9.806075096×10^-1,6.671561003×10^-1
6.245304958×10^0,-7.553041577×10^-1,-6.536086649×10^-2,5.767250061×10^-1
6.255252958×10^0,6.933492422×10^-1,-2.621045709×10^-1,3.814290166×10^-1
6.265200958×10^0,1.592035413×10^0,-6.577680111×10^-1,1.402523816×10^-1
6.275148958×10^0,2.039347410×10^0,-7.512196898×10^-1,-1.008393243×10^-1
6.285097958×10^0,2.192002773×10^0,-6.424808502×10^-1,-1.939477772×10^-1
6.295045958×10^0,2.140743732×10^0,-5.175908208×10^-1,2.806504630×10^-2
6.304993958×10^0,1.956711888×10^0,-3.440465331×10^-1,3.130555451×10^-1
6.314941958×10^0,1.600844026×10^0,-1.339244545×10^-1,5.290230513×10^-1
6.324889958×10^0,1.199245811×10^0,1.060844436×10^-1,6.148014069×10^-1
6.334837958×10^0,9.012268782×10^-1,5.559730157×10^-2,5.497398973×10^-1
6.344785958×10^0,8.014976978×10^-1,-4.231546223×10^-1,4.118263125×10^-1
6.354734958×10^0,9.064030647×10^-1,-1.262246847×10^0,2.400689125×10^-1
6.364682958×10^0,1.104684830×10^0,-2.017005444×10^0,4.579501599×10^-2
6.374630958×10^0,1.259136200×10^0,-2.288129568×10^0,-1.886188239×10^-1
6.384578958×10^0,1.440520525×10^0,-2.449828386×10^0,-4.241882861×10^-1
6.394526958×10^0,1.714986086×10^0,-2.540977240×10^0,-7.205139399×10^-1
6.404474958×10^0,2.155067682×10^0,-2.547228813×10^0,-1.176036596×10^0
6.414422958×10^0,3.766149759×10^0,-2.240681887×10^0,-2.079768896×10^0
6.424371958×10^0,4.473062992×10^0,-3.627757728×10^-2,-3.081553698×10^0
6.434319958×10^0,3.598074198×10^0,2.648201942×10^0,-4.366031647×10^0
6.444267958×10^0,1.431692123×10^0,4.791914463×10^0,-6.236580849×10^0
6.454215958×10^0,2.018145025×10^-1,3.291986465×10^0,-6.606621265×10^0
6.464163958×10^0,-4.731461704×10^-1,-2.239779234×10^0,-2.877329588×10^0
6.474111958×10^0,2.472623289×10^-1,-6.697270393×10^0,7.154104114×10^-1
6.484059958×10^0,1.148478866×10^0,-7.918052673×10^0,1.673884153×10^0
6.494008958×10^0,1.396117687×10^0,-7.552610874×10^0,9.451716542×10^-1
6.503956958×10^0,1.226345539×10^0,-6.318150520×10^0,-4.806883633×10^-1
6.513904958×10^0,9.448049068×10^-1,-4.779398441×10^0,-1.766044140×10^0
6.523852958×10^0,5.371634960×10^-1,-3.454748154×10^0,-2.476523638×10^0
6.533800958×10^0,1.168924347×10^-1,-2.744408369×10^0,-2.614052057×10^0
6.543748958×10^0,4.770203680×10^-2,-1.910459399×10^0,-2.232848167×10^0
6.553696958×10^0,2.768225670×10^-1,-7.978276014×10^-1,-1.622151971×10^0
6.563645958×10^0,5.860865116×10^-1,4.221624732×10^-1,-9.428349137×10^-1
6.573593958×10^0,8.699539304×10^-1,1.514083266×10^0,-2.651706934×10^-1
6.583541958×10^0,1.057614923×10^0,2.212153673×10^0,4.228609204×10^-1
6.593489958×10^0,1.098069191×10^0,2.448069811×10^0,8.727540374×10^-1
6.603437958×10^0,1.068815112×10^0,2.145596027×10^0,1.133024335×10^0
6.613385958×10^0,9.477958083×10^-1,1.515411854×10^0,1.313562393×10^0
6.623333958×10^0,7.004709840×10^-1,8.292685747×10^-1,1.387180448×10^0
6.633282958×10^0,3.745336235×10^-1,1.777277738×10^-1,1.443895102×10^0
6.643230958×10^0,2.469727211×10^-2,-4.323760569×10^-1,1.443276644×10^0
6.653178958×10^0,-3.386529982×10^-1,-6.316425800×10^-1,1.475210071×10^0
6.663126958×10^0,-5.637708902×10^-1,-6.420550346×10^-1,1.491333961×10^0
6.673074958×10^0,-5.850402713×10^-1,-4.915648699×10^-1,1.415851951×10^0
6.683022958×10^0,-4.535664916×10^-1,-3.249951303×10^-1,1.262657166×10^0
6.692970958×10^0,-2.659840882×10^-1,-2.971171737×10^-1,1.118195057×10^0
6.702919958×10^0,-7.937008888×10^-2,-3.722478151×10^-1,1.051129222×10^0
6.712867958×10^0,1.479083300×10^-1,-5.255859494×10^-1,1.077880383×10^0
6.722815958×10^0,7.174678445×10^-1,-3.053032756×10^-1,1.209330797×10^0
6.732763958×10^0,2.257288933×10^0,1.721672058×10^0,1.551120400×10^0
6.742711958×10^0,2.884593964×10^0,2.475720406×10^0,1.979985356×10^0
6.752659958×10^0,2.716784000×10^0,1.389256120×10^0,2.326579571×10^0
6.762607958×10^0,2.451956749×10^0,4.409377873×10^-1,2.583999395×10^0
6.772556958×10^0,1.445104837×10^0,-1.235425115×10^0,2.488290548×10^0
6.782504958×10^0,-1.912163198×10^-1,-2.430503130×10^0,1.648272157×10^0
6.792452958×10^0,-1.446416378×10^0,-1.425440788×10^0,-7.002878189×10^-1
6.802400958×10^0,-9.401309490×10^-1,1.952180505×10^0,-3.055533409×10^0
6.812348958×10^0,-1.066688821×10^-1,2.441653252×10^0,-2.987055779×10^0
6.822296958×10^0,3.842331767×10^-1,4.787671566×10^-1,-1.846540093×10^0
6.832244958×10^0,8.142279387×10^-1,-1.910759211×10^0,-6.602696180×10^-1
6.842193958×10^0,1.141032815×10^0,-3.008610010×10^0,6.672314368×10^-3
6.852141958×10^0,9.662519097×10^-1,-2.628410339×10^0,2.806197107×10^-1
6.862089958×10^0,-4.947277606×10^-1,-1.753301382×10^0,6.552824974×10^-1
6.872037958×10^0,-2.223637581×10^0,-4.411073625×10^-1,1.013175368×10^0
6.881985958×10^0,-3.648082972×10^0,1.175091624×10^0,1.362040401×10^0
6.891933958×10^0,-4.426526546×10^0,2.038211584×10^0,1.766600966×10^0
6.901881958×10^0,-4.382855415×10^0,2.116119623×10^0,2.021222830×10^0
6.911830958×10^0,-3.654531956×10^0,1.405771971×10^0,1.648916125×10^0
6.921778958×10^0,-2.247502565×10^0,1.193875551×10^0,1.126195908×10^0
6.931726958×10^0,-6.117960811×10^-1,1.817771912×10^0,9.823873043×10^-1
6.941674958×10^0,2.469149530×10^-1,1.457656264×10^0,1.128565669×10^0
6.951622958×10^0,7.379928231×10^-1,3.897473514×10^-1,1.399105549×10^0
6.961570458×10^0,1.070552945×10^0,-7.431427836×10^-1,1.490278840×10^0
6.971518458×10^0,1.265806913×10^0,-1.546055555×10^0,1.403379917×10^0
6.981466458×10^0,1.403995037×10^0,-1.692931294×10^0,1.391489148×10^0
6.991415458×10^0,1.361268878×10^0,-1.406361341×10^0,1.531243086×10^0
7.001363458×10^0,1.150707126×10^0,-8.631932139×10^-1,1.588954568×10^0
7.011311458×10^0,9.320160747×10^-1,-2.170067579×10^-1,1.520820260×10^0
7.021259458×10^0,7.449617982×10^-1,2.696776986×10^-1,1.324107409×10^0
7.031207458×10^0,7.138770819×10^-1,5.989751816×10^-1,1.019737482×10^0
7.041155458×10^0,1.072363257×10^0,7.290107012×10^-1,6.666889787×10^-1
7.051103458×10^0,1.654034376×10^0,1.174234673×10^-1,2.243365943×10^-1
7.061052458×10^0,2.089083433×10^0,-9.101360440×10^-1,-1.788767278×10^-1
7.071000458×10^0,2.250985384×10^0,-1.508410335×10^0,-5.358047485×10^-1
7.080948458×10^0,2.272757292×10^0,-1.561317205×10^0,-9.245967865×10^-1
7.090896458×10^0,2.238729239×10^0,-1.463009238×10^0,-1.304603934×10^0
7.100844458×10^0,2.142836332×10^0,-1.221593738×10^0,-1.608432293×10^0
7.110792458×10^0,2.062998056×10^0,-9.403541684×10^-1,-1.852229953×10^0
7.120740458×10^0,2.061566830×10^0,-6.289075017×10^-1,-2.093414068×10^0
7.130689458×10^0,2.370558500×10^0,-2.892599404×10^-1,-2.388581514×10^0
7.140637458×10^0,3.705187082×10^0,-5.153239369×10^-1,-2.983868122×10^0
7.150585458×10^0,3.525329590×10^0,1.094705224×10^0,-3.752472878×10^0
7.160533458×10^0,2.131219506×10^-1,3.195081711×10^0,-4.810229778×10^0
7.170481458×10^0,-1.522109389×10^0,4.980413914×10^0,-6.498760700×10^0
7.180429458×10^0,-1.261687398×10^0,4.333860874×10^0,-6.706996918×10^0
7.190377458×10^0,-9.023953080×10^-1,3.711943328×10^-1,-4.202331066×10^0
7.200326458×10^0,-8.425603509×10^-1,-4.966886997×10^0,-1.599215865×10^0
7.210274458×10^0,-1.410789728×10^0,-6.082674026×10^0,-1.069711447×10^0
7.220222458×10^0,-2.245242119×10^0,-4.294821739×10^0,-1.303254366×10^0
7.230170458×10^0,-2.926462889×10^0,-1.654015303×10^0,-1.759217858×10^0
7.240118458×10^0,-3.177224874×10^0,3.200950027×10^-1,-2.041415691×10^0
7.250066458×10^0,-2.801761627×10^0,1.715289950×10^0,-1.988729477×10^0
7.260014458×10^0,-1.889621377×10^0,2.636869431×10^0,-1.521772385×10^0
7.269962458×10^0,-1.065896630×10^0,3.163403034×10^0,-8.240973949×10^-1
7.279911458×10^0,-6.324756145×10^-1,3.332404137×10^0,-1.618832648×10^-1
7.289859458×10^0,-5.088703036×10^-1,3.209116697×10^0,3.087825179×10^-1
7.299807458×10^0,-5.170995593×10^-1,3.004200935×10^0,6.411889195×10^-1
7.309755458×10^0,-5.448691249×10^-1,2.988839149×10^0,8.753598928×10^-1
7.319703458×10^0,-5.116097927×10^-1,3.025564671×10^0,1.082649469×10^0
7.329651458×10^0,-4.486116469×10^-1,2.991056442×10^0,1.336794972×10^0
7.339599458×10^0,-4.571175873×10^-1,2.877189875×10^0,1.550969958×10^0
7.349548458×10^0,-6.148941517×10^-1,2.505994081×10^0,1.725432277×10^0
7.359496458×10^0,-7.741500139×10^-1,1.832449079×10^0,1.900313497×10^0
7.369444458×10^0,-9.142658114×10^-1,8.797978163×10^-1,2.069988489×10^0
7.379392458×10^0,-1.026322365×10^0,-7.943286747×10^-2,2.167418242×10^0
7.389340458×10^0,-1.140946150×10^0,-9.317147136×10^-1,2.173642874×10^0
7.399288458×10^0,-1.073843002×10^0,-1.558780909×10^0,2.088158846×10^0
7.409236458×10^0,-6.929702759×10^-1,-1.740351796×10^0,1.883066058×10^0
7.419185458×10^0,5.911518335×10^-1,3.004256785×10^-1,1.581642151×10^0
7.429133458×10^0,1.774821997×10^0,2.234573364×10^0,1.216721773×10^0
7.439081458×10^0,2.354752541×10^0,3.251897097×10^0,9.607737660×10^-1
7.449029458×10^0,2.399900198×10^0,3.345795870×10^0,8.462852836×10^-1
7.458977458×10^0,2.218018293×10^0,3.028465033×10^0,7.735503316×10^-1
7.468925458×10^0,2.066808701×10^0,3.268733263×10^0,6.815050840×10^-1
7.478873458×10^0,1.450654387×10^0,3.983906984×10^0,5.689250231×10^-1
7.488821458×10^0,3.821679056×10^-1,4.331084251×10^0,4.796313643×10^-1
7.498770458×10^0,-1.320691228×10^0,2.702460766×10^0,3.581962287×10^-1
7.508718458×10^0,-1.809811950×10^0,3.780248404×10^0,2.110406160×10^-1
7.518666458×10^0,-1.471052051×10^0,6.040035725×10^0,-1.480972469×10^-1
7.528614458×10^0,-4.308023751×10^-1,8.158842087×10^0,-6.147789359×10^-1
7.538562458×10^0,-2.937518060×10^-1,7.527216434×10^0,-5.311877131×10^-1
7.548510458×10^0,-1.564854622×10^0,4.259840488×10^0,-1.486105680×10^0
7.558458458×10^0,-3.157922983×10^0,2.951554775×10^0,-5.273302078×10^0
7.568407458×10^0,-4.570749760×10^0,-1.531935215×10^0,-5.758934975×10^0
7.578355458×10^0,-6.536218166×10^0,-5.258753777×10^0,-3.119971514×10^0
7.588303458×10^0,-8.175985336×10^0,-4.819815636×10^0,-2.398578376×10^-1
7.598251458×10^0,-8.022052765×10^0,-4.520359933×10^-1,1.968039155×10^0
7.608199458×10^0,-4.091639042×10^0,3.671602249×10^0,2.895022869×10^0
7.618147458×10^0,-7.493379116×10^-1,2.529278278×10^0,3.150365829×10^0
7.628095458×10^0,6.749536395×10^-1,2.118710756×10^0,2.857644796×10^0
7.638044458×10^0,7.716882825×10^-1,2.844269991×10^0,2.470620871×10^0
7.647992458×10^0,2.841982543×10^-1,3.234105110×10^0,1.846718431×10^0
7.657940458×10^0,-1.710030064×10^-2,2.254303932×10^0,1.298165679×10^0
7.667888458×10^0,-6.779174437×10^-4,9.960715771×10^-1,8.035409451×10^-1
7.677836458×10^0,9.722718596×10^-2,2.069751471×10^-1,5.250660777×10^-1
7.687784458×10^0,1.738098413×10^-1,6.247095764×10^-3,4.756389260×10^-1
7.697732458×10^0,2.241978794×10^-1,2.007975131×10^-1,6.084495187×10^-1
7.707680458×10^0,2.649919391×10^-1,5.230184197×10^-1,7.382533550×10^-1
7.717629458×10^0,2.454339713×10^-1,8.573518395×10^-1,8.944262862×10^-1
7.727577458×10^0,1.928210855×10^-1,1.324725151×10^0,9.598425627×10^-1
7.737525458×10^0,1.095188707×10^-1,1.800505161×10^0,8.422425389×10^-1
7.747473458×10^0,3.424852490×10^-1,2.002171516×10^0,5.747455955×10^-1
7.757421458×10^0,9.353515506×10^-1,1.780782342×10^0,2.592104673×10^-1
7.767369458×10^0,1.630441308×10^0,1.249960780×10^0,-8.378445357×10^-2
7.777317458×10^0,2.113959551×10^0,9.116213918×10^-1,-4.378294647×10^-1
7.787265458×10^0,2.517207146×10^0,7.734589577×10^-1,-8.025826216×10^-1
7.797214458×10^0,2.923159361×10^0,5.757638812×10^-1,-1.195475101×10^0
7.807162458×10^0,3.323484182×10^0,4.259498417×10^-1,-1.667547464×10^0
7.817110458×10^0,4.359333992×10^0,5.502123237×10^-1,-2.309383631×10^0
7.827058458×10^0,5.209976196×10^0,1.821384430×10^0,-3.385707140×10^0
7.837006458×10^0,4.596056938×10^0,3.134165287×10^0,-4.731612206×10^0
7.846954458×10^0,3.355692863×10^0,4.118347645×10^0,-6.211855412×10^0
7.856902458×10^0,1.426961184×10^0,3.573980808×10^0,-7.208980560×10^0
7.866851458×10^0,2.433509976×10^-1,1.723240614×10^0,-6.860408783×10^0
7.876799458×10^0,-5.612260699×10^-1,-1.609972239×10^0,-4.383019447×10^0
7.886747458×10^0,-8.598694801×10^-1,-4.398106098×10^0,-7.273134589×10^-1
7.896695458×10^0,-1.263871323×10^-2,-5.799654484×10^0,7.952852845×10^-1
7.906643458×10^0,2.534821928×10^-1,-5.848118305×10^0,4.048762918×10^-1
7.916591458×10^0,1.060864702×10^-2,-4.913431168×10^0,-1.020614266×10^0
7.926539458×10^0,-3.183247447×10^-1,-3.621157408×10^0,-2.467971325×10^0
7.936488458×10^0,-5.936217904×10^-1,-2.769309521×10^0,-3.332034588×10^0
7.946436458×10^0,-9.952715039×10^-1,-2.151502609×10^0,-3.503743410×10^0
7.956384458×10^0,-1.520110965×10^0,-1.169454455×10^0,-2.911795616×10^0
7.966332458×10^0,-1.878537774×10^0,-2.147298455×10^-1,-1.834776878×10^0
7.976280458×10^0,-1.774242163×10^0,7.284138203×10^-1,-4.996918738×10^-1
7.986228458×10^0,-1.344821811×10^0,1.921712875×10^0,6.791121364×10^-1
7.996176458×10^0,-9.869666696×10^-1,2.951377153×10^0,1.270523548×10^0
8.006124458×10^0,-8.347129822×10^-1,3.606309175×10^0,1.482474208×10^0
8.016073458×10^0,-7.281855345×10^-1,4.080678940×10^0,1.542078257×10^0
8.026021458×10^0,-5.303603411×10^-1,4.471936226×10^0,1.560365677×10^0
8.035969458×10^0,-3.495209813×10^-1,4.456214428×10^0,1.591686249×10^0
8.045917458×10^0,-2.247529477×10^-1,4.130602837×10^0,1.673266053×10^0
8.055865458×10^0,-2.164823115×10^-1,3.290747643×10^0,1.809000611×10^0
8.065813458×10^0,-3.409243524×10^-1,1.763890624×10^0,1.896602631×10^0
8.075761458×10^0,-6.578425169×10^-1,-2.850209475×10^-1,2.042161942×10^0
8.085709458×10^0,-1.007263064×10^0,-2.478921413×10^0,2.216627836×10^0
8.095658458×10^0,-1.165273070×10^0,-4.355045319×10^0,2.327435255×10^0
8.105606458×10^0,-8.948724866×10^-1,-5.419246197×10^0,2.240845680×10^0
8.115554458×10^0,-4.010980427×10^-1,-5.648587227×10^0,1.985213041×10^0
8.125502458×10^0,1.965513706×10^0,-1.817903668×10^-1,2.032637596×10^0
8.135450458×10^0,2.474580050×10^0,3.634766340×10^0,2.208042145×10^0
8.145398458×10^0,2.479365349×10^0,7.562524319×10^0,2.447051048×10^0
8.155346458×10^0,1.640054464×10^0,8.940088272×10^0,2.535715103×10^0
8.165295458×10^0,3.931355774×10^-1,7.729377270×10^0,2.442802191×10^0
8.175243458×10^0,-7.045041919×10^-1,5.324122429×10^0,2.123550892×10^0
8.185191458×10^0,-1.289311409×10^0,2.991353273×10^0,1.626952767×10^0
8.195139458×10^0,-1.505837202×10^0,1.382964611×10^0,8.589116335×10^-1
8.205087458×10^0,-1.640392661×10^0,6.721292734×10^-1,-3.188798428×10^-1
8.215035458×10^0,-2.121371508×10^0,6.858345270×10^-1,-2.618348122×10^0
8.224983458×10^0,-2.219974995×10^0,2.039930105×10^0,-5.519354820×10^0
8.234931458×10^0,-2.050418854×10^0,6.352080703×10^-1,-5.363704205×10^0
8.244880458×10^0,-2.409084558×10^0,-2.225101948×10^0,-2.880784035×10^0
8.254828458×10^0,-3.002149343×10^0,-3.101147652×10^0,1.739721745×10^-3
8.264776458×10^0,-3.999732256×10^0,-1.589310169×10^0,2.551331520×10^0
8.274724458×10^0,-4.912153244×10^0,1.105206087×10^-1,4.151810646×10^0
8.284672458×10^0,-5.440286636×10^0,1.371632576×10^0,4.377024651×10^0
8.294620458×10^0,-5.302144051×10^0,2.383080482×10^0,3.465589523×10^0
8.304568458×10^0,-4.371213436×10^0,2.838406563×10^0,2.283587694×10^0
8.314517458×10^0,-2.941241980×10^0,2.372711182×10^0,1.743056536×10^0
8.324465458×10^0,-1.492476583×10^0,1.314055443×10^0,1.419014335×10^0
8.334413458×10^0,-4.906489253×10^-1,1.943980306×10^-1,1.042690277×10^0
8.344361458×10^0,2.050756291×10^-2,-2.336148173×10^-1,7.500234842×10^-1
8.354309458×10^0,2.495531291×10^-1,-2.574703097×10^-1,5.179752707×10^-1
8.364257458×10^0,4.221166372×10^-1,-3.941504061×10^-1,4.516111612×10^-1
8.374205458×10^0,6.446843743×10^-1,-5.463771224×10^-1,5.281301737×10^-1
8.384153458×10^0,8.184364438×10^-1,-4.788553417×10^-1,6.174619198×10^-1
8.394102458×10^0,8.277946115×10^-1,-1.457191408×10^-1,7.263212800×10^-1
8.404050458×10^0,6.050994396×10^-1,2.534194887×10^-1,7.706335783×10^-1
8.413998458×10^0,2.956361473×10^-1,7.673084140×10^-1,6.242595315×10^-1
8.423946458×10^0,2.237382233×10^-1,1.106169820×10^0,3.045283854×10^-1
8.433894458×10^0,5.188651085×10^-1,1.027365923×10^0,-1.480249763×10^-1
8.443842458×10^0,1.155858397×10^0,7.502273321×10^-1,-6.657328606×10^-1
8.453790458×10^0,1.770533681×10^0,6.196119785×10^-1,-1.209635496×10^0
8.463738458×10^0,2.149631023×10^0,8.173964620×10^-1,-1.621123791×10^0
8.473687458×10^0,2.388203382×10^0,9.789453745×10^-1,-1.868780255×10^0
8.483635458×10^0,2.633498430×10^0,7.079964280×10^-1,-2.056818485×10^0
8.493583458×10^0,2.926916122×10^0,4.545186162×10^-1,-2.335901499×10^0
8.503531458×10^0,3.912431479×10^0,7.313107848×10^-1,-2.851684809×10^0
8.513479458×10^0,5.141968250×10^0,2.158404827×10^0,-3.901574135×10^0
8.523427458×10^0,4.961509228×10^0,4.088479996×10^0,-5.157077789×10^0
8.533375458×10^0,3.782062292×10^0,5.035989285×10^0,-6.348244190×10^0
8.543323458×10^0,1.730576754×10^0,4.189656734×10^0,-7.181220055×10^0
8.553272458×10^0,5.408083647×10^-2,1.371970654×10^0,-6.864907742×10^0
8.563220458×10^0,-5.099194050×10^-1,-2.051684856×10^0,-4.240334034×10^0
8.573168458×10^0,7.468329668×10^-1,-3.770102739×10^0,-1.636898220×10^-1
8.583116458×10^0,1.365556002×10^0,-4.393244267×10^0,1.847520947×10^0
8.593064458×10^0,1.247563720×10^0,-4.626933575×10^0,1.524039626×10^0
8.603012458×10^0,9.252754450×10^-1,-4.344707012×10^0,-2.417621762×10^-1
8.612960458×10^0,4.945944846×10^-1,-3.703305721×10^0,-2.289881468×10^0
8.622909458×10^0,9.252958000×10^-2,-3.307808876×10^0,-3.763302803×10^0
8.632857458×10^0,-2.335951477×10^-1,-3.022771358×10^0,-4.241129398×10^0
8.642805458×10^0,-3.800894916×10^-1,-2.625333309×10^0,-3.739529371×10^0
8.652753458×10^0,-3.904676735×10^-1,-1.738017440×10^0,-2.903844357×10^0
8.662701458×10^0,-5.061590672×10^-1,-3.644636273×10^-1,-2.150990248×10^0
8.672649458×10^0,-6.346254945×10^-1,1.035753846×10^0,-1.429429293×10^0
8.682597458×10^0,-6.680667996×10^-1,2.312025547×10^0,-6.935917735×10^-1
8.692545458×10^0,-6.250243187×10^-1,3.282468557×10^0,5.576159060×10^-2
8.702494458×10^0,-5.366933942×10^-1,3.864185333×10^0,6.731467843×10^-1
8.712442458×10^0,-3.809454739×10^-1,3.958981037×10^0,1.205639482×10^0
8.722390458×10^0,-2.295194417×10^-1,3.699699879×10^0,1.651116729×10^0
8.732338458×10^0,-1.480502188×10^-1,3.117683411×10^0,1.997093439×10^0
8.742286458×10^0,-7.721518725×10^-2,2.333508730×10^0,2.252098322×10^0
8.752234458×10^0,-1.838869750×10^-1,1.133284330×10^0,2.312116623×10^0
8.762182458×10^0,-4.380798340×10^-1,-4.313880205×10^-1,2.233724594×10^0
8.772130458×10^0,-7.000801563×10^-1,-2.174468517×10^0,2.156646013×10^0
8.782079458×10^0,-8.755249381×10^-1,-3.973674536×10^0,2.116254330×10^0
8.792027458×10^0,-7.206007242×10^-1,-5.404356956×10^0,2.068602800×10^0
8.801975458×10^0,-2.749303281×10^-1,-6.284833908×10^0,1.887034893×10^0
8.811923458×10^0,2.686360180×10^-1,-6.507724285×10^0,1.485516191×10^0
8.821871458×10^0,1.345130444×10^0,-4.641030312×10^0,1.046627164×10^0
8.831819458×10^0,2.708430767×10^0,3.019647002×10^-1,8.501502872×10^-1
8.841767458×10^0,2.163856030×10^0,4.260393620×10^0,8.558886051×10^-1
8.851715458×10^0,1.270810366×10^0,7.542019367×10^0,1.031667948×10^0
8.861664458×10^0,1.219179034×10^-1,8.453875542×10^0,1.273104787×10^0
8.871612458×10^0,-9.406231642×10^-1,6.836215496×10^0,1.302727461×10^0
8.881560458×10^0,-1.539008856×10^0,4.226996899×10^0,1.080601096×10^0
8.891508458×10^0,-2.012963533×10^0,-6.758550406×10^-1,6.285690069×10^-1
8.901456458×10^0,-2.430181503×10^0,-4.187700272×10^0,2.267531306×10^-1
8.911404458×10^0,-2.004764318×10^0,-5.660239697×10^0,2.214701623×10^-1
8.921352458×10^0,-1.037054062×10^0,-4.803016663×10^0,-5.910958350×10^-2
8.931300458×10^0,2.004886866×10^-1,-2.612918317×10^-1,-1.885844588×10^0
8.941249458×10^0,6.693843007×10^-1,2.627074718×10^0,-3.443973780×10^0
8.951197458×10^0,-8.636502177×10^-2,8.655759096×10^-1,-2.855520248×10^0
8.961145375×10^0,-1.247777462×10^0,-2.248844624×10^0,-1.120509624×10^0
8.971093375×10^0,-2.903931141×10^0,-2.827673197×10^0,9.022344947×10^-1
8.981041375×10^0,-4.865020275×10^0,-1.615449667×10^0,2.685985088×10^0
8.990989375×10^0,-6.698768139×10^0,4.430303574×10^-1,3.391908646×10^0
9.000937375×10^0,-7.572542667×10^0,6.473544836×10^-1,3.521705866×10^0
9.010885375×10^0,-7.315458298×10^0,-7.302839160×10^-1,3.114035368×10^0
9.020834375×10^0,-5.928983212×10^0,-7.377887368×10^-1,2.259996176×10^0
9.030782375×10^0,-3.322188377×10^0,1.198806405×10^0,1.296478868×10^0
9.040730375×10^0,-6.407554746×10^-1,1.940518856×10^0,8.490917683×10^-1
9.050678375×10^0,1.053397894×10^0,1.361408353×10^0,6.823958755×10^-1
9.060626375×10^0,1.599158406×10^0,3.961757123×10^-1,4.900067747×10^-1
9.070574375×10^0,1.572059512×10^0,-7.336336374×10^-2,6.116485000×10^-1
9.080522375×10^0,1.453461528×10^0,-2.331437021×10^-1,9.428011179×10^-1
9.090470375×10^0,1.330726385×10^0,-3.786621392×10^-1,1.115775585×10^0
9.100419375×10^0,1.200364947×10^0,-3.726620376×10^-1,1.229788661×10^0
9.110367375×10^0,9.826916456×10^-1,-2.172022611×10^-1,1.286211610×10^0
9.120315375×10^0,6.162012815×10^-1,-1.932487078×10^-2,1.301306963×10^0
9.130263375×10^0,1.822166592×10^-1,1.854582131×10^-1,1.296038628×10^0
9.140211375×10^0,-9.375873208×10^-2,3.762254715×10^-1,1.126358986×10^0
9.150159375×10^0,-5.008057505×10^-2,4.331609011×10^-1,7.767212987×10^-1
9.160107375×10^0,5.306225419×10^-1,2.601518333×10^-1,3.175188005×10^-1
9.170055375×10^0,1.140008807×10^0,1.636952460×10^-1,-1.111147031×10^-1
9.180004375×10^0,1.498867273×10^0,5.312977433×10^-1,-4.726628065×10^-1
9.189952375×10^0,1.882772565×10^0,8.839549422×10^-1,-8.518447876×10^-1
9.199900375×10^0,2.338204861×10^0,1.193777323×10^0,-1.287242055×10^0
9.209848375×10^0,2.982661486×10^0,1.611142516×10^0,-1.804384470×10^0
9.219796375×10^0,4.537468910×10^0,2.325812817×10^0,-2.584284782×10^0
9.229744375×10^0,5.629814625×10^0,3.727245808×10^0,-3.781189680×10^0
9.239692375×10^0,5.629251480×10^0,5.473106861×10^0,-5.502254009×10^0
9.249641375×10^0,4.111602306×10^0,5.113308907×10^0,-7.365919590×10^0
9.259589375×10^0,7.874711156×10^-1,1.005173087×10^0,-8.041670799×10^0
9.269537375×10^0,7.669588178×10^-2,-2.657216549×10^0,-6.472654343×10^0
9.279485375×10^0,1.060242534×10^0,-3.558464289×10^0,-1.422840595×10^0
9.289433375×10^0,2.022759438×10^0,-3.353485107×10^0,2.738860607×10^0
9.299381375×10^0,1.791954041×10^0,-4.150909424×10^0,3.496174812×10^0
9.309329375×10^0,1.158393860×10^0,-5.034417152×10^0,2.349333525×10^0
9.319277375×10^0,6.532765627×10^-1,-5.448031425×10^0,3.955077231×10^-1
9.329226375×10^0,2.952564061×10^-1,-5.435783386×10^0,-1.667073131×10^0
9.339174375×10^0,2.395061404×10^-2,-4.844752312×10^0,-2.923749447×10^0
9.349122375×10^0,-4.243988097×10^-1,-4.133350849×10^0,-3.557456732×10^0
