"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.400273333×10^-1,-1.213496521×10^1,1.075992462×10^1,1.582359467×10^0
5.499763333×10^-1,-1.281125885×10^1,1.195773376×10^1,2.497705994×10^0
5.599243333×10^-1,-1.326451630×10^1,8.332272949×10^0,1.823208618×10^0
5.698723333×10^-1,-1.145822250×10^1,9.162147217×10^0,2.377955017×10^0
5.798203333×10^-1,-9.943222961×10^0,9.630373535×10^0,3.050356750×10^0
5.897683333×10^-1,-9.312285004×10^0,8.595874786×10^0,3.362757111×10^0
5.997173333×10^-1,-9.991273041×10^0,9.019194489×10^0,2.957400055×10^0
6.096653333×10^-1,-9.706116028×10^0,9.635462952×10^0,2.662064209×10^0
6.196133333×10^-1,-9.605824585×10^0,9.496402130×10^0,2.572101288×10^0
6.295613333×10^-1,-9.401349792×10^0,9.435927887×10^0,2.039508820×10^0
6.395093333×10^-1,-9.181157684×10^0,8.975635071×10^0,9.575587463×10^-1
6.494583333×10^-1,-9.052724762×10^0,8.210126953×10^0,1.621128845×10^-1
6.594063333×10^-1,-8.562344513×10^0,7.083869019×10^0,-3.317102051×10^-1
6.693543333×10^-1,-8.362360382×10^0,5.661377106×10^0,-2.324665833×10^-1
6.793023333×10^-1,-7.682773590×10^0,4.652924194×10^0,1.599423981×10^0
6.892503333×10^-1,-7.016958160×10^0,3.204536133×10^0,2.858904877×10^0
6.991983333×10^-1,-6.839876404×10^0,1.519340515×10^0,3.754342804×10^0
7.091473333×10^-1,-6.137686615×10^0,9.735754395×10^-1,3.611539764×10^0
7.190953333×10^-1,-7.045099640×10^0,8.973838806×10^-1,3.486998749×10^0
7.290433333×10^-1,-7.779023438×10^0,1.551523590×10^0,4.266427917×10^0
7.389913333×10^-1,-6.643634491×10^0,8.357121277×10^-1,1.647024994×10^0
7.489393333×10^-1,-7.297923889×10^0,1.002914429×10^0,-1.556014252×10^0
7.588883333×10^-1,-7.910300446×10^0,2.170037384×10^0,-1.885479126×10^0
7.688363333×10^-1,-7.357350311×10^0,2.324516144×10^0,-1.244961090×10^0
7.787843333×10^-1,-6.498286743×10^0,2.315983887×10^0,1.942959595×10^-1
7.887323333×10^-1,-5.893993378×10^0,2.389031982×10^0,1.291214905×10^0
7.986803333×10^-1,-5.409450989×10^0,2.276765442×10^0,1.146166534×10^0
8.086293333×10^-1,-5.005740509×10^0,2.168690186×10^0,4.721182251×10^-1
8.185773333×10^-1,-4.622986450×10^0,2.195933533×10^0,8.382568359×10^-3
8.285253333×10^-1,-3.617826691×10^0,2.268831940×10^0,1.375639343×10^-1
8.384733333×10^-1,-2.925067291×10^0,2.179916840×10^0,1.297801208×10^0
8.484213333×10^-1,-3.576811981×10^0,1.274449768×10^0,2.057770844×10^0
8.583693333×10^-1,-5.122348022×10^0,-2.664459229×10^-2,1.459914093×10^0
8.683183333×10^-1,-6.439908142×10^0,2.457888794×10^-1,7.515870667×10^-1
8.782663333×10^-1,-6.347400513×10^0,3.016377411×10^0,1.996847534×10^0
8.882143333×10^-1,-5.928870850×10^0,6.405779114×10^0,4.116888885×10^0
8.981623333×10^-1,-6.180497589×10^0,1.022029678×10^1,5.205425262×10^0
9.081103333×10^-1,-7.147486725×10^0,1.324894867×10^1,4.457430725×10^0
9.180593333×10^-1,-8.197403412×10^0,1.520283554×10^1,3.299738159×10^0
9.280073333×10^-1,-9.285790100×10^0,1.559741501×10^1,1.675316162×10^0
9.379553333×10^-1,-9.100176086×10^0,1.635618713×10^1,1.484912109×10^-1
9.479033333×10^-1,-8.290809174×10^0,1.493773682×10^1,-8.949888611×10^-1
9.578504583×10^-1,-7.817643127×10^0,1.247356110×10^1,-2.053429871×10^0
9.677994583×10^-1,-8.756640472×10^0,1.086949677×10^1,-2.261197815×10^0
9.777474583×10^-1,-1.188408691×10^1,1.159114609×10^1,-1.089733887×10^-1
9.876954583×10^-1,-1.585038895×10^1,9.897717590×10^0,2.749931488×10^0
9.976434583×10^-1,-1.637489822×10^1,1.256546997×10^1,3.167862396×10^0
1.007591458×10^0,-1.548574722×10^1,1.262923737×10^1,1.726210327×10^0
1.017540458×10^0,-1.404065231×10^1,1.413016617×10^1,1.499282227×10^0
1.027488458×10^0,-1.070618637×10^1,1.762494873×10^1,1.218316498×10^0
1.037436458×10^0,-1.049093399×10^1,6.487808533×10^0,1.534908142×10^0
1.047384458×10^0,-8.911418610×10^0,2.035317535×10^0,-2.219284973×10^0
1.057332458×10^0,-6.447841644×10^0,1.972298584×10^0,-3.606749725×10^0
1.067280458×10^0,-6.161936188×10^0,-7.041357422×10^-1,-1.360371094×10^0
1.077229458×10^0,-6.783294067×10^0,-6.939569092×10^-1,9.913883972×10^-1
1.087177458×10^0,-7.099885712×10^0,-5.519023132×10^-1,9.229806519×10^-1
1.097125458×10^0,-5.543272705×10^0,-7.226971436×10^-1,4.432283020×10^-1
1.107073458×10^0,-3.311413879×10^0,-3.791615295×10^-1,1.048719177×10^0
1.117021458×10^0,-1.772464142×10^0,-8.969348145×10^-1,8.791218567×10^-1
1.126970458×10^0,-8.053253174×10^-2,-6.361770630×10^-1,-2.245330811×10^-2
1.136918458×10^0,1.281784515×10^0,1.074166260×10^0,-5.972579956×10^-1
1.146866458×10^0,2.339634705×10^-1,1.521136780×10^0,-9.036708069×10^-1
1.156814458×10^0,-2.379451904×10^0,-1.216819611×10^0,-1.661095734×10^0
1.166762458×10^0,-2.432142334×10^0,-3.122506714×10^0,-2.069296875×10^0
1.176710458×10^0,-1.717528381×10^0,-2.949466553×10^0,-4.108356628×10^0
1.186659458×10^0,-2.126028900×10^0,-1.592687988×10^0,-7.662864990×10^0
1.196607458×10^0,-2.660118256×10^0,-1.172062683×10^-1,-6.491550751×10^0
1.206555458×10^0,-3.162772980×10^0,9.145980835×10^-1,-4.684807892×10^0
1.216503458×10^0,-3.348686371×10^0,2.894979858×10^-1,-4.752317505×10^0
1.226451458×10^0,-5.354814606×10^0,8.604107666×10^-1,-3.373235321×10^0
1.236400458×10^0,-7.861651611×10^0,2.032473450×10^0,-6.532415771×10^-1
1.246348458×10^0,-9.859097900×10^0,2.136357422×10^0,-1.930984497×10^-2
1.256296458×10^0,-1.241697876×10^1,2.610271912×10^0,-4.111949158×10^-1
1.266244458×10^0,-1.564920731×10^1,7.113208008×10^-1,-3.432062988×10^0
1.276192458×10^0,-1.973735596×10^1,2.496358795×10^0,-1.308279419×10^0
1.286140458×10^0,-2.045092209×10^1,5.001549225×10^0,3.423979797×10^0
1.296089458×10^0,-1.988015900×10^1,4.326752472×10^0,2.672542419×10^0
1.306037458×10^0,-1.881212997×10^1,3.681145020×10^0,3.770658875×10^-1
1.315985458×10^0,-1.747855316×10^1,3.642525330×10^0,-7.054829407×10^-1
1.325933458×10^0,-1.589469681×10^1,4.757855988×10^0,-1.925146637×10^0
1.335881458×10^0,-1.439780960×10^1,6.631958771×10^0,-3.199596405×10^0
1.345830458×10^0,-1.369367386×10^1,7.198979645×10^0,-3.180735626×10^0
1.355778458×10^0,-1.332394272×10^1,6.963219910×10^0,-1.643133087×10^0
1.365726458×10^0,-1.295121780×10^1,6.942862244×10^0,1.006357269×10^0
1.375674458×10^0,-1.236503677×10^1,8.035290527×10^0,2.441273346×10^0
1.385622458×10^0,-1.270153702×10^1,7.772886200×10^0,7.664062500×10^-1
1.395570458×10^0,-1.215846634×10^1,6.517297211×10^0,-1.126856689×10^0
1.405519458×10^0,-9.876910858×10^0,7.087760925×10^0,-3.454965363×10^0
1.415467458×10^0,-1.030457153×10^1,5.444178772×10^0,-3.486998749×10^0
1.425415458×10^0,-7.163503418×10^0,4.699926453×10^0,-7.077282715×10^-1
1.435363458×10^0,-3.756737823×10^0,5.445975037×10^0,1.706152039×10^0
1.445311458×10^0,-1.004111938×10^0,7.161407776×10^0,3.255280609×10^0
1.455260458×10^0,-5.126988373×10^0,7.386689301×10^0,2.476450195×10^0
1.465208458×10^0,-3.386557617×10^0,8.527916107×10^0,2.664459229×10^0
1.475156458×10^0,1.817370758×10^0,1.032163605×10^1,3.889362030×10^0
1.485104458×10^0,-4.148622894×10^0,1.000294876×10^1,1.536704407×10^0
1.495052458×10^0,-1.130748596×10^0,8.646619263×10^0,-4.640200653×10^0
1.505001458×10^0,2.575544128×10^0,6.998247070×10^0,-5.108876038×10^0
1.514949458×10^0,3.949686584×10^0,5.449268188×10^0,-2.412533112×10^0
1.524897458×10^0,3.861968994×10^0,4.511318665×10^0,8.050259399×10^-1
1.534845458×10^0,3.514990540×10^0,3.521726532×10^0,2.582429810×10^0
1.544793458×10^0,2.890040131×10^0,2.547103271×10^0,2.329605560×10^0
1.554741458×10^0,2.772983551×10^0,1.808389435×10^0,2.896476746×10^0
1.564690458×10^0,3.454665985×10^0,1.856289825×10^0,5.747148743×10^0
1.574638458×10^0,3.307222595×10^0,2.080673218×10^0,2.622097321×10^0
1.584586458×10^0,3.053051147×10^0,2.591261444×10^0,-2.951113129×10^0
1.594534458×10^0,2.786156158×10^0,3.123853912×10^0,-3.447480927×10^0
1.604482458×10^0,2.332599335×10^0,2.990780640×10^0,-1.072519684×10^0
1.614431458×10^0,1.909878387×10^0,2.390229492×10^0,3.674858093×10^-1
1.624379458×10^0,1.605710907×10^0,2.415526886×10^0,2.820434875×10^0
1.634327458×10^0,1.287772064×10^0,2.244133301×10^0,1.512305145×10^0
1.644275458×10^0,1.027164001×10^0,1.995350647×10^0,-1.105600891×10^0
1.654223458×10^0,3.005749512×10^-1,3.534150696×10^0,-5.742658081×10^0
1.664172458×10^0,-1.072669373×10^0,8.828940125×10^0,-1.120255417×10^1
1.674120458×10^0,-4.137096863×10^0,1.692245956×10^1,-1.708846436×10^0
1.684068458×10^0,-4.368815002×10^0,3.515499481×10^1,-4.475992126×10^0
1.694016458×10^0,-1.455273743×10^1,5.771892288×10^1,-9.083560638×10^0
1.703964458×10^0,-3.283317307×10^1,5.905504440×10^1,-1.849553833×10^0
1.713913458×10^0,-2.956846207×10^1,3.913821167×10^1,-6.050418091×10^-1
1.723861458×10^0,-1.947495163×10^1,2.089983856×10^1,-1.972747650×10^0
1.733809458×10^0,-1.743604156×10^1,1.038255936×10^1,-2.313888245×10^0
1.743757458×10^0,-1.857801682×10^1,5.407505035×10^0,-2.443518677×10^0
1.753705458×10^0,-2.038176590×10^1,2.187850342×10^0,-1.533111877×10^0
1.763654458×10^0,-2.045271835×10^1,1.936972046×10^-1,1.369651794×10^-1
1.773602458×10^0,-1.762345184×10^1,-1.357676697×10^0,9.502239990×10^-1
1.783550458×10^0,-1.319326447×10^1,-1.739382935×10^0,1.566193085×10^0
1.793498458×10^0,-9.887688446×10^0,-1.750310211×10^0,2.402803345×10^0
1.803446458×10^0,-7.719297638×10^0,-1.593735809×10^0,2.932851105×10^0
1.813394458×10^0,-5.851032715×10^0,-1.588047638×10^0,2.681374054×10^0
1.823343458×10^0,-4.185596008×10^0,-1.549877014×10^0,1.554068298×10^0
1.833291458×10^0,-2.365830231×10^0,-1.697619781×10^0,3.197351074×10^-1
1.843239458×10^0,-9.044192505×10^-1,-1.679657135×10^0,-7.099736023×10^-1
1.853187458×10^0,1.930984497×10^-2,-1.655706940×10^0,-1.298998718×10^0
1.863135458×10^0,6.206094360×10^-1,-1.657203827×10^0,-9.674382019×10^-1
1.873084458×10^0,9.481283569×10^-1,-1.757046204×10^0,-3.673361206×10^-1
1.883032458×10^0,1.696272583×10^0,-1.856589203×10^0,1.698966980×10^-1
1.892980458×10^0,2.408790894×10^0,-1.746867371×10^0,1.160386963×10^0
1.902928458×10^0,3.704945526×10^0,-1.338965607×10^0,3.112477570×10^0
1.912876458×10^0,5.435047760×10^0,-9.125024414×10^-1,4.727768555×10^0
1.922825458×10^0,6.421795807×10^0,-7.313790894×10^-1,5.481151886×10^0
1.932773458×10^0,7.003635864×10^0,-1.133892059×10^0,5.952671356×10^0
1.942721458×10^0,7.092550964×10^0,-1.471739502×10^0,5.905669098×10^0
1.952670083×10^0,7.650889893×10^0,-1.677860870×10^0,6.090983734×10^0
1.962618083×10^0,7.085964661×10^0,-7.595205688×10^-1,4.180805969×10^0
1.972567083×10^0,5.232069855×10^0,2.399210815×10^0,-1.474583588×10^0
1.982515083×10^0,4.937632141×10^0,7.042854309×10^0,-8.261170807×10^0
1.992463083×10^0,5.397475891×10^0,1.271875122×10^1,-1.185280197×10^1
2.002411083×10^0,6.919660492×10^0,1.972538086×10^1,-1.133862122×10^1
2.012359083×10^0,9.226363678×10^0,3.048261108×10^1,-6.272556152×10^0
2.022308083×10^0,9.396110687×10^0,3.636852127×10^1,-7.327262878×10^-1
2.032256083×10^0,6.916966095×10^0,3.504242889×10^1,3.950135651×10^0
2.042204083×10^0,-9.250762939×10^-2,3.084964783×10^1,7.167844391×10^0
2.052152083×10^0,-8.164322205×10^0,2.118215149×10^1,5.172044678×10^0
2.062100083×10^0,-1.259944931×10^1,1.425425812×10^1,4.322112122×10^0
2.072049083×10^0,-1.449151474×10^1,1.166838547×10^1,6.508764954×10^0
2.081997083×10^0,-1.526645325×10^1,1.090212891×10^1,6.080355835×10^0
2.091945083×10^0,-1.716390747×10^1,9.756860504×10^0,-2.602188721×10^0
2.101893083×10^0,-1.873264526×10^1,9.478589172×10^0,-1.481199829×10^1
2.111841083×10^0,-2.080867813×10^1,9.567803650×10^0,-1.489986557×10^1
2.121790083×10^0,-2.017190231×10^1,9.494755554×10^0,-9.441765747×10^0
2.131738083×10^0,-1.512829056×10^1,9.671837311×10^0,-4.092938690×10^0
2.141686083×10^0,-8.433911591×10^0,1.097233292×10^1,8.005352783×10^-1
2.151634083×10^0,-4.198020172×10^0,1.067205734×10^1,2.271077271×10^0
2.161582083×10^0,-2.545456696×10^0,9.688303070×10^0,8.930429077×10^-1
2.171530083×10^0,-1.972897339×10^-1,1.044048889×10^1,-6.704557800×10^-1
2.181479083×10^0,2.375110931×10^0,1.103819595×10^1,-1.030307465×10^0
2.191427083×10^0,2.107467499×10^0,9.259594574×10^0,-7.487429810×10^-1
2.201375083×10^0,5.948629761×10^-1,6.000122681×10^0,6.881190491×10^-1
2.211323083×10^0,7.544311523×10^-2,3.831133118×10^0,1.343905334×10^0
2.221271083×10^0,3.861968994×10^-2,1.898202667×10^0,6.641688538×10^-1
2.231220083×10^0,1.378633118×10^-1,-1.441502380×10^-1,-8.357121277×10^-1
2.241168083×10^0,-7.089257812×10^-1,-1.676813049×10^0,-2.630629578×10^0
2.251116083×10^0,-2.455493774×10^0,-2.774330750×10^0,-3.576213226×10^0
2.261064083×10^0,-4.615502014×10^0,-3.934268646×10^0,-3.347039795×10^0
2.271012083×10^0,-5.574108582×10^0,-4.416565704×10^0,-1.117575989×10^0
2.280961083×10^0,-4.683610382×10^0,-3.416794739×10^0,2.843187561×10^0
2.290909083×10^0,-2.274220734×10^0,-1.310824127×10^0,6.378685455×10^0
2.300857083×10^0,2.005828857×10^-2,-3.809577942×10^-1,5.400619354×10^0
2.310805083×10^0,1.312620392×10^0,7.973918152×10^-1,3.598367157×10^0
2.320753083×10^0,1.892364807×10^0,2.805166626×10^0,3.293750610×10^0
2.330702083×10^0,2.184407501×10^0,5.518723755×10^0,3.505560150×10^0
2.340650083×10^0,2.346370697×10^0,9.936486969×10^0,1.547332306×10^0
2.350598083×10^0,1.767674103×10^0,1.444750626×10^1,-5.790259094×10^0
2.360546083×10^0,-1.014739838×10^0,1.773377243×10^1,-6.367458801×10^0
2.370494083×10^0,-9.662706299×10^0,2.039119629×10^1,-1.143936172×10^1
2.380443083×10^0,-1.982537292×10^1,2.914843552×10^1,-5.555397491×10^0
2.390391083×10^0,-2.797218155×10^1,4.327560791×10^1,-5.159470825×10^0
2.400339083×10^0,-1.888772278×10^1,4.601146866×10^1,-6.837930450×10^0
2.410287083×10^0,-2.859952698×10^0,3.267210800×10^1,-7.030430145×10^0
2.420235083×10^0,3.043022003×10^0,2.281495605×10^1,-9.555229797×10^0
2.430183083×10^0,4.772076416×10^0,1.754306900×10^1,-8.288713531×10^0
2.440132083×10^0,2.510130157×10^0,1.390054367×10^1,-4.530778198×10^0
2.450080083×10^0,-2.860850830×10^0,1.136242172×10^1,-2.103276215×10^0
2.460028083×10^0,-8.115373993×10^0,9.236841888×10^0,-2.311642914×10^0
2.469976083×10^0,-1.292442352×10^1,7.449708252×10^0,-2.802023163×10^0
2.479924083×10^0,-1.797028061×10^1,5.627996521×10^0,-3.691623230×10^0
2.489873083×10^0,-2.003763153×10^1,3.673361206×10^0,-3.909120941×10^0
2.499821083×10^0,-2.009586044×10^1,1.945354614×10^0,-1.863774261×10^0
2.509769083×10^0,-1.850990845×10^1,4.674778748×10^-1,1.767524414×10^0
2.519717083×10^0,-1.473924957×10^1,-4.605921936×10^-1,4.208348694×10^0
2.529665083×10^0,-1.092024124×10^1,-3.263214111×10^-1,4.494553528×10^0
2.539614083×10^0,-7.540269928×10^0,-5.221142578×10^-1,4.026027832×10^0
2.549562083×10^0,-4.562212830×10^0,-1.149459686×10^0,3.701203308×10^0
2.559510083×10^0,-2.379601593×10^0,-1.696871338×10^0,3.501967621×10^0
2.569458083×10^0,-8.903485107×10^-1,-2.085612946×10^0,3.196752319×10^0
2.579406083×10^0,2.411485291×10^-1,-2.409689026×10^0,2.698737946×10^0
2.589354083×10^0,8.313711548×10^-1,-2.544408875×10^0,1.845063171×10^0
2.599303083×10^0,7.685018921×10^-1,-2.365530853×10^0,9.458830261×10^-1
2.609251083×10^0,1.315464478×10^0,-2.324366455×10^0,9.357041931×10^-1
2.619199083×10^0,2.441872101×10^0,-2.471660156×10^0,1.193468170×10^0
2.629147083×10^0,4.279301147×10^0,-2.524200897×10^0,2.371069336×10^0
2.639095083×10^0,5.765261078×10^0,-2.383343811×10^0,3.202739868×10^0
2.649044083×10^0,7.550299072×10^0,-2.527344360×10^0,4.113446045×10^0
2.658992083×10^0,9.273365936×10^0,-2.931503906×10^0,5.135221252×10^0
2.668940083×10^0,8.951834564×10^0,-2.166145477×10^0,2.342029724×10^0
2.678888083×10^0,7.870632935×10^0,-8.379574585×10^-1,-1.313219147×10^0
2.688836083×10^0,6.046675873×10^0,1.441053314×10^0,-5.221591644×10^0
2.698785083×10^0,4.080215149×10^0,3.339854736×10^0,-7.887697449×10^0
2.708733083×10^0,2.641856232×10^0,5.037624207×10^0,-9.202862549×10^0
2.718681083×10^0,2.624941406×10^0,7.448211365×10^0,-1.144774429×10^1
2.728629083×10^0,3.933969269×10^0,1.154234756×10^1,-7.552394714×10^0
2.738577083×10^0,5.759423218×10^0,1.825438980×10^1,6.428082733×10^0
2.748525083×10^0,8.603508911×10^0,3.082569763×10^1,1.495405289×10^1
2.758474083×10^0,5.747448120×10^0,4.424334549×10^1,1.717528381×10^1
2.768422083×10^0,-9.341174927×10^0,4.071967300×10^1,1.049273026×10^1
2.778370083×10^0,-2.919843155×10^1,2.577070953×10^1,-4.734504547×10^0
2.788318083×10^0,-3.688360016×10^1,1.699011887×10^1,-5.706583099×10^0
2.798266083×10^0,-3.414160217×10^1,9.246721344×10^0,-7.742798767×10^0
2.808215083×10^0,-2.802681793×10^1,7.028783569×10^0,-1.257998978×10^1
2.818163083×10^0,-2.270598267×10^1,7.324568481×10^0,-1.010309052×10^1
2.828111083×10^0,-1.959994171×10^1,4.854105835×10^0,-3.538641357×10^0
2.838059083×10^0,-1.431877396×10^1,3.827839966×10^0,-2.046244812×10^-1
2.848007083×10^0,-7.502548370×10^0,5.586383057×10^0,-8.728349304×10^-1
2.857956083×10^0,-2.140099640×10^0,7.650141449×10^0,-2.002685394×10^0
2.867904083×10^0,2.841091919×10^-1,1.132065857×10^1,-6.200106812×10^-1
2.877852083×10^0,3.815565491×10^-1,1.379097153×10^1,3.850892029×10^0
2.887800083×10^0,3.504362640×10^0,1.223166412×10^1,3.171005859×10^0
2.897748083×10^0,1.842967529×10^0,8.365354156×10^0,1.984273682×10^0
2.907696083×10^0,9.705816650×10^-1,4.824467468×10^0,1.719474335×10^0
2.917645083×10^0,7.325765991×10^-1,2.108365631×10^0,1.071172485×10^0
2.927593083×10^0,4.305047607×10^-1,4.361929321×10^-1,1.052311707×10^0
2.937541083×10^0,2.543211365×10^-1,-1.172362061×10^0,1.757345581×10^-1
2.947489083×10^0,4.041595459×10^-3,-2.621797943×10^0,-1.174308014×10^0
2.957436583×10^0,-2.853067017×10^-1,-3.226989441×10^0,-2.038460999×10^0
2.967385583×10^0,-1.528920593×10^0,-3.184926910×10^0,-2.449506226×10^0
2.977333583×10^0,-2.599045258×10^0,-2.438129883×10^0,7.825726318×10^-1
2.987281583×10^0,-1.089284821×10^0,3.917353821×10^-1,6.669979706×10^0
2.997229583×10^0,5.289999390×10^-1,1.857936401×10^0,5.940247192×10^0
3.007177583×10^0,1.359772339×10^0,2.139800262×10^0,4.006867676×10^0
3.017125583×10^0,2.025438080×10^0,3.950135651×10^0,5.119653625×10^0
3.027074583×10^0,1.877545624×10^0,8.010741577×10^0,4.495301971×10^0
3.037022583×10^0,2.477348328×10^-1,1.089344696×10^1,2.260299683×10^-1
3.046970583×10^0,-4.022285614×10^0,1.261651382×10^1,-1.188378754×10^0
3.056918583×10^0,-9.009165344×10^0,1.428853683×10^1,1.313967590×10^0
3.066866583×10^0,-1.978001724×10^1,2.316852081×10^1,-2.966231689×10^0
3.076815583×10^0,-2.773761932×10^1,3.958967285×10^1,-7.535030823×10^0
3.086763583×10^0,-2.405333084×10^1,5.005096848×10^1,-1.681932404×10^1
3.096711583×10^0,-9.878557434×10^0,4.212315445×10^1,-1.264764908×10^1
3.106659583×10^0,1.631457367×10^0,2.765798492×10^1,-1.147783173×10^1
3.116607583×10^0,3.195255432×10^0,1.948348389×10^1,-7.405400391×10^0
3.126556583×10^0,-4.691394196×10^0,1.134969818×10^1,-3.184328156×10^0
3.136504583×10^0,-1.509251495×10^1,4.447251892×10^0,7.225474548×10^-1
3.146452583×10^0,-2.146581161×10^1,9.898915100×10^-1,-9.445358276×10^-1
3.156400583×10^0,-2.645358948×10^1,-1.384021912×10^0,-2.162403259×10^0
3.166348583×10^0,-2.585992401×10^1,-3.376229095×10^0,4.691244507×10^-1
3.176296583×10^0,-1.871677826×10^1,-4.410578156×10^0,1.211131439×10^0
3.186245583×10^0,-1.395308441×10^1,-4.571643219×10^0,1.156644745×10^0
3.196193583×10^0,-9.743538208×10^0,-4.181554413×10^0,1.106199646×10^0
3.206141583×10^0,-5.554199982×10^0,-3.597019958×10^0,9.859996033×10^-1
3.216089583×10^0,-2.852168884×10^0,-3.168461151×10^0,1.099164276×10^0
3.226037583×10^0,-1.769021301×10^0,-2.904859314×10^0,1.986668701×10^0
3.235985583×10^0,-1.243763580×10^0,-2.957849121×10^0,3.136876831×10^0
3.245934583×10^0,-8.125103760×10^-1,-3.071013794×10^0,3.836072845×10^0
3.255882583×10^0,-1.002465363×10^0,-2.788700867×10^0,3.896547089×10^0
3.265830583×10^0,-1.893562317×10^-1,-2.833607483×10^0,4.169279938×10^0
3.275778583×10^0,1.274000702×10^0,-2.939138031×10^0,5.079087982×10^0
3.285726583×10^0,3.767216034×10^0,-2.867736511×10^0,6.417903900×10^0
