"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.241351250×10^0,8.981323242×10^-4,8.846603394×10^-2,9.843081207×10^0
3.251301250×10^0,-2.409988403×10^-2,9.610015869×10^-2,9.851763153×10^0
3.261251250×10^0,-2.035766602×10^-2,1.374142456×10^-1,9.856253815×10^0
3.271201250×10^0,-4.191284180×10^-2,1.633103943×10^-1,9.845925293×10^0
3.281150250×10^0,-3.772155762×10^-2,1.601669312×10^-1,9.848619690×10^0
3.291100250×10^0,-3.338058472×10^-2,1.709445190×10^-1,9.847871246×10^0
3.301050250×10^0,-2.829116821×10^-2,1.492396545×10^-1,9.849517822×10^0
3.311000250×10^0,-1.212478638×10^-2,1.419049072×10^-1,9.851763153×10^0
3.320949250×10^0,-4.939727783×10^-3,1.270857239×10^-1,9.853709106×10^0
3.330899250×10^0,7.933502197×10^-3,1.142124939×10^-1,9.848020935×10^0
3.340849250×10^0,-2.095642090×10^-3,1.008901978×10^-1,9.859397278×10^0
3.350799250×10^0,-9.280700684×10^-3,9.565109253×10^-2,9.864037628×10^0
3.360748250×10^0,-1.736389160×10^-2,9.759704590×10^-2,9.856553192×10^0
3.370698250×10^0,-1.511856079×10^-2,1.022373962×10^-1,9.850565643×10^0
3.380648250×10^0,-2.050735474×10^-2,1.187031555×10^-1,9.859696655×10^0
3.390597250×10^0,-2.140548706×10^-2,1.348695374×10^-1,9.854457550×10^0
3.400547250×10^0,-3.188369751×10^-2,1.516346741×10^-1,9.861492920×10^0
3.410497250×10^0,-3.263214111×10^-2,1.556762695×10^-1,9.853559418×10^0
3.420447250×10^0,-4.041595459×10^-2,1.707948303×10^-1,9.839488678×10^0
3.430396250×10^0,-3.203338623×10^-2,1.743873596×10^-1,9.845326538×10^0
3.440346250×10^0,-2.499801636×10^-2,1.432521057×10^-1,9.843679962×10^0
3.450296250×10^0,-3.293151855×10^-3,1.251397705×10^-1,9.847272491×10^0
3.460246250×10^0,9.879455566×10^-3,9.041198730×10^-2,9.848170624×10^0
3.470195250×10^0,5.987548828×10^-4,8.517288208×10^-2,9.842183075×10^0
3.480145250×10^0,-8.681945801×10^-3,9.325607300×10^-2,9.841284943×10^0
3.490095250×10^0,-2.275268555×10^-2,1.085243225×10^-1,9.847122803×10^0
3.500045250×10^0,-3.876937866×10^-2,1.225950623×10^-1,9.853110352×10^0
3.509994250×10^0,-4.326004028×10^-2,1.374142456×10^-1,9.852661285×10^0
3.519944250×10^0,-4.924758911×10^-2,1.490899658×10^-1,9.848020935×10^0
3.529894250×10^0,-4.281097412×10^-2,1.522334290×10^-1,9.838141479×10^0
3.539844250×10^0,-3.008743286×10^-2,1.459465027×10^-1,9.843679962×10^0
3.549793250×10^0,-2.275268555×10^-2,1.484912109×10^-1,9.841883698×10^0
3.559743250×10^0,-1.332229614×10^-2,1.261875916×10^-1,9.846074982×10^0
3.569693250×10^0,-1.796264648×10^-2,1.216969299×10^-1,9.838141479×10^0
3.579643250×10^0,-1.945953369×10^-2,1.104702759×10^-1,9.849817200×10^0
3.589592250×10^0,-1.960922241×10^-2,1.052311707×10^-1,9.850865021×10^0
3.599542250×10^0,-6.436614990×10^-3,1.052311707×10^-1,9.844129028×10^0
3.609492250×10^0,-1.182540894×10^-2,1.016386414×10^-1,9.848020935×10^0
3.619442250×10^0,-1.212478638×10^-2,1.049317932×10^-1,9.846524048×10^0
3.629391250×10^0,-1.481918335×10^-2,1.228944397×10^-1,9.852511597×10^0
3.639341250×10^0,-3.891906738×10^-2,1.296304321×10^-1,9.844428406×10^0
3.649291250×10^0,-4.236190796×10^-2,1.591191101×10^-1,9.848470001×10^0
3.659241250×10^0,-5.897735596×10^-2,1.643582153×10^-1,9.843979340×10^0
3.669190250×10^0,-3.742218018×10^-2,1.528321838×10^-1,9.847721558×10^0
3.679140250×10^0,-2.814147949×10^-2,1.416055298×10^-1,9.843230896×10^0
3.689090250×10^0,-9.430389404×10^-3,1.251397705×10^-1,9.856702881×10^0
3.699039250×10^0,1.047821045×10^-2,1.080752563×10^-1,9.855056305×10^0
3.708989250×10^0,4.640350342×10^-3,9.714797974×10^-2,9.838291168×10^0
3.718939250×10^0,-8.232879639×10^-3,9.490264893×10^-2,9.851463776×10^0
3.728889250×10^0,-1.212478638×10^-2,1.146615601×10^-1,9.856253815×10^0
3.738838250×10^0,-1.481918335×10^-2,1.197509766×10^-1,9.845775604×10^0
3.748788250×10^0,-3.173400879×10^-2,1.362167358×10^-1,9.853709106×10^0
3.758738250×10^0,-3.757186890×10^-2,1.484912109×10^-1,9.849667511×10^0
3.768688250×10^0,-5.029541016×10^-2,1.472937012×10^-1,9.857900391×10^0
3.778637250×10^0,-3.787124634×10^-2,1.475930786×10^-1,9.851613464×10^0
3.788587250×10^0,-2.874023438×10^-2,1.422042847×10^-1,9.834998016×10^0
3.798537250×10^0,-2.814147949×10^-2,1.317260742×10^-1,9.845925293×10^0
3.808487250×10^0,-1.272354126×10^-2,1.246907043×10^-1,9.853858795×10^0
3.818436250×10^0,-2.230361938×10^-2,1.270857239×10^-1,9.845925293×10^0
3.828386250×10^0,-1.347198486×10^-3,1.164578247×10^-1,9.849667511×10^0
3.838336250×10^0,-6.586303711×10^-3,9.505233765×10^-2,9.850415955×10^0
3.848286250×10^0,-0.000000000×10^0,1.091230774×10^-1,9.851164398×10^0
3.858235250×10^0,-1.691482544×10^-2,1.077758789×10^-1,9.847272491×10^0
3.868185250×10^0,-3.203338623×10^-2,1.326242065×10^-1,9.848020935×10^0
3.878135250×10^0,-2.484832764×10^-2,1.478924561×10^-1,9.846823425×10^0
3.888085250×10^0,-4.580474854×10^-2,1.562750244×10^-1,9.844727783×10^0
3.898034250×10^0,-3.951782227×10^-2,1.525328064×10^-1,9.844428406×10^0
3.907984250×10^0,-3.128494263×10^-2,1.448986816×10^-1,9.859397278×10^0
3.917934250×10^0,-3.083587646×10^-2,1.335223389×10^-1,9.839338989×10^0
3.927884250×10^0,-2.050735474×10^-2,1.197509766×10^-1,9.845176849×10^0
3.937833250×10^0,-1.167572021×10^-2,1.017883301×10^-1,9.839638367×10^0
3.947783250×10^0,2.095642090×10^-3,1.032852173×10^-1,9.854158173×10^0
3.957733250×10^0,4.939727783×10^-3,9.804611206×10^-2,9.849966888×10^0
3.967682250×10^0,-1.287322998×10^-2,1.151106262×10^-1,9.830058289×10^0
3.977632250×10^0,-1.886077881×10^-2,1.222956848×10^-1,9.853559418×10^0
3.987582250×10^0,-2.799179077×10^-2,1.272354126×10^-1,9.844129028×10^0
3.997532250×10^0,-2.155517578×10^-2,1.456471252×10^-1,9.842781830×10^0
4.007481250×10^0,-3.113525391×10^-2,1.556762695×10^-1,9.849667511×10^0
4.017431250×10^0,-1.841171265×10^-2,1.437011719×10^-1,9.842332764×10^0
4.027381250×10^0,-1.826202393×10^-2,1.384620667×10^-1,9.851164398×10^0
4.037331250×10^0,-2.978805542×10^-2,1.357676697×10^-1,9.850266266×10^0
4.047280250×10^0,-1.975891113×10^-2,1.332229614×10^-1,9.855205994×10^0
4.057230250×10^0,-1.990859985×10^-2,1.121168518×10^-1,9.830207977×10^0
4.067180250×10^0,-7.185058594×10^-3,8.262817383×10^-2,9.849667511×10^0
4.077130250×10^0,3.143463135×10^-3,1.074765015×10^-1,9.842482452×10^0
4.087079250×10^0,-2.395019531×10^-3,1.134640503×10^-1,9.852661285×10^0
4.097029250×10^0,-1.556762695×10^-2,1.175056458×10^-1,9.853709106×10^0
4.106979250×10^0,-1.466949463×10^-2,1.392105103×10^-1,9.851912842×10^0
4.116929250×10^0,-2.245330811×10^-2,1.380130005×10^-1,9.846524048×10^0
4.126878250×10^0,-2.305206299×10^-2,1.475930786×10^-1,9.843829651×10^0
4.136828250×10^0,-2.604583740×10^-2,1.507365417×10^-1,9.845176849×10^0
4.146778250×10^0,-3.472778320×10^-2,1.410067749×10^-1,9.856553192×10^0
4.156727958×10^0,-2.888992310×10^-2,1.460961914×10^-1,9.857301636×10^0
4.166676958×10^0,-2.350112915×10^-2,1.184037781×10^-1,9.853260040×10^0
4.176626958×10^0,-8.981323242×10^-3,1.062789917×10^-1,9.847721558×10^0
4.186576958×10^0,-1.496887207×10^-3,1.029858398×10^-1,9.854158173×10^0
4.196526958×10^0,-9.580078125×10^-3,9.714797974×10^-2,9.839638367×10^0
4.206475958×10^0,-2.859054565×10^-2,1.101708984×10^-1,9.838440857×10^0
4.216425958×10^0,-3.203338623×10^-2,1.146615601×10^-1,9.859097900×10^0
4.226375958×10^0,-3.293151855×10^-2,1.392105103×10^-1,9.851912842×10^0
4.236324958×10^0,-3.023712158×10^-2,1.448986816×10^-1,9.845625916×10^0
4.246274958×10^0,-3.188369751×10^-2,1.498384094×10^-1,9.840087433×10^0
4.256224958×10^0,-1.916015625×10^-2,1.448986816×10^-1,9.855655060×10^0
4.266174958×10^0,-3.607498169×10^-2,1.451980591×10^-1,9.836794281×10^0
4.276123958×10^0,-2.215393066×10^-2,1.272354126×10^-1,9.835447083×10^0
4.286073958×10^0,-1.437011719×10^-2,1.249900818×10^-1,9.847571869×10^0
4.296023958×10^0,-1.945953369×10^-2,1.246907043×10^-1,9.835896149×10^0
4.305973958×10^0,-1.841171265×10^-2,1.246907043×10^-1,9.832004242×10^0
4.315922958×10^0,-1.077758789×10^-2,1.113684082×10^-1,9.842482452×10^0
4.325872958×10^0,-1.676513672×10^-2,1.166075134×10^-1,9.845625916×10^0
4.335822958×10^0,-2.754272461×10^-2,1.124162292×10^-1,9.841284943×10^0
4.345772958×10^0,-3.772155762×10^-2,1.207987976×10^-1,9.844877472×10^0
4.355721958×10^0,-2.844085693×10^-2,1.408570862×10^-1,9.847122803×10^0
4.365671958×10^0,-1.856140137×10^-2,1.381626892×10^-1,9.857002258×10^0
4.375621958×10^0,-2.380050659×10^-2,1.477427673×10^-1,9.852511597×10^0
4.385571958×10^0,-1.646575928×10^-2,1.457968140×10^-1,9.837393036×10^0
4.395520958×10^0,-1.646575928×10^-2,1.465452576×10^-1,9.839338989×10^0
4.405470958×10^0,-1.691482544×10^-2,1.142124939×10^-1,9.843380585×10^0
4.415420958×10^0,-7.933502197×10^-3,1.058299255×10^-1,9.836794281×10^0
4.425370958×10^0,-1.541793823×10^-2,1.040336609×10^-1,9.850116577×10^0
4.435319958×10^0,-7.334747314×10^-3,1.185534668×10^-1,9.851463776×10^0
4.445269958×10^0,-2.065704346×10^-2,1.091230774×10^-1,9.851463776×10^0
4.455219958×10^0,-2.619552612×10^-2,1.143621826×10^-1,9.843380585×10^0
4.465169958×10^0,-2.484832764×10^-2,1.267863464×10^-1,9.850565643×10^0
4.475118958×10^0,-3.562591553×10^-2,1.377136230×10^-1,9.844877472×10^0
4.485068958×10^0,-2.290237427×10^-2,1.380130005×10^-1,9.845625916×10^0
4.495018958×10^0,-2.739303589×10^-2,1.378633118×10^-1,9.848919067×10^0
4.504967958×10^0,-2.320175171×10^-2,1.416055298×10^-1,9.844578094×10^0
4.514917958×10^0,-2.409988403×10^-2,1.345701599×10^-1,9.843230896×10^0
4.524867958×10^0,-2.754272461×10^-2,1.383123779×10^-1,9.836644592×10^0
4.534817958×10^0,-1.511856079×10^-2,1.377136230×10^-1,9.854756927×10^0
4.544766958×10^0,-1.302291870×10^-2,1.164578247×10^-1,9.839788055×10^0
4.554716958×10^0,-3.742218018×10^-3,1.182540894×10^-1,9.859097900×10^0
4.564666958×10^0,-1.841171265×10^-2,1.287322998×10^-1,9.851463776×10^0
4.574616958×10^0,-9.879455566×10^-3,1.160087585×10^-1,9.844877472×10^0
4.584565958×10^0,-1.990859985×10^-2,1.215472412×10^-1,9.843081207×10^0
4.594515958×10^0,-3.248245239×10^-2,1.293310547×10^-1,9.848769379×10^0
4.604465958×10^0,-3.772155762×10^-2,1.360670471×10^-1,9.849966888×10^0
4.614415958×10^0,-3.367996216×10^-2,1.471440125×10^-1,9.817185059×10^0
4.624364958×10^0,-4.730163574×10^-2,1.404080200×10^-1,9.801018677×10^0
4.634314958×10^0,-2.215393066×10^-2,1.236428833×10^-1,9.854158173×10^0
4.644264958×10^0,-1.451980591×10^-2,1.219963074×10^-1,9.856852570×10^0
4.654214958×10^0,-6.286926270×10^-3,1.261875916×10^-1,9.846524048×10^0
4.664163958×10^0,2.993774414×10^-3,1.336720276×10^-1,9.814340973×10^0
4.674113958×10^0,1.496887207×10^-3,1.255888367×10^-1,9.861492920×10^0
4.684063958×10^0,-1.032852173×10^-2,1.175056458×10^-1,9.872869263×10^0
4.694013958×10^0,-1.481918335×10^-2,1.240919495×10^-1,9.828860779×10^0
4.703962958×10^0,-2.200424194×10^-2,1.251397705×10^-1,9.848020935×10^0
4.713912958×10^0,-1.736389160×10^-2,1.263372803×10^-1,9.858798523×10^0
4.723862958×10^0,-2.469863892×10^-2,1.275347900×10^-1,9.837542725×10^0
4.733812958×10^0,-2.395019531×10^-2,1.191522217×10^-1,9.844877472×10^0
4.743761958×10^0,-2.499801636×10^-2,1.202000427×10^-1,9.843380585×10^0
4.753711958×10^0,-3.637435913×10^-2,1.160087585×10^-1,9.826166382×10^0
4.763661958×10^0,-2.544708252×10^-2,1.270857239×10^-1,9.860295410×10^0
4.773610958×10^0,-2.844085693×10^-2,1.155596924×10^-1,9.850116577×10^0
4.783560958×10^0,-1.451980591×10^-2,1.231938171×10^-1,9.868079224×10^0
4.793510958×10^0,3.592529297×10^-3,1.028361511×10^-1,9.836195526×10^0
4.803460958×10^0,7.484436035×10^-3,1.240919495×10^-1,9.817334747×10^0
4.813409958×10^0,-1.212478638×10^-2,1.222956848×10^-1,9.867181091×10^0
4.823359958×10^0,-2.469863892×10^-2,1.407073975×10^-1,9.866282959×10^0
4.833309958×10^0,-3.861968994×10^-2,1.532812500×10^-1,9.828262024×10^0
4.843259958×10^0,-3.981719971×10^-2,1.558259583×10^-1,9.847272491×10^0
4.853208958×10^0,-2.694396973×10^-2,1.398092651×10^-1,9.848919067×10^0
4.863158958×10^0,-3.382965088×10^-2,1.311273193×10^-1,9.842332764×10^0
4.873108958×10^0,-3.233276367×10^-2,1.233435059×10^-1,9.878557434×10^0
4.883058958×10^0,-1.227447510×10^-2,1.178050232×10^-1,9.836943970×10^0
4.893007958×10^0,-1.841171265×10^-2,1.001417542×10^-1,9.832752686×10^0
4.902957958×10^0,-7.035369873×10^-3,1.134640503×10^-1,9.868228912×10^0
4.912907958×10^0,-1.586700439×10^-2,1.288819885×10^-1,9.846673737×10^0
4.922857958×10^0,-2.005828857×10^-2,1.202000427×10^-1,9.842033386×10^0
4.932806958×10^0,-4.026626587×10^-2,1.311273193×10^-1,9.866582336×10^0
4.942756958×10^0,-2.365081787×10^-2,1.425036621×10^-1,9.845625916×10^0
4.952706958×10^0,-9.131011963×10^-3,1.429527283×10^-1,9.836644592×10^0
4.962656958×10^0,-2.020797729×10^-2,1.315763855×10^-1,9.850715332×10^0
4.972605958×10^0,-2.604583740×10^-2,1.344204712×10^-1,9.852661285×10^0
4.982555958×10^0,-2.155517578×10^-2,1.300794983×10^-1,9.824220428×10^0
4.992505958×10^0,-2.664459229×10^-2,1.227447510×10^-1,9.858798523×10^0
5.002455958×10^0,-2.933898926×10^-2,1.240919495×10^-1,9.844278717×10^0
5.012404958×10^0,-2.080673218×10^-2,1.263372803×10^-1,9.840386810×10^0
5.022354958×10^0,-6.586303711×10^-3,1.104702759×10^-1,9.850266266×10^0
5.032304958×10^0,-9.430389404×10^-3,1.086740112×10^-1,9.841734009×10^0
5.042253958×10^0,-1.781295776×10^-2,1.031355286×10^-1,9.839189301×10^0
5.052203958×10^0,-1.466949463×10^-2,1.140628052×10^-1,9.847122803×10^0
5.062153958×10^0,-2.155517578×10^-2,1.351689148×10^-1,9.826765137×10^0
5.072103958×10^0,-2.395019531×10^-2,1.378633118×10^-1,9.843530273×10^0
5.082052958×10^0,-3.158432007×10^-2,1.462458801×10^-1,9.840686188×10^0
5.092002958×10^0,-2.170486450×10^-2,1.465452576×10^-1,9.843979340×10^0
5.101952958×10^0,-2.514770508×10^-2,1.441502380×10^-1,9.840835876×10^0
5.111902958×10^0,-5.089416504×10^-3,1.181044006×10^-1,9.849517822×10^0
5.121851958×10^0,-8.532257080×10^-3,1.234931946×10^-1,9.845027161×10^0
5.131801958×10^0,-2.095642090×10^-2,1.181044006×10^-1,9.849817200×10^0
5.141751958×10^0,-7.783813477×10^-3,1.290316772×10^-1,9.847571869×10^0
5.151701958×10^0,-2.409988403×10^-2,1.312770081×10^-1,9.840237122×10^0
5.161651083×10^0,-3.532653809×10^-2,1.227447510×10^-1,9.844727783×10^0
5.171601083×10^0,-3.158432007×10^-2,1.327738953×10^-1,9.857900391×10^0
5.181551083×10^0,-1.901046753×10^-2,1.272354126×10^-1,9.848769379×10^0
5.191501083×10^0,-1.661544800×10^-2,1.197509766×10^-1,9.859397278×10^0
5.201450083×10^0,-1.661544800×10^-2,1.275347900×10^-1,9.842632141×10^0
5.211400083×10^0,-2.395019531×10^-2,1.290316772×10^-1,9.831704865×10^0
5.221350083×10^0,-2.409988403×10^-2,1.378633118×10^-1,9.849368134×10^0
5.231300083×10^0,-1.691482544×10^-2,1.431024170×10^-1,9.845176849×10^0
5.241249083×10^0,-7.334747314×10^-3,1.318757629×10^-1,9.836644592×10^0
5.251199083×10^0,-1.496887207×10^-2,1.333726501×10^-1,9.849517822×10^0
5.261149083×10^0,-1.392105103×10^-2,1.202000427×10^-1,9.849068756×10^0
5.271098083×10^0,8.981323242×10^-4,1.118174744×10^-1,9.837093658×10^0
5.281048083×10^0,-1.586700439×10^-2,1.224453735×10^-1,9.843530273×10^0
5.290998083×10^0,-2.634521484×10^-2,1.187031555×10^-1,9.847272491×10^0
5.300948083×10^0,-2.110610962×10^-2,1.368154907×10^-1,9.853409729×10^0
5.310897083×10^0,-2.709365845×10^-2,1.423539734×10^-1,9.843679962×10^0
5.320847083×10^0,-3.083587646×10^-2,1.317260742×10^-1,9.833201752×10^0
5.330797083×10^0,-3.038681030×10^-2,1.417552185×10^-1,9.843979340×10^0
5.340747083×10^0,-1.496887207×10^-2,1.227447510×10^-1,9.848919067×10^0
5.350696083×10^0,-7.334747314×10^-3,1.273851013×10^-1,9.837243347×10^0
5.360646083×10^0,-1.197509766×10^-2,1.332229614×10^-1,9.837243347×10^0
5.370596083×10^0,-1.152603149×10^-2,1.362167358×10^-1,9.859247589×10^0
5.380546083×10^0,-1.137634277×10^-2,1.317260742×10^-1,9.847871246×10^0
5.390495083×10^0,-1.631607056×10^-2,1.219963074×10^-1,9.840237122×10^0
5.400445083×10^0,-3.742218018×10^-3,1.182540894×10^-1,9.828561401×10^0
5.410395083×10^0,-3.382965088×10^-2,1.139131165×10^-1,9.839638367×10^0
5.420345083×10^0,-3.098556519×10^-2,1.071771240×10^-1,9.843829651×10^0
5.430294083×10^0,-2.335144043×10^-2,1.254391479×10^-1,9.835596771×10^0
5.440244083×10^0,-4.266128540×10^-2,1.267863464×10^-1,9.839488678×10^0
5.450194083×10^0,-2.874023438×10^-2,1.332229614×10^-1,9.830657043×10^0
5.460144083×10^0,-2.634521484×10^-2,1.390608215×10^-1,9.837991791×10^0
5.470093083×10^0,-1.541793823×10^-2,1.320254517×10^-1,9.849068756×10^0
5.480043083×10^0,-2.350112915×10^-2,1.381626892×10^-1,9.841434631×10^0
5.489993083×10^0,-6.137237549×10^-3,1.224453735×10^-1,9.848919067×10^0
5.499942083×10^0,-1.422042847×10^-2,1.133143616×10^-1,9.846074982×10^0
5.509892083×10^0,-1.197509766×10^-2,1.086740112×10^-1,9.851463776×10^0
5.519842083×10^0,-1.272354126×10^-2,1.145118713×10^-1,9.847871246×10^0
5.529792083×10^0,-3.263214111×10^-2,1.172062683×10^-1,9.847721558×10^0
5.539741083×10^0,-2.380050659×10^-2,1.404080200×10^-1,9.853409729×10^0
5.549691083×10^0,-3.143463135×10^-2,1.380130005×10^-1,9.851463776×10^0
5.559641083×10^0,-3.203338623×10^-2,1.362167358×10^-1,9.845176849×10^0
5.569591083×10^0,-2.963836670×10^-2,1.288819885×10^-1,9.844129028×10^0
5.579540083×10^0,-2.469863892×10^-2,1.329235840×10^-1,9.845027161×10^0
5.589490083×10^0,-1.466949463×10^-2,1.204994202×10^-1,9.835746460×10^0
5.599440083×10^0,-1.796264648×10^-2,1.264869690×10^-1,9.849068756×10^0
5.609390083×10^0,-1.901046753×10^-2,1.098715210×10^-1,9.846374359×10^0
5.619339083×10^0,-1.062789917×10^-2,1.324745178×10^-1,9.844877472×10^0
5.629289083×10^0,-1.362167358×10^-2,1.377136230×10^-1,9.833950195×10^0
5.639239083×10^0,-2.424957275×10^-2,1.172062683×10^-1,9.851463776×10^0
5.649189083×10^0,-1.422042847×10^-2,1.323248291×10^-1,9.838740234×10^0
5.659138083×10^0,-2.424957275×10^-2,1.321751404×10^-1,9.836644592×10^0
5.669088083×10^0,-1.556762695×10^-2,1.273851013×10^-1,9.840386810×10^0
5.679038083×10^0,-1.841171265×10^-2,1.324745178×10^-1,9.848919067×10^0
5.688988083×10^0,-3.068618774×10^-2,1.381626892×10^-1,9.849966888×10^0
5.698937083×10^0,-2.619552612×10^-2,1.339714050×10^-1,9.850865021×10^0
5.708887083×10^0,-1.841171265×10^-2,1.339714050×10^-1,9.851164398×10^0
5.718837083×10^0,-1.930984497×10^-2,1.287322998×10^-1,9.834698639×10^0
5.728786083×10^0,-1.811233521×10^-2,1.249900818×10^-1,9.836943970×10^0
5.738736083×10^0,-1.257385254×10^-2,1.182540894×10^-1,9.839638367×10^0
5.748686083×10^0,-1.227447510×10^-2,1.224453735×10^-1,9.843530273×10^0
5.758636083×10^0,-1.257385254×10^-2,1.113684082×10^-1,9.847721558×10^0
5.768585083×10^0,-1.541793823×10^-2,1.143621826×10^-1,9.848919067×10^0
5.778535083×10^0,-1.362167358×10^-2,1.320254517×10^-1,9.851164398×10^0
5.788485083×10^0,-1.377136230×10^-2,1.335223389×10^-1,9.844428406×10^0
5.798435083×10^0,-1.975891113×10^-2,1.414558411×10^-1,9.850865021×10^0
5.808384083×10^0,-2.110610962×10^-2,1.315763855×10^-1,9.828411713×10^0
5.818334083×10^0,-1.945953369×10^-2,1.311273193×10^-1,9.835447083×10^0
5.828284083×10^0,-1.182540894×10^-2,1.243913269×10^-1,9.845925293×10^0
5.838234083×10^0,-1.871109009×10^-2,1.255888367×10^-1,9.848170624×10^0
5.848183083×10^0,-2.484832764×10^-2,1.284329224×10^-1,9.845326538×10^0
5.858133083×10^0,-2.335144043×10^-2,1.164578247×10^-1,9.843829651×10^0
5.868083083×10^0,-2.335144043×10^-2,1.272354126×10^-1,9.850415955×10^0
5.878033083×10^0,-1.272354126×10^-2,1.178050232×10^-1,9.847871246×10^0
5.887982083×10^0,-4.790039062×10^-3,1.094224548×10^-1,9.850266266×10^0
5.897932083×10^0,-1.257385254×10^-2,1.267863464×10^-1,9.844129028×10^0
5.907882083×10^0,-2.739303589×10^-2,1.154100037×10^-1,9.849817200×10^0
5.917832083×10^0,-2.110610962×10^-2,1.293310547×10^-1,9.848470001×10^0
5.927781083×10^0,-2.978805542×10^-2,1.275347900×10^-1,9.855655060×10^0
5.937731083×10^0,-3.038681030×10^-2,1.435514832×10^-1,9.851912842×10^0
5.947681083×10^0,-2.260299683×10^-2,1.450483704×10^-1,9.851463776×10^0
5.957630083×10^0,-2.454895020×10^-2,1.300794983×10^-1,9.853858795×10^0
5.967580083×10^0,-2.185455322×10^-2,1.251397705×10^-1,9.851763153×10^0
5.977530083×10^0,-2.335144043×10^-2,1.172062683×10^-1,9.850266266×10^0
5.987480083×10^0,-1.616638184×10^-2,1.181044006×10^-1,9.851314087×10^0
5.997429083×10^0,-2.469863892×10^-2,1.088237000×10^-1,9.846224670×10^0
6.007379083×10^0,-3.083587646×10^-2,1.233435059×10^-1,9.852661285×10^0
6.017329083×10^0,-2.918930054×10^-2,1.333726501×10^-1,9.850116577×10^0
6.027279083×10^0,-5.987548828×10^-3,1.425036621×10^-1,9.835297394×10^0
6.037228083×10^0,-1.781295776×10^-2,1.278341675×10^-1,9.845625916×10^0
6.047178083×10^0,-2.724334717×10^-2,1.368154907×10^-1,9.856253815×10^0
6.057128083×10^0,-1.496887207×10^-2,1.357676697×10^-1,9.862840118×10^0
6.067078083×10^0,-1.960922241×10^-2,1.363664246×10^-1,9.836195526×10^0
6.077027083×10^0,-8.083190918×10^-3,1.357676697×10^-1,9.836045837×10^0
6.086977083×10^0,-1.317260742×10^-2,1.216969299×10^-1,9.851463776×10^0
6.096927083×10^0,-2.439926147×10^-2,1.287322998×10^-1,9.839638367×10^0
6.106877083×10^0,-1.496887207×10^-2,1.228944397×10^-1,9.836195526×10^0
6.116826083×10^0,-2.275268555×10^-2,1.169068909×10^-1,9.843380585×10^0
6.126776083×10^0,-2.739303589×10^-2,1.086740112×10^-1,9.845176849×10^0
6.136726083×10^0,-1.871109009×10^-2,1.207987976×10^-1,9.845625916×10^0
6.146676083×10^0,-1.496887207×10^-2,1.133143616×10^-1,9.843230896×10^0
6.156625083×10^0,-2.230361938×10^-2,1.267863464×10^-1,9.856852570×10^0
6.166575000×10^0,-1.841171265×10^-2,1.517843628×10^-1,9.854008484×10^0
6.176525000×10^0,-2.978805542×10^-2,1.309776306×10^-1,9.844877472×10^0
6.186474000×10^0,-1.676513672×10^-2,1.384620667×10^-1,9.845027161×10^0
6.196424000×10^0,-2.395019531×10^-2,1.233435059×10^-1,9.835896149×10^0
6.206374000×10^0,-1.437011719×10^-2,1.270857239×10^-1,9.847721558×10^0
6.216324000×10^0,-1.556762695×10^-2,1.288819885×10^-1,9.854158173×10^0
6.226273000×10^0,4.790039062×10^-3,1.073268127×10^-1,9.855205994×10^0
6.236223000×10^0,-1.227447510×10^-2,1.261875916×10^-1,9.841135254×10^0
6.246173000×10^0,-3.038681030×10^-2,1.254391479×10^-1,9.844877472×10^0
6.256123000×10^0,-3.427871704×10^-2,1.360670471×10^-1,9.845925293×10^0
6.266072000×10^0,-2.859054565×10^-2,1.291813660×10^-1,9.849667511×10^0
6.276022000×10^0,-2.290237427×10^-2,1.269360352×10^-1,9.849966888×10^0
6.285972000×10^0,-1.945953369×10^-2,1.227447510×10^-1,9.852810974×10^0
6.295922000×10^0,-2.350112915×10^-2,1.293310547×10^-1,9.848320312×10^0
6.305871000×10^0,-2.469863892×10^-2,1.317260742×10^-1,9.851164398×10^0
6.315821000×10^0,-1.616638184×10^-2,1.311273193×10^-1,9.837842102×10^0
6.325771000×10^0,-1.062789917×10^-2,1.360670471×10^-1,9.847272491×10^0
6.335721000×10^0,-1.796264648×10^-2,1.380130005×10^-1,9.851164398×10^0
6.345670000×10^0,-2.185455322×10^-2,1.251397705×10^-1,9.841434631×10^0
6.355620000×10^0,-9.879455566×10^-3,1.179547119×10^-1,9.846374359×10^0
6.365570000×10^0,-1.422042847×10^-2,1.275347900×10^-1,9.847871246×10^0
6.375519000×10^0,-1.841171265×10^-2,1.240919495×10^-1,9.848470001×10^0
6.385469000×10^0,-3.098556519×10^-2,1.398092651×10^-1,9.846823425×10^0
6.395419000×10^0,-2.095642090×10^-2,1.392105103×10^-1,9.839338989×10^0
6.405369000×10^0,-3.233276367×10^-2,1.393601990×10^-1,9.855505371×10^0
6.415318000×10^0,-2.604583740×10^-2,1.335223389×10^-1,9.843230896×10^0
6.425268000×10^0,-2.454895020×10^-2,1.296304321×10^-1,9.839338989×10^0
6.435218000×10^0,-1.975891113×10^-2,1.342707825×10^-1,9.842183075×10^0
6.445168000×10^0,-1.197509766×10^-2,1.299298096×10^-1,9.837243347×10^0
6.455117000×10^0,-1.990859985×10^-2,1.213975525×10^-1,9.843380585×10^0
6.465067000×10^0,-2.604583740×10^-2,1.213975525×10^-1,9.854457550×10^0
