"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.659341708×10^0,-1.432292610×10^-1,-3.190310895×10^-1,2.052273750×10^0
1.669291708×10^0,-2.825717032×10^-1,-4.602822363×10^-1,2.114453077×10^0
1.679241708×10^0,-4.667383432×10^-1,-5.490601063×10^-1,2.177158594×10^0
1.689190708×10^0,-6.437187195×10^-1,-5.956507325×10^-1,2.291034937×10^0
1.699140708×10^0,-7.702095509×10^-1,-6.810014248×10^-1,2.447392225×10^0
1.709090708×10^0,-8.256182075×10^-1,-7.445220947×10^-1,2.495042801×10^0
1.719040708×10^0,-8.201659918×10^-1,-7.770672441×10^-1,2.348072529×10^0
1.728989708×10^0,-8.785326481×10^-1,-6.816304922×10^-1,2.098821163×10^0
1.738939708×10^0,-9.523720741×10^-1,-4.342686236×10^-1,1.872976303×10^0
1.748889708×10^0,-9.700546861×10^-1,-2.796113789×10^-1,1.664690971×10^0
1.758839708×10^0,-9.249064326×10^-1,-3.031781130×10^-2,1.554889679×10^0
1.768788708×10^0,-8.668242097×10^-1,3.561858321×10^-3,1.502107978×10^0
1.778738708×10^0,-8.251062036×10^-1,-1.119282991×10^-1,1.497552752×10^0
1.788688708×10^0,-7.894163728×10^-1,-2.896418273×10^-1,1.575266957×10^0
1.798637708×10^0,-8.268674016×10^-1,-4.758602679×10^-1,1.643435001×10^0
1.808587708×10^0,-7.705039978×10^-1,-5.801352262×10^-1,1.707740664×10^0
1.818537708×10^0,-7.242456675×10^-1,-6.092770100×10^-1,1.686452150×10^0
1.828487708×10^0,-6.779345870×10^-1,-4.703058004×10^-1,1.581956744×10^0
1.838436708×10^0,-6.938549876×10^-1,-2.299384773×10^-1,1.416937709×10^0
1.848386708×10^0,-7.996922135×10^-1,2.557903901×10^-2,1.238146901×10^0
1.858336708×10^0,-8.374549150×10^-1,2.595692575×10^-1,1.133118033×10^0
1.868286708×10^0,-8.493245840×10^-1,3.080401421×10^-1,1.002936840×10^0
1.878235708×10^0,-8.084177375×10^-1,4.460432827×10^-1,1.061001420×10^0
1.888185708×10^0,-8.746926188×10^-1,1.070702672×10^-1,1.009798050×10^0
1.898135708×10^0,-9.277491570×10^-1,-1.945337057×10^-1,9.837717414×10^-1
1.908085708×10^0,-9.322871566×10^-1,-2.465918511×10^-1,1.036579251×10^0
1.918034708×10^0,-9.933170676×10^-1,-4.820401967×10^-1,8.229978085×10^-1
1.927984708×10^0,-1.060530424×10^0,-3.541453481×10^-1,6.491953731×10^-1
1.937934708×10^0,-1.057615638×10^0,1.823353022×10^-2,5.998237133×10^-1
1.947884708×10^0,-1.125764608×10^0,-4.357798025×10^-3,3.929000497×10^-1
1.957833708×10^0,-1.098962903×10^0,1.246772185×10^-1,4.594843984×10^-1
1.967783708×10^0,-1.159924984×10^0,-1.629199386×10^-1,5.286264420×10^-1
1.977733708×10^0,-1.157697797×10^0,-4.587074816×10^-1,5.682719946×10^-1
1.987683708×10^0,-1.153411984×10^0,-5.868002176×10^-1,5.733535290×10^-1
1.997632708×10^0,-1.009816051×10^0,-7.352747321×10^-1,6.388067603×10^-1
2.007582708×10^0,-8.336609602×10^-1,-9.291744232×10^-1,6.465187669×10^-1
2.017532708×10^0,-5.906498432×10^-1,-6.586613059×10^-1,4.944411814×10^-1
2.027482708×10^0,-7.037113905×10^-1,5.541686416×10^-1,2.334530056×10^-1
2.037431708×10^0,-3.961867392×10^-1,-1.628337353×10^-1,1.193127483×10^-1
2.047381708×10^0,-1.704953015×10^-1,2.162398100×10^-1,1.168903410×10^-1
2.057331708×10^0,5.538848042×10^-2,1.396857500×10^-1,8.831871301×10^-2
2.067281708×10^0,1.750954390×10^-1,1.155684292×10^-1,5.247869343×10^-2
2.077230708×10^0,2.049430609×10^-1,2.657827735×10^-1,5.497611687×10^-2
2.087180708×10^0,8.461185545×10^-2,-6.968869269×10^-2,-1.320773959×10^-1
2.097130708×10^0,-3.186650574×10^-2,-1.585167348×10^-1,-1.864941120×10^-1
2.107080708×10^0,-2.500579655×10^-1,-3.417539299×10^-1,-3.007682264×10^-1
2.117029708×10^0,4.466303587×10^-1,-8.296781182×10^-1,-2.887580097×10^-1
2.126979708×10^0,-1.819321066×10^-1,5.188536644×10^-1,8.538112044×10^-3
2.136929708×10^0,8.162037469×10^-3,2.558128238×10^-1,-2.606661320×10^-1
2.146879708×10^0,6.659471989×10^-2,2.711582184×10^-1,-1.043252572×10^-1
2.156829583×10^0,6.235605571×10^-3,3.068728000×10^-2,-4.275106639×10^-2
2.166779583×10^0,-2.514228970×10^-2,-7.847462595×10^-2,-1.382794529×10^-1
2.176729583×10^0,3.257522732×10^-2,1.262406558×10^-1,-2.490097582×10^-1
2.186679583×10^0,1.036393084×10^-2,4.103041068×10^-2,-1.356839985×10^-1
2.196628583×10^0,-6.593945622×10^-2,-1.986169964×10^-1,1.111117192×10^-3
2.206578583×10^0,2.014403418×10^-2,7.300705463×10^-2,-5.279900506×10^-6
2.216528583×10^0,1.010693163×10^-1,3.392132521×10^-1,-5.217134953×10^-3
2.226478583×10^0,3.545169160×10^-2,9.305327386×10^-2,-3.486613277×10^-3
2.236427583×10^0,2.288070507×10^-3,1.242147200×10^-2,1.034418121×10^-3
2.246377583×10^0,-1.617987873×10^-3,1.527812215×10^-3,-5.427058786×10^-4
2.256327583×10^0,-1.759561710×10^-3,4.110066220×10^-3,-1.174071920×10^-3
2.266276583×10^0,1.925352262×10^-4,2.561970614×10^-3,2.011843026×10^-4
2.276226583×10^0,-6.171028945×10^-4,1.731558936×10^-3,-3.409166820×10^-4
2.286176583×10^0,-7.875451702×10^-4,-1.869823318×10^-4,6.793402135×10^-4
2.296126583×10^0,-9.324524435×10^-4,-1.113208360×10^-3,-7.201898843×10^-4
2.306076583×10^0,-1.319062430×10^-4,-3.896275302×10^-4,1.456944039×10^-3
2.316025583×10^0,1.102781389×10^-3,1.444325899×10^-3,1.299649477×10^-3
2.325975583×10^0,-1.289306092×10^-4,1.680281945×10^-3,2.892462071×10^-4
2.335925583×10^0,4.997196957×10^-4,1.959240763×10^-4,1.128972508×10^-4
2.345874583×10^0,-8.707429515×10^-4,-9.186088573×10^-4,-6.583542563×10^-4
2.355824583×10^0,-4.151674802×10^-4,-1.851056004×10^-4,-1.688208431×10^-3
2.365774583×10^0,8.790369611×10^-5,2.599229338×10^-3,-1.524956664×10^-3
2.375724583×10^0,-2.190764761×10^-3,5.099669797×10^-4,-2.346793190×10^-5
2.385673583×10^0,1.395714236×10^-3,1.528892433×10^-3,1.933955355×10^-3
2.395623583×10^0,-5.299189361×10^-4,2.149934182×10^-3,3.352989443×10^-4
2.405573583×10^0,3.899369331×10^-4,2.252998529×10^-3,1.229854999×10^-3
2.415523583×10^0,-1.473828452×10^-4,6.788572064×10^-4,1.109282952×10^-3
2.425472583×10^0,-9.082478937×10^-4,5.283885985×10^-4,-1.970396843×10^-3
2.435422583×10^0,1.880078635×10^-4,-2.468655584×10^-4,2.211581450×10^-4
2.445372583×10^0,-1.139945816×10^-4,-2.608823124×10^-3,1.308768988×10^-4
2.455322583×10^0,-3.647335689×10^-4,-2.053510398×10^-4,3.298944794×10^-4
2.465271583×10^0,-4.914903548×10^-5,-2.029616386×10^-3,-1.119131455×10^-3
2.475221583×10^0,4.596654908×10^-4,-2.422174439×10^-4,-1.334068365×10^-3
2.485171583×10^0,9.520839667×10^-4,-9.370361222×10^-4,-7.500371430×10^-4
2.495121583×10^0,-7.344572805×10^-5,6.748703308×10^-4,-2.132826485×10^-4
2.505070583×10^0,2.080504200×10^-4,2.192034153×10^-4,-1.317898277×10^-4
2.515020583×10^0,4.157476942×10^-4,1.209122245×10^-3,8.638487197×10^-4
2.524970583×10^0,-1.230618451×10^-3,-2.303163055×10^-4,1.000469085×10^-3
2.534920583×10^0,-1.637939131×10^-3,1.387112890×10^-3,3.466239898×10^-3
2.544869583×10^0,-1.730883494×10^-3,-2.528617624×10^-4,1.831591362×10^-3
2.554819583×10^0,-2.446493017×10^-4,-1.965351403×10^-3,1.020708820×10^-3
2.564769583×10^0,-2.620987827×10^-3,-3.698803019×10^-3,-1.089846483×10^-3
2.574719583×10^0,-6.880501751×10^-4,1.988909207×10^-5,3.144985531×10^-4
2.584668583×10^0,8.480611723×10^-4,2.425294369×10^-4,-1.745456597×10^-3
2.594618583×10^0,1.311292057×10^-3,6.188902189×10^-4,2.526794560×10^-5
2.604568583×10^0,3.533530398×10^-4,1.897207578×10^-3,7.669441402×10^-7
2.614518583×10^0,-2.884767600×10^-4,1.084611751×10^-3,8.743351791×10^-4
2.624467583×10^0,-1.122046146×10^-3,3.570362460×10^-4,8.943090215×10^-4
2.634417583×10^0,-2.524026786×10^-4,6.879563443×10^-5,1.351886662×10^-3
2.644367583×10^0,2.384178806×10^-4,-8.327094838×10^-5,7.256632671×10^-6
2.654317583×10^0,-1.088356948×10^-4,-2.351558069×10^-4,9.283353575×10^-5
2.664266583×10^0,-1.350134960×10^-3,-1.374178100×10^-4,4.036934115×10^-5
2.674216583×10^0,-1.078667701×10^-3,1.112527680×10^-4,2.931130584×10^-4
2.684166583×10^0,-2.493592910×10^-4,2.283579670×10^-5,-5.258088931×10^-4
2.694115583×10^0,1.518118079×10^-4,9.826305322×10^-4,-1.666134456×10^-3
2.704065583×10^0,-5.464690621×10^-4,-1.611971529×10^-4,-5.310953129×10^-4
2.714015583×10^0,-7.746634074×10^-4,1.913445536×10^-3,1.896240283×10^-4
2.723965583×10^0,-1.356830471×10^-3,1.128079253×10^-3,-8.146539330×10^-4
2.733914583×10^0,-2.134292154×10^-4,3.028188366×10^-4,2.373638563×10^-4
2.743864583×10^0,6.057590945×10^-4,-8.893210907×10^-5,-1.174111501×10^-3
2.753814583×10^0,2.848482109×10^-4,6.636772305×10^-4,4.006156232×10^-4
2.763764583×10^0,1.254238887×10^-3,-1.088416553×10^-3,1.718347892×10^-3
2.773713583×10^0,-6.766517181×10^-4,-9.579136968×10^-4,1.442670822×10^-3
2.783663583×10^0,-8.598772110×10^-4,-5.938597023×10^-4,1.409381628×10^-3
2.793613583×10^0,-1.975521212×10^-3,-4.983533872×10^-4,-1.657878747×10^-3
2.803563583×10^0,1.941189636×10^-3,-1.284518512×10^-3,-4.581245594×10^-4
2.813512583×10^0,5.817913916×10^-6,-1.116364379×10^-3,-5.379854701×10^-5
2.823462583×10^0,-1.756662037×10^-3,-2.091614064×10^-3,-2.209094819×10^-3
2.833412583×10^0,-7.648015162×10^-5,-6.562100025×10^-4,1.896088943×10^-4
2.843362583×10^0,7.576218923×10^-4,-2.277073218×10^-4,2.801564988×10^-4
2.853311583×10^0,-1.195485005×10^-3,1.908126287×10^-4,1.257412601×10^-3
2.863261583×10^0,-8.500730037×10^-4,4.874887527×10^-4,2.164219040×10^-3
2.873211583×10^0,3.781581763×10^-4,9.033720708×10^-4,2.462245524×10^-3
2.883161583×10^0,-2.278345171×10^-3,5.126863252×10^-4,6.009624340×10^-4
2.893110583×10^0,-2.193773980×10^-4,1.047913684×10^-3,-1.019265968×10^-3
2.903060583×10^0,3.476095735×10^-4,-1.030150917×10^-3,-1.295435708×10^-3
2.913010583×10^0,3.699292429×10^-4,-3.619992640×10^-4,1.745594200×10^-4
2.922960583×10^0,-4.857444437×10^-4,-9.433672531×10^-4,1.540530939×10^-4
2.932909583×10^0,1.443033922×10^-3,1.108506694×10^-6,1.245479798×10^-3
2.942859583×10^0,5.996107939×10^-4,-1.028469647×10^-3,2.196300775×10^-4
2.952809583×10^0,-1.412024489×10^-3,1.429044642×10^-5,-2.833243925×10^-4
2.962759583×10^0,-1.215749537×10^-3,1.434554229×10^-3,-2.288951073×10^-3
2.972708583×10^0,1.458515180×10^-5,-8.221734315×10^-4,3.785344306×10^-4
2.982658583×10^0,-1.944729593×10^-4,-1.152671874×10^-3,-6.265423726×10^-4
2.992608583×10^0,-1.802930492×10^-4,2.020321554×10^-4,-4.963884130×10^-4
3.002558583×10^0,1.776358113×10^-4,-3.365753219×10^-5,1.260498771×10^-3
3.012507583×10^0,-8.497678209×10^-4,1.750711817×10^-5,1.434038160×10^-3
3.022457583×10^0,-8.384266403×10^-5,9.429556085×10^-4,1.768264687×10^-3
3.032407583×10^0,9.643781232×10^-5,8.168234490×10^-5,8.114259690×10^-4
3.042356583×10^0,5.662194453×10^-4,-5.786726251×10^-5,1.174681121×10^-3
3.052306583×10^0,-6.232695887×10^-4,-1.075266860×10^-3,-7.742249873×10^-4
3.062256583×10^0,4.703761078×10^-6,-1.887531020×10^-3,-1.252125949×10^-4
3.072206583×10^0,-3.561113845×10^-4,-1.934776083×10^-5,-5.263371859×10^-4
3.082155583×10^0,1.124073518×10^-3,-1.501089428×10^-4,-3.327254672×10^-4
3.092105583×10^0,-4.473514855×10^-4,1.369641395×10^-4,1.092560589×10^-3
3.102055583×10^0,-7.211207412×10^-5,-8.705095388×10^-4,9.484835900×10^-4
