"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.038800125×10^0,3.622467041×10^-2,1.054796539×10^1,-1.592687988×10^0
6.048750125×10^0,-5.228627014×10^-1,1.100182159×10^1,-1.251098328×10^0
6.058699125×10^0,-1.146316223×10^0,1.113190109×10^1,-1.279539185×10^0
6.068648125×10^0,-1.483564911×10^0,1.080917221×10^1,-1.515448608×10^0
6.078598125×10^0,-1.610950012×10^0,1.021999741×10^1,-1.638492737×10^0
6.088547125×10^0,-1.580563202×10^0,9.731712799×10^0,-1.832339630×10^0
6.098497125×10^0,-1.537303162×10^0,9.523346100×10^0,-2.026635590×10^0
6.108446125×10^0,-1.699416046×10^0,9.551188202×10^0,-2.226320343×10^0
6.118395125×10^0,-1.792672119×10^0,9.236991577×10^0,-2.286644897×10^0
6.128345125×10^0,-1.399739227×10^0,8.959019623×10^0,-2.182760925×10^0
6.138294125×10^0,-7.646099854×10^-1,8.920998688×10^0,-2.169588318×10^0
6.148244125×10^0,-8.382568359×10^-2,8.943901062×10^0,-2.187401276×10^0
6.158193125×10^0,3.272195435×10^-1,9.056766357×10^0,-1.963466949×10^0
6.168142125×10^0,2.812651062×10^-1,8.609795837×10^0,-1.939367065×10^0
6.178092125×10^0,1.022373962×10^-1,7.716902618×10^0,-2.090402985×10^0
6.188041125×10^0,4.085005188×10^-1,6.991660767×10^0,-2.490520935×10^0
6.197991125×10^0,9.723779297×10^-1,6.391408997×10^0,-2.816692657×10^0
6.207940125×10^0,1.705553284×10^0,6.063740387×10^0,-2.897524567×10^0
6.217889125×10^0,1.902244263×10^0,6.093079376×10^0,-3.076701965×10^0
6.227839125×10^0,1.852098541×10^0,6.155798950×10^0,-3.153492279×10^0
6.237788125×10^0,1.930984497×10^0,6.184838562×10^0,-3.216810608×10^0
6.247738125×10^0,2.007475433×10^0,6.192472687×10^0,-3.371439056×10^0
6.257687125×10^0,2.085463257×10^0,6.304888916×10^0,-3.555406494×10^0
6.267636125×10^0,1.776505737×10^0,6.315816193×10^0,-3.960613861×10^0
6.277586125×10^0,1.247655487×10^0,6.327491913×10^0,-4.337080994×10^0
6.287535125×10^0,6.816824341×10^-1,6.562952271×10^0,-4.436324615×10^0
6.297484125×10^0,9.879455566×10^-2,6.697223053×10^0,-4.308340759×10^0
6.307434125×10^0,-4.564009094×10^-1,6.649172974×10^0,-4.217629395×10^0
6.317383125×10^0,-1.050365753×10^0,6.436764679×10^0,-4.178860016×10^0
6.327333125×10^0,-1.597328339×10^0,6.114035797×10^0,-4.186045074×10^0
6.337282125×10^0,-2.123783569×10^0,5.875132599×10^0,-4.213138733×10^0
6.347231125×10^0,-2.604434052×10^0,5.878276062×10^0,-4.342469788×10^0
6.357181125×10^0,-3.170706482×10^0,6.126459961×10^0,-4.492607574×10^0
6.367130125×10^0,-3.800596619×10^0,6.590644684×10^0,-4.631518707×10^0
6.377080125×10^0,-4.220623169×10^0,7.231761475×10^0,-4.822671204×10^0
6.387029125×10^0,-4.440066833×10^0,7.963140564×10^0,-4.962181091×10^0
6.396978125×10^0,-4.526137848×10^0,8.661288757×10^0,-4.980443115×10^0
6.406928125×10^0,-4.433779907×10^0,9.265133057×10^0,-4.884642334×10^0
6.416877125×10^0,-4.195625153×10^0,9.649084625×10^0,-4.692591705×10^0
6.426827125×10^0,-3.782933350×10^0,9.833351440×10^0,-4.384083252×10^0
6.436776125×10^0,-3.173251190×10^0,9.850865021×10^0,-4.002975769×10^0
6.446725125×10^0,-2.625091095×10^0,9.694739685×10^0,-3.604953461×10^0
6.456675125×10^0,-2.313139801×10^0,9.396859131×10^0,-3.251239014×10^0
6.466624125×10^0,-2.314786377×10^0,9.120533752×10^0,-3.137475586×10^0
6.476574125×10^0,-2.619851990×10^0,9.012757874×10^0,-3.278632050×10^0
6.486523125×10^0,-2.883902893×10^0,9.140142975×10^0,-3.662134552×10^0
6.496472125×10^0,-3.114722900×10^0,9.211095428×10^0,-4.221820679×10^0
6.506422125×10^0,-3.279230804×10^0,9.423054657×10^0,-5.379213867×10^0
6.516371125×10^0,-2.490071869×10^0,1.133398087×10^1,-7.355853424×10^0
6.526321125×10^0,-8.848100281×10^-1,1.341255844×10^1,-8.819360046×10^0
6.536270125×10^0,6.876699829×10^-1,1.426249100×10^1,-8.226293335×10^0
6.546219125×10^0,2.161654816×10^0,1.371433090×10^1,-6.380032654×10^0
6.556169125×10^0,3.314407654×10^0,1.224962677×10^1,-3.897295532×10^0
6.566118125×10^0,3.844904480×10^0,1.092098969×10^1,-1.702709198×10^0
6.576068125×10^0,3.980223083×10^0,9.862091675×10^0,-2.390528870×10^-1
6.586017125×10^0,3.736380157×10^0,9.074878693×10^0,6.236032104×10^-1
6.595966125×10^0,2.784659271×10^0,8.466244354×10^0,9.834548950×10^-1
6.605916125×10^0,1.702110443×10^0,8.132288818×10^0,9.386979675×10^-1
6.615865125×10^0,1.192270660×10^0,8.170010376×10^0,7.220983887×10^-1
6.625815125×10^0,1.049317932×10^0,8.447383575×10^0,4.082011414×10^-1
6.635764125×10^0,1.030606842×10^0,8.814270630×10^0,8.322692871×10^-2
6.645713125×10^0,1.088985443×10^0,9.266180878×10^0,-2.612068176×10^-1
6.655663125×10^0,1.112187195×10^0,9.703721008×10^0,-6.081852722×10^-1
6.665612125×10^0,1.178798676×10^0,1.011207184×10^1,-8.376580811×10^-1
6.675562125×10^0,1.272952881×10^0,1.045605652×10^1,-9.855505371×10^-1
6.685511125×10^0,1.407672729×10^0,1.072834030×10^1,-1.103804626×10^0
6.695460125×10^0,1.574575653×10^0,1.088626190×10^1,-1.159039764×10^0
6.705410125×10^0,1.650467834×10^0,1.077728851×10^1,-1.288370819×10^0
6.715359125×10^0,1.723066864×10^0,1.062266006×10^1,-1.516496429×10^0
6.725308125×10^0,1.798509979×10^0,1.035816010×10^1,-1.686393127×10^0
6.735258125×10^0,1.815125427×10^0,1.003827530×10^1,-1.735491028×10^0
6.745207125×10^0,1.786085815×10^0,9.793683929×10^0,-1.541943512×10^0
6.755157125×10^0,1.571282501×10^0,9.569001160×10^0,-1.175505524×10^0
6.765106750×10^0,1.205592957×10^0,9.318871307×10^0,-5.679190063×10^-1
6.775055750×10^0,7.556286621×10^-1,9.006171570×10^0,5.224136353×10^-2
6.785005750×10^0,3.900888062×10^-1,8.804989929×10^0,4.819976807×10^-1
6.794954750×10^0,1.731898499×10^-1,8.686286774×10^0,8.131091309×10^-1
6.804904750×10^0,5.837860107×10^-2,8.611741791×10^0,9.779164124×10^-1
6.814853750×10^0,-1.556762695×10^-2,8.642427979×10^0,9.113049316×10^-1
6.824802750×10^0,-9.415420532×10^-2,8.687184906×10^0,6.462062073×10^-1
6.834752750×10^0,-8.427474976×10^-2,8.824299774×10^0,2.848576355×10^-1
6.844701750×10^0,1.630110168×10^-1,8.916807404×10^0,-2.074685669×10^-1
6.854651750×10^0,3.844006348×10^-1,8.767567749×10^0,-5.794450378×10^-1
6.864600750×10^0,3.332070923×10^-1,8.531209259×10^0,-6.084846497×10^-1
6.874549750×10^0,3.122506714×10^-1,8.256680145×10^0,-3.897894287×10^-1
6.884499750×10^0,5.810916138×10^-1,8.153843994×10^0,4.086502075×10^-2
6.894448750×10^0,8.170010376×10^-1,8.094716949×10^0,4.315525818×10^-1
6.904398750×10^0,8.857081604×10^-1,7.775131531×10^0,6.942562866×10^-1
6.914347750×10^0,8.086184692×10^-1,7.410040741×10^0,8.666976929×10^-1
6.924296750×10^0,7.002438354×10^-1,7.143145752×10^0,7.415579224×10^-1
6.934246750×10^0,5.198689270×10^-1,6.882837067×10^0,4.206253052×10^-2
6.944195750×10^0,3.391946411×10^-1,6.950496368×10^0,-6.105802917×10^-1
6.954145750×10^0,1.878593445×10^-1,7.275620270×10^0,-9.336085510×10^-1
6.964094750×10^0,1.128652954×10^-1,7.540269928×10^0,-1.045276337×10^0
6.974043750×10^0,1.047821045×10^-3,7.587122498×10^0,-1.111887817×10^0
6.983993750×10^0,-9.924362183×10^-2,7.675887909×10^0,-1.089584198×10^0
6.993942750×10^0,-7.604187012×10^-2,7.890541534×10^0,-1.041983185×10^0
7.003892750×10^0,-8.607101440×10^-2,8.257578278×10^0,-1.178648987×10^0
7.013841750×10^0,-2.496807861×10^-1,8.829538879×10^0,-1.402433624×10^0
7.023790750×10^0,-4.514611816×10^-1,9.573192444×10^0,-1.615141296×10^0
7.033740750×10^0,-7.051835632×10^-1,1.039348663×10^1,-1.762584686×10^0
7.043689750×10^0,-1.004710693×10^0,1.118848343×10^1,-1.945803680×10^0
7.053639750×10^0,-1.430575104×10^0,1.191147995×10^1,-2.503244476×10^0
7.063588750×10^0,-1.982028351×10^0,1.248029709×10^1,-3.172353058×10^0
7.073537750×10^0,-2.580483856×10^0,1.277668076×10^1,-3.154240723×10^0
7.083487750×10^0,-3.164419556×10^0,1.287487656×10^1,-2.675536194×10^0
7.093436750×10^0,-3.679199066×10^0,1.289538391×10^1,-2.329904938×10^0
7.103385750×10^0,-4.150868225×10^0,1.279943344×10^1,-2.357148285×10^0
7.113335750×10^0,-4.594844971×10^0,1.277159134×10^1,-2.542911987×10^0
7.123284750×10^0,-4.869673462×10^0,1.271066803×10^1,-2.582130432×10^0
7.133234750×10^0,-4.817432098×10^0,1.266082169×10^1,-2.541564789×10^0
7.143183750×10^0,-4.058959351×10^0,1.281694702×10^1,-2.585872650×10^0
7.153132750×10^0,-2.460283813×10^0,1.313129333×10^1,-2.519111481×10^0
7.163082750×10^0,-1.076411591×10^0,1.343830490×10^1,-1.693578186×10^0
7.173031750×10^0,-1.695973206×10^-1,1.348545685×10^1,-6.548881531×10^-1
7.182981750×10^0,4.564009094×10^-1,1.328173050×10^1,-1.701960754×10^-1
7.192930750×10^0,1.046324158×10^0,1.297801208×10^1,-2.754272461×10^-1
7.202879750×10^0,1.634600830×10^0,1.279494278×10^1,-7.406597900×10^-1
7.212829750×10^0,2.164947968×10^0,1.246532822×10^1,-1.016985168×10^0
7.222778750×10^0,2.735561371×10^0,1.191776688×10^1,-7.818241882×10^-1
7.232728750×10^0,3.233575745×10^0,1.134924911×10^1,-2.833607483×10^-1
7.242677750×10^0,3.797303467×10^0,1.093521011×10^1,1.862127686×10^-1
7.252626750×10^0,4.495751038×10^0,1.065529221×10^1,5.376818848×10^-1
7.262576750×10^0,5.103936310×10^0,1.052835617×10^1,8.973838806×10^-1
7.272525750×10^0,5.495821381×10^0,1.039917480×10^1,1.254391479×10^0
7.282475750×10^0,5.395380249×10^0,1.013886612×10^1,1.494791565×10^0
7.292424750×10^0,4.927153931×10^0,9.767189026×10^0,1.601669312×10^0
7.302373750×10^0,4.186344452×10^0,9.410331116×10^0,1.750759277×10^0
7.312323750×10^0,3.753145294×10^0,9.249415741×10^0,1.849254456×10^0
7.322272750×10^0,3.636986847×10^0,9.247619476×10^0,1.726958771×10^0
7.332222750×10^0,3.644321594×10^0,9.391769714×10^0,1.460063782×10^0
7.342171750×10^0,3.636388092×10^0,9.603279877×10^0,1.233435059×10^0
7.352120750×10^0,3.591780853×10^0,9.789642334×10^0,9.851014709×10^-1
7.362070750×10^0,3.439697113×10^0,9.867031403×10^0,6.179150391×10^-1
7.372019750×10^0,3.197201385×10^0,9.980345764×10^0,1.282832336×10^-1
7.381969750×10^0,2.869832153×10^0,1.024349854×10^1,-2.451901245×10^-1
7.391918750×10^0,2.560275879×10^0,1.068912186×10^1,-4.638853455×10^-1
7.401867750×10^0,2.425256653×10^0,1.098430801×10^1,-5.396278381×10^-1
7.411817750×10^0,2.743045807×10^0,1.097218323×10^1,-6.650669861×10^-1
7.421766750×10^0,3.036884766×10^0,1.078477295×10^1,-1.368753662×10^0
7.431716750×10^0,3.261866913×10^0,1.033510803×10^1,-2.339185638×10^0
7.441665750×10^0,3.475023651×10^0,9.718390503×10^0,-3.372935944×10^0
7.451614750×10^0,3.802692261×10^0,9.397308197×10^0,-4.395758972×10^0
7.461564750×10^0,4.182302856×10^0,9.180409241×10^0,-4.803511047×10^0
7.471513750×10^0,4.428540802×10^0,8.701405334×10^0,-4.691394196×10^0
7.481463750×10^0,4.264931030×10^0,8.268655243×10^0,-4.281097412×10^0
7.491412750×10^0,3.709436188×10^0,8.029003601×10^0,-3.720962219×10^0
7.501361750×10^0,3.093317413×10^0,7.811655579×10^0,-3.118016052×10^0
7.511311750×10^0,2.750380554×10^0,7.957003326×10^0,-2.548001404×10^0
7.521260750×10^0,2.601290588×10^0,8.278983765×10^0,-2.041005707×10^0
7.531210750×10^0,2.393372955×10^0,8.698860626×10^0,-1.640588379×10^0
7.541159750×10^0,2.055375824×10^0,9.073232117×10^0,-1.376088409×10^0
7.551108750×10^0,1.556014252×10^0,9.169182587×10^0,-1.135688324×10^0
7.561058750×10^0,9.506730652×10^-1,9.142238617×10^0,-1.049617310×10^0
7.571007750×10^0,7.499404907×10^-2,8.760233002×10^0,-1.227297821×10^0
7.580956750×10^0,-8.430468750×10^-1,8.342451782×10^0,-1.579814758×10^0
7.590906750×10^0,-1.552571411×10^0,8.170459442×10^0,-1.947300568×10^0
7.600855750×10^0,-1.963317261×10^0,7.965236206×10^0,-2.251767426×10^0
7.610805750×10^0,-1.885329437×10^0,7.795788574×10^0,-2.319277039×10^0
7.620754750×10^0,-1.716929626×10^0,7.765551453×10^0,-2.295626221×10^0
7.630704750×10^0,-1.657503204×10^0,7.641160126×10^0,-2.478246460×10^0
7.640653750×10^0,-1.972298584×10^0,7.344477081×10^0,-2.693648529×10^0
7.650602750×10^0,-2.655926971×10^0,6.856491852×10^0,-2.744243317×10^0
7.660552750×10^0,-3.266357574×10^0,6.288872223×10^0,-3.105292511×10^0
7.670501750×10^0,-3.794459381×10^0,5.534740448×10^0,-3.341351624×10^0
7.680450750×10^0,-4.158652039×10^0,4.660109253×10^0,-3.562142487×10^0
7.690400750×10^0,-4.363875275×10^0,3.560645599×10^0,-4.111350403×10^0
7.700349750×10^0,-4.604125671×10^0,2.544857941×10^0,-5.019960938×10^0
7.710299750×10^0,-4.679119720×10^0,1.732796631×10^0,-5.977070618×10^0
7.720248750×10^0,-4.741689606×10^0,1.310524750×10^0,-6.406228180×10^0
7.730197750×10^0,-4.630171509×10^0,1.387764130×10^0,-6.514004059×10^0
7.740147750×10^0,-4.456083527×10^0,1.960622864×10^0,-6.518345032×10^0
7.750096750×10^0,-4.252806244×10^0,2.873274994×10^0,-6.516099701×10^0
7.760046750×10^0,-4.156556396×10^0,4.035308533×10^0,-6.807693329×10^0
7.769995750×10^0,-4.199666748×10^0,5.445376282×10^0,-7.285799103×10^0
7.779944750×10^0,-4.173022156×10^0,6.880142670×10^0,-7.828570404×10^0
7.789894750×10^0,-4.198169861×10^0,8.152197418×10^0,-8.270750885×10^0
7.799843750×10^0,-4.555177460×10^0,8.701405334×10^0,-8.442443848×10^0
7.809793750×10^0,-4.990771637×10^0,8.556656342×10^0,-8.069868622×10^0
7.819742750×10^0,-5.293741608×10^0,8.086035004×10^0,-7.416177979×10^0
7.829691750×10^0,-5.083728333×10^0,7.573800201×10^0,-6.945556641×10^0
7.839641750×10^0,-4.241878967×10^0,7.171436920×10^0,-6.844367065×10^0
7.849590750×10^0,-3.498225403×10^0,6.697971497×10^0,-6.761140137×10^0
7.859540750×10^0,-3.065325623×10^0,6.212530975×10^0,-6.467301178×10^0
7.869489750×10^0,-2.818039856×10^0,5.777685242×10^0,-5.927373962×10^0
7.879438750×10^0,-2.670746155×10^0,5.478906555×10^0,-5.376369781×10^0
7.889388750×10^0,-2.648891602×10^0,5.378764801×10^0,-4.951403503×10^0
7.899337750×10^0,-2.759361877×10^0,5.528004456×10^0,-4.803511047×10^0
7.909287750×10^0,-2.934048615×10^0,5.866899719×10^0,-4.935835876×10^0
7.919236750×10^0,-3.187471619×10^0,6.410718842×10^0,-5.391937408×10^0
7.929185750×10^0,-3.397933960×10^0,7.350614319×10^0,-6.386768646×10^0
7.939135750×10^0,-3.291056213×10^0,9.090596008×10^0,-7.801177368×10^0
7.949084750×10^0,-2.427951050×10^0,1.186522614×10^1,-1.047671356×10^1
7.959034750×10^0,-1.167721710×10^0,1.459210556×10^1,-1.316632050×10^1
7.968983750×10^0,-9.815089417×10^-1,1.636726410×10^1,-1.355072113×10^1
7.978932750×10^0,-1.419947205×10^0,1.668864578×10^1,-1.114058304×10^1
7.988882750×10^0,-1.556912384×10^0,1.525837006×10^1,-7.518265686×10^0
7.998831750×10^0,-5.794450378×10^-1,1.283251465×10^1,-4.702022095×10^0
8.008781750×10^0,9.391470337×10^-1,1.059721298×10^1,-2.915636902×10^0
8.018730750×10^0,2.670895844×10^0,9.311536560×10^0,-1.864971771×10^0
8.028679750×10^0,3.924688568×10^0,8.735384674×10^0,-1.503473511×10^0
8.038629750×10^0,4.375101929×10^0,8.223598938×10^0,-1.080602875×10^0
8.048578750×10^0,4.968018951×10^0,8.005352783×10^0,-6.319857788×10^-1
8.058527750×10^0,5.290448456×10^0,8.096363525×10^0,-6.066883850×10^-1
8.068477750×10^0,5.073100433×10^0,8.585246887×10^0,-7.342231750×10^-1
8.078426750×10^0,4.367617493×10^0,9.484127655×10^0,-8.217910767×10^-1
8.088376750×10^0,3.419339447×10^0,1.038585251×10^1,-1.060095520×10^0
8.098325750×10^0,2.515968018×10^0,1.126886627×10^1,-1.431922302×10^0
8.108275750×10^0,1.845661926×10^0,1.204619980×10^1,-1.670226746×10^0
8.118224750×10^0,1.510359192×10^0,1.258582764×10^1,-1.778302002×10^0
8.128173750×10^0,1.415306854×10^0,1.250544479×10^1,-1.619781647×10^0
8.138123750×10^0,1.262923737×10^0,1.162093414×10^1,-1.215622101×10^0
8.148072750×10^0,1.046174469×10^0,1.057715469×10^1,-7.628137207×10^-1
8.158021750×10^0,7.523355103×10^-1,9.685009918×10^0,-3.454815674×10^-1
8.167971750×10^0,4.598437500×10^-1,8.995992737×10^0,-9.056167603×10^-2
8.177920750×10^0,1.486408997×10^-1,8.393495636×10^0,2.499801636×10^-2
8.187870750×10^0,-2.257305908×10^-1,7.995772705×10^0,-2.088157654×10^-1
8.197819750×10^0,-6.411167908×10^-1,7.905360718×10^0,-1.042581940×10^0
8.207768750×10^0,-1.185384979×10^0,7.912096710×10^0,-2.350112915×10^0
8.217718750×10^0,-1.631457367×10^0,7.858508148×10^0,-3.459905090×10^0
8.227667750×10^0,-2.011816406×10^0,8.059689789×10^0,-4.024680634×10^0
8.237617750×10^0,-1.928290100×10^0,8.521778870×10^0,-3.737577667×10^0
8.247566750×10^0,-1.447639618×10^0,9.032816162×10^0,-2.727328491×10^0
8.257515750×10^0,-1.021625519×10^0,9.334438934×10^0,-1.621727600×10^0
8.267465750×10^0,-7.972421265×10^-1,9.554631042×10^0,-8.345146179×10^-1
8.277414750×10^0,-8.104147339×10^-1,9.612111511×10^0,-4.264631653×10^-1
8.287364750×10^0,-9.388476562×10^-1,9.486522675×10^0,-3.600013733×10^-1
8.297313750×10^0,-1.072819061×10^0,9.270072784×10^0,-6.221063232×10^-1
8.307262750×10^0,-1.181343384×10^0,8.887618103×10^0,-8.202941895×10^-1
8.317212750×10^0,-1.355431366×10^0,8.439599762×10^0,-9.119036865×10^-1
8.327161750×10^0,-1.546284485×10^0,8.037535858×10^0,-9.364526367×10^-1
8.337111750×10^0,-1.728755035×10^0,7.696694641×10^0,-9.809101868×10^-1
8.347060750×10^0,-1.910626831×10^0,7.329208832×10^0,-1.107995911×10^0
8.357009750×10^0,-2.291884003×10^0,7.093299408×10^0,-1.484163666×10^0
8.366959750×10^0,-2.860551453×10^0,7.052584076×10^0,-2.215991821×10^0
8.376908750×10^0,-3.416046295×10^0,7.112908630×10^0,-3.333268433×10^0
8.386858750×10^0,-3.645369415×10^0,7.402556305×10^0,-3.745960236×10^0
8.396807750×10^0,-3.175945587×10^0,8.014034729×10^0,-3.140469360×10^0
8.406756750×10^0,-2.092199249×10^0,8.756939850×10^0,-2.278561707×10^0
8.416706750×10^0,-1.243314514×10^0,9.325158234×10^0,-1.687440948×10^0
8.426655750×10^0,-9.223818970×10^-1,9.669591980×10^0,-1.285377045×10^0
8.436605750×10^0,-9.030720520×10^-1,9.822274475×10^0,-1.492396545×10^0
8.446554750×10^0,-1.007554779×10^0,1.009874954×10^1,-2.145488434×10^0
8.456503750×10^0,-1.131796417×10^0,1.046743286×10^1,-2.500999146×10^0
8.466453750×10^0,-1.216220856×10^0,1.087862778×10^1,-2.556234283×10^0
8.476402750×10^0,-1.297801208×10^0,1.122321121×10^1,-2.744093628×10^0
8.486352750×10^0,-1.316512299×10^0,1.157423126×10^1,-3.085683289×10^0
8.496301750×10^0,-1.203197937×10^0,1.199051559×10^1,-3.470532990×10^0
8.506250750×10^0,-9.747729492×10^-1,1.240724899×10^1,-3.869004364×10^0
8.516200750×10^0,-7.436535645×10^-1,1.277024414×10^1,-4.246070251×10^0
8.526149750×10^0,-4.068539429×10^-1,1.310614563×10^1,-4.433330841×10^0
8.536099750×10^0,-1.001417542×10^-1,1.331526077×10^1,-4.307592316×10^0
8.546048750×10^0,8.487350464×10^-2,1.339758957×10^1,-3.708388367×10^0
8.555997750×10^0,2.787203979×10^-1,1.340372681×10^1,-2.938539276×10^0
8.565947750×10^0,3.409909058×10^-1,1.331885330×10^1,-2.248923340×10^0
8.575896750×10^0,2.923420715×10^-1,1.320314392×10^1,-1.732646942×10^0
8.585846750×10^0,1.392105103×10^-2,1.334924011×10^1,-1.342408447×10^0
8.595795750×10^0,-5.285508728×10^-1,1.357182724×10^1,-5.307962036×10^-1
8.605744750×10^0,-6.873706055×10^-1,1.367451370×10^1,2.062710571×10^-1
8.615694750×10^0,-5.351371765×10^-1,1.353245911×10^1,3.396437073×10^-1
8.625643750×10^0,-1.451980591×10^-1,1.294298492×10^1,6.810836792×10^-2
8.635593750×10^0,4.415817261×10^-1,1.201162170×10^1,-5.239105225×10^-3
8.645542750×10^0,8.931925964×10^-1,1.077204941×10^1,2.002835083×10^-1
8.655491750×10^0,1.228495331×10^0,9.376950531×10^0,2.900967407×10^-1
8.665441750×10^0,1.727557526×10^0,8.237070923×10^0,2.574645996×10^-2
8.675390750×10^0,2.135159912×10^0,7.474107513×10^0,-3.311114502×10^-1
8.685340750×10^0,2.402803345×10^0,7.078031158×10^0,-6.834786987×10^-1
8.695289750×10^0,2.582280121×10^0,7.032675476×10^0,-8.096662903×10^-1
8.705238750×10^0,3.186573486×10^0,7.585924988×10^0,-9.936337280×10^-1
8.715188750×10^0,3.919150085×10^0,8.357869720×10^0,-1.449884949×10^0
8.725137750×10^0,4.278552704×10^0,8.942553864×10^0,-2.025587769×10^0
8.735087750×10^0,4.268074493×10^0,9.371861115×10^0,-2.610271912×10^0
8.745036750×10^0,3.983067169×10^0,9.809401245×10^0,-3.239413605×10^0
8.754985750×10^0,3.171754303×10^0,1.052760773×10^1,-3.618874512×10^0
8.764935125×10^0,1.875899048×10^0,1.133098709×10^1,-4.056264954×10^0
8.774884125×10^0,8.195457458×10^-1,1.146780258×10^1,-4.648134155×10^0
8.784834125×10^0,2.493814087×10^-1,1.059017761×10^1,-5.123844910×10^0
8.794783125×10^0,3.966751099×10^-1,9.283544769×10^0,-4.711153107×10^0
8.804732125×10^0,7.212002563×10^-1,8.092172241×10^0,-3.799848175×10^0
8.814682125×10^0,7.027885437×10^-1,7.214696960×10^0,-3.206931152×10^0
8.824631125×10^0,5.704637146×10^-1,6.684948578×10^0,-2.834206238×10^0
8.834581125×10^0,4.578977966×10^-1,6.311774597×10^0,-2.452649689×10^0
8.844530125×10^0,2.564167786×10^-1,6.422394562×10^0,-2.353106689×10^0
8.854479125×10^0,2.074685669×10^-1,6.587650909×10^0,-2.523602142×10^0
8.864429125×10^0,3.463796997×10^-1,6.770869904×10^0,-2.516417084×10^0
8.874378125×10^0,3.481759644×10^-1,6.883884888×10^0,-2.243534546×10^0
8.884328125×10^0,4.246669006×10^-1,7.317533112×10^0,-1.994602203×10^0
8.894277125×10^0,1.136137390×10^-1,7.717950439×10^0,-2.033670959×10^0
8.904226125×10^0,-6.282435608×10^-1,8.034841461×10^0,-2.338137817×10^0
8.914176125×10^0,-1.627565460×10^0,8.174201660×10^0,-2.864593048×10^0
8.924125125×10^0,-2.481240234×10^0,8.048014069×10^0,-3.292852478×10^0
8.934075125×10^0,-3.014880524×10^0,7.673792267×10^0,-3.498075714×10^0
8.944024125×10^0,-3.051105194×10^0,7.631130981×10^0,-3.325484619×10^0
8.953973125×10^0,-2.692001953×10^0,7.490273895×10^0,-2.981200562×10^0
8.963923125×10^0,-2.403402100×10^0,7.086114349×10^0,-2.678979034×10^0
8.973872125×10^0,-2.439477081×10^0,6.530918884×10^0,-2.560275879×10^0
8.983821125×10^0,-2.544259186×10^0,6.108647003×10^0,-2.701282654×10^0
8.993771125×10^0,-2.515219574×10^0,5.999823303×10^0,-2.987487488×10^0
9.003720125×10^0,-2.366279297×10^0,6.123466187×10^0,-3.331472168×10^0
9.013670125×10^0,-2.332299957×10^0,6.316714325×10^0,-3.782334595×10^0
9.023619125×10^0,-2.211800537×10^0,6.507417755×10^0,-4.461921387×10^0
9.033569125×10^0,-1.621428223×10^0,6.740333405×10^0,-5.235812073×10^0
9.043518125×10^0,-1.082249451×10^0,6.728507996×10^0,-6.000422058×10^0
9.053467125×10^0,-7.237449646×10^-1,6.527476044×10^0,-6.738836517×10^0
9.063417125×10^0,-5.053491211×10^-1,6.408323822×10^0,-7.328161011×10^0
9.073366125×10^0,-3.570075989×10^-1,6.384972382×10^0,-7.624844055×10^0
9.083316125×10^0,-3.432362366×10^-1,6.404431915×10^0,-7.552993469×10^0
9.093265125×10^0,-4.296066284×10^-1,6.454128571×10^0,-7.319628754×10^0
9.103214125×10^0,-6.617738342×10^-1,6.573580170×10^0,-7.020850067×10^0
9.113164125×10^0,-1.105600891×10^0,6.746620331×10^0,-6.723568268×10^0
9.123113125×10^0,-1.785636749×10^0,7.093748474×10^0,-6.506070557×10^0
9.133063125×10^0,-2.807411957×10^0,7.693251801×10^0,-6.228996735×10^0
9.143012125×10^0,-3.706741791×10^0,8.489296417×10^0,-5.772446136×10^0
9.152961125×10^0,-4.262685699×10^0,9.351503448×10^0,-5.225333862×10^0
9.162911125×10^0,-4.803361359×10^0,1.004980133×10^1,-4.851860504×10^0
9.172860125×10^0,-5.125341797×10^0,1.083237396×10^1,-4.534670105×10^0
9.182809125×10^0,-4.713697815×10^0,1.244467117×10^1,-3.831731873×10^0
9.192759125×10^0,-3.824696503×10^0,1.488534576×10^1,-3.719615021×10^0
9.202708125×10^0,-2.365381165×10^0,1.668340668×10^1,-3.691174164×10^0
9.212658125×10^0,-6.590794373×10^-1,1.716420685×10^1,-3.656895447×10^0
9.222607125×10^0,8.104147339×10^-1,1.637175476×10^1,-3.058140564×10^0
9.232557125×10^0,1.915267181×10^0,1.463386871×10^1,-2.248324585×10^0
9.242506125×10^0,2.445764008×10^0,1.260109589×10^1,-1.750759277×10^0
9.252455125×10^0,2.198328552×10^0,1.067250641×10^1,-1.624421997×10^0
9.262405125×10^0,1.630559235×10^0,8.970994720×10^0,-1.535506897×10^0
9.272354125×10^0,1.110390930×10^0,7.719447327×10^0,-1.405128021×10^0
9.282304125×10^0,7.156617737×10^-1,6.896608429×10^0,-1.334025879×10^0
9.292253125×10^0,4.454736328×10^-1,6.480473785×10^0,-1.272054749×10^0
9.302202125×10^0,2.529739380×10^-1,6.531367950×10^0,-1.128952332×10^0
9.312152125×10^0,1.483415222×10^-1,7.032376099×10^0,-1.008602600×10^0
9.322101125×10^0,1.347198486×10^-2,7.811056824×10^0,-9.107061768×10^-1
9.332050125×10^0,-1.389111328×10^-1,8.639284515×10^0,-9.011260986×10^-1
