"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.029280250×10^0,3.444262221×10^-2,-3.487389565×10^0,3.309479237×10^0
1.039229250×10^0,-1.760174185×10^-1,-3.679558992×10^0,3.170654058×10^0
1.049179250×10^0,-3.717132509×10^-1,-3.492229939×10^0,3.080445766×10^0
1.059128250×10^0,-5.802690983×10^-1,-2.930805683×10^0,3.030419827×10^0
1.069077250×10^0,-7.798311114×10^-1,-1.858359337×10^0,2.548148870×10^0
1.079027250×10^0,-5.949105024×10^-1,5.919610858×10^-1,1.062063217×10^0
1.088976250×10^0,-4.379828870×10^-1,2.745545149×10^0,-5.973316431×10^-1
1.098926250×10^0,-4.305020571×10^-1,3.880461454×10^0,-1.527500868×10^0
1.108875250×10^0,-3.177145720×10^-1,4.197490215×10^0,-1.540279031×10^0
1.118824250×10^0,-1.448016465×10^-1,3.839602947×10^0,-1.109924674×10^0
1.128774250×10^0,-1.330404878×10^-1,3.012844324×10^0,-5.337486267×10^-1
1.138723250×10^0,-2.880825400×10^-1,1.913099885×10^0,2.876137197×10^-2
1.148672250×10^0,-3.990298808×10^-1,9.864276648×10^-1,5.050467849×10^-1
1.158622250×10^0,-3.293599784×10^-1,4.028720558×10^-1,8.174946904×10^-1
1.168571250×10^0,-1.143531278×10^-1,1.622442156×10^-1,8.763452768×10^-1
1.178521250×10^0,1.487365663×10^-1,1.532872021×10^-1,7.660409212×10^-1
1.188470250×10^0,3.614037931×10^-1,2.050601840×10^-1,5.596626401×10^-1
1.198419250×10^0,4.497288764×10^-1,2.297865599×10^-1,2.618959546×10^-1
1.208369250×10^0,3.627325594×10^-1,1.419376135×10^-1,-1.035074368×10^-1
1.218318250×10^0,1.555991173×10^-1,-6.847287714×10^-2,-3.798469007×10^-1
1.228268250×10^0,-1.212130580×10^-2,-2.377364188×10^-1,-5.077847838×10^-1
1.238217250×10^0,-7.978183776×10^-2,-2.847193778×10^-1,-5.401659012×10^-1
1.248166250×10^0,-5.614011735×10^-2,-2.261824757×10^-1,-5.098734498×10^-1
1.258116250×10^0,3.484198824×10^-2,-1.231983006×10^-1,-4.567531943×10^-1
1.268065250×10^0,1.551954299×10^-1,-1.609006524×10^-2,-4.129711390×10^-1
1.278015250×10^0,2.781897783×10^-1,9.946608543×10^-2,-3.842388391×10^-1
1.287964250×10^0,3.974075019×10^-1,2.086965144×10^-1,-3.545985818×10^-1
1.297913250×10^0,4.985447824×10^-1,3.087567985×10^-1,-3.083218932×10^-1
1.307863250×10^0,5.735964179×10^-1,3.847055435×10^-1,-2.396110594×10^-1
1.317812250×10^0,6.194206476×10^-1,4.236630797×10^-1,-1.570805013×10^-1
1.327762250×10^0,6.338527799×10^-1,4.164875746×10^-1,-7.352448255×10^-2
1.337711250×10^0,6.147062778×10^-1,3.906176388×10^-1,-2.633531112×10^-3
1.347660250×10^0,5.759204030×10^-1,3.796008229×10^-1,4.586856812×10^-2
1.357610250×10^0,5.199791193×10^-1,3.973494768×10^-1,7.011584938×10^-2
1.367559250×10^0,4.588460028×10^-1,4.337422252×10^-1,6.631819904×10^-2
1.377508250×10^0,3.836194277×10^-1,4.214583933×10^-1,2.506450564×10^-2
1.387458250×10^0,2.982160449×10^-1,3.751097322×10^-1,-5.595958978×10^-2
1.397407250×10^0,2.015710026×10^-1,3.301446438×10^-1,-1.782878935×10^-1
1.407357250×10^0,8.552138507×10^-2,2.766956687×10^-1,-3.392317593×10^-1
1.417306250×10^0,-3.399169073×10^-2,1.986759901×10^-1,-5.039373636×10^-1
1.427255250×10^0,-1.599125266×10^-1,9.416349977×10^-2,-6.611973643×10^-1
1.437205250×10^0,-2.468506098×10^-1,1.009697393×10^-1,-7.994849086×10^-1
1.447154250×10^0,-2.951869369×10^-1,1.983841509×10^-1,-8.869568110×10^-1
1.457104250×10^0,-3.047508895×10^-1,3.895719349×10^-1,-9.158214331×10^-1
1.467053250×10^0,-2.745979726×10^-1,6.794900298×10^-1,-8.799833655×10^-1
1.477002250×10^0,-2.402351946×10^-1,1.026950836×10^0,-8.062295318×10^-1
1.486952250×10^0,-2.182197273×10^-1,1.346512079×10^0,-7.351428866×10^-1
1.496901250×10^0,-2.178974897×10^-1,1.588265896×10^0,-6.867101192×10^-1
1.506851250×10^0,-2.422609478×10^-1,1.738984466×10^0,-6.767951846×10^-1
1.516800250×10^0,-2.741920054×10^-1,1.779850841×10^0,-6.780277491×10^-1
1.526749250×10^0,-3.111487329×10^-1,1.721798062×10^0,-6.733509898×10^-1
1.536699250×10^0,-3.312129974×10^-1,1.612146974×10^0,-6.590034962×10^-1
1.546648250×10^0,-3.304570913×10^-1,1.483914495×10^0,-6.451104879×10^-1
1.556598250×10^0,-3.111417294×10^-1,1.347090006×10^0,-6.386733055×10^-1
1.566547250×10^0,-2.866359353×10^-1,1.223788023×10^0,-6.285374165×10^-1
1.576496250×10^0,-2.784930468×10^-1,1.131502867×10^0,-5.970255733×10^-1
1.586446250×10^0,-2.854575515×10^-1,1.073583603×10^0,-5.313900709×10^-1
1.596395250×10^0,-2.976180911×10^-1,9.936611056×10^-1,-4.090301096×10^-1
1.606345250×10^0,-3.052295744×10^-1,9.149045348×10^-1,-2.824190557×10^-1
1.616294250×10^0,-3.258996904×10^-1,8.729656339×10^-1,-1.782721430×10^-1
1.626243250×10^0,-3.456377983×10^-1,8.703143597×10^-1,-1.152418181×10^-1
1.636193250×10^0,-3.316207826×10^-1,8.880406022×10^-1,-9.244968742×10^-2
1.646142250×10^0,-2.849139869×10^-1,8.808127642×10^-1,-6.992726773×10^-2
1.656092250×10^0,-2.341898233×10^-1,8.246989250×10^-1,-3.183341399×10^-2
1.666041250×10^0,-1.816532761×10^-1,7.530997992×10^-1,1.376843546×10^-3
1.675990250×10^0,-1.252129078×10^-1,6.782141328×10^-1,1.758457534×10^-2
1.685940250×10^0,-5.733924732×10^-2,6.104959249×10^-1,2.111665159×10^-2
1.695889250×10^0,-8.037211373×10^-3,5.661721230×10^-1,1.235458441×10^-2
1.705839250×10^0,2.791295573×10^-2,5.326699615×10^-1,3.490972798×10^-3
1.715788250×10^0,6.360863149×10^-2,4.911642969×10^-1,1.167478040×10^-4
1.725737250×10^0,9.754811972×10^-2,4.356602728×10^-1,-2.950329892×10^-2
1.735687250×10^0,1.179191694×10^-1,3.560091257×10^-1,-9.987520427×10^-2
1.745636250×10^0,1.026797667×10^-1,2.433936298×10^-1,-1.962790787×10^-1
1.755585875×10^0,5.211086944×10^-2,1.191020459×10^-1,-2.941526473×10^-1
1.765534875×10^0,-3.206203505×10^-2,2.139795199×10^-2,-3.828266561×10^-1
1.775483875×10^0,-1.364845783×10^-1,-4.633848369×10^-2,-4.344075322×10^-1
1.785433875×10^0,-2.521750331×10^-1,-7.830432802×10^-2,-4.531027079×10^-1
1.795382875×10^0,-3.477793038×10^-1,-9.428036213×10^-2,-4.228755534×10^-1
1.805332875×10^0,-3.993060291×10^-1,-8.602594584×10^-2,-3.514597714×10^-1
1.815281875×10^0,-4.055942893×10^-1,-3.861635178×10^-2,-2.377846241×10^-1
1.825230875×10^0,-3.852629960×10^-1,6.088315696×10^-2,-7.011468709×10^-2
1.835180875×10^0,-3.454085290×10^-1,2.447906733×10^-1,1.145193428×10^-1
1.845129875×10^0,-3.084467351×10^-1,4.679766595×10^-1,2.702884376×10^-1
1.855079875×10^0,-3.192791343×10^-1,6.759399772×10^-1,4.072500169×10^-1
1.865028875×10^0,-4.067077041×10^-1,8.810198307×10^-1,4.754618406×10^-1
1.874977875×10^0,-5.454373956×10^-1,1.062435865×10^0,3.826552033×10^-1
1.884927875×10^0,-6.693198681×10^-1,1.218107462×10^0,1.495808810×10^-1
1.894876875×10^0,-7.498698235×10^-1,1.325945497×10^0,-9.036725760×10^-2
1.904826875×10^0,-7.932175994×10^-1,1.367497444×10^0,-2.014449090×10^-1
1.914775875×10^0,-7.995393872×10^-1,1.367041469×10^0,-1.784743518×10^-1
1.924724875×10^0,-7.757593989×10^-1,1.301004052×10^0,-4.548630118×10^-2
1.934674875×10^0,-7.100639939×10^-1,1.139776111×10^0,1.388334781×10^-1
1.944623875×10^0,-6.070420742×10^-1,9.269204140×10^-1,3.135354519×10^-1
1.954573875×10^0,-4.776952565×10^-1,6.989822984×10^-1,4.617640674×10^-1
1.964522875×10^0,-3.376055062×10^-1,4.787255824×10^-1,5.712210536×10^-1
1.974471875×10^0,-1.943306327×10^-1,3.052709699×10^-1,6.200250387×10^-1
1.984421875×10^0,-5.693105981×10^-2,2.004057914×10^-1,6.136854291×10^-1
1.994370875×10^0,5.578190833×10^-2,1.783830523×10^-1,5.644875169×10^-1
2.004320875×10^0,1.162014306×10^-1,2.277156264×10^-1,4.986739755×10^-1
2.014269875×10^0,9.843281657×10^-2,3.169975579×10^-1,4.362961054×10^-1
2.024218875×10^0,-5.206668749×10^-3,4.247507751×10^-1,3.709104061×10^-1
2.034168875×10^0,-1.654866189×10^-1,5.044245124×10^-1,2.886605263×10^-1
2.044117875×10^0,-3.603614569×10^-1,4.983162880×10^-1,1.875453740×10^-1
2.054067875×10^0,-5.704771280×10^-1,4.210332334×10^-1,8.247115463×10^-2
2.064016875×10^0,-7.392475009×10^-1,3.180131912×10^-1,-8.131094277×10^-3
2.073965875×10^0,-8.515106440×10^-1,1.872311980×10^-1,-6.234932691×10^-2
2.083915875×10^0,-8.755747080×10^-1,7.995554805×10^-2,-1.136761978×10^-1
2.093864875×10^0,-8.250406981×10^-1,3.026096523×10^-2,-1.840427667×10^-1
2.103814875×10^0,-7.299609184×10^-1,3.481386974×10^-2,-2.835616469×10^-1
2.113763875×10^0,-6.183965802×10^-1,8.329191804×10^-2,-3.798722029×10^-1
2.123712875×10^0,-5.164151788×10^-1,1.586392969×10^-1,-4.506942034×10^-1
2.133662875×10^0,-4.595450163×10^-1,2.298314571×10^-1,-4.396021366×10^-1
2.143611875×10^0,-4.760784507×10^-1,2.872968912×10^-1,-3.653931618×10^-1
2.153561875×10^0,-5.334663391×10^-1,3.620438278×10^-1,-2.971304655×10^-1
2.163510875×10^0,-6.099730730×10^-1,4.409298301×10^-1,-2.703519166×10^-1
2.173459875×10^0,-6.868478656×10^-1,5.084947348×10^-1,-2.520032525×10^-1
2.183409875×10^0,-7.253344655×10^-1,5.404468179×10^-1,-2.173798233×10^-1
2.193358875×10^0,-7.001073956×10^-1,4.806423485×10^-1,-1.679835021×10^-1
2.203308875×10^0,-6.022931933×10^-1,3.317187130×10^-1,-1.247586086×10^-1
2.213257875×10^0,-4.307156205×10^-1,9.450270981×10^-2,-8.138663322×10^-2
2.223206875×10^0,-2.096956819×10^-1,-1.894988418×10^-1,-4.987266660×10^-2
2.233156875×10^0,1.241728477×10^-2,-4.490513206×10^-1,-5.451561883×10^-2
2.243105875×10^0,1.764941961×10^-1,-6.288412809×10^-1,-6.560364366×10^-2
2.253055875×10^0,2.590782642×10^-1,-6.984440088×10^-1,-7.275210321×10^-2
2.263004875×10^0,2.693776488×10^-1,-6.544187665×10^-1,-9.075540304×10^-2
2.272953875×10^0,2.163889855×10^-1,-5.266065001×10^-1,-1.117285937×10^-1
2.282903875×10^0,1.076277271×10^-1,-3.397551477×10^-1,-1.278638691×10^-1
2.292852875×10^0,-5.467809364×10^-2,-1.275121123×10^-1,-1.249684840×10^-1
2.302802875×10^0,-2.441595346×10^-1,8.702597022×10^-2,-1.075313240×10^-1
2.312751875×10^0,-4.325227737×10^-1,2.558487952×10^-1,-7.410971820×10^-2
2.322700875×10^0,-5.820986629×10^-1,3.321257830×10^-1,-5.286276713×10^-2
2.332650875×10^0,-6.561678648×10^-1,2.730171978×10^-1,-4.662830383×10^-2
2.342599875×10^0,-6.485870481×10^-1,6.687973440×10^-2,-1.345453504×10^-2
2.352549875×10^0,-5.742885470×10^-1,-2.134200931×10^-1,5.047171935×10^-2
2.362498875×10^0,-4.700230062×10^-1,-4.708386362×10^-1,1.097815484×10^-1
2.372447875×10^0,-3.575579822×10^-1,-6.587408781×10^-1,1.442524344×10^-1
2.382397875×10^0,-2.695365846×10^-1,-7.531138062×10^-1,1.649365872×10^-1
2.392346875×10^0,-2.151289880×10^-1,-7.426784635×10^-1,1.759074777×10^-1
2.402296875×10^0,-1.950949430×10^-1,-6.551917195×10^-1,1.837041527×10^-1
2.412245875×10^0,-1.868596524×10^-1,-5.405967236×10^-1,1.992700547×10^-1
2.422194875×10^0,-1.526666880×10^-1,-4.143478870×10^-1,2.216809690×10^-1
2.432144875×10^0,-7.758153230×10^-2,-2.735918462×10^-1,2.248067260×10^-1
2.442093875×10^0,3.444022685×10^-2,-1.312780678×10^-1,2.079484761×10^-1
2.452043875×10^0,1.457662135×10^-1,-1.290534623×10^-2,2.004524767×10^-1
2.461992875×10^0,2.221910357×10^-1,6.268294901×10^-2,2.204448730×10^-1
2.471941875×10^0,2.683340311×10^-1,1.073151305×10^-1,2.481191009×10^-1
2.481891875×10^0,3.070130646×10^-1,1.475126594×10^-1,2.588825822×10^-1
2.491840875×10^0,3.683789670×10^-1,2.027823031×10^-1,2.424266487×10^-1
2.501790875×10^0,4.500226676×10^-1,2.682629824×10^-1,1.780178398×10^-1
2.511739875×10^0,5.218915343×10^-1,2.915680408×10^-1,9.896536171×10^-2
2.521688875×10^0,6.130754948×10^-1,2.286439389×10^-1,3.495974839×10^-2
2.531638875×10^0,8.372976780×10^-1,-7.550023496×10^-2,-1.262971200×10^-3
2.541587875×10^0,1.204678178×10^0,-6.056784391×10^-1,-3.699063882×10^-2
2.551537875×10^0,1.552983165×10^0,-1.183696866×10^0,-7.040984929×10^-2
2.561486875×10^0,1.796134114×10^0,-1.797834873×10^0,-1.090954617×10^-1
2.571435875×10^0,1.874928236×10^0,-2.426463842×10^0,-1.312911063×10^-1
2.581385875×10^0,1.872350574×10^0,-2.972751379×10^0,-1.474267542×10^-1
2.591334875×10^0,1.851484776×10^0,-3.349982262×10^0,-1.407784373×10^-1
2.601284875×10^0,1.807651639×10^0,-3.606695890×10^0,-8.016569912×10^-2
2.611233875×10^0,1.736399531×10^0,-3.671172857×10^0,4.801677912×10^-2
2.621182875×10^0,1.665130854×10^0,-3.524156570×10^0,2.189075351×10^-1
2.631132875×10^0,1.614660978×10^0,-3.216125011×10^0,3.550770879×10^-1
2.641081875×10^0,1.620924354×10^0,-2.790382385×10^0,3.786513507×10^-1
2.651031875×10^0,1.659563899×10^0,-2.322410345×10^0,3.226591945×10^-1
2.660980875×10^0,1.661975026×10^0,-1.789581299×10^0,2.511056066×10^-1
2.670929875×10^0,1.584519148×10^0,-1.228796244×10^0,1.976757050×10^-1
2.680879875×10^0,1.427293539×10^0,-6.572471261×10^-1,1.444563866×10^-1
2.690828875×10^0,1.181980252×10^0,-1.544255465×10^-1,9.873817861×10^-2
2.700778875×10^0,8.769951463×10^-1,2.106957883×10^-1,5.360097811×10^-2
2.710727875×10^0,5.526998639×10^-1,4.237609208×10^-1,-2.577560209×10^-2
2.720676875×10^0,2.674904168×10^-1,4.549395442×10^-1,-1.657439321×10^-1
2.730626875×10^0,1.690948755×10^-1,2.002361715×10^-1,-3.270835578×10^-1
2.740575875×10^0,3.594271541×10^-1,-4.093869328×10^-1,-5.348476768×10^-1
2.750525875×10^0,6.840409636×10^-1,-1.054912448×10^0,-7.645604610×10^-1
2.760475750×10^0,1.032745361×10^0,-1.519533992×10^0,-8.521801233×10^-1
2.770424750×10^0,1.334257841×10^0,-1.681010485×10^0,-8.003371954×10^-1
2.780374750×10^0,1.535238862×10^0,-1.437343359×10^0,-6.785584092×10^-1
2.790323750×10^0,1.549178123×10^0,-7.839410901×10^-1,-5.208289623×10^-1
2.800272750×10^0,1.422365665×10^0,6.853005290×10^-2,-3.922117949×10^-1
2.810222750×10^0,1.247901201×10^0,8.649142981×10^-1,-3.288858235×10^-1
2.820171750×10^0,1.099963665×10^0,1.391381383×10^0,-2.998696566×10^-1
2.830121750×10^0,9.892230034×10^-1,1.603715777×10^0,-3.055677414×10^-1
2.840070750×10^0,8.999085426×10^-1,1.553702712×10^0,-3.209053576×10^-1
2.850019750×10^0,8.167524338×10^-1,1.328762293×10^0,-3.371152282×10^-1
2.859969750×10^0,7.075568438×10^-1,1.022791982×10^0,-3.648808897×10^-1
2.869918750×10^0,5.673267841×10^-1,7.308025956×10^-1,-3.927490115×10^-1
2.879868750×10^0,4.112690091×10^-1,5.110806227×10^-1,-4.015761316×10^-1
2.889817750×10^0,2.589042187×10^-1,3.973623514×10^-1,-3.891263902×10^-1
2.899766750×10^0,1.289115846×10^-1,3.927522302×10^-1,-3.448922038×10^-1
2.909716750×10^0,1.250214875×10^-2,4.644075334×10^-1,-2.651627362×10^-1
2.919665750×10^0,-1.111889482×10^-1,5.527232885×10^-1,-1.618117541×10^-1
2.929615750×10^0,-2.571120858×10^-1,6.233516335×10^-1,-5.341257155×10^-2
2.939564750×10^0,-4.193960130×10^-1,6.467449069×10^-1,4.052423686×10^-2
2.949513750×10^0,-5.779193640×10^-1,6.266281605×10^-1,1.095283404×10^-1
2.959463750×10^0,-7.313311100×10^-1,5.741161108×10^-1,1.460498273×10^-1
2.969412750×10^0,-8.808380365×10^-1,5.052499771×10^-1,1.446303725×10^-1
2.979362750×10^0,-1.046163201×10^0,4.472979009×10^-1,1.079303324×10^-1
2.989311750×10^0,-1.246946096×10^0,4.253070951×10^-1,8.151789755×10^-2
2.999260750×10^0,-1.489120960×10^0,4.740614891×10^-1,9.219069034×10^-2
3.009210750×10^0,-1.698851347×10^0,5.234660506×10^-1,1.472353041×10^-1
3.019159750×10^0,-1.801972866×10^0,4.994717240×10^-1,2.448981702×10^-1
3.029109750×10^0,-1.810937643×10^0,4.030682445×10^-1,4.132898450×10^-1
3.039058750×10^0,-1.754260540×10^0,2.813016474×10^-1,6.435629725×10^-1
3.049007750×10^0,-1.634850264×10^0,2.208758444×10^-1,8.656101227×10^-1
3.058957750×10^0,-1.475566149×10^0,2.288074940×10^-1,9.937134981×10^-1
3.068906750×10^0,-1.304632187×10^0,3.363632262×10^-1,1.039024234×10^0
3.078856750×10^0,-1.116466403×10^0,6.417427659×10^-1,9.648213387×10^-1
3.088805750×10^0,-9.189298749×10^-1,1.125896215×10^0,7.077395320×10^-1
3.098754750×10^0,-7.403535843×10^-1,1.648152828×10^0,3.517290950×10^-1
3.108704750×10^0,-6.333094239×10^-1,2.012674332×10^0,5.484151095×10^-2
3.118653750×10^0,-5.957192183×10^-1,2.170528412×10^0,-4.051716626×10^-2
3.128602750×10^0,-5.788099766×10^-1,2.123513460×10^0,2.745655738×10^-2
3.138552750×10^0,-5.421463251×10^-1,1.860342979×10^0,1.610418856×10^-1
3.148501750×10^0,-4.736005366×10^-1,1.381412625×10^0,3.005736768×10^-1
3.158451750×10^0,-3.896051049×10^-1,7.619469166×10^-1,4.163907468×10^-1
