"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.425812083×10^-1,1.616403937×10^0,1.963721037×10^0,-5.190424323×10^-1
5.525312083×10^-1,1.618616581×10^0,1.260797977×10^0,-1.004701495×10^0
5.624802083×10^-1,1.510576844×10^0,5.918630362×10^-1,-1.305192351×10^0
5.724302083×10^-1,1.401527166×10^0,-1.087134890×10^-2,-1.511729836×10^0
5.823792083×10^-1,1.390283108×10^0,-5.613759756×10^-1,-1.685656905×10^0
5.923292083×10^-1,1.434133887×10^0,-1.025067329×10^0,-1.822735429×10^0
6.022782083×10^-1,1.442565322×10^0,-1.405236721×10^0,-1.756720424×10^0
6.122282083×10^-1,1.338885069×10^0,-1.689682007×10^0,-1.506699681×10^0
6.221782083×10^-1,1.294414639×10^0,-1.982035398×10^0,-1.193070650×10^0
6.321272083×10^-1,1.331135392×10^0,-2.204333067×10^0,-8.534811139×10^-1
6.420772083×10^-1,1.281586170×10^0,-2.201140642×10^0,-5.675995946×10^-1
6.520262083×10^-1,1.043370128×10^0,-2.033671618×10^0,-3.924949169×10^-1
6.619762083×10^-1,7.136312127×10^-1,-1.558881521×10^0,-3.415834010×10^-1
6.719252083×10^-1,3.473733068×10^-1,-9.341455102×10^-1,-3.204482794×10^-1
6.818752083×10^-1,7.519678771×10^-2,-2.047051936×10^-1,-3.670460582×10^-1
6.918242083×10^-1,8.474928141×10^-2,4.290336668×10^-1,-4.324378669×10^-1
7.017742083×10^-1,2.880038619×10^-1,1.009100080×10^0,-4.614073038×10^-1
7.117232083×10^-1,5.056376457×10^-1,1.477822304×10^0,-4.858114421×10^-1
7.216732083×10^-1,8.224886656×10^-1,1.791370988×10^0,-5.331963301×10^-1
7.316222083×10^-1,1.025342584×10^0,2.025529623×10^0,-5.964384675×10^-1
7.415722083×10^-1,7.968226075×10^-1,1.981617689×10^0,-4.882313609×10^-1
7.515222083×10^-1,4.825336635×10^-1,1.605113864×10^0,-4.167561233×10^-1
7.614712083×10^-1,3.232250214×10^-1,1.120604277×10^0,-5.220258832×10^-1
7.714212083×10^-1,2.186916918×10^-1,7.574664950×10^-1,-6.333439350×10^-1
7.813702083×10^-1,1.451174915×10^-1,5.837283731×10^-1,-6.938611865×10^-1
7.913202083×10^-1,1.010506973×10^-1,5.155144334×10^-1,-6.873617768×10^-1
8.012692083×10^-1,1.229829490×10^-1,4.940790236×10^-1,-6.540300250×10^-1
8.112192083×10^-1,2.087750733×10^-1,5.143853426×10^-1,-5.816026926×10^-1
8.211682083×10^-1,3.155568540×10^-1,5.534250736×10^-1,-4.770010114×10^-1
8.311182083×10^-1,4.178723097×10^-1,6.745967865×10^-1,-3.520481586×10^-1
8.410672083×10^-1,5.251794457×10^-1,8.459736705×10^-1,-1.903059334×10^-1
8.510172083×10^-1,6.714239717×10^-1,9.323508739×10^-1,-1.858771406×10^-2
8.609662083×10^-1,8.204492331×10^-1,1.022451758×10^0,1.181177124×10^-1
8.709162083×10^-1,9.135969877×10^-1,1.130329013×10^0,2.939271033×10^-1
8.808662083×10^-1,8.656427860×10^-1,1.152611852×10^0,4.540170431×10^-1
8.908152083×10^-1,7.261186838×10^-1,1.042508721×10^0,5.087966323×10^-1
9.007652083×10^-1,5.512191653×10^-1,8.321441412×10^-1,4.687165618×10^-1
9.107142083×10^-1,4.205914140×10^-1,5.650245547×10^-1,3.942447305×10^-1
9.206642083×10^-1,3.393840790×10^-1,2.971771955×10^-1,2.931830585×10^-1
9.306132083×10^-1,2.963266373×10^-1,1.478172690×10^-1,1.871479601×10^-1
9.405632083×10^-1,2.454972714×10^-1,6.982424855×10^-2,1.100258529×10^-1
9.505122083×10^-1,2.035817802×10^-1,1.592266560×10^-2,7.014741749×10^-2
9.604622083×10^-1,1.547961384×10^-1,1.204132661×10^-2,5.508952960×10^-2
9.704112083×10^-1,1.172796637×10^-1,4.757481813×10^-2,5.680540577×10^-2
9.803612083×10^-1,9.212078154×10^-2,7.916036993×10^-2,8.784946799×10^-2
9.903112083×10^-1,5.866587907×10^-2,1.198691800×10^-1,1.790028065×10^-1
1.000260208×10^0,8.756257594×10^-2,8.669184893×10^-2,3.112927079×10^-1
1.010210208×10^0,1.671223938×10^-1,9.830562770×10^-2,4.691907465×10^-1
1.020159208×10^0,2.122563720×10^-1,2.085868716×10^-1,5.945693851×10^-1
1.030109208×10^0,2.151837200×10^-1,2.256667912×10^-1,6.851863861×10^-1
1.040058208×10^0,2.960035801×10^-1,1.731780171×10^-1,6.627254486×10^-1
1.050008208×10^0,3.544338942×10^-1,2.908671200×10^-1,5.504335165×10^-1
1.059957208×10^0,4.204309583×10^-1,4.716588855×10^-1,4.431327879×10^-1
1.069907208×10^0,5.580242276×10^-1,7.245132923×10^-1,4.869937003×10^-1
1.079856208×10^0,6.688775420×10^-1,1.058700681×10^0,6.225225925×10^-1
1.089806208×10^0,5.924474597×10^-1,1.332046628×10^0,8.270285726×10^-1
1.099755208×10^0,3.669325113×10^-1,1.264933586×10^0,9.879146218×10^-1
1.109705208×10^0,6.042568684×10^-1,1.084843516×10^0,1.157675028×10^0
1.119655208×10^0,8.345872760×10^-1,1.079363704×10^0,1.400185704×10^0
1.129604208×10^0,7.421641350×10^-1,1.064940929×10^0,1.733649135×10^0
1.139554208×10^0,6.040169597×10^-1,9.583258033×10^-1,2.074261427×10^0
1.149503208×10^0,5.665987730×10^-1,6.330877542×10^-1,2.282084703×10^0
1.159453208×10^0,4.600626230×10^-1,4.505939484×10^-1,2.380913496×10^0
1.169402208×10^0,4.735677838×10^-1,5.551137328×10^-1,2.527526855×10^0
1.179352208×10^0,3.289158046×10^-1,8.590123653×10^-1,2.842309237×10^0
1.189301208×10^0,1.614847332×10^-1,1.129628539×10^0,3.267975092×10^0
1.199251208×10^0,2.183076553×10^-2,1.193162441×10^0,3.698816538×10^0
1.209200208×10^0,-1.114852130×10^-1,1.144725204×10^0,3.945345640×10^0
1.219150208×10^0,-1.476522833×10^-1,1.150681853×10^0,3.915816784×10^0
1.229099208×10^0,-1.540888697×10^-1,9.943531752×10^-1,3.873343945×10^0
1.239049208×10^0,-4.911970720×10^-2,8.476080894×10^-1,3.610691547×10^0
1.248999208×10^0,1.745679826×10^-1,4.859800935×10^-1,3.250664711×10^0
1.258948208×10^0,4.211593866×10^-1,1.161267888×10^-2,2.887694120×10^0
1.268898208×10^0,4.835817516×10^-1,-2.891740501×10^-1,2.807452679×10^0
1.278847208×10^0,1.494887322×10^-1,-7.404460013×10^-2,3.301216602×10^0
1.288797208×10^0,-1.612928510×10^-1,-2.208561450×10^-1,3.300615788×10^0
1.298746208×10^0,-3.274703324×10^-1,-6.004713774×10^-1,3.239953279×10^0
1.308696208×10^0,-4.067278504×10^-1,-8.843662143×10^-1,3.596949100×10^0
1.318645208×10^0,-3.485790491×10^-1,-1.161121488×10^0,3.903183937×10^0
1.328595208×10^0,-3.007721305×10^-1,-1.342100859×10^0,3.939017534×10^0
1.338544208×10^0,-3.184668124×10^-1,-1.576912045×10^0,3.830307245×10^0
1.348494208×10^0,-3.976388872×10^-1,-1.782255292×10^0,3.630085468×10^0
1.358443208×10^0,-5.217148662×10^-1,-1.911137342×10^0,3.256955147×10^0
1.368393208×10^0,-5.691345930×10^-1,-1.630604744×10^0,2.278574228×10^0
1.378343208×10^0,-2.742774785×10^-1,-2.200301290×10^-1,3.430725634×10^-1
1.388292208×10^0,9.036974609×10^-2,1.145744085×10^0,-1.766002417×10^0
1.398242208×10^0,3.808233440×10^-1,1.844756722×10^0,-2.885106564×10^0
1.408191208×10^0,5.988643169×10^-1,1.817230344×10^0,-3.166898012×10^0
1.418141208×10^0,6.898989677×10^-1,1.291682839×10^0,-2.926099300×10^0
1.428090208×10^0,6.559564471×10^-1,5.885573030×10^-1,-2.366850853×10^0
1.438040208×10^0,6.198289394×10^-1,2.712162212×10^-2,-1.675733328×10^0
1.447989208×10^0,6.375597119×10^-1,-2.004473507×10^-1,-1.013927698×10^0
1.457939208×10^0,6.763078570×10^-1,-1.355143934×10^-1,-4.725127518×10^-1
1.467888208×10^0,7.272485495×10^-1,9.422372282×10^-2,-1.341304183×10^-1
1.477838333×10^0,7.681706548×10^-1,4.046153128×10^-1,4.489532858×10^-2
1.487788333×10^0,7.703312635×10^-1,6.879773140×10^-1,1.320161223×10^-1
1.497737333×10^0,7.245984077×10^-1,8.613042831×10^-1,1.703654081×10^-1
1.507687333×10^0,6.388603449×10^-1,9.054709673×10^-1,1.701624840×10^-1
1.517636333×10^0,5.267480016×10^-1,8.573191762×10^-1,1.061052084×10^-1
1.527586333×10^0,4.364348948×10^-1,7.430357337×10^-1,-2.751729824×10^-2
1.537535333×10^0,4.395113587×10^-1,5.062680840×10^-1,-2.318239212×10^-1
1.547485333×10^0,5.603759885×10^-1,9.847313166×10^-2,-4.350681007×10^-1
1.557434333×10^0,7.436563373×10^-1,-3.493703008×10^-1,-5.534890294×10^-1
1.567384333×10^0,9.513323307×10^-1,-6.975224018×10^-1,-5.621882677×10^-1
1.577333333×10^0,1.108250856×10^0,-9.435593486×10^-1,-4.914113283×10^-1
1.587283333×10^0,1.143766165×10^0,-1.150759578×10^0,-4.118818939×10^-1
1.597232333×10^0,1.098050833×10^0,-1.234333873×10^0,-3.992449641×10^-1
1.607182333×10^0,9.890450239×10^-1,-1.135062099×10^0,-4.433088303×10^-1
1.617132333×10^0,8.317238688×10^-1,-8.574700952×10^-1,-5.601921678×10^-1
1.627081333×10^0,6.535592079×10^-1,-5.261627436×10^-1,-7.603686452×10^-1
1.637031333×10^0,5.452132225×10^-1,-2.096196115×10^-1,-9.751781821×10^-1
1.646980333×10^0,5.760576725×10^-1,-2.606922016×10^-2,-1.234001040×10^0
1.656930333×10^0,7.597002387×10^-1,-5.860420316×10^-2,-1.492180586×10^0
1.666879333×10^0,1.022233367×10^0,-2.211981714×10^-1,-1.657827854×10^0
1.676829333×10^0,1.270999312×10^0,-4.387101531×10^-1,-1.698147178×10^0
1.686778333×10^0,1.433030009×10^0,-5.736362338×10^-1,-1.708821654×10^0
1.696728333×10^0,1.489557981×10^0,-6.127564907×10^-1,-1.744240761×10^0
1.706677333×10^0,1.418428421×10^0,-5.436706543×10^-1,-1.773652434×10^0
1.716627333×10^0,1.257037282×10^0,-3.437054455×10^-1,-1.786839247×10^0
1.726576333×10^0,1.111273408×10^0,-1.043916494×10^-1,-1.822292805×10^0
1.736526333×10^0,9.882218242×10^-1,3.173430264×10^-2,-1.873452067×10^0
1.746476333×10^0,8.891758919×10^-1,1.005642340×10^-1,-1.936132669×10^0
1.756425333×10^0,7.877415419×10^-1,1.728657037×10^-1,-2.005303621×10^0
1.766375333×10^0,6.813378334×10^-1,2.769079506×10^-1,-2.045646906×10^0
1.776324333×10^0,5.933703184×10^-1,3.832047880×10^-1,-2.098379374×10^0
1.786274333×10^0,4.954847395×10^-1,4.032221735×10^-1,-2.157132864×10^0
1.796223333×10^0,3.809933662×10^-1,3.667542934×10^-1,-2.198188305×10^0
1.806173333×10^0,2.600150406×10^-1,3.061442077×10^-1,-2.155695200×10^0
1.816122333×10^0,1.291273832×10^-1,3.484957218×10^-1,-2.057499886×10^0
1.826072333×10^0,-3.459144384×10^-3,4.931519628×10^-1,-1.891864657×10^0
1.836021333×10^0,-9.283696115×10^-2,6.601047516×10^-1,-1.700079083×10^0
1.845971333×10^0,-1.443483680×10^-1,8.020024896×10^-1,-1.480173826×10^0
1.855920333×10^0,-1.824681163×10^-1,8.405026197×10^-1,-1.265068173×10^0
1.865870333×10^0,-2.319528311×10^-1,7.658991814×10^-1,-1.065334558×10^0
1.875820333×10^0,-3.006289601×10^-1,5.943745375×10^-1,-8.781243563×10^-1
1.885769333×10^0,-3.873497546×10^-1,3.944255114×10^-1,-6.701593995×10^-1
1.895719333×10^0,-4.793373942×10^-1,2.452474087×10^-1,-4.309783876×10^-1
1.905668333×10^0,-5.651875734×10^-1,2.020749003×10^-1,-1.657392532×10^-1
1.915618333×10^0,-6.400050521×10^-1,2.733061910×10^-1,7.127884775×10^-2
1.925567333×10^0,-6.986934543×10^-1,4.117839038×10^-1,3.235949874×10^-1
1.935517333×10^0,-7.356233001×10^-1,5.700025558×10^-1,5.703070760×10^-1
1.945466333×10^0,-7.555429339×10^-1,7.126936913×10^-1,7.780445814×10^-1
1.955416333×10^0,-7.726942897×10^-1,7.940667868×10^-1,9.416503310×10^-1
1.965365333×10^0,-7.803596854×10^-1,8.139148355×10^-1,1.056831717×10^0
1.975315333×10^0,-7.848057151×10^-1,7.588667274×10^-1,1.156858206×10^0
1.985264333×10^0,-7.878590822×10^-1,6.595212221×10^-1,1.243261218×10^0
1.995214333×10^0,-8.036767244×10^-1,5.486927032×10^-1,1.311463475×10^0
2.005164333×10^0,-8.355838060×10^-1,4.446257055×10^-1,1.357335329×10^0
2.015113333×10^0,-9.034036994×10^-1,3.311156332×10^-1,1.364826322×10^0
2.025063333×10^0,-1.029690504×10^0,1.935732067×10^-1,1.314923286×10^0
2.035012333×10^0,-1.191778779×10^0,3.400192410×10^-2,1.237384558×10^0
2.044962333×10^0,-1.324693322×10^0,-1.509892344×10^-1,1.171831608×10^0
2.054911333×10^0,-1.337257385×10^0,-3.518036008×10^-1,1.153930783×10^0
2.064861333×10^0,-1.186405540×10^0,-5.147858262×10^-1,1.197549343×10^0
2.074810333×10^0,-9.532613158×10^-1,-5.517553687×10^-1,1.271018982×10^0
2.084760333×10^0,-7.635853887×10^-1,-4.482175112×10^-1,1.362748384×10^0
2.094709333×10^0,-6.088867188×10^-1,-2.906292379×10^-1,1.509001851×10^0
2.104659333×10^0,-4.769966006×10^-1,-6.598868966×10^-2,1.650438547×10^0
2.114608333×10^0,-3.836819232×10^-1,2.122987509×10^-1,1.673054576×10^0
2.124558333×10^0,-3.521793783×10^-1,4.884760082×10^-1,1.572757244×10^0
2.134507333×10^0,-3.719579577×10^-1,6.877479553×10^-1,1.422671437×10^0
2.144457333×10^0,-4.339709878×10^-1,8.472430706×10^-1,1.235659480×10^0
2.154407333×10^0,-5.159605145×10^-1,9.850058556×10^-1,1.041156054×10^0
2.164356333×10^0,-5.902848244×10^-1,1.100176692×10^0,8.281745911×10^-1
2.174306333×10^0,-6.493362188×10^-1,1.188902259×10^0,6.164780855×10^-1
2.184255333×10^0,-6.947876215×10^-1,1.243740678×10^0,4.196500182×10^-1
2.194205333×10^0,-7.228719592×10^-1,1.252470374×10^0,2.701938152×10^-1
2.204154333×10^0,-7.536895275×10^-1,1.205763936×10^0,1.939464509×10^-1
2.214104333×10^0,-7.929798961×10^-1,1.109122276×10^0,1.667824686×10^-1
2.224053333×10^0,-8.347569108×10^-1,9.868986607×10^-1,1.555087864×10^-1
2.234003333×10^0,-8.771280050×10^-1,8.709287643×10^-1,1.404390484×10^-1
2.243952333×10^0,-9.182522893×10^-1,7.549920678×10^-1,1.120404303×10^-1
2.253902333×10^0,-9.593816996×10^-1,6.372443438×10^-1,7.297968864×10^-2
2.263851333×10^0,-9.896466732×10^-1,4.642786384×10^-1,2.126616612×10^-2
2.273801333×10^0,-9.669156671×10^-1,1.329912394×10^-1,-3.835606948×10^-2
2.283751333×10^0,-8.338683844×10^-1,-3.735814095×10^-1,-3.713633865×10^-2
2.293700333×10^0,-6.172562838×10^-1,-8.222209215×10^-1,8.277964592×10^-2
2.303650333×10^0,-4.239983559×10^-1,-1.062068582×10^0,2.567666173×10^-1
2.313599333×10^0,-3.084444702×10^-1,-1.097794175×10^0,4.373079538×10^-1
2.323549333×10^0,-2.690230310×10^-1,-9.713521004×10^-1,5.742191672×10^-1
2.333498333×10^0,-2.793340683×10^-1,-7.513895035×10^-1,6.392011642×10^-1
2.343448333×10^0,-3.165607750×10^-1,-4.818136990×10^-1,6.350335479×10^-1
2.353397333×10^0,-3.627074659×10^-1,-2.007485032×10^-1,5.626751184×10^-1
2.363347333×10^0,-4.154279232×10^-1,6.910853088×10^-2,4.461620748×10^-1
2.373296333×10^0,-4.723492563×10^-1,2.852257788×10^-1,3.131139874×10^-1
2.383246333×10^0,-5.503330231×10^-1,4.262854457×10^-1,1.896349192×10^-1
2.393195333×10^0,-6.436287761×10^-1,4.871914983×10^-1,8.167132735×10^-2
2.403145333×10^0,-7.432091832×10^-1,4.820667505×10^-1,-6.795949303×10^-3
2.413095333×10^0,-8.583374619×10^-1,4.192347825×10^-1,-8.594568074×10^-2
2.423044333×10^0,-9.744411707×10^-1,3.168367743×10^-1,-1.588387936×10^-1
2.432994333×10^0,-1.070508718×10^0,2.085940093×10^-1,-2.150862068×10^-1
2.442943333×10^0,-1.138853669×10^0,1.265553385×10^-1,-2.534706295×10^-1
2.452893333×10^0,-1.162104368×10^0,7.430138439×10^-2,-2.726980150×10^-1
2.462842333×10^0,-1.152776122×10^0,5.487389117×10^-2,-2.758218944×10^-1
2.472792333×10^0,-1.134151101×10^0,4.172426462×10^-2,-2.828249633×10^-1
2.482740958×10^0,-1.120668769×10^0,1.417359896×10^-2,-3.015099466×10^-1
2.492690958×10^0,-1.112948298×10^0,-3.656735644×10^-2,-3.222488761×10^-1
2.502639958×10^0,-1.099509478×10^0,-1.287319064×10^-1,-3.277262151×10^-1
2.512589958×10^0,-1.079114795×10^0,-2.206715047×10^-1,-3.059884012×10^-1
2.522538958×10^0,-1.034885645×10^0,-3.828662634×10^-1,-2.809514701×10^-1
2.532488958×10^0,-9.579576254×10^-1,-6.701760292×10^-1,-2.437126786×10^-1
2.542437958×10^0,-8.369270563×10^-1,-9.960910678×10^-1,-2.013862580×10^-1
2.552387958×10^0,-6.710386872×10^-1,-1.252794147×10^0,-1.894697994×10^-1
2.562337958×10^0,-4.834932685×10^-1,-1.361790657×10^0,-2.214620858×10^-1
2.572286958×10^0,-3.026042879×10^-1,-1.312470317×10^0,-2.826757133×10^-1
2.582236958×10^0,-1.478565335×10^-1,-1.132360697×10^0,-3.434373140×10^-1
2.592185958×10^0,-2.555805631×10^-2,-8.659742475×10^-1,-3.697665036×10^-1
2.602135958×10^0,5.089810118×10^-2,-5.939411521×10^-1,-3.286379874×10^-1
2.612084958×10^0,6.963504106×10^-2,-3.813020289×10^-1,-2.357106209×10^-1
2.622034958×10^0,4.069526494×10^-2,-2.546452880×10^-1,-9.661611170×10^-2
2.631983958×10^0,-4.867025185×10^-3,-1.620415598×10^-1,4.652423039×10^-2
2.641933958×10^0,-6.048740819×10^-2,-8.786372095×10^-2,1.580137461×10^-1
2.651882958×10^0,-1.296497136×10^-1,-3.982315212×10^-2,2.473813146×10^-1
2.661832958×10^0,-2.077903152×10^-1,-1.842891611×10^-2,3.072595596×10^-1
2.671781958×10^0,-2.835642993×10^-1,-4.124184325×10^-2,3.282413483×10^-1
2.681731958×10^0,-3.303357959×10^-1,-1.390757263×10^-1,3.298277855×10^-1
2.691681958×10^0,-3.224456608×10^-1,-3.070583642×10^-1,3.024800420×10^-1
2.701630958×10^0,-2.338638604×10^-1,-5.181272030×10^-1,2.896353304×10^-1
2.711580958×10^0,-8.530687541×10^-2,-6.831534505×10^-1,2.642601430×10^-1
2.721529958×10^0,6.551939249×10^-2,-7.141587734×10^-1,2.275199592×10^-1
2.731479958×10^0,2.088126987×10^-1,-6.128357649×10^-1,1.973372549×10^-1
2.741428958×10^0,3.290317953×10^-1,-4.555787444×10^-1,1.607262343×10^-1
2.751378958×10^0,4.343488812×10^-1,-2.738365531×10^-1,1.420680583×10^-1
2.761327958×10^0,5.285425186×10^-1,-1.138191968×10^-1,1.246813387×10^-1
2.771277958×10^0,6.085398197×10^-1,2.683819085×10^-2,8.746480197×10^-2
2.781226958×10^0,6.562564373×10^-1,1.668413579×10^-1,6.263588369×10^-2
2.791176958×10^0,7.016770840×10^-1,3.146204948×10^-1,5.694627017×10^-2
2.801125958×10^0,7.541554570×10^-1,4.571592510×10^-1,6.942770630×10^-2
2.811075958×10^0,8.098220825×10^-1,5.791311264×10^-1,7.304997742×10^-2
2.821025958×10^0,8.585678339×10^-1,6.631895304×10^-1,6.364315748×10^-2
2.830974958×10^0,8.865156770×10^-1,6.941672564×10^-1,5.303421617×10^-2
2.840924958×10^0,9.000072479×10^-1,6.498379111×10^-1,5.198892578×10^-2
2.850873958×10^0,9.084928036×10^-1,5.542488098×10^-1,6.273788214×10^-2
2.860823958×10^0,9.087865949×10^-1,4.148006737×10^-1,8.544186503×10^-2
2.870772958×10^0,9.315786362×10^-1,2.079365104×10^-1,9.506841749×10^-2
2.880722958×10^0,1.125117183×10^0,-2.012310177×10^-1,-2.879040316×10^-2
2.890671958×10^0,1.605080724×10^0,-1.034638166×10^0,-3.236499727×10^-1
2.900621958×10^0,2.134976625×10^0,-1.927286267×10^0,-5.799496770×10^-1
2.910570958×10^0,2.614568472×10^0,-2.695553780×10^0,-7.015091181×10^-1
2.920520958×10^0,2.984471083×10^0,-3.056776285×10^0,-6.730465889×10^-1
2.930469958×10^0,3.200462818×10^0,-2.995349646×10^0,-5.048483014×10^-1
2.940419958×10^0,3.211310625×10^0,-2.642928600×10^0,-2.527087629×10^-1
2.950368958×10^0,2.993854046×10^0,-2.131531715×10^0,1.887468994×10^-2
2.960318958×10^0,2.502460957×10^0,-1.472235441×10^0,2.505657077×10^-1
2.970268958×10^0,1.856821060×10^0,-8.059436679×10^-1,3.933599889×10^-1
2.980217958×10^0,1.248931170×10^0,-2.443780899×10^-1,4.047191739×10^-1
2.990167958×10^0,7.637009025×10^-1,2.106323093×10^-1,3.068707585×10^-1
3.000116958×10^0,3.920258582×10^-1,5.887734890×10^-1,1.636251807×10^-1
3.010066958×10^0,1.298315972×10^-1,8.766334057×10^-1,2.708893269×10^-2
3.020015958×10^0,-1.927239634×10^-2,1.098878264×10^0,-6.460583210×10^-2
3.029965958×10^0,9.607157856×10^-2,9.607139230×10^-1,-1.698878706×10^-1
3.039914958×10^0,6.499155760×10^-1,3.858801350×10^-2,-4.283303320×10^-1
3.049864958×10^0,1.102757812×10^0,-7.946966290×10^-1,-5.833528638×10^-1
3.059813958×10^0,1.383831739×10^0,-1.454107046×10^0,-6.496552229×10^-1
3.069763958×10^0,1.430521846×10^0,-1.832794547×10^0,-7.376973629×10^-1
3.079712958×10^0,1.291550875×10^0,-1.793300986×10^0,-8.500601053×10^-1
3.089662958×10^0,1.004135489×10^0,-1.333404541×10^0,-9.455218911×10^-1
3.099611958×10^0,6.675904989×10^-1,-5.962716937×10^-1,-1.013959765×10^0
3.109561958×10^0,3.825210333×10^-1,2.044924647×10^-1,-1.075376868×10^0
3.119511958×10^0,1.975226998×10^-1,8.260113597×10^-1,-1.136597395×10^0
3.129460958×10^0,1.023653597×10^-1,1.144640446×10^0,-1.165595055×10^0
3.139410958×10^0,3.618420288×10^-2,1.255730271×10^0,-1.144974470×10^0
3.149359958×10^0,-2.304942533×10^-2,1.253593802×10^0,-1.052868605×10^0
3.159309958×10^0,-8.681908250×10^-2,1.189700365×10^0,-9.422774315×10^-1
3.169258958×10^0,-1.502308100×10^-1,1.076054573×10^0,-8.029825687×10^-1
