"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.263656333×10^0,-3.860621796×10^0,8.733887787×10^0,-1.094523926×10^0
3.273605333×10^0,-3.612587585×10^0,8.552764435×10^0,-1.298998718×10^0
3.283554333×10^0,-3.500919800×10^0,8.434061279×10^0,-1.765578461×10^0
3.293503333×10^0,-3.553310852×10^0,8.204438782×10^0,-2.264790344×10^0
3.303452333×10^0,-3.552412720×10^0,8.020471344×10^0,-2.440674591×10^0
3.313402333×10^0,-3.600911865×10^0,7.844886475×10^0,-2.224673767×10^0
3.323351333×10^0,-3.686982880×10^0,7.847281494×10^0,-1.807790680×10^0
3.333300333×10^0,-3.775149536×10^0,7.835156708×10^0,-1.254990234×10^0
3.343249333×10^0,-4.046385498×10^0,7.704777832×10^0,-7.340734863×10^-1
3.353198333×10^0,-4.519252167×10^0,7.409741364×10^0,-5.382806396×10^-1
3.363147333×10^0,-4.959786072×10^0,7.094197540×10^0,-4.972659302×10^-1
3.373097333×10^0,-5.171445923×10^0,6.780150604×10^0,-4.954696655×10^-1
3.383046333×10^0,-5.060975647×10^0,6.539151764×10^0,-4.504133606×10^-1
3.392995333×10^0,-4.675826569×10^0,6.348897400×10^0,-4.014651489×10^-1
3.402944333×10^0,-4.042194214×10^0,6.327940979×10^0,-4.552033997×10^-1
3.412893333×10^0,-3.609144745×10^0,6.362519073×10^0,-5.403762817×10^-1
3.422843333×10^0,-3.500620422×10^0,6.494544525×10^0,-4.799020386×10^-1
3.432792333×10^0,-3.611090698×10^0,6.794670410×10^0,-3.611988831×10^-1
3.442741333×10^0,-3.790268097×10^0,7.181166687×10^0,-4.504133606×10^-1
3.452689833×10^0,-3.957470398×10^0,7.534282379×10^0,-8.078700256×10^-1
3.462638833×10^0,-4.054917755×10^0,7.910001068×10^0,-1.250798950×10^0
3.472587833×10^0,-4.057312775×10^0,8.278684387×10^0,-1.556163940×10^0
3.482537833×10^0,-4.059109039×10^0,8.532257080×10^0,-1.660047913×10^0
3.492486833×10^0,-4.174519043×10^0,8.609346771×10^0,-1.453776855×10^0
3.502435833×10^0,-4.424050140×10^0,8.489895172×10^0,-1.055305481×10^0
3.512384833×10^0,-4.762945404×10^0,8.428971863×10^0,-7.066804504×10^-1
3.522333833×10^0,-5.204976196×10^0,8.463250580×10^0,-7.083270264×10^-1
3.532283833×10^0,-5.628894653×10^0,8.585546265×10^0,-1.112486572×10^0
3.542232833×10^0,-5.955365753×10^0,8.849148102×10^0,-1.695673828×10^0
3.552181833×10^0,-6.273454285×10^0,9.237141266×10^0,-2.263592834×10^0
3.562130833×10^0,-6.579717407×10^0,9.629325714×10^0,-2.763553162×10^0
3.572079833×10^0,-7.228318634×10^0,9.913285217×10^0,-3.232677612×10^0
3.582028833×10^0,-7.867190094×10^0,1.007360184×10^1,-3.364703064×10^0
3.591978833×10^0,-8.451125793×10^0,1.004665787×10^1,-3.531007233×10^0
3.601927833×10^0,-8.996292114×10^0,9.832004242×10^0,-3.624712372×10^0
3.611876833×10^0,-9.251511383×10^0,9.564959564×10^0,-3.583547974×10^0
3.621825833×10^0,-8.707991638×10^0,9.569749603×10^0,-3.449426880×10^0
3.631774833×10^0,-7.203470306×10^0,1.000534378×10^1,-2.945424957×10^0
3.641723833×10^0,-6.253845062×10^0,1.033196457×10^1,-1.866019592×10^0
3.651673833×10^0,-6.008056183×10^0,1.045710434×10^1,-6.873706055×10^-1
3.661622833×10^0,-5.891598358×10^0,1.063104263×10^1,1.797761536×10^-1
3.671571833×10^0,-5.714067535×10^0,1.091934311×10^1,6.529421997×10^-1
3.681520833×10^0,-5.334456940×10^0,1.094119766×10^1,7.752378845×10^-1
3.691469833×10^0,-4.681664429×10^0,1.036205200×10^1,7.313790894×10^-1
3.701419833×10^0,-3.938010864×10^0,9.792785797×10^0,7.625143433×10^-1
3.711368833×10^0,-3.523073730×10^0,9.541608124×10^0,7.497908020×10^-1
3.721317833×10^0,-3.463198242×10^0,9.500892792×10^0,6.620732117×10^-1
3.731266833×10^0,-3.605701904×10^0,9.640252991×10^0,6.098318481×10^-1
3.741215833×10^0,-3.835773468×10^0,9.966424713×10^0,5.944139099×10^-1
3.751164833×10^0,-4.014651489×10^0,1.034498749×10^1,4.879852295×10^-1
3.761114833×10^0,-4.022884369×10^0,1.049258057×10^1,3.844006348×10^-1
3.771063833×10^0,-3.817511444×10^0,1.030112869×10^1,3.685336304×10^-1
3.781012833×10^0,-3.545227661×10^0,9.846374359×10^0,3.050656128×10^-1
3.790961833×10^0,-3.294798431×10^0,9.395811310×10^0,3.757186890×10^-2
3.800910833×10^0,-3.104843445×10^0,9.120982819×10^0,-3.909869385×10^-1
3.810859833×10^0,-2.923420715×10^0,9.142687683×10^0,-8.788224792×10^-1
3.820809833×10^0,-2.833457794×10^0,9.260343018×10^0,-1.394051056×10^0
3.830758833×10^0,-2.842139740×10^0,9.483079834×10^0,-1.919907532×10^0
3.840707833×10^0,-3.008892975×10^0,9.642947388×10^0,-2.506088562×10^0
3.850656833×10^0,-3.643872528×10^0,1.003408401×10^1,-3.244353333×10^0
3.860605833×10^0,-4.497247925×10^0,9.838141479×10^0,-3.626059570×10^0
3.870555833×10^0,-4.853058014×10^0,9.141789551×10^0,-3.588936768×10^0
3.880504833×10^0,-4.573289795×10^0,8.296197968×10^0,-3.454216919×10^0
3.890453833×10^0,-4.163442078×10^0,7.631580048×10^0,-3.338357849×10^0
3.900402833×10^0,-3.907174988×10^0,7.201374664×10^0,-3.221900024×10^0
3.910351833×10^0,-3.762575684×10^0,6.989116058×10^0,-3.092269592×10^0
3.920300833×10^0,-3.890110474×10^0,6.766828308×10^0,-3.010539551×10^0
3.930250833×10^0,-4.209995270×10^0,6.610852661×10^0,-3.025957489×10^0
3.940199833×10^0,-4.665947113×10^0,6.741081848×10^0,-3.096760254×10^0
3.950148833×10^0,-5.174739075×10^0,6.857240295×10^0,-3.187321930×10^0
3.960097833×10^0,-5.596412201×10^0,6.921157379×10^0,-3.181633759×10^0
3.970046833×10^0,-6.103707275×10^0,6.806196442×10^0,-3.238515472×10^0
3.979995833×10^0,-6.448141022×10^0,6.579418030×10^0,-3.274291077×10^0
3.989945833×10^0,-6.461313629×10^0,6.359076233×10^0,-3.287613373×10^0
3.999894833×10^0,-6.218668213×10^0,6.094276886×10^0,-3.287763062×10^0
4.009843833×10^0,-5.792953491×10^0,5.830675049×10^0,-3.284170532×10^0
4.019792833×10^0,-5.304070129×10^0,5.727240143×10^0,-3.203188934×10^0
4.029741833×10^0,-5.171595612×10^0,5.569767609×10^0,-3.003204803×10^0
4.039690833×10^0,-5.304070129×10^0,5.592071228×10^0,-2.823578339×10^0
4.049640833×10^0,-5.409450989×10^0,5.668113098×10^0,-2.719694366×10^0
4.059589833×10^0,-5.254523163×10^0,5.890999603×10^0,-2.570604401×10^0
4.069538833×10^0,-5.222040710×10^0,5.860014038×10^0,-2.604733429×10^0
4.079487833×10^0,-5.173391876×10^0,5.807622986×10^0,-2.591560822×10^0
4.089436833×10^0,-5.129982147×10^0,5.712271271×10^0,-2.562670898×10^0
4.099386833×10^0,-5.035827942×10^0,5.385351105×10^0,-2.537672882×10^0
4.109335833×10^0,-4.959037628×10^0,4.792434082×10^0,-2.877166901×10^0
4.119284833×10^0,-4.857099609×10^0,4.266427917×10^0,-3.637585602×10^0
4.129233833×10^0,-4.607269135×10^0,3.959116974×10^0,-4.683909760×10^0
4.139182833×10^0,-4.234693909×10^0,3.912563782×10^0,-5.843099213×10^0
4.149131833×10^0,-3.946094055×10^0,3.980672150×10^0,-6.569239197×10^0
4.159081833×10^0,-3.828438721×10^0,4.081861725×10^0,-6.744075623×10^0
4.169030833×10^0,-3.965254211×10^0,4.033811646×10^0,-6.611900482×10^0
4.178979833×10^0,-4.316873016×10^0,4.010160828×10^0,-6.414910126×10^0
4.188928833×10^0,-4.915178833×10^0,4.035907288×10^0,-6.210734711×10^0
4.198877833×10^0,-5.685027924×10^0,4.172273712×10^0,-5.948480072×10^0
4.208826833×10^0,-6.488706665×10^0,4.431833954×10^0,-5.512885895×10^0
4.218776833×10^0,-7.540569305×10^0,4.942571869×10^0,-4.890629883×10^0
4.228725833×10^0,-9.031468964×10^0,5.763315125×10^0,-3.957320709×10^0
4.238674833×10^0,-1.075857742×10^1,7.297774200×10^0,-3.929328918×10^0
4.248623833×10^0,-1.184621567×10^1,9.691895599×10^0,-4.779411163×10^0
4.258572833×10^0,-1.199335968×10^1,1.280587006×10^1,-5.391338654×10^0
4.268521833×10^0,-1.101349731×10^1,1.587403976×10^1,-5.263803864×10^0
4.278471833×10^0,-8.984317017×10^0,1.773736496×10^1,-3.944896545×10^0
4.288420833×10^0,-6.363417206×10^0,1.732182907×10^1,-2.333946533×10^0
4.298369833×10^0,-3.789819031×10^0,1.459405151×10^1,-9.511221313×10^-1
4.308318833×10^0,-2.495460663×10^0,1.142050095×10^1,-3.812571716×10^-1
4.318267833×10^0,-2.169887695×10^0,9.108408966×10^0,-3.191363525×10^-1
4.328216833×10^0,-2.211650848×10^0,7.551945648×10^0,-2.636018372×10^-1
4.338166833×10^0,-2.337539063×10^0,6.518345032×10^0,-9.729766846×10^-2
4.348115833×10^0,-2.558030548×10^0,5.905220032×10^0,2.116598511×10^-1
4.358064833×10^0,-2.711012421×10^0,5.673950958×10^0,5.565426636×10^-1
4.368013833×10^0,-2.957250366×10^0,5.853876801×10^0,8.181985474×10^-1
4.377962833×10^0,-3.416944427×10^0,6.492149506×10^0,9.349557495×10^-1
4.387911833×10^0,-3.983366547×10^0,7.313491516×10^0,8.714877319×10^-1
4.397861833×10^0,-4.536915436×10^0,8.012088776×10^0,7.246430969×10^-1
4.407810833×10^0,-4.942122803×10^0,8.511150970×10^0,5.049000549×10^-1
4.417759833×10^0,-5.198389893×10^0,8.808283081×10^0,7.334747314×10^-2
4.427708833×10^0,-5.278173981×10^0,9.021439819×10^0,-3.129991150×10^-1
4.437657833×10^0,-5.166655884×10^0,9.136251068×10^0,-5.827381897×10^-1
4.447606833×10^0,-4.945116577×10^0,9.101523285×10^0,-8.330177307×10^-1
4.457557208×10^0,-4.563709717×10^0,8.917555847×10^0,-1.435215454×10^0
4.467506208×10^0,-4.344415741×10^0,8.623567200×10^0,-2.425705719×10^0
4.477455208×10^0,-3.911216583×10^0,8.470884705×10^0,-2.871329041×10^0
4.487404208×10^0,-3.378025360×10^0,8.290809174×10^0,-2.762205963×10^0
4.497353208×10^0,-2.975662079×10^0,7.959398346×10^0,-2.211201782×10^0
4.507303208×10^0,-2.900368652×10^0,7.525600433×10^0,-1.683249664×10^0
4.517252208×10^0,-2.983595581×10^0,7.150630188×10^0,-1.211580505×10^0
4.527201208×10^0,-3.297492828×10^0,6.898554382×10^0,-6.975494385×10^-1
4.537150208×10^0,-3.842808838×10^0,6.809788971×10^0,-2.776725769×10^-1
4.547099208×10^0,-4.373155975×10^0,6.857988739×10^0,-1.230441284×10^-1
4.557048208×10^0,-4.826114044×10^0,6.895410919×10^0,-9.789642334×10^-2
4.566998208×10^0,-5.157824249×10^0,6.946454773×10^0,-1.556762695×10^-1
4.576947208×10^0,-5.380112000×10^0,6.972350922×10^0,-3.230282593×10^-1
4.586896208×10^0,-5.200186157×10^0,6.994055786×10^0,-5.626799011×10^-1
4.596845208×10^0,-4.513563995×10^0,7.068900146×10^0,-5.993536377×10^-1
4.606794208×10^0,-3.900289307×10^0,7.206464081×10^0,-5.143304443×10^-1
4.616743208×10^0,-3.757785645×10^0,7.175179138×10^0,-5.957611084×10^-1
4.626693208×10^0,-3.904031525×10^0,7.031927032×10^0,-8.643026733×10^-1
4.636642208×10^0,-3.907174988×10^0,6.991062012×10^0,-1.015488281×10^0
4.646591208×10^0,-3.635489960×10^0,6.974296875×10^0,-1.098116455×10^0
4.656540208×10^0,-3.419489136×10^0,6.981781311×10^0,-1.128802643×10^0
4.666489208×10^0,-3.430117035×10^0,7.091353455×10^0,-1.054706726×10^0
4.676438208×10^0,-3.756288757×10^0,7.345824280×10^0,-1.003662872×10^0
4.686388208×10^0,-4.315974884×10^0,7.601642303×10^0,-1.089434509×10^0
4.696337208×10^0,-4.844076691×10^0,7.721243591×10^0,-1.069974976×10^0
4.706286208×10^0,-5.384752350×10^0,7.832761688×10^0,-1.032702484×10^0
4.716235208×10^0,-5.981860657×10^0,8.011040955×10^0,-1.179547119×10^0
4.726184208×10^0,-6.644532623×10^0,8.216413879×10^0,-1.427281952×10^0
4.736133208×10^0,-7.288194122×10^0,8.402476959×10^0,-1.838327179×10^0
4.746083208×10^0,-7.940238190×10^0,8.428971863×10^0,-2.414479065×10^0
4.756032208×10^0,-8.553812256×10^0,8.410111084×10^0,-3.150049438×10^0
4.765981208×10^0,-8.975335693×10^0,8.400680695×10^0,-3.748654633×10^0
4.775930208×10^0,-9.325457611×10^0,8.469238129×10^0,-3.990401917×10^0
4.785879208×10^0,-9.329349518×10^0,8.675808563×10^0,-3.607647858×10^0
4.795828208×10^0,-9.234746246×10^0,9.143136749×10^0,-2.920426941×10^0
4.805778208×10^0,-8.827742615×10^0,9.898166656×10^0,-2.348166962×10^0
4.815727208×10^0,-8.106242981×10^0,1.075857742×10^1,-1.946402435×10^0
4.825676208×10^0,-7.633975067×10^0,1.156734558×10^1,-1.305285645×10^0
4.835625208×10^0,-7.593259735×10^0,1.227447510×10^1,-7.711962891×10^-1
4.845574208×10^0,-7.629484406×10^0,1.295705566×10^1,-4.819976807×10^-1
4.855523208×10^0,-7.300618286×10^0,1.321736435×10^1,-1.719923401×10^-1
4.865473208×10^0,-6.475983124×10^0,1.257115814×10^1,2.920426941×10^-1
4.875422208×10^0,-5.334456940×10^0,1.154085068×10^1,8.981323242×10^-1
4.885371208×10^0,-4.280798035×10^0,1.074645264×10^1,1.316212921×10^0
4.895320208×10^0,-3.619024200×10^0,1.013332764×10^1,1.410816193×10^0
4.905269208×10^0,-3.243455200×10^0,9.743238831×10^0,1.360071716×10^0
4.915218208×10^0,-2.907703400×10^0,9.629176025×10^0,1.140029297×10^0
4.925168208×10^0,-2.652035065×10^0,9.687554626×10^0,8.701405334×10^-1
4.935117208×10^0,-2.534379730×10^0,9.876761169×10^0,7.804769897×10^-1
4.945066208×10^0,-2.587668915×10^0,9.968670044×10^0,5.860313416×10^-1
4.955015208×10^0,-2.675386505×10^0,9.918224945×10^0,2.790197754×10^-1
4.964964208×10^0,-2.699935455×10^0,9.782307587×10^0,-5.688171387×10^-2
4.974913208×10^0,-2.809806976×10^0,9.692344666×10^0,-3.192860413×10^-1
4.984863208×10^0,-3.031495972×10^0,9.703721008×10^0,-5.448669434×10^-1
4.994812208×10^0,-3.291355591×10^0,9.673483887×10^0,-6.728507996×10^-1
5.004761208×10^0,-3.501668243×10^0,9.508676605×10^0,-6.674620056×10^-1
5.014710208×10^0,-3.911815338×10^0,9.070837097×10^0,-7.138655090×10^-1
5.024659208×10^0,-4.473896484×10^0,8.675509186×10^0,-9.891430664×10^-1
5.034608208×10^0,-5.057233429×10^0,8.606053619×10^0,-1.571731567×10^0
5.044558208×10^0,-5.623056793×10^0,8.470735016×10^0,-2.329755249×10^0
5.054507208×10^0,-5.845643921×10^0,8.008047180×10^0,-3.088527374×10^0
5.064456208×10^0,-5.598807220×10^0,7.536677399×10^0,-3.922143860×10^0
5.074405208×10^0,-5.240003357×10^0,7.489974518×10^0,-4.762496338×10^0
5.084354208×10^0,-4.545747070×10^0,7.401209106×10^0,-4.987927551×10^0
5.094303208×10^0,-4.040697327×10^0,7.107370148×10^0,-4.629722443×10^0
5.104253208×10^0,-3.822451172×10^0,6.925648041×10^0,-3.984564056×10^0
5.114202208×10^0,-3.858226776×10^0,6.804849243×10^0,-3.278182983×10^0
5.124151208×10^0,-3.899540863×10^0,6.695127411×10^0,-2.622097321×10^0
5.134100208×10^0,-3.979624329×10^0,6.493796082×10^0,-2.034120026×10^0
5.144049208×10^0,-3.937412109×10^0,6.048172760×10^0,-1.774559784×10^0
5.153998208×10^0,-3.871549072×10^0,5.583089905×10^0,-1.767823792×10^0
5.163948208×10^0,-3.813769226×10^0,5.289101257×10^0,-1.915267181×10^0
5.173897208×10^0,-3.876039734×10^0,5.217849426×10^0,-2.078577576×10^0
5.183846208×10^0,-4.348906403×10^0,5.388644257×10^0,-2.210453339×10^0
5.193795208×10^0,-4.969815216×10^0,5.610782318×10^0,-2.197580109×10^0
5.203744208×10^0,-5.590873718×10^0,5.862109680×10^0,-2.044448547×10^0
5.213693208×10^0,-6.122867432×10^0,6.051615601×10^0,-1.871707764×10^0
5.223643208×10^0,-6.587950287×10^0,6.193969574×10^0,-1.827549591×10^0
5.233592208×10^0,-6.849007416×10^0,6.147865448×10^0,-2.010768585×10^0
5.243541208×10^0,-6.988217926×10^0,5.903274078×10^0,-2.512225800×10^0
5.253490208×10^0,-6.801705780×10^0,5.551804962×10^0,-3.073109436×10^0
5.263439208×10^0,-6.379733276×10^0,5.089117126×10^0,-3.534599762×10^0
5.273388208×10^0,-5.882467346×10^0,4.559368744×10^0,-3.729644165×10^0
5.283338208×10^0,-5.455255737×10^0,4.181554413×10^0,-3.899840240×10^0
5.293287208×10^0,-5.135969696×10^0,4.019441528×10^0,-4.313130798×10^0
5.303236208×10^0,-4.885241089×10^0,4.010909271×10^0,-4.657863922×10^0
5.313185208×10^0,-4.515210571×10^0,4.088148651×10^0,-4.912933502×10^0
5.323134208×10^0,-4.139342194×10^0,4.259093170×10^0,-5.128634949×10^0
5.333083208×10^0,-3.999532928×10^0,4.427343292×10^0,-5.248685303×10^0
5.343033208×10^0,-4.107159119×10^0,4.550686798×10^0,-5.441933441×10^0
5.352982208×10^0,-4.543052673×10^0,4.820575562×10^0,-5.823040924×10^0
5.362931208×10^0,-5.067262573×10^0,5.222789154×10^0,-6.190676422×10^0
5.372880208×10^0,-5.635331268×10^0,5.656736755×10^0,-6.250252533×10^0
5.382829208×10^0,-6.337521057×10^0,6.074517975×10^0,-5.833519135×10^0
5.392778208×10^0,-7.158863068×10^0,6.387816467×10^0,-4.910987549×10^0
5.402728208×10^0,-7.914342041×10^0,6.664590912×10^0,-3.614832916×10^0
5.412677208×10^0,-8.673712921×10^0,7.426955566×10^0,-2.899021454×10^0
5.422626208×10^0,-9.469308472×10^0,9.013057251×10^0,-3.209775238×10^0
5.432575208×10^0,-9.794731750×10^0,1.177451477×10^1,-4.029320984×10^0
5.442524208×10^0,-9.266031189×10^0,1.491633133×10^1,-4.286336517×10^0
5.452473208×10^0,-7.908653870×10^0,1.727811996×10^1,-3.867357788×10^0
5.462423708×10^0,-5.765111389×10^0,1.759830414×10^1,-3.018473053×10^0
5.472372708×10^0,-3.046464844×10^0,1.550296143×10^1,-2.027683411×10^0
5.482321708×10^0,-1.564845886×10^0,1.243374390×10^1,-1.309626617×10^0
5.492270708×10^0,-1.100661163×10^0,9.597891083×10^0,-9.319619751×10^-1
5.502219708×10^0,-9.151968384×10^-1,7.588170319×10^0,-6.734495544×10^-1
5.512168708×10^0,-9.400451660×10^-1,6.368356934×10^0,-2.945874023×10^-1
5.522118708×10^0,-1.145118713×10^0,5.730832672×10^0,1.207987976×10^-1
5.532067708×10^0,-1.539099426×10^0,5.560636597×10^0,4.656816101×10^-1
5.542016708×10^0,-2.250569916×10^0,5.932912445×10^0,6.914122009×10^-1
5.551965708×10^0,-2.876418457×10^0,6.716083832×10^0,6.453080750×10^-1
5.561914708×10^0,-3.481011200×10^0,7.729177094×10^0,4.110452271×10^-1
5.571863708×10^0,-4.053121490×10^0,8.793164520×10^0,9.879455566×10^-3
5.581813708×10^0,-4.591102753×10^0,9.878258057×10^0,-5.998027039×10^-1
5.591762708×10^0,-5.130131836×10^0,1.086320984×10^1,-1.131646729×10^0
5.601711708×10^0,-5.546416168×10^0,1.141451340×10^1,-1.415306854×10^0
5.611660708×10^0,-5.812413025×10^0,1.142873383×10^1,-1.607507172×10^0
5.621609708×10^0,-5.905369720×10^0,1.099897751×10^1,-1.652264099×10^0
5.631558708×10^0,-5.808521118×10^0,1.009081604×10^1,-1.621278534×10^0
5.641508708×10^0,-5.360203400×10^0,9.034163361×10^0,-1.480870514×10^0
5.651457708×10^0,-4.815935211×10^0,8.024363251×10^0,-1.501377869×10^0
5.661406708×10^0,-4.504582672×10^0,7.137756958×10^0,-1.945055237×10^0
5.671355708×10^0,-4.118086395×10^0,6.551426239×10^0,-2.149080963×10^0
5.681304708×10^0,-3.866160278×10^0,6.279292145×10^0,-2.180515594×10^0
5.691253708×10^0,-3.940555573×10^0,6.348298645×10^0,-1.973496094×10^0
5.701203708×10^0,-4.235142975×10^0,6.631060638×10^0,-1.534010010×10^0
5.711152708×10^0,-4.676575012×10^0,6.999594269×10^0,-1.100361786×10^0
5.721101708×10^0,-5.151237946×10^0,7.282206573×10^0,-7.360194397×10^-1
5.731050708×10^0,-5.629194031×10^0,7.363038483×10^0,-4.800517273×10^-1
5.740999708×10^0,-6.015540619×10^0,7.326963501×10^0,-3.968247986×10^-1
5.750948708×10^0,-6.141129456×10^0,7.244485016×10^0,-4.239184570×10^-1
5.760898708×10^0,-5.946983185×10^0,7.161707153×10^0,-4.593946838×10^-1
5.770847708×10^0,-5.272934875×10^0,7.154671783×10^0,-5.200186157×10^-1
5.780796708×10^0,-4.747228088×10^0,6.988666992×10^0,-4.607418823×10^-1
5.790745708×10^0,-4.576433258×10^0,6.668183441×10^0,-2.827619934×10^-1
5.800694708×10^0,-4.383783875×10^0,6.357130280×10^0,-1.814227295×10^-1
5.810643708×10^0,-4.001179504×10^0,6.116580505×10^0,-3.231779480×10^-1
5.820593708×10^0,-3.632346497×10^0,5.901477814×10^0,-6.749464417×10^-1
5.830542708×10^0,-3.226690063×10^0,5.850433960×10^0,-1.120120697×10^0
5.840491708×10^0,-2.806513824×10^0,5.865253143×10^0,-1.621877289×10^0
5.850440708×10^0,-2.541864166×10^0,6.027964783×10^0,-1.639839935×10^0
5.860389708×10^0,-2.545307007×10^0,6.175258484×10^0,-1.375339966×10^0
5.870338708×10^0,-2.740501099×10^0,6.474336548×10^0,-1.247805176×10^0
5.880288708×10^0,-3.232228546×10^0,6.844516754×10^0,-1.207089844×10^0
5.890237708×10^0,-4.028572540×10^0,7.275769958×10^0,-1.348994751×10^0
5.900186708×10^0,-5.053640900×10^0,7.745343475×10^0,-1.606159973×10^0
5.910135708×10^0,-6.181096344×10^0,8.279582520×10^0,-1.958976288×10^0
5.920084708×10^0,-7.254214783×10^0,9.029523010×10^0,-2.172881470×10^0
5.930033708×10^0,-8.283324738×10^0,9.849817200×10^0,-2.203268280×10^0
5.939983708×10^0,-9.324260101×10^0,1.055919205×10^1,-2.348616028×10^0
5.949932708×10^0,-1.014245865×10^1,1.107307343×10^1,-2.724185028×10^0
5.959881708×10^0,-1.048285080×10^1,1.149699188×10^1,-3.178639984×10^0
5.969830708×10^0,-9.845326538×10^0,1.181418228×10^1,-3.307821350×10^0
5.979779708×10^0,-8.510402527×10^0,1.213750992×10^1,-3.122955780×10^0
5.989728708×10^0,-7.220983887×10^0,1.262549515×10^1,-2.389930115×10^0
5.999678708×10^0,-6.213279419×10^0,1.303145096×10^1,-1.292711792×10^0
6.009627708×10^0,-5.686075745×10^0,1.342573105×10^1,-1.895059204×10^-1
6.019576708×10^0,-5.429060211×10^0,1.389844803×10^1,6.900650024×10^-1
6.029525708×10^0,-5.120701447×10^0,1.419513107×10^1,1.245859222×10^0
6.039474708×10^0,-4.614753571×10^0,1.427790894×10^1,1.364113312×10^0
6.049423708×10^0,-4.037104797×10^0,1.407987076×10^1,9.156459045×10^-1
6.059373708×10^0,-3.528761902×10^0,1.360221405×10^1,4.522096252×10^-1
6.069322708×10^0,-3.096011810×10^0,1.290616150×10^1,2.896476746×10^-1
6.079271708×10^0,-2.703078918×10^0,1.197015793×10^1,1.968406677×10^-1
6.089220708×10^0,-2.429298248×10^0,1.086994583×10^1,2.228865051×10^-1
6.099169708×10^0,-2.056573334×10^0,9.758058014×10^0,3.716770935×10^-1
6.109118708×10^0,-1.857337646×10^0,8.687184906×10^0,3.875440979×10^-1
6.119068708×10^0,-1.701811066×10^0,7.820038147×10^0,3.323089600×10^-1
6.129017708×10^0,-1.549128571×10^0,7.312593384×10^0,2.414479065×10^-1
6.138966708×10^0,-1.549577637×10^0,7.043602753×10^0,6.346801758×10^-2
6.148915708×10^0,-1.593436432×10^0,7.085066528×10^0,-1.014889526×10^-1
6.158864708×10^0,-2.043101349×10^0,7.732170868×10^0,-1.908531189×10^-1
6.168813708×10^0,-3.264710999×10^0,8.471184082×10^0,-3.794609070×10^-1
6.178763708×10^0,-4.736151123×10^0,9.181457062×10^0,-5.879772949×10^-1
6.188712708×10^0,-6.192921753×10^0,9.460027771×10^0,-1.023122406×10^0
6.198661708×10^0,-7.413034515×10^0,9.431437225×10^0,-1.832339630×10^0
6.208610708×10^0,-8.510552216×10^0,9.059460754×10^0,-3.780538330×10^0
6.218559708×10^0,-8.959618378×10^0,8.684939575×10^0,-7.308851166×10^0
6.228508708×10^0,-7.221133575×10^0,8.254734192×10^0,-8.152945862×10^0
6.238457708×10^0,-4.713398438×10^0,7.441625061×10^0,-6.209986267×10^0
6.248407708×10^0,-3.400628357×10^0,6.699019318×10^0,-4.382286987×10^0
6.258356708×10^0,-2.676733704×10^0,6.308331757×10^0,-3.033890991×10^0
6.268305708×10^0,-2.420765991×10^0,5.846392365×10^0,-1.997296600×10^0
6.278254708×10^0,-2.730621643×10^0,5.552703094×10^0,-1.360820160×10^0
6.288203708×10^0,-3.387455750×10^0,5.450316010×10^0,-9.883946228×10^-1
6.298152708×10^0,-3.903881836×10^0,5.443430328×10^0,-6.785389709×10^-1
6.308102708×10^0,-4.381538544×10^0,5.569767609×10^0,-3.752696228×10^-1
6.318051708×10^0,-4.831203461×10^0,5.849236450×10^0,-3.308120728×10^-2
6.328000708×10^0,-5.191204834×10^0,6.004613342×10^0,-2.380050659×10^-2
6.337949708×10^0,-5.486091614×10^0,6.086343384×10^0,-4.327500916×10^-1
6.347898708×10^0,-5.554948425×10^0,6.007906494×10^0,-1.064137115×10^0
6.357847708×10^0,-5.442382507×10^0,5.880671082×10^0,-1.739532623×10^0
6.367797708×10^0,-5.166506195×10^0,5.807922363×10^0,-2.195334778×10^0
6.377746708×10^0,-4.811145172×10^0,5.723198547×10^0,-2.554887085×10^0
6.387695708×10^0,-4.384981384×10^0,5.475763092×10^0,-2.715952148×10^0
6.397644708×10^0,-3.911965027×10^0,5.188211060×10^0,-2.709365845×10^0
6.407593708×10^0,-3.291654968×10^0,4.715344391×10^0,-2.437680817×10^0
6.417542708×10^0,-3.054098969×10^0,4.332740021×10^0,-2.229164429×10^0
6.427492708×10^0,-3.018023987×10^0,4.213438110×10^0,-2.182461548×10^0
6.437441708×10^0,-2.873574371×10^0,4.045487366×10^0,-2.214944000×10^0
6.447390708×10^0,-2.791095886×10^0,3.497476959×10^0,-2.164498901×10^0
6.457338958×10^0,-2.698737946×10^0,2.879412231×10^0,-2.046394501×10^0
6.467287958×10^0,-2.637814636×10^0,2.328258362×10^0,-1.979633331×10^0
6.477236958×10^0,-2.728975067×10^0,1.795366516×10^0,-1.929637299×10^0
6.487186958×10^0,-2.987337799×10^0,1.293460236×10^0,-2.099084930×10^0
6.497135958×10^0,-3.571722565×10^0,7.988887024×10^-1,-2.825224915×10^0
6.507084958×10^0,-4.515659637×10^0,4.351451111×10^-1,-4.238436127×10^0
6.517033958×10^0,-5.732778625×10^0,2.920426941×10^-1,-5.938450928×10^0
6.526982958×10^0,-7.140750732×10^0,3.888912964×10^-1,-8.027656403×10^0
6.536931958×10^0,-8.559500427×10^0,7.201524353×10^-1,-9.491612091×10^0
