"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.643342500×10^-1,-6.066883850×10^-1,6.097270660×10^0,7.570956116×10^0
6.742832500×10^-1,-6.027964783×10^-1,6.111042023×10^0,7.544910278×10^0
6.842332500×10^-1,-6.439608765×10^-1,6.079457703×10^0,7.475305023×10^0
6.941832500×10^-1,-6.586303711×10^-1,6.107150116×10^0,7.469916229×10^0
7.041322500×10^-1,-6.026467896×10^-1,6.113736420×10^0,7.486980743×10^0
7.140822500×10^-1,-5.462141418×10^-1,6.131100311×10^0,7.521858215×10^0
7.240312500×10^-1,-4.945715332×10^-1,6.113137665×10^0,7.587721252×10^0
7.339812500×10^-1,-5.066963196×10^-1,6.106701050×10^0,7.663164368×10^0
7.439312500×10^-1,-5.471122742×10^-1,6.096671906×10^0,7.721393280×10^0
7.538802500×10^-1,-5.911207581×10^-1,6.111790466×10^0,7.715854797×10^0
7.638302500×10^-1,-6.069877625×10^-1,6.151158600×10^0,7.691754913×10^0
7.737802500×10^-1,-6.297404480×10^-1,6.159092102×10^0,7.657625885×10^0
7.837292500×10^-1,-6.524931335×10^-1,6.165379028×10^0,7.669301605×10^0
7.936792500×10^-1,-6.159690857×10^-1,6.170468445×10^0,7.620802460×10^0
8.036282500×10^-1,-6.099815369×10^-1,6.149811401×10^0,7.587272186×10^0
8.135782500×10^-1,-6.104306030×10^-1,6.167624359×10^0,7.588320007×10^0
8.235282500×10^-1,-6.474037170×10^-1,6.165229340×10^0,7.599846039×10^0
8.334772500×10^-1,-6.683601379×10^-1,6.180347900×10^0,7.628137207×10^0
8.434272500×10^-1,-6.426136780×10^-1,6.174060974×10^0,7.655829620×10^0
8.533762500×10^-1,-6.224057007×10^-1,6.167774048×10^0,7.676786041×10^0
8.633262500×10^-1,-5.983058167×10^-1,6.130651245×10^0,7.704029388×10^0
8.732762500×10^-1,-5.700146484×10^-1,6.126609650×10^0,7.724686432×10^0
8.832252500×10^-1,-5.626799011×10^-1,6.119424591×10^0,7.750881958×10^0
8.931752500×10^-1,-5.822891235×10^-1,6.127807159×10^0,7.777376862×10^0
9.031252500×10^-1,-6.221063232×10^-1,6.119424591×10^0,7.773335266×10^0
9.130742500×10^-1,-6.375242615×10^-1,6.120173035×10^0,7.749983826×10^0
9.230242500×10^-1,-6.381230164×10^-1,6.129753113×10^0,7.674989777×10^0
9.329732500×10^-1,-5.866300964×10^-1,6.110293579×10^0,7.598648529×10^0
9.429232500×10^-1,-5.773493958×10^-1,6.087540894×10^0,7.577392731×10^0
9.528732500×10^-1,-6.265969849×10^-1,6.062542877×10^0,7.546407166×10^0
9.628222500×10^-1,-6.842271423×10^-1,6.012247467×10^0,7.490124207×10^0
9.727722500×10^-1,-6.920109558×10^-1,6.013894043×10^0,7.427554321×10^0
9.827212500×10^-1,-6.622229004×10^-1,5.994284821×10^0,7.328460388×10^0
9.926712500×10^-1,-6.376739502×10^-1,5.975573730×10^0,7.209757233×10^0
1.002621250×10^0,-6.007008362×10^-1,5.933211823×10^0,7.164551239×10^0
1.012570250×10^0,-5.481600952×10^-1,5.924679565×10^0,7.159761200×10^0
1.022520250×10^0,-5.794450378×10^-1,5.886359253×10^0,7.117848358×10^0
1.032470250×10^0,-5.653742981×10^-1,5.874833221×10^0,7.150779877×10^0
1.042419250×10^0,-5.456153870×10^-1,5.891149292×10^0,7.229965210×10^0
1.052369250×10^0,-4.936734009×10^-1,5.853876801×10^0,7.306306458×10^0
1.062318250×10^0,-4.364923096×10^-1,5.854325867×10^0,7.378007355×10^0
1.072268250×10^0,-4.273612976×10^-1,5.844745789×10^0,7.454947357×10^0
1.082218250×10^0,-4.876858521×10^-1,5.838758240×10^0,7.507338409×10^0
1.092167250×10^0,-5.786965942×10^-1,5.854774933×10^0,7.596103821×10^0
1.102117250×10^0,-6.301895142×10^-1,5.875581665×10^0,7.678133240×10^0
1.112066250×10^0,-6.192622375×10^-1,5.874084778×10^0,7.783663788×10^0
1.122016250×10^0,-5.824388123×10^-1,5.836662598×10^0,7.816295929×10^0
1.131966250×10^0,-5.224136353×10^-1,5.800737305×10^0,7.849077759×10^0
1.141915250×10^0,-5.547463989×10^-1,5.792354736×10^0,7.832761688×10^0
1.151865250×10^0,-5.951623535×10^-1,5.766009521×10^0,7.840994568×10^0
1.161815250×10^0,-6.421646118×10^-1,5.761668549×10^0,7.850724335×10^0
1.171764250×10^0,-6.451583862×10^-1,5.755531311×10^0,7.904013519×10^0
1.181714250×10^0,-6.277944946×10^-1,5.753435669×10^0,7.950716400×10^0
1.191663583×10^0,-6.101312256×10^-1,5.733227692×10^0,7.932903442×10^0
1.201613583×10^0,-5.653742981×10^-1,5.695955200×10^0,7.878716125×10^0
1.211563583×10^0,-5.128335571×10^-1,5.649102631×10^0,7.820636902×10^0
1.221512583×10^0,-5.002597046×10^-1,5.575156403×10^0,7.830516357×10^0
1.231462583×10^0,-4.752616882×10^-1,5.533992004×10^0,7.939639435×10^0
1.241411583×10^0,-4.342469788×10^-1,5.487738190×10^0,8.036038971×10^0
1.251361583×10^0,-3.481759644×10^-1,5.443130951×10^0,8.129594421×10^0
1.261311583×10^0,-2.589614868×10^-1,5.418731689×10^0,8.168214111×10^0
1.271260583×10^0,-2.490820312×10^-1,5.372328186×10^0,8.173303528×10^0
1.281210583×10^0,-3.480262756×10^-1,5.381459198×10^0,8.129444733×10^0
1.291160583×10^0,-5.077441406×10^-1,5.387596436×10^0,8.007149048×10^0
1.301109583×10^0,-5.798941040×10^-1,5.401966553×10^0,7.978558502×10^0
1.311059583×10^0,-6.577322388×10^-1,5.388494568×10^0,7.970026245×10^0
1.321008583×10^0,-7.367678833×10^-1,5.358107758×10^0,7.891289978×10^0
1.330958583×10^0,-7.164102173×10^-1,5.323978729×10^0,7.958949280×10^0
1.340908583×10^0,-7.137158203×10^-1,5.309009857×10^0,8.024063873×10^0
1.350857583×10^0,-7.524851990×10^-1,5.233866119×10^0,8.092920685×10^0
1.360807583×10^0,-6.623725891×10^-1,5.201982422×10^0,8.256081390×10^0
1.370756583×10^0,-5.327421570×10^-1,5.134921875×10^0,8.320746918×10^0
1.380706583×10^0,-3.894900513×10^-1,5.024451599×10^0,8.317753143×10^0
1.390656583×10^0,-2.692900085×10^-1,4.908742218×10^0,8.259374542×10^0
1.400605583×10^0,-2.204914856×10^-1,4.785997467×10^0,8.172255707×10^0
1.410555583×10^0,-2.284249878×10^-1,4.703069916×10^0,8.076454926×10^0
1.420505583×10^0,-2.692900085×10^-1,4.694238281×10^0,8.125253448×10^0
1.430454583×10^0,-3.275189209×10^-1,4.605472870×10^0,8.237070923×10^0
1.440404583×10^0,-2.871029663×10^-1,4.540507965×10^0,8.458460541×10^0
1.450353583×10^0,-1.571731567×10^-1,4.402494965×10^0,8.666677551×10^0
1.460303583×10^0,6.556365967×10^-2,4.315974884×10^0,8.802744598×10^0
1.470253583×10^0,2.151026917×10^-1,4.183350677×10^0,8.765771484×10^0
1.480202583×10^0,3.665876770×10^-1,4.079616394×10^0,8.757688293×10^0
1.490152583×10^0,4.281097412×10^-1,3.994742889×10^0,8.760233002×10^0
1.500101583×10^0,4.381388855×10^-1,3.934867401×10^0,8.867260437×10^0
1.510051583×10^0,3.832031250×10^-1,3.967050476×10^0,8.977880402×10^0
1.520001583×10^0,2.200424194×10^-1,3.973487091×10^0,9.173373871×10^0
1.529950583×10^0,2.170486450×10^-2,3.986060944×10^0,9.412875824×10^0
1.539900583×10^0,-1.170565796×10^-1,4.009412384×10^0,9.548643494×10^0
1.549849583×10^0,-1.514849854×10^-1,4.017196198×10^0,9.560319214×10^0
1.559799583×10^0,-1.841171265×10^-1,3.996988220×10^0,9.450447693×10^0
1.569749583×10^0,-2.406994629×10^-1,3.941154327×10^0,9.336684265×10^0
1.579698583×10^0,-2.829116821×10^-1,3.851041718×10^0,9.132059784×10^0
1.589648583×10^0,-2.642005920×10^-1,3.859873352×10^0,8.978179779×10^0
1.599598583×10^0,-3.028202820×10^-1,3.847149811×10^0,8.856183472×10^0
1.609547583×10^0,-4.254153442×10^-1,3.725452881×10^0,8.816366272×10^0
1.619497583×10^0,-4.619393921×10^-1,3.773652649×10^0,9.118438110×10^0
1.629446583×10^0,-5.502557373×10^-1,3.816313934×10^0,9.462722168×10^0
1.639396583×10^0,-6.915618896×10^-1,3.743714905×10^0,9.769584045×10^0
1.649346583×10^0,-7.896080017×10^-1,3.630999298×10^0,9.795629883×10^0
1.659295583×10^0,-8.015830994×10^-1,3.556154938×10^0,9.595945129×10^0
1.669245583×10^0,-7.616162109×10^-1,3.556454315×10^0,9.315578156×10^0
1.679195583×10^0,-8.316705322×10^-1,3.526516571×10^0,9.176667023×10^0
1.689144583×10^0,-9.610015869×10^-1,3.516487427×10^0,9.083710327×10^0
1.699094583×10^0,-1.119671631×10^0,3.272644501×10^0,8.886420593×10^0
1.709043583×10^0,-1.123862915×10^0,3.282224579×10^0,8.819659424×10^0
1.718993583×10^0,-1.069525909×10^0,3.241509247×10^0,8.523126068×10^0
1.728943583×10^0,-1.082249451×10^0,3.135978699×10^0,8.544381866×10^0
1.738892583×10^0,-1.032552795×10^0,3.164569244×10^0,8.701405334×10^0
1.748842583×10^0,-9.821076965×10^-1,3.109184418×10^0,8.966953125×10^0
1.758791583×10^0,-8.885522461×10^-1,3.081492004×10^0,9.334438934×10^0
1.768741583×10^0,-7.614665222×10^-1,3.033292236×10^0,9.618997192×10^0
1.778691583×10^0,-6.128256226×10^-1,3.024310913×10^0,9.788444824×10^0
1.788640583×10^0,-5.782475281×10^-1,2.963537292×10^0,9.807155914×10^0
1.798590583×10^0,-6.538403320×10^-1,2.869383087×10^0,9.759405212×10^0
1.808539583×10^0,-6.921606445×10^-1,2.856659546×10^0,9.709409180×10^0
1.818489583×10^0,-6.497987366×10^-1,2.836002502×10^0,9.699679413×10^0
1.828439583×10^0,-5.662724304×10^-1,2.905009003×10^0,9.804461517×10^0
1.838388583×10^0,-6.023474121×10^-1,2.829565887×10^0,9.776170349×10^0
1.848338583×10^0,-7.135661316×10^-1,2.648741913×10^0,9.798024902×10^0
1.858288583×10^0,-8.815168762×10^-1,2.506387939×10^0,9.631121979×10^0
1.868237583×10^0,-1.009051666×10^0,2.468666382×10^0,9.552535400×10^0
1.878187583×10^0,-1.140628052×10^0,2.398162994×10^0,9.520202637×10^0
1.888136583×10^0,-1.280736694×10^0,2.266137543×10^0,9.536219330×10^0
1.898086583×10^0,-1.231189728×10^0,2.306553497×10^0,9.560169525×10^0
1.908036583×10^0,-1.264270935×10^0,2.240540771×10^0,9.557475128×10^0
1.917985583×10^0,-1.269809418×10^0,2.287543030×10^0,9.504784698×10^0
1.927935583×10^0,-2.349514160×10^0,2.393223267×10^0,8.247399445×10^0
1.937884583×10^0,-1.402733002×10^0,1.932930450×10^0,1.136242172×10^1
1.947834583×10^0,-1.048270111×10^0,2.277663574×10^0,1.070019882×10^1
1.957784583×10^0,-1.097068634×10^0,2.626887360×10^0,9.342222748×10^0
1.967733583×10^0,-1.299896851×10^0,2.035766602×10^0,1.007240433×10^1
1.977683583×10^0,-1.531465302×10^0,2.058818665×10^0,9.743238831×10^0
1.987633583×10^0,-1.426832886×10^0,2.245779877×10^0,9.850865021×10^0
1.997582583×10^0,-1.507365417×10^0,2.186054077×10^0,9.801168365×10^0
2.007532583×10^0,-1.447639618×10^0,2.172432404×10^0,9.898915100×10^0
2.017481583×10^0,-1.335073700×10^0,2.067350922×10^0,9.918973389×10^0
2.027431583×10^0,-1.366059265×10^0,1.916913757×10^0,9.885592804×10^0
2.037381583×10^0,-1.325343933×10^0,1.910177765×10^0,9.777068481×10^0
2.047330583×10^0,-1.153201904×10^0,1.894759827×10^0,9.580227814×10^0
2.057280583×10^0,-1.129401398×10^0,1.836381226×10^0,9.411229248×10^0
2.067229583×10^0,-1.197659454×10^0,1.805994415×10^0,9.392368469×10^0
2.077179583×10^0,-1.302142181×10^0,1.801054688×10^0,9.388775940×10^0
2.087129583×10^0,-1.392254791×10^0,1.771566010×10^0,9.365125122×10^0
2.097078583×10^0,-1.402433624×10^0,1.714085541×10^0,9.300459595×10^0
2.107028583×10^0,-1.391955414×10^0,1.686842194×10^0,9.268725586×10^0
2.116978583×10^0,-1.347647552×10^0,1.688339081×10^0,9.325756989×10^0
2.126927583×10^0,-1.253493347×10^0,1.699416046×10^0,9.440867615×10^0
2.136877583×10^0,-1.118324432×10^0,1.674567719×10^0,9.540560303×10^0
2.146826583×10^0,-1.068029022×10^0,1.556463318×10^0,9.626930695×10^0
2.156776583×10^0,-1.024319916×10^0,1.492845612×10^0,9.623038788×10^0
2.166726583×10^0,-8.985813904×10^-1,1.445394287×10^0,9.630223846×10^0
2.176675583×10^0,-8.075706482×10^-1,1.362616425×10^0,9.512718201×10^0
2.186625833×10^0,-6.680607605×10^-1,1.290017395×10^0,9.162895660×10^0
2.196574833×10^0,-8.786727905×10^-1,1.099763031×10^0,8.884025574×10^0
2.206524833×10^0,-1.397044830×10^0,8.205935669×10^-1,8.606352997×10^0
2.216474833×10^0,-2.031126251×10^0,5.930667114×10^-1,8.380023651×10^0
2.226423833×10^0,-2.517464905×10^0,5.043013000×10^-1,8.534053345×10^0
2.236373833×10^0,-2.703527985×10^0,3.655398560×10^-1,8.671766968×10^0
2.246322833×10^0,-2.723436584×10^0,1.770817566×10^-1,8.888067169×10^0
2.256272833×10^0,-7.201075287×10^0,-6.920109558×10^-1,2.060375427×10^1
2.266222833×10^0,-3.150797882×10^0,2.827619934×10^-1,1.548020874×10^1
2.276171833×10^0,-1.257085876×10^0,8.143066406×10^-2,5.688770142×10^0
2.286121833×10^0,-1.939516754×10^0,-1.440005493×10^-1,7.740852814×10^0
2.296071833×10^0,-2.153272247×10^0,1.942959595×10^-1,7.201224976×10^0
2.306020833×10^0,-2.172731781×10^0,3.617976379×10^-1,7.313341827×10^0
2.315970833×10^0,-3.868405609×10^0,-4.670288086×10^-2,1.129146927×10^1
2.325919833×10^0,-3.143463135×10^0,1.972897339×10^-1,1.279584091×10^1
2.335869833×10^0,-1.754351807×10^0,2.838098145×10^-1,6.298901367×10^0
2.345819833×10^0,-3.267255707×10^0,8.068222046×10^-2,1.140553207×10^1
2.355768833×10^0,-2.553240509×10^0,1.984872437×10^-1,9.219028931×10^0
2.365718833×10^0,-2.532134399×10^0,1.559756470×10^-1,9.413773956×10^0
2.375668833×10^0,-2.329755249×10^0,2.519261169×10^-1,9.299711151×10^0
2.385617833×10^0,-2.352807312×10^0,1.710942078×10^-1,9.376351776×10^0
2.395567833×10^0,-2.179916840×10^0,-1.550775146×10^-1,9.304950256×10^0
2.405516833×10^0,-2.882855072×10^0,-4.302053833×10^-1,9.357490997×10^0
2.415466833×10^0,-2.493664398×10^0,3.532653809×10^-1,9.716743927×10^0
2.425416833×10^0,-1.901645508×10^0,7.310797119×10^-1,9.554481354×10^0
2.435365833×10^0,-2.293530579×10^0,3.297642517×10^-1,9.353748779×10^0
2.445315833×10^0,-2.358046417×10^0,6.165678406×10^-1,8.831933899×10^0
2.455264833×10^0,-2.318827972×10^0,5.209167480×10^-1,7.891739044×10^0
2.465214833×10^0,-2.455942841×10^0,2.538720703×10^-1,7.992778931×10^0
2.475164833×10^0,-2.056124268×10^0,3.986210632×10^-1,1.000279907×10^1
2.485113833×10^0,-2.613415375×10^0,-3.086581421×10^-1,1.340372681×10^1
2.495063833×10^0,-2.053429871×10^0,-6.313870239×10^-1,1.318293594×10^1
2.505012833×10^0,-1.636846161×10^0,-5.502557373×10^-1,1.104014191×10^1
2.514962833×10^0,-1.056802368×10^0,-6.477030945×10^-1,9.916877747×10^0
2.524912833×10^0,-1.221010895×10^0,-5.897735596×10^-2,9.455986176×10^0
2.534861833×10^0,-1.567091217×10^0,2.418969727×10^-1,9.283095703×10^0
2.544811833×10^0,-1.639091492×10^0,3.989204407×10^-1,7.552694092×10^0
2.554761833×10^0,-1.403481445×10^0,3.650907898×10^-1,6.104455719×10^0
2.564710833×10^0,-1.204694824×10^0,2.966830444×10^-1,6.163582764×10^0
2.574660833×10^0,-1.885928192×10^0,1.796264648×10^-1,7.139104156×10^0
2.584609833×10^0,-2.458487549×10^0,7.035369873×10^-3,9.361083527×10^0
2.594559833×10^0,-2.817141724×10^0,-1.670526123×10^-1,1.183513870×10^1
2.604509833×10^0,-1.949396210×10^0,-3.487747192×10^-1,1.332678680×10^1
2.614458833×10^0,-8.390052795×10^-1,-5.733078003×10^-2,1.199934723×10^1
2.624408833×10^0,-1.196012878×10^0,5.134323120×10^-2,9.487121429×10^0
2.634357833×10^0,-1.425485687×10^0,-3.086581421×10^-1,7.589517517×10^0
2.644307833×10^0,-1.409918060×10^0,-1.540296936×10^-1,7.200626221×10^0
2.654257833×10^0,-1.141975250×10^0,1.314266968×10^-1,7.984246674×10^0
2.664206833×10^0,-7.779322815×10^-1,6.586303711×10^-2,9.095236359×10^0
2.674156833×10^0,-2.785707092×10^-1,1.047821045×10^-1,1.115824631×10^1
2.684105833×10^0,-1.835183716×10^-1,1.088237000×10^-1,1.123593475×10^1
2.694055833×10^0,-3.288661194×10^-1,9.999206543×10^-2,9.447004852×10^0
2.704005833×10^0,-4.592449951×10^-1,7.843688965×10^-2,7.547305298×10^0
2.713954833×10^0,3.109034729×10^-1,8.716374207×10^-1,1.372376129×10^1
2.723904833×10^0,7.966433716×10^-1,-3.138972473×10^-1,1.382884277×10^1
2.733854833×10^0,1.532363434×10^0,-5.201683044×10^-1,1.169622757×10^1
2.743803833×10^0,1.055305481×10^-1,8.158035278×10^-2,1.117710709×10^1
2.753753833×10^0,-1.316362610×10^0,3.595523071×10^-1,4.638254700×10^0
2.763702833×10^0,3.439846802×10^-1,1.945953369×10^-2,1.160656403×10^1
2.773652833×10^0,4.981640625×10^-1,-6.316864014×10^-2,1.085542603×10^1
2.783602833×10^0,1.414558411×10^-1,4.954696655×10^-2,1.011506561×10^1
2.793551833×10^0,-1.136137390×10^-1,1.537303162×10^-1,9.030720520×10^0
2.803501833×10^0,-4.326004028×10^-2,1.017883301×10^-1,9.468560028×10^0
2.813451833×10^0,1.350192261×10^-1,2.814147949×10^-2,1.032612671×10^1
2.823400833×10^0,9.789642334×10^-2,2.888992310×10^-2,1.015772690×10^1
2.833350833×10^0,-5.149291992×10^-2,1.088237000×10^-1,9.631720734×10^0
2.843299833×10^0,-3.367996216×10^-2,1.255888367×10^-1,9.597442017×10^0
2.853249833×10^0,8.891510010×10^-2,8.098159790×10^-2,9.908195801×10^0
2.863199833×10^0,1.356179810×10^-1,4.999603271×10^-2,1.004111938×10^1
2.873148833×10^0,6.436614990×10^-2,6.960525513×10^-2,9.833351440×10^0
2.883098833×10^0,2.709365845×10^-2,7.604187012×10^-2,9.681716766×10^0
2.893048833×10^0,4.894821167×10^-2,5.089416504×10^-2,9.836794281×10^0
2.902997833×10^0,7.110214233×10^-2,3.487747192×10^-2,9.951455841×10^0
2.912947833×10^0,5.553451538×10^-2,6.182144165×10^-2,9.834249573×10^0
2.922896833×10^0,4.655319214×10^-2,8.113128662×10^-2,9.778265991×10^0
2.932846833×10^0,6.676116943×10^-2,7.694000244×10^-2,9.847571869×10^0
2.942796833×10^0,6.990463257×10^-2,7.828720093×10^-2,9.863588562×10^0
2.952745833×10^0,4.176315308×10^-2,8.397537231×10^-2,9.835596771×10^0
2.962695833×10^0,1.706451416×10^-2,8.098159790×10^-2,9.842033386×10^0
2.972644833×10^0,4.041595459×10^-3,7.948471069×10^-2,9.847122803×10^0
2.982594833×10^0,2.409988403×10^-2,6.406677246×10^-2,9.863139496×10^0
2.992544833×10^0,5.074447632×10^-2,7.244934082×10^-2,9.841434631×10^0
3.002493833×10^0,7.409591675×10^-2,6.900650024×10^-2,9.817035370×10^0
3.012443833×10^0,9.535171509×10^-2,7.424560547×10^-2,9.851613464×10^0
3.022393833×10^0,1.074765015×10^-1,6.676116943×10^-2,9.862540741×10^0
3.032342833×10^0,9.011260986×10^-2,6.765930176×10^-2,9.840686188×10^0
3.042292833×10^0,3.921844482×10^-2,4.745132446×10^-2,9.858948212×10^0
3.052242833×10^0,2.215393066×10^-2,5.403762817×10^-2,9.850415955×10^0
3.062191833×10^0,1.032852173×10^-2,6.691085815×10^-2,9.849817200×10^0
3.072141833×10^0,1.122665405×10^-2,6.137237549×10^-2,9.870773621×10^0
3.082090833×10^0,4.116439819×10^-2,6.900650024×10^-2,9.844727783×10^0
3.092040833×10^0,5.403762817×10^-2,7.559280396×10^-2,9.832902374×10^0
3.101990833×10^0,6.017486572×10^-2,7.888595581×10^-2,9.851014709×10^0
3.111939833×10^0,6.301895142×10^-2,7.544311523×10^-2,9.852511597×10^0
3.121889833×10^0,5.568420410×10^-2,6.646179199×10^-2,9.841584320×10^0
3.131839833×10^0,4.999603271×10^-2,6.676116943×10^-2,9.845476227×10^0
3.141788833×10^0,6.227050781×10^-2,7.080276489×10^-2,9.847871246×10^0
3.151738833×10^0,6.870712280×10^-2,6.526428223×10^-2,9.846524048×10^0
3.161687833×10^0,6.795867920×10^-2,6.571334839×10^-2,9.840386810×10^0
3.171637833×10^0,7.439529419×10^-2,8.532257080×10^-2,9.851613464×10^0
3.181587833×10^0,4.894821167×10^-2,6.092330933×10^-2,9.848320312×10^0
3.191538250×10^0,2.469863892×10^-2,5.763015747×10^-2,9.847272491×10^0
3.201488250×10^0,2.918930054×10^-2,7.349716187×10^-2,9.837692413×10^0
3.211438250×10^0,2.275268555×10^-2,6.885681152×10^-2,9.854158173×10^0
3.221387250×10^0,1.122665405×10^-2,6.017486572×10^-2,9.843380585×10^0
3.231337250×10^0,5.418731689×10^-2,6.017486572×10^-2,9.844578094×10^0
3.241286250×10^0,8.741821289×10^-2,7.140151978×10^-2,9.851014709×10^0
3.251236250×10^0,8.427474976×10^-2,8.232879639×10^-2,9.852810974×10^0
3.261186250×10^0,1.014889526×10^-1,7.319778442×10^-2,9.859247589×10^0
