"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.006592917×10^-1,1.095134139×10^0,-1.207852721×10^0,-1.452839851×10^0
4.106072917×10^-1,9.132642746×10^-1,-1.819541812×10^0,-1.368408203×10^0
4.205552917×10^-1,1.767063498×10^0,-1.724466205×10^0,-1.112626791×10^0
4.305032917×10^-1,2.232387066×10^0,-4.396669269×10^-1,-1.058593273×10^0
4.404522917×10^-1,2.125371933×10^0,-2.144817412×10^-1,-1.196908712×10^0
4.504002917×10^-1,1.816178918×10^0,-4.559165537×10^-1,-9.416462779×10^-1
4.603482917×10^-1,1.471309662×10^0,-3.926273286×10^-1,-4.434111714×10^-1
4.702972917×10^-1,1.365126371×10^0,-6.797841787×10^-1,-2.680049539×10^-1
4.802452917×10^-1,1.117731214×10^0,-7.293152213×10^-1,-1.713708192×10^-1
4.901932917×10^-1,1.000865579×10^0,-4.740867317×10^-1,-5.933475122×10^-2
5.001422917×10^-1,9.900848269×10^-1,-2.005539984×10^-1,2.243125811×10^-3
5.100902917×10^-1,1.120136976×10^0,-1.087495014×10^-1,1.178679764×10^-1
5.200382917×10^-1,1.312150359×10^0,-3.623567224×10^-1,1.867327839×10^-1
5.299872917×10^-1,1.490528703×10^0,-6.451612115×10^-1,1.957303733×10^-1
5.399352917×10^-1,1.686757565×10^0,-9.818769097×10^-1,8.845559508×10^-2
5.498832917×10^-1,1.921433449×10^0,-1.269060969×10^0,2.486559935×10^-2
5.598312917×10^-1,1.837070823×10^0,-1.612088442×10^0,2.218670845×10^-1
5.697802917×10^-1,1.824224830×10^0,-2.281371355×10^0,-2.288859040×10^-1
5.797282917×10^-1,1.782113552×10^0,-2.071602583×10^0,-3.329806328×10^-1
5.896762917×10^-1,1.624623418×10^0,-1.781301379×10^0,-6.161777675×10^-2
5.996252917×10^-1,1.410425067×10^0,-1.417941570×10^0,2.680586576×10^-1
6.095732917×10^-1,1.135628104×10^0,-9.272297025×10^-1,5.750817657×10^-1
6.195212917×10^-1,8.777691126×10^-1,-4.275003672×10^-1,8.921105862×10^-1
6.294702917×10^-1,6.477374434×10^-1,2.635171823×10^-2,1.167031765×10^0
6.394182917×10^-1,4.527858198×10^-1,3.474242985×10^-1,1.449934125×10^0
6.493662917×10^-1,2.868609130×10^-1,5.248263478×10^-1,1.666333795×10^0
6.593152917×10^-1,1.915732771×10^-1,6.147879362×10^-1,1.810872078×10^0
6.692632917×10^-1,1.988548636×10^-1,6.326320171×10^-1,1.914031267×10^0
6.792112917×10^-1,3.029021919×10^-1,5.962404609×10^-1,2.017300606×10^0
6.891592917×10^-1,4.625874460×10^-1,5.060780644×10^-1,2.096173286×10^0
6.991082917×10^-1,6.178334951×10^-1,2.962066233×10^-1,2.125178576×10^0
7.090562917×10^-1,7.497200966×10^-1,6.318695098×10^-2,2.072240829×10^0
7.190042917×10^-1,8.119128942×10^-1,-5.243019387×10^-2,1.960808516×10^0
7.289532917×10^-1,7.203641534×10^-1,-3.901965544×10^-2,1.818803191×10^0
7.389012917×10^-1,5.126181841×10^-1,2.440672554×10^-2,1.667106152×10^0
7.488492917×10^-1,2.525816858×10^-1,8.967991918×10^-2,1.541610479×10^0
7.587982917×10^-1,-7.702632807×10^-3,1.008385643×10^-1,1.405300856×10^0
7.687462917×10^-1,-2.570010722×10^-1,7.875502855×10^-2,1.219400644×10^0
7.786942917×10^-1,-4.501753449×10^-1,5.038890243×10^-2,9.926101565×10^-1
7.886422917×10^-1,-4.860928357×10^-1,2.433780581×10^-2,7.728750110×10^-1
7.985912917×10^-1,-3.555920720×10^-1,4.500446841×10^-2,6.312885880×10^-1
8.085392917×10^-1,-1.408915967×10^-1,1.407260001×10^-1,5.667969584×10^-1
8.184872917×10^-1,8.420516551×10^-2,3.139635623×10^-1,5.241810679×10^-1
8.284362917×10^-1,2.903166413×10^-1,4.177097678×10^-1,4.766262472×10^-1
8.383842917×10^-1,4.640325010×10^-1,3.752541840×10^-1,4.477890134×10^-1
8.483322917×10^-1,6.058056355×10^-1,2.863985598×10^-1,4.123845994×10^-1
8.582812917×10^-1,7.263517380×10^-1,2.618412673×10^-1,3.806724846×10^-1
8.682292917×10^-1,8.370963335×10^-1,2.851598263×10^-1,3.480755687×10^-1
8.781772917×10^-1,8.498294353×10^-1,3.106657267×10^-1,2.905137241×10^-1
8.881262917×10^-1,7.385034561×10^-1,4.035452604×10^-1,1.768406034×10^-1
8.980742917×10^-1,6.045622230×10^-1,5.401318669×10^-1,-6.282346323×10^-3
9.080222917×10^-1,4.954132140×10^-1,5.913292766×10^-1,-2.290534973×10^-1
9.179702917×10^-1,3.835045397×10^-1,5.895896554×10^-1,-3.875272870×10^-1
9.279192917×10^-1,2.551447749×10^-1,7.246624827×10^-1,-4.902534485×10^-1
9.378672917×10^-1,2.143408805×10^-1,1.019487143×10^0,-5.797905326×10^-1
9.478152917×10^-1,3.427783549×10^-1,1.295309186×10^0,-6.630439162×10^-1
9.577642917×10^-1,6.421126127×10^-1,1.493622780×10^0,-7.029551268×10^-1
9.677122917×10^-1,9.848820567×10^-1,1.709486008×10^0,-7.174252868×10^-1
9.776602917×10^-1,1.238869786×10^0,1.808872461×10^0,-8.162751794×10^-1
9.876092917×10^-1,1.359076142×10^0,1.836811185×10^0,-9.602004886×10^-1
9.975572917×10^-1,1.573143601×10^0,1.756920099×10^0,-1.248406649×10^0
1.007505292×10^0,2.019436121×10^0,1.100342035×10^0,-1.587770939×10^0
1.017454292×10^0,2.880018473×10^0,-2.353208512×10^-1,-1.434156299×10^0
1.027402292×10^0,3.317893982×10^0,-8.071621656×10^-1,-6.584668756×10^-1
1.037350292×10^0,3.703367233×10^0,-5.322787166×10^-1,5.154784918×10^-1
1.047299292×10^0,3.430864334×10^0,9.650655389×10^-1,8.587034345×10^-1
1.057247292×10^0,3.118649244×10^0,2.199262381×10^0,5.767361447×10^-2
1.067195292×10^0,2.740064144×10^0,2.108800888×10^0,-3.954029679×10^-1
1.077143625×10^0,2.047217846×10^0,1.168667197×10^0,-5.538221598×10^-1
1.087092625×10^0,1.293322206×10^0,1.936216801×10^-1,-6.678498387×10^-1
1.097040625×10^0,8.331238031×10^-1,-4.745143056×10^-1,-9.634106159×10^-1
1.106988625×10^0,4.996473789×10^-1,-6.915966868×10^-1,-1.289741993×10^0
1.116937625×10^0,2.053246647×10^-1,-3.794201910×10^-1,-1.672276378×10^0
1.126885625×10^0,8.484265208×10^-2,1.051956639×10^-1,-2.023339033×10^0
1.136833625×10^0,5.684269071×10^-1,6.365628839×10^-1,-2.477273226×10^0
1.146782625×10^0,8.826029301×10^-1,3.824194074×10^-1,-2.478973389×10^0
1.156730625×10^0,7.717331648×10^-1,-9.164537787×10^-1,-2.126907825×10^0
1.166678625×10^0,7.492980957×10^-1,-1.848939538×10^0,-1.998589754×10^0
1.176627625×10^0,7.821646929×10^-1,-1.936254263×10^0,-1.944365382×10^0
1.186575625×10^0,5.593486428×10^-1,-1.538619995×10^0,-1.759363294×10^0
1.196523625×10^0,3.930219710×10^-1,-8.903328180×10^-1,-1.510445952×10^0
1.206472625×10^0,2.224477232×10^-1,-2.852534950×10^-1,-1.292812586×10^0
1.216420625×10^0,-1.249552369×10^-1,1.870368272×10^-1,-1.184182048×10^0
1.226368625×10^0,-7.435941696×10^-1,5.658373833×10^-1,-1.158690453×10^0
1.236317625×10^0,-1.343493581×10^0,9.162595868×10^-1,-1.206974387×10^0
1.246265625×10^0,-1.799597859×10^0,1.035672426×10^0,-1.232080936×10^0
1.256213625×10^0,-2.016449928×10^0,8.877902627×10^-1,-1.190613627×10^0
1.266161625×10^0,-2.047820568×10^0,3.779944777×10^-1,-1.096135259×10^0
1.276110625×10^0,-1.824779987×10^0,-3.653513193×10^-1,-9.692273140×10^-1
1.286058625×10^0,-1.539239168×10^0,-6.487267613×10^-1,-7.953010201×10^-1
1.296006625×10^0,-1.417232275×10^0,-4.149734080×10^-1,-6.091827750×10^-1
1.305955625×10^0,-1.355842948×10^0,2.946462333×10^-1,-3.837569654×10^-1
1.315903625×10^0,-1.504891515×10^0,1.375827074×10^0,2.138468027×10^-1
1.325851625×10^0,-1.951825738×10^0,2.254688263×10^0,9.214588404×10^-1
1.335800625×10^0,-2.698388577×10^0,2.618385553×10^0,1.399578810×10^0
1.345748625×10^0,-2.953914165×10^0,2.323421717×10^0,1.199856520×10^0
1.355696625×10^0,-2.175722361×10^0,2.252088308×10^0,3.869315982×10^-1
1.365645625×10^0,-1.908810973×10^0,1.472743034×10^0,-6.987305731×10^-2
1.375593625×10^0,-1.650425792×10^0,3.916889131×10^-1,-6.485059857×10^-2
1.385541625×10^0,-1.500402927×10^0,-2.903290391×10^-1,1.140220910×10^-1
1.395490625×10^0,-1.757592320×10^0,-3.823574781×10^-1,-3.059154749×10^-2
1.405438625×10^0,-1.929755688×10^0,-1.687449366×10^-1,-3.321421444×10^-1
1.415386625×10^0,-2.127084970×10^0,1.501739174×10^-1,-5.400221348×10^-1
1.425335625×10^0,-2.084538937×10^0,-2.152680010×10^-1,-7.759547234×10^-2
1.435283625×10^0,-1.612108350×10^0,-1.366269708×10^0,4.373435080×10^-1
1.445231625×10^0,-1.143468261×10^0,-1.357617259×10^0,4.838914871×10^-1
1.455180625×10^0,-7.771146894×10^-1,-6.209256053×10^-1,2.260096073×10^-1
1.465128625×10^0,-5.420991182×10^-1,-2.414756119×10^-1,9.068246931×10^-2
1.475076625×10^0,-6.546621323×10^-1,-1.214900911×10^-1,-1.803469472×10^-2
1.485025625×10^0,-8.485354781×10^-1,6.771285832×10^-2,-1.775742918×10^-1
1.494973625×10^0,-6.990562081×10^-1,8.290672302×10^-2,-2.297064662×10^-1
1.504921625×10^0,-2.839302421×10^-1,2.382364273×10^-1,-2.427670062×10^-1
1.514870625×10^0,1.548652053×10^-1,3.954476118×10^-1,-1.289147437×10^-1
1.524818625×10^0,4.653460979×10^-1,2.317593545×10^-1,1.164320633×10^-1
1.534766625×10^0,7.111119628×10^-1,-2.566838264×10^-1,3.358195424×10^-1
1.544714625×10^0,9.424227476×10^-1,-7.941994667×10^-1,5.129057765×10^-1
1.554663625×10^0,1.233035922×10^0,-1.267590761×10^0,6.612363458×10^-1
1.564611625×10^0,1.578141928×10^0,-1.639436245×10^0,7.068415284×10^-1
1.574559625×10^0,1.907482266×10^0,-1.813927293×10^0,7.569963336×10^-1
1.584508625×10^0,2.150827408×10^0,-1.836004138×10^0,7.592385411×10^-1
1.594456625×10^0,2.204789877×10^0,-1.741861105×10^0,7.606748343×10^-1
1.604404625×10^0,2.124141216×10^0,-1.663664460×10^0,7.740386128×10^-1
1.614353625×10^0,2.016268492×10^0,-1.364390492×10^0,6.855838895×10^-1
1.624301625×10^0,1.769220829×10^0,-7.469366193×10^-1,5.169669390×10^-1
1.634249625×10^0,1.228564739×10^0,-7.140479088×10^-1,1.671013236×10^-1
1.644198625×10^0,3.991263211×10^-1,-1.040333986×10^0,-1.213087738×10^-1
1.654146625×10^0,-4.065379500×10^-1,-1.551321149×10^0,-2.671780884×10^-1
1.664094625×10^0,-1.064082384×10^0,-1.908074617×10^0,-4.002098441×10^-1
1.674043625×10^0,-1.464667082×10^0,-1.642509580×10^0,-2.498059720×10^-1
1.683991625×10^0,-1.742860079×10^0,-1.718072176×10^0,6.411971152×10^-2
1.693939625×10^0,-3.498639464×10^-1,-3.750427067×10^-1,9.606534243×10^-1
1.703888625×10^0,2.374472380×10^0,2.363387108×10^0,1.454285264×10^0
1.713836625×10^0,5.180685520×10^0,5.392273426×10^0,1.757381201×10^0
1.723784625×10^0,6.235709667×10^0,6.217002392×10^0,3.116707087×10^0
1.733733625×10^0,5.185184956×10^0,3.764632940×10^0,3.823086739×10^0
1.743681625×10^0,2.615484715×10^0,-5.844601393×10^-1,3.927018881×10^0
1.753629625×10^0,1.936120749×10^0,-1.263890266×10^0,4.623684883×10^0
1.763578625×10^0,1.282889009×10^0,-1.346845984×10^0,5.634230614×10^0
1.773526625×10^0,9.697260261×10^-1,-8.260853291×10^-1,6.580674648×10^0
1.783474625×10^0,8.358347416×10^-1,-6.036864519×10^-1,7.344167709×10^0
1.793422625×10^0,8.120199442×10^-1,-1.654344916×10^0,7.550403595×10^0
1.803371625×10^0,6.167225838×10^-1,-3.086804390×10^0,7.024454594×10^0
1.813319625×10^0,8.798389137×10^-2,-4.475998402×10^0,6.039169312×10^0
1.823267625×10^0,-9.642813802×10^-1,-4.742901802×10^0,3.359802485×10^0
1.833216625×10^0,-2.197711229×10^0,-2.917063475×10^0,-1.395920277×10^0
1.843164625×10^0,-1.707253337×10^0,-2.224233627×10^0,-3.797310352×10^0
1.853112625×10^0,-8.390462995×10^-1,-2.047784567×10^0,-3.371543407×10^0
1.863061625×10^0,-2.935021818×10^-1,-1.321355820×10^0,-2.525374413×10^0
1.873009625×10^0,-5.740424152×10^-3,-2.562991679×10^-1,-1.895406842×10^0
1.882957625×10^0,9.850508720×10^-2,8.428151011×10^-1,-1.377527714×10^0
1.892906625×10^0,3.516792953×10^-1,1.320856810×10^0,-1.051424503×10^0
1.902854625×10^0,5.053674579×10^-1,1.771075249×10^0,-9.906558990×10^-1
1.912802625×10^0,5.987696052×10^-1,1.899808526×10^0,-9.651225805×10^-1
1.922751625×10^0,7.124292254×10^-1,1.662320495×10^0,-8.398679495×10^-1
1.932699625×10^0,8.305611610×10^-1,1.421327591×10^0,-6.655608416×10^-1
1.942647625×10^0,8.881561756×10^-1,1.169277310×10^0,-4.603246450×10^-1
1.952596625×10^0,7.603074312×10^-1,7.356024981×10^-1,-1.767634898×10^-1
1.962544625×10^0,4.933703840×10^-1,2.335523814×10^-1,1.192932278×10^-1
1.972492625×10^0,1.139532924×10^-1,-2.902311981×10^-1,4.019883275×10^-1
1.982441625×10^0,-3.399057090×10^-1,-7.594469786×10^-1,6.179200411×10^-1
1.992389625×10^0,-7.446577549×10^-1,-1.132358789×10^0,7.751210928×10^-1
2.002337625×10^0,-9.285635352×10^-1,-1.249756217×10^0,8.420920968×10^-1
2.012286625×10^0,-8.975960612×10^-1,-1.238815427×10^0,7.784230709×10^-1
2.022234625×10^0,-7.835168839×10^-1,-1.237918615×10^0,6.313583851×10^-1
2.032182625×10^0,-6.440823078×10^-1,-1.181559443×10^0,5.404210091×10^-1
2.042130625×10^0,-3.533197045×10^-1,-8.998534679×10^-1,5.543588996×10^-1
2.052079625×10^0,-5.534289405×10^-2,-1.742081195×10^-1,6.643117666×10^-1
2.062027625×10^0,1.436502337×10^-1,7.567756176×10^-1,7.838957906×10^-1
2.071975625×10^0,6.890522838×10^-1,2.184267044×10^0,8.570999503×10^-1
2.081924542×10^0,1.659837604×10^0,3.602960348×10^0,8.838364482×10^-1
2.091872542×10^0,2.202335358×10^0,3.089451790×10^0,9.642338157×10^-1
2.101820542×10^0,1.461519003×10^0,4.541559517×10^-1,7.779781222×10^-1
2.111769542×10^0,2.225371152×10^-1,-1.660227537×10^0,5.577501059×10^-1
2.121717542×10^0,-3.477663398×10^-1,-2.339145184×10^0,4.133265615×10^-1
2.131665542×10^0,-6.129143834×10^-1,-1.417802811×10^0,-2.630087733×10^-1
2.141614542×10^0,-1.145331144×10^0,1.675416589×10^0,-2.453363419×10^0
2.151562542×10^0,-6.934207678×10^-1,3.750378370×10^0,-4.408628464×10^0
2.161510542×10^0,-7.266477495×10^-2,1.296343446×10^0,-2.846425533×10^0
2.171459542×10^0,-3.833552599×10^-1,-1.722375751×10^0,-3.384091705×10^-2
2.181407542×10^0,-1.317928195×10^0,-3.283877373×10^0,1.808852434×10^0
2.191355542×10^0,-2.907933474×10^0,-2.925886154×10^0,2.586071491×10^0
2.201304542×10^0,-4.582734585×10^0,-5.900766850×10^-1,2.672722101×10^0
2.211252542×10^0,-5.649760723×10^0,1.057170272×10^0,2.773746729×10^0
2.221200542×10^0,-5.815437317×10^0,7.168715596×10^-1,3.074546337×10^0
2.231149542×10^0,-5.101059437×10^0,-2.622486055×10^-1,3.228290081×10^0
2.241097542×10^0,-3.755463839×10^0,-2.603758574×10^-1,2.822491884×10^0
2.251045542×10^0,-2.036908150×10^0,6.860253215×10^-1,2.030867100×10^0
2.260993542×10^0,-4.734657705×10^-1,1.121596813×10^0,1.443553567×10^0
2.270942542×10^0,4.223507941×10^-1,1.130349040×10^0,1.245682359×10^0
2.280890542×10^0,8.492783904×10^-1,7.702460289×10^-1,1.112094760×10^0
2.290838542×10^0,1.168571115×10^0,5.054752901×10^-2,8.873391151×10^-1
2.300787542×10^0,1.430580020×10^0,-7.134674788×10^-1,6.661058664×10^-1
2.310735542×10^0,1.546117067×10^0,-1.161207438×10^0,5.969374180×10^-1
2.320683542×10^0,1.502412081×10^0,-1.158610225×10^0,7.886422873×10^-1
2.330632542×10^0,1.315538049×10^0,-7.643210888×10^-1,1.167331576×10^0
2.340580542×10^0,1.007313132×10^0,-1.809005290×10^-1,1.445380330×10^0
2.350528542×10^0,5.532074571×10^-1,4.319471717×10^-1,1.532560229×10^0
2.360477542×10^0,4.465665296×10^-2,9.184573889×10^-1,1.491846323×10^0
2.370425542×10^0,-3.205910921×10^-1,1.210465193×10^0,1.333204746×10^0
2.380373542×10^0,-5.198209286×10^-1,1.216557145×10^0,1.096988320×10^0
2.390322542×10^0,-5.990646482×10^-1,7.876411676×10^-1,8.016921282×10^-1
2.400270542×10^0,-4.644414186×10^-1,1.427889913×10^-1,5.074679255×10^-1
2.410218542×10^0,-1.671045572×10^-1,2.828798629×10^-2,1.927046627×10^-1
2.420167542×10^0,1.614830196×10^-1,5.473141670×10^-1,-1.605917513×10^-1
2.430115542×10^0,5.769010186×10^-1,9.853727221×10^-1,-5.499017239×10^-1
2.440063542×10^0,1.047725439×10^0,1.372322679×10^0,-1.006473184×10^0
2.450011542×10^0,1.749381304×10^0,1.720934987×10^0,-1.575240016×10^0
2.459960542×10^0,3.461465836×10^0,2.400598764×10^0,-2.606722832×10^0
2.469908542×10^0,4.916611671×10^0,4.387470245×10^0,-4.283956051×10^0
2.479856542×10^0,5.252862453×10^0,6.265331268×10^0,-6.125513077×10^0
2.489805542×10^0,4.615848064×10^0,5.712151527×10^0,-7.422841072×10^0
2.499753542×10^0,3.079906940×10^0,4.265162349×10^-1,-7.294354916×10^0
2.509701542×10^0,2.002059698×10^0,-5.498415947×10^0,-6.142492771×10^0
2.519650542×10^0,1.525387168×10^-1,-6.849293232×10^0,-3.786179543×10^0
2.529598542×10^0,-8.767956495×10^-1,-5.308607817×10^-1,-1.373731047×10^-1
2.539546542×10^0,-4.650823772×10^-1,2.674129963×10^0,2.022032499×10^0
2.549495542×10^0,5.390617624×10^-2,2.915114641×10^0,2.730998516×10^0
2.559443542×10^0,6.128878593×10^-1,1.876460791×10^0,2.342983246×10^0
2.569391542×10^0,1.178990960×10^0,2.386942804×10^-1,1.157317042×10^0
2.579340542×10^0,1.751997113×10^0,-1.400017619×10^0,-6.243050098×10^-2
2.589288542×10^0,1.880752683×10^0,-2.825713873×10^0,-9.743399620×10^-1
2.599236542×10^0,1.536905527×10^0,-3.861390352×10^0,-1.624683738×10^0
2.609185542×10^0,8.409403563×10^-1,-4.149416924×10^0,-2.225034475×10^0
2.619133542×10^0,1.023635268×10^-1,-3.659477711×10^0,-2.837952375×10^0
2.629081542×10^0,-2.857921720×10^-1,-2.382503033×10^0,-3.005808115×10^0
2.639029542×10^0,-3.682577908×10^-1,-9.126394391×10^-1,-2.556879044×10^0
2.648978542×10^0,-3.697627485×10^-1,3.616245389×10^-1,-1.683067799×10^0
2.658926542×10^0,-3.905353546×10^-1,1.203013778×10^0,-7.401591539×10^-1
2.668874542×10^0,-4.648468792×10^-1,1.438643336×10^0,8.376083523×10^-2
2.678823542×10^0,-6.205307841×10^-1,1.218063474×10^0,7.388597131×10^-1
2.688771542×10^0,-8.050505519×10^-1,7.440575957×10^-1,1.253627658×10^0
2.698719542×10^0,-9.019006491×10^-1,1.500833035×10^-1,1.660343051×10^0
2.708668542×10^0,-7.934814692×10^-1,-3.030079901×10^-1,1.956047654×10^0
2.718616542×10^0,-6.121225953×10^-1,-5.896283388×10^-1,2.160309076×10^0
2.728564542×10^0,-4.746576846×10^-1,-1.016052604×10^0,2.273554325×10^0
2.738513542×10^0,-3.000566661×10^-1,-1.424304008×10^0,2.341450214×10^0
2.748461542×10^0,-6.994461268×10^-2,-1.701151848×10^0,2.351760387×10^0
2.758409542×10^0,2.629652321×10^-1,-1.865367651×10^0,2.270141363×10^0
2.768357542×10^0,8.218072057×10^-1,-1.532005429×10^0,2.114587784×10^0
2.778306542×10^0,1.618850350×10^0,-7.921003699×10^-1,1.849657059×10^0
2.788254542×10^0,1.944037557×10^0,-1.182066500×10^-1,1.523326993×10^0
2.798202542×10^0,1.698913813×10^0,7.277760506×10^-1,1.222793460×10^0
2.808151542×10^0,1.002834320×10^0,1.974221349×10^0,9.051644206×10^-1
2.818099542×10^0,5.758130550×10^-1,3.942467928×10^0,6.388943195×10^-1
2.828047542×10^0,-4.794892967×10^-1,3.122072458×10^0,5.985569954×10^-1
2.837996542×10^0,-7.785871625×10^-1,2.017820597×10^0,5.843552947×10^-1
2.847944542×10^0,-6.341255903×10^-1,1.118388414×10^0,6.771132350×10^-1
2.857892542×10^0,-3.050787747×10^-1,1.020505667×10^0,8.435803056×10^-1
2.867841542×10^0,-5.791638494×10^-1,9.957504869×10^-1,5.390590802×10^-2
2.877789542×10^0,-8.121498823×10^-1,2.318064690×10^0,-1.874340653×10^0
2.887737542×10^0,-5.653898716×10^-1,2.199677944×10^0,-2.185332298×10^0
2.897686542×10^0,-3.699828088×10^-1,4.394332170×10^-1,-8.234820962×10^-1
2.907634542×10^0,-4.592546225×10^-1,-1.049622893×10^0,4.166907370×10^-1
2.917582542×10^0,-8.159064054×10^-1,-1.986178160×10^0,1.345738888×10^0
2.927530542×10^0,-1.642042518×10^0,-2.282291412×10^0,1.975351453×10^0
2.937479542×10^0,-2.977962255×10^0,-1.896746159×10^0,2.494362116×10^0
2.947427542×10^0,-4.537612438×10^0,-5.239955783×10^-1,3.032195807×10^0
2.957375542×10^0,-5.823369980×10^0,7.664675117×10^-1,3.527336359×10^0
2.967324542×10^0,-6.516135693×10^0,1.423045635×10^0,3.660151005×10^0
2.977272542×10^0,-6.344627380×10^0,6.589865685×10^-1,3.279408693×10^0
2.987220542×10^0,-5.160445690×10^0,-7.061942816×10^-1,2.485884905×10^0
2.997169542×10^0,-3.002604961×10^0,-1.469596267×10^0,1.719423771×10^0
3.007117542×10^0,-6.183639765×10^-1,-1.317144394×10^0,1.139826179×10^0
3.017065542×10^0,1.098629355×10^0,-1.106181622×10^0,5.514463186×10^-1
3.027014542×10^0,2.092411280×10^0,-9.180642366×10^-1,1.881589592×10^-1
3.036962542×10^0,2.559340239×10^0,-6.240746975×10^-1,3.023001365×10^-2
3.046910542×10^0,2.648190022×10^0,-2.272900492×10^-1,2.605284564×10^-2
3.056858542×10^0,2.324930429×10^0,9.351117164×10^-2,1.401553154×10^-1
3.066807542×10^0,1.840477467×10^0,4.918881059×10^-1,2.225135714×10^-1
3.076756000×10^0,1.299045205×10^0,9.772895575×10^-1,2.835273445×10^-1
3.086704000×10^0,7.083702087×10^-1,1.421248674×10^0,2.923466563×10^-1
3.096653000×10^0,1.229284033×10^-1,1.708452940×10^0,2.622566819×10^-1
3.106601000×10^0,-2.622869015×10^-1,1.634909749×10^0,1.616565734×10^-1
3.116549000×10^0,-3.400205672×10^-1,1.313686371×10^0,4.866070673×10^-2
3.126498000×10^0,-4.590452462×10^-2,8.803184032×10^-1,-1.081523448×10^-1
3.136446000×10^0,3.490904868×10^-1,8.794212341×10^-1,-3.299322128×10^-1
3.146394000×10^0,7.188310027×10^-1,1.064104557×10^0,-6.307733059×10^-1
3.156343000×10^0,1.211107731×10^0,1.084200501×10^0,-9.905522466×10^-1
3.166291000×10^0,2.450828552×10^0,1.391516685×10^0,-1.480170012×10^0
3.176239000×10^0,4.521666050×10^0,2.530295849×10^0,-2.420011520×10^0
3.186187000×10^0,5.380310059×10^0,4.531911850×10^0,-3.695513248×10^0
3.196136000×10^0,5.087332726×10^0,5.978065968×10^0,-5.211490631×10^0
3.206084000×10^0,4.666182518×10^0,5.849973202×10^0,-6.717547417×10^0
