"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.500020583×10^0,-7.827223206×10^-1,2.217339020×10^0,2.064207458×10^-1
7.509969583×10^0,3.341052246×10^-1,2.444716187×10^0,3.339555359×10^-1
7.519917583×10^0,1.439107361×10^0,2.471061401×10^0,7.815248108×10^-1
7.529865583×10^0,2.046843567×10^0,2.332150269×10^0,1.280736694×10^0
7.539813583×10^0,2.019300842×10^0,2.278262329×10^0,1.710343323×10^0
7.549762583×10^0,1.758243713×10^0,2.362237701×10^0,2.110161896×10^0
7.559710583×10^0,1.689835968×10^0,2.629581757×10^0,2.855761414×10^0
7.569658583×10^0,2.513722687×10^0,3.018922119×10^0,4.157304840×10^0
7.579606583×10^0,3.922293549×10^0,3.398682404×10^0,6.147715759×10^0
7.589555583×10^0,4.928650818×10^0,3.979324951×10^0,7.192692719×10^0
7.599503583×10^0,5.492079163×10^0,4.738995209×10^0,6.520440674×10^0
7.609451583×10^0,5.692512360×10^0,7.008575592×10^0,4.426145782×10^0
7.619400583×10^0,6.794820099×10^0,1.648671570×10^1,-8.165220337×10^0
7.629348583×10^0,6.996151428×10^0,3.070654541×10^1,-1.832444412×10^1
7.639296583×10^0,1.835932159×10^0,4.062342316×10^1,-1.278476395×10^1
7.649244583×10^0,-9.422755280×10^0,3.637016785×10^1,7.581733704×10^-1
7.659193583×10^0,-1.436397995×10^1,2.724005402×10^1,4.534071350×10^0
7.669141583×10^0,-1.066786606×10^1,1.966730164×10^1,1.514400787×10^0
7.679089583×10^0,-6.689888306×10^0,1.533156784×10^1,-1.898651733×10^0
7.689037583×10^0,-4.978048096×10^0,1.207404190×10^1,-2.733016663×10^0
7.698986583×10^0,-4.682712250×10^0,8.982820129×10^0,-3.380869446×10^0
7.708934583×10^0,-5.510341187×10^0,6.396947479×10^0,-3.702999573×10^0
7.718882583×10^0,-7.259154510×10^0,5.292095032×10^0,-4.242477722×10^0
7.728830583×10^0,-8.146658936×10^0,5.333708496×10^0,-3.811074829×10^0
7.738779583×10^0,-6.873556366×10^0,6.974446564×10^0,-2.001038818×10^0
7.748727583×10^0,-2.838996277×10^0,9.684111786×10^0,-8.604107666×10^-1
7.758675583×10^0,8.517288208×10^-1,1.090018295×10^1,9.394464111×10^-1
7.768623583×10^0,3.394491119×10^0,1.071411987×10^1,2.369273071×10^0
7.778572583×10^0,4.784949646×10^0,9.953401794×10^0,2.902314606×10^0
7.788520583×10^0,4.705614624×10^0,8.971294098×10^0,1.207838287×10^0
7.798468583×10^0,4.663402405×10^0,7.556436310×10^0,-5.828878784×10^-1
7.808416583×10^0,4.983586578×10^0,6.142027588×10^0,-9.394464111×10^-1
7.818365583×10^0,4.955744476×10^0,5.190306702×10^0,-1.104702759×10^-1
7.828313583×10^0,4.145479431×10^0,4.433181152×10^0,1.414109344×10^0
7.838261583×10^0,2.750380554×10^0,3.913761292×10^0,2.714305573×10^0
7.848209583×10^0,1.763782196×10^0,3.427572327×10^0,3.098706207×10^0
7.858158583×10^0,7.860154724×10^-1,3.124003601×10^0,2.975063324×10^0
7.868106583×10^0,-1.242416382×10^-1,2.092947693×10^0,2.177970886×10^0
7.878054583×10^0,-1.060843964×10^0,7.408094788×10^-1,1.543290710×10^0
7.888002583×10^0,-1.816173248×10^0,-1.121168518×10^-1,1.207838287×10^0
7.897951583×10^0,-2.263592834×10^0,-7.256909180×10^-1,8.626560974×10^-1
7.907899583×10^0,-2.536325684×10^0,-1.511556702×10^0,5.556445312×10^-1
7.917847583×10^0,-2.634072418×10^0,-2.208208008×10^0,1.119521942×10^0
7.927795583×10^0,-1.939067688×10^0,-2.056872711×10^0,3.224145355×10^0
7.937744583×10^0,-9.991722107×10^-1,-1.804946594×10^0,4.386029205×10^0
7.947692583×10^0,-7.135661316×10^-1,-1.924098816×10^0,3.249143372×10^0
7.957640583×10^0,-3.017724609×10^-1,-1.632804565×10^0,2.379900970×10^0
7.967588583×10^0,3.076103210×10^-1,-4.611909485×10^-1,2.190694427×10^0
7.977537583×10^0,1.571731567×10^-1,1.283580780×10^0,-3.487747192×10^-2
7.987485583×10^0,3.082090759×10^-1,5.423521729×10^0,-2.620301056×10^0
7.997433583×10^0,1.118923187×10^0,1.278805710×10^1,-4.112996979×10^0
8.007382583×10^0,2.642904053×10^0,2.118514526×10^1,-1.643432465×10^0
8.017330583×10^0,1.893712006×10^0,3.386153458×10^1,-8.678203583×10^0
8.027278583×10^0,-5.265151062×10^0,5.091901337×10^1,-1.624197464×10^1
8.037226583×10^0,-1.465497482×10^1,5.713304123×10^1,-1.653626266×10^1
8.047175583×10^0,-9.565558319×10^0,4.307218094×10^1,-1.221265366×10^1
8.057123583×10^0,6.120771790×10^-1,2.431962708×10^1,-1.003662872×10^1
8.067071583×10^0,3.289110260×10^0,1.699670517×10^1,-7.708070984×10^0
8.077019583×10^0,1.547931061×10^0,1.406280624×10^1,-4.446802826×10^0
8.086968583×10^0,-1.305734711×10^0,1.455498276×10^1,-2.176773376×10^0
8.096915583×10^0,-4.079017639×10^0,1.581536179×10^1,-7.426057434×10^-1
8.106863583×10^0,-6.910978546×10^0,1.534444107×10^1,-2.137554932×10^-1
8.116811583×10^0,-9.808054047×10^0,1.338980576×10^1,3.847000122×10^-2
8.126760583×10^0,-1.242176880×10^1,1.124326950×10^1,-3.179388428×10^-1
8.136708583×10^0,-1.355521179×10^1,9.489516449×10^0,-1.180594940×10^0
8.146656583×10^0,-1.369457199×10^1,8.002059631×10^0,-7.933502197×10^-1
8.156604583×10^0,-1.326301941×10^1,6.548881531×10^0,8.951385498×10^-1
8.166553583×10^0,-1.100750977×10^1,4.988226929×10^0,2.146536255×10^0
8.176501583×10^0,-8.178542633×10^0,3.944297791×10^0,2.286345520×10^0
8.186449583×10^0,-5.702840881×10^0,2.719844055×10^0,2.201921082×10^0
8.196397583×10^0,-3.572471008×10^0,1.259480896×10^0,1.915416870×10^0
8.206346583×10^0,-2.024839325×10^0,6.316864014×10^-2,1.471290436×10^0
8.216294583×10^0,-8.753796387×10^-1,-7.466473389×10^-1,1.152303772×10^0
8.226242583×10^0,-1.167572021×10^-1,-1.493893433×10^0,1.078806610×10^0
8.236190583×10^0,5.096900940×10^-1,-1.892963562×10^0,1.219963074×10^0
8.246139583×10^0,9.865983582×10^-1,-2.048639832×10^0,1.178948364×10^0
8.256087583×10^0,1.475930786×10^0,-2.308649139×10^0,1.286275177×10^0
8.266035583×10^0,2.125879211×10^0,-2.725232849×10^0,2.317630463×10^0
8.275983583×10^0,2.615211639×10^0,-3.485052795×10^0,3.769161987×10^0
8.285932583×10^0,3.044668579×10^0,-3.789968719×10^0,4.389022980×10^0
8.295880583×10^0,3.751498718×10^0,-3.756438446×10^0,4.761298828×10^0
8.305828583×10^0,3.913910980×10^0,-3.320844269×10^0,3.714824982×10^0
8.315776583×10^0,3.753744049×10^0,-2.851121063×10^0,2.778522034×10^0
8.325725583×10^0,3.572471008×10^0,-3.446433105×10^0,3.873195648×10^0
8.335673583×10^0,4.085753632×10^0,-5.000052338×10^0,6.417754211×10^0
8.345621583×10^0,5.299579468×10^0,-4.818330231×10^0,5.982160034×10^0
8.355569583×10^0,5.408103790×10^0,-2.199526062×10^0,-9.018745422×10^-1
8.365518583×10^0,5.361400909×10^0,-5.269042969×10^-1,-1.659898224×10^0
8.375466583×10^0,4.482578430×10^0,6.571334839×10^-1,-4.272116089×10^-1
8.385414583×10^0,2.988235931×10^0,2.963387604×10^0,-2.998115387×10^0
8.395362583×10^0,5.602998505×10^0,1.785546936×10^1,-2.518512726×10^1
8.405311583×10^0,1.336286179×10^1,3.996299652×10^1,-1.717258942×10^1
8.415259583×10^0,1.309731400×10^1,5.998236603×10^1,9.059161377×10^-1
8.425207583×10^0,-4.467160492×10^0,5.131269470×10^1,2.617157593×10^0
8.435155583×10^0,-1.365969452×10^1,2.406380905×10^1,-4.481380920×10^0
8.445104583×10^0,-1.353904541×10^1,1.224498642×10^1,-3.255280609×10^0
8.455052583×10^0,-1.301214111×10^1,9.269623718×10^0,-1.610800323×10^0
8.465000583×10^0,-1.173933792×10^1,1.026909531×10^1,-2.841241608×10^0
8.474948583×10^0,-1.031205597×10^1,1.171613617×10^1,-3.737727356×10^0
8.484897583×10^0,-9.715396729×10^0,1.081426163×10^1,-4.803211670×10^0
8.494845583×10^0,-9.861642609×10^0,9.771230621×10^0,-5.159171448×10^0
8.504793583×10^0,-8.418343964×10^0,1.009306137×10^1,-3.319347382×10^0
8.514741583×10^0,-6.133944397×10^0,1.102472397×10^1,-7.773335266×10^-1
8.524690583×10^0,-4.547243958×10^0,1.245395187×10^1,1.972747650×10^0
8.534638583×10^0,-2.384691010×10^0,1.330358505×10^1,2.856360168×10^0
8.544586583×10^0,5.583389282×10^-2,1.386596558×10^1,1.875449982×10^0
8.554534583×10^0,1.662293243×10^0,1.440694061×10^1,6.885681152×10^-2
8.564483583×10^0,2.492317200×10^0,1.471604782×10^1,-1.106648712×10^0
8.574431583×10^0,3.144810333×10^0,1.417567154×10^1,-3.353027344×10^-1
8.584379583×10^0,2.851420441×10^0,1.196851135×10^1,1.846410370×10^0
8.594327583×10^0,2.187550964×10^0,9.208700409×10^0,3.774550781×10^0
8.604276583×10^0,1.704505463×10^0,6.543941803×10^0,4.048331451×10^0
8.614224583×10^0,9.211843872×10^-1,3.874393158×10^0,3.041824493×10^0
8.624172583×10^0,-5.927673340×10^-2,1.569935303×10^0,1.695374451×10^0
8.634120583×10^0,-9.131011963×10^-1,-4.246669006×10^-1,8.861572266×10^-2
8.644069583×10^0,-1.212478638×10^0,-2.142195282×10^0,-8.660989380×10^-1
8.654017583×10^0,-1.385219421×10^0,-3.158132629×10^0,-9.885443115×10^-1
8.663965583×10^0,-1.954934692×10^0,-3.680396576×10^0,-8.529263306×10^-1
8.673913583×10^0,-2.231409760×10^0,-3.526815948×10^0,1.260379028×10^-1
8.683862583×10^0,-1.522933044×10^0,-2.093696136×10^0,2.075583801×10^0
8.693810583×10^0,-4.481680298×10^-1,-2.622546387×10^-1,4.117487640×10^0
8.703758583×10^0,2.947370911×10^-1,3.544628906×10^-1,3.007545776×10^0
8.713706583×10^0,8.524772644×10^-1,1.225501556×10^0,9.604028320×10^-1
8.723655583×10^0,1.497336273×10^0,3.687132568×10^0,3.402424622×10^-1
8.733603583×10^0,2.648292847×10^0,7.578290863×10^0,1.245410156×10^-1
8.743551583×10^0,3.810775452×10^0,1.265333725×10^1,-8.655001831×10^-1
8.753499583×10^0,3.716172180×10^0,1.586610626×10^1,-2.213297424×10^0
8.763448583×10^0,2.480342102×10^0,1.811907120×10^1,-3.199746094×10^0
8.773396583×10^0,8.888516235×10^-1,1.990485764×10^1,4.083508301×10^-1
8.783344583×10^0,-4.001778259×10^0,2.377116760×10^1,-4.074676666×10^0
8.793292583×10^0,-1.111079498×10^1,3.414594315×10^1,-1.105316483×10^1
8.803241583×10^0,-1.333711533×10^1,3.985581940×10^1,-9.079069977×10^0
8.813189583×10^0,-5.340145111×10^0,3.217184830×10^1,-4.902155914×10^0
8.823137583×10^0,9.511221313×10^-1,2.250974075×10^1,-3.511248322×10^0
8.833085583×10^0,2.516267395×10^0,1.829106354×10^1,-3.818559265×10^0
8.843034583×10^0,1.560355225×10^0,1.663790131×10^1,-3.173400879×10^0
8.852982583×10^0,1.362167358×10^-1,1.760264511×10^1,-4.355941772×10^0
8.862930583×10^0,-3.199446716×10^0,1.836171661×10^1,-5.261857910×10^0
8.872878583×10^0,-8.172704773×10^0,1.698218536×10^1,-4.750670929×10^0
8.882827583×10^0,-1.330642914×10^1,1.388767044×10^1,-3.235970764×10^0
8.892775583×10^0,-1.472757385×10^1,1.040561142×10^1,-1.967508545×10^0
8.902723583×10^0,-1.426623322×10^1,7.545359344×10^0,-1.362915802×10^0
8.912671583×10^0,-1.439301956×10^1,5.427563324×10^0,-1.812730408×10^-1
8.922620583×10^0,-1.391461441×10^1,3.891607361×10^0,1.247505798×10^0
8.932568583×10^0,-1.132993927×10^1,2.418520660×10^0,2.460433502×10^0
8.942516583×10^0,-8.616681519×10^0,1.413660278×10^0,3.165167999×10^0
8.952464583×10^0,-6.813680878×10^0,5.541476440×10^-1,3.198997650×10^0
8.962413583×10^0,-4.894372101×10^0,-3.730242920×10^-1,2.552192688×10^0
8.972361583×10^0,-3.279230804×10^0,-1.280587006×10^0,1.643731842×10^0
8.982309583×10^0,-1.938169556×10^0,-2.064806213×10^0,7.955955505×10^-1
8.992257583×10^0,-9.265731812×10^-1,-2.617007904×10^0,4.149371338×10^-1
9.002206583×10^0,1.646575928×10^-2,-2.884351959×10^0,-8.232879639×10^-3
9.012154583×10^0,1.055904236×10^0,-3.111878815×10^0,4.411326599×10^-1
9.022102583×10^0,2.312241669×10^0,-3.203787689×10^0,1.587897949×10^0
9.032050583×10^0,3.773203583×10^0,-3.242407379×10^0,3.431613922×10^0
9.041999583×10^0,5.141807556×10^0,-3.156036987×10^0,5.210664368×10^0
9.051947583×10^0,6.034102020×10^0,-2.692301331×10^0,5.316643982×10^0
9.061895583×10^0,6.679110718×10^0,-2.315385132×10^0,4.360582123×10^0
9.071843583×10^0,6.539002075×10^0,-2.423759766×10^0,3.086880798×10^0
9.081792583×10^0,5.534291382×10^0,-2.672841797×10^0,1.310824127×10^0
9.091740833×10^0,4.745282135×10^0,-2.568957825×10^0,-6.527925110×10^-1
9.101688833×10^0,4.932093658×10^0,-2.080074463×10^0,-2.212848358×10^0
9.111636833×10^0,6.087840271×10^0,-1.418899384×10^0,-5.806275787×10^0
9.121585833×10^0,5.242997131×10^0,1.925895081×10^0,-9.948013000×10^0
9.131533833×10^0,2.469115448×10^0,4.737049255×10^0,-1.069361252×10^1
9.141481833×10^0,1.516496429×10^0,6.228996735×10^0,-1.012883698×10^1
9.151429833×10^0,1.808389435×10^0,7.791597290×10^0,-8.033344574×10^0
9.161378833×10^0,1.432970123×10^0,1.132799332×10^1,6.126759338×10^-1
9.171326833×10^0,8.551716614×10^-1,2.456287125×10^1,1.359712463×10^1
9.181274833×10^0,-2.505489807×10^0,4.738471298×10^1,2.623354706×10^1
9.191222833×10^0,-1.458566895×10^1,5.607444260×10^1,1.091859467×10^1
9.201171833×10^0,-2.073039093×10^1,3.355976212×10^1,-9.378148041×10^0
9.211119833×10^0,-2.017175262×10^1,1.907064240×10^1,-1.080213684×10^1
9.221067833×10^0,-1.984632935×10^1,1.456785599×10^1,-4.621040497×10^0
9.231015833×10^0,-1.916195251×10^1,1.194680649×10^1,-5.985303497×10^0
9.240964833×10^0,-1.850257370×10^1,9.591903534×10^0,-9.778415680×10^0
9.250912833×10^0,-1.722093887×10^1,7.006629639×10^0,-6.679859161×10^0
9.260860833×10^0,-1.202209991×10^1,7.258705444×10^0,-2.356848907×10^0
9.270808833×10^0,-6.284231873×10^0,9.058412933×10^0,-1.246757355×10^0
9.280757833×10^0,-2.809657288×10^0,9.762398987×10^0,-5.153782654×10^-1
9.290705833×10^0,-1.804497528×10^0,9.792037354×10^0,5.610333252×10^-1
9.300653833×10^0,-1.131347351×10^0,1.065648972×10^1,5.457650757×10^-1
9.310601833×10^0,2.248324585×10^-1,1.149220184×10^1,-5.418731689×10^-1
9.320550833×10^0,1.588646393×10^0,1.186597458×10^1,-8.764274597×10^-1
9.330498833×10^0,2.318528595×10^0,1.212313980×10^1,1.033450928×10^0
9.340446833×10^0,2.687960358×10^0,1.087039490×10^1,2.374063110×10^0
9.350394833×10^0,1.865720215×10^0,8.269403687×10^0,2.510130157×10^0
9.360343833×10^0,1.227896576×10^0,5.393434296×10^0,2.071841583×10^0
9.370291833×10^0,6.405180359×10^-1,2.812052307×10^0,1.210682373×10^0
9.380239833×10^0,-7.529342651×10^-2,8.393046570×10^-1,2.511776733×10^-1
9.390187833×10^0,-7.177574158×10^-1,-7.204518127×10^-1,-8.506809998×10^-1
9.400136833×10^0,-1.733245697×10^0,-2.110610962×10^0,-1.859133911×10^0
9.410084833×10^0,-3.051105194×10^0,-3.239114227×10^0,-2.468516693×10^0
9.420032833×10^0,-4.501139832×10^0,-4.121379547×10^0,-1.823807373×10^0
9.429980833×10^0,-4.646637268×10^0,-3.900738373×10^0,1.172811127×10^0
9.439929833×10^0,-2.853965149×10^0,-2.093396759×10^0,4.735402679×10^0
9.449877833×10^0,-1.266366577×10^0,-1.055604858×10^0,3.309767303×10^0
9.459825833×10^0,-1.737886047×10^-1,-2.633024597×10^-1,1.927841034×10^0
9.469773833×10^0,7.361691284×10^-1,8.017327881×10^-1,2.016905823×10^0
9.479722833×10^0,1.213227081×10^0,2.533182220×10^0,2.233655090×10^0
9.489670833×10^0,1.976789246×10^0,7.033723297×10^0,1.103505249×10^0
9.499618833×10^0,3.696862335×10^0,1.409409119×10^1,-2.101479950×10^0
9.509566833×10^0,2.899320831×10^0,1.921164917×10^1,-5.447471924×10^0
9.519515833×10^0,-3.332220612×10^0,2.071437424×10^1,-6.190975800×10^0
9.529463833×10^0,-1.702978638×10^1,2.437231750×10^1,-1.440798843×10^1
9.539411833×10^0,-2.949197113×10^1,3.458872238×10^1,-4.457131348×10^0
9.549359833×10^0,-2.898078415×10^1,4.331422760×10^1,-3.419040070×10^0
9.559308833×10^0,-1.111753098×10^1,3.590328873×10^1,-6.310427399×10^0
9.569256833×10^0,2.247576141×10^0,2.339694580×10^1,-6.607559509×10^0
9.579204833×10^0,3.890110474×10^0,1.730955460×10^1,-3.831731873×10^0
9.589152833×10^0,5.650749207×10^-1,1.396146698×10^1,-2.888393555×10^0
9.599101833×10^0,-5.010829926×10^0,1.205592957×10^1,-2.432292023×10^0
9.609049833×10^0,-1.024394760×10^1,1.067041077×10^1,-2.327360229×10^0
9.618997833×10^0,-1.540461594×10^1,9.022038574×10^0,-1.978136444×10^0
9.628945833×10^0,-1.803434738×10^1,6.998396759×10^0,-2.136357422×10^0
9.638893833×10^0,-2.009151947×10^1,5.104535065×10^0,-5.481600952×10^-1
9.648842833×10^0,-1.963556763×10^1,3.633394318×10^0,1.821262665×10^0
9.658790833×10^0,-1.505868530×10^1,2.680625610×10^0,2.398312683×10^0
9.668738833×10^0,-1.056488022×10^1,2.474354553×10^0,2.623594208×10^0
9.678686833×10^0,-7.619006195×10^0,2.110311584×10^0,2.769989777×10^0
9.688635833×10^0,-4.809648285×10^0,1.286275177×10^0,2.797682190×10^0
9.698583833×10^0,-2.560575256×10^0,1.736389160×10^-2,2.819836121×10^0
9.708531833×10^0,-1.297052765×10^0,-7.168592834×10^-1,2.682571564×10^0
9.718479833×10^0,-5.629792786×10^-1,-9.310638428×10^-1,1.588496704×10^0
9.728428833×10^0,2.847079468×10^-1,-1.517394562×10^0,1.362915802×10^0
9.738376833×10^0,1.221310272×10^0,-2.012265472×10^0,1.710642700×10^0
9.748324833×10^0,1.981279907×10^0,-2.312690735×10^0,2.079326019×10^0
9.758272833×10^0,3.177442474×10^0,-2.606529694×10^0,3.194956055×10^0
9.768221833×10^0,4.421954498×10^0,-2.716550903×10^0,4.356690216×10^0
9.778169833×10^0,6.117328949×10^0,-2.566862183×10^0,5.029541016×10^0
9.788117833×10^0,7.373965759×10^0,-2.543959808×10^0,4.551435242×10^0
9.798065833×10^0,8.176147614×10^0,-3.065924377×10^0,4.785548401×10^0
9.808014833×10^0,8.569379883×10^0,-4.574636993×10^0,5.566474457×10^0
9.817962833×10^0,7.818990326×10^0,-4.177213440×10^0,-5.424719238×10^-1
9.827910833×10^0,8.484356689×10^0,-3.122207336×10^0,-4.309987335×10^0
9.837858833×10^0,7.716004486×10^0,-9.286688232×10^-1,-5.128185883×10^0
9.847807833×10^0,5.165907440×10^0,1.055604858×10^0,-6.133345642×10^0
9.857755833×10^0,3.094365234×10^0,1.743274841×10^0,-4.438569946×10^0
9.867703833×10^0,1.416204987×10^0,3.518882446×10^0,-5.852828979×10^0
9.877651833×10^0,2.365680542×10^0,1.129491211×10^1,-1.704101303×10^1
9.887600833×10^0,4.770579529×10^0,2.017818924×10^1,-4.339625702×10^0
9.897548833×10^0,7.410789185×10^0,2.971351044×10^1,4.101321259×10^0
9.907496833×10^0,6.894961853×10^0,3.914854019×10^1,1.218945190×10^1
9.917444833×10^0,-7.386689301×10^0,4.044843704×10^1,1.389919647×10^1
9.927393833×10^0,-2.742955994×10^1,2.681942871×10^1,6.581363983×10^0
9.937341833×10^0,-3.526247131×10^1,1.826875992×10^1,1.531165924×10^0
9.947289833×10^0,-3.278706894×10^1,1.367735779×10^1,-1.026565247×10^0
9.957237833×10^0,-2.747371811×10^1,1.030157776×10^1,-7.983647919×10^0
9.967186833×10^0,-2.149739594×10^1,9.155111847×10^0,-1.174337952×10^1
9.977134833×10^0,-1.778840881×10^1,8.237669678×10^0,-9.406139832×10^0
9.987082833×10^0,-1.457998077×10^1,6.234834595×10^0,-5.159470825×10^0
9.997030833×10^0,-1.128967300×10^1,6.415508881×10^0,-1.806443481×10^0
1.000697983×10^1,-6.495742035×10^0,8.669072571×10^0,-4.179309082×10^-1
1.001692783×10^1,-2.593955841×10^0,1.209679459×10^1,1.693727875×10^0
1.002687583×10^1,-8.722361755×10^-1,1.451351898×10^1,1.530417480×10^0
1.003682383×10^1,-1.221459961×10^-1,1.496722549×10^1,2.833757172×10^0
1.004677283×10^1,-6.039939880×10^-1,1.303639069×10^1,3.109483795×10^0
1.005672083×10^1,-9.855505371×10^-1,9.331594849×10^0,2.235900421×10^0
1.006666883×10^1,-1.810485077×10^0,5.738915863×10^0,2.408491516×10^0
1.007661683×10^1,-2.204465790×10^0,2.995121613×10^0,2.184108124×10^0
1.008656583×10^1,-9.490264893×10^-1,9.774673462×10^-1,1.221759338×10^0
1.009651433×10^1,-1.492396545×10^-1,-4.201762390×10^-1,2.490820312×10^-1
1.010646233×10^1,8.711883545×10^-2,-1.825453949×10^0,-1.252445526×10^0
1.011641033×10^1,-6.391708374×10^-2,-3.138972473×10^0,-1.820663910×10^0
1.012635933×10^1,-4.599934387×10^-1,-4.342170410×10^0,-1.830842743×10^0
1.013630733×10^1,-1.121916962×10^0,-4.972958679×10^0,-1.185085602×10^0
1.014625533×10^1,-1.220711517×10^0,-4.279151459×10^0,1.310524750×10^0
1.015620333×10^1,-1.074765015×10^-1,-2.239193573×10^0,4.714895325×10^0
1.016615133×10^1,7.896080017×10^-1,-1.357527008×10^0,3.608545990×10^0
1.017610033×10^1,1.118324432×10^0,-5.646258545×10^-1,2.651436310×10^0
1.018604833×10^1,1.375639343×10^0,6.426136780×10^-1,2.851420441×10^0
1.019599633×10^1,1.647174683×10^0,3.259771271×10^0,3.003204803×10^0
1.020594433×10^1,2.644850006×10^0,8.922196198×10^0,9.889933777×10^-1
1.021589333×10^1,4.072281647×10^0,1.596190704×10^1,-1.752256165×10^0
1.022584133×10^1,2.316283264×10^0,2.026276337×10^1,-3.390449524×10^-1
1.023578933×10^1,-5.335654449×10^0,2.459116241×10^1,-1.090751770×10^1
1.024573733×10^1,-1.646321457×10^1,3.190645020×10^1,-1.094134735×10^1
1.025568633×10^1,-2.649280792×10^1,4.450305542×10^1,-9.964628448×10^0
1.026563433×10^1,-2.356444748×10^1,4.445844818×10^1,-8.969946899×10^0
1.027558233×10^1,-8.295748901×10^0,2.663156937×10^1,-7.621999969×10^0
1.028553033×10^1,-2.677631836×10^0,1.835737564×10^1,-5.471272430×10^0
1.029547933×10^1,-3.164419556×10^0,1.426294006×10^1,-1.153501282×10^0
1.030542733×10^1,-7.027286682×10^0,1.169488037×10^1,6.108796692×10^-1
1.031537533×10^1,-1.108923981×10^1,1.008378067×10^1,2.627037048×10^-1
1.032532333×10^1,-1.276096344×10^1,8.667725372×10^0,-1.487905884×10^0
1.033527233×10^1,-1.178798676×10^1,7.425608368×10^0,-3.225043488×10^0
1.034522033×10^1,-1.153246811×10^1,5.944288788×10^0,-3.266357574×10^0
1.035516833×10^1,-1.236114487×10^1,4.329446869×10^0,-1.718875580×10^0
1.036511633×10^1,-1.275168274×10^1,3.058140564×10^0,1.077309723×10^0
1.037506533×10^1,-1.076860657×10^1,2.317929840×10^0,1.941013641×10^0
1.038501333×10^1,-7.924820251×10^0,1.801054688×10^0,1.933978271×10^0
1.039496133×10^1,-5.489534454×10^0,1.043629761×10^0,1.942360840×10^0
1.040490933×10^1,-3.489393768×10^0,5.508544922×10^-2,1.899400177×10^0
1.041485833×10^1,-1.803300018×10^0,-1.078507233×10^0,2.406844940×10^0
1.042480633×10^1,-5.664221191×10^-1,-1.684147797×10^0,2.769840088×10^0
1.043475433×10^1,3.847000122×10^-2,-2.122436371×10^0,2.272723846×10^0
1.044470233×10^1,5.650749207×10^-1,-2.489772491×10^0,2.303410034×10^0
1.045465133×10^1,8.638536072×10^-1,-2.493065643×10^0,2.396516418×10^0
1.046459933×10^1,1.326391754×10^0,-2.443368988×10^0,2.744093628×10^0
1.047454733×10^1,2.228266296×10^0,-2.455493774×10^0,3.084635468×10^0
1.048449533×10^1,3.744163971×10^0,-2.604434052×10^0,4.197122040×10^0
1.049444433×10^1,5.773943024×10^0,-3.070265350×10^0,4.862338715×10^0
1.050439233×10^1,7.362290039×10^0,-4.760999451×10^0,5.756279755×10^0
1.051434033×10^1,7.838000793×10^0,-4.413571930×10^0,1.722767487×10^0
1.052428833×10^1,8.401429138×10^0,-2.819536743×10^0,-3.494034119×10^0
1.053423733×10^1,8.262368317×10^0,1.704954529×10^-1,-6.728058929×10^0
1.054418533×10^1,6.750961304×10^0,2.886297913×10^0,-5.266797638×10^0
1.055413333×10^1,4.540507965×10^0,3.718118134×10^0,9.719288635×10^-1
1.056408133×10^1,2.506537628×10^0,4.900359650×10^0,-3.245999908×10^0
1.057403033×10^1,-2.278262329×10^-1,8.920848999×10^0,-1.203317688×10^1
1.058397833×10^1,-2.545157318×10^0,1.466530334×10^1,-7.308252411×10^0
1.059392633×10^1,-1.812131653×10^0,2.528287399×10^1,-3.727398834×10^0
1.060387433×10^1,-5.035528564×10^-1,3.815325989×10^1,8.158035278×10^-1
1.061382333×10^1,-6.575675812×10^0,4.201178604×10^1,4.790039062×10^0
1.062377133×10^1,-2.187805435×10^1,2.751293655×10^1,2.646047516×10^0
1.063371933×10^1,-2.978161880×10^1,1.740236160×10^1,2.691403198×10^-1
1.064366733×10^1,-2.967010071×10^1,1.246592697×10^1,1.182690582×10^0
1.065361533×10^1,-2.390588745×10^1,8.637937317×10^0,-5.041216736×10^0
1.066356433×10^1,-1.586431000×10^1,8.959319000×10^0,-7.178621979×10^0
1.067351233×10^1,-1.063104263×10^1,8.778495026×10^0,-6.833739166×10^0
1.068346033×10^1,-8.242459717×10^0,7.299121399×10^0,-8.251590729×10^0
1.069340833×10^1,-9.331295471×10^0,8.573122101×10^0,-7.129673767×10^0
1.070335733×10^1,-9.162147217×10^0,1.246622635×10^1,-5.490582275×10^-1
1.071330533×10^1,-5.937852173×10^0,1.300390823×10^1,5.948629761×10^0
1.072325333×10^1,-1.543141022×10^0,1.125165207×10^1,5.180127869×10^0
1.073320133×10^1,9.618997192×10^-1,1.140852585×10^1,2.318827972×10^0
1.074315033×10^1,1.875599670×10^0,1.166838547×10^1,1.862277374×10^0
1.075309833×10^1,1.488804016×10^0,9.889185333×10^0,1.993404694×10^0
1.076304633×10^1,7.964936829×10^-1,8.001909943×10^0,3.108136597×10^0
1.077299433×10^1,7.568261719×10^-1,6.222111053×10^0,4.412823486×10^0
1.078294333×10^1,6.652166748×10^-1,4.177063751×10^0,4.665048981×10^0
1.079289133×10^1,5.659730530×10^-1,2.275567932×10^0,4.117337952×10^0
1.080283933×10^1,6.994953918×10^-1,7.590715027×10^-1,3.258573761×10^0
1.081278733×10^1,1.183888092×10^0,-4.161346436×10^-1,2.031725006×10^0
