"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.112739583×10^-1,-1.084586978×10^-2,2.869940549×10^-2,-1.147740986×10^-2
2.212239583×10^-1,-5.586390849×10^-3,2.422205731×10^-2,-8.319202811×10^-3
2.311739583×10^-1,-3.868652042×10^-3,1.830025204×10^-2,-3.958543297×10^-3
2.411239583×10^-1,-1.391205355×10^-3,1.382354461×10^-2,1.795544289×10^-3
2.510749583×10^-1,-5.034409463×10^-3,6.929153111×10^-3,8.401248604×10^-3
2.610249583×10^-1,-4.782919772×10^-3,1.336859306×10^-3,7.579695433×10^-3
2.709749583×10^-1,-5.762963090×10^-3,-5.287754349×10^-3,8.828185499×10^-3
2.809249583×10^-1,-6.627691444×10^-3,-8.472894318×10^-3,9.285449982×10^-3
2.908749583×10^-1,-5.592254456×10^-3,-6.078712642×10^-3,9.296368808×10^-3
3.008249583×10^-1,-8.076715283×10^-3,8.716696757×10^-4,4.210480023×10^-3
3.107749583×10^-1,-1.578763314×10^-2,1.602532342×10^-2,-5.302065052×10^-3
3.207259583×10^-1,-3.015538678×10^-2,3.264584392×10^-2,-7.452833932×10^-3
3.306759583×10^-1,-3.814699873×10^-2,3.629171103×10^-2,-8.991342038×10^-3
3.406259583×10^-1,-3.750739992×10^-2,2.926758118×10^-2,-1.191361807×10^-2
3.505759583×10^-1,-2.756102383×10^-2,1.892652549×10^-2,-8.684534580×10^-3
3.605259583×10^-1,-1.368053537×10^-2,1.030946616×10^-2,-2.096479759×10^-3
3.704759583×10^-1,7.428478915×10^-3,1.509849099×10^-3,-1.049058512×10^-3
3.804259583×10^-1,1.892205328×10^-2,-1.550851041×10^-3,3.050470259×10^-3
3.903769583×10^-1,2.031834796×10^-2,-6.120868493×10^-4,9.838068858×10^-3
4.003269583×10^-1,2.061866783×10^-2,-2.890169621×10^-3,1.562210731×10^-2
4.102769583×10^-1,1.372747310×10^-2,3.248416586×10^-3,1.343964785×10^-2
4.202269583×10^-1,3.482022788×10^-3,1.177106891×10^-2,1.137496345×10^-2
4.301769583×10^-1,-5.620395765×10^-3,1.637354493×10^-2,5.865948275×10^-3
4.401269583×10^-1,-9.263776243×10^-3,2.398393862×10^-2,-2.185340505×10^-3
4.500769583×10^-1,-1.036366168×10^-2,2.794485725×10^-2,-8.432583883×10^-3
4.600279583×10^-1,-1.303605363×10^-2,3.339935094×10^-2,-1.065183058×10^-2
4.699779583×10^-1,-1.268105395×10^-2,3.547288850×10^-2,-8.477625437×10^-3
4.799279583×10^-1,-9.406965226×10^-3,3.286562487×10^-2,-5.088463426×10^-3
4.898779583×10^-1,-7.604537532×10^-3,1.869201288×10^-2,2.278639004×10^-3
4.998279583×10^-1,-3.564608516×10^-3,-1.693568658×10^-3,8.978576399×10^-3
5.097782083×10^-1,2.705271356×10^-3,-1.176377945×10^-2,1.137488894×10^-2
5.197292083×10^-1,5.579532124×10^-3,-1.508824714×10^-2,1.294216886×10^-2
5.296792083×10^-1,4.547290504×10^-3,-8.267091587×10^-3,1.502609253×10^-2
5.396292083×10^-1,7.905458915×10^-4,-1.002396806×10^-3,1.395179052×10^-2
5.495792083×10^-1,-5.703306291×10^-3,5.207562353×10^-3,1.112697553×10^-2
5.595292083×10^-1,-9.339495562×10^-3,1.338763256×10^-2,5.462926347×10^-3
5.694792083×10^-1,-1.524585485×10^-2,2.076299116×10^-2,1.935569104×10^-3
5.794292083×10^-1,-2.262609825×10^-2,2.838009223×10^-2,-3.110421821×10^-4
5.893802083×10^-1,-3.380977735×10^-2,3.401960060×10^-2,-1.201070612×10^-3
5.993302083×10^-1,-4.251467437×10^-2,3.709764034×10^-2,-5.576831289×10^-3
6.092802083×10^-1,-5.023677647×10^-2,3.627152741×10^-2,-4.584270529×10^-3
6.192302083×10^-1,-5.257618055×10^-2,4.090474546×10^-2,-4.653890152×10^-3
6.291802083×10^-1,-5.452321842×10^-2,5.294729397×10^-2,-4.050950520×10^-3
6.391302083×10^-1,-5.586438626×10^-2,5.165669695×10^-2,3.468771931×10^-3
6.490802083×10^-1,-4.761551321×10^-2,4.725901783×10^-2,1.475791261×10^-2
6.590312083×10^-1,-2.762475982×10^-2,3.950169310×10^-2,2.139529400×10^-2
6.689812083×10^-1,-1.187642291×10^-2,2.836515196×10^-2,2.662201412×10^-2
6.789312083×10^-1,-2.180802403×10^-5,2.356538735×10^-2,2.821356803×10^-2
6.888812083×10^-1,1.364633674×10^-3,1.943056472×10^-2,2.937071025×10^-2
6.988312083×10^-1,1.451274497×10^-3,2.434810251×10^-2,3.148234636×10^-2
7.087812083×10^-1,-2.632686519×10^-4,2.802113444×10^-2,2.983544767×10^-2
7.187312083×10^-1,-1.742742606×10^-3,2.988746576×10^-2,2.623350918×10^-2
7.286822083×10^-1,-7.186776493×10^-3,3.463721648×10^-2,1.905282959×10^-2
7.386322083×10^-1,-1.302309521×10^-2,3.694188222×10^-2,1.049292088×10^-2
7.485822083×10^-1,-2.319796756×10^-2,3.955604136×10^-2,5.436110776×10^-3
7.585322083×10^-1,-3.081940114×10^-2,4.369262233×10^-2,2.160632517×10^-3
7.684822083×10^-1,-3.582933918×10^-2,4.735260457×10^-2,2.249582205×10^-3
7.784322083×10^-1,-3.517766669×10^-2,4.555650800×10^-2,-1.265742118×10^-3
7.883822083×10^-1,-3.417338803×10^-2,3.840272501×10^-2,-4.726253450×10^-3
7.983332083×10^-1,-2.805192955×10^-2,3.198758140×10^-2,-1.605096855×10^-3
8.082832083×10^-1,-2.091465890×10^-2,1.771197468×10^-2,3.176076338×10^-3
8.182332083×10^-1,-1.406536717×10^-2,-2.610544674×10^-3,1.037626341×10^-2
8.281832083×10^-1,-6.542469840×10^-3,-1.411247160×10^-2,1.165138558×10^-2
8.381332083×10^-1,-2.170267981×10^-3,-1.428799704×10^-2,1.422290504×10^-2
8.480832083×10^-1,-2.137511270×10^-3,-3.066767938×10^-3,1.297175139×10^-2
8.580332083×10^-1,-4.797389265×10^-3,1.137989480×10^-2,6.356491242×10^-3
8.679842083×10^-1,-1.489929110×10^-2,2.478092164×10^-2,2.792116255×10^-3
8.779342083×10^-1,-2.708591707×10^-2,4.553380609×10^-2,-6.841885857×10^-3
8.878842083×10^-1,-3.859263286×10^-2,8.888687193×10^-2,-3.331157565×10^-2
8.978342083×10^-1,-4.499052465×10^-2,1.372208893×10^-1,-6.503782421×10^-2
9.077842083×10^-1,-5.581307784×10^-2,1.701247841×10^-1,-8.617559820×10^-2
9.177342083×10^-1,-6.900300831×10^-2,1.766420454×10^-1,-9.589774907×10^-2
9.276852083×10^-1,-7.868013531×10^-2,1.637078822×10^-1,-8.779907972×10^-2
9.376352083×10^-1,-7.662736624×10^-2,1.240100339×10^-1,-7.411870360×10^-2
9.475852083×10^-1,-6.250142306×10^-2,9.148910642×10^-2,-5.037049949×10^-2
9.575352083×10^-1,-4.082374275×10^-2,6.099802628×10^-2,-2.324270830×10^-2
9.674852083×10^-1,-1.293485425×10^-2,4.081153125×10^-2,1.619498711×10^-3
9.774352083×10^-1,1.320886519×10^-2,2.828072570×10^-2,2.433786914×10^-2
9.873852083×10^-1,2.720244601×10^-2,2.457573451×10^-2,4.304950684×10^-2
9.973362083×10^-1,3.060720675×10^-2,3.640272468×10^-2,5.234073475×10^-2
1.007286208×10^0,2.581990883×10^-2,6.239490956×10^-2,4.521704465×10^-2
1.017236208×10^0,1.436006092×10^-2,9.520611167×10^-2,3.266609833×10^-2
1.027186208×10^0,-4.788060905×10^-4,1.320408434×10^-1,1.535262354×10^-2
1.037136208×10^0,-1.852909103×10^-2,1.673905104×10^-1,6.992426235×10^-3
1.047086208×10^0,-3.262599930×10^-2,1.889053881×10^-1,6.617187057×10^-3
1.057036208×10^0,-4.105383903×10^-2,1.920999140×10^-1,1.266284566×10^-2
1.066987208×10^0,-4.009430483×10^-2,1.820715070×10^-1,2.789426222×10^-2
1.076937208×10^0,-2.904236130×10^-2,1.721261144×10^-1,4.487346858×10^-2
1.086887208×10^0,-1.386394072×10^-2,1.600279212×10^-1,6.536542624×10^-2
1.096837208×10^0,7.564915344×10^-3,1.528902054×10^-1,7.922431082×10^-2
1.106787208×10^0,2.300672233×10^-2,1.583688706×10^-1,7.785997540×10^-2
1.116737208×10^0,2.508869395×10^-2,1.713379472×10^-1,7.999179512×10^-2
1.126687208×10^0,1.742651314×10^-2,1.871051937×10^-1,9.105669707×10^-2
1.136638208×10^0,8.347531781×10^-3,1.989329159×10^-1,1.117374673×10^-1
1.146588208×10^0,1.246398035×10^-2,1.914262623×10^-1,1.261414289×10^-1
1.156538208×10^0,3.135919198×10^-2,1.678738445×10^-1,1.265936941×10^-1
1.166488208×10^0,5.329591781×10^-2,1.490652710×10^-1,1.149186641×10^-1
1.176438208×10^0,6.567393988×10^-2,1.374995857×10^-1,1.006230190×10^-1
1.186388208×10^0,6.647875160×10^-2,1.363203377×10^-1,8.675220609×10^-2
1.196338208×10^0,5.364594609×10^-2,1.546450704×10^-1,7.371982932×10^-2
1.206289208×10^0,2.888813615×10^-2,1.791916937×10^-1,5.926125869×10^-2
1.216239208×10^0,-3.256129334×10^-3,2.159834802×10^-1,3.791175783×10^-2
1.226189208×10^0,-3.191573545×10^-2,2.411942929×10^-1,9.688643739×10^-3
1.236139208×10^0,-6.266077608×10^-2,2.614861429×10^-1,-2.394312993×10^-2
1.246089208×10^0,-9.217499197×10^-2,2.829573452×10^-1,-4.794540256×10^-2
1.256039208×10^0,-1.153167039×10^-1,3.055497110×10^-1,-5.786972865×10^-2
1.265990208×10^0,-1.188674942×10^-1,3.102970421×10^-1,-4.699577764×10^-2
1.275940208×10^0,-9.571300447×10^-2,2.950043380×10^-1,-2.392181754×10^-2
1.285890208×10^0,-5.353172496×10^-2,2.558406889×10^-1,2.644014079×10^-3
1.295840208×10^0,-1.074280590×10^-2,2.146856934×10^-1,3.392789513×10^-2
1.305790208×10^0,2.554303035×10^-2,1.874058694×10^-1,6.552311033×10^-2
1.315740208×10^0,4.641972855×10^-2,1.853404343×10^-1,8.776105195×10^-2
1.325690208×10^0,5.860688537×10^-2,1.970729977×10^-1,9.715934843×10^-2
1.335641208×10^0,5.953881145×10^-2,2.185348123×10^-1,1.018342599×10^-1
1.345591208×10^0,5.772999302×10^-2,2.512823939×10^-1,9.906803071×10^-2
1.355541208×10^0,4.463389888×10^-2,2.917579114×10^-1,9.404717386×10^-2
1.365491208×10^0,3.109572083×10^-2,3.233658969×10^-1,9.049132466×10^-2
1.375441208×10^0,1.804747805×10^-2,3.307241797×10^-1,8.655962348×10^-2
1.385391208×10^0,1.129130460×10^-2,3.184326291×10^-1,7.841540873×10^-2
1.395341208×10^0,1.254112180×10^-2,3.007783294×10^-1,7.214321196×10^-2
1.405292208×10^0,2.189520746×10^-2,2.904833555×10^-1,7.293656468×10^-2
1.415242208×10^0,3.203492984×10^-2,2.916083336×10^-1,8.813627064×10^-2
1.425192208×10^0,4.720589146×10^-2,3.081995547×10^-1,1.033772752×10^-1
1.435142208×10^0,6.518187374×10^-2,3.357892632×10^-1,1.185847148×10^-1
1.445092208×10^0,7.779114693×10^-2,3.683836758×10^-1,1.320344806×10^-1
1.455042208×10^0,7.977803797×10^-2,3.976580203×10^-1,1.384194046×10^-1
1.464992208×10^0,7.506024837×10^-2,3.965610564×10^-1,1.359200329×10^-1
1.474943208×10^0,6.558658928×10^-2,3.763953447×10^-1,1.339173317×10^-1
1.484893208×10^0,4.738627747×10^-2,3.346196413×10^-1,1.288722456×10^-1
1.494843208×10^0,3.696922958×10^-2,2.923772931×10^-1,1.264192611×10^-1
1.504793208×10^0,3.448583186×10^-2,2.598816454×10^-1,1.143551469×10^-1
1.514742958×10^0,3.234651685×10^-2,2.495323122×10^-1,9.081462771×10^-2
1.524692958×10^0,2.388618700×10^-2,2.555294931×10^-1,6.482723355×10^-2
1.534642958×10^0,9.325088933×10^-3,2.719804645×10^-1,5.074895546×10^-2
1.544593958×10^0,9.518444422×10^-4,3.038766086×10^-1,4.810630158×10^-2
1.554543958×10^0,5.286670057×10^-4,3.417235613×10^-1,5.877202004×10^-2
1.564493958×10^0,1.511293557×10^-2,3.746886849×10^-1,7.306999713×10^-2
1.574443958×10^0,3.685604781×10^-2,4.111451507×10^-1,8.366086334×10^-2
1.584393958×10^0,5.357590318×10^-2,4.538361430×10^-1,8.785587549×10^-2
1.594343958×10^0,6.875050813×10^-2,4.836831689×10^-1,8.901564777×10^-2
1.604293958×10^0,8.059704304×10^-2,4.778980017×10^-1,8.914934099×10^-2
1.614244958×10^0,8.680913597×10^-2,4.355956018×10^-1,9.444798529×10^-2
1.624194958×10^0,8.747173101×10^-2,3.757508993×10^-1,1.066891998×10^-1
1.634144958×10^0,9.074316174×10^-2,3.385690451×10^-1,1.282847822×10^-1
1.644094958×10^0,9.136580676×10^-2,3.463670313×10^-1,1.584053934×10^-1
1.654044958×10^0,1.033569574×10^-1,3.686239123×10^-1,1.886761636×10^-1
1.663994958×10^0,1.280990541×10^-1,3.894871175×10^-1,2.066860646×10^-1
1.673944958×10^0,1.567047685×10^-1,4.016340673×10^-1,2.065034211×10^-1
1.683895958×10^0,1.781149954×10^-1,4.011227489×10^-1,1.909122020×10^-1
1.693845958×10^0,1.748801321×10^-1,3.983466923×10^-1,1.683288515×10^-1
1.703795958×10^0,1.539705992×10^-1,4.012199938×10^-1,1.456240714×10^-1
1.713745958×10^0,1.236393303×10^-1,4.050359428×10^-1,1.345485300×10^-1
1.723695958×10^0,9.573578835×10^-2,4.014007151×10^-1,1.234974638×10^-1
1.733645958×10^0,7.905001938×10^-2,3.886497021×10^-1,1.171186492×10^-1
1.743596958×10^0,8.114406466×10^-2,3.834759593×10^-1,1.161894724×10^-1
1.753546958×10^0,8.809065074×10^-2,3.819893897×10^-1,1.187069640×10^-1
1.763496958×10^0,8.714549243×10^-2,3.676850200×10^-1,1.179708615×10^-1
1.773446958×10^0,6.126507372×10^-2,3.661677241×10^-1,1.049717069×10^-1
1.783396958×10^0,2.234004810×10^-2,3.855504692×10^-1,7.380526513×10^-2
1.793346958×10^0,-2.812312730×10^-2,4.094724655×10^-1,2.781274542×10^-2
1.803296958×10^0,-7.468423992×10^-2,4.660665095×10^-1,-1.279093791×10^-3
1.813247958×10^0,-1.126065031×10^-1,5.284666419×10^-1,-1.799095608×10^-2
1.823197958×10^0,-1.319250762×10^-1,5.626419187×10^-1,-2.305416018×10^-2
1.833147958×10^0,-1.326247752×10^-1,5.624589920×10^-1,-6.322580390×10^-3
1.843097958×10^0,-1.164950654×10^-1,5.246503353×10^-1,1.613718830×10^-2
1.853047958×10^0,-8.607608825×10^-2,4.532132149×10^-1,3.917221352×10^-2
1.862997958×10^0,-5.258443952×10^-2,3.576515317×10^-1,6.457504630×10^-2
1.872947958×10^0,-2.268149331×10^-2,2.785371244×10^-1,8.936536312×10^-2
1.882898958×10^0,-5.455639912×10^-4,2.429192215×10^-1,1.154113412×10^-1
1.892848958×10^0,-1.245440450×10^-3,2.605267763×10^-1,1.479519308×10^-1
1.902798958×10^0,-2.774229646×10^-2,3.074181378×10^-1,1.587976515×10^-1
1.912748958×10^0,-8.594683558×10^-2,3.966704309×10^-1,1.466273069×10^-1
1.922698958×10^0,-1.471201777×10^-1,4.383656681×10^-1,7.209048420×10^-2
1.932648958×10^0,-2.224697918×10^-1,4.823073149×10^-1,-2.607498504×10^-2
1.942598958×10^0,-3.020394444×10^-1,5.090875626×10^-1,-8.309539407×10^-2
1.952549958×10^0,-3.516516387×10^-1,5.298128724×10^-1,-8.823819458×10^-2
1.962499958×10^0,-3.616850972×10^-1,4.969550669×10^-1,-8.244288713×10^-2
1.972449958×10^0,-3.373387456×10^-1,4.366174340×10^-1,-8.678517491×10^-2
1.982399958×10^0,-2.986651361×10^-1,3.862735629×10^-1,-9.211762249×10^-2
1.992349958×10^0,-2.688056827×10^-1,3.557829559×10^-1,-8.620618284×10^-2
2.002299958×10^0,-2.587442696×10^-1,3.704838753×10^-1,-4.762896150×10^-2
2.012249958×10^0,-2.511284947×10^-1,3.132836223×10^-1,-3.239546716×10^-2
2.022200958×10^0,-2.308671921×10^-1,2.699188292×10^-1,-3.194139898×10^-2
2.032150958×10^0,-1.868977696×10^-1,2.506642640×10^-1,-2.997542173×10^-2
2.042100958×10^0,-1.431388408×10^-1,2.623651326×10^-1,-1.114527695×10^-2
2.052050958×10^0,-9.979908913×10^-2,2.716443241×10^-1,2.159859519×10^-3
2.062000958×10^0,-6.027005613×10^-2,2.892699242×10^-1,9.121685289×10^-4
2.071950958×10^0,-3.101647459×10^-2,2.937907279×10^-1,-4.639984574×10^-3
2.081900958×10^0,-1.093757339×10^-2,2.743339539×10^-1,-7.278111763×10^-3
2.091851958×10^0,7.732340135×10^-3,2.460643500×10^-1,6.826149765×10^-4
2.101801958×10^0,1.669494249×10^-2,2.258227170×10^-1,5.900013261×10^-3
2.111751958×10^0,2.170221880×10^-2,2.063250244×10^-1,9.836690500×10^-3
2.121701958×10^0,2.235762216×10^-2,2.067388743×10^-1,1.667329110×10^-2
2.131651958×10^0,1.742411591×10^-2,2.213521153×10^-1,2.718130872×10^-2
2.141601958×10^0,1.427226607×10^-2,2.355041504×10^-1,3.486213088×10^-2
2.151551958×10^0,1.649724692×10^-2,2.253401577×10^-1,4.419785365×10^-2
2.161502958×10^0,3.169723973×10^-2,1.820075959×10^-1,5.058970675×10^-2
2.171452958×10^0,6.073252857×10^-2,1.367152631×10^-1,5.534292012×10^-2
2.181402958×10^0,9.124570340×10^-2,1.292091459×10^-1,4.788580164×10^-2
2.191352958×10^0,1.129425615×10^-1,1.570479870×10^-1,4.801338166×10^-2
2.201302958×10^0,1.206345707×10^-1,2.023803145×10^-1,5.339696258×10^-2
2.211252958×10^0,1.259929389×10^-1,2.418212593×10^-1,6.255074590×10^-2
2.221202958×10^0,1.285477132×10^-1,2.439315468×10^-1,5.982633308×10^-2
2.231153958×10^0,1.316095442×10^-1,2.131884545×10^-1,4.888181016×10^-2
2.241103958×10^0,1.380328238×10^-1,1.729550213×10^-1,4.314056784×10^-2
2.251053958×10^0,1.434517354×10^-1,1.624689996×10^-1,2.888996527×10^-2
2.261003958×10^0,1.476326287×10^-1,1.697846949×10^-1,2.334952727×10^-2
2.270953958×10^0,1.425025016×10^-1,1.961241364×10^-1,3.117576800×10^-2
2.280903958×10^0,1.379897743×10^-1,2.301502824×10^-1,4.255438596×10^-2
2.290853958×10^0,1.419170499×10^-1,2.303785831×10^-1,5.751174688×10^-2
2.300804958×10^0,1.592800617×10^-1,2.057406157×10^-1,6.878065318×10^-2
2.310754958×10^0,1.847557724×10^-1,1.646202058×10^-1,6.727810949×10^-2
2.320704958×10^0,2.151035517×10^-1,1.353922933×10^-1,6.003138423×10^-2
2.330654958×10^0,2.353076190×10^-1,1.327048838×10^-1,5.601539835×10^-2
2.340604958×10^0,2.516818047×10^-1,1.349608451×10^-1,5.964582041×10^-2
2.350554958×10^0,2.478957623×10^-1,1.302313358×10^-1,6.551561505×10^-2
2.360504958×10^0,2.227259725×10^-1,1.500271410×10^-1,5.803772807×10^-2
2.370455958×10^0,1.809258759×10^-1,1.803848892×10^-1,4.246762395×10^-2
2.380405958×10^0,1.336720735×10^-1,2.158592641×10^-1,2.029547654×10^-2
2.390355958×10^0,8.320312947×10^-2,2.597137094×10^-1,-4.630854819×10^-4
2.400305958×10^0,3.985645249×10^-2,2.976211309×10^-1,-1.019294374×10^-2
2.410255958×10^0,3.258726746×10^-2,2.968427241×10^-1,-3.437300911×10^-3
2.420205958×10^0,6.282532960×10^-2,2.509777546×10^-1,1.089556608×10^-2
2.430155958×10^0,1.134011522×10^-1,1.824846566×10^-1,3.344746307×10^-2
2.440106958×10^0,1.618222147×10^-1,1.137127876×10^-1,5.797704309×10^-2
2.450056958×10^0,1.916656941×10^-1,8.343455940×10^-2,8.148954809×10^-2
2.460006958×10^0,1.944846511×10^-1,1.086794585×10^-1,8.127090335×10^-2
2.469956958×10^0,1.705567688×10^-1,1.577302516×10^-1,6.648765504×10^-2
2.479906958×10^0,1.360549927×10^-1,1.937929243×10^-1,4.817629606×10^-2
2.489856958×10^0,1.008039638×10^-1,2.059455514×10^-1,2.794722840×10^-2
2.499807958×10^0,7.233716547×10^-2,1.919096261×10^-1,1.780591160×10^-2
2.509758792×10^0,4.869388789×10^-2,1.764539778×10^-1,1.061910391×10^-2
2.519708792×10^0,3.465477005×10^-2,1.785213798×10^-1,1.263325196×10^-2
2.529658792×10^0,2.055368386×10^-2,1.968890280×10^-1,2.677493356×10^-2
2.539608792×10^0,2.034782246×10^-2,2.008163929×10^-1,4.817662761×10^-2
2.549558792×10^0,4.064057767×10^-2,1.773520112×10^-1,5.806919187×10^-2
2.559508792×10^0,7.625929266×10^-2,1.375710368×10^-1,5.974565074×10^-2
2.569459792×10^0,1.097151637×10^-1,1.001737863×10^-1,6.502593309×10^-2
2.579409792×10^0,1.306651980×10^-1,8.689553291×10^-2,6.925795972×10^-2
2.589359792×10^0,1.321894974×10^-1,1.082836017×10^-1,6.727838516×10^-2
2.599309792×10^0,1.196460053×10^-1,1.523418725×10^-1,5.433994904×10^-2
2.609259792×10^0,1.004504710×10^-1,1.913497299×10^-1,3.923103586×10^-2
2.619209792×10^0,7.673369348×10^-2,2.145485282×10^-1,2.838238329×10^-2
2.629159792×10^0,5.692216754×10^-2,2.162547112×10^-1,1.961553097×10^-2
2.639109792×10^0,4.925146699×10^-2,1.840072870×10^-1,2.510579303×10^-3
2.649060792×10^0,4.850995168×10^-2,1.279219538×10^-1,-1.125660539×10^-2
2.659010792×10^0,5.477131158×10^-2,9.440232813×10^-2,-1.200016029×10^-2
2.668960792×10^0,6.495106965×10^-2,9.587646276×10^-2,6.080006715×10^-3
2.678910792×10^0,8.155241609×10^-2,1.133942083×10^-1,3.093342483×10^-2
2.688860792×10^0,9.854826331×10^-2,1.205210760×10^-1,4.575848207×10^-2
2.698810792×10^0,1.070911512×10^-1,1.260239631×10^-1,4.560481757×10^-2
2.708761792×10^0,1.062685847×10^-1,1.352605075×10^-1,3.807661682×10^-2
2.718711792×10^0,8.951383829×10^-2,1.586318761×10^-1,2.688042074×10^-2
2.728661792×10^0,5.240864307×10^-2,1.851336360×10^-1,4.012328573×10^-3
2.738611792×10^0,7.517070044×10^-3,1.866122335×10^-1,-2.045200206×10^-2
2.748561792×10^0,-2.361705899×10^-2,1.827306896×10^-1,-4.142331704×10^-2
2.758511792×10^0,-2.579605766×10^-2,1.595025957×10^-1,-4.932251945×10^-2
2.768461792×10^0,-3.730349941×10^-3,1.262065619×10^-1,-4.501321167×10^-2
2.778412792×10^0,3.058155067×10^-2,9.596317261×10^-2,-3.219381720×10^-2
2.788362792×10^0,6.430259347×10^-2,8.428515494×10^-2,-2.363235503×10^-2
2.798312792×10^0,8.292368054×10^-2,1.036982685×10^-1,-2.154497057×10^-2
2.808262792×10^0,7.964887470×10^-2,1.449832618×10^-1,-2.846302092×10^-2
2.818212792×10^0,5.961950868×10^-2,1.794448346×10^-1,-3.282527626×10^-2
2.828162792×10^0,4.054700956×10^-2,2.085626125×10^-1,-3.464795649×10^-2
2.838112792×10^0,2.435605787×10^-2,2.187561244×10^-1,-3.242634237×10^-2
2.848063792×10^0,1.710791141×10^-2,2.167191654×10^-1,-3.063325956×10^-2
2.858013792×10^0,2.753818221×10^-2,1.971113682×10^-1,-2.325736731×10^-2
2.867963792×10^0,5.335459858×10^-2,1.440553516×10^-1,-9.797751904×10^-3
2.877913792×10^0,9.660086781×10^-2,8.760511875×10^-2,7.955145091×10^-3
2.887863792×10^0,1.415080726×10^-1,4.975746572×10^-2,2.819838375×10^-2
2.897813792×10^0,1.737086177×10^-1,3.101466969×10^-2,4.951752350×10^-2
2.907763792×10^0,1.902844906×10^-1,3.808753937×10^-2,6.945979595×10^-2
2.917714792×10^0,2.034937590×10^-1,4.861714318×10^-2,7.586389780×10^-2
2.927664792×10^0,2.220234126×10^-1,3.908697888×10^-2,6.684830785×10^-2
2.937614792×10^0,2.395129204×10^-1,2.770462632×10^-2,4.807968065×10^-2
2.947564792×10^0,2.388464361×10^-1,3.201049939×10^-2,2.856187150×10^-2
2.957514792×10^0,2.290433347×10^-1,2.730629221×10^-2,9.889651090×10^-3
2.967464792×10^0,2.113687396×10^-1,3.268108517×10^-2,-8.997753263×10^-3
2.977414792×10^0,1.844300628×10^-1,2.934973687×10^-2,-3.608796000×10^-2
2.987365792×10^0,1.413521767×10^-1,2.731942385×10^-2,-6.715583801×10^-2
2.997315792×10^0,9.541159868×10^-2,4.278945923×10^-2,-9.390835464×10^-2
3.007265792×10^0,6.030181050×10^-2,7.273457944×10^-2,-1.120948121×10^-1
3.017215792×10^0,3.597436473×10^-2,1.008122861×10^-1,-1.243802384×10^-1
3.027165792×10^0,2.202597260×10^-2,1.194233671×10^-1,-1.262114793×10^-1
3.037115792×10^0,1.741897129×10^-2,1.266879290×10^-1,-1.264247894×10^-1
3.047065792×10^0,2.893003821×10^-2,1.069419086×10^-1,-1.197881624×10^-1
3.057016792×10^0,4.814022034×10^-2,8.460225165×10^-2,-1.068665013×10^-1
3.066966792×10^0,6.361486763×10^-2,6.788087636×10^-2,-7.699592412×10^-2
3.076916792×10^0,7.398787886×10^-2,5.307289958×10^-2,-4.331013933×10^-2
3.086866792×10^0,8.346891403×10^-2,4.122105613×10^-2,-2.581107616×10^-2
3.096816792×10^0,8.080628514×10^-2,2.052403428×10^-2,-2.629257366×10^-2
3.106766792×10^0,6.735972315×10^-2,9.371215478×10^-3,-4.246459901×10^-2
3.116716792×10^0,3.805615753×10^-2,1.317953598×10^-2,-5.654846132×10^-2
3.126667792×10^0,1.324135717×10^-2,3.091888316×10^-2,-6.252807379×10^-2
