"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.304526792×10^0,3.080593872×10^-1,9.748627625×10^0,4.055067444×10^-1
3.314476792×10^0,2.157014465×10^-1,9.713001709×10^0,5.155279541×10^-1
3.324426792×10^0,2.243833923×10^-1,9.719138947×10^0,5.911207581×10^-1
3.334377792×10^0,3.141966248×10^-1,9.739945679×10^0,5.924679565×10^-1
3.344327792×10^0,3.616479492×10^-1,9.752669220×10^0,5.447172546×10^-1
3.354277792×10^0,3.318598938×10^-1,9.753866730×10^0,4.607418823×10^-1
3.364227792×10^0,2.493814087×10^-1,9.728868713×10^0,3.891906738×10^-1
3.374177792×10^0,1.419049072×10^-1,9.689500580×10^0,3.864962769×10^-1
3.384127792×10^0,7.304809570×10^-2,9.664203186×10^0,4.403842163×10^-1
3.394077792×10^0,1.739382935×10^-1,9.725874939×10^0,4.794529724×10^-1
3.404028792×10^0,3.580554199×10^-1,9.834998016×10^0,4.586462402×10^-1
3.413978792×10^0,5.144801331×10^-1,9.910141754×10^0,4.420307922×10^-1
3.423928792×10^0,5.715115356×10^-1,9.892777863×10^0,4.219725037×10^-1
3.433878792×10^0,5.128335571×10^-1,9.870324554×10^0,3.879931641×10^-1
3.443828792×10^0,4.661306763×10^-1,9.884095917×10^0,3.635939026×10^-1
3.453778792×10^0,4.378395081×10^-1,9.903256073×10^0,3.170407104×10^-1
3.463728792×10^0,5.303471375×10^-1,9.938732300×10^0,3.116519165×10^-1
3.473679792×10^0,4.939727783×10^-1,1.004546036×10^1,2.206411743×10^-1
3.483629792×10^0,4.875361633×10^-1,9.984087982×10^0,-3.577560425×10^-2
3.493579792×10^0,6.553372192×10^-1,9.717342682×10^0,-4.655319214×10^-2
3.503529792×10^0,5.536985779×10^-1,9.644593964×10^0,3.757186890×10^-2
3.513479208×10^0,3.420387268×10^-1,9.703421631×10^0,9.834548950×10^-2
3.523429208×10^0,1.910028076×10^-1,9.720037079×10^0,1.651066589×10^-1
3.533379208×10^0,1.895059204×10^-1,9.685908051×10^0,3.189866638×10^-1
3.543329208×10^0,2.730322266×10^-1,9.723330231×10^0,5.147795105×10^-1
3.553280208×10^0,4.400848389×10^-1,9.744885406×10^0,6.692582703×10^-1
3.563230208×10^0,6.503974915×10^-1,9.677076416×10^0,7.090754700×10^-1
3.573180208×10^0,6.944059753×10^-1,9.578431549×10^0,7.207511902×10^-1
3.583130208×10^0,4.691244507×10^-1,9.564360809×10^0,6.261479187×10^-1
3.593080208×10^0,1.020877075×10^-1,9.538614349×10^0,2.917433167×10^-1
3.603030208×10^0,-1.574725342×10^-1,9.506131897×10^0,3.532653809×10^-2
3.612981208×10^0,-2.562670898×10^-1,9.548793182×10^0,2.859054565×10^-2
3.622931208×10^0,-1.390608215×10^-1,9.587562561×10^0,1.360670471×10^-1
3.632881208×10^0,8.217910767×10^-2,9.624236298×10^0,3.053649902×10^-1
3.642831208×10^0,2.749781799×10^-1,9.671687622×10^0,4.477189636×10^-1
3.652781208×10^0,3.565585327×10^-1,9.585915985×10^0,4.860392761×10^-1
3.662731208×10^0,3.020718384×10^-1,9.508526917×10^0,3.978726196×10^-1
3.672681208×10^0,1.639091492×10^-1,9.546248474×10^0,2.644999695×10^-1
3.682631208×10^0,7.574249268×10^-2,9.614207153×10^0,1.308279419×10^-1
3.692582208×10^0,6.556365967×10^-2,9.658664703×10^0,6.122268677×10^-2
3.702532208×10^0,1.944456482×10^-1,9.689350891×10^0,3.053649902×10^-2
3.712482208×10^0,3.474275208×10^-1,9.734856262×10^0,-9.280700684×10^-3
3.722432208×10^0,4.405339050×10^-1,9.795629883×10^0,-2.784210205×10^-2
3.732382208×10^0,5.134323120×10^-1,9.843979340×10^0,-1.122665405×10^-2
3.742332208×10^0,5.487588501×10^-1,9.877359924×10^0,-9.879455566×10^-3
3.752282208×10^0,5.176235962×10^-1,9.885443115×10^0,-4.236190796×10^-2
3.762233208×10^0,4.514611816×10^-1,9.895023193×10^0,-6.331832886×10^-2
3.772183208×10^0,4.468208313×10^-1,9.919123077×10^0,-6.616241455×10^-2
3.782133208×10^0,5.108876038×10^-1,9.954299927×10^0,-8.038284302×10^-2
3.792083208×10^0,6.203100586×10^-1,1.003213806×10^1,-9.744735718×10^-2
3.802033208×10^0,7.017407227×10^-1,1.010413834×10^1,-9.056167603×10^-2
3.811983208×10^0,7.662565613×10^-1,1.013901581×10^1,-4.535568237×10^-2
3.821933208×10^0,7.831713867×10^-1,1.010443771×10^1,-1.526824951×10^-2
3.831884208×10^0,7.752378845×10^-1,1.004590942×10^1,-1.616638184×10^-2
3.841834208×10^0,7.306306458×10^-1,1.004575974×10^1,-1.317260742×10^-2
3.851784208×10^0,6.926097107×10^-1,1.010922775×10^1,-1.317260742×10^-2
3.861734208×10^0,7.650590515×10^-1,1.019874161×10^1,9.729766846×10^-3
3.871684208×10^0,8.625064087×10^-1,1.026310776×10^1,1.257385254×10^-2
3.881634208×10^0,9.056167603×10^-1,1.033016830×10^1,-1.945953369×10^-3
3.891584208×10^0,9.223818970×10^-1,1.035202286×10^1,6.735992432×10^-3
3.901535208×10^0,9.175918579×10^-1,1.031909134×10^1,4.805007935×10^-2
3.911485208×10^0,9.431886292×10^-1,1.028900391×10^1,5.882766724×10^-2
3.921435208×10^0,9.913883972×10^-1,1.027927414×10^1,3.547622681×10^-2
3.931385208×10^0,1.002914429×10^0,1.024289978×10^1,-3.787124634×10^-2
3.941335208×10^0,9.098080444×10^-1,1.023137375×10^1,-8.681945801×10^-2
3.951285208×10^0,7.949967957×10^-1,1.021026764×10^1,-8.666976929×10^-2
3.961235208×10^0,7.033872986×10^-1,1.014590149×10^1,-7.903564453×10^-2
3.971186208×10^0,6.262976074×10^-1,1.009051666×10^1,-1.248403931×10^-1
3.981136208×10^0,5.174739075×10^-1,1.001836670×10^1,-2.406994629×10^-1
3.991086208×10^0,3.752696228×10^-1,9.977801056×10^0,-3.499722290×10^-1
4.001036208×10^0,3.203338623×10^-1,9.981243896×10^0,-3.143463135×10^-1
4.010986208×10^0,2.809657288×10^-1,9.991722107×10^0,-1.865121460×10^-1
4.020936208×10^0,2.438429260×10^-1,1.000399658×10^1,-4.221221924×10^-2
4.030886208×10^0,2.234852600×10^-1,1.002540207×10^1,8.472381592×10^-2
4.040837208×10^0,2.862048340×10^-1,1.002405487×10^1,1.513352966×10^-1
4.050787208×10^0,3.523672485×10^-1,1.005324417×10^1,8.322692871×10^-2
4.060737208×10^0,3.257226562×10^-1,1.006072861×10^1,-4.161346436×10^-2
4.070687208×10^0,2.618055725×10^-1,9.985734558×10^0,-1.523831177×10^-1
4.080637208×10^0,1.423539734×10^-1,9.935588837×10^0,-2.085163879×10^-1
4.090587208×10^0,4.355941772×10^-2,9.897268524×10^0,-2.137554932×10^-1
4.100537208×10^0,-3.218307495×10^-2,9.849817200×10^0,-2.311193848×10^-1
4.110488208×10^0,-1.065783691×10^-1,9.836644592×10^0,-2.254312134×10^-1
4.120438208×10^0,-8.128097534×10^-2,9.846224670×10^0,-1.360670471×10^-1
4.130388208×10^0,2.844085693×10^-2,9.831704865×10^0,-5.942642212×10^-2
4.140338208×10^0,3.068618774×10^-2,9.839488678×10^0,-1.646575928×10^-2
4.150288208×10^0,4.939727783×10^-3,9.861492920×10^0,1.646575928×10^-3
4.160238208×10^0,8.831634521×10^-3,9.814640350×10^0,-8.232879639×10^-2
4.170188208×10^0,1.796264648×10^-2,9.811796265×10^0,-2.306703186×10^-1
4.180139208×10^0,9.400451660×10^-2,9.871072998×10^0,-3.203338623×10^-1
4.190089208×10^0,1.951940918×10^-1,9.885293427×10^0,-4.020639038×10^-1
4.200039208×10^0,1.905537415×10^-1,9.810748444×10^0,-4.622387695×10^-1
4.209989208×10^0,9.011260986×10^-2,9.775571594×10^0,-4.799020386×10^-1
4.219939208×10^0,-1.017883301×10^-2,9.742041321×10^0,-4.486170959×10^-1
4.229889208×10^0,1.302291870×10^-2,9.717791748×10^0,-3.760180664×10^-1
4.239839208×10^0,3.427871704×10^-2,9.723629608×10^0,-3.882925415×10^-1
4.249790208×10^0,3.517684937×10^-2,9.743388519×10^0,-4.968168640×10^-1
4.259740208×10^0,6.092330933×10^-2,9.713899841×10^0,-6.390211487×10^-1
4.269690208×10^0,7.604187012×10^-2,9.634714508×10^0,-7.518864441×10^-1
4.279640208×10^0,5.837860107×10^-2,9.589059448×10^0,-7.993377686×10^-1
4.289590208×10^0,-5.837860107×10^-3,9.548493805×10^0,-7.897576904×10^-1
4.299540208×10^0,-1.001417542×10^-1,9.549990692×10^0,-7.530839539×10^-1
4.309490208×10^0,-1.655557251×10^-1,9.536967773×10^0,-7.388635254×10^-1
4.319441208×10^0,-2.080673218×10^-1,9.482780457×10^0,-8.388555908×10^-1
4.329391208×10^0,-3.106040955×10^-1,9.390871582×10^0,-9.809101868×10^-1
4.339341208×10^0,-5.092410278×10^-1,9.398356018×10^0,-1.105900269×10^0
4.349291208×10^0,-5.360353088×10^-1,9.319619751×10^0,-1.154698792×10^0
4.359241208×10^0,-4.116439819×10^-1,9.332193604×10^0,-1.217118988×10^0
4.369191208×10^0,-3.424877930×10^-1,9.464368744×10^0,-1.281185760×10^0
4.379141208×10^0,-1.408570862×10^-1,9.598340149×10^0,-1.295705566×10^0
4.389092208×10^0,7.095245361×10^-2,9.627080383×10^0,-1.269060974×10^0
4.399042208×10^0,1.510359192×10^-1,9.624835052×10^0,-1.223256226×10^0
4.408992208×10^0,8.083190918×10^-3,9.573641510×10^0,-1.209484863×10^0
4.418942208×10^0,-2.104623413×10^-1,9.553134155×10^0,-1.231788483×10^0
4.428892208×10^0,-3.731739807×10^-1,9.600585480×10^0,-1.258283386×10^0
4.438842208×10^0,-3.812571716×10^-1,9.644294586×10^0,-1.227896576×10^0
4.448792208×10^0,-2.926414490×10^-1,9.661359100×10^0,-1.200204163×10^0
4.458743208×10^0,-2.311193848×10^-1,9.633067932×10^0,-1.246008911×10^0
4.468693208×10^0,-2.585124207×10^-1,9.635762329×10^0,-1.367107086×10^0
4.478643208×10^0,-3.490740967×10^-1,9.669891357×10^0,-1.503772888×10^0
4.488593208×10^0,-4.318519592×10^-1,9.676178284×10^0,-1.593286743×10^0
4.498543208×10^0,-5.122348022×10^-1,9.711355133×10^0,-1.599274292×10^0
4.508493208×10^0,-5.116360474×10^-1,9.804760895×10^0,-1.459015961×10^0
4.518443667×10^0,-3.279679871×10^-1,9.883796539×10^0,-1.234333191×10^0
4.528394667×10^0,-1.035845947×10^-1,9.906399536×10^0,-1.042132874×10^0
4.538344667×10^0,3.218307495×10^-2,9.893526306×10^0,-9.487271118×10^-1
4.548294667×10^0,6.466552734×10^-2,9.868228912×10^0,-9.949809265×10^-1
4.558244667×10^0,1.422042847×10^-2,9.812993774×10^0,-1.170865173×10^0
4.568194667×10^0,-1.878593445×10^-1,9.770781555×10^0,-1.345402222×10^0
4.578144667×10^0,-4.535568237×10^-1,9.722282410×10^0,-1.454974365×10^0
4.588094667×10^0,-7.240443420×10^-1,9.710307312×10^0,-1.599124603×10^0
4.598045667×10^0,-9.325607300×10^-1,9.738598480×10^0,-1.573078766×10^0
4.607995667×10^0,-9.445358276×10^-1,9.753267975×10^0,-1.327888641×10^0
4.617945667×10^0,-8.497828674×10^-1,9.759704590×10^0,-1.050814819×10^0
4.627895667×10^0,-7.617658997×10^-1,9.747729492×10^0,-8.803193665×10^-1
4.637845667×10^0,-7.096742249×10^-1,9.748477936×10^0,-9.339079285×10^-1
4.647795667×10^0,-6.747967529×10^-1,9.725276184×10^0,-1.101559296×10^0
4.657745667×10^0,-6.236032104×10^-1,9.700876923×10^0,-1.266965332×10^0
4.667696667×10^0,-4.857398987×10^-1,9.778116302×10^0,-1.322050781×10^0
4.677646667×10^0,-3.769161987×10^-1,9.815538483×10^0,-1.403481445×10^0
4.687596667×10^0,-4.203259277×10^-1,9.862540741×10^0,-1.518592072×10^0
4.697546667×10^0,-6.096821594×10^-1,9.862391052×10^0,-1.620979156×10^0
4.707496667×10^0,-7.453001404×10^-1,9.810000000×10^0,-1.665436707×10^0
4.717446667×10^0,-8.475375366×10^-1,9.758507080×10^0,-1.602866821×10^0
4.727396667×10^0,-9.720785522×10^-1,9.655521240×10^0,-1.535806274×10^0
4.737347667×10^0,-1.106648712×10^0,9.573192444×10^0,-1.422342224×10^0
4.747297667×10^0,-1.168919220×10^0,9.485325165×10^0,-1.290765839×10^0
4.757247667×10^0,-1.218316498×10^0,9.392667847×10^0,-1.224004669×10^0
4.767197667×10^0,-1.250349884×10^0,9.373358002×10^0,-1.265318756×10^0
4.777147667×10^0,-1.210832062×10^0,9.410331116×10^0,-1.357077942×10^0
4.787097667×10^0,-1.143023071×10^0,9.459578705×10^0,-1.401236115×10^0
4.797047667×10^0,-1.050964508×10^0,9.545500031×10^0,-1.355131989×10^0
4.806997667×10^0,-9.383985901×10^-1,9.563013611×10^0,-1.226100311×10^0
4.816948667×10^0,-8.355624390×10^-1,9.569899292×10^0,-1.151854706×10^0
4.826898667×10^0,-8.628057861×10^-1,9.564211121×10^0,-1.132245483×10^0
4.836848667×10^0,-9.490264893×10^-1,9.570947113×10^0,-1.125659180×10^0
4.846798667×10^0,-9.915380859×10^-1,9.560468903×10^0,-1.165925446×10^0
4.856748667×10^0,-1.037941589×10^0,9.542356567×10^0,-1.254391479×10^0
4.866698667×10^0,-1.058299255×10^0,9.534722443×10^0,-1.416204987×10^0
4.876648667×10^0,-1.014440460×10^0,9.598489838×10^0,-1.542392578×10^0
4.886599667×10^0,-9.635462952×10^-1,9.596693573×10^0,-1.599423981×10^0
4.896549667×10^0,-1.029708710×10^0,9.591753845×10^0,-1.630409546×10^0
4.906499667×10^0,-1.148860931×10^0,9.598040771×10^0,-1.645228729×10^0
4.916449667×10^0,-1.264121246×10^0,9.570198669×10^0,-1.621128845×10^0
4.926399667×10^0,-1.333127747×10^0,9.516759796×10^0,-1.572180634×10^0
4.936349667×10^0,-1.358724518×10^0,9.515113220×10^0,-1.492396545×10^0
4.946299667×10^0,-1.251846771×10^0,9.544302521×10^0,-1.433868256×10^0
4.956250667×10^0,-1.265019379×10^0,9.610914001×10^0,-1.380878448×10^0
4.966200667×10^0,-1.329086151×10^0,9.642348633×10^0,-1.329235840×10^0
4.976150667×10^0,-1.256936188×10^0,9.551337891×10^0,-1.423390045×10^0
4.986100667×10^0,-1.427880707×10^0,9.454489288×10^0,-1.472338257×10^0
4.996050667×10^0,-1.671424255×10^0,9.447453918×10^0,-1.557511139×10^0
5.006000667×10^0,-1.845063171×10^0,9.479038239×10^0,-1.634451141×10^0
5.015950667×10^0,-1.857038269×10^0,9.568103027×10^0,-1.602717133×10^0
5.025901667×10^0,-1.732497253×10^0,9.595346375×10^0,-1.466650085×10^0
5.035851667×10^0,-1.526076508×10^0,9.640103302×10^0,-1.289268951×10^0
5.045801667×10^0,-1.299447784×10^0,9.676777039×10^0,-1.195713501×10^0
5.055751667×10^0,-1.126257935×10^0,9.674082642×10^0,-1.228944397×10^0
5.065701667×10^0,-1.110690308×10^0,9.638456726×10^0,-1.284778290×10^0
5.075651667×10^0,-1.202150116×10^0,9.533674622×10^0,-1.384920044×10^0
5.085601667×10^0,-1.396446075×10^0,9.430688782×10^0,-1.495390320×10^0
5.095552667×10^0,-1.569486237×10^0,9.373358002×10^0,-1.540596313×10^0
5.105502667×10^0,-1.522783356×10^0,9.410929871×10^0,-1.564845886×10^0
5.115452667×10^0,-1.376387787×10^0,9.459878082×10^0,-1.642684021×10^0
5.125402667×10^0,-1.246757355×10^0,9.526639252×10^0,-1.709894257×10^0
5.135352667×10^0,-1.227896576×10^0,9.535770264×10^0,-1.779798889×10^0
5.145302667×10^0,-1.285526733×10^0,9.528136139×10^0,-1.848356323×10^0
5.155252667×10^0,-1.311422882×10^0,9.559271393×10^0,-1.848506012×10^0
5.165203667×10^0,-1.261576538×10^0,9.558672638×10^0,-1.869163055×10^0
5.175153667×10^0,-1.205293579×10^0,9.567354584×10^0,-1.965412903×10^0
5.185103667×10^0,-1.187630310×10^0,9.568103027×10^0,-2.065704346×10^0
5.195053667×10^0,-1.157991943×10^0,9.523346100×10^0,-2.131417694×10^0
5.205003667×10^0,-1.189725952×10^0,9.435628510×10^0,-2.107766876×10^0
5.214953667×10^0,-1.280736694×10^0,9.413025513×10^0,-2.028282166×10^0
5.224903667×10^0,-1.294058990×10^0,9.428443451×10^0,-1.969903564×10^0
5.234854667×10^0,-1.212328949×10^0,9.365424500×10^0,-2.008972321×10^0
5.244804667×10^0,-1.230590973×10^0,9.238638153×10^0,-2.091600494×10^0
5.254754667×10^0,-1.384321289×10^0,9.170529785×10^0,-2.202370148×10^0
5.264704667×10^0,-1.547481995×10^0,9.129964142×10^0,-2.252066803×10^0
5.274654667×10^0,-1.613644409×10^0,9.162895660×10^0,-2.252216492×10^0
5.284604667×10^0,-1.532962189×10^0,9.277257843×10^0,-2.208357697×10^0
5.294554667×10^0,-1.294058990×10^0,9.385183411×10^0,-2.114802246×10^0
5.304505667×10^0,-1.009051666×10^0,9.351204071×10^0,-2.055974579×10^0
5.314455667×10^0,-8.294252014×10^-1,9.317673798×10^0,-2.113005981×10^0
5.324405667×10^0,-7.852670288×10^-1,9.328750763×10^0,-2.174977112×10^0
5.334355667×10^0,-8.234376526×10^-1,9.257947998×10^0,-2.142943726×10^0
5.344305667×10^0,-9.415420532×10^-1,9.160350952×10^0,-2.105222168×10^0
5.354255667×10^0,-1.049617310×10^0,9.134454803×10^0,-2.076332245×10^0
5.364205667×10^0,-1.052012329×10^0,9.191186829×10^0,-2.061513062×10^0
5.374156667×10^0,-9.018745422×10^-1,9.332792358×10^0,-2.027384033×10^0
5.384106667×10^0,-7.210505676×10^-1,9.483678589×10^0,-2.045945435×10^0
5.394056667×10^0,-5.974076843×10^-1,9.500144348×10^0,-2.166594543×10^0
5.404006667×10^0,-6.123765564×10^-1,9.462722168×10^0,-2.342778168×10^0
5.413956667×10^0,-7.717950439×10^-1,9.403445435×10^0,-2.520907745×10^0
5.423906667×10^0,-1.061891785×10^0,9.284891968×10^0,-2.543061676×10^0
5.433856667×10^0,-1.339714050×10^0,9.216035156×10^0,-2.442321167×10^0
5.443807667×10^0,-1.523531799×10^0,9.214837646×10^0,-2.303859100×10^0
5.453757667×10^0,-1.585353241×10^0,9.218579865×10^0,-2.194586334×10^0
5.463707667×10^0,-1.628164215×10^0,9.335636444×10^0,-2.145039368×10^0
5.473657667×10^0,-1.583856354×10^0,9.438472595×10^0,-2.063908081×10^0
5.483607667×10^0,-1.475332031×10^0,9.440867615×10^0,-2.054926758×10^0
5.493557667×10^0,-1.380579071×10^0,9.492360535×10^0,-2.122286682×10^0
5.503507667×10^0,-1.231189728×10^0,9.500443726×10^0,-2.232457581×10^0
5.513457417×10^0,-1.111289062×10^0,9.547895050×10^0,-2.360142059×10^0
5.523408417×10^0,-1.154549103×10^0,9.546098785×10^0,-2.427352295×10^0
5.533358417×10^0,-1.273851013×10^0,9.461824036×10^0,-2.500250702×10^0
5.543308417×10^0,-1.406475220×10^0,9.385333099×10^0,-2.557880859×10^0
5.553258417×10^0,-1.488804016×10^0,9.390422516×10^0,-2.563718719×10^0
5.563208417×10^0,-1.495390320×10^0,9.398356018×10^0,-2.570305023×10^0
5.573158417×10^0,-1.421593781×10^0,9.444909210×10^0,-2.649939423×10^0
5.583108417×10^0,-1.347348175×10^0,9.478289795×10^0,-2.700534210×10^0
5.593059417×10^0,-1.259031830×10^0,9.444759521×10^0,-2.680775299×10^0
5.603009417×10^0,-1.213526459×10^0,9.334738312×10^0,-2.652035065×10^0
5.612959417×10^0,-1.318607941×10^0,9.225914612×10^0,-2.612666931×10^0
5.622909417×10^0,-1.488953705×10^0,9.205407257×10^0,-2.563718719×10^0
5.632859417×10^0,-1.568588104×10^0,9.269324341×10^0,-2.437381439×10^0
5.642809417×10^0,-1.517244873×10^0,9.345216522×10^0,-2.320025482×10^0
5.652759417×10^0,-1.369053040×10^0,9.359137573×10^0,-2.258353729×10^0
5.662710417×10^0,-1.280137939×10^0,9.333989868×10^0,-2.373164978×10^0
5.672660417×10^0,-1.297052765×10^0,9.312883759×10^0,-2.534529419×10^0
5.682610417×10^0,-1.400188293×10^0,9.309440918×10^0,-2.660567322×10^0
5.692560417×10^0,-1.536554718×10^0,9.276210022×10^0,-2.720742188×10^0
5.702510417×10^0,-1.700164490×10^0,9.198970642×10^0,-2.700234833×10^0
5.712460417×10^0,-1.832339630×10^0,9.133107605×10^0,-2.596949615×10^0
5.722410417×10^0,-1.872905273×10^0,9.157357178×10^0,-2.457589417×10^0
5.732361417×10^0,-1.827699280×10^0,9.271419983×10^0,-2.339934082×10^0
5.742311417×10^0,-1.639839935×10^0,9.426946564×10^0,-2.337838440×10^0
5.752261417×10^0,-1.358574829×10^0,9.505084076×10^0,-2.404150543×10^0
5.762211417×10^0,-1.182540894×10^0,9.569749603×10^0,-2.534230042×10^0
5.772161417×10^0,-1.150657196×10^0,9.589957581×10^0,-2.661166077×10^0
5.782111417×10^0,-1.252445526×10^0,9.542356567×10^0,-2.707868958×10^0
5.792061417×10^0,-1.473086700×10^0,9.407636719×10^0,-2.737207947×10^0
5.802012417×10^0,-1.770667877×10^0,9.253906403×10^0,-2.727627869×10^0
5.811962417×10^0,-1.997446289×10^0,9.062604218×10^0,-2.658771057×10^0
5.821912417×10^0,-2.204765167×10^0,8.859476624×10^0,-2.558928680×10^0
5.831862417×10^0,-2.415077820×10^0,8.759933624×10^0,-2.439028015×10^0
5.841812417×10^0,-2.474204865×10^0,8.704099731×10^0,-2.296374664×10^0
5.851762417×10^0,-2.426753540×10^0,8.727151794×10^0,-2.223625946×10^0
5.861712417×10^0,-2.315385132×10^0,8.819509735×10^0,-2.277962952×10^0
5.871663417×10^0,-2.161954193×10^0,8.925040283×10^0,-2.378104706×10^0
5.881613417×10^0,-1.994452515×10^0,8.975635071×10^0,-2.460732880×10^0
5.891563417×10^0,-1.927092590×10^0,9.012608185×10^0,-2.542762299×10^0
5.901513417×10^0,-1.797761536×10^0,9.098679199×10^0,-2.571502533×10^0
5.911463417×10^0,-1.671274567×10^0,9.162895660×10^0,-2.622845764×10^0
5.921413417×10^0,-1.588496704×10^0,9.273365936×10^0,-2.714754639×10^0
5.931363417×10^0,-1.450034637×10^0,9.373208313×10^0,-2.859803009×10^0
5.941314417×10^0,-1.393751678×10^0,9.407636719×10^0,-2.964285736×10^0
5.951264417×10^0,-1.382225647×10^0,9.384884033×10^0,-3.079995117×10^0
5.961214417×10^0,-1.363065491×10^0,9.316775665×10^0,-3.144810333×10^0
5.971164417×10^0,-1.411115570×10^0,9.342971191×10^0,-3.207978973×10^0
5.981114417×10^0,-1.380429382×10^0,9.453441467×10^0,-3.252586212×10^0
5.991064417×10^0,-1.169068909×10^0,9.573641510×10^0,-3.201542358×10^0
6.001014417×10^0,-9.422904968×10^-1,9.649084625×10^0,-3.120860138×10^0
6.010964417×10^0,-8.337661743×10^-1,9.699230347×10^0,-3.116668854×10^0
6.020915417×10^0,-9.360035706×10^-1,9.659413147×10^0,-3.127147064×10^0
6.030865417×10^0,-1.068178711×10^0,9.598938904×10^0,-3.131937103×10^0
6.040815417×10^0,-1.211131439×10^0,9.566905518×10^0,-3.132835236×10^0
6.050765417×10^0,-1.282532959×10^0,9.542805634×10^0,-3.165018311×10^0
6.060715417×10^0,-1.342408447×10^0,9.489965515×10^0,-3.114423523×10^0
6.070665417×10^0,-1.428629150×10^0,9.438322906×10^0,-2.970123596×10^0
6.080615417×10^0,-1.514400787×10^0,9.343420258×10^0,-2.779420166×10^0
6.090566417×10^0,-1.644330597×10^0,9.244176636×10^0,-2.603685608×10^0
6.100516417×10^0,-1.723066864×10^0,9.233698425×10^0,-2.478845215×10^0
6.110466417×10^0,-1.703607330×10^0,9.297914886×10^0,-2.405198364×10^0
6.120416417×10^0,-1.624721375×10^0,9.397607574×10^0,-2.431094513×10^0
6.130366417×10^0,-1.535057831×10^0,9.481732635×10^0,-2.524799652×10^0
6.140316417×10^0,-1.496587830×10^0,9.498797150×10^0,-2.591411133×10^0
6.150266417×10^0,-1.473386078×10^0,9.440867615×10^0,-2.662213898×10^0
6.160217417×10^0,-1.529369659×10^0,9.371861115×10^0,-2.803520050×10^0
6.170167417×10^0,-1.639839935×10^0,9.382489014×10^0,-2.907853088×10^0
6.180117417×10^0,-1.711241455×10^0,9.397757263×10^0,-2.948568420×10^0
6.190067417×10^0,-1.697170715×10^0,9.437873840×10^0,-2.857557678×10^0
6.200017417×10^0,-1.584904175×10^0,9.420809326×10^0,-2.656675415×10^0
6.209967417×10^0,-1.423839111×10^0,9.436376953×10^0,-2.521955566×10^0
6.219917417×10^0,-1.360670471×10^0,9.467661896×10^0,-2.415077820×10^0
6.229868417×10^0,-1.382674713×10^0,9.438622284×10^0,-2.468816071×10^0
6.239818417×10^0,-1.529669037×10^0,9.331894226×10^0,-2.618804169×10^0
6.249768417×10^0,-1.694925385×10^0,9.250164185×10^0,-2.742596741×10^0
6.259718417×10^0,-1.726958771×10^0,9.195976868×10^0,-2.799927521×10^0
6.269668417×10^0,-1.723216553×10^0,9.175619202×10^0,-2.785108337×10^0
6.279618417×10^0,-1.774859161×10^0,9.126521301×10^0,-2.721490631×10^0
6.289568417×10^0,-1.840722198×10^0,9.076674957×10^0,-2.701582031×10^0
6.299519417×10^0,-1.964963837×10^0,9.038354645×10^0,-2.727178802×10^0
6.309469417×10^0,-2.014810181×10^0,9.050629120×10^0,-2.748284912×10^0
6.319419417×10^0,-1.993404694×10^0,9.088200989×10^0,-2.760110321×10^0
6.329369417×10^0,-1.960024109×10^0,9.128467255×10^0,-2.724334717×10^0
6.339319417×10^0,-1.971849518×10^0,9.167386322×10^0,-2.663710785×10^0
6.349269417×10^0,-1.942061462×10^0,9.168883209×10^0,-2.662064209×10^0
6.359219417×10^0,-1.862576752×10^0,9.169631653×10^0,-2.721939697×10^0
6.369170417×10^0,-1.761387177×10^0,9.181007996×10^0,-2.799628143×10^0
6.379120417×10^0,-1.765129395×10^0,9.191336517×10^0,-2.878963165×10^0
6.389070417×10^0,-1.835333405×10^0,9.201515350×10^0,-2.997366943×10^0
6.399020417×10^0,-1.982327728×10^0,9.155261536×10^0,-3.098556519×10^0
6.408970417×10^0,-2.138153687×10^0,9.067843323×10^0,-3.106340332×10^0
6.418920417×10^0,-2.203268280×10^0,9.017697601×10^0,-3.054098969×10^0
6.428870417×10^0,-2.232158203×10^0,9.017398224×10^0,-2.960842896×10^0
6.438821417×10^0,-2.164349213×10^0,9.093589783×10^0,-2.894830170×10^0
6.448771417×10^0,-2.026186523×10^0,9.124425659×10^0,-2.856060791×10^0
6.458721417×10^0,-1.923350372×10^0,9.183253326×10^0,-2.813549194×10^0
6.468671417×10^0,-1.884730682×10^0,9.233399048×10^0,-2.888094177×10^0
6.478621417×10^0,-1.827100525×10^0,9.277557220×10^0,-3.041076050×10^0
6.488571417×10^0,-1.838027802×10^0,9.266779633×10^0,-3.231180725×10^0
6.498521417×10^0,-1.837728424×10^0,9.310488739×10^0,-3.270548859×10^0
6.508471417×10^0,-1.783690796×10^0,9.299561462×10^0,-3.231779480×10^0
6.518421917×10^0,-1.797761536×10^0,9.262139282×10^0,-3.215912476×10^0
6.528371917×10^0,-1.915716248×10^0,9.213939514×10^0,-3.190016327×10^0
6.538321917×10^0,-2.065554657×10^0,9.173673248×10^0,-3.118914185×10^0
6.548271917×10^0,-2.138153687×10^0,9.153614960×10^0,-2.990032196×10^0
6.558221917×10^0,-2.117346954×10^0,9.134754181×10^0,-2.872227173×10^0
6.568171917×10^0,-2.054028625×10^0,9.178014221×10^0,-2.862347717×10^0
