"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.799217917×10^-1,1.765347421×10^-1,-1.903072238×10^0,-7.355380803×10^-2
5.898707917×10^-1,-2.266602963×10^-1,-2.148507595×10^0,3.077363968×10^-1
5.998187917×10^-1,-4.114234746×10^-1,-2.445381403×10^0,4.775272906×10^-1
6.097667917×10^-1,-3.859017491×10^-1,-2.472096920×10^0,5.616585612×10^-1
6.197157917×10^-1,-2.710981965×10^-1,-2.462710381×10^0,5.484966636×10^-1
6.296637917×10^-1,-9.603135288×10^-2,-2.579233885×10^0,5.118157268×10^-1
6.396117917×10^-1,1.782523841×10^-1,-2.753075838×10^0,4.838549197×10^-1
6.495607917×10^-1,6.065803766×10^-1,-2.850327492×10^0,5.025090575×10^-1
6.595087917×10^-1,1.069204211×10^0,-2.973295689×10^0,5.894476771×10^-1
6.694567917×10^-1,1.376253843×10^0,-3.207685232×10^0,7.901242375×10^-1
6.794057917×10^-1,1.476027608×10^0,-3.500991583×10^0,1.033453822×10^0
6.893537917×10^-1,1.370550990×10^0,-3.609806776×10^0,1.265196443×10^0
6.993017917×10^-1,1.009848952×10^0,-3.253719568×10^0,1.425428987×10^0
7.092507917×10^-1,5.187122226×10^-1,-2.473088980×10^0,1.471155882×10^0
7.191987917×10^-1,9.981399029×10^-2,-1.527878642×10^0,1.457101345×10^0
7.291477917×10^-1,-1.532516778×10^-1,-7.829454541×10^-1,1.463077426×10^0
7.390957917×10^-1,-2.468490154×10^-1,-4.283679128×10^-1,1.508995891×10^0
7.490437917×10^-1,-2.392299622×10^-1,-4.199330211×10^-1,1.555416703×10^0
7.589927917×10^-1,-1.547214687×10^-1,-5.820593834×10^-1,1.564035416×10^0
7.689407917×10^-1,-9.631805122×10^-3,-7.175673842×10^-1,1.541339159×10^0
7.788887917×10^-1,2.888149954×10^-2,-8.015708923×10^-1,1.568964362×10^0
7.888377917×10^-1,-7.462943196×10^-1,-1.257882118×10^0,1.932560682×10^0
7.987857917×10^-1,-1.368253946×10^0,-1.202688694×10^0,2.182569265×10^0
8.087337917×10^-1,-1.271477103×10^0,-1.057067141×10^-1,1.937015891×10^0
8.186827917×10^-1,-6.419712901×10^-1,8.882598281×10^-1,1.561312795×10^0
8.286307917×10^-1,-5.944945812×10^-1,3.800214529×10^-1,1.497233868×10^0
8.385787917×10^-1,-6.677629352×10^-1,-5.129196644×10^-1,1.651112318×10^0
8.485277917×10^-1,-5.780549645×10^-1,-8.114844561×10^-1,1.745715380×10^0
8.584757917×10^-1,-3.676921129×10^-1,-5.157377124×10^-1,1.713838339×10^0
8.684247917×10^-1,-2.394558489×10^-1,-2.163342535×10^-1,1.644479871×10^0
8.783727917×10^-1,-2.568319142×10^-1,-1.828857511×10^-1,1.655702114×10^0
8.883207917×10^-1,-4.069746435×10^-1,-2.273006886×10^-1,1.754090071×10^0
8.982697917×10^-1,-7.024710178×10^-1,-5.474463478×10^-2,1.854424357×10^0
9.082177917×10^-1,-1.071349382×10^0,4.414295256×10^-1,1.844627380×10^0
9.181657917×10^-1,-1.351318955×10^0,1.138890862×10^0,1.719943762×10^0
9.281147917×10^-1,-1.465621352×10^0,1.720681667×10^0,1.526355147×10^0
9.380627917×10^-1,-1.396650314×10^0,1.971601248×10^0,1.261802912×10^0
9.480107917×10^-1,-1.179530025×10^0,1.826146245×10^0,9.044845104×10^-1
9.579597917×10^-1,-8.483101130×10^-1,1.458791137×10^0,5.114203095×10^-1
9.679077917×10^-1,-3.388262987×10^-1,8.470160365×10^-1,3.790756688×10^-2
9.778557917×10^-1,3.815292120×10^-1,1.217975747×10^-2,-3.277913332×10^-1
9.878047917×10^-1,1.211708784×10^0,-7.672045827×10^-1,-4.049378335×10^-1
9.977527917×10^-1,1.927058101×10^0,-1.075434804×10^0,-3.165467381×10^-1
1.007701792×10^0,2.412997961×10^0,-9.008456469×10^-1,-3.478877544×10^-1
1.017649792×10^0,2.637169838×10^0,-4.226239920×10^-1,-4.540829062×10^-1
1.027597792×10^0,2.556078672×10^0,9.352555126×10^-2,-5.878662467×10^-1
1.037546792×10^0,2.264538288×10^0,4.926561713×10^-1,-7.490772009×10^-1
1.047494792×10^0,1.888357401×10^0,7.799590230×10^-1,-8.810003400×10^-1
1.057442792×10^0,1.616907239×10^0,8.640848398×10^-1,-1.004816890×10^0
1.067391792×10^0,1.594069600×10^0,6.472527385×10^-1,-1.119909167×10^0
1.077339792×10^0,1.810719371×10^0,2.409316152×10^-1,-1.201131105×10^0
1.087287792×10^0,2.101830006×10^0,-1.912175119×10^-1,-1.268964887×10^0
1.097236792×10^0,2.264849424×10^0,-6.074149609×10^-1,-1.339325070×10^0
1.107184792×10^0,2.296507835×10^0,-9.487167597×10^-1,-1.360836625×10^0
1.117133792×10^0,2.232721567×10^0,-1.078451276×10^0,-1.273951292×10^0
1.127081792×10^0,1.994562864×10^0,-1.052337289×10^0,-1.100850582×10^0
1.137029792×10^0,1.575858593×10^0,-9.350944161×10^-1,-9.340668917×10^-1
1.146978792×10^0,1.082722545×10^0,-6.974076033×10^-1,-8.422724605×10^-1
1.156926792×10^0,6.829618812×10^-1,-4.322595596×10^-1,-8.383517265×10^-1
1.166874792×10^0,5.361244678×10^-1,-2.952741086×10^-1,-8.889251351×10^-1
1.176823792×10^0,6.654989719×10^-1,-2.743334174×10^-1,-8.693420887×10^-1
1.186771792×10^0,8.437098265×10^-1,-3.739875853×10^-1,-7.184090614×10^-1
1.196719792×10^0,8.093292117×10^-1,-5.083733797×10^-1,-5.573631525×10^-1
1.206668792×10^0,5.399248600×10^-1,-5.086532831×10^-1,-5.230386257×10^-1
1.216616250×10^0,1.731412858×10^-1,-2.892886996×10^-1,-5.921950340×10^-1
1.226564250×10^0,-1.640950590×10^-1,1.208347175×10^-2,-7.195947170×10^-1
1.236513250×10^0,-4.168199599×10^-1,2.126935422×10^-1,-8.598205447×10^-1
1.246461250×10^0,-6.005671024×10^-1,2.249574214×10^-1,-1.038560748×10^0
1.256410250×10^0,-6.626144648×10^-1,1.744457781×10^-1,-1.263309717×10^0
1.266358250×10^0,-6.226435304×10^-1,1.743951738×10^-1,-1.491194487×10^0
1.276306250×10^0,-6.210113168×10^-1,2.773966789×10^-1,-1.674615741×10^0
1.286255250×10^0,-7.058042884×10^-1,4.973043203×10^-1,-1.827508450×10^0
1.296203250×10^0,-8.225202560×10^-1,8.733149767×10^-1,-1.988762856×10^0
1.306151250×10^0,-8.858414292×10^-1,1.336632967×10^0,-2.185580015×10^0
1.316100250×10^0,-7.517158389×10^-1,1.620466828×10^0,-2.328079224×10^0
1.326048250×10^0,-4.085313380×10^-1,1.513238072×10^0,-2.306684017×10^0
1.335996250×10^0,-5.154603347×10^-2,1.186572075×10^0,-2.205885172×10^0
1.345945250×10^0,7.853356749×10^-2,8.434996009×10^-1,-2.178417444×10^0
1.355893250×10^0,-1.292049736×10^-1,7.140385509×10^-1,-2.252656937×10^0
1.365841250×10^0,-4.346821010×10^-1,8.714978695×10^-1,-2.377949953×10^0
1.375790250×10^0,-5.155332685×10^-1,1.019204497×10^0,-2.308781624×10^0
1.385738250×10^0,-5.345857739×10^-1,9.097295403×10^-1,-1.984638333×10^0
1.395687250×10^0,-1.581882119×10^0,1.126790524×10^0,-1.317344427×10^0
1.405635250×10^0,-1.343798399×10^0,9.771782160×10^-1,-9.008727670×10^-1
1.415583250×10^0,-4.153727889×10^-1,7.825418711×10^-1,-8.199592829×10^-1
1.425532250×10^0,-1.040135264×10^0,1.293197870×10^0,-8.127199411×10^-1
1.435480250×10^0,-1.269810200×10^0,1.852255225×10^0,-9.052003622×10^-1
1.445428250×10^0,-9.189615846×10^-1,1.805594563×10^0,-1.313250184×10^0
1.455377250×10^0,-6.479335427×10^-1,1.152345896×10^0,-1.480083585×10^0
1.465325250×10^0,-4.318015277×10^-1,4.912441075×10^-1,-1.314746618×10^0
1.475273250×10^0,-1.089265421×10^-1,-7.030819356×10^-2,-9.713386297×10^-1
1.485222250×10^0,5.046971142×10^-2,-3.178816438×10^-1,-6.383517981×10^-1
1.495170250×10^0,-2.380518317×10^-1,3.813424706×10^-2,-5.364891142×10^-2
1.505118250×10^0,1.149526596×10^0,-6.074225903×10^-1,3.348101079×10^-1
1.515067250×10^0,-7.794404626×10^-1,8.537809253×10^-1,-2.505681515×10^-1
1.525015250×10^0,-8.670963049×10^-1,8.152863979×10^-1,-1.848059446×10^-1
1.534964250×10^0,-1.054381967×10^0,7.035683095×10^-2,-2.293867320×10^-1
1.544912250×10^0,-1.018140554×10^0,-4.477389455×10^-1,-1.016902179×10^-1
1.554860250×10^0,-5.471353531×10^-1,-7.131229043×10^-1,8.010993898×10^-2
1.564809250×10^0,-2.246337533×10^-1,-5.887413621×10^-1,1.277804375×10^-1
1.574757250×10^0,4.217543639×10^-3,-3.800323904×10^-1,-2.434784174×10^-2
1.584705250×10^0,2.521813810×10^-1,-2.754464149×10^-1,-2.160015553×10^-1
1.594654250×10^0,7.115119696×10^-1,1.196636036×10^-1,-6.044145226×10^-1
1.604602250×10^0,7.839579582×10^-1,6.979324669×10^-2,-6.712651849×10^-1
1.614550250×10^0,1.427315921×10^-1,-4.874463081×10^-1,-6.828832030×10^-1
1.624499250×10^0,-8.404536843×10^-1,-9.779012799×10^-1,-5.103335381×10^-1
1.634447250×10^0,-1.753642321×10^0,-2.951725423×10^-1,-4.493367374×10^-1
1.644396250×10^0,-2.320780277×10^0,1.189626217×10^0,-8.387734294×10^-1
1.654344250×10^0,-2.455602407×10^0,1.497778296×10^0,-1.083598614×10^0
1.664292250×10^0,-1.444004178×10^-1,-1.152590275×10^0,-7.212796211×10^-1
1.674241250×10^0,1.651924849×10^0,-6.362512708×10^-1,-8.503108621×10^-1
1.684189250×10^0,1.864560008×10^0,5.047010183×10^-1,-1.108070970×10^0
1.694137250×10^0,1.652819514×10^0,5.740861893×10^-1,-1.281470180×10^0
1.704086250×10^0,1.329910517×10^0,1.853076816×10^-1,-1.359978676×10^0
1.714034250×10^0,9.755279422×10^-1,3.084661067×10^-1,-1.234318018×10^0
1.723982250×10^0,8.722060323×10^-1,1.245465994×10^0,-9.565814137×10^-1
1.733931250×10^0,1.322743416×10^0,2.224253654×10^0,-4.076024294×10^-1
1.743879250×10^0,2.272827387×10^0,2.720723152×10^0,3.728503287×10^-1
1.753827250×10^0,3.325105906×10^0,2.432692289×10^0,1.057507277×10^0
1.763776250×10^0,4.221696854×10^0,1.386287212×10^0,1.370917201×10^0
1.773724250×10^0,4.664031029×10^0,5.210815668×10^-1,1.197818637×10^0
1.783672250×10^0,4.580037594×10^0,-1.517804805×10^-2,1.106214762×10^0
1.793621250×10^0,3.905161858×10^0,1.949948967×10^-1,1.409313083×10^0
1.803569250×10^0,2.878352880×10^0,1.112334952×10^-1,2.002557039×10^0
1.813518250×10^0,1.746969461×10^0,-8.891212344×10^-1,2.555978060×10^0
1.823466250×10^0,8.377119303×10^-1,-2.198585510×10^0,2.670770884×10^0
1.833414250×10^0,3.060355186×10^-1,-3.052711487×10^0,2.581585407×10^0
1.843363250×10^0,1.460174173×10^-1,-2.368741989×10^0,2.898807287×10^0
1.853311250×10^0,-3.037825227×10^-1,-2.216517687×10^0,3.331379175×10^0
1.863259250×10^0,-1.050036907×10^0,-3.165682316×10^0,4.325651646×10^0
1.873208250×10^0,1.082232594×10^0,6.090280414×10^-1,4.288233280×10^0
1.883156250×10^0,3.242189646×10^0,2.355883598×10^0,3.310753584×10^0
1.893104250×10^0,3.011638880×10^0,7.802610397×10^-1,2.578418016×10^0
1.903053250×10^0,1.932678819×10^0,-5.646351576×10^-1,1.831634521×10^0
1.913001250×10^0,1.204710960×10^0,-4.818092287×10^-1,9.759073853×10^-1
1.922950250×10^0,7.306237817×10^-1,3.788302541×10^-1,1.549620926×10^-1
1.932898250×10^0,3.502804041×10^-1,8.235198259×10^-1,-1.717478484×10^-1
1.942846250×10^0,-1.421556175×10^-1,9.261079431×10^-1,-4.905153215×10^-1
1.952795250×10^0,-4.846325517×10^-1,9.940787554×10^-1,-7.073033452×10^-1
1.962743250×10^0,-3.485058546×10^-1,1.508275390×10^0,-8.200330734×10^-1
1.972691250×10^0,-6.553088129×10^-2,1.934195042×10^0,-9.683700800×10^-1
1.982640250×10^0,-2.688483894×10^-1,1.727537155×10^0,-1.169790983×10^0
1.992588250×10^0,-2.189314365×10^-1,2.692325115×10^0,-8.793137074×10^-1
2.002536250×10^0,-4.190711379×10^-1,3.271515369×10^0,-8.321619630×10^-1
2.012485250×10^0,-8.500976562×10^-1,2.704652309×10^0,-9.906104803×10^-1
2.022433250×10^0,-9.948802590×10^-1,1.762523174×10^0,-1.071606994×10^0
2.032381250×10^0,-9.883797765×10^-1,8.020724654×10^-1,-9.756889939×10^-1
2.042330250×10^0,-9.607359767×10^-1,1.480384320×10^-1,-7.632023692×10^-1
2.052278250×10^0,-8.272599578×10^-1,-3.896239698×10^-1,-4.986351728×10^-1
2.062226250×10^0,-6.930531859×10^-1,-1.148213625×10^0,-1.305580139×10^-1
2.072175250×10^0,-7.730271220×10^-1,-1.668927431×10^0,2.126403600×10^-1
2.082123250×10^0,-9.047082663×10^-1,-1.731855750×10^0,5.883823037×10^-1
2.092072250×10^0,-8.962607384×10^-1,-1.294325471×10^0,7.246930003×10^-1
2.102020250×10^0,-9.263599515×10^-1,-1.195070267×10^0,4.523948431×10^-1
2.111968250×10^0,-6.834170818×10^-1,-1.009727001×10^0,1.413245797×10^-1
2.121917250×10^0,6.035000682×10^-1,1.326345682×10^0,1.230552718×10^-1
2.131865250×10^0,6.013631821×10^-1,1.760227323×10^0,2.426855415×10^-1
2.141813250×10^0,1.026280522×10^-1,1.630768895×10^0,6.994135976×10^-1
2.151762250×10^0,3.127661049×10^-1,3.484884024×10^0,2.114172220×10^0
2.161710250×10^0,2.528119385×10^-1,5.110884190×10^0,3.655302048×10^0
2.171658250×10^0,-2.108265609×10^-1,5.288933277×10^0,5.183458328×10^0
2.181607250×10^0,-5.668342710×10^-1,4.427963257×10^0,6.473110676×10^0
2.191555250×10^0,-1.232614398×10^0,2.414273500×10^0,7.309580803×10^0
2.201503250×10^0,-2.365564108×10^0,1.712650537×10^0,7.336682320×10^0
2.211452625×10^0,-3.769315720×10^0,1.744210601×10^0,6.476939678×10^0
2.221400625×10^0,-5.085313320×10^0,4.293549061×10^0,2.814916611×10^0
2.231349625×10^0,-6.448509693×10^0,5.538551331×10^0,-1.692312479×10^0
2.241297625×10^0,-7.321084023×10^0,3.729066372×10^0,-3.062613964×10^0
2.251245625×10^0,-7.271410942×10^0,4.059948027×10^-1,-2.800933361×10^0
2.261194625×10^0,-5.289973736×10^0,-4.482641697×10^0,-1.122437716×10^0
2.271142625×10^0,-4.085678577×10^0,-6.628776073×10^0,-3.115900233×10^-2
2.281090625×10^0,-3.652257681×10^0,-5.743271828×10^0,7.388388515×10^-1
2.291039625×10^0,-2.970891714×10^0,-2.393870115×10^0,1.318759084×10^0
2.300987625×10^0,-2.024561882×10^0,5.470337868×10^-1,1.499995589×10^0
2.310935625×10^0,-9.220629334×10^-1,1.283602357×10^0,1.318644524×10^0
2.320884625×10^0,5.275849998×10^-2,6.248733401×10^-1,9.338473678×10^-1
2.330832625×10^0,7.223395109×10^-1,1.745557338×10^-1,8.040888309×10^-1
2.340780625×10^0,1.027250648×10^0,6.777735800×10^-2,9.947835207×10^-1
2.350729625×10^0,8.409212232×10^-1,3.269948065×10^-1,1.296858430×10^0
2.360677625×10^0,5.767981410×10^-1,5.346505642×10^-1,1.500860572×10^0
2.370626625×10^0,6.036646366×10^-1,5.739737153×10^-1,1.483126879×10^0
2.380574625×10^0,6.340402365×10^-1,8.538506031×10^-1,1.318995833×10^0
2.390522625×10^0,4.880222976×10^-1,1.373565435×10^0,1.025370240×10^0
2.400471625×10^0,1.443099827×10^-1,1.865542173×10^0,6.860277057×10^-1
2.410419625×10^0,-1.879350692×10^-1,2.066938162×10^0,2.861183584×10^-1
2.420367625×10^0,-2.978208363×10^-1,2.032844782×10^0,-1.599064469×10^-2
2.430316625×10^0,-9.017684311×10^-2,1.584277511×10^0,-2.157937586×10^-1
2.440264625×10^0,3.678435087×10^-1,9.384368062×10^-1,-3.057641983×10^-1
2.450212625×10^0,7.520399094×10^-1,9.095348716×10^-1,-2.453882098×10^-1
2.460161625×10^0,9.532434344×10^-1,1.438591003×10^0,-1.898585260×10^-1
2.470109625×10^0,1.348799825×10^0,1.443630219×10^0,-2.572820485×10^-1
2.480057625×10^0,2.287404537×10^0,1.018229961×10^0,-4.688352644×10^-1
2.490006625×10^0,3.887554884×10^0,8.217383623×10^-1,-1.177142859×10^0
2.499954625×10^0,4.653201103×10^0,1.569187522×10^0,-2.201791525×10^0
2.509903625×10^0,4.536916256×10^0,2.906410933×10^0,-3.434039831×10^0
2.519851625×10^0,4.056439400×10^0,4.732236862×10^0,-4.785871029×10^0
2.529799625×10^0,3.727920294×10^0,5.385627270×10^0,-6.112546444×10^0
2.539748625×10^0,5.601387978×10^0,-1.766487509×10^-1,-6.433558941×10^0
2.549696625×10^0,6.778691292×10^0,-8.362704277×10^0,-4.782350063×10^0
2.559644625×10^0,4.215626717×10^0,-1.182473469×10^1,-2.332126379×10^0
2.569593625×10^0,1.173253179×10^0,-5.576174736×10^0,7.904053330×10^-1
2.579541625×10^0,7.238236815×10^-2,-2.857247591×10^0,2.213350534×10^0
2.589489625×10^0,1.278634667×10^-1,-3.049187422×10^0,1.912333846×10^0
2.599438625×10^0,4.709728658×10^-1,-3.679273844×10^0,8.437479734×10^-1
2.609386625×10^0,6.491948366×10^-1,-3.979265928×10^0,-3.517681956×10^-1
2.619335625×10^0,8.812966943×10^-1,-3.910066605×10^0,-1.574077010×10^0
2.629283625×10^0,9.889416695×10^-1,-3.899408102×10^0,-2.755340099×10^0
2.639231625×10^0,7.115098238×10^-1,-3.660185814×10^0,-3.107020378×10^0
2.649180625×10^0,3.856376708×10^-1,-2.868212938×10^0,-2.737317085×10^0
2.659128625×10^0,1.467148662×10^-1,-1.465968609×10^0,-1.941772580×10^0
2.669076625×10^0,3.740436211×10^-2,1.412261724×10^-1,-1.179978609×10^0
2.679025625×10^0,1.017492637×10^-1,1.318689942×10^0,-8.227497339×10^-1
2.688973625×10^0,3.577200770×10^-1,1.946785927×10^0,-5.823741555×10^-1
2.698921625×10^0,7.723723650×10^-1,2.123018980×10^0,-3.345531523×10^-1
2.708870625×10^0,1.295168519×10^0,2.075847149×10^0,-1.654674858×10^-1
2.718818625×10^0,1.668962836×10^0,1.915858865×10^0,9.482042491×10^-2
2.728766625×10^0,1.655955195×10^0,1.518104315×10^0,5.598831773×10^-1
2.738715625×10^0,1.200900793×10^0,5.924598575×10^-1,9.975233078×10^-1
2.748663625×10^0,5.748211741×10^-1,-5.049148202×10^-1,1.318267703×10^0
2.758612625×10^0,-5.849838257×10^-2,-1.572939634×10^0,1.610060811×10^0
2.768560625×10^0,-6.918212771×10^-1,-2.682913780×10^0,1.809919596×10^0
2.778508625×10^0,-1.247047186×10^0,-3.558159113×10^0,1.944887877×10^0
2.788457625×10^0,-1.653367519×10^0,-4.017334938×10^0,2.080573559×10^0
2.798405625×10^0,-1.904616475×10^0,-4.043201447×10^0,2.197831631×10^0
2.808353625×10^0,-1.921792626×10^0,-3.650777817×10^0,2.262000799×10^0
2.818302625×10^0,-1.547426343×10^0,-2.386067152×10^0,2.229364872×10^0
2.828250625×10^0,-8.395349979×10^-1,2.896149457×10^-1,2.042127371×10^0
2.838199625×10^0,-2.453992516×10^-1,2.926638365×10^0,1.763058305×10^0
2.848147625×10^0,5.319865346×10^-1,5.552278996×10^0,1.484122515×10^0
2.858095625×10^0,8.975420594×10^-1,7.122477531×10^0,1.450943351×10^0
2.868044625×10^0,1.816452742×10^-1,6.038632870×10^0,1.556100965×10^0
2.877992625×10^0,-6.459667087×10^-1,4.230770111×10^0,1.265089989×10^0
2.887940625×10^0,-1.390879989×10^0,3.829591990×10^0,2.743575871×10^-1
2.897889625×10^0,-1.544249654×10^0,4.756266594×10^0,-1.582316279×10^0
2.907837625×10^0,-1.203813553×10^0,2.665279150×10^0,-1.787342310×10^0
2.917785625×10^0,-5.297600627×10^-1,-8.247509599×10^-1,-2.152330130×10^-1
2.927734625×10^0,-7.121485472×10^-2,-3.312734604×10^0,1.120049238×10^0
2.937682625×10^0,8.605416864×10^-2,-4.036450863×10^0,1.898242712×10^0
2.947631625×10^0,2.277213521×10^-2,-3.593437910×10^0,2.270256519×10^0
2.957579625×10^0,-2.905317843×10^-1,-1.987384796×10^0,2.235018492×10^0
2.967527625×10^0,-1.018687963×10^0,5.028066635×10^-1,1.953319430×10^0
2.977476625×10^0,-2.127583981×10^0,1.866838455×10^0,1.793334126×10^0
2.987424625×10^0,-3.630317926×10^0,1.324241757×10^0,2.030639887×10^0
2.997372625×10^0,-4.617102146×10^0,5.920145512×10^-1,2.329291821×10^0
3.007321625×10^0,-4.991776943×10^0,-1.465406865×10^-1,2.478462696×10^0
3.017269625×10^0,-4.850521564×10^0,-7.949045300×10^-1,2.305721998×10^0
3.027218625×10^0,-4.079494476×10^0,-1.101863980×10^0,1.891758919×10^0
3.037166625×10^0,-2.665050983×10^0,-1.295997381×10^0,1.477233529×10^0
3.047114625×10^0,-1.088770628×10^0,-1.124764323×10^0,1.027251363×10^0
3.057063625×10^0,1.776731946×10^-2,-7.463119626×10^-1,5.596215725×10^-1
3.067011625×10^0,7.577338219×10^-1,-5.422853827×10^-1,3.354299963×10^-1
3.076959625×10^0,1.359634399×10^0,-6.231933236×10^-1,2.480785996×10^-1
3.086908625×10^0,1.792353868×10^0,-5.511678457×10^-1,2.290535271×10^-1
3.096856625×10^0,2.004894495×10^0,-3.534100652×10^-1,3.182645142×10^-1
3.106805625×10^0,2.058122873×10^0,-1.783538312×10^-1,5.678303838×10^-1
3.116753625×10^0,1.869432092×10^0,2.061156556×10^-2,9.218616486×10^-1
3.126701625×10^0,1.406556845×10^0,3.036443293×10^-1,1.250700593×10^0
3.136650625×10^0,7.188995481×10^-1,7.079169750×10^-1,1.448302150×10^0
3.146598625×10^0,2.110284381×10^-2,1.059988022×10^0,1.498586893×10^0
3.156546625×10^0,-5.728719831×10^-1,1.161831260×10^0,1.455592394×10^0
3.166495625×10^0,-8.774294853×10^-1,8.356983662×10^-1,1.238496900×10^0
3.176443625×10^0,-7.473438382×10^-1,9.198551625×10^-2,8.581728339×10^-1
3.186391625×10^0,-1.980024278×10^-1,-8.060243726×10^-1,4.095764160×10^-1
3.196340625×10^0,4.245606065×10^-1,-1.165460587×10^0,-8.154825866×10^-2
