"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.487664375×10^0,1.795575023×10^-2,-7.822260857×10^-1,3.940487280×10^-2
6.497614375×10^0,1.375189573×10^-1,-9.355933070×10^-1,1.318797171×10^-1
6.507564000×10^0,2.864256203×10^-1,-1.097818494×10^0,2.299279869×10^-1
6.517513000×10^0,4.537570179×10^-1,-1.256802201×10^0,3.265554309×10^-1
6.527463000×10^0,6.101274490×10^-1,-1.412667155×10^0,4.054377377×10^-1
6.537413000×10^0,7.348285317×10^-1,-1.520640731×10^0,4.464528263×10^-1
6.547362000×10^0,8.179236650×10^-1,-1.568869233×10^0,4.407147765×10^-1
6.557312000×10^0,8.497180939×10^-1,-1.574680448×10^0,3.965893090×10^-1
6.567261000×10^0,8.357476592×10^-1,-1.550608993×10^0,3.255707920×10^-1
6.577211000×10^0,7.683702111×10^-1,-1.528925300×10^0,2.358778268×10^-1
6.587161000×10^0,6.451001763×10^-1,-1.509959102×10^0,1.491541266×10^-1
6.597110000×10^0,4.607916474×10^-1,-1.493291140×10^0,7.024670392×10^-2
6.607060000×10^0,2.623635232×10^-1,-1.427512288×10^0,-1.096212864×10^-2
6.617010000×10^0,1.031648442×10^-1,-1.241476774×10^0,-9.119882435×10^-2
6.626959000×10^0,9.916390292×10^-3,-9.162837267×10^-1,-1.022480130×10^-1
6.636909000×10^0,-3.003287874×10^-2,-5.966643691×10^-1,-1.317235641×10^-2
6.646859000×10^0,-4.868645594×10^-2,-4.680824280×10^-1,1.265434623×10^-1
6.656808000×10^0,-6.051239371×10^-2,-5.266952515×10^-1,1.784765422×10^-1
6.666758000×10^0,-3.550957516×10^-2,-5.953611135×10^-1,1.668387949×10^-1
6.676707000×10^0,2.651257254×10^-2,-5.961397886×10^-1,1.775352061×10^-1
6.686657000×10^0,8.653436601×10^-2,-5.514830947×10^-1,2.263048887×10^-1
6.696607000×10^0,1.205095872×10^-1,-5.035364032×10^-1,2.747029364×10^-1
6.706556000×10^0,1.343518943×10^-1,-4.660441577×10^-1,2.938947380×10^-1
6.716506000×10^0,1.229561269×10^-1,-4.769220650×10^-1,2.851697505×10^-1
6.726456000×10^0,9.670561552×10^-2,-5.388051271×10^-1,2.605211437×10^-1
6.736405000×10^0,6.750329584×10^-2,-5.422131419×10^-1,2.024610937×10^-1
6.746355000×10^0,4.688430578×10^-2,-4.429782033×10^-1,8.213043213×10^-2
6.756305000×10^0,3.018111736×10^-2,-2.678744793×10^-1,-9.050697833×10^-2
6.766254000×10^0,6.123452447×10^-3,-8.639684319×10^-2,-2.783844769×10^-1
6.776204000×10^0,-9.215343744×10^-3,4.854888842×10^-2,-4.561160207×10^-1
6.786153000×10^0,5.199814681×10^-3,1.355146766×10^-1,-6.080224514×10^-1
6.796103000×10^0,6.864305586×10^-2,1.420131326×10^-1,-6.994333863×10^-1
6.806053000×10^0,1.684066653×10^-1,5.439038388×10^-3,-6.984040737×10^-1
6.816002000×10^0,2.681282461×10^-1,-2.276724875×10^-1,-5.863389373×10^-1
6.825952000×10^0,3.246655464×10^-1,-4.213569760×10^-1,-3.864900172×10^-1
6.835902000×10^0,3.531278074×10^-1,-5.636421442×10^-1,-1.436071247×10^-1
6.845851000×10^0,3.536747992×10^-1,-6.812545657×10^-1,1.020404547×10^-1
6.855801000×10^0,3.693090379×10^-1,-6.860661507×10^-1,3.321554363×10^-1
6.865750000×10^0,4.901805818×10^-1,-5.500305295×10^-1,5.108892322×10^-1
6.875700000×10^0,6.993486881×10^-1,-3.467636704×10^-1,6.153239608×10^-1
6.885650000×10^0,9.378555417×10^-1,-1.814772338×10^-1,6.534452438×10^-1
6.895599000×10^0,1.191855550×10^0,-1.160258725×10^-1,6.020401120×10^-1
6.905549000×10^0,1.431874514×10^0,-1.317800730×10^-1,4.859883785×10^-1
6.915499000×10^0,1.656154752×10^0,-3.186728060×10^-1,3.118501604×10^-1
6.925448000×10^0,1.809879899×10^0,-6.045882106×10^-1,1.283679605×10^-1
6.935398000×10^0,1.853981972×10^0,-9.283113480×10^-1,-6.100144237×10^-3
6.945348000×10^0,1.799654365×10^0,-1.266796827×10^0,-4.471224919×10^-2
6.955297000×10^0,1.699249029×10^0,-1.577854872×10^0,-4.064848274×10^-2
6.965247000×10^0,1.608523607×10^0,-1.790867925×10^0,-2.844827808×10^-2
6.975196000×10^0,1.589664221×10^0,-1.853549004×10^0,-3.163855523×10^-2
6.985146000×10^0,1.633850336×10^0,-1.732839823×10^0,-4.006080329×10^-2
6.995096000×10^0,1.734797478×10^0,-1.473566413×10^0,-2.237984724×10^-2
7.005045000×10^0,1.865674496×10^0,-1.176498175×10^0,3.685124964×10^-2
7.014995000×10^0,2.002284050×10^0,-9.316115975×10^-1,1.330898851×10^-1
7.024945000×10^0,2.133394480×10^0,-7.957277894×10^-1,2.555396259×10^-1
7.034894000×10^0,2.234681606×10^0,-7.601583600×10^-1,4.151445627×10^-1
7.044844000×10^0,2.278494120×10^0,-8.085876703×10^-1,5.598298311×10^-1
7.054794000×10^0,2.252091408×10^0,-9.335831404×10^-1,6.635513902×10^-1
7.064743000×10^0,2.144438982×10^0,-1.133610487×10^0,7.345525622×10^-1
7.074693000×10^0,1.973333716×10^0,-1.425393105×10^0,7.902660370×10^-1
7.084642000×10^0,1.818922758×10^0,-1.717667818×10^0,8.186886311×10^-1
7.094592000×10^0,1.723370790×10^0,-1.926274538×10^0,7.764127254×10^-1
7.104542000×10^0,1.703769207×10^0,-2.057575464×10^0,6.960400939×10^-1
7.114491000×10^0,1.763020277×10^0,-2.132939100×10^0,6.225427389×10^-1
7.124441000×10^0,1.886525393×10^0,-2.150737286×10^0,5.989380479×10^-1
7.134391000×10^0,2.031401873×10^0,-2.125566721×10^0,6.358631849×10^-1
7.144340000×10^0,2.167082310×10^0,-2.130168676×10^0,7.054563761×10^-1
7.154290000×10^0,2.258776665×10^0,-2.199625969×10^0,7.705075741×10^-1
7.164239000×10^0,2.275530815×10^0,-2.300474405×10^0,8.085345626×10^-1
7.174189000×10^0,2.239235163×10^0,-2.460831165×10^0,8.287620544×10^-1
7.184139000×10^0,2.148488760×10^0,-2.613513708×10^0,8.582685590×10^-1
7.194088000×10^0,1.993742108×10^0,-2.688536882×10^0,8.628581166×10^-1
7.204038000×10^0,1.780359745×10^0,-2.662285805×10^0,8.259640336×10^-1
7.213988000×10^0,1.521951079×10^0,-2.549539566×10^0,7.664459944×10^-1
7.223937000×10^0,1.218143463×10^0,-2.361871958×10^0,7.078614831×10^-1
7.233887000×10^0,9.029542208×10^-1,-2.146967888×10^0,6.740602255×10^-1
7.243837000×10^0,6.269671321×10^-1,-1.886988163×10^0,6.717661619×10^-1
7.253786000×10^0,3.718259335×10^-1,-1.593223572×10^0,6.942471862×10^-1
7.263736000×10^0,1.481097341×10^-1,-1.282614827×10^0,7.320560813×10^-1
7.273685000×10^0,-3.016240336×10^-2,-9.887036681×10^-1,7.888693810×10^-1
7.283635000×10^0,-1.760674119×10^-1,-7.529947162×10^-1,8.652474880×10^-1
7.293585000×10^0,-2.990806699×10^-1,-5.947718620×10^-1,9.567393064×10^-1
7.303534000×10^0,-4.070385396×10^-1,-4.887821078×10^-1,1.008198500×10^0
7.313484000×10^0,-4.964625537×10^-1,-4.032248855×10^-1,9.782331586×10^-1
7.323434000×10^0,-5.673623085×10^-1,-3.014362156×10^-1,8.617672920×10^-1
7.333383000×10^0,-6.286739707×10^-1,-1.744387895×10^-1,6.957083344×10^-1
7.343333000×10^0,-6.813907027×10^-1,-5.112005025×10^-2,5.041157007×10^-1
7.353283000×10^0,-6.870495081×10^-1,6.121225655×10^-2,3.169811666×10^-1
7.363232000×10^0,-6.027734876×10^-1,1.619111747×10^-1,1.413574219×10^-1
7.373182000×10^0,-4.488869309×10^-1,1.766433865×10^-1,-1.987663843×10^-2
7.383131000×10^0,-2.609782815×10^-1,1.706571318×10^-2,-1.843161881×10^-1
7.393081000×10^0,-7.173037529×10^-2,-3.291256130×10^-1,-3.397395313×10^-1
7.403031000×10^0,9.909755737×10^-2,-8.140665293×10^-1,-4.735473990×10^-1
7.412980000×10^0,2.412170619×10^-1,-1.400287747×10^0,-6.040363908×10^-1
7.422930000×10^0,3.371004462×10^-1,-2.040666819×10^0,-7.481064796×10^-1
7.432880000×10^0,3.861162961×10^-1,-2.687574148×10^0,-8.860151172×10^-1
7.442829000×10^0,3.939510584×10^-1,-3.214325190×10^0,-9.472774267×10^-1
7.452779000×10^0,3.762280941×10^-1,-3.505605459×10^0,-8.961725831×10^-1
7.462728000×10^0,3.380833864×10^-1,-3.332692385×10^0,-8.413873315×10^-1
7.472678000×10^0,3.168114126×10^-1,-2.502455473×10^0,-8.554153442×10^-1
7.482628000×10^0,4.722635746×10^-1,-9.582592845×10^-1,-9.346989989×10^-1
7.492577000×10^0,5.426534414×10^-1,4.609681368×10^-1,-9.239152074×10^-1
7.502527167×10^0,3.773760498×10^-1,1.055693030×10^0,-8.240700960×10^-1
7.512477167×10^0,1.541516781×10^-1,1.032159209×10^0,-7.006878257×10^-1
7.522426167×10^0,-2.890123799×10^-2,7.435865402×10^-1,-3.735880256×10^-1
7.532376167×10^0,-1.996548772×10^-1,3.010827899×10^-1,1.803408414×10^-1
7.542326167×10^0,-3.476832211×10^-1,-2.804237604×10^-1,8.092247248×10^-1
7.552275167×10^0,-4.646801651×10^-1,-1.042921305×10^0,1.348856091×10^0
7.562225167×10^0,-5.575264692×10^-1,-1.890841484×10^0,1.695341349×10^0
7.572174167×10^0,-6.489119530×10^-1,-2.639727592×10^0,1.857852221×10^0
7.582124167×10^0,-6.561504602×10^-1,-3.077826500×10^0,1.874414921×10^0
7.592074167×10^0,-3.936364353×10^-1,-3.143016815×10^0,1.745592475×10^0
7.602023167×10^0,9.601315856×10^-2,-3.054349422×10^0,1.434197307×10^0
7.611973167×10^0,6.420379877×10^-1,-2.933629990×10^0,9.404253364×10^-1
7.621923167×10^0,1.116191506×10^0,-2.843434811×10^0,3.657524586×10^-1
7.631872167×10^0,1.427630067×10^0,-2.747462273×10^0,-1.130777970×10^-1
7.641822167×10^0,1.499175429×10^0,-2.718270779×10^0,-3.886795640×10^-1
7.651772167×10^0,1.438751221×10^0,-2.796858549×10^0,-4.932746887×10^-1
7.661721167×10^0,1.382189989×10^0,-2.827425718×10^0,-5.482792854×10^-1
7.671671167×10^0,1.416948318×10^0,-2.675263405×10^0,-6.181119084×10^-1
7.681621167×10^0,1.539700866×10^0,-2.423013687×10^0,-6.874536872×10^-1
7.691570167×10^0,1.712510228×10^0,-2.194520712×10^0,-7.163211107×10^-1
7.701520167×10^0,1.908208013×10^0,-2.061424732×10^0,-6.883446574×10^-1
7.711469167×10^0,2.094880819×10^0,-2.049011946×10^0,-5.695567131×10^-1
7.721419167×10^0,2.163358688×10^0,-2.429487228×10^0,-3.128801584×10^-1
7.731369167×10^0,2.148189783×10^0,-3.251559734×10^0,-1.091783121×10^-2
7.741318167×10^0,2.216032028×10^0,-3.958559036×10^0,2.619499266×10^-1
7.751268167×10^0,2.311960220×10^0,-4.522807121×10^0,5.106938481×10^-1
7.761218167×10^0,2.366100073×10^0,-5.037442207×10^0,6.402491927×10^-1
7.771167167×10^0,2.322019815×10^0,-5.354432583×10^0,6.725834012×10^-1
7.781117167×10^0,2.212995291×10^0,-5.432968140×10^0,6.022708416×10^-1
7.791067167×10^0,2.035919189×10^0,-5.275525093×10^0,4.312782288×10^-1
7.801016167×10^0,1.821820259×10^0,-4.746902466×10^0,3.223703802×10^-1
7.810966167×10^0,1.600084186×10^0,-3.953038216×10^0,4.410654008×10^-1
7.820915167×10^0,1.377984285×10^0,-3.192192793×10^0,7.721176744×10^-1
7.830865167×10^0,1.108885527×10^0,-2.700681210×10^0,1.083719730×10^0
7.840815167×10^0,7.808642387×10^-1,-2.475640059×10^0,1.233233690×10^0
7.850764167×10^0,4.253594279×10^-1,-2.400682926×10^0,1.165592313×10^0
7.860714167×10^0,1.234187260×10^-1,-2.491684437×10^0,9.252806902×10^-1
7.870664167×10^0,-3.444137797×10^-2,-2.507082701×10^0,5.782228708×10^-1
7.880613167×10^0,-5.914131179×10^-3,-2.326204300×10^0,2.297959179×10^-1
7.890563167×10^0,1.640164107×10^-1,-1.947801590×10^0,-6.418431550×10^-2
7.900513167×10^0,3.312224448×10^-1,-1.543819547×10^0,-3.330298960×10^-1
7.910462167×10^0,4.408639371×10^-1,-1.215806127×10^0,-5.615308285×10^-1
7.920412167×10^0,4.972939491×10^-1,-9.242219329×10^-1,-6.945759654×10^-1
7.930362167×10^0,4.833029211×10^-1,-5.917998552×10^-1,-7.233521938×10^-1
7.940311167×10^0,4.333068728×10^-1,-2.544974387×10^-1,-7.040584087×10^-1
7.950261167×10^0,3.603651226×10^-1,-2.545973100×10^-2,-6.559733152×10^-1
7.960210167×10^0,3.121879995×10^-1,-3.237888962×10^-2,-5.773447752×10^-1
7.970160167×10^0,3.646925390×10^-1,-3.188960254×10^-1,-4.804036915×10^-1
7.980110167×10^0,5.105559826×10^-1,-7.254019976×10^-1,-3.527085781×10^-1
7.990059167×10^0,7.105429769×10^-1,-1.100165367×10^0,-2.179622203×10^-1
8.000009167×10^0,9.072768092×10^-1,-1.395248413×10^0,-1.090125740×10^-1
8.009959167×10^0,1.024626970×10^0,-1.515005112×10^0,-2.789488621×10^-2
8.019908167×10^0,1.024906039×10^0,-1.453462601×10^0,7.214941829×10^-2
8.029858167×10^0,9.364308119×10^-1,-1.256312013×10^0,1.917676330×10^-1
8.039808167×10^0,8.134553432×10^-1,-9.689986706×10^-1,3.109630048×10^-1
8.049757167×10^0,7.266857028×10^-1,-6.871982217×10^-1,3.704688549×10^-1
8.059707167×10^0,6.815711856×10^-1,-4.907245934×10^-1,3.666022122×10^-1
8.069657167×10^0,6.358384490×10^-1,-3.894150555×10^-1,3.605913818×10^-1
8.079606167×10^0,5.547763705×10^-1,-2.946102619×10^-1,3.233875632×10^-1
8.089556167×10^0,4.525384903×10^-1,-1.669494361×10^-1,2.438130975×10^-1
8.099506167×10^0,3.519152105×10^-1,-4.677376524×10^-2,1.611752063×10^-1
8.109455167×10^0,2.557716966×10^-1,6.496336311×10^-2,7.470449060×10^-2
8.119405167×10^0,1.813325882×10^-1,1.622462422×10^-1,-1.549464557×10^-2
8.129355167×10^0,1.386727691×10^-1,2.498172522×10^-1,-9.919199347×10^-2
8.139304167×10^0,1.548085958×10^-1,3.894737065×10^-1,-1.766513586×10^-1
8.149254167×10^0,2.563252449×10^-1,5.560169220×10^-1,-2.432353795×10^-1
8.159204167×10^0,4.198582470×10^-1,7.095670700×10^-1,-2.590612173×10^-1
8.169153167×10^0,6.303820610×10^-1,8.108758926×10^-1,-2.072276026×10^-1
8.179103167×10^0,8.832068443×10^-1,8.126346469×10^-1,-1.190988049×10^-1
8.189053167×10^0,1.117704511×10^0,7.769150734×10^-1,-8.631985635×10^-3
8.199002167×10^0,1.296650052×10^0,6.447988749×10^-1,7.154115289×10^-2
8.208952167×10^0,1.429525495×10^0,4.264709949×10^-1,8.370704204×10^-2
8.218902167×10^0,1.494100213×10^0,1.100474820×10^-1,9.859181009×10^-3
8.228851167×10^0,1.516530752×10^0,-3.209449053×10^-1,-1.119013429×10^-1
8.238801167×10^0,1.521254897×10^0,-7.291215062×10^-1,-2.256670594×10^-1
8.248750167×10^0,1.554170728×10^0,-1.032921076×10^0,-2.500275373×10^-1
8.258700167×10^0,1.701493859×10^0,-1.211488724×10^0,-1.615658402×10^-1
8.268650167×10^0,2.022255898×10^0,-1.295949697×10^0,-9.278704971×10^-2
8.278599167×10^0,2.361116886×10^0,-1.314783335×10^0,-9.637007117×10^-2
8.288549167×10^0,2.668883801×10^0,-1.397937655×10^0,-1.068008766×10^-1
8.298499167×10^0,2.834377289×10^0,-1.514173985×10^0,-3.897228837×10^-2
8.308448167×10^0,2.785336494×10^0,-1.608038664×10^0,1.112160012×10^-1
8.318398167×10^0,2.524614811×10^0,-1.667545319×10^0,2.508870959×10^-1
8.328348167×10^0,2.155403614×10^0,-1.668122768×10^0,2.892231345×10^-1
8.338297167×10^0,1.768776059×10^0,-1.543918967×10^0,2.090414912×10^-1
8.348247167×10^0,1.400716186×10^0,-1.306786895×10^0,9.178596735×10^-2
8.358197167×10^0,1.080268741×10^0,-1.024889708×10^0,-9.220357239×10^-2
8.368146167×10^0,8.832973838×10^-1,-7.453798056×10^-1,-2.929395735×10^-1
8.378096167×10^0,8.518254757×10^-1,-5.439633131×10^-1,-4.926838577×10^-1
8.388046167×10^0,1.022058368×10^0,-4.458764791×10^-1,-6.196747422×10^-1
8.397995167×10^0,1.346192956×10^0,-4.715576172×10^-1,-6.880205274×10^-1
8.407945167×10^0,1.593675613×10^0,-5.080154538×10^-1,-5.982861519×10^-1
8.417895167×10^0,1.695533752×10^0,-4.757249057×10^-1,-4.845247269×10^-1
8.427844167×10^0,1.648066044×10^0,-3.470369875×10^-1,-4.148530960×10^-1
8.437794167×10^0,1.483873844×10^0,-1.778261214×10^-1,-4.048228264×10^-1
8.447744167×10^0,1.272929788×10^0,3.514597192×10^-2,-4.067548811×10^-1
8.457693167×10^0,1.059937954×10^0,2.647101879×10^-1,-3.882453740×10^-1
8.467643167×10^0,8.512537479×10^-1,4.902636111×10^-1,-3.624973595×10^-1
8.477593167×10^0,6.533603668×10^-1,6.876555085×10^-1,-3.305066526×10^-1
8.487542167×10^0,4.672344327×10^-1,8.602715135×10^-1,-2.860367298×10^-1
8.497492167×10^0,3.009359837×10^-1,1.026443720×10^0,-2.474275380×10^-1
8.507440917×10^0,1.894685924×10^-1,1.153007507×10^0,-1.877578199×10^-1
8.517390917×10^0,1.686439961×10^-1,1.207370639×10^0,-1.090587527×10^-1
8.527340917×10^0,1.757836044×10^-1,1.246626735×10^0,-1.351180766×10^-2
8.537289917×10^0,1.641152352×10^-1,1.297463059×10^0,8.162669092×10^-2
8.547239917×10^0,1.093309745×10^-1,1.328211904×10^0,1.119769439×10^-1
8.557189917×10^0,-6.616402883×10^-3,1.315757871×10^0,1.022705212×10^-1
8.567138917×10^0,-1.898269802×10^-1,1.173730373×10^0,7.873313874×10^-2
8.577088917×10^0,-4.084866047×10^-1,9.016641974×10^-1,6.186546758×10^-2
8.587038917×10^0,-6.289091706×10^-1,5.395683050×10^-1,8.331684768×10^-2
8.596987917×10^0,-8.203249574×10^-1,1.476061344×10^-1,1.382448077×10^-1
8.606937917×10^0,-9.613171816×10^-1,-2.053046674×10^-1,2.048531324×10^-1
8.616887917×10^0,-1.072510004×10^0,-4.804638028×10^-1,2.837505937×10^-1
8.626836917×10^0,-1.173711300×10^0,-6.946861148×10^-1,3.608085513×10^-1
8.636786917×10^0,-1.307479024×10^0,-8.550059795×10^-1,4.168502688×10^-1
8.646736917×10^0,-1.482459068×10^0,-9.228863120×10^-1,4.582978487×10^-1
8.656685917×10^0,-1.754112601×10^0,-9.370607138×10^-1,4.992013574×10^-1
8.666635917×10^0,-2.037398815×10^0,-7.975985408×10^-1,5.548243523×10^-1
8.676585917×10^0,-2.182191610×10^0,-4.571434855×10^-1,6.863541603×10^-1
8.686534917×10^0,-2.095588207×10^0,7.799645513×10^-2,8.928758502×10^-1
8.696484917×10^0,-1.813517570×10^0,7.069061995×10^-1,1.077280283×10^0
8.706434917×10^0,-1.481171727×10^0,1.256419420×10^0,1.171678901×10^0
8.716383917×10^0,-1.241171360×10^0,1.638815999×10^0,1.148808002×10^0
8.726333917×10^0,-1.063782930×10^0,1.823733687×10^0,9.972336292×10^-1
8.736283917×10^0,-9.605520964×10^-1,1.858673573×10^0,7.531296015×10^-1
8.746232917×10^0,-9.457636476×10^-1,1.808029652×10^0,4.650551379×10^-1
8.756182917×10^0,-9.858119488×10^-1,1.751125932×10^0,2.052115500×10^-1
8.766132917×10^0,-1.035013556×10^0,1.679408312×10^0,1.804079674×10^-2
8.776081917×10^0,-1.066402912×10^0,1.559608936×10^0,-7.398047298×10^-2
8.786031917×10^0,-1.090294719×10^0,1.386391401×10^0,-6.676851213×10^-2
8.795980917×10^0,-1.100370526×10^0,1.170004010×10^0,1.165114809×10^-4
8.805930917×10^0,-1.096282721×10^0,9.326034784×10^-1,9.200555086×10^-2
8.815880917×10^0,-1.070614696×10^0,6.837502718×10^-1,1.821887195×10^-1
8.825829917×10^0,-1.004883051×10^0,4.020636380×10^-1,2.427223772×10^-1
8.835779917×10^0,-9.172381759×10^-1,1.813413799×10^-1,2.778742313×10^-1
8.845729917×10^0,-8.185667396×10^-1,1.839720458×10^-2,2.538836896×10^-1
8.855678917×10^0,-7.065566182×10^-1,-1.121163294×10^-1,1.938661635×10^-1
8.865628917×10^0,-5.818294287×10^-1,-2.637869418×10^-1,1.130383909×10^-1
8.875578917×10^0,-4.554397762×10^-1,-4.306553006×10^-1,3.138107434×10^-2
8.885527917×10^0,-3.413117230×10^-1,-5.697189569×10^-1,-2.784766629×10^-2
8.895477917×10^0,-2.485498339×10^-1,-6.101015210×10^-1,-6.128524989×10^-2
8.905427917×10^0,-1.813076735×10^-1,-5.822144151×10^-1,-4.077960178×10^-2
8.915376917×10^0,-1.342634708×10^-1,-5.349425077×10^-1,2.944928780×10^-2
8.925326917×10^0,-1.163020432×10^-1,-5.617869496×10^-1,1.362111121×10^-1
8.935276917×10^0,-1.476794183×10^-1,-7.930971384×10^-1,2.662383318×10^-1
8.945225917×10^0,-2.474156618×10^-1,-1.165471435×10^0,3.932888806×10^-1
8.955175917×10^0,-3.163076341×10^-1,-1.499132276×10^0,4.656557739×10^-1
8.965125917×10^0,-2.778500021×10^-1,-1.623322487×10^0,4.582822621×10^-1
8.975074917×10^0,-1.462009251×10^-1,-1.497551799×10^0,3.919152319×10^-1
8.985024917×10^0,2.713043801×10^-2,-1.176057100×10^0,2.997719347×10^-1
8.994974917×10^0,1.874311715×10^-1,-7.902574539×10^-1,2.049700469×10^-1
9.004923917×10^0,2.831718624×10^-1,-4.814617038×10^-1,1.074945480×10^-1
9.014873917×10^0,2.788711190×10^-1,-3.457241058×10^-1,4.838216584×10^-3
9.024823917×10^0,1.476803571×10^-1,-3.636143506×10^-1,-7.746800035×10^-2
9.034772917×10^0,-7.470078766×10^-2,-4.699421227×10^-1,-1.187366098×10^-1
9.044722917×10^0,-3.299714327×10^-1,-5.248886347×10^-1,-1.229267269×10^-1
9.054672917×10^0,-5.451796055×10^-1,-4.486069381×10^-1,-1.158935875×10^-1
9.064621917×10^0,-7.073702812×10^-1,-2.668317556×10^-1,-1.388809383×10^-1
9.074571917×10^0,-8.382217884×10^-1,-6.404533982×10^-2,-1.583766043×10^-1
9.084520917×10^0,-9.183239341×10^-1,1.040662527×10^-1,-1.513210833×10^-1
9.094470917×10^0,-9.542577267×10^-1,1.893819422×10^-1,-1.094908118×10^-1
9.104420917×10^0,-9.291798472×10^-1,2.151893675×10^-1,-4.409394786×10^-2
9.114369917×10^0,-8.261996508×10^-1,1.963544190×10^-1,3.972904757×10^-2
9.124319917×10^0,-6.463576555×10^-1,7.796926796×10^-2,1.489129066×10^-1
9.134269917×10^0,-3.933840394×10^-1,-1.955730617×10^-1,2.698324025×10^-1
9.144218917×10^0,-1.022584811×10^-1,-6.112610698×10^-1,3.777960837×10^-1
9.154168917×10^0,1.884303391×10^-1,-1.062334776×10^0,4.524942935×10^-1
9.164118917×10^0,4.308252931×10^-1,-1.433208466×10^0,4.862626791×10^-1
9.174067917×10^0,6.076828837×10^-1,-1.646734834×10^0,4.720344841×10^-1
9.184017917×10^0,7.303004861×10^-1,-1.632935524×10^0,4.376965165×10^-1
9.193967917×10^0,7.965282798×10^-1,-1.405359864×10^0,3.887529373×10^-1
9.203916917×10^0,7.695448995×10^-1,-1.091729045×10^0,3.099509478×10^-1
9.213866917×10^0,6.404385567×10^-1,-8.055073619×10^-1,1.833876818×10^-1
9.223816917×10^0,4.025630355×10^-1,-5.731743574×10^-1,1.931416104×10^-3
9.233765917×10^0,8.762559295×10^-2,-4.261210263×10^-1,-2.235144824×10^-1
9.243715917×10^0,-2.569938600×10^-1,-2.416263670×10^-1,-3.971196711×10^-1
9.253665917×10^0,-5.397843122×10^-1,2.527110651×10^-2,-4.534428716×10^-1
9.263614917×10^0,-7.334275842×10^-1,3.418387175×10^-1,-4.033101797×10^-1
9.273564917×10^0,-8.622038960×10^-1,5.614427328×10^-1,-3.830187619×10^-1
9.283514917×10^0,-9.248105288×10^-1,5.862746239×10^-1,-4.501035213×10^-1
9.293463917×10^0,-8.727009892×10^-1,5.002920628×10^-1,-4.937780201×10^-1
9.303413917×10^0,-6.934278011×10^-1,3.534569144×10^-1,-4.505702853×10^-1
9.313362917×10^0,-4.329072833×10^-1,2.157720178×10^-1,-3.357952237×10^-1
9.323312917×10^0,-1.308635920×10^-1,1.084310710×10^-1,-2.031559050×10^-1
9.333262917×10^0,1.498088092×10^-1,2.957407013×10^-2,-8.358316123×10^-2
9.343211917×10^0,3.609059453×10^-1,-2.998476103×10^-2,3.092550207×10^-3
9.353161917×10^0,5.154126883×10^-1,-4.109706730×10^-2,6.324856728×10^-2
9.363111917×10^0,6.551553011×10^-1,-6.553006358×10^-3,1.013000906×10^-1
9.373060917×10^0,7.934447527×10^-1,9.627776593×10^-2,1.199656576×10^-1
9.383010917×10^0,9.259264469×10^-1,2.540901303×10^-1,1.253722161×10^-1
9.392960917×10^0,1.038028717×10^0,3.905307949×10^-1,1.120337769×10^-1
9.402909917×10^0,1.104448795×10^0,4.598196447×10^-1,8.389998227×10^-2
9.412859917×10^0,1.119536161×10^0,4.617310166×10^-1,4.840750247×10^-2
9.422809917×10^0,1.106154919×10^0,4.160651267×10^-1,-9.459582157×10^-3
9.432758917×10^0,1.084593177×10^0,3.566934168×10^-1,-7.863944769×10^-2
9.442708917×10^0,1.075965166×10^0,2.795319557×10^-1,-1.400395185×10^-1
9.452658917×10^0,1.082590818×10^0,1.784722060×10^-1,-1.791187376×10^-1
9.462607917×10^0,1.109458566×10^0,6.184400246×10^-2,-2.148947567×10^-1
9.472557917×10^0,1.173683047×10^0,-7.167118043×10^-2,-2.659462392×10^-1
9.482507917×10^0,1.293120265×10^0,-2.163493633×10^-1,-3.522078693×10^-1
9.492456917×10^0,1.459137201×10^0,-3.731613457×10^-1,-4.583888948×10^-1
9.502406917×10^0,1.651426673×10^0,-5.752145648×10^-1,-5.598590970×10^-1
9.512356917×10^0,1.838252783×10^0,-7.749471068×10^-1,-6.456853151×10^-1
9.522305917×10^0,1.955369830×10^0,-9.305686355×10^-1,-6.424642205×10^-1
9.532255917×10^0,1.981739163×10^0,-9.998875260×10^-1,-5.495843887×10^-1
9.542205917×10^0,1.938412905×10^0,-8.858723044×10^-1,-4.151123762×10^-1
9.552154917×10^0,1.824283957×10^0,-5.963743925×10^-1,-2.977079749×10^-1
9.562104917×10^0,1.613793969×10^0,-2.263901383×10^-1,-2.181414664×10^-1
9.572054917×10^0,1.307043672×10^0,1.574648470×10^-1,-1.562288254×10^-1
9.582003917×10^0,9.803304672×10^-1,4.334986210×10^-1,-1.137122959×10^-1
9.591953917×10^0,7.141541839×10^-1,5.364386439×10^-1,-1.215555742×10^-1
9.601903917×10^0,5.356476903×10^-1,5.467196107×10^-1,-2.052406967×10^-1
9.611852917×10^0,5.066983700×10^-1,4.852213860×10^-1,-2.677152753×10^-1
9.621802917×10^0,6.138194203×10^-1,3.280151486×10^-1,-2.431733757×10^-1
9.631752917×10^0,7.424802184×10^-1,1.707467139×10^-1,-2.355892211×10^-1
9.641701917×10^0,8.296614289×10^-1,2.416818589×10^-2,-2.367112190×10^-1
9.651651917×10^0,8.803832531×10^-1,-1.120684817×10^-1,-2.327617407×10^-1
9.661601917×10^0,8.828375936×10^-1,-2.148037553×10^-1,-2.363205850×10^-1
