"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.803513750×10^-1,-1.197360077×10^0,1.229692841×10^0,9.653575287×10^0
3.903023750×10^-1,-1.146016846×10^0,1.244811401×10^0,9.679022369×10^0
4.002523750×10^-1,-1.134640503×10^0,1.253343658×10^0,9.713301086×10^0
4.102033750×10^-1,-1.181343384×10^0,1.249451752×10^0,9.713899841×10^0
4.201533750×10^-1,-1.216669922×10^0,1.223854980×10^0,9.678423615×10^0
4.301043750×10^-1,-1.204245758×10^0,1.204395447×10^0,9.686955872×10^0
4.400543750×10^-1,-1.198557587×10^0,1.191522217×10^0,9.720336456×10^0
4.500053750×10^-1,-1.206790466×10^0,1.214424591×10^0,9.763147430×10^0
4.599553750×10^-1,-1.234033813×10^0,1.259031830×10^0,9.839488678×10^0
4.699063750×10^-1,-1.210981750×10^0,1.317260742×10^0,9.999056854×10^0
4.798563750×10^-1,-1.161135406×10^0,1.309327240×10^0,1.014859589×10^1
4.898073750×10^-1,-1.096320190×10^0,1.261277161×10^0,1.028810577×10^1
4.997573750×10^-1,-1.007704468×10^0,1.185534668×10^0,1.037193146×10^1
5.097083750×10^-1,-9.931846619×10^-1,1.143621826×10^0,1.037522461×10^1
5.196583750×10^-1,-9.924362183×10^-1,1.156345367×10^0,1.039453445×10^1
5.296093750×10^-1,-9.434880066×10^-1,1.157542877×10^0,1.044468018×10^1
5.395593750×10^-1,-8.345146179×10^-1,1.124761047×10^0,1.045964905×10^1
5.495103750×10^-1,-7.376660156×10^-1,1.085243225×10^0,1.046638504×10^1
5.594603750×10^-1,-6.821315002×10^-1,1.059197388×10^0,1.049946625×10^1
5.694113750×10^-1,-6.589297485×10^-1,1.064436493×10^0,1.061547501×10^1
5.793613750×10^-1,-6.159690857×10^-1,1.077010345×10^0,1.074390793×10^1
5.893123750×10^-1,-5.459147644×10^-1,1.074016571×10^0,1.078806610×10^1
5.992623750×10^-1,-4.571493530×10^-1,1.112037506×10^0,1.077863571×10^1
6.092133750×10^-1,-3.921844482×10^-1,1.202898560×10^0,1.075543396×10^1
6.191633750×10^-1,-2.833607483×10^-1,1.282682648×10^0,1.072025711×10^1
6.291143750×10^-1,-2.182461548×10^-1,1.369053040×10^0,1.065663940×10^1
6.390643750×10^-1,-2.103126526×10^-1,1.470092926×10^0,1.057326279×10^1
6.490153750×10^-1,-2.082170105×10^-1,1.619033203×10^0,1.053149963×10^1
6.589653750×10^-1,-2.722837830×10^-1,1.844015350×10^0,1.054527100×10^1
6.689163750×10^-1,-3.094065857×10^-1,2.045646057×10^0,1.063747925×10^1
6.788663750×10^-1,-2.742297363×10^-1,2.105970612×10^0,1.086859863×10^1
6.888173750×10^-1,-1.919009399×10^-1,2.039658508×10^0,1.106364304×10^1
6.987673750×10^-1,-1.767823792×10^-1,1.819017334×10^0,1.113369736×10^1
7.087183750×10^-1,-1.868115234×10^-1,1.607207794×10^0,1.113878677×10^1
7.186683750×10^-1,-2.770738220×10^-1,1.526675262×10^0,1.106169708×10^1
7.286193750×10^-1,-4.487667847×10^-1,1.598675537×10^0,1.098146393×10^1
7.385693750×10^-1,-6.273454285×10^-1,1.772613831×10^0,1.098745148×10^1
7.485203750×10^-1,-8.506809998×10^-1,1.924847260×10^0,1.093116852×10^1
7.584703750×10^-1,-1.064586182×10^0,2.077230377×10^0,1.085003723×10^1
7.684213750×10^-1,-1.216520233×10^0,2.192490692×10^0,1.078746735×10^1
7.783713750×10^-1,-1.284478912×10^0,2.295476532×10^0,1.077579163×10^1
7.883223750×10^-1,-1.389410706×10^0,2.401605835×10^0,1.086755081×10^1
7.982723750×10^-1,-1.441801758×10^0,2.442919922×10^0,1.096095657×10^1
8.082233750×10^-1,-1.397942963×10^0,2.369123383×10^0,1.099358871×10^1
8.181733750×10^-1,-1.298250275×10^0,2.169139252×10^0,1.089284821×10^1
8.281243750×10^-1,-1.238225098×10^0,1.944456482×10^0,1.096664474×10^1
8.380743750×10^-1,-1.285676422×10^0,1.878743134×10^0,1.120345230×10^1
8.480253750×10^-1,-1.359772339×10^0,1.860181732×10^0,1.133308273×10^1
8.579753750×10^-1,-1.333127747×10^0,1.701062622×10^0,1.157483002×10^1
8.679263750×10^-1,-1.118174744×10^0,1.464554443×10^0,1.196521820×10^1
8.778763750×10^-1,-8.665480042×10^-1,1.515149231×10^0,1.183244431×10^1
8.878273750×10^-1,-6.554869080×10^-1,2.014361115×10^0,1.094898148×10^1
8.977773750×10^-1,-3.986210632×10^-1,5.412295074×10^0,5.925278320×10^0
9.077283750×10^-1,9.430389404×10^-1,4.707261200×10^0,8.814420319×10^0
9.176783750×10^-1,4.117936707×10^-1,2.492766266×10^0,9.944869537×10^0
9.276293750×10^-1,-4.912783813×10^-1,4.263134766×10^0,9.193432159×10^0
9.375793750×10^-1,-9.328601074×10^-1,4.580175476×10^0,9.413324890×10^0
9.475303750×10^-1,-1.399739227×10^0,4.383783875×10^0,8.974437561×10^0
9.574803750×10^-1,-1.046324158×10^0,3.851191406×10^0,8.495283966×10^0
9.674313750×10^-1,-3.192860413×10^-1,2.893333282×10^0,7.802075500×10^0
9.773813750×10^-1,7.708969116×10^-2,2.629132690×10^0,7.201823730×10^0
9.873323750×10^-1,-2.544708252×10^-2,2.664608917×10^0,6.487658844×10^0
9.972823750×10^-1,-4.191284180×10^-1,3.197650452×10^0,6.461613007×10^0
1.007233375×10^0,-9.151968384×10^-1,3.572171631×10^0,6.596931610×10^0
1.017183375×10^0,-1.505569153×10^0,3.834575958×10^0,6.832391968×10^0
1.027134375×10^0,-1.787283325×10^0,4.139491882×10^0,7.491621094×10^0
1.037084375×10^0,-1.649420013×10^0,4.475393372×10^0,8.363857269×10^0
1.047035375×10^0,-1.385069733×10^0,4.581672363×10^0,9.257498932×10^0
1.056985375×10^0,-1.480720825×10^0,4.434827728×10^0,9.914931793×10^0
1.066936375×10^0,-2.002236328×10^0,4.173171844×10^0,1.014036301×10^1
1.076886375×10^0,-2.266885986×10^0,3.627257080×10^0,9.862391052×10^0
1.086837375×10^0,-1.606010284×10^0,3.517235870×10^0,9.514813843×10^0
1.096787375×10^0,-1.000220032×10^0,3.491190033×10^0,9.464967499×10^0
1.106738375×10^0,-5.884263611×10^-1,3.261118469×10^0,9.621541901×10^0
1.116688375×10^0,-3.546125793×10^-1,3.199746094×10^0,1.014260834×10^1
1.126639375×10^0,-4.740641785×10^-1,3.376678162×10^0,9.960137787×10^0
1.136589375×10^0,-9.211843872×10^-1,3.448079681×10^0,9.323511658×10^0
1.146540375×10^0,-1.385967865×10^0,3.657943268×10^0,8.666677551×10^0
1.156490375×10^0,-1.617236938×10^0,4.216431885×10^0,7.839647369×10^0
1.166441375×10^0,-1.366807709×10^0,4.406985626×10^0,6.986571350×10^0
1.176391375×10^0,-1.627415771×10^0,4.424948273×10^0,6.340664520×10^0
1.186342375×10^0,-1.811532898×10^0,4.442910919×10^0,5.981261902×10^0
1.196292375×10^0,-1.620979156×10^0,4.556524658×10^0,5.715265045×10^0
1.206243375×10^0,-1.701062622×10^0,4.677323456×10^0,5.225184174×10^0
1.216193375×10^0,-2.376158752×10^0,4.827311554×10^0,5.254972229×10^0
1.226144375×10^0,-2.852168884×10^0,4.658462677×10^0,5.322032776×10^0
1.236094292×10^0,-3.436104584×10^0,4.765190735×10^0,4.475543060×10^0
1.246045292×10^0,-3.855831757×10^0,4.953050079×10^0,4.025878143×10^0
1.255995292×10^0,-3.926484833×10^0,4.954397278×10^0,3.646566925×10^0
1.265946292×10^0,-4.154311066×10^0,5.100044403×10^0,3.402274933×10^0
1.275896292×10^0,-4.635560303×10^0,5.161865845×10^0,3.505709839×10^0
1.285847292×10^0,-5.115911407×10^0,5.082530823×10^0,3.652255096×10^0
1.295797292×10^0,-5.213358765×10^0,4.961432648×10^0,3.493135986×10^0
1.305748292×10^0,-5.076543274×10^0,4.701123962×10^0,3.283272400×10^0
1.315698292×10^0,-5.459596710×10^0,4.490062866×10^0,3.217409363×10^0
1.325649292×10^0,-6.147566071×10^0,4.398004303×10^0,3.245251465×10^0
1.335599292×10^0,-7.538922729×10^0,4.214785309×10^0,3.768563232×10^0
1.345550292×10^0,-1.008512787×10^1,4.089046783×10^0,4.610412598×10^0
1.355500292×10^0,-1.004725662×10^1,4.340374146×10^0,4.589306488×10^0
1.365451292×10^0,-1.023781036×10^1,4.820126495×10^0,4.881947937×10^0
1.375401292×10^0,-9.993817749×10^0,4.468657379×10^0,4.581822052×10^0
1.385352292×10^0,-8.496182098×10^0,4.262985077×10^0,3.363954620×10^0
1.395302292×10^0,-7.823930054×10^0,4.106560364×10^0,3.066373444×10^0
1.405253292×10^0,-7.345225525×10^0,3.745660858×10^0,2.679727478×10^0
1.415203292×10^0,-6.733747101×10^0,3.504961395×10^0,2.018552399×10^0
1.425154292×10^0,-5.466931458×10^0,1.289418640×10^0,1.028660889×10^0
1.435104292×10^0,-5.470973053×10^0,2.031275940×10^0,1.182241516×10^0
1.445055292×10^0,-6.817423096×10^0,5.110073547×10^0,2.470013580×10^0
1.455005292×10^0,-8.370293884×10^0,4.075574799×10^0,1.937271423×10^0
1.464956292×10^0,-9.036558380×10^0,3.232378235×10^0,1.942360840×10^0
1.474906292×10^0,-9.622140656×10^0,3.580105133×10^0,2.487826538×10^0
1.484857292×10^0,-1.036070480×10^1,3.666176147×10^0,2.834655304×10^0
1.494807292×10^0,-1.085228256×10^1,4.159250793×10^0,3.832779694×10^0
1.504758292×10^0,-1.021745270×10^1,3.963757324×10^0,4.738995209×10^0
1.514708292×10^0,-1.004441254×10^1,4.493954773×10^0,4.651876373×10^0
1.524659292×10^0,-9.638606415×10^0,4.884043579×10^0,4.335733795×10^0
1.534609292×10^0,-9.290131073×10^0,4.888683929×10^0,3.538491669×10^0
1.544560292×10^0,-8.882229309×10^0,4.741539917×10^0,2.974314880×10^0
1.554510292×10^0,-8.472980347×10^0,4.507726135×10^0,2.842139740×10^0
1.564461292×10^0,-8.077502747×10^0,4.466561737×10^0,2.866539001×10^0
1.574411292×10^0,-7.664361877×10^0,4.661007385×10^0,3.036136322×10^0
1.584362292×10^0,-7.469167786×10^0,4.647984467×10^0,3.022065582×10^0
1.594312292×10^0,-7.390132141×10^0,4.440366211×10^0,2.835403748×10^0
1.604263292×10^0,-7.604935455×10^0,4.501439209×10^0,2.140099640×10^0
1.614213292×10^0,-7.676636353×10^0,4.546794891×10^0,1.639540558×10^0
1.624164292×10^0,-7.913294220×10^0,4.472998352×10^0,1.324146423×10^0
1.634114292×10^0,-8.453820190×10^0,4.244573364×10^0,1.288071442×10^0
1.644065292×10^0,-8.859476624×10^0,4.125271454×10^0,1.249751129×10^0
1.654015292×10^0,-9.094487915×10^0,4.377796326×10^0,1.103056183×10^0
1.663966292×10^0,-8.862320709×10^0,4.965174866×10^0,8.545729065×10^-1
1.673916292×10^0,-8.556955719×10^0,5.467979279×10^0,5.598358154×10^-1
1.683867292×10^0,-8.014783173×10^0,5.820346527×10^0,2.487826538×10^-1
1.693817292×10^0,-7.371570740×10^0,5.888604584×10^0,2.414479065×10^-1
1.703768292×10^0,-7.173682251×10^0,5.912255402×10^0,5.611830139×10^-1
1.713718292×10^0,-7.123087463×10^0,6.321953430×10^0,9.654922485×10^-1
1.723669292×10^0,-7.677684174×10^0,6.030509491×10^0,1.326691132×10^0
1.733619292×10^0,-7.251969452×10^0,6.506369934×10^0,1.626817017×10^0
1.743570292×10^0,-6.593788147×10^0,7.740553436×10^0,1.954635315×10^0
1.753520292×10^0,-7.079977112×10^0,6.423891449×10^0,2.442620544×10^0
1.763471292×10^0,-6.011199646×10^0,5.763764191×10^0,2.363734589×10^0
1.773421292×10^0,-5.360652466×10^0,5.800288239×10^0,2.284998322×10^0
1.783372292×10^0,-5.562432861×10^0,5.520220642×10^0,2.679428101×10^0
1.793322292×10^0,-5.967191162×10^0,5.129383392×10^0,2.771187286×10^0
1.803273292×10^0,-6.268813934×10^0,4.927303619×10^0,2.403701477×10^0
1.813223292×10^0,-6.613846436×10^0,4.943470001×10^0,2.299218750×10^0
1.823174292×10^0,-7.000342712×10^0,5.061574402×10^0,2.520758057×10^0
1.833124292×10^0,-7.225175171×10^0,5.192102966×10^0,2.863545227×10^0
1.843075292×10^0,-7.531288605×10^0,5.270988922×10^0,3.293600922×10^0
1.853025292×10^0,-7.836503906×10^0,5.295388184×10^0,3.411256256×10^0
1.862976292×10^0,-7.886050873×10^0,5.383554840×10^0,3.173849945×10^0
1.872926292×10^0,-6.831793213×10^0,5.648503876×10^0,3.529360657×10^0
1.882877292×10^0,-6.602919159×10^0,6.500532074×10^0,4.917424164×10^0
1.892827292×10^0,-8.451724548×10^0,6.179449768×10^0,5.084626465×10^0
1.902778292×10^0,-9.495953064×10^0,4.231849823×10^0,4.932842102×10^0
1.912728292×10^0,-9.021290131×10^0,4.440366211×10^0,3.809128876×10^0
1.922679292×10^0,-8.592731323×10^0,5.118605804×10^0,3.336112518×10^0
1.932629292×10^0,-8.921747131×10^0,5.059029694×10^0,3.189567261×10^0
1.942580292×10^0,-8.733738098×10^0,5.337151337×10^0,3.050207062×10^0
1.952530292×10^0,-8.650660858×10^0,5.932762756×10^0,3.208577728×10^0
1.962481292×10^0,-8.919501801×10^0,6.418652344×10^0,3.435954895×10^0
1.972431292×10^0,-8.986861725×10^0,6.685846710×10^0,3.406166840×10^0
1.982382292×10^0,-8.809181213×10^0,6.791227570×10^0,3.207529907×10^0
1.992332292×10^0,-8.603957977×10^0,6.750512238×10^0,3.084785156×10^0
2.002283292×10^0,-8.411757660×10^0,6.600524139×10^0,3.080294495×10^0
2.012233292×10^0,-8.266709290×10^0,6.364165649×10^0,3.159928894×10^0
2.022184292×10^0,-8.143216095×10^0,6.141279144×10^0,3.111878815×10^0
2.032134292×10^0,-8.015681305×10^0,5.906118164×10^0,2.959645386×10^0
2.042085292×10^0,-7.895032196×10^0,5.654192047×10^0,2.834804993×10^0
2.052035292×10^0,-7.766748962×10^0,5.411546631×10^0,2.672243042×10^0
2.061986292×10^0,-7.554789734×10^0,5.197042694×10^0,2.437531128×10^0
2.071936292×10^0,-7.314239960×10^0,5.015320587×10^0,2.213147736×10^0
2.081887292×10^0,-7.096742249×10^0,4.840334473×10^0,2.049987030×10^0
2.091837292×10^0,-6.830595703×10^0,4.728816376×10^0,2.009720764×10^0
2.101788292×10^0,-6.647376709×10^0,4.658013611×10^0,2.163600769×10^0
2.111738292×10^0,-6.649023285×10^0,4.552932129×10^0,2.361339569×10^0
2.121689292×10^0,-6.594087524×10^0,4.553680573×10^0,2.488275604×10^0
2.131639292×10^0,-6.578968964×10^0,4.633913727×10^0,2.545606384×10^0
2.141590292×10^0,-6.441704407×10^0,4.866529999×10^0,2.559377747×10^0
2.151540292×10^0,-6.350693665×10^0,5.216502228×10^0,2.559677124×10^0
2.161491292×10^0,-6.450086975×10^0,5.623356171×10^0,2.609673157×10^0
2.171441292×10^0,-6.633755035×10^0,6.123017120×10^0,2.675087128×10^0
2.181392292×10^0,-6.705156555×10^0,6.597380676×10^0,2.695594482×10^0
2.191342292×10^0,-6.568041687×10^0,7.107519836×10^0,2.631677399×10^0
2.201293292×10^0,-4.781955872×10^0,1.195503937×10^1,2.962938538×10^0
2.211243292×10^0,-6.734794922×10^0,9.119186554×10^0,2.581980743×10^0
2.221194292×10^0,-7.704777832×10^0,6.614894257×10^0,1.139280853×10^0
2.231144292×10^0,-6.994953918×10^0,5.258714447×10^0,4.953199768×10^-1
2.241094917×10^0,-6.673721924×10^0,4.422104187×10^0,1.457668762×10^0
2.251044917×10^0,-4.868326263×10^0,7.789202271×10^0,2.922672272×10^0
2.260995917×10^0,-5.471122742×10^0,7.505841522×10^0,3.084635468×10^0
2.270945917×10^0,-6.718778229×10^0,6.408473511×10^0,1.913321228×10^0
2.280896917×10^0,-6.633156281×10^0,6.708599396×10^0,1.533860321×10^0
2.290846917×10^0,-6.444997559×10^0,7.698041840×10^0,2.873873749×10^0
2.300797917×10^0,-6.678511963×10^0,8.336314545×10^0,3.740870819×10^0
2.310747917×10^0,-6.657555542×10^0,8.442294159×10^0,3.101400604×10^0
2.320698917×10^0,-6.656358032×10^0,8.342302094×10^0,2.060165863×10^0
2.330648917×10^0,-6.619085541×10^0,8.248297577×10^0,1.133143616×10^0
2.340599917×10^0,-6.603966980×10^0,7.966583405×10^0,6.562353516×10^-1
2.350549917×10^0,-6.537804565×10^0,7.303612061×10^0,5.551954651×10^-1
2.360500917×10^0,-6.437962189×10^0,6.442752228×10^0,7.159611511×10^-1
2.370450917×10^0,-6.424340515×10^0,5.554050293×10^0,9.610015869×10^-1
2.380400917×10^0,-6.453380127×10^0,4.608316956×10^0,5.460644531×10^-1
2.390351917×10^0,-6.463708649×10^0,3.898792419×10^0,-2.823129272×10^-1
2.400301917×10^0,-6.461014252×10^0,3.421584778×10^0,-1.034947815×10^0
2.410252917×10^0,-7.201823730×10^0,4.676275635×10^0,-2.080373840×10^0
2.420202917×10^0,-8.049510956×10^0,5.468278656×10^0,-1.152902527×10^0
2.430153917×10^0,-8.663683777×10^0,5.040168915×10^0,5.664221191×10^-1
2.440103917×10^0,-8.647367706×10^0,5.160967712×10^0,1.325493622×10^0
2.450054917×10^0,-8.220156097×10^0,5.864355011×10^0,1.778152313×10^0
2.460004917×10^0,-7.265591125×10^0,6.605763245×10^0,1.846110992×10^0
2.469955917×10^0,-5.441933441×10^0,7.413633270×10^0,1.443897400×10^0
2.479905917×10^0,-4.295916595×10^0,7.926167450×10^0,1.252295837×10^0
2.489856917×10^0,-4.181404724×10^0,8.005801849×10^0,1.032253418×10^0
2.499806917×10^0,-4.079466705×10^0,8.062982941×10^0,4.150868225×10^-1
2.509757917×10^0,-3.964505768×10^0,8.079448700×10^0,-3.710783386×10^-1
2.519707917×10^0,-4.249812469×10^0,7.890242157×10^0,-9.114546204×10^-1
2.529658917×10^0,-4.208049316×10^0,8.292605438×10^0,-1.328786774×10^0
2.539608917×10^0,-4.756359100×10^0,8.231682129×10^0,-1.978884888×10^0
2.549559917×10^0,-5.099295959×10^0,8.102201385×10^0,-2.312840424×10^0
2.559509917×10^0,-5.312901764×10^0,8.290958862×10^0,-1.731898499×10^0
2.569460917×10^0,-4.363276520×10^0,1.092248657×10^1,1.460512848×10^0
2.579410917×10^0,-5.127138062×10^0,1.116932327×10^1,3.007096710×10^0
2.589361917×10^0,-6.396199036×10^0,9.841135254×10^0,1.548829193×10^0
2.599311917×10^0,-7.436835022×10^0,9.384135590×10^0,-7.828720093×10^-1
2.609262917×10^0,-7.348219299×10^0,9.365125122×10^0,-2.003433838×10^0
2.619212917×10^0,-5.936205597×10^0,9.724677429×10^0,-3.297193451×10^0
2.629163917×10^0,-4.683760071×10^0,1.011102402×10^1,-4.044589233×10^0
2.639113917×10^0,-4.636608124×10^0,1.030801437×10^1,-3.915108490×10^0
2.649064917×10^0,-4.418361969×10^0,1.028571075×10^1,-2.708617401×10^0
2.659014917×10^0,-2.803819427×10^0,1.039198975×10^1,-2.632575531×10^0
2.668965917×10^0,-1.973047028×10^0,1.042267593×10^1,-2.156864777×10^0
2.678915917×10^0,-2.299368439×10^0,1.006147705×10^1,-9.713301086×10^-1
2.688866917×10^0,-3.478616180×10^0,9.564360809×10^0,1.998344421×10^-1
2.698816917×10^0,-4.166136475×10^0,9.277108154×10^0,-8.143066406×10^-2
2.708767917×10^0,-4.049528961×10^0,8.991651764×10^0,-9.234297180×10^-1
2.718717917×10^0,-3.489992523×10^0,8.735534363×10^0,-1.082099762×10^0
2.728668917×10^0,-3.249143372×10^0,8.443791046×10^0,-8.807684326×10^-1
2.738618917×10^0,-3.119812317×10^0,7.999215546×10^0,-6.041436768×10^-1
2.748569917×10^0,-3.221600647×10^0,7.172335052×10^0,-4.544549561×10^-1
2.758519917×10^0,-3.288661194×10^0,6.046526184×10^0,-4.305047607×10^-1
2.768470917×10^0,-3.493285675×10^0,4.873715057×10^0,-4.691244507×10^-1
2.778420917×10^0,-3.938010864×10^0,3.677253113×10^0,-5.307962036×10^-1
2.788371917×10^0,-4.979245605×10^0,2.913990326×10^0,-7.610174561×10^-1
2.798321917×10^0,-5.677992554×10^0,2.767445068×10^0,-1.183738403×10^0
2.808272917×10^0,-5.332660675×10^0,2.639610901×10^0,-1.379680939×10^0
2.818222917×10^0,-5.064418488×10^0,2.755919037×10^0,-1.337319031×10^0
2.828173917×10^0,-4.942272491×10^0,3.014132080×10^0,-1.952090607×10^0
2.838123917×10^0,-4.343068542×10^0,3.259471893×10^0,-2.375260620×10^0
2.848074917×10^0,-3.437451782×10^0,3.573069763×10^0,-2.951113129×10^0
2.858024917×10^0,-1.592987366×10^0,4.723277893×10^0,-4.270020447×10^0
2.867974917×10^0,2.248324585×10^-1,9.784852295×10^0,-6.412964172×10^0
2.877925917×10^0,3.863465881×10^-1,1.997491196×10^1,-9.145681458×10^0
2.887875917×10^0,-2.683918762×10^-1,2.745395920×10^1,-1.183753372×10^1
2.897826917×10^0,1.777703247×10^0,2.984344025×10^1,-1.098670303×10^1
2.907776917×10^0,4.570146332×10^0,2.632321060×10^1,-8.113128662×10^0
2.917727917×10^0,1.770817566×10^0,1.781235901×10^1,-5.654192047×10^0
2.927677917×10^0,-1.319057007×10^0,1.172466843×10^1,-4.154610443×10^0
2.937628917×10^0,-2.607128448×10^0,8.154592438×10^0,-3.347039795×10^0
2.947578917×10^0,-3.623065796×10^0,6.078709259×10^0,-2.752326508×10^0
2.957529917×10^0,-4.320615234×10^0,5.178780670×10^0,-2.208208008×10^0
2.967479917×10^0,-4.551435242×10^0,5.270390167×10^0,-1.767823792×10^0
2.977430917×10^0,-4.111949158×10^0,6.150559845×10^0,-1.486708374×10^0
2.987380917×10^0,-3.235970764×10^0,7.146887970×10^0,-1.505120087×10^0
2.997331917×10^0,-2.393522644×10^0,7.699688416×10^0,-1.750160522×10^0
3.007281917×10^0,-2.065105591×10^0,7.905959473×10^0,-2.111060028×10^0
3.017232917×10^0,-2.284399567×10^0,8.018824768×10^0,-2.555785217×10^0
3.027182917×10^0,-2.483635254×10^0,7.983647919×10^0,-2.957849121×10^0
3.037133917×10^0,-2.236648865×10^0,7.685018921×10^0,-3.049308929×10^0
3.047083917×10^0,-1.300196228×10^0,6.447542267×10^0,-2.816992035×10^0
3.057034917×10^0,-4.556524658×10^-1,5.974376221×10^0,-2.517464905×10^0
3.066984917×10^0,-1.067280579×10^-1,7.990084534×10^0,-2.960393829×10^0
3.076935917×10^0,-6.761439514×10^-1,9.196575623×10^0,-3.089724884×10^0
3.086885917×10^0,-1.091679840×10^0,9.810598755×10^0,-2.693498840×10^0
3.096836917×10^0,-1.235530701×10^0,1.023496628×10^1,-1.950144653×10^0
3.106786917×10^0,-1.332978058×10^0,1.048794022×10^1,-3.917353821×10^-1
3.116737917×10^0,-1.476679230×10^0,1.063717987×10^1,1.160087585×10^0
3.126687917×10^0,-1.548380127×10^0,1.043959076×10^1,1.647773438×10^0
3.136638917×10^0,-1.578617249×10^0,1.001836670×10^1,1.633103943×10^0
3.146588917×10^0,-1.725312195×10^0,9.655521240×10^0,1.146016846×10^0
3.156539917×10^0,-1.788630524×10^0,9.484876099×10^0,2.483335876×10^-1
3.166489917×10^0,-1.760638733×10^0,9.559570770×10^0,-5.288502502×10^-1
3.176440917×10^0,-1.714833984×10^0,9.793683929×10^0,-1.103355560×10^0
3.186390917×10^0,-1.667083282×10^0,1.006491989×10^1,-1.436412964×10^0
3.196341917×10^0,-1.739083557×10^0,1.030097900×10^1,-1.481768646×10^0
3.206291917×10^0,-1.828747101×10^0,1.030487091×10^1,-1.270557861×10^0
3.216242917×10^0,-1.835183716×10^0,1.007509872×10^1,-8.861572266×10^-1
3.226192917×10^0,-1.845512238×10^0,9.725276184×10^0,-4.614903259×10^-1
3.236143917×10^0,-1.942360840×10^0,9.492061157×10^0,-9.639953613×10^-2
3.246094375×10^0,-2.240840149×10^0,9.495354309×10^0,2.083666992×10^-1
3.256045375×10^0,-2.847827911×10^0,9.801168365×10^0,3.838018799×10^-1
3.265995375×10^0,-3.592828674×10^0,1.018766464×10^1,3.626957703×10^-1
3.275945375×10^0,-4.416266327×10^0,1.049437683×10^1,6.496490479×10^-2
3.285896375×10^0,-5.183421021×10^0,1.078447357×10^1,-3.399430847×10^-1
3.295846375×10^0,-5.989644470×10^0,1.081381256×10^1,-5.878276062×10^-1
3.305797375×10^0,-6.493496704×10^0,1.061816940×10^1,-5.698649597×10^-1
