"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.468298333×10^-1,-1.101219058×10^-1,-1.139201783×10^-2,1.023834385×10^-2
3.567798333×10^-1,-1.253522635×10^-1,-1.846537367×10^-2,1.605122536×10^-2
3.667298333×10^-1,-1.371909976×10^-1,-3.571671993×10^-2,1.910147071×10^-2
3.766798333×10^-1,-1.416379511×10^-1,-5.939887837×10^-2,1.647506095×10^-2
3.866298333×10^-1,-1.404915154×10^-1,-8.764941245×10^-2,1.460890751×10^-2
3.965798333×10^-1,-1.277472228×10^-1,-9.490919113×10^-2,1.355828997×10^-2
4.065298333×10^-1,-1.068694666×10^-1,-7.493356615×10^-2,1.605208963×10^-2
4.164798333×10^-1,-7.927005738×10^-2,-3.812335059×10^-2,1.818501577×10^-2
4.264288333×10^-1,-6.131182984×10^-2,-9.481052868×10^-3,2.133553475×10^-2
4.363788333×10^-1,-5.516126007×10^-2,-1.503553824×10^-3,2.669914067×10^-2
4.463288333×10^-1,-6.673039496×10^-2,-1.175749488×10^-2,3.137763217×10^-2
4.562788333×10^-1,-8.739759028×10^-2,-3.160496801×10^-2,3.518408909×10^-2
4.662288333×10^-1,-1.064911932×10^-1,-4.353146255×10^-2,4.027955234×10^-2
4.761788333×10^-1,-1.136681437×10^-1,-4.940373451×10^-2,3.798630461×10^-2
4.861288333×10^-1,-1.160858646×10^-1,-5.372414738×10^-2,3.421964124×10^-2
4.960788333×10^-1,-1.146360412×10^-1,-6.083026528×10^-2,3.117191978×10^-2
5.060288333×10^-1,-1.115961149×10^-1,-7.103426009×10^-2,3.230559453×10^-2
5.159778333×10^-1,-9.739454091×10^-2,-7.129418850×10^-2,3.723670542×10^-2
5.259278333×10^-1,-7.900446653×10^-2,-6.852722913×10^-2,3.698217124×10^-2
5.358778333×10^-1,-6.232162938×10^-2,-6.486883759×10^-2,3.223215789×10^-2
5.458278333×10^-1,-5.087223649×10^-2,-6.362578273×10^-2,2.351213619×10^-2
5.557778333×10^-1,-4.988686740×10^-2,-6.580504775×10^-2,1.684384793×10^-2
5.657278333×10^-1,-4.992061481×10^-2,-6.371194869×10^-2,1.382828504×10^-2
5.756778333×10^-1,-5.383013561×10^-2,-5.719572306×10^-2,7.796757855×10^-3
5.856278333×10^-1,-6.088787690×10^-2,-5.297271907×10^-2,2.656434430×10^-3
5.955778333×10^-1,-6.744271517×10^-2,-5.245446786×10^-2,3.353117732×10^-3
6.055278333×10^-1,-7.090712339×10^-2,-5.402789265×10^-2,9.964037687×10^-3
6.154768333×10^-1,-7.006157190×10^-2,-5.136153474×10^-2,1.539768651×10^-2
6.254268333×10^-1,-6.862924993×10^-2,-4.989725351×10^-2,2.065196261×10^-2
6.353768333×10^-1,-6.291463971×10^-2,-5.010817572×10^-2,2.126688696×10^-2
6.453268333×10^-1,-5.716037378×10^-2,-5.054558069×10^-2,2.139742672×10^-2
6.552768333×10^-1,-5.015279725×10^-2,-5.247823521×10^-2,1.752545685×10^-2
6.652268333×10^-1,-4.673041776×10^-2,-4.997751489×10^-2,1.026400458×10^-2
6.751768333×10^-1,-4.808570072×10^-2,-5.239965767×10^-2,4.366701469×10^-3
6.851268333×10^-1,-4.976315424×10^-2,-5.410799384×10^-2,4.675226286×10^-3
6.950768333×10^-1,-4.655164853×10^-2,-5.702468753×10^-2,4.434476607×10^-3
7.050268333×10^-1,-3.992693126×10^-2,-5.901141837×10^-2,-2.952411305×10^-4
7.149758333×10^-1,-3.750931472×10^-2,-6.158216670×10^-2,-4.257758148×10^-3
7.249257083×10^-1,-3.965350240×10^-2,-6.629874557×10^-2,-7.436976302×10^-3
7.348757083×10^-1,-4.459659383×10^-2,-6.881143898×10^-2,-6.523245946×10^-3
7.448257083×10^-1,-4.881554842×10^-2,-6.695348024×10^-2,1.227483153×10^-5
7.547757083×10^-1,-5.681062490×10^-2,-6.782113761×10^-2,6.983052008×10^-4
7.647257083×10^-1,-6.318114698×10^-2,-7.591143996×10^-2,1.451666933×10^-3
7.746757083×10^-1,-6.564830244×10^-2,-8.403088152×10^-2,-1.730810618×10^-3
7.846257083×10^-1,-5.561743304×10^-2,-8.158655465×10^-2,-5.555247422×10^-3
7.945757083×10^-1,-3.831567615×10^-2,-7.672841847×10^-2,-1.790565625×10^-2
8.045257083×10^-1,-2.200652473×10^-2,-7.095571607×10^-2,-3.366988152×10^-2
8.144747083×10^-1,-1.592892595×10^-2,-6.959591061×10^-2,-4.548872262×10^-2
8.244247083×10^-1,-1.854466088×10^-2,-5.986755341×10^-2,-4.942908138×10^-2
8.343747083×10^-1,-2.754108608×10^-2,-4.651339725×10^-2,-4.210805148×10^-2
8.443247083×10^-1,-3.621438891×10^-2,-2.940217778×10^-2,-3.223215044×10^-2
8.542747083×10^-1,-4.415140674×10^-2,-1.676361263×10^-2,-2.472283505×10^-2
8.642247083×10^-1,-5.025678128×10^-2,-1.085045002×10^-2,-1.651331037×10^-2
8.741747083×10^-1,-4.924637824×10^-2,-3.900931682×10^-3,-1.015927456×10^-2
8.841247083×10^-1,-4.758161679×10^-2,-5.237746984×10^-3,-7.187395357×10^-3
8.940747083×10^-1,-4.521619529×10^-2,-1.281603798×10^-2,-5.165257026×10^-3
9.040237083×10^-1,-4.639909789×10^-2,-3.091531433×10^-2,-9.004417807×10^-4
9.139737083×10^-1,-4.504994303×10^-2,-5.451864004×10^-2,5.583822727×10^-3
9.239237083×10^-1,-4.097883403×10^-2,-7.278665155×10^-2,9.543979540×10^-3
9.338737083×10^-1,-3.611883149×10^-2,-9.364053607×10^-2,1.279543340×10^-2
9.438237083×10^-1,-3.372109309×10^-2,-1.063159034×10^-1,8.672044612×10^-3
9.537737083×10^-1,-2.963660099×10^-2,-1.119892374×10^-1,1.004537567×10^-3
9.637237083×10^-1,-2.302850038×10^-2,-1.096485853×10^-1,-9.632127360×10^-3
9.736737083×10^-1,-1.827209443×10^-2,-1.034162566×10^-1,-2.425128594×10^-2
9.836237083×10^-1,-1.812753454×10^-2,-9.388398379×10^-2,-3.353220969×10^-2
9.935737083×10^-1,-2.044102177×10^-2,-8.390271664×10^-2,-3.888196871×10^-2
1.003522708×10^0,-2.515009977×10^-2,-7.535036653×10^-2,-4.005022720×10^-2
1.013472708×10^0,-3.036883101×10^-2,-6.504978985×10^-2,-3.904248774×10^-2
1.023422708×10^0,-3.487932310×10^-2,-6.540558487×10^-2,-3.702091798×10^-2
1.033372708×10^0,-3.447878361×10^-2,-7.224192470×10^-2,-3.769363463×10^-2
1.043322708×10^0,-3.248509765×10^-2,-8.471357077×10^-2,-3.928371146×10^-2
1.053272708×10^0,-2.379946411×10^-2,-9.681870788×10^-2,-3.931540251×10^-2
1.063222708×10^0,-1.285345946×10^-2,-1.139652655×10^-1,-4.521584138×10^-2
1.073172708×10^0,2.579026157×10^-3,-1.316438764×10^-1,-4.728298634×10^-2
1.083122708×10^0,1.663720049×10^-2,-1.496428996×10^-1,-4.815378040×10^-2
1.093072708×10^0,2.384930663×10^-2,-1.643275768×10^-1,-4.788853228×10^-2
1.103021708×10^0,2.077788301×10^-2,-1.720294356×10^-1,-4.393427074×10^-2
1.112971708×10^0,7.671935484×10^-3,-1.750723571×10^-1,-3.751045465×10^-2
1.122921708×10^0,-4.355795681×10^-3,-1.771290749×10^-1,-3.034280986×10^-2
1.132871708×10^0,-1.571364515×10^-2,-1.726075560×10^-1,-2.655446343×10^-2
1.142821708×10^0,-1.851124875×10^-2,-1.526261568×10^-1,-2.865312621×10^-2
1.152771708×10^0,-1.556552760×10^-2,-1.259047985×10^-1,-3.640931472×10^-2
1.162721708×10^0,-1.234544814×10^-2,-1.000700220×10^-1,-4.378912598×10^-2
1.172671708×10^0,-6.587161683×10^-3,-7.123038918×10^-2,-4.724963754×10^-2
1.182621708×10^0,-1.577152987×10^-3,-4.456247762×10^-2,-4.788919911×10^-2
1.192571708×10^0,-7.768730866×10^-4,-2.660291828×10^-2,-4.418873414×10^-2
1.202520708×10^0,-1.184699475×10^-3,-2.047786489×10^-2,-3.889328986×10^-2
1.212470708×10^0,-3.191923955×10^-3,-2.348643728×10^-2,-3.125428036×10^-2
1.222420708×10^0,-1.468256116×10^-3,-4.076468572×10^-2,-2.485217154×10^-2
1.232370708×10^0,3.278828459×10^-3,-6.462740153×10^-2,-2.097487450×10^-2
1.242320708×10^0,2.091844752×10^-2,-9.131193906×10^-2,-2.105272934×10^-2
1.252270708×10^0,4.998312518×10^-2,-1.120268032×10^-1,-2.316488326×10^-2
1.262220708×10^0,7.801865786×10^-2,-1.305652559×10^-1,-2.665663511×10^-2
1.272170708×10^0,1.003359482×10^-1,-1.476006955×10^-1,-2.381371148×10^-2
1.282120708×10^0,1.095454544×10^-1,-1.599147618×10^-1,-1.623902284×10^-2
1.292069708×10^0,1.066141129×10^-1,-1.606705785×10^-1,-6.130994298×10^-3
1.302019708×10^0,9.688501805×10^-2,-1.566784084×10^-1,8.359102067×10^-4
1.311969708×10^0,8.846516907×10^-2,-1.547737122×10^-1,-6.549272221×10^-4
1.321919708×10^0,8.192016184×10^-2,-1.642253548×10^-1,-1.351325959×10^-2
1.331869708×10^0,8.469996601×10^-2,-1.766101122×10^-1,-3.623295575×10^-2
1.341819708×10^0,1.009822711×10^-1,-1.933829784×10^-1,-6.011298671×10^-2
1.351769708×10^0,1.194211990×10^-1,-2.072516531×10^-1,-8.482605219×10^-2
1.361719708×10^0,1.353626251×10^-1,-2.134887725×10^-1,-1.032908112×10^-1
1.371669708×10^0,1.504981667×10^-1,-2.142424434×10^-1,-1.129586250×10^-1
1.381619708×10^0,1.633752137×10^-1,-2.139783502×10^-1,-1.184357852×10^-1
1.391568708×10^0,1.760023236×10^-1,-2.149197757×10^-1,-1.250865012×10^-1
1.401518708×10^0,1.837638468×10^-1,-2.249729335×10^-1,-1.432485580×10^-1
1.411468708×10^0,1.909392029×10^-1,-2.367188036×10^-1,-1.786952317×10^-1
1.421418708×10^0,1.902482808×10^-1,-2.558530867×10^-1,-2.265349776×10^-1
1.431368708×10^0,1.881755441×10^-1,-2.824878693×10^-1,-2.892894447×10^-1
1.441318708×10^0,1.833918840×10^-1,-3.086733222×10^-1,-3.596253097×10^-1
1.451268708×10^0,1.771252006×10^-1,-3.262701631×10^-1,-4.300192893×10^-1
1.461218708×10^0,1.735534370×10^-1,-3.056854308×10^-1,-4.834923446×10^-1
1.471168708×10^0,1.776389927×10^-1,-2.451357841×10^-1,-5.134958029×10^-1
1.481117708×10^0,1.876501143×10^-1,-1.573520154×10^-1,-5.178621411×10^-1
1.491067708×10^0,1.936632544×10^-1,-5.157230794×10^-2,-5.159763694×10^-1
1.501017708×10^0,1.909411252×10^-1,4.348805174×10^-2,-5.173756480×10^-1
1.510967708×10^0,1.692097336×10^-1,9.649295360×10^-2,-5.408351421×10^-1
1.520917708×10^0,1.502380818×10^-1,1.442593187×10^-1,-5.991036892×10^-1
1.530867708×10^0,1.544946134×10^-1,1.821720898×10^-1,-6.649029255×10^-1
1.540817708×10^0,1.896853149×10^-1,2.083703876×10^-1,-7.387768626×10^-1
1.550767708×10^0,2.515513599×10^-1,2.649031878×10^-1,-8.276406527×10^-1
1.560717708×10^0,3.265154362×10^-1,3.375291228×10^-1,-9.303305745×10^-1
1.570667708×10^0,3.923969865×10^-1,4.074400365×10^-1,-1.021754503×10^0
1.580616708×10^0,4.204612076×10^-1,4.356238246×10^-1,-1.087309599×10^0
1.590566708×10^0,4.062140882×10^-1,4.474631846×10^-1,-1.119487524×10^0
1.600516708×10^0,3.767924011×10^-1,4.778500795×10^-1,-1.106917024×10^0
1.610466708×10^0,3.642960489×10^-1,5.780744553×10^-1,-1.044958353×10^0
1.620416708×10^0,3.836378455×10^-1,6.989123821×10^-1,-9.449458122×10^-1
1.630366708×10^0,4.398172200×10^-1,7.588883638×10^-1,-8.285254836×10^-1
1.640316708×10^0,5.412049294×10^-1,7.292915583×10^-1,-7.239258289×10^-1
1.650266708×10^0,7.003538013×10^-1,6.494721174×10^-1,-6.574559808×10^-1
1.660216708×10^0,9.604431987×10^-1,7.583150268×10^-1,-6.376626492×10^-1
1.670166708×10^0,1.204803705×10^0,5.632062554×10^-1,-6.350638866×10^-1
1.680115708×10^0,1.314414859×10^0,1.967575587×10^-2,-6.440256834×10^-1
1.690065708×10^0,8.783794641×10^-1,-1.105843544×10^0,-3.178419471×10^-1
1.700015708×10^0,8.941789269×10^-1,-2.757187188×10^-1,-8.899492025×10^-2
1.709965708×10^0,9.645298123×10^-1,-9.113395959×10^-2,-8.572243154×10^-2
1.719915333×10^0,1.014423370×10^0,-4.773291945×10^-1,-1.087066904×10^-1
1.729865333×10^0,1.150693774×10^0,-6.991595626×10^-1,-2.184353322×10^-1
1.739815333×10^0,1.118663073×10^0,-7.710379362×10^-1,-3.607684374×10^-1
1.749765333×10^0,9.112340212×10^-1,-5.084525943×10^-1,-5.263832211×10^-1
1.759715333×10^0,6.988049150×10^-1,-2.048149407×10^-1,-8.195712566×10^-1
1.769664333×10^0,5.684399605×10^-1,-1.121502519×10^-1,-1.289368868×10^0
1.779614333×10^0,4.133321941×10^-1,-1.246903464×10^-1,-1.729261994×10^0
1.789564333×10^0,3.519555926×10^-2,3.560035825×10^-1,-2.056080103×10^0
1.799514333×10^0,-2.689437568×10^-1,3.630048931×10^-1,-2.100973368×10^0
1.809464333×10^0,-3.624577224×10^-1,6.834342331×10^-2,-2.024721622×10^0
1.819414333×10^0,-2.737634778×10^-1,-1.208367199×10^-1,-1.910018444×10^0
1.829364333×10^0,-6.832592189×10^-2,1.135460846×10^-2,-1.820975900×10^0
1.839314333×10^0,1.166005284×10^-1,4.452805519×10^-1,-1.713360429×10^0
1.849264333×10^0,2.021069080×10^-1,8.380781412×10^-1,-1.596763730×10^0
1.859214333×10^0,3.675320446×10^-1,9.048563242×10^-1,-1.545926094×10^0
1.869163333×10^0,7.740616798×10^-1,9.186014533×10^-1,-1.672818542×10^0
1.879113333×10^0,1.101667643×10^0,8.868137002×10^-1,-1.967504621×10^0
1.889063333×10^0,1.360370755×10^0,1.118838906×10^0,-2.229869127×10^0
1.899013333×10^0,1.602828860×10^0,1.452873468×10^0,-2.395577669×10^0
1.908963333×10^0,1.755222917×10^0,1.745302916×10^0,-2.435302258×10^0
1.918913333×10^0,1.895966053×10^0,1.829261661×10^0,-2.399703264×10^0
1.928863333×10^0,2.058100939×10^0,1.913039446×10^0,-2.355788469×10^0
1.938813333×10^0,2.191237450×10^0,2.084298134×10^0,-2.322993517×10^0
1.948763333×10^0,2.276880503×10^0,2.209363699×10^0,-2.271363735×10^0
1.958713333×10^0,2.328607321×10^0,2.291743994×10^0,-2.197306156×10^0
1.968662333×10^0,2.426475048×10^0,2.341737032×10^0,-2.129342556×10^0
1.978612333×10^0,2.546442032×10^0,2.329155684×10^0,-2.101149559×10^0
1.988562333×10^0,2.684145689×10^0,2.211415291×10^0,-2.076481342×10^0
1.998512333×10^0,2.810592651×10^0,2.048936129×10^0,-2.082576990×10^0
2.008462333×10^0,2.911976099×10^0,1.947667003×10^0,-2.018382549×10^0
2.018412333×10^0,2.996524811×10^0,1.931520462×10^0,-1.909882903×10^0
2.028362333×10^0,3.079529047×10^0,1.836306810×10^0,-1.856585264×10^0
2.038312333×10^0,3.147207499×10^0,1.807962894×10^0,-1.855883956×10^0
2.048262333×10^0,3.152003288×10^0,1.901455522×10^0,-1.787953138×10^0
2.058211333×10^0,3.069079876×10^0,2.040597916×10^0,-1.732155323×10^0
2.068161333×10^0,2.875295877×10^0,2.200155258×10^0,-1.750393510×10^0
2.078111333×10^0,2.606076956×10^0,2.230835438×10^0,-1.835145950×10^0
2.088061333×10^0,2.302733898×10^0,2.131599665×10^0,-1.931001067×10^0
2.098011333×10^0,2.006931543×10^0,1.999001741×10^0,-1.998806238×10^0
2.107961333×10^0,1.764373302×10^0,1.893027902×10^0,-2.019881725×10^0
2.117911333×10^0,1.606100917×10^0,1.807981730×10^0,-2.011534214×10^0
2.127861333×10^0,1.502478361×10^0,1.762524724×10^0,-1.973627687×10^0
2.137811333×10^0,1.459115624×10^0,1.654741526×10^0,-1.874043703×10^0
2.147761333×10^0,1.496409774×10^0,1.338885546×10^0,-1.656208873×10^0
2.157710333×10^0,1.519690156×10^0,1.070769906×10^0,-1.410432577×10^0
2.167660333×10^0,1.510276914×10^0,8.976861835×10^-1,-1.177172184×10^0
2.177610333×10^0,1.571375608×10^0,7.637887597×10^-1,-8.948659301×10^-1
2.187560333×10^0,1.742384672×10^0,6.557592154×10^-1,-5.206675529×10^-1
2.197510333×10^0,1.883034110×10^0,5.570181012×10^-1,-3.527396023×10^-1
2.207460333×10^0,1.954452634×10^0,2.827095389×10^-1,-4.014834464×10^-1
2.217410333×10^0,1.921301126×10^0,8.361131698×10^-2,-5.815917253×10^-1
2.227360333×10^0,1.868890643×10^0,3.623421490×10^-2,-7.469599247×10^-1
2.237310333×10^0,1.826271057×10^0,1.758733690×10^-1,-8.514593244×10^-1
2.247260333×10^0,1.797745347×10^0,4.253902435×10^-1,-8.899577260×10^-1
2.257209333×10^0,1.790033937×10^0,6.542697549×10^-1,-9.059472084×10^-1
2.267159333×10^0,1.793863058×10^0,8.054483533×10^-1,-9.161964059×10^-1
2.277109333×10^0,1.795330882×10^0,8.770783544×10^-1,-9.302258492×10^-1
2.287059333×10^0,1.771227241×10^0,8.657234311×10^-1,-9.929981828×10^-1
2.297009333×10^0,1.734190464×10^0,7.976288795×10^-1,-1.077997446×10^0
2.306959333×10^0,1.670250416×10^0,7.948114872×10^-1,-1.142648578×10^0
2.316909333×10^0,1.614252210×10^0,8.007801771×10^-1,-1.129333854×10^0
2.326859333×10^0,1.552634597×10^0,8.122118115×10^-1,-9.836104512×10^-1
2.336809333×10^0,1.494425416×10^0,7.429425120×10^-1,-7.964250445×10^-1
2.346758333×10^0,1.448989511×10^0,5.368953347×10^-1,-6.305159926×10^-1
2.356708333×10^0,1.413693309×10^0,2.826012373×10^-1,-5.013476014×10^-1
2.366658333×10^0,1.364580631×10^0,4.834531993×10^-2,-3.830310404×10^-1
2.376608333×10^0,1.178874135×10^0,-3.061692417×10^-1,-3.492001891×10^-1
2.386558333×10^0,8.688375354×10^-1,-5.953099132×10^-1,-2.045777887×10^-1
2.396508333×10^0,7.052958608×10^-1,-5.871337056×10^-1,-5.998583511×10^-4
2.406458333×10^0,7.695624828×10^-1,-2.995640039×10^-1,9.193594009×10^-2
2.416408333×10^0,1.004510283×10^0,-1.309182774×10^-2,1.129695922×10^-1
2.426358333×10^0,1.242016077×10^0,1.763888896×10^-1,1.257740706×10^-1
2.436308333×10^0,1.433720946×10^0,1.177613586×10^-1,1.466756463×10^-1
2.446257333×10^0,1.538057208×10^0,-9.748969972×10^-2,1.709343791×10^-1
2.456207333×10^0,1.564401746×10^0,-3.124891520×10^-1,2.160103768×10^-1
2.466157333×10^0,1.525120139×10^0,-5.207720399×10^-1,2.884774208×10^-1
2.476107333×10^0,1.415412903×10^0,-7.335945964×10^-1,3.639107645×10^-1
2.486057333×10^0,1.263030529×10^0,-8.639382124×10^-1,4.234132469×10^-1
2.496007333×10^0,1.110147595×10^0,-8.785486817×10^-1,4.711695313×10^-1
2.505957333×10^0,1.006283522×10^0,-8.812424541×10^-1,5.331050754×10^-1
2.515907333×10^0,9.631279707×10^-1,-1.067976117×10^0,5.889070034×10^-1
2.525857333×10^0,9.107249975×10^-1,-1.296721101×10^0,6.338227987×10^-1
2.535806333×10^0,8.367725611×10^-1,-1.357836366×10^0,6.179898381×10^-1
2.545756333×10^0,8.137332797×10^-1,-1.774959326×10^0,5.791343451×10^-1
2.555706333×10^0,7.944056988×10^-1,-2.138821602×10^0,5.912230015×10^-1
2.565656333×10^0,8.143599629×10^-1,-2.106711864×10^0,2.176813781×10^-1
2.575606333×10^0,9.779882431×10^-1,-1.576589704×10^0,3.096897155×10^-2
2.585556333×10^0,1.188911557×10^0,-9.719603062×10^-1,-8.180524409×10^-2
2.595506333×10^0,1.306909561×10^0,-8.417962193×10^-1,-2.579524219×10^-1
2.605456333×10^0,1.329702735×10^0,-1.258746386×10^0,-3.494205773×10^-1
2.615406333×10^0,1.194457531×10^0,-1.959676147×10^0,-3.339678645×10^-1
2.625356333×10^0,9.574137926×10^-1,-2.862229109×10^0,9.542663395×10^-2
2.635305333×10^0,8.393011093×10^-1,-3.235495090×10^0,3.651308417×10^-1
2.645255333×10^0,8.786045313×10^-1,-2.787412167×10^0,4.335160255×10^-1
2.655205333×10^0,1.001414418×10^0,-1.884362340×10^0,4.215848148×10^-1
2.665155333×10^0,1.062467337×10^0,-1.132826090×10^0,5.436606407×10^-1
2.675105333×10^0,9.892637730×10^-1,-7.677677274×10^-1,7.091904283×10^-1
2.685055333×10^0,8.771982193×10^-1,-7.238325477×10^-1,7.823929787×10^-1
2.695005333×10^0,7.668184042×10^-1,-7.671650648×10^-1,8.005425334×10^-1
2.704955333×10^0,6.843107343×10^-1,-7.724335790×10^-1,7.632673383×10^-1
2.714905333×10^0,6.450547576×10^-1,-7.182553411×10^-1,7.013787627×10^-1
2.724855250×10^0,6.392450333×10^-1,-6.441235542×10^-1,6.547398567×10^-1
2.734804250×10^0,6.614915729×10^-1,-5.747401118×10^-1,6.407842040×10^-1
2.744754250×10^0,7.079429626×10^-1,-4.357732236×10^-1,6.680845022×10^-1
2.754704250×10^0,7.613615990×10^-1,-2.056771219×10^-1,7.065510154×10^-1
2.764654250×10^0,7.588078976×10^-1,5.321409553×10^-2,7.551239133×10^-1
2.774604250×10^0,6.833544970×10^-1,2.891382873×10^-1,8.000690937×10^-1
2.784554250×10^0,5.370553732×10^-1,4.363959134×10^-1,8.051155210×10^-1
2.794504250×10^0,3.612114489×10^-1,5.214552879×10^-1,7.475113869×10^-1
2.804454250×10^0,1.974148005×10^-1,5.770130754×10^-1,6.426438093×10^-1
2.814404250×10^0,5.923080444×10^-2,6.291416287×10^-1,5.024638772×10^-1
2.824353250×10^0,-5.757943168×10^-2,6.675904989×10^-1,3.725529909×10^-1
2.834303250×10^0,-1.550207436×10^-1,6.219483018×10^-1,2.736178637×10^-1
2.844253250×10^0,-2.282054722×10^-1,4.985363781×10^-1,1.933634877×10^-1
2.854203250×10^0,-2.692855597×10^-1,4.063676894×10^-1,1.185836717×10^-1
2.864153250×10^0,-2.801091969×10^-1,4.426982403×10^-1,5.856081098×10^-2
2.874103250×10^0,-2.638663948×10^-1,5.526220798×10^-1,-2.217446687×10^-3
2.884053250×10^0,-2.295534462×10^-1,6.971774101×10^-1,-5.112799630×10^-2
2.894003250×10^0,-2.098360509×10^-1,8.400534987×10^-1,-1.173304692×10^-1
2.903953250×10^0,-2.013916969×10^-1,9.058322310×10^-1,-1.870147437×10^-1
2.913903250×10^0,-1.817167401×10^-1,8.844364285×10^-1,-2.194473892×10^-1
2.923852250×10^0,-1.483175009×10^-1,8.325663209×10^-1,-2.287394255×10^-1
2.933802250×10^0,-1.124367043×10^-1,8.008319736×10^-1,-2.160011381×10^-1
2.943752250×10^0,-6.860160828×10^-2,8.038815856×10^-1,-1.652849615×10^-1
2.953702250×10^0,2.208193997×10^-3,7.862382531×10^-1,-8.309391886×10^-2
2.963652250×10^0,1.568678021×10^-1,5.878759027×10^-1,3.645768389×10^-3
2.973602250×10^0,4.148793817×10^-1,1.984698027×10^-1,6.851025671×10^-2
2.983552250×10^0,6.992583871×10^-1,-1.876648515×10^-1,1.488895118×10^-1
2.993502250×10^0,8.992418051×10^-1,-3.750535250×10^-1,2.250555307×10^-1
3.003452250×10^0,1.017171025×10^0,-3.183899820×10^-1,2.624700069×10^-1
3.013401250×10^0,1.067526817×10^0,-3.487747535×10^-2,2.814336121×10^-1
3.023351250×10^0,1.038973212×10^0,3.645870984×10^-1,3.093326092×10^-1
3.033301250×10^0,9.293325543×10^-1,7.593600750×10^-1,3.297582865×10^-1
3.043251250×10^0,7.973050475×10^-1,1.089955807×10^0,3.796627522×10^-1
3.053201250×10^0,6.608017087×10^-1,1.315979481×10^0,4.642002285×10^-1
3.063151250×10^0,5.747339129×10^-1,1.399201870×10^0,5.637007356×10^-1
3.073101250×10^0,5.958301425×10^-1,1.359680176×10^0,6.318055391×10^-1
3.083051250×10^0,6.764533520×10^-1,1.284703851×10^0,6.637269855×10^-1
3.093001250×10^0,6.941168904×10^-1,1.222049713×10^0,6.755425930×10^-1
3.102951250×10^0,5.863885283×10^-1,1.217798233×10^0,6.750016809×10^-1
3.112900250×10^0,3.815602064×10^-1,1.316717148×10^0,6.795938611×10^-1
