"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
9.950122083×10^-1,-4.792014062×10^-1,5.505890250×10^-1,1.312973976×10^0
1.004962208×10^0,-3.406340778×10^-1,4.995738566×10^-1,1.434901357×10^0
1.014912208×10^0,-1.708143950×10^-1,4.208540022×10^-1,1.589271426×10^0
1.024862208×10^0,4.526993260×10^-2,2.743939161×10^-1,1.767845750×10^0
1.034811208×10^0,2.948246598×10^-1,9.046695381×10^-2,1.955778360×10^0
1.044761208×10^0,5.762514472×10^-1,-4.118045326×10^-3,2.144236326×10^0
1.054711208×10^0,9.095100760×10^-1,2.065526545×10^-1,2.289818048×10^0
1.064661208×10^0,1.198860526×10^0,4.645254314×10^-1,2.280523062×10^0
1.074611208×10^0,1.317154408×10^0,4.293637276×10^-1,1.818286180×10^0
1.084561208×10^0,1.181073785×10^0,-2.156261802×10^-1,8.374128938×10^-1
1.094511208×10^0,1.140780926×10^0,-8.805418611×10^-1,-1.962749362×10^-1
1.104461208×10^0,1.275943995×10^0,-1.173777461×10^0,-9.646623731×10^-1
1.114411208×10^0,1.496553302×10^0,-1.312228799×10^0,-1.440746546×10^0
1.124360583×10^0,1.713303089×10^0,-1.409143209×10^0,-1.772747397×10^0
1.134309583×10^0,1.792975307×10^0,-1.844873309×10^0,-2.003212214×10^0
1.144259583×10^0,1.769902110×10^0,-2.474025011×10^0,-2.069664955×10^0
1.154209583×10^0,1.795264721×10^0,-2.540141821×10^0,-2.052759647×10^0
1.164159583×10^0,1.765274167×10^0,-2.738405943×10^0,-1.996084094×10^0
1.174109583×10^0,1.705016971×10^0,-2.917853355×10^0,-1.924323320×10^0
1.184059583×10^0,1.583660722×10^0,-3.134887218×10^0,-1.869258046×10^0
1.194009583×10^0,1.384843946×10^0,-3.266793013×10^0,-1.788120866×10^0
1.203959583×10^0,1.098623514×10^0,-3.238193274×10^0,-1.680693746×10^0
1.213909583×10^0,6.747848988×10^-1,-3.760367393×10^0,-1.591009140×10^0
1.223859583×10^0,2.803999782×10^-1,-4.417249680×10^0,-1.533232808×10^0
1.233808583×10^0,6.714121439×10^-3,-4.275974274×10^0,-1.514026284×10^0
1.243758583×10^0,-2.145357132×10^-1,-3.879288197×10^0,-1.518413544×10^0
1.253708583×10^0,-4.543291330×10^-1,-3.318167448×10^0,-1.566403627×10^0
1.263658583×10^0,-6.716494560×10^-1,-2.126279593×10^0,-1.653471351×10^0
1.273608583×10^0,-5.299786329×10^-1,-7.521872520×10^-1,-1.677054167×10^0
1.283558583×10^0,-3.528507352×10^-1,4.533935487×10^-1,-1.712837815×10^0
1.293508583×10^0,-2.456854135×10^-1,2.475647330×10^-1,-1.397907495×10^0
1.303458583×10^0,-2.471257746×10^-1,-6.940299273×10^-1,-1.016097546×10^0
1.313408583×10^0,-2.745352983×10^-1,-1.106553793×10^0,-9.844262004×10^-1
1.323358583×10^0,-8.123913407×10^-2,-1.339830637×10^0,-1.002735496×10^0
1.333307583×10^0,9.395451844×10^-2,-1.807185411×10^0,-8.585950732×10^-1
1.343257583×10^0,1.492082775×10^-1,-2.352484703×10^0,-6.664920449×10^-1
1.353207583×10^0,2.051644921×10^-1,-2.907857418×10^0,-5.334002972×10^-1
1.363157583×10^0,2.998348475×10^-1,-3.424532890×10^0,-4.789764583×10^-1
1.373107583×10^0,4.073269367×10^-1,-3.767774582×10^0,-6.154461503×10^-1
1.383057583×10^0,5.412753820×10^-1,-3.941063881×10^0,-9.106885791×10^-1
1.393007583×10^0,7.329729199×10^-1,-3.968122959×10^0,-1.271107554×10^0
1.402957583×10^0,9.479834437×10^-1,-3.901070595×10^0,-1.617642522×10^0
1.412907583×10^0,1.130599260×10^0,-3.864567995×10^0,-1.891197920×10^0
1.422857583×10^0,1.227043748×10^0,-3.908309460×10^0,-2.046569347×10^0
1.432806583×10^0,1.245359659×10^0,-3.981507540×10^0,-2.176799536×10^0
1.442756583×10^0,1.240122437×10^0,-4.082847595×10^0,-2.243570328×10^0
1.452706583×10^0,1.227457285×10^0,-4.140722275×10^0,-2.222431660×10^0
1.462656583×10^0,1.204290748×10^0,-4.195418358×10^0,-2.216992140×10^0
1.472606583×10^0,1.168188691×10^0,-4.287520409×10^0,-2.261370420×10^0
1.482556583×10^0,1.149016738×10^0,-4.369591713×10^0,-2.379611492×10^0
1.492506583×10^0,1.161405206×10^0,-4.538701057×10^0,-2.597273588×10^0
1.502456583×10^0,1.182048798×10^0,-4.702551842×10^0,-2.857398987×10^0
1.512406583×10^0,1.176419139×10^0,-4.704398155×10^0,-3.065765142×10^0
1.522356583×10^0,1.126713276×10^0,-4.431539536×10^0,-3.156690121×10^0
1.532305583×10^0,1.030837297×10^0,-3.939766407×10^0,-3.095817566×10^0
1.542255583×10^0,9.068918824×10^-1,-3.382146120×10^0,-2.900380850×10^0
1.552205583×10^0,7.803477645×10^-1,-2.896046162×10^0,-2.660643816×10^0
1.562155583×10^0,6.984445453×10^-1,-2.574820042×10^0,-2.427472830×10^0
1.572105583×10^0,6.676608324×10^-1,-2.296559572×10^0,-2.267128944×10^0
1.582055583×10^0,6.777569652×10^-1,-2.071628094×10^0,-2.228697538×10^0
1.592005583×10^0,7.159101963×10^-1,-1.847143054×10^0,-2.331617594×10^0
1.601955583×10^0,7.678189278×10^-1,-1.589170218×10^0,-2.549437523×10^0
1.611905583×10^0,8.304501176×10^-1,-1.324614167×10^0,-2.788422346×10^0
1.621855583×10^0,8.941017389×10^-1,-1.187378407×10^0,-2.984978914×10^0
1.631805583×10^0,9.531802535×10^-1,-1.259370565×10^0,-3.075978041×10^0
1.641754583×10^0,1.024003506×10^0,-1.449517608×10^0,-3.029664993×10^0
1.651704583×10^0,1.095092535×10^0,-1.510104299×10^0,-2.884685755×10^0
1.661654583×10^0,1.152435899×10^0,-1.259113550×10^0,-2.697073221×10^0
1.671604583×10^0,1.181427121×10^0,-8.376419544×10^-1,-2.487704754×10^0
1.681554583×10^0,1.216773152×10^0,-6.565219164×10^-1,-2.244321346×10^0
1.691504583×10^0,1.275682807×10^0,-8.405458331×10^-1,-1.973562479×10^0
1.701454583×10^0,1.293746233×10^0,-1.097020030×10^0,-1.770748973×10^0
1.711404583×10^0,1.230071187×10^0,-1.167199969×10^0,-1.672135592×10^0
1.721354583×10^0,1.175400376×10^0,-1.003064394×10^0,-1.567893147×10^0
1.731304583×10^0,1.210841179×10^0,-7.725846171×10^-1,-1.441692352×10^0
1.741253583×10^0,1.344144583×10^0,-5.580651760×10^-1,-1.314940095×10^0
1.751203583×10^0,1.541377306×10^0,-6.245920062×10^-1,-1.209262133×10^0
1.761153583×10^0,1.759006023×10^0,-7.775755525×10^-1,-1.174072862×10^0
1.771103583×10^0,1.990959406×10^0,-3.265791237×10^-1,-1.271152020×10^0
1.781053583×10^0,2.214244127×10^0,2.595571578×10^-1,-1.371044040×10^0
1.791003583×10^0,2.430089474×10^0,7.361056209×10^-1,-1.530284882×10^0
1.800953583×10^0,2.701532364×10^0,9.551765919×10^-1,-1.717444658×10^0
1.810903583×10^0,3.055984020×10^0,9.761998057×10^-1,-1.799266100×10^0
1.820853583×10^0,3.425854445×10^0,9.046896100×10^-1,-1.769532323×10^0
1.830803583×10^0,3.620579004×10^0,8.123176098×10^-1,-1.658439875×10^0
1.840753583×10^0,3.693025112×10^0,5.749015808×10^-1,-1.560884356×10^0
1.850702583×10^0,3.608638048×10^0,6.234654188×10^-1,-1.524237394×10^0
1.860652583×10^0,3.453741550×10^0,1.065721035×10^0,-1.626176119×10^0
1.870602583×10^0,3.309367895×10^0,1.836821437×10^0,-1.849265456×10^0
1.880552583×10^0,3.165259123×10^0,2.264445782×10^0,-2.077258587×10^0
1.890502583×10^0,2.946467161×10^0,2.171795130×10^0,-2.194268465×10^0
1.900452583×10^0,2.675395489×10^0,1.886520743×10^0,-2.134209156×10^0
1.910402583×10^0,2.280673265×10^0,1.776999354×10^0,-2.062117815×10^0
1.920352583×10^0,1.842611313×10^0,1.704952359×10^0,-2.042922497×10^0
1.930302583×10^0,1.496229410×10^0,1.542515874×10^0,-2.115915060×10^0
1.940252583×10^0,1.125463367×10^0,1.882123470×10^0,-2.278450966×10^0
1.950201583×10^0,8.662087321×10^-1,2.332153082×10^0,-2.368508101×10^0
1.960151583×10^0,7.113110423×10^-1,2.441766500×10^0,-2.262217522×10^0
1.970101583×10^0,6.124241352×10^-1,2.079740524×10^0,-2.011836529×10^0
1.980051583×10^0,4.516943693×10^-1,1.593294501×10^0,-1.691685319×10^0
1.990001583×10^0,2.960736156×10^-1,1.219274044×10^0,-1.463257551×10^0
1.999951583×10^0,9.684701264×10^-2,1.676624179×10^0,-1.441028476×10^0
2.009901583×10^0,-4.265708849×10^-2,2.474660397×10^0,-1.652525783×10^0
2.019851583×10^0,-6.864687055×10^-2,2.753524542×10^0,-2.011795282×10^0
2.029801583×10^0,-1.091593783×10^-2,2.679142475×10^0,-2.357701778×10^0
2.039751583×10^0,8.219702542×10^-2,2.643994570×10^0,-2.623650312×10^0
2.049701583×10^0,2.940967679×10^-1,2.602965832×10^0,-2.836100578×10^0
2.059650583×10^0,4.563479125×10^-1,2.736888409×10^0,-2.940238476×10^0
2.069600583×10^0,3.573190868×10^-1,3.634797335×10^0,-2.958599091×10^0
2.079550583×10^0,2.635455430×10^-1,4.478455544×10^0,-2.957209110×10^0
2.089500583×10^0,2.880729735×10^-1,4.583392620×10^0,-3.031204939×10^0
2.099450583×10^0,3.508134782×10^-1,4.382542610×10^0,-3.143291712×10^0
2.109400583×10^0,4.688498378×10^-1,4.263953686×10^0,-3.163203001×10^0
2.119350958×10^0,5.935109854×10^-1,4.122737408×10^0,-3.059971094×10^0
2.129300958×10^0,1.020548344×10^0,3.100814819×10^0,-2.372758627×10^0
2.139250958×10^0,1.837580442×10^0,1.944890738×10^0,-1.601551890×10^0
2.149200958×10^0,1.607693195×10^0,2.678467512×10^0,-1.684136033×10^0
2.159150958×10^0,1.451745987×10^0,2.525032520×10^0,-2.070038319×10^0
2.169099958×10^0,1.133041263×10^0,2.255164862×10^0,-2.253566265×10^0
2.179049958×10^0,7.329771519×10^-1,1.899774075×10^0,-2.126408100×10^0
2.188999958×10^0,1.967554986×10^-1,1.547675371×10^0,-2.058073282×10^0
2.198949958×10^0,-4.053624868×10^-1,1.215494037×10^0,-1.995604038×10^0
2.208899958×10^0,-1.003250360×10^0,9.091125727×10^-1,-1.930824518×10^0
2.218849958×10^0,-1.617627144×10^0,6.607370377×10^-1,-1.865275145×10^0
2.228799958×10^0,-1.961310983×10^0,8.811295778×10^-2,-1.614630699×10^0
2.238749958×10^0,-1.964528441×10^0,-3.462050557×10^-1,-1.178326011×10^0
2.248699958×10^0,-1.785261512×10^0,-1.055463850×10^-1,-7.727727294×10^-1
2.258649958×10^0,-1.270634413×10^0,1.195835233×10^0,-2.966792881×10^-1
2.268599958×10^0,-1.894068122×10^0,3.254414201×10^-1,-1.726241827×10^0
2.278548958×10^0,-1.621368289×10^0,1.081842542×10^0,-1.838784456×10^0
2.288498958×10^0,-1.218752861×10^0,1.504572749×10^0,-1.920152068×10^0
2.298448958×10^0,-9.853136539×10^-1,1.467381001×10^0,-1.853017449×10^0
2.308398958×10^0,-5.942135453×10^-1,1.406670213×10^0,-1.535179496×10^0
2.318348958×10^0,-2.222301066×10^-1,1.135351658×10^0,-1.171406388×10^0
2.328298958×10^0,6.298644841×10^-2,8.991146684×10^-1,-8.406233788×10^-1
2.338248958×10^0,1.631328464×10^-1,6.867101192×10^-1,-6.035883427×10^-1
2.348198958×10^0,1.415189058×10^-1,5.263358951×10^-1,-5.318545103×10^-1
2.358148958×10^0,8.223038167×10^-2,3.289074302×10^-1,-5.523003340×10^-1
2.368098958×10^0,1.507664658×10^-2,1.000217646×10^-1,-5.997160673×10^-1
2.378048958×10^0,-6.100423634×10^-2,-4.515934736×10^-2,-6.346575618×10^-1
2.387997958×10^0,-1.377759725×10^-1,-1.063779593×10^-1,-6.144697070×10^-1
2.397947958×10^0,-1.706913114×10^-1,-1.734720469×10^-1,-5.395699143×10^-1
2.407897958×10^0,-2.014052570×10^-1,-2.144981176×10^-1,-4.419995844×10^-1
2.417847958×10^0,-2.368531227×10^-1,-1.771484017×10^-1,-2.354337275×10^-1
2.427797958×10^0,-3.228777647×10^-1,-1.320419163×10^-1,-1.992602795×10^-1
2.437747958×10^0,-3.288985789×10^-1,9.333255887×10^-2,-1.040728316×10^-1
2.447697958×10^0,-2.948500514×10^-1,3.531606495×10^-1,-8.597878367×10^-2
2.457647958×10^0,-3.303825557×10^-1,4.519869983×10^-1,-1.583434343×10^-1
2.467597958×10^0,-4.119264185×10^-1,5.094066262×10^-1,-2.260638922×10^-1
2.477547958×10^0,-4.566820264×10^-1,4.894250333×10^-1,-2.745363712×10^-1
2.487497958×10^0,-5.283077955×10^-1,4.831237197×10^-1,-2.834315896×10^-1
2.497447958×10^0,-5.956847072×10^-1,6.180402040×10^-1,-4.071093202×10^-1
2.507396958×10^0,-7.152709961×10^-1,6.188902855×10^-1,-4.734012783×10^-1
2.517346958×10^0,-7.812620997×10^-1,6.794453263×10^-1,-4.523399770×10^-1
2.527296958×10^0,-7.441062331×10^-1,5.846140981×10^-1,-3.825148344×10^-1
2.537246958×10^0,-6.782627106×10^-1,4.447151423×10^-1,-3.455798626×10^-1
2.547196958×10^0,-6.183511615×10^-1,3.420489430×10^-1,-3.473625779×10^-1
2.557146958×10^0,-5.131559372×10^-1,3.446983695×10^-1,-3.480151594×10^-1
2.567096958×10^0,-4.315873384×10^-1,3.193011582×10^-1,-3.489882648×10^-1
2.577046958×10^0,-3.960141838×10^-1,2.890221179×10^-1,-3.051585853×10^-1
2.586996958×10^0,-3.246909976×10^-1,2.485221177×10^-1,-2.559127510×10^-1
2.596946958×10^0,-1.731923968×10^-1,1.964187920×10^-1,-2.153130174×10^-1
2.606896958×10^0,-7.478139549×10^-2,1.536169946×10^-1,-2.352920473×10^-1
2.616846958×10^0,5.201935023×10^-2,1.587085873×10^-1,-3.186693788×10^-1
2.626795958×10^0,1.968047768×10^-1,1.618356705×10^-1,-4.009237885×10^-1
2.636745958×10^0,3.145614564×10^-1,1.966229379×10^-1,-4.447534084×10^-1
2.646695958×10^0,4.053997397×10^-1,2.694707811×10^-1,-4.835029244×10^-1
2.656645958×10^0,4.985531271×10^-1,4.357179701×10^-1,-5.129488707×10^-1
2.666595958×10^0,6.555840373×10^-1,7.129210830×10^-1,-5.757645965×10^-1
2.676545958×10^0,9.445263147×10^-1,1.179737926×10^0,-6.537825465×10^-1
2.686495958×10^0,1.190047145×10^0,1.396310210×10^0,-6.958770156×10^-1
2.696445958×10^0,1.305255175×10^0,1.244405627×10^0,-6.668170094×10^-1
2.706395958×10^0,1.183922291×10^0,8.903208375×10^-1,-6.420778632×10^-1
2.716345958×10^0,8.571074009×10^-1,5.532757640×10^-1,-6.121559739×10^-1
2.726295958×10^0,4.718129933×10^-1,3.412673771×10^-1,-5.295194387×10^-1
2.736245958×10^0,1.527689695×10^-1,1.584773660×10^-1,-4.050897360×10^-1
2.746195958×10^0,-2.833051234×10^-2,4.619742930×10^-2,-2.461810112×10^-1
2.756144958×10^0,-1.016870216×10^-1,-2.021695524×10^-1,-5.661310628×10^-2
2.766094958×10^0,-1.292043924×10^-1,-2.756256461×10^-1,1.810772121×10^-1
2.776044958×10^0,-1.297991723×10^-1,-1.639743447×10^-1,3.266724944×10^-1
2.785994958×10^0,-1.000612527×10^-1,5.805471912×10^-2,4.272781909×10^-1
2.795944958×10^0,-2.376743127×10^-3,2.803616524×10^-1,5.481320620×10^-1
2.805894958×10^0,7.629170269×10^-2,5.592201352×10^-1,7.633098960×10^-1
2.815844958×10^0,1.328466237×10^-1,7.102552056×10^-1,9.831564426×10^-1
2.825794958×10^0,1.468812078×10^-1,6.320008636×10^-1,9.811897278×10^-1
2.835744958×10^0,1.233354434×10^-1,4.354853332×10^-1,8.029159307×10^-1
2.845694958×10^0,7.394445688×10^-2,3.499339521×10^-1,5.682552457×10^-1
2.855644958×10^0,3.723987564×10^-2,4.757535756×10^-1,3.426818848×10^-1
2.865594958×10^0,4.701793566×10^-2,6.987294555×10^-1,7.959832251×10^-2
2.875544958×10^0,4.809138924×10^-2,6.835293174×10^-1,7.181081176×10^-2
2.885494958×10^0,-5.726858601×10^-2,5.931019187×10^-1,1.930743903×10^-1
2.895443958×10^0,-1.569905281×10^-1,6.936740279×10^-1,4.403492212×10^-1
2.905393958×10^0,-1.445892453×10^-1,6.351960897×10^-1,5.531295538×10^-1
2.915343958×10^0,-7.553993165×10^-2,4.071429372×10^-1,6.331626177×10^-1
2.925293958×10^0,-7.041414827×10^-2,1.816283315×10^-1,6.887729168×10^-1
2.935243958×10^0,-1.359397322×10^-1,9.787759930×10^-2,7.425441146×10^-1
2.945193958×10^0,-2.602894008×10^-1,-3.779634461×10^-2,8.342120051×10^-1
2.955143958×10^0,-2.840032876×10^-1,2.898673117×10^-1,6.528966427×10^-1
2.965093958×10^0,4.287389293×10^-2,1.510379672×10^0,2.308551520×10^-1
2.975043958×10^0,2.752476037×10^-1,1.750421643×10^0,-1.290222108×10^-1
2.984993958×10^0,2.418811023×10^-1,9.194229245×10^-1,-2.632489800×10^-1
2.994943958×10^0,1.458016634×10^-1,2.302535921×10^-1,-3.448877931×10^-1
3.004893958×10^0,6.985577941×10^-2,-8.458609879×10^-2,-4.660938382×10^-1
3.014843958×10^0,2.171740867×10^-2,-2.663270831×10^-1,-4.601045549×10^-1
3.024793958×10^0,-1.170206722×10^-2,-3.524987102×10^-1,-3.299385607×10^-1
3.034743958×10^0,-4.575664178×10^-2,-3.556510210×10^-1,-1.698761731×10^-1
3.044692958×10^0,-1.494183242×10^-1,-4.138557315×10^-1,1.060418319×10^-3
3.054642958×10^0,-3.331061006×10^-1,-3.446273804×10^-1,5.577705055×10^-2
3.064592958×10^0,-6.509892344×10^-1,-3.413287997×10^-1,1.609894782×10^-1
3.074542958×10^0,-8.517896533×10^-1,-9.228008986×10^-2,3.451431692×10^-1
3.084492958×10^0,-9.514272809×10^-1,2.004588395×10^-1,4.424452484×10^-1
3.094442958×10^0,-9.906905293×10^-1,4.381932020×10^-1,4.726777673×10^-1
3.104392958×10^0,-9.830818772×10^-1,6.203979254×10^-1,4.739520848×10^-1
3.114342958×10^0,-9.173247218×10^-1,7.226401567×10^-1,4.376695752×10^-1
3.124293125×10^0,-8.134534359×10^-1,7.016201019×10^-1,3.712769747×10^-1
3.134243125×10^0,-6.639433503×10^-1,5.642032027×10^-1,2.920024693×10^-1
3.144193125×10^0,-4.414689839×10^-1,3.582154214×10^-1,2.031404972×10^-1
