"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.662930125×10^0,-4.989274750×10^0,5.619015198×10^0,-5.343587952×10^0
1.672880125×10^0,-4.585564270×10^0,5.664370880×10^0,-1.916315002×10^0
1.682829125×10^0,-4.025279388×10^0,6.204747162×10^0,5.186714172×10^-1
1.692778125×10^0,-2.684966583×10^0,6.954238586×10^0,1.657054138×10^0
1.702727125×10^0,-1.134640503×10^0,7.852370911×10^0,1.535057831×10^0
1.712676125×10^0,-3.959266663×10^-1,8.844657440×10^0,9.316625977×10^-1
1.722626125×10^0,-4.725672913×10^-1,9.687554626×10^0,5.912704468×10^-2
1.732575125×10^0,-9.692344666×10^-1,1.020158569×10^1,-8.569679260×10^-1
1.742524125×10^0,-1.681303711×10^0,1.042821442×10^1,-1.421593781×10^0
1.752473125×10^0,-2.259551239×10^0,1.039677979×10^1,-1.721869354×10^0
1.762423125×10^0,-2.420167236×10^0,1.026999344×10^1,-1.826950836×10^0
1.772372125×10^0,-2.146536255×10^0,1.008378067×10^1,-1.751807098×10^0
1.782321125×10^0,-1.808838501×10^0,9.912087708×10^0,-1.585053864×10^0
1.792270125×10^0,-1.757495270×10^0,9.759255524×10^0,-1.526375885×10^0
1.802219125×10^0,-1.793570251×10^0,9.622589722×10^0,-1.479822693×10^0
1.812169125×10^0,-1.736838226×10^0,9.533524933×10^0,-1.378782806×10^0
1.822118125×10^0,-1.610351257×10^0,9.500294037×10^0,-1.370250549×10^0
1.832067125×10^0,-1.512155457×10^0,9.494605865×10^0,-1.476978607×10^0
1.842016125×10^0,-1.504072266×10^0,9.483079834×10^0,-1.562450867×10^0
1.851965125×10^0,-1.587598572×10^0,9.429940338×10^0,-1.538051605×10^0
1.861915125×10^0,-1.744472351×10^0,9.399703217×10^0,-1.485510864×10^0
1.871864125×10^0,-1.915716248×10^0,9.357191620×10^0,-1.489552460×10^0
1.881813125×10^0,-2.055375824×10^0,9.311536560×10^0,-1.567240906×10^0
1.891762125×10^0,-2.218386841×10^0,9.273964691×10^0,-1.626667328×10^0
1.901711125×10^0,-2.366878052×10^0,9.252110138×10^0,-1.695673828×10^0
1.911661125×10^0,-2.505489807×10^0,9.254954224×10^0,-1.763333130×10^0
1.921610125×10^0,-2.644999695×10^0,9.296268311×10^0,-1.767075348×10^0
1.931559125×10^0,-2.787503357×10^0,9.403295746×10^0,-1.710642700×10^0
1.941508125×10^0,-2.823578339×10^0,9.468709717×10^0,-1.655706940×10^0
1.951458125×10^0,-2.782563629×10^0,9.468110962×10^0,-1.672621765×10^0
1.961407125×10^0,-2.714305573×10^0,9.467661896×10^0,-1.672472076×10^0
1.971356125×10^0,-2.582130432×10^0,9.431586914×10^0,-1.738634491×10^0
1.981305125×10^0,-2.539020081×10^0,9.384434967×10^0,-1.741628265×10^0
1.991254125×10^0,-2.531535645×10^0,9.298064575×10^0,-1.717827759×10^0
2.001204125×10^0,-2.565365295×10^0,9.229207764×10^0,-1.659000092×10^0
2.011153125×10^0,-2.568508759×10^0,9.184600525×10^0,-1.664388885×10^0
2.021102125×10^0,-2.557431793×10^0,9.168733521×10^0,-1.745071106×10^0
2.031051125×10^0,-2.530637512×10^0,9.184301147×10^0,-1.877695312×10^0
2.041000125×10^0,-2.640209656×10^0,9.204209747×10^0,-1.881437531×10^0
2.050950125×10^0,-2.754272461×10^0,9.241781616×10^0,-1.776206360×10^0
2.060899125×10^0,-2.784659271×10^0,9.311835938×10^0,-1.640438690×10^0
2.070848125×10^0,-2.764600983×10^0,9.452842712×10^0,-1.495540009×10^0
2.080797125×10^0,-2.671793976×10^0,9.560319214×10^0,-1.419049072×10^0
2.090746125×10^0,-2.496508484×10^0,9.685758362×10^0,-1.358425140×10^0
2.100696125×10^0,-2.348166962×10^0,9.743837585×10^0,-1.242566071×10^0
2.110645125×10^0,-2.178719330×10^0,9.770332489×10^0,-1.027313690×10^0
2.120594125×10^0,-1.949545898×10^0,9.811047821×10^0,-8.354127502×10^-1
2.130543125×10^0,-1.728605347×10^0,9.840087433×10^0,-6.649172974×10^-1
2.140492125×10^0,-1.482966156×10^0,9.942324829×10^0,-4.466711426×10^-1
2.150442125×10^0,-1.235231323×10^0,1.008393036×10^1,-2.050735474×10^-1
2.160391125×10^0,-9.999206543×10^-1,1.012793884×10^1,-1.796264648×10^-3
2.170340125×10^0,-8.331674194×10^-1,1.013377670×10^1,8.981323242×10^-2
2.180289125×10^0,-7.632627869×10^-1,1.018646713×10^1,7.050338745×10^-2
2.190239125×10^0,-7.581733704×10^-1,1.038959473×10^1,-3.757186890×10^-2
2.200188125×10^0,-6.490502930×10^-1,1.076950470×10^1,-1.978884888×10^-1
2.210136833×10^0,-5.102888489×10^-1,1.139415573×10^1,-4.179309082×10^-1
2.220085833×10^0,-4.448748779×10^-1,1.209634552×10^1,-7.104226685×10^-1
2.230034833×10^0,-5.203179932×10^-1,1.268791534×10^1,-1.051712952×10^0
2.239984833×10^0,-7.105723572×10^-1,1.289149200×10^1,-1.475481720×10^0
2.249933833×10^0,-7.767347717×10^-1,1.264989441×10^1,-1.807640991×10^0
2.259882833×10^0,-6.465055847×10^-1,1.195159653×10^1,-1.988315277×10^0
2.269831833×10^0,-3.016227722×10^-1,1.106005051×10^1,-2.106868744×10^0
2.279780833×10^0,1.484912109×10^-1,1.051323761×10^1,-2.180365906×10^0
2.289730833×10^0,6.436614990×10^-1,1.044198578×10^1,-2.240840149×10^0
2.299679833×10^0,7.881111145×10^-1,1.036983582×10^1,-2.371967468×10^0
2.309628833×10^0,4.661306763×10^-1,1.022882904×10^1,-2.476749573×10^0
2.319577833×10^0,-1.055305481×10^-1,9.940079498×10^0,-2.566263428×10^0
2.329527833×10^0,-5.159770203×10^-1,9.367370453×10^0,-2.734064484×10^0
2.339476833×10^0,-7.637118530×10^-1,8.806935883×10^0,-3.030298462×10^0
2.349425833×10^0,-9.488768005×10^-1,8.661588135×10^0,-3.251388702×10^0
2.359374833×10^0,-1.050665131×10^0,8.777447205×10^0,-3.702849884×10^0
2.369323833×10^0,-1.151705017×10^0,9.342222748×10^0,-3.777394867×10^0
2.379273833×10^0,-1.262474670×10^0,9.945168915×10^0,-3.338657227×10^0
2.389222833×10^0,-1.319057007×10^0,1.034977753×10^1,-2.886746979×10^0
2.399171833×10^0,-1.604663086×10^0,1.065544189×10^1,-2.503992920×10^0
2.409120833×10^0,-2.039209442×10^0,1.068852310×10^1,-2.271077271×10^0
2.419069833×10^0,-2.340083771×10^0,1.070409073×10^1,-2.348017273×10^0
2.429019833×10^0,-2.613714752×10^0,1.048599426×10^1,-2.643951874×10^0
2.438968833×10^0,-2.717748413×10^0,1.021655457×10^1,-3.035387878×10^0
2.448917833×10^0,-2.703827362×10^0,1.003049149×10^1,-3.337010651×10^0
2.458866833×10^0,-2.699486389×10^0,9.775272217×10^0,-3.463946686×10^0
2.468815833×10^0,-2.764002228×10^0,9.322314148×10^0,-3.602857819×10^0
2.478765833×10^0,-2.804118805×10^0,8.815168762×10^0,-3.738924866×10^0
2.488714833×10^0,-2.748135223×10^0,8.268355865×10^0,-3.731739807×10^0
2.498663833×10^0,-2.620899811×10^0,7.783963165×10^0,-3.656147003×10^0
2.508612833×10^0,-2.462080078×10^0,7.341483307×10^0,-3.614084473×10^0
2.518561833×10^0,-2.284100189×10^0,6.962471466×10^0,-3.577560425×10^0
2.528511833×10^0,-2.230511627×10^0,6.770720215×10^0,-3.606150970×10^0
2.538460833×10^0,-2.298021240×10^0,6.725813599×10^0,-3.590134277×10^0
2.548409833×10^0,-2.421364746×10^0,6.756948853×10^0,-3.515589294×10^0
2.558358833×10^0,-2.527194672×10^0,6.961124268×10^0,-3.543730774×10^0
2.568308833×10^0,-2.751128998×10^0,7.244934082×10^0,-3.743116150×10^0
2.578257833×10^0,-2.943029938×10^0,7.621550903×10^0,-4.048181763×10^0
2.588206833×10^0,-3.068469086×10^0,7.989785156×10^0,-4.342619476×10^0
2.598155833×10^0,-3.111429749×10^0,8.133336639×10^0,-4.554279327×10^0
2.608104833×10^0,-3.028352509×10^0,8.074808350×10^0,-4.578229523×10^0
2.618054833×10^0,-2.919379120×10^0,7.836952972×10^0,-4.386178894×10^0
2.628003833×10^0,-2.928061066×10^0,7.461533661×10^0,-4.139192505×10^0
2.637952833×10^0,-3.095862122×10^0,7.050039368×10^0,-3.981719971×10^0
2.647901833×10^0,-3.383414154×10^0,6.715335388×10^0,-4.025129700×10^0
2.657850833×10^0,-3.564238129×10^0,6.541247406×10^0,-4.245172119×10^0
2.667800833×10^0,-3.596870270×10^0,6.581064606×10^0,-4.618645477×10^0
2.677749833×10^0,-3.661835175×10^0,6.704557800×10^0,-4.916226654×10^0
2.687698833×10^0,-3.659290466×10^0,6.767876129×10^0,-5.048102417×10^0
2.697647833×10^0,-3.628454590×10^0,6.759493561×10^0,-4.973108368×10^0
2.707596833×10^0,-3.616928558×10^0,6.720724182×10^0,-4.721930695×10^0
2.717546833×10^0,-3.603905640×10^0,6.679559784×10^0,-4.430636444×10^0
2.727495833×10^0,-3.611988831×10^0,6.731052704×10^0,-4.192182312×10^0
2.737444833×10^0,-3.638034668×10^0,6.909182281×10^0,-4.011508026×10^0
2.747393833×10^0,-3.696562958×10^0,7.194189606×10^0,-3.918701019×10^0
2.757342833×10^0,-3.741170197×10^0,7.645501099×10^0,-3.989204407×10^0
2.767292833×10^0,-3.864214325×10^0,8.242160339×10^0,-4.176614685×10^0
2.777241833×10^0,-4.091890869×10^0,8.850495300×10^0,-4.466711426×10^0
2.787190833×10^0,-4.360731812×10^0,9.447753296×10^0,-4.675527191×10^0
2.797139833×10^0,-4.643942871×10^0,1.001627106×10^1,-4.473297729×10^0
2.807088833×10^0,-4.684358826×10^0,1.087368805×10^1,-3.743864594×10^0
2.817038833×10^0,-4.294569397×10^0,1.217687805×10^1,-3.138224030×10^0
2.826987833×10^0,-3.735182648×10^0,1.370909180×10^1,-2.959645386×10^0
2.836936833×10^0,-3.019371185×10^0,1.521046967×10^1,-3.084485779×10^0
2.846885833×10^0,-2.094743958×10^0,1.590397751×10^1,-3.333567810×10^0
2.856835833×10^0,-6.256988525×10^-1,1.525702286×10^1,-3.411405945×10^0
2.866784833×10^0,1.193019104×10^0,1.363544495×10^1,-3.283721466×10^0
2.876733833×10^0,2.460433502×10^0,1.195773376×10^1,-3.103945312×10^0
2.886682833×10^0,2.887794800×10^0,1.053778656×10^1,-2.903212738×10^0
2.896631833×10^0,2.530338135×10^0,9.348210297×10^0,-2.807711334×10^0
2.906581833×10^0,1.580712891×10^0,8.508456573×10^0,-2.614463196×10^0
2.916530833×10^0,7.655081177×10^-1,8.070317688×10^0,-2.296374664×10^0
2.926479833×10^0,3.233276367×10^-2,7.998766479×10^0,-1.861079865×10^0
2.936428833×10^0,-5.783972168×10^-1,8.192463684×10^0,-1.429527283×10^0
2.946377833×10^0,-9.380992126×10^-1,8.425229645×10^0,-1.132544861×10^0
2.956327833×10^0,-1.037791901×10^0,8.768166504×10^0,-9.397457886×10^-1
2.966276833×10^0,-1.067729645×10^0,9.205107880×10^0,-8.746311951×10^-1
2.976225833×10^0,-1.112187195×10^0,9.657616882×10^0,-8.183482361×10^-1
2.986174833×10^0,-1.209335175×10^0,1.004201752×10^1,-8.093669128×10^-1
2.996123833×10^0,-1.360520782×10^0,1.028062134×10^1,-8.704399109×10^-1
3.006073833×10^0,-1.539249115×10^0,1.036459671×10^1,-1.043330383×10^0
3.016022833×10^0,-1.719773712×10^0,1.024439667×10^1,-1.293310547×10^0
3.025971833×10^0,-1.945204926×10^0,9.925260315×10^0,-1.504521332×10^0
3.035920833×10^0,-2.077380066×10^0,9.541458435×10^0,-1.629810791×10^0
3.045870833×10^0,-1.910477142×10^0,9.217232666×10^0,-1.628014526×10^0
3.055819833×10^0,-1.477277985×10^0,8.912167053×10^0,-1.475332031×10^0
3.065768833×10^0,-9.982740784×10^-1,8.672066345×10^0,-1.301543427×10^0
3.075717833×10^0,-5.917195129×10^-1,8.488098907×10^0,-1.234931946×10^0
3.085666833×10^0,-2.140548706×10^-1,8.312364349×10^0,-1.289867706×10^0
3.095616833×10^0,2.754272461×10^-2,8.148455200×10^0,-1.264420624×10^0
3.105565833×10^0,-1.152603149×10^-2,8.074359283×10^0,-1.107696533×10^0
3.115514833×10^0,-1.193019104×10^-1,8.065527649×10^0,-9.454339600×10^-1
3.125463833×10^0,-3.177891541×10^-1,8.134234772×10^0,-8.381071472×10^-1
3.135412833×10^0,-6.066883850×10^-1,8.179889832×10^0,-8.440946960×10^-1
3.145362833×10^0,-9.584568787×10^-1,8.153544617×10^0,-1.018182678×10^0
3.155311833×10^0,-1.284029846×10^0,8.275690613×10^0,-1.245709534×10^0
3.165260833×10^0,-1.525926819×10^0,8.381969604×10^0,-1.363065491×10^0
3.175209833×10^0,-1.709445190×10^0,8.375083923×10^0,-1.388811951×10^0
3.185158833×10^0,-1.856738892×10^0,8.239615631×10^0,-1.289568329×10^0
3.195108833×10^0,-1.979932709×10^0,8.051905975×10^0,-1.051712952×10^0
3.205057833×10^0,-2.063608704×10^0,7.879763947×10^0,-7.887098694×10^-1
3.215006583×10^0,-2.060764618×10^0,7.767796783×10^0,-7.093748474×10^-1
3.224955583×10^0,-1.952090607×10^0,7.681426392×10^0,-8.334667969×10^-1
3.234904583×10^0,-1.691033478×10^0,7.598947906×10^0,-9.077124023×10^-1
3.244854583×10^0,-1.415456543×10^0,7.515421600×10^0,-9.828561401×10^-1
3.254803583×10^0,-1.202748871×10^0,7.567812653×10^0,-1.077459412×10^0
3.264752583×10^0,-1.088835754×10^0,7.883655853×10^0,-1.037791901×10^0
3.274701583×10^0,-1.069376221×10^0,8.540340271×10^0,-8.062234497×10^-1
