"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.574101667×10^-1,2.721340942×10^-1,6.458170166×10^0,7.197782135×10^0
5.673601667×10^-1,2.622546387×10^-1,6.369404755×10^0,6.878645782×10^0
5.773101667×10^-1,2.402503967×10^-1,6.271807709×10^0,6.615343323×10^0
5.872601667×10^-1,-4.625381470×10^-2,6.082002411×10^0,6.763984222×10^0
5.972101667×10^-1,-1.676513672×10^-2,6.050567780×10^0,7.093748474×10^0
6.071611667×10^-1,5.360353088×10^-1,6.290518799×10^0,6.994055786×10^0
6.171111667×10^-1,6.795867920×10^-1,6.312223663×10^0,6.960375824×10^0
6.270611667×10^-1,7.373666382×10^-1,6.342610474×10^0,7.085515594×10^0
6.370111667×10^-1,1.138532410×10^0,6.458020477×10^0,7.220534821×10^0
6.469611667×10^-1,1.288221130×10^0,6.429429932×10^0,7.216642914×10^0
6.569111667×10^-1,1.115779724×10^0,6.339916077×10^0,7.077282715×10^0
6.668611667×10^-1,1.152154083×10^0,6.298152924×10^0,6.926246796×10^0
6.768111667×10^-1,9.936337280×10^-1,6.317911835×10^0,6.460415497×10^0
6.867621667×10^-1,2.511776733×10^-1,6.418203278×10^0,5.892795868×10^0
6.967121667×10^-1,-7.379653931×10^-1,6.982380066×10^0,5.992787933×10^0
7.066621667×10^-1,-9.199868774×10^-1,7.549101563×10^0,6.125112762×10^0
7.166121667×10^-1,-9.964778137×10^-1,7.774981842×10^0,6.026467896×10^0
7.265621667×10^-1,-1.228345642×10^0,7.858358459×10^0,6.345005493×10^0
7.365121667×10^-1,-1.396745453×10^0,7.726931763×10^0,6.970854034×10^0
7.464621667×10^-1,-1.176553345×10^0,7.463629303×10^0,7.555987244×10^0
7.564121667×10^-1,-3.279679871×10^-1,7.268135834×10^0,7.858358459×10^0
7.663631667×10^-1,3.553610229×10^-1,7.062313843×10^0,7.703131256×10^0
7.763131667×10^-1,5.295986938×10^-1,7.127129059×10^0,7.382797394×10^0
7.862631667×10^-1,2.782713318×10^-1,7.372468872×10^0,7.188351746×10^0
7.962131667×10^-1,-3.504212952×10^-1,7.580386505×10^0,6.913523254×10^0
8.061631667×10^-1,-1.034798126×10^0,7.571255493×10^0,6.542594604×10^0
8.161131667×10^-1,-1.430275726×10^0,7.670948181×10^0,6.173312531×10^0
8.260631667×10^-1,-1.553768921×10^0,7.840545502×10^0,5.961203613×10^0
8.360131667×10^-1,-1.710942078×10^0,7.971672821×10^0,6.114185486×10^0
8.459641667×10^-1,-1.909579010×10^0,8.014334106×10^0,6.492149506×10^0
8.559141667×10^-1,-1.884580994×10^0,8.011040955×10^0,6.879992981×10^0
8.658641667×10^-1,-1.671424255×10^0,8.077652435×10^0,7.312294006×10^0
8.758141667×10^-1,-1.226399689×10^0,8.159981232×10^0,7.634873199×10^0
8.857641667×10^-1,-6.707551575×10^-1,8.144263916×10^0,7.632328491×10^0
8.957141667×10^-1,-4.775070190×10^-1,8.059839478×10^0,7.427554321×10^0
9.056641667×10^-1,-6.399192810×10^-1,7.970175934×10^0,7.438032532×10^0
9.156141667×10^-1,-7.634124756×10^-1,8.070916443×10^0,7.274722137×10^0
9.255651667×10^-1,-1.038091278×10^0,8.259374542×10^0,7.087012482×10^0
9.355151667×10^-1,-1.043180695×10^0,8.163873138×10^0,6.824458466×10^0
9.454651667×10^-1,-7.662565613×10^-1,8.008645935×10^0,6.377937012×10^0
9.554151667×10^-1,-3.113525391×10^-1,7.711813202×10^0,6.138135681×10^0
9.653651667×10^-1,4.251159668×10^-2,7.541168060×10^0,5.733976135×10^0
9.753151667×10^-1,5.403762817×10^-2,7.501051483×10^0,5.417983246×10^0
9.852651667×10^-1,-4.580474854×10^-2,7.810158691×10^0,5.006039886×10^0
9.952151667×10^-1,-8.337661743×10^-2,8.400680695×10^0,4.768932953×10^0
1.005166167×10^0,-3.248245239×10^-2,8.601413269×10^0,5.297783203×10^0
1.015116167×10^0,1.954934692×10^-1,8.561446381×10^0,6.034850464×10^0
1.025066167×10^0,3.722758484×10^-1,8.573271790×10^0,6.515950012×10^0
1.035016167×10^0,3.022215271×10^-1,8.593030701×10^0,6.453080750×10^0
1.044966167×10^0,3.191363525×10^-1,8.565637665×10^0,6.074517975×10^0
1.054916167×10^0,3.532653809×10^-1,8.497080231×10^0,5.595514069×10^0
1.064866167×10^0,3.996688843×10^-1,8.368198242×10^0,5.064119110×10^0
1.074816167×10^0,2.083666992×10^-1,8.277935944×10^0,4.662354584×10^0
1.084767167×10^0,-8.921447754×10^-2,8.230933685×10^0,4.404740295×10^0
1.094717167×10^0,-3.267704773×10^-1,8.360115051×10^0,4.461322632×10^0
1.104667167×10^0,-7.849676514×10^-1,8.375982056×10^0,4.749024353×10^0
1.114617167×10^0,-1.256187744×10^0,8.352630615×10^0,4.741240540×10^0
1.124567167×10^0,-1.537003784×10^0,8.600964203×10^0,4.651726685×10^0
1.134517167×10^0,-1.578168182×10^0,8.864266663×10^0,4.599036255×10^0
1.144467167×10^0,-1.296603699×10^0,8.809779968×10^0,4.213737488×10^0
1.154417167×10^0,-3.695814514×10^-1,8.871900787×10^0,3.685785370×10^0
1.164368167×10^0,-3.808081055×10^-1,8.868457947×10^0,3.246299286×10^0
1.174318167×10^0,-1.014889526×10^0,8.674611053×10^0,3.169359283×10^0
1.184268167×10^0,-1.189276886×10^0,8.575367432×10^0,2.806513824×10^0
1.194218000×10^0,-1.088686066×10^0,8.563691711×10^0,2.380948792×10^0
1.204168000×10^0,-8.080197144×10^-1,8.644224243×10^0,2.676284637×10^0
1.214118000×10^0,-4.068539429×10^-1,8.918154602×10^0,3.157533875×10^0
1.224068000×10^0,-2.962339783×10^-1,9.243278503×10^0,3.487747192×10^0
1.234018000×10^0,-1.842668152×10^-1,9.556726685×10^0,3.731590118×10^0
1.243968000×10^0,-5.987548828×10^-3,9.727072449×10^0,3.980672150×10^0
1.253919000×10^0,6.511459351×10^-2,9.717492371×10^0,3.679498444×10^0
1.263869000×10^0,1.002914429×10^-2,9.406439209×10^0,3.191213837×10^0
1.273819000×10^0,-2.106120300×10^-1,9.195228424×10^0,2.690654755×10^0
1.283769000×10^0,-1.854643250×10^-1,9.044791260×10^0,2.343227234×10^0
1.293719000×10^0,7.694000244×10^-2,8.953481140×10^0,2.321372681×10^0
1.303669000×10^0,2.398013306×10^-1,8.953481140×10^0,2.779120789×10^0
1.313619000×10^0,1.085243225×10^-1,9.210496674×10^0,2.712359619×10^0
1.323569000×10^0,-5.164260864×10^-2,9.295968933×10^0,2.830014954×10^0
1.333520000×10^0,-9.131011963×10^-3,9.392518158×10^0,2.622995453×10^0
1.343470000×10^0,1.273851013×10^-1,9.513017578×10^0,2.487676849×10^0
1.353420000×10^0,4.631369019×10^-1,9.521699524×10^0,2.313439178×10^0
1.363370000×10^0,4.523593140×10^-1,9.550589447×10^0,1.740879822×10^0
1.373320000×10^0,4.689747620×10^-1,9.322463837×10^0,1.161883850×10^0
1.383270000×10^0,3.528163147×10^-1,9.120384064×10^0,5.757028198×10^-1
1.393220000×10^0,1.178050232×10^-1,8.823551331×10^0,1.758842468×10^-1
1.403170000×10^0,7.918533325×10^-2,8.912167053×10^0,-7.155120850×10^-2
1.413121000×10^0,1.216969299×10^-1,9.233548737×10^0,-1.935475159×10^-1
1.423071000×10^0,2.763253784×10^-1,9.277108154×10^0,2.131567383×10^-1
1.433021000×10^0,4.242178345×10^-1,9.595795441×10^0,5.700146484×10^-1
1.442971000×10^0,4.206253052×10^-1,1.001462448×10^1,5.204676819×10^-1
1.452921000×10^0,4.122427368×10^-1,1.022643402×10^1,1.239422607×10^-1
1.462871000×10^0,8.098159790×10^-2,1.045021866×10^1,3.878434753×10^-1
1.472821000×10^0,1.660047913×10^-1,1.062370789×10^1,4.800517273×10^-1
1.482771000×10^0,3.776646423×10^-1,1.062700104×10^1,4.158352661×10^-1
1.492722000×10^0,4.204756165×10^-1,1.047686325×10^1,1.234931946×10^-1
1.502672000×10^0,5.014572144×10^-1,1.039558228×10^1,-1.155596924×10^-1
1.512622000×10^0,5.254074097×10^-1,1.039677979×10^1,6.706054688×10^-2
1.522572000×10^0,5.098397827×10^-1,1.033690430×10^1,3.077600098×10^-1
1.532522000×10^0,4.204756165×10^-1,1.023107437×10^1,6.134243774×10^-1
1.542472000×10^0,3.586541748×10^-1,1.011102402×10^1,5.548960876×10^-1
1.552422000×10^0,1.237925720×10^-1,1.003064117×10^1,4.234693909×10^-1
1.562372000×10^0,1.062789917×10^-1,9.800719299×10^0,3.776646423×10^-1
1.572323000×10^0,-0.000000000×10^0,9.476194153×10^0,1.326242065×10^-1
1.582273000×10^0,1.191522217×10^-1,9.388027496×10^0,-5.733078003×10^-2
1.592223000×10^0,3.939807129×10^-1,9.273665314×10^0,-4.655319214×10^-2
1.602173000×10^0,6.191125488×10^-1,9.125772858×10^0,-1.749861145×10^-1
1.612123000×10^0,4.397854614×10^-1,9.003177795×10^0,-3.302133179×10^-1
1.622073000×10^0,4.056564331×10^-2,9.099427643×10^0,-2.266287231×10^-1
1.632023000×10^0,-2.899470520×10^-1,9.229507141×10^0,-3.876937866×10^-2
1.641973000×10^0,-4.260140991×10^-1,9.305998077×10^0,8.038284302×10^-2
1.651923000×10^0,-3.921844482×10^-1,9.565408630×10^0,3.716770935×10^-1
1.661874000×10^0,-4.275109863×10^-1,9.752818909×10^0,5.730084229×10^-1
1.671824000×10^0,-2.478845215×10^-1,9.890382843×10^0,7.152127075×10^-1
1.681774000×10^0,7.619155884×10^-2,9.923913116×10^0,6.372248840×10^-1
1.691724000×10^0,2.685415649×10^-1,9.864636383×10^0,4.153862000×10^-1
1.701674000×10^0,3.007246399×10^-1,9.764794006×10^0,2.586621094×10^-1
1.711624000×10^0,1.853146362×10^-1,9.753567352×10^0,2.921923828×10^-1
1.721574000×10^0,-1.880389709×10^0,1.535626648×10^1,7.340734863×10^-1
1.731524000×10^0,-1.719624023×10^0,1.311377975×10^1,3.749403076×10^0
1.741475000×10^0,4.492158508×10^-1,9.452693024×10^0,1.733395386×10^0
1.751425000×10^0,2.156415710×10^0,1.026789780×10^1,-8.262817383×10^-2
1.761375000×10^0,1.453477478×10^-1,9.739197235×10^0,-5.316943359×10^-1
1.771325000×10^0,-1.428030396×10^-1,9.817783813×10^0,-3.519181824×10^-1
1.781275000×10^0,1.706451416×10^-1,9.760303345×10^0,-1.419049072×10^-1
1.791225000×10^0,3.465293884×10^-1,9.851314087×10^0,1.061293030×10^-1
1.801175000×10^0,-2.948867798×10^-2,9.839039612×10^0,5.406756592×10^-1
1.811125000×10^0,-1.490899658×10^-1,9.788594513×10^0,9.385482788×10^-1
1.821076000×10^0,-7.065307617×10^-2,9.827962646×10^0,1.039737854×10^0
1.831026000×10^0,-1.556762695×10^-1,9.804012451×10^0,6.565347290×10^-1
1.840976000×10^0,-1.254391479×10^-1,9.812694397×10^0,8.005352783×10^-1
1.850926000×10^0,-2.799179077×10^-1,9.811047821×10^0,7.908055115×10^-1
1.860876000×10^0,2.085163879×10^-1,9.844578094×10^0,2.363584900×10^-1
1.870826000×10^0,-1.841171265×10^-2,9.803563385×10^0,5.089416504×10^-3
1.880776000×10^0,9.729766846×10^-3,9.848619690×10^0,-1.818717957×10^-1
1.890726000×10^0,1.092727661×10^-1,9.826465759×10^0,-8.292755127×10^-2
1.900677000×10^0,4.790039063×10^-2,9.817334747×10^0,-3.397933960×10^-2
1.910627000×10^0,2.456391907×10^-1,9.858798523×10^0,-2.408491516×10^-1
1.920577000×10^0,3.577560425×10^-2,9.812095642×10^0,1.471440125×10^-1
1.930527000×10^0,-1.664538574×10^-1,9.795480194×10^0,8.771759033×10^-2
1.940477000×10^0,1.725910950×10^-1,9.862690430×10^0,1.251397705×10^-1
1.950427000×10^0,4.490661621×10^-2,9.834548950×10^0,3.620970154×10^-1
1.960377000×10^0,-1.164578247×10^-1,9.812245331×10^0,3.249742126×10^-1
1.970327000×10^0,-1.257385254×10^-2,9.844278717×10^0,1.338217163×10^-1
1.980277000×10^0,-9.804611206×10^-2,9.816735992×10^0,-1.199006653×10^-1
1.990228000×10^0,-1.429527283×10^-1,9.819430389×10^0,-3.802093506×10^-1
2.000178000×10^0,-1.130149841×10^-1,9.827214203×10^0,-4.851411438×10^-1
2.010128000×10^0,2.409988403×10^-2,9.827214203×10^0,-4.640350342×10^-1
2.020078000×10^0,1.930984497×10^-2,9.825717316×10^0,-5.063969421×10^-1
2.030028000×10^0,1.287322998×10^-2,9.824819183×10^0,-5.514532471×10^-1
2.039978000×10^0,7.484436035×10^-2,9.820627899×10^0,-4.799020386×10^-1
2.049928000×10^0,1.050814819×10^-1,9.829309845×10^0,-4.363426208×10^-1
2.059878000×10^0,2.056723022×10^-1,9.825717316×10^0,-3.713777161×10^-1
2.069829000×10^0,7.140151978×10^-2,9.844278717×10^0,-3.745211792×10^-1
2.079779000×10^0,-1.371148682×10^-1,9.812395020×10^0,-3.465293884×10^-1
2.089729000×10^0,6.077362061×10^-2,9.843530273×10^0,-8.006849670×10^-1
2.099679000×10^0,-1.999841309×10^-1,9.800120544×10^0,-4.406835938×10^-1
2.109629000×10^0,1.559756470×10^-1,9.861941986×10^0,-2.769241333×10^-1
2.119579000×10^0,-1.540296936×10^-1,9.820328522×10^0,1.990859985×10^-2
2.129529000×10^0,4.939727783×10^-3,9.821975098×10^0,6.795867920×10^-2
2.139479000×10^0,-2.305206299×10^-2,9.821076965×10^0,-2.200424194×10^-1
2.149430000×10^0,5.388793945×10^-2,9.829609222×10^0,-1.660047913×10^-1
2.159380000×10^0,1.646575928×10^-3,9.809850311×10^0,1.107696533×10^-1
2.169330000×10^0,6.706054688×10^-2,9.829010468×10^0,1.544787598×10^-1
2.179280000×10^0,1.766326904×10^-1,9.822573853×10^0,-2.676434326×10^-1
2.189230000×10^0,-1.556762695×10^-2,9.821975098×10^0,-2.438429260×10^-1
2.199180292×10^0,4.760101318×10^-2,9.825867004×10^0,3.502716064×10^-2
2.209130292×10^0,-2.874023438×10^-2,9.820627899×10^0,4.361929321×10^-1
2.219080292×10^0,-1.716929626×10^-1,9.822873230×10^0,5.538482666×10^-1
2.229030292×10^0,-3.293151855×10^-2,9.833950195×10^0,4.174818420×10^-1
2.238981292×10^0,2.649490356×10^-2,9.828262024×10^0,1.534309387×10^-1
2.248931292×10^0,-3.173400879×10^-2,9.821376343×10^0,2.808160400×10^-1
2.258881292×10^0,-4.715194702×10^-2,9.837542725×10^0,3.905378723×10^-1
2.268831292×10^0,7.544311523×10^-2,9.827663269×10^0,4.320016479×10^-1
2.278781292×10^0,1.010398865×10^-1,9.836045837×10^0,3.790118408×10^-1
2.288731292×10^0,5.987548828×10^-3,9.820627899×10^0,3.210823059×10^-1
2.298681292×10^0,5.688171387×10^-2,9.831106110×10^0,3.623963928×10^-1
2.308631292×10^0,7.244934082×10^-2,9.832602997×10^0,2.168989563×10^-1
2.318582292×10^0,-1.586700439×10^-2,9.818083191×10^0,5.463638306×10^-2
2.328532292×10^0,1.586700439×10^-2,9.823022919×10^0,-1.287322998×10^-2
2.338482292×10^0,1.766326904×10^-2,9.832303619×10^0,-1.562750244×10^-1
2.348432292×10^0,-3.098556519×10^-2,9.817634125×10^0,-2.281256104×10^-1
2.358382292×10^0,-2.380050659×10^-2,9.828860779×10^0,-2.136058044×10^-1
2.368332292×10^0,-1.002914429×10^-2,9.821376343×10^0,-2.195933533×10^-1
2.378282292×10^0,1.616638184×10^-2,9.837093658×10^0,-2.402503967×10^-1
2.388232292×10^0,3.502716064×10^-2,9.819131012×10^0,-2.056723022×10^-1
2.398183292×10^0,6.735992432×10^-2,9.824070740×10^0,-2.880010986×10^-1
2.408133292×10^0,8.801696777×10^-2,9.828711090×10^0,-2.805166626×10^-1
2.418083292×10^0,8.936416626×10^-2,9.825717316×10^0,-1.469943237×10^-1
2.428033292×10^0,7.499404907×10^-2,9.831255798×10^0,-5.523513794×10^-2
2.437983292×10^0,1.362167358×10^-2,9.833351440×10^0,2.469863892×10^-2
2.447933292×10^0,-1.392105103×10^-2,9.835447083×10^0,7.708969116×10^-2
2.457883292×10^0,-7.065307617×10^-2,9.825717316×10^0,8.936416626×10^-2
2.467833292×10^0,-8.008346558×10^-2,9.825268250×10^0,1.004411316×10^-1
2.477783292×10^0,-2.514770508×10^-2,9.823172607×10^0,3.053649902×10^-2
2.487734292×10^0,-2.365081787×10^-2,9.828262024×10^0,3.981719971×10^-2
2.497684292×10^0,3.323089600×10^-2,9.823771362×10^0,1.092727661×10^-1
2.507634292×10^0,8.232879639×10^-2,9.839338989×10^0,1.481918335×10^-1
2.517584292×10^0,8.202941895×10^-2,9.843530273×10^0,1.128652954×10^-1
2.527534292×10^0,4.819976807×10^-2,9.834998016×10^0,5.523513794×10^-2
2.537484292×10^0,4.849914551×10^-2,9.822573853×10^0,4.086502075×10^-2
2.547434292×10^0,2.784210205×10^-2,9.829758911×10^0,1.451980591×10^-2
2.557384292×10^0,2.395019531×10^-3,9.830357666×10^0,1.377136230×10^-2
2.567335292×10^0,-1.062789917×10^-2,9.830507355×10^0,-1.945953369×10^-3
2.577285292×10^0,1.107696533×10^-2,9.825118561×10^0,-3.278182983×10^-2
2.587235292×10^0,-1.032852173×10^-2,9.826316071×10^0,-8.607101440×10^-2
2.597185292×10^0,-3.832031250×10^-2,9.825867004×10^0,-1.118174744×10^-1
2.607135292×10^0,-1.496887207×10^-4,9.827513580×10^0,-8.741821289×10^-2
2.617085292×10^0,8.681945801×10^-3,9.840985565×10^0,-4.236190796×10^-2
2.627035292×10^0,-1.227447510×10^-2,9.824070740×10^0,-8.786727905×10^-2
2.636985292×10^0,2.829116821×10^-2,9.822873230×10^0,-4.819976807×10^-2
2.646935292×10^0,6.496490479×10^-2,9.818831635×10^0,1.112187195×10^-1
2.656886292×10^0,9.175918579×10^-2,9.834399261×10^0,1.929487610×10^-1
2.666836292×10^0,6.930587769×10^-2,9.823771362×10^0,2.180964661×10^-1
2.676786292×10^0,-1.451980591×10^-2,9.805958405×10^0,1.613644409×10^-1
2.686736292×10^0,-1.212478638×10^-2,9.825717316×10^0,4.146377563×10^-2
2.696686292×10^0,-2.544708252×10^-3,9.827363892×10^0,-4.700225830×10^-2
2.706636292×10^0,1.646575928×10^-3,9.819879456×10^0,-9.774673462×10^-2
2.716586292×10^0,-3.008743286×10^-2,9.832752686×10^0,-1.790277100×10^-1
2.726536292×10^0,-4.131408691×10^-2,9.824070740×10^0,-4.067042542×10^-1
2.736487292×10^0,8.352630615×10^-2,9.840237122×10^0,7.783813477×10^-2
2.746437292×10^0,2.110610962×10^-2,9.832004242×10^0,1.913021851×10^-1
2.756387292×10^0,1.945953369×10^-2,9.833650818×10^0,3.074606323×10^-1
2.766337292×10^0,3.218307495×10^-2,9.830507355×10^0,3.233276367×10^-2
2.776287292×10^0,5.523513794×10^-2,9.824070740×10^0,7.484436035×10^-4
2.786237292×10^0,5.328918457×10^-2,9.824968872×10^0,7.664062500×10^-2
2.796187292×10^0,5.867797852×10^-2,9.827064514×10^0,7.409591675×10^-2
2.806137292×10^0,4.131408691×10^-2,9.826765137×10^0,-3.891906738×10^-3
2.816087292×10^0,2.305206299×10^-2,9.837842102×10^0,-1.682501221×10^-1
2.826038292×10^0,1.990859985×10^-2,9.845027161×10^0,-1.806742859×10^-1
2.835988292×10^0,-4.236190796×10^-2,9.829160156×10^0,-1.977388000×10^-1
2.845938292×10^0,-1.202000427×10^-1,9.803264008×10^0,1.179547119×10^-1
2.855888292×10^0,7.200027466×10^-2,9.835147705×10^0,6.062393188×10^-1
2.865838292×10^0,-4.355941772×10^-2,9.816286926×10^0,1.411564636×10^-1
2.875788292×10^0,5.493576050×10^-2,9.812844086×10^0,4.610412598×10^-2
2.885738292×10^0,4.101470947×10^-2,9.822873230×10^0,1.228944397×10^-1
2.895688292×10^0,4.415817261×10^-2,9.828262024×10^0,1.871109009×10^-1
2.905639292×10^0,7.170089722×10^-2,9.825417938×10^0,1.866618347×10^-1
2.915589292×10^0,6.316864014×10^-2,9.832752686×10^0,2.703378296×10^-1
2.925539292×10^0,-4.790039062×10^-3,9.820777588×10^0,2.065704346×10^-1
2.935489292×10^0,-5.837860107×10^-3,9.825867004×10^0,2.189945984×10^-1
2.945439292×10^0,1.676513672×10^-2,9.814340973×10^0,1.683998108×10^-1
2.955389292×10^0,-3.517684937×10^-2,9.817783813×10^0,1.300794983×10^-1
2.965339292×10^0,-1.152603149×10^-2,9.830207977×10^0,1.459465027×10^-1
2.975289292×10^0,-1.302291870×10^-2,9.831555176×10^0,1.001417542×10^-1
2.985239292×10^0,1.496887207×10^-4,9.825717316×10^0,4.071533203×10^-2
2.995190292×10^0,3.263214111×10^-2,9.833501129×10^0,-3.128494263×10^-2
3.005140292×10^0,5.643264771×10^-2,9.847272491×10^0,-3.787124634×10^-2
3.015090292×10^0,4.969665527×10^-2,9.826465759×10^0,-2.769241333×10^-2
3.025040292×10^0,3.757186890×10^-2,9.819729767×10^0,-2.395019531×10^-3
3.034990292×10^0,4.400848389×10^-2,9.814939728×10^0,4.760101318×10^-2
3.044940292×10^0,3.382965088×10^-2,9.829908600×10^0,1.399589539×10^-1
3.054890292×10^0,1.661544800×10^-2,9.821825409×10^0,1.435514832×10^-1
3.064840292×10^0,-2.260299683×10^-2,9.824519806×10^0,1.077758789×10^-1
3.074791292×10^0,-6.436614990×10^-3,9.818083191×10^0,9.205856323×10^-2
3.084741292×10^0,1.916015625×10^-2,9.820777588×10^0,-4.490661621×10^-4
3.094691292×10^0,7.634124756×10^-3,9.825417938×10^0,-9.639953613×10^-2
3.104641292×10^0,4.041595459×10^-2,9.819729767×10^0,-9.265731812×10^-2
3.114591292×10^0,4.655319214×10^-2,9.835147705×10^0,-1.219963074×10^-1
3.124541292×10^0,2.365081787×10^-2,9.821226654×10^0,-9.235794067×10^-2
3.134491292×10^0,6.286926270×10^-3,9.832902374×10^0,1.631607056×10^-2
3.144441292×10^0,4.370910645×10^-2,9.828411713×10^0,1.221459961×10^-1
3.154391292×10^0,2.529739380×10^-2,9.829010468×10^0,1.592687988×10^-1
3.164342292×10^0,1.122665405×10^-2,9.813742218×10^0,2.116598511×10^-1
3.174292292×10^0,1.646575928×10^-2,9.823322296×10^0,2.047741699×10^-1
3.184242292×10^0,1.451980591×10^-2,9.826166382×10^0,1.710942078×10^-1
3.194192250×10^0,-2.993774414×10^-4,9.831255798×10^0,7.664062500×10^-2
3.204142250×10^0,6.735992432×10^-3,9.823471985×10^0,5.837860107×10^-3
3.214092250×10^0,1.062789917×10^-2,9.835297394×10^0,-2.769241333×10^-2
3.224042250×10^0,2.005828857×10^-2,9.830507355×10^0,-5.074447632×10^-2
3.233992250×10^0,2.859054565×10^-2,9.838141479×10^0,-6.825805664×10^-2
3.243943250×10^0,3.098556519×10^-2,9.839338989×10^0,-5.643264771×10^-2
