"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.392511667×10^-1,1.779725254×10^-1,8.388547599×10^-2,1.857013702×10^-1
4.492021667×10^-1,1.811741740×10^-1,6.258790940×10^-2,1.778711379×10^-1
4.591521667×10^-1,1.641967893×10^-1,7.101863623×10^-2,1.860930920×10^-1
4.691021667×10^-1,1.384725124×10^-1,1.198884398×10^-1,1.897301674×10^-1
4.790521667×10^-1,1.040373072×10^-1,1.717971861×10^-1,1.869109422×10^-1
4.890021667×10^-1,8.045554906×10^-2,2.286250442×10^-1,1.937563419×10^-1
4.989521667×10^-1,7.421132922×10^-2,2.596996427×10^-1,2.104950845×10^-1
5.089021667×10^-1,9.081827104×10^-2,2.693293691×10^-1,2.205778211×10^-1
5.188521667×10^-1,1.255269796×10^-1,2.550745606×10^-1,2.287819386×10^-1
5.288031667×10^-1,1.685929596×10^-1,2.306440324×10^-1,2.394066155×10^-1
5.387531667×10^-1,2.132250369×10^-1,1.829043925×10^-1,2.439651936×10^-1
5.487031667×10^-1,2.414449602×10^-1,1.361012012×10^-1,2.405219972×10^-1
5.586531667×10^-1,2.289875001×10^-1,1.062189415×10^-1,2.307013124×10^-1
5.686031667×10^-1,1.797280759×10^-1,7.253447920×10^-2,2.097190768×10^-1
5.785531667×10^-1,1.238953471×10^-1,9.471573867×10^-5,1.830818504×10^-1
5.885031667×10^-1,1.005791053×10^-1,-1.772792637×10^-1,1.364320666×10^-1
5.984531667×10^-1,7.337376475×10^-2,-2.844991982×10^-1,4.513968900×10^-2
6.084041667×10^-1,5.651675537×10^-2,-2.872917950×10^-1,-5.061719567×10^-2
6.183541667×10^-1,8.880358934×10^-2,-2.800679803×10^-1,-1.262192875×10^-1
6.283041667×10^-1,1.579232663×10^-1,-1.996298581×10^-1,-2.018445432×10^-1
6.382541667×10^-1,2.529983819×10^-1,-1.155616194×10^-1,-2.837263346×10^-1
6.482041667×10^-1,3.441756964×10^-1,-1.079579070×10^-2,-3.525972664×10^-1
6.581541667×10^-1,4.270837009×10^-1,6.611374766×10^-2,-4.299146831×10^-1
6.681041667×10^-1,4.757457972×10^-1,1.097507104×10^-1,-4.940473437×10^-1
6.780541667×10^-1,4.451330304×10^-1,4.947287217×10^-2,-5.023849607×10^-1
6.880051667×10^-1,3.627710640×10^-1,7.941158861×10^-2,-4.272733927×10^-1
6.979551667×10^-1,2.738309503×10^-1,2.172833830×10^-1,-3.365874290×10^-1
7.079051667×10^-1,1.803566664×10^-1,3.149715662×10^-1,-2.426899523×10^-1
7.178551667×10^-1,1.278806776×10^-1,4.068436325×10^-1,-1.371417046×10^-1
7.278051667×10^-1,1.960240453×10^-1,4.970694184×10^-1,-5.600264668×10^-2
7.377551667×10^-1,3.834703863×10^-1,5.821634531×10^-1,-2.219141275×10^-2
7.477051667×10^-1,6.281189919×10^-1,6.347312927×10^-1,-4.935139418×10^-2
7.576551667×10^-1,8.408715129×10^-1,6.356546283×10^-1,-1.072647795×10^-1
7.676061667×10^-1,9.794261456×10^-1,6.580832601×10^-1,-1.845324039×10^-1
7.775561667×10^-1,1.069950700×10^0,6.654840708×10^-1,-2.583743632×10^-1
7.875061667×10^-1,1.136509657×10^0,6.109393239×10^-1,-2.822181880×10^-1
7.974561667×10^-1,1.177927017×10^0,4.934327602×10^-1,-2.009749860×10^-1
8.074061667×10^-1,1.155421972×10^0,3.479639590×10^-1,-6.091935188×10^-2
8.173561667×10^-1,1.057706594×10^0,1.999601275×10^-1,6.728521734×10^-2
8.273061667×10^-1,9.115445614×10^-1,4.707736522×10^-2,1.736654639×10^-1
8.372561667×10^-1,7.760432363×10^-1,-8.369798958×10^-2,2.660089135×10^-1
8.472071667×10^-1,7.346521020×10^-1,-1.232531220×10^-1,3.323762119×10^-1
8.571571667×10^-1,7.821905017×10^-1,-1.830042005×10^-1,3.552434742×10^-1
8.671071667×10^-1,8.836387992×10^-1,-2.324780077×10^-1,3.360919058×10^-1
8.770571667×10^-1,1.006668568×10^0,-2.588288188×10^-1,2.795071900×10^-1
8.870071667×10^-1,1.131416917×10^0,-2.898873985×10^-1,2.259720266×10^-1
8.969571667×10^-1,1.273040295×10^0,-1.983262450×10^-1,2.063333690×10^-1
9.069071667×10^-1,1.424140811×10^0,-1.978428811×10^-1,2.219594568×10^-1
9.168571667×10^-1,1.545886159×10^0,-2.445038855×10^-1,2.683442831×10^-1
9.268081667×10^-1,1.643983483×10^0,-2.647425830×10^-1,3.176396489×10^-1
9.367581667×10^-1,1.703936815×10^0,-2.776100039×10^-1,3.511113226×10^-1
9.467081667×10^-1,1.748554826×10^0,-1.906963885×10^-1,3.422136903×10^-1
9.566581667×10^-1,1.754634500×10^0,-1.798101664×10^-1,3.036159873×10^-1
9.666081667×10^-1,1.689870954×10^0,-1.232350469×10^-1,2.946206033×10^-1
9.765581667×10^-1,1.557649016×10^0,-4.883948341×10^-2,3.164601624×10^-1
9.865081667×10^-1,1.379447579×10^0,-3.367597610×10^-2,3.504871130×10^-1
9.964581667×10^-1,1.253489494×10^0,8.151749521×10^-2,3.759745955×10^-1
1.006409167×10^0,1.224883676×10^0,1.991594434×10^-1,3.439234495×10^-1
1.016359167×10^0,1.272716403×10^0,3.418594599×10^-1,2.603558898×10^-1
1.026309167×10^0,1.337394953×10^0,5.497348905×10^-1,1.573642492×10^-1
1.036259167×10^0,1.380839705×10^0,7.174669504×10^-1,3.268704563×10^-2
1.046209167×10^0,1.411634564×10^0,8.509973288×10^-1,-7.617472112×10^-2
1.056159167×10^0,1.405254006×10^0,9.198711514×10^-1,-1.674626321×10^-1
1.066109167×10^0,1.360746145×10^0,9.559359550×10^-1,-2.218156159×10^-1
1.076059167×10^0,1.297570229×10^0,9.722236395×10^-1,-2.191042006×10^-1
1.086010167×10^0,1.234156847×10^0,9.459441304×10^-1,-1.623602360×10^-1
1.095960167×10^0,1.206177473×10^0,8.903300166×10^-1,-5.590542778×10^-2
1.105910167×10^0,1.209309101×10^0,7.962826490×10^-1,7.661665976×10^-2
1.115860167×10^0,1.235574603×10^0,6.583003998×10^-1,1.924327463×10^-1
1.125810167×10^0,1.280147910×10^0,4.948331416×10^-1,2.830787599×10^-1
1.135760167×10^0,1.334308028×10^0,3.604592979×10^-1,3.448739350×10^-1
1.145710167×10^0,1.355874896×10^0,1.962466538×10^-1,3.429340720×10^-1
1.155660167×10^0,1.327789545×10^0,5.278039724×10^-2,2.884530127×10^-1
1.165611167×10^0,1.265635133×10^0,-8.273003250×10^-2,2.932136655×10^-1
1.175561167×10^0,1.236066222×10^0,-2.765255868×10^-1,3.335871994×10^-1
1.185511167×10^0,1.165684819×10^0,-4.338755310×10^-1,3.582941294×10^-1
1.195461000×10^0,1.082816005×10^0,-5.833892822×10^-1,3.273870945×10^-1
1.205411000×10^0,1.043401957×10^0,-7.040126324×10^-1,2.394697517×10^-1
1.215361000×10^0,1.028464198×10^0,-7.188024521×10^-1,1.535361856×10^-1
1.225311000×10^0,1.014255762×10^0,-6.973831654×10^-1,8.971646428×10^-2
1.235261000×10^0,1.011897445×10^0,-6.428920031×10^-1,4.457217827×10^-2
1.245211000×10^0,1.032607794×10^0,-5.423052311×10^-1,1.301877853×10^-2
1.255162000×10^0,1.081595182×10^0,-5.536476374×10^-1,-6.847740151×10^-4
1.265112000×10^0,1.073913574×10^0,-5.552580357×10^-1,3.319196403×10^-2
1.275062000×10^0,1.002511859×10^0,-4.946868122×10^-1,6.919788569×10^-2
1.285012000×10^0,9.135233164×10^-1,-4.478822649×10^-1,7.115371525×10^-2
1.294962000×10^0,8.781757355×10^-1,-3.718800843×10^-1,5.534331873×10^-2
1.304912000×10^0,8.853470683×10^-1,-2.242477685×10^-1,6.100998819×10^-2
1.314862000×10^0,9.104895592×10^-1,-1.513632089×10^-1,1.043175012×10^-1
1.324812000×10^0,9.576985836×10^-1,-1.034257635×10^-1,1.631909460×10^-1
1.334763000×10^0,1.000196099×10^0,-2.986449050×10^-3,2.145503014×10^-1
1.344713000×10^0,1.022095084×10^0,4.097195342×10^-2,2.283958048×10^-1
1.354663000×10^0,1.033155560×10^0,1.600979269×10^-1,2.342227697×10^-1
1.364613000×10^0,1.012569308×10^0,2.124173194×10^-1,2.060236186×10^-1
1.374563000×10^0,9.440504313×10^-1,2.392821759×10^-1,1.478788555×10^-1
1.384513000×10^0,8.387557268×10^-1,2.710845768×10^-1,1.175688952×10^-1
1.394463000×10^0,7.125063539×10^-1,2.577779591×10^-1,9.372933954×10^-2
1.404413000×10^0,5.799416304×10^-1,2.730765045×10^-1,8.962673694×10^-2
1.414364000×10^0,4.792428017×10^-1,2.479833961×10^-1,8.180127293×10^-2
1.424314000×10^0,4.471357465×10^-1,2.276144624×10^-1,3.394800052×10^-2
1.434264000×10^0,4.296916723×10^-1,1.749864519×10^-1,1.608060300×10^-2
1.444214000×10^0,3.903096318×10^-1,2.121295482×10^-1,-1.096220128×10^-2
1.454164000×10^0,3.547589183×10^-1,1.737756580×10^-1,1.967239380×10^-2
1.464114000×10^0,3.281185329×10^-1,1.477048993×10^-1,2.725281566×10^-2
1.474064000×10^0,3.406338692×10^-1,1.306150258×10^-1,3.346449230×10^-3
1.484014000×10^0,3.295878768×10^-1,1.392745525×10^-1,-1.110146567×10^-2
1.493965000×10^0,2.766635120×10^-1,1.339435130×10^-1,-2.664875798×10^-2
1.503915000×10^0,2.175125629×10^-1,1.447900236×10^-1,-3.613706678×10^-2
1.513865000×10^0,1.858314127×10^-1,1.934787333×10^-1,-3.439293802×10^-2
1.523815000×10^0,1.956054866×10^-1,2.233524770×10^-1,-2.306571603×10^-2
1.533765000×10^0,2.107218653×10^-1,2.498746812×10^-1,-1.718868315×10^-2
1.543715000×10^0,2.008122355×10^-1,2.916261256×10^-1,-1.357024629×10^-2
1.553665000×10^0,1.612456590×10^-1,3.467190266×10^-1,-1.663634926×10^-2
1.563615000×10^0,1.064652279×10^-1,4.154174030×10^-1,-2.916918509×10^-2
1.573566000×10^0,3.566358238×10^-2,4.473262131×10^-1,-4.527466372×10^-2
1.583516000×10^0,-1.491756830×10^-2,4.675838053×10^-1,-8.149764687×10^-2
1.593466000×10^0,-5.122498050×10^-2,4.626960754×10^-1,-1.375771463×10^-1
1.603416000×10^0,-9.364886582×10^-2,4.360775054×10^-1,-1.855521351×10^-1
1.613366000×10^0,-1.467648149×10^-1,3.919919133×10^-1,-1.905375719×10^-1
1.623316000×10^0,-1.766840965×10^-1,3.298456967×10^-1,-1.672993600×10^-1
1.633266000×10^0,-2.031321228×10^-1,2.666893899×10^-1,-1.141074896×10^-1
1.643216000×10^0,-2.124662399×10^-1,2.185476869×10^-1,-5.738801509×10^-2
1.653166000×10^0,-2.007422149×10^-1,1.718687564×10^-1,-6.607123185×10^-3
1.663117000×10^0,-1.634132117×10^-1,1.225060001×10^-1,2.190068364×10^-2
1.673067000×10^0,-1.223312020×10^-1,9.357951581×10^-2,1.673653163×10^-2
1.683017000×10^0,-1.132431701×10^-1,8.206240833×10^-2,-2.961552143×10^-2
1.692967000×10^0,-1.372914165×10^-1,7.470810413×10^-2,-8.888895810×10^-2
1.702917000×10^0,-1.692418903×10^-1,6.587306410×10^-2,-1.304539740×10^-1
1.712867000×10^0,-1.790917814×10^-1,5.811979622×10^-2,-1.396580935×10^-1
1.722817000×10^0,1.567877457×10^-2,5.049649999×10^-2,1.712068319×10^-1
1.732767000×10^0,2.185906172×10^-1,-8.265714347×10^-2,2.283883244×10^-1
1.742718000×10^0,2.638406456×10^-1,8.207827061×10^-2,2.932555787×10^-2
1.752668000×10^0,2.885888815×10^-1,-3.543363512×10^-2,-4.900705442×10^-2
1.762618000×10^0,2.223520577×10^-1,-1.372092664×10^-1,-1.926007867×10^-2
1.772568000×10^0,1.164010391×10^-1,-1.598293483×10^-1,-1.112600788×10^-2
1.782518000×10^0,3.435064480×10^-2,-5.547152087×10^-2,-2.359918877×10^-2
1.792468000×10^0,2.825333551×10^-2,-1.265166514×10^-2,-2.509745583×10^-2
1.802418000×10^0,6.014335528×10^-2,1.052715816×10^-2,-1.338540390×10^-2
1.812368000×10^0,1.132167801×10^-1,1.870409399×10^-2,-5.133616738×10^-3
1.822319000×10^0,1.527631283×10^-1,2.683259547×10^-2,5.319823045×10^-3
1.832269000×10^0,1.881775856×10^-1,3.447643947×10^-3,1.020619087×10^-2
1.842219000×10^0,2.415212393×10^-1,4.979494028×10^-3,3.274399042×10^-2
1.852169000×10^0,2.562677860×10^-1,-1.437013038×10^-3,1.965136081×10^-2
1.862119000×10^0,2.485376894×10^-1,-2.621320775×10^-3,1.220409758×10^-2
1.872069000×10^0,2.269764692×10^-1,-4.313856363×10^-3,1.511174161×10^-2
1.882019000×10^0,2.045960575×10^-1,-2.731938381×10^-3,2.227368532×10^-3
1.891969000×10^0,1.906189024×10^-1,-3.297928954×10^-3,4.259596579×10^-3
1.901920000×10^0,1.686142683×10^-1,-7.739282213×10^-3,-7.241263986×10^-3
1.911870000×10^0,1.640613228×10^-1,-2.103959024×10^-2,-1.662196033×10^-2
1.921820000×10^0,1.674129218×10^-1,-3.443022817×10^-2,2.043602057×10^-3
1.931770000×10^0,1.714024246×10^-1,-4.176499695×10^-2,3.532045987×10^-3
1.941720000×10^0,1.869315803×10^-1,-3.421387076×10^-2,-4.471285269×10^-3
1.951670000×10^0,2.144128233×10^-1,-4.540362954×10^-2,3.218052909×10^-3
1.961620000×10^0,2.328807861×10^-1,-7.010471821×10^-2,3.544556443×10^-3
1.971570000×10^0,2.340047210×10^-1,-6.681527942×10^-2,1.525643747×10^-3
1.981520000×10^0,2.125649452×10^-1,-6.035578996×10^-2,4.087072331×10^-3
1.991471000×10^0,1.827897429×10^-1,-6.060484052×10^-2,8.105488494×10^-3
2.001421000×10^0,1.517479420×10^-1,-5.593871698×10^-2,3.479045816×10^-3
2.011371000×10^0,1.237656549×10^-1,-6.839599460×10^-2,3.358152229×10^-3
2.021321000×10^0,9.756147861×10^-2,-1.132558808×10^-1,7.892983034×10^-3
2.031271000×10^0,6.189820170×10^-2,-8.556860685×10^-2,1.129942387×10^-2
2.041221000×10^0,2.913253382×10^-2,-2.094514482×10^-2,1.527072862×10^-2
2.051171000×10^0,4.665002692×10^-3,9.054025635×10^-3,7.850697264×10^-3
2.061121000×10^0,-1.576330699×10^-2,1.135286689×10^-2,-3.426991636×10^-3
2.071072000×10^0,-2.782511152×10^-2,1.601472124×10^-2,4.917748738×10^-4
2.081022000×10^0,-7.064688206×10^-2,8.369318210×10^-3,-1.331425039×10^-3
2.090972000×10^0,-1.052740961×10^-1,-5.922187120×10^-4,4.272132181×10^-3
2.100922000×10^0,-1.267173290×10^-1,-7.542270236×10^-3,-4.470493179×10^-3
2.110872000×10^0,-1.289374232×10^-1,-7.851043716×10^-3,-1.843021368×10^-3
2.120822000×10^0,-1.145097613×10^-1,-1.114484202×10^-2,1.001234865×10^-3
2.130772000×10^0,-1.240853369×10^-1,-8.380825631×10^-3,1.740274485×10^-3
2.140722000×10^0,-1.371169835×10^-1,-2.924275585×10^-3,1.675826032×10^-3
2.150673000×10^0,-1.362929940×10^-1,-2.548866672×10^-3,6.784775760×10^-4
2.160623000×10^0,-1.158018410×10^-1,3.760961117×10^-3,1.095108874×10^-2
2.170573000×10^0,-1.281519830×10^-1,4.206797574×10^-3,-2.109067980×10^-3
2.180523000×10^0,-1.444164366×10^-1,9.015668184×10^-3,5.200044252×10^-4
2.190473000×10^0,-1.546562016×10^-1,5.157489330×10^-3,-7.441453636×10^-5
2.200423292×10^0,-1.329980344×10^-1,1.009978354×10^-2,-2.419860335×10^-3
2.210373292×10^0,-1.010269821×10^-1,1.071019657×10^-2,4.184254445×10^-3
2.220323292×10^0,-6.260582060×10^-2,2.406460932×10^-3,8.117211051×10^-3
2.230273292×10^0,-4.773375392×10^-2,2.004498383×10^-3,5.789082497×10^-4
2.240224292×10^0,-3.572715819×10^-2,5.807725247×10^-4,-1.039228402×10^-3
2.250174292×10^0,-1.519116759×10^-2,-5.465734284×10^-4,6.542504765×10^-3
2.260124292×10^0,1.223406475×10^-2,2.263327828×10^-3,7.804843597×10^-3
2.270074292×10^0,3.633647412×10^-2,1.694065402×10^-3,6.287352182×10^-3
2.280024292×10^0,5.602708831×10^-2,3.728187876×10^-3,9.548393078×10^-3
2.289974292×10^0,7.775626332×10^-2,7.574551273×10^-3,8.974222466×10^-3
2.299924292×10^0,9.378050268×10^-2,8.717313409×10^-3,4.494518973×10^-3
2.309874292×10^0,1.020097584×10^-1,9.069615975×10^-3,3.172510071×10^-3
2.319825292×10^0,9.991145134×10^-2,8.037641644×10^-3,2.934423508×10^-3
2.329775292×10^0,9.253511578×10^-2,6.456635892×10^-3,4.140106030×10^-4
2.339725292×10^0,7.995993644×10^-2,7.340006530×10^-3,-1.507193665×10^-3
2.349675292×10^0,6.308597326×10^-2,2.914745361×10^-3,3.782379907×10^-3
2.359625292×10^0,4.984473810×10^-2,1.381030772×10^-3,3.757346421×10^-3
2.369575292×10^0,3.306069598×10^-2,-7.980640512×10^-4,8.499785326×10^-4
2.379525292×10^0,1.874860190×10^-2,-5.631435197×10^-3,1.364767551×10^-3
2.389475292×10^0,4.570359888×10^-4,-5.126822740×10^-3,-2.387362067×10^-3
2.399426292×10^0,-2.019844018×10^-2,-2.218384529×10^-3,-1.348729129×10^-3
2.409376292×10^0,-3.734564409×10^-2,3.259654623×10^-4,-2.759154653×10^-3
2.419326292×10^0,-4.415374994×10^-2,2.267409815×10^-3,-1.733571291×10^-3
2.429276292×10^0,-4.229557887×10^-2,1.567524974×10^-3,-3.542901017×10^-3
2.439226292×10^0,-3.863080218×10^-2,1.571519766×10^-3,-1.370294252×10^-3
2.449176292×10^0,-3.290864453×10^-2,2.646500943×10^-4,-1.724229893×10^-3
2.459126292×10^0,-2.467974275×10^-2,-1.016330323×10^-3,-1.183608314×10^-3
2.469076292×10^0,-2.249107137×10^-2,-1.859523705×10^-3,-9.907875210×10^-6
2.479026292×10^0,-2.015281655×10^-2,-8.142330917×10^-4,1.031920547×10^-3
2.488977292×10^0,-1.484655216×10^-2,-5.515119992×10^-4,3.928324673×10^-3
2.498927292×10^0,-7.825661451×10^-3,1.797395991×10^-3,1.384472940×10^-3
2.508877292×10^0,3.671471262×10^-3,1.906053047×10^-3,-1.164844725×10^-4
2.518827292×10^0,7.906430401×10^-3,1.743067522×10^-3,-1.807059161×10^-3
2.528777292×10^0,1.097306143×10^-2,1.066018594×10^-3,-2.934650984×10^-3
2.538727292×10^0,1.020713616×10^-2,-7.843457861×10^-4,4.835566506×10^-5
2.548677292×10^0,1.164559461×10^-2,4.884436494×10^-4,5.714350846×10^-4
2.558627292×10^0,1.047513541×10^-2,1.675947220×10^-3,1.794891432×10^-3
2.568578292×10^0,7.221906446×10^-3,1.537308912×10^-3,1.004735241×10^-3
2.578528292×10^0,1.477734302×10^-3,7.865638472×10^-4,-8.176655974×10^-4
2.588478292×10^0,-7.294184063×10^-3,-2.240892034×10^-3,5.903001875×10^-5
2.598428292×10^0,-1.695346832×10^-2,-3.548414679×10^-4,1.470505260×10^-3
2.608378292×10^0,-2.121186256×10^-2,-2.489098813×10^-3,-4.683527164×10^-3
2.618328292×10^0,-2.612299845×10^-2,-3.369806334×10^-3,-1.779882819×10^-3
2.628278292×10^0,-3.602596372×10^-2,-3.030325752×10^-3,4.284002353×10^-4
2.638228292×10^0,-3.202696145×10^-2,-4.785082769×10^-3,3.134438302×10^-3
2.648178292×10^0,-1.991001889×10^-2,-5.282232538×10^-3,-2.645745408×10^-4
2.658129292×10^0,-6.199799012×10^-3,-4.962658277×10^-4,-1.572186709×10^-3
2.668079292×10^0,5.257735495×10^-3,1.981482841×10^-3,2.302501583×10^-3
2.678029292×10^0,9.930252098×10^-3,2.498402493×10^-3,2.463623183×10^-3
2.687979292×10^0,7.018801756×10^-3,3.615047317×10^-3,1.288573258×10^-3
2.697929292×10^0,-1.927288948×10^-3,1.379057416×10^-3,-1.689373516×10^-3
2.707879292×10^0,-1.124285255×10^-2,5.175374681×10^-4,-1.373228384×10^-3
2.717829292×10^0,-4.768741131×10^-2,-7.587260567×10^-3,4.691855051×10^-3
2.727779292×10^0,-5.264781415×10^-2,-6.069044117×10^-3,6.166007370×10^-5
2.737730292×10^0,-4.584450275×10^-2,-3.255947027×10^-3,-2.858825028×10^-4
2.747680292×10^0,-2.236172557×10^-2,3.556170268×10^-3,4.361073952×10^-4
2.757630292×10^0,-1.567159779×10^-2,4.539942369×10^-3,3.816191573×10^-3
2.767580292×10^0,-1.741268300×10^-2,2.683054656×10^-3,2.855579602×10^-3
2.777530292×10^0,-1.536098309×10^-2,1.089951838×10^-3,2.819008660×10^-4
2.787480292×10^0,-1.187118143×10^-2,7.003592909×10^-4,1.474768156×10^-3
2.797430292×10^0,-1.435777545×10^-2,-2.016533399×10^-4,-2.015304752×10^-3
2.807380292×10^0,-2.707685158×10^-2,-2.997245174×10^-4,-3.622288117×10^-3
2.817330292×10^0,-4.728518426×10^-2,-6.277455948×10^-3,-5.105135962×10^-3
2.827281292×10^0,-6.961712241×10^-2,-1.957225148×10^-3,-6.096608005×10^-3
2.837231292×10^0,-8.408314735×10^-2,-1.199521217×10^-2,4.587728530×10^-3
2.847181292×10^0,-4.743618891×10^-2,3.398947651×10^-3,-7.487284020×10^-4
2.857131292×10^0,-2.889179811×10^-2,6.404453889×10^-4,2.546134638×10^-3
2.867081292×10^0,-3.126494214×10^-2,-2.366190078×10^-3,-4.176879302×10^-4
2.877031292×10^0,-2.896423638×10^-2,-4.955581389×10^-3,2.651605289×10^-3
2.886981292×10^0,-2.190304175×10^-2,-2.824929543×10^-4,3.974124324×10^-3
2.896931292×10^0,-1.478228159×10^-2,-1.855355920×10^-3,2.110976726×10^-3
2.906882292×10^0,3.066437785×10^-5,1.073911670×10^-3,5.138807464×10^-4
2.916832292×10^0,9.279023856×10^-3,1.957814908×10^-3,-2.294955077×10^-3
2.926782292×10^0,1.802591048×10^-2,2.132687951×10^-3,-1.010507578×10^-3
2.936732292×10^0,2.667106315×10^-2,1.575554721×10^-3,-1.986023504×10^-3
2.946682292×10^0,2.975766920×10^-2,3.618046176×10^-4,-1.709339558×10^-3
2.956632292×10^0,3.505629301×10^-2,4.568794975×10^-4,2.176478738×10^-3
2.966582292×10^0,3.845350817×10^-2,1.662413590×10^-3,2.571970224×10^-3
2.976532292×10^0,3.856456280×10^-2,4.449944012×10^-3,3.819927573×10^-3
2.986482292×10^0,3.185091168×10^-2,2.705364022×10^-3,5.823158659×10^-3
2.996433292×10^0,2.449792437×10^-2,3.102974035×10^-3,1.116287662×10^-3
3.006383292×10^0,1.754405908×10^-2,2.285388066×10^-3,-2.659029327×10^-3
3.016333292×10^0,1.214556489×10^-2,3.697762731×10^-4,-1.571128028×10^-3
3.026283292×10^0,1.028019562×10^-2,1.967345364×10^-3,-2.829385921×10^-4
3.036233292×10^0,1.585206017×10^-2,4.339423031×10^-3,5.498318933×10^-4
3.046183292×10^0,2.184319682×10^-2,2.648525406×10^-3,4.211997148×10^-4
3.056133292×10^0,2.646298334×10^-2,2.557978034×10^-3,8.001676761×10^-4
3.066083292×10^0,2.860292420×10^-2,2.057630802×10^-3,1.551693305×10^-3
3.076034292×10^0,2.846683562×10^-2,1.548168133×10^-3,-2.115853131×10^-4
3.085984292×10^0,2.005861141×10^-2,1.535663847×10^-3,-1.478955848×10^-3
3.095934292×10^0,8.236040361×10^-3,-2.973899245×10^-4,-1.447264221×10^-3
3.105884292×10^0,-3.743125126×10^-3,-1.279400894×10^-4,-3.275514115×10^-3
3.115834292×10^0,-1.711751893×10^-2,-9.367421735×10^-4,-6.379194092×10^-4
