"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.849141458×10^0,-4.588429630×10^-1,-2.132334262×10^-1,3.369335532×10^-1
6.859090458×10^0,-5.230563283×10^-1,-1.923931241×10^-1,4.083595276×10^-1
6.869040458×10^0,-5.781376958×10^-1,-1.182001233×10^-1,4.674878120×10^-1
6.878990458×10^0,-6.233565807×10^-1,-1.953160018×10^-2,5.095066428×10^-1
6.888940458×10^0,-6.614363790×10^-1,8.790825307×10^-2,5.299326777×10^-1
6.898890458×10^0,-6.902989149×10^-1,2.023759782×10^-1,5.231445432×10^-1
6.908840458×10^0,-7.047027349×10^-1,3.270377219×10^-1,4.908714592×10^-1
6.918789458×10^0,-7.049940825×10^-1,4.502744377×10^-1,4.462504685×10^-1
6.928739458×10^0,-7.104660869×10^-1,5.572111011×10^-1,3.926385939×10^-1
6.938689458×10^0,-7.492275834×10^-1,6.196507812×10^-1,3.300899863×10^-1
6.948639458×10^0,-8.383002281×10^-1,6.199505925×10^-1,2.325201780×10^-1
6.958589458×10^0,-9.931233525×10^-1,5.174567103×10^-1,1.151450872×10^-1
6.968539458×10^0,-1.176789284×10^0,3.377049565×10^-1,2.182185650×10^-2
6.978488458×10^0,-1.288605571×10^0,1.942516565×10^-1,3.852333501×10^-2
6.988438458×10^0,-1.214826107×10^0,1.647763550×10^-1,2.522233427×10^-1
6.998388458×10^0,-9.412430525×10^-1,2.272525132×10^-1,5.896596909×10^-1
7.008338458×10^0,-6.070990562×10^-1,3.449549377×10^-1,9.475304484×10^-1
7.018288458×10^0,-4.471898079×10^-1,4.128122926×10^-1,1.233951807×10^0
7.028238458×10^0,-4.919110537×10^-1,4.026658237×10^-1,1.382871509×10^0
7.038188458×10^0,-7.658009529×10^-1,3.744850457×10^-1,1.345674634×10^0
7.048137458×10^0,-1.168052554×10^0,3.832777143×10^-1,1.132284522×10^0
7.058087458×10^0,-1.500471234×10^0,4.520490468×10^-1,8.238676190×10^-1
7.068037458×10^0,-1.664150238×10^0,5.785108209×10^-1,4.778071344×10^-1
7.077987458×10^0,-1.665963888×10^0,7.121682167×10^-1,1.672548652×10^-1
7.087937458×10^0,-1.529853821×10^0,7.535864115×10^-1,-8.718396537×10^-3
7.097887458×10^0,-1.317331672×10^0,6.817899942×10^-1,-5.661108717×10^-2
7.107836458×10^0,-1.076811075×10^0,5.325297117×10^-1,-4.308183864×10^-2
7.117786458×10^0,-8.467198014×10^-1,3.912500739×10^-1,-5.466020666×10^-3
7.127736458×10^0,-6.473325491×10^-1,3.086402118×10^-1,3.955133632×10^-2
7.137686458×10^0,-4.868746996×10^-1,3.068849444×10^-1,9.528304636×10^-2
7.147636458×10^0,-3.725270629×10^-1,3.674640656×10^-1,1.540041864×10^-1
7.157586458×10^0,-3.162222505×10^-1,4.589553773×10^-1,1.879195422×10^-1
7.167535458×10^0,-3.178378046×10^-1,5.430478454×10^-1,1.730524153×10^-1
7.177485458×10^0,-3.787602782×10^-1,5.900380015×10^-1,1.312847286×10^-1
7.187435458×10^0,-4.787716269×10^-1,5.908502936×10^-1,7.751259208×10^-2
7.197385458×10^0,-6.145433187×10^-1,5.408859253×10^-1,2.215692215×10^-2
7.207335458×10^0,-7.764891982×10^-1,4.350053668×10^-1,-3.414871544×10^-2
7.217285458×10^0,-9.510341287×10^-1,3.008611500×10^-1,-8.080623299×10^-2
7.227235458×10^0,-1.103436828×10^0,1.910621673×10^-1,-1.074314341×10^-1
7.237184458×10^0,-1.204107165×10^0,1.430664062×10^-1,-1.026079133×10^-1
7.247134458×10^0,-1.245189309×10^0,1.493033767×10^-1,-5.682969093×10^-2
7.257084458×10^0,-1.240971088×10^0,1.813957989×10^-1,2.662072703×10^-2
7.267034458×10^0,-1.192672729×10^0,2.082927525×10^-1,1.380357593×10^-1
7.276984458×10^0,-1.083472252×10^0,2.267386168×10^-1,2.554670274×10^-1
7.286934458×10^0,-8.869231343×10^-1,1.839566529×10^-1,4.051355422×10^-1
7.296883458×10^0,-6.310940385×10^-1,3.569208458×10^-2,5.305281281×10^-1
7.306833458×10^0,-3.718979061×10^-1,-1.518153548×10^-1,5.593606234×10^-1
7.316782958×10^0,-1.359607428×10^-1,-3.307960331×10^-1,4.907261431×10^-1
7.326732958×10^0,3.970225155×10^-2,-5.074158907×10^-1,3.647684157×10^-1
7.336682958×10^0,1.289434433×10^-1,-6.700729728×10^-1,2.057127208×10^-1
7.346632958×10^0,1.531710029×10^-1,-7.379659414×10^-1,4.091120884×10^-2
7.356581958×10^0,1.194370091×10^-1,-7.250738740×10^-1,-9.984218329×10^-2
7.366531958×10^0,2.555254102×10^-2,-6.759849191×10^-1,-2.204933316×10^-1
7.376481958×10^0,-1.570249945×10^-1,-6.087243557×10^-1,-3.061379194×10^-1
7.386431958×10^0,-3.866520524×10^-1,-5.328493118×10^-1,-3.559675217×10^-1
7.396381958×10^0,-6.156290770×10^-1,-4.116315544×10^-1,-3.829586804×10^-1
7.406331958×10^0,-7.997422218×10^-1,-2.304853946×10^-1,-4.017675519×10^-1
7.416280958×10^0,-9.362210035×10^-1,2.681298554×10^-2,-4.008825719×10^-1
7.426230958×10^0,-1.018307090×10^0,3.081831634×10^-1,-3.787729144×10^-1
7.436180958×10^0,-1.033736348×10^0,5.458793640×10^-1,-3.588170409×10^-1
7.446130958×10^0,-9.840202928×10^-1,6.981603503×10^-1,-3.614827991×10^-1
7.456080958×10^0,-9.009139538×10^-1,7.172967792×10^-1,-3.623960018×10^-1
7.466030958×10^0,-7.875260115×10^-1,6.336445212×10^-1,-3.163290322×10^-1
7.475980958×10^0,-6.393413544×10^-1,4.644472301×10^-1,-2.129376829×10^-1
7.485929958×10^0,-4.546768367×10^-1,1.864982247×10^-1,-9.470254928×10^-2
7.495879958×10^0,-2.522662282×10^-1,-1.398260891×10^-1,1.626338623×10^-2
7.505829958×10^0,-5.392044783×10^-2,-4.295727611×10^-1,9.489604831×10^-2
7.515779958×10^0,1.164369062×10^-1,-6.239848137×10^-1,1.650003046×10^-1
7.525729958×10^0,2.303234786×10^-1,-6.983374953×10^-1,2.354252487×10^-1
7.535679958×10^0,2.920824587×10^-1,-6.926530004×10^-1,2.974657118×10^-1
7.545628958×10^0,2.966548800×10^-1,-6.478942037×10^-1,3.315039277×10^-1
7.555578958×10^0,2.524575889×10^-1,-5.943418145×10^-1,3.231067359×10^-1
7.565528958×10^0,1.819093078×10^-1,-5.496808290×10^-1,2.875518203×10^-1
7.575478958×10^0,1.153574586×10^-1,-5.059785843×10^-1,2.289705127×10^-1
7.585428958×10^0,7.178513706×10^-2,-4.516701102×10^-1,1.670204401×10^-1
7.595378958×10^0,4.389518499×10^-2,-3.882828653×10^-1,1.085696593×10^-1
7.605327958×10^0,1.762636192×10^-2,-3.272643089×10^-1,7.049767673×10^-2
7.615277958×10^0,-2.548409067×10^-2,-2.835764885×10^-1,4.568793625×10^-2
7.625227958×10^0,-8.625049144×10^-2,-2.659651339×10^-1,7.237424143×10^-3
7.635177958×10^0,-1.349242926×10^-1,-2.292590588×10^-1,-2.778474241×10^-2
7.645127958×10^0,-1.619724184×10^-1,-1.568061113×10^-1,-4.188847542×10^-2
7.655077958×10^0,-1.775100976×10^-1,-6.560961902×10^-2,-5.757981911×10^-2
7.665027958×10^0,-1.997507662×10^-1,1.843563654×10^-2,-8.116112649×10^-2
7.674976958×10^0,-2.362523228×10^-1,6.943277270×10^-2,-1.004480049×10^-1
7.684926958×10^0,-2.798622549×10^-1,9.975436330×10^-2,-1.083169281×10^-1
7.694876958×10^0,-3.337401450×10^-1,1.319706142×10^-1,-1.227083877×10^-1
7.704826958×10^0,-3.696828187×10^-1,1.765138656×10^-1,-1.422257572×10^-1
7.714776958×10^0,-3.571262658×10^-1,2.148759067×10^-1,-1.509377658×10^-1
7.724726958×10^0,-2.756191492×10^-1,2.163385153×10^-1,-1.342069805×10^-1
7.734675958×10^0,-1.343922466×10^-1,1.508101076×10^-1,-1.083535552×10^-1
7.744625958×10^0,2.950499766×10^-2,1.991170645×10^-2,-1.037643850×10^-1
7.754575958×10^0,1.619424075×10^-1,-1.096814424×10^-1,-1.310894787×10^-1
7.764525958×10^0,2.288844883×10^-1,-1.507434100×10^-1,-1.876389086×10^-1
7.774475958×10^0,2.324930578×10^-1,-8.108044416×10^-2,-2.510199845×10^-1
7.784425958×10^0,1.954815537×10^-1,6.157537177×10^-2,-2.996388674×10^-1
7.794374958×10^0,1.625526398×10^-1,2.363650352×10^-1,-3.311011791×10^-1
7.804324958×10^0,1.653628200×10^-1,3.856938481×10^-1,-3.460938931×10^-1
7.814274958×10^0,2.059605718×10^-1,4.700036645×10^-1,-3.434658945×10^-1
7.824224958×10^0,2.711980343×10^-1,4.862403870×10^-1,-3.038619757×10^-1
7.834174958×10^0,3.472493887×10^-1,4.473209679×10^-1,-2.183295041×10^-1
7.844124958×10^0,4.499792457×10^-1,4.010225534×10^-1,-1.068954617×10^-1
7.854074958×10^0,5.994300246×10^-1,3.895030618×10^-1,1.213159598×10^-2
7.864023958×10^0,7.923561931×10^-1,4.033821225×10^-1,1.402148753×10^-1
7.873973958×10^0,1.010627270×10^0,4.053619206×10^-1,2.675911784×10^-1
7.883923958×10^0,1.213415742×10^0,3.610521853×10^-1,3.807071149×10^-1
7.893873958×10^0,1.383501172×10^0,2.456182688×10^-1,4.703632295×10^-1
7.903823958×10^0,1.513059378×10^0,6.984050572×10^-2,5.139376521×10^-1
7.913773958×10^0,1.596151590×10^0,-1.695007086×10^-1,4.978615046×10^-1
7.923722958×10^0,1.639501810×10^0,-4.572549164×10^-1,4.191212356×10^-1
7.933672958×10^0,1.664267898×10^0,-7.613219023×10^-1,2.709117830×10^-1
7.943622958×10^0,1.691172600×10^0,-1.094142318×10^0,7.092100382×10^-2
7.953572958×10^0,1.753449559×10^0,-1.449967504×10^0,-1.052883789×10^-1
7.963522958×10^0,1.865049958×10^0,-1.839866996×10^0,-2.330295146×10^-1
7.973472958×10^0,1.990872145×10^0,-2.269817114×10^0,-3.214102387×10^-1
7.983421958×10^0,2.090816259×10^0,-2.693474054×10^0,-3.768916428×10^-1
7.993371958×10^0,2.178392887×10^0,-3.017423630×10^0,-3.756591380×10^-1
8.003321958×10^0,2.212840796×10^0,-3.128948689×10^0,-3.083882332×10^-1
8.013271958×10^0,2.196746349×10^0,-2.873610020×10^0,-1.950803250×10^-1
8.023221958×10^0,2.111995697×10^0,-2.264986038×10^0,-4.008671641×10^-2
8.033171958×10^0,1.970503449×10^0,-1.532807589×10^0,1.624770463×10^-1
8.043121958×10^0,1.834185004×10^0,-9.107680321×10^-1,3.545572758×10^-1
8.053070958×10^0,1.705050230×10^0,-5.148468018×10^-1,5.050386190×10^-1
8.063020958×10^0,1.609663129×10^0,-3.462419212×10^-1,5.724927187×10^-1
8.072970958×10^0,1.570527434×10^0,-3.854433894×10^-1,5.332177281×10^-1
8.082920958×10^0,1.554196239×10^0,-6.145479083×10^-1,4.185993969×10^-1
8.092870958×10^0,1.544313431×10^0,-9.902299047×10^-1,2.557215393×10^-1
8.102820958×10^0,1.517480016×10^0,-1.408882976×10^0,7.977961004×10^-2
8.112769958×10^0,1.490704656×10^0,-1.807826877×10^0,-7.534340024×10^-2
8.122719958×10^0,1.472368002×10^0,-2.152917385×10^0,-2.117330730×10^-1
8.132669958×10^0,1.480150819×10^0,-2.355432749×10^0,-3.260950744×10^-1
8.142619958×10^0,1.503835201×10^0,-2.331802130×10^0,-4.128268361×10^-1
8.152569958×10^0,1.536835790×10^0,-2.056040764×10^0,-4.864714742×10^-1
8.162519958×10^0,1.569654942×10^0,-1.599719167×10^0,-5.522766113×10^-1
8.172468958×10^0,1.586735725×10^0,-1.040917873×10^0,-6.439854503×10^-1
8.182418958×10^0,1.521101356×10^0,-3.925730288×10^-1,-7.287226915×10^-1
8.192368958×10^0,1.382702708×10^0,2.058611363×10^-1,-7.371840477×10^-1
8.202318958×10^0,1.231794000×10^0,6.286131144×10^-1,-7.041318417×10^-1
8.212268958×10^0,1.114925265×10^0,8.522099853×10^-1,-6.567574143×10^-1
8.222218958×10^0,1.031925440×10^0,9.182106853×10^-1,-5.915111899×10^-1
8.232168958×10^0,9.568333626×10^-1,8.784384727×10^-1,-5.314699411×10^-1
8.242117958×10^0,8.685140014×10^-1,7.739279866×10^-1,-4.799247086×10^-1
8.252067958×10^0,7.629068494×10^-1,6.091675162×10^-1,-4.316610396×10^-1
8.262017958×10^0,6.574429870×10^-1,4.200174212×10^-1,-4.133818150×10^-1
8.271967958×10^0,5.135148764×10^-1,1.647555679×10^-1,-2.874462605×10^-1
8.281917958×10^0,3.673023880×10^-1,-1.219040006×10^-1,-1.494696885×10^-1
8.291867958×10^0,2.384304553×10^-1,-3.744558096×10^-1,-3.512527794×10^-2
8.301816958×10^0,1.190968007×10^-1,-5.759077668×10^-1,8.729082346×10^-2
8.311766958×10^0,-7.586036343×10^-3,-7.135066390×10^-1,2.215780467×10^-1
8.321717417×10^0,-1.391714215×10^-1,-7.883497477×10^-1,3.599805534×10^-1
8.331667417×10^0,-2.608968019×10^-1,-8.204613328×10^-1,4.823410809×10^-1
8.341617417×10^0,-3.731939197×10^-1,-8.214535713×10^-1,5.750993490×10^-1
8.351567417×10^0,-4.665030837×10^-1,-8.221443892×10^-1,6.392828822×10^-1
8.361516417×10^0,-5.486064553×10^-1,-8.506903648×10^-1,6.769370437×10^-1
8.371466417×10^0,-6.179972887×10^-1,-9.064508677×10^-1,7.043244839×10^-1
8.381416417×10^0,-6.438768506×10^-1,-9.393848181×10^-1,7.217669487×10^-1
8.391366417×10^0,-6.336974502×10^-1,-9.093795419×10^-1,7.286576629×10^-1
8.401316417×10^0,-5.965756774×10^-1,-8.017300367×10^-1,7.251026630×10^-1
8.411266417×10^0,-5.275526643×10^-1,-6.089025736×10^-1,7.137639523×10^-1
8.421216417×10^0,-4.434875846×10^-1,-3.469638228×10^-1,6.976061463×10^-1
8.431165417×10^0,-3.743764162×10^-1,-4.954813793×10^-2,6.613098979×10^-1
8.441115417×10^0,-3.364151418×10^-1,2.476798594×10^-1,5.794710517×10^-1
8.451065417×10^0,-3.611404598×10^-1,4.737452269×10^-1,4.539216757×10^-1
8.461015417×10^0,-4.612382352×10^-1,5.914406776×10^-1,3.171470165×10^-1
8.470965417×10^0,-6.102623343×10^-1,6.087507010×10^-1,1.829865724×10^-1
8.480915417×10^0,-7.747361064×10^-1,5.477225184×10^-1,6.457125396×10^-2
8.490864417×10^0,-8.723396063×10^-1,4.310379922×10^-1,-6.586664915×10^-2
8.500814417×10^0,-8.212248683×10^-1,2.864465714×10^-1,-2.382996231×10^-1
8.510764417×10^0,-5.929443240×10^-1,1.132638678×10^-1,-3.957417011×10^-1
8.520714417×10^0,-2.968995273×10^-1,-1.020458862×10^-1,-4.556904733×10^-1
8.530664417×10^0,-2.590200603×10^-1,-2.460240871×10^-1,-3.688711524×10^-1
8.540614417×10^0,-5.253531933×10^-1,-1.657315195×10^-1,-1.576907784×10^-1
8.550563417×10^0,-7.226760983×10^-1,9.631206840×10^-2,1.991530955×10^-1
8.560513417×10^0,-6.071728468×10^-1,4.462625384×10^-1,6.601293087×10^-1
8.570463417×10^0,-3.214239478×10^-1,7.117333412×10^-1,1.200939775×10^0
8.580413417×10^0,-1.686359793×10^-1,7.295178175×10^-1,1.625311852×10^0
8.590363417×10^0,-2.303113341×10^-1,5.451498032×10^-1,1.697675824×10^0
8.600313417×10^0,-4.776806533×10^-1,3.199715018×10^-1,1.551491261×10^0
8.610263417×10^0,-7.745254040×10^-1,1.301888078×10^-1,1.335838675×10^0
8.620212417×10^0,-1.010816336×10^0,-7.447809726×10^-2,1.099514008×10^0
8.630162417×10^0,-1.196954489×10^0,-3.754083812×10^-1,8.571262360×10^-1
8.640112417×10^0,-1.290162206×10^0,-6.915392876×10^-1,5.982944965×10^-1
8.650062417×10^0,-1.283871531×10^0,-9.344826937×10^-1,3.866696358×10^-1
8.660012417×10^0,-1.181870937×10^0,-1.064170837×10^0,2.874952257×10^-1
8.669962417×10^0,-1.010529041×10^0,-1.061414957×10^0,3.182683289×10^-1
8.679911417×10^0,-8.216640949×10^-1,-9.106249809×10^-1,3.968741894×10^-1
8.689861417×10^0,-6.612464786×10^-1,-6.721250415×10^-1,4.470571876×10^-1
8.699811417×10^0,-5.654737353×10^-1,-4.086202383×10^-1,4.337962866×10^-1
8.709761417×10^0,-5.367534161×10^-1,-1.910588890×10^-1,3.902717233×10^-1
8.719711417×10^0,-5.640838742×10^-1,-4.665384814×10^-2,3.208741844×10^-1
8.729661417×10^0,-6.292340755×10^-1,-1.344795898×10^-2,2.387622595×10^-1
8.739611417×10^0,-6.813173890×10^-1,-7.057712972×10^-2,1.736496389×10^-1
8.749560417×10^0,-6.776033640×10^-1,-2.159175575×10^-1,1.500178128×10^-1
8.759510417×10^0,-6.219907403×10^-1,-4.278923273×10^-1,1.560708582×10^-1
8.769460417×10^0,-5.499098897×10^-1,-6.820691824×10^-1,1.422312111×10^-1
8.779410417×10^0,-4.853608012×10^-1,-9.625617266×10^-1,9.072043747×10^-2
8.789360417×10^0,-4.285470545×10^-1,-1.276891708×10^0,2.285669744×10^-2
8.799310417×10^0,-3.682790995×10^-1,-1.594347715×10^0,-2.569286339×10^-2
8.809259417×10^0,-2.837602198×10^-1,-1.843528152×10^0,-5.943537876×10^-2
8.819209417×10^0,-1.999774575×10^-1,-1.992449641×10^0,-7.495340705×10^-2
8.829159417×10^0,-1.159549877×10^-1,-2.032253742×10^0,-8.371174335×10^-2
8.839109417×10^0,-2.709656022×10^-2,-1.969015718×10^0,-9.719120711×10^-2
8.849059417×10^0,5.750913918×10^-2,-1.845751762×10^0,-9.936115146×10^-2
8.859009417×10^0,1.276423633×10^-1,-1.706996083×10^0,-7.095970213×10^-2
8.868958417×10^0,1.875664145×10^-1,-1.560584307×10^0,-3.327304125×10^-2
8.878908417×10^0,2.502755821×10^-1,-1.413217425×10^0,6.324818358×10^-3
8.888858417×10^0,2.991011739×10^-1,-1.279689550×10^0,6.065330654×10^-2
8.898808417×10^0,3.208064437×10^-1,-1.177936673×10^0,1.094058752×10^-1
8.908758417×10^0,3.177576661×10^-1,-1.071543694×10^0,1.373898387×10^-1
8.918708417×10^0,2.706575096×10^-1,-9.637948871×10^-1,1.539141238×10^-1
8.928658417×10^0,1.866563410×10^-1,-8.195724487×10^-1,1.435605437×10^-1
8.938607417×10^0,8.094775677×10^-2,-5.923727155×10^-1,1.513652503×10^-1
8.948557417×10^0,-1.357901748×10^-2,-3.686141968×10^-1,1.541852802×10^-1
8.958507417×10^0,-1.205739826×10^-1,-3.240368962×10^-1,1.210490242×10^-1
8.968457417×10^0,-2.422583252×10^-1,-4.134346843×10^-1,4.358352721×10^-2
8.978407417×10^0,-3.201668561×10^-1,-4.659214020×10^-1,-5.468906090×10^-2
8.988357417×10^0,-3.305505216×10^-1,-5.120859742×10^-1,-1.588865668×10^-1
8.998306417×10^0,-2.894414961×10^-1,-5.885114074×10^-1,-2.556445599×10^-1
9.008256417×10^0,-2.068680525×10^-1,-6.998600364×10^-1,-3.261786699×10^-1
9.018206417×10^0,-1.065102220×10^-1,-8.525956273×10^-1,-3.879096210×10^-1
9.028156417×10^0,-2.788758464×10^-2,-1.021665335×10^0,-4.536204636×10^-1
9.038106417×10^0,1.511474326×10^-2,-1.244691014×10^0,-4.995283186×10^-1
9.048056417×10^0,4.805857688×10^-2,-1.520562291×10^0,-5.089050531×10^-1
9.058006417×10^0,9.298751503×10^-2,-1.790920138×10^0,-4.659812748×10^-1
9.067955417×10^0,1.671099365×10^-1,-2.016851902×10^0,-3.899541497×10^-1
9.077905417×10^0,2.613203228×10^-1,-2.151378632×10^0,-2.929121852×10^-1
9.087855417×10^0,3.632120490×10^-1,-2.135839939×10^0,-1.892856508×10^-1
9.097805417×10^0,4.506196082×10^-1,-1.998809457×10^0,-9.196303785×10^-2
9.107755417×10^0,5.176140666×10^-1,-1.809413314×10^0,1.816214062×10^-2
9.117705417×10^0,6.054810882×10^-1,-1.648148656×10^0,1.476643085×10^-1
9.127654417×10^0,7.016097903×10^-1,-1.610958457×10^0,2.744949460×10^-1
9.137604417×10^0,7.887244225×10^-1,-1.656476378×10^0,3.699437082×10^-1
9.147554417×10^0,8.721430302×10^-1,-1.737740397×10^0,4.186915755×10^-1
9.157504417×10^0,9.235157967×10^-1,-1.779504657×10^0,4.083439708×10^-1
9.167454417×10^0,9.153827429×10^-1,-1.788691759×10^0,3.649389744×10^-1
9.177404417×10^0,8.280178905×10^-1,-1.762089968×10^0,3.127782345×10^-1
9.187354417×10^0,6.983933449×10^-1,-1.678559899×10^0,2.874662280×10^-1
9.197303417×10^0,5.317048430×10^-1,-1.562268019×10^0,2.797527611×10^-1
9.207253417×10^0,3.309794962×10^-1,-1.426582575×10^0,2.705296874×10^-1
9.217203417×10^0,1.272511184×10^-1,-1.243818641×10^0,2.469312102×10^-1
9.227153417×10^0,-3.271671012×10^-2,-9.912671447×10^-1,2.066535503×10^-1
9.237103417×10^0,-1.292143911×10^-1,-7.240647674×10^-1,1.812861711×10^-1
9.247053417×10^0,-1.531706005×10^-1,-5.013619065×10^-1,2.072541118×10^-1
9.257002417×10^0,-1.082928032×10^-1,-3.423052430×10^-1,2.612169981×10^-1
9.266952417×10^0,-2.148760110×10^-2,-2.619797885×10^-1,3.019822538×10^-1
9.276902417×10^0,1.055590957×10^-1,-2.886378765×10^-1,3.277312517×10^-1
9.286852417×10^0,2.646326125×10^-1,-4.388130009×10^-1,3.523151577×10^-1
9.296802417×10^0,4.280121624×10^-1,-6.908004880×10^-1,3.911236525×10^-1
9.306752417×10^0,5.681312084×10^-1,-9.973375201×10^-1,4.457541406×10^-1
9.316701042×10^0,6.688489914×10^-1,-1.301344037×10^0,5.123848915×10^-1
9.326651042×10^0,7.214858532×10^-1,-1.496718049×10^0,5.605998039×10^-1
9.336601042×10^0,7.313309908×10^-1,-1.535910487×10^0,5.826469064×10^-1
9.346551042×10^0,7.019802928×10^-1,-1.495478630×10^0,5.693473220×10^-1
9.356501042×10^0,6.569958329×10^-1,-1.385672212×10^0,5.381460786×10^-1
9.366451042×10^0,6.060628891×10^-1,-1.229160666×10^0,4.881082475×10^-1
9.376401042×10^0,5.398406386×10^-1,-1.080762506×10^0,4.198599160×10^-1
9.386350042×10^0,4.913487434×10^-1,-9.170689583×10^-1,3.379881978×10^-1
9.396300042×10^0,4.477814138×10^-1,-7.640813589×10^-1,2.477738112×10^-1
9.406250042×10^0,3.770995140×10^-1,-6.962980628×10^-1,1.357780397×10^-1
9.416200042×10^0,3.241683245×10^-1,-6.264497042×10^-1,2.165079862×10^-2
9.426150042×10^0,3.143407404×10^-1,-5.522090197×10^-1,-8.077597618×10^-2
9.436100042×10^0,3.449651301×10^-1,-4.727986455×10^-1,-1.753811836×10^-1
9.446050042×10^0,4.181253612×10^-1,-3.907397091×10^-1,-2.471107692×10^-1
9.455999042×10^0,5.508055091×10^-1,-3.285897076×10^-1,-2.738794386×10^-1
9.465949042×10^0,7.294133306×10^-1,-2.644916773×10^-1,-2.583153844×10^-1
9.475899042×10^0,9.148166180×10^-1,-1.788257211×10^-1,-2.167014033×10^-1
9.485849042×10^0,1.089546800×10^0,-8.429469913×10^-2,-1.657431424×10^-1
9.495799042×10^0,1.250503659×10^0,-3.140387312×10^-2,-1.025897041×10^-1
9.505749042×10^0,1.382211089×10^0,-7.493110746×10^-2,-4.407579452×10^-2
9.515698042×10^0,1.487537265×10^0,-2.486716360×10^-1,1.521078870×10^-2
9.525648042×10^0,1.563181996×10^0,-5.166359544×10^-1,6.575625390×10^-2
9.535598042×10^0,1.618673563×10^0,-8.645166755×10^-1,1.003049836×10^-1
9.545548042×10^0,1.663589954×10^0,-1.294730544×10^0,1.267206073×10^-1
9.555498042×10^0,1.707448959×10^0,-1.760908604×10^0,1.651922464×10^-1
9.565448042×10^0,1.768691778×10^0,-2.248614550×10^0,2.108766437×10^-1
9.575397042×10^0,1.863308549×10^0,-2.716171503×10^0,2.548362613×10^-1
9.585347042×10^0,1.992719769×10^0,-3.066421032×10^0,3.042597473×10^-1
9.595297042×10^0,2.163434029×10^0,-3.193663120×10^0,3.599883318×10^-1
9.605247042×10^0,2.390450001×10^0,-3.135808468×10^0,4.232709110×10^-1
9.615197042×10^0,2.643001318×10^0,-2.965312719×10^0,4.887780547×10^-1
9.625147042×10^0,2.850775242×10^0,-2.764891624×10^0,5.780266523×10^-1
9.635097042×10^0,2.998777866×10^0,-2.573478699×10^0,6.826982498×10^-1
9.645046042×10^0,3.025334597×10^0,-2.408938646×10^0,8.021684885×10^-1
9.654996042×10^0,2.915367603×10^0,-2.333280802×10^0,9.506103992×10^-1
9.664946042×10^0,2.703511477×10^0,-2.392269850×10^0,1.097242832×10^0
9.674896042×10^0,2.499150515×10^0,-2.548449516×10^0,1.181902647×10^0
9.684846042×10^0,2.369882107×10^0,-2.733411074×10^0,1.211175561×10^0
9.694796042×10^0,2.320925951×10^0,-2.874011993×10^0,1.179782152×10^0
9.704745042×10^0,2.352325201×10^0,-2.934550762×10^0,1.085546732×10^0
9.714695042×10^0,2.411928654×10^0,-2.958219051×10^0,9.560274482×10^-1
9.724645042×10^0,2.441715479×10^0,-3.053689718×10^0,8.317640424×10^-1
9.734595042×10^0,2.474427462×10^0,-3.117349625×10^0,6.867370605×10^-1
9.744545042×10^0,2.494948864×10^0,-3.087404728×10^0,5.213867426×10^-1
9.754495042×10^0,2.483260155×10^0,-3.026747942×10^0,3.456394374×10^-1
9.764445042×10^0,2.455873489×10^0,-2.898997307×10^0,1.663554162×10^-1
9.774394042×10^0,2.388993740×10^0,-2.695577145×10^0,-3.849245235×10^-2
9.784344042×10^0,2.231447220×10^0,-2.440062523×10^0,-2.429161519×10^-1
9.794294042×10^0,2.038532257×10^0,-2.112385988×10^0,-4.666132331×10^-1
9.804244042×10^0,1.858667850×10^0,-1.734123468×10^0,-6.666209102×10^-1
9.814194042×10^0,1.740617394×10^0,-1.335758209×10^0,-8.476215005×10^-1
9.824144042×10^0,1.652710915×10^0,-9.503058195×10^-1,-9.573389292×10^-1
9.834093042×10^0,1.589970469×10^0,-6.025045514×10^-1,-9.487774968×10^-1
9.844043042×10^0,1.569681406×10^0,-3.057229221×10^-1,-8.619315624×10^-1
9.853993042×10^0,1.561540127×10^0,-5.201750249×10^-2,-7.360980511×10^-1
9.863943042×10^0,1.545531631×10^0,1.690853238×10^-1,-5.815860033×10^-1
9.873893042×10^0,1.517159820×10^0,3.249564171×10^-1,-4.138796926×10^-1
9.883843042×10^0,1.461612463×10^0,4.121760130×10^-1,-2.514127493×10^-1
9.893793042×10^0,1.374222279×10^0,4.220645130×10^-1,-9.593216330×10^-2
9.903742042×10^0,1.257029295×10^0,3.481607139×10^-1,5.117952451×10^-2
9.913692042×10^0,1.113625169×10^0,1.942394823×10^-1,1.758826375×10^-1
9.923642042×10^0,9.510179162×10^-1,-3.221737221×10^-2,2.824820280×10^-1
9.933592042×10^0,7.879187465×10^-1,-2.855990231×10^-1,3.612107933×10^-1
9.943542042×10^0,6.355143189×10^-1,-5.108257532×10^-1,4.523593485×10^-1
9.953492042×10^0,5.075595975×10^-1,-6.872165203×10^-1,5.553764105×10^-1
9.963441042×10^0,4.157406986×10^-1,-8.116855025×10^-1,6.663900018×10^-1
9.973391042×10^0,3.399514258×10^-1,-8.945477009×10^-1,7.782601714×10^-1
9.983341042×10^0,2.720919549×10^-1,-9.540562630×10^-1,8.658395410×10^-1
9.993291042×10^0,1.984093934×10^-1,-9.860603809×10^-1,9.313646555×10^-1
1.000324104×10^1,1.234507412×10^-1,-1.017628908×10^0,9.730337858×10^-1
