"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.043407167×10^0,-5.273833008×10^0,5.963598633×10^0,7.783813477×10^-3
1.053357167×10^0,-6.028713226×10^0,5.998625793×10^0,3.065026245×10^0
1.063307167×10^0,-6.384074249×10^0,5.506748657×10^0,5.249583435×10^0
1.073256167×10^0,-7.602989502×10^0,5.080435181×10^0,4.624333649×10^0
1.083206167×10^0,-9.630373535×10^0,4.873116302×10^0,9.975256348×10^-1
1.093156167×10^0,-9.840087433×10^0,6.023773499×10^0,-4.190685425×10^0
1.103106167×10^0,-8.340206451×10^0,7.704179077×10^0,-7.383994904×10^0
1.113056167×10^0,-7.455097046×10^0,7.682923279×10^0,-7.547005920×10^0
1.123006167×10^0,-7.724536743×10^0,6.461313629×10^0,-5.497917023×10^0
1.132956167×10^0,-8.290958862×10^0,5.565276947×10^0,-2.973416748×10^0
1.142905167×10^0,-8.330925751×10^0,5.487438812×10^0,-9.975256348×10^-1
1.152855167×10^0,-8.100704498×10^0,5.447172546×10^0,1.682501221×10^-1
1.162805167×10^0,-7.761958923×10^0,5.280569000×10^0,3.242257690×10^-1
1.172755167×10^0,-7.456593933×10^0,5.258415070×10^0,-3.897894287×10^-1
1.182705167×10^0,-7.276668091×10^0,5.174140320×10^0,-1.289268951×10^0
1.192655167×10^0,-7.201075287×10^0,5.080884247×10^0,-1.988614655×10^0
1.202604167×10^0,-7.455995178×10^0,4.690496063×10^0,-2.149829407×10^0
1.212554167×10^0,-7.739954681×10^0,4.225862274×10^0,-1.852697296×10^0
1.222504167×10^0,-7.773335266×10^0,3.670966187×10^0,-9.747729492×10^-1
1.232454167×10^0,-8.011040955×10^0,2.733316040×10^0,4.490661621×10^-2
1.242404167×10^0,-8.602161713×10^0,2.468816071×10^0,6.950047302×10^-1
1.252354167×10^0,-8.792865143×10^0,2.167941742×10^0,-1.197509766×10^-1
1.262304167×10^0,-8.735384674×10^0,2.643802185×10^0,-1.150357819×10^0
1.272253167×10^0,-7.752378845×10^0,5.121749268×10^0,-1.816023560×10^0
1.282203167×10^0,-6.903793488×10^0,6.169869690×10^0,-1.101110229×10^0
1.292153167×10^0,-6.637796631×10^0,5.601351929×10^0,-3.549119568×10^-1
1.302103167×10^0,-6.451733551×10^0,2.463876343×10^0,6.200106812×10^-1
1.312052667×10^0,-6.650520172×10^0,2.497705994×10^0,7.508386230×10^-1
1.322002667×10^0,-7.409142609×10^0,3.307072906×10^0,6.635700989×10^-1
1.331951667×10^0,-8.221652985×10^0,3.937262421×10^0,2.709365845×10^-2
1.341901667×10^0,-7.671546936×10^0,4.822072449×10^0,-3.228785706×10^-1
1.351851667×10^0,-6.804250488×10^0,5.476062469×10^0,-2.176473999×10^-1
1.361801667×10^0,-5.536686401×10^0,6.373296661×10^0,2.363584900×10^-1
1.371751667×10^0,-4.379143524×10^0,6.737489319×10^0,1.658101959×10^0
1.381701667×10^0,-4.267326050×10^0,6.681655426×10^0,2.949765930×10^0
1.391651667×10^0,-4.571194153×10^0,6.535708923×10^0,2.961142273×10^0
1.401600667×10^0,-4.407285004×10^0,6.285130005×10^0,2.384691010×10^0
1.411550667×10^0,-3.932771759×10^0,6.144123230×10^0,6.087840271×10^-1
1.421500667×10^0,-4.970114594×10^0,6.049220581×10^0,-3.653302917×10^0
1.431450667×10^0,-5.619314575×10^0,5.750441895×10^0,-9.407936096×10^0
1.441400667×10^0,-4.979095917×10^0,6.035449219×10^0,-1.302531372×10^1
1.451350667×10^0,-2.502346344×10^0,5.429808655×10^0,-1.062086380×10^1
1.461299667×10^0,-1.526824951×10^-1,4.937033386×10^0,-4.059857483×10^0
1.471249667×10^0,1.683249664×10^0,5.096751251×10^0,6.170169067×10^-1
1.481199667×10^0,2.552941132×10^0,5.411546631×10^0,3.045716400×10^0
1.491149667×10^0,8.792715454×10^-1,5.566175079×10^0,1.964514771×10^0
1.501099667×10^0,-9.440867615×10^-1,5.636977844×10^0,-1.817819824×10^0
1.511049667×10^0,-1.363963623×10^0,5.441933441×10^0,-4.626129913×10^0
1.520999667×10^0,-7.361691284×10^-1,4.577181702×10^0,-4.871020660×10^0
1.530948667×10^0,-2.742297363×10^-1,3.853736115×10^0,-3.927382965×10^0
1.540898667×10^0,4.417314148×10^-1,5.034181366×10^0,-2.474504242×10^0
1.550848667×10^0,1.645228729×10^0,1.735206619×10^1,8.412506104×10^-1
1.560798667×10^0,2.449057159×10^0,3.391212936×10^1,7.819289703×10^0
1.570748667×10^0,7.418572998×10^-1,3.874677567×10^1,5.223088531×10^0
1.580698667×10^0,-4.318669281×10^0,3.152893524×10^1,-2.329605560×10^0
1.590647667×10^0,-7.300019531×10^0,2.336191864×10^1,-7.871830444×10^0
1.600597667×10^0,-7.536827087×10^0,1.585008957×10^1,-7.505691833×10^0
1.610547667×10^0,-6.585704956×10^0,1.123608444×10^1,-3.134032745×10^0
1.620497667×10^0,-5.654790802×10^0,8.535250854×10^0,-1.688488770×10^-1
1.630447667×10^0,-4.946912842×10^0,7.041956177×10^0,1.452130280×10^0
1.640397667×10^0,-4.241429901×10^0,6.235732727×10^0,2.109413452×10^0
1.650347667×10^0,-3.237617340×10^0,5.963748322×10^0,1.723216553×10^0
1.660296667×10^0,-2.206711121×10^0,6.041885834×10^0,3.519181824×10^-1
1.670246667×10^0,-1.422042847×10^0,6.112089844×10^0,-1.481768646×10^0
1.680196667×10^0,-1.132095795×10^0,6.215973816×10^0,-2.762505341×10^0
1.690146667×10^0,-1.634750519×10^0,6.731052704×10^0,-3.019969940×10^0
1.700096667×10^0,-2.851719818×10^0,7.795489197×10^0,-2.257605286×10^0
1.710046667×10^0,-3.677851868×10^0,8.771759033×10^0,-1.304088135×10^0
1.719995667×10^0,-4.014501801×10^0,9.503437500×10^0,-7.120692444×10^-1
1.729945667×10^0,-4.176165619×10^0,1.005010071×10^1,-5.819897461×10^-1
1.739895667×10^0,-4.251608734×10^0,1.034019745×10^1,-8.616082764×10^-1
1.749845667×10^0,-4.162394257×10^0,1.040441391×10^1,-1.119222565×10^0
1.759795667×10^0,-3.841162262×10^0,1.031834290×10^1,-1.089733887×10^0
1.769745667×10^0,-3.434907074×10^0,1.009859985×10^1,-9.006770325×10^-1
1.779695667×10^0,-3.090473328×10^0,9.815837860×10^0,-6.893165588×10^-1
1.789644667×10^0,-2.778671722×10^0,9.543853455×10^0,-5.974076843×10^-1
1.799594667×10^0,-2.571203156×10^0,9.308692474×10^0,-5.990542603×10^-1
1.809544667×10^0,-2.459834747×10^0,9.129664764×10^0,-6.559359741×10^-1
1.819494667×10^0,-2.450554047×10^0,9.009315033×10^0,-7.801776123×10^-1
1.829444667×10^0,-2.586621094×10^0,8.932674408×10^0,-9.039701843×10^-1
1.839394667×10^0,-2.787353668×10^0,8.962462463×10^0,-9.972262573×10^-1
1.849343667×10^0,-3.000809784×10^0,9.019793243×10^0,-1.089135132×10^0
1.859293667×10^0,-3.192561035×10^0,9.151219940×10^0,-1.153501282×10^0
1.869243667×10^0,-3.401077423×10^0,9.224717102×10^0,-1.177601166×10^0
1.879193667×10^0,-3.593726807×10^0,9.287586365×10^0,-1.160386963×10^0
1.889143667×10^0,-3.701652374×10^0,9.332343292×10^0,-1.158890076×10^0
1.899093667×10^0,-3.858376465×10^0,9.300609283×10^0,-1.169967041×10^0
1.909043667×10^0,-3.997437286×10^0,9.244026947×10^0,-1.184337158×10^0
1.918992667×10^0,-4.005969543×10^0,9.149723053×10^0,-1.215472412×10^0
1.928942667×10^0,-4.036655731×10^0,9.023236084×10^0,-1.207239532×10^0
1.938892667×10^0,-3.985761566×10^0,8.916058960×10^0,-1.162183228×10^0
1.948842667×10^0,-3.934268646×10^0,8.829089813×10^0,-1.139879608×10^0
1.958792667×10^0,-4.021686859×10^0,8.736133118×10^0,-1.127156067×10^0
1.968742667×10^0,-4.088747406×10^0,8.707392883×10^0,-1.141975250×10^0
1.978691667×10^0,-4.045786743×10^0,8.778644714×10^0,-1.192270660×10^0
1.988641667×10^0,-4.032614136×10^0,8.910071411×10^0,-1.230441284×10^0
1.998591667×10^0,-4.059258728×10^0,8.963210907×10^0,-1.247805176×10^0
2.008541667×10^0,-4.150119781×10^0,8.988807678×10^0,-1.169967041×10^0
2.018491667×10^0,-4.200864258×10^0,9.013206940×10^0,-1.058448944×10^0
2.028441667×10^0,-4.164190521×10^0,9.029972076×10^0,-8.994795227×10^-1
2.038391667×10^0,-4.070784760×10^0,9.045988770×10^0,-7.927514648×10^-1
2.048340667×10^0,-3.957769775×10^0,9.144633636×10^0,-7.276368713×10^-1
2.058290667×10^0,-4.064048767×10^0,9.218130798×10^0,-6.271957397×10^-1
2.068240667×10^0,-4.147275696×10^0,9.202114105×10^0,-6.044430542×10^-1
2.078190667×10^0,-4.240232391×10^0,9.198521576×10^0,-5.755531311×10^-1
2.088140667×10^0,-4.177213440×10^0,9.193581848×10^0,-6.165678406×10^-1
2.098090667×10^0,-4.235592041×10^0,9.195976868×10^0,-6.108796692×10^-1
2.108039667×10^0,-4.304748230×10^0,9.196425934×10^0,-5.677693176×10^-1
2.117989667×10^0,-4.244423676×10^0,9.241182861×10^0,-5.611830139×10^-1
2.127939667×10^0,-4.243226166×10^0,9.277108154×10^0,-6.432124329×10^-1
2.137889667×10^0,-4.276756439×10^0,9.358089752×10^0,-7.905061340×10^-1
2.147839667×10^0,-4.387825470×10^0,9.446106720×10^0,-1.013841705×10^0
2.157789667×10^0,-4.536915436×10^0,9.538314972×10^0,-1.283281403×10^0
2.167739667×10^0,-4.744384003×10^0,9.622440033×10^0,-1.511257324×10^0
2.177688667×10^0,-4.984335022×10^0,9.685608673×10^0,-1.698966980×10^0
2.187638667×10^0,-5.186714172×10^0,9.683363342×10^0,-1.718576202×10^0
2.197588667×10^0,-5.324427795×10^0,9.601932678×10^0,-1.613345032×10^0
2.207538667×10^0,-5.312901764×10^0,9.407337341×10^0,-1.551673279×10^0
2.217488667×10^0,-5.186564484×10^0,9.034013672×10^0,-1.591041412×10^0
2.227438667×10^0,-5.099295959×10^0,8.423433380×10^0,-1.730850677×10^0
2.237387667×10^0,-4.965923309×10^0,7.954907684×10^0,-1.969903564×10^0
2.247337667×10^0,-4.657564545×10^0,7.766299896×10^0,-2.319127350×10^0
2.257287667×10^0,-3.555107117×10^0,8.040379944×10^0,-2.704426117×10^0
2.267237667×10^0,-2.475102997×10^0,8.291707306×10^0,-2.885100403×10^0
2.277187667×10^0,-1.812580719×10^0,8.469986572×10^0,-2.844534760×10^0
2.287137667×10^0,-1.566492462×10^0,8.724307709×10^0,-2.751128998×10^0
2.297087667×10^0,-1.599274292×10^0,9.164841614×10^0,-2.735112305×10^0
2.307036667×10^0,-1.733545074×10^0,9.877210236×10^0,-2.943179626×10^0
2.316987333×10^0,-1.914069672×10^0,1.091395432×10^1,-3.273842010×10^0
2.326937333×10^0,-1.992955627×10^0,1.205667801×10^1,-3.609893188×10^0
2.336887333×10^0,-1.963766327×10^0,1.300435730×10^1,-3.788022766×10^0
2.346837333×10^0,-1.864672394×10^0,1.330133972×10^1,-3.710484009×10^0
2.356787333×10^0,-1.727557526×10^0,1.283850220×10^1,-3.362607422×10^0
2.366736333×10^0,-1.487007751×10^0,1.185609512×10^1,-2.909649353×10^0
2.376686333×10^0,-1.317410431×10^0,1.059930862×10^1,-2.483635254×10^0
2.386636333×10^0,-1.322948914×10^0,9.485474854×10^0,-2.293680267×10^0
2.396586333×10^0,-1.391656036×10^0,8.458909607×10^0,-2.335293732×10^0
2.406536333×10^0,-1.491947479×10^0,7.682324524×10^0,-2.494712219×10^0
2.416486333×10^0,-1.823507996×10^0,7.220834198×10^0,-2.667752380×10^0
2.426435333×10^0,-2.108964386×10^0,6.885232086×10^0,-2.850222931×10^0
2.436385333×10^0,-2.326162720×10^0,6.813231812×10^0,-3.042273560×10^0
2.446335333×10^0,-2.714604950×10^0,7.003935242×10^0,-3.287463684×10^0
2.456285333×10^0,-3.132535858×10^0,7.349267120×10^0,-3.384162598×10^0
2.466235333×10^0,-3.501219177×10^0,8.184380493×10^0,-3.309168549×10^0
2.476185333×10^0,-4.016148376×10^0,9.167985077×10^0,-3.172652435×10^0
2.486135333×10^0,-4.719984741×10^0,9.812993774×10^0,-3.447331238×10^0
2.496084333×10^0,-5.148543549×10^0,1.007509872×10^1,-3.764521637×10^0
2.506034333×10^0,-5.409750366×10^0,1.001402573×10^1,-4.131857758×10^0
2.515984333×10^0,-5.080435181×10^0,9.831106110×10^0,-4.331991577×10^0
2.525934333×10^0,-4.060456238×10^0,9.528734894×10^0,-4.247267761×10^0
2.535884333×10^0,-3.048111420×10^0,9.104816437×10^0,-4.097878418×10^0
2.545834333×10^0,-2.243384857×10^0,8.528065796×10^0,-3.937711487×10^0
2.555784333×10^0,-1.645378418×10^0,8.036787415×10^0,-3.833378448×10^0
2.565733333×10^0,-1.215921478×10^0,7.631430359×10^0,-3.800746307×10^0
2.575683333×10^0,-9.214837646×10^-1,7.449259186×10^0,-3.828139343×10^0
2.585633333×10^0,-7.688012695×10^-1,7.273075562×10^0,-4.061054993×10^0
2.595583333×10^0,-7.170089722×10^-1,7.047045593×10^0,-4.430037689×10^0
2.605533333×10^0,-8.433462524×10^-1,6.878795471×10^0,-4.824617157×10^0
2.615483333×10^0,-1.346599731×10^0,6.749165039×10^0,-5.127437439×10^0
2.625432333×10^0,-1.942211151×10^0,6.663393402×10^0,-5.316793671×10^0
2.635382333×10^0,-2.400707703×10^0,6.497987366×10^0,-5.450316010×10^0
2.645332333×10^0,-2.992277527×10^0,6.228397980×10^0,-5.430108032×10^0
2.655282333×10^0,-3.503763885×10^0,6.084098053×10^0,-5.309009857×10^0
2.665232333×10^0,-4.127666473×10^0,5.971083069×10^0,-5.197641449×10^0
2.675182333×10^0,-4.661306763×10^0,5.858367462×10^0,-5.073250122×10^0
2.685131333×10^0,-4.846322021×10^0,5.705235901×10^0,-4.957241364×10^0
2.695081333×10^0,-4.747677155×10^0,5.468428345×10^0,-4.819527740×10^0
2.705031333×10^0,-5.129832458×10^0,5.240003357×10^0,-4.694687347×10^0
2.714981333×10^0,-5.382656708×10^0,5.039420471×10^0,-4.685256958×10^0
2.724931333×10^0,-5.516179047×10^0,4.957690430×10^0,-4.885091400×10^0
2.734881333×10^0,-5.778583374×10^0,4.947661285×10^0,-5.195695496×10^0
2.744831333×10^0,-5.824837189×10^0,5.008434906×10^0,-5.489235077×10^0
2.754780333×10^0,-5.780229950×10^0,5.123395844×10^0,-5.686075745×10^0
2.764730333×10^0,-5.658383331×10^0,5.311853943×10^0,-5.802683258×10^0
2.774680333×10^0,-5.627846832×10^0,5.570216675×10^0,-5.801635437×10^0
2.784630333×10^0,-5.727539520×10^0,5.856870575×10^0,-5.721102905×10^0
2.794580333×10^0,-5.861810303×10^0,6.163133698×10^0,-5.574407959×10^0
2.804530333×10^0,-5.911207581×10^0,6.484814758×10^0,-5.339546356×10^0
2.814479333×10^0,-5.838907928×10^0,6.808741150×10^0,-5.030738525×10^0
2.824429333×10^0,-5.586233368×10^0,7.171736298×10^0,-4.731061707×10^0
2.834379333×10^0,-5.250930634×10^0,7.532336426×10^0,-4.496649170×10^0
2.844329333×10^0,-4.885989532×10^0,7.895630951×10^0,-4.345613251×10^0
2.854279333×10^0,-4.518503723×10^0,8.340655518×10^0,-4.435725861×10^0
2.864229333×10^0,-4.213887177×10^0,8.818611603×10^0,-4.682412872×10^0
2.874179333×10^0,-4.153113556×10^0,9.275311890×10^0,-4.923112335×10^0
2.884128333×10^0,-4.502487030×10^0,9.862391052×10^0,-5.154381409×10^0
2.894078333×10^0,-5.195545807×10^0,1.075004517×10^1,-5.460195465×10^0
2.904028333×10^0,-5.680237885×10^0,1.196925980×10^1,-6.008355560×10^0
2.913978333×10^0,-5.744903412×10^0,1.346180603×10^1,-6.711293793×10^0
2.923928333×10^0,-5.446124725×10^0,1.483385284×10^1,-6.635551300×10^0
2.933878333×10^0,-4.581672363×10^0,1.582224747×10^1,-5.315895538×10^0
2.943827333×10^0,-3.254831543×10^0,1.593601089×10^1,-3.517385559×10^0
2.953777333×10^0,-1.866019592×10^0,1.497725464×10^1,-1.870659943×10^0
2.963727333×10^0,-7.207511902×10^-1,1.304312668×10^1,-1.072968750×10^0
2.973677333×10^0,2.874023438×10^-2,1.074480606×10^1,-8.958869934×10^-1
2.983627333×10^0,2.573149109×10^-1,8.768765259×10^0,-1.010398865×10^0
2.993577333×10^0,-4.011657715×10^-2,7.257507935×10^0,-1.251397705×10^0
3.003526333×10^0,-6.289920044×10^-1,6.230194244×10^0,-1.372495880×10^0
3.013476333×10^0,-1.446741486×10^0,5.844147034×10^0,-1.236428833×10^0
3.023426333×10^0,-2.282752991×10^0,6.151457977×10^0,-1.083297272×10^0
3.033376333×10^0,-2.998265076×10^0,6.818171539×10^0,-9.849517822×10^-1
3.043326333×10^0,-3.537443848×10^0,7.520211639×10^0,-9.626481628×10^-1
3.053276333×10^0,-3.945345612×10^0,8.179141388×10^0,-1.068178711×10^0
3.063226333×10^0,-4.243226166×10^0,8.742420044×10^0,-1.282233582×10^0
3.073175333×10^0,-4.379742279×10^0,9.245224457×10^0,-1.456471252×10^0
3.083125333×10^0,-4.238585815×10^0,9.648186493×10^0,-1.546883240×10^0
3.093075333×10^0,-3.902384949×10^0,9.946516113×10^0,-1.561702423×10^0
3.103025333×10^0,-3.449875946×10^0,1.006342300×10^1,-1.532962189×10^0
3.112975333×10^0,-3.029400330×10^0,9.923913116×10^0,-1.489103394×10^0
3.122925333×10^0,-2.743345184×10^0,9.432335358×10^0,-1.415456543×10^0
3.132874333×10^0,-2.475402374×10^0,8.816066895×10^0,-1.260379028×10^0
3.142824333×10^0,-2.064806213×10^0,8.399183807×10^0,-1.092877350×10^0
3.152774333×10^0,-1.694027252×10^0,8.236921234×10^0,-9.508227539×10^-1
3.162724333×10^0,-1.342707825×10^0,8.153993683×10^0,-9.484277344×10^-1
3.172674333×10^0,-9.361532593×10^-1,8.158933411×10^0,-9.937834167×10^-1
3.182624333×10^0,-5.866300964×10^-1,8.294102325×10^0,-1.001716919×10^0
3.192573333×10^0,-3.339555359×10^-1,8.532107391×10^0,-1.080303497×10^0
3.202523333×10^0,-1.719923401×10^-1,8.910071411×10^0,-1.163530426×10^0
3.212473333×10^0,-3.053649902×10^-2,9.364376678×10^0,-1.224753113×10^0
3.222423333×10^0,-1.676513672×10^-1,9.714797974×10^0,-1.228195953×10^0
3.232373333×10^0,-6.812333679×10^-1,9.908495178×10^0,-1.129551086×10^0
3.242323333×10^0,-1.379381561×10^0,9.914183350×10^0,-1.053359528×10^0
3.252273333×10^0,-1.904639282×10^0,9.777966614×10^0,-9.717791748×10^-1
3.262222333×10^0,-2.320175171×10^0,9.483528900×10^0,-9.741741943×10^-1
3.272172333×10^0,-2.769540710×10^0,9.142388306×10^0,-1.134790192×10^0
