"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.974753333×10^-1,-5.076992340×10^0,7.595654755×10^0,2.058219910×10^0
5.074253333×10^-1,-4.613705750×10^0,8.256530457×10^0,2.064207458×10^0
5.173753333×10^-1,-4.079616394×10^0,9.090296631×10^0,1.739233246×10^0
5.273253333×10^-1,-3.898493042×10^0,9.782756653×10^0,1.171314240×10^0
5.372743333×10^-1,-4.554578705×10^0,9.942624207×10^0,7.316784668×10^-1
5.472243333×10^-1,-5.749843140×10^0,9.546248474×10^0,6.879693604×10^-1
5.571743333×10^-1,-6.752308502×10^0,8.658294983×10^0,9.773176575×10^-1
5.671233333×10^-1,-7.377558289×10^0,8.203989716×10^0,1.505569153×10^0
5.770733333×10^-1,-7.730973358×10^0,7.785010986×10^0,1.998194733×10^0
5.870233333×10^-1,-7.884553986×10^0,7.255412292×10^0,2.339934082×10^0
5.969723333×10^-1,-7.999514923×10^0,6.933581543×10^0,2.514022064×10^0
6.069223333×10^-1,-7.999215546×10^0,6.758296051×10^0,2.637365570×10^0
6.168723333×10^-1,-7.751630402×10^0,6.494544525×10^0,2.807861023×10^0
6.268223333×10^-1,-7.657925262×10^0,6.300398254×10^0,2.877316589×10^0
6.367713333×10^-1,-7.898475037×10^0,6.364914093×10^0,2.775378571×10^0
6.467213333×10^-1,-8.420439606×10^0,6.065386963×10^0,2.956801300×10^0
6.566713333×10^-1,-9.277706909×10^0,6.005361786×10^0,2.714604950×10^0
6.666203333×10^-1,-9.438322906×10^0,5.975124664×10^0,2.173629913×10^0
6.765703333×10^-1,-8.703800354×10^0,5.650000763×10^0,2.042203217×10^0
6.865203333×10^-1,-7.974367218×10^0,5.609584808×10^0,2.195783844×10^0
6.964703333×10^-1,-7.570656738×10^0,5.483995972×10^0,2.689008179×10^0
7.064193333×10^-1,-7.373816071×10^0,5.420078888×10^0,2.938539276×10^0
7.163693333×10^-1,-7.182364197×10^0,5.790857849×10^0,2.889890442×10^0
7.263193333×10^-1,-6.754853210×10^0,6.535559235×10^0,1.991009674×10^0
7.362683333×10^-1,-5.870192871×10^0,6.586902466×10^0,1.291514282×10^0
7.462183333×10^-1,-5.638175354×10^0,6.307882690×10^0,7.126679993×10^-1
7.561683333×10^-1,-5.412893829×10^0,6.425538025×10^0,2.604583740×10^-2
7.661173333×10^-1,-5.313799896×10^0,6.468947754×10^0,-1.035845947×10^0
7.760673333×10^-1,-5.425916748×10^0,6.292165375×10^0,-1.467099152×10^0
7.860173333×10^-1,-5.737418976×10^0,6.081553345×10^0,-1.384620667×10^0
7.959673333×10^-1,-6.193370819×10^0,6.520290985×10^0,-1.708247681×10^0
8.059163333×10^-1,-6.566095734×10^0,6.032156067×10^0,-1.912123718×10^0
8.158663333×10^-1,-6.463109894×10^0,5.197042694×10^0,-1.690135345×10^0
8.258163333×10^-1,-5.668113098×10^0,4.839885406×10^0,-7.926017761×10^-1
8.357653333×10^-1,-4.932243347×10^0,7.212751007×10^0,-1.880988464×10^0
8.457153333×10^-1,-5.278922424×10^0,8.608598328×10^0,-2.906056824×10^0
8.556653333×10^-1,-5.990392914×10^0,7.731272736×10^0,-2.173330536×10^0
8.656153333×10^-1,-6.594087524×10^0,7.547904053×10^0,-1.542542267×10^0
8.755643333×10^-1,-6.901997223×10^0,7.684270477×10^0,-5.315446472×10^-1
8.855143333×10^-1,-7.207960968×10^0,8.400980072×10^0,-5.927673340×10^-2
8.954643333×10^-1,-7.630532227×10^0,7.667355652×10^0,-6.036946106×10^-1
9.054133333×10^-1,-7.827672272×10^0,7.244185638×10^0,-9.060658264×10^-1
9.153633333×10^-1,-8.504115601×10^0,7.305408325×10^0,-1.403032379×10^0
9.253133333×10^-1,-8.553512878×10^0,7.913144531×10^0,-2.245779877×10^0
9.352623333×10^-1,-8.939260712×10^0,7.967481537×10^0,-2.877316589×10^0
9.452123333×10^-1,-9.228908386×10^0,7.188501434×10^0,-3.169808350×10^0
9.551623333×10^-1,-9.083261261×10^0,6.735393677×10^0,-3.256627808×10^0
9.651123333×10^-1,-9.182804260×10^0,6.403533783×10^0,-3.235372009×10^0
9.750613333×10^-1,-9.157506866×10^0,5.918093262×10^0,-3.222798157×10^0
9.850113333×10^-1,-9.281598816×10^0,5.246589661×10^0,-2.236499176×10^0
9.949613333×10^-1,-8.558153229×10^0,4.859344940×10^0,-1.542242889×10^0
1.004910333×10^0,-7.653434601×10^0,5.503156128×10^0,-2.102527771×10^0
1.014860333×10^0,-7.588320007×10^0,5.532046051×10^0,-2.166594543×10^0
1.024810333×10^0,-7.404801636×10^0,5.320835266×10^0,-2.003733215×10^0
1.034760333×10^0,-6.835685120×10^0,5.553900604×10^0,-1.578018494×10^0
1.044709333×10^0,-5.918542328×10^0,5.480403442×10^0,-1.126407623×10^0
1.054659333×10^0,-5.067561951×10^0,6.140381012×10^0,-1.711840210×10^0
1.064609333×10^0,-5.047204285×10^0,7.172484741×10^0,-1.944755859×10^0
1.074558333×10^0,-5.307213593×10^0,7.737859039×10^0,-1.583556976×10^0
1.084508333×10^0,-5.180876312×10^0,6.992409210×10^0,-1.334025879×10^0
1.094458333×10^0,-4.556674347×10^0,5.626200256×10^0,-2.376757507×10^0
1.104408333×10^0,-4.734504547×10^0,5.926775208×10^0,-2.344275055×10^0
1.114357333×10^0,-5.284909973×10^0,6.665938110×10^0,-1.645378418×10^0
1.124307333×10^0,-6.016738129×10^0,6.792874146×10^0,-1.040037231×10^0
1.134257333×10^0,-7.150031433×10^0,6.779851227×10^0,-3.644920349×10^-1
1.144206333×10^0,-9.212742004×10^0,8.113577728×10^0,2.350112915×10^-2
1.154156458×10^0,-1.145747406×10^1,9.627379761×10^0,-1.000968475×10^0
1.164106458×10^0,-9.502988434×10^0,7.417674866×10^0,-5.755082245×10^0
1.174055458×10^0,-6.871610413×10^0,2.120939484×10^0,-1.149384842×10^1
1.184005458×10^0,-6.201903076×10^0,3.213966522×10^0,-9.417665863×10^0
1.193955458×10^0,-7.221732330×10^0,5.718109131×10^0,-4.196523285×10^0
1.203905458×10^0,-8.975036316×10^0,4.657265167×10^0,-8.747808838×10^-1
1.213854458×10^0,-1.025337799×10^1,2.414928131×10^0,-1.355880432×10^0
1.223804458×10^0,-1.015533188×10^1,3.556903381×10^0,-1.496138763×10^0
1.233754458×10^0,-9.421557770×10^0,5.146298218×10^0,-2.097138977×10^0
1.243703458×10^0,-8.316256256×10^0,5.810317383×10^0,-2.948718109×10^0
1.253653458×10^0,-8.307125244×10^0,5.793552246×10^0,-3.943399658×10^0
1.263603458×10^0,-9.357490997×10^0,6.082900543×10^0,-4.270619202×10^0
1.273553458×10^0,-9.516011353×10^0,5.693111115×10^0,-3.983965302×10^0
1.283502458×10^0,-8.691076813×10^0,5.485043793×10^0,-3.234324188×10^0
1.293452458×10^0,-8.831335144×10^0,5.477709045×10^0,-2.609972534×10^0
1.303402458×10^0,-9.310638428×10^0,4.921615448×10^0,-2.731220398×10^0
1.313351458×10^0,-9.936037903×10^0,4.185146942×10^0,-2.652783508×10^0
1.323301458×10^0,-1.069421127×10^1,4.323459320×10^0,-1.345851288×10^0
1.333251458×10^0,-1.160506714×10^1,3.986060944×10^0,-8.577163696×10^-1
1.343200458×10^0,-1.213721054×10^1,3.993994446×10^0,-1.907333679×10^0
1.353150458×10^0,-1.228854584×10^1,4.235592041×10^0,-1.466650085×10^0
1.363100458×10^0,-1.152393585×10^1,3.705693970×10^0,-1.124461670×10^0
1.373050458×10^0,-1.135793106×10^1,3.032693481×10^0,-1.004111938×10^0
1.382999458×10^0,-1.199964661×10^1,2.579136658×10^0,-9.883946228×10^-1
1.392949458×10^0,-1.115151031×10^1,1.270408173×10^0,-2.576142883×10^-1
1.402899458×10^0,-9.348060608×10^0,-7.927514648×10^-1,-5.164260864×10^-2
1.412848458×10^0,-7.710166626×10^0,-2.410886536×10^0,-1.129700775×10^0
1.422798458×10^0,-6.781497803×10^0,-2.601440277×10^0,-2.452949066×10^0
1.432748458×10^0,-6.593937836×10^0,-4.697232056×10^-1,-2.211351471×10^0
1.442698458×10^0,-8.001460876×10^0,1.441951447×10^0,-1.331630859×10^0
1.452647458×10^0,-8.801846466×10^0,2.454595642×10^0,-1.233285370×10^0
1.462597458×10^0,-7.974217529×10^0,2.976111145×10^0,-1.063837738×10^0
1.472547458×10^0,-7.007976837×10^0,3.198548584×10^0,-6.216572571×10^-1
1.482496458×10^0,-7.067552948×10^0,2.685415649×10^0,-2.772235107×10^-1
1.492446458×10^0,-7.795788574×10^0,1.855840759×10^0,-1.077758789×10^-1
1.502396458×10^0,-8.765023041×10^0,9.553134155×10^-1,8.232879639×10^-3
1.512345458×10^0,-9.062903595×10^0,2.136058044×10^-1,4.067042542×10^-1
1.522295458×10^0,-9.078770599×10^0,-5.707630920×10^-1,3.567082214×10^-1
1.532245458×10^0,-9.232201538×10^0,-8.864566040×10^-1,4.011657715×10^-1
1.542195458×10^0,-9.222771149×10^0,-1.039139099×10^0,3.586541748×10^-1
1.552144458×10^0,-8.175099792×10^0,-9.092092896×10^-1,4.799020386×10^-1
1.562094458×10^0,-7.043003998×10^0,-2.561174011×10^-1,5.249583435×10^-1
1.572044458×10^0,-6.132896576×10^0,8.321195984×10^-1,6.113287354×10^-1
1.581993458×10^0,-5.117707672×10^0,1.722767487×10^0,4.625381470×10^-1
1.591943458×10^0,-4.368216248×10^0,2.378254395×10^0,-2.005828857×10^-1
1.601893458×10^0,-4.252057800×10^0,2.708018646×10^0,-1.256936188×10^0
1.611843458×10^0,-4.305047607×10^0,2.934647369×10^0,-2.393522644×10^0
1.621792458×10^0,-4.343068542×10^0,2.948867798×10^0,-2.568658447×10^0
1.631742458×10^0,-4.332889709×10^0,2.605930939×10^0,-3.558100891×10^-1
1.641692458×10^0,-3.663631439×10^0,2.651585999×10^0,1.099912720×10^0
1.651641458×10^0,-2.561922455×10^0,3.148402863×10^0,9.660910034×10^-1
1.661591458×10^0,-4.897814941×10^-1,3.734284515×10^0,-1.293909302×10^0
1.671541458×10^0,3.442092133×10^0,4.754562836×10^0,-6.384972382×10^0
1.681491458×10^0,4.579277344×10^0,5.154231720×10^0,-1.037103333×10^1
1.691440458×10^0,2.778222656×10^0,4.821473694×10^0,-1.072235275×10^1
1.701390458×10^0,2.144590302×10^0,4.971012726×10^0,-1.029993118×10^1
1.711340458×10^0,1.728605347×10^0,4.525389404×10^0,-8.970096588×10^0
1.721289458×10^0,1.188678131×10^0,3.575764160×10^0,-5.063670044×10^0
1.731239458×10^0,1.218316498×10^0,9.419162750×10^0,1.157093811×10^-1
1.741189458×10^0,2.831661530×10^0,2.940350510×10^1,1.072474777×10^1
1.751139458×10^0,3.941603394×10^0,4.201552826×10^1,1.517634064×10^1
1.761088458×10^0,1.221160583×10^0,3.853766052×10^1,7.151228943×10^0
1.771038458×10^0,-2.598446503×10^0,3.065834564×10^1,3.529660034×10^-1
1.780988458×10^0,-4.385430450×10^0,2.248863464×10^1,-6.415359192×10^0
1.790937458×10^0,-5.451962585×10^0,1.400577484×10^1,-1.703831863×10^1
1.800887458×10^0,-4.325704651×10^0,9.384285278×10^0,-9.922416229×10^0
1.810837458×10^0,-3.679797821×10^0,7.186405792×10^0,-2.266885986×10^0
1.820786458×10^0,-3.067870331×10^0,6.180647278×10^0,1.319655762×10^0
1.830736458×10^0,-1.740580444×10^0,6.023773499×10^0,3.461701355×10^0
1.840686458×10^0,-4.590953064×10^-1,5.969137115×10^0,3.915108490×10^0
1.850636458×10^0,2.763253784×10^-1,5.826334076×10^0,3.177891541×10^0
1.860585458×10^0,4.385879517×10^-1,5.710924072×10^0,2.037413177×10^0
1.870535458×10^0,2.903961182×10^-1,5.839207306×10^0,7.674540710×10^-1
1.880485458×10^0,-1.576222229×10^-1,6.551875305×10^0,-4.764591980×10^-1
1.890434458×10^0,-8.506809998×10^-1,7.890840912×10^0,-1.568288727×10^0
1.900384458×10^0,-1.748364258×10^0,9.323062592×10^0,-2.610271912×10^0
1.910334458×10^0,-2.705473938×10^0,1.041339523×10^1,-3.947141876×10^0
1.920284458×10^0,-3.380719757×10^0,1.103175934×10^1,-4.393813019×10^0
1.930233458×10^0,-3.607049103×10^0,1.116513199×10^1,-3.176843719×10^0
1.940183458×10^0,-3.587888947×10^0,1.099284027×10^1,-1.827549591×10^0
1.950133458×10^0,-3.516038361×10^0,1.070693481×10^1,-1.083596649×10^0
1.960082458×10^0,-3.435805206×10^0,1.034902908×10^1,-7.565267944×10^-1
1.970032458×10^0,-3.256478119×10^0,9.920470276×10^0,-7.137158203×10^-1
1.979982458×10^0,-2.887794800×10^0,9.520651703×10^0,-7.259902954×10^-1
1.989932458×10^0,-2.455793152×10^0,9.242530060×10^0,-7.503895569×10^-1
1.999881458×10^0,-2.158062286×10^0,9.192833405×10^0,-8.044271851×10^-1
2.009831458×10^0,-1.948647766×10^0,9.203610992×10^0,-7.509883118×10^-1
2.019781458×10^0,-1.832339630×10^0,9.243577881×10^0,-7.015910339×10^-1
2.029730458×10^0,-1.795067139×10^0,9.339977417×10^0,-7.463479614×10^-1
2.039680458×10^0,-1.894759827×10^0,9.554331665×10^0,-8.081694031×10^-1
2.049630458×10^0,-2.123035126×10^0,9.807904358×10^0,-8.966354370×10^-1
2.059579458×10^0,-2.412832489×10^0,1.000429596×10^1,-9.455836487×10^-1
2.069529458×10^0,-2.652484131×10^0,1.018646713×10^1,-9.620494080×10^-1
2.079479458×10^0,-2.811902618×10^0,1.029753616×10^1,-1.052311707×10^0
2.089429458×10^0,-2.970722351×10^0,1.032792297×10^1,-1.131347351×10^0
2.099378458×10^0,-3.094963989×10^0,1.030502060×10^1,-1.194815369×10^0
2.109328458×10^0,-3.182531891×10^0,1.021206390×10^1,-1.243613892×10^0
2.119278458×10^0,-3.283571777×10^0,1.006177643×10^1,-1.316512299×10^0
2.129227458×10^0,-3.369792480×10^0,9.920470276×10^0,-1.406924286×10^0
2.139177458×10^0,-3.337759094×10^0,9.841883698×10^0,-1.462907867×10^0
2.149127458×10^0,-3.267704773×10^0,9.858050079×10^0,-1.514849854×10^0
2.159077458×10^0,-3.369044037×10^0,9.920619965×10^0,-1.452729034×10^0
2.169026458×10^0,-3.463347931×10^0,1.000115250×10^1,-1.383423157×10^0
2.178976458×10^0,-3.530109100×10^0,1.000609222×10^1,-1.321901093×10^0
2.188926458×10^0,-3.428021393×10^0,9.929601288×10^0,-1.331032104×10^0
2.198875458×10^0,-3.022215271×10^0,9.903705139×10^0,-1.358574829×10^0
2.208825458×10^0,-2.670147400×10^0,9.859097900×10^0,-1.326391754×10^0
2.218775458×10^0,-2.488125916×10^0,9.756112061×10^0,-1.258582764×10^0
2.228725458×10^0,-2.315385132×10^0,9.725575562×10^0,-1.216669922×10^0
2.238674458×10^0,-2.098037109×10^0,9.764045563×10^0,-1.206940155×10^0
2.248624458×10^0,-1.867965546×10^0,9.837991791×10^0,-1.216220856×10^0
2.258574458×10^0,-1.639091492×10^0,9.932744751×10^0,-1.213975525×10^0
2.268523458×10^0,-1.442699890×10^0,9.974807281×10^0,-1.238823853×10^0
2.278473458×10^0,-1.278641052×10^0,9.908195801×10^0,-1.277443542×10^0
2.288423458×10^0,-1.111887817×10^0,9.797126770×10^0,-1.337768097×10^0
2.298372458×10^0,-9.144483948×10^-1,9.720037079×10^0,-1.427581329×10^0
2.308322458×10^0,-6.747967529×10^-1,9.640702057×10^0,-1.497785339×10^0
2.318272458×10^0,-4.430786133×10^-1,9.512718201×10^0,-1.531165924×10^0
2.328222458×10^0,-2.077679443×10^-1,9.280251617×10^0,-1.543590088×10^0
2.338171458×10^0,7.574249268×10^-2,9.011560364×10^0,-1.593735809×10^0
2.348121458×10^0,3.927832031×10^-1,8.753796387×10^0,-1.679956512×10^0
2.358071458×10^0,7.331753540×10^-1,8.691675568×10^0,-1.835932159×10^0
2.368020458×10^0,1.046174469×10^0,8.809330902×10^0,-2.061812439×10^0
2.377970458×10^0,1.337319031×10^0,9.143286438×10^0,-2.287992096×10^0
2.387920458×10^0,1.528471527×10^0,9.714049530×10^0,-2.456092529×10^0
2.397870458×10^0,1.520687714×10^0,1.028795609×10^1,-2.632425842×10^0
2.407819458×10^0,9.798623657×10^-1,1.071411987×10^1,-2.730172577×10^0
2.417769458×10^0,-6.107299805×10^-2,1.060290115×10^1,-2.771037598×10^0
2.427719458×10^0,-7.607180786×10^-1,1.026026367×10^1,-2.736010437×10^0
2.437668458×10^0,-1.093476105×10^0,9.884245605×10^0,-2.665207672×10^0
2.447618458×10^0,-1.363514557×10^0,9.559121704×10^0,-2.752925262×10^0
2.457568458×10^0,-1.708397369×10^0,9.277856598×10^0,-2.910248108×10^0
2.467518458×10^0,-1.930834808×10^0,8.912616119×10^0,-2.977757721×10^0
2.477467458×10^0,-1.992057495×10^0,8.592282257×10^0,-2.956950989×10^0
2.487417458×10^0,-2.000739441×10^0,8.309969330×10^0,-2.757116547×10^0
2.497367458×10^0,-1.934277649×10^0,8.089178467×10^0,-2.614163818×10^0
2.507316458×10^0,-1.890568542×10^0,8.067473602×10^0,-2.622396698×10^0
2.517266458×10^0,-1.887874146×10^0,8.136330414×10^0,-2.764900360×10^0
2.527216458×10^0,-1.889969788×10^0,8.188272400×10^0,-3.036735077×10^0
2.537165458×10^0,-1.924248505×10^0,8.245453491×10^0,-3.332519989×10^0
2.547115458×10^0,-2.090103607×10^0,8.344697113×10^0,-3.583398285×10^0
2.557065458×10^0,-2.190095673×10^0,8.490044861×10^0,-3.732637939×10^0
2.567015458×10^0,-2.277364197×10^0,8.612190857×10^0,-3.824397125×10^0
2.576964458×10^0,-2.461032257×10^0,8.605604553×10^0,-3.908372498×10^0
2.586914458×10^0,-2.623444519×10^0,8.539142761×10^0,-3.991300049×10^0
2.596864458×10^0,-2.700683899×10^0,8.444838867×10^0,-4.006717987×10^0
2.606813458×10^0,-2.662213898×10^0,8.347092133×10^0,-3.942202148×10^0
2.616763458×10^0,-2.549049225×10^0,8.039631500×10^0,-3.830534363×10^0
2.626713458×10^0,-2.546055450×10^0,7.822582855×10^0,-3.827839966×10^0
2.636663458×10^0,-2.346520386×10^0,7.558232574×10^0,-3.796105957×10^0
2.646612458×10^0,-2.037562866×10^0,7.254514160×10^0,-3.764371948×10^0
2.656562458×10^0,-1.796414337×10^0,7.041806488×10^0,-3.885619812×10^0
2.666512458×10^0,-1.604363708×10^0,6.925947418×10^0,-4.105213165×10^0
2.676461458×10^0,-1.515448608×10^0,6.909781036×10^0,-4.371659088×10^0
2.686411458×10^0,-1.395248566×10^0,7.013665009×10^0,-4.552632751×10^0
2.696361458×10^0,-1.415456543×10^0,7.212601318×10^0,-4.631219330×10^0
2.706311458×10^0,-1.676214294×10^0,7.579787750×10^0,-4.647385712×10^0
2.716260458×10^0,-1.922152863×10^0,7.986791382×10^0,-4.633015594×10^0
2.726210458×10^0,-2.020797729×10^0,8.321495361×10^0,-4.606071625×10^0
2.736160458×10^0,-2.007924500×10^0,8.490942993×10^0,-4.556973724×10^0
2.746109458×10^0,-2.038011932×10^0,8.580157471×10^0,-4.584815826×10^0
2.756059458×10^0,-2.266736298×10^0,8.693771210×10^0,-4.697830811×10^0
2.766009458×10^0,-2.600093079×10^0,8.858728180×10^0,-4.882846069×10^0
2.775958458×10^0,-2.930156708×10^0,8.984466705×10^0,-4.946164398×10^0
2.785908458×10^0,-3.167263641×10^0,8.949140167×10^0,-4.837789764×10^0
2.795858458×10^0,-3.394191742×10^0,8.690627747×10^0,-4.576433258×10^0
2.805808458×10^0,-3.563190308×10^0,8.347241821×10^0,-4.352349243×10^0
2.815757458×10^0,-3.638334045×10^0,7.958051147×10^0,-4.318519592×10^0
2.825707458×10^0,-3.448079681×10^0,7.619155884×10^0,-4.393813019×10^0
2.835657458×10^0,-3.118465118×10^0,7.352560272×10^0,-4.575684814×10^0
2.845606458×10^0,-2.620151367×10^0,7.357799377×10^0,-5.145250397×10^0
2.855556458×10^0,-2.033670959×10^0,7.745942230×10^0,-5.897436218×10^0
2.865506458×10^0,-1.766775970×10^0,8.575517120×10^0,-6.252198486×10^0
2.875456458×10^0,-1.805545349×10^0,9.880353699×10^0,-5.651497650×10^0
2.885405458×10^0,-1.996099091×10^0,1.173679321×10^1,-4.374203796×10^0
2.895355458×10^0,-2.020947418×10^0,1.400068542×10^1,-3.365750885×10^0
2.905305458×10^0,-1.717378693×10^0,1.595008163×10^1,-2.749183044×10^0
2.915254458×10^0,-7.924520874×10^-1,1.661200516×10^1,-2.218835907×10^0
2.925204458×10^0,6.286926270×10^-1,1.534444107×10^1,-1.656605072×10^0
2.935154458×10^0,1.744023285×10^0,1.285541702×10^1,-1.100960541×10^0
2.945103458×10^0,2.032473450×10^0,1.037597305×10^1,-7.186555481×10^-1
2.955053458×10^0,1.718276825×10^0,8.353379059×10^0,-5.261558533×10^-1
2.965003458×10^0,1.191522217×10^0,7.027136993×10^0,-3.776646423×10^-1
2.974953458×10^0,6.500981140×10^-1,6.558760986×10^0,-3.367996216×10^-2
2.984902458×10^0,2.450404358×10^-1,6.958579559×10^0,4.224215698×10^-1
2.994852458×10^0,-4.326004028×10^-2,7.873776398×10^0,6.771917725×10^-1
3.004802458×10^0,-4.186793518×10^-1,8.758736115×10^0,7.885601807×10^-1
3.014751458×10^0,-8.346643066×10^-1,9.345964966×10^0,1.028062134×10^0
3.024701458×10^0,-1.074166260×10^0,9.931098175×10^0,1.354533234×10^0
3.034651458×10^0,-1.273851013×10^0,1.072654404×10^1,1.452579346×10^0
3.044601458×10^0,-1.495540009×10^0,1.162228134×10^1,1.198856964×10^0
3.054550458×10^0,-1.828896790×10^0,1.233479965×10^1,3.143463135×10^-1
3.064500458×10^0,-2.340083771×10^0,1.259585678×10^1,-1.190624084×10^0
3.074450458×10^0,-2.877915344×10^0,1.217388428×10^1,-2.740950165×10^0
3.084399458×10^0,-3.033142548×10^0,1.119506973×10^1,-3.719016266×10^0
3.094349458×10^0,-2.973267059×10^0,1.003138962×10^1,-3.553759918×10^0
3.104299458×10^0,-3.031046906×10^0,8.973838806×10^0,-2.697091370×10^0
3.114249458×10^0,-3.145409088×10^0,8.095764771×10^0,-1.885030060×10^0
3.124198458×10^0,-3.238964539×10^0,7.468419342×10^0,-1.325792999×10^0
3.134148458×10^0,-3.253334656×10^0,7.098688202×10^0,-9.232800293×10^-1
3.144098458×10^0,-3.232976990×10^0,6.930288391×10^0,-7.093748474×10^-1
3.154047333×10^0,-3.205284576×10^0,6.862329712×10^0,-7.295828247×10^-1
3.163997333×10^0,-3.234773254×10^0,6.843618622×10^0,-1.060245209×10^0
3.173947333×10^0,-3.215313721×10^0,7.171586609×10^0,-1.560953979×10^0
3.183896333×10^0,-2.731070709×10^0,7.904911652×10^0,-2.022743683×10^0
3.193846333×10^0,-1.844763794×10^0,8.846603394×10^0,-2.166893921×10^0
3.203796333×10^0,-1.442999268×10^0,9.540859680×10^0,-1.861828308×10^0
3.213746333×10^0,-1.404529266×10^0,9.941127319×10^0,-1.472487946×10^0
3.223695333×10^0,-1.401385803×10^0,1.012913635×10^1,-1.244362335×10^0
3.233645333×10^0,-1.268013153×10^0,1.019140686×10^1,-1.256786499×10^0
3.243595333×10^0,-1.046773224×10^0,1.019499939×10^1,-1.337169342×10^0
3.253544333×10^0,-9.309141541×10^-1,1.016087036×10^1,-1.199006653×10^0
3.263494333×10^0,-9.978250122×10^-1,1.002165985×10^1,-8.671467590×10^-1
