"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.689588333×10^-1,-1.577719116×10^-1,2.583477631×10^0,9.563911743×10^0
6.789088333×10^-1,-1.790277100×10^-1,2.591411133×10^0,9.527088318×10^0
6.888588333×10^-1,-2.089654541×10^-1,2.605631561×10^0,9.518556061×10^0
6.988088333×10^-1,-1.835183716×10^-1,2.594404907×10^0,9.539213104×10^0
7.087578333×10^-1,-1.368154907×10^-1,2.564766541×10^0,9.554032288×10^0
7.187077083×10^-1,-1.007405090×10^-1,2.558479614×10^0,9.512119446×10^0
7.286577083×10^-1,-1.091230774×10^-1,2.529440002×10^0,9.455686798×10^0
7.386077083×10^-1,-1.395098877×10^-1,2.508633270×10^0,9.448801117×10^0
7.485577083×10^-1,-1.395098877×10^-1,2.517913971×10^0,9.463769989×10^0
7.585077083×10^-1,-1.383123779×10^-1,2.501597900×10^0,9.436526642×10^0
7.684577083×10^-1,-1.227447510×10^-1,2.507884827×10^0,9.418863373×10^0
7.784077083×10^-1,-1.294807434×10^-1,2.519710236×10^0,9.449399872×10^0
7.883577083×10^-1,-1.163081360×10^-1,2.529739380×10^0,9.579030304×10^0
7.983077083×10^-1,-9.071136475×10^-2,2.546654205×10^0,9.703421631×10^0
8.082567083×10^-1,-4.894821167×10^-2,2.513872375×10^0,9.705068207×10^0
8.182067083×10^-1,-5.029541016×10^-2,2.456990662×10^0,9.654323730×10^0
8.281567083×10^-1,-1.308279419×10^-1,2.447111206×10^0,9.600884857×10^0
8.381067083×10^-1,-1.971400452×10^-1,2.424208832×10^0,9.611363068×10^0
8.480567083×10^-1,-2.115101624×10^-1,2.405647430×10^0,9.609117737×10^0
8.580067083×10^-1,-2.055226135×10^-1,2.371668091×10^0,9.597891083×10^0
8.679567083×10^-1,-1.924996948×10^-1,2.373314667×10^0,9.583670654×10^0
8.779067083×10^-1,-1.877096558×10^-1,2.393672333×10^0,9.571545868×10^0
8.878567083×10^-1,-1.716929626×10^-1,2.400408325×10^0,9.533375244×10^0
8.978067083×10^-1,-1.342707825×10^-1,2.384241943×10^0,9.483379211×10^0
9.077557083×10^-1,-1.228944397×10^-1,2.381846924×10^0,9.427096252×10^0
9.177057083×10^-1,-1.216969299×10^-1,2.381996613×10^0,9.419462128×10^0
9.276557083×10^-1,-1.142124939×10^-1,2.389780426×10^0,9.444460144×10^0
9.376057083×10^-1,-7.723937988×10^-2,2.400108948×10^0,9.456435242×10^0
9.475557083×10^-1,-5.044509888×10^-2,2.408042450×10^0,9.454339600×10^0
9.575057083×10^-1,-2.574645996×10^-2,2.392175446×10^0,9.496252441×10^0
9.674557083×10^-1,2.395019531×10^-3,2.405198364×10^0,9.550439758×10^0
9.774057083×10^-1,3.353027344×10^-2,2.404449921×10^0,9.594148865×10^0
9.873557083×10^-1,4.176315308×10^-2,2.375410309×10^0,9.656718750×10^0
9.973047083×10^-1,2.020797729×10^-2,2.364932098×10^0,9.673633575×10^0
1.007254708×10^0,-1.945953369×10^-3,2.354004822×10^0,9.683213654×10^0
1.017204708×10^0,-1.257385254×10^-2,2.357896729×10^0,9.695637817×10^0
1.027154708×10^0,-1.736389160×10^-2,2.367177429×10^0,9.690398712×10^0
1.037104708×10^0,-3.113525391×10^-2,2.362686768×10^0,9.662257233×10^0
1.047054708×10^0,-4.191284180×10^-2,2.397564240×10^0,9.654772797×10^0
1.057004708×10^0,-3.412902832×10^-2,2.412533112×10^0,9.670639801×10^0
1.066954708×10^0,-1.541793823×10^-2,2.412832489×10^0,9.683513031×10^0
1.076904708×10^0,4.340972900×10^-3,2.414479065×10^0,9.715097351×10^0
1.086854708×10^0,1.242416382×10^-2,2.383493500×10^0,9.729168091×10^0
1.096803708×10^0,4.071533203×10^-2,2.349813538×10^0,9.699529724×10^0
1.106753708×10^0,4.296066284×10^-2,2.340383148×10^0,9.669292603×10^0
1.116703708×10^0,2.095642090×10^-2,2.368225250×10^0,9.667496338×10^0
1.126653708×10^0,1.227447510×10^-2,2.404898987×10^0,9.680818634×10^0
1.136603708×10^0,2.514770508×10^-2,2.427951050×10^0,9.775122528×10^0
1.146553708×10^0,8.397537231×10^-2,2.422113190×10^0,9.889335022×10^0
1.156503708×10^0,1.270857239×10^-1,2.411036224×10^0,9.969867554×10^0
1.166453708×10^0,1.540296936×10^-1,2.382745056×10^0,1.001357666×10^1
1.176403708×10^0,1.431024170×10^-1,2.377505951×10^0,1.000923569×10^1
1.186353708×10^0,1.133143616×10^-1,2.356399841×10^0,9.959688721×10^0
1.196302708×10^0,7.664062500×10^-2,2.333647156×10^0,9.864037628×10^0
1.206252708×10^0,5.239105225×10^-2,2.331252136×10^0,9.778415680×10^0
1.216202708×10^0,3.397933960×10^-2,2.324216766×10^0,9.671088867×10^0
1.226152708×10^0,3.278182983×10^-2,2.340233459×10^0,9.593400421×10^0
1.236102708×10^0,4.266128540×10^-2,2.357896729×10^0,9.549990692×10^0
1.246052708×10^0,8.622070312×10^-2,2.367177429×10^0,9.620793457×10^0
1.256002708×10^0,1.447489929×10^-1,2.358794861×10^0,9.723180542×10^0
1.265952708×10^0,1.655557251×10^-1,2.345771942×10^0,9.790091400×10^0
1.275902708×10^0,1.977388000×10^-1,2.317480774×10^0,9.821675720×10^0
1.285851708×10^0,2.439926147×10^-1,2.255359955×10^0,9.801018677×10^0
1.295801708×10^0,2.748284912×10^-1,2.234702911×10^0,9.773176575×10^0
1.305751708×10^0,3.137475586×10^-1,2.251018982×10^0,9.774673462×10^0
1.315701708×10^0,3.546125793×10^-1,2.261048126×10^0,9.757010193×10^0
1.325651708×10^0,4.275109863×10^-1,2.276765442×10^0,9.747280426×10^0
1.335601708×10^0,4.788542175×10^-1,2.293380890×10^0,9.786798248×10^0
1.345551708×10^0,4.867877197×10^-1,2.293680267×10^0,9.867181091×10^0
1.355501708×10^0,5.343887329×10^-1,2.221530304×10^0,9.939031677×10^0
1.365451708×10^0,5.782475281×10^-1,2.147434387×10^0,9.967771912×10^0
1.375401708×10^0,5.379812622×10^-1,2.148482208×10^0,9.986782379×10^0
1.385350708×10^0,4.954696655×10^-1,2.207010498×10^0,1.003498215×10^1
1.395300708×10^0,5.300477600×10^-1,2.269430695×10^0,1.011940659×10^1
1.405250708×10^0,5.556445312×10^-1,2.312091980×10^0,1.019395157×10^1
1.415200708×10^0,5.992039490×10^-1,2.342927856×10^0,1.024529480×10^1
1.425150708×10^0,6.497987366×10^-1,2.378553772×10^0,1.028990204×10^1
1.435100708×10^0,6.965016174×10^-1,2.417622528×10^0,1.035516632×10^1
1.445050708×10^0,7.646099854×10^-1,2.417921906×10^0,1.043300446×10^1
1.455000708×10^0,8.008346558×10^-1,2.352807312×10^0,1.054182816×10^1
1.464950708×10^0,8.090675354×10^-1,2.230811005×10^0,1.077264816×10^1
1.474900708×10^0,7.613168335×10^-1,2.142494659×10^0,1.101499420×10^1
1.484849708×10^0,6.891668701×10^-1,2.086511078×10^0,1.119821320×10^1
1.494799708×10^0,6.110293579×10^-1,2.058519287×10^0,1.127006378×10^1
1.504749708×10^0,5.221142578×10^-1,2.080074463×10^0,1.122470810×10^1
1.514699708×10^0,4.586462402×10^-1,2.232906647×10^0,1.106020020×10^1
1.524649708×10^0,3.981719971×10^-1,2.531984711×10^0,1.101364700×10^1
1.534599708×10^0,1.040336609×10^-1,2.823428650×10^0,1.128922394×10^1
1.544549708×10^0,-1.160087585×10^-1,2.914439392×10^0,1.164967438×10^1
1.554499708×10^0,8.652008057×10^-2,2.713407440×10^0,1.197195419×10^1
1.564449708×10^0,3.996688843×10^-1,2.395618286×10^0,1.216610046×10^1
1.574398708×10^0,6.042933655×10^-1,2.034269714×10^0,1.209484863×10^1
1.584348708×10^0,7.053332520×10^-1,1.697170715×10^0,1.166763702×10^1
1.594298708×10^0,6.791377258×10^-1,1.437161407×10^0,1.109402985×10^1
1.604248708×10^0,5.005590820×10^-1,1.267264709×10^0,1.073986633×10^1
1.614198708×10^0,2.421963501×10^-1,1.196611633×10^0,1.073417816×10^1
1.624148708×10^0,4.640350342×10^-2,1.173559570×10^0,1.083536774×10^1
1.634098708×10^0,-1.667532349×10^-1,1.234482880×10^0,1.087219116×10^1
1.644048708×10^0,-4.390370178×10^-1,1.425186310×10^0,1.093850327×10^1
1.653998708×10^0,-6.541397095×10^-1,1.743873596×10^0,1.105271576×10^1
1.663948708×10^0,-5.460644531×10^-1,1.850601654×10^0,1.128982269×10^1
1.673897708×10^0,-2.326162720×10^-1,1.816921692×10^0,1.088117249×10^1
1.683847708×10^0,-7.020401001×10^-2,1.808688812×10^0,9.874216461×10^0
1.693797708×10^0,-7.911048889×10^-1,2.682870941×10^0,7.752678223×10^0
1.703747708×10^0,-4.676275635×10^-1,3.677103424×10^0,8.853040009×10^0
1.713697708×10^0,2.691403198×10^-1,3.453318787×10^0,1.001462448×10^1
1.723647333×10^0,1.963916016×10^-1,3.399131470×10^0,8.834179230×10^0
1.733597333×10^0,4.510121155×10^-1,3.439248047×10^0,9.050030365×10^0
1.743547333×10^0,5.059478760×10^-1,3.533701630×10^0,8.585695953×10^0
1.753497333×10^0,6.545887756×10^-1,3.606600037×10^0,8.292455750×10^0
1.763447333×10^0,6.899153137×10^-1,3.372636566×10^0,8.136779480×10^0
1.773396333×10^0,9.508227539×10^-1,3.008743286×10^0,7.432943115×10^0
1.783346333×10^0,2.195933533×10^0,2.944077759×10^0,6.072572021×10^0
1.793296333×10^0,2.945125580×10^0,2.783012695×10^0,6.238576813×10^0
1.803246333×10^0,1.455573120×10^0,2.616708527×10^0,6.409970398×10^0
1.813196333×10^0,-6.421646118×10^-1,3.308569794×10^0,7.056775360×10^0
1.823146333×10^0,-1.647024994×10^0,3.944597168×10^0,8.478219452×10^0
1.833096333×10^0,-2.151026917×10^0,4.115391998×10^0,9.578431549×10^0
1.843046333×10^0,-3.162323914×10^0,3.960464172×10^0,9.974058838×10^0
1.852996333×10^0,-3.060385895×10^0,4.022135925×10^0,9.570797424×10^0
1.862946333×10^0,-1.311871948×10^0,4.215683441×10^0,9.234297180×10^0
1.872895333×10^0,5.610333252×10^-1,4.262086945×10^0,9.721533966×10^0
1.882845333×10^0,1.853445740×10^0,4.067192230×10^0,9.590556335×10^0
1.892795333×10^0,1.607507172×10^0,3.299289093×10^0,9.598489838×10^0
1.902745333×10^0,3.580554199×10^-1,2.558778992×10^0,9.649084625×10^0
1.912695333×10^0,-1.146465912×10^0,2.381846924×10^0,9.625733185×10^0
1.922645333×10^0,-2.083217926×10^0,2.941533051×10^0,9.306297455×10^0
1.932595333×10^0,-2.535128174×10^0,3.798950043×10^0,8.614735565×10^0
1.942545333×10^0,-2.827919312×10^0,4.700974274×10^0,7.666906586×10^0
1.952495333×10^0,-3.159629517×10^0,5.330265656×10^0,6.720724182×10^0
1.962444333×10^0,-3.420986023×10^0,5.648054810×10^0,6.104605408×10^0
1.972394333×10^0,-3.185525665×10^0,5.534291382×10^0,5.962101746×10^0
1.982344333×10^0,-3.178190918×10^0,5.147196350×10^0,5.949527893×10^0
1.992294333×10^0,-3.772754517×10^0,5.454656982×10^0,6.288722534×10^0
2.002244333×10^0,-4.090843048×10^0,5.657335510×10^0,6.955436096×10^0
2.012194333×10^0,-4.871020660×10^0,5.306315460×10^0,7.110064545×10^0
2.022144333×10^0,-5.417983246×10^0,4.976850586×10^0,6.813231812×10^0
2.032094333×10^0,-4.603227539×10^0,5.320984955×10^0,6.275549927×10^0
2.042044333×10^0,-3.914360046×10^0,5.253774719×10^0,5.741310883×10^0
2.051994333×10^0,-4.611161041×10^0,4.964725800×10^0,4.632117462×10^0
2.061943333×10^0,-4.730163574×10^0,4.991819458×10^0,3.218756561×10^0
2.071893333×10^0,-4.408781891×10^0,5.195396118×10^0,1.690285034×10^0
2.081843333×10^0,-3.993844757×10^0,5.221741333×10^0,3.005749512×10^-1
2.091793333×10^0,-4.006119232×10^0,5.046605530×10^0,-4.421804810×10^-1
2.101743333×10^0,-4.322261810×10^0,4.873265991×10^0,-4.537065125×10^-1
2.111693333×10^0,-4.950205994×10^0,4.615052948×10^0,-9.175918579×10^-2
2.121643333×10^0,-5.522615662×10^0,4.245321808×10^0,5.456153870×10^-1
2.131593333×10^0,-6.133345642×10^0,4.001329193×10^0,1.133293304×10^0
2.141543333×10^0,-6.904392242×10^0,4.018244019×10^0,1.515448608×10^0
2.151493333×10^0,-8.138725433×10^0,4.394860840×10^0,2.005828857×10^0
2.161442333×10^0,-9.097481689×10^0,4.572691040×10^0,2.240091705×10^0
2.171392333×10^0,-9.208101654×10^0,4.486470337×10^0,2.148332520×10^0
2.181342333×10^0,-9.702972565×10^0,4.578977966×10^0,2.697091370×10^0
2.191292333×10^0,-1.102322708×10^1,4.877457275×10^0,3.839216309×10^0
2.201242333×10^0,-1.058374100×10^1,5.125940552×10^0,4.378844147×10^0
2.211192333×10^0,-8.430319061×10^0,5.188959503×10^0,3.965852966×10^0
2.221142333×10^0,-6.702761536×10^0,5.210814056×10^0,3.053051147×10^0
2.231092333×10^0,-6.125262451×10^0,5.085524597×10^0,2.474055176×10^0
2.241042333×10^0,-6.570436707×10^0,4.902455292×10^0,2.370919647×10^0
2.250991333×10^0,-7.118596802×10^0,4.890629883×10^0,2.211501160×10^0
2.260941333×10^0,-7.527995453×10^0,5.063370667×10^0,2.011966095×10^0
2.270891333×10^0,-7.733967133×10^0,5.188660126×10^0,1.733245697×10^0
2.280841333×10^0,-7.882308655×10^0,5.237159271×10^0,1.431173859×10^0
2.290791333×10^0,-7.606582031×10^0,5.193749542×10^0,1.045575714×10^0
2.300741333×10^0,-7.221582642×10^0,5.174140320×10^0,7.932005310×10^-1
2.310691333×10^0,-7.295977936×10^0,4.997807007×10^0,6.333329773×10^-1
2.320641333×10^0,-8.174501038×10^0,4.581672363×10^0,3.110531616×10^-1
2.330591333×10^0,-9.699829102×10^0,4.177812195×10^0,-1.056802368×10^-1
2.340541333×10^0,-1.053269714×10^1,3.935316467×10^0,-5.855822754×10^-1
2.350490333×10^0,-1.063732956×10^1,3.832929382×10^0,-6.548881531×10^-1
2.360440333×10^0,-1.019769379×10^1,4.032165070×10^0,-5.495072937×10^-1
2.370390333×10^0,-1.005878265×10^1,4.037104797×10^0,-5.343887329×10^-1
2.380340333×10^0,-9.169332275×10^0,3.436104584×10^0,-1.610500946×10^0
2.390290333×10^0,-8.961714020×10^0,2.454745331×10^0,-3.144061890×10^0
2.400240333×10^0,-1.020577698×10^1,2.702779541×10^0,-2.043400726×10^0
2.410190333×10^0,-9.511221313×10^0,4.026327209×10^0,2.285746765×10^-1
2.420140333×10^0,-8.859626312×10^0,4.758155365×10^0,1.768572235×10^0
2.430090333×10^0,-8.690028992×10^0,4.344266052×10^0,1.909129944×10^0
2.440039333×10^0,-8.892707520×10^0,3.932322693×10^0,1.561253357×10^0
2.449989333×10^0,-9.251511383×10^0,3.884122925×10^0,1.266366577×10^0
2.459939333×10^0,-9.438322906×10^0,4.170926514×10^0,8.919950867×10^-1
2.469889333×10^0,-9.542955322×10^0,4.400998077×10^0,4.125421143×10^-1
2.479839333×10^0,-9.587113495×10^0,4.512665863×10^0,-2.722837830×10^-1
2.489789333×10^0,-9.586215363×10^0,4.664300537×10^0,-9.503736877×10^-1
2.499739333×10^0,-9.527238007×10^0,4.771926727×10^0,-1.241667938×10^0
2.509689333×10^0,-9.641151123×10^0,4.994663544×10^0,-1.041534119×10^0
2.519639333×10^0,-9.506431274×10^0,5.302573242×10^0,-7.062313843×10^-1
2.529589333×10^0,-8.977880402×10^0,5.607189789×10^0,-4.683760071×10^-1
2.539538333×10^0,-7.724536743×10^0,5.966442719×10^0,2.936892700×10^-1
2.549488333×10^0,-7.516918488×10^0,6.123316498×10^0,-8.228388977×10^-1
2.559438333×10^0,-7.985593872×10^0,6.099815369×10^0,-1.404828644×10^0
2.569388333×10^0,-6.358776855×10^0,8.328979797×10^0,-6.155200195×10^-1
2.579338333×10^0,-6.853947144×10^0,8.203091583×10^0,2.844085693×10^-3
2.589288333×10^0,-7.966134338×10^0,4.991969147×10^0,-8.520281982×10^-1
2.599238333×10^0,-7.249275055×10^0,5.363945618×10^0,-2.077829132×10^0
2.609188333×10^0,-7.529642029×10^0,6.711443481×10^0,-2.409539337×10^0
2.619138333×10^0,-7.833510132×10^0,7.098538513×10^0,-2.486030273×10^0
2.629087333×10^0,-8.030051422×10^0,7.291337585×10^0,-1.712888031×10^0
2.639037333×10^0,-6.287225647×10^0,7.253466339×10^0,2.640509033×10^-1
2.648987333×10^0,-5.664969635×10^0,6.409221954×10^0,2.056573334×10^0
2.658937333×10^0,-5.929619293×10^0,5.466482391×10^0,3.014730835×10^0
2.668887333×10^0,-6.726262665×10^0,4.798870697×10^0,2.734663239×10^0
2.678837333×10^0,-7.452402649×10^0,4.571792908×10^0,1.824705505×10^0
2.688787333×10^0,-7.365583191×10^0,4.678071899×10^0,1.299447784×10^0
2.698737333×10^0,-7.597151642×10^0,4.354444885×10^0,1.241667938×10^0
2.708687333×10^0,-7.835306396×10^0,4.082161102×10^0,1.477876740×10^0
2.718637333×10^0,-7.993227997×10^0,3.858226776×10^0,1.853146362×10^0
2.728586250×10^0,-8.247998199×10^0,3.642375641×10^0,2.115251312×10^0
2.738536250×10^0,-8.501121826×10^0,3.381617889×10^0,2.359543304×10^0
2.748486250×10^0,-8.904233551×10^0,3.168461151×10^0,2.701582031×10^0
2.758436250×10^0,-9.208550720×10^0,3.044818268×10^0,3.053799591×10^0
2.768386250×10^0,-9.471104736×10^0,2.908002777×10^0,2.895877991×10^0
2.778336250×10^0,-9.786947937×10^0,2.741848297×10^0,2.439926147×10^0
2.788286250×10^0,-1.003872437×10^1,2.727029114×10^0,1.915117493×10^0
2.798236250×10^0,-1.005189697×10^1,2.725532227×10^0,1.554068298×10^0
2.808186250×10^0,-1.010743149×10^1,2.719245300×10^0,1.500928802×10^0
2.818136250×10^0,-1.006851242×10^1,2.778522034×10^0,1.532962189×10^0
2.828085250×10^0,-1.004366409×10^1,2.881358185×10^0,1.414109344×10^0
2.838035250×10^0,-1.020383102×10^1,3.022664337×10^0,1.191821594×10^0
2.847985250×10^0,-1.021236328×10^1,3.262615356×10^0,1.014590149×10^0
2.857935250×10^0,-1.007659561×10^1,3.461102600×10^0,9.583071899×10^-1
2.867885250×10^0,-1.000863693×10^1,3.527414703×10^0,9.930349731×10^-1
2.877835250×10^0,-9.751920776×10^0,3.559897156×10^0,9.967771912×10^-1
2.887785250×10^0,-9.603130188×10^0,3.562890930×10^0,8.939410400×10^-1
2.897735250×10^0,-9.360933838×10^0,3.652404785×10^0,5.498066711×10^-1
2.907685250×10^0,-8.975186005×10^0,3.740721130×10^0,1.046324158×10^-1
2.917634250×10^0,-8.911568298×10^0,3.809128876×10^0,-1.604663086×10^-1
2.927584250×10^0,-8.739126892×10^0,3.871998138×10^0,-3.052153015×10^-1
2.937534250×10^0,-8.399034119×10^0,3.859873352×10^0,-4.834945679×10^-1
2.947484250×10^0,-8.214168549×10^0,3.844754791×10^0,-6.289920044×10^-1
2.957434250×10^0,-8.093220062×10^0,4.029770050×10^0,-6.625222778×10^-1
2.967384250×10^0,-7.908653870×10^0,4.501588898×10^0,-3.061134338×10^-1
2.977334250×10^0,-7.611671448×10^0,5.049748993×10^0,2.583627319×10^-1
2.987284250×10^0,-7.472011871×10^0,5.322631531×10^0,2.853067017×10^-1
2.997234250×10^0,-7.427704010×10^0,4.978048096×10^0,-1.737886047×10^-1
3.007184250×10^0,-7.144792328×10^0,5.051245880×10^0,-4.815486145×10^-1
3.017133250×10^0,-7.067403259×10^0,5.283562775×10^0,-5.017565918×10^-1
3.027083250×10^0,-7.074588318×10^0,5.285209351×10^0,-6.833290100×10^-1
3.037033250×10^0,-6.859186249×10^0,5.345533905×10^0,-1.173858948×10^0
3.046983250×10^0,-6.806795197×10^0,5.640570374×10^0,-1.493594055×10^0
3.056933250×10^0,-7.006030884×10^0,5.649551697×10^0,-1.660047913×10^0
3.066883250×10^0,-7.195985870×10^0,5.801336060×10^0,-1.494941254×10^0
3.076833250×10^0,-7.271578674×10^0,6.242468719×10^0,-8.220904541×10^-1
3.086783250×10^0,-7.362439728×10^0,6.536008301×10^0,-1.267863464×10^-1
3.096733250×10^0,-7.507039032×10^0,6.278992767×10^0,-3.390449524×10^-1
3.106682250×10^0,-7.486381989×10^0,5.611381073×10^0,-1.125659180×10^0
3.116632250×10^0,-7.610923004×10^0,5.156177673×10^0,-1.740879822×10^0
3.126582250×10^0,-7.772287445×10^0,5.324278107×10^0,-1.800006866×10^0
3.136532250×10^0,-7.737110596×10^0,5.602399750×10^0,-1.567689972×10^0
3.146482250×10^0,-7.661966858×10^0,5.731581116×10^0,-1.447040863×10^0
3.156432250×10^0,-7.514224091×10^0,5.805527344×10^0,-1.418150940×10^0
3.166382250×10^0,-7.275320892×10^0,5.839057617×10^0,-1.580563202×10^0
3.176332250×10^0,-7.387737122×10^0,6.021378479×10^0,-2.135010223×10^0
3.186282250×10^0,-7.686216431×10^0,5.712720337×10^0,-1.552870789×10^0
3.196232250×10^0,-7.413633270×10^0,5.428611145×10^0,-1.028960266×10^0
3.206181250×10^0,-7.154671783×10^0,5.720504150×10^0,-6.783892822×10^-1
3.216131250×10^0,-6.963070221×10^0,6.312523041×10^0,-2.963836670×10^-1
3.226081250×10^0,-6.825057220×10^0,6.848408661×10^0,-3.885919189×10^-1
3.236031250×10^0,-6.593638458×10^0,7.178472290×10^0,-6.033952332×10^-1
3.245981250×10^0,-6.087989960×10^0,7.447013855×10^0,-1.204694824×10^0
3.255931250×10^0,-5.584137726×10^0,7.768395538×10^0,-2.152523804×10^0
3.265881250×10^0,-5.256618805×10^0,7.852520599×10^0,-3.084485779×10^0
3.275831250×10^0,-4.417763214×10^0,7.901917877×10^0,-3.860322418×10^0
3.285781250×10^0,-3.374582520×10^0,7.755522308×10^0,-4.251159668×10^0
