"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.501712083×10^-1,1.734540820×10^0,-8.688234687×10^-1,1.316750765×10^0
5.601192083×10^-1,1.698669076×10^0,-2.355596870×10^-1,1.517824173×10^0
5.700672083×10^-1,1.639618278×10^0,4.412022531×10^-1,1.586599112×10^0
5.800152083×10^-1,9.396289587×10^-1,-1.528376490×10^-1,1.392618179×10^0
5.899632083×10^-1,4.268476069×10^-1,-6.836881638×10^-1,1.093555331×10^0
5.999112083×10^-1,-9.499803185×10^-2,-1.211743116×10^0,5.660598278×10^-1
6.098592083×10^-1,-4.553434849×10^-1,-1.806620359×10^0,9.572701901×10^-2
6.198072083×10^-1,-6.859404445×10^-1,-2.215434551×10^0,-7.891296595×10^-2
6.297552083×10^-1,-8.360774517×10^-1,-1.984280586×10^0,-7.418947294×10^-3
6.397032083×10^-1,-1.160859764×10^-1,-5.478212237×10^-1,2.493955344×10^-1
6.496512083×10^-1,4.793698192×10^-1,4.672927856×10^-1,5.701021552×10^-1
6.595992083×10^-1,9.144927859×10^-1,7.611023188×10^-1,8.861791492×10^-1
6.695472083×10^-1,1.210512638×10^0,6.823019981×10^-1,9.334537983×10^-1
6.794952083×10^-1,1.371747613×10^0,3.758597672×10^-1,7.239586115×10^-1
6.894434167×10^-1,1.324761987×10^0,-1.603044420×10^-1,3.923799396×10^-1
6.993924167×10^-1,1.043696523×10^0,-9.098455310×10^-1,-1.606613956×10^-2
7.093404167×10^-1,6.599154472×10^-1,-1.467583776×10^0,-4.092428088×10^-1
7.192884167×10^-1,5.287790298×10^-1,-1.577208996×10^0,-7.644381523×10^-1
7.292364167×10^-1,6.561192870×10^-1,-1.215380549×10^0,-9.731507301×10^-1
7.391844167×10^-1,9.919063449×10^-1,-4.617328942×10^-1,-9.634818435×10^-1
7.491324167×10^-1,1.361036181×10^0,5.218884945×10^-1,-7.638225555×10^-1
7.590804167×10^-1,1.592852950×10^0,1.465918422×10^0,-5.740171671×10^-1
7.690284167×10^-1,1.686936021×10^0,2.066379786×10^0,-6.570920944×10^-1
7.789764167×10^-1,1.631220102×10^0,1.899398565×10^0,-9.098066092×10^-1
7.889244167×10^-1,1.337934971×10^0,9.333565235×10^-1,-1.183121443×10^0
7.988724167×10^-1,7.908705473×10^-1,1.995003968×10^-2,-1.449151754×10^0
8.088204167×10^-1,2.654239833×10^-1,-3.928851187×10^-1,-1.677364588×10^0
8.187684167×10^-1,-6.222552434×10^-2,-2.941001952×10^-1,-1.764054179×10^0
8.287164167×10^-1,-1.791269779×10^-1,2.200391889×10^-1,-1.720583558×10^0
8.386654167×10^-1,-1.632755846×10^-1,8.373263478×10^-1,-1.632174015×10^0
8.486134167×10^-1,-1.505030841×10^-1,1.325244188×10^0,-1.510498524×10^0
8.585614167×10^-1,-2.343529761×10^-1,1.425736189×10^0,-1.336413026×10^0
8.685094167×10^-1,-3.682194948×10^-1,1.055315375×10^0,-1.135791540×10^0
8.784574167×10^-1,-4.262396693×10^-1,4.776736200×10^-1,-9.669426680×10^-1
8.884054167×10^-1,-2.873413563×10^-1,-1.326277256×10^-1,-1.004491806×10^0
8.983534167×10^-1,-7.498116791×10^-2,-4.341817200×10^-1,-1.069761872×10^0
9.083014167×10^-1,-8.214558661×10^-2,-1.309283823×10^-1,-1.130067348×10^0
9.182494167×10^-1,-7.856310904×10^-2,2.827824950×10^-1,-1.182916164×10^0
9.281974167×10^-1,-1.640792787×10^-1,6.317690611×10^-1,-1.266425848×10^0
9.381454167×10^-1,-4.080365598×10^-1,7.229508758×10^-1,-1.322673082×10^0
9.480934167×10^-1,-2.900714576×10^-1,1.450614780×10^-1,-1.295307994×10^0
9.580414167×10^-1,-3.800335824×10^-1,-8.883464336×10^-2,-1.277849674×10^0
9.679894167×10^-1,-3.914674819×10^-1,-1.651309729×10^-1,-1.108793378×10^0
9.779374167×10^-1,-1.979603618×10^-1,-3.565728366×10^-1,-6.499754786×10^-1
9.878864167×10^-1,-1.361968219×10^-1,-7.833684981×10^-2,-6.754247099×10^-2
9.978344167×10^-1,-9.176678956×10^-2,3.456354737×10^-1,4.831339717×10^-1
1.007782417×10^0,-8.242665976×10^-2,7.210631967×10^-1,1.111071110×10^0
1.017730417×10^0,-1.564990282×10^-1,9.473267198×10^-1,1.765293360×10^0
1.027678417×10^0,-4.735927284×10^-1,1.196659803×10^0,1.639725208×10^0
1.037626417×10^0,-1.075954318×10^0,1.172093272×10^0,1.073806047×10^0
1.047574417×10^0,-1.646996140×10^0,4.125910103×10^-1,3.054006100×10^-1
1.057522417×10^0,-2.023003340×10^0,-4.246708751×10^-1,-4.141607285×10^-1
1.067470417×10^0,-2.228110552×10^0,-7.152709365×10^-1,-8.549870253×10^-1
1.077418417×10^0,-2.017637968×10^0,-5.988343358×10^-1,-1.008911252×10^0
1.087366417×10^0,-8.914237022×10^-1,-2.073188871×10^-1,-1.229713678×10^0
1.097314417×10^0,2.323813140×10^-1,-4.010052681×10^-1,-1.486184597×10^0
1.107262417×10^0,3.193778992×10^-1,-1.164614797×10^0,-1.402869821×10^0
1.117210417×10^0,3.028577566×10^-1,-1.253967762×10^0,-1.320403934×10^0
1.127158417×10^0,4.795528352×10^-1,-8.027974367×10^-1,-1.231574655×10^0
1.137107417×10^0,7.304937840×10^-1,-2.486988455×10^-1,-1.184860110×10^0
1.147055417×10^0,6.403212547×10^-1,-3.561910093×10^-1,-1.059722781×10^0
1.157003417×10^0,7.254946828×10^-1,-3.766406178×10^-1,-1.064576983×10^0
1.166951417×10^0,1.101395488×10^0,3.311543912×10^-2,-1.138356566×10^0
1.176899417×10^0,1.531130910×10^0,5.884545445×10^-1,-1.159517527×10^0
1.186847417×10^0,1.773272395×10^0,8.282777071×10^-1,-1.139326930×10^0
1.196795417×10^0,1.853066802×10^0,6.518123746×10^-1,-1.148619533×10^0
1.206743417×10^0,1.780041456×10^0,5.371840596×10^-1,-1.213970304×10^0
1.216691417×10^0,1.415335417×10^0,8.547609448×10^-1,-1.309451342×10^0
1.226639417×10^0,8.285766244×10^-1,1.570571303×10^0,-1.572752833×10^0
1.236587417×10^0,-6.359523535×10^-1,1.233396769×10^0,-1.587393761×10^0
1.246535417×10^0,-1.360190630×10^0,6.711400151×10^-1,-2.302937657×10^-1
1.256483417×10^0,-1.228060603×10^0,7.282517105×10^-2,7.178285718×10^-1
1.266431417×10^0,-5.459426045×10^-1,1.613322198×10^-1,7.181137800×10^-1
1.276379417×10^0,2.409832031×10^-1,7.293274999×10^-1,4.512911737×10^-1
1.286328417×10^0,6.379190087×10^-1,1.077263832×10^0,2.779498100×10^-1
1.296276417×10^0,5.075639486×10^-1,8.788854480×10^-1,1.165164560×10^-1
1.306224417×10^0,-5.688158795×10^-2,4.426139295×10^-1,2.604994774×10^-1
1.316172417×10^0,-6.994929910×10^-1,1.890524924×10^-1,6.688371301×10^-1
1.326120417×10^0,-1.085780740×10^0,4.095142484×10^-1,1.114187241×10^0
1.336068417×10^0,-1.194556475×10^0,1.263980389×10^0,1.319186687×10^0
1.346016417×10^0,-1.042574048×10^0,2.355470896×10^0,1.170946717×10^0
1.355964417×10^0,-8.149530888×10^-1,3.171562910×10^0,1.032770276×10^0
1.365912417×10^0,-5.397922397×10^-1,3.129476309×10^0,1.177535415×10^0
1.375860417×10^0,-3.394857347×10^-1,2.420784712×10^0,1.604440928×10^0
1.385808417×10^0,-5.099262595×10^-1,2.174215555×10^0,2.101947784×10^0
1.395756417×10^0,-7.495151162×10^-1,2.493616343×10^0,2.479638815×10^0
1.405704417×10^0,-8.829906583×10^-1,2.734536171×10^0,2.537489176×10^0
1.415652417×10^0,-9.621608853×10^-1,2.298303366×10^0,2.416445017×10^0
1.425601417×10^0,-8.122006655×10^-1,1.576866150×10^0,2.333011389×10^0
1.435549417×10^0,-2.326720655×10^-1,7.234354615×10^-1,2.398196220×10^0
1.445497417×10^0,5.957235098×10^-1,-3.062700331×10^-1,2.579563141×10^0
1.455445417×10^0,1.101629615×10^0,-1.052836895×10^0,3.282894611×10^0
1.465393417×10^0,1.351011872×10^0,-1.558701992×10^0,3.754874945×10^0
1.475341417×10^0,1.459626675×10^0,-1.998242140×10^0,3.614953756×10^0
1.485289417×10^0,1.556559682×10^0,-3.034231901×10^0,3.066385508×10^0
1.495237417×10^0,1.581569910×10^0,-3.917217493×10^0,2.261870623×10^0
1.505185417×10^0,1.809733629×10^0,-3.738803864×10^0,1.268537760×10^0
1.515133417×10^0,1.721325636×10^0,-2.608935833×10^0,4.120593071×10^-1
1.525081417×10^0,1.156864762×10^0,-1.056266189×10^0,-1.664180607×10^-1
1.535029417×10^0,3.524068594×10^-1,3.915760219×10^-1,-4.154827595×10^-1
1.544977417×10^0,-2.104055285×10^-1,1.411095023×10^0,-4.375139475×10^-1
1.554925417×10^0,-4.277913570×10^-1,1.991786957×10^0,-4.089041352×10^-1
1.564874417×10^0,-4.298575521×10^-1,1.945523858×10^0,-5.946162343×10^-1
1.574822417×10^0,-3.169219494×10^-1,1.394696712×10^0,-8.783326149×10^-1
1.584770417×10^0,-2.944092453×10^-1,4.102737904×10^-1,-9.488217831×10^-1
1.594718417×10^0,-4.416287839×10^-1,-8.052152991×10^-1,-6.539099813×10^-1
1.604666417×10^0,-6.832337976×10^-1,-2.019680738×10^0,4.698378593×10^-2
1.614614417×10^0,-1.343650341×10^0,-1.728727460×10^0,9.154235721×10^-1
1.624562417×10^0,-1.893321514×10^0,-1.438566923×10^0,1.543224692×10^0
1.634510417×10^0,-2.341795921×10^0,-1.559570551×10^0,2.242110014×10^0
1.644458417×10^0,-2.353708267×10^0,-1.966450214×10^0,2.883123159×10^0
1.654406417×10^0,-1.877517819×10^0,-1.944304943×10^0,3.249664545×10^0
1.664354417×10^0,-5.787492394×10^-1,-6.393577456×10^-1,3.159163237×10^0
1.674302417×10^0,1.209509850×10^0,7.096976638×10^-1,2.626715899×10^0
1.684249417×10^0,2.426193953×10^0,1.638951302×10^0,1.698603392×10^0
1.694198417×10^0,1.592990756×10^0,6.586344242×10^-1,1.228382587×10^0
1.704146417×10^0,7.300989330×10^-2,-1.665768743×10^0,1.219899893×10^0
1.714094417×10^0,-6.626646519×10^-1,-1.516216755×10^0,1.449552536×10^0
1.724042417×10^0,-4.230723381×10^-1,8.118236661×10^-1,2.091943026×10^0
1.733990417×10^0,-1.379426718×10^0,1.190717220×10^0,2.710218191×10^0
1.743938417×10^0,-1.991222501×10^0,1.510676146×10^0,3.032975435×10^0
1.753886417×10^0,-1.907843709×10^0,2.960398912×10^0,2.764656305×10^0
1.763834417×10^0,-1.427267790×10^0,6.003556252×10^0,1.821616769×10^0
1.773782417×10^0,-1.450362682×10^0,7.489965916×10^0,3.590348065×10^-1
1.783730417×10^0,-2.773402214×10^0,3.659297943×10^0,-4.802594781×10^-1
1.793678417×10^0,-4.057246208×10^0,-4.796220362×10^-1,-4.859756827×10^-1
1.803626417×10^0,-5.323242664×10^0,-2.109845400×10^0,1.275827438×10^-1
1.813575417×10^0,-6.199260712×10^0,-1.989551902×10^0,1.145122409×10^0
1.823523417×10^0,-6.304845333×10^0,-1.093840361×10^0,2.094440699×10^0
1.833471417×10^0,-5.228834629×10^0,3.317991197×10^-1,2.564149380×10^0
1.843419417×10^0,-3.357446432×10^0,1.290041327×10^0,2.672802925×10^0
1.853367417×10^0,-1.534803391×10^0,1.219594002×10^0,2.439019203×10^0
1.863315417×10^0,-2.999368608×10^-1,1.030895948×10^0,1.877986789×10^0
1.873263417×10^0,2.420403808×10^-1,9.527137280×10^-1,1.203876853×10^0
1.883211417×10^0,2.355735749×10^-1,6.925719976×10^-1,6.871932745×10^-1
1.893159417×10^0,3.450571373×10^-2,5.792076886×10^-2,4.821804762×10^-1
1.903107417×10^0,-2.410296910×10^-2,-6.152641177×10^-1,5.347112417×10^-1
1.913055417×10^0,1.222774163×10^-1,-8.695544600×10^-1,7.753174901×10^-1
1.923003417×10^0,2.828322649×10^-1,-8.406137228×10^-1,1.067988396×10^0
1.932952417×10^0,3.750844300×10^-1,-4.876402318×10^-1,1.307229519×10^0
1.942900417×10^0,3.437951207×10^-1,1.079921126×10^-1,1.492505908×10^0
1.952848417×10^0,2.016039044×10^-1,8.900386691×10^-1,1.578115106×10^0
1.962796417×10^0,3.176829219×10^-2,1.574634075×10^0,1.497419000×10^0
1.972744417×10^0,-1.850969046×10^-1,1.862117171×10^0,1.303994417×10^0
1.982692417×10^0,-4.164268672×10^-1,1.683098078×10^0,9.719833136×10^-1
1.992640417×10^0,-5.808461905×10^-1,1.109046578×10^0,5.098939538×10^-1
2.002588417×10^0,-6.860132813×10^-1,8.154312968×10^-1,4.021658003×10^-2
2.012536417×10^0,-7.276598215×10^-1,1.059114456×10^0,-3.795231581×10^-1
2.022484417×10^0,-5.691559911×10^-1,1.299445391×10^0,-7.984293699×10^-1
2.032432417×10^0,-1.388807893×10^-1,1.765503049×10^0,-1.437858105×10^0
2.042380417×10^0,6.439173818×10^-1,2.482234716×10^0,-2.193398714×10^0
2.052329417×10^0,1.987331748×10^0,3.454944372×10^0,-3.043695688×10^0
2.062277417×10^0,3.472814798×10^0,4.465966225×10^0,-4.196323395×10^0
2.072225417×10^0,4.513580799×10^0,5.739711761×10^0,-5.344008446×10^0
2.082173417×10^0,4.823415279×10^0,5.449831486×10^0,-6.351222992×10^0
2.092121417×10^0,5.132125854×10^0,2.762975931×10^0,-6.656039238×10^0
2.102069417×10^0,4.720536232×10^0,-2.755140543×10^0,-5.776177883×10^0
2.112017417×10^0,3.087780714×10^0,-7.005453587×10^0,-3.479951382×10^0
2.121965417×10^0,1.596929073×10^0,-4.396622658×10^0,-6.362182647×10^-2
2.131913417×10^0,9.541022778×10^-1,-1.995919347×10^0,2.560403585×10^0
2.141861417×10^0,8.271121979×10^-1,-8.690256476×10^-1,3.555963039×10^0
2.151809417×10^0,8.414711952×10^-1,-6.088233590×10^-1,3.246964455×10^0
2.161758417×10^0,1.145722747×10^0,-7.100702524×10^-1,2.065093040×10^0
2.171706417×10^0,1.508143306×10^0,-1.190061688×10^0,6.008386016×10^-1
2.181654417×10^0,1.664387107×10^0,-2.232609272×10^0,-9.620367289×10^-1
2.191602417×10^0,1.516618133×10^0,-3.413546562×10^0,-2.376246691×10^0
2.201550417×10^0,1.091649771×10^0,-4.436244011×10^0,-3.467888117×10^0
2.211498417×10^0,6.581143737×10^-1,-4.837939262×10^0,-3.823277712×10^0
2.221446417×10^0,4.173177183×10^-1,-4.298817158×10^0,-3.301400423×10^0
2.231394417×10^0,2.823433876×10^-1,-3.077985287×10^0,-2.380279303×10^0
2.241342417×10^0,2.610228658×10^-1,-1.582043052×10^0,-1.367501259×10^0
2.251290417×10^0,3.083219528×10^-1,-1.991175264×10^-1,-5.548451543×10^-1
2.261238417×10^0,3.508371711×10^-1,8.631687164×10^-1,-2.900406485×10^-3
2.271186417×10^0,4.357943833×10^-1,1.443869948×10^0,5.136402249×10^-1
2.281135417×10^0,5.050567985×10^-1,1.672511816×10^0,9.076004028×10^-1
2.291083417×10^0,5.428124070×10^-1,1.778518200×10^0,1.137694836×10^0
2.301031417×10^0,5.498120785×10^-1,1.627005816×10^0,1.299831629×10^0
2.310979417×10^0,4.754313231×10^-1,1.222936392×10^0,1.454208732×10^0
2.320927417×10^0,2.744443715×10^-1,5.462761521×10^-1,1.556656122×10^0
2.330875417×10^0,-2.287095226×10^-2,-1.711634845×10^-1,1.661281824×10^0
2.340823417×10^0,-4.001362026×10^-1,-8.738244176×10^-1,1.733876467×10^0
2.350771417×10^0,-6.828963161×10^-1,-1.396478057×10^0,1.770677567×10^0
2.360719417×10^0,-7.251806855×10^-1,-1.790752292×10^0,1.713638067×10^0
2.370667417×10^0,-6.169740558×10^-1,-1.983685017×10^0,1.602808952×10^0
2.380615417×10^0,-4.465803504×10^-1,-1.995573878×10^0,1.474148631×10^0
2.390563417×10^0,-1.483307928×10^-1,-1.677474260×10^0,1.352019191×10^0
2.400512417×10^0,1.387127787×10^-1,-7.031368017×10^-1,1.211765766×10^0
2.410460417×10^0,2.583923042×10^-1,1.026177287×10^0,9.297639132×10^-1
2.420408417×10^0,1.113742948×10^0,3.469794750×10^0,3.653168678×10^-1
2.430356417×10^0,1.135544658×10^0,4.606773853×10^0,2.562295496×10^-1
2.440304417×10^0,1.730700284×10^-1,3.105929375×10^0,2.954419255×10^-1
2.450252417×10^0,-8.838542104×10^-1,1.280284882×10^0,1.824125648×10^-1
2.460200417×10^0,-1.506460309×10^0,-1.680928022×10^-1,2.011759579×10^-1
2.470148417×10^0,-1.170134544×10^0,5.072592497×10^-1,-1.404761821×10^-1
2.480096417×10^0,-4.679517448×10^-1,3.287456036×10^0,-6.967552304×10^-1
2.490044417×10^0,2.915123478×10^-2,4.222374439×10^0,-7.825753689×10^-1
2.499992417×10^0,7.482025772×10^-2,2.460913897×10^0,3.125421703×10^-1
2.509940417×10^0,-4.472669065×10^-1,7.267383337×10^-1,1.173915863×10^0
2.519888417×10^0,-1.181850433×10^0,-2.618045509×10^-1,1.567758560×10^0
2.529837417×10^0,-2.168138266×10^0,-7.112230659×10^-1,1.621573687×10^0
2.539785417×10^0,-3.412584782×10^0,-8.136334419×10^-1,1.558421969×10^0
2.549733417×10^0,-4.635287285×10^0,-3.636727333×10^-1,1.694382191×10^0
2.559681417×10^0,-5.540316105×10^0,4.176793993×10^-1,2.193808794×10^0
2.569629417×10^0,-5.961236477×10^0,6.623176336×10^-1,2.707612753×10^0
2.579577417×10^0,-5.790946007×10^0,6.882018447×10^-1,2.907570124×10^0
2.589525417×10^0,-4.977179050×10^0,7.427617908×10^-1,2.710910797×10^0
2.599473417×10^0,-3.551918983×10^0,1.311358690×10^0,2.122770786×10^0
2.609421417×10^0,-2.098075867×10^0,1.465941072×10^0,1.379403353×10^0
2.619369417×10^0,-8.353288770×10^-1,1.191716433×10^0,8.571522236×10^-1
2.629317417×10^0,1.378964446×10^-2,9.704357386×10^-1,6.392180324×10^-1
2.639266417×10^0,5.211604238×10^-1,5.928354859×10^-1,6.100474000×10^-1
2.649214417×10^0,7.817690969×10^-1,2.112876028×10^-1,6.899355650×10^-1
2.659162417×10^0,8.930905461×10^-1,1.631246507×10^-1,8.553645015×10^-1
2.669110417×10^0,9.209424257×10^-1,2.558292747×10^-1,1.057382584×10^0
2.679058417×10^0,8.560457230×10^-1,4.651792645×10^-1,1.209530234×10^0
2.689007417×10^0,7.684498429×10^-1,8.311429024×10^-1,1.208939552×10^0
2.698955417×10^0,6.013602018×10^-1,1.303899765×10^0,1.096945763×10^0
2.708903417×10^0,2.694629431×10^-1,1.737489820×10^0,9.497472048×10^-1
2.718851417×10^0,-6.704352796×10^-2,2.018925190×10^0,7.171096206×10^-1
2.728799417×10^0,-1.373613626×10^-1,1.680836678×10^0,2.311996073×10^-1
2.738747417×10^0,2.851525247×10^-1,8.399952650×10^-1,-3.603165150×10^-1
2.748695417×10^0,9.163725376×10^-1,1.041060463×10^-1,-8.704396486×10^-1
2.758643417×10^0,1.428500891×10^0,-2.895480394×10^-1,-1.192679167×10^0
2.768592417×10^0,1.936871767×10^0,-8.891326189×10^-1,-1.508959174×10^0
2.778540417×10^0,2.546102762×10^0,-1.316372514×10^0,-1.992735982×10^0
2.788488417×10^0,3.647306442×10^0,-1.072618961×10^0,-2.611606359×10^0
2.798436417×10^0,5.081696033×10^0,3.032632768×10^-1,-3.490006447×10^0
2.808384417×10^0,5.475946903×10^0,2.074612141×10^0,-4.453948975×10^0
2.818332417×10^0,5.331179142×10^0,4.110051155×10^0,-5.258137703×10^0
2.828280417×10^0,4.516155720×10^0,4.619295597×10^0,-5.969709873×10^0
2.838228417×10^0,3.202709436×10^0,2.463125229×10^0,-6.162080765×10^0
2.848176417×10^0,1.053416848×10^0,-1.593217254×10^0,-5.346637249×10^0
2.858124417×10^0,-1.653453149×10^-2,-4.520236492×10^0,-2.729855299×10^0
2.868072417×10^0,2.579729259×10^-1,-4.039166927×10^0,1.211335182×10^0
2.878020417×10^0,1.500714540×10^0,-3.323006153×10^0,2.466697693×10^0
2.887969417×10^0,1.637022853×10^0,-2.983480692×10^0,1.757157207×10^0
2.897917417×10^0,1.425776958×10^0,-3.300804853×10^0,2.046360224×10^-1
2.907865417×10^0,1.271231532×10^0,-3.590553045×10^0,-1.341682315×10^0
2.917813417×10^0,1.258781791×10^0,-3.711642027×10^0,-2.024669886×10^0
2.927761417×10^0,1.086003542×10^0,-4.006684780×10^0,-2.232900858×10^0
2.937709417×10^0,6.015964150×10^-1,-4.386021614×10^0,-2.270690441×10^0
2.947657417×10^0,2.982133441×10^-2,-4.141055584×10^0,-2.049025059×10^0
2.957605417×10^0,-3.995290697×10^-1,-3.214706421×10^0,-1.654665470×10^0
2.967553417×10^0,-5.555924177×10^-1,-1.815645695×10^0,-1.164817929×10^0
2.977501417×10^0,-4.919012189×10^-1,-3.047087789×10^-1,-5.124910474×10^-1
2.987449417×10^0,-2.171234339×10^-1,8.321568370×10^-1,1.306144148×10^-1
2.997397417×10^0,2.212895602×10^-1,1.247892380×10^0,6.028190255×10^-1
3.007346417×10^0,6.744815111×10^-1,1.437497735×10^0,9.158728123×10^-1
3.017294417×10^0,9.762842059×10^-1,1.792308211×10^0,1.144566536×10^0
3.027242417×10^0,1.082085490×10^0,2.023064375×10^0,1.378071785×10^0
3.037190417×10^0,9.609221220×10^-1,2.020775557×10^0,1.631305695×10^0
3.047138417×10^0,4.977201223×10^-1,1.801020622×10^0,1.823652506×10^0
3.057086417×10^0,-1.200299412×10^-1,1.523546696×10^0,1.968282342×10^0
3.067034417×10^0,-6.850091815×10^-1,8.950853348×10^-1,2.128296137×10^0
3.076982417×10^0,-1.107306719×10^0,1.325192750×10^-1,2.296587706×10^0
3.086930417×10^0,-1.292716742×10^0,-5.484544635×10^-1,2.410414934×10^0
3.096878417×10^0,-1.140062451×10^0,-1.165187716×10^0,2.344989061×10^0
3.106826417×10^0,-6.923852563×10^-1,-1.344843745×10^0,2.150085449×10^0
3.116774417×10^0,-3.007504158×10^-2,-7.658123970×10^-1,1.888509035×10^0
3.126722417×10^0,5.921975374×10^-1,5.632040501×10^-1,1.671237946×10^0
3.136670417×10^0,1.054672003×10^0,2.046188831×10^0,1.462901711×10^0
3.146619417×10^0,2.075669765×10^0,4.491314888×10^0,1.288150191×10^0
3.156567417×10^0,2.444562674×10^0,4.990621090×10^0,1.222743392×10^0
3.166515417×10^0,1.913829803×10^0,2.395028114×10^0,1.138995171×10^0
3.176463417×10^0,1.092908025×10^0,-2.401336730×10^-1,1.042164922×10^0
3.186411417×10^0,2.993750572×10^-1,-1.679200172×10^0,9.214742780×10^-1
3.196359417×10^0,-5.106654167×10^-1,-1.455900431×10^0,5.415154696×10^-1
3.206307417×10^0,-1.316512704×10^0,1.301349521×10^0,-1.217054725×10^0
3.216255417×10^0,-1.945199251×10^0,4.633579731×10^0,-3.771127701×10^0
