"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.237424167×10^-1,-7.254364471×10^0,3.828438721×10^0,-2.059118042×10^0
8.336904167×10^-1,-6.687343597×10^0,3.148103485×10^0,-7.120692444×10^-1
8.436394167×10^-1,-5.964945831×10^0,2.981050873×10^0,1.038839722×10^-1
8.535874167×10^-1,-5.308261414×10^0,3.235821075×10^0,1.008901978×10^-1
8.635354167×10^-1,-4.798721008×10^0,3.797602844×10^0,-6.604266357×10^-1
8.734834167×10^-1,-4.706363068×10^0,4.208797760×10^0,-1.150956573×10^0
8.834314167×10^-1,-4.781806183×10^0,5.373974762×10^0,-1.014739838×10^0
8.933794167×10^-1,-3.498824158×10^0,8.454718323×10^0,-1.340761871×10^0
9.033274167×10^-1,-2.822829895×10^0,1.065559158×10^1,-1.274000702×10^0
9.132754167×10^-1,-3.024011536×10^0,1.232177673×10^1,-8.358618164×10^-1
9.232234167×10^-1,-4.060156860×10^0,1.252445526×10^1,-1.484762421×10^0
9.331714167×10^-1,-5.161865845×10^0,1.229079117×10^1,-1.889371033×10^0
9.431194167×10^-1,-6.320306854×10^0,1.105915237×10^1,-1.922152863×10^0
9.530674167×10^-1,-8.507558441×10^0,8.389903107×10^0,-1.868414612×10^0
9.630154167×10^-1,-1.016610947×10^1,6.765331421×10^0,-8.008346558×10^-1
9.729634167×10^-1,-1.217882401×10^1,5.944887543×10^0,2.285896454×10^0
9.829124167×10^-1,-1.387300095×10^1,4.368365936×10^0,2.748733978×10^0
9.928604167×10^-1,-1.366149078×10^1,4.380790100×10^0,2.618055725×10^0
1.002808417×10^0,-1.287233185×10^1,5.223387909×10^0,3.591481476×10^0
1.012756417×10^0,-1.276261002×10^1,4.433929596×10^0,2.726729736×10^0
1.022704417×10^0,-1.300705170×10^1,1.742077332×10^0,4.104464722×10^-1
1.032652417×10^0,-1.217972214×10^1,3.450175323×10^0,-8.464897156×10^-1
1.042600417×10^0,-1.172915909×10^1,7.266638947×10^0,-1.728904724×10^0
1.052548417×10^0,-1.170940018×10^1,7.333250427×10^0,-3.034639435×10^0
1.062496417×10^0,-1.248164429×10^1,5.498066711×10^0,-3.563789062×10^0
1.072444417×10^0,-1.314222061×10^1,3.365002441×10^0,-3.134631500×10^0
1.082392417×10^0,-1.451980591×10^1,1.743723907×10^0,-2.834804993×10^0
1.092340417×10^0,-1.447100739×10^1,2.082170105×10^0,-5.014572144×10^-1
1.102288417×10^0,-1.421668625×10^1,1.031504974×10^0,-3.045417023×10^0
1.112236417×10^0,-1.295810349×10^1,6.471043396×10^-1,-7.093898163×10^0
1.122184417×10^0,-1.061801971×10^1,7.920030212×10^-1,-4.156556396×10^0
1.132133417×10^0,-9.372160492×10^0,8.446934509×10^-1,-1.037941589×10^0
1.142081417×10^0,-8.019124146×10^0,5.530998230×10^-1,-5.507048035×10^-1
1.152029417×10^0,-6.643335114×10^0,1.569935303×10^0,-1.623823242×10^0
1.161977417×10^0,-4.521497498×10^0,2.765349426×10^0,-2.736309814×10^-1
1.171925417×10^0,-3.127446442×10^0,2.941682739×10^0,7.391629028×10^-1
1.181873417×10^0,-2.791544952×10^0,2.542013855×10^0,6.764433289×10^-1
1.191821417×10^0,-2.759361877×10^0,2.700534210×10^0,-9.954299927×10^-2
1.201769417×10^0,-2.176473999×10^0,3.026406555×10^0,-2.830613708×10^-1
1.211717417×10^0,-1.862576752×10^0,3.780238953×10^0,-5.231620789×10^-1
1.221665417×10^0,-1.836979980×10^0,4.659660187×10^0,-1.497186584×10^0
1.231613417×10^0,-1.793869629×10^0,5.920338593×10^0,-3.383114777×10^0
1.241561417×10^0,-3.583547974×10^0,3.630699921×10^0,-6.990313568×10^0
1.251509417×10^0,-8.235274658×10^0,5.000950470×10^0,-2.598745880×10^0
1.261457417×10^0,-6.921606445×10^0,4.155807953×10^0,4.116140442×10^0
1.271405417×10^0,-6.987768860×10^0,9.683363342×10^-1,8.681646423×10^0
1.281354417×10^0,-1.030172745×10^1,3.639381866×10^0,9.542955322×10^0
1.291302417×10^0,-1.143786484×10^1,7.691754913×10^0,6.180946655×10^0
1.301250417×10^0,-8.557704163×10^0,1.064421524×10^1,1.467099152×10^0
1.311198417×10^0,-7.477101288×10^0,1.110286148×10^1,-3.122207336×10^0
1.321146417×10^0,-7.170688477×10^0,1.025427612×10^1,-6.148015137×10^0
1.331094417×10^0,-7.186256104×10^0,9.505982208×10^0,-6.914571075×10^0
1.341042417×10^0,-9.623487854×10^0,8.493637390×10^0,-6.272256775×10^0
1.350990417×10^0,-1.075378738×10^1,7.989186401×10^0,-5.210065613×10^0
1.360938417×10^0,-1.280646881×10^1,6.065985718×10^0,-5.117857361×10^0
1.370886417×10^0,-1.657009232×10^1,4.860243073×10^0,-5.972430267×10^0
1.380834417×10^0,-1.824645630×10^1,4.127067719×10^0,-7.023993530×10^0
1.390782417×10^0,-1.767689072×10^1,2.861299896×10^0,-7.300618286×10^0
1.400730417×10^0,-1.599678452×10^1,2.317929840×10^0,-6.628216553×10^0
1.410678417×10^0,-1.305899368×10^1,3.433559875×10^0,-5.624104614×10^0
1.420627417×10^0,-1.129880402×10^1,4.878205719×10^0,-5.868995361×10^0
1.430575417×10^0,-1.157228531×10^1,5.146298218×10^0,-5.042264557×10^0
1.440523417×10^0,-1.226294907×10^1,5.314997406×10^0,-3.475323029×10^0
1.450471417×10^0,-1.322724380×10^1,6.887776794×10^0,-3.258723450×10^0
1.460419417×10^0,-1.542123138×10^1,5.331762543×10^0,-2.943928070×10^0
1.470367417×10^0,-1.314521439×10^1,3.587589569×10^0,-2.403402100×10^0
1.480315417×10^0,-8.826694794×10^0,4.947062531×10^0,-2.913391571×10^0
1.490263417×10^0,-5.638474731×10^0,5.627397766×10^0,-2.882705383×10^0
1.500211417×10^0,-2.146985321×10^0,6.003565521×10^0,-2.265089722×10^0
1.510159417×10^0,-2.165696411×10^0,7.573201447×10^0,-5.616320801×10^-1
1.520107417×10^0,-4.174519043×10^0,9.626032562×10^0,-1.160536652×10^0
1.530055417×10^0,-6.010301514×10^0,1.078866486×10^1,-2.597698059×10^0
1.540003417×10^0,-6.890920258×10^0,1.066786606×10^1,-3.388802948×10^0
1.549951417×10^0,-6.328090668×10^0,9.361532593×10^0,-3.080743561×10^0
1.559900417×10^0,-3.913162537×10^0,6.953340454×10^0,-1.729204102×10^0
1.569848417×10^0,1.601819000×10^0,3.490890656×10^0,-1.231938171×10^-1
1.579796417×10^0,5.587580566×10^0,1.118923187×10^0,9.410929871×10^-1
1.589744417×10^0,4.948709106×10^0,-7.529342651×10^-2,1.100511475×10^0
1.599692417×10^0,2.534978485×10^0,-9.683363342×10^-1,6.854246521×10^-1
1.609640417×10^0,-8.577163696×10^-1,-2.267185364×10^0,8.981323242×10^-2
1.619588417×10^0,-2.133962402×10^0,-3.136577454×10^0,-2.587219849×10^0
1.629536417×10^0,-6.822811890×10^-1,-2.990481262×10^0,-2.806813202×10^0
1.639484417×10^0,-2.366878052×10^0,-3.706442413×10^0,-3.828738098×10^0
1.649432417×10^0,-2.807262268×10^0,-4.098626862×10^0,-2.112556915×10^0
1.659380417×10^0,-6.993457031×10^-1,-3.352877655×10^0,5.722599792×10^-1
1.669328417×10^0,2.955005035×10^0,-2.109263763×10^0,4.298910370×10^0
1.679276417×10^0,4.556973724×10^0,-1.872306519×10^0,4.345014496×10^0
1.689223417×10^0,4.139491882×10^0,-5.191204834×10^-1,-3.110531616×10^0
1.699172417×10^0,-1.631008301×10^0,7.451953583×10^0,-1.586490875×10^1
1.709120417×10^0,-5.963898010×10^0,1.013736923×10^1,-1.301064423×10^1
1.719068417×10^0,-7.195237427×10^0,1.031564850×10^1,-8.976832581×10^-1
1.729016417×10^0,-1.218406311×10^1,1.338726105×10^1,4.722529449×10^0
1.738964417×10^0,-1.159384048×10^1,1.301288956×10^1,1.539099426×10^0
1.748912417×10^0,-1.095466965×10^1,1.534953049×10^1,4.770729218×10^0
1.758860417×10^0,-8.983568573×10^0,2.276585815×10^1,1.345836319×10^1
1.768808417×10^0,-8.205037537×10^0,3.308614700×10^1,2.079101486×10^1
1.778756417×10^0,-7.578889618×10^0,4.042523529×10^1,1.240530304×10^1
1.788704417×10^0,-4.853806458×10^0,3.044174606×10^1,-1.162093414×10^1
1.798652417×10^0,-4.158801727×10^0,2.027833099×10^1,-1.449480789×10^1
1.808601417×10^0,-4.797673187×10^0,2.011711624×10^1,-1.195683563×10^1
1.818549417×10^0,-5.913003845×10^0,2.166609512×10^1,-8.230634308×10^0
1.828497417×10^0,-5.630391541×10^0,1.983210892×10^1,-6.541397095×10^0
1.838445417×10^0,-9.076076202×10^0,1.529369659×10^1,1.109193420×10^-1
1.848393417×10^0,-1.132050888×10^1,1.103145996×10^1,4.294270020×10^0
1.858341417×10^0,-9.802814941×10^0,7.906558228×10^0,3.148402863×10^0
1.868289417×10^0,-6.813980255×10^0,6.464307404×10^0,1.148112488×10^0
1.878237417×10^0,-4.061204681×10^0,5.872587891×10^0,-8.768765259×10^-1
1.888185417×10^0,-2.635269928×10^0,5.639073486×10^0,-3.491339722×10^0
1.898133417×10^0,-1.976639557×10^0,6.229745178×10^0,-4.283193054×10^0
1.908081417×10^0,-1.449435883×10^0,7.788753204×10^0,-2.263592834×10^0
1.918029417×10^0,-9.895921326×10^-1,8.197403412×10^0,4.605921936×10^-1
1.927978417×10^0,-1.685494995×10^-1,7.646399231×10^0,1.645528107×10^0
1.937926417×10^0,1.368154907×10^-1,6.694378967×10^0,2.446811829×10^0
1.947874417×10^0,2.788700867×10^-1,4.770280151×10^0,2.750530243×10^0
1.957822417×10^0,-8.547225952×10^-2,2.744243317×10^0,2.433788910×10^0
1.967770417×10^0,-5.748046875×10^-1,1.003513184×10^0,1.067729645×10^0
1.977718417×10^0,-1.384171600×10^0,-4.724176025×10^-1,-1.355131989×10^0
1.987666417×10^0,-2.538421326×10^0,-1.381477203×10^0,-3.751648407×10^0
1.997614417×10^0,-3.614982605×10^0,-2.002386017×10^0,-4.557273102×10^0
2.007562417×10^0,-3.762725372×10^0,-1.755699005×10^0,-8.259823608×10^-1
2.017510417×10^0,-2.575244751×10^0,-8.666976929×10^-1,2.652484131×10^0
2.027458417×10^0,-1.614542542×10^0,-7.455995178×10^-1,2.069745941×10^0
2.037406417×10^0,-4.784051514×10^-1,8.181985474×10^-1,2.968626709×10^0
2.047355417×10^0,3.754193115×10^-1,3.219654694×10^0,4.702022095×10^0
2.057303417×10^0,7.177574158×10^-1,5.118156738×10^0,5.918242950×10^0
2.067251417×10^0,1.730551300×10^0,8.600066071×10^0,5.559738464×10^0
2.077199417×10^0,2.689457245×10^0,1.263357834×10^1,3.364852753×10^0
2.087147417×10^0,4.598437500×10^-1,1.491932510×10^1,-3.156935120×10^-1
2.097095417×10^0,-6.404132538×10^0,1.659000092×10^1,3.526815948×10^0
2.107043417×10^0,-1.394155838×10^1,2.205378891×10^1,6.316864014×10^-2
2.116991417×10^0,-1.702095474×10^1,3.289544357×10^1,-8.265960846×10^0
2.126939417×10^0,-1.424632462×10^1,4.113101761×10^1,-1.028945297×10^1
2.136887417×10^0,-6.535110168×10^0,3.740047531×10^1,-6.208489380×10^0
2.146835417×10^0,5.134323120×10^-2,2.785003555×10^1,-3.263663177×10^0
2.156783417×10^0,3.748954010×10^0,2.102078705×10^1,-2.943628693×10^0
2.166732417×10^0,5.210963745×10^0,1.650258270×10^1,-1.139131165×10^0
2.176680417×10^0,4.293970642×10^0,1.265797760×10^1,-4.526586914×10^-1
2.186628417×10^0,2.056423645×10^0,1.061008621×10^1,-1.619033203×10^0
2.196576417×10^0,-2.034120026×10^0,1.068238586×10^1,-3.335813141×10^0
2.206524417×10^0,-6.264922028×10^0,1.053569092×10^1,-4.240980835×10^0
2.216472417×10^0,-1.161330002×10^1,9.429191895×10^0,-2.489922180×10^0
2.226420417×10^0,-1.565250046×10^1,7.843688965×10^0,-1.329235840×10^-1
2.236368417×10^0,-1.622790390×10^1,5.991889801×10^0,9.569599915×10^-1
2.246316417×10^0,-1.500210297×10^1,4.193978577×10^0,2.099234619×10^0
2.256264417×10^0,-1.216430420×10^1,2.737956390×10^0,2.958597565×10^0
2.266212417×10^0,-8.545878754×10^0,1.979333954×10^0,2.585573273×10^0
2.276160417×10^0,-6.149062958×10^0,1.873504028×10^0,2.217937775×10^0
2.286109417×10^0,-3.859573975×10^0,1.539997559×10^0,1.798360291×10^0
2.296057417×10^0,-1.730700989×10^0,5.075944519×10^-1,1.367256775×10^0
2.306005417×10^0,-5.501060486×10^-1,-4.236190796×10^-1,1.222208405×10^0
2.315953417×10^0,8.322692871×10^-2,-9.849517822×10^-1,1.004710693×10^0
2.325901417×10^0,7.939489746×10^-1,-1.606010284×10^0,5.572911072×10^-1
2.335849417×10^0,1.310075684×10^0,-1.934277649×10^0,3.049159241×10^-1
2.345797417×10^0,1.948348389×10^0,-2.144590302×10^0,3.611988831×10^-1
2.355745417×10^0,2.446512451×10^0,-2.374512177×10^0,1.032403107×10^0
2.365693417×10^0,2.837798767×10^0,-2.378553772×10^0,2.265838165×10^0
2.375641417×10^0,3.053649902×10^0,-2.237996063×10^0,3.024161224×10^0
2.385589417×10^0,3.099903717×10^0,-2.251617737×10^0,2.913690948×10^0
2.395537417×10^0,3.208278351×10^0,-2.669848022×10^0,2.676134949×10^0
2.405486417×10^0,3.493884430×10^0,-3.359014893×10^0,1.505569153×10^0
2.415434417×10^0,4.289929047×10^0,-3.831582184×10^0,-3.588038635×10^-1
2.425382417×10^0,4.133654022×10^0,-2.596650238×10^0,-1.784439240×10^0
2.435330417×10^0,-2.821632385×10^-1,5.373376007×10^0,-9.198671265×10^0
2.445278417×10^0,-2.046544189×10^0,9.526190186×10^0,-1.110645401×10^1
2.455226417×10^0,-2.109712830×10^0,8.713530121×10^0,-6.416556702×10^0
2.465174417×10^0,-3.642974396×10^0,9.056017914×10^0,-3.312012634×10^0
2.475122417×10^0,-6.501130829×10^0,1.986459137×10^1,-1.710193634×10^0
2.485070417×10^0,-1.330762665×10^1,3.922712677×10^1,6.885830841×10^0
2.495018417×10^0,-2.157328812×10^1,4.809932693×10^1,8.829239502×10^0
2.504966417×10^0,-2.139141632×10^1,3.151306824×10^1,1.855541382×10^0
2.514914417×10^0,-1.444541061×10^1,1.783047134×10^1,-2.659369812×10^0
2.524863417×10^0,-1.036085449×10^1,1.275228149×10^1,-3.331771545×10^0
2.534811417×10^0,-7.945926361×10^0,9.339827728×10^0,-4.633015594×10^0
2.544759417×10^0,-6.693181458×10^0,8.201744385×10^0,-7.759563904×10^0
2.554707417×10^0,-6.353388062×10^0,8.835825806×10^0,-1.109612549×10^1
2.564655417×10^0,-9.211394806×10^0,1.158126663×10^1,-6.128405914×10^0
2.574603417×10^0,-1.019170624×10^1,1.314251999×10^1,-1.376986542×10^0
2.584551417×10^0,-9.150770874×10^0,1.239931549×10^1,3.417393494×10^-1
2.594499417×10^0,-8.684191132×10^0,1.095916031×10^1,-1.483415222×10^-1
2.604447417×10^0,-8.186027069×10^0,1.059661423×10^1,-3.815565491×10^-1
2.614395417×10^0,-5.930367737×10^0,1.032702484×10^1,7.406597900×10^-1
2.624343417×10^0,-2.901865540×10^0,9.441017303×10^0,1.356928253×10^0
2.634291417×10^0,-5.213658142×10^-1,8.957672424×10^0,9.815089417×10^-1
2.644240417×10^0,1.810784454×10^0,8.864865417×10^0,1.026415558×10^0
2.654188417×10^0,3.286565552×10^0,8.313861237×10^0,1.210382996×10^0
2.664136417×10^0,3.259471893×10^0,6.823710022×10^0,1.015787659×10^0
2.674084417×10^0,3.183879089×10^0,5.000351715×10^0,1.156495056×10^0
2.684032417×10^0,3.382216644×10^0,3.562741241×10^0,1.525926819×10^0
2.693981417×10^0,3.422632599×10^0,2.939886475×10^0,1.698218536×10^0
2.703929417×10^0,3.312611389×10^0,2.122436371×10^0,1.164428558×10^0
2.713877417×10^0,3.166215820×10^0,6.689588928×10^-1,4.326004028×10^-2
2.723825417×10^0,2.605332184×10^0,-9.372010803×10^-1,-5.532495117×10^-1
2.733773417×10^0,1.686991882×10^0,-2.241588593×10^0,-9.536668396×10^-1
2.743721417×10^0,3.264710999×10^-1,-3.070265350×10^0,-6.261479187×10^-1
2.753669417×10^0,-9.771679688×10^-1,-2.730172577×10^0,1.679208069×10^0
2.763618417×10^0,-1.060245209×10^0,-1.637295227×10^0,3.458707581×10^0
2.773566417×10^0,-2.432441711×10^-1,-1.643582153×10^-1,1.688937836×10^0
2.783514417×10^0,2.020797729×10^-1,2.919678497×10^0,1.826052704×10^0
2.793462417×10^0,2.914439392×10^-1,5.538931732×10^0,3.976031799×10^0
2.803410417×10^0,8.860075378×10^-1,8.034392395×10^0,5.569468231×10^0
2.813358417×10^0,1.201850739×10^0,9.282796326×10^0,7.637118530×10^-1
2.823306417×10^0,1.854792938×10^0,1.024634262×10^1,-2.764451294×10^0
2.833254417×10^0,2.528242493×10^-1,1.273940826×10^1,-5.686674500×10^0
2.843202417×10^0,-5.546116791×10^0,1.535581741×10^1,-6.168073425×10^0
2.853150417×10^0,-1.430096100×10^1,2.166235291×10^1,-1.017853363×10^1
2.863098417×10^0,-2.145683029×10^1,3.565196136×10^1,1.300794983×10^-1
2.873046417×10^0,-2.281570450×10^1,4.683086472×10^1,-3.174149323×10^0
2.882995417×10^0,-7.383396149×10^0,3.699990829×10^1,-3.443888397×10^0
2.892943417×10^0,2.048340454×10^0,2.545651291×10^1,-8.301586761×10^0
2.902891417×10^0,3.856131134×10^0,1.937331299×10^1,-1.081650696×10^1
2.912839417×10^0,2.308050385×10^0,1.443448334×10^1,-8.609646149×10^0
2.922787417×10^0,-3.879183197×10^0,1.124521545×10^1,-4.887785797×10^0
2.932735417×10^0,-8.629854126×10^0,1.042731628×10^1,-3.134182434×10^0
2.942683417×10^0,-1.202703964×10^1,9.564959564×10^0,-2.651585999×10^0
2.952631417×10^0,-1.559397217×10^1,7.945327606×10^0,-1.741029510×10^0
2.962579417×10^0,-1.744128067×10^1,5.843548279×10^0,-8.806187439×10^-1
2.972527417×10^0,-1.762584686×10^1,4.125121765×10^0,1.502874756×10^-1
2.982475417×10^0,-1.693203964×10^1,3.046464844×10^0,2.214345245×10^0
2.992423417×10^0,-1.407552979×10^1,2.180814972×10^0,4.356390839×10^0
3.002371417×10^0,-1.010548553×10^1,1.905238037×10^0,5.054688721×10^0
3.012320417×10^0,-7.321874084×10^0,1.003812561×10^0,4.724625092×10^0
3.022268417×10^0,-4.999453583×10^0,-2.585124207×10^-1,3.356170807×10^0
3.032216417×10^0,-3.140918427×10^0,-1.034498749×10^0,1.938319244×10^0
3.042164417×10^0,-1.747765503×10^0,-1.608854370×10^0,4.812492371×10^-1
3.052112417×10^0,-3.375480652×10^-1,-2.496358795×10^0,-1.395997009×10^0
3.062060417×10^0,7.336244202×10^-1,-3.284769287×10^0,-2.258204041×10^0
3.072008417×10^0,1.355880432×10^0,-3.476370850×10^0,-2.068847809×10^0
3.081956417×10^0,1.991159363×10^0,-3.444786530×10^0,-8.773255920×10^-1
3.091904417×10^0,3.056044922×10^0,-3.213517456×10^0,6.863227844×10^-1
3.101852417×10^0,4.755011902×10^0,-3.120111694×10^0,2.468666382×10^0
3.111800417×10^0,6.038293304×10^0,-3.147504730×10^0,4.121379547×10^0
3.121748417×10^0,6.623576202×10^0,-3.322191467×10^0,4.986430664×10^0
3.131696417×10^0,6.624025269×10^0,-3.565435638×10^0,4.670886841×10^0
3.141645417×10^0,6.901248779×10^0,-3.166515198×10^0,3.423381042×10^0
3.151593417×10^0,7.602241058×10^0,-3.192411346×10^0,2.231409760×10^0
3.161541417×10^0,5.896089020×10^0,5.514532471×10^-1,-3.278632050×10^0
3.171489417×10^0,2.505040741×10^0,4.635709991×10^0,-8.878936157×10^0
3.181437417×10^0,5.315446472×10^-1,6.005661163×10^0,-9.921518097×10^0
3.191385417×10^0,-1.898052979×10^-1,8.237220612×10^0,-5.946534119×10^0
3.201333417×10^0,-5.022056580×10^-1,1.507440262×10^1,-6.212680664×10^0
3.211281417×10^0,1.322799225×10^0,3.249802002×10^1,1.456471252×10^-1
3.221229417×10^0,-3.625760193×10^0,5.146373062×10^1,7.458539886×10^0
3.231177417×10^0,-1.955219101×10^1,4.663357498×10^1,2.019749908×10^0
3.241125417×10^0,-2.665417236×10^1,2.509965500×10^1,-1.669927368×10^0
3.251073417×10^0,-2.236484207×10^1,1.194306427×10^1,-5.175936584×10^0
3.261021417×10^0,-1.571716599×10^1,7.956853638×10^0,-5.683980103×10^0
3.270970417×10^0,-1.149295029×10^1,9.224717102×10^0,-6.095175018×10^0
