"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.232643417×10^1,-1.962419128×10^0,9.432485046×10^0,1.894759827×10^0
3.233638417×10^1,-2.327509918×10^0,9.392518158×10^0,2.138602753×10^0
3.234633417×10^1,-2.647694092×10^0,9.290131073×10^0,2.284549255×10^0
3.235628417×10^1,-3.137026520×10^0,9.223968658×10^0,2.261347504×10^0
3.236623417×10^1,-3.590882721×10^0,8.944799194×10^0,2.006128235×10^0
3.237618417×10^1,-4.063150635×10^0,8.981323242×10^0,1.734293518×10^0
3.238613417×10^1,-4.588108978×10^0,1.011596375×10^1,1.398242340×10^0
3.239608417×10^1,-4.552183685×10^0,1.058628571×10^1,7.433541870×10^-1
3.240603417×10^1,-4.176614685×10^0,1.068178711×10^1,1.568737793×10^-1
3.241598417×10^1,-3.697161713×10^0,1.052685928×10^1,-3.303630066×10^-1
3.242593517×10^1,-3.094065857×10^0,1.051204010×10^1,-5.965095520×10^-1
3.243588517×10^1,-2.718347168×10^0,1.056098831×10^1,-6.574328613×10^-1
3.244583517×10^1,-2.162702637×10^0,1.076261902×10^1,-2.722837830×10^-1
3.245578517×10^1,-1.410217438×10^0,1.073028625×10^1,4.227209473×10^-1
3.246573517×10^1,-1.287472687×10^0,1.060424835×10^1,1.447489929×10^0
3.247568517×10^1,-1.603315887×10^0,1.064361649×10^1,2.236499176×10^0
3.248563517×10^1,-1.990560608×10^0,1.091320587×10^1,2.546504517×10^0
3.249558517×10^1,-2.111359406×10^0,1.146406036×10^1,2.285148010×10^0
3.250553517×10^1,-2.385439453×10^0,1.229677872×10^1,1.524280243×10^0
3.251548517×10^1,-2.851121063×10^0,1.310629532×10^1,9.566606140×10^-1
3.252543517×10^1,-2.551144867×10^0,1.343097015×10^1,-4.640350342×10^-3
3.253538617×10^1,-1.104553070×10^0,1.401385803×10^1,-1.590742035×10^0
3.254533617×10^1,6.761439514×10^-1,1.412866928×10^1,-2.816842346×10^0
3.255528617×10^1,1.229393463×10^0,1.331780548×10^1,-2.830613708×10^0
3.256523617×10^1,1.333876190×10^0,1.190219925×10^1,-3.034639435×10^0
3.257518617×10^1,1.134341125×10^0,9.998158722×10^0,-2.817141724×10^0
3.258513617×10^1,7.165599060×10^-1,8.349936218×10^0,-2.060614929×10^0
3.259508617×10^1,4.833448792×10^-1,7.395371246×10^0,-1.432371368×10^0
3.260503617×10^1,-1.302291870×10^-2,6.887477417×10^0,-6.816824341×10^-1
3.261498617×10^1,-4.965174866×10^-1,6.866221619×10^0,-2.998265076×10^-1
3.262493617×10^1,-9.120533752×10^-1,7.237150269×10^0,-3.899391174×10^-1
3.263488717×10^1,-1.217268677×10^0,7.758815460×10^0,-6.652166748×10^-1
3.264483717×10^1,-1.354383545×10^0,8.297395477×10^0,-8.448431396×10^-1
3.265478717×10^1,-1.276994476×10^0,8.756790161×10^0,-9.398954773×10^-1
3.266473717×10^1,-1.106798401×10^0,9.144933014×10^0,-1.071322174×10^0
3.267468717×10^1,-8.972341919×10^-1,9.394314423×10^0,-1.310075684×10^0
3.268463717×10^1,-6.203100586×10^-1,9.846224670×10^0,-1.343007202×10^0
3.269458717×10^1,-1.266366577×10^-1,1.030861313×10^1,-1.265468445×10^0
3.270453717×10^1,6.062393188×10^-1,1.091051147×10^1,-9.364526367×10^-1
3.271448717×10^1,1.290017395×10^0,1.144579834×10^1,-5.248086548×10^-1
3.272443717×10^1,1.794019318×10^0,1.134071686×10^1,-2.091151428×10^-1
3.273438717×10^1,1.897903290×10^0,1.073926758×10^1,5.777984619×10^-2
3.274433817×10^1,1.445394287×10^0,9.729018402×10^0,1.309776306×10^-1
3.275428817×10^1,4.589456177×10^-1,8.831933899×10^0,1.257385254×10^-1
3.276423817×10^1,3.682342529×10^-2,8.369395752×10^0,2.659968567×10^-1
3.277418817×10^1,1.422042847×10^-1,7.882308655×10^0,3.049159241×10^-1
3.278413817×10^1,2.203417969×10^-1,7.527995453×10^0,2.609074402×10^-1
3.279408817×10^1,2.306703186×10^-1,7.511230316×10^0,1.408570862×10^-1
3.280403817×10^1,2.796185303×10^-1,7.721842346×10^0,-8.981323242×10^-4
3.281398817×10^1,3.522175598×10^-1,8.046966248×10^0,-2.809657288×10^-1
3.282393817×10^1,2.017803955×10^-1,8.422984314×10^0,-5.954617310×10^-1
3.283388817×10^1,5.867797852×10^-2,8.816665649×10^0,-9.635462952×10^-1
3.284383817×10^1,-9.175918579×10^-2,9.117989044×10^0,-1.257684631×10^0
3.285378917×10^1,-2.826123047×10^-1,9.393865356×10^0,-1.404978333×10^0
3.286373917×10^1,-4.394860840×10^-1,9.617799683×10^0,-1.453926544×10^0
3.287368917×10^1,-7.223977661×10^-1,9.824819183×10^0,-1.370100861×10^0
3.288363917×10^1,-1.132095795×10^0,9.996661835×10^0,-1.163081360×10^0
3.289358917×10^1,-1.542242889×10^0,1.009964767×10^1,-7.671546936×10^-1
3.290353917×10^1,-1.850302277×10^0,1.009081604×10^1,-2.628533936×10^-1
3.291348917×10^1,-1.835183716×10^0,9.985135803×10^0,8.831634521×10^-2
3.292343917×10^1,-1.861828308×10^0,9.856553192×10^0,3.902384949×10^-1
3.293338917×10^1,-1.903890839×10^0,9.572294312×10^0,3.047662354×10^-1
3.294333917×10^1,-1.879790955×10^0,9.245224457×10^0,1.805245972×10^-1
3.295328917×10^1,-1.454974365×10^0,8.829538879×10^0,-3.712280273×10^-2
3.296324017×10^1,-1.524729309×10^0,8.446485443×10^0,-2.344125366×10^-1
3.297319017×10^1,-1.486259308×10^0,8.537645874×10^0,-5.966592407×10^-1
3.298314017×10^1,-1.546134796×10^0,8.950337677×10^0,-1.032552795×10^0
3.299309017×10^1,-1.595532074×10^0,9.400301971×10^0,-1.395248566×10^0
3.300304017×10^1,-1.944306793×10^0,9.873168640×10^0,-1.433718567×10^0
3.301299017×10^1,-2.279310150×10^0,1.035860916×10^1,-1.334175568×10^0
3.302294017×10^1,-2.609224091×10^0,1.083985840×10^1,-1.254840546×10^0
3.303289017×10^1,-2.919379120×10^0,1.134251312×10^1,-1.221609650×10^0
3.304284017×10^1,-2.934497681×10^0,1.174502609×10^1,-1.069825287×10^0
3.305279017×10^1,-2.404898987×10^0,1.184651505×10^1,-9.270222473×10^-1
3.306274117×10^1,-1.928739166×10^0,1.165775757×10^1,-8.870553589×10^-1
3.307269117×10^1,-1.370250549×10^0,1.133697464×10^1,-9.020242310×10^-1
3.308264117×10^1,-5.219645691×10^-1,1.078731766×10^1,-1.169218597×10^0
3.309259117×10^1,2.326162720×10^-1,9.994416504×10^0,-1.873803406×10^0
3.310254117×10^1,6.827302551×10^-1,8.970695343×10^0,-3.039130096×10^0
3.311249117×10^1,6.086343384×10^-1,7.878267059×10^0,-4.370760956×10^0
3.312244117×10^1,5.837860107×10^-2,6.991062012×10^0,-5.568420410×10^0
3.313239117×10^1,-2.619552612×10^-1,6.517297211×10^0,-6.168522491×10^0
3.314234117×10^1,-6.451583862×10^-2,6.445446625×10^0,-6.008954315×10^0
3.315229117×10^1,4.472698975×10^-1,6.918762360×10^0,-5.500910797×10^0
3.316224117×10^1,1.175505524×10^0,7.849676514×10^0,-4.743785248×10^0
3.317219217×10^1,1.842518463×10^0,8.893006897×10^0,-3.663930817×10^0
3.318214217×10^1,2.396067352×10^0,9.938732300×10^0,-2.550396423×10^0
3.319209217×10^1,2.189945984×10^0,1.089464447×10^1,-1.513802032×10^0
3.320204217×10^1,9.039701843×10^-1,1.131257538×10^1,-6.450086975×10^-1
3.321199217×10^1,-7.170089722×10^-2,1.180744629×10^1,-2.814147949×10^-2
3.322194217×10^1,-9.807604980×10^-1,1.249257156×10^1,2.862048340×10^-1
3.323189217×10^1,-2.640958099×10^0,1.354398514×10^1,5.807922363×10^-1
3.324184217×10^1,-4.338577881×10^0,1.431024170×10^1,5.324427795×10^-1
3.325179217×10^1,-5.341043243×10^0,1.405098083×10^1,-2.195933533×10^-1
3.326174217×10^1,-5.529501343×10^0,1.304552170×10^1,-1.132993927×10^0
3.327169217×10^1,-5.360951843×10^0,1.169233566×10^1,-1.542242889×10^0
3.328164317×10^1,-4.640050964×10^0,1.046039749×10^1,-1.471440125×10^0
3.329159317×10^1,-3.837569733×10^0,9.564510498×10^0,-1.084045715×10^0
3.330154317×10^1,-3.151995392×10^0,8.669072571×10^0,-7.833210754×10^-1
3.331149317×10^1,-2.530936890×10^0,8.085436249×10^0,-6.390211487×10^-1
3.332144317×10^1,-1.883084106×10^0,7.983348541×10^0,-4.933740234×10^-1
3.333139317×10^1,-1.371298370×10^0,7.692503357×10^0,-4.983137512×10^-1
3.334134317×10^1,-8.153544617×10^-1,7.610773315×10^0,-5.577401733×10^-1
3.335129317×10^1,-4.159849548×10^-1,7.871082001×10^0,-4.724176025×10^-1
3.336124317×10^1,-3.113525391×10^-1,8.158783722×10^0,-2.618055725×10^-1
3.337119317×10^1,-4.733157349×10^-1,8.502918091×10^0,1.675016785×10^-1
3.338114317×10^1,-4.682263184×10^-1,8.954528961×10^0,5.972579956×10^-1
3.339109417×10^1,-7.102729797×10^-1,9.092541962×10^0,8.279283142×10^-1
3.340104417×10^1,-9.849517822×10^-1,9.206006012×10^0,9.650431824×10^-1
3.341099417×10^1,-1.166374512×10^0,9.314081268×10^0,9.984237671×10^-1
3.342094417×10^1,-1.250649261×10^0,9.333690491×10^0,9.958790588×10^-1
3.343089417×10^1,-1.324894867×10^0,9.312734070×10^0,9.985734558×10^-1
3.344084417×10^1,-1.460512848×10^0,9.255552979×10^0,1.000220032×10^0
3.345079417×10^1,-1.575324097×10^0,9.151669006×10^0,1.119671631×10^0
3.346074417×10^1,-1.647324371×10^0,9.021888885×10^0,1.185384979×10^0
3.347069417×10^1,-1.826352081×10^0,9.009614410×10^0,1.110241241×10^0
3.348064417×10^1,-2.095043335×10^0,8.978329468×10^0,8.107141113×10^-1
3.349059517×10^1,-2.385888519×10^0,8.929231567×10^0,3.620970154×10^-1
3.350054517×10^1,-2.469115448×10^0,8.892857208×10^0,-1.284329224×10^-1
3.351049517×10^1,-2.498903503×10^0,8.787326660×10^0,-5.936654663×10^-1
3.352044517×10^1,-2.450104980×10^0,8.544980621×10^0,-1.018482056×10^0
3.353039517×10^1,-2.302362213×10^0,8.251291351×10^0,-1.255439301×10^0
3.354034517×10^1,-2.008822632×10^0,8.198900299×10^0,-1.001567230×10^0
3.355029517×10^1,-1.617985382×10^0,8.195307770×10^0,-6.411167908×10^-1
3.356024517×10^1,-1.297052765×10^0,8.188122711×10^0,-2.528242493×10^-1
3.357019517×10^1,-1.014290771×10^0,8.320597229×10^0,1.166075134×10^-1
3.358014517×10^1,-7.917036438×10^-1,8.502918091×10^0,3.544628906×10^-1
3.359009517×10^1,-7.209008789×10^-1,8.738977203×10^0,6.541397095×10^-1
3.360004617×10^1,-8.551716614×10^-1,8.898994446×10^0,9.361532593×10^-1
3.360999617×10^1,-1.007704468×10^0,9.145531769×10^0,1.050964508×10^0
3.361994617×10^1,-1.157093811×10^0,9.542206879×10^0,9.401948547×10^-1
3.362989617×10^1,-1.363813934×10^0,1.034962784×10^1,5.325924683×10^-1
3.363984617×10^1,-1.468446350×10^0,1.174772049×10^1,-3.191363525×10^-1
3.364979617×10^1,-1.204994202×10^0,1.363544495×10^1,-1.778900757×10^0
3.365974617×10^1,1.119671631×10^-1,1.567315750×10^1,-3.279380493×10^0
3.366969617×10^1,2.358046417×10^0,1.730536331×10^1,-3.515439606×10^0
3.367964617×10^1,3.889960785×10^0,1.772613831×10^1,-2.653531952×10^0
3.368959617×10^1,3.943100281×10^0,1.578781906×10^1,-1.922302551×10^0
3.369954717×10^1,2.703078918×10^0,1.198243240×10^1,-1.451381836×10^0
3.370949717×10^1,1.765578461×10^0,8.869056702×10^0,-8.948391724×10^-1
3.371944717×10^1,9.702822876×10^-1,6.849306793×10^0,-1.989363098×10^-1
3.372939717×10^1,6.765930176×10^-2,5.927673340×10^0,4.116439819×10^-1
3.373934717×10^1,-3.221301270×10^-1,6.086343384×10^0,6.144721985×10^-1
3.374929717×10^1,-4.049079895×10^-1,6.672374725×10^0,3.670367432×10^-1
3.375924717×10^1,-4.822970581×10^-1,7.412286072×10^0,-3.293151855×10^-3
3.376919717×10^1,-6.767427063×10^-1,8.092920685×10^0,-2.644999695×10^-1
3.377914717×10^1,-6.144721985×10^-1,8.715027008×10^0,-4.439767456×10^-1
3.378909717×10^1,-2.390528870×10^-1,9.319919128×10^0,-5.087919617×10^-1
3.379904717×10^1,1.541793823×10^-1,9.978250122×10^0,-5.945635986×10^-1
3.380899817×10^1,5.409750366×10^-1,1.060275146×10^1,-8.291258240×10^-1
3.381894817×10^1,1.020877075×10^0,1.108804230×10^1,-1.150357819×10^0
3.382889817×10^1,1.537901917×10^0,1.124626328×10^1,-1.504820709×10^0
3.383884817×10^1,1.653760986×10^0,1.091096054×10^1,-1.672921143×10^0
3.384879817×10^1,1.857637024×10^0,1.042746597×10^1,-1.586101685×10^0
3.385874817×10^1,2.044897614×10^0,1.003408401×10^1,-1.310524750×10^0
3.386869817×10^1,2.152224426×10^0,1.002495300×10^1,-9.214837646×10^-1
3.387864817×10^1,2.311792603×10^0,1.021939865×10^1,-6.355783081×10^-1
3.388859817×10^1,1.877994690×10^0,1.026415558×10^1,-5.297483826×10^-1
3.389854817×10^1,1.544039154×10^0,1.029888336×10^1,-4.924758911×10^-1
3.390849817×10^1,1.330283661×10^0,1.023212219×10^1,-4.870870972×10^-1
3.391844917×10^1,1.181942139×10^0,1.008437943×10^1,-5.209167480×10^-1
3.392839917×10^1,1.082099762×10^0,9.881551208×10^0,-5.533992004×10^-1
3.393834917×10^1,9.327104187×10^-1,9.574240265×10^0,-5.740562439×10^-1
3.394829917×10^1,7.771838379×10^-1,9.303153992×10^0,-5.986051941×10^-1
3.395824917×10^1,6.990463257×10^-1,9.078471222×10^0,-7.204518127×10^-1
3.396819917×10^1,6.237528992×10^-1,8.942104797×10^0,-7.782316589×10^-1
3.397814917×10^1,4.305047607×10^-1,8.955427094×10^0,-5.960604858×10^-1
3.398809917×10^1,5.348377991×10^-1,9.047485657×10^0,-4.704716492×10^-1
3.399804917×10^1,4.516108704×10^-1,9.146280212×10^0,-4.942721558×10^-1
3.400799917×10^1,4.513114929×10^-1,9.184899902×10^0,-3.594026184×10^-1
3.401794917×10^1,4.852908325×10^-1,9.274413757×10^0,-3.305126953×10^-1
3.402790017×10^1,4.251159668×10^-1,9.367819519×10^0,-2.989283752×10^-1
3.403785017×10^1,4.474195862×10^-1,9.440568237×10^0,-2.633024597×10^-1
3.404780017×10^1,3.992198181×10^-1,9.567953339×10^0,-2.315684509×10^-1
3.405775017×10^1,2.736309814×10^-1,9.615254974×10^0,-2.727328491×10^-1
3.406770017×10^1,1.344204712×10^-1,9.620643768×10^0,-3.686833191×10^-1
3.407765017×10^1,5.074447632×10^-2,9.532626801×10^0,-4.231700134×10^-1
3.408760017×10^1,1.092727661×10^-2,9.403295746×10^0,-3.836521912×10^-1
3.409755017×10^1,6.331832886×10^-2,9.253756714×10^0,-3.462300110×10^-1
3.410750017×10^1,1.218466187×10^-1,9.152716827×10^0,-3.351530457×10^-1
3.411745017×10^1,1.437011719×10^-1,9.051527252×10^0,-3.915856934×10^-1
3.412740017×10^1,8.427474976×10^-2,8.942703552×10^0,-5.046006775×10^-1
3.413735117×10^1,-2.574645996×10^-2,8.840466156×10^0,-5.616320801×10^-1
3.414730117×10^1,-1.507365417×10^-1,8.788823547×10^0,-6.005511475×10^-1
3.415725117×10^1,-2.112107849×10^-1,8.875942383×10^0,-6.222560120×10^-1
3.416720117×10^1,-2.107617188×10^-1,9.093290405×10^0,-6.825805664×10^-1
3.417715117×10^1,-2.844085693×10^-1,9.381590881×10^0,-7.695497131×10^-1
3.418710117×10^1,-4.123924255×10^-1,9.677974548×10^0,-7.023394775×10^-1
3.419705117×10^1,-5.581892395×10^-1,9.945168915×10^0,-7.411088562×10^-1
3.420700117×10^1,-5.689668274×10^-1,1.019679565×10^1,-6.405180359×10^-1
3.421695117×10^1,-4.294569397×10^-1,1.047776138×10^1,-3.734733582×10^-1
3.422690117×10^1,-2.917433167×10^-1,1.092084000×10^1,-1.468446350×10^-1
3.423685117×10^1,-8.267308044×10^-1,1.155447235×10^1,-1.913021851×10^-1
3.424680217×10^1,-1.231788483×10^0,1.238090378×10^1,-5.432203674×10^-1
3.425675217×10^1,-9.342073059×10^-1,1.312919769×10^1,-1.260079651×10^0
3.426670217×10^1,-4.770579529×10^-1,1.332573898×10^1,-2.258802795×10^0
3.427665217×10^1,-2.737806702×10^-1,1.278955399×10^1,-3.052901459×10^0
3.428660217×10^1,-2.278262329×10^-1,1.184262314×10^1,-3.503913574×10^0
3.429655217×10^1,7.095245361×10^-2,1.079929276×10^1,-3.670517120×10^0
3.430650217×10^1,4.074526978×10^-1,9.753417664×10^0,-3.653302917×10^0
3.431645217×10^1,7.321275330×10^-1,8.771010590×10^0,-3.484753418×10^0
3.432640217×10^1,1.098415833×10^0,7.847880249×10^0,-3.298840027×10^0
3.433635217×10^1,1.389710083×10^0,6.998247070×10^0,-3.195405121×10^0
3.434630317×10^1,1.436712341×10^0,6.198759613×10^0,-3.182082825×10^0
3.435625317×10^1,1.331630859×10^0,5.584437103×10^0,-3.104843445×10^0
3.436620317×10^1,1.209484863×10^0,5.258714447×10^0,-2.874771881×10^0
3.437615317×10^1,1.194366302×10^0,5.381459198×10^0,-2.581980743×10^0
3.438610317×10^1,1.204844513×10^0,6.011349335×10^0,-2.166295166×10^0
3.439605317×10^1,1.099613342×10^0,7.104076996×10^0,-1.634002075×10^0
3.440600317×10^1,3.641926575×10^-1,8.396938477×10^0,-1.362317047×10^0
3.441595317×10^1,-1.969903564×10^-1,1.003543121×10^1,-1.478774872×10^0
3.442590317×10^1,-7.783813477×10^-1,1.206820404×10^1,-1.737736359×10^0
3.443585317×10^1,-1.544787598×10^0,1.389844803×10^1,-1.866019592×10^0
3.444580317×10^1,-2.523751831×10^0,1.569381454×10^1,-1.306932220×10^0
3.445575417×10^1,-3.442241821×10^0,1.637459885×10^1,-4.219725037×10^-1
3.446570417×10^1,-2.956501923×10^0,1.471859253×10^1,-1.291813660×10^-1
3.447565417×10^1,-2.567460938×10^0,1.262010635×10^1,-1.820214844×10^-1
3.448560417×10^1,-2.673141174×10^0,1.093715607×10^1,-1.466949463×10^-1
3.449555417×10^1,-2.972817993×10^0,9.845775604×10^0,2.046244812×10^-1
3.450550417×10^1,-2.699636078×10^0,9.319619751×10^0,5.025050354×10^-1
3.451545417×10^1,-2.287543030×10^0,8.974886627×10^0,6.167175293×10^-1
3.452540417×10^1,-2.013313293×10^0,8.641679535×10^0,4.893324280×10^-1
3.453535417×10^1,-1.792821808×10^0,8.374934235×10^0,2.213896179×10^-1
3.454530417×10^1,-1.753902740×10^0,8.277037811×10^0,2.050735474×10^-2
3.455525417×10^1,-1.885179749×10^0,8.152197418×10^0,-1.196012878×10^-1
3.456520517×10^1,-1.951192474×10^0,7.950866089×10^0,-1.422042847×10^-1
3.457515517×10^1,-2.034419403×10^0,7.673343201×10^0,2.649490356×10^-2
3.458510517×10^1,-2.278262329×10^0,7.527097321×10^0,4.224215698×10^-1
3.459505517×10^1,-2.478845215×10^0,7.596103821×10^0,1.068178711×10^0
3.460500517×10^1,-2.311343536×10^0,8.069120178×10^0,1.673519897×10^0
3.461495517×10^1,-2.217937775×10^0,8.625064087×10^0,2.025288391×10^0
3.462490517×10^1,-2.265987854×10^0,9.057814178×10^0,2.203567657×10^0
3.463485442×10^1,-2.264940033×10^0,9.288783875×10^0,2.168989563×10^0
3.464480442×10^1,-2.282004547×10^0,9.203311615×10^0,1.886976013×10^0
3.465475442×10^1,-2.313888245×10^0,8.989406433×10^0,1.646426239×10^0
3.466470442×10^1,-2.423759766×10^0,8.642727356×10^0,1.422042847×10^0
3.467465542×10^1,-2.648592224×10^0,8.522677002×10^0,1.249751129×10^0
3.468460542×10^1,-2.779270477×10^0,8.478219452×10^0,1.124311981×10^0
3.469455542×10^1,-2.997067566×10^0,8.550968170×10^0,1.095721436×10^0
3.470450542×10^1,-3.120261383×10^0,8.850345612×10^0,1.159937897×10^0
3.471445542×10^1,-3.343447266×10^0,8.941655731×10^0,1.250948639×10^0
3.472440542×10^1,-3.291056213×10^0,9.263785858×10^0,1.369651794×10^0
3.473435542×10^1,-2.974165192×10^0,9.605076141×10^0,1.245110779×10^0
3.474430542×10^1,-2.715652771×10^0,9.921967163×10^0,7.220983887×10^-1
3.475425542×10^1,-2.409689026×10^0,1.028256729×10^1,5.581892395×10^-1
3.476420542×10^1,-2.282303925×10^0,1.053703812×10^1,1.112336884×10^0
3.477415542×10^1,-2.211800537×10^0,1.071022797×10^1,1.826801147×10^0
3.478410642×10^1,-2.284249878×10^0,1.079884369×10^1,2.395767975×10^0
3.479405642×10^1,-2.634820862×10^0,1.078986237×10^1,2.768492889×10^0
3.480400642×10^1,-3.218157806×10^0,1.065978287×10^1,3.024610291×10^0
3.481395642×10^1,-3.658542023×10^0,1.041713745×10^1,2.822081451×10^0
3.482390642×10^1,-3.669169922×10^0,1.035127441×10^1,2.036065979×10^0
3.483385642×10^1,-3.303031311×10^0,1.086979614×10^1,8.340655518×10^-1
3.484380642×10^1,-2.072440338×10^0,1.205248672×10^1,-4.430786133×10^-1
3.485375642×10^1,-4.625381470×10^-1,1.350536545×10^1,-1.603016510×10^0
3.486370642×10^1,1.082997894×10^0,1.479179031×10^1,-2.467169495×10^0
3.487365642×10^1,2.779120789×10^0,1.530163010×10^1,-2.932851105×10^0
3.488360742×10^1,4.246070251×10^0,1.463506622×10^1,-3.401077423×10^0
3.489355742×10^1,5.168751526×10^0,1.325448715×10^1,-3.677103424×10^0
3.490350742×10^1,5.339246979×10^0,1.131826355×10^1,-3.306324463×10^0
3.491345742×10^1,4.495002594×10^0,8.686586151×10^0,-2.490820312×10^0
3.492340742×10^1,3.380719757×10^0,6.607858887×10^0,-1.698966980×10^0
3.493335742×10^1,2.121987305×10^0,5.655838623×10^0,-1.024469604×10^0
3.494330742×10^1,8.075706482×10^-1,5.581742706×10^0,-7.593708801×10^-1
3.495325742×10^1,-2.680924988×10^-1,5.951623535×10^0,-7.761360168×10^-1
3.496320742×10^1,-8.436456299×10^-1,6.573430481×10^0,-7.222480774×10^-1
3.497315742×10^1,-1.338666229×10^0,7.330855408×10^0,-4.806504822×10^-1
3.498310742×10^1,-1.492995300×10^0,8.167016602×10^0,-1.898052979×10^-1
3.499305742×10^1,-1.326840820×10^0,9.213041382×10^0,-1.028361511×10^-1
3.500300842×10^1,-9.104067993×10^-1,1.031998947×10^1,-1.672023010×10^-1
3.501295842×10^1,-5.954617310×10^-1,1.159743301×10^1,5.328918457×10^-2
3.502290842×10^1,-1.297801208×10^-1,1.251322861×10^1,1.634600830×10^-1
3.503285842×10^1,-1.591191101×10^-1,1.292307632×10^1,1.850152588×10^-1
3.504280842×10^1,-2.903961182×10^-2,1.267174896×10^1,-7.005432129×10^-2
3.505275842×10^1,4.575984192×10^-1,1.168919220×10^1,-5.087919617×10^-1
3.506270842×10^1,1.173858948×10^0,1.087608307×10^1,-8.325686646×10^-1
3.507265842×10^1,1.813179474×10^0,1.016012192×10^1,-8.538244629×10^-1
3.508260842×10^1,1.890718231×10^0,9.348359985×10^0,-7.366181946×10^-1
3.509255842×10^1,1.703307953×10^0,8.800948334×10^0,-5.234614563×10^-1
3.510250942×10^1,1.848655701×10^0,8.563242645×10^0,-3.228785706×10^-1
3.511245942×10^1,2.171833649×10^0,8.272547150×10^0,-2.332150269×10^-1
3.512240942×10^1,2.361788635×10^0,8.011490021×10^0,-3.406915283×10^-1
3.513235942×10^1,2.431543579×10^0,7.880213013×10^0,-6.328839111×10^-1
3.514230942×10^1,2.503394165×10^0,7.875872040×10^0,-8.641529846×10^-1
3.515225942×10^1,2.487227783×10^0,8.149503021×10^0,-1.090931396×10^0
3.516220942×10^1,2.213746490×10^0,8.593330078×10^0,-9.617500305×10^-1
3.517215942×10^1,2.150278473×10^0,9.059460754×10^0,-6.132746887×10^-1
3.518210942×10^1,2.129172363×10^0,9.283095703×10^0,-3.725752258×10^-1
3.519205942×10^1,2.161505127×10^0,9.404044189×10^0,6.286926270×10^-2
3.520200942×10^1,2.204316101×10^0,9.417516174×10^0,4.882846069×10^-1
3.521196042×10^1,2.270029449×10^0,9.631571045×10^0,9.765692139×10^-1
3.522191042×10^1,2.395917664×10^0,1.004276596×10^1,1.309925995×10^0
3.523186042×10^1,2.402953033×10^0,1.038705002×10^1,1.338366852×10^0
3.524181042×10^1,2.364932098×10^0,1.045979874×10^1,1.271905060×10^0
3.525176042×10^1,2.261197815×10^0,1.029184799×10^1,1.234033813×10^0
3.526171042×10^1,2.032323761×10^0,1.001043320×10^1,1.204994202×10^0
3.527166042×10^1,1.772763519×10^0,9.711055756×10^0,1.180445251×10^0
3.528161042×10^1,1.455872498×10^0,9.483678589×10^0,1.337618408×10^0
3.529156042×10^1,1.172960815×10^0,9.396260376×10^0,1.435215454×10^0
3.530151042×10^1,8.809181213×10^-1,9.360335083×10^0,1.388512573×10^0
3.531146142×10^1,7.165599060×10^-1,9.238338776×10^0,1.306333466×10^0
3.532141142×10^1,4.999603271×10^-1,9.072333984×10^0,1.251397705×10^0
3.533136142×10^1,1.679507446×10^-1,9.001082153×10^0,1.171763306×10^0
3.534131142×10^1,-4.790039063×10^-2,9.156009979×10^0,1.059646454×10^0
3.535126142×10^1,-2.374063110×10^-1,9.447453918×10^0,8.994795227×10^-1
3.536121142×10^1,-3.838018799×10^-1,9.802814941×10^0,6.969506836×10^-1
3.537116142×10^1,-3.147953796×10^-1,1.020008881×10^1,4.011657715×10^-1
3.538111142×10^1,-1.141376495×10^0,1.038630157×10^1,2.237846375×10^-1
3.539106142×10^1,-1.775308228×10^0,1.055380325×10^1,-1.378633118×10^-1
3.540101142×10^1,-2.278711395×10^0,1.060110489×10^1,-4.848417664×10^-1
3.541096142×10^1,-2.258503418×10^0,1.062176193×10^1,-7.951464844×10^-1
3.542091142×10^1,-1.964215393×10^0,1.077399536×10^1,-1.018781433×10^0
3.543086242×10^1,-1.664089508×10^0,1.103999222×10^1,-1.137484589×10^0
3.544081242×10^1,-1.333726501×10^0,1.132035919×10^1,-1.287772064×10^0
3.545076242×10^1,-1.225950623×10^0,1.147229324×10^1,-1.551074524×10^0
3.546071242×10^1,-1.187480621×10^0,1.141586060×10^1,-1.899549866×10^0
3.547066242×10^1,-1.049317932×10^0,1.120569763×10^1,-2.148182831×10^0
3.548061242×10^1,-1.004561005×10^0,1.084300186×10^1,-2.243384857×10^0
3.549056242×10^1,-1.299298096×10^0,1.033885025×10^1,-2.384541321×10^0
3.550051242×10^1,-1.683698730×10^0,9.692045288×10^0,-2.642904053×10^0
3.551046242×10^1,-1.359023895×10^0,8.988957367×10^0,-2.745590515×10^0
3.552041242×10^1,-9.984237671×10^-1,8.403225403×10^0,-2.735561371×10^0
3.553036242×10^1,-1.010548553×10^0,7.831264801×10^0,-2.634222107×10^0
3.554031342×10^1,-1.319057007×10^0,7.343129883×10^0,-2.470013580×10^0
3.555026342×10^1,-1.598675537×10^0,7.146887970×10^0,-2.324665833×10^0
3.556021342×10^1,-1.847009125×10^0,7.289840698×10^0,-2.019001465×10^0
3.557016342×10^1,-2.133363647×10^0,7.814799042×10^0,-1.357976074×10^0
3.558011342×10^1,-2.264940033×10^0,8.727600861×10^0,-4.885839844×10^-1
3.559006342×10^1,-2.171534271×10^0,1.014650024×10^1,3.179388428×10^-1
3.560001342×10^1,-2.095492401×10^0,1.201865707×10^1,4.077520752×10^-1
3.560996342×10^1,-2.650837555×10^0,1.350910767×10^1,2.993774414×10^-4
