"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.738745592×10^1,9.693182707×10^-1,-7.630800009×10^-1,1.938513070×10^-1
2.739740592×10^1,1.010630846×10^0,-7.584475279×10^-1,2.924409807×10^-1
2.740735592×10^1,9.874233007×10^-1,-8.122950792×10^-1,3.744314611×10^-1
2.741730592×10^1,8.965067863×10^-1,-9.344192743×10^-1,4.136930108×10^-1
2.742725592×10^1,7.253193259×10^-1,-1.077061296×10^0,4.275457263×10^-1
2.743720592×10^1,5.163983703×10^-1,-1.137962341×10^0,4.444518685×10^-1
2.744715592×10^1,3.170378506×10^-1,-1.097174168×10^0,4.499340057×10^-1
2.745710692×10^1,1.677629799×10^-1,-9.794979692×10^-1,4.556737244×10^-1
2.746705692×10^1,8.343371749×10^-2,-8.363477588×10^-1,4.529359937×10^-1
2.747700692×10^1,6.474408507×10^-2,-7.199384570×10^-1,4.560177326×10^-1
2.748695692×10^1,8.734553307×10^-2,-6.408804059×10^-1,4.457515180×10^-1
2.749690692×10^1,1.188766658×10^-1,-5.818589926×10^-1,4.259456694×10^-1
2.750685692×10^1,1.382610053×10^-1,-5.246984959×10^-1,4.071855545×10^-1
2.751680692×10^1,1.562050134×10^-1,-5.666527748×10^-1,3.468496501×10^-1
2.752675692×10^1,1.738532484×10^-1,-3.782706261×10^-1,2.990264893×10^-1
2.753670692×10^1,1.589259803×10^-1,-1.253914833×10^-1,2.960195243×10^-1
2.754665692×10^1,8.385572582×10^-2,1.392415166×10^-1,3.031943440×10^-1
2.755660692×10^1,-6.654144824×10^-2,3.831015527×10^-1,3.022412956×10^-1
2.756655792×10^1,-2.605580688×10^-1,4.938856065×10^-1,2.469641864×10^-1
2.757650792×10^1,-4.304009080×10^-1,5.353480577×10^-1,1.799712330×10^-1
2.758645792×10^1,-5.671241283×10^-1,5.252684355×10^-1,1.109101325×10^-1
2.759640792×10^1,-6.908760667×10^-1,5.034398437×10^-1,5.101412162×10^-2
2.760635792×10^1,-8.174486756×10^-1,4.786708355×10^-1,6.155304611×10^-3
2.761630792×10^1,-9.430029988×10^-1,4.812785387×10^-1,-7.646711916×10^-2
2.762625792×10^1,-1.064444780×10^0,5.086483955×10^-1,-1.948097348×10^-1
2.763620792×10^1,-1.174031258×10^0,5.295868516×10^-1,-3.229461014×10^-1
2.764615792×10^1,-1.274510026×10^0,5.398166180×10^-1,-4.328430593×10^-1
2.765610792×10^1,-1.362817883×10^0,5.417540669×10^-1,-5.047580004×10^-1
2.766605892×10^1,-1.438407540×10^0,5.565332770×10^-1,-5.503702760×10^-1
2.767600892×10^1,-1.505746722×10^0,6.132380962×10^-1,-6.130746603×10^-1
2.768595892×10^1,-1.560445428×10^0,7.208859921×10^-1,-6.875414252×10^-1
2.769590892×10^1,-1.591169715×10^0,8.565122485×10^-1,-7.455368042×10^-1
2.770585892×10^1,-1.587912917×10^0,1.004688144×10^0,-7.583809495×10^-1
2.771580892×10^1,-1.546431184×10^0,1.133593559×10^0,-7.568482161×10^-1
2.772575892×10^1,-1.463310957×10^0,1.250554562×10^0,-7.240048051×10^-1
2.773570892×10^1,-1.322663069×10^0,1.371377230×10^0,-6.088418961×10^-1
2.774565892×10^1,-1.135017514×10^0,1.396509051×10^0,-5.019854903×10^-1
2.775560892×10^1,-9.193412066×10^-1,1.301278353×10^0,-4.991867542×10^-1
2.776555892×10^1,-7.181004882×10^-1,1.112945914×10^0,-5.597243905×10^-1
2.777550992×10^1,-5.359785557×10^-1,8.584201932×10^-1,-6.069815159×10^-1
2.778545992×10^1,-3.834801018×10^-1,6.109609008×10^-1,-6.648917198×10^-1
2.779540992×10^1,-2.533307672×10^-1,4.558748901×10^-1,-6.943249702×10^-1
2.780535992×10^1,-1.738769263×10^-1,4.177996814×10^-1,-7.375038266×10^-1
2.781530992×10^1,-1.521119624×10^-1,4.533705413×10^-1,-8.173378110×10^-1
2.782525992×10^1,-1.423208565×10^-1,4.838696122×10^-1,-8.932600021×10^-1
2.783520992×10^1,-1.667048335×10^-1,4.623413384×10^-1,-9.697336555×10^-1
2.784515992×10^1,-2.234464139×10^-1,3.973293304×10^-1,-1.040199161×10^0
2.785510992×10^1,-3.318689764×10^-1,3.690978587×10^-1,-1.055130005×10^0
2.786505992×10^1,-4.755707383×10^-1,3.403551579×10^-1,-1.036872745×10^0
2.787500992×10^1,-6.152434945×10^-1,3.424020112×10^-1,-9.776259661×10^-1
2.788496092×10^1,-7.329448462×10^-1,3.614084721×10^-1,-8.662424088×10^-1
2.789491092×10^1,-8.069257140×10^-1,4.050491750×10^-1,-7.039790750×10^-1
2.790486092×10^1,-8.447673321×10^-1,4.855014086×10^-1,-5.147727132×10^-1
2.791481092×10^1,-8.343783617×10^-1,5.725265145×10^-1,-3.366044760×10^-1
2.792476092×10^1,-7.699106932×10^-1,6.452984810×10^-1,-1.872682422×10^-1
2.793471092×10^1,-6.844003797×10^-1,7.174150348×10^-1,-7.084733248×10^-2
2.794466092×10^1,-5.798355937×10^-1,7.734220624×10^-1,2.410847321×10^-2
2.795461092×10^1,-4.668614268×10^-1,8.170886636×10^-1,1.018813029×10^-1
2.796456092×10^1,-3.376203477×10^-1,8.599698544×10^-1,1.417104751×10^-1
2.797451092×10^1,-2.019270957×10^-1,8.941872120×10^-1,1.885983944×10^-1
2.798446092×10^1,-6.656660140×10^-2,8.424265385×10^-1,1.624165922×10^-1
2.799441192×10^1,3.445205837×10^-2,7.421248555×10^-1,1.496008784×10^-1
2.800436192×10^1,1.183797196×10^-1,5.903097987×10^-1,1.151885837×10^-1
2.801431192×10^1,1.793493629×10^-1,4.991352856×10^-1,5.956498906×10^-2
2.802426192×10^1,2.037417889×10^-1,4.591561854×10^-1,6.402312964×10^-2
2.803421192×10^1,1.469079852×10^-1,4.579539597×10^-1,5.187992752×10^-2
2.804416192×10^1,1.246045455×10^-1,5.006577373×10^-1,9.267483838×10^-3
2.805411192×10^1,1.855863929×10^-1,6.231715679×10^-1,-1.831953041×10^-2
2.806406192×10^1,2.595583498×10^-1,8.392290473×10^-1,-2.822329989×10^-3
2.807401192×10^1,2.811887860×10^-1,1.037231088×10^0,5.061958730×10^-2
2.808396192×10^1,2.486979812×10^-1,1.100146413×10^0,1.098986268×10^-1
2.809391292×10^1,2.596104443×10^-1,9.161021709×10^-1,1.358241439×10^-1
2.810386292×10^1,2.558886707×10^-1,6.487122774×10^-1,1.131310984×10^-1
2.811381292×10^1,1.761469990×10^-1,3.804081678×10^-1,3.383959830×10^-2
2.812376292×10^1,6.913026422×10^-2,1.070775539×10^-1,-5.869513005×10^-2
2.813371292×10^1,5.056848004×10^-2,-5.270871893×10^-2,-1.216048375×10^-1
2.814366292×10^1,2.182336450×10^-1,-8.054380864×10^-2,-8.678906411×10^-2
2.815361292×10^1,4.467834532×10^-1,-1.161191165×10^-1,-1.271266676×10^-2
2.816356292×10^1,6.118220091×10^-1,-1.995609999×10^-1,8.253068663×10^-3
2.817351292×10^1,7.040570378×10^-1,-3.312960863×10^-1,5.404473748×10^-3
2.818346292×10^1,7.411071658×10^-1,-4.526275992×10^-1,-7.244209759×10^-3
2.819341292×10^1,7.105337381×10^-1,-5.539321899×10^-1,-1.217028126×10^-2
2.820336392×10^1,6.584422588×10^-1,-6.455595493×10^-1,8.620218374×10^-3
2.821331392×10^1,6.214185357×10^-1,-7.160453200×10^-1,3.886706010×10^-2
2.822326392×10^1,6.086630821×10^-1,-7.552004457×10^-1,9.222055972×10^-2
2.823321392×10^1,6.079837680×10^-1,-7.634459734×10^-1,1.633099169×10^-1
2.824316392×10^1,6.212795973×10^-1,-6.747450829×10^-1,2.374957204×10^-1
2.825311392×10^1,6.313079000×10^-1,-4.931633770×10^-1,3.238005638×10^-1
2.826306392×10^1,6.351375580×10^-1,-2.603431940×10^-1,4.126358926×10^-1
2.827301392×10^1,6.269512773×10^-1,-2.219862118×10^-2,5.242201686×10^-1
2.828296392×10^1,6.036331654×10^-1,1.413154751×10^-1,6.625983119×10^-1
2.829291392×10^1,5.715335011×10^-1,2.854267657×10^-1,7.801903486×10^-1
2.830286492×10^1,5.488196611×10^-1,3.372246921×10^-1,8.600979447×10^-1
2.831281492×10^1,5.633760691×10^-1,3.007955849×10^-1,9.151794314×10^-1
2.832276492×10^1,5.870686173×10^-1,1.923133135×10^-1,9.527465105×10^-1
2.833271492×10^1,5.850834846×10^-1,5.925947055×10^-2,9.615148902×10^-1
2.834266492×10^1,5.413759947×10^-1,-7.393080741×10^-2,9.510813951×10^-1
2.835261492×10^1,4.675527513×10^-1,-2.154747546×10^-1,9.316384792×10^-1
2.836256492×10^1,3.899556994×10^-1,-3.390685916×10^-1,9.130392671×10^-1
2.837251492×10^1,3.287685215×10^-1,-4.554022253×10^-1,8.988043070×10^-1
2.838246492×10^1,3.026626110×10^-1,-5.666483641×10^-1,8.538682461×10^-1
2.839241492×10^1,3.170715570×10^-1,-6.608619690×10^-1,7.524631619×10^-1
2.840236492×10^1,3.638544977×10^-1,-7.305012345×10^-1,6.239701509×10^-1
2.841231592×10^1,4.173681140×10^-1,-7.888459563×10^-1,5.195903778×10^-1
2.842226592×10^1,4.701383710×10^-1,-8.443118930×10^-1,4.480355084×10^-1
2.843221592×10^1,5.409449339×10^-1,-9.222252369×10^-1,4.046269357×10^-1
2.844216592×10^1,6.380382180×10^-1,-1.032799363×10^0,3.571979105×10^-1
2.845211592×10^1,7.514509559×10^-1,-1.144738674×10^0,2.840148509×10^-1
2.846206592×10^1,8.498939276×10^-1,-1.219911218×10^0,2.086053491×10^-1
2.847201592×10^1,9.199857712×10^-1,-1.219090939×10^0,1.377563775×10^-1
2.848196592×10^1,9.729594588×10^-1,-1.159259558×10^0,5.193308368×10^-2
2.849191592×10^1,1.036626577×10^0,-1.110447049×10^0,-3.599091247×10^-2
2.850186592×10^1,1.112878680×10^0,-1.102795482×10^0,-1.094361022×10^-1
2.851181592×10^1,1.146678686×10^0,-1.137558460×10^0,-1.399381906×10^-1
2.852176692×10^1,1.091732383×10^0,-1.167249203×10^0,-1.074710786×10^-1
2.853171692×10^1,9.351700544×10^-1,-1.175600410×10^0,4.479039926×10^-4
2.854166692×10^1,7.176177502×10^-1,-1.216212273×10^0,1.296136081×10^-1
2.855161692×10^1,4.995877743×10^-1,-1.299762249×10^0,2.622395158×10^-1
2.856156692×10^1,3.491830826×10^-1,-1.292973638×10^0,3.934651911×10^-1
2.857151692×10^1,2.619017661×10^-1,-1.183849573×10^0,5.378820300×10^-1
2.858146692×10^1,2.028264552×10^-1,-1.007549405×10^0,6.676639915×10^-1
2.859141692×10^1,1.859366000×10^-1,-7.972762585×10^-1,7.220357656×10^-1
2.860136692×10^1,1.933511049×10^-1,-5.838848948×10^-1,7.331193089×10^-1
2.861131692×10^1,2.156679779×10^-1,-3.890909851×10^-1,7.203264832×10^-1
2.862126792×10^1,2.288793772×10^-1,-2.534045279×10^-1,6.986967921×10^-1
2.863121829×10^1,2.050984651×10^-1,-2.855670154×10^-1,6.375740767×10^-1
2.864116829×10^1,1.541231722×10^-1,-2.151759416×10^-1,5.779871941×10^-1
2.865111829×10^1,5.938328430×10^-2,-1.162024662×10^-1,5.159498453×10^-1
2.866106829×10^1,-9.832538664×10^-2,3.074144013×10^-2,4.277499318×10^-1
2.867101829×10^1,-3.163043559×10^-1,2.162962258×10^-1,3.167667091×10^-1
2.868096829×10^1,-5.676500201×10^-1,4.024708867×10^-1,1.881511956×10^-1
2.869091829×10^1,-8.281401396×10^-1,5.358741879×10^-1,7.197838277×10^-2
2.870086829×10^1,-1.074533343×10^0,6.332535148×10^-1,4.794282094×10^-2
2.871081829×10^1,-1.275376439×10^0,6.740542054×10^-1,2.567639761×10^-2
2.872076929×10^1,-1.424502611×10^0,6.190713644×10^-1,5.284305662×10^-3
2.873071929×10^1,-1.538059592×10^0,4.733774960×10^-1,-4.198328406×10^-2
2.874066929×10^1,-1.634861231×10^0,2.884848714×10^-1,-1.342857927×10^-1
2.875061929×10^1,-1.717511177×10^0,9.689198434×10^-2,-2.295633405×10^-1
2.876056929×10^1,-1.767048597×10^0,-6.912308931×10^-2,-3.235385716×10^-1
2.877051929×10^1,-1.778709769×10^0,-1.200776696×10^-1,-4.258786738×10^-1
2.878046929×10^1,-1.770280361×10^0,-2.170476597×10^-3,-5.012051463×10^-1
2.879041929×10^1,-1.750309944×10^0,2.633146644×10^-1,-5.473707318×10^-1
2.880036929×10^1,-1.667219281×10^0,6.000505686×10^-1,-6.097435951×10^-1
2.881031929×10^1,-1.518197775×10^0,9.960282445×10^-1,-6.827824116×10^-1
2.882026929×10^1,-1.344534874×10^0,1.353435397×10^0,-7.019856572×10^-1
2.883022029×10^1,-1.144377947×10^0,1.525449276×10^0,-6.449339986×10^-1
2.884017029×10^1,-9.189032316×10^-1,1.499442220×10^0,-5.367553234×10^-1
2.885012029×10^1,-6.990513802×10^-1,1.325595379×10^0,-4.467523098×10^-1
2.886007029×10^1,-4.970389307×10^-1,9.971012473×10^-1,-4.457349777×10^-1
2.887002029×10^1,-3.287031054×10^-1,6.248036027×10^-1,-5.252029896×10^-1
2.887997029×10^1,-1.808422655×10^-1,2.720956206×10^-1,-5.683339238×10^-1
2.888992029×10^1,-6.957271695×10^-2,2.632266143×10^-3,-6.106525660×10^-1
2.889987029×10^1,-1.894681714×10^-2,-1.037250683×10^-1,-6.975794435×10^-1
2.890982029×10^1,-3.554384410×10^-2,-9.112726897×10^-2,-7.758550644×10^-1
2.891977029×10^1,-5.422512069×10^-2,-7.756991684×10^-2,-8.368102908×10^-1
2.892972029×10^1,-8.696651459×10^-2,-9.599137306×10^-2,-9.266235232×10^-1
2.893967129×10^1,-1.469457000×10^-1,-1.197728664×10^-1,-9.937386513×10^-1
2.894962129×10^1,-2.356823385×10^-1,-1.239549890×10^-1,-1.014976144×10^0
2.895957129×10^1,-3.476946354×10^-1,-1.221791878×10^-1,-1.008713007×10^0
2.896952129×10^1,-4.656124115×10^-1,-1.179568470×10^-1,-9.635183215×10^-1
2.897947129×10^1,-5.701841116×10^-1,-7.452042401×10^-2,-8.801200986×10^-1
2.898942129×10^1,-6.492836475×10^-1,7.307238877×10^-3,-7.710532546×10^-1
2.899937129×10^1,-6.894689202×10^-1,1.297519207×10^-1,-6.257026792×10^-1
2.900932129×10^1,-6.918309331×10^-1,2.695475817×10^-1,-4.533970654×10^-1
2.901927129×10^1,-6.514698863×10^-1,4.193679690×10^-1,-2.630636096×10^-1
2.902922129×10^1,-5.848718286×10^-1,5.481246710×10^-1,-6.615876406×10^-2
2.903917229×10^1,-4.719979763×10^-1,6.362571716×10^-1,8.070391417×10^-2
2.904912229×10^1,-3.475314677×10^-1,7.290532589×10^-1,1.790196002×10^-1
2.905907229×10^1,-2.445925623×10^-1,8.328699470×10^-1,2.543343604×10^-1
2.906902229×10^1,-1.875583380×10^-1,9.309625626×10^-1,3.107932210×10^-1
2.907897229×10^1,-1.340514272×10^-1,9.742101431×10^-1,3.162867725×10^-1
2.908892229×10^1,-9.247624874×10^-2,9.018232226×10^-1,2.315220684×10^-1
2.909887229×10^1,-9.385949373×10^-2,6.778945327×10^-1,2.174350023×10^-1
2.910882229×10^1,-1.359711140×10^-1,3.486557007×10^-1,2.217448503×10^-1
2.911877229×10^1,-1.529999077×10^-1,1.034139842×10^-1,1.948964596×10^-1
2.912872229×10^1,-1.085437536×10^-1,-4.170006886×10^-2,1.080720872×10^-1
2.913867229×10^1,-1.470567565×10^-2,-1.972153224×10^-2,-1.551083289×10^-2
2.914862329×10^1,9.487120807×10^-2,1.704148352×10^-1,-1.185479164×10^-1
2.915857329×10^1,1.912222505×10^-1,4.530901909×10^-1,-1.688630283×10^-1
2.916852329×10^1,2.316957861×10^-1,7.888331413×10^-1,-1.569364965×10^-1
2.917847329×10^1,2.385422438×10^-1,1.061567664×10^0,-8.930604160×10^-2
2.918842329×10^1,2.992282212×10^-1,1.059110880×10^0,-1.466246694×10^-2
2.919837329×10^1,4.147785306×10^-1,7.904582024×10^-1,3.469336405×10^-2
2.920832329×10^1,4.738331139×10^-1,5.075111389×10^-1,7.367416471×10^-2
2.921827329×10^1,4.527123868×10^-1,1.897224933×10^-1,1.250667870×10^-1
2.922822329×10^1,3.806650341×10^-1,-1.873601228×10^-1,1.067371070×10^-1
2.923817329×10^1,3.443680108×10^-1,-3.059621155×10^-1,1.139886677×10^-2
2.924812429×10^1,4.639645517×10^-1,-2.270644307×10^-1,-5.400705710×10^-2
2.925807429×10^1,6.774664521×10^-1,-1.909221411×10^-1,-9.290252626×10^-2
2.926802429×10^1,8.501433134×10^-1,-2.176479101×10^-1,-1.265210509×10^-1
2.927797429×10^1,9.503071904×10^-1,-2.577945292×10^-1,-1.512519717×10^-1
2.928792429×10^1,9.758605957×10^-1,-2.945111394×10^-1,-1.974459738×10^-1
2.929787429×10^1,9.267175198×10^-1,-3.747598827×10^-1,-2.704975605×10^-1
2.930782429×10^1,8.350614309×10^-1,-4.652445316×10^-1,-3.121003509×10^-1
2.931777429×10^1,7.415711880×10^-1,-5.601776838×10^-1,-3.071085215×10^-1
2.932772429×10^1,6.585327387×10^-1,-6.492803693×10^-1,-2.755341828×10^-1
2.933767429×10^1,6.169083118×10^-1,-7.303400636×10^-1,-2.154655308×10^-1
2.934762429×10^1,6.029797196×10^-1,-7.858622074×10^-1,-1.404221505×10^-1
2.935757529×10^1,6.038659811×10^-1,-7.519686818×10^-1,-5.956458673×10^-2
2.936752529×10^1,6.253127456×10^-1,-6.390978098×10^-1,4.227424413×10^-2
2.937747529×10^1,6.394357681×10^-1,-4.941739142×10^-1,1.968252063×10^-1
2.938742529×10^1,6.292279959×10^-1,-3.138026893×10^-1,4.025632739×10^-1
2.939737529×10^1,5.993678570×10^-1,-1.699754596×10^-1,6.002178192×10^-1
2.940732529×10^1,5.777155161×10^-1,-1.318598539×10^-1,7.379879951×10^-1
2.941727529×10^1,5.962260962×10^-1,-2.082805932×10^-1,8.372469544×10^-1
2.942722529×10^1,6.516907811×10^-1,-3.294723034×10^-1,8.942366838×10^-1
2.943717529×10^1,6.976950169×10^-1,-4.389024079×10^-1,9.240025878×10^-1
2.944712529×10^1,6.815119386×10^-1,-5.228123069×10^-1,9.024434686×10^-1
2.945707629×10^1,5.842748880×10^-1,-6.047447324×10^-1,8.689630032×10^-1
2.946702629×10^1,4.518977404×10^-1,-6.785012484×10^-1,8.291693926×10^-1
2.947697629×10^1,3.319220841×10^-1,-7.345149517×10^-1,8.021060824×10^-1
2.948692629×10^1,2.545616925×10^-1,-7.801790237×10^-1,7.511384487×10^-1
2.949687629×10^1,2.254703641×10^-1,-8.241429925×10^-1,6.798168421×10^-1
2.950682629×10^1,2.474030405×10^-1,-8.369801044×10^-1,6.073554754×10^-1
2.951677629×10^1,2.876380980×10^-1,-8.423375487×10^-1,5.313310027×10^-1
2.952672629×10^1,3.353788257×10^-1,-8.596203327×10^-1,4.540091753×10^-1
2.953667629×10^1,4.058822691×10^-1,-9.176889658×10^-1,3.794403970×10^-1
2.954662629×10^1,5.100681186×10^-1,-1.020544291×10^0,3.206526339×10^-1
2.955657629×10^1,6.433814168×10^-1,-1.135467649×10^0,2.660181522×10^-1
2.956652729×10^1,7.657157183×10^-1,-1.223351240×10^0,2.058269083×10^-1
2.957647729×10^1,8.483725190×10^-1,-1.251065731×10^0,1.498962641×10^-1
2.958642729×10^1,8.825662732×10^-1,-1.194514632×10^0,1.049660891×10^-1
2.959637729×10^1,8.836874366×10^-1,-1.076949954×10^0,6.234539300×10^-2
2.960632729×10^1,8.784747124×10^-1,-9.301703572×10^-1,1.582465507×10^-2
2.961627729×10^1,8.794949651×10^-1,-8.052148223×10^-1,-1.282296889×10^-2
2.962622729×10^1,8.996189833×10^-1,-7.527148724×10^-1,-6.255646050×10^-2
2.963617642×10^1,9.534944892×10^-1,-7.746607065×10^-1,-7.932531834×10^-2
2.964612642×10^1,1.022866011×10^0,-8.854669929×10^-1,-7.177074254×10^-2
2.965607642×10^1,1.064154863×10^0,-1.032803178×10^0,-5.185562745×10^-2
2.966602642×10^1,1.046052217×10^0,-1.140336037×10^0,-8.778814226×10^-4
2.967597742×10^1,9.553673267×10^-1,-1.191589594×10^0,7.967741042×10^-2
2.968592742×10^1,7.986814976×10^-1,-1.178207278×10^0,1.846108586×10^-1
2.969587742×10^1,6.154029965×10^-1,-1.033348322×10^0,2.866256237×10^-1
2.970582742×10^1,4.747070074×10^-1,-7.425520420×10^-1,3.938634694×10^-1
2.971577742×10^1,3.768272996×10^-1,-4.266870022×10^-1,4.948835671×10^-1
2.972572742×10^1,3.063831925×10^-1,-1.970950812×10^-1,5.598610640×10^-1
2.973567742×10^1,2.451054305×10^-1,-8.108912408×10^-2,5.812217593×10^-1
2.974562742×10^1,1.576878130×10^-1,-3.956177458×10^-2,5.813331604×10^-1
2.975557742×10^1,7.235640287×10^-2,-6.537765265×10^-2,5.621171594×10^-1
2.976552742×10^1,-5.658528768×10^-3,-1.003535688×10^-1,5.141345859×10^-1
2.977547742×10^1,-6.910407543×10^-2,-7.244338095×10^-2,4.545159936×10^-1
2.978542842×10^1,-1.196741238×10^-1,3.374798223×10^-2,4.247635007×10^-1
2.979537842×10^1,-2.004494071×10^-1,1.822447926×10^-1,4.253685474×10^-1
2.980532842×10^1,-3.059080243×10^-1,3.365329504×10^-1,3.832624555×10^-1
2.981527842×10^1,-4.529105127×10^-1,4.683564901×10^-1,3.054432869×10^-1
2.982522842×10^1,-6.176014543×10^-1,5.886665583×10^-1,2.415948808×10^-1
2.983517842×10^1,-7.709899545×10^-1,6.496830583×10^-1,1.998596936×10^-1
2.984512842×10^1,-9.137566090×10^-1,6.035320163×10^-1,1.926576793×10^-1
2.985507842×10^1,-1.072643995×10^0,4.707534611×10^-1,2.334109694×10^-1
2.986502842×10^1,-1.255181313×10^0,3.505792618×10^-1,2.247303873×10^-1
2.987497842×10^1,-1.459179401×10^0,2.195914388×10^-1,1.829789430×10^-1
2.988492942×10^1,-1.686155081×10^0,7.386008650×10^-2,1.562210321×10^-1
2.989487942×10^1,-1.931052685×10^0,-2.896535955×10^-2,1.412852257×10^-1
2.990482942×10^1,-2.167164326×10^0,6.711672246×10^-2,1.112974063×10^-1
2.991477942×10^1,-2.353595734×10^0,3.161305189×10^-1,4.640150070×10^-2
2.992472942×10^1,-2.420909643×10^0,5.617778897×10^-1,-5.537943542×10^-2
2.993467942×10^1,-2.297693968×10^0,8.057953119×10^-1,-2.194533199×10^-1
2.994462942×10^1,-2.021201372×10^0,1.232899427×10^0,-3.741500378×10^-1
2.995457942×10^1,-1.676265955×10^0,1.735156178×10^0,-4.553000331×10^-1
2.996452942×10^1,-1.312996507×10^0,2.130851507×10^0,-4.904261231×10^-1
2.997447942×10^1,-9.607620835×10^-1,2.320378304×10^0,-4.836446643×10^-1
2.998442942×10^1,-6.427758336×10^-1,2.167480469×10^0,-4.902343452×10^-1
2.999438042×10^1,-4.095883369×10^-1,1.704771757×10^0,-5.294997096×10^-1
3.000433042×10^1,-2.374367267×10^-1,1.099136114×10^0,-5.584781170×10^-1
3.001428042×10^1,-1.203223541×10^-1,5.729996562×10^-1,-5.593467951×10^-1
3.002423042×10^1,-7.086852193×10^-2,2.644117475×10^-1,-6.388198137×10^-1
3.003418042×10^1,-8.197097480×10^-2,1.545693874×10^-1,-7.385573387×10^-1
3.004413042×10^1,-1.331092268×10^-1,1.604055315×10^-1,-7.986529469×10^-1
3.005408042×10^1,-1.782170534×10^-1,2.032898813×10^-1,-8.290710449×10^-1
3.006403042×10^1,-2.086183131×10^-1,2.276793569×10^-1,-8.423622847×10^-1
3.007398042×10^1,-2.475230992×10^-1,2.448114604×10^-1,-8.699670434×10^-1
3.008393042×10^1,-2.911956906×10^-1,2.690778971×10^-1,-8.705028296×10^-1
3.009388142×10^1,-3.453460038×10^-1,2.883461416×10^-1,-8.256857991×10^-1
3.010383142×10^1,-4.050629437×10^-1,3.232707679×10^-1,-7.262781858×10^-1
3.011378142×10^1,-4.472261369×10^-1,3.895203769×10^-1,-6.006211638×10^-1
3.012373142×10^1,-4.717566371×10^-1,4.824296832×10^-1,-4.668505192×10^-1
3.013368142×10^1,-4.705923200×10^-1,5.969298482×10^-1,-3.121293783×10^-1
3.014363142×10^1,-4.381870925×10^-1,7.367923856×10^-1,-1.399195343×10^-1
3.015358142×10^1,-3.659980893×10^-1,8.787325025×10^-1,3.866832331×10^-2
3.016353142×10^1,-2.444089651×10^-1,1.003193498×10^0,2.234228253×10^-1
3.017348142×10^1,-1.033149660×10^-1,1.100067139×10^0,3.964542747×10^-1
3.018343142×10^1,4.701408371×10^-2,1.147724152×10^0,5.446591973×10^-1
3.019338142×10^1,2.181288302×10^-1,1.144840240×10^0,6.635088325×10^-1
3.020333242×10^1,3.541735709×10^-1,1.189510107×10^0,7.354099154×10^-1
3.021328242×10^1,4.137631357×10^-1,1.199330211×10^0,7.430246472×10^-1
3.022323242×10^1,4.128441513×10^-1,1.094342709×10^0,7.309348583×10^-1
3.023318242×10^1,3.767343462×10^-1,8.363409638×10^-1,6.732134819×10^-1
3.024313242×10^1,2.944936156×10^-1,4.614775479×10^-1,5.655776262×10^-1
3.025308242×10^1,1.812767535×10^-1,2.057632059×10^-2,4.298379123×10^-1
3.026303242×10^1,8.383743465×10^-2,-3.735306263×10^-1,2.640341818×10^-1
3.027298242×10^1,-2.663580887×10^-2,-6.182967424×10^-1,6.616183370×10^-2
3.028293242×10^1,-1.228821427×10^-1,-5.901791453×10^-1,-6.781592965×10^-2
3.029288242×10^1,-1.457786709×10^-1,-3.047739863×10^-1,-1.657557935×10^-1
3.030283342×10^1,-1.655446887×10^-1,1.977382451×10^-1,-2.492964566×10^-1
3.031278342×10^1,-1.843316853×10^-1,6.402466893×10^-1,-3.084631264×10^-1
3.032273342×10^1,-1.224491000×10^-1,7.734451294×10^-1,-3.063717484×10^-1
3.033268342×10^1,-4.818579182×10^-2,7.226938009×10^-1,-2.589224875×10^-1
3.034263342×10^1,-2.596597420×10^-3,6.356821656×10^-1,-2.284004986×10^-1
3.035258342×10^1,8.585736901×10^-2,2.643296421×10^-1,-1.751593947×10^-1
3.036253342×10^1,2.088511139×10^-1,-2.471014559×10^-1,-1.866202950×10^-1
3.037248342×10^1,2.436663508×10^-1,-3.898394406×10^-1,-3.296813071×10^-1
3.038243342×10^1,2.832397819×10^-1,-3.922973573×10^-1,-5.150176287×10^-1
3.039238342×10^1,4.543976784×10^-1,-5.478019714×10^-1,-5.340884924×10^-1
3.040233342×10^1,6.615720987×10^-1,-6.869805455×10^-1,-4.715707898×10^-1
3.041228442×10^1,8.398630023×10^-1,-7.001700997×10^-1,-4.222996235×10^-1
3.042223442×10^1,9.679623842×10^-1,-6.475682259×10^-1,-4.374933243×10^-1
3.043218442×10^1,1.055926323×10^0,-4.841518700×10^-1,-4.582627714×10^-1
3.044213442×10^1,1.103684306×10^0,-3.057497740×10^-1,-3.982321620×10^-1
3.045208442×10^1,1.110618472×10^0,-1.491473615×10^-1,-2.731549442×10^-1
3.046203442×10^1,1.047402024×10^0,-3.885648772×10^-2,-1.143757030×10^-1
3.047198442×10^1,9.183500409×10^-1,-6.951817311×10^-3,8.165319264×10^-2
3.048193442×10^1,7.341665626×10^-1,1.947635226×10^-2,2.821806669×10^-1
3.049188442×10^1,5.213168859×10^-1,9.876025468×10^-2,4.842514694×10^-1
3.050183442×10^1,2.713375688×10^-1,2.553743124×10^-1,7.587269545×10^-1
3.051178442×10^1,8.496448398×10^-2,3.100431561×10^-1,9.858306646×10^-1
3.052173542×10^1,1.107577514×10^-2,2.665067017×10^-1,1.199344993×10^0
3.053168542×10^1,7.028583437×10^-2,7.660920918×10^-2,1.361203671×10^0
