"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.346619875×10^0,1.458740592×10^0,-2.236947298×10^0,-1.257968187×10^0
1.356569875×10^0,1.361814857×10^0,-2.370863199×10^0,-1.300647259×10^0
1.366519875×10^0,1.301209927×10^0,-2.347386360×10^0,-1.273610830×10^0
1.376469875×10^0,1.325901270×10^0,-2.307304382×10^0,-1.214468837×10^0
1.386419875×10^0,1.451545238×10^0,-2.357295513×10^0,-1.204303026×10^0
1.396369875×10^0,1.640392303×10^0,-2.441372395×10^0,-1.269932151×10^0
1.406319875×10^0,1.848802209×10^0,-2.464711905×10^0,-1.337385654×10^0
1.416269875×10^0,2.045504093×10^0,-2.435499668×10^0,-1.338155508×10^0
1.426219875×10^0,2.189158678×10^0,-2.393371105×10^0,-1.304738641×10^0
1.436169875×10^0,2.254155159×10^0,-2.265267134×10^0,-1.276515126×10^0
1.446118875×10^0,2.246940136×10^0,-2.118516207×10^0,-1.261623263×10^0
1.456068875×10^0,2.171454906×10^0,-2.013434887×10^0,-1.247023582×10^0
1.466018875×10^0,2.062047958×10^0,-1.929044247×10^0,-1.221849799×10^0
1.475968875×10^0,1.978027225×10^0,-1.881601930×10^0,-1.163085341×10^0
1.485918875×10^0,1.899309516×10^0,-1.801305771×10^0,-1.070232868×10^0
1.495868875×10^0,1.824474812×10^0,-1.604939818×10^0,-9.574972391×10^-1
1.505818875×10^0,1.772130132×10^0,-1.274452686×10^0,-7.833552957×10^-1
1.515768875×10^0,1.774753213×10^0,-8.688815236×10^-1,-5.131239295×10^-1
1.525718875×10^0,1.759141803×10^0,-5.167655349×10^-1,-1.787496954×10^-1
1.535668875×10^0,1.687533021×10^0,-3.318659365×10^-1,1.782446951×10^-1
1.545617875×10^0,1.590731382×10^0,-2.091978043×10^-1,5.110106468×10^-1
1.555567875×10^0,1.470874190×10^0,-9.325309098×10^-2,7.333177328×10^-1
1.565517875×10^0,1.328938365×10^0,-1.763839275×10^-1,8.146030307×10^-1
1.575467875×10^0,1.184794903×10^0,-3.131661117×10^-1,8.228385448×10^-1
1.585417875×10^0,1.043667674×10^0,-3.623634875×10^-1,7.405921221×10^-1
1.595367875×10^0,8.984989524×10^-1,-3.408343494×10^-1,5.777077079×10^-1
1.605317875×10^0,7.488756180×10^-1,-2.967313230×10^-1,3.951986134×10^-1
1.615267875×10^0,5.940703154×10^-1,-1.328846216×10^-1,2.220969796×10^-1
1.625217875×10^0,4.589268863×10^-1,1.502687931×10^-1,9.041512012×10^-2
1.635167875×10^0,3.555162251×10^-1,4.113367796×10^-1,5.661130697×10^-2
1.645116875×10^0,2.476789504×10^-1,5.934429169×10^-1,1.133584827×10^-1
1.655066875×10^0,1.339029819×10^-1,7.398264408×10^-1,2.714669704×10^-1
1.665016875×10^0,-1.163450163×10^-2,8.444814682×10^-1,5.107207894×10^-1
1.674966875×10^0,-1.797760576×10^-1,8.622627258×10^-1,7.488672733×10^-1
1.684916875×10^0,-3.340450227×10^-1,8.686631322×10^-1,8.786465526×10^-1
1.694866875×10^0,-4.469712079×10^-1,8.167719841×10^-1,8.946381211×10^-1
1.704816875×10^0,-4.337922931×10^-1,6.205883622×10^-1,7.913218141×10^-1
1.714766875×10^0,-1.868032813×10^-1,3.871167600×10^-1,5.553339124×10^-1
1.724716875×10^0,2.001713365×10^-1,1.963587850×10^-1,2.537567616×10^-1
1.734665875×10^0,6.644628048×10^-1,2.630716190×10^-2,-4.853251576×10^-2
1.744615875×10^0,1.065308332×10^0,-7.411345094×10^-2,-2.956355214×10^-1
1.754565875×10^0,1.335446596×10^0,-1.328744739×10^-1,-4.350252151×10^-1
1.764515875×10^0,1.434211731×10^0,-1.307633817×10^-1,-4.525149763×10^-1
1.774465875×10^0,1.359788895×10^0,-1.114544645×10^-1,-3.323184550×10^-1
1.784415875×10^0,1.159378052×10^0,-4.915061593×10^-2,-1.363760978×10^-1
1.794365875×10^0,9.001342654×10^-1,2.802204341×10^-2,5.336911976×10^-2
1.804315875×10^0,6.836752295×10^-1,1.318786591×10^-1,1.574648917×10^-1
1.814265875×10^0,5.470232368×10^-1,2.489970177×10^-1,2.088060975×10^-1
1.824217125×10^0,4.266430438×10^-1,3.941800296×10^-1,2.166317999×10^-1
1.834166125×10^0,3.248905241×10^-1,4.499091208×10^-1,1.520411223×10^-1
1.844116125×10^0,2.546440363×10^-1,3.932740688×10^-1,3.010297194×10^-2
1.854066125×10^0,2.141717225×10^-1,2.834607065×10^-1,-1.186182201×10^-1
1.864016125×10^0,1.917010397×10^-1,1.906695366×10^-1,-2.710026801×10^-1
1.873966125×10^0,1.834443659×10^-1,1.097698659×10^-1,-3.926984966×10^-1
1.883916125×10^0,1.694419980×10^-1,3.771192580×10^-2,-4.634677470×10^-1
1.893866125×10^0,1.176506728×10^-1,-2.496154048×10^-5,-4.822863638×10^-1
1.903816125×10^0,3.105852194×10^-2,-9.232506156×10^-2,-5.147886872×10^-1
1.913766125×10^0,-1.148491055×10^-1,-2.836099267×10^-1,-5.440639853×10^-1
1.923716125×10^0,-3.154636919×10^-1,-4.376237094×10^-1,-5.042086840×10^-1
1.933665125×10^0,-5.018424988×10^-1,-4.522294700×10^-1,-4.005134106×10^-1
1.943615125×10^0,-6.162447333×10^-1,-3.703964055×10^-1,-2.179459780×10^-1
1.953565125×10^0,-6.660189033×10^-1,-1.889082193×10^-1,-4.163785651×10^-2
1.963515125×10^0,-6.956465840×10^-1,1.126172841×10^-1,7.774872333×10^-2
1.973465125×10^0,-7.736812234×10^-1,4.412390292×10^-1,1.273290217×10^-1
1.983415125×10^0,-9.322617650×10^-1,6.684378386×10^-1,1.710147113×10^-1
1.993365125×10^0,-1.148652434×10^0,8.140383363×10^-1,2.295843810×10^-1
2.003315125×10^0,-1.317606330×10^0,8.712726235×10^-1,2.026206851×10^-1
2.013265125×10^0,-1.254278064×10^0,6.673034430×10^-1,-2.184227668×10^-2
2.023214125×10^0,-1.062646031×10^0,4.776850939×10^-1,-3.033876717×10^-1
2.033164125×10^0,-8.878635764×10^-1,1.375756264×10^-1,-4.832527041×10^-1
2.043114125×10^0,-7.195150852×10^-1,-2.086443752×10^-1,-5.888552666×10^-1
2.053064125×10^0,-6.198810339×10^-1,-4.899634123×10^-1,-5.775456429×10^-1
2.063014125×10^0,-5.686393976×10^-1,-6.629226804×10^-1,-4.692665637×10^-1
2.072964125×10^0,-4.590726197×10^-1,-7.712092400×10^-1,-2.714779973×10^-1
2.082914125×10^0,-3.134520352×10^-1,-8.446866870×10^-1,-2.800703049×10^-2
2.092864125×10^0,-2.009944022×10^-1,-8.364657164×10^-1,1.541630626×10^-1
2.102814125×10^0,-1.776403487×10^-1,-7.498551607×10^-1,2.897390127×10^-1
2.112763125×10^0,-2.126401365×10^-1,-5.483754873×10^-1,4.520608485×10^-1
2.122713125×10^0,-3.122985363×10^-1,-3.706158698×10^-1,7.199833393×10^-1
2.132663125×10^0,-4.443181753×10^-1,-1.712394357×10^-1,1.039885402×10^0
2.142613125×10^0,-5.286575556×10^-1,6.517122686×10^-2,1.330525517×10^0
2.152563125×10^0,-5.666897297×10^-1,1.351920515×10^-1,1.535447121×10^0
2.162513125×10^0,-5.015618205×10^-1,1.082531139×10^-1,1.650735021×10^0
2.172463125×10^0,-3.189279735×10^-1,8.721594512×10^-2,1.653255820×10^0
2.182413125×10^0,-1.211155802×10^-1,1.830798835×10^-1,1.548727870×10^0
2.192363125×10^0,3.589783981×10^-2,3.261595070×10^-1,1.338440180×10^0
2.202313125×10^0,9.633880854×10^-2,3.896886706×10^-1,1.098631859×10^0
2.212262125×10^0,1.877703890×10^-2,4.345631003×10^-1,9.144694209×10^-1
2.222212125×10^0,-1.893205047×10^-1,5.114522576×10^-1,7.525569797×10^-1
2.232162125×10^0,-4.417108893×10^-1,4.719596207×10^-1,6.359744072×10^-1
2.242112125×10^0,-6.429175138×10^-1,4.155860841×10^-1,5.804890394×10^-1
2.252062125×10^0,-7.669456601×10^-1,3.803133965×10^-1,5.833490491×10^-1
2.262012125×10^0,-7.794108391×10^-1,3.608792424×10^-1,7.147355676×10^-1
2.271962125×10^0,-7.205325961×10^-1,5.184501410×10^-1,9.425398707×10^-1
2.281912125×10^0,-6.345422864×10^-1,8.132298589×10^-1,1.188894868×10^0
2.291862125×10^0,-5.884027481×10^-1,1.176775455×10^0,1.423731565×10^0
2.301812125×10^0,-6.462548971×10^-1,1.588558435×10^0,1.589374065×10^0
2.311761125×10^0,-7.905374169×10^-1,1.951116204×10^0,1.622423768×10^0
2.321711125×10^0,-9.837782979×10^-1,2.273986101×10^0,1.486180186×10^0
2.331661125×10^0,-1.115531921×10^0,2.447378159×10^0,1.168273091×10^0
2.341611125×10^0,-1.095667601×10^0,2.285009384×10^0,7.519937754×10^-1
2.351561125×10^0,-1.060907722×10^0,1.479928851×10^0,5.048440695×10^-1
2.361511125×10^0,-7.999998927×10^-1,8.061312437×10^-1,5.242516398×10^-1
2.371461125×10^0,-2.451188415×10^-1,8.277997375×10^-1,6.965131164×10^-1
2.381411125×10^0,3.579302728×10^-1,1.059355497×10^0,1.003669262×10^0
2.391361125×10^0,8.656080365×10^-1,1.172798634×10^0,1.291216135×10^0
2.401310125×10^0,1.312542200×10^0,9.072437286×10^-1,1.554000974×10^0
2.411260125×10^0,1.646732807×10^0,1.665276140×10^-1,1.932917118×10^0
2.421210125×10^0,1.814793944×10^0,-5.308198333×10^-1,2.199903250×10^0
2.431160125×10^0,1.749784946×10^0,-1.284922123×10^0,2.188959599×10^0
2.441110125×10^0,1.366627216×10^0,-2.501248598×10^0,1.928783655×10^0
2.451060125×10^0,8.980543613×10^-1,-3.695174932×10^0,1.630961061×10^0
2.461010125×10^0,6.133898497×10^-1,-4.111072063×10^0,1.452938676×10^0
2.470960125×10^0,5.360479355×10^-1,-3.705041647×10^0,1.422916174×10^0
2.480910125×10^0,5.489383936×10^-1,-3.013392687×10^0,1.387851834×10^0
2.490860125×10^0,5.050803423×10^-1,-2.346934795×10^0,1.214965105×10^0
2.500809125×10^0,3.518023193×10^-1,-1.833779097×10^0,9.796378016×10^-1
2.510759125×10^0,1.812480390×10^-1,-1.586767077×10^0,7.478237748×10^-1
2.520709125×10^0,3.165136650×10^-2,-1.266231418×10^0,6.125900149×10^-1
2.530659125×10^0,-1.004228592×10^-1,-8.564095497×10^-1,5.590827465×10^-1
2.540609125×10^0,-2.758431435×10^-1,-3.267211914×10^-1,4.701800346×10^-1
2.550559125×10^0,-5.118339062×10^-1,2.685391605×10^-1,4.148537517×10^-1
2.560509125×10^0,-7.090412378×10^-1,7.154887319×10^-1,4.374749064×10^-1
2.570459125×10^0,-8.444007635×10^-1,9.417905211×10^-1,4.870291352×10^-1
2.580409125×10^0,-9.678657055×10^-1,1.112347364×10^0,4.626782835×10^-1
2.590358125×10^0,-1.089297295×10^0,1.265679240×10^0,3.703053892×10^-1
2.600308125×10^0,-1.206649780×10^0,1.430889010×10^0,2.959874868×10^-1
2.610258125×10^0,-1.247958541×10^0,1.459125996×10^0,2.623876035×10^-1
2.620208125×10^0,-1.184500813×10^0,1.291092753×10^0,2.182481140×10^-1
2.630158125×10^0,-1.044038057×10^0,9.603887200×10^-1,1.874879897×10^-1
2.640108125×10^0,-8.974757195×10^-1,5.972150564×10^-1,1.506199837×10^-1
2.650058125×10^0,-9.779861569×10^-1,3.082706034×10^-1,5.425754786×10^-1
2.660008125×10^0,-8.410471678×10^-1,4.397289827×10^-2,1.418560028×10^0
2.669958125×10^0,-5.332545042×10^-1,-1.406417191×10^-1,2.254903316×10^0
2.679908125×10^0,-7.553240657×10^-1,-4.049056172×10^-1,2.572442055×10^0
2.689857125×10^0,-1.395094991×10^0,-1.043831110×10^0,2.463174105×10^0
2.699807125×10^0,-1.654512644×10^0,-1.736304402×10^0,2.075069666×10^0
2.709757125×10^0,-1.544590116×10^0,-1.963922024×10^0,1.601912141×10^0
2.719707125×10^0,-1.355609536×10^0,-1.517804980×10^0,1.239520073×10^0
2.729657125×10^0,-1.139084816×10^0,-8.746288419×10^-1,9.929763079×10^-1
2.739607125×10^0,-9.388648868×10^-1,-4.810498357×10^-1,8.457384109×10^-1
2.749557125×10^0,-7.252817750×10^-1,-5.981414318×10^-1,6.775731444×10^-1
2.759507125×10^0,-5.099124908×10^-1,-1.114772916×10^0,4.733439088×10^-1
2.769457125×10^0,-4.333959222×10^-1,-1.463455081×10^0,3.989749253×10^-1
2.779406125×10^0,-4.697685838×10^-1,-1.555423617×10^0,4.806343615×10^-1
2.789356125×10^0,-6.239717603×10^-1,-1.512026191×10^0,5.997975469×10^-1
2.799306125×10^0,-8.271040916×10^-1,-1.441861033×10^0,6.272329092×10^-1
2.809256125×10^0,-9.740155339×10^-1,-1.244768977×10^0,4.096589088×10^-1
2.819206125×10^0,-9.072101712×10^-1,-7.659339905×10^-1,-9.485245496×10^-2
2.829155042×10^0,-6.130842566×10^-1,-2.366735786×10^-1,-5.193067789×10^-1
2.839105042×10^0,-2.175545394×10^-1,-1.347750891×10^-2,-5.078533292×10^-1
2.849055042×10^0,9.069487453×10^-2,-1.992108375×10^-1,-1.939883381×10^-1
2.859005042×10^0,2.312493324×10^-1,-3.924031854×10^-1,7.294508070×10^-2
2.868954042×10^0,2.001630962×10^-1,-4.399583638×10^-1,1.371322423×10^-1
2.878904042×10^0,8.148226142×10^-2,-3.475589454×10^-1,8.338247240×10^-2
2.888854042×10^0,-3.855423257×10^-2,-1.874887943×10^-1,4.495387152×10^-2
2.898804042×10^0,-1.087599546×10^-1,-1.326133311×10^-2,3.429936245×10^-2
2.908754042×10^0,-1.200485900×10^-1,1.248234138×10^-1,2.934088185×10^-2
2.918704042×10^0,-8.851729333×10^-2,1.917574257×10^-1,1.738435589×10^-2
2.928654042×10^0,-3.723900020×10^-2,2.039647847×10^-1,9.583807550×10^-3
2.938604042×10^0,1.549531613×10^-2,2.036547959×10^-1,-8.547525853×10^-3
2.948554042×10^0,4.653501138×10^-2,2.138260901×10^-1,-6.047737598×10^-2
2.958504042×10^0,6.115949526×10^-2,2.605374157×10^-1,-1.026618406×10^-1
2.968453042×10^0,7.017324865×10^-2,3.291353583×10^-1,-1.307860315×10^-1
2.978403042×10^0,7.223507017×10^-2,3.841115236×10^-1,-1.539712548×10^-1
2.988353042×10^0,6.218850613×10^-2,4.122338295×10^-1,-1.578875035×10^-1
2.998303042×10^0,2.633569948×10^-2,4.285744727×10^-1,-1.649885476×10^-1
3.008253042×10^0,-2.040877379×10^-2,4.395899773×10^-1,-1.905649453×10^-1
3.018203042×10^0,-5.456887186×10^-2,4.365633130×10^-1,-2.288055420×10^-1
3.028153042×10^0,-5.164072663×10^-2,4.190852344×10^-1,-2.757666409×10^-1
3.038103042×10^0,-1.898211800×10^-2,3.926672041×10^-1,-3.174397945×10^-1
3.048053042×10^0,3.033392690×10^-2,3.407172561×10^-1,-3.422477841×10^-1
3.058002042×10^0,8.645099401×10^-2,2.672166824×10^-1,-3.592704535×10^-1
3.067952042×10^0,1.447927803×10^-1,1.915434450×10^-1,-3.783894181×10^-1
3.077902042×10^0,1.930274218×10^-1,1.267934740×10^-1,-3.865437508×10^-1
3.087852042×10^0,2.357778698×10^-1,8.386181295×10^-2,-4.039827585×10^-1
3.097802042×10^0,2.787405252×10^-1,7.098116726×10^-2,-4.224187732×10^-1
3.107752042×10^0,3.387471735×10^-1,4.346448183×10^-2,-4.239833951×10^-1
3.117702042×10^0,4.264139235×10^-1,-9.398997761×10^-3,-4.246995151×10^-1
3.127652042×10^0,5.357657671×10^-1,-6.457965076×10^-2,-4.262804985×10^-1
3.137602042×10^0,6.468824148×10^-1,-1.245188862×10^-1,-4.290693402×10^-1
3.147551042×10^0,7.285901904×10^-1,-2.067412883×10^-1,-4.258953929×10^-1
3.157501042×10^0,7.815176249×10^-1,-3.088772297×10^-1,-4.135476649×10^-1
3.167451042×10^0,8.276257515×10^-1,-4.115351439×10^-1,-3.989003897×10^-1
