"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.407829583×10^0,-1.499711514×10^0,6.262158155×10^-1,4.634201527×10^-1
1.417779583×10^0,-1.462282062×10^0,1.347853899×10^0,4.715308249×10^-1
1.427729583×10^0,-1.365760684×10^0,1.718357563×10^0,5.576108098×10^-1
1.437679583×10^0,-1.279937029×10^0,1.712949157×10^0,6.868864894×10^-1
1.447629583×10^0,-1.173134089×10^0,1.660400152×10^0,7.588809133×10^-1
1.457579583×10^0,-1.137982965×10^0,1.677207589×10^0,7.469587326×10^-1
1.467529583×10^0,-1.104579568×10^0,1.491091251×10^0,7.303860784×10^-1
1.477479583×10^0,-1.044173002×10^0,1.017099977×10^0,8.019161820×10^-1
1.487429583×10^0,-8.891062140×10^-1,4.928285480×10^-1,9.160906672×10^-1
1.497379583×10^0,-7.506567836×10^-1,-5.392533541×10^-2,1.169878006×10^0
1.507329583×10^0,-6.896963120×10^-1,-4.190090895×10^-1,1.507213235×10^0
1.517279583×10^0,-6.576374769×10^-1,-4.479520321×10^-1,1.827939630×10^0
1.527229583×10^0,-7.492545843×10^-1,-5.948373675×10^-1,2.265421629×10^0
1.537179583×10^0,-1.000841022×10^0,-1.010211468×10^0,2.669173956×10^0
1.547129583×10^0,-1.405758142×10^0,-1.435709357×10^0,2.862362146×10^0
1.557079583×10^0,-1.576467872×10^0,-2.076673746×10^0,2.659925938×10^0
1.567029583×10^0,-1.611271977×10^0,-2.414975405×10^0,2.347232580×10^0
1.576979583×10^0,-1.526368260×10^0,-2.073848724×10^0,2.112010479×10^0
1.586930583×10^0,-1.237850308×10^0,-1.345499396×10^0,1.957879066×10^0
1.596880583×10^0,-8.235129714×10^-1,-5.726247430×10^-1,1.877659082×10^0
1.606830583×10^0,-5.110064745×10^-1,-6.460533738×10^-1,1.915529251×10^0
1.616780583×10^0,-3.869694471×10^-1,-6.720148921×10^-1,2.108337879×10^0
1.626730583×10^0,-4.791733325×10^-1,-4.409596026×10^-1,2.385093689×10^0
1.636680583×10^0,-6.148790121×10^-1,-1.963019744×10^-2,2.796036720×10^0
1.646630583×10^0,-3.778505325×10^-1,9.986956716×10^-1,3.319345474×10^0
1.656580583×10^0,-2.346180081×10^-1,1.847954869×10^0,3.775155306×10^0
1.666530583×10^0,-4.917515218×10^-1,2.819750309×10^0,4.049178600×10^0
1.676480583×10^0,-1.039047360×10^0,3.662538290×10^0,4.167359352×10^0
1.686430583×10^0,-1.637972593×10^0,4.338508129×10^0,4.220743179×10^0
1.696380583×10^0,-2.062310219×10^0,5.243443012×10^0,4.577069283×10^0
1.706330583×10^0,-1.516934752×10^0,6.825296402×10^0,6.474042892×10^0
1.716280583×10^0,-1.202708364×10^0,6.492089748×10^0,6.491698265×10^0
1.726230583×10^0,-2.283940554×10^0,4.612067223×10^0,1.703809857×10^0
1.736180583×10^0,-2.997740507×10^0,3.572805405×10^0,-1.200915337×10^0
1.746130583×10^0,-2.423790932×10^0,6.709364057×10^-1,-1.320164680×10^0
1.756080583×10^0,-8.044214249×10^-1,-1.789242864×10^0,2.099672556×10^-1
1.766030583×10^0,-1.258831024×10^-1,-2.162901640×10^0,6.610549092×10^-1
1.775980583×10^0,2.598669827×10^-1,-2.390183926×10^0,2.891871519×10^-2
1.785930583×10^0,6.887871623×10^-1,-2.150572538×10^0,-3.448815048×10^-1
1.795880583×10^0,1.022686839×10^0,-1.519593835×10^0,-3.260284662×10^-1
1.805830583×10^0,1.075714469×10^0,-8.864701986×10^-1,-2.822431922×10^-1
1.815780583×10^0,9.042633176×10^-1,-4.757854342×10^-1,-3.399115503×10^-1
1.825730583×10^0,6.973038912×10^-1,-3.007953465×10^-1,-3.931349814×10^-1
1.835680583×10^0,5.593242049×10^-1,-3.433310986×10^-1,-4.012576044×10^-1
1.845630583×10^0,4.934005737×10^-1,-4.452578425×10^-1,-3.828134537×10^-1
1.855580583×10^0,4.774032235×10^-1,-4.355615675×10^-1,-3.692433238×10^-1
1.865530583×10^0,4.852607250×10^-1,-2.825880945×10^-1,-3.627399802×10^-1
1.875481583×10^0,4.947722256×10^-1,-1.714524999×10^-2,-3.608374298×10^-1
1.885431583×10^0,4.844265580×10^-1,3.081918061×10^-1,-3.451831937×10^-1
1.895381583×10^0,4.543711841×10^-1,6.347433329×10^-1,-2.930028141×10^-1
1.905331583×10^0,4.245184958×10^-1,8.969558477×10^-1,-2.150935680×10^-1
1.915281583×10^0,4.049565196×10^-1,1.095915794×10^0,-1.267314851×10^-1
1.925231583×10^0,4.142807722×10^-1,1.182448506×10^0,-2.768862993×10^-2
1.935181583×10^0,4.866609871×10^-1,1.057541490×10^0,7.101717591×10^-2
1.945131583×10^0,6.520222425×10^-1,7.436192632×10^-1,1.309705228×10^-1
1.955081583×10^0,9.262226224×10^-1,3.243860006×10^-1,7.665641606×10^-2
1.965031583×10^0,1.357968211×10^0,-2.505358160×10^-1,-8.341594040×10^-2
1.974981583×10^0,1.832337379×10^0,-7.278856039×10^-1,-1.909557134×10^-1
1.984931583×10^0,2.197157383×10^0,-9.977287054×10^-1,-2.440403402×10^-1
1.994881583×10^0,2.359626770×10^0,-1.017634034×10^0,-2.309900522×10^-1
2.004831583×10^0,2.384185791×10^0,-9.994556904×10^-1,-2.182151675×10^-1
2.014781583×10^0,2.314896584×10^0,-9.814896584×10^-1,-2.134795338×10^-1
2.024731583×10^0,2.194642305×10^0,-1.017070293×10^0,-1.724797934×10^-1
2.034681583×10^0,2.019016504×10^0,-1.093518734×10^0,-1.087631285×10^-1
2.044631583×10^0,1.771468163×10^0,-1.126252413×10^0,-2.479563840×10^-2
2.054581583×10^0,1.463850379×10^0,-1.034966707×10^0,-3.343609395×10^-3
2.064531583×10^0,1.072371006×10^0,-8.613311648×10^-1,-5.478433520×10^-2
2.074481583×10^0,9.086101055×10^-1,-9.370470047×10^-1,-1.056163609×10^-1
2.084431583×10^0,1.551374197×10^0,-2.163374662×10^0,-3.309071064×10^-1
2.094381583×10^0,2.568737507×10^0,-3.638020992×10^0,-5.882702470×10^-1
2.104331583×10^0,3.330065966×10^0,-4.417420387×10^0,-7.356844544×10^-1
2.114281583×10^0,3.685795307×10^0,-4.330708504×10^0,-8.488637805×10^-1
2.124231583×10^0,3.786198378×10^0,-3.436132193×10^0,-9.652482867×10^-1
2.134181583×10^0,3.505509853×10^0,-1.598082781×10^0,-1.006870627×10^0
2.144131583×10^0,2.916091204×10^0,8.329437375×10^-1,-1.001080751×10^0
2.154081583×10^0,2.208469391×10^0,2.671015501×10^0,-1.071462035×10^0
2.164031583×10^0,1.647983074×10^0,3.253252268×10^0,-1.102157354×10^0
2.173981583×10^0,1.224091411×10^0,3.214615345×10^0,-1.175173759×10^0
2.183932583×10^0,9.088292718×10^-1,2.817140102×10^0,-1.198938966×10^0
2.193882583×10^0,6.508041024×10^-1,2.239797354×10^0,-1.131444335×10^0
2.203832583×10^0,3.975403607×10^-1,1.532779574×10^0,-9.736124277×10^-1
2.213782583×10^0,1.872140467×10^-1,9.532597661×10^-1,-8.005335927×10^-1
2.223732583×10^0,3.035003506×10^-2,6.454780698×10^-1,-6.451392770×10^-1
2.233682583×10^0,-5.353634432×10^-2,6.729501486×10^-1,-4.961607158×10^-1
2.243632583×10^0,-1.237007827×10^-1,7.435918450×10^-1,-3.580228388×10^-1
2.253582583×10^0,-1.735216081×10^-1,8.626974821×10^-1,-2.398442477×10^-1
2.263532583×10^0,-2.883398235×10^-1,9.180999398×10^-1,-1.636608541×10^-1
2.273482583×10^0,-3.940002024×10^-1,1.007997036×10^0,-8.451704681×10^-2
2.283432583×10^0,-5.101547837×10^-1,1.072535753×10^0,4.261055216×10^-2
2.293382583×10^0,-6.216482520×10^-1,1.071580529×10^0,2.115164846×10^-1
2.303332583×10^0,-7.357428074×10^-1,1.066867590×10^0,3.391283751×10^-1
2.313282583×10^0,-8.274466395×10^-1,1.063770056×10^0,4.055942297×10^-1
2.323232583×10^0,-8.499606252×10^-1,1.013766885×10^0,4.560779929×10^-1
2.333182583×10^0,-7.675648332×10^-1,9.298163056×10^-1,4.885392785×10^-1
2.343132583×10^0,-5.758860707×10^-1,7.114454508×10^-1,4.815531671×10^-1
2.353082583×10^0,-2.640895545×10^-1,2.182666063×10^-1,3.916240931×10^-1
2.363032583×10^0,1.665656567×10^-1,-3.794146776×10^-1,1.129472107×10^-1
2.372982583×10^0,6.124576926×10^-1,-7.027903199×10^-1,-2.547163069×10^-1
2.382932583×10^0,9.403707981×10^-1,-5.335049033×10^-1,-5.909736753×10^-1
2.392882583×10^0,1.144511342×10^0,-1.205372959×10^-1,-7.542368770×10^-1
2.402832583×10^0,1.106135607×10^0,3.285408616×10^-1,-7.541741729×10^-1
2.412782583×10^0,8.801568747×10^-1,5.722184777×10^-1,-6.582961082×10^-1
2.422732583×10^0,5.757375956×10^-1,4.270028770×10^-1,-5.154386759×10^-1
2.432682583×10^0,1.841860861×10^-1,1.558059901×10^-1,-2.936050892×10^-1
2.442632583×10^0,-2.736424804×10^-1,-1.678974181×10^-1,-1.670354512×10^-3
2.452582583×10^0,-7.150813937×10^-1,-4.265225530×10^-1,3.096742034×10^-1
2.462532583×10^0,-1.164774179×10^0,-6.691325903×10^-1,6.579065323×10^-1
2.472482583×10^0,-1.652150869×10^0,-7.407652736×10^-1,1.023768306×10^0
2.482432583×10^0,-2.139094830×10^0,-6.376715899×10^-1,1.332467079×10^0
2.492383583×10^0,-2.496619940×10^0,-3.871197999×10^-1,1.596537590×10^0
2.502333583×10^0,-2.676334620×10^0,-2.189992517×10^-1,1.777071834×10^0
2.512283583×10^0,-2.698474169×10^0,-2.936782837×10^-1,1.831117153×10^0
2.522233583×10^0,-2.601996899×10^0,-4.588506818×10^-1,1.665536404×10^0
2.532183583×10^0,-2.237940073×10^0,-6.777877808×10^-1,1.252852917×10^0
2.542133583×10^0,-1.499792695×10^0,-1.029532313×10^0,7.022320032×10^-1
2.552083583×10^0,-7.999747992×10^-1,-1.153839946×10^0,3.385113478×10^-1
2.562033583×10^0,-2.664454281×10^-1,-1.103775978×10^0,1.709931344×10^-1
2.571983583×10^0,-2.048229240×10^-2,-8.517873287×10^-1,1.792382747×10^-1
2.581933583×10^0,-5.542492867×10^-2,-6.224420667×10^-1,2.901102006×10^-1
2.591883583×10^0,-2.623096704×10^-1,-5.671870708×10^-1,4.081854522×10^-1
2.601833583×10^0,-5.520087481×10^-1,-6.518103480×10^-1,5.180144310×10^-1
2.611783583×10^0,-8.527230024×10^-1,-7.827119231×10^-1,6.153252721×10^-1
2.621733583×10^0,-1.115378499×10^0,-8.770233989×10^-1,6.546419263×10^-1
2.631683583×10^0,-1.402559638×10^0,-1.032084346×10^0,6.220781207×10^-1
2.641633583×10^0,-1.707200527×10^0,-1.256040335×10^0,5.216831565×10^-1
2.651583583×10^0,-1.928202391×10^0,-1.364024639×10^0,3.908042312×10^-1
2.661533583×10^0,-2.018516064×10^0,-1.237671375×10^0,1.313516647×10^-1
2.671483583×10^0,-1.878320336×10^0,-7.779073119×10^-1,-1.913150698×10^-1
2.681433583×10^0,-1.498087645×10^0,-2.369299829×10^-1,-3.592444360×10^-1
2.691383583×10^0,-9.706938267×10^-1,2.305605114×10^-1,-3.347423077×10^-1
2.701333583×10^0,-4.858171046×10^-1,4.180060327×10^-1,-1.843108684×10^-1
2.711283583×10^0,-2.083481997×10^-1,3.655915558×10^-1,-1.942657307×10^-2
2.721233583×10^0,-2.093080878×10^-1,1.790953726×10^-1,7.664902508×10^-2
2.731183583×10^0,-3.810385764×10^-1,-7.594251633×10^-2,9.282479435×10^-2
2.741133583×10^0,-6.214001179×10^-1,-1.940742731×10^-1,4.776737839×10^-2
2.751083583×10^0,-8.267554045×10^-1,-1.749093682×10^-1,9.063989855×10^-4
2.761033583×10^0,-9.604684711×10^-1,-1.614366174×10^-1,-8.041074499×10^-3
2.770983583×10^0,-1.000698924×10^0,-1.989877224×10^-1,2.611036878×10^-3
2.780933583×10^0,-1.000336051×10^0,-2.844821513×10^-1,-2.420399804×10^-3
2.790883583×10^0,-9.997725487×10^-1,-3.865770996×10^-1,-1.419850276×10^-3
2.800833583×10^0,-9.594761729×10^-1,-4.769631028×10^-1,6.397464126×10^-2
2.810783583×10^0,-8.740526438×10^-1,-5.050197840×10^-1,1.997612268×10^-1
2.820733583×10^0,-7.642354369×10^-1,-3.608402610×10^-1,2.740181088×10^-1
2.830683583×10^0,-6.454328895×10^-1,-1.480289251×10^-1,3.122914732×10^-1
2.840633583×10^0,-5.592681766×10^-1,3.209247068×10^-2,3.732416034×10^-1
2.850584583×10^0,-5.342571139×10^-1,1.010534242×10^-1,4.095676541×10^-1
2.860534583×10^0,-5.426161289×10^-1,1.544989459×10^-2,4.093045592×10^-1
2.870484583×10^0,-5.473331213×10^-1,-2.167828083×10^-1,3.797008693×10^-1
2.880434583×10^0,-5.189393759×10^-1,-5.175143480×10^-1,3.490488529×10^-1
2.890384375×10^0,-4.347366393×10^-1,-6.799999475×10^-1,3.361192048×10^-1
2.900334375×10^0,-3.287673593×10^-1,-6.500235796×10^-1,3.280383646×10^-1
2.910284375×10^0,-2.159391046×10^-1,-4.974436164×10^-1,2.841308117×10^-1
2.920234375×10^0,-1.260693222×10^-1,-3.497233391×10^-1,2.071843147×10^-1
2.930184375×10^0,-8.196444064×10^-2,-2.798981965×10^-1,1.389743686×10^-1
2.940134375×10^0,-6.033756211×10^-2,-2.985476553×10^-1,9.255905449×10^-2
2.950084375×10^0,-6.899336725×10^-2,-4.259836376×10^-1,6.097396463×10^-2
2.960034375×10^0,-7.157015055×10^-2,-5.983495116×10^-1,4.035637155×10^-2
2.969984375×10^0,-2.086330205×10^-2,-7.571130395×10^-1,1.779912971×10^-2
2.979934375×10^0,6.485044956×10^-2,-7.969399095×10^-1,-1.794347540×10^-3
2.989884375×10^0,1.573870331×10^-1,-6.932331920×10^-1,-8.486444131×10^-5
2.999834375×10^0,2.521319687×10^-1,-5.786890984×10^-1,-1.274550892×10^-2
3.009784375×10^0,3.341006041×10^-1,-5.480486751×10^-1,-5.971594900×10^-2
3.019734375×10^0,4.018923640×10^-1,-4.994643629×10^-1,-1.170634776×10^-1
3.029684375×10^0,4.977278113×10^-1,-3.267267048×10^-1,-1.751251817×10^-1
3.039634375×10^0,6.388562322×10^-1,-7.928478718×10^-2,-2.178134918×10^-1
3.049584375×10^0,7.931249142×10^-1,1.316628754×10^-1,-2.167295814×10^-1
3.059534375×10^0,8.655251861×10^-1,3.372297287×10^-1,-1.830436289×10^-1
3.069484375×10^0,8.617983460×10^-1,5.356189609×10^-1,-1.213751957×10^-1
3.079434375×10^0,9.234269261×10^-1,6.732793450×10^-1,-6.397533417×10^-2
3.089384375×10^0,1.079033017×10^0,8.978472352×10^-1,-6.960738450×10^-2
3.099334375×10^0,1.341231465×10^0,1.140574813×10^0,-1.037373096×10^-1
3.109284375×10^0,1.632048368×10^0,1.201608658×10^0,-1.194467694×10^-1
3.119234375×10^0,1.813211441×10^0,9.845945835×10^-1,-1.568359882×10^-1
3.129184375×10^0,1.825184703×10^0,6.091147065×10^-1,-2.259199917×10^-1
3.139134375×10^0,1.687139392×10^0,1.108751148×10^-1,-3.013908863×10^-1
3.149084375×10^0,1.480730295×10^0,-5.311951637×10^-1,-3.434666991×10^-1
3.159034375×10^0,1.269946933×10^0,-1.248624206×10^0,-3.584603965×10^-1
