"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.138958750×10^-1,1.314572215×10^0,-6.986260414×10^-1,2.445952296×10^-1
7.238458750×10^-1,1.395453691×10^0,-9.614679813×10^-1,2.615681589×10^-1
7.337958750×10^-1,1.404266596×10^0,-1.050272703×10^0,2.603372335×10^-1
7.437458750×10^-1,1.409308672×10^0,-9.462786913×10^-1,3.128322065×10^-1
7.536958750×10^-1,1.367426991×10^0,-9.459673762×10^-1,3.820530772×10^-1
7.636458750×10^-1,1.279241681×10^0,-1.050527215×10^0,3.643317819×10^-1
7.735968750×10^-1,1.190837502×10^0,-1.262082577×10^0,3.417817354×10^-1
7.835468750×10^-1,1.150331736×10^0,-1.357391953×10^0,2.974952459×10^-1
7.934968750×10^-1,1.192213416×10^0,-1.281330109×10^0,2.477226108×10^-1
8.034468750×10^-1,1.244871259×10^0,-1.248073816×10^0,2.017696202×10^-1
8.133968750×10^-1,1.250638485×10^0,-1.194500566×10^0,1.652584821×10^-1
8.233468750×10^-1,1.218116403×10^0,-1.129533768×10^0,1.313462257×10^-1
8.332968750×10^-1,1.144162059×10^0,-1.085029125×10^0,1.277453750×10^-1
8.432468750×10^-1,1.050080895×10^0,-1.019521832×10^0,1.278492659×10^-1
8.531968750×10^-1,9.289056659×10^-1,-8.519663811×10^-1,1.361157149×10^-1
8.631468750×10^-1,8.246610761×10^-1,-5.963596106×10^-1,1.084675342×10^-1
8.730968750×10^-1,7.050942183×10^-1,-5.615739226×10^-1,5.645520240×10^-2
8.830468750×10^-1,1.977601945×10^-1,-7.142080069×10^-1,-3.684268519×10^-2
8.929968750×10^-1,-7.560183108×10^-2,-6.099931598×10^-1,-1.032968089×10^-1
9.029468750×10^-1,-1.854237318×10^-1,-6.180806160×10^-1,-1.391795576×10^-1
9.128968750×10^-1,2.155058533×10^-1,-6.989999413×10^-1,-1.481781006×10^-1
9.228478750×10^-1,6.898401976×10^-1,-8.422175050×10^-1,-1.249871179×10^-1
9.327978750×10^-1,1.116838455×10^0,-8.304026723×10^-1,-1.027854085×10^-1
9.427478750×10^-1,1.361955047×10^0,-7.006188631×10^-1,-6.807116419×10^-2
9.526978750×10^-1,1.522383094×10^0,-5.465195775×10^-1,-3.217521310×10^-2
9.626478750×10^-1,1.607243896×10^0,-4.432129264×10^-1,-9.299309924×10^-3
9.725978750×10^-1,1.542614341×10^0,-4.826812446×10^-1,-2.090110630×10^-2
9.825478750×10^-1,1.362433910×10^0,-5.964018106×10^-1,-6.761505455×10^-2
9.924978750×10^-1,1.077975035×10^0,-6.508900523×10^-1,-1.588903666×10^-1
1.002447875×10^0,6.880390048×10^-1,-7.146838307×10^-1,-2.883561254×10^-1
1.012397875×10^0,3.135119975×10^-1,-6.315279603×10^-1,-4.537813067×10^-1
1.022347875×10^0,-3.502146807×10^-3,-5.682811141×10^-1,-5.884696841×10^-1
1.032297875×10^0,-2.171214819×10^-1,-5.418705344×10^-1,-6.562266350×10^-1
1.042247875×10^0,-2.810724676×10^-1,-4.592230320×10^-1,-6.777743697×10^-1
1.052197875×10^0,-2.014764100×10^-1,-2.053742260×10^-1,-6.884182096×10^-1
1.062147875×10^0,6.174097210×10^-2,-3.704384714×10^-2,-7.202180028×10^-1
1.072097875×10^0,3.108591735×10^-1,-3.470885456×10^-1,-7.035820484×10^-1
1.082048875×10^0,3.867935836×10^-1,-6.850191951×10^-1,-6.628012657×10^-1
1.091998875×10^0,3.748562336×10^-1,-6.352718472×10^-1,-6.285908222×10^-1
1.101948875×10^0,3.669473231×10^-1,-4.842116535×10^-1,-5.935206413×10^-1
1.111898875×10^0,3.609839678×10^-1,-5.572661161×10^-1,-5.824000239×10^-1
1.121848875×10^0,2.049216926×10^-1,-8.013517261×10^-1,-5.855281949×10^-1
1.131798875×10^0,-1.828342862×10^-2,-8.103092313×10^-1,-6.011209488×10^-1
1.141748875×10^0,-1.660017371×10^-1,-9.580326080×10^-1,-4.528055489×10^-1
1.151698875×10^0,2.515707314×10^-1,-1.142341137×10^0,-2.892461717×10^-1
1.161648875×10^0,6.372088194×10^-1,-7.401424050×10^-1,-1.261169165×10^-1
1.171598875×10^0,9.962947965×10^-1,-3.493943512×10^-1,-3.789784014×10^-2
1.181548875×10^0,1.180092096×10^0,-4.082340002×10^-2,4.353913665×10^-2
1.191498875×10^0,1.228521705×10^0,1.140516698×10^-1,7.088527828×10^-2
1.201448875×10^0,1.260988712×10^0,2.654614151×10^-1,1.192524880×10^-1
1.211398875×10^0,1.146818995×10^0,5.200960860×10^-2,1.933573484×10^-1
1.221348875×10^0,1.042939067×10^0,-2.830576003×10^-1,2.203349471×10^-1
1.231299875×10^0,8.885508180×10^-1,-3.435523808×10^-1,1.928569824×10^-1
1.241249875×10^0,6.253823638×10^-1,-3.391917348×10^-1,1.390666217×10^-1
1.251199875×10^0,3.967753053×10^-1,-2.862553000×10^-1,9.358948097×10^-3
1.261149875×10^0,2.610185742×10^-1,-2.248290628×10^-1,-1.803736687×10^-1
1.271099875×10^0,1.719257236×10^-1,-2.777071893×10^-1,-3.449679315×10^-1
1.281049875×10^0,4.621898383×10^-2,-3.749682605×10^-1,-4.423231781×10^-1
1.290999875×10^0,-4.390265048×10^-2,-4.281699657×10^-1,-5.490701199×10^-1
1.300949875×10^0,-9.952361137×10^-2,-6.221903563×10^-1,-6.724551320×10^-1
1.310899875×10^0,-1.992659122×10^-1,-8.382443786×10^-1,-7.525067925×10^-1
1.320849875×10^0,-1.914875805×10^-1,-9.057043195×10^-1,-7.373465300×10^-1
1.330799875×10^0,-1.406025589×10^-1,-8.586239219×10^-1,-6.051397920×10^-1
1.340749875×10^0,-7.978752255×10^-2,-7.367948294×10^-1,-3.083075583×10^-1
1.350699875×10^0,7.259376347×10^-2,-4.005028605×10^-1,1.074057668×10^-1
1.360649875×10^0,2.949585319×10^-1,1.023274139×10^-1,6.434736252×10^-1
1.370599875×10^0,4.493121505×10^-1,3.992800117×10^-1,1.147587895×10^0
1.380550875×10^0,4.865955114×10^-1,2.238832116×10^-1,1.549715519×10^0
1.390500875×10^0,4.399907291×10^-1,-1.494629383×10^-1,2.050416231×10^0
1.400450875×10^0,3.967659473×10^-1,-8.983564377×10^-1,2.921517372×10^0
1.410400875×10^0,6.170615554×10^-1,-2.046388865×10^0,3.754164934×10^0
1.420350875×10^0,7.052232027×10^-1,-2.716639280×10^0,4.281251431×10^0
1.430300875×10^0,7.969488502×10^-1,-2.731779337×10^0,4.542536736×10^0
1.440250875×10^0,8.880600929×10^-1,-2.128550291×10^0,4.712184429×10^0
1.450200875×10^0,1.040469766×10^0,-5.414593220×10^-1,4.851145744×10^0
1.460150875×10^0,1.327944636×10^0,2.694967508×10^0,4.853135109×10^0
1.470100875×10^0,1.325148582×10^0,4.976535320×10^0,5.184295177×10^0
1.480050875×10^0,9.664821029×10^-1,5.057259560×10^0,5.477304935×10^0
1.490000875×10^0,2.971035242×10^-1,3.670132637×10^0,5.572483540×10^0
1.499950875×10^0,-2.334426045×10^-1,2.208502054×10^0,5.574785233×10^0
1.509900875×10^0,-3.757566214×10^-1,1.784807682×10^0,5.321011066×10^0
1.519850875×10^0,3.224723935×10^-1,2.216823578×10^0,4.786126614×10^0
1.529801875×10^0,1.176880240×10^0,2.238614559×10^0,4.230781555×10^0
1.539751875×10^0,1.165121078×10^0,2.141929626×10^0,3.881721020×10^0
1.549701875×10^0,9.515128136×10^-1,1.748236060×10^0,3.332847357×10^0
1.559651875×10^0,1.004344583×10^0,1.778774112×10^-1,3.050986290×10^0
1.569601875×10^0,1.538432717×10^0,-2.031841040×10^0,2.048278093×10^0
1.579551875×10^0,1.336123347×10^0,-3.311266184×10^0,5.407839417×10^-1
1.589501875×10^0,6.813713908×10^-1,-3.342550755×10^0,-2.252416164×10^-1
1.599451875×10^0,1.052717417×10^-1,-2.270686388×10^0,-5.952104926×10^-1
1.609401875×10^0,-3.937751055×10^-1,-3.959749639×10^-1,-6.884019971×10^-1
1.619351875×10^0,-6.833913326×10^-1,1.811548710×10^0,-7.074851394×10^-1
1.629301875×10^0,-5.179930925×10^-1,3.041409016×10^0,-5.196004510×10^-1
1.639251875×10^0,-6.925543398×10^-2,3.321756124×10^0,-2.201189995×10^-1
1.649201875×10^0,3.014672399×10^-1,2.863978863×10^0,1.776546612×10^-2
1.659151625×10^0,5.112742186×10^-1,2.232131720×10^0,2.411441356×10^-1
1.669102625×10^0,7.662492394×10^-1,1.176276803×10^0,3.612673283×10^-1
1.679052625×10^0,1.486620545×10^0,-3.239087462×10^-1,3.503218293×10^-1
1.689002625×10^0,2.296235800×10^0,-1.513633370×10^0,3.063162863×10^-1
1.698952625×10^0,2.880263805×10^0,-2.107730389×10^0,2.034900635×10^-1
1.708902625×10^0,3.133394241×10^0,-1.978850842×10^0,1.065430045×10^-1
1.718852625×10^0,3.208584785×10^0,-1.393963337×10^0,1.272657067×10^-1
1.728802625×10^0,3.110083103×10^0,-7.672930509×10^-2,2.846553326×10^-1
1.738752625×10^0,2.791981936×10^0,1.522073507×10^0,4.053089917×10^-1
1.748702625×10^0,2.300979853×10^0,2.621228456×10^0,3.358646631×10^-1
1.758652625×10^0,1.825978518×10^0,2.798611164×10^0,6.135016680×10^-2
1.768602625×10^0,1.447302818×10^0,2.277352571×10^0,-3.107245862×10^-1
1.778552625×10^0,1.066436768×10^0,1.404153824×10^0,-5.783710480×10^-1
1.788502625×10^0,5.823594928×10^-1,5.440903902×10^-1,-6.321746707×10^-1
1.798452625×10^0,6.849160045×10^-2,-1.402088702×10^-1,-5.303903818×10^-1
1.808403625×10^0,-3.396543264×10^-1,-5.580665469×10^-1,-3.322751820×10^-1
1.818353625×10^0,-5.583978295×10^-1,-6.244945526×10^-1,-8.791875094×10^-2
1.828303625×10^0,-6.053453684×10^-1,-4.347350299×10^-1,5.172329769×10^-2
1.838253625×10^0,-5.439966917×10^-1,-3.257619962×10^-2,1.597014070×10^-1
1.848203625×10^0,-4.659098983×10^-1,3.991539180×10^-1,2.925460041×10^-1
1.858153625×10^0,-4.109414220×10^-1,6.839348674×10^-1,3.984434903×10^-1
1.868103625×10^0,-3.706257045×10^-1,7.824617028×10^-1,4.396066368×10^-1
1.878053625×10^0,-3.497381210×10^-1,6.806641817×10^-1,4.431487620×10^-1
1.888003625×10^0,-3.277103007×10^-1,4.091583490×10^-1,3.629386127×10^-1
1.897953625×10^0,-2.559255958×10^-1,-4.849961400×10^-2,2.111010998×10^-1
1.907903625×10^0,-9.761586040×10^-2,-4.951854944×10^-1,5.173140764×10^-2
1.917853625×10^0,1.227652580×10^-1,-6.957224607×10^-1,-1.125496030×10^-1
1.927803625×10^0,3.266853690×10^-1,-6.028806567×10^-1,-2.427448779×10^-1
1.937753625×10^0,4.683644474×10^-1,-3.000035584×10^-1,-2.931586504×10^-1
1.947703625×10^0,5.504028797×10^-1,1.315436140×10^-2,-2.763557136×10^-1
1.957654625×10^0,5.127450228×10^-1,8.217146993×10^-2,-2.399193197×10^-1
1.967604625×10^0,2.389803231×10^-1,-6.685902923×10^-2,-1.926069260×10^-1
1.977554625×10^0,-2.531722188×10^-1,-3.298878372×10^-1,-5.773898959×10^-2
1.987504625×10^0,-7.694981694×10^-1,-5.078485012×10^-1,1.971026212×10^-1
1.997454625×10^0,-1.326201797×10^0,-5.336472988×10^-1,4.807737172×10^-1
2.007404625×10^0,-1.870901585×10^0,-5.804571509×10^-1,6.837869883×10^-1
2.017354625×10^0,-2.172935009×10^0,-5.886582136×10^-1,7.661494613×10^-1
2.027304625×10^0,-2.105916500×10^0,-6.432237625×10^-1,8.413065076×10^-1
2.037254625×10^0,-1.789770722×10^0,-8.367260695×10^-1,9.047470093×10^-1
2.047204625×10^0,-1.410415888×10^0,-7.965655923×10^-1,8.807631135×10^-1
2.057154625×10^0,-1.106554270×10^0,-3.449152708×10^-1,8.360088468×10^-1
2.067104625×10^0,-7.582157254×10^-1,1.296405774×10^-2,7.543025017×10^-1
2.077054625×10^0,-2.949810922×10^-1,-1.975484341×10^-1,5.954253674×10^-1
2.087005625×10^0,-1.565606594×10^-1,-3.666969836×10^-1,4.679273069×10^-1
2.096955625×10^0,-3.352169991×10^-1,-4.557259679×10^-1,4.083628356×10^-1
2.106905625×10^0,-6.988279819×10^-1,-3.817955256×10^-1,3.890410662×10^-1
2.116855625×10^0,-1.107566595×10^0,-2.157887369×10^-1,4.329504967×10^-1
2.126805625×10^0,-1.427490473×10^0,-2.282087877×10^-2,6.035153270×10^-1
2.136755625×10^0,-1.615928888×10^0,1.032637879×10^-1,8.024882078×10^-1
2.146705625×10^0,-1.714150786×10^0,9.256879985×10^-2,8.943939209×10^-1
2.156655625×10^0,-1.745454311×10^0,8.364662528×10^-2,8.447216153×10^-1
2.166605625×10^0,-1.769129276×10^0,-8.552828431×10^-2,7.094412446×10^-1
2.176555625×10^0,-1.770851135×10^0,-3.977779448×10^-1,4.825389385×10^-1
2.186505625×10^0,-1.734990120×10^0,-6.872869730×10^-1,7.433281094×10^-2
2.196455625×10^0,-1.750239372×10^0,-6.309881806×10^-1,-5.130163431×10^-1
2.206405625×10^0,-1.856724024×10^0,-4.430097938×10^-1,-8.045147657×10^-1
2.216355625×10^0,-1.955711722×10^0,-3.112382293×10^-1,-6.817311049×10^-1
2.226306625×10^0,-1.977370858×10^0,-2.877520919×10^-1,-4.433989525×10^-1
2.236256625×10^0,-1.882880449×10^0,-2.869688869×10^-1,-2.222294509×10^-1
2.246206625×10^0,-1.589595318×10^0,-2.506359220×10^-1,-8.669559658×10^-2
2.256156625×10^0,-1.177319527×10^0,-4.687998816×10^-2,-6.033320725×10^-2
2.266106625×10^0,-8.303780556×10^-1,1.448247284×10^-1,-2.467960492×10^-2
2.276056625×10^0,-6.138582826×10^-1,1.057797074×10^-1,1.370727737×10^-2
2.286006625×10^0,-5.441383123×10^-1,1.269264519×10^-2,2.083377913×10^-3
2.295956625×10^0,-5.842453241×10^-1,7.812589407×10^-2,9.480874985×10^-3
2.305906625×10^0,-6.755304933×10^-1,2.513983548×10^-1,5.519137159×10^-2
2.315856625×10^0,-8.236050010×10^-1,3.080050945×10^-1,1.216277406×10^-1
2.325806625×10^0,-9.339615703×10^-1,2.672462165×10^-1,2.084113806×10^-1
2.335756625×10^0,-9.235010147×10^-1,2.671355009×10^-1,3.005318642×10^-1
2.345706625×10^0,-8.417739272×10^-1,3.951054513×10^-1,4.024486244×10^-1
2.355656625×10^0,-7.795795798×10^-1,5.721029043×10^-1,4.898270369×10^-1
2.365607625×10^0,-7.629039288×10^-1,5.343978405×10^-1,5.028738976×10^-1
2.375557625×10^0,-7.633287311×10^-1,1.684086174×10^-1,4.368331432×10^-1
2.385507625×10^0,-7.015495300×10^-1,-2.674845457×10^-1,3.681643307×10^-1
2.395457625×10^0,-5.631188154×10^-1,-4.824225008×10^-1,3.202167749×10^-1
2.405407625×10^0,-3.720807433×10^-1,-4.014738500×10^-1,2.933899760×10^-1
2.415357625×10^0,-1.980624348×10^-1,-1.704013944×10^-1,2.587427795×10^-1
2.425307625×10^0,-1.187399179×10^-1,-1.462138444×10^-2,2.094604522×10^-1
2.435257625×10^0,-1.362805367×10^-1,-5.770076066×10^-2,1.714743376×10^-1
2.445207625×10^0,-1.892268509×10^-1,-1.978448182×10^-1,1.226135865×10^-1
2.455157625×10^0,-2.111953199×10^-1,-2.878766656×10^-1,6.499999762×10^-2
2.465107625×10^0,-1.755973697×10^-1,-3.115393817×10^-1,-3.541249549×10^-3
2.475057625×10^0,-8.146485686×10^-2,-2.872432172×10^-1,-6.023081392×10^-2
2.485007625×10^0,3.965943679×10^-2,-2.491552234×10^-1,-9.667297453×10^-2
2.494958625×10^0,1.949633211×10^-1,-1.961188614×10^-1,-1.379275173×10^-1
2.504908625×10^0,3.596247137×10^-1,-1.752577871×10^-1,-1.878764480×10^-1
2.514858625×10^0,5.149187446×10^-1,-1.714762896×10^-1,-2.279628962×10^-1
2.524808625×10^0,7.213270664×10^-1,-1.168236881×10^-1,-3.212273419×10^-1
2.534758625×10^0,9.493512511×10^-1,-1.858945750×10^-2,-4.210746586×10^-1
2.544708625×10^0,1.149291515×10^0,8.686985821×10^-2,-4.695963860×10^-1
2.554658625×10^0,1.282206059×10^0,1.972049773×10^-1,-4.623787105×10^-1
2.564608625×10^0,1.328476787×10^0,3.064710200×10^-1,-4.085317254×10^-1
2.574558625×10^0,1.279266596×10^0,4.646401405×10^-1,-3.454666138×10^-1
2.584508625×10^0,1.158103704×10^0,6.764231920×10^-1,-3.064728677×10^-1
2.594458625×10^0,1.122438431×10^0,7.939316034×10^-1,-3.130055666×10^-1
2.604408625×10^0,1.268349767×10^0,5.101712942×10^-1,-2.994021475×10^-1
2.614358625×10^0,1.531310439×10^0,-1.492909640×10^-1,-3.174543381×10^-1
2.624308625×10^0,1.761409163×10^0,-9.244642258×10^-1,-4.234058261×10^-1
2.634259625×10^0,1.880923152×10^0,-1.627637267×10^0,-5.779098272×10^-1
2.644209625×10^0,1.869272828×10^0,-2.161936045×10^0,-7.324349284×10^-1
2.654159625×10^0,1.790834546×10^0,-2.578785419×10^0,-8.387398720×10^-1
2.664109750×10^0,1.643497825×10^0,-2.849301815×10^0,-8.655954599×10^-1
2.674059750×10^0,1.445504546×10^0,-2.877531290×10^0,-8.592535853×10^-1
2.684009750×10^0,1.366639256×10^0,-2.621272564×10^0,-7.667452097×10^-1
2.693959750×10^0,1.723623395×10^0,-2.055511951×10^0,-7.064464688×10^-1
2.703909750×10^0,2.301232576×10^0,-9.671485424×10^-1,-7.832661271×10^-1
2.713859750×10^0,2.689673424×10^0,-5.140987411×10^-2,-1.007499576×10^0
2.723809750×10^0,2.966825724×10^0,7.585109472×10^-1,-1.172951698×10^0
2.733759750×10^0,3.052168846×10^0,1.108065724×10^0,-1.304314733×10^0
2.743709750×10^0,2.905526161×10^0,1.170571089×10^0,-1.515955567×10^0
2.753659750×10^0,2.762290239×10^0,1.058089614×10^0,-1.619703412×10^0
2.763610750×10^0,2.533890486×10^0,8.363243341×10^-1,-1.529719710×10^0
2.773560750×10^0,2.157208681×10^0,7.523250580×10^-1,-1.449259877×10^0
2.783510750×10^0,1.747699261×10^0,5.876879096×10^-1,-1.331728220×10^0
2.793460750×10^0,1.383361220×10^0,6.703394651×10^-1,-1.245383620×10^0
2.803410750×10^0,1.114635468×10^0,9.549823403×10^-1,-1.135388136×10^0
2.813360750×10^0,9.137435555×10^-1,1.208642244×10^0,-9.925202131×10^-1
2.823310750×10^0,7.426609993×10^-1,1.326410532×10^0,-8.520880342×10^-1
2.833260750×10^0,6.114970446×10^-1,1.453396678×10^0,-7.126519680×10^-1
2.843210750×10^0,5.051378608×10^-1,1.644271851×10^0,-5.619924068×10^-1
2.853160750×10^0,4.238020778×10^-1,1.776832342×10^0,-4.239815772×10^-1
2.863110750×10^0,3.694328368×10^-1,1.909614325×10^0,-3.005158305×10^-1
2.873060750×10^0,3.079923689×10^-1,2.028383255×10^0,-2.066170424×10^-1
2.883010750×10^0,2.009910643×10^-1,2.092370033×10^0,-1.413112730×10^-1
2.892961750×10^0,3.433774784×10^-2,2.131887197×10^0,-7.331693172×10^-2
2.902911750×10^0,-2.197981328×10^-1,2.012391090×10^0,4.870431870×10^-2
2.912861750×10^0,-5.831041336×10^-1,1.719721198×10^0,1.876854300×10^-1
2.922811750×10^0,-9.626109600×10^-1,1.395346045×10^0,3.064102232×10^-1
2.932761750×10^0,-1.257717609×10^0,1.093350530×10^0,4.191766679×10^-1
2.942711750×10^0,-1.394263744×10^0,8.861158490×10^-1,5.168430209×10^-1
2.952661750×10^0,-1.389600754×10^0,8.023229241×10^-1,5.360854268×10^-1
2.962611750×10^0,-1.217675567×10^0,7.942375541×10^-1,4.300061464×10^-1
2.972561750×10^0,-7.915894985×10^-1,6.907601953×10^-1,2.461148202×10^-1
2.982511750×10^0,-2.204962224×10^-1,2.951359153×10^-1,-3.035566211×10^-2
2.992461750×10^0,2.510125637×10^-1,8.050612360×10^-2,-4.165888727×10^-1
3.002411750×10^0,6.282842159×10^-1,2.679585516×10^-1,-7.155273557×10^-1
3.012361750×10^0,9.073476195×10^-1,5.122410059×10^-1,-8.895996213×10^-1
3.022312750×10^0,1.073667288×10^0,6.485120654×10^-1,-9.353753328×10^-1
3.032262750×10^0,1.018182516×10^0,6.407014728×10^-1,-8.329215050×10^-1
3.042212750×10^0,7.167161107×10^-1,4.212479591×10^-1,-5.073724389×10^-1
3.052162750×10^0,3.234102428×10^-1,1.431376934×10^-1,1.063765585×10^-2
3.062112750×10^0,-8.032684028×10^-2,-4.153219983×10^-3,5.812172294×10^-1
3.072062750×10^0,-4.147659540×10^-1,-2.679911554×10^-1,9.414789081×10^-1
3.082012750×10^0,-6.027464867×10^-1,-6.447263956×10^-1,9.647428989×10^-1
3.091962750×10^0,-5.005963445×10^-1,-8.073834181×10^-1,7.173780799×10^-1
3.101912750×10^0,-3.442248404×10^-1,-5.928633809×10^-1,3.831255436×10^-1
3.111862750×10^0,-3.072951138×10^-1,-2.499366254×10^-1,1.363395602×10^-1
3.121812750×10^0,-3.122155666×10^-1,4.751689360×10^-2,6.901776791×10^-2
3.131762750×10^0,-3.004836738×10^-1,3.011488020×10^-1,1.686257273×10^-1
3.141712750×10^0,-2.415960878×10^-1,4.146735072×10^-1,2.957461178×10^-1
3.151663750×10^0,-2.341812849×10^-1,3.263750076×10^-1,3.960593045×10^-1
