"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
9.599673750×10^-1,1.442655563×10^0,4.126538932×10^-1,-4.451616108×10^-1
9.699183750×10^-1,1.277827382×10^0,1.229996920×10^0,-5.122354627×10^-1
9.798683750×10^-1,1.113025665×10^0,1.604438782×10^0,-5.194007158×10^-1
9.898193750×10^-1,9.185038209×10^-1,1.029926181×10^0,-5.276109576×10^-1
9.997693750×10^-1,6.366115808×10^-1,2.745593712×10^-2,-6.969669461×10^-1
1.009720375×10^0,3.038482666×10^-1,-5.889127254×10^-1,-8.555536270×10^-1
1.019670375×10^0,3.460494801×10^-2,-5.437552929×10^-1,-9.711793065×10^-1
1.029621375×10^0,-7.236863673×10^-2,-1.544290930×10^-1,-1.074011207×10^0
1.039571375×10^0,2.045707218×10^-2,1.004004255×10^-1,-1.163326859×10^0
1.049522375×10^0,2.360540777×10^-1,1.361749321×10^-1,-1.264005780×10^0
1.059472375×10^0,4.044338465×10^-1,1.654082835×10^-1,-1.354394436×10^0
1.069423375×10^0,4.985281229×10^-1,2.126453072×10^-1,-1.514015794×10^0
1.079373375×10^0,6.120271087×10^-1,3.806723654×10^-2,-1.650886774×10^0
1.089324375×10^0,7.820143104×10^-1,-1.297864765×10^-1,-1.776961923×10^0
1.099274375×10^0,1.002150774×10^0,-7.332149893×10^-2,-1.875321150×10^0
1.109225375×10^0,1.329173446×10^0,4.002218246×10^-1,-1.949595451×10^0
1.119175375×10^0,1.671443343×10^0,9.192645550×10^-1,-2.000909567×10^0
1.129126375×10^0,1.994571328×10^0,1.260573626×10^0,-2.055716276×10^0
1.139076375×10^0,2.266117573×10^0,1.514831901×10^0,-2.096223593×10^0
1.149027375×10^0,2.416781425×10^0,1.745545506×10^0,-2.115990400×10^0
1.158977375×10^0,2.490997553×10^0,1.862458825×10^0,-2.200322390×10^0
1.168928375×10^0,2.542491436×10^0,1.840615034×10^0,-2.298643589×10^0
1.178878375×10^0,2.545987844×10^0,1.825290203×10^0,-2.358808041×10^0
1.188829375×10^0,2.524716377×10^0,1.825541854×10^0,-2.445109844×10^0
1.198779375×10^0,2.492375135×10^0,1.796745539×10^0,-2.570214272×10^0
1.208730375×10^0,2.454865217×10^0,1.586966991×10^0,-2.629718781×10^0
1.218680375×10^0,2.455664396×10^0,1.251541615×10^0,-2.687503338×10^0
1.228631375×10^0,2.417054892×10^0,1.107519150×10^0,-2.683996439×10^0
1.238581292×10^0,2.341376066×10^0,7.996044755×10^-1,-2.640080214×10^0
1.248532292×10^0,2.256993771×10^0,4.937078953×10^-1,-2.632277966×10^0
1.258482292×10^0,2.163197756×10^0,3.290082216×10^-1,-2.644846201×10^0
1.268433292×10^0,2.070403337×10^0,3.724412024×10^-1,-2.620385408×10^0
1.278383292×10^0,1.981210113×10^0,6.352009773×10^-1,-2.580256462×10^0
1.288334292×10^0,1.893640041×10^0,9.492092133×10^-1,-2.522502661×10^0
1.298284292×10^0,1.797460079×10^0,1.135278344×10^0,-2.487693548×10^0
1.308235292×10^0,1.705461144×10^0,1.077767968×10^0,-2.465425730×10^0
1.318185292×10^0,1.639560699×10^0,7.818535566×10^-1,-2.425418377×10^0
1.328136292×10^0,1.608996630×10^0,4.386147261×10^-1,-2.310100794×10^0
1.338086292×10^0,1.650177717×10^0,1.888246387×10^-1,-1.951215267×10^0
1.348037292×10^0,1.683146358×10^0,1.765128374×10^-1,-1.632468700×10^0
1.357987292×10^0,1.786849380×10^0,1.925561018×10^-2,-1.345424294×10^0
1.367938292×10^0,1.905725956×10^0,-1.065641046×10^-1,-1.122692466×10^0
1.377888292×10^0,1.957527757×10^0,-8.628635108×10^-2,-1.032567143×10^0
1.387839292×10^0,2.043904781×10^0,-1.010043100×10^-1,-9.695549011×10^-1
1.397789292×10^0,2.109993458×10^0,8.347161114×10^-2,-9.458294511×10^-1
1.407740292×10^0,2.107350111×10^0,3.507358134×10^-1,-9.509696364×10^-1
1.417690292×10^0,2.008488894×10^0,4.479292035×10^-1,-9.990143180×10^-1
1.427641292×10^0,1.910204768×10^0,3.324121833×10^-1,-1.054276824×10^0
1.437591292×10^0,1.912382126×10^0,3.145245910×10^-1,-1.186699033×10^0
1.447542292×10^0,1.775525212×10^0,4.954293966×10^-1,-1.220920920×10^0
1.457492292×10^0,1.597049832×10^0,3.703242540×10^-1,-1.159075856×10^0
1.467443292×10^0,1.491751432×10^0,2.378900200×10^-1,-1.019599199×10^0
1.477393292×10^0,1.431556344×10^0,1.981604546×10^-1,-7.650474906×10^-1
1.487344292×10^0,1.461995721×10^0,3.316111490×10^-2,-5.159868002×10^-1
1.497294292×10^0,1.560376287×10^0,-1.173370332×10^-1,-3.664579093×10^-1
1.507245292×10^0,1.677366495×10^0,-4.514119625×10^-1,-2.572081387×10^-1
1.517195292×10^0,1.743118167×10^0,-6.311686635×10^-1,-1.791771054×10^-1
1.527146292×10^0,1.704753995×10^0,-7.207952142×10^-1,-1.082856283×10^-1
1.537096292×10^0,1.619393468×10^0,-8.453757167×10^-1,-5.132678524×10^-2
1.547047292×10^0,1.537332058×10^0,-9.935033917×10^-1,-2.486721426×10^-2
1.556997292×10^0,1.457334280×10^0,-1.044102430×10^0,-3.024182655×10^-2
1.566948292×10^0,1.417169333×10^0,-9.505298734×10^-1,-8.206135035×10^-2
1.576898292×10^0,1.415147185×10^0,-8.080876470×10^-1,-1.560999453×10^-1
1.586849292×10^0,1.441161275×10^0,-7.471563816×10^-1,-2.491926104×10^-1
1.596799292×10^0,1.437555194×10^0,-7.646482587×10^-1,-3.313800693×10^-1
1.606750292×10^0,1.396849871×10^0,-8.251512647×10^-1,-3.901238143×10^-1
1.616700292×10^0,1.325753927×10^0,-8.888413906×10^-1,-4.177459478×10^-1
1.626651292×10^0,1.253495693×10^0,-8.659632206×10^-1,-3.847179413×10^-1
1.636601292×10^0,1.195030093×10^0,-8.311117887×10^-1,-3.265455067×10^-1
1.646552292×10^0,1.118368268×10^0,-7.796816230×10^-1,-2.651660442×10^-1
1.656502292×10^0,9.922157526×10^-1,-7.188376784×10^-1,-2.257049531×10^-1
1.666453292×10^0,8.394374251×10^-1,-6.442433596×10^-1,-2.033029646×10^-1
1.676403292×10^0,6.847126484×10^-1,-5.686770082×10^-1,-2.180042714×10^-1
1.686354292×10^0,5.630264282×10^-1,-5.201390386×10^-1,-2.804063857×10^-1
1.696304292×10^0,5.167080760×10^-1,-4.887497127×10^-1,-3.439956903×10^-1
1.706255292×10^0,5.970143676×10^-1,-6.076683402×10^-1,-4.010515213×10^-1
1.716205292×10^0,6.694258451×10^-1,-7.902830243×10^-1,-2.413544059×10^-1
1.726156292×10^0,7.057348490×10^-1,-9.900432825×10^-1,-3.978347033×10^-2
1.736106292×10^0,7.033349872×10^-1,-1.270410180×10^0,9.935700148×10^-2
1.746057292×10^0,7.326385379×10^-1,-1.339880347×10^0,4.894882739×10^-1
1.756007292×10^0,7.592500448×10^-1,-1.335458398×10^0,8.638828993×10^-1
1.765958292×10^0,7.854592800×10^-1,-1.170280099×10^0,1.045928359×10^0
1.775908292×10^0,8.410800099×10^-1,-8.009463549×10^-1,1.121041775×10^0
1.785859292×10^0,9.093237519×10^-1,-3.654321432×10^-1,1.162931204×10^0
1.795809292×10^0,9.572818279×10^-1,-4.470977932×10^-2,1.181036472×10^0
1.805760292×10^0,9.978284240×10^-1,8.223246038×10^-2,1.192309141×10^0
1.815710292×10^0,1.067034841×10^0,4.376070946×10^-2,1.212090969×10^0
1.825661292×10^0,1.160366058×10^0,-1.021554768×10^-1,1.222788572×10^0
1.835611292×10^0,1.269738674×10^0,-2.894991040×10^-1,1.212464690×10^0
1.845562292×10^0,1.333260417×10^0,-4.754119813×10^-1,1.200657248×10^0
1.855512292×10^0,1.300988317×10^0,-6.169415116×10^-1,1.172945976×10^0
1.865463292×10^0,3.227252364×10^-1,1.688931435×10^-1,1.365684867×10^0
1.875413292×10^0,1.621322781×10^-1,1.486564726×10^-1,1.101827621×10^0
1.885364292×10^0,1.439498067×10^-1,2.637207508×10^-1,9.660711884×10^-1
1.895314292×10^0,2.473954558×10^-1,2.069944292×10^-1,1.018361330×10^0
1.905265292×10^0,3.741997480×10^-1,1.128863171×10^-1,1.039503932×10^0
1.915215292×10^0,3.962777853×10^-1,1.438041404×10^-2,9.425492287×10^-1
1.925166292×10^0,3.355183005×10^-1,4.858365655×10^-2,8.199104071×10^-1
1.935116292×10^0,2.326619029×10^-1,9.198436886×10^-2,6.627936363×10^-1
1.945067292×10^0,1.363707781×10^-1,2.072909847×10^-2,4.958322942×10^-1
1.955017292×10^0,6.027755514×10^-2,-1.265471280×10^-1,3.980900347×10^-1
1.964968292×10^0,-3.595071286×10^-2,-2.699128091×10^-1,3.621527851×10^-1
1.974918292×10^0,-1.658182591×10^-1,-3.504431248×10^-1,3.314104974×10^-1
1.984869292×10^0,-3.171252310×10^-1,-3.173232675×10^-1,2.750718594×10^-1
1.994819292×10^0,-4.491494894×10^-1,-1.847880036×10^-1,1.938025504×10^-1
2.004770292×10^0,-5.300261974×10^-1,-1.045268681×10^-2,1.062063873×10^-1
2.014720292×10^0,-5.554182529×10^-1,1.398988962×10^-1,3.073962033×10^-2
2.024671292×10^0,-5.469746590×10^-1,2.211854905×10^-1,-2.044686675×10^-2
2.034621292×10^0,-5.127179623×10^-1,2.506935894×10^-1,-5.265079066×10^-2
2.044572292×10^0,-4.717748463×10^-1,2.554185688×10^-1,-7.511588186×10^-2
2.054522292×10^0,-4.404128492×10^-1,2.492258847×10^-1,-8.943489194×10^-2
2.064473292×10^0,-4.222639501×10^-1,2.558030784×10^-1,-1.007597148×10^-1
2.074423292×10^0,-4.092038274×10^-1,3.090060353×10^-1,-1.028256044×10^-1
2.084374292×10^0,-3.899856508×10^-1,4.039719403×10^-1,-9.966336191×10^-2
2.094324292×10^0,-3.396042585×10^-1,5.332213640×10^-1,-8.906061947×10^-2
2.104275292×10^0,-2.548818886×10^-1,6.788182259×10^-1,-4.990283772×10^-2
2.114225292×10^0,-1.412770450×10^-1,8.107889891×10^-1,3.019608324×10^-3
2.124176292×10^0,-1.456835959×10^-2,9.254961014×10^-1,5.928873643×10^-2
2.134126292×10^0,1.021068543×10^-1,9.929121733×10^-1,1.001094058×10^-1
2.144077292×10^0,1.930548698×10^-1,9.907848239×10^-1,1.301256269×10^-1
2.154027292×10^0,2.458090931×10^-1,9.690292478×10^-1,1.724272668×10^-1
2.163978292×10^0,2.711695731×10^-1,9.302376509×10^-1,2.417123318×10^-1
2.173928292×10^0,2.641586065×10^-1,8.618857861×10^-1,3.173388243×10^-1
2.183879292×10^0,2.242359370×10^-1,7.853507996×10^-1,3.815154135×10^-1
2.193829292×10^0,2.241286337×10^-1,6.807063222×10^-1,9.668710083×10^-2
2.203780292×10^0,2.238822877×10^-1,6.404837966×10^-1,-8.689204603×10^-2
2.213730292×10^0,-6.981736422×10^-2,1.040370107×10^0,1.717749089×10^-1
2.223681292×10^0,-6.596822143×10^-1,1.628625870×10^0,4.243802726×10^-1
2.233631292×10^0,-9.002870321×10^-1,1.943163395×10^0,6.428286433×10^-1
2.243581917×10^0,-6.966686845×10^-1,1.978201509×10^0,5.221765041×10^-1
2.253531917×10^0,-3.607764840×10^-1,1.861918569×10^0,3.181649148×10^-1
2.263482917×10^0,-1.286625713×10^-1,1.728933930×10^0,2.677230239×10^-1
2.273432917×10^0,1.415000763×10^-2,1.522761106×10^0,2.288282812×10^-1
2.283383917×10^0,2.345414907×10^-1,1.298447251×10^0,1.298526973×10^-1
2.293333917×10^0,5.027038455×10^-1,1.228393793×10^0,4.301076382×10^-2
2.303284917×10^0,6.304268837×10^-1,1.330592036×10^0,-2.801627293×10^-2
2.313234917×10^0,5.604832172×10^-1,1.464757323×10^0,-7.836669683×10^-2
2.323185917×10^0,3.473251164×10^-1,1.563300371×10^0,-1.128642187×10^-1
2.333135917×10^0,8.754107356×10^-2,1.634165645×10^0,-1.325641423×10^-1
2.343086917×10^0,-1.245101914×10^-1,1.688411117×10^0,-1.454511732×10^-1
2.353036917×10^0,-2.299214303×10^-1,1.734059215×10^0,-1.333107799×10^-1
2.362987917×10^0,-1.803528219×10^-1,1.779258132×10^0,-5.781495944×10^-2
2.372937917×10^0,-5.805878341×10^-2,1.782522082×10^0,1.031145230×10^-1
2.382887917×10^0,5.484566465×10^-2,1.778001189×10^0,3.271007538×10^-1
2.392838917×10^0,1.422230303×10^-1,1.760682583×10^0,5.782294273×10^-1
2.402788917×10^0,2.372274175×10^-2,1.457138777×10^0,7.974981666×10^-1
2.412739917×10^0,-1.515367627×10^-1,1.026879907×10^0,8.683052063×10^-1
2.422689917×10^0,-1.054220125×10^-1,6.953697801×10^-1,8.624433279×10^-1
2.432640917×10^0,7.329178602×10^-2,4.008706808×10^-1,8.700276613×10^-1
2.442590917×10^0,3.345340192×10^-1,1.455949545×10^-1,8.701275587×10^-1
2.452541917×10^0,6.099317074×10^-1,-3.229124472×10^-2,7.931678891×10^-1
2.462491917×10^0,7.893177271×10^-1,-7.139097154×10^-2,6.228438020×10^-1
2.472442917×10^0,9.054251313×10^-1,3.595503420×10^-2,4.098742902×10^-1
2.482392917×10^0,9.938663244×10^-1,2.790049911×10^-1,2.856351733×10^-1
2.492343917×10^0,9.942889810×10^-1,6.080502272×10^-1,2.556830049×10^-1
2.502293917×10^0,8.832085133×10^-1,9.130844474×10^-1,2.530472875×10^-1
2.512244917×10^0,7.116178870×10^-1,1.114907146×10^0,2.588950992×10^-1
2.522194917×10^0,5.368742943×10^-1,1.206910849×10^0,2.539711893×10^-1
2.532145917×10^0,3.748684525×10^-1,1.158734560×10^0,3.338860869×10^-1
2.542095917×10^0,2.494391352×10^-1,8.800083995×10^-1,4.764163196×10^-1
2.552046917×10^0,1.786791384×10^-1,5.020523667×10^-1,6.617789865×10^-1
2.561996917×10^0,2.649586499×10^-1,6.617594957×10^-1,5.863321424×10^-1
2.571947917×10^0,5.707604885×10^-1,1.043344378×10^0,4.775648415×10^-1
2.581897917×10^0,8.960900903×10^-1,1.294035912×10^0,6.190692782×10^-1
2.591848917×10^0,9.988765717×10^-1,1.287546873×10^0,1.041426063×10^0
2.601798917×10^0,8.598963022×10^-1,1.407291889×10^0,1.528693199×10^0
2.611749917×10^0,5.267481804×10^-1,1.414749861×10^0,1.856723547×10^0
2.621699917×10^0,1.034979075×10^-1,1.304059267×10^0,1.990004420×10^0
2.631650917×10^0,-3.127290010×10^-1,1.062047005×10^0,2.033247709×10^0
2.641600917×10^0,-5.710633397×10^-1,9.849187732×10^-1,2.021781445×10^0
2.651551917×10^0,-7.941982150×10^-1,9.720976353×10^-1,1.776262641×10^0
2.661501917×10^0,-9.608186483×10^-1,1.003395081×10^0,1.370931625×10^0
2.671452917×10^0,-9.932245016×10^-1,1.007238746×10^0,9.629790783×10^-1
2.681402917×10^0,-8.846306205×10^-1,9.347200990×10^-1,7.185062170×10^-1
2.691353917×10^0,-7.397246361×10^-1,7.964235544×10^-1,6.037459373×10^-1
2.701303917×10^0,-6.570803523×10^-1,6.262443662×10^-1,5.316539407×10^-1
2.711254917×10^0,-5.984511971×10^-1,3.925611973×10^-1,4.290838838×10^-1
2.721204917×10^0,-5.113051534×10^-1,1.874511987×10^-1,3.219739497×10^-1
2.731155917×10^0,-3.924731314×10^-1,-2.612935938×10^-2,2.210388780×10^-1
2.741105917×10^0,-2.522433102×10^-1,-3.010597229×10^-1,1.568827927×10^-1
2.751056917×10^0,-1.092842072×10^-1,-6.399356127×10^-1,1.179267094×10^-1
2.761006917×10^0,3.908289596×10^-2,-9.691947103×10^-1,1.154425144×10^-1
2.770957917×10^0,1.970605701×10^-1,-1.279253483×10^0,1.729539484×10^-1
2.780907917×10^0,3.652229607×10^-1,-1.435414553×10^0,3.463425040×10^-1
2.790858917×10^0,5.054616332×10^-1,-1.270552516×10^0,6.444513202×10^-1
2.800808917×10^0,6.182563305×10^-1,-9.700333476×10^-1,9.898209572×10^-1
2.810759917×10^0,7.326050401×10^-1,-5.275142193×10^-1,1.348343968×10^0
2.820709917×10^0,7.695513368×10^-1,4.647343159×10^-1,1.728299856×10^0
2.830660917×10^0,8.854800463×10^-1,1.379536986×10^0,2.089572191×10^0
2.840610917×10^0,1.136591792×10^0,1.888935804×10^0,2.413928509×10^0
2.850561917×10^0,1.461693048×10^0,1.788373590×10^0,2.605298042×10^0
2.860511917×10^0,1.721227765×10^0,1.067940831×10^0,2.713341475×10^0
2.870461917×10^0,1.800926685×10^0,-9.231874719×10^-4,2.548228741×10^0
2.880412917×10^0,1.475578427×10^0,-8.924224377×10^-1,2.223921061×10^0
2.890362917×10^0,8.738325834×10^-1,-1.035573959×10^0,1.626525998×10^0
2.900313917×10^0,2.040100545×10^-1,-4.520417750×10^-1,4.168694913×10^-1
2.910263917×10^0,-4.209390581×10^-1,-5.985661969×10^-2,-5.864698887×10^-1
2.920214917×10^0,-8.411882520×10^-1,-1.964662038×10^-2,-9.413150549×10^-1
2.930164917×10^0,-1.121877313×10^0,-1.049271747×10^-1,-9.371613860×10^-1
2.940115917×10^0,-1.273516178×10^0,-2.127377987×10^-1,-7.520357370×10^-1
2.950065917×10^0,-1.274146318×10^0,-3.008680642×10^-1,-4.811013341×10^-1
2.960016917×10^0,-1.118424654×10^0,-3.103814125×10^-1,-1.996360868×10^-1
2.969966917×10^0,-8.171144724×10^-1,-2.448054254×10^-1,-2.514727646×10^-3
2.979917917×10^0,-4.738695025×10^-1,-1.346975565×10^-1,3.828676417×10^-2
2.989867917×10^0,-2.212549448×10^-1,-8.551220410×10^-3,-5.304994434×10^-2
2.999818917×10^0,-1.189211160×10^-1,9.932544827×10^-2,-1.857648492×10^-1
3.009768917×10^0,-1.733593047×10^-1,1.881138384×10^-1,-2.653146982×10^-1
3.019719917×10^0,-3.519724607×10^-1,2.172040790×10^-1,-2.789191902×10^-1
3.029669917×10^0,-6.029735804×10^-1,1.737342775×10^-1,-2.789988816×10^-1
3.039620917×10^0,-8.770882487×10^-1,5.924764276×10^-2,-3.625345230×10^-1
3.049570917×10^0,-1.105520010×10^0,-4.105905890×10^-1,-5.521198511×10^-1
3.059521917×10^0,-1.320118070×10^0,-1.489956975×10^0,-6.516312361×10^-1
3.069471917×10^0,-1.661968231×10^0,-2.278716803×10^0,-5.462542772×10^-1
3.079422917×10^0,-1.933266640×10^0,-2.701852798×10^0,-3.988136649×10^-1
3.089372917×10^0,-1.954671502×10^0,-2.697280645×10^0,-2.976496518×10^-1
3.099323917×10^0,-1.662271023×10^0,-2.288565397×10^0,-1.970814764×10^-1
3.109273917×10^0,-1.216386557×10^0,-1.508053064×10^0,-6.823256612×10^-2
3.119224917×10^0,-7.558346987×10^-1,-6.804717183×10^-1,5.070820451×10^-2
3.129174917×10^0,-3.447369039×10^-1,-4.857664183×10^-2,9.681455046×10^-2
3.139125917×10^0,-5.623345077×10^-2,3.206607699×10^-1,1.068557352×10^-1
