"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.082936208×10^0,2.044295892×10^-2,-3.003819846×10^-3,2.095740987×10^-3
3.092886208×10^0,1.685300842×10^-2,-4.793669796×10^-4,-2.486938611×10^-4
3.102836208×10^0,1.326013729×10^-2,5.904248101×10^-4,-2.212633844×10^-4
3.112785208×10^0,1.275222190×10^-2,2.172688022×10^-3,-7.430436090×10^-4
3.122735208×10^0,1.441483293×10^-2,3.344479017×10^-3,2.047754824×10^-4
3.132685208×10^0,2.249972709×10^-2,2.800688148×10^-3,1.659019850×10^-3
3.142635208×10^0,2.722284198×10^-2,3.427063581×10^-3,1.518670935×10^-3
3.152585208×10^0,3.050899319×10^-2,1.077261521×10^-3,5.281742197×10^-4
3.162535208×10^0,2.999127470×10^-2,3.557463409×10^-3,1.132445643×10^-3
3.172485208×10^0,3.281343728×10^-2,3.263673512×10^-3,-1.942651696×10^-3
3.182435208×10^0,3.230930120×10^-2,2.381102182×10^-3,-1.112278085×10^-3
3.192385208×10^0,3.176788613×10^-2,-7.370451931×10^-4,-1.918113092×10^-3
3.202334208×10^0,3.565530106×10^-2,-2.078479389×10^-3,-3.294434864×10^-3
3.212284208×10^0,3.890771791×10^-2,-3.489122260×10^-3,-1.408198150×10^-3
3.222234208×10^0,4.264892638×10^-2,-1.374039799×10^-3,-2.919009421×10^-3
3.232184208×10^0,4.145016521×10^-2,-1.852973830×10^-3,-1.920237322×10^-3
3.242134208×10^0,4.649499059×10^-2,-2.672694856×10^-3,-3.196690464×10^-3
3.252084208×10^0,4.940076917×10^-2,-1.013471861×10^-3,-5.551705137×10^-3
3.262034208×10^0,5.127963051×10^-2,2.003971022×10^-4,-3.106923075×10^-3
3.271984208×10^0,5.502589047×10^-2,-4.469603300×10^-3,1.254498027×10^-3
3.281934208×10^0,5.956684798×10^-2,-2.065301407×10^-3,2.716040704×10^-3
3.291884208×10^0,6.770848483×10^-2,-8.331783116×10^-3,-2.306141891×10^-3
3.301833208×10^0,7.983651757×10^-2,-1.275822334×10^-2,-5.396740511×10^-3
3.311783208×10^0,8.398945630×10^-2,-7.797020953×10^-3,-2.839573193×10^-3
3.321733208×10^0,8.560998738×10^-2,-3.587628715×10^-3,2.991151763×10^-3
3.331683208×10^0,9.130842239×10^-2,-2.748444211×10^-3,-1.417397871×10^-3
3.341633208×10^0,9.609598666×10^-2,-2.975611482×10^-3,-8.954184595×10^-4
3.351583208×10^0,9.823353589×10^-2,8.802835830×10^-3,2.174489433×10^-3
3.361533208×10^0,9.720715135×10^-2,-2.010663040×10^-3,4.325258546×10^-3
3.371483208×10^0,1.034687907×10^-1,2.348088892×10^-3,6.462234072×10^-3
3.381433208×10^0,1.100127101×10^-1,1.223169733×10^-3,4.633973353×10^-3
3.391382208×10^0,1.159573272×10^-1,8.868222125×10^-3,8.699512109×10^-3
3.401332208×10^0,1.321477443×10^-1,1.897930400×10^-3,1.109928638×10^-2
3.411282208×10^0,1.431153566×10^-1,3.885147162×10^-4,8.833729662×10^-3
3.421232208×10^0,1.494621933×10^-1,3.797360929×10^-3,9.180739522×10^-3
3.431182208×10^0,1.524083614×10^-1,3.714216407×10^-3,3.699718043×10^-3
3.441132208×10^0,1.524038464×10^-1,-3.463050816×10^-4,-1.799975638×10^-3
3.451082208×10^0,1.515789628×10^-1,8.124667220×10^-3,-6.316188723×10^-3
3.461032208×10^0,1.404480189×10^-1,-5.045072176×10^-4,-6.124968641×10^-4
3.470982208×10^0,1.252427995×10^-1,3.521817969×10^-3,-3.098992165×10^-4
3.480932208×10^0,1.155933663×10^-1,1.819525380×10^-3,8.046333678×10^-4
3.490881208×10^0,1.073703244×10^-1,-7.679170929×10^-3,1.078140456×10^-3
3.500831208×10^0,9.748067707×10^-2,-5.582731217×10^-3,-2.554145176×10^-3
3.510781208×10^0,9.344021231×10^-2,-5.528155714×10^-3,-7.594227325×10^-3
3.520731208×10^0,9.582027793×10^-2,-1.556317438×10^-3,-2.703065751×10^-3
3.530681208×10^0,9.680314362×10^-2,3.276347998×10^-4,-3.473330988×10^-3
3.540631208×10^0,9.248483181×10^-2,2.736464143×10^-3,-3.544437466×10^-3
3.550581208×10^0,8.600910753×10^-2,1.096861903×10^-3,-7.695149165×10^-3
3.560531208×10^0,7.805690169×10^-2,2.656893339×10^-4,-2.214363543×10^-3
3.570481208×10^0,7.052433491×10^-2,-2.980299760×10^-3,-1.911016880×10^-3
3.580430208×10^0,6.768114120×10^-2,-9.326878935×10^-3,-4.127565771×10^-3
3.590380208×10^0,6.902433932×10^-2,-3.854049835×10^-3,-9.582065977×10^-3
3.600330208×10^0,7.328699529×10^-2,-7.172082085×10^-3,-7.384691387×10^-3
3.610280208×10^0,8.177138120×10^-2,-2.140307333×10^-4,-3.773953533×10^-3
3.620230208×10^0,8.402974159×10^-2,4.053152166×10^-3,-3.323879326×10^-3
3.630180208×10^0,8.725280315×10^-2,6.283175666×10^-3,1.336181769×10^-3
3.640130208×10^0,8.671777695×10^-2,7.750577759×10^-3,4.530909471×10^-3
3.650080208×10^0,9.088918567×10^-2,5.318395793×10^-3,5.998622626×10^-3
3.660030208×10^0,9.334408492×10^-2,6.077663042×10^-3,3.705637064×10^-4
3.669979208×10^0,8.834178001×10^-2,8.286367520×10^-4,-3.176773433×10^-3
3.679929208×10^0,8.393371850×10^-2,-2.510700841×10^-3,-2.785555087×10^-3
3.689879208×10^0,8.537635207×10^-2,-6.297302432×10^-3,1.225736458×10^-3
3.699829208×10^0,8.630686253×10^-2,-5.714070052×10^-3,-5.780223291×10^-4
3.709779208×10^0,8.622954041×10^-2,-1.268623490×10^-2,-1.338380505×10^-3
3.719729208×10^0,8.779654652×10^-2,-4.218459362×10^-4,-6.869712379×10^-4
3.729679208×10^0,8.954358101×10^-2,1.173243579×10^-2,2.830037614×10^-3
3.739629208×10^0,8.952174336×10^-2,2.664638218×10^-3,-7.334048860×10^-5
3.749579208×10^0,8.221124113×10^-2,-8.644601330×10^-4,-1.086599892×10^-3
3.759529208×10^0,8.095902205×10^-2,-1.176049933×10^-3,-4.482929129×10^-3
3.769478208×10^0,8.253251016×10^-2,-3.181058448×10^-3,5.113389343×10^-4
3.779428208×10^0,8.305715770×10^-2,-1.976510510×10^-3,-1.042881748×10^-3
3.789378208×10^0,8.569440246×10^-2,-8.039743407×10^-4,2.581030130×10^-4
3.799328208×10^0,8.213216066×10^-2,-1.728068478×10^-2,-5.043598358×10^-4
3.809278208×10^0,7.864531875×10^-2,-3.818277735×10^-3,-1.653874526×10^-3
3.819228208×10^0,8.253885806×10^-2,1.362103387×10^-3,1.198637532×10^-3
3.829178208×10^0,8.051145077×10^-2,4.312692676×10^-3,2.561509609×10^-5
3.839128208×10^0,7.535290718×10^-2,1.305717626×10^-3,-7.765288465×10^-4
3.849078208×10^0,7.036667317×10^-2,7.119067013×10^-4,3.483482171×10^-3
3.859027208×10^0,6.387148798×10^-2,-9.152847342×10^-4,8.049490862×10^-5
3.868977208×10^0,5.804824084×10^-2,4.783449229×10^-3,4.414485302×10^-4
3.878927208×10^0,3.534559160×10^-2,-1.755088381×10^-2,-1.900335588×10^-2
3.888877208×10^0,1.027733181×10^-2,-1.646707021×10^-2,-1.248693652×10^-2
3.898827208×10^0,6.147035398×10^-3,-5.692719482×10^-3,7.060132455×10^-3
3.908777208×10^0,-2.076183446×10^-3,-3.223482054×10^-5,-4.198818933×10^-4
3.918727333×10^0,-8.047257550×10^-3,-2.820564667×10^-3,-9.515908547×10^-3
3.928677333×10^0,-2.892528661×10^-3,9.940190939×10^-4,-1.137590967×10^-3
3.938627333×10^0,1.616611704×10^-2,1.001201477×10^-2,8.136334829×10^-3
3.948577333×10^0,3.587829322×10^-2,7.236247417×10^-3,9.624985047×10^-3
3.958526333×10^0,3.048778698×10^-2,2.949840855×10^-4,-1.027015969×10^-2
3.968476333×10^0,2.695421502×10^-2,-1.350524835×10^-4,-1.217086427×10^-2
3.978426333×10^0,3.340892121×10^-2,5.081014708×10^-3,-1.102059614×10^-4
3.988376333×10^0,4.447488859×10^-2,8.672627620×10^-3,5.221727770×10^-3
3.998326333×10^0,3.907666355×10^-2,8.267560974×10^-3,5.767675582×10^-3
4.008276333×10^0,3.810372576×10^-2,7.011027075×10^-3,5.077415146×10^-3
4.018226333×10^0,3.651515022×10^-2,7.249380462×10^-3,8.035654202×10^-3
4.028176333×10^0,3.789795563×10^-2,7.972364314×10^-3,4.242787138×10^-3
4.038126333×10^0,4.553243890×10^-2,1.589207165×10^-2,4.441991448×10^-3
4.048075333×10^0,4.859136045×10^-2,1.454434730×10^-2,2.163221361×10^-3
4.058025333×10^0,4.227168113×10^-2,9.913909249×10^-3,-1.561742160×10^-3
4.067975333×10^0,3.560265154×10^-2,5.987765035×10^-4,6.535763387×10^-4
4.077925333×10^0,2.144475468×10^-2,-7.531587966×10^-3,3.364940407×10^-3
4.087875333×10^0,1.362752868×10^-3,-4.580987617×10^-3,-5.405870266×10^-3
4.097825333×10^0,-4.451992922×10^-3,-4.562878050×10^-3,-3.440457629×10^-3
4.107775333×10^0,-5.386658013×10^-3,-3.720290493×10^-3,-1.503059175×10^-4
4.117725333×10^0,-7.750213612×10^-3,-3.872889560×10^-3,-1.568439184×10^-3
4.127675333×10^0,-1.146188937×10^-2,-2.672926988×10^-3,-2.891115611×10^-3
4.137624333×10^0,-6.935847923×10^-3,-4.000246525×10^-3,3.735627979×10^-3
4.147574333×10^0,-1.092693955×10^-2,-1.142920693×10^-3,9.113948327×10^-4
4.157524333×10^0,-1.053572167×10^-2,4.091695300×10^-4,6.986083463×10^-4
4.167474333×10^0,-1.281343028×10^-2,-8.214674890×10^-4,2.136207884×10^-3
4.177424333×10^0,-1.403262466×10^-2,-4.253217019×10^-3,-1.331760548×10^-3
4.187374333×10^0,-1.821386814×10^-2,-4.773046821×10^-3,-9.820003062×10^-3
4.197324333×10^0,-8.347920142×10^-3,-2.211618703×10^-3,2.965566702×10^-3
4.207274333×10^0,4.438903998×10^-4,2.272290178×10^-3,2.634302014×10^-3
4.217224333×10^0,-1.941503026×10^-3,5.060817348×10^-4,-2.644882305×10^-3
4.227174333×10^0,-4.358141683×10^-3,6.984996726×10^-4,-3.450475633×10^-3
4.237123333×10^0,-6.110501476×10^-3,-1.140679466×10^-3,-5.680928007×10^-5
4.247073333×10^0,-1.041650213×10^-2,-1.708028140×10^-4,-7.339122240×10^-4
4.257023333×10^0,-1.475772168×10^-2,-1.640601433×10^-3,6.930094678×10^-4
4.266973333×10^0,-1.822781935×10^-2,-1.563636004×10^-3,3.267753404×10^-3
4.276923333×10^0,-1.755270734×10^-2,3.426056355×10^-5,1.481038984×10^-3
4.286873333×10^0,-2.052950300×10^-2,-6.021067966×10^-4,1.053855754×10^-3
4.296823333×10^0,-2.121739835×10^-2,-1.243129722×10^-3,-3.746638540×10^-4
4.306773333×10^0,-1.865899190×10^-2,2.287412528×10^-3,-4.178315867×10^-4
4.316723333×10^0,-1.800385490×10^-2,-3.251484595×10^-4,-4.497894552×10^-4
4.326673333×10^0,-1.516306028×10^-2,8.218750590×10^-4,-5.457643420×10^-5
4.336622333×10^0,-1.581766643×10^-2,-3.709547454×10^-4,-4.892044235×10^-4
4.346572333×10^0,-1.673208922×10^-2,1.358541544×10^-3,-2.930960618×10^-4
4.356522333×10^0,-1.774275862×10^-2,1.214464544×10^-3,1.700276043×10^-4
4.366472333×10^0,-1.954261586×10^-2,2.653045813×10^-4,9.226114489×10^-4
4.376422333×10^0,-1.909200847×10^-2,2.919360995×10^-4,2.313048113×10^-3
4.386372333×10^0,-1.781513356×10^-2,-1.562005840×10^-3,2.713737078×10^-3
4.396322333×10^0,-1.227842178×10^-2,5.362988450×10^-4,-6.021163426×10^-5
4.406272333×10^0,-6.865622941×10^-3,-2.723847050×10^-3,1.916453708×10^-3
4.416222333×10^0,-9.241106454×10^-4,-7.824028144×10^-4,1.340145245×10^-3
4.426171333×10^0,4.311847501×10^-3,-2.237341832×10^-3,-4.217708483×10^-4
4.436121333×10^0,3.234865144×10^-3,5.893373745×10^-4,-8.550672792×10^-4
4.446071333×10^0,1.429418218×10^-3,-4.953042371×10^-4,2.311691176×10^-3
4.456021333×10^0,-3.660415066×10^-3,1.895218156×10^-5,1.020058058×10^-3
4.465971333×10^0,-7.405549288×10^-3,1.662472496×10^-4,-1.513244468×10^-3
4.475921333×10^0,-9.170426056×10^-3,2.810294973×10^-4,-1.626695157×10^-3
4.485871333×10^0,-9.580632672×10^-3,-6.601101486×10^-4,1.217076555×10^-3
4.495821333×10^0,-8.953724988×10^-3,1.037388691×10^-3,5.843096878×10^-4
4.505771333×10^0,-7.645037025×10^-3,-5.227348302×10^-4,-1.920604263×10^-3
4.515720333×10^0,-2.207927173×10^-3,-3.067523940×10^-4,-4.289678764×10^-4
4.525670333×10^0,6.290555466×10^-3,8.834365290×10^-4,-3.976463340×10^-4
4.535620333×10^0,1.250344422×10^-2,1.319129718×10^-3,-3.742105328×10^-4
4.545570333×10^0,1.338061690×10^-2,-9.342671838×10^-4,-5.770581774×10^-4
4.555520333×10^0,1.376890577×10^-2,9.648329578×10^-4,6.866117474×10^-4
4.565470333×10^0,1.238876954×10^-2,-5.229368107×10^-4,4.852891434×10^-4
4.575420333×10^0,4.718332086×10^-3,1.480026636×10^-3,4.948764108×10^-4
4.585370333×10^0,-2.578441286×10^-3,-3.227582201×10^-4,2.313131001×10^-3
4.595320333×10^0,-9.205184877×10^-3,1.744539477×10^-4,7.503880188×10^-4
4.605270333×10^0,-1.118872873×10^-2,-9.391889907×10^-4,-9.035493713×10^-4
4.615219333×10^0,-1.099112164×10^-2,-9.629840497×10^-5,-8.465577848×10^-4
4.625169333×10^0,-8.970072493×10^-3,-8.166730404×10^-4,-2.962094732×10^-4
4.635119333×10^0,-6.351919379×10^-3,-1.461690757×10^-3,-1.821934362×10^-3
4.645069333×10^0,-3.317573108×10^-3,6.171081332×10^-4,-2.224179450×10^-3
4.655019333×10^0,1.077441848×10^-3,-6.513554836×10^-4,7.156841457×10^-4
4.664969333×10^0,8.326255484×10^-4,5.222554901×10^-4,2.824773546×10^-4
4.674919333×10^0,-4.028148251×10^-4,-7.826933870×10^-4,-2.804724500×10^-5
4.684869333×10^0,-3.408476710×10^-3,8.374304743×10^-4,1.167362556×10^-3
4.694819333×10^0,-3.296091221×10^-3,3.849593922×10^-4,-4.814004060×10^-4
4.704768333×10^0,-3.279939527×10^-3,-8.277600864×10^-4,-1.953605097×10^-3
4.714718333×10^0,-5.056534428×10^-3,9.046261548×10^-4,-6.302802358×10^-4
4.724668333×10^0,-9.073292837×10^-3,-2.829793375×10^-4,-1.142943045×10^-3
4.734618333×10^0,-9.665047750×10^-3,8.563209558×10^-4,-9.408090264×10^-4
4.744568333×10^0,-1.090305392×10^-2,1.062249066×10^-4,-4.379847087×10^-5
4.754518333×10^0,-9.204223752×10^-3,-4.405219806×10^-4,-9.953458793×10^-4
4.764468333×10^0,-8.474694565×10^-3,8.003087714×10^-5,-1.995693892×10^-4
4.774418333×10^0,-8.889614604×10^-3,3.434173996×10^-4,-1.149518881×10^-3
4.784368333×10^0,-4.732081667×10^-3,5.092208157×10^-4,-8.887168951×10^-5
4.794318333×10^0,-9.346801671×10^-4,2.944947919×10^-3,-3.003266174×10^-4
4.804267333×10^0,4.093647934×10^-3,1.656848239×10^-3,2.787257545×10^-4
4.814217333×10^0,3.392970422×10^-3,1.641135546×10^-3,-3.532425035×10^-4
4.824167333×10^0,1.822414342×10^-3,7.421613554×10^-4,3.591347486×10^-4
4.834117333×10^0,1.650107908×10^-3,-2.328219125×10^-4,-5.322252400×10^-4
4.844067333×10^0,3.320781281×10^-3,5.196368438×10^-4,-6.793425418×10^-4
4.854017333×10^0,3.291220404×10^-3,1.371582039×10^-3,7.853959687×10^-4
4.863967333×10^0,1.768954098×10^-3,5.597530981×10^-4,-1.543316990×10^-3
4.873917333×10^0,1.776144607×10^-3,1.033263165×10^-3,-1.338786213×10^-3
4.883867333×10^0,1.993871410×10^-4,9.389652405×10^-4,-3.427173942×10^-4
4.893816333×10^0,-2.436343580×10^-3,5.967490142×10^-4,7.260090206×10^-4
4.903766333×10^0,-7.969686761×10^-3,1.049641985×10^-3,9.526102804×10^-4
4.913716333×10^0,-1.088851131×10^-2,1.814514399×10^-4,6.071780808×10^-5
4.923666375×10^0,-1.233387366×10^-2,-5.102334544×10^-4,-8.645514026×10^-5
4.933616375×10^0,-1.053810399×10^-2,3.086884972×10^-4,2.396410098×10^-3
4.943566375×10^0,-6.514531560×10^-3,1.872404944×10^-3,2.188540995×10^-3
4.953516375×10^0,-6.689501461×10^-3,1.103284070×10^-3,7.106177509×10^-5
4.963466375×10^0,-6.966038141×10^-3,1.212838455×10^-3,2.209475730×10^-3
4.973416375×10^0,-9.061412886×10^-3,-1.469715498×10^-4,4.416694865×10^-4
4.983365375×10^0,-1.102109347×10^-2,-1.895215246×10^-3,1.178252278×10^-3
4.993315375×10^0,-1.050390769×10^-2,-2.834778279×10^-3,7.995504420×10^-4
5.003265375×10^0,-7.829787210×10^-3,-2.406660933×10^-3,-3.648237325×10^-4
5.013215375×10^0,-3.394292668×10^-3,-2.695081290×10^-3,-4.724154714×10^-4
5.023165375×10^0,-7.901604986×10^-4,-1.232033712×10^-3,-2.294311300×10^-3
5.033115375×10^0,9.805753361×10^-4,-1.039753552×10^-3,-3.310288303×10^-4
5.043065375×10^0,5.199468695×10^-3,-8.467565058×10^-4,-5.422374234×10^-4
5.053015375×10^0,9.302334860×10^-3,1.124248956×10^-3,-2.261840506×10^-3
5.062965375×10^0,6.868375000×10^-3,1.766565721×10^-3,-1.498091733×10^-3
5.072915375×10^0,4.661357380×10^-4,1.868831227×10^-3,9.914312977×10^-4
5.082864375×10^0,-8.260759525×10^-3,6.265360862×10^-4,2.987026237×10^-3
5.092814375×10^0,-1.103870291×10^-2,9.945849888×10^-4,2.344937995×10^-3
5.102764375×10^0,-1.789431460×10^-2,-1.180783845×10^-3,3.545130137×10^-3
5.112714375×10^0,-1.992790401×10^-2,-3.189616837×10^-5,1.372789498×10^-3
5.122664375×10^0,-1.837429404×10^-2,5.629075458×10^-4,9.890636429×10^-4
5.132614375×10^0,-1.685336232×10^-2,-4.224620061×10^-4,8.039292879×10^-5
5.142564375×10^0,-1.177410129×10^-2,-1.204412780×10^-3,1.506125554×10^-4
5.152514375×10^0,-3.756655846×10^-3,-8.914914215×10^-4,-7.053273730×10^-4
5.162464375×10^0,1.747022965×10^-3,3.217858030×10^-4,1.361721428×10^-3
5.172413375×10^0,3.572886344×10^-3,6.016839761×10^-4,9.132449050×10^-4
5.182363375×10^0,1.601012191×10^-3,1.368923113×10^-4,-7.721986622×10^-4
5.192313375×10^0,3.077812144×10^-4,8.777837502×10^-4,-5.042846315×10^-4
5.202263375×10^0,-3.375636879×10^-3,2.091852948×10^-4,-1.108854078×10^-3
5.212213375×10^0,-3.631033935×10^-3,2.100828569×10^-3,-2.357077552×10^-3
5.222163375×10^0,-5.415513646×10^-3,1.378229121×10^-3,7.301103324×10^-4
5.232113375×10^0,-3.935062326×10^-3,8.788863779×10^-4,3.159179352×10^-3
5.242063375×10^0,-5.051913206×10^-3,1.383260591×10^-3,2.136437688×10^-3
5.252013375×10^0,-1.830020919×10^-3,-1.460729167×10^-3,1.160655171×10^-3
5.261963375×10^0,-5.572478287×10^-3,-9.037450654×10^-4,2.003466012×10^-3
5.271912375×10^0,-6.510443985×10^-3,-2.188986633×10^-3,1.213838579×10^-3
5.281862375×10^0,-5.986416712×10^-3,-2.905346453×10^-3,-3.654384054×10^-4
5.291812375×10^0,-7.126249373×10^-3,-1.490675146×10^-3,5.839786027×10^-4
5.301762375×10^0,-6.321542896×10^-3,2.143690363×10^-4,-2.814599080×10^-3
5.311712375×10^0,-5.953759886×10^-3,-1.036251313×10^-3,-1.074223313×10^-3
5.321662375×10^0,-7.381020579×10^-3,-1.317361137×10^-3,-2.056629863×10^-3
5.331612375×10^0,-9.595705196×10^-3,-5.439792294×10^-4,-1.518138801×10^-3
5.341562375×10^0,-1.211479586×10^-2,-1.905042445×10^-4,-1.927818172×10^-3
5.351512375×10^0,-1.410630811×10^-2,-9.431135841×10^-4,-2.898273990×10^-3
5.361461375×10^0,-1.295475755×10^-2,-1.399278408×10^-4,-6.064029876×10^-4
5.371411375×10^0,-1.016909070×10^-2,-2.563080052×10^-4,-8.524791338×10^-4
5.381361375×10^0,-7.047880441×10^-3,-5.540617276×10^-4,-2.097348915×10^-3
5.391311375×10^0,-1.893065288×10^-3,2.294402802×10^-4,-1.368974335×10^-3
5.401261375×10^0,2.562586218×10^-3,2.435150323×10^-3,-1.706674811×10^-3
5.411211375×10^0,4.613486584×10^-3,1.419953303×10^-3,6.875069812×10^-4
5.421161375×10^0,3.924882971×10^-3,4.939327482×10^-5,-5.650061648×10^-4
5.431111375×10^0,7.046108134×10^-3,1.421986497×10^-3,2.171392087×10^-3
5.441061375×10^0,5.279816221×10^-3,9.316516807×10^-4,1.977510285×10^-3
5.451010375×10^0,-5.833555013×10^-3,-4.811987747×10^-3,-8.177438285×10^-4
5.460960375×10^0,-1.363795530×10^-2,-5.017710850×10^-3,-1.953649335×10^-3
5.470910375×10^0,-1.615437679×10^-2,-1.984104048×10^-3,-1.768293441×10^-3
5.480860375×10^0,-1.527303550×10^-2,-2.069273731×10^-3,-2.248149365×10^-3
5.490810375×10^0,-1.119680051×10^-2,7.115990738×10^-4,-5.823210813×10^-5
5.500760375×10^0,-1.173486654×10^-2,-4.345239140×10^-4,-4.067462403×10^-3
5.510710375×10^0,-1.356152911×10^-2,-6.800810806×10^-3,-4.527922720×10^-3
5.520660375×10^0,-2.747821063×10^-2,-7.325669285×10^-3,-1.103256922×10^-2
5.530610375×10^0,-2.376469783×10^-2,-3.707232419×10^-3,-2.940821229×10^-3
5.540560375×10^0,-2.296780422×10^-2,-6.391526200×10^-3,2.165534534×10^-4
5.550509375×10^0,-2.161678299×10^-2,-2.706243657×10^-3,8.807457052×10^-4
5.560459375×10^0,-1.861379854×10^-2,-2.578604035×10^-3,7.366873324×10^-4
5.570409375×10^0,-1.496899687×10^-2,-2.036118181×10^-3,2.248031553×10^-3
5.580359375×10^0,-7.439441048×10^-3,1.794306445×10^-3,1.295152120×10^-3
5.590309375×10^0,-4.607968032×10^-3,2.767691854×10^-3,2.410217654×10^-3
5.600259375×10^0,-2.124221064×10^-3,4.200526513×10^-3,1.768631628×10^-3
5.610209375×10^0,-2.608117182×10^-3,4.020230845×10^-3,7.981753442×10^-4
5.620159375×10^0,-3.098235931×10^-3,3.987388685×10^-3,6.356800441×10^-4
5.630109375×10^0,-5.259124562×10^-3,2.427042695×10^-3,1.119310036×10^-3
5.640058375×10^0,-7.936378941×10^-3,5.054842331×10^-4,1.553250477×10^-3
5.650008375×10^0,-1.087038405×10^-2,-1.449808711×10^-3,1.106105745×10^-3
5.659958375×10^0,-1.155854482×10^-2,7.422392373×10^-4,1.344192307×10^-3
5.669908375×10^0,-1.179396827×10^-2,5.214632256×10^-4,3.207605798×10^-3
5.679858375×10^0,-9.251898155×10^-3,1.122859539×10^-3,1.647228608×10^-3
5.689808375×10^0,-7.885430008×10^-3,-4.654496443×10^-4,2.852308797×10^-3
5.699758375×10^0,-9.596327320×10^-3,-2.231566468×10^-4,-2.475790679×10^-4
5.709708375×10^0,-7.854886353×10^-3,-1.241283026×10^-3,-7.181596011×10^-4
5.719658375×10^0,-4.949478433×10^-3,-1.021729899×10^-3,-1.752860146×10^-3
5.729607375×10^0,-1.204807893×10^-3,-1.303758589×10^-3,-2.510795835×10^-3
5.739557375×10^0,2.083113883×10^-3,-1.433295081×10^-3,-1.817665994×10^-3
5.749507375×10^0,3.591794753×10^-3,2.591438824×10^-4,-3.078140086×10^-3
5.759457375×10^0,4.239745438×10^-3,1.421155874×10^-3,-7.145665586×10^-4
5.769407375×10^0,6.295439322×10^-3,5.455084611×10^-4,1.809577690×10^-3
5.779357375×10^0,5.252918229×10^-3,3.482750617×10^-3,-3.483030014×10^-5
5.789307375×10^0,1.298390678×10^-3,1.992445672×10^-3,2.598237246×10^-3
5.799257375×10^0,1.632185420×10^-3,1.424284303×10^-3,1.170330215×10^-4
5.809207375×10^0,-7.356310380×10^-4,-1.030617626×10^-3,1.675248379×10^-3
5.819157375×10^0,1.889616018×10^-3,-1.377710840×10^-3,9.534878191×10^-4
5.829106375×10^0,2.932243515×10^-3,-5.209718365×10^-4,1.545392442×10^-4
5.839056375×10^0,4.557467066×10^-3,-7.659490220×10^-4,1.139029860×10^-3
5.849006375×10^0,6.410494447×10^-3,-1.624766737×10^-4,7.022712380×10^-4
5.858956375×10^0,7.395587862×10^-3,1.890063635×10^-3,2.898525679×10^-3
5.868906375×10^0,4.214707762×10^-3,1.906042686×10^-3,2.559239278×10^-3
5.878856375×10^0,3.216112498×10^-3,2.627429087×10^-3,2.490002895×10^-3
5.888806375×10^0,-4.230971099×10^-4,1.887602964×10^-3,2.486274811×10^-3
5.898756375×10^0,-4.906685092×10^-3,-1.224716776×10^-3,-1.770406030×10^-3
5.908706375×10^0,-1.110785455×10^-2,1.317270333×10^-3,-2.134460257×10^-3
5.918655583×10^0,-6.726858206×10^-3,4.070851719×10^-4,2.443824196×10^-3
5.928605583×10^0,-3.716953564×10^-3,2.212175634×10^-3,4.475186579×10^-4
5.938555583×10^0,9.800714906×10^-5,-7.464333903×10^-4,-6.894785911×10^-4
5.948505583×10^0,1.370998099×10^-3,-5.925027654×10^-4,-9.408809710×10^-4
5.958455583×10^0,3.112446284×10^-3,-1.527123852×10^-3,-3.506874200×10^-4
5.968405583×10^0,-2.954234602×10^-3,-3.020358272×10^-3,-1.239117933×10^-3
5.978355583×10^0,-3.382981522×10^-4,1.446804963×10^-4,-1.702495501×10^-3
5.988305583×10^0,-3.879237222×10^-3,-2.016907092×10^-5,-6.723848637×10^-4
5.998255583×10^0,-6.955910940×10^-3,-1.503112027×10^-3,-7.970884908×10^-4
6.008204583×10^0,-1.044411864×10^-2,-8.538332768×10^-4,-1.388310222×10^-3
6.018154583×10^0,-9.507291019×10^-3,-2.432120265×10^-3,-2.500093309×10^-3
6.028104583×10^0,-7.903269492×10^-3,-1.052602893×10^-3,-1.236956101×10^-3
6.038054583×10^0,-4.396055825×10^-3,-1.017713221×10^-4,-1.465144684×10^-3
6.048004583×10^0,-5.200913292×10^-4,1.837194432×10^-4,-5.428921431×10^-4
6.057954583×10^0,1.091383863×10^-3,-1.194217475×10^-4,-2.036145423×10^-3
6.067904583×10^0,-1.282291487×10^-3,-1.402799156×10^-3,-3.093515988×10^-4
6.077854583×10^0,1.387786586×10^-3,2.418217482×10^-4,-2.030057833×10^-3
6.087804583×10^0,-5.816210760×10^-4,-5.808286369×10^-4,6.408262998×10^-4
6.097754583×10^0,-3.987188451×10^-3,-6.343042478×10^-4,1.053052489×10^-3
6.107703583×10^0,-4.096111748×10^-3,-8.486886509×10^-4,2.391024493×10^-3
6.117653583×10^0,-4.571596161×10^-3,-3.031245433×10^-4,2.603430068×10^-3
6.127603583×10^0,-2.588872798×10^-3,7.645367295×10^-4,1.268919790×10^-3
6.137553583×10^0,-4.528443329×10^-3,2.131459070×10^-3,2.393093659×10^-3
6.147503583×10^0,-4.050139338×10^-3,1.556216157×10^-3,6.324779242×10^-4
6.157453583×10^0,-3.142630681×10^-3,6.733450573×10^-5,-2.271387726×10^-3
6.167403583×10^0,-2.772717504×10^-3,-1.702602371×10^-3,8.639518637×10^-4
6.177353583×10^0,-6.742750295×10^-3,-1.411940437×10^-3,-2.499131486×10^-3
6.187303583×10^0,-1.449984498×10^-3,-2.525940770×10^-3,2.351816511×10^-3
