"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.240891208×10^0,-1.945953369×10^-3,9.801767120×10^0,7.481442261×10^-1
3.250841208×10^0,1.781295776×10^-2,9.799222412×10^0,8.297245789×10^-1
3.260791208×10^0,9.280700684×10^-3,9.800569611×10^0,7.964936829×10^-1
3.270741208×10^0,-9.729766846×10^-3,9.792636108×10^0,7.786807251×10^-1
3.280691208×10^0,-3.427871704×10^-2,9.792187042×10^0,8.039781189×10^-1
3.290641208×10^0,1.841171265×10^-2,9.790839844×10^0,7.725434875×10^-1
3.300590208×10^0,4.400848389×10^-2,9.807155914×10^0,8.626560974×10^-1
3.310540208×10^0,1.811233521×10^-2,9.808802490×10^0,8.767268372×10^-1
3.320490208×10^0,-7.484436035×10^-2,9.792935486×10^0,7.174580383×10^-1
3.330440208×10^0,4.490661621×10^-3,9.797725525×10^0,7.095245361×10^-1
3.340390208×10^0,7.529342651×10^-2,9.803114319×10^0,7.770341492×10^-1
3.350340208×10^0,4.490661621×10^-4,9.800270233×10^0,7.252418518×10^-1
3.360290208×10^0,-2.095642090×10^-2,9.795480194×10^0,6.764433289×10^-1
3.370240208×10^0,-5.358856201×10^-2,9.811047821×10^0,7.134164429×10^-1
3.380190208×10^0,3.891906738×10^-3,9.800419922×10^0,7.304809570×10^-1
3.390139208×10^0,-2.933898926×10^-2,9.796228638×10^0,7.711962891×10^-1
3.400089208×10^0,-2.888992310×10^-2,9.799970856×10^0,7.955955505×10^-1
3.410039208×10^0,-1.002914429×10^-2,9.804162140×10^0,7.553292847×10^-1
3.419989208×10^0,6.421646118×10^-2,9.813143463×10^0,7.685018921×10^-1
3.429939208×10^0,3.607498169×10^-2,9.811496887×10^0,6.176156616×10^-1
3.439889208×10^0,1.106199646×10^-1,9.812844086×10^0,5.843847656×10^-1
3.449839208×10^0,7.544311523×10^-2,9.821975098×10^0,5.773493958×10^-1
3.459789208×10^0,2.754272461×10^-2,9.820478210×10^0,4.840933228×10^-1
3.469739208×10^0,-4.340972900×10^-2,9.812095642×10^0,3.665876770×10^-1
3.479689208×10^0,1.631607056×10^-2,9.818681946×10^0,3.525169373×10^-1
3.489638208×10^0,-6.286926270×10^-3,9.806108093×10^0,3.665876770×10^-1
3.499588208×10^0,4.760101318×10^-2,9.805209961×10^0,4.153862000×10^-1
3.509538208×10^0,5.149291992×10^-2,9.812844086×10^0,4.122427368×10^-1
3.519488208×10^0,1.152603149×10^-2,9.817783813×10^0,4.538562012×10^-1
3.529438208×10^0,-2.110610962×10^-2,9.810748444×10^0,5.041516113×10^-1
3.539388208×10^0,1.242416382×10^-2,9.815089417×10^0,4.411326599×10^-1
3.549338208×10^0,4.340972900×10^-3,9.812993774×10^0,3.676354980×10^-1
3.559288208×10^0,2.544708252×10^-2,9.808054047×10^0,3.653901672×10^-1
3.569238208×10^0,-2.844085693×10^-2,9.815538483×10^0,3.432362366×10^-1
3.579187208×10^0,2.888992310×10^-2,9.811796265×10^0,3.561094666×10^-1
3.589137208×10^0,8.143066406×10^-2,9.825567627×10^0,3.885919189×10^-1
3.599087208×10^0,4.026626587×10^-2,9.820627899×10^0,4.760101318×10^-1
3.609037208×10^0,-1.511856079×10^-2,9.823172607×10^0,5.291496277×10^-1
3.618987208×10^0,-2.859054565×10^-2,9.809850311×10^0,4.993615723×10^-1
3.628937208×10^0,-6.840774536×10^-2,9.822873230×10^0,4.234693909×10^-1
3.638887208×10^0,-3.233276367×10^-2,9.813742218×10^0,3.764671326×10^-1
3.648837208×10^0,-5.044509888×10^-2,9.817634125×10^0,3.983216858×10^-1
3.658787208×10^0,9.430389404×10^-3,9.817783813×10^0,3.966751099×10^-1
3.668736208×10^0,8.577163696×10^-2,9.830507355×10^0,3.510200500×10^-1
3.678686208×10^0,2.050735474×10^-2,9.813143463×10^0,2.930905151×10^-1
3.688636208×10^0,5.388793945×10^-3,9.809550934×10^0,3.311114502×10^-1
3.698586208×10^0,-2.140548706×10^-2,9.823322296×10^0,3.715274048×10^-1
3.708536208×10^0,4.954696655×10^-2,9.819879456×10^0,3.264710999×10^-1
3.718486208×10^0,1.437011719×10^-2,9.821975098×10^0,2.948867798×10^-1
3.728436208×10^0,-8.681945801×10^-3,9.814490662×10^0,3.845503235×10^-1
3.738386208×10^0,-1.407073975×10^-2,9.828112335×10^0,3.086581421×10^-1
3.748336208×10^0,3.323089600×10^-2,9.834249573×10^0,2.474354553×10^-1
3.758286208×10^0,3.472778320×10^-2,9.838590546×10^0,2.243833923×10^-1
3.768235208×10^0,2.694396973×10^-3,9.822274475×10^0,2.677931213×10^-1
3.778185208×10^0,-4.730163574×10^-2,9.811347198×10^0,2.701881409×10^-1
3.788135208×10^0,1.691482544×10^-2,9.829309845×10^0,2.986289978×10^-1
3.798085208×10^0,-2.335144043×10^-2,9.832303619×10^0,2.701881409×10^-1
3.808035208×10^0,5.598358154×10^-2,9.826914825×10^0,1.320254517×10^-1
3.817985208×10^0,-2.499801636×10^-2,9.819430389×10^0,2.745291138×10^-1
3.827935208×10^0,1.601669312×10^-2,9.826615448×10^0,2.646496582×10^-1
3.837885208×10^0,4.340972900×10^-2,9.835896149×10^0,1.797761536×10^-1
3.847835208×10^0,-2.544708252×10^-2,9.828411713×10^0,1.321751404×10^-1
3.857784208×10^0,-2.754272461×10^-2,9.818532257×10^0,1.546284485×10^-1
3.867734208×10^0,8.681945801×10^-2,9.824070740×10^0,8.607101440×10^-2
3.877684208×10^0,-7.589218140×10^-2,9.827064514×10^0,1.820214844×10^-1
3.887634208×10^0,3.739224243×10^-1,9.868378601×10^0,-3.320095825×10^-1
3.897584208×10^0,-3.209326172×10^-1,9.770482178×10^0,2.350112915×10^-2
3.907534208×10^0,-1.170565796×10^-1,9.822274475×10^0,1.734892273×10^-1
3.917484333×10^0,1.499880981×10^-1,9.841135254×10^0,1.050814819×10^-1
3.927434333×10^0,3.891906738×10^-2,9.831854553×10^0,1.275347900×10^-1
3.937384333×10^0,-7.289840698×10^-2,9.806257782×10^0,3.290158081×10^-1
3.947334333×10^0,-1.270857239×10^-1,9.813592529×10^0,5.108876038×10^-1
3.957283333×10^0,1.299298096×10^-1,9.845176849×10^0,3.246748352×10^-1
3.967233333×10^0,2.176473999×10^-1,9.858050079×10^0,4.206253052×10^-2
3.977183333×10^0,-7.454498291×10^-2,9.812095642×10^0,1.546284485×10^-1
3.987133333×10^0,-1.395098877×10^-1,9.792636108×10^0,3.761677551×10^-1
3.997083333×10^0,-2.454895020×10^-2,9.822573853×10^0,2.230361938×10^-1
4.007033333×10^0,6.137237549×10^-3,9.814490662×10^0,1.061293030×10^-1
4.016983333×10^0,-2.245330811×10^-3,9.813891907×10^0,1.481918335×10^-1
4.026933333×10^0,-7.634124756×10^-3,9.827064514×10^0,1.396595764×10^-1
4.036883333×10^0,4.580474854×10^-2,9.828860779×10^0,2.022294617×10^-1
4.046832333×10^0,1.930984497×10^-2,9.822723541×10^0,2.275268555×10^-1
4.056782333×10^0,7.319778442×10^-2,9.839788055×10^0,1.303788757×10^-1
4.066732333×10^0,3.068618774×10^-2,9.832902374×10^0,1.751358032×10^-2
4.076682333×10^0,-2.439926147×10^-2,9.814191284×10^0,5.733078003×10^-2
4.086632333×10^0,5.792953491×10^-2,9.825268250×10^0,-1.468446350×10^-1
4.096582333×10^0,8.187973022×10^-2,9.821825409×10^0,-4.939727783×10^-2
4.106532333×10^0,-8.786727905×10^-2,9.813143463×10^0,1.413061523×10^-1
4.116482333×10^0,-6.436614990×10^-3,9.816286926×10^0,1.284329224×10^-1
4.126432333×10^0,5.298980713×10^-2,9.824819183×10^0,7.963439941×10^-2
4.136381333×10^0,-2.694396973×10^-2,9.819580078×10^0,1.055305481×10^-1
4.146331333×10^0,-5.987548828×10^-2,9.812993774×10^0,1.948947144×10^-1
4.156281333×10^0,5.478607178×10^-2,9.831555176×10^0,9.041198730×10^-2
4.166231333×10^0,-6.286926270×10^-3,9.831555176×10^0,1.366658020×10^-1
4.176181333×10^0,7.185058594×10^-3,9.831854553×10^0,1.454974365×10^-1
4.186131333×10^0,1.077758789×10^-1,9.838590546×10^0,8.741821289×10^-2
4.196081333×10^0,8.681945801×10^-3,9.831405487×10^0,1.442999268×10^-1
4.206031333×10^0,-1.152603149×10^-1,9.813143463×10^0,3.029699707×10^-1
4.215981333×10^0,7.394622803×10^-2,9.832153931×10^0,2.306703186×10^-1
4.225931333×10^0,4.146377563×10^-2,9.830657043×10^0,8.008346558×10^-2
4.235880333×10^0,-2.963836670×10^-2,9.824519806×10^0,1.104702759×10^-1
4.245830333×10^0,-5.493576050×10^-2,9.819580078×10^0,1.026864624×10^-1
4.255780333×10^0,-2.080673218×10^-2,9.826016693×10^0,9.430389404×10^-2
4.265730333×10^0,-4.640350342×10^-3,9.820927277×10^0,8.502319336×10^-2
4.275680333×10^0,-1.511856079×10^-2,9.815538483×10^0,1.125659180×10^-1
4.285630333×10^0,1.437011719×10^-2,9.824669495×10^0,1.175056458×10^-1
4.295580333×10^0,1.871109009×10^-2,9.833950195×10^0,1.218466187×10^-1
4.305530333×10^0,2.095642090×10^-3,9.831854553×10^0,1.594184875×10^-1
4.315480333×10^0,6.885681152×10^-3,9.818532257×10^0,1.826202393×10^-1
4.325430333×10^0,1.706451416×10^-2,9.813293152×10^0,1.959425354×10^-1
4.335379333×10^0,1.646575928×10^-3,9.828711090×10^0,1.996847534×10^-1
4.345329333×10^0,9.729766846×10^-3,9.835896149×10^0,1.654060364×10^-1
4.355279333×10^0,1.751358032×10^-2,9.832602997×10^0,1.667532349×10^-1
4.365229333×10^0,-2.305206299×10^-2,9.826166382×10^0,1.465452576×10^-1
4.375179333×10^0,-2.260299683×10^-2,9.831106110×10^0,1.324745178×10^-1
4.385129333×10^0,-5.688171387×10^-3,9.820777588×10^0,1.758842468×10^-1
4.395079333×10^0,1.646575928×10^-3,9.823022919×10^0,2.115101624×10^-1
4.405029333×10^0,-2.215393066×10^-2,9.826615448×10^0,2.339634705×10^-1
4.414979333×10^0,1.945953369×10^-3,9.819580078×10^0,2.630030823×10^-1
4.424928333×10^0,4.026626587×10^-2,9.820029144×10^0,2.487826538×10^-1
4.434878333×10^0,6.002517700×10^-2,9.830207977×10^0,2.049238586×10^-1
4.444828333×10^0,2.993774414×10^-4,9.821226654×10^0,1.737886047×10^-1
4.454778333×10^0,-1.901046753×10^-2,9.836794281×10^0,1.242416382×10^-1
4.464728333×10^0,4.400848389×10^-2,9.829160156×10^0,1.312770081×10^-1
4.474678333×10^0,1.631607056×10^-2,9.826615448×10^0,1.004411316×10^-1
4.484628333×10^0,-3.757186890×10^-2,9.827513580×10^0,1.689985657×10^-1
4.494578333×10^0,1.272354126×10^-2,9.829908600×10^0,1.790277100×10^-1
4.504528333×10^0,4.056564331×10^-2,9.833800507×10^0,1.790277100×10^-1
4.514477333×10^0,-6.137237549×10^-3,9.814939728×10^0,1.990859985×10^-1
4.524427333×10^0,2.395019531×10^-3,9.829309845×10^0,2.676434326×10^-1
4.534377333×10^0,1.212478638×10^-2,9.833650818×10^0,2.860551453×10^-1
4.544327333×10^0,2.395019531×10^-3,9.827064514×10^0,2.183958435×10^-1
4.554277333×10^0,2.784210205×10^-2,9.834249573×10^0,2.058219910×10^-1
4.564227333×10^0,-4.340972900×10^-3,9.811496887×10^0,1.618135071×10^-1
4.574177333×10^0,-7.484436035×10^-3,9.823921051×10^0,1.210981750×10^-1
4.584127333×10^0,9.580078125×10^-3,9.823621674×10^0,8.547225952×10^-2
4.594077333×10^0,9.280700684×10^-3,9.834698639×10^0,7.768844604×10^-2
4.604027333×10^0,7.634124756×10^-3,9.825118561×10^0,1.106199646×10^-1
4.613976333×10^0,2.724334717×10^-2,9.832602997×10^0,1.706451416×10^-1
4.623926333×10^0,-8.831634521×10^-3,9.810449066×10^0,1.960922241×10^-1
4.633876333×10^0,-1.212478638×10^-2,9.828711090×10^0,2.013313293×10^-1
4.643826333×10^0,3.891906738×10^-3,9.828411713×10^0,2.110610962×10^-1
4.653776333×10^0,1.496887207×10^-4,9.830207977×10^0,2.317181396×10^-1
4.663726333×10^0,1.332229614×10^-2,9.821376343×10^0,2.222877502×10^-1
4.673676333×10^0,2.020797729×10^-2,9.821526031×10^0,1.697470093×10^-1
4.683626333×10^0,1.841171265×10^-2,9.827962646×10^0,1.475930786×10^-1
4.693576333×10^0,9.280700684×10^-3,9.834698639×10^0,1.559756470×10^-1
4.703525333×10^0,1.796264648×10^-2,9.823172607×10^0,1.784289551×10^-1
4.713475333×10^0,5.688171387×10^-3,9.823471985×10^0,1.883084106×10^-1
4.723425333×10^0,1.062789917×10^-2,9.836644592×10^0,1.531315613×10^-1
4.733375333×10^0,-2.095642090×10^-3,9.828711090×10^0,1.309776306×10^-1
4.743325333×10^0,-1.017883301×10^-2,9.827064514×10^0,1.724414062×10^-1
4.753275333×10^0,-3.891906738×10^-3,9.819430389×10^0,1.806742859×10^-1
4.763225333×10^0,1.886077881×10^-2,9.825118561×10^0,1.878593445×10^-1
4.773175333×10^0,1.332229614×10^-2,9.822573853×10^0,2.001338196×10^-1
4.783125333×10^0,1.017883301×10^-2,9.823771362×10^0,2.008822632×10^-1
4.793075333×10^0,4.026626587×10^-2,9.818083191×10^0,2.526745605×10^-1
4.803024333×10^0,-8.681945801×10^-3,9.821376343×10^0,2.561174011×10^-1
4.812974333×10^0,-1.811233521×10^-2,9.818232880×10^0,2.034269714×10^-1
4.822924333×10^0,1.511856079×10^-2,9.821376343×10^0,1.812730408×10^-1
4.832874333×10^0,2.395019531×10^-2,9.809700623×10^0,1.826202393×10^-1
4.842824333×10^0,-5.388793945×10^-3,9.820478210×10^0,1.707948303×10^-1
4.852774333×10^0,-1.347198486×10^-2,9.832453308×10^0,2.007325745×10^-1
4.862724333×10^0,-6.885681152×10^-3,9.824819183×10^0,1.844165039×10^-1
4.872674333×10^0,-4.790039062×10^-3,9.824519806×10^0,1.733395386×10^-1
4.882624333×10^0,-1.122665405×10^-2,9.821076965×10^0,1.676513672×10^-1
4.892573333×10^0,-2.395019531×10^-3,9.827513580×10^0,1.719923401×10^-1
4.902523333×10^0,3.562591553×10^-2,9.832902374×10^0,1.267863464×10^-1
4.912473333×10^0,1.721420288×10^-2,9.818083191×10^0,1.207987976×10^-1
4.922423375×10^0,1.766326904×10^-2,9.831106110×10^0,1.393601990×10^-1
4.932373375×10^0,1.197509766×10^-2,9.824968872×10^0,2.077679443×10^-1
4.942323375×10^0,-1.167572021×10^-2,9.826765137×10^0,2.390528870×10^-1
4.952273375×10^0,2.215393066×10^-2,9.829609222×10^0,2.216889954×10^-1
4.962223375×10^0,-1.945953369×10^-2,9.823022919×10^0,1.929487610×10^-1
4.972173375×10^0,-2.080673218×10^-2,9.815837860×10^0,1.913021851×10^-1
4.982122375×10^0,9.729766846×10^-3,9.824819183×10^0,1.525328064×10^-1
4.992072375×10^0,-1.362167358×10^-2,9.815837860×10^0,1.766326904×10^-1
5.002022375×10^0,1.526824951×10^-2,9.818681946×10^0,2.010319519×10^-1
5.011972375×10^0,2.963836670×10^-2,9.836345215×10^0,2.213896179×10^-1
5.021922375×10^0,1.661544800×10^-2,9.818681946×10^0,2.582130432×10^-1
5.031872375×10^0,2.784210205×10^-2,9.833950195×10^0,2.487826538×10^-1
5.041822375×10^0,2.275268555×10^-2,9.837393036×10^0,2.330653381×10^-1
5.051772375×10^0,2.155517578×10^-2,9.828711090×10^0,2.580633545×10^-1
5.061722375×10^0,1.152603149×10^-2,9.827363892×10^0,2.137554932×10^-1
5.071672375×10^0,-2.320175171×10^-2,9.833501129×10^0,1.317260742×10^-1
5.081621375×10^0,-5.104385376×10^-2,9.826016693×10^0,7.888595581×10^-2
5.091571375×10^0,-2.320175171×10^-2,9.832303619×10^0,1.362167358×10^-1
5.101521375×10^0,2.993774414×10^-4,9.831106110×10^0,1.441502380×10^-1
5.111471375×10^0,-1.227447510×10^-2,9.838590546×10^0,1.442999268×10^-1
5.121421375×10^0,2.050735474×10^-2,9.820328522×10^0,1.948947144×10^-1
5.131371375×10^0,2.469863892×10^-2,9.818382568×10^0,2.186952209×10^-1
5.141321375×10^0,2.110610962×10^-2,9.829758911×10^0,2.273771667×10^-1
5.151271375×10^0,1.661544800×10^-2,9.820627899×10^0,3.085084534×10^-1
5.161221375×10^0,-4.490661621×10^-4,9.814790039×10^0,3.019221497×10^-1
5.171170375×10^0,1.930984497×10^-2,9.821825409×10^0,2.580633545×10^-1
5.181120375×10^0,3.472778320×10^-2,9.825867004×10^0,1.916015625×10^-1
5.191070375×10^0,2.095642090×10^-2,9.819430389×10^0,1.865121460×10^-1
5.201020375×10^0,2.095642090×10^-3,9.816735992×10^0,1.619631958×10^-1
5.210970375×10^0,7.334747314×10^-3,9.820927277×10^0,1.713935852×10^-1
5.220920375×10^0,-7.484436035×10^-3,9.824070740×10^0,1.773811340×10^-1
5.230870375×10^0,-2.874023438×10^-2,9.822274475×10^0,1.802252197×10^-1
5.240820375×10^0,-1.212478638×10^-2,9.817933502×10^0,2.115101624×10^-1
5.250770375×10^0,-1.197509766×10^-3,9.826914825×10^0,2.183958435×10^-1
5.260720375×10^0,-7.783813477×10^-3,9.840686188×10^0,2.067201233×10^-1
5.270669375×10^0,2.365081787×10^-2,9.840386810×10^0,1.984872437×10^-1
5.280619375×10^0,2.829116821×10^-2,9.828411713×10^0,1.791773987×10^-1
5.290569375×10^0,2.829116821×10^-2,9.834249573×10^0,2.002835083×10^-1
5.300519375×10^0,3.832031250×10^-2,9.826914825×10^0,2.291734314×10^-1
5.310469375×10^0,2.993774414×10^-2,9.825417938×10^0,2.300715637×10^-1
5.320419375×10^0,-2.095642090×10^-3,9.823771362×10^0,1.869612122×10^-1
5.330369375×10^0,-5.837860107×10^-3,9.816885681×10^0,1.658551025×10^-1
5.340319375×10^0,-1.287322998×10^-2,9.830357666×10^0,1.863624573×10^-1
5.350269375×10^0,1.347198486×10^-3,9.826465759×10^0,1.761836243×10^-1
5.360218375×10^0,9.580078125×10^-3,9.826465759×10^0,1.935475159×10^-1
5.370168375×10^0,-4.939727783×10^-3,9.826016693×10^0,2.409988403×10^-1
5.380118375×10^0,2.799179077×10^-2,9.827064514×10^0,2.573149109×10^-1
5.390068375×10^0,3.547622681×10^-2,9.823621674×10^0,2.610571289×10^-1
5.400018375×10^0,4.490661621×10^-3,9.834998016×10^0,2.884501648×10^-1
5.409968375×10^0,-5.538482666×10^-3,9.827363892×10^0,2.791694641×10^-1
5.419918375×10^0,1.841171265×10^-2,9.823022919×10^0,2.266287231×10^-1
5.429868375×10^0,1.137634277×10^-2,9.821526031×10^0,2.335144043×10^-1
5.439818375×10^0,-2.424957275×10^-2,9.822573853×10^0,2.005828857×10^-1
5.449767375×10^0,6.436614990×10^-3,9.821526031×10^0,1.448986816×10^-1
5.459717375×10^0,4.221221924×10^-2,9.824669495×10^0,7.095245361×10^-2
5.469667375×10^0,2.125579834×10^-2,9.827812958×10^0,1.339714050×10^-1
5.479617375×10^0,-1.332229614×10^-2,9.828112335×10^0,1.875599670×10^-1
5.489567375×10^0,-1.092727661×10^-2,9.815089417×10^0,2.517764282×10^-1
5.499517375×10^0,-1.526824951×10^-2,9.807006226×10^0,2.390528870×10^-1
5.509467375×10^0,7.828720093×10^-2,9.831704865×10^0,2.409988403×10^-1
5.519417375×10^0,5.897735596×10^-2,9.838740234×10^0,1.378633118×10^-1
5.529367375×10^0,8.681945801×10^-3,9.828262024×10^0,9.954299927×10^-2
5.539317375×10^0,-5.792953491×10^-2,9.818681946×10^0,3.215313721×10^-1
5.549266375×10^0,-6.137237549×10^-3,9.810898132×10^0,1.850152588×10^-1
5.559216375×10^0,-3.622467041×10^-2,9.814939728×10^0,2.836601257×10^-1
5.569166375×10^0,-1.945953369×10^-2,9.813293152×10^0,2.782713318×10^-1
5.579116375×10^0,-8.981323242×10^-3,9.821226654×10^0,2.996768188×10^-1
5.589066375×10^0,1.212478638×10^-2,9.819430389×10^0,3.122506714×10^-1
5.599016375×10^0,-1.332229614×10^-2,9.811197510×10^0,2.618055725×10^-1
5.608966375×10^0,-1.646575928×10^-3,9.829309845×10^0,2.392025757×10^-1
5.618916375×10^0,9.131011963×10^-3,9.821376343×10^0,2.347119141×10^-1
5.628866375×10^0,4.131408691×10^-2,9.823471985×10^0,2.148033142×10^-1
5.638815375×10^0,1.077758789×10^-2,9.821076965×10^0,2.052232361×10^-1
5.648765375×10^0,1.841171265×10^-2,9.839937744×10^0,2.007325745×10^-1
5.658715375×10^0,1.571731567×10^-2,9.821825409×10^0,2.109114075×10^-1
5.668665375×10^0,-2.484832764×10^-2,9.812395020×10^0,2.568658447×10^-1
5.678615375×10^0,-2.993774414×10^-3,9.826316071×10^0,2.522254944×10^-1
5.688565375×10^0,-3.143463135×10^-3,9.827812958×10^0,2.603086853×10^-1
5.698515375×10^0,2.424957275×10^-2,9.826016693×10^0,2.607577515×10^-1
5.708465375×10^0,1.107696533×10^-2,9.830806732×10^0,2.362088013×10^-1
5.718415375×10^0,-7.334747314×10^-3,9.830806732×10^0,2.424957275×10^-1
5.728364375×10^0,7.933502197×10^-3,9.824370117×10^0,2.740800476×10^-1
5.738314375×10^0,2.724334717×10^-2,9.810449066×10^0,2.863545227×10^-1
5.748264375×10^0,3.098556519×10^-2,9.817783813×10^0,2.803669739×10^-1
5.758214375×10^0,2.125579834×10^-2,9.831106110×10^0,2.808160400×10^-1
5.768164375×10^0,5.388793945×10^-3,9.817334747×10^0,2.404000854×10^-1
5.778114375×10^0,-4.640350342×10^-3,9.829309845×10^0,2.583627319×10^-1
5.788064375×10^0,-1.586700439×10^-2,9.833351440×10^0,2.230361938×10^-1
5.798014375×10^0,-1.646575928×10^-3,9.824968872×10^0,2.341131592×10^-1
5.807964375×10^0,-6.286926270×10^-3,9.828561401×10^0,2.327659607×10^-1
5.817914375×10^0,-1.377136230×10^-2,9.821675720×10^0,2.158511353×10^-1
5.827863375×10^0,1.796264648×10^-2,9.811945953×10^0,2.630030823×10^-1
5.837813375×10^0,-9.280700684×10^-3,9.826914825×10^0,2.869532776×10^-1
5.847763375×10^0,4.340972900×10^-3,9.827663269×10^0,2.809657288×10^-1
5.857713375×10^0,1.092727661×10^-2,9.825567627×10^0,2.558180237×10^-1
5.867663375×10^0,-4.490661621×10^-3,9.828561401×10^0,2.213896179×10^-1
5.877613375×10^0,4.041595459×10^-3,9.814340973×10^0,2.140548706×10^-1
5.887563375×10^0,2.814147949×10^-2,9.820627899×10^0,1.968406677×10^-1
5.897513375×10^0,1.930984497×10^-2,9.829459534×10^0,2.019300842×10^-1
5.907463375×10^0,6.631210327×10^-2,9.834698639×10^0,1.405577087×10^-1
5.917412583×10^0,-2.469863892×10^-2,9.829309845×10^0,2.383044434×10^-1
5.927362583×10^0,-3.427871704×10^-2,9.821076965×10^0,3.103047180×10^-1
5.937312583×10^0,3.173400879×10^-2,9.823471985×10^0,2.592608643×10^-1
5.947262583×10^0,1.496887207×10^-4,9.822124786×10^0,2.778222656×10^-1
5.957212583×10^0,-1.796264648×10^-3,9.817783813×10^0,2.685415649×10^-1
5.967162583×10^0,8.831634521×10^-3,9.821526031×10^0,2.237846375×10^-1
5.977112583×10^0,1.481918335×10^-2,9.826016693×10^0,2.101629639×10^-1
5.987062583×10^0,2.005828857×10^-2,9.818831635×10^0,2.531236267×10^-1
5.997012583×10^0,1.721420288×10^-2,9.824819183×10^0,1.805245972×10^-1
6.006961583×10^0,1.451980591×10^-2,9.830507355×10^0,1.784289551×10^-1
6.016911583×10^0,1.287322998×10^-2,9.826316071×10^0,2.210902405×10^-1
6.026861583×10^0,-5.987548828×10^-3,9.823771362×10^0,2.817141724×10^-1
6.036811583×10^0,-5.837860107×10^-3,9.818232880×10^0,2.796185303×10^-1
6.046761583×10^0,-7.185058594×10^-3,9.812395020×10^0,2.911445618×10^-1
6.056711583×10^0,-1.496887207×10^-3,9.826465759×10^0,2.862048340×10^-1
6.066661583×10^0,-3.442840576×10^-3,9.817783813×10^0,2.573149109×10^-1
6.076611583×10^0,-2.140548706×10^-2,9.817334747×10^0,2.224374390×10^-1
6.086561583×10^0,2.874023438×10^-2,9.834249573×10^0,2.655477905×10^-1
6.096511583×10^0,-2.888992310×10^-2,9.820627899×10^0,2.124082947×10^-1
6.106460583×10^0,2.694396973×10^-3,9.817634125×10^0,2.315684509×10^-1
6.116410583×10^0,8.083190918×10^-3,9.827962646×10^0,2.558180237×10^-1
6.126360583×10^0,1.556762695×10^-2,9.822723541×10^0,2.507286072×10^-1
6.136310583×10^0,2.335144043×10^-2,9.818532257×10^0,2.613565063×10^-1
6.146260583×10^0,1.631607056×10^-2,9.815239105×10^0,2.532733154×10^-1
6.156210583×10^0,1.766326904×10^-2,9.816137238×10^0,2.387535095×10^-1
6.166160583×10^0,6.436614990×10^-3,9.814490662×10^0,2.421963501×10^-1
6.176110583×10^0,-1.062789917×10^-2,9.831704865×10^0,2.195933533×10^-1
6.186060583×10^0,-8.382568359×10^-3,9.825567627×10^0,2.055226135×10^-1
6.196009583×10^0,-3.517684937×10^-2,9.839638367×10^0,3.351530457×10^-1
6.205959583×10^0,2.574645996×10^-2,9.830956421×10^0,2.679428101×10^-1
6.215909583×10^0,3.832031250×10^-2,9.826615448×10^0,2.766247559×10^-1
6.225859583×10^0,1.377136230×10^-2,9.826615448×10^0,2.781216431×10^-1
6.235809583×10^0,-6.137237549×10^-3,9.829459534×10^0,2.052232361×10^-1
6.245759583×10^0,3.113525391×10^-2,9.823172607×10^0,9.220825195×10^-2
6.255709583×10^0,3.487747192×10^-2,9.811496887×10^0,3.887416077×10^-1
6.265659583×10^0,2.439926147×10^-2,9.816286926×10^0,4.875361633×10^-1
6.275609583×10^0,1.541793823×10^-2,9.829609222×10^0,2.665956116×10^-1
6.285559583×10^0,-2.709365845×10^-2,9.816885681×10^0,2.059716797×10^-1
6.295508583×10^0,-2.679428101×10^-2,9.825567627×10^0,1.371148682×10^-1
6.305458583×10^0,2.095642090×10^-3,9.815538483×10^0,2.034269714×10^-1
6.315408583×10^0,1.571731567×10^-2,9.829010468×10^0,2.505789185×10^-1
6.325358583×10^0,-6.182144165×10^-2,9.823322296×10^0,2.197430420×10^-1
6.335308583×10^0,-4.730163574×10^-2,9.817185059×10^0,2.417472839×10^-1
6.345258583×10^0,1.282832336×10^-1,9.840835876×10^0,2.454895020×10^-1
6.355208583×10^0,-3.936813354×10^-2,9.825717316×10^0,2.857557678×10^-1
6.365158583×10^0,4.340972900×10^-3,9.826316071×10^0,3.323089600×10^-1
6.375108583×10^0,4.041595459×10^-2,9.841135254×10^0,2.950364685×10^-1
6.385057583×10^0,3.308120728×10^-2,9.817334747×10^0,2.799179077×10^-1
6.395007583×10^0,2.814147949×10^-2,9.834848328×10^0,3.653901672×10^-1
6.404957583×10^0,-2.395019531×10^-2,9.825268250×10^0,2.650987244×10^-1
6.414907583×10^0,-8.831634521×10^-2,9.811347198×10^0,1.631607056×10^-1
6.424857583×10^0,-4.550537109×10^-2,9.825567627×10^0,2.323168945×10^-1
6.434807583×10^0,3.951782227×10^-2,9.828860779×10^0,2.191442871×10^-1
6.444757583×10^0,-4.640350342×10^-3,9.813293152×10^0,1.776805115×10^-1
6.454707583×10^0,-3.083587646×10^-2,9.816286926×10^0,1.797761536×10^-1
6.464657583×10^0,-4.041595459×10^-3,9.811646576×10^0,2.556683350×10^-1
6.474606583×10^0,6.541397095×10^-2,9.827663269×10^0,2.005828857×10^-1
6.484556583×10^0,-5.583389282×10^-2,9.818232880×10^0,7.155120850×10^-2
6.494506583×10^0,4.610412598×10^-2,9.835596771×10^0,1.023870850×10^-1
6.504456583×10^0,6.032455444×10^-2,9.826316071×10^0,2.390528870×10^-1
