"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.661889583×10^-1,-7.317533112×10^0,8.440348206×10^0,-4.808001709×10^0
9.761389583×10^-1,-5.580545197×10^0,7.751181335×10^0,-1.613644409×10^0
9.860889583×10^-1,-5.101541290×10^0,7.414082336×10^0,-6.596781921×10^-1
9.960389583×10^-1,-4.855752411×10^0,7.309449921×10^0,-9.319619751×10^-1
1.005989958×10^0,-4.842879181×10^0,6.649172974×10^0,-7.438032532×10^-1
1.015939958×10^0,-4.913083191×10^0,6.332731018×10^0,-2.167492676×10^-1
1.025889958×10^0,-4.823868713×10^0,5.563480682×10^0,7.933502197×10^-3
1.035839958×10^0,-4.904251556×10^0,5.114264832×10^0,1.695973206×10^-1
1.045789958×10^0,-4.800966339×10^0,5.196294250×10^0,2.534230042×10^-1
1.055739958×10^0,-4.603975983×10^0,5.288203125×10^0,5.047503662×10^-1
1.065689958×10^0,-4.707560577×10^0,5.151986389×10^0,3.766168213×10^-1
1.075639958×10^0,-4.570595398×10^0,5.136867828×10^0,2.212399292×10^-1
1.085589958×10^0,-4.476141815×10^0,5.688770142×10^0,6.912625122×10^-1
1.095539958×10^0,-4.762346649×10^0,5.705984344×10^0,3.697311401×10^-2
1.105489958×10^0,-5.013224945×10^0,5.757477264×10^0,-8.204438782×10^-1
1.115439958×10^0,-4.877906342×10^0,6.168522491×10^0,-7.021897888×10^-1
1.125389958×10^0,-4.985532532×10^0,6.301895142×10^0,-4.508624268×10^-1
1.135340958×10^0,-5.182223511×10^0,6.248156891×10^0,-5.501060486×10^-1
1.145290958×10^0,-5.363945618×10^0,6.734196167×10^0,-6.017486572×10^-1
1.155240958×10^0,-5.616919556×10^0,6.790778503×10^0,-9.566606140×10^-1
1.165190958×10^0,-6.213429108×10^0,7.275320892×10^0,-1.674268341×10^0
1.175140958×10^0,-6.678362274×10^0,8.249195709×10^0,-1.725012817×10^0
1.185090958×10^0,-7.063960419×10^0,8.614436188×10^0,-1.984423370×10^0
1.195040958×10^0,-7.707621918×10^0,9.235045624×10^0,-2.537223816×10^0
1.204990958×10^0,-8.112679596×10^0,9.635612640×10^0,-2.440524902×10^0
1.214940958×10^0,-8.276738434×10^0,9.448801117×10^0,-2.233355713×10^0
1.224890958×10^0,-8.197852478×10^0,9.765692139×10^0,-1.783391418×10^0
1.234840958×10^0,-7.663613434×10^0,1.011611343×10^1,-1.378633118×10^0
1.244790958×10^0,-7.325466614×10^0,1.022583527×10^1,-1.246607666×10^0
1.254740958×10^0,-7.356901245×10^0,1.040875488×10^1,-1.203796692×10^0
1.264691958×10^0,-7.413932648×10^0,1.011566437×10^1,-1.018032990×10^0
1.274641958×10^0,-7.422913971×10^0,8.862320709×10^0,-7.412585449×10^-1
1.284591958×10^0,-7.103328552×10^0,8.512049103×10^0,-6.685098267×10^-1
1.294541958×10^0,-5.589077454×10^0,9.239536285×10^0,1.835932159×10^0
1.304491958×10^0,-5.232069855×10^0,8.699459381×10^0,2.961441650×10^0
1.314441958×10^0,-5.576353912×10^0,7.983498230×10^0,2.183060303×10^0
1.324391958×10^0,-5.540877686×10^0,7.789351959×10^0,9.779164124×10^-1
1.334341958×10^0,-5.617218933×10^0,7.869734802×10^0,5.059478760×10^-2
1.344291958×10^0,-5.110223236×10^0,7.804171143×10^0,-8.158035278×10^-1
1.354241958×10^0,-4.308041382×10^0,7.286846924×10^0,-1.757195892×10^0
1.364191958×10^0,-3.668870544×10^0,6.728358307×10^0,-1.443598022×10^0
1.374141958×10^0,-3.097808075×10^0,6.856791229×10^0,-9.834548950×10^-2
1.384092958×10^0,-3.153492279×10^0,7.341034241×10^0,8.575666809×10^-1
1.394042958×10^0,-3.176394653×10^0,7.791746979×10^0,1.054257660×10^0
1.403992958×10^0,-3.703298950×10^0,7.607180786×10^0,1.205293579×10^0
1.413942958×10^0,-4.692442017×10^0,6.940616913×10^0,8.390052795×10^-1
1.423892958×10^0,-5.293891296×10^0,5.774990845×10^0,-6.361770630×10^-2
1.433842958×10^0,-5.253325653×10^0,5.159021759×10^0,5.050497437×10^-1
1.443792958×10^0,-4.918172607×10^0,4.605772247×10^0,1.771715698×10^0
1.453742958×10^0,-4.156855774×10^0,4.398153992×10^0,2.893183594×10^0
1.463692958×10^0,-2.984493713×10^0,4.260440369×10^0,3.084036713×10^0
1.473642958×10^0,-1.966760101×10^0,5.015320587×10^0,4.160597992×10^0
1.483592958×10^0,-1.600172424×10^0,6.014792175×10^0,3.264411621×10^0
1.493542958×10^0,-7.244934082×10^-1,6.819967804×10^0,2.104473724×10^0
1.503492958×10^0,6.915618896×10^-2,6.668632507×10^0,1.362915802×10^0
1.513443958×10^0,-8.532257080×10^-3,5.442382507×10^0,1.689237213×10^0
1.523393958×10^0,-1.244062958×10^0,4.533921661×10^0,8.385562134×10^-1
1.533343958×10^0,-3.313958588×10^0,4.085903320×10^0,7.967930603×10^-1
1.543293958×10^0,-4.733905792×10^0,3.358715515×10^0,4.420307922×10^-1
1.553243958×10^0,-4.576433258×10^0,2.923271027×10^0,1.444496155×10^0
1.563193958×10^0,-4.976251831×10^0,3.044518890×10^0,4.044589233×10^-1
1.573143958×10^0,-5.113666077×10^0,3.417842560×10^0,-1.097817078×10^0
1.583093958×10^0,-4.492457886×10^0,3.744463348×10^0,2.604583740×10^-1
1.593043958×10^0,-3.083887024×10^0,3.418441315×10^0,7.484436035×10^-1
1.602993958×10^0,-1.211879883×10^0,3.203188934×10^0,4.382885742×10^-1
1.612943958×10^0,-4.176315308×10^-2,2.378703461×10^0,-8.800199890×10^-1
1.622893958×10^0,2.493814087×10^-1,2.115251312×10^0,-9.098080444×10^-1
1.632843958×10^0,-8.671467590×10^-1,4.825664978×10^0,-1.748064880×10^0
1.642794958×10^0,-9.589059448×10^0,2.406815002×10^1,-6.444099426×10^-1
1.652744958×10^0,-1.164069305×10^1,4.472085251×10^1,2.167642365×10^0
1.662694958×10^0,2.391097687×10^1,4.201642639×10^1,-6.326144714×10^0
1.672644958×10^0,3.889421906×10^1,2.727448242×10^1,-4.077670441×10^0
1.682594958×10^0,1.317530182×10^1,7.501650238×10^0,4.312532043×10^-1
1.692544958×10^0,-1.358724518×10^0,4.397106171×10^0,2.085014191×10^0
1.702494958×10^0,-9.807006226×10^0,6.849157104×10^0,8.589887238×10^0
1.712444958×10^0,-1.267653900×10^1,7.346722412×10^0,1.171329208×10^1
1.722394958×10^0,-5.574407959×10^0,7.998467102×10^0,6.837032318×10^0
1.732344958×10^0,9.553134155×10^-1,9.406738586×10^0,3.222798157×10^0
1.742294958×10^0,1.870360565×10^0,1.073043594×10^1,1.770667877×10^0
1.752245958×10^0,6.280938721×10^-1,1.138472534×10^1,4.064048767×10^-1
1.762195958×10^0,-1.038839722×10^-1,1.099059494×10^1,-1.078656921×10^0
1.772145958×10^0,-9.020242310×10^-1,1.036878799×10^1,-2.925516357×10^0
1.782095958×10^0,-3.875440979×10^-1,1.004052063×10^1,-3.756588135×10^0
1.792045958×10^0,1.816921692×10^0,9.977052612×10^0,-2.415526886×10^0
1.801995958×10^0,3.206931152×10^0,1.400951706×10^1,-3.155138855×10^0
1.811945958×10^0,-1.116977234×10^0,1.774814255×10^1,-3.519481201×10^0
1.821895958×10^0,-3.517834625×10^0,1.787567734×10^1,-1.196611633×10^0
1.831845958×10^0,-1.728755035×10^0,1.625305161×10^1,1.908830566×10^0
1.841795958×10^0,-5.797444153×10^-1,1.445633789×10^1,3.040327606×10^0
1.851745958×10^0,-2.163002014×10^-1,1.370295456×10^1,2.571352844×10^0
1.861695958×10^0,3.234773254×10^-1,1.351464615×10^1,2.096091156×10^0
1.871646958×10^0,8.581654358×10^-1,1.324670334×10^1,1.608704681×10^0
1.881596958×10^0,1.033600616×10^0,1.258358231×10^1,1.241069183×10^0
1.891546958×10^0,9.900411987×10^-1,1.159683426×10^1,9.398954773×10^-1
1.901496958×10^0,8.792715454×10^-1,1.046922913×10^1,7.415579224×10^-1
1.911446958×10^0,1.221909027×10^0,9.359886017×10^0,8.922944641×10^-1
1.921396958×10^0,2.062111816×10^0,8.861272888×10^0,1.287173309×10^0
1.931346958×10^0,2.757116547×10^0,8.965605927×10^0,1.856289825×10^0
1.941296958×10^0,3.187920685×10^0,9.391769714×10^0,2.193089447×10^0
1.951246958×10^0,3.382965088×10^0,9.809550934×10^0,1.939666443×10^0
1.961196958×10^0,3.701951752×10^0,1.022778122×10^1,1.560355225×10^0
1.971146958×10^0,4.002526703×10^0,1.009321106×10^1,1.271755371×10^0
1.981096958×10^0,4.095483398×10^0,9.849218445×10^0,9.430389404×10^-1
1.991047958×10^0,4.196523285×10^0,9.751471710×10^0,7.677534485×10^-1
2.000997958×10^0,4.525688782×10^0,9.749076691×10^0,8.402027893×10^-1
2.010947958×10^0,4.701423340×10^0,1.005878265×10^1,8.794212341×10^-1
2.020897958×10^0,4.344415741×10^0,1.056263489×10^1,9.131011963×10^-1
2.030847958×10^0,3.441942444×10^0,1.095167587×10^1,5.852828979×10^-1
2.040797958×10^0,2.088606720×10^0,1.137709122×10^1,4.751119995×10^-1
2.050747958×10^0,7.424560547×10^-1,1.135733231×10^1,8.434959412×10^-1
2.060697958×10^0,-5.092410278×10^-1,1.130628845×10^1,2.844085693×10^-1
2.070647958×10^0,-1.389710083×10^0,1.090212891×10^1,-3.038681030×10^-2
2.080597958×10^0,-1.614542542×10^0,1.021805145×10^1,-7.454498291×10^-2
2.090547958×10^0,-1.345252533×10^0,9.769584045×10^0,5.044509888×10^-2
2.100497958×10^0,-1.298549652×10^0,8.302484894×10^0,-5.337899780×10^-1
2.110447958×10^0,-8.652008057×10^-1,7.382647705×10^0,-1.884580994×10^0
2.120398958×10^0,-1.025218048×10^0,6.374494171×10^0,-2.915038147×10^0
2.130348958×10^0,-1.592238922×10^0,5.680237885×10^0,-3.194357300×10^0
2.140298958×10^0,-1.509311371×10^0,5.280419312×10^0,-3.139870605×10^0
2.150248958×10^0,-1.128952332×10^0,4.685406647×10^0,-3.538192291×10^0
2.160198958×10^0,-5.737568665×10^-1,4.444258118×10^0,-3.935166779×10^0
2.170148958×10^0,-1.483415222×10^-1,4.325554962×10^0,-4.130959625×10^0
2.180098958×10^0,2.803669739×10^-1,4.141437836×10^0,-4.072581024×10^0
2.190048958×10^0,6.134243774×10^-1,3.827540588×10^0,-4.086651764×10^0
2.199998958×10^0,8.649014282×10^-1,3.231629791×10^0,-4.778962097×10^0
2.209948958×10^0,7.689509583×10^-1,2.541265411×10^0,-5.573360138×10^0
2.219898958×10^0,7.171586609×10^-1,2.190095673×10^0,-6.568640442×10^0
2.229848958×10^0,6.951544189×10^-1,2.446512451×10^0,-7.398814087×10^0
2.239799958×10^0,5.656736755×10^-1,3.044967957×10^0,-7.921377411×10^0
2.249749958×10^0,5.478607178×10^-1,3.763024750×10^0,-7.631280670×10^0
2.259699958×10^0,6.393205261×10^-1,4.568948822×10^0,-7.636968842×10^0
2.269649958×10^0,3.311114502×10^-1,5.459147644×10^0,-7.430248718×10^0
2.279599958×10^0,-7.156617737×10^-1,7.098837891×10^0,-6.533762970×10^0
2.289549958×10^0,-2.083816681×10^0,9.674681396×10^0,-5.683680725×10^0
2.299499958×10^0,-2.711611176×10^0,1.273641449×10^1,-5.201233978×10^0
2.309449958×10^0,-2.428549805×10^0,1.577943649×10^1,-4.904101868×10^0
2.319399958×10^0,-1.308429108×10^0,1.808015213×10^1,-4.885839844×10^0
2.329349958×10^0,-3.577560425×10^-2,1.780262924×10^1,-5.060975647×10^0
2.339299958×10^0,2.764750671×10^-1,1.446247513×10^1,-5.340594177×10^0
2.349249958×10^0,-2.055226135×10^-1,1.018332367×10^1,-6.459966431×10^0
2.359199958×10^0,-2.206411743×10^-1,6.918313293×10^0,-8.342751160×10^0
2.369150958×10^0,4.439767456×10^-1,4.588857422×10^0,-1.132514923×10^1
2.379100958×10^0,9.879455566×10^-1,3.241060181×10^0,-1.243494141×10^1
2.389050958×10^0,3.670367432×10^-1,4.734953613×10^0,-9.239386597×10^0
2.399000958×10^0,-2.903961182×10^-2,7.904761963×10^0,-6.941964111×10^0
2.408950958×10^0,5.054988098×10^-1,1.200802917×10^1,-5.615871735×10^0
2.418900958×10^0,2.060764618×10^0,1.571956100×10^1,-3.193908234×10^0
2.428850958×10^0,4.629722443×10^0,1.727407837×10^1,9.234297180×10^-1
2.438800958×10^0,6.810537415×10^0,1.500060608×10^1,5.569917297×10^0
2.448750958×10^0,7.119195557×10^0,1.252759872×10^1,7.367080078×10^0
2.458701208×10^0,5.429509277×10^0,1.205368423×10^1,6.400240631×10^0
2.468651208×10^0,3.210523682×10^0,1.167676804×10^1,4.772974548×10^0
2.478601208×10^0,4.233197021×10^-1,1.042611877×10^1,3.003803558×10^0
2.488551208×10^0,-2.103276215×10^0,8.880433044×10^0,8.867559814×10^-1
2.498502208×10^0,-3.319946136×10^0,7.560028839×10^0,-1.178948364×10^0
2.508452208×10^0,-3.366050262×10^0,6.741830292×10^0,-2.745440826×10^0
2.518402208×10^0,-2.678380280×10^0,6.142326965×10^0,-3.275638275×10^0
2.528352208×10^0,-1.902543640×10^0,5.836812286×10^0,-2.878663788×10^0
2.538302208×10^0,-1.031654663×10^0,5.925877075×10^0,-2.176473999×10^0
2.548252208×10^0,-2.683918762×10^-1,6.326144714×10^0,-1.864223328×10^0
2.558202208×10^0,5.824388123×10^-1,6.899452515×10^0,-1.877994690×10^0
2.568152208×10^0,1.716929626×10^0,7.707771606×10^0,-1.190923462×10^0
2.578102208×10^0,3.131038971×10^0,8.773405609×10^0,1.468446350×10^-1
2.588052208×10^0,4.243525543×10^0,9.676477661×10^0,1.328487396×10^0
2.598002208×10^0,4.230053558×10^0,1.085467758×10^1,2.244432678×10^0
2.607952208×10^0,2.998414764×10^0,1.274599457×10^1,2.530936890×10^0
2.617903208×10^0,2.410138092×10^0,1.364412689×10^1,2.169288940×10^0
2.627853208×10^0,1.820364532×10^0,1.136002670×10^1,1.632056122×10^0
2.637803208×10^0,7.993377686×10^-2,8.503217468×10^0,7.316784668×10^-1
2.647753208×10^0,-1.179547119×10^0,6.830446014×10^0,4.111949158×10^-1
2.657703208×10^0,-1.141975250×10^0,6.296955414×10^0,1.898052979×10^-1
2.667653208×10^0,-2.586621094×10^-1,6.469097443×10^0,-2.426454163×10^-1
2.677603208×10^0,6.177653503×10^-1,6.783294067×10^0,-5.381309509×10^-1
2.687553208×10^0,1.076561279×10^0,7.213948517×10^0,-5.914201355×10^-1
2.697503208×10^0,1.569037170×10^0,7.509134674×10^0,-5.625302124×10^-1
2.707453208×10^0,2.005379791×10^0,7.703280945×10^0,-4.186793518×10^-1
2.717403208×10^0,2.034269714×10^0,7.909102936×10^0,-1.541793823×10^-2
2.727353208×10^0,1.830842743×10^0,8.224197693×10^0,4.261637878×10^-1
2.737303208×10^0,1.283131714×10^0,8.549321594×10^0,8.246351624×10^-1
2.747254208×10^0,5.171745300×10^-1,8.930429077×10^0,1.198557587×10^0
2.757204208×10^0,1.008901978×10^-1,9.225914612×10^0,8.322692871×10^-1
2.767154208×10^0,-3.454815674×10^-1,9.625134430×10^0,-7.783813477×10^-3
2.777104208×10^0,-7.445516968×10^-1,1.011731094×10^1,-7.863148499×10^-1
2.787054208×10^0,-8.256829834×10^-1,1.051323761×10^1,-1.046174469×10^0
2.797004208×10^0,-7.158114624×10^-1,1.112845825×10^1,-9.262738037×10^-1
2.806954208×10^0,-4.402345276×10^-1,1.216131042×10^1,-5.448669434×10^-1
2.816904208×10^0,-2.110610962×10^-2,1.296753387×10^1,-4.373904419×10^-1
2.826854208×10^0,2.829116821×10^-1,1.306632843×10^1,-6.180647278×10^-1
2.836804208×10^0,1.703457642×10^-1,1.300914734×10^1,-7.396119690×10^-1
2.846754208×10^0,2.535726929×10^-1,1.278685959×10^1,-1.186881866×10^0
2.856705208×10^0,3.860472107×10^-1,1.243643829×10^1,-1.700463867×10^0
2.866655208×10^0,5.381309509×10^-1,1.230486191×10^1,-1.565893707×10^0
2.876605208×10^0,5.700146484×10^-1,1.221804245×10^1,-6.837780762×10^-1
2.886555208×10^0,6.089337158×10^-1,1.256621841×10^1,8.861572266×10^-2
2.896505208×10^0,6.577322388×10^-1,1.343201797×10^1,5.688171387×10^-1
2.906455208×10^0,9.072633362×10^-1,1.455094116×10^1,6.450086975×10^-1
2.916405208×10^0,1.075363770×10^0,1.519654861×10^1,1.022224274×10^0
2.926355208×10^0,1.090182953×10^0,1.502455627×10^1,2.000440063×10^0
2.936305208×10^0,7.554789734×10^-1,1.393018204×10^1,2.215692444×10^0
2.946255208×10^0,3.320095825×10^-1,1.269944138×10^1,1.752106476×10^0
2.956205208×10^0,3.698808289×10^-1,1.153501282×10^1,1.152303772×10^0
2.966156208×10^0,7.099736023×10^-1,1.063313828×10^1,6.686595154×10^-1
2.976106208×10^0,1.034049683×10^0,9.962981873×10^0,1.022823029×10^0
2.986056208×10^0,1.434766388×10^0,9.544751587×10^0,1.461410980×10^0
2.996006208×10^0,2.065704346×10^0,1.002345612×10^1,1.558259583×10^0
3.005956208×10^0,2.577041016×10^0,1.075588303×10^1,1.592687988×10^0
3.015906208×10^0,3.079995117×10^0,1.115764755×10^1,1.281036072×10^0
3.025856208×10^0,3.331322479×10^0,1.111333969×10^1,1.205742645×10^0
3.035806208×10^0,3.600013733×10^0,1.052970337×10^1,1.277742920×10^0
3.045756208×10^0,3.934268646×10^0,9.845176849×10^0,1.355730743×10^0
3.055706208×10^0,4.486320648×10^0,9.467512207×10^0,1.330583038×10^0
3.065656208×10^0,5.413193207×10^0,9.554631042×10^0,1.293310547×10^0
3.075606208×10^0,6.070027313×10^0,1.010817993×10^1,1.001417542×10^0
3.085557208×10^0,6.016438751×10^0,1.064990341×10^1,1.981878662×10^-1
3.095507208×10^0,4.894821167×10^0,1.134386032×10^1,-8.774752808×10^-1
3.105457208×10^0,2.618953857×10^0,1.207643692×10^1,-8.797206116×10^-1
3.115407208×10^0,9.165440369×10^-1,1.212044540×10^1,-8.397537231×10^-2
3.125357208×10^0,-4.971162415×10^-1,1.179202835×10^1,7.569758606×10^-1
3.135307208×10^0,-1.814826050×10^0,1.160776154×10^1,1.434916077×10^0
3.145257208×10^0,-3.201692047×10^0,1.008872040×10^1,1.200653229×10^0
3.155207208×10^0,-3.901486816×10^0,8.156388702×10^0,2.965333557×10^-1
3.165157208×10^0,-3.849694519×10^0,6.370602264×10^0,-8.731343079×10^-1
3.175107208×10^0,-3.435206451×10^0,4.998405762×10^0,-1.284029846×10^0
3.185057208×10^0,-2.827619934×10^0,4.307891693×10^0,-1.694925385×10^0
3.195008208×10^0,-1.704355774×10^0,4.040248260×10^0,-2.658321991×10^0
3.204958208×10^0,-5.771997070×10^-1,4.233945465×10^0,-3.202290802×10^0
3.214908208×10^0,1.055305481×10^-1,4.540208588×10^0,-3.261417847×10^0
3.224858208×10^0,4.179309082×10^-1,4.721781006×10^0,-3.070265350×10^0
3.234808208×10^0,7.996371460×10^-1,4.946314087×10^0,-2.592159576×10^0
3.244758208×10^0,1.652563477×10^0,5.235961761×10^0,-2.752625885×10^0
3.254708208×10^0,2.185305634×10^0,5.159171448×10^0,-3.371439056×10^0
3.264658208×10^0,2.417622528×10^0,4.717140656×10^0,-4.262536011×10^0
3.274608208×10^0,2.258054352×10^0,4.296814728×10^0,-5.496719513×10^0
3.284558208×10^0,1.369053040×10^0,4.264182587×10^0,-6.770570526×10^0
