"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.074662417×10^0,4.914962947×10^-1,-2.427227199×10^-1,7.227522135×10^-2
3.084612417×10^0,5.340093970×10^-1,-3.290753067×10^-1,8.081100136×10^-2
3.094562417×10^0,5.313115716×10^-1,-3.585051000×10^-1,5.348297581×10^-2
3.104512417×10^0,4.960816801×10^-1,-3.268650174×10^-1,3.501651110×10^-3
3.114463417×10^0,4.503120482×10^-1,-2.757089138×10^-1,-3.217165917×10^-2
3.124413417×10^0,3.941075504×10^-1,-2.443391979×10^-1,-4.472925514×10^-2
3.134362917×10^0,3.463669121×10^-1,-2.138715684×10^-1,-4.660518467×10^-2
3.144312917×10^0,3.228364587×10^-1,-2.062127739×10^-1,-5.011681467×10^-2
3.154262917×10^0,3.200311065×10^-1,-1.973662972×10^-1,-6.691017747×10^-2
3.164212917×10^0,3.324303925×10^-1,-2.069999874×10^-1,-7.534807175×10^-2
3.174163917×10^0,3.647473156×10^-1,-2.230362147×10^-1,-6.600224227×10^-2
3.184113917×10^0,4.079351723×10^-1,-2.400157750×10^-1,-4.661572725×10^-2
3.194063917×10^0,4.401482344×10^-1,-2.350487113×10^-1,-2.076495625×10^-2
3.204013917×10^0,4.648887813×10^-1,-2.579698563×10^-1,2.428362379×10^-3
3.213963917×10^0,4.711626470×10^-1,-3.339093626×10^-1,1.110893581×10^-2
3.223913917×10^0,4.565686285×10^-1,-4.074921906×10^-1,3.397459164×10^-3
3.233864917×10^0,4.214934707×10^-1,-4.127508700×10^-1,-1.716667041×10^-2
3.243814917×10^0,3.722424805×10^-1,-3.619680703×10^-1,-4.129916430×10^-2
3.253764917×10^0,3.240458965×10^-1,-2.986420989×10^-1,-5.742034316×10^-2
3.263714917×10^0,2.929076254×10^-1,-2.669264972×10^-1,-6.041563675×10^-2
3.273664917×10^0,2.715953887×10^-1,-2.916166782×10^-1,-6.870765239×10^-2
3.283614917×10^0,2.457181215×10^-1,-3.104988635×10^-1,-8.766435087×10^-2
3.293565917×10^0,2.029639930×10^-1,-3.069110811×10^-1,-1.028579473×10^-1
3.303515917×10^0,1.663378179×10^-1,-3.027030528×10^-1,-1.211818755×10^-1
3.313465917×10^0,1.578814834×10^-1,-2.803090811×10^-1,-1.365355253×10^-1
3.323415917×10^0,1.634990424×10^-1,-2.157511115×10^-1,-1.401879787×10^-1
3.333365917×10^0,1.902385056×10^-1,-1.409013718×10^-1,-1.330232769×10^-1
3.343315917×10^0,2.196476907×10^-1,-1.259356141×10^-1,-1.327894032×10^-1
3.353266917×10^0,2.326665521×10^-1,-1.733169705×10^-1,-1.177145839×10^-1
3.363216917×10^0,2.334958762×10^-1,-2.550402284×10^-1,-9.194453061×10^-2
3.373166917×10^0,2.289583832×10^-1,-3.180234432×10^-1,-6.298451126×10^-2
3.383116917×10^0,2.226555645×10^-1,-3.402241468×10^-1,-4.868734255×10^-2
3.393066917×10^0,2.069604993×10^-1,-3.281933367×10^-1,-5.845528468×10^-2
3.403016917×10^0,1.783890575×10^-1,-2.802714109×10^-1,-8.781720698×10^-2
3.412967917×10^0,1.445405483×10^-1,-2.222880125×10^-1,-1.174169108×10^-1
3.422917917×10^0,1.189848408×10^-1,-2.028110772×10^-1,-1.277978867×10^-1
3.432867917×10^0,1.018961370×10^-1,-2.327719033×10^-1,-1.046070904×10^-1
3.442817917×10^0,8.945161849×10^-2,-2.677562833×10^-1,-8.097150177×10^-2
3.452767917×10^0,8.975947648×10^-2,-2.819248438×10^-1,-6.058394164×10^-2
3.462717917×10^0,1.095735356×10^-1,-3.087554872×10^-1,-6.262729317×10^-2
3.472668917×10^0,1.596279144×10^-1,-3.513740301×10^-1,-8.691772074×10^-2
3.482618917×10^0,2.039138824×10^-1,-3.879188001×10^-1,-1.170359179×10^-1
3.492568917×10^0,2.265622020×10^-1,-3.562064171×10^-1,-1.310526580×10^-1
3.502518917×10^0,2.313377410×10^-1,-2.605032325×10^-1,-1.364193261×10^-1
3.512468917×10^0,2.054683268×10^-1,-1.411531419×10^-1,-1.427161098×10^-1
3.522418917×10^0,1.542989165×10^-1,-5.502417311×10^-2,-1.454712451×10^-1
3.532369917×10^0,1.063335165×10^-1,-4.852083046×10^-3,-1.493221819×10^-1
3.542319917×10^0,7.140401751×10^-2,-3.916157410×10^-3,-1.515333503×10^-1
3.552269917×10^0,6.486701965×10^-2,-4.364226386×10^-2,-1.517962068×10^-1
3.562219917×10^0,9.194076061×10^-2,-1.205508560×10^-1,-1.516538560×10^-1
3.572169917×10^0,1.418342888×10^-1,-1.852547377×10^-1,-1.493941694×10^-1
3.582119917×10^0,1.898053885×10^-1,-2.191607058×10^-1,-1.369785964×10^-1
3.592069917×10^0,2.180013359×10^-1,-2.312077880×10^-1,-1.051295921×10^-1
3.602020917×10^0,2.226343900×10^-1,-2.384317517×10^-1,-7.122420520×10^-2
3.611970917×10^0,2.104421705×10^-1,-2.406416386×10^-1,-4.436089844×10^-2
3.621920917×10^0,1.886246502×10^-1,-2.248230726×10^-1,-3.008653224×10^-2
3.631870917×10^0,1.530725211×10^-1,-1.787370741×10^-1,-1.468121260×10^-2
3.641820917×10^0,1.235522702×10^-1,-1.072057486×10^-1,-6.598565262×10^-3
3.651770917×10^0,1.106263548×10^-1,-5.218963698×10^-2,-1.693322882×10^-2
3.661721917×10^0,1.068987250×10^-1,-3.790044785×10^-2,-4.656781629×10^-2
3.671671917×10^0,1.117323637×10^-1,-7.441664487×10^-2,-8.703029156×10^-2
3.681621917×10^0,1.180314124×10^-1,-1.539185643×10^-1,-1.202821434×10^-1
3.691571917×10^0,1.190910861×10^-1,-2.301238626×10^-1,-1.262002289×10^-1
3.701521917×10^0,1.291991174×10^-1,-2.724964321×10^-1,-1.090013087×10^-1
3.711471917×10^0,1.568547189×10^-1,-2.782869339×10^-1,-7.068214566×10^-2
3.721422917×10^0,1.967410147×10^-1,-2.706233263×10^-1,-2.667089924×10^-2
3.731372917×10^0,2.203973532×10^-1,-2.522571087×10^-1,1.124779461×10^-3
3.741322917×10^0,2.294745892×10^-1,-2.315044999×10^-1,1.064147614×10^-2
3.751272917×10^0,2.266162187×10^-1,-2.030230612×10^-1,-1.620783238×10^-3
3.761222917×10^0,2.041653246×10^-1,-1.397255808×10^-1,-3.475952893×10^-2
3.771172917×10^0,1.717008650×10^-1,-3.334055096×10^-2,-6.837447733×10^-2
3.781123917×10^0,1.402977705×10^-1,8.073513955×10^-2,-6.624668092×10^-2
3.791073917×10^0,1.175378710×10^-1,1.476995200×10^-1,-3.617666289×10^-2
3.801023917×10^0,1.072388142×10^-1,1.169818118×10^-1,4.603755660×10^-3
3.810973917×10^0,1.140053719×10^-1,9.484913200×10^-3,5.429301411×10^-2
3.820923917×10^0,1.262881309×10^-1,-1.348915398×10^-1,1.043548733×10^-1
3.830873917×10^0,1.121536717×10^-1,-2.306745350×10^-1,1.338701546×10^-1
3.840824917×10^0,6.625249982×10^-2,-2.264711559×10^-1,1.654919684×10^-1
3.850774917×10^0,1.584871113×10^-2,-1.524280906×10^-1,1.807020754×10^-1
3.860724917×10^0,-3.988584504×10^-2,-8.804082870×10^-2,1.645918489×10^-1
3.870674917×10^0,-9.610544145×10^-2,-7.253670692×10^-2,1.291198730×10^-1
3.880624917×10^0,-1.330374330×10^-1,-1.037563235×10^-1,7.142937183×10^-2
3.890574917×10^0,-1.447284371×10^-1,-1.409199387×10^-1,6.338518113×10^-3
3.900525917×10^0,-1.220035478×10^-1,-2.038492709×10^-1,-3.928159177×10^-2
3.910475917×10^0,-7.782915980×10^-2,-2.873409688×10^-1,-6.609429419×10^-2
3.920425917×10^0,-4.990263283×10^-2,-3.498065472×10^-1,-5.605444685×10^-2
3.930375917×10^0,-3.108899482×10^-2,-3.641197085×10^-1,-1.844182797×10^-2
3.940325917×10^0,-1.828282326×10^-2,-3.355340660×10^-1,1.094666030×10^-2
3.950275917×10^0,-1.257620007×10^-2,-2.512857616×10^-1,2.393782511×10^-2
3.960226917×10^0,-1.772521995×10^-2,-1.119362265×10^-1,4.079369456×10^-2
3.970176917×10^0,-2.552428655×10^-2,5.927067995×10^-2,4.238200560×10^-2
3.980126917×10^0,-1.211254392×10^-2,1.936746389×10^-1,3.309217468×10^-2
3.990076917×10^0,3.013770655×10^-2,2.038596272×10^-1,1.739577018×10^-2
4.000026917×10^0,8.791792393×10^-2,9.996326268×10^-2,4.281986039×10^-4
4.009976917×10^0,1.618275642×10^-1,-1.018798426×10^-1,-2.895818464×10^-2
4.019927917×10^0,2.487696558×10^-1,-3.185915649×10^-1,-5.222085863×10^-2
4.029877917×10^0,3.249027729×10^-1,-4.412935078×10^-1,-5.683478341×10^-2
4.039827917×10^0,3.797007799×10^-1,-4.814029336×10^-1,-5.478718504×10^-2
4.049777917×10^0,4.123063982×10^-1,-4.228315055×10^-1,-4.103808478×10^-2
4.059727917×10^0,4.010309279×10^-1,-3.335709870×10^-1,-3.432899714×10^-3
4.069677917×10^0,3.359683156×10^-1,-2.998990715×10^-1,2.189003304×10^-2
4.079628917×10^0,2.398102134×10^-1,-2.806583047×10^-1,2.254935727×10^-2
4.089578917×10^0,1.310144812×10^-1,-2.595309019×10^-1,2.356428839×10^-2
4.099528917×10^0,3.736490756×10^-2,-2.475968748×10^-1,1.122707687×10^-2
4.109478917×10^0,-4.575101659×10^-2,-2.853911221×10^-1,9.799399413×10^-5
4.119428917×10^0,-1.358827204×10^-1,-3.385008872×10^-1,-1.441589277×10^-2
4.129378917×10^0,-2.178846449×10^-1,-3.338043988×10^-1,-5.216353759×10^-2
4.139330167×10^0,-2.729725838×10^-1,-2.724976838×10^-1,-9.740479290×10^-2
4.149280167×10^0,-2.883509994×10^-1,-2.256090045×10^-1,-1.247392073×10^-1
4.159230167×10^0,-2.745455205×10^-1,-1.997871995×10^-1,-1.212629825×10^-1
4.169180167×10^0,-2.462164164×10^-1,-2.023393065×10^-1,-8.306046575×10^-2
4.179130167×10^0,-1.944491267×10^-1,-2.237007618×10^-1,-5.013410375×10^-2
4.189080167×10^0,-1.221379116×10^-1,-2.480631024×10^-1,-3.228852898×10^-2
4.199030167×10^0,-4.487014189×10^-2,-3.083849251×10^-1,-2.245415933×10^-2
4.208981167×10^0,3.475438058×10^-2,-3.625451028×10^-1,-2.416204475×10^-2
4.218931167×10^0,1.049119830×10^-1,-4.087478817×10^-1,-3.428177536×10^-2
4.228881167×10^0,1.543596834×10^-1,-4.401596189×10^-1,-5.739402026×10^-2
4.238831167×10^0,1.674281806×10^-1,-4.410162270×10^-1,-6.004944444×10^-2
4.248781167×10^0,1.470608562×10^-1,-4.060326815×10^-1,-2.151030675×10^-2
4.258731167×10^0,1.067059934×10^-1,-3.611021936×10^-1,8.427022956×10^-3
4.268682167×10^0,7.277971506×10^-2,-3.070820868×10^-1,9.235825390×10^-3
4.278632167×10^0,2.902412601×10^-2,-2.346601784×10^-1,-2.285650931×10^-2
4.288582167×10^0,-3.669736534×10^-2,-1.708990484×10^-1,-4.169304669×10^-2
4.298532167×10^0,-9.035569429×10^-2,-1.266289055×10^-1,-6.218105927×10^-2
4.308482167×10^0,-1.156487986×10^-1,-9.172924608×10^-2,-6.341623515×10^-2
4.318432167×10^0,-1.057349890×10^-1,-5.652429536×10^-2,-5.649473146×10^-2
4.328383167×10^0,-8.788514882×10^-2,-4.568842798×10^-2,-5.360307172×10^-2
4.338333167×10^0,-9.274205565×10^-2,-5.822264031×10^-2,-4.582475126×10^-2
4.348283167×10^0,-1.182013378×10^-1,-7.453370094×10^-2,-3.859986365×10^-2
4.358233167×10^0,-1.458842903×10^-1,-7.139153033×10^-2,-3.012722544×10^-2
4.368183167×10^0,-1.558114886×10^-1,-9.103979915×10^-2,-1.914088614×10^-2
4.378133167×10^0,-1.311313361×10^-1,-1.914372593×10^-1,-9.963436052×10^-3
4.388084167×10^0,-7.757969201×10^-2,-2.795620561×10^-1,1.323775668×10^-2
4.398034167×10^0,1.550732646×10^-3,-3.063699603×10^-1,6.269075722×10^-2
4.407984167×10^0,1.002461538×10^-1,-3.578643203×10^-1,1.048898771×10^-1
4.417934167×10^0,1.833609939×10^-1,-4.171853662×10^-1,1.100814864×10^-1
4.427884167×10^0,2.122368515×10^-1,-4.172436893×10^-1,1.063237637×10^-1
4.437834167×10^0,1.949475706×10^-1,-3.490450084×10^-1,1.063819453×10^-1
4.447785167×10^0,1.600545645×10^-1,-2.252583504×10^-1,1.157320365×10^-1
4.457735167×10^0,1.159720197×10^-1,-1.259081066×10^-1,1.138679534×10^-1
4.467685167×10^0,6.805003434×10^-2,-1.044835150×10^-1,9.935958683×10^-2
4.477635167×10^0,2.212414332×10^-2,-1.110484898×10^-1,7.700724155×10^-2
4.487585167×10^0,-9.381142445×10^-5,-1.419590116×10^-1,2.760879509×10^-2
4.497535167×10^0,-1.601370610×10^-2,-1.629688293×10^-1,-3.953813016×10^-2
4.507486167×10^0,-5.419864133×10^-2,-1.245279610×10^-1,-8.435887098×10^-2
4.517436167×10^0,-1.188447401×10^-1,-5.754732713×10^-2,-9.935645759×10^-2
4.527386167×10^0,-2.053050697×10^-1,4.577828571×10^-3,-1.017924547×10^-1
4.537336167×10^0,-2.895139754×10^-1,8.133712411×10^-2,-8.785102516×10^-2
4.547286167×10^0,-3.421886265×10^-1,1.232587397×10^-1,-5.807156488×10^-2
4.557236167×10^0,-3.443005979×10^-1,1.149667725×10^-1,-3.465198353×10^-2
4.567187167×10^0,-2.891494632×10^-1,6.693267077×10^-2,-1.612011157×10^-2
4.577137167×10^0,-1.853472590×10^-1,-1.386248693×10^-2,-1.338776201×10^-2
4.587087167×10^0,-5.090847984×10^-2,-1.339287162×10^-1,-1.131848525×10^-2
4.597037167×10^0,8.754719049×10^-2,-2.927039862×10^-1,6.298816297×10^-4
4.606987167×10^0,2.035917789×10^-1,-4.350866973×10^-1,1.496274862×10^-2
4.616937167×10^0,2.649838626×10^-1,-5.201517940×10^-1,4.006989673×10^-2
4.626887167×10^0,2.696707547×10^-1,-4.993589222×10^-1,7.565292716×10^-2
4.636838167×10^0,2.503266931×10^-1,-4.171843231×10^-1,1.043815836×10^-1
4.646788167×10^0,2.228577882×10^-1,-3.421015739×10^-1,1.046367139×10^-1
4.656738167×10^0,1.782825738×10^-1,-3.045325577×10^-1,9.216464311×10^-2
4.666688167×10^0,1.192988902×10^-1,-2.866590321×10^-1,5.957500264×10^-2
4.676638167×10^0,4.622675478×10^-2,-2.444724143×10^-1,2.931660600×10^-2
4.686588167×10^0,-3.402787074×10^-2,-1.527334303×10^-1,2.166135050×10^-2
4.696539167×10^0,-1.033362150×10^-1,-5.332186818×10^-2,3.019365296×10^-2
4.706489167×10^0,-1.355415732×10^-1,-9.492628276×10^-3,2.665351331×10^-2
4.716439167×10^0,-1.242057085×10^-1,-3.252093866×10^-2,-2.100398066×10^-3
4.726389167×10^0,-1.010495275×10^-1,-8.621826023×10^-2,-3.765812889×10^-2
4.736339167×10^0,-6.325241923×10^-2,-1.351425648×10^-1,-6.359710544×10^-2
4.746289167×10^0,-3.136372939×10^-2,-1.639134884×10^-1,-5.683986470×10^-2
4.756240167×10^0,1.720267464×10^-4,-2.151535898×10^-1,-3.782896325×10^-2
4.766190167×10^0,3.177469224×10^-2,-2.511981130×10^-1,-4.028655589×10^-3
4.776140167×10^0,6.707407534×10^-2,-2.456854433×10^-1,2.769631147×10^-2
4.786090167×10^0,9.826128930×10^-2,-2.199904621×10^-1,3.826479986×10^-2
4.796040167×10^0,1.244016141×10^-1,-1.854629368×10^-1,2.509179339×10^-2
4.805990167×10^0,1.442299187×10^-1,-1.943011582×10^-1,-2.250081161×10^-3
4.815941167×10^0,1.374293566×10^-1,-2.182166576×10^-1,-2.348054200×10^-2
4.825891167×10^0,1.204905957×10^-1,-2.497780472×10^-1,-4.025739059×10^-2
4.835841167×10^0,9.034121037×10^-2,-2.495703250×10^-1,-4.599517211×10^-2
4.845791167×10^0,6.125842407×10^-2,-2.215357572×10^-1,-1.673688553×10^-2
4.855741167×10^0,5.639094487×10^-2,-1.700233370×10^-1,1.051716786×10^-2
4.865691167×10^0,8.279964328×10^-2,-1.287973374×10^-1,2.749109082×10^-2
4.875642167×10^0,1.173491478×10^-1,-1.103190929×10^-1,1.971185394×10^-2
4.885592167×10^0,1.492636800×10^-1,-1.096213460×10^-1,-2.142311540×10^-3
4.895542167×10^0,1.737756580×10^-1,-1.005562469×10^-1,-3.643843904×10^-2
4.905492167×10^0,1.818192005×10^-1,-1.433503181×10^-1,-5.387681723×10^-2
4.915442167×10^0,1.852239966×10^-1,-2.007400095×10^-1,-7.600720972×10^-2
4.925392167×10^0,1.776076108×10^-1,-2.316153646×10^-1,-1.152374372×10^-1
4.935343167×10^0,1.535473615×10^-1,-2.108392417×10^-1,-1.454642713×10^-1
4.945293167×10^0,1.170260981×10^-1,-1.497631073×10^-1,-1.673421413×10^-1
4.955243167×10^0,8.066344261×10^-2,-7.701388001×10^-2,-1.776900291×10^-1
4.965193167×10^0,4.387933016×10^-2,-2.853634767×10^-3,-1.726856828×10^-1
4.975143167×10^0,1.555514708×10^-2,5.520728603×10^-2,-1.409404129×10^-1
4.985093167×10^0,2.190731838×10^-2,7.362943888×10^-2,-8.876642585×10^-2
4.995043167×10^0,5.372283608×10^-2,9.937085211×10^-3,-1.648548990×10^-2
5.004994167×10^0,1.081557199×10^-1,-1.176949069×10^-1,4.190964252×10^-2
5.014944167×10^0,1.735191345×10^-1,-2.394911349×10^-1,8.716626465×10^-2
5.024894167×10^0,2.379947901×10^-1,-2.959956825×10^-1,1.133406088×10^-1
5.034844167×10^0,2.796804607×10^-1,-2.990022004×10^-1,1.362163275×10^-1
5.044794167×10^0,2.886308134×10^-1,-2.754366696×10^-1,1.592327058×10^-1
5.054744167×10^0,2.682631016×10^-1,-2.604620755×10^-1,1.630698740×10^-1
5.064695167×10^0,2.100051343×10^-1,-2.493170202×10^-1,1.631782651×10^-1
5.074645167×10^0,1.357862949×10^-1,-2.370768636×10^-1,1.416649818×10^-1
5.084595167×10^0,7.603321224×10^-2,-2.339654863×10^-1,9.645515680×10^-2
5.094545167×10^0,2.954024822×10^-2,-2.270451337×10^-1,4.033311456×10^-2
5.104495167×10^0,-2.566556446×10^-3,-2.186529934×10^-1,-1.307924464×10^-2
5.114445167×10^0,-2.599439211×10^-2,-2.220797837×10^-1,-6.100627035×10^-2
5.124396167×10^0,-4.141782224×10^-2,-2.410303056×10^-1,-8.477817476×10^-2
5.134346167×10^0,-5.331011862×10^-2,-2.838518918×10^-1,-9.270335734×10^-2
5.144296167×10^0,-6.854499876×10^-2,-3.069928885×10^-1,-1.079797819×10^-1
5.154246167×10^0,-1.022098511×10^-1,-2.685843110×10^-1,-1.244103909×10^-1
5.164196167×10^0,-1.294087172×10^-1,-1.868265867×10^-1,-1.454658806×10^-1
5.174146167×10^0,-1.429290622×10^-1,-1.296359301×10^-1,-1.774378866×10^-1
5.184097167×10^0,-1.387489736×10^-1,-1.139552444×10^-1,-2.001237571×10^-1
5.194047167×10^0,-1.133110672×10^-1,-1.260474324×10^-1,-1.973213255×10^-1
5.203997167×10^0,-7.176841795×10^-2,-1.668377519×10^-1,-1.849208474×10^-1
5.213947167×10^0,-4.189983383×10^-2,-1.853137314×10^-1,-1.546185613×10^-1
5.223897167×10^0,-2.189682983×10^-2,-1.939735413×10^-1,-1.269251555×10^-1
5.233847167×10^0,-4.814859480×10^-3,-1.696652770×10^-1,-1.187868416×10^-1
5.243798167×10^0,3.235876793×10^-3,-1.268238127×10^-1,-1.206526533×10^-1
5.253748167×10^0,1.046336442×10^-2,-1.054906249×10^-1,-1.272578984×10^-1
5.263698167×10^0,-1.911279629×10^-3,-1.200360134×10^-1,-1.287319660×10^-1
5.273648167×10^0,-2.348723076×10^-2,-1.466379166×10^-1,-1.121466011×10^-1
5.283598167×10^0,-2.663535252×10^-2,-1.893385053×10^-1,-9.730827063×10^-2
5.293548167×10^0,-2.360138297×10^-2,-2.178888768×10^-1,-6.884735823×10^-2
5.303499167×10^0,-1.867852919×10^-2,-1.897376627×10^-1,-4.962652549×10^-2
5.313449167×10^0,-2.661539940×10^-3,-1.147753745×10^-1,-4.039689153×10^-2
5.323399167×10^0,9.735741653×10^-3,-4.146600887×10^-2,-3.450065479×10^-2
5.333349167×10^0,2.111767046×10^-2,-2.928313240×10^-2,-1.656033844×10^-2
5.343299167×10^0,8.931845427×10^-3,-8.097668737×10^-2,1.398155466×10^-3
5.353249167×10^0,-1.224504597×10^-2,-1.267681718×10^-1,3.085607663×10^-2
5.363200167×10^0,-2.723278478×10^-2,-1.664644480×10^-1,5.906854197×10^-2
5.373150167×10^0,-2.925212309×10^-2,-1.955552399×10^-1,7.072985172×10^-2
5.383100167×10^0,-2.941723913×10^-2,-2.123496681×10^-1,8.270023018×10^-2
5.393050167×10^0,-8.107052185×10^-3,-2.588038445×10^-1,8.904782683×10^-2
5.403000167×10^0,1.292126812×10^-2,-3.248523772×10^-1,9.766235203×10^-2
5.412950167×10^0,3.605335206×10^-2,-4.165748656×10^-1,1.087071449×10^-1
5.422900167×10^0,5.223658308×10^-2,-5.392826796×10^-1,1.238253787×10^-1
5.432851167×10^0,6.441248208×10^-2,-6.256272793×10^-1,1.316169351×10^-1
5.442801167×10^0,6.798937172×10^-2,-6.421000361×10^-1,1.447686851×10^-1
5.452751167×10^0,6.275791675×10^-2,-6.075303555×10^-1,1.575114876×10^-1
5.462701167×10^0,4.684739187×10^-2,-5.283287168×10^-1,1.592864841×10^-1
5.472651167×10^0,2.464083768×10^-2,-4.291563034×10^-1,1.516809165×10^-1
5.482601167×10^0,1.486890018×10^-2,-3.342159390×10^-1,1.385720372×10^-1
5.492552167×10^0,1.594165526×10^-2,-2.674236298×10^-1,9.925089777×10^-2
5.502502167×10^0,1.641223580×10^-2,-2.512755692×10^-1,8.385249972×10^-2
5.512452167×10^0,3.650181741×10^-2,-2.627880275×10^-1,8.679255843×10^-2
5.522402167×10^0,7.272293419×10^-2,-3.216018081×10^-1,7.724805176×10^-2
5.532352167×10^0,9.387638420×10^-2,-3.644447923×10^-1,6.209294125×10^-2
5.542302167×10^0,1.110657528×10^-1,-3.412686288×10^-1,5.551360175×10^-2
5.552253167×10^0,1.385221630×10^-1,-2.755807638×10^-1,2.838713676×10^-2
5.562203167×10^0,1.587595195×10^-1,-1.927945316×10^-1,1.867938042×10^-2
5.572153167×10^0,1.769953221×10^-1,-1.315570921×10^-1,1.305537205×10^-2
5.582103167×10^0,1.801913828×10^-1,-7.126045972×10^-2,-1.637708582×10^-2
5.592053167×10^0,1.534679830×10^-1,-3.112081438×10^-2,-4.432084039×10^-2
5.602003167×10^0,1.044165492×10^-1,-8.031740785×10^-3,-5.381261557×10^-2
5.611954167×10^0,4.812170193×10^-2,-7.490240969×10^-3,-2.884849906×10^-2
5.621904167×10^0,7.564689498×10^-3,-3.572986647×10^-2,1.734163426×10^-2
5.631854167×10^0,-1.734991092×10^-3,-1.080727577×10^-1,6.964562088×10^-2
5.641804167×10^0,2.425106987×10^-2,-1.863640994×10^-1,1.109203547×10^-1
5.651754167×10^0,5.993313342×10^-2,-2.229886651×10^-1,1.366924047×10^-1
5.661704167×10^0,9.364662319×10^-2,-2.561511397×10^-1,1.447287500×10^-1
5.671655167×10^0,1.113555506×10^-1,-3.138462305×10^-1,1.550089121×10^-1
5.681605167×10^0,1.141196415×10^-1,-3.603069484×10^-1,1.847785264×10^-1
5.691555167×10^0,1.120752916×10^-1,-3.631799221×10^-1,2.215387374×10^-1
5.701505167×10^0,1.078954563×10^-1,-3.144211769×10^-1,2.541342080×10^-1
5.711455167×10^0,1.017059013×10^-1,-2.649216950×10^-1,2.644492388×10^-1
5.721405167×10^0,8.524730057×10^-2,-2.223369628×10^-1,2.580786943×10^-1
5.731355167×10^0,6.956488639×10^-2,-1.872216612×10^-1,2.331081778×10^-1
5.741306167×10^0,5.676200613×10^-2,-1.996032298×10^-1,2.193779945×10^-1
5.751256167×10^0,4.897012934×10^-2,-2.361556441×10^-1,2.156184018×10^-1
5.761206167×10^0,4.288001359×10^-2,-2.252859622×10^-1,2.043090314×10^-1
5.771156167×10^0,4.881871119×10^-2,-1.742105484×10^-1,1.957471520×10^-1
5.781106167×10^0,7.054717094×10^-2,-1.311738640×10^-1,1.749750227×10^-1
5.791056167×10^0,9.593864530×10^-2,-1.201251522×10^-1,1.363676935×10^-1
5.801007167×10^0,1.283642352×10^-1,-1.323101819×10^-1,9.667593986×10^-2
5.810957167×10^0,1.595452130×10^-1,-1.909587383×10^-1,4.327720776×10^-2
5.820907167×10^0,1.719685942×10^-1,-2.411111146×10^-1,-9.780414402×10^-3
5.830857167×10^0,1.541208923×10^-1,-2.436368614×10^-1,-4.228908941×10^-2
5.840807167×10^0,1.105619669×10^-1,-1.852052361×10^-1,-6.510705501×10^-2
5.850757167×10^0,5.723863095×10^-2,-8.770024031×10^-2,-9.113115817×10^-2
5.860708167×10^0,-1.332288887×10^-2,3.425602615×10^-2,-1.338226944×10^-1
5.870658167×10^0,-8.372755349×10^-2,1.411744952×10^-1,-1.751645505×10^-1
5.880608167×10^0,-1.416244060×10^-1,1.877553016×10^-1,-2.241898775×10^-1
5.890558167×10^0,-1.887286901×10^-1,1.424669623×10^-1,-2.573510408×10^-1
5.900508167×10^0,-2.163720429×10^-1,3.039235808×10^-2,-2.509900928×10^-1
5.910458167×10^0,-2.109859735×10^-1,-8.917261660×10^-2,-2.317919284×10^-1
5.920409167×10^0,-1.747073233×10^-1,-1.899796575×10^-1,-1.852268279×10^-1
5.930359167×10^0,-1.139149070×10^-1,-3.021247685×10^-1,-1.390044540×10^-1
5.940309167×10^0,-6.497159600×10^-2,-4.029597640×10^-1,-8.021784574×10^-2
5.950259167×10^0,-4.944447055×10^-2,-4.388253093×10^-1,-1.649535075×10^-2
5.960209167×10^0,-5.434308946×10^-2,-4.208505750×10^-1,2.909769863×10^-2
5.970159167×10^0,-7.064350694×10^-2,-3.496779799×10^-1,6.022661552×10^-2
5.980110167×10^0,-8.638305962×10^-2,-2.613449097×10^-1,8.570826799×10^-2
5.990060167×10^0,-8.321926743×10^-2,-1.879464686×10^-1,9.902582318×10^-2
6.000010167×10^0,-6.365302205×10^-2,-1.425800472×10^-1,1.212610900×10^-1
6.009960167×10^0,-4.422001168×10^-2,-1.612471342×10^-1,1.620548069×10^-1
6.019910167×10^0,-4.935723264×10^-3,-2.196033746×10^-1,2.201063931×10^-1
6.029860167×10^0,5.459691212×10^-2,-2.725999355×10^-1,2.466991991×10^-1
6.039811167×10^0,9.536217898×10^-2,-3.041871488×10^-1,2.733739316×10^-1
6.049761167×10^0,1.134178787×10^-1,-2.930637598×10^-1,3.037648797×10^-1
6.059711167×10^0,1.158152595×10^-1,-2.408367842×10^-1,3.035742044×10^-1
6.069661167×10^0,1.071120501×10^-1,-1.708554626×10^-1,2.773415148×10^-1
6.079611167×10^0,1.002051383×10^-1,-9.218569100×10^-2,2.201030105×10^-1
6.089561167×10^0,8.181500435×10^-2,-1.486945152×10^-2,1.691033244×10^-1
6.099512167×10^0,7.204785943×10^-2,3.447253257×10^-2,1.404309273×10^-1
6.109462167×10^0,8.759258687×10^-2,-3.251864575×10^-3,1.138708591×10^-1
6.119412167×10^0,1.210019439×10^-1,-7.922758907×10^-2,8.301281184×10^-2
6.129362167×10^0,1.495574117×10^-1,-1.357611716×10^-1,4.766894132×10^-2
6.139311667×10^0,1.685662568×10^-1,-1.749378741×10^-1,9.612635709×10^-3
6.149261667×10^0,1.746078134×10^-1,-1.765308529×10^-1,-2.280331403×10^-2
6.159211667×10^0,1.697081327×10^-1,-1.642598063×10^-1,-6.116827950×10^-2
