"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.557079792×10^0,3.373983765×10^-1,1.181732574×10^1,2.459535370×10^0
6.567029792×10^0,3.292553101×10^0,1.430560135×10^1,1.826202393×10^-2
6.576979792×10^0,6.877897339×10^0,1.439945618×10^1,-3.011287994×10^0
6.586929792×10^0,6.406976624×10^0,1.278820679×10^1,-4.887336731×10^0
6.596879792×10^0,3.835474091×10^0,1.075708054×10^1,-4.361779633×10^0
6.606830792×10^0,2.282154236×10^0,8.583750000×10^0,-2.095043335×10^0
6.616780792×10^0,9.623487854×10^-1,6.744375000×10^0,-8.903485107×10^-1
6.626730792×10^0,-6.047424316×10^-2,6.089786224×10^0,-9.999206543×10^-2
6.636680792×10^0,1.725910950×10^-1,6.652166748×10^0,4.357438660×10^-1
6.646630792×10^0,6.598278809×10^-1,7.492668915×10^0,-5.146298218×10^-1
6.656580792×10^0,7.182064819×10^-1,8.241112518×10^0,-1.433868256×10^0
6.666531042×10^0,8.280780029×10^-1,8.308322754×10^0,-1.459914093×10^0
6.676481042×10^0,8.178991699×10^-1,7.809709625×10^0,-5.614823914×10^-1
6.686431042×10^0,7.723937988×10^-1,7.699239349×10^0,4.864883423×10^-1
6.696381042×10^0,8.551716614×10^-1,7.958051147×10^0,1.131347351×10^0
6.706332042×10^0,1.026116180×10^0,8.192164307×10^0,1.220112762×10^0
6.716282042×10^0,1.124162292×10^0,8.233179016×10^0,7.837701416×10^-1
6.726232042×10^0,1.071621552×10^0,8.067922668×10^0,7.170089722×10^-2
6.736182042×10^0,9.484277344×10^-1,8.033943329×10^0,-8.393046570×10^-1
6.746132042×10^0,8.375083923×10^-1,8.186176758×10^0,-1.898202667×10^0
6.756082042×10^0,1.037193146×10^0,8.840316467×10^0,-2.573448486×10^0
6.766032042×10^0,1.024170227×10^0,9.744885406×10^0,-1.955683136×10^0
6.775982042×10^0,6.813830566×10^-1,1.007150620×10^1,-3.631448364×10^-1
6.785932042×10^0,5.180726624×10^-1,9.964778137×10^0,1.027164001×10^0
6.795882042×10^0,9.610015869×10^-1,1.012464569×10^1,1.597328339×10^0
6.805832042×10^0,1.714384918×10^0,1.051802765×10^1,1.368753662×10^0
6.815783042×10^0,2.146985321×10^0,1.091320587×10^1,8.162525940×10^-1
6.825733042×10^0,2.234253845×10^0,1.118758530×10^1,1.929487610×10^-1
6.835683042×10^0,2.024689636×10^0,1.172766220×10^1,-2.838098145×10^-1
6.845633042×10^0,1.652563477×10^0,1.219199661×10^1,-7.361691284×10^-1
6.855583042×10^0,1.287772064×10^0,1.239602234×10^1,-1.027014313×10^0
6.865533042×10^0,1.209784241×10^0,1.257205627×10^1,-1.119521942×10^0
6.875483042×10^0,1.140328674×10^0,1.273267227×10^1,-8.649014282×10^-1
6.885433042×10^0,9.012757874×10^-1,1.298908905×10^1,-3.734733582×10^-1
6.895383042×10^0,7.372169495×10^-1,1.337423813×10^1,7.319778442×10^-2
6.905333042×10^0,6.936575317×10^-1,1.396446075×10^1,2.936892700×10^-1
6.915284042×10^0,1.095122681×10^0,1.416579208×10^1,-6.780899048×10^-2
6.925234042×10^0,1.344504089×10^0,1.457399323×10^1,4.025129700×10^-1
6.935184042×10^0,1.347198486×10^0,1.483385284×10^1,1.163380737×10^0
6.945134042×10^0,1.216969299×10^0,1.467443436×10^1,1.494342499×10^0
6.955084042×10^0,1.140478363×10^0,1.396640671×10^1,1.346450043×10^0
6.965034042×10^0,8.919950867×10^-1,1.292382477×10^1,1.428180084×10^0
6.974984042×10^0,5.769003296×10^-1,1.165191971×10^1,1.595831451×10^0
6.984934042×10^0,4.475692749×10^-1,1.031954041×10^1,1.404379578×10^0
6.994884042×10^0,1.093326416×10^0,9.107660522×10^0,1.224453735×10^0
7.004834042×10^0,1.927242279×10^0,8.284222870×10^0,1.547481995×10^0
7.014784042×10^0,2.563269653×10^0,8.054600372×10^0,2.349813538×10^0
7.024735042×10^0,3.788322144×10^0,8.451724548×10^0,2.049987030×10^0
7.034685042×10^0,4.722679138×10^0,9.185049591×10^0,1.271455994×10^0
7.044635042×10^0,5.037324829×10^0,9.849667511×10^0,6.484515381×10^-1
7.054585042×10^0,5.021457825×10^0,1.008812164×10^1,2.848576355×10^-1
7.064535042×10^0,5.028343506×10^0,1.007360184×10^1,-2.200424194×10^-1
7.074485042×10^0,5.161267090×10^0,9.828411713×10^0,-9.711804199×10^-1
7.084435042×10^0,5.246439972×10^0,9.854906616×10^0,-1.797312469×10^0
7.094385042×10^0,5.260660400×10^0,1.063134201×10^1,-2.434986420×10^0
7.104335042×10^0,4.793032837×10^0,1.121587646×10^1,-2.412982178×10^0
7.114285042×10^0,3.446732483×10^0,1.134640503×10^1,-1.234632568×10^0
7.124236042×10^0,2.060614929×10^0,1.202614151×10^1,-6.316864014×10^-2
7.134186042×10^0,4.984634399×10^-2,1.358769424×10^1,1.689686279×10^0
7.144136042×10^0,-1.032253418×10^0,1.354503296×10^1,2.164498901×10^0
7.154086042×10^0,-1.140178986×10^0,1.179367493×10^1,7.840695190×10^-1
7.164036042×10^0,-1.438508606×10^0,9.392817535×10^0,-7.123686218×10^-1
7.173986042×10^0,-1.693428497×10^0,7.351063385×10^0,-1.773811340×10^0
7.183936042×10^0,-1.708247681×10^0,5.988746338×10^0,-2.793341217×10^0
7.193886042×10^0,-1.193767548×10^0,5.329217834×10^0,-3.643872528×10^0
7.203836042×10^0,-8.819659424×10^-1,4.904850311×10^0,-4.097279663×10^0
7.213786042×10^0,-5.421725464×10^-1,4.707710266×10^0,-3.654949493×10^0
7.223737042×10^0,-2.869532776×10^-1,4.370311890×10^0,-2.771636353×10^0
7.233687042×10^0,-1.758842468×10^-1,4.070934448×10^0,-1.681902466×10^0
7.243637042×10^0,5.098397827×10^-1,4.005969543×10^0,-9.292675781×10^-1
7.253587042×10^0,9.271719360×10^-1,3.862118683×10^0,-6.391708374×10^-1
7.263537042×10^0,1.176852722×10^0,3.658691711×10^0,-5.671705627×10^-1
7.273487042×10^0,1.437610474×10^0,3.401975555×10^0,-7.599696350×10^-1
7.283437042×10^0,1.679956512×10^0,3.091371460×10^0,-1.393601990×10^0
7.293387042×10^0,1.575024719×10^0,2.824925537×10^0,-2.717449036×10^0
7.303337042×10^0,1.515598297×10^0,2.842588806×10^0,-4.165388031×10^0
7.313287042×10^0,1.509161682×10^0,2.988834686×10^0,-5.628744965×10^0
7.323237042×10^0,1.662442932×10^0,3.245700531×10^0,-7.186854858×10^0
7.333188042×10^0,1.792672119×10^0,3.784280548×10^0,-8.132588196×10^0
7.343138042×10^0,1.238374786×10^0,5.063819733×10^0,-7.853718109×10^0
7.353088042×10^0,3.646417236×10^-1,7.349566498×10^0,-6.338119812×10^0
7.363038042×10^0,-1.700463867×10^-1,1.040740768×10^1,-4.370311890×10^0
7.372988042×10^0,-7.915539551×10^-1,1.377495483×10^1,-3.688779144×10^0
7.382938042×10^0,-5.565426636×10^-1,1.820005280×10^1,-4.535717926×10^0
7.392888042×10^0,1.505120087×10^0,2.234074219×10^1,-5.282964020×10^0
7.402838042×10^0,3.735631714×10^0,2.016801041×10^1,-5.081632690×10^0
7.412788042×10^0,4.016747131×10^0,1.482786530×10^1,-4.912185059×10^0
7.422738042×10^0,3.045866089×10^0,1.122889938×10^1,-6.281836853×10^0
7.432689042×10^0,1.489851837×10^0,9.008416901×10^0,-8.779542847×10^0
7.442639042×10^0,-6.152206421×10^-2,7.367678833×10^0,-1.145163620×10^1
7.452589042×10^0,-2.159858551×10^0,6.691385193×10^0,-1.158485916×10^1
7.462539042×10^0,-3.032543793×10^0,7.436236267×10^0,-9.076225891×10^0
7.472489042×10^0,-1.338815918×10^0,8.973539429×10^0,-6.951843567×10^0
7.482439042×10^0,1.055754547×10^0,1.108923981×10^1,-5.431155853×10^0
7.492389042×10^0,2.944377136×10^0,1.412268173×10^1,-3.033292236×10^0
7.502339042×10^0,4.777016144×10^0,1.616099304×10^1,-8.762777710×10^-1
7.512289042×10^0,6.721472626×10^0,1.532004181×10^1,1.163380737×10^0
7.522239042×10^0,7.318281555×10^0,1.200308945×10^1,3.276536407×10^0
7.532190042×10^0,5.910459137×10^0,8.418793030×10^0,3.687431946×10^0
7.542140042×10^0,3.356619873×10^0,6.247857513×10^0,2.496658173×10^0
7.552090042×10^0,1.136287079×10^0,5.743256836×10^0,5.170248413×10^-1
7.562040042×10^0,-4.198768616×10^-1,5.961203613×10^0,-1.221759338×10^0
7.571990042×10^0,-1.625020752×10^0,6.601272583×10^0,-1.887574768×10^0
7.581940042×10^0,-1.740430756×10^0,6.927294617×10^0,-1.558109894×10^0
7.591890042×10^0,-1.635648651×10^0,6.582112427×10^0,-7.656578064×10^-1
7.601840042×10^0,-1.614991608×10^0,6.115832062×10^0,3.876937866×10^-2
7.611790042×10^0,-1.462907867×10^0,6.226302338×10^0,6.692582703×10^-1
7.621740042×10^0,-1.107097778×10^0,7.023095398×10^0,1.639091492×10^0
7.631691042×10^0,-4.074526978×10^-1,8.317154388×10^0,2.553090820×10^0
7.641641042×10^0,6.932084656×10^-1,1.003887405×10^1,2.874472504×10^0
7.651591042×10^0,3.591331787×10^0,1.306932220×10^1,2.742596741×10^0
7.661540917×10^0,7.566315765×10^0,1.543425430×10^1,7.274871826×10^-1
7.671490917×10^0,8.575666809×10^0,1.497515900×10^1,-1.614093475×10^0
7.681440917×10^0,5.572312317×10^0,1.285362076×10^1,-3.281775513×10^0
7.691390917×10^0,3.695814514×10^0,1.019425095×10^1,-3.982618103×10^0
7.701340917×10^0,2.157912598×10^0,8.099207611×10^0,-3.747008057×10^0
7.711290917×10^0,5.310955811×10^-1,6.935228119×10^0,-1.775457916×10^0
7.721240917×10^0,4.520599365×10^-2,6.343807983×10^0,2.424957275×10^-2
7.731191917×10^0,4.432283020×10^-1,6.506369934×10^0,5.502557373×10^-1
7.741141917×10^0,4.287084961×10^-1,6.951544189×10^0,6.189628601×10^-1
7.751091917×10^0,6.430627441×10^-1,7.263046417×10^0,-1.517843628×10^-1
7.761041917×10^0,6.560856628×10^-1,7.418572998×10^0,-5.677693176×10^-1
7.770991917×10^0,7.138655090×10^-1,7.651189270×10^0,-3.817062378×10^-2
7.780941917×10^0,6.321354675×10^-1,7.311545563×10^0,4.769082642×10^-1
7.790891917×10^0,4.498146057×10^-1,6.957831116×10^0,6.770420837×10^-1
7.800841917×10^0,3.116519165×10^-1,6.947053528×10^0,8.840615845×10^-1
7.810791917×10^0,1.109193420×10^-1,7.312144318×10^0,7.900570679×10^-1
7.820741917×10^0,1.318757629×10^-1,7.933651886×10^0,2.790197754×10^-1
7.830692917×10^0,4.049079895×10^-1,8.647667084×10^0,-7.625143433×10^-1
7.840642917×10^0,7.789801025×10^-1,9.544751587×10^0,-2.136207733×10^0
7.850592917×10^0,1.017284546×10^0,1.031699570×10^1,-3.003055115×10^0
7.860542917×10^0,7.340734863×10^-1,1.078147980×10^1,-2.408042450×10^0
7.870492917×10^0,1.061293030×10^-1,1.087219116×10^1,-6.575825500×10^-1
7.880442917×10^0,-3.638932800×10^-1,1.079525116×10^1,6.954537964×10^-1
7.890392917×10^0,-2.920426941×10^-1,1.093715607×10^1,1.172062683×10^0
7.900342917×10^0,2.471360779×10^-1,1.122410934×10^1,9.213340759×10^-1
7.910292917×10^0,8.539741516×10^-1,1.144879211×10^1,9.370513916×10^-2
7.920242917×10^0,1.124761047×10^0,1.159369080×10^1,-8.449928284×10^-1
7.930193917×10^0,1.124461670×10^0,1.170790329×10^1,-1.337019653×10^0
7.940143917×10^0,9.681866455×10^-1,1.197734299×10^1,-1.255289612×10^0
7.950093917×10^0,8.845106506×10^-1,1.240425522×10^1,-6.060896301×10^-1
7.960043917×10^0,1.082698517×10^0,1.255948242×10^1,-4.055067444×10^-1
7.969993917×10^0,8.283773804×10^-1,1.288505539×10^1,9.939331055×10^-2
7.979943917×10^0,8.622070313×10^-1,1.307037003×10^1,5.022056580×10^-1
7.989893917×10^0,9.613009644×10^-1,1.440035431×10^1,1.154100037×10^0
7.999843917×10^0,1.486109619×10^0,1.587329132×10^1,1.321452026×10^0
8.009793917×10^0,1.127754822×10^0,1.641845764×10^1,1.414109344×10^0
8.019743917×10^0,8.361611938×10^-1,1.583167786×10^1,1.504221954×10^0
8.029694917×10^0,9.804611206×10^-1,1.484552856×10^1,1.174308014×10^0
8.039644917×10^0,1.281185760×10^0,1.384126694×10^1,7.969427490×10^-1
8.049594917×10^0,1.593436432×10^0,1.267025208×10^1,5.710624695×10^-1
8.059544917×10^0,1.708097992×10^0,1.132425110×10^1,3.158432007×10^-1
8.069494917×10^0,1.968556366×10^0,9.891879730×10^0,1.981878662×10^-1
8.079444917×10^0,2.564616852×10^0,8.576415253×10^0,3.679348755×10^-1
8.089394917×10^0,3.526366882×10^0,7.680228882×10^0,7.232958984×10^-1
8.099344917×10^0,4.441863098×10^0,7.303162994×10^0,1.528621216×10^0
8.109294917×10^0,5.351222076×10^0,7.528594208×10^0,2.011816406×10^0
8.119244917×10^0,5.862708435×10^0,8.512198792×10^0,1.572330322×10^0
8.129195917×10^0,5.457501068×10^0,9.496102753×10^0,1.153650970×10^0
8.139145917×10^0,4.844226379×10^0,9.931247864×10^0,7.593708801×10^-1
8.149095917×10^0,4.080514526×10^0,1.002315674×10^1,1.811233521×10^-1
8.159045917×10^0,3.225043488×10^0,9.881551208×10^0,-3.335064697×10^-1
8.168995917×10^0,2.649490356×10^0,1.024484573×10^1,-9.217831421×10^-1
8.178945917×10^0,2.279310150×10^0,1.112621292×10^1,-1.517095184×10^0
8.188895917×10^0,1.800904999×10^0,1.160132492×10^1,-1.683698730×10^0
8.198845917×10^0,8.854087830×10^-1,1.268297562×10^1,-1.336720276×10^0
8.208795917×10^0,-2.065704346×10^-2,1.412372955×10^1,2.679428101×10^-2
8.218745917×10^0,-2.083666992×10^-1,1.421503967×10^1,9.666897583×10^-1
8.228696917×10^0,1.228944397×10^-1,1.217193832×10^1,7.869136047×10^-1
8.238646917×10^0,-8.711883545×10^-2,9.661808167×10^0,-3.411405945×10^-1
8.248596917×10^0,-2.788700867×10^-1,7.723638611×10^0,-1.412163391×10^0
8.258546917×10^0,-5.044509888×10^-2,6.545438690×10^0,-2.583327942×10^0
8.268496917×10^0,-2.790197754×10^-1,5.576802979×10^0,-2.983745270×10^0
8.278446917×10^0,-5.526507568×10^-1,4.951253815×10^0,-3.122955780×10^0
8.288396917×10^0,-5.605842590×10^-1,4.561464386×10^0,-3.249143372×10^0
8.298346917×10^0,-5.101391602×10^-1,4.242926788×10^0,-2.778821411×10^0
8.308296917×10^0,-2.134561157×10^-1,4.238136749×10^0,-2.342478790×10^0
8.318246917×10^0,-1.686991882×10^-1,4.270768890×10^0,-1.950893097×10^0
8.328197917×10^0,1.529818726×10^-1,4.326303406×10^0,-1.634900208×10^0
8.338147917×10^0,4.830455017×10^-1,4.221072235×10^0,-1.312021637×10^0
8.348097917×10^0,7.282356262×10^-1,3.985761566×10^0,-1.160087585×10^0
8.358047917×10^0,8.894503784×10^-1,3.597019958×10^0,-1.442101135×10^0
8.367997917×10^0,9.027726746×10^-1,3.355422363×10^0,-2.340233459×10^0
8.377947917×10^0,7.466473389×10^-1,3.240162048×10^0,-3.580554199×10^0
8.387897917×10^0,7.195536804×10^-1,3.416645050×10^0,-4.962779846×10^0
8.397847917×10^0,6.938072205×10^-1,3.653751984×10^0,-6.559808807×10^0
8.407797917×10^0,4.825964355×10^-1,3.892954559×10^0,-7.428302765×10^0
8.417747917×10^0,1.440005493×10^-1,4.579726410×10^0,-7.416028290×10^0
8.427698917×10^0,-2.571652222×10^-1,6.340963898×10^0,-6.355034637×10^0
8.437648917×10^0,-4.246669006×10^-1,8.968150635×10^0,-5.103038177×10^0
8.447598917×10^0,-2.790197754×10^-1,1.170640640×10^1,-3.960015106×10^0
8.457548917×10^0,2.990780640×10^-1,1.499222351×10^1,-4.270020447×10^0
8.467498917×10^0,1.810335388×10^0,1.981953506×10^1,-4.741390228×10^0
8.477448917×10^0,3.250191193×10^0,2.218731125×10^1,-4.477788391×10^0
8.487398917×10^0,3.757635956×10^0,1.878129410×10^1,-3.897894287×10^0
8.497348917×10^0,2.594105530×10^0,1.319760544×10^1,-4.402195587×10^0
8.507298917×10^0,6.268963623×10^-1,8.935967560×10^0,-6.761289825×10^0
8.517248917×10^0,-4.433779907×10^-1,6.115682373×10^0,-9.888586578×10^0
8.527199917×10^0,-1.592837677×10^0,3.876339111×10^0,-1.227432541×10^1
8.537149917×10^0,-3.234623566×10^0,3.694916382×10^0,-1.140568176×10^1
8.547099917×10^0,-2.993025970×10^0,5.881419525×10^0,-8.277037811×10^0
8.557049917×10^0,-1.071771240×10^0,8.516390076×10^0,-6.220614166×10^0
8.566999917×10^0,1.094673615×10^0,1.175774963×10^1,-4.710254974×10^0
8.576949917×10^0,3.402873688×10^0,1.574889999×10^1,-2.590513000×10^0
8.586899917×10^0,5.886808319×10^0,1.796668808×10^1,2.586621094×10^-1
8.596849917×10^0,7.821984100×10^0,1.647039963×10^1,3.594624939×10^0
8.606799917×10^0,7.494614868×10^0,1.259151581×10^1,4.972958679×10^0
8.616749917×10^0,5.868097229×10^0,9.631571045×10^0,3.778292999×10^0
8.626700917×10^0,3.725153503×10^0,8.327033844×10^0,1.704954529×10^0
8.636650917×10^0,1.317709808×10^0,7.923622742×10^0,-9.358538818×10^-1
8.646600917×10^0,-6.378236389×10^-1,7.569159851×10^0,-2.834804993×10^0
8.656550917×10^0,-1.575773163×10^0,7.213798828×10^0,-3.297043762×10^0
8.666501042×10^0,-1.838626556×10^0,6.701863403×10^0,-2.546354828×10^0
8.676451042×10^0,-2.042951660×10^0,6.020180969×10^0,-1.504521332×10^0
8.686401042×10^0,-1.914818115×10^0,5.344336395×10^0,-1.905537415×10^-1
8.696351042×10^0,-1.803150330×10^0,5.097200317×10^0,1.658700714×10^0
8.706301042×10^0,-1.522633667×10^0,5.950575714×10^0,3.140319672×10^0
8.716251042×10^0,-9.909393311×10^-1,7.359445953×10^0,4.232298889×10^0
8.726202042×10^0,-5.728587341×10^-1,9.169032898×10^0,4.969665527×10^0
8.736152042×10^0,1.522334290×10^0,1.162317947×10^1,3.946393433×10^0
8.746102042×10^0,5.465883636×10^0,1.363754059×10^1,8.204438782×10^-1
8.756052042×10^0,8.428373108×10^0,1.477083389×10^1,-2.466121674×10^0
8.766002042×10^0,7.962541809×10^0,1.384530853×10^1,-4.768783264×10^0
8.775952042×10^0,5.393284607×10^0,1.144669647×10^1,-6.083798676×10^0
8.785902042×10^0,2.806663513×10^0,8.823401642×10^0,-4.492457886×10^0
8.795852042×10^0,4.688250732×10^-1,6.840624847×10^0,-2.414628754×10^0
8.805802042×10^0,-9.653425598×10^-1,6.333180084×10^0,-2.583627319×10^-1
8.815753042×10^0,-1.279389496×10^0,6.440506897×10^0,7.619155884×10^-1
8.825703042×10^0,-3.520678711×10^-1,7.085665283×10^0,-5.050497437×10^-1
8.835653042×10^0,4.450245667×10^-1,7.820936279×10^0,-1.249302063×10^0
8.845603042×10^0,7.830216980×10^-1,8.182733917×10^0,-8.155041504×10^-1
8.855553042×10^0,9.325607300×10^-1,7.794141998×10^0,2.695893860×10^-1
8.865503042×10^0,1.241368561×10^0,7.478897552×10^0,1.297202454×10^0
8.875453042×10^0,1.205592957×10^0,7.502997437×10^0,1.912572784×10^0
8.885403042×10^0,1.313518524×10^0,7.732320557×10^0,1.951042786×10^0
8.895353042×10^0,1.586550751×10^0,8.203241272×10^0,1.723066864×10^0
8.905303042×10^0,1.718426514×10^0,8.631351013×10^0,1.157542877×10^0
8.915254042×10^0,1.666035461×10^0,8.792116699×10^0,4.025129700×10^-1
8.925204042×10^0,1.681453400×10^0,8.939260712×10^0,-5.376818848×10^-1
8.935154042×10^0,1.955084381×10^0,9.180409241×10^0,-1.659598846×10^0
8.945104042×10^0,2.081571350×10^0,9.433532867×10^0,-2.391726379×10^0
8.955054042×10^0,1.703307953×10^0,9.582323456×10^0,-1.804647217×10^0
8.965004042×10^0,8.810678101×10^-1,9.747879181×10^0,-1.920506287×10^-1
8.974954042×10^0,3.863465881×10^-1,1.004905289×10^1,8.614585876×10^-1
8.984904042×10^0,5.267546082×10^-1,1.060903839×10^1,7.779322815×10^-1
8.994854042×10^0,8.211923218×10^-1,1.148860931×10^1,4.460723877×10^-1
9.004804042×10^0,1.005159760×10^0,1.225232117×10^1,1.972897339×10^-1
9.014755042×10^0,9.373507690×10^-1,1.250424728×10^1,-2.667453003×10^-1
9.024705042×10^0,7.171586609×10^-1,1.234662506×10^1,-7.223977661×10^-1
9.034655042×10^0,5.671705627×10^-1,1.242281662×10^1,-7.147636414×10^-1
9.044605042×10^0,7.803273010×10^-1,1.226130249×10^1,-1.042282562×10^0
9.054555042×10^0,8.966354370×10^-1,1.243868362×10^1,-8.774752808×10^-1
9.064505042×10^0,7.542814636×10^-1,1.220277420×10^1,-5.240602112×10^-1
9.074455042×10^0,4.258644104×10^-1,1.222807159×10^1,-2.622546387×10^-1
9.084405042×10^0,2.185455322×10^-1,1.275288025×10^1,-8.831634521×10^-3
9.094355042×10^0,7.069798279×10^-1,1.325104431×10^1,-1.898052979×10^-1
9.104306042×10^0,9.499246216×10^-1,1.393018204×10^1,3.007246399×10^-1
9.114256042×10^0,9.452842712×10^-1,1.461755264×10^1,1.405128021×10^0
9.124206042×10^0,9.933343506×10^-1,1.496512985×10^1,1.912273407×10^0
9.134156042×10^0,1.199306030×10^0,1.455079147×10^1,1.794169006×10^0
9.144106042×10^0,1.340612183×10^0,1.351464615×10^1,1.347647552×10^0
9.154056042×10^0,1.282682648×10^0,1.197913925×10^1,1.086590424×10^0
9.164006042×10^0,1.374292145×10^0,1.034738251×10^1,1.099763031×10^0
9.173956042×10^0,1.710493011×10^0,9.054371338×10^0,1.048719177×10^0
9.183906042×10^0,2.154619446×10^0,8.053402863×10^0,1.181193695×10^0
9.193857042×10^0,2.594704285×10^0,7.697592773×10^0,2.234403534×10^0
9.203807042×10^0,3.492686920×10^0,7.887248383×10^0,2.755769348×10^0
9.213757042×10^0,4.422104187×10^0,8.443791046×10^0,2.170785828×10^0
9.223707042×10^0,4.538112946×10^0,9.098828888×10^0,1.639839935×10^0
9.233657042×10^0,4.342769165×10^0,9.672735443×10^0,1.132844238×10^0
9.243607042×10^0,4.294120331×10^0,9.739646301×10^0,3.751199341×10^-1
9.253557042×10^0,3.970792694×10^0,9.402846680×10^0,-7.316784668×10^-1
9.263507042×10^0,3.859723663×10^0,9.331145782×10^0,-1.734293518×10^0
9.273457042×10^0,4.076323242×10^0,1.042926224×10^1,-2.386187897×10^0
9.283408042×10^0,3.803740082×10^0,1.136182297×10^1,-2.954256592×10^0
9.293358042×10^0,2.970872040×10^0,1.172826096×10^1,-2.982996826×10^0
9.303308042×10^0,1.745071106×10^0,1.283446060×10^1,-2.072739716×10^0
9.313258042×10^0,5.728587341×10^-1,1.361478790×10^1,-7.679031372×10^-2
9.323208042×10^0,-2.013313293×10^-1,1.383542908×10^1,1.122665405×10^0
9.333158042×10^0,-2.929408264×10^-1,1.290840683×10^1,1.247206421×10^0
9.343108042×10^0,-3.974235535×10^-1,1.057715469×10^1,8.038284302×10^-2
9.353058042×10^0,-2.957849121×10^-1,8.644822998×10^0,-1.647024994×10^0
9.363008042×10^0,-3.489244080×10^-1,7.360344086×10^0,-2.739602966×10^0
9.372959042×10^0,-4.311035156×10^-1,6.585555267×10^0,-3.032543793×10^0
9.382909042×10^0,-4.366419983×10^-1,6.075116730×10^0,-2.991229706×10^0
9.392859042×10^0,-4.742138672×10^-1,5.698350220×10^0,-2.514471130×10^0
9.402809042×10^0,-1.248403931×10^-1,5.611680450×10^0,-2.000889130×10^0
9.412759042×10^0,1.225950623×10^-1,5.422922974×10^0,-1.323397980×10^0
9.422709042×10^0,2.433938599×10^-1,5.292244720×10^0,-6.442602539×10^-1
9.432659042×10^0,2.543211365×10^-1,4.956043854×10^0,-1.017883301×10^-2
9.442609042×10^0,1.125210114×10^0,4.636308746×10^0,1.618135071×10^-1
9.452560042×10^0,1.331930237×10^0,4.037104797×10^0,1.772314453×10^-1
9.462510042×10^0,1.269659729×10^0,3.424877930×10^0,-2.305206299×10^-1
9.472460042×10^0,1.203048248×10^0,2.960094452×10^0,-1.189576263×10^0
9.482410042×10^0,8.054750061×10^-1,2.674039307×10^0,-2.477797394×10^0
9.492360042×10^0,5.887257385×10^-1,2.615960083×10^0,-3.815864868×10^0
9.502310042×10^0,6.409671021×10^-1,2.661016388×10^0,-5.204078064×10^0
9.512260042×10^0,5.888754272×10^-1,2.795436859×10^0,-6.484515381×10^0
9.522210042×10^0,5.460644531×10^-1,3.508553925×10^0,-7.064559174×10^0
9.532160042×10^0,5.090913391×10^-1,5.242548065×10^0,-7.015311584×10^0
9.542111042×10^0,1.469943237×10^-1,8.174351349×10^0,-6.081852722×10^0
9.552061042×10^0,-5.239105225×10^-1,1.124835892×10^1,-5.232818298×10^0
9.562011042×10^0,-4.947212219×10^-1,1.417118088×10^1,-4.965773621×10^0
9.571961042×10^0,9.400451660×10^-2,1.750624557×10^1,-5.072501678×10^0
9.581911042×10^0,1.281335449×10^0,2.113155670×10^1,-5.003644867×10^0
9.591861042×10^0,2.472707977×10^0,2.098710709×10^1,-5.338199158×10^0
9.601811042×10^0,2.649789734×10^0,1.660601761×10^1,-6.008804626×10^0
9.611761042×10^0,2.393223267×10^0,1.255439301×10^1,-7.768096161×10^0
9.621712042×10^0,1.548829193×10^0,1.006102798×10^1,-9.890682220×10^0
9.631662042×10^0,7.289840698×10^-2,8.805289307×10^0,-1.135688324×10^1
9.641612042×10^0,-1.822011108×10^0,9.092541962×10^0,-1.017973114×10^1
9.651562042×10^0,-2.747686157×10^0,1.016236725×10^1,-7.022496643×10^0
9.661511625×10^0,-1.085243225×10^0,1.073627380×10^1,-4.199666748×10^0
9.671461625×10^0,1.614841919×10^0,1.082459015×10^1,-2.047741699×10^0
9.681411625×10^0,4.068539429×10^0,1.125928619×10^1,-7.888595581×10^-2
9.691361625×10^0,5.403762817×10^0,1.133862122×10^1,1.415606232×10^0
9.701312625×10^0,5.400170288×10^0,1.054721695×10^1,2.547851715×10^0
9.711262625×10^0,4.528083801×10^0,8.953481140×10^0,2.877765656×10^0
9.721212625×10^0,3.235372009×10^0,7.487130432×10^0,2.016606445×10^0
9.731162625×10^0,1.823358307×10^0,7.121889954×10^0,1.537303162×10^-1
9.741112625×10^0,1.734892273×10^-1,7.942932587×10^0,-2.009122009×10^0
9.751062625×10^0,-1.252295837×10^0,8.361462250×10^0,-3.149450684×10^0
9.761012625×10^0,-2.198478241×10^0,7.988587646×10^0,-2.699636078×10^0
9.770962625×10^0,-2.356100464×10^0,7.454198914×10^0,-1.486109619×10^0
9.780913625×10^0,-2.283800812×10^0,6.567442932×10^0,-1.661544800×10^-1
9.790863625×10^0,-1.707199860×10^0,6.138584747×10^0,1.043629761×10^0
9.800813625×10^0,-6.405180359×10^-1,6.494394836×10^0,2.077380066×10^0
9.810763625×10^0,3.975732422×10^-1,7.717052307×10^0,2.843786316×10^0
9.820713625×10^0,1.575324097×10^0,9.395362244×10^0,3.146307220×10^0
9.830663625×10^0,3.659140778×10^0,1.247865051×10^1,4.279450836×10^0
9.840613625×10^0,7.966583405×10^0,1.571806412×10^1,2.913241882×10^0
9.850563625×10^0,9.741741943×10^0,1.555011337×10^1,6.631210327×10^-2
9.860514625×10^0,6.520290985×10^0,1.292861481×10^1,-3.026256866×10^0
9.870464625×10^0,4.047732697×10^0,9.884544983×10^0,-5.092110901×10^0
9.880414625×10^0,2.199376373×10^0,7.428751831×10^0,-6.011648712×10^0
