"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.387643750×10^-1,-5.673052826×10^0,5.865402832×10^0,3.968846741×10^0
8.487143750×10^-1,-6.175408173×10^0,5.523064728×10^0,3.984264679×10^0
8.586643750×10^-1,-6.010002136×10^0,5.255570984×10^0,3.934867401×10^0
8.686143750×10^-1,-6.248605957×10^0,5.403762817×10^0,4.015399933×10^0
8.785643750×10^-1,-5.995781708×10^0,5.647456055×10^0,3.958218842×10^0
8.885143750×10^-1,-6.166875916×10^0,5.974525909×10^0,3.544778595×10^0
8.984643750×10^-1,-6.386469269×10^0,6.392456818×10^0,3.515289917×10^0
9.084143750×10^-1,-6.483766937×10^0,6.607110443×10^0,3.603606262×10^0
9.183643750×10^-1,-6.767876129×10^0,6.610403595×10^0,3.371588745×10^0
9.283143750×10^-1,-6.991660767×10^0,6.731801147×10^0,3.147804108×10^0
9.382643750×10^-1,-7.165599060×10^0,6.954537964×10^0,2.881956940×10^0
9.482143750×10^-1,-7.324269104×10^0,6.520590363×10^0,2.650388489×10^0
9.581643750×10^-1,-7.447612610×10^0,7.116201782×10^0,2.369722137×10^0
9.681143750×10^-1,-7.561825104×10^0,8.001460876×10^0,2.529440002×10^0
9.780643750×10^-1,-7.364834747×10^0,7.740553436×10^0,2.119891663×10^0
9.880143750×10^-1,-8.181686096×10^0,7.408094788×10^0,1.969604187×10^0
9.979643750×10^-1,-7.906558228×10^0,7.560926971×10^0,2.364183655×10^0
1.007914375×10^0,-7.891589355×10^0,7.458539886×10^0,2.469414825×10^0
1.017864375×10^0,-8.040529633×10^0,7.525301056×10^0,2.190993805×10^0
1.027814375×10^0,-7.785609741×10^0,7.828570404×10^0,2.112257538×10^0
1.037764375×10^0,-7.673492889×10^0,8.059839478×10^0,1.722318420×10^0
1.047714375×10^0,-7.571704559×10^0,8.107590179×10^0,1.385069733×10^0
1.057664375×10^0,-7.506140900×10^0,8.055049438×10^0,1.452878723×10^0
1.067614375×10^0,-7.418572998×10^0,7.935298462×10^0,1.511107635×10^0
1.077564375×10^0,-7.303312683×10^0,7.767796783×10^0,1.584155731×10^0
1.087514375×10^0,-7.273674316×10^0,7.682474213×10^0,1.770817566×10^0
1.097464375×10^0,-7.357050934×10^0,7.777676239×10^0,1.854493561×10^0
1.107414375×10^0,-7.004683685×10^0,8.100405121×10^0,1.835782471×10^0
1.117364375×10^0,-6.459966431×10^0,8.384514313×10^0,1.353934479×10^0
1.127314375×10^0,-6.680906982×10^0,8.613538055×10^0,7.934999084×10^-1
1.137264375×10^0,-6.549779663×10^0,8.702602844×10^0,1.363813934×10^0
1.147214375×10^0,-6.329886932×10^0,8.472680969×10^0,1.823058929×10^0
1.157164375×10^0,-6.182293854×10^0,8.411458282×10^0,1.452279968×10^0
1.167114375×10^0,-5.891149292×10^0,8.576714630×10^0,1.197809143×10^0
1.177064375×10^0,-5.472469940×10^0,8.616681519×10^0,1.221759338×10^0
1.187014375×10^0,-5.245092773×10^0,8.451574860×10^0,1.244212646×10^0
1.196964375×10^0,-4.965623932×10^0,8.264613647×10^0,1.251547394×10^0
1.206914375×10^0,-4.606969757×10^0,8.067623291×10^0,1.098415833×10^0
1.216864375×10^0,-4.027375031×10^0,7.797135773×10^0,7.831713867×10^-1
1.226814375×10^0,-3.880829773×10^0,7.936645660×10^0,5.590873718×10^-1
1.236764375×10^0,-3.652404785×10^0,7.834408264×10^0,2.260299683×10^-2
1.246714375×10^0,-3.583997040×10^0,7.598498840×10^0,7.969427490×10^-1
1.256664375×10^0,-3.971391449×10^0,7.226672058×10^0,1.656754761×10^0
1.266614375×10^0,-4.077520752×10^0,6.881190491×10^0,1.707648926×10^0
1.276564375×10^0,-4.230802002×10^0,7.239844666×10^0,1.791324921×10^0
1.286514375×10^0,-4.133953400×10^0,7.584278412×10^0,1.681303711×10^0
1.296464375×10^0,-3.913461914×10^0,7.689958649×10^0,1.297202454×10^0
1.306414375×10^0,-3.998485107×10^0,8.135581970×10^0,1.194515991×10^0
1.316364375×10^0,-4.211941223×10^0,8.730744324×10^0,1.567689972×10^0
1.326314375×10^0,-4.310137024×10^0,9.313332825×10^0,1.725611572×10^0
1.336264375×10^0,-4.607867889×10^0,9.799372101×10^0,1.465452576×10^0
1.346214375×10^0,-4.592300262×10^0,9.585017853×10^0,7.024891663×10^-1
1.356164375×10^0,-4.427942047×10^0,9.881102142×10^0,4.773573303×10^-1
1.366114375×10^0,-4.709207153×10^0,9.595496063×10^0,1.448986816×10^-1
1.376064375×10^0,-3.543581085×10^0,9.043144684×10^0,2.513273621×10^-1
1.386014375×10^0,-3.417393494×10^0,8.496182098×10^0,5.683680725×10^-1
1.395964375×10^0,-4.178111572×10^0,8.013885040×10^0,6.035449219×10^-1
1.405914375×10^0,-4.990172882×10^0,7.577392731×10^0,8.367599487×10^-2
1.415864375×10^0,-5.677842865×10^0,7.408843231×10^0,3.022215271×10^-1
1.425814375×10^0,-6.437064056×10^0,6.628964996×10^0,-6.077362061×10^-2
1.435764375×10^0,-6.458020477×10^0,6.123466187×10^0,5.846841431×10^-1
1.445714375×10^0,-6.537954254×10^0,5.566923523×10^0,2.204914856×10^-1
1.455664375×10^0,-6.658902740×10^0,5.377866669×10^0,6.212081909×10^-2
1.465614375×10^0,-6.634204102×10^0,5.264701996×10^0,1.511856079×10^-1
1.475564375×10^0,-6.667884064×10^0,5.199437714×10^0,6.104306030×10^-1
1.485514375×10^0,-7.109914856×10^0,5.083129578×10^0,4.948709106×10^-1
1.495464375×10^0,-7.330556030×10^0,5.288652191×10^0,1.570234680×10^-1
1.505414375×10^0,-7.069199524×10^0,5.676645355×10^0,2.909948730×10^-1
1.515364375×10^0,-7.111411743×10^0,5.621559906×10^0,3.857478333×10^-1
1.525314375×10^0,-6.970854034×10^0,5.571264496×10^0,9.559121704×10^-1
1.535264375×10^0,-7.448361053×10^0,5.321733398×10^0,5.361849976×10^-1
1.545214375×10^0,-7.617359619×10^0,4.997657318×10^0,2.749781799×10^-1
1.555164375×10^0,-8.345295868×10^0,5.047054596×10^0,3.201841736×10^-1
1.565114375×10^0,-8.739426270×10^0,5.014871521×10^0,-2.297721863×10^-1
1.575064375×10^0,-8.357570343×10^0,4.564757538×10^0,-2.233355713×10^-1
1.585014375×10^0,-8.413853302×10^0,4.862638092×10^0,-7.005432129×10^-2
1.594964375×10^0,-8.413104858×10^0,4.604125671×10^0,-6.496490479×10^-1
1.604914375×10^0,-8.858129425×10^0,5.265300751×10^0,-1.308279419×10^0
1.614864375×10^0,-9.317823486×10^0,5.631738739×10^0,-1.682800598×10^0
1.624814375×10^0,-9.532626801×10^0,5.534740448×10^0,-1.813029785×10^0
1.634764375×10^0,-9.781110077×10^0,5.291346588×10^0,-1.719773712×10^0
1.644714375×10^0,-1.007195526×10^1,5.331163788×10^0,-1.570234680×10^0
1.654664375×10^0,-9.796528015×10^0,4.700525208×10^0,-1.675914917×10^0
1.664614375×10^0,-9.225615234×10^0,5.233417053×10^0,-1.137933655×10^0
1.674564375×10^0,-9.238039398×10^0,4.844525757×10^0,-2.618055725×10^-1
1.684514375×10^0,-8.721164246×10^0,5.380710754×10^0,4.766088867×10^-1
1.694464375×10^0,-8.074209595×10^0,6.877148895×10^0,1.655257874×10^0
1.704414375×10^0,-8.879235535×10^0,6.921905823×10^0,5.298980713×10^-1
1.714364375×10^0,-9.330097961×10^0,6.576873322×10^0,-1.076860657×10^0
1.724314375×10^0,-9.669891357×10^0,7.730075226×10^0,-7.741900635×10^-1
1.734264375×10^0,-9.869426422×10^0,8.005652161×10^0,-5.536985779×10^-1
1.744214375×10^0,-9.555229797×10^0,8.214018860×10^0,-9.593550110×10^-1
1.754164375×10^0,-8.725205841×10^0,8.525221710×10^0,-1.179846497×10^0
1.764114375×10^0,-8.092321930×10^0,8.193511505×10^0,-1.787882080×10^0
1.774064375×10^0,-7.714956665×10^0,7.772736511×10^0,-2.587070160×10^0
1.784014375×10^0,-7.823331299×10^0,7.779173126×10^0,-2.963088226×10^0
1.793964375×10^0,-7.550748138×10^0,8.265511780×10^0,-2.898722076×10^0
1.803914375×10^0,-6.698869629×10^0,8.876241760×10^0,-2.228865051×10^0
1.813864375×10^0,-6.371350708×10^0,8.975335693×10^0,-2.438129883×10^0
1.823814375×10^0,-5.712271271×10^0,9.242979126×10^0,-1.319805450×10^0
1.833764375×10^0,-4.107159119×10^0,9.512119446×10^0,-7.855664063×10^-1
1.843714375×10^0,-4.033362579×10^0,8.896449738×10^0,-2.118095398×10^-1
1.853664375×10^0,-3.777394867×10^0,7.980354767×10^0,-2.306703186×10^-1
1.863614375×10^0,-3.390449524×10^0,7.330855408×10^0,-7.369175720×10^-1
1.873564375×10^0,-3.263064423×10^0,7.201075287×10^0,-9.150471497×10^-1
1.883514375×10^0,-2.735711060×10^0,7.439529419×10^0,-9.809101868×10^-1
1.893464375×10^0,-2.668800201×10^0,7.571105804×10^0,-1.227148132×10^0
1.903414375×10^0,-3.061433716×10^0,7.562872925×10^0,-1.754651184×10^0
1.913364375×10^0,-3.679648132×10^0,7.260501709×10^0,-2.139201508×10^0
1.923314375×10^0,-4.236939240×10^0,7.102131042×10^0,-2.461481323×10^0
1.933264375×10^0,-4.224515076×10^0,6.619085541×10^0,-2.914589081×10^0
1.943214375×10^0,-4.872068481×10^0,6.508764954×10^0,-6.700067139×10^-1
1.953164375×10^0,-5.297334137×10^0,7.188950500×10^0,1.822160797×10^0
1.963114375×10^0,-5.150040436×10^0,6.639443207×10^0,-2.612068176×10^-1
1.973064375×10^0,-5.795198822×10^0,6.079008636×10^0,-7.466473389×10^-1
1.983014375×10^0,-5.943989410×10^0,6.026318207×10^0,2.311193848×10^0
1.992964375×10^0,-5.659880219×10^0,6.221063232×10^0,4.456233215×10^0
2.002914375×10^0,-5.440586243×10^0,7.417525177×10^0,4.560117188×10^0
2.012864375×10^0,-5.034181366×10^0,1.230097000×10^1,4.269721069×10^0
2.022814375×10^0,-2.135459290×10^0,1.145567780×10^1,2.501298523×10^0
2.032764375×10^0,-1.132844238×10^0,9.523346100×10^0,-2.760260010×10^-1
2.042714375×10^0,2.222877502×10^-1,8.189918976×10^0,-2.332749023×10^0
2.052664375×10^0,2.658172302×10^0,7.292385406×10^0,-4.981640625×10^0
2.062614375×10^0,3.989653473×10^0,6.871161346×10^0,-6.988367615×10^0
2.072564375×10^0,4.100423126×10^0,6.218518524×10^0,-8.166567535×10^0
2.082514375×10^0,3.757935333×10^0,5.755980377×10^0,-7.048692169×10^0
2.092464375×10^0,2.831362152×10^0,5.586532745×10^0,-5.684878235×10^0
2.102414375×10^0,1.719025269×10^0,5.219346313×10^0,-4.053570557×10^0
2.112364375×10^0,9.026229858×10^-1,5.133424988×10^0,-2.933150482×10^0
2.122314375×10^0,1.246907043×10^-1,5.504353638×10^0,-3.908971252×10^0
2.132264375×10^0,-5.228627014×10^-1,6.077362061×10^0,-5.288203125×10^0
2.142214375×10^0,-1.124012604×10^0,6.748117218×10^0,-6.380032654×10^0
2.152164375×10^0,-1.638492737×10^0,7.234306183×10^0,-6.176905060×10^0
2.162114375×10^0,-2.010768585×10^0,7.758366394×10^0,-4.889881439×10^0
2.172064375×10^0,-2.504891052×10^0,7.838898926×10^0,-3.421135712×10^0
2.182014375×10^0,-3.570674744×10^0,7.717351685×10^0,-2.390528870×10^0
2.191964375×10^0,-4.208498383×10^0,8.778794403×10^0,-1.331181793×10^0
2.201914375×10^0,-4.329746246×10^0,1.114312775×10^1,-5.983058167×10^-1
2.211864375×10^0,-4.907395020×10^0,1.628643219×10^1,-1.564097443×10^0
2.221814375×10^0,-3.346590729×10^0,1.925146637×10^1,-3.889212341×10^0
2.231764375×10^0,-1.603764954×10^0,1.952135513×10^1,-5.769302673×10^0
2.241714375×10^0,-3.475772095×10^-1,1.842518463×10^1,-6.606960754×10^0
2.251664375×10^0,-7.439529419×10^-2,1.619452332×10^1,-5.333409119×10^0
2.261614375×10^0,-1.142424316×10^0,1.377690079×10^1,-3.751498718×10^0
2.271564375×10^0,-2.685415649×10^0,1.194590836×10^1,-4.272415466×10^0
2.281514375×10^0,-3.235821075×10^0,1.041698776×10^1,-5.246589661×10^0
2.291464375×10^0,-3.499422913×10^0,9.617200928×10^0,-6.502777405×10^0
2.301414375×10^0,-4.095633087×10^0,9.860295410×10^0,-7.476053467×10^0
2.311364375×10^0,-4.046684875×10^0,1.116288666×10^1,-6.848258972×10^0
2.321314375×10^0,-3.687581635×10^0,1.295016998×10^1,-4.999154205×10^0
2.331264375×10^0,-3.472628632×10^0,1.404514297×10^1,-2.178869019×10^0
2.341214375×10^0,-2.313738556×10^0,1.360954880×10^1,3.665876770×10^-1
2.351164375×10^0,-7.650590515×10^-1,1.232686615×10^1,1.537901917×10^0
2.361114375×10^0,4.284091187×10^-1,1.096499817×10^1,1.521136780×10^0
2.371064375×10^0,1.159189453×10^0,9.538764038×10^0,1.676513672×10^0
2.381014375×10^0,1.776206360×10^0,8.137078857×10^0,1.761836243×10^0
2.390964375×10^0,2.183359680×10^0,6.760541382×10^0,1.575623474×10^0
2.400914208×10^0,1.954186249×10^0,5.747298431×10^0,1.293909302×10^0
2.410864208×10^0,1.341660004×10^0,5.633684692×10^0,8.074209595×10^-1
2.420814208×10^0,1.607656860×10^-1,6.073170776×10^0,4.281097412×10^-1
2.430764208×10^0,-1.088985443×10^0,6.830296326×10^0,-2.766247559×10^-1
2.440714208×10^0,-1.926344147×10^0,7.497159576×10^0,-8.952882385×10^-1
2.450664208×10^0,-2.073787537×10^0,7.919281769×10^0,-7.897576904×10^-1
2.460614208×10^0,-1.621727600×10^0,8.136180725×10^0,-7.752378845×10^-1
2.470564208×10^0,-3.730242920×10^-1,9.277706909×10^0,-9.581575012×10^-1
2.480514208×10^0,1.394051056×10^0,1.148816025×10^1,-8.809181213×10^-1
2.490464208×10^0,2.408042450×10^0,1.303923477×10^1,-1.383123779×10^-1
2.500414208×10^0,2.104473724×10^0,1.335328171×10^1,8.294252014×10^-1
2.510364208×10^0,1.448687439×10^0,1.236653366×10^1,1.331181793×10^0
2.520314208×10^0,1.089584198×10^0,1.067954178×10^1,1.279239807×10^0
2.530264208×10^0,9.828561401×10^-1,9.386380920×10^0,1.358724518×10^0
2.540214208×10^0,1.066681824×10^0,8.620723114×10^0,1.066981201×10^0
2.550164208×10^0,1.329834595×10^0,8.156089325×10^0,3.942800903×10^-1
2.560114208×10^0,1.560055847×10^0,7.619455261×10^0,-5.325924683×10^-1
2.570064208×10^0,1.532213745×10^0,7.795938263×10^0,-1.126407623×10^0
2.580014208×10^0,1.311871948×10^0,8.173004150×10^0,-6.146218872×10^-1
2.589964208×10^0,7.821235657×10^-1,7.792645111×10^0,1.666035461×10^-1
2.599914208×10^0,4.287084961×10^-1,7.727829895×10^0,5.935157776×10^-1
2.609864208×10^0,3.592529297×10^-3,7.996371460×10^0,5.945635986×10^-1
2.619814208×10^0,-1.847158813×10^-1,8.456664276×10^0,7.229965210×10^-2
2.629764208×10^0,-3.451821899×10^-1,9.091194763×10^0,-6.322851562×10^-1
2.639714208×10^0,-6.896159363×10^-1,9.532477112×10^0,-1.234782257×10^0
2.649664208×10^0,-9.491761780×10^-1,9.722132721×10^0,-1.680255890×10^0
2.659614208×10^0,-1.063238983×10^0,9.613608398×10^0,-2.143692169×10^0
2.669564208×10^0,-1.042432251×10^0,9.562414856×10^0,-2.404000854×10^0
2.679514208×10^0,-9.342073059×10^-1,9.562863922×10^0,-2.380350037×10^0
2.689464208×10^0,-7.186555481×10^-1,9.499395905×10^0,-2.339784393×10^0
2.699414208×10^0,-4.468208313×10^-1,9.569749603×10^0,-2.259251862×10^0
2.709364208×10^0,-3.019221497×10^-1,9.754764862×10^0,-1.929188232×10^0
2.719314208×10^0,-2.100132751×10^-1,9.827812958×10^0,-1.387614441×10^0
2.729264208×10^0,-2.639012146×10^-1,9.756561127×10^0,-8.649014282×10^-1
2.739214208×10^0,-2.778222656×10^-1,9.723180542×10^0,-3.802093506×10^-1
2.749164208×10^0,1.077758789×10^-2,9.808054047×10^0,-6.750961304×10^-2
2.759114208×10^0,4.977149963×10^-1,1.015114059×10^1,3.255729675×10^-1
2.769064208×10^0,8.818162537×10^-1,1.067235672×10^1,8.690927124×10^-1
2.779014208×10^0,8.548722839×10^-1,1.113040421×10^1,1.357227631×10^0
2.788964208×10^0,5.773493958×10^-1,1.122845032×10^1,1.662293243×10^0
2.798914208×10^0,3.171903992×10^-1,1.142708725×10^1,1.822310486×10^0
2.808864208×10^0,1.478924561×10^-1,1.175774963×10^1,1.917811890×10^0
2.818814208×10^0,-1.803749084×10^-1,1.187106400×10^1,1.498833160×10^0
2.828764208×10^0,-3.766168213×10^-1,1.213257019×10^1,5.581892395×10^-1
2.838714208×10^0,-3.079096985×10^-1,1.263971558×10^1,-5.117857361×10^-1
2.848664208×10^0,-5.448669434×10^-1,1.338082443×10^1,-1.037642212×10^0
2.858614208×10^0,-7.857160950×10^-1,1.348081650×10^1,-1.195264435×10^0
2.868564208×10^0,-7.140151978×10^-1,1.347018860×10^1,-9.304650879×10^-1
2.878514208×10^0,-3.315605164×10^-1,1.362137421×10^1,-4.623884583×10^-1
2.888464208×10^0,-8.592132568×10^-2,1.362840958×10^1,-7.065307617×10^-2
2.898414208×10^0,1.546284485×10^-1,1.342034225×10^1,3.553610229×10^-1
2.908364208×10^0,4.559518433×10^-1,1.313293991×10^1,5.929170227×10^-1
2.918314208×10^0,8.032296753×10^-1,1.270333328×10^1,5.774990845×10^-1
2.928264208×10^0,1.172362061×10^0,1.201117264×10^1,4.447251892×10^-1
2.938214208×10^0,1.385369110×10^0,1.098370926×10^1,2.088157654×10^-1
2.948164208×10^0,1.577270050×10^0,9.948312378×10^0,1.204994202×10^-1
2.958114208×10^0,1.774709473×10^0,9.292526093×10^0,3.671864319×10^-1
2.968064208×10^0,1.735640717×10^0,8.661737823×10^0,8.866062927×10^-1
2.978014208×10^0,1.919907532×10^0,8.161029053×10^0,1.381477203×10^0
2.987964208×10^0,2.749183044×10^0,8.013585663×10^0,1.761686554×10^0
2.997914208×10^0,3.287463684×10^0,8.352480927×10^0,1.904339905×10^0
3.007864208×10^0,2.795137482×10^0,8.755592651×10^0,2.124532013×10^0
3.017814208×10^0,1.941313019×10^0,8.985065460×10^0,2.169438629×10^0
3.027764208×10^0,1.699116669×10^0,9.091494141×10^0,1.960622864×10^0
3.037714208×10^0,1.971699829×10^0,9.060508575×10^0,1.741328888×10^0
3.047664208×10^0,2.147733765×10^0,8.846753082×10^0,1.612895966×10^0
3.057614208×10^0,2.123035126×10^0,8.797206116×10^0,1.517394562×10^0
3.067564208×10^0,1.906734924×10^0,8.954828339×10^0,1.366807709×10^0
3.077514208×10^0,1.072070618×10^0,9.394613800×10^0,1.094673615×10^0
3.087464208×10^0,2.770738220×10^-1,1.010009674×10^1,9.048683167×10^-1
3.097414208×10^0,4.186793518×10^-1,1.039064255×10^1,8.268804932×10^-1
3.107364208×10^0,6.875202942×10^-1,1.089569229×10^1,3.857478333×10^-1
3.117314208×10^0,1.296304321×10^-1,1.095466965×10^1,-5.197192383×10^-1
3.127264208×10^0,-5.141807556×10^-1,9.870324554×10^0,-1.141526184×10^0
3.137214208×10^0,-6.110293579×10^-1,8.627608795×10^0,-2.428849182×10^0
3.147164208×10^0,-2.609074402×10^-1,8.127947845×10^0,-3.424428864×10^0
3.157115208×10^0,-3.219804382×10^-1,7.832612000×10^0,-4.748874664×10^0
3.167065208×10^0,-3.820056152×10^-1,7.514224091×10^0,-5.661975861×10^0
3.177015208×10^0,-1.176553345×10^-1,7.416028290×10^0,-5.142256622×10^0
3.186965208×10^0,-2.231858826×10^-1,7.229965210×10^0,-3.582350464×10^0
3.196915208×10^0,-3.100053406×10^-1,6.850953369×10^0,-2.319426727×10^0
3.206865208×10^0,-1.450483704×10^-1,6.275250549×10^0,-1.477876740×10^0
3.216815208×10^0,2.550695801×10^-1,5.620811462×10^0,-1.208886108×10^0
3.226765208×10^0,7.393125916×10^-1,5.320685577×10^0,-1.265019379×10^0
3.236715208×10^0,1.004261627×10^0,5.404660950×10^0,-1.355880432×10^0
3.246665208×10^0,8.140072632×10^-1,5.721402283×10^0,-1.505868530×10^0
3.256615208×10^0,5.560935974×10^-1,6.130950623×10^0,-1.970951385×10^0
3.266565208×10^0,3.237767029×10^-1,6.409371643×10^0,-2.469714203×10^0
3.276515208×10^0,1.330732727×10^-1,6.520440674×10^0,-2.798879700×10^0
3.286465208×10^0,1.751358032×10^-2,6.654861145×10^0,-3.304378510×10^0
3.296415208×10^0,5.763015747×10^-2,6.791077881×10^0,-3.783382416×10^0
