"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.522827375×10^0,-4.616504610×10^-1,-4.723669291×10^-1,-3.898369372×10^-1
1.532777375×10^0,-5.767757297×10^-1,-7.632972598×10^-1,-4.863971472×10^-1
1.542727375×10^0,-5.580518842×10^-1,-9.916937351×10^-1,-7.320964336×10^-1
1.552677375×10^0,-3.931174874×10^-1,-1.259068489×10^0,-8.351814151×10^-1
1.562627375×10^0,3.043185221×10^-3,-1.145088315×10^0,-9.397485256×10^-1
1.572577375×10^0,5.803308487×10^-1,-8.089191318×10^-1,-1.028129816×10^0
1.582527375×10^0,1.012206912×10^0,-5.895098448×10^-1,-1.078724861×10^0
1.592477375×10^0,1.174645066×10^0,-4.527877867×10^-1,-1.086333513×10^0
1.602427375×10^0,1.190821052×10^0,-3.991639614×10^-1,-1.036193371×10^0
1.612377375×10^0,1.133639932×10^0,-4.322728217×10^-1,-9.593211412×10^-1
1.622327375×10^0,1.102688193×10^0,-4.848004878×10^-1,-8.728101850×10^-1
1.632277375×10^0,1.141303420×10^0,-5.291905403×10^-1,-7.521230578×10^-1
1.642227375×10^0,1.208859086×10^0,-3.944418132×10^-1,-5.907701254×10^-1
1.652177375×10^0,1.171102285×10^0,-1.720872074×10^-1,-3.551216424×10^-1
1.662127375×10^0,1.153625011×10^0,1.588535681×10^-2,-2.980479039×10^-2
1.672077375×10^0,1.117588162×10^0,2.065903991×10^-1,3.442412019×10^-1
1.682027375×10^0,1.165075183×10^0,4.583744407×10^-1,5.357083678×10^-1
1.691977375×10^0,1.291089416×10^0,8.104966283×10^-1,6.330624223×10^-1
1.701927375×10^0,1.264862299×10^0,9.127329588×10^-1,8.229277134×10^-1
1.711877375×10^0,1.036248446×10^0,4.860552549×10^-1,9.444883466×10^-1
1.721827375×10^0,8.782996535×10^-1,2.675197124×10^-1,9.784665108×10^-1
1.731777375×10^0,8.204886317×10^-1,3.730148673×10^-1,1.014925122×10^0
1.741727375×10^0,7.713924050×10^-1,7.079838514×10^-1,1.067667127×10^0
1.751677375×10^0,7.841404080×10^-1,9.644327164×10^-1,1.163232803×10^0
1.761627375×10^0,8.601107597×10^-1,9.907005429×10^-1,1.263822556×10^0
1.771577375×10^0,9.715787768×10^-1,7.524577975×10^-1,1.358452678×10^0
1.781527375×10^0,1.058698297×10^0,3.928908408×10^-1,1.503327847×10^0
1.791477375×10^0,1.135362864×10^0,-2.432377636×10^-2,1.640939355×10^0
1.801427375×10^0,1.148362041×10^0,-3.150837123×10^-1,1.633457184×10^0
1.811377375×10^0,1.044176936×10^0,-6.010147929×10^-1,1.558540940×10^0
1.821327375×10^0,9.550526142×10^-1,-8.623228073×10^-1,1.416934490×10^0
1.831277375×10^0,8.208824396×10^-1,-1.128173590×10^0,1.249904990×10^0
1.841227375×10^0,7.078378797×10^-1,-1.076421142×10^0,1.169766188×10^0
1.851177375×10^0,5.565778017×10^-1,-8.639983535×10^-1,1.107890487×10^0
1.861127375×10^0,4.157993197×10^-1,-8.200513721×10^-1,1.169455886×10^0
1.871077375×10^0,2.902795970×10^-1,-8.245841861×10^-1,1.260968685×10^0
1.881027375×10^0,1.765199900×10^-1,-8.230805397×10^-1,1.351616621×10^0
1.890977375×10^0,6.814891100×10^-2,-8.202466369×10^-1,1.479128242×10^0
1.900927375×10^0,-7.881070673×10^-2,-8.765514493×10^-1,1.619690418×10^0
1.910877375×10^0,-2.489379644×10^-1,-9.495846033×10^-1,1.779455185×10^0
1.920827375×10^0,-5.440471172×10^-1,-7.923765779×10^-1,1.933981895×10^0
1.930777375×10^0,-9.132907987×10^-1,-5.603745580×10^-1,2.122932196×10^0
1.940727375×10^0,-7.797585726×10^-1,-1.649806648×10^-1,2.394725323×10^0
1.950677375×10^0,-3.655453324×10^-1,8.098781705×10^-1,2.484116077×10^0
1.960627375×10^0,-2.319369018×10^-1,1.937329531×10^0,2.528097630×10^0
1.970577375×10^0,-1.232608221×10^-2,2.153051376×10^0,2.618592978×10^0
1.980527375×10^0,6.798140407×10^-1,1.595030785×10^0,2.653529167×10^0
1.990477375×10^0,1.542134762×10^0,9.815990925×10^-1,2.653693914×10^0
2.000427375×10^0,2.273139715×10^0,7.849848270×10^-1,2.638155222×10^0
2.010377375×10^0,3.094976187×10^0,1.273387074×10^0,2.499305487×10^0
2.020327375×10^0,3.451232672×10^0,1.448192120×10^0,2.243867397×10^0
2.030277375×10^0,3.420241833×10^0,1.474978924×10^0,2.024366379×10^0
2.040227375×10^0,2.922461987×10^0,1.654057503×10^0,1.742222309×10^0
2.050177375×10^0,2.037844181×10^0,1.741390824×10^0,1.360496402×10^0
2.060127375×10^0,9.704748392×10^-1,2.150370598×10^0,9.782073498×10^-1
2.070077375×10^0,1.599348933×10^-1,2.513384104×10^0,6.922368407×10^-1
2.080027375×10^0,-1.007329077×10^-1,2.385852575×10^0,4.646731615×10^-1
2.089977375×10^0,3.346037865×10^-2,1.885842085×10^0,2.910745144×10^-1
2.099927375×10^0,3.032779992×10^-1,1.344951153×10^0,1.463495493×10^-1
2.109877375×10^0,4.765120447×10^-1,7.572185397×10^-1,2.358560450×10^-2
2.119827375×10^0,4.179994762×10^-1,1.125889644×10^-1,-4.406481236×10^-2
2.129777375×10^0,6.965384632×10^-2,-4.235618412×10^-1,-9.350791574×10^-2
2.139727375×10^0,-4.248003662×10^-1,-8.454339504×10^-1,-1.349671930×10^-1
2.149677375×10^0,-8.400930166×10^-1,-1.183008194×10^0,-1.411101371×10^-1
2.159627375×10^0,-1.080916047×10^0,-1.409119606×10^0,-1.037057713×10^-1
2.169577375×10^0,-1.185848951×10^0,-1.353319764×10^0,5.671743304×10^-2
2.179527375×10^0,-1.247088075×10^0,-8.176766634×10^-1,4.432310462×10^-1
2.189477375×10^0,-1.215991139×10^0,-4.686156213×10^-1,8.268069625×10^-1
2.199427375×10^0,-9.883776307×10^-1,-2.440706789×10^-1,1.251646042×10^0
2.209377375×10^0,-7.591892481×10^-1,6.359626353×10^-2,1.578157663×10^0
2.219327375×10^0,-5.736318827×10^-1,3.816826344×10^-1,1.382161379×10^0
2.229277375×10^0,-4.328570068×10^-1,4.168440998×10^-1,7.428985834×10^-1
2.239227375×10^0,-2.063077688×10^-1,-1.124711260×10^-1,-2.568672225×10^-2
2.249177375×10^0,2.227237225×10^-1,-5.317449570×10^-1,-6.296711564×10^-1
2.259127375×10^0,6.660204530×10^-1,-2.735107541×10^-1,-9.364281893×10^-1
2.269077375×10^0,9.066156149×10^-1,1.693376750×10^-1,-1.010740399×10^0
2.279027375×10^0,9.464626312×10^-1,2.500397265×10^-1,-1.009197712×10^0
2.288977375×10^0,7.265444398×10^-1,1.786089316×10^-2,-8.780744672×10^-1
2.298927375×10^0,2.863487005×10^-1,-4.400843084×10^-1,-5.598557591×10^-1
2.308877375×10^0,-1.661591977×10^-1,-9.166961312×10^-1,-1.717920601×10^-1
2.318827375×10^0,-5.243442059×10^-1,-1.199045658×10^0,2.763529718×10^-1
2.328777375×10^0,-7.246655226×10^-1,-1.145139217×10^0,7.152083516×10^-1
2.338727375×10^0,-8.004209995×10^-1,-7.229419351×10^-1,1.086140275×10^0
2.348677375×10^0,-8.515154123×10^-1,8.052182198×10^-2,1.302081704×10^0
2.358627375×10^0,-9.116871357×10^-1,1.002954006×10^0,1.362077117×10^0
2.368577375×10^0,-9.166792035×10^-1,1.792106628×10^0,1.327824831×10^0
2.378527375×10^0,-8.265567422×10^-1,2.361560345×10^0,1.226928353×10^0
2.388477375×10^0,-6.487449408×10^-1,2.654291868×10^0,1.114278555×10^0
2.398427375×10^0,-4.210393429×10^-1,2.670910358×10^0,1.053816319×10^0
2.408377208×10^0,-2.277425379×10^-1,2.413647890×10^0,1.094809413×10^0
2.418327208×10^0,-1.247248054×10^-1,1.813715816×10^0,1.226738214×10^0
2.428277208×10^0,-2.021600157×10^-1,8.514743447×10^-1,1.477222562×10^0
2.438227208×10^0,-3.608884215×10^-1,-1.773572266×10^-1,1.838963985×10^0
2.448177208×10^0,-4.897758663×10^-1,-1.030105352×10^0,2.224453926×10^0
2.458127208×10^0,-6.862103343×10^-1,-1.725078225×10^0,2.453523874×10^0
2.468077208×10^0,-1.099282265×10^0,-1.969494581×10^0,2.255749226×10^0
2.478027208×10^0,-1.608626485×10^0,-1.733276725×10^0,1.651009202×10^0
2.487977208×10^0,-1.974950671×10^0,-1.104915261×10^0,8.932733536×10^-1
2.497927208×10^0,-2.160671473×10^0,-3.200519383×10^-1,2.474663854×10^-1
2.507877208×10^0,-2.247155428×10^0,3.082318902×10^-1,-1.835893691×10^-1
2.517827208×10^0,-2.247092724×10^0,6.854204535×10^-1,-4.043606520×10^-1
2.527777208×10^0,-2.112374544×10^0,8.333506584×10^-1,-4.711176753×10^-1
2.537727208×10^0,-1.895552158×10^0,7.211053371×10^-1,-4.524004459×10^-1
2.547677208×10^0,-1.611228466×10^0,3.180489242×10^-1,-3.569267094×10^-1
2.557627208×10^0,-1.251910210×10^0,-4.060901403×10^-1,-2.339291275×10^-1
2.567577208×10^0,-8.887593150×10^-1,-1.102033854×10^0,-1.333318055×10^-1
2.577527208×10^0,-5.339245200×10^-1,-1.415723085×10^0,-9.189090133×10^-2
2.587477208×10^0,-2.218022496×10^-1,-1.346880078×10^0,-1.087051928×10^-1
2.597427208×10^0,5.847595166×10^-4,-1.015156507×10^0,-1.516936719×10^-1
2.607377208×10^0,9.246236831×10^-2,-5.877569318×10^-1,-1.942756176×10^-1
2.617327208×10^0,5.765405670×10^-2,-2.875382006×10^-1,-2.318179309×10^-1
2.627277208×10^0,-6.914059073×10^-2,-2.423015535×10^-1,-2.327789217×10^-1
2.637227208×10^0,-2.531807423×10^-1,-4.414226711×10^-1,-1.792661548×10^-1
2.647177208×10^0,-3.994565606×10^-1,-7.191777825×10^-1,-1.058040410×10^-1
2.657127208×10^0,-4.759427905×10^-1,-1.015901566×10^0,-3.818717971×10^-2
2.667077208×10^0,-5.123320222×10^-1,-1.175720096×10^0,1.831063814×10^-2
2.677027208×10^0,-5.512554646×10^-1,-1.118479133×10^0,7.169210166×10^-2
2.686977208×10^0,-6.235183477×10^-1,-9.022951126×10^-1,1.128384024×10^-1
2.696927208×10^0,-7.318924665×10^-1,-6.302322149×10^-1,1.386889070×10^-1
2.706877208×10^0,-8.567582965×10^-1,-3.706784248×10^-1,1.475012302×10^-1
2.716827208×10^0,-9.897419214×10^-1,-1.588378102×10^-1,1.323603690×10^-1
2.726777208×10^0,-1.103142381×10^0,-2.792971395×10^-2,1.145740375×10^-1
2.736727208×10^0,-1.160504699×10^0,-5.204809830×10^-2,1.025495976×10^-1
2.746677208×10^0,-1.133573771×10^0,-2.048884183×10^-1,8.709879220×10^-2
2.756627208×10^0,-1.026274443×10^0,-4.559608400×10^-1,5.189286545×10^-2
2.766577208×10^0,-8.652262688×10^-1,-6.756053567×10^-1,-4.279293120×10^-3
2.776527208×10^0,-6.756654382×10^-1,-8.248704672×10^-1,-4.073131084×10^-2
2.786477208×10^0,-4.852675200×10^-1,-8.991903663×10^-1,-4.816330597×10^-2
2.796427208×10^0,-3.013898134×10^-1,-9.049507976×10^-1,-3.128072619×10^-2
2.806377208×10^0,-8.069071919×10^-2,-8.810628057×10^-1,-6.115186028×10^-3
2.816327208×10^0,1.068296432×10^-1,-8.176092505×10^-1,2.926304191×10^-2
2.826277208×10^0,2.384117246×10^-1,-8.099273443×10^-1,4.358906671×10^-2
2.836227208×10^0,3.133003712×10^-1,-8.714381456×10^-1,1.334434468×10^-2
2.846177208×10^0,3.437146544×10^-1,-8.645750880×10^-1,8.928420022×10^-3
2.856127208×10^0,3.466047049×10^-1,-7.326128483×10^-1,5.118159950×10^-2
2.866077208×10^0,3.757979572×10^-1,-4.752001166×10^-1,9.833686799×10^-2
2.876027208×10^0,4.529500008×10^-1,-1.980662495×10^-1,1.045159325×10^-1
2.885977208×10^0,5.909280181×10^-1,8.503375575×10^-3,5.858605728×10^-2
2.895927208×10^0,7.584112883×10^-1,1.818194985×10^-1,-1.826984249×10^-2
2.905877208×10^0,9.099252224×10^-1,3.787673414×10^-1,-1.092144549×10^-1
2.915827208×10^0,1.029256344×10^0,5.734566450×10^-1,-2.021041662×10^-1
2.925777208×10^0,1.099161625×10^0,7.134417295×10^-1,-2.738505602×10^-1
2.935727208×10^0,1.106731772×10^0,7.503328919×10^-1,-3.096306622×10^-1
2.945677208×10^0,1.069661140×10^0,7.085311413×10^-1,-3.325906098×10^-1
2.955627208×10^0,1.002993464×10^0,6.450608373×10^-1,-3.298707306×10^-1
2.965577208×10^0,9.906631708×10^-1,5.110955238×10^-1,-2.811746299×10^-1
2.975527208×10^0,1.081708908×10^0,1.606935412×10^-1,-2.274602652×10^-1
2.985477208×10^0,1.243259430×10^0,-3.225943148×10^-1,-2.585332990×10^-1
2.995427208×10^0,1.434564710×10^0,-9.135074019×10^-1,-3.264132738×10^-1
3.005377208×10^0,1.626777172×10^0,-1.432993770×10^0,-3.199277520×10^-1
3.015327208×10^0,1.727888823×10^0,-1.676852465×10^0,-2.293296754×10^-1
3.025277208×10^0,1.744408965×10^0,-1.730842113×10^0,-1.208425313×10^-1
3.035227208×10^0,1.696245432×10^0,-1.691724896×10^0,-4.482473060×10^-2
3.045177208×10^0,1.575819731×10^0,-1.551303864×10^0,6.981497630×10^-3
3.055127208×10^0,1.427337885×10^0,-1.379034281×10^0,5.378202349×10^-2
3.065077208×10^0,1.265541315×10^0,-1.269974232×10^0,8.333779126×10^-2
3.075027208×10^0,1.078602910×10^0,-1.178860068×10^0,1.853672117×10^-1
3.084977208×10^0,9.077761769×10^-1,-1.016016722×10^0,3.358147144×10^-1
3.094927208×10^0,1.088034868×10^0,-1.112776518×10^0,3.207731843×10^-1
3.104877208×10^0,1.674059749×10^0,-1.682872772×10^0,6.342158467×10^-2
3.114827208×10^0,2.240587234×10^0,-2.017350674×10^0,-1.505199969×10^-1
3.124777208×10^0,2.560354948×10^0,-2.013351679×10^0,-2.198824584×10^-1
3.134727208×10^0,2.527838945×10^0,-1.704242468×10^0,-2.514512837×10^-1
3.144677208×10^0,2.214040279×10^0,-1.084953904×10^0,-3.189176917×10^-1
3.154628208×10^0,1.580597281×10^0,-1.066372097×10^-1,-4.081884325×10^-1
3.164578208×10^0,8.064004779×10^-1,7.941848040×10^-1,-5.121669769×10^-1
3.174528208×10^0,2.415189594×10^-1,1.146868348×10^0,-5.969058871×10^-1
