"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.332731375×10^0,-5.838159485×10^0,5.568420410×10^0,1.811532898×10^0
3.342681375×10^0,-5.487139435×10^0,5.045258331×10^0,1.999541931×10^0
3.352630375×10^0,-5.226980438×10^0,4.587061157×10^0,9.605525208×10^-1
3.362580375×10^0,-5.073848877×10^0,4.661157074×10^0,2.676434326×10^-1
3.372530375×10^0,-3.929328918×10^0,7.424410858×10^0,-6.625222778×10^-1
3.382479375×10^0,-3.374732208×10^0,8.870254211×10^0,-4.024231567×10^0
3.392429375×10^0,-4.195176086×10^0,8.841813354×10^0,-5.251679077×10^0
3.402379375×10^0,-2.908601532×10^0,1.049497559×10^1,-3.293900299×10^0
3.412329375×10^0,-3.110082550×10^0,1.005533981×10^1,1.046324158×10^-1
3.422278375×10^0,-4.078718262×10^0,5.680237885×10^0,5.809419250×10^-1
3.432228375×10^0,-3.309916992×10^0,3.685336304×10^0,2.464475098×10^0
3.442178375×10^0,-2.964435425×10^0,4.816533966×10^0,4.769980774×10^0
3.452127375×10^0,-4.209845581×10^0,5.062771912×10^0,3.809577942×10^0
3.462077375×10^0,-5.692063293×10^0,4.918921051×10^0,2.445614319×10^0
3.472027375×10^0,-6.489904175×10^0,4.941673737×10^0,1.833387451×10^0
3.481977375×10^0,-7.352859650×10^0,6.725813599×10^0,1.827998657×10^0
3.491926375×10^0,-8.561446381×10^0,6.966513062×10^0,1.098715210×10^0
3.501876375×10^0,-1.007195526×10^1,6.668183441×10^0,5.233117676×10^-1
3.511826375×10^0,-1.089808731×10^1,6.868167572×10^0,9.056167603×10^-2
3.521775375×10^0,-1.091455307×10^1,7.235653381×10^0,-6.777905273×10^-1
3.531725375×10^0,-1.097173416×10^1,7.513026581×10^0,-1.563498688×10^0
3.541675375×10^0,-1.079405365×10^1,7.134912872×10^0,-2.594105530×10^0
3.551625375×10^0,-8.023465118×10^0,8.161777496×10^0,-9.966275024×10^-1
3.561574375×10^0,-5.798791351×10^0,9.368717651×10^0,8.381071472×10^-1
3.571524375×10^0,-6.344855804×10^0,9.600585480×10^0,2.601140900×10^0
3.581474375×10^0,-8.125552826×10^0,9.137598267×10^0,2.693798218×10^0
3.591423375×10^0,-8.881480865×10^0,8.951385498×10^0,2.552042999×10^0
3.601373375×10^0,-8.312813416×10^0,8.922046509×10^0,2.464475098×10^0
3.611323375×10^0,-7.468718719×10^0,8.640332336×10^0,1.874102783×10^0
3.621273375×10^0,-6.578669586×10^0,8.896749115×10^0,1.425036621×10^0
3.631222375×10^0,-6.411616974×10^0,9.143286438×10^0,1.052162018×10^0
3.641172375×10^0,-6.981032867×10^0,9.291478271×10^0,7.670050049×10^-1
3.651122375×10^0,-7.148983612×10^0,9.929152222×10^0,8.613088989×10^-1
3.661072375×10^0,-8.006550293×10^0,1.065783691×10^1,1.230441284×10^0
3.671021375×10^0,-7.684120789×10^0,1.112202164×10^1,1.131796417×10^0
3.680971375×10^0,-8.188122711×10^0,1.167916306×10^1,4.346960449×10^-1
3.690921375×10^0,-9.917326813×10^0,1.096125595×10^1,-8.695417786×10^-1
3.700870375×10^0,-9.633666687×10^0,9.929900665×10^0,-8.473878479×10^-1
3.710820375×10^0,-9.336085510×10^0,1.092368408×10^1,-3.782633972×10^-1
3.720770375×10^0,-1.055185730×10^1,1.029514114×10^1,2.794688416×10^-1
3.730720375×10^0,-1.009500732×10^1,9.246272278×10^0,2.380499725×10^0
3.740669375×10^0,-9.440717926×10^0,8.635841675×10^0,3.490142212×10^0
3.750619375×10^0,-9.066346436×10^0,7.355104980×10^0,3.412902832×10^0
3.760569375×10^0,-9.079968109×10^0,4.137545929×10^0,4.096531219×10^0
3.770518375×10^0,-7.588769073×10^0,3.505111084×10^0,5.607788544×10^0
3.780468375×10^0,5.956114197×10^0,3.354075165×10^0,6.284830627×10^0
3.790418375×10^0,8.471333771×10^0,3.876937866×10^0,3.228486328×10^0
3.800368375×10^0,-3.651207275×10^0,2.170486450×10^0,2.081721039×10^0
3.810317375×10^0,-5.420078888×10^0,3.118016052×10^0,2.422861633×10^0
3.820267375×10^0,-4.534520416×10^0,3.912264404×10^0,4.540058899×10^-1
3.830217375×10^0,-5.107977905×10^0,4.501738586×10^0,7.469467163×10^-2
3.840166375×10^0,-5.231620789×10^0,4.410877533×10^0,6.626719666×10^-1
3.850116375×10^0,-5.989794159×10^0,3.642375641×10^0,4.863386536×10^-1
3.860066375×10^0,-5.876479797×10^0,2.971470795×10^0,-1.908531189×10^-1
3.870015375×10^0,-5.946085052×10^0,2.842588806×10^0,-3.814068604×10^-1
3.879965375×10^0,-6.425388336×10^0,3.353476410×10^0,-1.116228790×10^0
3.889915375×10^0,-6.803202667×10^0,3.739673309×10^0,-1.540147247×10^0
3.899865375×10^0,-4.602329407×10^0,4.252955933×10^0,-1.444496155×10^-1
3.909814375×10^0,-3.671115875×10^0,6.711742859×10^0,1.107696533×10^0
3.919764375×10^0,-5.998027039×10^0,7.486980743×10^0,6.319857788×10^-1
3.929714375×10^0,-8.149802399×10^0,7.269483032×10^0,-9.056167603×10^-2
3.939663375×10^0,-7.883356476×10^0,7.683671722×10^0,-4.569996643×10^-1
3.949613375×10^0,-7.930508423×10^0,7.906408539×10^0,-1.004860382×10^0
3.959563375×10^0,-7.939190369×10^0,8.005053406×10^0,-1.773062897×10^0
3.969513375×10^0,-7.269782410×10^0,7.455695801×10^0,-3.432362366×10^0
3.979462375×10^0,-6.718927917×10^0,5.849386139×10^0,-4.753664703×10^0
3.989412375×10^0,-4.187691650×10^0,5.963748322×10^0,-6.237379303×10^0
3.999362375×10^0,-2.517165527×10^0,7.692503357×10^0,-6.072721710×10^0
4.009311375×10^0,-1.689237213×10^0,7.141199799×10^0,-4.390519867×10^0
4.019261375×10^0,-1.379381561×10^0,7.106172638×10^0,-3.835474091×10^0
4.029211375×10^0,-5.225633240×10^-1,7.290738831×10^0,-2.045795746×10^0
4.039161375×10^0,-2.021995239×10^0,8.040679321×10^0,-2.832110596×10^-1
4.049110375×10^0,-3.042572937×10^0,9.482331390×10^0,-1.863624573×10^-1
4.059060375×10^0,-3.125500488×10^0,1.090242828×10^1,2.145039368×10^-1
4.069010375×10^0,-3.317551117×10^0,1.098490677×10^1,3.207829285×10^-1
4.078959375×10^0,-3.846101990×10^0,9.844877472×10^0,2.993774414×10^-2
4.088909375×10^0,-4.351600800×10^0,9.363777924×10^0,-7.008425903×10^-1
4.098859375×10^0,-4.751868439×10^0,1.003992188×10^1,-1.161883850×10^0
4.108808417×10^0,-5.383554840×10^0,1.052176987×10^1,-1.832938385×10^0
4.118757417×10^0,-6.060596924×10^0,1.071950867×10^1,-1.303190002×10^0
4.128707417×10^0,-6.711742859×10^0,1.070783295×10^1,-1.354084167×10^0
4.138657417×10^0,-7.512876892×10^0,1.057460999×10^1,-9.026229858×10^-1
4.148606417×10^0,-7.001240845×10^0,1.102562210×10^1,-1.016685791×10^0
4.158556417×10^0,-6.657555542×10^0,1.151824768×10^1,-9.574090576×10^-1
4.168506417×10^0,-6.742728424×10^0,1.255319550×10^1,-9.702822876×10^-1
4.178456417×10^0,-6.199058990×10^0,1.302546341×10^1,-1.769021301×10^0
4.188405417×10^0,-6.495143280×10^0,1.325643311×10^1,-2.482437744×10^0
4.198355417×10^0,-6.749763794×10^0,1.296304321×10^1,-2.574346619×10^0
4.208305417×10^0,-7.206164703×10^0,1.203257812×10^1,-2.252665558×10^0
4.218254417×10^0,-7.197782135×10^0,1.200398758×10^1,-1.629511414×10^0
4.228204417×10^0,-5.710025940×10^0,1.070184540×10^1,-1.608854370×10^0
4.238154417×10^0,-5.423970795×10^0,1.035142410×10^1,-5.710624695×10^-1
4.248104417×10^0,-4.255949707×10^0,1.057116714×10^1,1.352287903×10^0
4.258053417×10^0,-3.050955505×10^0,1.028391449×10^1,2.719694366×10^0
4.268003417×10^0,-2.454146576×10^0,9.766889648×10^0,3.564537506×10^0
4.277953417×10^0,-1.925745392×10^0,9.556876373×10^0,3.775448914×10^0
4.287902417×10^0,-1.821711731×10^0,9.433832245×10^0,3.746708679×10^0
4.297852417×10^0,-1.700014801×10^0,9.106013947×10^0,3.287912750×10^0
4.307802417×10^0,-2.393672333×10^0,8.480315094×10^0,2.867586823×10^0
4.317752417×10^0,-2.947071533×10^0,7.607180786×10^0,2.442770233×10^0
4.327701417×10^0,-2.983146515×10^0,7.068750458×10^0,2.331252136×10^0
4.337651417×10^0,-3.113525391×10^0,6.532864838×10^0,2.773133240×10^0
4.347601417×10^0,-2.461780701×10^0,6.278693390×10^0,3.061733093×10^0
4.357550417×10^0,-2.362986145×10^0,5.385351105×10^0,3.501219177×10^0
4.367500417×10^0,-2.867137756×10^0,3.802841949×10^0,3.679348755×10^0
4.377450417×10^0,-2.845582581×10^0,3.234922943×10^0,3.025209045×10^0
4.387400417×10^0,-3.470233612×10^0,2.141147461×10^0,3.136278076×10^0
4.397349417×10^0,-3.661086731×10^0,8.873547363×10^-1,3.949686584×10^0
4.407299417×10^0,-3.316503296×10^0,-2.227368164×10^-1,4.336631927×10^0
4.417249417×10^0,-2.494412842×10^0,-1.241967316×10^0,4.628225555×10^0
4.427198417×10^0,6.521937561×10^-1,2.178120575×10^0,4.284540253×10^0
4.437148417×10^0,-2.399809570×10^0,1.706152039×10^0,5.276527405×10^-1
4.447098417×10^0,-2.152374115×10^0,2.752176819×10^0,-2.409988403×10^-1
4.457048417×10^0,3.677253113×10^0,6.665788422×10^0,-2.980751495×10^0
4.466997417×10^0,5.211412811×10^0,1.137754028×10^1,-7.619904327×10^0
4.476947417×10^0,2.785258026×10^0,1.236054611×10^1,-5.185516663×10^0
4.486897417×10^0,2.844085693×10^-2,1.966071533×10^1,-3.243155823×10^0
4.496846417×10^0,-1.781894531×10^0,2.540561874×10^1,-5.604046326×10^0
4.506796417×10^0,-3.541186066×10^0,1.924637695×10^1,-5.598507843×10^0
4.516746417×10^0,-5.170398102×10^0,9.326206055×10^0,-3.092419281×10^0
4.526695417×10^0,-2.309996338×10^0,9.690249023×10^0,-2.587070160×10^0
4.536645417×10^0,2.516267395×10^-1,1.178529236×10^1,-6.965016174×10^-1
4.546595417×10^0,-2.061812439×10^0,1.158276352×10^1,1.093326416×10^0
4.556545417×10^0,-1.884880371×10^0,1.231743576×10^1,1.209634552×10^0
4.566494417×10^0,-1.075962524×10^0,1.231593887×10^1,1.601669312×10^-1
4.576444417×10^0,-1.939965820×10^0,1.076097244×10^1,-1.444196777×10^0
4.586394417×10^0,-1.121916962×10^0,1.005623795×10^1,-1.689835968×10^0
4.596343417×10^0,-1.033001862×10^0,9.534423065×10^0,-2.113904114×10^0
4.606293417×10^0,-1.531614990×10^0,9.144783325×10^0,-2.170336761×10^0
4.616243417×10^0,-1.609453125×10^0,8.960217133×10^0,-1.086590424×10^0
4.626193417×10^0,-2.109563141×10^0,8.023764496×10^0,-1.425036621×10^-1
4.636142417×10^0,-5.435496826×10^0,6.048023071×10^0,3.315605164×10^-1
4.646092417×10^0,-3.322191467×10^0,6.557264099×10^0,2.395019531×10^-3
4.656042417×10^0,-1.012494507×10^0,6.953939209×10^0,5.719606018×10^-1
4.665991417×10^0,-2.057022400×10^0,8.472082214×10^0,1.748214569×10^0
4.675941417×10^0,-2.681823120×10^0,1.145597717×10^1,2.381248169×10^0
4.685891417×10^0,-3.048261108×10^0,1.370310425×10^1,1.779200134×10^0
4.695841417×10^0,-3.258873138×10^0,1.544428345×10^1,3.531156921×10^-1
4.705790417×10^0,-3.055895233×10^0,1.621712631×10^1,-4.436773682×10^-1
4.715740417×10^0,-2.906505890×10^0,1.490510468×10^1,-4.305047607×10^-1
4.725690417×10^0,-2.677482147×10^0,1.365505417×10^1,-3.240760803×10^-1
4.735639417×10^0,-2.474953308×10^0,1.317949310×10^1,2.363584900×10^-1
4.745589417×10^0,-2.765798492×10^0,1.304881485×10^1,5.108876038×10^-1
4.755539417×10^0,-2.825374603×10^0,1.321616684×10^1,5.478607178×10^-1
4.765489417×10^0,-2.826871490×10^0,1.347617615×10^1,6.912625122×10^-1
4.775438417×10^0,-2.639161835×10^0,1.371073837×10^1,8.375083923×10^-1
4.785388417×10^0,-2.439028015×10^0,1.265573227×10^1,1.386716309×10^0
4.795338417×10^0,-2.391726379×10^0,1.218406311×10^1,1.513352966×10^0
4.805287417×10^0,-2.091450806×10^0,1.188393723×10^1,1.150956573×10^0
4.815237417×10^0,-1.756148071×10^0,1.044617706×10^1,1.352437592×10^0
4.825187417×10^0,-1.266665955×10^0,9.774523773×10^0,1.596130829×10^0
4.835136417×10^0,-1.041234741×10^0,8.865763550×10^0,1.795516205×10^0
4.845086417×10^0,-8.695417786×10^-1,8.483458557×10^0,1.768272858×10^0
4.855036417×10^0,-7.155120850×10^-1,8.687035217×10^0,1.375339966×10^0
4.864986417×10^0,-8.740324402×10^-1,8.630003815×10^0,8.140072632×10^-1
4.874935417×10^0,-5.310955811×10^-1,8.809480591×10^0,4.748126221×10^-1
4.884885417×10^0,-2.927911377×10^-1,8.757837982×10^0,3.098556519×10^-2
4.894835417×10^0,8.816665649×10^-2,8.667725372×10^0,-3.802093506×10^-1
4.904784417×10^0,3.945794678×10^-1,8.443641357×10^0,-5.378315735×10^-1
4.914734417×10^0,5.390290833×10^-1,8.737630005×10^0,-4.188290405×10^-1
4.924684417×10^0,1.406924286×10^0,9.507329407×10^0,-3.667373657×10^-1
4.934634417×10^0,5.584437103×10^0,1.179202835×10^1,-6.840774536×10^-2
4.944583417×10^0,1.195069839×10^1,1.436338120×10^1,7.140151978×10^-2
4.954533417×10^0,8.928333435×10^0,1.446816330×10^1,-1.835183716×10^-1
4.964483417×10^0,2.628533936×10^0,1.290361679×10^1,-7.933502197×10^-1
4.974432417×10^0,4.357438660×10^-1,1.215098190×10^1,-1.269210663×10^0
4.984382417×10^0,-6.644682312×10^-1,1.109492798×10^1,-8.472381592×10^-1
4.994332417×10^0,-1.964514771×10^0,9.649833069×10^0,-1.125359802×10^0
5.004282417×10^0,-2.841091919×10^0,8.456514587×10^0,-1.534010010×10^0
5.014231417×10^0,-3.318299561×10^0,6.649023285×10^0,-2.211052094×10^0
5.024181417×10^0,-3.264860687×10^0,5.528154144×10^0,-2.744243317×10^0
5.034131417×10^0,-3.343297577×10^0,4.773573303×10^0,-2.923720093×10^0
5.044081417×10^0,-3.460803223×10^0,4.297712860×10^0,-3.137625275×10^0
5.054030417×10^0,-3.204985199×10^0,4.189338226×10^0,-3.107986908×10^0
5.063980417×10^0,-2.090552673×10^0,4.146227875×10^0,-2.817890167×10^0
5.073930417×10^0,-6.475534058×10^-1,4.202810211×10^0,-2.609224091×10^0
5.083879417×10^0,2.459385681×10^-1,4.245022430×10^0,-2.703378296×10^0
5.093829417×10^0,1.009351044×10^0,4.203109589×10^0,-3.503464508×10^0
5.103779667×10^0,1.501677246×10^0,3.823798370×10^0,-4.081861725×10^0
5.113729667×10^0,2.014211426×10^0,3.212469635×10^0,-4.524491272×10^0
5.123678667×10^0,2.291285248×10^0,2.994822235×10^0,-5.615722046×10^0
5.133628667×10^0,2.048639832×10^0,3.136577454×10^0,-6.860084381×10^0
5.143578667×10^0,1.631756744×10^0,3.538192291×10^0,-8.129893799×10^0
5.153527667×10^0,1.178648987×10^0,3.959715729×10^0,-8.494535522×10^0
5.163477667×10^0,6.700067139×10^-1,4.467010803×10^0,-7.758665771×10^0
5.173427667×10^0,-2.038760376×10^-1,5.501359863×10^0,-6.007607117×10^0
5.183377667×10^0,-1.816472626×10^0,7.420668640×10^0,-3.815864868×10^0
5.193326667×10^0,-3.738176422×10^0,1.065619034×10^1,-1.953437805×10^0
5.203276667×10^0,-4.440515900×10^0,1.482172806×10^1,-2.150877228×10^0
5.213226667×10^0,-3.683540039×10^0,1.890284134×10^1,-3.184477844×10^0
5.223175667×10^0,-1.758393402×10^0,2.123169846×10^1,-3.569477234×10^0
5.233125667×10^0,-6.215075684×10^-1,2.019240967×10^1,-3.030448151×10^0
5.243075667×10^0,6.436614990×10^-2,1.685480026×10^1,-3.831582184×10^0
5.253025667×10^0,3.613485718×10^-1,1.245664627×10^1,-6.824159088×10^0
5.262974667×10^0,5.541476440×10^-1,8.131240997×10^0,-1.138906631×10^1
5.272924667×10^0,1.154549103×10^0,5.031187592×10^0,-1.511661484×10^1
5.282874667×10^0,-7.755372620×10^-1,3.355422363×10^0,-1.536704407×10^1
5.292824667×10^0,-2.165097656×10^0,4.404740295×10^0,-1.096933914×10^1
5.302773667×10^0,-1.412013702×10^0,7.310198364×10^0,-6.669081573×10^0
5.312723667×10^0,-5.417234802×10^-1,1.147558640×10^1,-4.032464447×10^0
5.322673667×10^0,4.326004028×10^-2,1.508712616×10^1,-5.457650757×10^-1
5.332622667×10^0,1.467847595×10^0,1.575728256×10^1,4.229005737×10^0
5.342572667×10^0,4.149970093×10^0,1.344459183×10^1,8.419242096×10^0
5.352522667×10^0,6.100414124×10^0,1.188109314×10^1,9.500892792×10^0
5.362472667×10^0,6.980883179×10^0,1.166838547×10^1,7.378007355×10^0
5.372421667×10^0,5.876479797×10^0,1.131886230×10^1,4.274211731×10^0
5.382371667×10^0,3.300636292×10^0,1.024873764×10^1,1.123114471×10^0
5.392321667×10^0,6.957531738×10^-1,9.173822937×10^0,-1.716181183×10^0
5.402270667×10^0,-1.110839996×10^0,7.794141998×10^0,-3.960015106×10^0
5.412220667×10^0,-2.235750732×10^0,6.718029785×10^0,-4.964725800×10^0
5.422170667×10^0,-2.524500275×10^0,5.944887543×10^0,-3.892505493×10^0
5.432120667×10^0,-2.033820648×10^0,5.467380524×10^0,-1.882185974×10^0
5.442069667×10^0,-9.337582397×10^-1,5.695805511×10^0,-2.477348328×10^-1
5.452019667×10^0,6.436614990×10^-2,6.259682922×10^0,4.969665527×10^-1
5.461969667×10^0,7.207511902×10^-1,6.979835358×10^0,9.719288635×10^-1
5.471919667×10^0,1.253193970×10^0,8.052504730×10^0,1.732646942×10^0
5.481868667×10^0,1.423839111×10^0,9.792037354×10^0,2.173629913×10^0
5.491818667×10^0,2.478545837×10^0,1.221714432×10^1,2.272424469×10^0
5.501768667×10^0,4.499044189×10^0,1.365580261×10^1,2.498454437×10^0
5.511717667×10^0,6.626719666×10^0,1.398287247×10^1,1.756297760×10^0
5.521667667×10^0,5.791755981×10^0,1.269495071×10^1,2.484832764×10^-2
5.531617667×10^0,2.068398743×10^0,9.676627350×10^0,-1.660197601×10^0
5.541567667×10^0,-4.318519592×10^-1,7.273524628×10^0,-3.063229980×10^0
5.551516667×10^0,-1.490300903×10^0,6.394253082×10^0,-2.673141174×10^0
5.561466667×10^0,-1.121916962×10^0,6.438411255×10^0,-1.450633392×10^0
5.571416667×10^0,-3.281176758×10^-1,6.714736633×10^0,-1.365161133×10^-1
5.581365667×10^0,8.210426331×10^-1,7.521109772×10^0,1.146016846×10^0
5.591315667×10^0,1.986519012×10^0,7.897876282×10^0,1.788780212×10^0
5.601265667×10^0,2.224374390×10^0,7.603588257×10^0,1.505569153×10^0
5.611215667×10^0,1.998943176×10^0,7.365583191×10^0,9.110055542×10^-1
5.621164667×10^0,1.677112427×10^0,7.402107239×10^0,4.800517273×10^-1
5.631114667×10^0,1.065933380×10^0,7.877219238×10^0,4.785548401×10^-1
5.641064667×10^0,4.520599365×10^-1,8.512647858×10^0,6.448590088×10^-1
5.651014667×10^0,9.610015869×10^-2,9.015601959×10^0,2.390528870×10^-1
5.660963667×10^0,-1.695973206×10^-1,9.396260376×10^0,-1.120120697×10^0
5.670913667×10^0,-4.430786133×10^-1,9.841135254×10^0,-2.764301605×10^0
5.680863667×10^0,-7.668553162×10^-1,1.021236328×10^1,-3.186124420×10^0
5.690812667×10^0,-1.310674438×10^0,9.952353973×10^0,-2.007774811×10^0
5.700762667×10^0,-1.370100861×10^0,9.841284943×10^0,-4.326004028×10^-1
5.710712667×10^0,-1.117725677×10^0,1.004501129×10^1,6.797364807×10^-1
5.720662667×10^0,-5.568420410×10^-1,1.106843307×10^1,1.340163116×10^0
5.730611667×10^0,-5.623805237×10^-1,1.184456909×10^1,9.508227539×10^-1
5.740561667×10^0,-4.153862000×10^-1,1.241862534×10^1,-5.074447632×10^-2
5.750511667×10^0,-8.211923218×10^-1,1.253672974×10^1,-1.094972992×10^0
5.760460667×10^0,-9.219328308×10^-1,1.225381805×10^1,-1.593436432×10^0
5.770410667×10^0,-6.872209167×10^-1,1.175565399×10^1,-1.535955963×10^0
5.780360667×10^0,-5.671705627×10^-1,1.211924789×10^1,-1.182241516×10^0
5.790310667×10^0,-2.923420715×10^-1,1.303130127×10^1,-7.253915405×10^-1
5.800259667×10^0,2.570155334×10^-1,1.411459854×10^1,-1.740879822×10^-1
5.810209667×10^0,2.826123047×10^-1,1.479119156×10^1,6.905140686×10^-1
5.820159667×10^0,3.438349915×10^-1,1.434781357×10^1,1.174158325×10^0
5.830109667×10^0,9.042695618×10^-1,1.430036224×10^1,1.556613007×10^0
5.840058667×10^0,1.081650696×10^0,1.449031723×10^1,1.713037720×10^0
5.850008667×10^0,9.476792908×10^-1,1.433149750×10^1,1.448238373×10^0
5.859958667×10^0,8.798703003×10^-1,1.353500381×10^1,1.007854156×10^0
5.869907667×10^0,6.776408386×10^-1,1.247670456×10^1,7.292834473×10^-1
5.879857667×10^0,5.014572144×10^-1,1.112726074×10^1,4.843927002×10^-1
5.889807667×10^0,6.668632507×10^-1,9.785451050×10^0,7.201524353×10^-1
5.899757667×10^0,7.807763672×10^-1,8.426726532×10^0,1.882036285×10^0
5.909706667×10^0,1.788780212×10^0,8.012388153×10^0,2.239642639×10^0
5.919656667×10^0,3.107537842×10^0,8.931626587×10^0,2.202070770×10^0
5.929606667×10^0,3.856430511×10^0,9.737700348×10^0,2.041454773×10^0
5.939555667×10^0,4.063599701×10^0,1.024754013×10^1,1.907333679×10^0
5.949505667×10^0,4.164190521×10^0,1.035022659×10^1,1.742975464×10^0
5.959455667×10^0,4.787793732×10^0,1.016371445×10^1,1.536704407×10^0
5.969405667×10^0,5.886508942×10^0,1.002285736×10^1,1.195563812×10^0
5.979354667×10^0,6.822063446×10^0,1.008243347×10^1,5.444178772×10^-1
5.989304667×10^0,7.185208282×10^0,1.102008362×10^1,-1.113384705×10^0
5.999254667×10^0,5.650300140×10^0,1.193917236×10^1,-2.524799652×10^0
6.009204667×10^0,2.641706543×10^0,1.233255432×10^1,-3.276686096×10^0
6.019153667×10^0,-5.492079163×10^-1,1.326017532×10^1,-2.286345520×10^0
6.029103667×10^0,-1.524130554×10^0,1.389964554×10^1,-1.628762970×10^0
6.039053667×10^0,-3.131338348×10^0,1.294148804×10^1,-1.973196716×10^0
6.049002667×10^0,-4.587659912×10^0,1.038675064×10^1,-2.117346954×10^0
6.058952667×10^0,-4.488266602×10^0,7.979157257×10^0,-1.718426514×10^0
6.068902667×10^0,-3.978875885×10^0,6.559060364×10^0,-1.558109894×10^0
6.078852667×10^0,-3.535048828×10^0,5.010231171×10^0,-1.204245758×10^0
6.088801667×10^0,-3.397185516×10^0,4.276756439×10^0,-1.587897949×10^0
6.098751667×10^0,-3.070415039×10^0,4.012555847×10^0,-1.808688812×10^0
6.108702042×10^0,-2.363584900×10^0,3.888314209×10^0,-1.692979431×10^0
6.118651042×10^0,-1.441352692×10^0,4.049678650×10^0,-1.900447998×10^0
6.128601042×10^0,-4.933740234×10^-1,4.262985077×10^0,-1.930834808×10^0
6.138551042×10^0,1.709445190×10^-1,4.392316132×10^0,-1.545685730×10^0
6.148501042×10^0,5.643264771×10^-1,4.413122864×10^0,-1.200353851×10^0
6.158450042×10^0,6.508465576×10^-1,4.310885468×10^0,-8.734336853×10^-1
6.168400042×10^0,7.918533325×10^-1,4.122277679×10^0,-9.201365662×10^-1
6.178350042×10^0,1.168619843×10^0,3.777843933×10^0,-1.561253357×10^0
6.188299042×10^0,1.457519073×10^0,3.322191467×10^0,-2.675236816×10^0
6.198249042×10^0,1.487756195×10^0,3.097209320×10^0,-4.127965851×10^0
6.208199042×10^0,1.563798065×10^0,3.506757660×10^0,-5.877527618×10^0
6.218149042×10^0,1.781744843×10^0,4.020639038×10^0,-7.504494324×10^0
6.228098042×10^0,1.852547607×10^0,4.434678040×10^0,-8.855734406×10^0
6.238048042×10^0,1.289268951×10^0,5.491480408×10^0,-8.132288818×10^0
6.247998042×10^0,-7.289840698×10^-2,7.732769623×10^0,-5.647905121×10^0
6.257947042×10^0,-1.562151489×10^0,1.099269058×10^1,-3.864663391×10^0
6.267897042×10^0,-2.464026031×10^0,1.493773682×10^1,-2.760260010×10^0
6.277847042×10^0,-1.969454498×10^0,1.942929657×10^1,-2.911146240×10^0
6.287797042×10^0,4.529580688×10^-1,2.317375992×10^1,-3.544778595×10^0
6.297746042×10^0,2.026036835×10^0,2.193014603×10^1,-3.426823883×10^0
6.307696042×10^0,3.020718384×10^0,1.715148331×10^1,-4.200265503×10^0
6.317646042×10^0,2.501747589×10^0,1.200952606×10^1,-6.142925720×10^0
6.327595042×10^0,8.072712708×10^-1,7.417674866×10^0,-1.098775085×10^1
6.337545042×10^0,-1.266366577×10^-1,3.776646423×10^0,-1.614452728×10^1
6.347495042×10^0,-1.114582214×10^0,2.131417694×10^0,-1.494432312×10^1
6.357445042×10^0,-2.610271912×10^0,3.285966797×10^0,-9.354197845×10^0
6.367394042×10^0,-2.346520386×10^0,5.685776367×10^0,-6.629563751×10^0
6.377344042×10^0,-6.078858948×10^-1,8.370593262×10^0,-6.025420074×10^0
6.387294042×10^0,6.450086975×10^-1,1.158276352×10^1,-4.330644379×10^0
6.397244042×10^0,1.419797516×10^0,1.507305542×10^1,-1.904788971×10^0
6.407193042×10^0,2.866239624×10^0,1.664643356×10^1,1.149459686×10^0
6.417143042×10^0,4.891528015×10^0,1.538695267×10^1,4.478985901×10^0
6.427093042×10^0,6.338119812×10^0,1.314057404×10^1,6.173761597×10^0
6.437042042×10^0,5.710325317×10^0,1.183947968×10^1,5.870641937×10^0
6.446992042×10^0,3.775748291×10^0,1.086785019×10^1,4.407584381×10^0
6.456942042×10^0,1.879042511×10^0,9.749675446×10^0,2.004631348×10^0
6.466892042×10^0,1.294807434×10^-1,8.544082489×10^0,-1.064885559×10^0
6.476841042×10^0,-1.344803467×10^0,7.388784943×10^0,-3.521427155×10^0
6.486791042×10^0,-2.236050110×10^0,6.229745178×10^0,-4.283492432×10^0
6.496741042×10^0,-2.552342377×10^0,5.496719513×10^0,-3.597768402×10^0
6.506690042×10^0,-2.062411194×10^0,5.003495178×10^0,-2.305954742×10^0
6.516640042×10^0,-9.481283569×10^-1,4.923860779×10^0,-9.831555176×10^-1
6.526590042×10^0,1.389111328×10^-1,5.403463440×10^0,-1.002914429×10^-2
6.536540042×10^0,9.568103027×10^-1,6.096372528×10^0,5.676196289×10^-1
6.546489042×10^0,1.277144165×10^0,7.149881744×10^0,1.310375061×10^0
6.556439042×10^0,1.984123993×10^0,8.601862335×10^0,3.060385895×10^0
6.566389042×10^0,2.973416748×10^0,1.058658508×10^1,4.409829712×10^0
6.576338042×10^0,4.043541412×10^0,1.309446991×10^1,4.955295410×10^0
6.586288042×10^0,5.988596649×10^0,1.502934631×10^1,3.731290741×10^0
6.596238042×10^0,5.857169952×10^0,1.415007477×10^1,9.656419373×10^-1
6.606188042×10^0,3.111429749×10^0,1.146106659×10^1,-2.266736298×10^0
6.616137042×10^0,7.902067566×10^-1,8.897347870×10^0,-5.004243622×10^0
6.626087042×10^0,-6.183641052×10^-1,6.947352905×10^0,-5.899531860×10^0
6.636037042×10^0,-9.138496399×10^-1,6.601571960×10^0,-5.265151062×10^0
6.645986042×10^0,-2.927911377×10^-1,6.986122284×10^0,-3.256328430×10^0
