"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.045255000×10^-1,-6.922744513×10^-1,3.006968498×10^-1,-5.838354677×10^-2
5.144755000×10^-1,-8.249368072×10^-1,5.276566744×10^-1,-7.050731778×10^-2
5.244255000×10^-1,-9.315231442×10^-1,6.422277689×10^-1,-1.163341999×10^-1
5.343745000×10^-1,-9.505394101×10^-1,6.138481498×10^-1,-9.232153744×10^-2
5.443245000×10^-1,-9.135489464×10^-1,5.753883719×10^-1,-4.572234675×10^-2
5.542745000×10^-1,-8.665456176×10^-1,5.033246279×10^-1,-3.405024111×10^-2
5.642245000×10^-1,-8.020275831×10^-1,4.421891272×10^-1,-3.715948015×10^-2
5.741735000×10^-1,-7.520015240×10^-1,4.110821784×10^-1,-3.979601339×10^-2
5.841235000×10^-1,-7.310206294×10^-1,3.698883951×10^-1,-3.312160075×10^-2
5.940735000×10^-1,-7.068566084×10^-1,3.519150317×10^-1,-1.897168718×10^-2
6.040225000×10^-1,-6.872818470×10^-1,3.844929338×10^-1,-2.099249326×10^-2
6.139725000×10^-1,-6.602594852×10^-1,4.163760543×10^-1,-2.022125386×10^-2
6.239225000×10^-1,-6.104639769×10^-1,4.319196045×10^-1,-3.227924556×10^-2
6.338725000×10^-1,-5.508635640×10^-1,4.360205531×10^-1,-3.465718031×10^-2
6.438215000×10^-1,-4.711264074×10^-1,4.139780998×10^-1,-4.639026895×10^-2
6.537715000×10^-1,-3.962523341×10^-1,3.427789509×10^-1,-4.150656611×10^-2
6.637215000×10^-1,-3.405246139×10^-1,2.985747457×10^-1,-2.993140183×10^-2
6.736705000×10^-1,-2.991932631×10^-1,2.783884704×10^-1,-3.795843571×10^-2
6.836205000×10^-1,-2.778275311×10^-1,2.708626390×10^-1,-2.879237011×10^-2
6.935705000×10^-1,-2.558180690×10^-1,2.836589813×10^-1,-2.315366454×10^-2
7.035195000×10^-1,-2.423616499×10^-1,3.106421530×10^-1,-2.638535108×10^-3
7.134695000×10^-1,-2.268000096×10^-1,3.439600170×10^-1,-2.510691294×10^-3
7.234195000×10^-1,-2.039394230×10^-1,3.769720197×10^-1,-8.121172898×10^-3
7.333695000×10^-1,-1.602314860×10^-1,4.071206748×10^-1,-1.253882144×10^-2
7.433185000×10^-1,-1.039887294×10^-1,4.301399589×10^-1,-2.588498779×10^-2
7.532685000×10^-1,-2.226070501×10^-2,4.255797863×10^-1,-3.509420902×10^-2
7.632185000×10^-1,9.481611103×10^-2,4.355709255×10^-1,-6.090743095×10^-2
7.731675000×10^-1,2.231696248×10^-1,3.885348439×10^-1,-5.881737918×10^-2
7.831175000×10^-1,3.523731530×10^-1,3.209054768×10^-1,-7.523976266×10^-2
7.930675000×10^-1,4.182361364×10^-1,2.299922407×10^-1,-6.252104044×10^-2
8.030175000×10^-1,4.413486421×10^-1,1.678252667×10^-1,-6.143128127×10^-2
8.129665000×10^-1,3.552249670×10^-1,1.992552429×10^-1,-6.861035526×10^-2
8.229165000×10^-1,1.646022797×10^-1,2.001929432×10^-1,-1.280300021×10^-1
8.328665000×10^-1,-2.079227194×10^-2,1.319051534×10^-1,-1.847180426×10^-1
8.428155000×10^-1,-1.824123263×10^-1,2.254536003×10^-2,-2.389394641×10^-1
8.527655000×10^-1,-3.062524199×10^-1,-8.143971115×10^-2,-2.984030843×10^-1
8.627155000×10^-1,-3.915449381×10^-1,-1.153811663×10^-1,-3.340111375×10^-1
8.726645000×10^-1,-4.434609711×10^-1,-1.280120611×10^-1,-3.577718735×10^-1
8.826145000×10^-1,-4.053700268×10^-1,-1.319037378×10^-1,-3.587180674×10^-1
8.925645000×10^-1,-2.514523864×10^-1,-1.188645139×10^-1,-3.832964003×10^-1
9.025145000×10^-1,-2.979804948×10^-2,-5.013098940×10^-2,-4.603331089×10^-1
9.124635000×10^-1,2.257046252×10^-1,4.112318903×10^-2,-5.432812572×10^-1
9.224135000×10^-1,4.962192178×10^-1,4.848869145×10^-2,-6.103222966×10^-1
9.323635000×10^-1,7.770633698×10^-1,-6.045922637×10^-2,-6.077917814×10^-1
9.423125000×10^-1,9.776396155×10^-1,-1.913149804×10^-1,-5.787745118×10^-1
9.522625000×10^-1,1.083456755×10^0,-2.901742458×10^-1,-5.757526159×10^-1
9.622125000×10^-1,1.041232109×10^0,-2.739473283×10^-1,-5.895837545×10^-1
9.721615000×10^-1,9.571053386×10^-1,-5.076264217×10^-2,-6.307221651×10^-1
9.821115000×10^-1,8.558820486×10^-1,8.328544348×10^-2,-5.960605741×10^-1
9.920615000×10^-1,7.465924025×10^-1,1.851106435×10^-1,-5.336003900×10^-1
1.002011500×10^0,6.314862967×10^-1,2.075802684×10^-1,-4.812661111×10^-1
1.011960500×10^0,5.476547480×10^-1,2.504273057×10^-1,-4.579400122×10^-1
1.021910500×10^0,4.885905981×10^-1,2.693485022×10^-1,-4.541532695×10^-1
1.031860500×10^0,4.561291635×10^-1,2.393047810×10^-1,-4.473387599×10^-1
1.041809500×10^0,4.413193166×10^-1,1.546716541×10^-1,-4.580571949×10^-1
1.051759500×10^0,4.112477005×10^-1,2.115179412×10^-2,-4.668330848×10^-1
1.061709500×10^0,3.294942379×10^-1,-1.403316408×10^-1,-4.734121561×10^-1
1.071659500×10^0,2.235902399×10^-1,-2.035463899×10^-1,-5.176736116×10^-1
1.081608500×10^0,7.633767277×10^-2,-2.958795130×10^-1,-6.144195795×10^-1
1.091558500×10^0,-9.696963429×10^-2,-3.823793530×10^-1,-7.369127870×10^-1
1.101508917×10^0,-2.625780404×10^-1,-4.384333193×10^-1,-8.571401834×10^-1
1.111457917×10^0,-4.057485163×10^-1,-4.551881850×10^-1,-1.036783099×10^0
1.121407917×10^0,-4.974637926×10^-1,-5.062657595×10^-1,-1.222866774×10^0
1.131357917×10^0,-5.779057741×10^-1,-6.242634654×10^-1,-1.406517267×10^0
1.141306917×10^0,-6.669113040×10^-1,-7.204245925×10^-1,-1.541729450×10^0
1.151256917×10^0,-7.447324395×10^-1,-6.898089647×10^-1,-1.594392657×10^0
1.161206917×10^0,-7.241933346×10^-1,-5.658862591×10^-1,-1.514228821×10^0
1.171156917×10^0,-5.881353617×10^-1,-6.123901606×10^-1,-1.267748237×10^0
1.181105917×10^0,-5.305692554×10^-1,-8.385983109×10^-1,-9.123996496×10^-1
1.191055917×10^0,-5.822170377×10^-1,-1.033542991×10^0,-4.722552896×10^-1
1.201005917×10^0,-7.959210873×10^-1,-1.147544146×10^0,1.116996165×10^-2
1.210954917×10^0,-1.051343918×10^0,-1.060950994×10^0,2.965399027×10^-1
1.220904917×10^0,-1.219017386×10^0,-6.540776491×10^-1,2.578878701×10^-1
1.230854917×10^0,-1.374156713×10^0,-3.720303476×10^-1,1.408347636×10^-1
1.240804917×10^0,-1.512998581×10^0,-1.760429889×10^-1,2.231423743×10^-2
1.250753917×10^0,-1.572052717×10^0,-1.391258240×10^-1,-1.167010423×10^-2
1.260703917×10^0,-1.581550360×10^0,-1.482601911×10^-1,1.943975221×10^-3
1.270653917×10^0,-1.566079617×10^0,-2.000102401×10^-1,-3.334636986×10^-2
1.280602917×10^0,-1.522832036×10^0,-2.654613853×10^-1,-1.120875180×10^-1
1.290552917×10^0,-1.404615879×10^0,-2.791698575×10^-1,-1.729905605×10^-1
1.300502917×10^0,-1.234510541×10^0,-2.515789568×10^-1,-3.059225082×10^-1
1.310451917×10^0,-1.065795541×10^0,-3.356430531×10^-1,-4.622915983×10^-1
1.320401917×10^0,-9.203791618×10^-1,-3.267520964×10^-1,-5.469135046×10^-1
1.330351917×10^0,-8.236699104×10^-1,-3.418274224×10^-1,-5.392982364×10^-1
1.340301917×10^0,-7.731910348×10^-1,-4.354631007×10^-1,-4.056802690×10^-1
1.350250917×10^0,-7.073228359×10^-1,-4.796993136×10^-1,-2.527165413×10^-1
1.360200917×10^0,-5.897655487×10^-1,-6.833656430×10^-1,-2.669362426×10^-1
1.370150917×10^0,-4.305639565×10^-1,-9.514577985×10^-1,-2.209298462×10^-1
1.380099917×10^0,-3.503466249×10^-1,-1.038054228×10^0,-1.464377642×10^-1
1.390049917×10^0,-4.067226946×10^-1,-9.996921420×10^-1,-7.325596362×10^-2
1.399999917×10^0,-5.642153621×10^-1,-8.824738860×10^-1,-1.471616179×10^-1
1.409948917×10^0,-7.763831019×10^-1,-8.627440333×10^-1,-2.268628478×10^-1
1.419898917×10^0,-1.025447607×10^0,-9.103456140×10^-1,-3.028953075×10^-1
1.429848917×10^0,-1.228417158×10^0,-1.004459500×10^0,-4.485020339×10^-1
1.439798917×10^0,-1.298623681×10^0,-1.197737098×10^0,-5.808280706×10^-1
1.449747917×10^0,-1.298062444×10^0,-1.343997121×10^0,-5.714401603×10^-1
1.459697917×10^0,-1.295641541×10^0,-1.514358401×10^0,-5.036219954×10^-1
1.469647917×10^0,-1.192079425×10^0,-1.757372379×10^0,-3.590283394×10^-1
1.479596917×10^0,-1.063803792×10^0,-1.825826883×10^0,-1.335882992×10^-1
1.489546917×10^0,-9.525227547×10^-1,-1.704440713×10^0,7.181306928×10^-2
1.499496917×10^0,-8.014392257×10^-1,-1.455347300×10^0,2.373075038×10^-1
1.509445917×10^0,-5.659452081×10^-1,-1.066991329×10^0,2.237389535×10^-1
1.519395917×10^0,-1.916664541×10^-1,-7.482176423×10^-1,4.158420488×10^-4
1.529345917×10^0,1.808770001×10^-1,-4.199249744×10^-1,-2.864169776×10^-1
1.539295917×10^0,4.395365119×10^-1,-4.674020410×10^-2,-6.252304316×10^-1
1.549244917×10^0,5.820297599×10^-1,2.770251036×10^-1,-8.979511857×10^-1
1.559194917×10^0,6.041952372×10^-1,6.270970702×10^-1,-1.108615041×10^0
1.569144917×10^0,5.999540091×10^-1,8.159107566×10^-1,-1.192209482×10^0
1.579093917×10^0,6.078902483×10^-1,7.824339867×10^-1,-1.111243486×10^0
1.589043917×10^0,6.020288467×10^-1,5.963692665×10^-1,-9.296656847×10^-1
1.598993917×10^0,5.638076663×10^-1,4.278655052×10^-1,-7.695053220×10^-1
1.608943917×10^0,4.945343137×10^-1,3.553637266×10^-1,-6.706477404×10^-1
1.618892917×10^0,3.980008364×10^-1,3.635185957×10^-1,-5.833833814×10^-1
1.628842917×10^0,2.801105082×10^-1,4.114005566×10^-1,-4.926851988×10^-1
1.638792917×10^0,1.839301735×10^-1,4.543474913×10^-1,-3.676034510×10^-1
1.648741917×10^0,1.090358645×10^-1,4.190261960×10^-1,-2.459987104×10^-1
1.658691917×10^0,7.268238813×10^-2,3.125210404×10^-1,-1.572382152×10^-1
1.668641917×10^0,1.829131506×10^-2,2.068108618×10^-1,-1.252049357×10^-1
1.678590917×10^0,-6.622223556×10^-2,1.510258913×10^-1,-1.532317698×10^-1
1.688540917×10^0,-1.538018882×10^-1,1.204418764×10^-1,-2.287446260×10^-1
1.698490917×10^0,-2.333164215×10^-1,6.496423483×10^-2,-3.274230063×10^-1
1.708440917×10^0,-3.096991777×10^-1,5.203533219×10^-4,-4.014431834×10^-1
1.718389917×10^0,-3.969829381×10^-1,-2.003232576×10^-2,-4.339747429×10^-1
1.728339917×10^0,-4.742609262×10^-1,5.103880540×10^-2,-4.619845450×10^-1
1.738289917×10^0,-5.088855028×10^-1,2.003404051×10^-1,-4.954064190×10^-1
1.748238917×10^0,-4.526458383×10^-1,3.556794226×10^-1,-5.720284581×10^-1
1.758188917×10^0,-3.779212832×10^-1,5.083861947×10^-1,-6.709454656×10^-1
1.768138917×10^0,-3.414205909×10^-1,7.063243985×10^-1,-7.947059870×10^-1
1.778087917×10^0,-3.425880969×10^-1,9.107904434×10^-1,-8.904421329×10^-1
1.788037917×10^0,-3.694009781×10^-1,1.061763406×10^0,-1.001734018×10^0
1.797987917×10^0,-3.566021025×10^-1,1.074113846×10^0,-1.121148348×10^0
1.807937917×10^0,-3.613302112×10^-1,1.003461003×10^0,-1.169285297×10^0
1.817886917×10^0,-4.294437468×10^-1,8.595479131×10^-1,-1.132091045×10^0
1.827836917×10^0,-5.453191996×10^-1,7.969321012×10^-1,-1.050979137×10^0
1.837786917×10^0,-6.847748160×10^-1,3.383997083×10^-1,-9.131037593×10^-1
1.847735917×10^0,-7.455691099×10^-1,-2.469667792×10^-1,-7.785995007×10^-1
1.857685917×10^0,-9.306876063×10^-1,-3.010902107×10^-1,-7.934905291×10^-1
1.867635917×10^0,-9.175559878×10^-1,-6.497731805×10^-1,-8.253368735×10^-1
1.877585917×10^0,-8.130916357×10^-1,-8.899636865×10^-1,-9.632039666×10^-1
1.887534917×10^0,-7.154384255×10^-1,-8.882161379×10^-1,-1.157669067×10^0
1.897484917×10^0,-5.792555213×10^-1,-7.299181223×10^-1,-1.384999752×10^0
1.907434917×10^0,-4.078679979×10^-1,-4.938904345×10^-1,-1.596574783×10^0
1.917383917×10^0,-2.621710002×10^-1,-2.569865286×10^-1,-1.720495701×10^0
1.927333917×10^0,-1.505549699×10^-1,-3.671858087×10^-2,-1.767241955×10^0
1.937283917×10^0,-1.571851671×10^-1,2.856701016×10^-1,-1.720608115×10^0
1.947232917×10^0,-1.680207998×10^-1,5.442887545×10^-1,-1.414060712×10^0
1.957182917×10^0,-1.710751802×10^-1,6.319965124×10^-1,-9.488074183×10^-1
1.967132917×10^0,-3.280074000×10^-1,8.552784920×10^-1,-3.733814359×10^-1
1.977082917×10^0,-7.378194332×10^-1,9.666172266×10^-1,-2.267986536×10^-1
1.987031917×10^0,-1.095621943×10^0,5.284714103×10^-1,-4.529686868×10^-1
1.996981917×10^0,-1.291458011×10^0,1.180172861×10^-1,-5.876396298×10^-1
2.006931917×10^0,-1.438600779×10^0,-5.541956052×10^-2,-6.048234105×10^-1
2.016880917×10^0,-1.472845316×10^0,-1.808257774×10^-2,-4.522991776×10^-1
2.026830917×10^0,-1.407877922×10^0,5.924993008×10^-2,-2.257038206×10^-1
2.036780917×10^0,-1.207433820×10^0,1.186682507×10^-1,8.110536262×10^-3
2.046729917×10^0,-9.009736180×10^-1,3.469506204×10^-1,2.800608277×10^-1
2.056679917×10^0,-4.086547494×10^-1,7.323925495×10^-1,3.332726657×10^-1
2.066629917×10^0,-6.846401840×10^-2,1.259782314×10^0,6.590486318×10^-2
2.076579917×10^0,2.725058198×10^-1,8.131089211×10^-1,-2.442255616×10^-1
2.086528917×10^0,3.821827769×10^-1,3.992965817×10^-1,-4.269325435×10^-1
2.096478917×10^0,1.689839661×10^-1,4.646971524×10^-1,-5.332573652×10^-1
2.106429125×10^0,7.380311377×10^-3,4.119770229×10^-1,-6.215986609×10^-1
2.116378125×10^0,2.407939546×10^-2,1.531081945×10^-1,-7.125461698×10^-1
2.126328125×10^0,2.153674327×10^-2,1.399101764×10^-1,-7.963435650×10^-1
2.136278125×10^0,-1.083184630×10^-1,4.928628802×10^-1,-8.379229903×10^-1
2.146228125×10^0,-2.549624741×10^-1,7.758359909×10^-1,-8.736924529×10^-1
2.156177125×10^0,-3.467054367×10^-1,8.661565781×10^-1,-8.837775588×10^-1
2.166127125×10^0,-3.564488888×10^-1,9.165352583×10^-1,-8.441819549×10^-1
2.176077125×10^0,-3.387494981×10^-1,9.727149010×10^-1,-7.952953577×10^-1
2.186026125×10^0,-3.054856360×10^-1,1.157390714×10^0,-7.536349893×10^-1
2.195976125×10^0,-2.857521474×10^-1,1.637259126×10^0,-6.927410364×10^-1
2.205926125×10^0,-2.904006839×10^-1,2.307541847×10^0,-6.004744768×10^-1
2.215876125×10^0,-2.931924760×10^-1,2.734519243×10^0,-5.602713823×10^-1
2.225825125×10^0,-1.581334770×10^-1,3.043013573×10^0,-5.541610718×10^-1
2.235775125×10^0,-2.475773394×10^-1,2.999511242×10^0,-4.783344567×10^-1
2.245725125×10^0,-1.116694510×10^-1,2.891674757×10^0,-3.615604341×10^-1
2.255674125×10^0,4.117029607×10^-1,2.134532690×10^0,-3.439215422×10^-1
2.265624125×10^0,5.604380965×10^-1,1.870378256×10^0,-2.173193991×10^-1
2.275574125×10^0,8.606740832×10^-1,1.677064896×10^0,-2.876004875×10^-1
2.285524125×10^0,1.189673901×10^0,1.330826998×10^0,-3.708988130×10^-1
2.295473125×10^0,1.405629635×10^0,1.066155314×10^0,-4.371390939×10^-1
2.305423125×10^0,1.475080967×10^0,9.322804809×10^-1,-5.547671914×10^-1
2.315373125×10^0,1.513641715×10^0,7.829993963×10^-1,-6.201765537×10^-1
2.325322125×10^0,1.621769905×10^0,5.089088678×10^-1,-6.783005595×10^-1
2.335272125×10^0,1.712803602×10^0,3.011197746×10^-1,-7.919192910×10^-1
2.345222125×10^0,1.712698817×10^0,3.068172336×10^-1,-9.500319362×10^-1
2.355172125×10^0,1.375502229×10^0,-2.105068564×10^-1,-1.005905151×10^0
2.365121125×10^0,1.001703978×10^0,-3.745101988×10^-1,-9.297727346×10^-1
2.375071125×10^0,6.244081259×10^-1,5.462341942×10^-4,-9.782990217×10^-1
2.385021125×10^0,4.070917368×10^-1,2.381245345×10^-1,-1.055868387×10^0
2.394970125×10^0,4.579650462×10^-1,2.562425658×10^-2,-1.171014786×10^0
2.404920125×10^0,7.545738816×10^-1,-3.929105103×10^-1,-1.235964417×10^0
2.414870125×10^0,9.163340330×10^-1,-4.163953364×10^-1,-1.242920637×10^0
2.424820125×10^0,9.987874627×10^-1,-2.027119994×10^-1,-1.205793142×10^0
2.434769125×10^0,1.081608534×10^0,-9.518567473×10^-3,-1.216163993×10^0
2.444719125×10^0,1.111726403×10^0,6.381046027×10^-2,-1.182797074×10^0
2.454669125×10^0,1.072241306×10^0,2.284119129×10^-1,-1.189032078×10^0
2.464618125×10^0,9.926584363×10^-1,3.927923441×10^-1,-1.207985163×10^0
2.474568125×10^0,9.173396826×10^-1,7.044551373×10^-1,-1.278175116×10^0
2.484518125×10^0,9.168702364×10^-1,1.041941524×10^0,-1.318717837×10^0
2.494468125×10^0,1.019178748×10^0,1.430791974×10^0,-1.281505704×10^0
2.504417125×10^0,1.112971902×10^0,1.697689533×10^0,-1.246021748×10^0
2.514367125×10^0,1.211417437×10^0,1.812971950×10^0,-1.148760915×10^0
2.524317125×10^0,1.252877593×10^0,1.709810972×10^0,-1.059100986×10^0
2.534266125×10^0,1.288671017×10^0,1.523245573×10^0,-1.022144079×10^0
2.544216125×10^0,1.329942226×10^0,1.263950586×10^0,-9.546126127×10^-1
2.554166125×10^0,1.286396861×10^0,8.718323708×10^-1,-8.117731214×10^-1
2.564116125×10^0,1.329921126×10^0,4.788692892×10^-1,-5.896194577×10^-1
2.574065125×10^0,1.278907180×10^0,9.261880070×10^-2,-4.768708050×10^-1
2.584015125×10^0,1.174052596×10^0,-1.161103398×10^-1,-3.415648937×10^-1
2.593965125×10^0,1.084577560×10^0,-2.593979836×10^-1,-1.907642037×10^-1
2.603915125×10^0,1.020005703×10^0,-4.951588809×10^-1,-1.043832526×10^-1
2.613864125×10^0,9.356831312×10^-1,-8.883506656×10^-1,-3.542051017×10^-1
2.623814125×10^0,7.709458470×10^-1,-1.025437951×10^0,-7.990339398×10^-1
2.633764125×10^0,4.198000729×10^-1,-7.661592364×10^-1,-1.106234550×10^0
2.643713125×10^0,6.756465882×10^-2,-5.090642571×10^-1,-1.308812499×10^0
2.653663125×10^0,-1.963141263×10^-1,-4.010813236×10^-1,-1.383711338×10^0
2.663613125×10^0,-1.141700223×10^-1,-2.342173904×10^-1,-1.300895929×10^0
2.673563125×10^0,6.094611883×10^-1,1.847188771×10^-1,-1.051654339×10^0
2.683512125×10^0,1.227827549×10^0,8.698148131×10^-1,-9.341757894×10^-1
2.693462125×10^0,1.709328890×10^0,1.742960453×10^0,-9.134603739×10^-1
2.703412125×10^0,1.974850893×10^0,2.531050205×10^0,-9.475634694×10^-1
2.713361125×10^0,2.181422234×10^0,3.089567661×10^0,-8.436730504×10^-1
2.723311125×10^0,2.468998671×10^0,3.302567482×10^0,-5.906482339×10^-1
2.733261125×10^0,2.828864574×10^0,3.020652771×10^0,-5.051610470×10^-1
2.743211125×10^0,3.302134752×10^0,2.395418644×10^0,-4.510301352×10^-1
2.753160125×10^0,3.760919094×10^0,1.733018994×10^0,-4.281250834×10^-1
2.763110125×10^0,4.008479595×10^0,1.239563227×10^0,-5.787625313×10^-1
2.773060125×10^0,4.077789783×10^0,9.350594878×10^-1,-7.448955774×10^-1
2.783009125×10^0,4.099440098×10^0,6.626927853×10^-1,-8.602660894×10^-1
2.792959125×10^0,4.146752834×10^0,2.609533072×10^-1,-9.491262436×10^-1
2.802909125×10^0,4.300524235×10^0,-1.809318811×10^-1,-1.097985387×10^0
2.812859125×10^0,4.523241043×10^0,-5.147540569×10^-1,-1.301406145×10^0
2.822808125×10^0,4.703297138×10^0,-6.764921546×10^-1,-1.456270218×10^0
2.832758125×10^0,4.765286446×10^0,-7.875763774×10^-1,-1.495481253×10^0
2.842708125×10^0,4.524725914×10^0,-6.844790578×10^-1,-1.441041589×10^0
2.852657125×10^0,4.126854420×10^0,-5.301411748×10^-1,-1.309366107×10^0
2.862607125×10^0,3.731300116×10^0,-3.677720129×10^-1,-1.088572979×10^0
2.872557125×10^0,3.377790451×10^0,-2.981569767×10^-1,-8.942123652×10^-1
2.882507125×10^0,3.132134914×10^0,-2.953054011×10^-1,-7.192011476×10^-1
2.892456125×10^0,2.954644442×10^0,-2.374681681×10^-1,-4.902140200×10^-1
2.902406125×10^0,2.687926292×10^0,-4.719205946×10^-2,-3.013535738×10^-1
2.912356125×10^0,2.336785793×10^0,2.503400147×10^-1,-2.054975927×10^-1
2.922306125×10^0,1.970327139×10^0,5.197759271×10^-1,-1.130542383×10^-1
2.932255125×10^0,1.628913403×10^0,6.427947879×10^-1,-8.920384571×10^-3
2.942205125×10^0,1.346162319×10^0,6.207727790×10^-1,5.500104278×10^-3
2.952155125×10^0,1.131008744×10^0,5.693892241×10^-1,-7.502003759×10^-2
2.962104125×10^0,9.298510551×10^-1,5.439993739×10^-1,-1.364330500×10^-1
2.972054125×10^0,6.958636045×10^-1,4.982691407×10^-1,-1.563657522×10^-1
2.982004125×10^0,3.892301321×10^-1,4.449044466×10^-1,-1.487192810×10^-1
2.991954125×10^0,6.371965259×10^-2,4.309020936×10^-1,-1.347536594×10^-1
3.001903125×10^0,-1.944875866×10^-1,4.628354013×10^-1,-7.631219178×10^-2
3.011853125×10^0,-3.244421184×10^-1,4.916196465×10^-1,8.552364074×10^-3
3.021803125×10^0,-3.141915798×10^-1,5.287060142×10^-1,7.724940032×10^-2
3.031752125×10^0,-1.787956804×10^-1,6.630920768×10^-1,1.337843239×10^-1
3.041702125×10^0,1.498719864×10^-2,9.680843949×10^-1,1.861524582×10^-1
3.051652125×10^0,2.109292746×10^-1,1.389753461×10^0,2.266679257×10^-1
3.061602125×10^0,3.596048951×10^-1,1.739433408×10^0,2.760570347×10^-1
3.071551125×10^0,3.938944340×10^-1,1.787090659×10^0,3.564762473×10^-1
3.081501125×10^0,3.226665854×10^-1,1.511581779×10^0,4.701503515×10^-1
3.091451125×10^0,2.249333411×10^-1,1.176266551×10^0,5.779598951×10^-1
3.101400125×10^0,1.460820436×10^-1,1.046800375×10^0,6.314995885×10^-1
3.111350375×10^0,6.425987184×10^-2,1.158925295×10^0,6.572158337×10^-1
