"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.002224583×10^-1,-1.038166122×10^1,3.788621521×10^0,7.071145477×10^0
5.101704583×10^-1,-9.311237183×10^0,4.380490723×10^0,5.546266479×10^0
5.201184583×10^-1,-8.511150970×10^0,5.315895538×10^0,3.293451233×10^0
5.300664583×10^-1,-8.419092407×10^0,6.347699890×10^0,1.516197052×10^0
5.400154583×10^-1,-8.589438171×10^0,7.327711945×10^0,1.433119812×10^0
5.499634583×10^-1,-8.421487427×10^0,8.143515472×10^0,2.300266571×10^0
5.599114583×10^-1,-8.664282532×10^0,8.105793915×10^0,3.516637115×10^0
5.698594583×10^-1,-8.210426331×10^0,7.883057098×10^0,5.091661835×10^0
5.798084583×10^-1,-6.256838837×10^0,8.584498444×10^0,7.274572449×10^0
5.897564583×10^-1,-2.825823669×10^0,1.257505005×10^1,1.178783707×10^1
5.997044583×10^-1,-6.500382385×10^0,1.136870865×10^1,1.119656662×10^1
6.096524583×10^-1,-9.758207703×10^0,5.208269348×10^0,6.671027527×10^0
6.196014583×10^-1,-7.792495422×10^0,6.815327454×10^0,3.356769562×10^0
6.295494583×10^-1,-5.518723755×10^0,9.435179443×10^0,2.754871216×10^0
6.394974583×10^-1,-4.766238556×10^0,9.623038788×10^0,3.120261383×10^0
6.494454583×10^-1,-4.644391937×10^0,8.271649017×10^0,3.315156097×10^0
6.593944583×10^-1,-4.754712524×10^0,7.603438568×10^0,3.916156311×10^0
6.693424583×10^-1,-5.094805298×10^0,7.262747040×10^0,4.972359924×10^0
6.792904583×10^-1,-5.736221466×10^0,6.769522705×10^0,5.310057678×10^0
6.892384583×10^-1,-6.343658295×10^0,6.134393463×10^0,4.830455017×10^0
6.991874583×10^-1,-6.783294067×10^0,5.549859009×10^0,4.478836212×10^0
7.091354583×10^-1,-7.187902679×10^0,5.040318604×10^0,4.472549286×10^0
7.190834583×10^-1,-8.712631989×10^0,4.171674957×10^0,3.877237244×10^0
7.290314583×10^-1,-7.766449585×10^0,4.647685089×10^0,3.930676117×10^0
7.389804583×10^-1,-7.650590515×10^0,4.449197845×10^0,5.110821991×10^0
7.489284583×10^-1,-7.873776398×10^0,3.757635956×10^0,5.347330170×10^0
7.588764583×10^-1,-7.524103546×10^0,3.601959686×10^0,4.340823212×10^0
7.688244583×10^-1,-7.633675690×10^0,3.685935059×10^0,3.487298126×10^0
7.787734583×10^-1,-7.577841797×10^0,3.753744049×10^0,2.890339508×10^0
7.887214583×10^-1,-7.469916229×10^0,3.678300934×10^0,2.271226959×10^0
7.986694583×10^-1,-7.561825104×10^0,3.488196259×10^0,1.284179535×10^0
8.086184583×10^-1,-7.331903229×10^0,3.089575195×10^0,3.960763550×10^-1
8.185664583×10^-1,-7.019652557×10^0,2.700833588×10^0,1.916015625×10^-1
8.285144583×10^-1,-6.855144653×10^0,2.351310425×10^0,7.282356262×10^-1
8.384624583×10^-1,-6.607409821×10^0,2.130220184×10^0,1.508113861×10^0
8.484114583×10^-1,-6.389163666×10^0,1.967358856×10^0,2.351460114×10^0
8.583594583×10^-1,-6.490502930×10^0,1.847757568×10^0,3.009641418×10^0
8.683074583×10^-1,-6.832242279×10^0,1.814376984×10^0,2.842289429×10^0
8.782554583×10^-1,-7.128027191×10^0,2.073188782×10^0,2.146685944×10^0
8.882044583×10^-1,-7.305258636×10^0,2.408641205×10^0,1.550775146×10^0
8.981524583×10^-1,-7.528444519×10^0,2.702779541×10^0,1.272204437×10^0
9.081004583×10^-1,-7.671247559×10^0,3.063679047×10^0,9.045689392×10^-1
9.180484583×10^-1,-7.960146790×10^0,3.429817657×10^0,7.985893250×10^-1
9.279974583×10^-1,-8.666976929×10^0,3.881727905×10^0,7.744894409×10^-1
9.379454583×10^-1,-9.539811859×10^0,4.309837646×10^0,6.128256226×10^-1
9.478934583×10^-1,-1.032313293×10^1,4.403093719×10^0,4.855902100×10^-1
9.578414583×10^-1,-1.099763031×10^1,4.327800293×10^0,5.143304443×10^-1
9.677904583×10^-1,-1.274898834×10^1,4.255949707×10^0,3.751199341×10^-1
9.777384583×10^-1,-1.325299026×10^1,4.192182312×10^0,8.806187439×10^-1
9.876864583×10^-1,-1.300750076×10^1,4.749323730×10^0,1.009051666×10^0
9.976344583×10^-1,-1.457189758×10^1,5.430557098×10^0,1.234931946×10^-1
1.007583458×10^0,-1.457549011×10^1,6.786287842×10^0,-1.829196167×10^0
1.017531458×10^0,-1.471619751×10^1,6.671476593×10^0,-4.196972351×10^0
1.027479458×10^0,-1.361134506×10^1,5.754483490×10^0,-5.284909973×10^0
1.037427458×10^0,-1.179711777×10^1,5.296436005×10^0,-4.833299103×10^0
1.047376458×10^0,-1.073792038×10^1,4.687951355×10^0,-2.821333008×10^0
1.057324458×10^0,-1.004890320×10^1,4.192182312×10^0,-1.476529541×10^0
1.067272458×10^0,-9.117989044×10^0,4.024231567×10^0,-1.826202393×10^0
1.077220458×10^0,-8.479716339×10^0,3.811374207×10^0,-2.699037323×10^0
1.087169458×10^0,-7.910001068×10^0,3.812721405×10^0,-3.593277740×10^0
1.097117458×10^0,-7.150330811×10^0,4.171225891×10^0,-3.753744049×10^0
1.107065458×10^0,-6.127208405×10^0,4.682113495×10^0,-2.794538727×10^0
1.117013458×10^0,-4.387526093×10^0,5.471721497×10^0,-2.409389648×10^0
1.126962458×10^0,-2.922821960×10^0,6.674620056×10^0,-2.380200348×10^0
1.136910458×10^0,-2.619851990×10^0,7.024891663×10^0,-2.383194122×10^0
1.146858458×10^0,-4.250261536×10^0,5.592969360×10^0,-2.727627869×10^0
1.156806458×10^0,-4.745581512×10^0,4.098776550×10^0,-3.035687256×10^0
1.166755458×10^0,-4.031416626×10^0,4.189038849×10^0,-1.905836792×10^0
1.176703458×10^0,-7.859256592×10^0,6.776857452×10^0,1.820813599×10^0
1.186651458×10^0,-1.331271606×10^1,6.585106201×10^0,6.295757904×10^0
1.196599458×10^0,-1.588257202×10^1,4.553381195×10^0,6.951394501×10^0
1.206548458×10^0,-1.586820190×10^1,4.892875214×10^0,5.514233093×10^0
1.216496458×10^0,-1.581431396×10^1,8.595126343×10^0,5.019362183×10^0
1.226444458×10^0,-1.389515488×10^1,1.175640244×10^1,4.986879730×10^0
1.236393458×10^0,-1.251951553×10^1,1.143711639×10^1,3.820056152×10^0
1.246341458×10^0,-1.157797348×10^1,1.054437286×10^1,1.337917786×10^0
1.256289458×10^0,-1.166853516×10^1,1.134191437×10^1,-2.610571289×10^-1
1.266237458×10^0,-1.136346954×10^1,1.074735077×10^1,-2.477647705×10^0
1.276186458×10^0,-1.028571075×10^1,7.924221497×10^0,-6.499484253×10^0
1.286134458×10^0,-1.047147446×10^1,5.854625244×10^0,-9.065298615×10^0
1.296082458×10^0,-1.091275681×10^1,5.544619904×10^0,-8.911418610×10^0
1.306030458×10^0,-1.205727676×10^1,7.134763184×10^0,-7.637417908×10^0
1.315979458×10^0,-1.173035660×10^1,8.496930542×10^0,-5.804180145×10^0
1.325927458×10^0,-1.063209045×10^1,7.597750397×10^0,-2.431543579×10^0
1.335875458×10^0,-9.034013672×10^0,3.930077362×10^0,2.035317535×10^0
1.345823458×10^0,-6.101911011×10^0,2.442321167×10^0,4.165238342×10^0
1.355772458×10^0,-5.342839508×10^0,5.090314636×10^0,2.332449646×10^0
1.365720458×10^0,-4.884792023×10^0,6.559359741×10^0,8.728349304×10^-1
1.375668458×10^0,-4.404740295×10^0,6.936725006×10^0,-1.321751404×10^-1
1.385616458×10^0,-4.099375305×10^0,6.900500336×10^0,-2.256557465×10^0
1.395565458×10^0,-2.614912262×10^0,5.721102905×10^0,-5.063370667×10^0
1.405513458×10^0,-6.451583862×10^-1,4.023782501×10^0,-5.756878510×10^0
1.415461458×10^0,1.055455170×10^0,2.958148499×10^0,-5.240901489×10^0
1.425409458×10^0,2.421664124×10^0,3.381468201×10^0,-3.316203918×10^0
1.435358458×10^0,3.619922333×10^0,3.516038361×10^0,-2.332150269×10^-1
1.445306458×10^0,3.558849335×10^0,2.327210541×10^0,1.915416870×10^0
1.455254542×10^0,2.331102448×10^0,1.996847534×10^0,2.628084869×10^0
1.465202542×10^0,6.815327454×10^-1,3.035986633×10^0,2.480940857×10^0
1.475151542×10^0,-2.137554932×10^0,4.754712524×10^0,2.442321167×10^0
1.485099542×10^0,-6.440806274×10^0,5.765261078×10^0,2.681823120×10^0
1.495047542×10^0,-9.199569397×10^0,5.807323608×10^0,2.515369263×10^0
1.504995542×10^0,-1.081396225×10^1,7.017407227×10^0,6.822811890×10^-1
1.514944542×10^0,-9.427245941×10^0,9.477092285×10^0,-1.831441498×10^0
1.524892542×10^0,-7.510032806×10^0,1.120390137×10^1,-2.350262604×10^0
1.534840542×10^0,-7.852819977×10^0,1.056248520×10^1,-2.323168945×10^0
1.544788542×10^0,-8.205935669×10^0,6.878047028×10^0,1.989512787×10^0
1.554737542×10^0,-9.728120270×10^0,9.302704926×10^0,5.163063354×10^0
1.564685542×10^0,-1.093191696×10^1,1.248074615×10^1,3.581003265×10^0
1.574633542×10^0,-1.251233047×10^1,1.314641190×10^1,-3.572021942×10^0
1.584582542×10^0,-1.561373108×10^1,1.676813049×10^1,-1.578168182×10^0
1.594530542×10^0,-1.724937973×10^1,1.808045151×10^1,2.655477905×10^0
1.604478542×10^0,-1.630918488×10^1,1.497994904×10^1,4.388873291×10^-1
1.614426542×10^0,-1.465602264×10^1,1.120240448×10^1,-3.110381927×10^0
1.624375542×10^0,-1.315883606×10^1,9.330996094×10^0,-4.833149414×10^0
1.634323542×10^0,-1.226684097×10^1,7.086862793×10^0,-4.036955109×10^0
1.644271542×10^0,-1.210203369×10^1,3.424129486×10^0,-3.231031036×10^0
1.654219542×10^0,-1.165057251×10^1,-4.173321533×10^-1,-3.620521088×10^0
1.664168542×10^0,-1.117695740×10^1,-3.341950378×10^0,-3.734733582×10^0
1.674116542×10^0,-1.148127457×10^1,-5.360353088×10^0,-3.364104309×10^0
1.684064542×10^0,-1.084869003×10^1,-6.357130280×10^0,-3.667673035×10^0
1.694012542×10^0,-9.743238831×10^0,-8.430917816×10^0,-4.726121979×10^0
1.703961542×10^0,-6.494245148×10^0,-8.227640533×10^0,-5.458249512×10^0
1.713909542×10^0,-3.233126678×10^0,-7.265890503×10^-1,-7.079378357×10^0
1.723857542×10^0,-5.244344330×10^0,5.952371979×10^0,-4.635260925×10^0
1.733805542×10^0,-7.643106079×10^0,7.752378845×10^0,-2.419867859×10^0
1.743754542×10^0,-3.280278625×10^0,2.686762848×10^0,-7.273225250×10^0
1.753702542×10^0,1.790576477×10^0,-2.858455811×10^0,-6.163133698×10^0
1.763650542×10^0,2.104024658×10^0,2.714455261×10^0,-1.749112701×10^0
1.773598542×10^0,-2.616558838×10^0,7.416477356×10^0,7.342231750×10^0
1.783547542×10^0,-1.845512238×10^0,8.722810822×10^0,1.102412521×10^1
1.793495542×10^0,-2.361788635×10^0,8.297096100×10^0,5.555996246×10^0
1.803443542×10^0,-2.774630127×10^0,6.996301117×10^0,-2.086361389×10^0
1.813391542×10^0,-2.436932373×10^-1,5.762866058×10^0,-7.063810730×10^0
1.823340542×10^0,2.492766266×10^0,4.369713135×10^0,-9.525292053×10^0
1.833288542×10^0,3.394790497×10^0,3.009940796×10^0,-7.427704010×10^0
1.843236542×10^0,2.070045319×10^0,1.720073090×10^0,-2.996917877×10^0
1.853184542×10^0,-2.914439392×10^-1,5.207670593×10^-1,-4.435276794×10^0
1.863133542×10^0,3.143463135×10^-3,1.763033752×10^0,-9.415420532×10^-1
1.873081542×10^0,1.564247131×10^-1,2.736309814×10^0,8.454418945×10^-1
1.883029542×10^0,-1.496737518×10^0,2.779120789×10^0,5.098397827×10^-1
1.892977542×10^0,-3.041375427×10^0,4.658462677×10^0,-3.021766205×10^0
1.902926542×10^0,-3.199596405×10^0,5.650449829×10^0,-6.178252258×10^0
1.912874542×10^0,-5.003495178×10^0,5.392386475×10^0,-6.370302887×10^0
1.922822542×10^0,-1.189920547×10^1,5.527705078×10^0,-9.660910034×10^-1
1.932770542×10^0,-2.146910477×10^1,5.899831238×10^0,-1.750759277×10^0
1.942719542×10^0,-2.144350800×10^1,5.983956299×10^0,-7.195387115×10^0
1.952667542×10^0,-1.966221222×10^1,7.559430084×10^0,3.001258850×10^-1
1.962615542×10^0,-9.797276459×10^0,1.837429047×10^1,1.017868332×10^1
1.972563542×10^0,-2.554138641×10^0,3.652045532×10^1,1.364846786×10^1
1.982512542×10^0,-1.236428833×10^-1,4.987987427×10^1,6.849606171×10^0
1.992460542×10^0,-8.181087341×10^0,3.883299637×10^1,-4.271816711×10^0
2.002408542×10^0,-1.279434402×10^1,2.890249695×10^1,-6.273005219×10^0
2.012356542×10^0,-6.741381226×10^0,2.175515991×10^1,-4.212390289×10^0
2.022305542×10^0,-1.006656647×10^0,1.482217712×10^1,-4.863386536×10^0
2.032253542×10^0,-1.209185486×10^0,1.107591751×10^1,-7.558531952×10^0
2.042201542×10^0,-3.287014618×10^0,6.683900757×10^0,-1.115360596×10^1
2.052150542×10^0,-5.272635498×10^0,5.169649658×10^0,-6.251899109×10^0
2.062098542×10^0,-4.576283569×10^0,7.491621094×10^0,6.153104553×10^0
2.072046542×10^0,-3.698359222×10^0,8.022267609×10^0,4.767436066×10^0
2.081994542×10^0,-1.475182343×10^0,5.775739288×10^0,1.049018555×10^0
2.091943542×10^0,-2.555186462×10^-1,3.625760193×10^0,-1.269360352×10^0
2.101891542×10^0,-5.795947266×10^-1,3.520529022×10^0,-2.313588867×10^0
2.111839542×10^0,-1.576820984×10^0,3.950734406×10^0,-2.648891602×10^0
2.121787542×10^0,-1.969604187×10^0,3.315156097×10^0,-2.142644348×10^0
2.131736542×10^0,-1.862726440×10^0,2.659070435×10^0,-9.300160217×10^-1
2.141684542×10^0,-1.398691406×10^0,1.965562592×10^0,3.064128113×10^-1
2.151632542×10^0,-4.860392761×10^-1,1.939067688×10^0,6.725514221×10^-1
2.161580542×10^0,-6.569837952×10^-1,2.397564240×10^0,1.290316772×10^-1
2.171529542×10^0,-1.885479126×10^0,2.549198914×10^0,-7.161108398×10^-1
2.181477542×10^0,-2.962040405×10^0,1.760339355×10^0,-2.289938049×10^0
2.191425542×10^0,-3.581901398×10^0,8.202941895×10^-1,-2.199675751×10^0
2.201373542×10^0,-3.322790222×10^0,1.272354126×10^-1,-2.179467773×10^-1
2.211322542×10^0,-2.160008240×10^0,-1.083746338×10^-1,3.509002991×10^0
2.221270542×10^0,-7.348219299×10^-1,-3.143463135×10^-3,4.026925964×10^0
2.231218542×10^0,4.819976807×10^-1,-7.852670288×10^-1,1.312321014×10^0
2.241166542×10^0,1.497186584×10^0,-6.637197876×10^-1,6.795867920×10^-1
2.251115542×10^0,1.032702484×10^0,-7.231462097×10^-1,2.101629639×10^0
2.261063542×10^0,-4.135899353×10^-1,2.082170105×10^-1,4.690196686×10^0
2.271011542×10^0,4.941224670×10^-1,4.412224731×10^0,4.487518158×10^0
2.280959542×10^0,1.174607391×10^0,1.119372253×10^1,6.929689636×10^0
2.290908542×10^0,2.459535370×10^0,1.413465683×10^1,7.542664948×10^0
2.300856542×10^0,-4.552033997×10^0,1.419049072×10^1,4.123026123×10^0
2.310804542×10^0,-1.732706818×10^1,2.464160751×10^1,-6.798113251×10^0
2.320752542×10^0,-2.648577255×10^1,4.086082947×10^1,-1.561118637×10^1
2.330701542×10^0,-2.816917191×10^1,5.017131821×10^1,-1.668370605×10^1
2.340649542×10^0,-1.220741455×10^1,4.158966385×10^1,-1.232656677×10^1
2.350597542×10^0,1.227447510×10^-1,2.891611862×10^1,-7.744445343×10^0
2.360545542×10^0,2.440524902×10^0,2.072919342×10^1,-4.837640076×10^0
2.370494542×10^0,2.179318085×10^0,1.475945755×10^1,-2.614612885×10^0
2.380442542×10^0,-2.243085480×10^0,1.143397293×10^1,-8.158035278×10^-1
2.390390542×10^0,-6.767726440×10^0,9.598340149×10^0,7.415579224×10^-1
2.400338542×10^0,-9.848919067×10^0,7.570956116×10^0,1.299298096×10^0
2.410287542×10^0,-1.248912872×10^1,5.813011780×10^0,1.191372528×10^0
2.420235542×10^0,-1.650842056×10^1,4.209546204×10^0,1.205293579×10^0
2.430183542×10^0,-1.970262817×10^1,2.730172577×10^0,2.084265747×10^0
2.440131542×10^0,-1.784723648×10^1,1.837578735×10^0,1.996997223×10^0
2.450080667×10^0,-1.355940308×10^1,1.076860657×10^0,1.463656311×10^0
2.460028667×10^0,-1.058179504×10^1,5.945635986×10^-1,1.844464417×10^0
2.469976667×10^0,-7.858807526×10^0,4.153862000×10^-1,1.465302887×10^0
2.479924667×10^0,-5.571863251×10^0,1.645079041×10^-1,4.463717651×10^-1
2.489873667×10^0,-3.805386658×10^0,-3.168910217×10^-1,-5.138813782×10^-1
2.499821667×10^0,-2.430645447×10^0,-8.638536072×10^-1,-1.107995911×10^0
2.509769667×10^0,-9.819580078×10^-1,-1.564396820×10^0,-1.578467560×10^0
2.519717667×10^0,2.983296204×10^-1,-2.325563965×10^0,-2.177222443×10^0
2.529666667×10^0,1.506766663×10^0,-2.742896118×10^0,-2.476599884×10^0
2.539614667×10^0,2.491718445×10^0,-2.823428650×10^0,-1.435963898×10^0
2.549562667×10^0,2.858904877×10^0,-2.775827637×10^0,2.592608643×10^-1
2.559510667×10^0,3.669169922×10^0,-2.788700867×10^0,2.509980469×10^0
2.569459667×10^0,4.711751862×10^0,-2.709964600×10^0,4.009562073×10^0
2.579407667×10^0,5.703589325×10^0,-2.568808136×10^0,4.759203186×10^0
2.589355667×10^0,7.831863556×10^0,-2.930306396×10^0,6.295159149×10^0
2.599303667×10^0,9.059610443×10^0,-2.659968567×10^0,4.581073608×10^0
2.609252667×10^0,7.984096985×10^0,-1.462758179×10^0,1.056652679×10^0
2.619200667×10^0,6.081104279×10^0,6.018983459×10^-1,-1.929188232×10^0
2.629148667×10^0,2.410886536×10^0,3.737577667×10^0,-5.272635498×10^0
2.639096667×10^0,2.398013306×10^-1,4.732408905×10^0,-6.559509430×10^0
2.649045667×10^0,-8.388555908×10^-1,6.769223328×10^0,-8.894054718×10^0
2.658993667×10^0,-9.262738037×10^-1,1.286245239×10^1,-7.863747253×10^0
2.668941667×10^0,1.340013428×10^0,2.919304276×10^1,-7.191046143×10^-1
2.678889667×10^0,-2.549797668×10^0,4.801654907×10^1,8.779692535×10^0
2.688838667×10^0,-2.130115402×10^1,4.968647644×10^1,1.096739319×10^1
2.698786667×10^0,-2.943314346×10^1,2.721370880×10^1,6.653813324×10^0
2.708734667×10^0,-1.892230087×10^1,1.232896179×10^1,-3.932921448×10^0
2.718682667×10^0,-1.317709808×10^1,1.046503784×10^1,-4.897365875×10^0
2.728631667×10^0,-1.418345535×10^1,1.261621445×10^1,6.197113037×10^-2
2.738579667×10^0,-1.660826294×10^1,1.201910614×10^1,-2.609673157×10^0
2.748527667×10^0,-1.894819702×10^1,1.097098572×10^1,-9.203161926×10^0
2.758475667×10^0,-1.660227539×10^1,1.076800781×10^1,-9.422306213×10^0
2.768424667×10^0,-1.304492294×10^1,9.054820404×10^0,-5.383255463×10^0
2.778372667×10^0,-1.052147049×10^1,6.458619232×10^0,-3.407214661×10^0
2.788320667×10^0,-7.021598511×10^0,5.872288513×10^0,-2.424957275×10^-1
2.798269667×10^0,-3.716172180×10^0,8.523575134×10^0,1.637444916×10^0
2.808217667×10^0,-1.243913269×10^0,1.070828201×10^1,3.188369751×10^-1
2.818165667×10^0,-4.303550720×10^-1,1.113070358×10^1,-8.768765259×10^-1
2.828113667×10^0,-1.807191925×10^0,1.048599426×10^1,3.245251465×10^-1
2.838062667×10^0,-2.321971436×10^0,8.740773468×10^0,1.949845276×10^0
2.848010667×10^0,-2.138602753×10^0,6.384673004×10^0,2.591411133×10^0
2.857958667×10^0,-1.948049011×10^0,3.978875885×10^0,2.296524353×10^0
2.867906667×10^0,-2.904559937×10^0,2.022593994×10^0,1.117276611×10^0
2.877855667×10^0,-2.367925873×10^0,-1.865121460×10^-1,-4.944218445×10^-1
2.887803667×10^0,-1.482966156×10^0,-1.791175232×10^0,-1.667382660×10^0
2.897751667×10^0,-6.530918884×10^-1,-2.643203430×10^0,-2.622995453×10^0
2.907699667×10^0,-3.118016052×10^-1,-3.292553101×10^0,-3.323838043×10^0
2.917648667×10^0,-4.034111023×10^-1,-3.377426605×10^0,-3.131787415×10^0
2.927596667×10^0,-7.664062500×10^-1,-3.087928619×10^0,-2.411036224×10^0
2.937544667×10^0,-8.384065247×10^-1,-2.980452118×10^0,-7.539820862×10^-1
2.947492667×10^0,-3.890409851×10^-1,-2.205363922×10^0,2.406844940×10^0
2.957441667×10^0,5.592370605×10^-1,-7.111711121×10^-1,5.520969086×10^0
2.967389667×10^0,1.411265259×10^0,-4.117936707×10^-1,5.088069305×10^0
2.977337667×10^0,2.019600220×10^0,1.924996948×10^-1,4.734654236×10^0
2.987285667×10^0,2.286195831×10^0,1.770817566×10^0,4.957989807×10^0
2.997234667×10^0,2.530787201×10^0,5.028044128×10^0,6.810387726×10^0
3.007182667×10^0,2.677931213×10^0,9.337582397×10^0,4.660258942×10^0
3.017130667×10^0,1.873653717×10^0,1.327768890×10^1,-1.104403381×10^0
3.027078667×10^0,-1.542392578×10^0,1.680121170×10^1,-2.594255219×10^0
3.037027667×10^0,-8.515641632×10^0,2.225991028×10^1,-7.895032196×10^0
3.046975667×10^0,-1.540237061×10^1,2.985376877×10^1,-7.329508209×10^0
3.056923667×10^0,-2.140443924×10^1,3.675426910×10^1,-4.063899078×10^0
3.066871667×10^0,-2.351430176×10^1,4.054154343×10^1,-3.873045959×10^0
3.076820667×10^0,-1.100765945×10^1,3.649964859×10^1,-4.281396790×10^0
3.086768667×10^0,1.273701324×10^0,2.709440689×10^1,-5.905968475×10^0
3.096716667×10^0,3.466940460×10^0,2.040242294×10^1,-7.479047241×10^0
3.106664667×10^0,1.692979431×10^0,1.508967087×10^1,-6.954238586×10^0
3.116613667×10^0,-3.364253998×10^0,1.261097534×10^1,-6.497089233×10^0
3.126561667×10^0,-8.168214111×10^0,1.111678253×10^1,-5.393883362×10^0
3.136509667×10^0,-9.924811249×10^0,9.598639526×10^0,-5.125491486×10^0
3.146457667×10^0,-1.118623810×10^1,8.442892914×10^0,-4.066144409×10^0
3.156406667×10^0,-1.254616013×10^1,6.795269165×10^0,-1.949994965×10^0
3.166354667×10^0,-1.325718155×10^1,4.962181091×10^0,8.262817383×10^-2
3.176302667×10^0,-1.343815521×10^1,3.958069153×10^0,1.630259857×10^0
3.186250667×10^0,-1.275138336×10^1,3.328179016×10^0,2.604284363×10^0
3.196199667×10^0,-1.017598892×10^1,2.629881134×10^0,2.992427216×10^0
3.206147667×10^0,-7.971373444×10^0,2.028282166×10^0,2.340981903×10^0
3.216095667×10^0,-6.530170441×10^0,1.165626068×10^0,1.541195068×10^0
3.226043667×10^0,-5.110223236×10^0,2.597099304×10^-1,6.306385803×10^-1
3.235992667×10^0,-3.543281708×10^0,-7.303312683×10^-1,-1.246907043×10^-1
3.245940667×10^0,-2.133513336×10^0,-1.770368500×10^0,-4.245172119×10^-1
3.255888667×10^0,-1.222956848×10^0,-2.494712219×10^0,-3.640429688×10^-1
3.265836667×10^0,-5.086422729×10^-1,-2.992427216×10^0,-1.389111328×10^-1
3.275785667×10^0,1.209484863×10^-1,-3.157533875×10^0,2.803669739×10^-1
3.285733667×10^0,1.111887817×10^0,-3.093916168×10^0,9.889933777×10^-1
