"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.176228875×10^0,-6.490353241×10^0,7.144193573×10^0,1.706451416×10^-2
1.186178875×10^0,-5.950575714×10^0,6.998097382×10^0,-1.511856079×10^-1
1.196128875×10^0,-5.243446198×10^0,6.902446289×10^0,-6.307882690×10^-1
1.206078875×10^0,-4.681365051×10^0,6.982230377×10^0,-9.014254761×10^-1
1.216028875×10^0,-4.114044800×10^0,6.996001740×10^0,-1.214574280×10^0
1.225978875×10^0,-3.517535248×10^0,6.733148346×10^0,-1.463356934×10^0
1.235928875×10^0,-2.948418732×10^0,6.555318146×10^0,-1.216669922×10^0
1.245878875×10^0,-3.091970215×10^0,6.594087524×10^0,-6.231541443×10^-1
1.255827875×10^0,-3.947291565×10^0,6.375691681×10^0,-2.383044434×10^-1
1.265777875×10^0,-4.456083527×10^0,6.002667389×10^0,2.586621094×10^-1
1.275727875×10^0,-4.331243134×10^0,5.644162903×10^0,4.162843323×10^-1
1.285677875×10^0,-4.091890869×10^0,5.266797638×10^0,3.403921509×10^-1
1.295627875×10^0,-4.213737488×10^0,4.881947937×10^0,-6.893165588×10^-1
1.305577875×10^0,-4.347259827×10^0,4.955594788×10^0,-1.119971008×10^0
1.315527875×10^0,-4.432881775×10^0,5.367687836×10^0,-1.144519958×10^0
1.325477875×10^0,-4.299509125×10^0,5.412594452×10^0,-1.860780487×10^0
1.335427875×10^0,-4.045487366×10^0,5.362149353×10^0,-1.985770569×10^0
1.345376875×10^0,-3.880979462×10^0,5.400769043×10^0,-2.136507111×10^0
1.355326875×10^0,-3.810925140×10^0,5.764961700×10^0,-2.439626770×10^0
1.365276875×10^0,-4.167783051×10^0,6.396199036×10^0,-2.597099304×10^0
1.375226875×10^0,-4.523293762×10^0,6.844666443×10^0,-2.681074677×10^0
1.385176875×10^0,-4.605921936×10^0,6.493646393×10^0,-2.652035065×10^0
1.395126875×10^0,-4.468208313×10^0,5.805677032×10^0,-2.674338684×10^0
1.405076875×10^0,-4.451443176×10^0,5.287604370×10^0,-2.650987244×10^0
1.415026875×10^0,-5.056484985×10^0,5.201233978×10^0,-2.641107788×10^0
1.424976875×10^0,-5.794749756×10^0,5.380860443×10^0,-2.625689850×10^0
1.434926875×10^0,-6.081253967×10^0,5.160368958×10^0,-2.595153351×10^0
1.444875875×10^0,-6.158792725×10^0,5.000351715×10^0,-2.408042450×10^0
1.454825875×10^0,-6.331683197×10^0,5.259762268×10^0,-2.284549255×10^0
1.464775875×10^0,-6.683751068×10^0,5.429658966×10^0,-2.346670074×10^0
1.474725875×10^0,-6.870712280×10^0,5.388045502×10^0,-2.288141785×10^0
1.484675875×10^0,-6.994953918×10^0,5.006938019×10^0,-2.100581818×10^0
1.494625875×10^0,-6.900799713×10^0,4.243076477×10^0,-2.058369598×10^0
1.504575875×10^0,-6.677763519×10^0,3.603456573×10^0,-1.977986755×10^0
1.514525875×10^0,-6.570287018×10^0,3.160976715×10^0,-1.636696472×10^0
1.524475875×10^0,-6.587351532×10^0,3.196752319×10^0,-1.221310272×10^0
1.534425875×10^0,-6.350543976×10^0,3.420087891×10^0,-1.625469818×10^0
1.544374875×10^0,-6.221063232×10^0,3.279679871×10^0,-2.016307068×10^0
1.554324875×10^0,-6.131250000×10^0,3.199746094×10^0,-1.892813873×10^0
1.564274875×10^0,-5.817053375×10^0,3.366349640×10^0,-1.995350647×10^0
1.574224875×10^0,-5.827381897×10^0,3.396287384×10^0,-2.275118866×10^0
1.584174875×10^0,-6.327491913×10^0,3.661685486×10^0,-2.190095673×10^0
1.594124875×10^0,-6.528074799×10^0,4.005969543×10^0,-2.061363373×10^0
1.604074875×10^0,-6.930438080×10^0,4.095034332×10^0,-2.150877228×10^0
1.614024875×10^0,-7.595954132×10^0,4.133953400×10^0,-2.220033417×10^0
1.623974875×10^0,-8.019423523×10^0,4.142335968×10^0,-2.168540497×10^0
1.633924875×10^0,-8.455017700×10^0,4.300257568×10^0,-1.919458466×10^0
1.643873875×10^0,-8.747659149×10^0,4.727020111×10^0,-1.806892548×10^0
1.653823875×10^0,-8.383765869×10^0,5.037025452×10^0,-1.897903290×10^0
1.663773875×10^0,-7.940387878×10^0,5.310506744×10^0,-1.881138153×10^0
1.673723875×10^0,-7.815547485×10^0,5.294789429×10^0,-2.291285248×10^0
1.683673875×10^0,-7.509284363×10^0,5.194048920×10^0,-2.692151642×10^0
1.693623875×10^0,-6.962621155×10^0,5.090614014×10^0,-2.732866974×10^0
1.703573875×10^0,-6.710844727×10^0,5.265300751×10^0,-2.868634644×10^0
1.713523875×10^0,-6.542295227×10^0,6.395151215×10^0,-3.004552002×10^0
1.723473875×10^0,-6.450386353×10^0,7.572902069×10^0,-3.098406830×10^0
1.733422875×10^0,-6.385870514×10^0,7.978708191×10^0,-3.117117920×10^0
1.743372875×10^0,-6.535708923×10^0,7.552245026×10^0,-3.143014069×10^0
1.753322875×10^0,-6.544690247×10^0,6.927294617×10^0,-3.358565826×10^0
1.763272875×10^0,-6.808142395×10^0,6.334377594×10^0,-3.364703064×10^0
1.773222875×10^0,-7.273075562×10^0,5.736221466×10^0,-3.489693146×10^0
1.783172875×10^0,-7.880961456×10^0,5.204078064×10^0,-3.757186890×10^0
1.793122875×10^0,-8.424331512×10^0,5.185067596×10^0,-4.034560089×10^0
1.803072875×10^0,-8.679101715×10^0,5.363496552×10^0,-4.133354645×10^0
1.813022875×10^0,-8.784781952×10^0,5.608836365×10^0,-3.738625488×10^0
1.822974125×10^0,-8.962462463×10^0,6.159990234×10^0,-3.615431671×10^0
1.832923125×10^0,-8.706943817×10^0,6.702761536×10^0,-4.018393707×10^0
1.842873125×10^0,-8.275690613×10^0,6.858587494×10^0,-4.242777100×10^0
1.852823125×10^0,-7.853269043×10^0,6.834637299×10^0,-4.187092896×10^0
1.862773125×10^0,-7.436685333×10^0,6.669081573×10^0,-3.852688293×10^0
1.872723125×10^0,-7.054080963×10^0,6.321803741×10^0,-3.356170807×10^0
1.882673125×10^0,-6.919361115×10^0,5.834566956×10^0,-2.940335541×10^0
1.892623125×10^0,-7.187154236×10^0,5.240302734×10^0,-2.749332733×10^0
1.902573125×10^0,-7.507338409×10^0,4.639152832×10^0,-2.845133514×10^0
1.912523125×10^0,-7.765401764×10^0,4.364623718×10^0,-3.083138580×10^0
1.922473125×10^0,-8.502319336×10^0,4.701872406×10^0,-3.590283966×10^0
1.932422125×10^0,-9.041797485×10^0,5.224286041×10^0,-3.956272888×10^0
1.942372125×10^0,-9.363029480×10^0,4.952601013×10^0,-3.793411560×10^0
1.952322125×10^0,-9.810000000×10^0,4.044738922×10^0,-3.474275208×10^0
1.962272125×10^0,-9.796378326×10^0,3.548371124×10^0,-3.078198853×10^0
1.972222125×10^0,-9.753567352×10^0,3.654949493×10^0,-2.739153900×10^0
1.982172125×10^0,-9.569450226×10^0,3.795507202×10^0,-2.592309265×10^0
1.992122125×10^0,-9.560468903×10^0,4.100722504×10^0,-2.598895569×10^0
2.002072125×10^0,-9.258247375×10^0,4.147275696×10^0,-2.418520660×10^0
2.012022125×10^0,-8.800349579×10^0,3.863316193×10^0,-2.065404968×10^0
2.021971125×10^0,-8.528814240×10^0,4.092789001×10^0,-2.071093140×10^0
2.031921125×10^0,-7.966733093×10^0,5.137017517×10^0,-2.519859924×10^0
2.041871125×10^0,-6.860533447×10^0,5.453609161×10^0,-2.152972870×10^0
2.051821125×10^0,-6.385271759×10^0,5.747148743×10^0,-1.440155182×10^0
2.061771125×10^0,-6.396348724×10^0,6.549031219×10^0,-1.810934143×10^0
2.071721125×10^0,-6.224655762×10^0,7.064409485×10^0,-1.801653442×10^0
2.081671125×10^0,-5.964796143×10^0,7.072193298×10^0,-1.541943512×10^0
2.091621125×10^0,-5.637277222×10^0,6.620283051×10^0,-1.646276550×10^0
2.101571125×10^0,-5.598507843×10^0,5.816304932×10^0,-1.685944061×10^0
2.111520125×10^0,-6.090534668×10^0,5.346132660×10^0,-1.699865112×10^0
2.121470125×10^0,-7.043752441×10^0,5.842500458×10^0,-1.664239197×10^0
2.131420125×10^0,-8.036038971×10^0,6.630611572×10^0,-2.170486450×10^0
2.141370125×10^0,-8.392447815×10^0,7.067852325×10^0,-2.112856293×10^0
2.151320125×10^0,-8.434660034×10^0,7.312593384×10^0,-1.851799164×10^0
2.161270125×10^0,-7.948171692×10^0,7.019353180×10^0,-1.999990997×10^0
2.171220125×10^0,-7.150031433×10^0,6.754254456×10^0,-1.674867096×10^0
2.181170125×10^0,-6.535708923×10^0,7.339687042×10^0,-1.311572571×10^0
2.191120125×10^0,-5.964047699×10^0,7.449857941×10^0,-1.188528442×10^0
2.201070125×10^0,-5.193150787×10^0,7.041507111×10^0,-1.127904510×10^0
2.211019125×10^0,-4.575235748×10^0,7.223378906×10^0,-1.642234955×10^0
2.220969125×10^0,-4.074077911×10^0,8.223449249×10^0,-2.300715637×10^0
2.230919125×10^0,-3.554508362×10^0,9.232650604×10^0,-2.835403748×10^0
2.240869125×10^0,-3.736978912×10^0,1.027298721×10^1,-2.985691223×10^0
2.250819125×10^0,-4.036206665×10^0,1.128144012×10^1,-2.707868958×10^0
2.260769125×10^0,-4.553081818×10^0,1.144579834×10^1,-2.329455872×10^0
2.270719125×10^0,-5.412444763×10^0,1.075049423×10^1,-1.760189667×10^0
2.280669125×10^0,-5.779182129×10^0,9.294621735×10^0,-1.074016571×10^0
2.290619125×10^0,-5.817502441×10^0,7.397915955×10^0,-5.041516113×10^-1
2.300569125×10^0,-5.850883026×10^0,6.281687164×10^0,-2.332150269×10^-1
2.310518125×10^0,-6.220314789×10^0,5.798641663×10^0,-2.636018372×10^-1
2.320468125×10^0,-6.751260681×10^0,5.842500458×10^0,-3.243754578×10^-1
2.330418125×10^0,-7.117099915×10^0,6.178851013×10^0,-3.121009827×10^-1
2.340368125×10^0,-7.352111206×10^0,6.639742584×10^0,-2.029779053×10^-1
2.350318125×10^0,-7.967032471×10^0,7.069199524×10^0,-1.003513184×10^0
2.360268125×10^0,-8.826694794×10^0,5.809119873×10^0,-3.726650391×10^0
2.370218125×10^0,-8.268954620×10^0,4.837640076×10^0,-2.253414001×10^0
2.380168125×10^0,-7.138655090×10^0,4.394711151×10^0,6.496490479×10^-2
2.390118125×10^0,-6.102958832×10^0,3.672313385×10^0,2.959346008×10^-1
2.400067125×10^0,-4.367318115×10^0,3.924688568×10^0,2.790197754×10^-1
2.410017125×10^0,-4.083208923×10^0,5.332510986×10^0,1.948947144×10^-1
2.419967125×10^0,-4.679269409×10^0,6.809190216×10^0,-5.493576050×10^-1
2.429917125×10^0,-3.034190369×10^0,8.128247223×10^0,-1.591041412×10^0
2.439867125×10^0,-8.967851257×10^-1,1.002974304×10^1,-4.276457062×10^0
2.449817125×10^0,3.638932800×10^-1,1.167197800×10^1,-7.806865540×10^0
2.459767125×10^0,-3.757186890×10^-2,1.225845840×10^1,-7.814499664×10^0
2.469717125×10^0,-1.477427673×10^0,1.203766754×10^1,-4.755610657×10^0
2.479667125×10^0,-2.467618561×10^0,1.150312912×10^1,-2.391427002×10^0
2.489617125×10^0,-2.401007080×10^0,1.106169708×10^1,-1.866917725×10^0
2.499566125×10^0,-2.046993256×10^0,1.054152878×10^1,-2.787203979×10^0
2.509516125×10^0,-2.371967468×10^0,1.069989944×10^1,-3.624712372×10^0
2.519466125×10^0,-2.767594757×10^0,1.053584061×10^1,-3.549718323×10^0
2.529416125×10^0,-3.828289032×10^0,1.015188904×10^1,-2.795885925×10^0
2.539366125×10^0,-3.961661682×10^0,9.654922485×10^0,-2.322420502×10^0
2.549316125×10^0,-3.535946960×10^0,9.090146942×10^0,-2.402803345×10^0
2.559266125×10^0,-3.738625488×10^0,8.527916107×10^0,-2.369123383×10^0
2.569216125×10^0,-3.740870819×10^0,8.553961945×10^0,-1.830243988×10^0
2.579166125×10^0,-3.379522247×10^0,8.494685211×10^0,-1.427880707×10^0
2.589115125×10^0,-2.456691284×10^0,8.306825867×10^0,-1.288969574×10^0
2.599065125×10^0,-1.949994965×10^0,7.671996002×10^0,-1.340312805×10^0
2.609015125×10^0,-2.032024384×10^0,7.000642090×10^0,-1.218915253×10^0
2.618965125×10^0,-1.916165314×10^0,6.828649750×10^0,-6.306385803×10^-1
2.628915125×10^0,-1.558409271×10^0,6.639592896×10^0,2.484832764×10^-2
2.638865125×10^0,-1.594633942×10^0,6.165828094×10^0,3.276686096×10^-1
2.648815125×10^0,-1.666185150×10^0,3.503314819×10^0,-1.017883301×10^-1
2.658765125×10^0,-5.627547455×10^0,1.008452911×10^0,-9.961784363×10^-1
2.668715125×10^0,-7.713160400×10^0,3.460952911×10^0,1.562151489×10^0
2.678665125×10^0,-6.037245483×10^0,5.827681274×10^0,1.370400238×10^0
2.688614125×10^0,-2.215842133×10^0,7.621550903×10^0,-4.470453644×10^0
2.698564125×10^0,1.185085602×10^0,9.439370728×10^0,-5.647905121×10^0
2.708514125×10^0,3.536695404×10^0,1.083641556×10^1,-1.564396820×10^0
2.718464125×10^0,3.672612762×10^0,1.137454651×10^1,1.176553345×10^0
2.728414125×10^0,2.291434937×10^0,1.134266281×10^1,2.236798553×10^0
2.738364125×10^0,9.448352051×10^-1,1.074495575×10^1,2.889890442×10^0
2.748314125×10^0,6.451583862×10^-2,9.752519531×10^0,2.826272736×10^0
2.758264125×10^0,2.445913696×10^-1,8.752000122×10^0,2.599793701×10^0
2.768214125×10^0,4.099974060×10^-1,8.211623840×10^0,1.664089508×10^0
2.778163125×10^0,-4.423301697×10^-1,8.531358948×10^0,3.806584167×10^-1
2.788113125×10^0,-7.312294006×10^-1,9.657467194×10^0,-4.141886902×10^-1
2.798063125×10^0,1.829196167×10^-1,1.178678925×10^1,-1.177900543×10^0
2.808013125×10^0,1.192270660×10^0,1.447639618×10^1,-1.230890350×10^0
2.817963125×10^0,1.725910950×10^0,1.880359772×10^1,-3.950285339×10^-1
2.827912042×10^0,2.297721863×10^-1,2.352822281×10^1,1.530417480×10^0
2.837862042×10^0,-3.225642242×10^0,2.272125092×10^1,2.748284912×10^0
2.847812042×10^0,-6.540498962×10^0,1.710612762×10^1,2.563718719×10^0
2.857762042×10^0,-7.160809021×10^0,1.229737747×10^1,1.437011719×10^0
2.867711042×10^0,-5.864804077×10^0,1.019859192×10^1,2.715353394×10^-1
2.877661042×10^0,-3.923041992×10^0,9.537416840×10^0,-5.384303284×10^-1
2.887611042×10^0,-2.879861298×10^0,9.268575897×10^0,-7.173083496×10^-1
2.897561042×10^0,-2.664459229×10^0,8.718020782×10^0,-5.565426636×10^-1
2.907511042×10^0,-2.573298798×10^0,8.265062714×10^0,-1.552272034×10^-1
2.917461042×10^0,-2.462978210×10^0,7.966433716×10^0,1.814227295×10^-1
2.927411042×10^0,-2.319726105×10^0,7.738757172×10^0,3.267704773×10^-1
2.937361042×10^0,-2.304906921×10^0,7.655380554×10^0,3.547622681×10^-1
2.947311042×10^0,-2.244881744×10^0,8.105045471×10^0,3.031196594×10^-1
2.957261042×10^0,-2.193239136×10^0,8.816216583×10^0,2.375559998×10^-1
2.967210042×10^0,-2.569107513×10^0,9.340426483×10^0,3.396437073×10^-1
2.977160042×10^0,-3.056344299×10^0,9.788744202×10^0,5.072950745×10^-1
2.987110042×10^0,-3.573069763×10^0,1.008333160×10^1,6.072871399×10^-1
2.997060042×10^0,-4.162394257×10^0,1.023840912×10^1,6.114784241×10^-1
3.007010042×10^0,-4.441114655×10^0,1.029963181×10^1,5.343887329×10^-1
3.016960042×10^0,-4.407434692×10^0,1.033885025×10^1,4.722679138×10^-1
3.026910042×10^0,-4.194277954×10^0,1.021894958×10^1,4.998106384×10^-1
3.036860042×10^0,-3.827091522×10^0,1.005563919×10^1,5.887257385×10^-1
3.046810042×10^0,-3.478915558×10^0,9.906100159×10^0,6.370751953×10^-1
3.056759042×10^0,-3.258124695×10^0,9.782457275×10^0,6.222560120×10^-1
3.066709042×10^0,-3.015179901×10^0,9.658964081×10^0,5.444178772×10^-1
3.076659042×10^0,-2.756068726×10^0,9.544751587×10^0,4.550537109×10^-1
3.086609042×10^0,-2.564467163×10^0,9.474248199×10^0,2.185455322×10^-1
3.096559042×10^0,-2.180365906×10^0,9.486672363×10^0,7.244934082×10^-2
3.106509042×10^0,-1.848356323×10^0,9.620194702×10^0,7.559280396×10^-2
3.116459042×10^0,-1.556163940×10^0,9.628876648×10^0,2.294728088×10^-1
3.126409042×10^0,-1.148561554×10^0,9.543404388×10^0,4.288581848×10^-1
3.136359042×10^0,-8.361611938×10^-1,9.366622009×10^0,5.258564758×10^-1
3.146308042×10^0,-6.279441833×10^-1,9.012159119×10^0,4.516108704×10^-1
3.156258042×10^0,-5.228627014×10^-1,8.576564941×10^0,3.353027344×10^-1
3.166208042×10^0,-4.507127380×10^-1,8.087082825×10^0,2.650987244×10^-1
3.176158042×10^0,-3.906875610×10^-1,7.544012146×10^0,2.760260010×10^-1
3.186108042×10^0,-4.227209473×10^-1,6.935527496×10^0,3.396437073×10^-1
3.196058042×10^0,-4.242178345×10^-1,6.290818176×10^0,2.547702026×10^-1
3.206008042×10^0,-4.929249573×10^-1,5.702242126×10^0,-5.134323120×10^-2
3.215958042×10^0,-6.836283875×10^-1,5.317691803×10^0,-5.610333252×10^-1
3.225908042×10^0,-1.027014313×10^0,5.265749817×10^0,-1.099164276×10^0
3.235858042×10^0,-1.596280518×10^0,5.552852783×10^0,-1.435365143×10^0
3.245807042×10^0,-2.277064819×10^0,6.013744354×10^0,-1.312021637×10^0
