"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.149453708×10^0,8.985598087×10^-1,1.370001316×10^0,8.846367896×10^-2
1.159402708×10^0,1.097552419×10^0,1.465668678×10^0,1.829373538×10^-1
1.169351708×10^0,1.144674659×10^0,1.486161709×10^0,2.505824268×10^-1
1.179300708×10^0,9.847768545×10^-1,1.425451875×10^0,3.827254176×10^-1
1.189250708×10^0,9.053992033×10^-1,1.258445501×10^0,4.187838435×10^-1
1.199199708×10^0,1.132835507×10^0,1.059812427×10^0,3.975368738×10^-1
1.209148708×10^0,1.379096150×10^0,9.394415021×10^-1,3.575335145×10^-1
1.219097708×10^0,1.421679854×10^0,7.886067033×10^-1,2.369681448×10^-1
1.229046708×10^0,1.402703166×10^0,7.233262658×10^-1,3.408319876×10^-2
1.238996708×10^0,1.359677315×10^0,7.880955935×10^-1,-1.116117537×10^-1
1.248945708×10^0,1.332359195×10^0,8.932939172×10^-1,-1.467795968×10^-1
1.258894708×10^0,1.309913516×10^0,9.882418513×10^-1,-1.338483095×10^-1
1.268843708×10^0,1.330356479×10^0,1.079197764×10^0,-8.398221433×10^-2
1.278792708×10^0,1.342610836×10^0,1.225995302×10^0,1.619018614×10^-2
1.288742708×10^0,1.404913902×10^0,1.322466493×10^0,3.957114369×10^-2
1.298691708×10^0,1.384584308×10^0,1.385019422×10^0,1.262905449×10^-1
1.308640708×10^0,1.264987946×10^0,1.245805383×10^0,2.761801779×10^-1
1.318589708×10^0,1.097298503×10^0,9.507185817×10^-1,3.532939851×10^-1
1.328538708×10^0,9.634370804×10^-1,7.435411811×10^-1,3.143825233×10^-1
1.338488708×10^0,9.507799745×10^-1,6.432202458×10^-1,2.265554518×10^-1
1.348437708×10^0,1.060398698×10^0,6.280154586×10^-1,1.053611264×10^-1
1.358386708×10^0,1.212999821×10^0,6.728333831×10^-1,-2.821493149×10^-2
1.368335708×10^0,1.293005228×10^0,7.388917804×10^-1,-1.026367024×10^-1
1.378284708×10^0,1.289786816×10^0,8.364823461×10^-1,-1.151766703×10^-1
1.388234708×10^0,1.184800982×10^0,9.079911709×10^-1,-1.392806768×10^-1
1.398183708×10^0,1.024329782×10^0,9.097381234×10^-1,-1.816796809×10^-1
1.408132708×10^0,9.041128159×10^-1,8.719683886×10^-1,-2.288916707×10^-1
1.418081708×10^0,8.772454858×10^-1,7.930837870×10^-1,-2.668486834×10^-1
1.428030708×10^0,8.624263406×10^-1,8.543806672×10^-1,-3.113287985×10^-1
1.437980708×10^0,8.228356838×10^-1,8.778631687×10^-1,-3.297594786×10^-1
1.447929708×10^0,7.708659172×10^-1,8.573445678×10^-1,-3.441559970×10^-1
1.457878208×10^0,6.785644889×10^-1,8.596519828×10^-1,-3.651151061×10^-1
1.467827208×10^0,5.600000620×10^-1,8.184811473×10^-1,-3.666980863×10^-1
1.477776208×10^0,4.833126068×10^-1,7.491475344×10^-1,-3.042017519×10^-1
1.487726208×10^0,4.487255812×10^-1,8.183563948×10^-1,-2.291037887×10^-1
1.497675208×10^0,4.467852116×10^-1,9.398277998×10^-1,-1.779370457×10^-1
1.507624208×10^0,4.581649005×10^-1,1.104878187×10^0,-1.447524577×10^-1
1.517573208×10^0,4.588542581×10^-1,1.223137021×10^0,-1.317727417×10^-1
1.527522208×10^0,4.583906233×10^-1,1.233149171×10^0,-1.443492621×10^-1
1.537472208×10^0,4.518745840×10^-1,1.216215491×10^0,-1.957517415×10^-1
1.547421208×10^0,4.414965212×10^-1,1.158810496×10^0,-2.435115427×10^-1
1.557370208×10^0,4.368774891×10^-1,1.090309620×10^0,-2.701128125×10^-1
1.567319208×10^0,4.453545809×10^-1,1.072628617×10^0,-3.134307265×10^-1
1.577268208×10^0,4.652191401×10^-1,1.132300735×10^0,-3.460202813×10^-1
1.587218208×10^0,4.892911911×10^-1,1.201069593×10^0,-3.545413315×10^-1
1.597167208×10^0,5.040315986×10^-1,1.300535083×10^0,-3.969004750×10^-1
1.607116208×10^0,5.148320198×10^-1,1.412899971×10^0,-4.796073437×10^-1
1.617065208×10^0,5.952941179×10^-1,1.477988482×10^0,-5.245507956×10^-1
1.627014208×10^0,7.147603035×10^-1,1.561247945×10^0,-5.065838099×10^-1
1.636964208×10^0,8.066661358×10^-1,1.689270377×10^0,-4.705266654×10^-1
1.646913208×10^0,8.495728374×10^-1,1.824824452×10^0,-4.305872321×10^-1
1.656862208×10^0,8.315468431×10^-1,1.933580995×10^0,-4.018294513×10^-1
1.666811208×10^0,7.768799067×10^-1,1.874859691×10^0,-3.953659534×10^-1
1.676760208×10^0,4.993897974×10^-1,1.884269953×10^0,-3.069590330×10^-1
1.686710208×10^0,-2.583322488×10^-2,1.832783580×10^0,-1.397655308×10^-1
1.696659208×10^0,-3.918887973×10^-1,1.273827076×10^0,-6.078778207×10^-2
1.706608208×10^0,-5.953042507×10^-1,6.739844084×10^-1,-5.798107386×10^-2
1.716557208×10^0,-6.926405430×10^-1,1.539093554×10^-1,-1.350611597×10^-1
1.726506208×10^0,-8.093897700×10^-1,-2.311555147×10^-1,-2.368783355×10^-1
1.736455208×10^0,-9.173481464×10^-1,-3.709568381×10^-1,-2.694514692×10^-1
1.746405208×10^0,-9.438362122×10^-1,-2.779485881×10^-1,-2.018780112×10^-1
1.756354208×10^0,-8.983090520×10^-1,-5.226795003×10^-2,-1.225581095×10^-1
1.766303208×10^0,-8.979777098×10^-1,1.261031181×10^-1,-1.401560009×10^-1
1.776252208×10^0,-9.181472659×10^-1,1.105606183×10^-1,-2.322111577×10^-1
1.786201208×10^0,-9.104624391×10^-1,-7.495491207×10^-2,-3.264095485×10^-1
1.796151208×10^0,-8.929367661×10^-1,-3.525716364×10^-1,-3.790302575×10^-1
1.806100208×10^0,-9.108454585×10^-1,-7.619221210×10^-1,-3.555576801×10^-1
1.816049208×10^0,-9.122194052×10^-1,-1.231339812×10^0,-2.452540547×10^-1
1.825998208×10^0,-9.027348161×10^-1,-1.640056729×10^0,-5.786818266×10^-2
1.835947208×10^0,-9.124273658×10^-1,-2.034302711×10^0,9.489810467×10^-2
1.845897208×10^0,-8.880285621×10^-1,-2.376855850×10^0,1.775274724×10^-1
1.855846208×10^0,-8.131123781×10^-1,-2.431453228×10^0,2.142713517×10^-1
1.865795208×10^0,-7.114352584×10^-1,-2.143326521×10^0,2.881895304×10^-1
1.875744208×10^0,-5.428335071×10^-1,-1.711728215×10^0,4.516083598×10^-1
1.885693208×10^0,-3.878061175×10^-1,-1.228124857×10^0,5.912506580×10^-1
1.895643208×10^0,-3.110445738×10^-1,-8.226330876×10^-1,6.440035701×10^-1
1.905592208×10^0,-2.240236551×10^-1,-5.882301927×10^-1,6.691509485×10^-1
1.915541208×10^0,-1.140383929×10^-1,-5.106672049×10^-1,7.045822740×10^-1
1.925490208×10^0,-3.597288579×10^-2,-5.515083671×10^-1,7.436527014×10^-1
1.935439208×10^0,-2.207210287×10^-2,-7.174757719×10^-1,7.983331680×10^-1
1.945389208×10^0,-6.281447411×10^-2,-9.609677792×10^-1,8.659697175×10^-1
1.955338208×10^0,-1.115826592×10^-1,-1.215998173×10^0,9.332464933×10^-1
1.965287208×10^0,-1.416521370×10^-1,-1.477058530×10^0,1.040974855×10^0
1.975236208×10^0,-1.083410382×10^-1,-1.733962536×10^0,1.154270053×10^0
1.985185208×10^0,-1.438524853×10^-2,-1.930285096×10^0,1.178480744×10^0
1.995135208×10^0,1.092978492×10^-1,-2.124375820×10^0,1.109025002×10^0
2.005084208×10^0,2.165803611×10^-1,-2.278756618×10^0,9.646289349×10^-1
2.015033208×10^0,2.402941287×10^-1,-2.245052099×10^0,8.083437681×10^-1
2.024982208×10^0,2.387731969×10^-1,-2.192888975×10^0,7.090621591×10^-1
2.034931208×10^0,2.534075677×10^-1,-2.074131727×10^0,7.877377272×10^-1
2.044880208×10^0,3.385458887×10^-1,-1.942908406×10^0,1.002054811×10^0
2.054830208×10^0,4.503966272×10^-1,-1.800177217×10^0,1.216096282×10^0
2.064779208×10^0,5.996801257×10^-1,-1.531007290×10^0,1.385161161×10^0
2.074728208×10^0,7.011767030×10^-1,-1.004220128×10^0,1.497166872×10^0
2.084677208×10^0,8.814277053×10^-1,-3.460385799×10^-1,1.540254474×10^0
2.094626208×10^0,1.097348571×10^0,2.093557268×10^-1,1.569097996×10^0
2.104576208×10^0,1.399219394×10^0,4.123463631×10^-1,1.448170781×10^0
2.114525208×10^0,1.911698699×10^0,-2.679125965×10^-1,1.053175569×10^0
2.124474208×10^0,2.468900204×10^0,-5.599460602×10^-1,5.491173863×10^-1
2.134423208×10^0,1.968642354×10^0,1.594553590×10^0,5.565264225×10^-1
2.144372208×10^0,7.984829545×10^-1,4.240771770×10^0,4.563558698×10^-1
2.154322208×10^0,4.131743908×10^-1,3.593325853×10^0,-3.610610962×10^-1
2.164271208×10^0,1.537827849×10^-1,5.734738708×10^-1,-1.043378949×10^0
2.174220208×10^0,-6.197162271×10^-1,-1.385752916×10^0,-1.279633522×10^0
2.184169208×10^0,-9.975692630×10^-1,-2.110837221×10^0,-1.432141781×10^0
2.194118208×10^0,-1.055749059×10^0,-1.817240953×10^0,-1.338927746×10^0
2.204068208×10^0,-1.004656315×10^0,-1.138869882×10^0,-9.531237483×10^-1
2.214017208×10^0,-9.758393168×10^-1,-6.604310274×10^-1,-4.800828993×10^-1
2.223966208×10^0,-1.158854723×10^0,-5.768216252×10^-1,-3.090748191×10^-2
2.233915208×10^0,-1.486564159×10^0,-9.718757272×10^-1,3.470376730×10^-1
2.243864208×10^0,-1.772231817×10^0,-1.564429045×10^0,6.782494187×10^-1
2.253813208×10^0,-1.808805585×10^0,-1.961851239×10^0,9.777622819×10^-1
2.263763208×10^0,-1.402708411×10^0,-1.904590607×10^0,1.308791280×10^0
2.273712208×10^0,-7.585243583×10^-1,-1.385639787×10^0,1.645308256×10^0
2.283661208×10^0,-3.732038662×10^-2,-7.457609177×10^-1,1.941271663×10^0
2.293610208×10^0,7.078492045×10^-1,-2.168807089×10^-1,2.181008101×10^0
2.303559208×10^0,1.299828887×10^0,1.444047987×10^-1,2.464620113×10^0
2.313509208×10^0,1.671152592×10^0,2.688261569×10^-1,2.824079037×10^0
2.323458208×10^0,1.810474515×10^0,1.515440047×10^-1,3.191850185×10^0
2.333407208×10^0,1.702081561×10^0,-8.018469810×10^-1,3.452071667×10^0
2.343356208×10^0,1.480894327×10^0,-2.322349072×10^0,3.570681095×10^0
2.353305208×10^0,1.354918838×10^0,-3.547230005×10^0,3.612410784×10^0
2.363255208×10^0,1.394127011×10^0,-4.378932953×10^0,3.517236471×10^0
2.373204208×10^0,1.551613688×10^0,-4.857485294×10^0,3.379324675×10^0
2.383153208×10^0,1.654295802×10^0,-5.108735085×10^0,3.248629332×10^0
2.393102208×10^0,1.579205751×10^0,-5.409748554×10^0,3.047392607×10^0
2.403051208×10^0,1.175701737×10^0,-5.254806042×10^0,2.079663515×10^0
2.413000208×10^0,5.225716829×10^-1,-2.730028868×10^0,-1.389098614×10^-1
2.422950208×10^0,-1.178639680×10^-1,7.223067433×10^-2,-2.696485996×10^0
2.432899208×10^0,-6.649723053×10^-1,1.793903708×10^0,-4.052525043×10^0
2.442848208×10^0,-8.830756545×10^-1,2.189879656×10^0,-4.136281013×10^0
2.452797333×10^0,-9.106623530×10^-1,1.569803834×10^0,-3.464006186×10^0
2.462746333×10^0,-8.509702682×10^-1,7.404869199×10^-1,-2.639598370×10^0
2.472696333×10^0,-6.867700219×10^-1,1.858074367×10^-1,-1.769852519×10^0
2.482645333×10^0,-5.479719043×10^-1,2.933424115×10^-1,-9.180691242×10^-1
2.492594333×10^0,-3.178096116×10^-1,5.984642506×10^-1,-1.787039340×10^-1
2.502543333×10^0,7.281102240×10^-3,7.495427132×10^-1,2.425788641×10^-1
2.512492333×10^0,3.514802158×10^-1,8.100925088×10^-1,4.038642645×10^-1
2.522442333×10^0,6.233913302×10^-1,8.980300426×10^-1,4.125168920×10^-1
2.532391333×10^0,8.266195059×10^-1,9.278272390×10^-1,3.550549746×10^-1
2.542340333×10^0,9.807313085×10^-1,8.321962953×10^-1,2.844388783×10^-1
2.552289333×10^0,1.089607239×10^0,6.370187402×10^-1,2.313819230×10^-1
2.562238333×10^0,1.178651452×10^0,3.926779330×10^-1,2.028943598×10^-1
2.572187333×10^0,1.248059034×10^0,1.567387134×10^-1,1.775125265×10^-1
2.582137333×10^0,1.309935451×10^0,6.962005980×10^-3,1.558181494×10^-1
2.592086333×10^0,1.395493627×10^0,-3.081397526×10^-2,1.237914562×10^-1
2.602035333×10^0,1.494287252×10^0,-2.992581017×10^-2,9.873005003×10^-2
2.611984333×10^0,1.597958207×10^0,2.494785003×10^-2,9.710294008×10^-2
2.621933333×10^0,1.713819504×10^0,1.651494354×10^-1,-9.393677115×10^-3
2.631883333×10^0,1.819946170×10^0,1.721145362×10^-1,-2.386504263×10^-1
2.641832333×10^0,1.872258306×10^0,-5.394762754×10^-2,-4.408520162×10^-1
2.651781333×10^0,1.861278415×10^0,-4.656211436×10^-1,-5.668348074×10^-1
2.661730333×10^0,1.855036736×10^0,-8.493639827×10^-1,-6.427103877×10^-1
2.671679333×10^0,1.877121210×10^0,-1.013797402×10^0,-7.142012715×10^-1
2.681629333×10^0,1.856140256×10^0,-9.614071846×10^-1,-7.108800411×10^-1
2.691578333×10^0,1.747538447×10^0,-8.001136780×10^-1,-5.787543058×10^-1
2.701527333×10^0,1.569629908×10^0,-6.086550355×10^-1,-3.453354239×10^-1
2.711476333×10^0,1.336460590×10^0,-4.236776531×10^-1,-2.946634963×10^-2
2.721425333×10^0,1.042179465×10^0,-2.795527279×10^-1,2.345860600×10^-1
2.731374333×10^0,7.611154318×10^-1,-1.672681421×10^-1,3.747200668×10^-1
2.741324333×10^0,4.978257120×10^-1,-6.046127155×10^-2,4.008704424×10^-1
2.751273333×10^0,2.695007622×10^-1,5.851475894×10^-2,3.079887629×10^-1
2.761222333×10^0,1.027149484×10^-1,1.808273494×10^-1,1.440820992×10^-1
2.771171333×10^0,1.138275564×10^-1,2.616519630×10^-1,-2.576934919×10^-2
2.781120333×10^0,3.276572824×10^-1,3.280003667×10^-1,-1.803530753×10^-1
2.791070333×10^0,6.691110134×10^-1,4.090244770×10^-1,-3.130758107×10^-1
2.801019333×10^0,1.030844688×10^0,4.998904765×10^-1,-3.591122925×10^-1
2.810968333×10^0,1.298142433×10^0,5.598568320×10^-1,-3.206604123×10^-1
2.820917333×10^0,1.384982467×10^0,5.804052353×10^-1,-2.636301517×10^-1
2.830866333×10^0,1.318654537×10^0,5.913872719×10^-1,-2.256540805×10^-1
2.840815333×10^0,1.156873584×10^0,6.142872572×10^-1,-2.166597843×10^-1
2.850765333×10^0,9.564561844×10^-1,6.678548455×10^-1,-2.347915322×10^-1
2.860714333×10^0,7.480915189×10^-1,7.048597336×10^-1,-2.458332628×10^-1
2.870663333×10^0,5.544343591×10^-1,7.062475681×10^-1,-2.420088202×10^-1
2.880612333×10^0,3.854024112×10^-1,6.651381850×10^-1,-2.370268404×10^-1
2.890561333×10^0,2.432538867×10^-1,6.520608664×10^-1,-2.384789288×10^-1
2.900511333×10^0,1.508022398×10^-1,6.870686412×10^-1,-2.315736115×10^-1
2.910460333×10^0,9.837153554×10^-2,7.691945434×10^-1,-1.981956363×10^-1
2.920409333×10^0,6.782747805×10^-2,8.679687977×10^-1,-1.314802468×10^-1
2.930358333×10^0,1.974371634×10^-2,9.499350190×10^-1,-6.311938167×10^-2
2.940307333×10^0,-6.078947335×10^-2,9.828649759×10^-1,-3.289074404×10^-3
2.950256333×10^0,-1.741921008×10^-1,9.635971189×10^-1,4.221100733×10^-2
2.960206333×10^0,-3.178184927×10^-1,8.982082605×10^-1,7.167382538×10^-2
2.970155333×10^0,-5.042334795×10^-1,7.582232952×10^-1,8.493188769×10^-2
2.980104333×10^0,-7.295166850×10^-1,5.159217119×10^-1,1.279696375×10^-1
2.990053333×10^0,-9.667227268×10^-1,1.475075930×10^-1,1.833893508×10^-1
3.000002333×10^0,-1.145725250×10^0,-3.275747895×10^-1,2.107445449×10^-1
3.009952333×10^0,-1.225833893×10^0,-8.301634789×10^-1,1.840468347×10^-1
3.019901333×10^0,-1.253357410×10^0,-1.292810917×10^0,1.218146160×10^-1
3.029850333×10^0,-1.254125237×10^0,-1.579997897×10^0,1.192703694×10^-1
3.039799333×10^0,-1.131660819×10^0,-1.512216210×10^0,2.178667188×10^-1
3.049748333×10^0,-8.820740581×10^-1,-1.169674039×10^0,4.128482044×10^-1
3.059697333×10^0,-7.912024260×10^-1,-7.919353247×10^-1,6.421058774×10^-1
3.069647333×10^0,-9.162926078×10^-1,-4.405782819×10^-1,7.711162567×10^-1
3.079596333×10^0,-1.095672011×10^0,-1.356186569×10^-1,7.339164019×10^-1
3.089545333×10^0,-1.189769626×10^0,1.612361073×10^-1,5.689173937×10^-1
3.099494333×10^0,-1.170375228×10^0,4.761207998×10^-1,3.884615600×10^-1
3.109443333×10^0,-1.099454165×10^0,7.728270888×10^-1,2.557908595×10^-1
3.119393333×10^0,-1.014654040×10^0,9.945070148×10^-1,1.404871643×10^-1
3.129342333×10^0,-9.270361066×10^-1,1.103550553×10^0,5.154464021×10^-2
3.139291333×10^0,-8.351727724×10^-1,1.084812641×10^0,-2.328432910×10^-2
3.149240333×10^0,-7.253696322×10^-1,9.262501597×10^-1,-9.396933764×10^-2
3.159189333×10^0,-5.986811519×10^-1,5.961915255×10^-1,-1.473002136×10^-1
