"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.377785417×10^-1,-5.459297333×10^0,7.419770508×10^0,-1.123862915×10^0
5.477285417×10^-1,-4.919220428×10^0,7.256909180×10^0,-1.604812775×10^0
5.576785417×10^-1,-4.042343903×10^0,7.453300781×10^0,-1.955832825×10^0
5.676275417×10^-1,-3.654051361×10^0,7.897127838×10^0,-2.174378357×10^0
5.775775417×10^-1,-3.338657227×10^0,8.486302643×10^0,-2.647843781×10^0
5.875275417×10^-1,-2.546953583×10^0,9.097182312×10^0,-3.026556244×10^0
5.974765417×10^-1,-2.058219910×10^0,9.206455078×10^0,-2.476599884×10^0
6.074265417×10^-1,-2.442919922×10^0,8.837921448×10^0,-1.317260742×10^0
6.173765417×10^-1,-3.162174225×10^0,8.288863220×10^0,2.035766602×10^-2
6.273255417×10^-1,-4.071233826×10^0,7.874375153×10^0,1.256038055×10^0
6.372755417×10^-1,-4.863236847×10^0,7.685168610×10^0,2.041903839×10^0
6.472255417×10^-1,-5.406457214×10^0,7.477550354×10^0,2.225571899×10^0
6.571745417×10^-1,-5.866001587×10^0,6.996750183×10^0,1.874701538×10^0
6.671245417×10^-1,-6.310277710×10^0,6.668632507×10^0,1.193168793×10^0
6.770745417×10^-1,-6.542594604×10^0,6.498885498×10^0,5.484594727×10^-1
6.870235417×10^-1,-6.493197327×10^0,6.251000977×10^0,3.553610229×10^-1
6.969735417×10^-1,-6.659800873×10^0,6.118975525×10^0,4.784051514×10^-1
7.069225417×10^-1,-6.919959869×10^0,6.274202728×10^0,1.520837402×10^-1
7.168725417×10^-1,-6.936874695×10^0,5.605543213×10^0,-1.462458801×10^-1
7.268225417×10^-1,-7.083270264×10^0,5.517675934×10^0,-1.076112213×10^0
7.367715417×10^-1,-6.812333679×10^0,5.632038116×10^0,-2.394121399×10^0
7.467215417×10^-1,-6.223308563×10^0,5.374274139×10^0,-2.830613708×10^0
7.566715417×10^-1,-5.840255127×10^0,5.955365753×10^0,-2.489173737×10^0
7.666205417×10^-1,-5.666466522×10^0,6.602919159×10^0,-1.880988464×10^0
7.765705417×10^-1,-4.224066010×10^0,7.446115723×10^0,-1.368005219×10^0
7.865205417×10^-1,-5.151387634×10^0,9.911189575×10^0,-1.150956573×10^0
7.964695417×10^-1,-5.030439148×10^0,9.768835602×10^0,-1.181343384×10^0
8.064195417×10^-1,-4.959337006×10^0,9.173373871×10^0,-1.126707001×10^0
8.163695417×10^-1,-5.391937408×10^0,9.013206940×10^0,-8.159532166×10^-1
8.263185417×10^-1,-6.084996185×10^0,8.823551331×10^0,-4.346960449×10^-1
8.362685417×10^-1,-7.086413727×10^0,8.501720581×10^0,1.332229614×10^-2
8.462185417×10^-1,-7.988887024×10^0,8.262667694×10^0,3.222798157×10^-1
8.561675417×10^-1,-8.399333496×10^0,8.723110199×10^0,2.076182556×10^-1
8.661175417×10^-1,-8.534203033×10^0,8.980425110×10^0,1.049317932×10^-1
8.760675417×10^-1,-8.638236694×10^0,8.665180664×10^0,2.273771667×10^-1
8.860165417×10^-1,-9.209897919×10^0,8.085885315×10^0,-1.272354126×10^-1
8.959665417×10^-1,-9.955347748×10^0,7.254514160×10^0,-1.149010620×10^0
9.059165417×10^-1,-9.744885406×10^0,5.894592133×10^0,-2.202819214×10^0
9.158655417×10^-1,-9.385782166×10^0,6.373745728×10^0,-3.252735901×10^0
9.258155417×10^-1,-8.290809174×10^0,6.484665070×10^0,-2.273023224×10^0
9.357645417×10^-1,-7.836354218×10^0,6.868766327×10^0,-1.299447784×10^0
9.457145417×10^-1,-7.693551178×10^0,7.088359680×10^0,7.783813477×10^-3
9.556645417×10^-1,-8.009843445×10^0,7.500153351×10^0,2.933898926×10^-1
9.656135417×10^-1,-8.156538391×10^0,7.525600433×10^0,1.517843628×10^-1
9.755635417×10^-1,-7.999215546×10^0,7.532336426×10^0,-5.173242188×10^-1
9.855135417×10^-1,-7.739206238×10^0,7.957602081×10^0,-1.362466736×10^0
9.954625417×10^-1,-7.272177429×10^0,8.205336914×10^0,-1.871707764×10^0
1.005412542×10^0,-6.876550140×10^0,8.206235046×10^0,-2.057471466×10^0
1.015362542×10^0,-5.992787933×10^0,7.923772430×10^0,-1.901795197×10^0
1.025311542×10^0,-4.775968323×10^0,8.106692047×10^0,-1.426832886×10^0
1.035261542×10^0,-3.717968445×10^0,7.940687256×10^0,-1.230441284×10^0
1.045211542×10^0,-3.190166016×10^0,8.176446991×10^0,-2.079176331×10^0
1.055160542×10^0,-3.138822784×10^0,8.432265015×10^0,-2.694396973×10^0
1.065110542×10^0,-3.289858704×10^0,8.476273499×10^0,-2.943329315×10^0
1.075060542×10^0,-3.514990540×10^0,8.705297241×10^0,-2.432741089×10^0
1.085009542×10^0,-3.811374207×10^0,8.786578217×10^0,-1.600172424×10^0
1.094959542×10^0,-3.792513428×10^0,9.491761780×10^0,-1.649569702×10^0
1.104909542×10^0,-3.817960510×10^0,9.756261749×10^0,-2.137255554×10^0
1.114858542×10^0,-4.491260376×10^0,9.426198120×10^0,-2.287842407×10^0
1.124808542×10^0,-5.178181915×10^0,9.296567688×10^0,-2.026336212×10^0
1.134758542×10^0,-5.317841492×10^0,9.250164185×10^0,-1.373693390×10^0
1.144707542×10^0,-5.602399750×10^0,7.432044983×10^0,-2.661465454×10^-1
1.154657542×10^0,-6.642436981×10^0,4.794230347×10^0,-7.063810730×10^-1
1.164606542×10^0,-7.937992859×10^0,4.407285004×10^0,-1.903741150×10^0
1.174556542×10^0,-8.176896057×10^0,5.820047150×10^0,-1.745071106×10^0
1.184506542×10^0,-6.558910675×10^0,5.950276337×10^0,-1.602866821×10^0
1.194455542×10^0,-5.851781158×10^0,6.101761322×10^0,-1.805545349×10^0
1.204405542×10^0,-5.751040649×10^0,6.681056671×10^0,-1.435514832×10^0
1.214355542×10^0,-5.359904022×10^0,6.863527222×10^0,-9.023236084×10^-1
1.224304542×10^0,-5.402565308×10^0,6.529721375×10^0,-4.710704041×10^-1
1.234254542×10^0,-4.925357666×10^0,6.970554657×10^0,-4.872367859×10^-1
1.244204542×10^0,-4.532574463×10^0,7.410489807×10^0,-4.528083801×10^-1
1.254153542×10^0,-4.332141266×10^0,7.805967407×10^0,-6.029461670×10^-1
1.264103542×10^0,-4.242777100×10^0,8.107889557×10^0,-4.092489624×10^-1
1.274053542×10^0,-3.948339386×10^0,7.703131256×10^0,1.435514832×10^-1
1.284002542×10^0,-3.703598328×10^0,6.697522430×10^0,1.271755371×10^0
1.293952542×10^0,-2.562970276×10^0,5.657934265×10^0,2.883753204×10^0
1.303902542×10^0,-1.346749420×10^0,5.624104614×10^0,3.854484558×10^0
1.313851542×10^0,-8.252339172×10^-1,7.778873749×10^0,2.976560211×10^0
1.323801542×10^0,-2.225871277×10^-1,1.074750046×10^1,2.124981079×10^0
1.333751542×10^0,-1.603166199×10^-1,1.237282059×10^1,2.438429260×10^-1
1.343700542×10^0,-1.580413513×10^0,1.214978439×10^1,-3.563190308×10^0
1.353650542×10^0,-3.219355316×10^0,1.016745667×10^1,-6.644532623×10^0
1.363599542×10^0,-3.541186066×10^0,8.187224579×10^0,-6.259084167×10^0
1.373549542×10^0,-4.538562012×10^-1,1.018751495×10^1,-2.801125031×10^0
1.383499542×10^0,-1.658401337×10^0,1.038615189×10^1,-8.762777710×10^-1
1.393448542×10^0,-3.696562958×10^0,9.258995819×10^0,-9.110055542×10^-1
1.403398542×10^0,-2.891836395×10^0,8.835825806×10^0,-6.575825500×10^-1
1.413348542×10^0,-2.089355164×10^0,7.235803070×10^0,-3.330574036×10^-1
1.423297542×10^0,-3.374432831×10^0,6.256090393×10^0,-1.489851837×10^0
1.433247542×10^0,-5.139562225×10^0,5.931864624×10^0,-2.712958374×10^0
1.443197542×10^0,-5.233566742×10^0,5.274731140×10^0,-2.565365295×10^0
1.453146542×10^0,-4.272415466×10^0,4.453987885×10^0,-1.745220795×10^0
1.463096542×10^0,-3.260519714×10^0,4.102967834×10^0,-3.478765869×10^-1
1.473046542×10^0,-2.154170380×10^0,2.843187561×10^0,-1.632804565×10^0
1.482995542×10^0,-9.919871521×10^-1,2.871329041×10^0,-1.091081085×10^0
1.492945542×10^0,-2.646496582×10^-1,3.961511993×10^0,-1.013392639×10^0
1.502895292×10^0,3.902384949×10^-1,5.658233643×10^0,-2.046993256×10^0
1.512844292×10^0,1.221909027×10^0,7.813302155×10^0,-3.571572876×10^0
1.522794292×10^0,8.312214661×10^-1,1.046249313×10^1,-4.683161316×10^0
1.532743292×10^0,-7.125183105×10^-2,1.717453537×10^1,-3.604354706×10^0
1.542693292×10^0,-1.002165985×10^0,2.710802856×10^1,5.496569824×10^-1
1.552643292×10^0,-3.242706757×10^0,3.224474670×10^1,3.493884430×10^0
1.562592292×10^0,-7.893385620×10^0,2.789105026×10^1,2.444416809×10^0
1.572542292×10^0,-7.188052368×10^0,1.864417923×10^1,-9.045689392×10^-1
1.582492292×10^0,-4.312382355×10^0,1.253747818×10^1,-3.820954285×10^0
1.592441292×10^0,-3.579506378×10^0,9.619745636×10^0,-4.810546417×10^0
1.602391292×10^0,-3.193159790×10^0,8.319848785×10^0,-3.636238403×10^0
1.612341292×10^0,-3.334765320×10^0,8.310717773×10^0,-2.097737732×10^0
1.622290292×10^0,-5.114564209×10^0,9.083860016×10^0,-1.430874481×10^0
1.632240292×10^0,-4.815635834×10^0,8.160579987×10^0,-6.851252747×10^-1
1.642190292×10^0,-3.843557281×10^0,7.297624512×10^0,-2.064207458×10^-1
1.652139292×10^0,-3.022814026×10^0,7.299570465×10^0,-3.951782227×10^-1
1.662089292×10^0,-2.574196930×10^0,7.561974792×10^0,-1.151106262×10^0
1.672039292×10^0,-2.706222382×10^0,7.927514648×10^0,-2.018851776×10^0
1.681988292×10^0,-3.144810333×10^0,8.433612213×10^0,-2.187550964×10^0
1.691938292×10^0,-3.683839417×10^0,8.737480316×10^0,-1.493444366×10^0
1.701888292×10^0,-4.338877258×10^0,8.848848724×10^0,-8.687933350×10^-1
1.711837292×10^0,-4.949307861×10^0,8.909622345×10^0,-8.255332947×10^-1
1.721787292×10^0,-5.283712463×10^0,9.012159119×10^0,-1.177002411×10^0
1.731736292×10^0,-5.350623322×10^0,9.167985077×10^0,-1.618883514×10^0
1.741686292×10^0,-5.422174530×10^0,9.258846130×10^0,-1.931134186×10^0
1.751636292×10^0,-5.423372040×10^0,9.291178894×10^0,-2.057920532×10^0
1.761585292×10^0,-5.374274139×10^0,9.297765198×10^0,-1.941013641×10^0
1.771535292×10^0,-5.350473633×10^0,9.250313873×10^0,-1.666484528×10^0
1.781485292×10^0,-5.346132660×10^0,9.080866241×10^0,-1.486408997×10^0
1.791434292×10^0,-5.225184174×10^0,8.914113007×10^0,-1.512903900×10^0
1.801384292×10^0,-5.097799072×10^0,8.870852966×10^0,-1.644929352×10^0
1.811334292×10^0,-5.062622223×10^0,8.880582733×10^0,-1.614392853×10^0
1.821283292×10^0,-5.270988922×10^0,9.005872192×10^0,-1.378483429×10^0
1.831233292×10^0,-5.432652740×10^0,9.493558044×10^0,-1.081351318×10^0
1.841183292×10^0,-5.385949860×10^0,1.023975632×10^1,-1.153501282×10^0
1.851132292×10^0,-5.320535889×10^0,1.094868210×10^1,-1.432970123×10^0
1.861082292×10^0,-5.270988922×10^0,1.175251053×10^1,-1.301393738×10^0
1.871032292×10^0,-4.970413971×10^0,1.241203903×10^1,-8.072712708×10^-1
1.880981292×10^0,-4.303401031×10^0,1.264645157×10^1,-2.068698120×10^-1
1.890931292×10^0,-3.218008118×10^0,1.255603958×10^1,2.932402039×10^-1
1.900880292×10^0,-2.329605560×10^0,1.230126938×10^1,3.879931641×10^-1
1.910830292×10^0,-2.016307068×10^0,1.203886505×10^1,1.140628052×10^-1
1.920780292×10^0,-1.780547333×10^0,1.183094742×10^1,-2.779719543×10^-1
1.930729292×10^0,-1.356928253×10^0,1.170490952×10^1,-6.710545349×10^-1
1.940679292×10^0,-9.385482788×10^-1,1.164009430×10^1,-9.699829102×10^-1
1.950629292×10^0,-5.454656982×10^-1,1.159593613×10^1,-1.252295837×10^0
1.960578292×10^0,-2.395019531×10^-1,1.150282974×10^1,-1.254690857×10^0
1.970528292×10^0,-1.960922241×10^-2,1.140418488×10^1,-8.027806091×10^-1
1.980478292×10^0,1.600172424×10^-1,1.125464584×10^1,-4.399351501×10^-1
1.990427292×10^0,3.951782227×10^-1,1.114731903×10^1,-3.129991150×10^-1
2.000377292×10^0,5.974076843×10^-1,1.086500610×10^1,-4.951702881×10^-1
2.010327292×10^0,5.987548828×10^-1,1.044722488×10^1,-7.484436035×10^-1
2.020276292×10^0,2.441423035×10^-1,9.979597321×10^0,-1.273401947×10^0
2.030226292×10^0,-3.908372498×10^-1,9.594298553×10^0,-1.924996948×10^0
2.040176292×10^0,-1.101858673×10^0,9.351353760×10^0,-2.962489471×10^0
2.050125292×10^0,-1.828148346×10^0,9.344468079×10^0,-3.820205841×10^0
2.060075292×10^0,-2.409239960×10^0,9.317224731×10^0,-3.801794128×10^0
2.070025292×10^0,-2.859353943×10^0,9.029073944×10^0,-3.780987396×10^0
2.079974292×10^0,-3.257825317×10^0,8.841963043×10^0,-3.798051910×10^0
2.089924292×10^0,-3.428021393×10^0,8.879085846×10^0,-3.599714355×10^0
2.099873292×10^0,-3.535647583×10^0,8.923842773×10^0,-3.572920074×10^0
2.109823292×10^0,-3.550167389×10^0,8.964707794×10^0,-3.529660034×10^0
2.119773292×10^0,-3.455264740×10^0,8.907377014×10^0,-3.575614471×10^0
2.129722292×10^0,-3.470682678×10^0,8.961115265×10^0,-3.663182373×10^0
2.139672292×10^0,-3.586392059×10^0,9.172625427×10^0,-3.735482025×10^0
2.149622292×10^0,-3.919299774×10^0,9.352401581×10^0,-3.855532379×10^0
2.159571292×10^0,-4.481979675×10^0,9.291777649×10^0,-3.930825806×10^0
2.169521292×10^0,-4.917424164×10^0,9.046288147×10^0,-3.993994446×10^0
2.179471292×10^0,-5.097948761×10^0,8.769962769×10^0,-4.123924255×10^0
2.189420292×10^0,-5.124144287×10^0,8.324489136×10^0,-4.120780792×10^0
2.199370292×10^0,-4.795727234×10^0,7.710615692×10^0,-4.033661957×10^0
2.209320292×10^0,-4.227508850×10^0,7.028184814×10^0,-3.805236969×10^0
2.219269292×10^0,-3.569926300×10^0,6.336622925×10^0,-3.448828125×10^0
2.229219292×10^0,-3.160228271×10^0,5.839207306×10^0,-3.082988892×10^0
2.239168292×10^0,-3.032693481×10^0,5.502856750×10^0,-2.762056274×10^0
2.249118292×10^0,-2.890040131×10^0,5.296436005×10^0,-2.481988678×10^0
2.259068292×10^0,-2.879112854×10^0,5.249733124×10^0,-2.237846375×10^0
2.269017292×10^0,-3.104095001×10^0,5.460943909×10^0,-2.038011932×10^0
2.278967292×10^0,-3.375929718×10^0,5.806724854×10^0,-1.993105316×10^0
2.288917292×10^0,-3.766018524×10^0,6.152805176×10^0,-2.098037109×10^0
2.298866292×10^0,-4.160747681×10^0,6.514453125×10^0,-2.321222992×10^0
2.308816292×10^0,-4.567751312×10^0,6.705605621×10^0,-2.615810394×10^0
2.318766292×10^0,-4.798571320×10^0,6.693780212×10^0,-2.739602966×10^0
2.328715292×10^0,-4.743336182×10^0,6.565946045×10^0,-2.692151642×10^0
2.338665292×10^0,-4.456532593×10^0,6.223607941×10^0,-2.719394989×10^0
2.348615292×10^0,-4.207749939×10^0,5.706882477×10^0,-3.095413055×10^0
2.358564292×10^0,-4.014801178×10^0,5.155578918×10^0,-3.884571991×10^0
2.368514292×10^0,-3.894750824×10^0,4.686005402×10^0,-5.013823700×10^0
2.378464292×10^0,-3.720962219×10^0,4.300706635×10^0,-6.035449219×10^0
2.388413292×10^0,-3.625161438×10^0,3.977528687×10^0,-6.702162781×10^0
2.398363292×10^0,-3.816613312×10^0,3.826792145×10^0,-7.019353180×10^0
2.408312292×10^0,-4.174968109×10^0,3.920946350×10^0,-6.925498352×10^0
2.418262292×10^0,-4.544399872×10^0,4.306095428×10^0,-6.480174408×10^0
2.428212292×10^0,-4.915029144×10^0,4.795128479×10^0,-5.923631744×10^0
2.438161292×10^0,-5.379962311×10^0,5.325475616×10^0,-5.419629822×10^0
2.448111292×10^0,-6.002218323×10^0,5.875282288×10^0,-5.009183350×10^0
2.458061292×10^0,-6.704258423×10^0,6.608158264×10^0,-4.718188477×10^0
2.468010292×10^0,-7.660170593×10^0,7.464078369×10^0,-4.090843048×10^0
2.477960292×10^0,-8.581504669×10^0,8.605155487×10^0,-3.246598663×10^0
2.487910292×10^0,-9.884994049×10^0,1.021879990×10^1,-2.819536743×10^0
2.497859292×10^0,-1.043285477×10^1,1.226684097×10^1,-2.961741028×10^0
2.507809125×10^0,-9.974807281×10^0,1.441517349×10^1,-3.893253937×10^0
2.517759125×10^0,-8.754544830×10^0,1.589409805×10^1,-4.937183075×10^0
2.527708125×10^0,-6.599925385×10^0,1.628119308×10^1,-5.560337219×10^0
2.537658125×10^0,-3.904929657×10^0,1.540222092×10^1,-5.360951843×10^0
2.547607125×10^0,-2.194885712×10^0,1.404514297×10^1,-4.284540253×10^0
2.557557125×10^0,-1.247805176×10^0,1.226878693×10^1,-2.919528809×10^0
2.567507125×10^0,-6.378236389×10^-1,1.039498352×10^1,-1.923200684×10^0
2.577456125×10^0,-4.564009094×10^-1,8.852740631×10^0,-1.317111053×10^0
2.587406125×10^0,-5.882766724×10^-1,7.681576080×10^0,-8.369096375×10^-1
2.597356125×10^0,-7.958949280×10^-1,6.769073639×10^0,-4.204756165×10^-1
2.607305125×10^0,-9.437873840×10^-1,6.097420349×10^0,-1.781295776×10^-1
2.617255125×10^0,-1.099912720×10^0,5.746549988×10^0,1.008901978×10^-1
2.627205125×10^0,-1.303489380×10^0,5.684728546×10^0,4.321513367×10^-1
2.637154125×10^0,-1.476230164×10^0,5.914201355×10^0,7.168592834×10^-1
2.647104125×10^0,-1.630409546×10^0,6.376739502×10^0,9.142987061×10^-1
2.657054125×10^0,-1.781744843×10^0,6.992858276×10^0,1.070274353×10^0
2.667003125×10^0,-2.004631348×10^0,7.767347717×10^0,1.176703033×10^0
2.676953125×10^0,-2.306254120×10^0,8.624914398×10^0,1.202449493×10^0
2.686902125×10^0,-2.670596466×10^0,9.510023804×10^0,1.144819336×10^0
2.696852125×10^0,-3.127147064×10^0,1.020338196×10^1,8.949888611×10^-1
2.706802125×10^0,-3.610491943×10^0,1.051218979×10^1,4.179309082×10^-1
2.716751125×10^0,-3.956272888×10^0,1.044527893×10^1,-2.228865051×10^-1
2.726701125×10^0,-4.114194489×10^0,1.015952316×10^1,-1.183888092×10^0
2.736651125×10^0,-4.179009705×10^0,9.712552643×10^0,-2.704126740×10^0
2.746600125×10^0,-4.115990753×10^0,8.971443787×10^0,-3.979923706×10^0
2.756550125×10^0,-4.139940948×10^0,8.265661469×10^0,-4.577481079×10^0
2.766500125×10^0,-4.077071686×10^0,7.820487213×10^0,-4.376748505×10^0
2.776449125×10^0,-3.948638763×10^0,7.610773315×10^0,-3.585194550×10^0
2.786399125×10^0,-3.845203857×10^0,7.610324249×10^0,-2.516716461×10^0
2.796349125×10^0,-3.839066620×10^0,7.604486389×10^0,-1.589544525×10^0
2.806298125×10^0,-3.879632263×10^0,7.303312683×10^0,-9.544152832×10^-1
2.816248125×10^0,-3.964505768×10^0,7.050937500×10^0,-6.484515381×10^-1
2.826198125×10^0,-4.061204681×10^0,6.937922516×10^0,-7.204518127×10^-1
2.836147125×10^0,-4.001778259×10^0,6.729705505×10^0,-9.089099121×10^-1
2.846097125×10^0,-3.891008606×10^0,6.571933594×10^0,-9.259744263×10^-1
2.856046125×10^0,-3.792812805×10^0,6.424041138×10^0,-8.189469910×10^-1
2.865996125×10^0,-3.508104858×10^0,6.304290161×10^0,-6.951544189×10^-1
2.875946125×10^0,-3.293301544×10^0,6.260730743×10^0,-6.421646118×10^-1
2.885895125×10^0,-3.080593872×10^0,6.265820160×10^0,-6.544390869×10^-1
2.895845125×10^0,-2.858006744×10^0,6.342161407×10^0,-7.348219299×10^-1
2.905795125×10^0,-2.750380554×10^0,6.504873047×10^0,-7.201524353×10^-1
2.915744125×10^0,-2.945424957×10^0,6.817722473×10^0,-6.508465576×10^-1
2.925694125×10^0,-3.280428314×10^0,7.219337311×10^0,-6.216572571×10^-1
2.935644125×10^0,-3.507206726×10^0,7.878117371×10^0,-7.182064819×10^-1
2.945593125×10^0,-3.669469299×10^0,8.845256195×10^0,-9.518705750×10^-1
2.955543125×10^0,-4.022584991×10^0,1.008842102×10^1,-1.242416382×10^0
2.965493125×10^0,-4.771777039×10^0,1.140702896×10^1,-1.496438141×10^0
2.975442125×10^0,-5.840853882×10^0,1.240410553×10^1,-2.066602478×10^0
2.985392125×10^0,-6.956334229×10^0,1.273386978×10^1,-2.420466614×10^0
2.995341125×10^0,-7.812553711×10^0,1.259421021×10^1,-2.241588593×10^0
3.005291125×10^0,-8.291407928×10^0,1.224259140×10^1,-1.907333679×10^0
3.015241125×10^0,-8.540340271×10^0,1.200683167×10^1,-1.735341339×10^0
3.025190125×10^0,-8.724457397×10^0,1.178244827×10^1,-1.835932159×10^0
3.035140125×10^0,-8.876541138×10^0,1.146106659×10^1,-2.224973145×10^0
3.045090125×10^0,-8.941056976×10^0,1.104627914×10^1,-2.825673981×10^0
3.055039125×10^0,-8.920399933×10^0,1.072654404×10^1,-3.329376526×10^0
3.064989125×10^0,-8.776249695×10^0,1.073492661×10^1,-3.233725433×10^0
3.074939125×10^0,-8.114326172×10^0,1.122934845×10^1,-2.435734863×10^0
3.084888125×10^0,-7.408843231×10^0,1.187480621×10^1,-1.349294128×10^0
3.094838125×10^0,-6.890770569×10^0,1.230665817×10^1,-4.547543335×10^-1
3.104788125×10^0,-6.405629425×10^0,1.234602631×10^1,1.594184875×10^-1
3.114737125×10^0,-5.754184113×10^0,1.194845306×10^1,4.430786133×10^-1
3.124687125×10^0,-5.015170898×10^0,1.139714951×10^1,5.351371765×10^-1
3.134637125×10^0,-4.449197845×10^0,1.086036575×10^1,7.509883118×10^-1
3.144586125×10^0,-3.913910980×10^0,1.017449203×10^1,9.533674622×10^-1
3.154536125×10^0,-3.440894623×10^0,9.671837311×10^0,1.071022797×10^0
3.164485125×10^0,-3.049308929×10^0,9.389823761×10^0,1.228495331×10^0
3.174435125×10^0,-2.699336700×10^0,9.164242859×10^0,1.504072266×10^0
3.184385125×10^0,-2.252216492×10^0,9.004674683×10^0,1.849104767×10^0
3.194334125×10^0,-1.925595703×10^0,8.931626587×10^0,1.885479126×10^0
3.204284125×10^0,-1.594633942×10^0,8.962013397×10^0,1.592538300×10^0
3.214234125×10^0,-1.282233582×10^0,9.141340485×10^0,1.199455719×10^0
3.224183125×10^0,-1.021176453×10^0,9.341174927×10^0,9.665400696×10^-1
3.234133125×10^0,-7.563771057×10^-1,9.641749878×10^0,8.328680420×10^-1
3.244083125×10^0,-6.632707214×10^-1,1.001612137×10^1,7.394622803×10^-1
3.254032125×10^0,-5.110372925×10^-1,1.058359131×10^1,9.077124023×10^-1
3.263982125×10^0,-3.406915283×10^-1,1.138487503×10^1,1.210832062×10^0
