"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.473267083×10^-1,1.164916754×10^0,9.336156845×10^-1,-2.367282867×10^0
4.572757083×10^-1,1.175844908×10^0,6.612759233×10^-1,-2.156218767×10^0
4.672247083×10^-1,1.132403135×10^0,2.848503888×10^-1,-1.905979633×10^0
4.771737083×10^-1,9.751299024×10^-1,3.142207488×10^-2,-1.728762150×10^0
4.871227083×10^-1,7.022389770×10^-1,-6.784432381×10^-2,-1.575513959×10^0
4.970717083×10^-1,3.720857501×10^-1,-2.671359479×10^-2,-1.395385981×10^0
5.070207083×10^-1,1.896086037×10^-1,-2.265571952×10^-1,-1.300680757×10^0
5.169697083×10^-1,9.112691879×10^-1,-8.846257925×10^-1,-1.611023188×10^0
5.269187083×10^-1,1.278765440×10^0,-4.147392511×10^-1,-1.560283542×10^0
5.368677083×10^-1,1.283070326×10^0,-4.517600834×10^-1,-1.434728622×10^0
5.468177083×10^-1,1.202515841×10^0,-3.886346221×10^-1,-1.215219498×10^0
5.567667083×10^-1,1.035086632×10^0,-4.663886726×10^-1,-1.114521980×10^0
5.667157083×10^-1,8.325515985×10^-1,-5.908349752×10^-1,-1.074149489×10^0
5.766647083×10^-1,7.164788246×10^-1,-6.511745453×10^-1,-1.026345372×10^0
5.866137083×10^-1,7.448114157×10^-1,-5.831472874×10^-1,-9.553926587×10^-1
5.965627083×10^-1,8.800686598×10^-1,-5.423976183×10^-1,-8.996123672×10^-1
6.065117083×10^-1,1.013003826×10^0,-6.829004288×10^-1,-8.619502187×10^-1
6.164607083×10^-1,1.098072529×10^0,-9.607113004×10^-1,-7.854709029×10^-1
6.264097083×10^-1,1.137150407×10^0,-1.389461875×10^0,-7.147823572×10^-1
6.363587083×10^-1,1.160081625×10^0,-1.803354263×10^0,-7.072809339×10^-1
6.463077083×10^-1,1.128768802×10^0,-2.020950079×10^0,-6.539955735×10^-1
6.562567083×10^-1,1.074367166×10^0,-2.088811159×10^0,-6.160258651×10^-1
6.662057083×10^-1,1.075564742×10^0,-1.885332823×10^0,-6.710584760×10^-1
6.761552500×10^-1,1.174032569×10^0,-1.734896183×10^0,-8.020938039×10^-1
6.861042500×10^-1,1.245835185×10^0,-1.738013506×10^0,-9.840396047×10^-1
6.960542500×10^-1,1.221139550×10^0,-1.725267649×10^0,-1.169539332×10^0
7.060032500×10^-1,9.162601233×10^-1,-1.485483289×10^0,-1.527200222×10^0
7.159522500×10^-1,7.989585400×10^-1,-1.061680555×10^0,-1.893154860×10^0
7.259012500×10^-1,1.211647034×10^0,-9.932226539×10^-1,-2.073168516×10^0
7.358502500×10^-1,1.735812783×10^0,-1.422737360×10^0,-2.283489227×10^0
7.457992500×10^-1,2.269833088×10^0,-1.824460506×10^0,-2.419309855×10^0
7.557482500×10^-1,2.608649969×10^0,-2.106765032×10^0,-2.542345524×10^0
7.656972500×10^-1,2.856142282×10^0,-2.074311018×10^0,-2.630230188×10^0
7.756462500×10^-1,3.075274229×10^0,-1.677629471×10^0,-2.790732861×10^0
7.855952500×10^-1,3.191485405×10^0,-1.363074183×10^0,-3.012546301×10^0
7.955442500×10^-1,3.209842205×10^0,-1.434944272×10^0,-3.283723831×10^0
8.054932500×10^-1,3.160392523×10^0,-1.973074913×10^0,-3.552573919×10^0
8.154422500×10^-1,3.026499271×10^0,-2.837346315×10^0,-3.749422073×10^0
8.253912500×10^-1,2.836070061×10^0,-3.628321648×10^0,-3.844522953×10^0
8.353412500×10^-1,2.586510420×10^0,-4.095732689×10^0,-3.854600906×10^0
8.452902500×10^-1,2.300069094×10^0,-4.178182602×10^0,-3.801852942×10^0
8.552392500×10^-1,2.034866333×10^0,-3.930642366×10^0,-3.702763319×10^0
8.651882500×10^-1,1.793678641×10^0,-3.483030558×10^0,-3.623904467×10^0
8.751372500×10^-1,1.558454394×10^0,-3.055154800×10^0,-3.590301752×10^0
8.850862500×10^-1,1.355260611×10^0,-2.746349335×10^0,-3.556337595×10^0
8.950352500×10^-1,1.174588323×10^0,-2.706581831×10^0,-3.479271650×10^0
9.049842500×10^-1,9.689387083×10^-1,-2.968874454×10^0,-3.327830315×10^0
9.149332500×10^-1,7.347888947×10^-1,-3.312069416×10^0,-3.137248993×10^0
9.248822500×10^-1,5.019215941×10^-1,-3.555110931×10^0,-2.933306456×10^0
9.348312500×10^-1,3.095361590×10^-1,-3.639586210×10^0,-2.683997393×10^0
9.447802500×10^-1,-1.414241195×10^-1,-2.605293512×10^0,-2.470917463×10^0
9.547292500×10^-1,-1.489286423×10^-1,-2.015792847×10^0,-2.453426123×10^0
9.646782500×10^-1,3.176065981×10^-1,-1.980723381×10^0,-2.223016024×10^0
9.746282500×10^-1,6.987515092×10^-1,-2.004972935×10^0,-1.933126211×10^0
9.845772500×10^-1,8.771231174×10^-1,-1.895417333×10^0,-1.802620769×10^0
9.945262500×10^-1,1.023610592×10^0,-1.805592656×10^0,-1.790538073×10^0
1.004475250×10^0,1.236420870×10^0,-1.715589046×10^0,-1.711936235×10^0
1.014424250×10^0,1.361675143×10^0,-1.316021442×10^0,-1.471172214×10^0
1.024373250×10^0,1.394727826×10^0,-9.733618498×10^-1,-1.411376834×10^0
1.034322250×10^0,1.439058065×10^0,-8.216455579×10^-1,-1.437386274×10^0
1.044271250×10^0,1.490855217×10^0,-6.982256174×10^-1,-1.346780777×10^0
1.054220250×10^0,1.585632801×10^0,-7.066085935×10^-1,-1.290582299×10^0
1.064169250×10^0,1.757300735×10^0,-7.612532377×10^-1,-1.237185121×10^0
1.074118250×10^0,1.950642347×10^0,-7.748718262×10^-1,-1.072026134×10^0
1.084067250×10^0,2.036594868×10^0,-7.858712077×10^-1,-9.707189202×10^-1
1.094016250×10^0,1.930440903×10^0,-7.801160812×10^-1,-1.162235260×10^0
1.103965250×10^0,1.793397069×10^0,-8.118345737×10^-1,-1.484495282×10^0
1.113914250×10^0,1.722457170×10^0,-6.678704619×10^-1,-1.277127266×10^0
1.123864250×10^0,1.653196812×10^0,-6.674292088×10^-1,-9.273532629×10^-1
1.133813250×10^0,1.680997133×10^0,-4.643737674×10^-1,-6.038804054×10^-1
1.143762250×10^0,1.794165254×10^0,3.157581389×10^-2,-2.414202094×10^-1
1.153711250×10^0,1.989410758×10^0,8.070153594×10^-1,2.149823681×10^-2
1.163660250×10^0,2.232146978×10^0,1.733351827×10^0,1.994272172×10^-1
1.173609250×10^0,-2.825696468×10^-1,1.108963251×10^0,4.677295219×10^-4
1.183558250×10^0,-1.925662041×10^0,1.555327177×10^0,5.758773908×10^-2
1.193507250×10^0,-1.857514858×10^0,2.026381016×10^0,2.337522507×10^-1
1.203456250×10^0,-1.426419139×10^0,1.456218004×10^0,2.295865268×10^-1
1.213405250×10^0,-1.017263174×10^0,8.857306242×10^-1,2.651929557×10^-1
1.223354250×10^0,-8.631767035×10^-1,5.577389002×10^-1,4.592942595×10^-1
1.233303250×10^0,-3.922376931×10^-1,1.342526674×10^0,6.597896218×10^-1
1.243252250×10^0,7.302061319×10^-1,3.169687033×10^0,7.800624967×10^-1
1.253201250×10^0,1.321669698×10^0,3.833407164×10^0,8.987955451×10^-1
1.263150250×10^0,1.701863527×10^0,3.566388369×10^0,9.393094182×10^-1
1.273100250×10^0,1.885867953×10^0,2.804831266×10^0,8.150563240×10^-1
1.283049250×10^0,1.767219663×10^0,1.889627218×10^0,6.122307777×10^-1
1.292998250×10^0,1.297338009×10^0,1.001092911×10^0,4.649803340×10^-1
1.302947250×10^0,5.772210956×10^-1,4.399076402×10^-1,4.491843283×10^-1
1.312896250×10^0,-2.486273050×10^-1,2.953197956×10^-1,4.994721711×10^-1
1.322845250×10^0,-1.004514217×10^0,5.884728432×10^-1,5.799525976×10^-1
1.332794250×10^0,-1.526802897×10^0,1.198449373×10^0,6.971729994×10^-1
1.342743250×10^0,-1.746611118×10^0,1.846923470×10^0,8.159672618×10^-1
1.352692250×10^0,-1.631150365×10^0,2.262150764×10^0,9.376234412×10^-1
1.362641250×10^0,-1.178462982×10^0,2.334953308×10^0,1.095259070×10^0
1.372590250×10^0,-4.930559099×10^-1,2.144188166×10^0,1.238979459×10^0
1.382539250×10^0,2.785843611×10^-1,1.797561646×10^0,1.307757497×10^0
1.392488250×10^0,1.020012856×10^0,1.382486224×10^0,1.379719615×10^0
1.402438250×10^0,1.612178802×10^0,9.330413342×10^-1,1.431427240×10^0
1.412387250×10^0,1.995611548×10^0,5.131717324×10^-1,1.370223165×10^0
1.422336250×10^0,2.188729763×10^0,1.830864996×10^-1,1.247871995×10^0
1.432285250×10^0,2.175531626×10^0,-3.107680753×10^-2,1.143313408×10^0
1.442234250×10^0,1.954941273×10^0,-1.387034059×10^-1,1.070988297×10^0
1.452183250×10^0,1.567171931×10^0,-1.195874587×10^-1,1.013216734×10^0
1.462132250×10^0,1.070165396×10^0,2.092837356×10^-2,9.385065436×10^-1
1.472081250×10^0,5.273623466×10^-1,2.093940079×10^-1,8.513014317×10^-1
1.482030250×10^0,2.063500136×10^-2,3.797580302×10^-1,7.674435377×10^-1
1.491979250×10^0,-3.783868849×10^-1,4.882088304×10^-1,6.775249839×10^-1
1.501928250×10^0,-6.241164804×10^-1,5.029651523×10^-1,5.862416625×10^-1
1.511877250×10^0,-7.362901568×10^-1,4.181694984×10^-1,5.015910864×10^-1
1.521826250×10^0,-7.560987473×10^-1,3.256845474×10^-1,4.411652386×10^-1
1.531776250×10^0,-7.244787812×10^-1,2.868742943×10^-1,4.151134193×10^-1
1.541725250×10^0,-6.985739470×10^-1,2.578295767×10^-1,4.182807207×10^-1
1.551674250×10^0,-7.063854337×10^-1,1.934873611×10^-1,4.317890108×10^-1
1.561623250×10^0,-7.028911114×10^-1,1.404931247×10^-1,4.618750215×10^-1
1.571572250×10^0,-6.609793901×10^-1,1.533766538×10^-1,5.290254951×10^-1
1.581521250×10^0,-5.955697894×10^-1,2.354784459×10^-1,6.458101869×10^-1
1.591470250×10^0,-5.478819013×10^-1,3.992966712×10^-1,7.980186343×10^-1
1.601419250×10^0,-5.763172507×10^-1,6.579844356×10^-1,9.449747801×10^-1
1.611368250×10^0,-6.776891351×10^-1,9.457000494×10^-1,1.028215528×10^0
1.621317250×10^0,-7.815100551×10^-1,1.201696157×10^0,1.057430387×10^0
1.631266250×10^0,-8.357737064×10^-1,1.356100798×10^0,1.057121992×10^0
1.641215250×10^0,-8.291091323×10^-1,1.429958701×10^0,1.061634183×10^0
1.651164250×10^0,-7.619860172×10^-1,1.443517685×10^0,1.058239102×10^0
1.661114250×10^0,-6.610178351×10^-1,1.367860556×10^0,1.003059149×10^0
1.671063250×10^0,-5.633643270×10^-1,1.185520530×10^0,9.097849727×10^-1
1.681012000×10^0,-4.763562381×10^-1,9.472913146×10^-1,8.039628863×10^-1
1.690961000×10^0,-3.973691165×10^-1,7.382993698×10^-1,7.042585611×10^-1
1.700910000×10^0,-3.186311722×10^-1,5.838048458×10^-1,6.184145212×10^-1
1.710859000×10^0,-2.433797121×10^-1,5.008235574×10^-1,5.480704904×10^-1
1.720808000×10^0,-1.509179622×10^-1,5.818153620×10^-1,5.006635785×10^-1
1.730757000×10^0,-4.608389363×10^-2,8.949335217×10^-1,4.611537755×10^-1
1.740706000×10^0,2.378467098×10^-2,1.301925540×10^0,3.738846481×10^-1
1.750655000×10^0,2.433723584×10^-2,1.615024686×10^0,2.303181142×10^-1
1.760604000×10^0,-1.250653062×10^-2,1.778690100×10^0,4.138521105×10^-2
1.770553000×10^0,-4.213738069×10^-2,1.788726926×10^0,-1.577186584×10^-1
1.780503000×10^0,-4.909196123×10^-2,1.655654311×10^0,-3.316332102×10^-1
1.790452000×10^0,-4.660006240×10^-2,1.490973949×10^0,-4.823481441×10^-1
1.800401000×10^0,-8.697731048×10^-2,1.366000056×10^0,-6.218155026×10^-1
1.810350000×10^0,-1.928271204×10^-1,1.249903917×10^0,-7.608208060×10^-1
1.820299000×10^0,-3.590339422×10^-1,1.141214967×10^0,-8.652228117×10^-1
1.830248000×10^0,-5.794150233×10^-1,1.006326437×10^0,-9.115740061×10^-1
1.840197000×10^0,-8.026198745×10^-1,8.869040012×10^-1,-9.180760980×10^-1
1.850146000×10^0,-9.582554102×10^-1,8.200464845×10^-1,-8.867102265×10^-1
1.860095000×10^0,-1.019477367×10^0,7.774921060×10^-1,-8.311074376×10^-1
1.870044000×10^0,-9.812098145×10^-1,7.247394323×10^-1,-7.514512539×10^-1
1.879993000×10^0,-8.689981103×10^-1,6.316190958×10^-1,-6.335237622×10^-1
1.889942000×10^0,-7.400074601×10^-1,4.354806542×10^-1,-4.886310101×10^-1
1.899892000×10^0,-6.555117965×10^-1,1.605276614×10^-1,-3.103672862×10^-1
1.909841000×10^0,-6.472029090×10^-1,-8.099901676×10^-2,-9.413533658×10^-2
1.919790000×10^0,-6.795781851×10^-1,-2.312431186×10^-1,1.430820227×10^-1
1.929739000×10^0,-7.332153320×10^-1,-2.892182469×10^-1,4.209975004×10^-1
1.939688000×10^0,-8.218767047×10^-1,-2.369225770×10^-1,7.173870802×10^-1
1.949637000×10^0,-9.443617463×10^-1,-1.457594931×10^-1,9.696839452×10^-1
1.959586000×10^0,-1.054807901×10^0,-9.710220248×10^-2,1.140981436×10^0
1.969535000×10^0,-1.089569569×10^0,-1.276838630×10^-1,1.240449786×10^0
1.979484000×10^0,-1.019473553×10^0,-2.274453342×10^-1,1.268159747×10^0
1.989433000×10^0,-8.429353237×10^-1,-3.729244173×10^-1,1.245261669×10^0
1.999382000×10^0,-5.488432646×10^-1,-5.652547479×10^-1,1.187790632×10^0
2.009331000×10^0,-1.646383852×10^-1,-8.253787160×10^-1,1.130918145×10^0
2.019281000×10^0,2.560393512×10^-1,-1.092363477×10^0,1.088040471×10^0
2.029230000×10^0,6.531987190×10^-1,-1.209839582×10^0,1.061883450×10^0
2.039179000×10^0,9.687361717×10^-1,-1.171639442×10^0,1.027591467×10^0
2.049128000×10^0,1.197282434×10^0,-9.113630056×10^-1,9.601625800×10^-1
2.059077000×10^0,1.341352224×10^0,-3.206936121×10^-1,8.531876802×10^-1
2.069026000×10^0,1.377947330×10^0,6.072827578×10^-1,6.210007071×10^-1
2.078975000×10^0,1.298666358×10^0,1.695728302×10^0,2.086898834×10^-1
2.088924000×10^0,1.134769082×10^0,2.631301403×10^0,-3.737218082×10^-1
2.098873000×10^0,9.889392853×10^-1,2.759903431×10^0,-9.343124032×10^-1
2.108822000×10^0,9.620219469×10^-1,2.068814278×10^0,-1.255917192×10^0
2.118771000×10^0,1.284491062×10^0,8.631356359×10^-1,-1.504897714×10^0
2.128721000×10^0,2.054647923×10^0,-6.172981858×10^-1,-1.863310933×10^0
2.138670000×10^0,2.800771952×10^0,-2.032092810×10^0,-2.341943026×10^0
2.148619000×10^0,3.117722273×10^0,-3.079036474×10^0,-2.745239258×10^0
2.158568000×10^0,3.041012526×10^0,-3.474760294×10^0,-2.955155849×10^0
2.168517000×10^0,2.649939537×10^0,-3.169694662×10^0,-2.967438698×10^0
2.178466000×10^0,1.998084068×10^0,-2.263120651×10^0,-2.794208050×10^0
2.188415000×10^0,1.280409694×10^0,-9.232667089×10^-1,-2.552574396×10^0
2.198364000×10^0,6.479707360×10^-1,5.158078074×10^-1,-2.323787212×10^0
2.208313000×10^0,1.402638555×10^-1,1.587109208×10^0,-2.088863611×10^0
2.218262000×10^0,-1.045754552×10^-1,1.948432326×10^0,-1.830678463×10^0
2.228211000×10^0,-2.755869739×10^-2,1.721508622×10^0,-1.550912142×10^0
2.238160000×10^0,2.628403604×10^-1,1.373426557×10^0,-1.261059999×10^0
2.248110000×10^0,5.585540533×10^-1,1.384294510×10^0,-9.738625288×10^-1
2.258059000×10^0,7.878431678×10^-1,1.736449361×10^0,-7.459289432×10^-1
2.268008000×10^0,9.647693634×10^-1,2.236401796×10^0,-5.961525440×10^-1
2.277957000×10^0,1.110659480×10^0,2.479907513×10^0,-5.933522582×10^-1
2.287906000×10^0,1.326795936×10^0,2.285728455×10^0,-6.043083668×10^-1
2.297855000×10^0,1.691711307×10^0,1.696354032×10^0,-3.074146211×10^-1
2.307804000×10^0,1.722605944×10^0,1.552159309×10^0,-1.625030190×10^-1
2.317753000×10^0,1.696135998×10^0,1.589245200×10^0,-4.094457030×10^-1
2.327702000×10^0,1.716838956×10^0,1.321320534×10^0,-5.931595564×10^-1
2.337651000×10^0,1.448004246×10^0,7.060046792×10^-1,-6.574618220×10^-1
2.347600000×10^0,7.806270123×10^-1,-6.951079518×10^-2,-7.803113461×10^-1
2.357549000×10^0,1.566864550×10^-1,-2.996265590×10^-1,-8.967506289×10^-1
2.367499000×10^0,-4.644463956×10^-2,3.970319927×10^-1,-8.497236967×10^-1
2.377448000×10^0,4.707252607×10^-2,1.269471765×10^0,-6.282757521×10^-1
2.387397000×10^0,1.450848877×10^-1,1.737241149×10^0,-2.442274988×10^-1
2.397346000×10^0,1.549106240×10^-1,1.757121682×10^0,6.976319104×10^-2
2.407295000×10^0,4.970964044×10^-2,1.745545506×10^0,1.552908719×10^-1
2.417244000×10^0,-1.562102288×10^-1,1.876577973×10^0,2.162040444×10^-3
2.427193000×10^0,-4.035793245×10^-1,1.785705686×10^0,-2.290273905×10^-1
2.437142000×10^0,-5.500310659×10^-1,9.801213145×10^-1,-2.638226748×10^-1
2.447091000×10^0,-4.820229709×10^-1,4.825977683×10^-1,-8.709796518×10^-2
2.457040000×10^0,-3.389843404×10^-1,6.824174523×10^-1,3.503925502×10^-1
2.466989000×10^0,-1.984833926×10^-1,1.267707825×10^0,9.945173860×10^-1
2.476938000×10^0,2.021859027×10^-2,2.184091806×10^0,1.471319914×10^0
2.486888000×10^0,1.717276126×10^-1,2.326724529×10^0,2.022231579×10^0
2.496837000×10^0,-7.789937314×10^-3,1.269351482×10^0,2.721545935×10^0
2.506786000×10^0,-6.073858142×10^-1,-9.185498357×10^-1,3.516209602×10^0
2.516735000×10^0,-9.264993668×10^-1,-1.928840756×10^0,3.881156683×10^0
2.526684000×10^0,-3.636200428×10^-1,-1.296801686×10^0,3.744528294×10^0
2.536633000×10^0,4.481569827×10^-1,1.107936651×10^-1,3.188705206×10^0
2.546582000×10^0,9.422790408×10^-1,-3.615415692×10^-1,2.843614578×10^0
2.556531000×10^0,1.509101510×10^0,-3.550067246×10^-1,2.855719090×10^0
2.566480000×10^0,1.554554105×10^0,3.367280960×10^-1,3.015923023×10^0
2.576429000×10^0,1.201438665×10^0,1.196317196×10^0,3.791598558×10^0
2.586378000×10^0,7.101895213×10^-1,1.740691900×10^0,4.804025173×10^0
2.596327000×10^0,-1.248959545×10^-2,2.082403421×10^0,5.542203426×10^0
2.606277000×10^0,-1.261666894×10^0,1.837153435×10^0,5.758978367×10^0
2.616226000×10^0,-2.317711115×10^0,1.955844164×10^0,5.720674038×10^0
2.626175000×10^0,-2.975706816×10^0,2.522919893×10^0,5.537617207×10^0
2.636124000×10^0,-3.420650721×10^0,3.193248987×10^0,5.304481983×10^0
2.646073000×10^0,-3.771104813×10^0,3.588878870×10^0,5.120252609×10^0
2.656022000×10^0,-4.010990620×10^0,4.031921864×10^0,4.923920155×10^0
2.665971000×10^0,-4.193099022×10^0,4.609739780×10^0,4.691238880×10^0
2.675919000×10^0,-4.217533588×10^0,4.852547169×10^0,4.449697971×10^0
2.685868000×10^0,-3.346019268×10^0,3.459234238×10^0,4.167549133×10^0
2.695817000×10^0,-3.423117161×10^0,3.788839579×10^0,3.311422110×10^0
2.705766000×10^0,-3.594429493×10^0,4.199454784×10^0,2.051962137×10^0
2.715716000×10^0,-3.709627390×10^0,4.365222931×10^0,2.956020832×10^-1
2.725665000×10^0,-3.842755079×10^0,4.066161156×10^0,-1.813201785×10^0
2.735614000×10^0,-3.713191986×10^0,2.227264166×10^0,-3.572264671×10^0
2.745563000×10^0,-2.666034222×10^0,-2.193927765×10^0,-3.102025509×10^0
2.755512000×10^0,-1.459021449×10^0,-5.303566456×10^0,-1.115048409×10^0
2.765461000×10^0,-1.684732556×10^0,-3.776211023×10^0,-4.078358412×10^-1
2.775410000×10^0,-2.034926414×10^0,-1.150686860×10^0,-4.118915498×10^-1
2.785359000×10^0,-1.120497584×10^0,-1.004908085×10^0,4.086784273×10^-2
2.795308000×10^0,-3.409716189×10^-1,-1.184234738×10^0,8.036438376×10^-2
2.805257000×10^0,1.513160169×10^-1,-1.284728765×10^0,1.701282263×10^-1
2.815206000×10^0,3.386294842×10^-1,-1.257998943×10^0,3.966718912×10^-1
2.825155000×10^0,3.524566591×10^-1,-1.173924565×10^0,6.075085402×10^-1
2.835105000×10^0,3.175258338×10^-1,-1.047046781×10^0,6.853934526×10^-1
2.845054000×10^0,2.818233371×10^-1,-8.613716364×10^-1,6.399831176×10^-1
2.855003000×10^0,2.608285546×10^-1,-6.351233125×10^-1,5.447021723×10^-1
2.864952000×10^0,2.372970879×10^-1,-4.794332087×10^-1,4.987175763×10^-1
2.874901000×10^0,1.872882396×10^-1,-3.841319978×10^-1,4.965865314×10^-1
2.884850000×10^0,1.576897353×10^-1,-4.691258669×10^-1,5.294252634×10^-1
2.894799000×10^0,2.254826277×10^-1,-7.550399303×10^-1,6.042739749×10^-1
2.904748000×10^0,4.219363928×10^-1,-1.098093033×10^0,6.828061938×10^-1
2.914697000×10^0,7.553859949×10^-1,-1.458371520×10^0,7.523812652×10^-1
2.924646000×10^0,1.166587114×10^0,-1.688885093×10^0,8.692107201×10^-1
2.934595000×10^0,1.442034960×10^0,-1.526453614×10^0,1.017738104×10^0
2.944544000×10^0,1.558069110×10^0,-9.957567453×10^-1,1.213945150×10^0
2.954493000×10^0,1.665668368×10^0,-7.325506806×10^-1,1.475227952×10^0
2.964443000×10^0,1.895153284×10^0,-8.652883768×10^-1,1.108624697×10^0
2.974392000×10^0,2.155814886×10^0,-1.026742101×10^0,5.394786596×10^-1
2.984341000×10^0,2.337224007×10^0,-9.725354910×10^-1,-1.564267427×10^-1
2.994290000×10^0,2.480496645×10^0,-8.401961327×10^-1,-8.709773421×10^-1
3.004239000×10^0,2.814232588×10^0,-9.165281057×10^-1,-1.542800784×10^0
3.014188000×10^0,3.479656696×10^0,-9.914127588×10^-1,-2.279044867×10^0
3.024137000×10^0,4.248051167×10^0,-9.993214607×10^-1,-3.289701700×10^0
3.034086000×10^0,4.645107746×10^0,-1.233094811×10^0,-4.497153282×10^0
3.044035000×10^0,4.680790424×10^0,-1.810955167×10^0,-5.309125423×10^0
3.053984000×10^0,4.425508976×10^0,-2.130319118×10^0,-5.481353760×10^0
3.063933000×10^0,3.476930141×10^0,-1.754508972×10^0,-4.900599480×10^0
3.073883000×10^0,1.478862047×10^0,-1.113523364×10^0,-3.218666077×10^0
3.083832000×10^0,-4.396116138×10^-1,-9.254003763×10^-1,-1.046447158×10^0
3.093781000×10^0,-1.649735928×10^0,-1.995431900×10^0,1.210602149×10^-1
3.103730000×10^0,-1.470555425×10^0,-3.270493507×10^0,-1.062495708×10^-1
3.113679000×10^0,-4.275864661×10^-1,-3.691195965×10^0,-8.505061269×10^-1
3.123628000×10^0,2.946872413×10^-1,-3.031255960×10^0,-1.362727046×10^0
3.133577000×10^0,5.526314974×10^-1,-1.780797958×10^0,-1.310767651×10^0
3.143526000×10^0,4.472956061×10^-1,-5.503790975×10^-1,-8.840078115×10^-1
3.153475000×10^0,2.534470558×10^-1,4.452029169×10^-1,-3.365433812×10^-1
3.163424000×10^0,8.149660379×10^-2,1.128966093×10^0,4.255837202×10^-2
3.173373000×10^0,-8.603379875×10^-2,1.583175898×10^0,2.713827789×10^-1
3.183322000×10^0,-2.669341564×10^-1,1.972613215×10^0,3.266438544×10^-1
3.193272000×10^0,-3.832948506×10^-1,2.003719330×10^0,4.436932206×10^-1
3.203221000×10^0,-4.923739135×10^-1,1.824629307×10^0,6.045030355×10^-1
