"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.273100250×10^0,-7.801476746×10^0,9.821076965×10^-1,5.511987762×10^0
1.283049250×10^0,-7.567513275×10^0,2.374212799×10^0,6.118376770×10^0
1.292998250×10^0,-7.677384796×10^0,3.003504181×10^0,5.650150452×10^0
1.302947250×10^0,-7.972421265×10^0,3.293151855×10^0,4.563560028×10^0
1.312896250×10^0,-8.101752319×10^0,3.421285400×10^0,3.796854401×10^0
1.322845250×10^0,-8.004604340×10^0,3.597768402×10^0,3.407663727×10^0
1.332794250×10^0,-8.130791931×10^0,3.353027344×10^0,3.628454590×10^0
1.342743250×10^0,-8.301287384×10^0,2.625091095×10^0,4.269122314×10^0
1.352692250×10^0,-8.392298126×10^0,1.901944885×10^0,5.006938019×10^0
1.362641250×10^0,-8.598269806×10^0,1.348994751×10^0,5.909111938×10^0
1.372590250×10^0,-8.745114441×10^0,9.065148926×10^-1,6.639742584×10^0
1.382539250×10^0,-8.414601746×10^0,6.951544189×10^-1,6.683751068×10^0
1.392488250×10^0,-8.095615082×10^0,9.204359436×10^-1,6.451134796×10^0
1.402438250×10^0,-8.443042603×10^0,1.435664520×10^0,6.467001801×10^0
1.412387250×10^0,-8.306676178×10^0,2.364333344×10^0,6.377637634×10^0
1.422336250×10^0,-7.887098694×10^0,3.433110809×10^0,6.536157990×10^0
1.432285250×10^0,-7.689509583×10^0,4.213887177×10^0,6.695277100×10^0
1.442234250×10^0,-7.663613434×10^0,4.670737152×10^0,6.361321564×10^0
1.452183250×10^0,-7.584577789×10^0,5.106780396×10^0,5.755531311×10^0
1.462132250×10^0,-7.304360504×10^0,5.382357330×10^0,5.235812073×10^0
1.472081250×10^0,-6.936275940×10^0,5.373825073×10^0,4.763244781×10^0
1.482030250×10^0,-6.643784180×10^0,5.152734833×10^0,4.456382904×10^0
1.491979250×10^0,-6.230194244×10^0,4.995411987×10^0,4.462520142×10^0
1.501928250×10^0,-5.867049408×10^0,4.955894165×10^0,4.952750702×10^0
1.511877250×10^0,-5.637875977×10^0,4.809049530×10^0,5.566324768×10^0
1.521826250×10^0,-5.498216400×10^0,4.600982208×10^0,5.944737854×10^0
1.531776250×10^0,-5.484744415×10^0,4.438270569×10^0,6.346053314×10^0
1.541725250×10^0,-5.511688385×10^0,4.533771973×10^0,6.436914368×10^0
1.551674250×10^0,-5.545068970×10^0,4.615202637×10^0,6.054459686×10^0
1.561623250×10^0,-5.436245270×10^0,4.643643494×10^0,5.822741547×10^0
1.571572250×10^0,-5.431006165×10^0,4.766388245×10^0,6.072422333×10^0
1.581521250×10^0,-5.485043793×10^0,4.943919067×10^0,6.413712616×10^0
1.591470250×10^0,-5.655389557×10^0,5.102439423×10^0,6.538253632×10^0
1.601419250×10^0,-5.935756531×10^0,5.249733124×10^0,6.220614166×10^0
1.611368250×10^0,-6.139333191×10^0,5.294490051×10^0,5.487139435×10^0
1.621317250×10^0,-6.226751404×10^0,5.472020874×10^0,4.938380585×10^0
1.631266250×10^0,-6.370302887×10^0,5.558990021×10^0,4.891977081×10^0
1.641215250×10^0,-6.614295502×10^0,5.493576050×10^0,4.874912567×10^0
1.651164250×10^0,-6.967710571×10^0,5.431455231×10^0,4.902754669×10^0
1.661114250×10^0,-7.202721863×10^0,5.408552856×10^0,4.933440857×10^0
1.671063250×10^0,-7.380552063×10^0,5.384602661×10^0,4.757855988×10^0
1.681012000×10^0,-7.705526276×10^0,5.262306976×10^0,4.447850647×10^0
1.690961000×10^0,-8.020621033×10^0,5.190157013×10^0,4.283193054×10^0
1.700910000×10^0,-8.262967072×10^0,5.083578644×10^0,4.333787842×10^0
1.710859000×10^0,-8.380323029×10^0,4.997208252×10^0,4.449048157×10^0
1.720808000×10^0,-8.395740967×10^0,5.014123077×10^0,4.787045288×10^0
1.730757000×10^0,-8.532556458×10^0,5.084327087×10^0,5.530249786×10^0
1.740706000×10^0,-8.608598328×10^0,5.218747559×10^0,6.087540894×10^0
1.750655000×10^0,-8.500822449×10^0,5.346581726×10^0,5.962401123×10^0
1.760604000×10^0,-8.408314819×10^0,5.397924957×10^0,5.649102631×10^0
1.770553000×10^0,-8.313412170×10^0,5.446124725×10^0,5.678890686×10^0
1.780503000×10^0,-8.199199677×10^0,5.639821930×10^0,6.003864899×10^0
1.790452000×10^0,-8.019423523×10^0,5.803581390×10^0,6.565646667×10^0
1.800401000×10^0,-7.725734253×10^0,6.014492798×10^0,6.988517303×10^0
1.810350000×10^0,-7.353757782×10^0,6.386768646×10^0,7.052135010×10^0
1.820299000×10^0,-7.034920807×10^0,6.618037720×10^0,6.968908081×10^0
1.830248000×10^0,-6.862030334×10^0,6.527176666×10^0,6.724167023×10^0
1.840197000×10^0,-6.638844452×10^0,6.554120636×10^0,6.327491913×10^0
1.850146000×10^0,-6.374194794×10^0,6.617738342×10^0,6.340664520×10^0
1.860095000×10^0,-6.176455994×10^0,6.604865112×10^0,6.609056396×10^0
1.870044000×10^0,-5.935157776×10^0,6.509812775×10^0,6.935826874×10^0
1.879993000×10^0,-5.782624969×10^0,6.288123779×10^0,7.317383423×10^0
1.889942000×10^0,-5.574707336×10^0,6.281088409×10^0,7.389683075×10^0
1.899892000×10^0,-5.229525146×10^0,6.698270874×10^0,6.960974579×10^0
1.909841000×10^0,-4.911436615×10^0,7.187004547×10^0,6.126759338×10^0
1.919790000×10^0,-4.540358276×10^0,7.706873474×10^0,5.383405151×10^0
1.929739000×10^0,-4.107757874×10^0,8.181536407×10^0,4.903353424×10^0
1.939688000×10^0,-3.815266113×10^0,8.467741241×10^0,4.306993561×10^0
1.949637000×10^0,-3.539838867×10^0,8.410859528×10^0,3.445984039×10^0
1.959586000×10^0,-3.120860138×10^0,8.154592438×10^0,2.514471130×10^0
1.969535000×10^0,-2.771336975×10^0,7.780071259×10^0,1.933529205×10^0
1.979484000×10^0,-2.470013580×10^0,7.246730347×10^0,1.720671844×10^0
1.989433000×10^0,-2.201022949×10^0,6.551426239×10^0,1.764380951×10^0
1.999382000×10^0,-2.019899597×10^0,5.712570648×10^0,2.038460999×10^0
2.009331000×10^0,-2.020348663×10^0,4.855153656×10^0,2.533182220×10^0
2.019281000×10^0,-2.206561432×10^0,4.206552429×10^0,2.776725769×10^0
2.029230000×10^0,-2.510728912×10^0,3.666924591×10^0,2.777174835×10^0
2.039179000×10^0,-3.091521149×10^0,3.248993683×10^0,2.654879150×10^0
2.049128000×10^0,-3.639980621×10^0,2.793341217×10^0,2.485132141×10^0
2.059077000×10^0,-4.692292328×10^0,2.016606445×10^0,2.772235107×10^0
2.069026000×10^0,-6.136638794×10^0,1.235680389×10^0,2.902464294×10^0
2.078975000×10^0,-7.448959808×10^0,6.484515381×10^-1,2.653382263×10^0
2.088924000×10^0,-8.617280273×10^0,1.028361511×10^-1,2.011816406×10^0
2.098873000×10^0,-9.555828552×10^0,-6.167175293×10^-2,1.287023621×10^0
2.108822000×10^0,-1.097323105×10^1,4.321513367×10^-1,1.445993042×10^-1
2.118771000×10^0,-1.222777222×10^1,2.610571289×10^-1,1.880090332×10^-1
2.128721000×10^0,-1.253029312×10^1,5.029541016×10^-1,2.878813477×10^0
2.138670000×10^0,-1.202674026×10^1,1.199455719×10^0,5.284161530×10^0
2.148619000×10^0,-1.176747940×10^1,4.784051514×10^-1,4.925657043×10^0
2.158568000×10^0,-1.231863327×10^1,3.207829285×10^-1,4.080215149×10^0
2.168517000×10^0,-1.232581833×10^1,9.821076965×10^-1,3.817661133×10^0
2.178466000×10^0,-1.210667404×10^1,1.053509216×10^0,2.866539001×10^0
2.188415000×10^0,-1.180894318×10^1,1.255439301×10^0,1.782193909×10^0
2.198364000×10^0,-1.142199783×10^1,1.835034027×10^0,1.635648651×10^0
2.208313000×10^0,-1.121632553×10^1,1.992656250×10^0,8.604107666×10^-1
2.218262000×10^0,-1.148202301×10^1,2.047592010×10^0,-1.944456482×10^-1
2.228211000×10^0,-1.143187729×10^1,2.119891663×10^0,-3.098556519×10^-2
2.238160000×10^0,-1.117441269×10^1,1.789828033×10^0,4.962181091×10^-1
2.248110000×10^0,-1.064436493×10^1,1.292412415×10^0,5.483097839×10^-1
2.258059000×10^0,-1.033465897×10^1,1.089584198×10^0,9.969268799×10^-2
2.268008000×10^0,-1.015847534×10^1,1.492396545×10^0,-2.191442871×10^-1
2.277957000×10^0,-1.045695465×10^1,2.051783295×10^0,-5.926176453×10^-1
2.287906000×10^0,-1.055844360×10^1,2.300565948×10^0,-1.031504974×10^0
2.297855000×10^0,-1.001312759×10^1,3.525768127×10^0,-1.568588104×10^0
2.307804000×10^0,-8.743168488×10^0,2.514321442×10^0,-2.397863617×10^0
2.317753000×10^0,-8.332871704×10^0,2.098037109×10^0,-1.776655426×10^0
2.327702000×10^0,-1.045949936×10^1,3.715573425×10^0,-4.221221924×10^-2
2.337651000×10^0,-1.248239273×10^1,3.199297028×10^0,-6.273454285×10^-1
2.347600000×10^0,-1.198407898×10^1,2.590063934×10^0,-2.560425568×10^0
2.357549000×10^0,-1.168095932×10^1,2.442620544×10^0,-2.101330261×10^0
2.367499000×10^0,-1.175550430×10^1,2.888992310×10^-1,5.692662048×10^-1
2.377448000×10^0,-1.142633881×10^1,-9.740245056×10^-1,2.735860748×10^0
2.387397000×10^0,-1.137424713×10^1,-1.196761322×10^0,2.684667206×10^0
2.397346000×10^0,-1.218286560×10^1,-7.005432129×10^-1,1.274150391×10^0
2.407295000×10^0,-1.237192245×10^1,2.570155334×10^-1,6.194119263×10^-1
2.417244000×10^0,-1.230995132×10^1,1.185983734×10^0,-5.748046875×10^-2
2.427193000×10^0,-1.134176468×10^1,1.644779663×10^0,-1.644629974×10^0
2.437142000×10^0,-9.907297668×10^0,2.050885162×10^0,-4.511318665×10^0
2.447091000×10^0,-8.560398560×10^0,2.274520111×10^0,-6.367458801×10^0
2.457040000×10^0,-7.052733765×10^0,9.577084351×10^-1,-5.058580627×10^0
2.466989000×10^0,-6.763235779×10^0,5.960604858×10^-1,-2.866389313×10^0
2.476938000×10^0,-6.590494995×10^0,4.575834503×10^0,-7.888595581×10^-2
2.486888000×10^0,-6.278244324×10^0,7.701634369×10^0,3.619024200×10^0
2.496837000×10^0,-8.725505219×10^0,5.998625793×10^0,1.459614716×10^0
2.506786000×10^0,-9.277706909×10^0,4.587659912×10^0,-2.293530579×10^0
2.516735000×10^0,-8.763376465×10^0,2.661914520×10^0,-7.986042938×10^0
2.526684000×10^0,-5.350024567×10^0,8.783584442×10^0,2.337089996×10^0
2.536633000×10^0,-3.325933685×10^0,9.350006561×10^0,6.692882080×10^0
2.546582000×10^0,-4.057163086×10^0,1.198018707×10^1,6.642886047×10^0
2.556531000×10^0,-8.300988007×10^0,1.132140701×10^1,5.658832397×10^0
2.566480000×10^0,-8.891510010×10^0,8.288713531×10^0,6.249504089×10^0
2.576429000×10^0,-1.169113815×10^1,5.798192596×10^0,2.426903229×10^0
2.586378000×10^0,-1.451950653×10^1,3.108585663×10^0,1.643582153×10^-1
2.596327000×10^0,-1.303459442×10^1,2.976709900×10^0,-7.219487000×10^-1
2.606277000×10^0,-7.336094513×10^0,2.830164642×10^0,-4.649331665×10^0
2.616226000×10^0,-2.766247559×10^0,2.229912872×10^0,-8.584797821×10^0
2.626175000×10^0,-5.858816528×10^-1,1.450334015×10^0,-5.123695221×10^0
2.636124000×10^0,7.776329041×10^-1,1.023870850×10^0,-3.326682129×10^0
2.646073000×10^0,7.568261719×10^-1,7.587721252×10^-1,-3.110980682×10^0
2.656022000×10^0,6.002517700×10^-1,7.658074951×10^-1,-2.038760376×10^0
2.665971000×10^0,1.224753113×10^0,6.996450806×10^-1,-4.565505981×10^-1
2.675920000×10^0,1.316961365×10^0,1.024619293×10^0,6.409671021×10^-1
2.685868000×10^0,1.515149231×10^0,2.549049225×10^0,4.031416626×10^0
2.695817000×10^0,3.009940796×10^0,6.085594940×10^0,4.516408081×10^0
2.705766000×10^0,5.609734497×10^0,1.058823166×10^1,1.432521057×10^-1
2.715716000×10^0,6.650220795×10^0,1.447504898×10^1,5.661227417×10^-1
2.725665000×10^0,7.456444244×10^0,2.082798798×10^1,9.466314697×10^-1
2.735614000×10^0,6.178851013×10^0,2.641032944×10^1,2.032024384×10^0
2.745563000×10^0,-5.134323120×10^-1,2.771950699×10^1,5.292544098×10^0
2.755512000×10^0,-1.712483871×10^1,2.411170944×10^1,1.220591766×10^1
2.765461000×10^0,-1.590457626×10^1,1.289747955×10^1,7.525450745×10^0
2.775410000×10^0,-7.385491791×10^0,2.846929779×10^0,-2.724185028×10^0
2.785359000×10^0,-7.951315155×10^0,7.813900909×10^0,-7.433541870×10^-1
2.795308000×10^0,-6.172713776×10^0,1.254765701×10^1,1.492695923×10^0
2.805257000×10^0,-2.738405457×10^0,1.207763443×10^1,-9.584568787×10^-1
2.815206000×10^0,-4.448299713×10^0,1.248673370×10^1,-1.272354126×10^0
2.825155000×10^0,-5.744903412×10^0,1.228061234×10^1,-1.774709473×10^0
2.835105000×10^0,-6.446644135×10^0,1.191941345×10^1,-1.292861481×10^0
2.845054000×10^0,-6.406826935×10^0,1.174427765×10^1,-2.878514099×10^-1
2.855003000×10^0,-6.250102844×10^0,1.151600235×10^1,6.131250000×10^-1
2.864952000×10^0,-6.375392303×10^0,1.094823303×10^1,9.457333374×10^-1
2.874901000×10^0,-6.619534607×10^0,1.044393173×10^1,4.998106384×10^-1
2.884850000×10^0,-6.528074799×10^0,1.013841705×10^1,-4.459226990×10^-1
2.894799000×10^0,-6.194568329×10^0,9.846823425×10^0,-1.034199371×10^0
2.904748000×10^0,-5.841302948×10^0,9.413474579×10^0,-1.032403107×10^0
2.914697000×10^0,-5.311704254×10^0,8.793912964×10^0,-7.014413452×10^-1
2.924646000×10^0,-4.904850311×10^0,8.253087616×10^0,-9.400451660×10^-2
2.934595000×10^0,-4.867577820×10^0,7.812703400×10^0,1.204994202×10^-1
2.944544000×10^0,-4.620142365×10^0,7.403454437×10^0,4.074526978×10^-1
2.954493000×10^0,-4.765939178×10^0,6.876849518×10^0,-3.258723450×10^-1
2.964443000×10^0,-3.531007233×10^0,5.824687500×10^0,-9.000782776×10^-1
2.974392000×10^0,7.494914246×10^-1,3.681743774×10^0,-1.225950623×10^-1
2.984341000×10^0,7.951464844×10^-1,3.585643616×10^0,7.068301392×10^-1
2.994290000×10^0,1.467997284×10^0,3.921694794×10^0,1.018332367×10^0
3.004239000×10^0,1.083896027×10^0,3.261268158×10^0,1.922901306×10^0
3.014188000×10^0,7.289840698×10^-2,2.673141174×10^0,4.197870483×10^0
3.024137000×10^0,8.387059021×10^-1,4.770729218×10^0,5.635331268×10^0
3.034086000×10^0,2.325563965×10^0,8.460406494×10^0,4.475093994×10^0
3.044035000×10^0,1.473835144×10^0,1.112097382×10^1,4.550088043×10^0
3.053984000×10^0,-2.034419403×10^0,1.275392807×10^1,4.327500916×10^0
3.063933000×10^0,-5.334307251×10^0,1.766132309×10^1,-1.476529541×10^0
3.073883000×10^0,-1.090482330×10^1,2.731295242×10^1,-1.349368973×10^1
3.083832000×10^0,-1.890523636×10^1,3.503374695×10^1,-1.857502304×10^1
3.093781000×10^0,-2.196637070×10^1,3.444576965×10^1,-1.642205017×10^1
3.103730000×10^0,-1.377839767×10^1,2.545606384×10^1,-1.158860138×10^1
3.113679000×10^0,-8.070617065×10^0,1.652668259×10^1,-4.557572479×10^0
3.123628000×10^0,-8.856782227×10^0,1.144998962×10^1,8.605604553×10^-1
3.133577000×10^0,-1.203886505×10^1,8.367749176×10^0,2.833158417×10^0
3.143526000×10^0,-1.515658173×10^1,6.383924561×10^0,2.960543518×10^0
3.153475000×10^0,-1.570893311×10^1,4.952601013×10^0,2.129920807×10^0
3.163424000×10^0,-1.365415604×10^1,4.384382629×10^0,7.023394775×10^-1
3.173373000×10^0,-1.089509354×10^1,4.684658203×10^0,-5.170248413×10^-1
3.183322000×10^0,-8.812624054×10^0,4.600383453×10^0,-5.334906006×10^-1
3.193272000×10^0,-7.137906647×10^0,4.180955658×10^0,-1.401086426×10^-1
3.203221000×10^0,-6.066584473×10^0,3.727099457×10^0,1.802252197×10^-1
3.213170000×10^0,-4.643942871×10^0,2.840792542×10^0,3.984713745×10^-1
3.223119000×10^0,-3.167563019×10^0,1.721569977×10^0,5.533992004×10^-1
3.233068000×10^0,-2.201322327×10^0,6.661148071×10^-1,4.025129700×10^-1
3.243017000×10^0,-1.581161957×10^0,-1.627116394×10^-1,2.312690735×10^-1
3.252966000×10^0,-8.319699097×10^-1,-7.256909180×10^-1,4.692741394×10^-1
3.262915000×10^0,-9.175918579×10^-2,-1.217867432×10^0,8.243357849×10^-1
3.272864000×10^0,6.334826660×10^-1,-1.712289276×10^0,1.288221130×10^0
3.282813000×10^0,1.131347351×10^0,-2.026635590×10^0,1.740580444×10^0
3.292762000×10^0,1.536854095×10^0,-2.354603577×10^0,2.391277313×10^0
3.302711000×10^0,1.897603912×10^0,-2.454445953×10^0,3.038082275×10^0
3.312661000×10^0,2.346221008×10^0,-2.023192749×10^0,3.136427765×10^0
