"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.306771250×10^-1,-2.174677734×10^0,2.054028625×10^0,1.031879196×10^1
2.406261250×10^-1,-2.494412842×10^0,2.071242828×10^0,1.036025574×10^1
2.505761250×10^-1,-2.461631012×10^0,2.012714539×10^0,9.661059723×10^0
2.605251250×10^-1,-2.622097321×10^0,2.065404968×10^0,8.878786469×10^0
2.704741250×10^-1,-2.514620819×10^0,2.407443695×10^0,8.754844208×10^0
2.804231250×10^-1,-2.145338745×10^0,2.587219849×10^0,9.535770264×10^0
2.903731250×10^-1,-1.797761536×10^0,3.152444458×10^0,9.938881989×10^0
3.003215833×10^-1,-1.898502045×10^0,2.934647369×10^0,1.015682877×10^1
3.102705833×10^-1,-2.234852600×10^0,2.502196655×10^0,8.756640472×10^0
3.202205833×10^-1,-3.221450958×10^0,2.171384583×10^0,7.379803619×10^0
3.301695833×10^-1,-5.118605804×10^0,1.448238373×10^0,7.936645660×10^0
3.401185833×10^-1,-6.895111542×10^0,8.984317017×10^-1,8.061336365×10^0
3.500675833×10^-1,-7.034172363×10^0,8.813671875×10^-1,8.238418121×10^0
3.600175833×10^-1,-4.614304504×10^0,1.855391693×10^0,7.984845428×10^0
3.699665833×10^-1,-2.660267944×10^0,2.772833862×10^0,7.732769623×10^0
3.799155833×10^-1,-2.556533661×10^0,2.681224365×10^0,7.846832428×10^0
3.898655833×10^-1,-2.203567657×10^0,2.507435760×10^0,8.227939911×10^0
3.998145833×10^-1,-1.385518799×10^0,2.454146576×10^0,8.825347595×10^0
4.097635833×10^-1,-5.972579956×10^-1,2.457439728×10^0,9.124425659×10^0
4.197125833×10^-1,-8.846603394×10^-2,2.323767700×10^0,8.791667633×10^0
4.296625833×10^-1,-1.356179810×10^-1,2.364183655×10^0,8.724457397×10^0
4.396115833×10^-1,-5.712121582×10^-1,2.435585175×10^0,8.610993347×10^0
4.495605833×10^-1,-9.059161377×10^-1,2.111658783×10^0,8.185278625×10^0
4.595105833×10^-1,-1.194366302×10^0,2.621648254×10^0,7.992479553×10^0
4.694595833×10^-1,-1.347797241×10^0,2.660866699×10^0,7.760162659×10^0
4.794085833×10^-1,-1.115480347×10^0,2.083666992×10^0,8.159382477×10^0
4.893575833×10^-1,-6.024971008×10^-1,1.919308777×10^0,9.093140717×10^0
4.993075833×10^-1,-2.269281006×10^-1,1.770218811×10^0,1.029603928×10^1
5.092565833×10^-1,-5.957611084×10^-2,1.719174957×10^0,1.122620499×10^1
5.192055833×10^-1,-6.451583862×10^-2,2.014810181×10^0,1.192644882×10^1
5.291555833×10^-1,-1.104702759×10^-1,2.451901245×10^0,1.235410950×10^1
5.391045833×10^-1,-5.315446472×10^-1,2.810555420×10^0,1.204754700×10^1
5.490535833×10^-1,-1.068328400×10^0,2.850073242×10^0,1.132634674×10^1
5.590025833×10^-1,-1.501677246×10^0,2.817291412×10^0,1.027927414×10^1
5.689525833×10^-1,-1.693727875×10^0,2.311343536×10^0,9.497449951×10^0
5.789015833×10^-1,-1.870959320×10^0,1.600621490×10^0,9.355095978×10^0
5.888505833×10^-1,-1.988165588×10^0,1.067430267×10^0,1.005728577×10^1
5.988005833×10^-1,-2.036814423×10^0,9.336085510×10^-1,1.069211563×10^1
6.087495833×10^-1,-2.134261780×10^0,7.683522034×10^-1,1.106499023×10^1
6.186985833×10^-1,-2.490071869×10^0,4.929249573×10^-1,1.082623672×10^1
6.286475833×10^-1,-2.809956665×10^0,5.643264771×10^-1,1.017673737×10^1
6.385975833×10^-1,-2.943928070×10^0,9.532177734×10^-1,9.717342682×10^0
6.485465833×10^-1,-2.843337250×10^0,7.497908020×10^-1,1.027463379×10^1
6.584955833×10^-1,-1.968706055×10^0,1.266516266×10^0,9.460776215×10^0
6.684455833×10^-1,-1.869612122×10^0,1.846859436×10^0,9.661209412×10^0
6.783945833×10^-1,-2.313139801×10^0,1.982327728×10^0,9.942175140×10^0
6.883435833×10^-1,-2.195783844×10^0,2.006277924×10^0,9.559570770×10^0
6.982925833×10^-1,-1.919757843×10^0,1.907782745×10^0,9.200168152×10^0
7.082425833×10^-1,-1.410666504×10^0,1.646426239×10^0,9.197473755×10^0
7.181915833×10^-1,-1.010698242×10^0,1.558708649×10^0,9.249116364×10^0
7.281405833×10^-1,-1.233734436×10^0,1.509610748×10^0,9.149723053×10^0
7.380905833×10^-1,-1.535357208×10^0,1.581311646×10^0,9.099876709×10^0
7.480395833×10^-1,-1.530118103×10^0,1.731898499×10^0,9.188941498×10^0
7.579885833×10^-1,-1.493444366×10^0,1.803449707×10^0,9.205556946×10^0
7.679375833×10^-1,-1.503922577×10^0,1.815275116×10^0,9.125323792×10^0
7.778875833×10^-1,-1.373394012×10^0,1.672771454×10^0,9.038055267×10^0
7.878365833×10^-1,-1.010548553×10^0,1.402882690×10^0,8.944948883×10^0
7.977855833×10^-1,-6.535409546×10^-1,1.205892334×10^0,8.923094330×10^0
8.077355833×10^-1,-6.376739502×10^-1,9.901908875×10^-1,8.919052734×10^0
8.176845833×10^-1,-8.776249695×10^-1,1.038540344×10^0,9.235794067×10^0
8.276335833×10^-1,-1.211879883×10^0,1.627116394×10^0,9.738149414×10^0
8.375825833×10^-1,-1.505269775×10^0,2.200723572×10^0,1.007285339×10^1
8.475325833×10^-1,-1.520687714×10^0,2.298919373×10^0,1.030921188×10^1
8.574815833×10^-1,-1.170715485×10^0,2.037263489×10^0,1.051204010×10^1
8.674305833×10^-1,-7.065307617×10^-1,1.736538849×10^0,1.066606979×10^1
8.773805833×10^-1,-3.230282593×10^-1,1.440903625×10^0,1.077444443×10^1
8.873295833×10^-1,2.318678284×10^-1,1.441801758×10^0,1.080034058×10^1
8.972785833×10^-1,1.233734436×10^0,1.480870514×10^0,9.397158508×10^0
9.072275833×10^-1,2.144290924×10^0,1.573527832×10^0,7.645501099×10^0
9.171775833×10^-1,1.141226807×10^0,2.225272522×10^0,9.661808167×10^0
9.271265833×10^-1,-9.475296021×10^-2,2.399510193×10^0,1.101185074×10^1
9.370755833×10^-1,-1.570234680×10^-1,2.520608368×10^0,1.115390533×10^1
9.470245833×10^-1,2.665956116×10^-1,2.343376923×10^0,1.065514252×10^1
9.569745833×10^-1,4.483177185×10^-1,1.884580994×10^0,1.055619827×10^1
9.669235833×10^-1,1.080303497×10^0,1.323996735×10^0,1.076965439×10^1
9.768725833×10^-1,3.231779480×10^-1,1.298250275×10^0,1.025786865×10^1
9.868225833×10^-1,-5.243595886×10^-1,1.442849579×10^0,9.934541016×10^0
9.967715833×10^-1,-9.669891357×10^-1,2.247276764×10^0,9.334588623×10^0
1.006720583×10^0,-1.065184937×10^0,2.228116608×10^0,9.402397614×10^0
1.016669583×10^0,-8.442443848×10^-1,2.153272247×10^0,9.503287811×10^0
1.026619583×10^0,-1.227447510×10^0,2.123035126×10^0,9.899364166×10^0
1.036568583×10^0,-1.234183502×10^0,2.171983337×10^0,9.687105560×10^0
1.046517583×10^0,-1.315614166×10^0,2.025438080×10^0,9.328451385×10^0
1.056467583×10^0,-1.873953094×10^0,1.828896790×10^0,9.050180054×10^0
1.066416583×10^0,-1.831291809×10^0,1.530716858×10^0,9.000782776×10^0
1.076365583×10^0,-1.960323486×10^0,1.238524475×10^0,8.998986511×10^0
1.086314583×10^0,-1.807191925×10^0,1.096918945×10^0,9.152267761×10^0
1.096264583×10^0,-1.394799500×10^0,1.189875641×10^0,9.599387970×10^0
1.106213583×10^0,-7.590715027×10^-1,1.728605347×10^0,9.541757812×10^0
1.116162583×10^0,-2.145638123×10^0,1.711091766×10^0,9.273066559×10^0
1.126112583×10^0,-2.446961517×10^0,1.559457092×10^0,8.989855499×10^0
1.136061583×10^0,-2.184856567×10^0,1.447938995×10^0,9.169332275×10^0
1.146010583×10^0,-2.190993805×10^0,1.556613007×10^0,9.416019287×10^0
1.155959583×10^0,-2.252066803×10^0,2.043400726×10^0,9.536668396×10^0
1.165909583×10^0,-2.464624786×10^0,2.566113739×10^0,9.574090576×10^0
1.175858583×10^0,-2.341281281×10^0,2.599045258×10^0,9.661059723×10^0
1.185807583×10^0,-2.716700592×10^0,2.441872101×10^0,9.745783539×10^0
1.195757583×10^0,-3.764970703×10^0,2.352208557×10^0,9.700278168×10^0
1.205706583×10^0,-4.157005463×10^0,2.358794861×10^0,9.779164124×10^0
1.215655583×10^0,-4.012256470×10^0,2.418221283×10^0,1.001522324×10^1
1.225604583×10^0,-4.109853516×10^0,2.371368713×10^0,9.809251556×10^0
1.235554583×10^0,-4.191882935×10^0,2.113904114×10^0,9.440418549×10^0
1.245503583×10^0,-4.266577606×10^0,1.789079590×10^0,9.351952515×10^0
1.255452583×10^0,-4.034560089×10^0,1.850601654×10^0,9.191486206×10^0
1.265402583×10^0,-3.594624939×10^0,2.020348663×10^0,9.144184570×10^0
1.275351583×10^0,-3.741319885×10^0,2.162253571×10^0,8.982221375×10^0
1.285300583×10^0,-3.224145355×10^0,2.256856842×10^0,8.849148102×10^0
1.295249583×10^0,-2.726280670×10^0,2.329156494×10^0,9.150621185×10^0
1.305199583×10^0,-2.561323700×10^0,2.495610352×10^0,9.595196686×10^0
1.315148583×10^0,-2.852318573×10^0,2.654879150×10^0,9.166937256×10^0
1.325097583×10^0,-3.023412781×10^0,2.657723236×10^0,9.015601959×10^0
1.335046583×10^0,-2.629282379×10^0,3.158581696×10^0,8.737330627×10^0
1.344996583×10^0,-2.635269928×10^0,3.283272400×10^0,8.386759644×10^0
1.354945583×10^0,-2.475701752×10^0,3.256927185×10^0,8.176896057×10^0
1.364894583×10^0,-2.819985809×10^0,3.112926636×10^0,8.206384735×10^0
1.374844583×10^0,-3.053649902×10^0,2.962639160×10^0,8.918603668×10^0
1.384793583×10^0,-3.135679321×10^0,3.408711548×10^0,8.801247711×10^0
1.394742583×10^0,-3.473526764×10^0,3.559747467×10^0,8.111332397×10^0
1.404691583×10^0,-3.561244354×10^0,3.494034119×10^0,7.923922119×10^0
1.414641583×10^0,-3.498824158×10^0,3.347189484×10^0,8.209228821×10^0
1.424590583×10^0,-3.571572876×10^0,3.191064148×10^0,8.866811371×10^0
1.434539583×10^0,-3.632645874×10^0,3.109334106×10^0,9.529782715×10^0
1.444489583×10^0,-3.662733307×10^0,3.304079132×10^0,9.526190186×10^0
1.454438583×10^0,-3.865262146×10^0,3.705244904×10^0,9.247918854×10^0
1.464387583×10^0,-3.836671600×10^0,4.143982544×10^0,8.802894287×10^0
1.474336583×10^0,-3.878285065×10^0,4.610861664×10^0,7.774233398×10^0
1.484286583×10^0,-3.886068878×10^0,4.377347260×10^0,7.218738556×10^0
1.494235583×10^0,-4.226760406×10^0,3.344794464×10^0,7.712861023×10^0
1.504184583×10^0,-3.764821014×10^0,2.954855347×10^0,7.950566711×10^0
1.514134583×10^0,-3.581901398×10^0,2.455643463×10^0,8.284971313×10^0
1.524083583×10^0,-3.412304077×10^0,1.953886871×10^0,8.829688568×10^0
1.534032583×10^0,-3.340902557×10^0,2.458038483×10^0,8.154592438×10^0
1.543981583×10^0,-3.308270416×10^0,3.487447815×10^0,7.570956116×10^0
1.553931583×10^0,-2.967578888×10^0,4.160747681×10^0,7.037465515×10^0
1.563880583×10^0,-3.142415314×10^0,4.069886627×10^0,6.702611847×10^0
1.573829583×10^0,-3.332519989×10^0,3.791166229×10^0,7.284152527×10^0
1.583779583×10^0,-2.922073517×10^0,3.750001831×10^0,7.198380890×10^0
1.593728583×10^0,-3.218906250×10^0,3.980821838×10^0,6.418802032×10^0
1.603677583×10^0,-3.730841675×10^0,3.674259338×10^0,6.689888306×10^0
1.613626583×10^0,-4.119433594×10^0,2.791994019×10^0,7.264393616×10^0
1.623576583×10^0,-4.173770599×10^0,2.635120239×10^0,7.768844604×10^0
1.633525583×10^0,-3.712579651×10^0,2.942880249×10^0,7.658524017×10^0
1.643474583×10^0,-2.317181396×10^0,3.560944977×10^0,6.162834320×10^0
1.653424583×10^0,-3.885619812×10^0,3.759881287×10^0,5.052443390×10^0
1.663373583×10^0,-4.926106110×10^0,3.444038086×10^0,6.325695648×10^0
1.673322583×10^0,-5.772745514×10^0,2.916684723×10^0,6.555767212×10^0
1.683271583×10^0,-6.542145538×10^0,2.638263702×10^0,6.573280792×10^0
1.693221583×10^0,-7.429799652×10^0,2.811303864×10^0,6.079158325×10^0
1.703170583×10^0,-7.898774414×10^0,3.081492004×10^0,5.849086761×10^0
1.713119583×10^0,-8.038733368×10^0,3.075654144×10^0,5.570815430×10^0
1.723069583×10^0,-7.560328217×10^0,2.910697174×10^0,5.411995697×10^0
1.733018583×10^0,-7.647896118×10^0,2.974464569×10^0,4.324656830×10^0
1.742967583×10^0,-8.331075439×10^0,3.264112244×10^0,4.411326599×10^0
1.752916583×10^0,-8.887917480×10^0,2.791395264×10^0,5.135370941×10^0
1.762866583×10^0,-9.254056091×10^0,2.496358795×10^0,4.560566254×10^0
1.772815583×10^0,-9.289532318×10^0,2.766846313×10^0,4.221970367×10^0
1.782764583×10^0,-9.003626862×10^0,2.786305847×10^0,3.618425446×10^0
1.792714583×10^0,-8.550369415×10^0,2.994672546×10^0,2.613864441×10^0
1.802663583×10^0,-8.124654694×10^0,3.516487427×10^0,2.086361389×10^0
1.812612583×10^0,-8.024512939×10^0,3.677552490×10^0,1.561103668×10^0
1.822561583×10^0,-7.917784882×10^0,3.857777710×10^0,1.181792450×10^0
1.832511583×10^0,-7.955057373×10^0,3.745511169×10^0,1.454974365×10^0
1.842460583×10^0,-7.975265350×10^0,3.354823608×10^0,1.808090057×10^0
1.852409583×10^0,-7.937244415×10^0,2.955454102×10^0,2.087708588×10^0
1.862359583×10^0,-8.031398621×10^0,2.813998260×10^0,1.618135071×10^0
1.872308583×10^0,-8.179141388×10^0,2.814297638×10^0,1.151255951×10^0
1.882257583×10^0,-8.510252838×10^0,2.787952423×10^0,1.495989075×10^0
1.892207583×10^0,-8.674611053×10^0,2.373763733×10^0,1.538201294×10^0
1.902156583×10^0,-8.500822449×10^0,2.342778168×10^0,1.759590912×10^0
1.912105583×10^0,-8.564739532×10^0,2.284998322×10^0,2.460433502×10^0
1.922054583×10^0,-8.960815887×10^0,2.286345520×10^0,2.856958923×10^0
1.932004583×10^0,-8.930878143×10^0,2.248623962×10^0,2.221530304×10^0
1.941953583×10^0,-8.551417236×10^0,2.870730286×10^0,1.183888092×10^0
1.951902583×10^0,-8.502618713×10^0,3.692671051×10^0,8.129594421×10^-1
1.961852583×10^0,-8.880283356×10^0,4.245621185×10^0,7.191046143×10^-1
1.971801583×10^0,-9.262139282×10^0,4.961133270×10^0,2.380050659×10^-1
1.981750583×10^0,-9.742041321×10^0,5.556894379×10^0,1.305285645×10^-1
1.991699583×10^0,-1.014724869×10^1,5.588329010×10^0,6.997947693×10^-1
2.001649583×10^0,-9.497300262×10^0,5.458399200×10^0,6.194119263×10^-1
2.011598583×10^0,-8.470285950×10^0,5.206772461×10^0,1.124461670×10^0
2.021547583×10^0,-8.623567200×10^0,5.303171997×10^0,4.087998962×10^-1
2.031497583×10^0,-8.830886078×10^0,6.112239532×10^0,-1.584155731×10^0
2.041446583×10^0,-9.001082153×10^0,7.278913422×10^0,-2.727627869×10^0
2.051395583×10^0,-9.018446045×10^0,7.717052307×10^0,-3.435356140×10^0
2.061345583×10^0,-9.018146667×10^0,7.502698059×10^0,-3.654350739×10^0
2.071294583×10^0,-8.728049927×10^0,7.135361938×10^0,-3.407514038×10^0
2.081243583×10^0,-8.476123810×10^0,6.474935303×10^0,-2.608176270×10^0
2.091192583×10^0,-8.220006409×10^0,5.952821045×10^0,-1.979333954×10^0
2.101142583×10^0,-8.287815399×10^0,5.700296173×10^0,-1.885179749×10^0
2.111091583×10^0,-8.359067230×10^0,5.120551758×10^0,-1.878144379×10^0
2.121040583×10^0,-8.265212402×10^0,4.504283295×10^0,-1.580114136×10^0
2.130990583×10^0,-8.357869720×10^0,3.594774628×10^0,-1.143172760×10^0
2.140939583×10^0,-8.535999298×10^0,3.014281769×10^0,-1.450483704×10^-1
2.150888583×10^0,-8.346493378×10^0,2.748883667×10^0,1.520538025×10^0
2.160837583×10^0,-8.829089813×10^0,2.469863892×10^0,1.109642487×10^0
2.170787583×10^0,-8.986562347×10^0,3.143313446×10^0,4.132905579×10^-1
2.180736583×10^0,-8.785380707×10^0,3.441493378×10^0,3.426374817×10^-1
2.190685583×10^0,-8.632847900×10^0,3.802542572×10^0,-3.278182983×10^-2
2.200635583×10^0,-8.491541748×10^0,4.612059174×10^0,-3.144960022×10^-1
2.210584583×10^0,-8.280031586×10^0,5.461542664×10^0,-5.788462830×10^-1
2.220533583×10^0,-8.200546875×10^0,6.319259033×10^0,-8.491841125×10^-1
2.230483583×10^0,-7.762108612×10^0,6.532715149×10^0,-1.457519073×10^0
2.240432583×10^0,-7.449408875×10^0,6.827003174×10^0,-1.870061188×10^0
2.250381583×10^0,-7.117998047×10^0,7.026538239×10^0,-2.552492065×10^0
2.260330583×10^0,-6.743327179×10^0,6.793921967×10^0,-3.496878204×10^0
2.270280583×10^0,-6.130501556×10^0,6.652915192×10^0,-3.787873077×10^0
2.280229583×10^0,-5.986800385×10^0,6.720424805×10^0,-3.222498779×10^0
2.290178583×10^0,-6.032156067×10^0,7.560477905×10^0,-1.735191650×10^0
2.300128333×10^0,-6.046376495×10^0,7.666906586×10^0,-3.136577454×10^0
2.310077333×10^0,-6.044280853×10^0,8.422086182×10^0,-4.186793518×10^0
2.320026333×10^0,-6.016887817×10^0,8.890013123×10^0,-3.321742401×10^0
2.329975333×10^0,-6.308780823×10^0,8.026159515×10^0,-2.869832153×10^0
2.339925333×10^0,-6.283333740×10^0,7.392676849×10^0,-2.724783783×10^0
2.349874333×10^0,-6.172414398×10^0,6.686894531×10^0,-2.552641754×10^0
2.359823333×10^0,-6.009253693×10^0,5.556894379×10^0,-2.332000580×10^0
2.369773333×10^0,-5.859714661×10^0,5.266797638×10^0,-1.506167908×10^0
2.379722333×10^0,-5.937552795×10^0,5.837261353×10^0,-7.123686218×10^-1
2.389671333×10^0,-6.215075684×10^0,5.842350769×10^0,-3.692820740×10^-1
2.399620333×10^0,-5.773493958×10^0,4.988975372×10^0,1.528321838×10^-1
2.409570333×10^0,-5.259313202×10^0,5.166506195×10^0,3.847000122×10^-2
2.419519333×10^0,-5.639223175×10^0,7.253765717×10^0,-1.253044281×10^0
2.429468333×10^0,-6.342909851×10^0,7.659122772×10^0,-1.758842468×10^0
2.439418333×10^0,-6.484365692×10^0,6.800059204×10^0,-1.863923950×10^0
2.449367333×10^0,-4.386478271×10^0,7.455246735×10^0,-4.463717651×10^-1
2.459316333×10^0,-2.980152740×10^0,7.961493988×10^0,1.603016510×10^0
2.469266333×10^0,-2.166594543×10^0,7.988587646×10^0,2.611918488×10^0
2.479215333×10^0,-2.305355988×10^0,7.373367004×10^0,1.440604248×10^0
2.489164333×10^0,-2.668051758×10^0,6.201004944×10^0,-1.957928467×10^-1
2.499113333×10^0,-1.007105713×10^0,5.212909698×10^0,-7.861651611×10^-1
2.509063333×10^0,-3.514691162×10^-1,5.223387909×10^0,-2.835104370×10^0
2.519012333×10^0,-5.108876038×10^-1,5.487289124×10^0,-5.336552582×10^0
2.528961333×10^0,-9.729766846×10^-2,6.300098877×10^0,-6.053711243×10^0
2.538911333×10^0,8.436456299×10^-1,9.547745361×10^0,-4.609813843×10^0
2.548860333×10^0,2.748733978×10^0,1.966670288×10^1,-3.480262756×10^0
2.558809333×10^0,3.831582184×10^0,2.664234695×10^1,-1.086141357×10^0
2.568758333×10^0,3.059637451×10^0,2.506732224×10^1,1.028062134×10^0
2.578708333×10^0,-2.033970337×10^0,1.975097763×10^1,1.178349609×10^0
2.588657333×10^0,-5.517226868×10^0,1.570369400×10^1,1.224004669×10^0
2.598606333×10^0,-7.810907135×10^0,1.270168671×10^1,1.916015625×10^-1
2.608556333×10^0,-9.419911194×10^0,9.785151672×10^0,-1.751058655×10^0
2.618505333×10^0,-1.125434647×10^1,6.985972595×10^0,-3.374133453×10^0
2.628454333×10^0,-1.125584335×10^1,5.596711578×10^0,-3.645818481×10^0
2.638404333×10^0,-9.549691315×10^0,5.447771301×10^0,-2.723735962×10^0
2.648353333×10^0,-7.444618835×10^0,5.894741821×10^0,-1.760039978×10^0
2.658302333×10^0,-4.942571869×10^0,6.793772278×10^0,-1.425635376×10^0
2.668251333×10^0,-3.298540649×10^0,7.313042450×10^0,-1.649270325×10^0
2.678201333×10^0,-2.754721527×10^0,7.694000244×10^0,-1.889670410×10^0
2.688150333×10^0,-3.158731384×10^0,8.165669403×10^0,-1.667682037×10^0
2.698099333×10^0,-4.011508026×10^0,8.542435913×10^0,-1.015637970×10^0
2.708049333×10^0,-4.452640686×10^0,8.932824097×10^0,-5.833369446×10^-1
2.717998333×10^0,-4.476590881×10^0,9.291029205×10^0,-5.406756592×10^-1
2.727947333×10^0,-4.407734070×10^0,9.484726410×10^0,-7.518864441×10^-1
2.737896333×10^0,-4.331243134×10^0,9.537267151×10^0,-1.095122681×10^0
2.747846333×10^0,-4.272415466×10^0,9.432485046×10^0,-1.423090668×10^0
2.757795333×10^0,-4.279600525×10^0,9.208550720×10^0,-1.661844177×10^0
2.767744333×10^0,-4.364024963×10^0,8.989855499×10^0,-1.797013092×10^0
2.777694333×10^0,-4.530628510×10^0,8.884923706×10^0,-1.869013367×10^0
2.787643333×10^0,-4.648433533×10^0,8.870104523×10^0,-1.859882355×10^0
2.797592333×10^0,-4.807702332×10^0,8.867709503×10^0,-1.803898773×10^0
2.807541333×10^0,-5.013973389×10^0,8.803193665×10^0,-1.837279358×10^0
2.817491333×10^0,-5.150639191×10^0,8.774303741×10^0,-1.930834808×10^0
2.827440333×10^0,-5.125940552×10^0,8.740773468×10^0,-1.912722473×10^0
2.837389333×10^0,-4.801714783×10^0,8.547375641×10^0,-1.665736084×10^0
2.847339333×10^0,-4.646188202×10^0,8.692723389×10^0,-1.783990173×10^0
2.857288333×10^0,-4.632416840×10^0,8.928632812×10^0,-2.045496368×10^0
2.867237333×10^0,-4.780458984×10^0,8.936865692×10^0,-2.263892212×10^0
2.877186333×10^0,-4.973856812×10^0,8.856931915×10^0,-2.278561707×10^0
2.887136333×10^0,-5.135071564×10^0,8.565338287×10^0,-2.170935516×10^0
2.897085333×10^0,-5.212460632×10^0,8.095615082×10^0,-2.126028900×10^0
2.907034333×10^0,-5.351222076×10^0,7.666756897×10^0,-2.350561981×10^0
2.916984333×10^0,-5.513634338×10^0,7.454947357×10^0,-2.733765106×10^0
2.926933333×10^0,-5.546565857×10^0,7.363786926×10^0,-3.016826477×10^0
2.936882333×10^0,-5.515280914×10^0,7.257507935×10^0,-3.186872864×10^0
2.946832333×10^0,-5.573210449×10^0,7.233108673×10^0,-3.247347107×10^0
2.956781333×10^0,-5.669460297×10^0,7.298372955×10^0,-3.230731659×10^0
2.966730333×10^0,-5.744604034×10^0,7.344626770×10^0,-3.288511505×10^0
2.976679333×10^0,-5.924829254×10^0,7.328161011×10^0,-3.295546875×10^0
2.986629333×10^0,-6.006858673×10^0,7.338040466×10^0,-3.214415588×10^0
2.996578333×10^0,-5.955515442×10^0,7.283404083×10^0,-2.992726593×10^0
3.006527333×10^0,-5.974825287×10^0,7.208559723×10^0,-2.794239349×10^0
3.016476333×10^0,-6.039939880×10^0,7.104975128×10^0,-2.631976776×10^0
3.026426333×10^0,-6.028713226×10^0,6.979685669×10^0,-2.569107513×10^0
3.036375333×10^0,-6.016887817×10^0,6.857090607×10^0,-2.617606659×10^0
3.046324333×10^0,-5.995182953×10^0,6.715036011×10^0,-2.760709076×10^0
3.056274333×10^0,-5.901028748×10^0,6.597979431×10^0,-2.848726044×10^0
3.066223333×10^0,-5.688470764×10^0,6.465504913×10^0,-2.910547485×10^0
3.076172333×10^0,-5.413791962×10^0,6.317462769×10^0,-2.938389587×10^0
3.086122333×10^0,-5.048551483×10^0,6.144721985×10^0,-2.883603516×10^0
3.096071333×10^0,-4.819527740×10^0,6.022426300×10^0,-2.926264801×10^0
3.106020333×10^0,-4.851710815×10^0,6.098168793×10^0,-3.259920959×10^0
3.115969333×10^0,-4.910987549×10^0,6.192622375×10^0,-3.672612762×10^0
3.125919333×10^0,-5.024601288×10^0,6.130202179×10^0,-4.029470673×10^0
3.135868333×10^0,-5.200186157×10^0,6.006559296×10^0,-4.244573364×10^0
3.145817333×10^0,-5.313650208×10^0,5.950725403×10^0,-4.190386047×10^0
3.155767333×10^0,-5.460195465×10^0,5.960006104×10^0,-3.943848724×10^0
3.165716333×10^0,-5.626649323×10^0,5.946833496×10^0,-3.648961945×10^0
3.175665333×10^0,-5.874683533×10^0,5.938151550×10^0,-3.391497345×10^0
3.185614333×10^0,-6.218219147×10^0,5.935157776×10^0,-3.234773254×10^0
3.195564333×10^0,-6.559808807×10^0,5.868546295×10^0,-3.168760529×10^0
3.205513333×10^0,-6.664590912×10^0,5.738167419×10^0,-3.135829010×10^0
3.215462333×10^0,-6.575376434×10^0,5.518574066×10^0,-3.035687256×10^0
3.225412333×10^0,-6.462361450×10^0,5.302573242×10^0,-2.769391022×10^0
3.235361333×10^0,-6.425538025×10^0,5.197791138×10^0,-2.576891327×10^0
3.245310333×10^0,-6.681505737×10^0,5.418132935×10^0,-2.817890167×10^0
3.255259333×10^0,-6.859335938×10^0,6.408024445×10^0,-3.356021118×10^0
3.265209333×10^0,-6.631809082×10^0,8.001161499×10^0,-3.291355591×10^0
3.275158333×10^0,-6.517895966×10^0,9.635013885×10^0,-2.544708252×10^0
3.285107333×10^0,-6.929090881×10^0,1.152827682×10^1,-2.085762634×10^0
3.295056333×10^0,-7.342830505×10^0,1.323128540×10^1,-2.361489258×10^0
