"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.336225833×10^-1,2.231537700×10^-1,8.323197067×10^-2,4.048500657×10^-1
6.435715833×10^-1,2.825388014×10^-1,3.708914854×10^-3,5.146870613×10^-1
6.535215833×10^-1,2.446159869×10^-1,3.099537082×10^-2,5.957842469×10^-1
6.634705833×10^-1,2.583200932×10^-1,8.949622512×10^-2,6.668685675×10^-1
6.734195833×10^-1,2.668923736×10^-1,2.051733434×10^-1,7.859026790×10^-1
6.833685833×10^-1,2.398104221×10^-1,3.798474371×10^-1,8.874122500×10^-1
6.933185833×10^-1,1.918098181×10^-1,5.433511734×10^-1,9.621362686×10^-1
7.032675833×10^-1,1.538845301×10^-1,5.836176872×10^-1,9.872200489×10^-1
7.132165833×10^-1,1.259629130×10^-1,5.477747917×10^-1,9.881499410×10^-1
7.231665833×10^-1,9.228777140×10^-2,5.436490178×10^-1,1.005205870×10^0
7.331155833×10^-1,5.346471816×10^-2,5.365303755×10^-1,1.041063666×10^0
7.430645833×10^-1,2.891277149×10^-2,5.327545404×10^-1,1.064583540×10^0
7.530135833×10^-1,-6.328058895×10^-3,5.636361241×10^-1,1.087504148×10^0
7.629635833×10^-1,-5.770203099×10^-2,5.528583527×10^-1,1.106922269×10^0
7.729125833×10^-1,-1.119632423×10^-1,4.938669205×10^-1,1.102483749×10^0
7.828615833×10^-1,-1.656989008×10^-1,3.828104436×10^-1,1.061067343×10^0
7.928115833×10^-1,-2.130002081×10^-1,2.162627280×10^-1,9.916517735×10^-1
8.027605833×10^-1,-2.498548925×10^-1,1.798096579×10^-3,9.204953313×10^-1
8.127095833×10^-1,-2.540459633×10^-1,-2.459761798×10^-1,8.688271046×10^-1
8.226585833×10^-1,-2.297552675×10^-1,-4.413459599×10^-1,8.567427397×10^-1
8.326085833×10^-1,-1.988898367×10^-1,-4.937182367×10^-1,8.777633905×10^-1
8.425575833×10^-1,-1.573831290×10^-1,-3.976271152×10^-1,9.003754854×10^-1
8.525065833×10^-1,-9.529968351×10^-2,-2.159177363×10^-1,8.866840005×10^-1
8.624565833×10^-1,-2.355119213×10^-2,-1.319259685×10^-2,8.331943750×10^-1
8.724055833×10^-1,5.688672140×10^-2,1.666740030×10^-1,7.412418127×10^-1
8.823545833×10^-1,1.287065744×10^-1,3.000743985×10^-1,6.091615558×10^-1
8.923035833×10^-1,8.845978230×10^-2,1.393945962×10^-1,4.073780179×10^-1
9.022535833×10^-1,-2.183875814×10^-2,-4.862439632×10^-1,1.180716380×10^-1
9.122025833×10^-1,2.022214234×10^-2,-7.126981616×10^-1,-6.656984985×10^-2
9.221515833×10^-1,1.098287180×10^-1,-3.915747106×10^-1,-1.283725053×10^-1
9.321015833×10^-1,2.218260765×10^-1,1.391753703×10^-1,-2.048400044×10^-1
9.420505833×10^-1,3.051561117×10^-1,5.071474910×10^-1,-3.181633651×10^-1
9.519995833×10^-1,3.897252679×10^-1,6.945568323×10^-1,-4.625463188×10^-1
9.619485833×10^-1,4.675612152×10^-1,8.604158759×10^-1,-6.660051942×10^-1
9.718985833×10^-1,5.097415447×10^-1,1.058253050×10^0,-7.799347639×10^-1
9.818475833×10^-1,5.534451008×10^-1,1.151624322×10^0,-8.557999730×10^-1
9.917965833×10^-1,4.414571226×10^-1,7.493001223×10^-1,-9.346774817×10^-1
1.001746583×10^0,4.319933057×10^-1,4.938630462×10^-1,-9.684498310×10^-1
1.011695583×10^0,4.349272847×10^-1,6.068660021×10^-1,-1.024134874×10^0
1.021644583×10^0,4.647267163×10^-1,6.774847507×10^-1,-1.041189432×10^0
1.031593583×10^0,4.869826436×10^-1,6.248635054×10^-1,-1.071731448×10^0
1.041543583×10^0,4.785183072×10^-1,5.910599828×10^-1,-1.096066713×10^0
1.051492583×10^0,4.622314870×10^-1,5.676425695×10^-1,-1.081755519×10^0
1.061441583×10^0,4.290785789×10^-1,6.356703639×10^-1,-1.072806001×10^0
1.071391583×10^0,3.998420835×10^-1,6.903566122×10^-1,-1.063464999×10^0
1.081340583×10^0,3.635980487×10^-1,7.411001921×10^-1,-1.091840744×10^0
1.091289583×10^0,3.352300525×10^-1,9.452082515×10^-1,-1.155155182×10^0
1.101238583×10^0,3.536785841×10^-1,9.891682267×10^-1,-1.249517560×10^0
1.111188583×10^0,3.695625067×10^-1,9.582971334×10^-1,-1.232521176×10^0
1.121137583×10^0,3.720403016×10^-1,9.233290553×10^-1,-1.221713305×10^0
1.131086583×10^0,3.764006793×10^-1,8.649725914×10^-1,-1.228492379×10^0
1.141036583×10^0,4.029372036×10^-1,8.923128843×10^-1,-1.258412719×10^0
1.150985583×10^0,4.684879482×10^-1,8.472071290×10^-1,-1.317906857×10^0
1.160934583×10^0,5.608897805×10^-1,6.436244249×10^-1,-1.357080102×10^0
1.170883583×10^0,6.291126013×10^-1,4.978903830×10^-1,-1.412646413×10^0
1.180833583×10^0,6.832796931×10^-1,4.485673010×10^-1,-1.427696824×10^0
1.190782583×10^0,7.420223355×10^-1,3.946419656×10^-1,-1.373838544×10^0
1.200731583×10^0,8.178348541×10^-1,3.353757262×10^-1,-1.290582538×10^0
1.210680583×10^0,9.036648273×10^-1,3.306359053×10^-1,-1.226121187×10^0
1.220630583×10^0,9.658254385×10^-1,3.263423443×10^-1,-1.156909704×10^0
1.230579583×10^0,1.027445912×10^0,2.343226820×10^-1,-1.102486968×10^0
1.240528583×10^0,1.111252666×10^0,4.317297041×10^-2,-1.058068871×10^0
1.250478583×10^0,1.146336317×10^0,-7.635032292×10^-3,-1.048814416×10^0
1.260427583×10^0,1.171341538×10^0,1.424070448×10^-2,-1.050086379×10^0
1.270376583×10^0,1.200002074×10^0,-2.861205861×10^-2,-1.041393280×10^0
1.280325583×10^0,1.244167686×10^0,-1.493746936×10^-1,-1.073024154×10^0
1.290275583×10^0,1.300370336×10^0,-1.806302816×10^-1,-1.126561403×10^0
1.300224583×10^0,1.351928592×10^0,-1.045493558×10^-1,-1.169022322×10^0
1.310173583×10^0,1.384533525×10^0,-9.055387974×10^-2,-1.195242524×10^0
1.320123583×10^0,1.406239867×10^0,-2.853898332×10^-2,-1.219100475×10^0
1.330072583×10^0,1.402781129×10^0,2.062771097×10^-2,-1.285469174×10^0
1.340021583×10^0,1.400332570×10^0,-2.073091455×10^-2,-1.368276715×10^0
1.349970583×10^0,1.384904027×10^0,-6.575556844×10^-2,-1.474302292×10^0
1.359920583×10^0,1.345301986×10^0,2.499058098×10^-2,-1.552654028×10^0
1.369869583×10^0,1.380001664×10^0,-5.498751067×10^-3,-1.640289783×10^0
1.379818583×10^0,1.359703541×10^0,2.852366492×10^-2,-1.709379077×10^0
1.389768583×10^0,1.333115101×10^0,-3.966763988×10^-2,-1.768862128×10^0
1.399717583×10^0,1.329914570×10^0,-1.576909423×10^-1,-1.814349651×10^0
1.409666583×10^0,1.347051263×10^0,-2.589273453×10^-1,-1.848612666×10^0
1.419615583×10^0,1.370656490×10^0,-1.978256404×10^-1,-1.873987556×10^0
1.429565583×10^0,1.405739188×10^0,-3.458104329×10^-3,-1.900585055×10^0
1.439514583×10^0,1.455876946×10^0,1.367386729×10^-1,-1.931994200×10^0
1.449463583×10^0,1.546191931×10^0,1.404180080×10^-1,-1.961414814×10^0
1.459413583×10^0,1.616852522×10^0,1.084017456×10^-1,-2.009011507×10^0
1.469362583×10^0,1.619717479×10^0,1.137220487×10^-1,-2.054970741×10^0
1.479311583×10^0,1.606348395×10^0,1.346177459×10^-1,-2.100282669×10^0
1.489260583×10^0,1.621851683×10^0,1.677862108×10^-1,-2.108877182×10^0
1.499210583×10^0,1.655908465×10^0,1.270829886×10^-1,-2.157387733×10^0
1.509159583×10^0,1.709689856×10^0,3.434160948×10^-1,-2.174770594×10^0
1.519108583×10^0,1.927771926×10^0,7.596244812×10^-1,-2.084084272×10^0
1.529057583×10^0,2.107008934×10^0,8.743866086×10^-1,-1.996993780×10^0
1.539007583×10^0,2.198558807×10^0,8.092829585×10^-1,-1.952708364×10^0
1.548956583×10^0,2.165923357×10^0,6.184317470×10^-1,-1.923133850×10^0
1.558905583×10^0,2.030639172×10^0,5.633879304×10^-1,-1.879172206×10^0
1.568855583×10^0,1.932729483×10^0,8.501742482×10^-1,-1.793727398×10^0
1.578804583×10^0,1.913061023×10^0,7.446144819×10^-1,-1.715222716×10^0
1.588753583×10^0,1.845149517×10^0,5.630209446×10^-1,-1.593031883×10^0
1.598702583×10^0,1.824091315×10^0,8.065720797×10^-1,-1.443433881×10^0
1.608652583×10^0,1.940169334×10^0,1.155942202×10^0,-1.255137920×10^0
1.618601583×10^0,2.201471806×10^0,1.374071240×10^0,-1.053304672×10^0
1.628550583×10^0,2.497240543×10^0,1.253287315×10^0,-9.211230874×10^-1
1.638500583×10^0,2.631219387×10^0,1.974606514×10^-1,-1.003501892×10^0
1.648449583×10^0,2.428243637×10^0,-1.277178973×10^-1,-1.061717868×10^0
1.658398583×10^0,2.251596689×10^0,2.086164355×10^-1,-1.118030906×10^0
1.668348583×10^0,2.222531319×10^0,1.791163385×10^-1,-1.181850910×10^0
1.678297583×10^0,2.250783205×10^0,1.244139522×10^-1,-1.261672735×10^0
1.688246583×10^0,2.236222744×10^0,3.715258837×10^-1,-1.298281312×10^0
1.698195583×10^0,2.263206959×10^0,6.529474854×10^-1,-1.303625584×10^0
1.708145583×10^0,2.355531931×10^0,7.775389552×10^-1,-1.290921211×10^0
1.718094583×10^0,2.534620523×10^0,5.300391912×10^-1,-1.301620722×10^0
1.728043583×10^0,2.607043028×10^0,7.285229862×10^-2,-1.300485373×10^0
1.737993583×10^0,2.636049271×10^0,2.683703899×10^-1,-1.265326619×10^0
1.747942583×10^0,2.737408400×10^0,6.323492527×10^-1,-1.144819379×10^0
1.757891583×10^0,2.815950632×10^0,8.111757040×10^-1,-9.576188326×10^-1
1.767840583×10^0,2.852903843×10^0,1.096093655×10^0,-7.342997789×10^-1
1.777790583×10^0,2.842134714×10^0,1.241611242×10^0,-5.482020378×10^-1
1.787739583×10^0,2.751280785×10^0,1.158560514×10^0,-4.587557316×10^-1
1.797688583×10^0,2.613593817×10^0,9.665740132×10^-1,-4.896318913×10^-1
1.807638583×10^0,2.421668291×10^0,7.235167623×10^-1,-5.845360160×10^-1
1.817587583×10^0,2.206097841×10^0,4.725100696×10^-1,-7.299702168×10^-1
1.827536583×10^0,2.026760340×10^0,3.379344046×10^-1,-8.249470592×10^-1
1.837485583×10^0,1.894117832×10^0,3.012701273×10^-1,-8.505637646×10^-1
1.847435583×10^0,1.804353833×10^0,3.148349226×10^-1,-8.144862056×10^-1
1.857384583×10^0,1.664672613×10^0,2.787312269×10^-1,-7.193884254×10^-1
1.867333583×10^0,1.498924971×10^0,2.833996713×10^-1,-6.232996583×10^-1
1.877283583×10^0,1.405282617×10^0,3.343464732×10^-1,-5.071426630×10^-1
1.887232583×10^0,1.361600995×10^0,2.865143120×10^-1,-3.565706015×10^-1
1.897181583×10^0,1.356636882×10^0,3.296633959×10^-1,-2.078272104×10^-1
1.907130583×10^0,1.385623336×10^0,6.020556092×10^-1,-1.812482439×10^-2
1.917080583×10^0,1.380568385×10^0,1.222168207×10^0,2.631071210×10^-1
1.927029583×10^0,1.286408067×10^0,1.588262558×10^0,5.651853085×10^-1
1.936978583×10^0,1.091978431×10^0,1.563561440×10^0,7.581030726×10^-1
1.946928583×10^0,8.562231064×10^-1,1.336084247×10^0,8.641769290×10^-1
1.956877583×10^0,5.955134630×10^-1,1.201277733×10^0,9.132943749×10^-1
1.966826583×10^0,3.096703589×10^-1,1.073391438×10^0,9.500818253×10^-1
1.976776583×10^0,6.453569978×10^-2,1.188455462×10^0,1.049109936×10^0
1.986725583×10^0,-4.303433374×10^-2,1.610548973×10^0,1.197677374×10^0
1.996674583×10^0,-1.673455164×10^-2,1.854137063×10^0,1.257196903×10^0
2.006623583×10^0,1.935823709×10^-1,2.011163235×10^0,1.165181875×10^0
2.016573583×10^0,5.455643535×10^-1,1.887491107×10^0,9.867413640×10^-1
2.026522583×10^0,9.111022949×10^-1,1.439886689×10^0,7.055790424×10^-1
2.036471583×10^0,1.184779167×10^0,1.020721078×10^0,4.091292918×10^-1
2.046421583×10^0,1.323231936×10^0,6.378757954×10^-1,1.071013585×10^-1
2.056370583×10^0,1.374163270×10^0,1.685988158×10^-1,-1.265169978×10^-1
2.066319583×10^0,1.365278482×10^0,-1.781588197×10^-1,-2.901171446×10^-1
2.076268583×10^0,1.333876133×10^0,-3.371676207×10^-1,-3.921130300×10^-1
2.086218583×10^0,1.271807313×10^0,-3.609861434×10^-1,-4.813870192×10^-1
2.096167583×10^0,1.167401552×10^0,-4.265659451×10^-1,-5.248543620×10^-1
2.106116583×10^0,9.497849345×10^-1,-4.329206049×10^-1,-4.762735069×10^-1
2.116066583×10^0,6.641681194×10^-1,-4.389076531×10^-1,-3.296307921×10^-1
2.126015583×10^0,4.696464241×10^-1,-4.742540419×10^-1,-1.386763752×10^-1
2.135964583×10^0,4.824239910×10^-1,-3.251969218×10^-1,6.457529217×10^-2
2.145914583×10^0,8.086690903×10^-1,1.025151461×10^-1,2.289617807×10^-1
2.155863583×10^0,9.755459428×10^-1,3.701822758×10^-1,4.954970777×10^-1
2.165812583×10^0,9.461096525×10^-1,7.033385634×10^-1,7.534962296×10^-1
2.175761583×10^0,8.440019488×10^-1,1.038414836×10^0,9.578871727×10^-1
2.185711583×10^0,6.926411986×10^-1,1.320519686×10^0,1.127696037×10^0
2.195660583×10^0,5.359602571×10^-1,1.506822944×10^0,1.231943607×10^0
2.205609583×10^0,4.099160731×10^-1,1.615371108×10^0,1.226490855×10^0
2.215559583×10^0,3.910337090×10^-1,1.474578023×10^0,1.165540695×10^0
2.225508583×10^0,3.825477362×10^-1,1.215697408×10^0,1.081524372×10^0
2.235457583×10^0,4.085929096×10^-1,9.926832914×10^-1,1.009714961×10^0
2.245406583×10^0,4.229992628×10^-1,7.597300410×10^-1,9.627691507×10^-1
2.255356583×10^0,3.611417413×10^-1,4.480898380×10^-1,9.763643146×10^-1
2.265305583×10^0,3.384284079×10^-1,2.679916322×10^-1,1.022397161×10^0
2.275254583×10^0,2.048296034×10^-1,2.274220884×10^-1,1.152897716×10^0
2.285204583×10^0,1.646903455×10^-1,5.757113695×10^-1,1.231902599×10^0
2.295153583×10^0,-1.460190583×10^-2,6.516197324×10^-1,1.221266150×10^0
2.305102333×10^0,-2.584131360×10^-1,4.759964943×10^-1,1.171080589×10^0
2.315052333×10^0,-4.102836251×10^-1,3.595585823×10^-1,1.113763213×10^0
2.325001333×10^0,-5.105934739×10^-1,3.207622468×10^-1,1.027182460×10^0
2.334950333×10^0,-5.767378807×10^-1,2.560700774×10^-1,8.556237817×10^-1
2.344899333×10^0,-6.202830076×10^-1,9.528914094×10^-2,6.059496403×10^-1
2.354849333×10^0,-6.721262336×10^-1,-3.536953777×10^-2,3.718324900×10^-1
2.364798333×10^0,-6.813725233×10^-1,-1.218910664×10^-1,2.453310937×10^-1
2.374747333×10^0,-7.015270591×10^-1,-9.924966842×10^-2,3.086818159×10^-1
2.384697333×10^0,-7.823595405×10^-1,9.262022376×10^-2,5.486911535×10^-1
2.394646333×10^0,-7.955043912×10^-1,9.863869846×10^-2,7.563508749×10^-1
2.404595333×10^0,-7.837778330×10^-1,-1.679616421×10^-1,9.060128927×10^-1
2.414544333×10^0,-9.576614499×10^-1,-5.988470837×10^-2,1.124117970×10^0
2.424494333×10^0,-1.110352755×10^0,2.794972621×10^-2,1.414400339×10^0
2.434443333×10^0,-1.076223254×10^0,-3.033962548×10^-1,1.862243652×10^0
2.444392333×10^0,-7.999143600×10^-1,-1.308224797×10^-1,2.197089434×10^0
2.454342333×10^0,-3.978073895×10^-1,6.782932878×10^-1,2.462880611×10^0
2.464291333×10^0,-2.815273125×10^-3,1.682865500×10^0,2.748381376×10^0
2.474240333×10^0,1.680968255×10^-1,2.440684557×10^0,3.117834330×10^0
2.484189333×10^0,1.493216604×10^-1,2.760378838×10^0,3.537606239×10^0
2.494139333×10^0,2.326109558×10^-1,2.035378218×10^0,3.669792891×10^0
2.504088333×10^0,2.598973513×10^-1,6.738561988×10^-1,3.685753345×10^0
2.514037333×10^0,1.249975860×10^-1,-8.962849975×10^-1,3.675790787×10^0
2.523987333×10^0,-5.822923779×10^-2,-2.372182369×10^0,3.628218889×10^0
2.533936333×10^0,-1.261933744×10^-1,-3.340425491×10^0,3.136279821×10^0
2.543885333×10^0,-2.786866426×10^-1,-3.489566565×10^0,1.612427115×10^0
2.553835333×10^0,-4.388605952×10^-1,-2.621166229×10^0,-5.483614206×10^-1
2.563784333×10^0,-4.844252169×10^-1,-1.297047615×10^0,-2.545738459×10^0
2.573733333×10^0,-3.727799356×10^-1,-1.609535664×10^-1,-3.478569269×10^0
2.583682333×10^0,-1.711073220×10^-1,6.880697012×10^-1,-3.633927584×10^0
2.593632333×10^0,1.801119745×10^-2,1.064216137×10^0,-3.249617100×10^0
2.603581333×10^0,9.879215062×10^-2,7.673307061×10^-1,-2.530248404×10^0
2.613530333×10^0,5.671713501×10^-2,5.304586515×10^-2,-1.530409575×10^0
2.623480333×10^0,-1.928939857×10^-2,-6.032933593×10^-1,-5.582742691×10^-1
2.633429333×10^0,-1.135424245×10^-2,-9.773173332×10^-1,2.012067735×10^-1
2.643378333×10^0,7.797826082×10^-2,-9.727341533×10^-1,5.909006596×10^-1
2.653327333×10^0,1.767519712×10^-1,-7.493252754×10^-1,5.779462457×10^-1
2.663277333×10^0,2.152362764×10^-1,-4.425005913×10^-1,3.233857453×10^-1
2.673226333×10^0,1.730427444×10^-1,-1.025432721×10^-1,4.540915601×10^-3
2.683175333×10^0,8.718152344×10^-2,2.055295706×10^-1,-2.343948185×10^-1
2.693125333×10^0,1.501777791×10^-3,4.494833946×10^-1,-3.170247078×10^-1
2.703074333×10^0,-7.515162230×10^-2,5.985876322×10^-1,-3.176962435×10^-1
2.713023333×10^0,-1.574720591×10^-1,6.003618836×10^-1,-3.063602448×10^-1
2.722972333×10^0,-2.436792105×10^-1,4.546469748×10^-1,-3.069864810×10^-1
2.732922333×10^0,-3.266113997×10^-1,2.051915824×10^-1,-3.157932758×10^-1
2.742871333×10^0,-3.814744353×10^-1,-5.255220085×10^-2,-3.250517249×10^-1
2.752820333×10^0,-3.716835976×10^-1,-2.111540884×10^-1,-3.338268399×10^-1
2.762770333×10^0,-2.798079252×10^-1,-2.028952539×10^-1,-3.359977603×10^-1
2.772719333×10^0,-9.867198020×10^-2,-1.951025613×10^-2,-3.383610547×10^-1
2.782668333×10^0,1.328550130×10^-1,2.440380752×10^-1,-3.509957194×10^-1
2.792618333×10^0,3.677655160×10^-1,4.542629719×10^-1,-3.334175050×10^-1
2.802567333×10^0,5.685128570×10^-1,5.464118719×10^-1,-2.735656202×10^-1
2.812516333×10^0,7.016397715×10^-1,5.197296739×10^-1,-1.745612621×10^-1
2.822465333×10^0,7.639362216×10^-1,4.382414222×10^-1,-6.471447647×10^-2
2.832415333×10^0,7.897129655×10^-1,3.822015822×10^-1,3.316238988×10^-3
2.842364333×10^0,7.706908584×10^-1,2.930988669×10^-1,1.257798821×10^-2
2.852313333×10^0,7.286906838×10^-1,1.648117304×10^-1,-4.725578427×10^-2
2.862263333×10^0,6.791484952×10^-1,-4.664623179×10^-3,-1.286985725×10^-1
2.872212333×10^0,6.854338050×10^-1,-1.742397994×10^-1,-2.070748657×10^-1
2.882161333×10^0,7.399997711×10^-1,-2.887465656×10^-1,-2.664590478×10^-1
2.892110333×10^0,7.928986549×10^-1,-3.150447309×10^-1,-3.242374063×10^-1
2.902060333×10^0,8.140864372×10^-1,-3.260384798×10^-1,-3.328216076×10^-1
2.912009333×10^0,7.967788577×10^-1,-3.784550726×10^-1,-2.991637886×10^-1
2.921958333×10^0,7.419588566×10^-1,-3.880102038×10^-1,-2.694795430×10^-1
2.931908333×10^0,6.500755548×10^-1,-3.072618246×10^-1,-2.540145814×10^-1
2.941857333×10^0,5.742385387×10^-1,-1.891708821×10^-1,-2.497034669×10^-1
2.951806333×10^0,5.188202858×10^-1,-9.153139591×10^-2,-2.503450215×10^-1
2.961755333×10^0,4.688935876×10^-1,-4.927603155×10^-2,-2.514239848×10^-1
2.971705333×10^0,3.723936677×10^-1,6.016204506×10^-2,-2.498924136×10^-1
2.981654333×10^0,2.680862844×10^-1,1.612719595×10^-1,-2.376264036×10^-1
2.991603333×10^0,2.015461475×10^-1,2.362681776×10^-1,-2.406440228×10^-1
3.001553333×10^0,1.947961599×10^-1,2.891516089×10^-1,-2.497165352×10^-1
3.011502333×10^0,2.399740219×10^-1,3.236438036×10^-1,-2.535043657×10^-1
3.021451333×10^0,2.953331172×10^-1,3.328888416×10^-1,-2.530982196×10^-1
3.031400333×10^0,3.346648216×10^-1,3.450821340×10^-1,-2.208233625×10^-1
3.041350333×10^0,3.344132602×10^-1,3.870496452×10^-1,-1.402697712×10^-1
3.051299333×10^0,2.811399400×10^-1,4.492677450×10^-1,-3.140028194×10^-2
3.061248333×10^0,2.121099234×10^-1,5.119503736×10^-1,7.270295918×10^-2
3.071198333×10^0,1.438746750×10^-1,5.644146800×10^-1,1.550460458×10^-1
3.081147333×10^0,1.060529798×10^-1,6.259993911×10^-1,2.011584938×10^-1
3.091096333×10^0,1.103135049×10^-1,6.338932514×10^-1,2.509310842×10^-1
3.101045333×10^0,1.000687703×10^-1,5.758275986×10^-1,2.952280343×10^-1
3.110995333×10^0,4.291626811×10^-2,5.065007210×10^-1,3.154180050×10^-1
3.120944333×10^0,-2.822762728×10^-2,3.859539330×10^-1,3.179410398×10^-1
3.130893333×10^0,-9.026676416×10^-2,2.345129997×10^-1,3.031181693×10^-1
3.140843333×10^0,-1.315357983×10^-1,9.929639101×10^-2,2.566991448×10^-1
3.150792333×10^0,-1.413740516×10^-1,1.368109416×10^-2,1.813087910×10^-1
3.160741333×10^0,-1.257088631×10^-1,-8.689351380×10^-3,8.051400632×10^-2
