"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.051439167×10^-1,-4.833953083×10^-2,-2.873483598×10^-1,-1.726828367×10^-1
3.150939167×10^-1,9.818438441×10^-2,-2.990237772×10^-1,-1.250426024×10^-1
3.250439167×10^-1,1.757023484×10^-1,-2.153552473×10^-1,-7.173623145×10^-2
3.349939167×10^-1,1.965209991×10^-1,-5.669539422×10^-2,-4.068033025×10^-2
3.449439167×10^-1,1.214321032×10^-1,4.077407531×10^-3,-2.043178119×10^-2
3.548949167×10^-1,2.725223312×10^-3,4.872947559×10^-2,1.689300872×10^-2
3.648449167×10^-1,-1.100841537×10^-1,4.783331975×10^-2,4.141806066×10^-2
3.747949167×10^-1,-1.613941491×10^-1,9.286161512×10^-3,3.458268568×10^-2
3.847449167×10^-1,-1.424050182×10^-1,-7.140521705×10^-2,-4.656863399×10^-3
3.946949167×10^-1,-8.095674217×10^-2,-1.426713616×10^-1,-6.596126407×10^-2
4.046459167×10^-1,-1.172094699×10^-2,-1.522619426×10^-1,-1.288270503×10^-1
4.145959167×10^-1,3.546122089×10^-2,-9.303473681×10^-2,-1.699739695×10^-1
4.245459167×10^-1,1.809821092×10^-2,-6.199175958×10^-3,-1.893069148×10^-1
4.344959167×10^-1,-6.191367283×10^-2,7.456393540×10^-2,-1.815279871×10^-1
4.444459167×10^-1,-1.722204685×10^-1,1.514885426×10^-1,-1.749326587×10^-1
4.543959167×10^-1,-2.785677910×10^-1,1.981772333×10^-1,-1.898787320×10^-1
4.643469167×10^-1,-3.712258339×10^-1,2.172531933×10^-1,-2.253301889×10^-1
4.742969167×10^-1,-4.434908032×10^-1,2.226783633×10^-1,-2.606434524×10^-1
4.842469167×10^-1,-4.926106930×10^-1,2.083148658×10^-1,-2.768370509×10^-1
4.941969167×10^-1,-5.160300136×10^-1,1.660625190×10^-1,-2.792519033×10^-1
5.041469167×10^-1,-5.055422187×10^-1,1.300438046×10^-1,-2.704059482×10^-1
5.140969167×10^-1,-4.590269327×10^-1,9.126072377×10^-2,-2.484447211×10^-1
5.240479167×10^-1,-3.707793653×10^-1,2.502151579×10^-2,-2.156651914×10^-1
5.339979167×10^-1,-2.432057709×10^-1,-5.659063533×10^-2,-1.735646278×10^-1
5.439479167×10^-1,-1.106101796×10^-1,-1.327921897×10^-1,-1.249558106×10^-1
5.538979167×10^-1,-2.478922950×10^-3,-1.855716258×10^-1,-7.439088821×10^-2
5.638479167×10^-1,6.222363934×10^-2,-1.827414781×10^-1,-4.314934835×10^-2
5.737989167×10^-1,8.344022930×10^-2,-1.294336319×10^-1,-4.083923250×10^-2
5.837489167×10^-1,5.230121687×10^-2,-6.282370538×10^-2,-5.877642334×10^-2
5.936989167×10^-1,-1.204368565×10^-2,-2.356560528×10^-2,-8.127298951×10^-2
6.036489167×10^-1,-8.647824079×10^-2,-1.294971257×10^-2,-9.200632572×10^-2
6.135989167×10^-1,-1.442402005×10^-1,-2.256487869×10^-2,-9.183359891×10^-2
6.235496250×10^-1,-1.702803224×10^-1,-1.573227160×10^-2,-7.587487251×10^-2
6.335006250×10^-1,-1.722409278×10^-1,-2.007727511×10^-2,-4.650723189×10^-2
6.434506250×10^-1,-1.472607404×10^-1,-3.345672786×10^-2,1.974283252×10^-3
6.534006250×10^-1,-1.106736809×10^-1,-3.202721849×10^-2,4.787148535×10^-2
6.633506250×10^-1,-9.074684232×10^-2,1.939815097×10^-2,9.269835055×10^-2
6.733006250×10^-1,-8.502542973×10^-2,8.609865606×10^-2,1.019773409×10^-1
6.832516250×10^-1,-7.130988687×10^-2,1.135047153×10^-1,7.265140861×10^-2
6.932016250×10^-1,-6.295860559×10^-2,1.512392163×10^-1,4.069362953×10^-2
7.031516250×10^-1,-4.912800714×10^-2,1.697548479×10^-1,2.503634430×10^-3
7.131016250×10^-1,-2.173530683×10^-2,2.069614679×10^-1,-3.932335600×10^-2
7.230516250×10^-1,8.682253771×10^-3,2.489571124×10^-1,-5.643310025×10^-2
7.330016250×10^-1,3.058909811×10^-2,2.601495087×10^-1,-4.111787304×10^-2
7.429526250×10^-1,3.904676437×10^-2,2.493261546×10^-1,-5.272522569×10^-3
7.529026250×10^-1,5.590550974×10^-2,1.852408350×10^-1,4.396116361×10^-2
7.628526250×10^-1,8.302474767×10^-2,1.117485091×10^-1,7.641097903×10^-2
7.728026250×10^-1,1.258357316×10^-1,6.417638063×10^-2,9.159701318×10^-2
7.827526250×10^-1,1.687256843×10^-1,3.419344127×10^-2,8.478038758×10^-2
7.927036250×10^-1,1.977159381×10^-1,3.307194263×10^-2,8.216305077×10^-2
8.026536250×10^-1,2.125971615×10^-1,7.268539071×10^-2,8.403898776×10^-2
8.126036250×10^-1,2.131674439×10^-1,1.287291050×10^-1,6.563596427×10^-2
8.225536250×10^-1,1.971360147×10^-1,1.662959158×10^-1,3.584824130×10^-2
8.325036250×10^-1,1.545434445×10^-1,1.860680431×10^-1,1.352356467×10^-2
8.424536250×10^-1,9.164275974×10^-2,2.097368836×10^-1,1.877846662×10^-4
8.524046250×10^-1,2.892583236×10^-2,2.080256194×10^-1,-5.504412577×10^-3
8.623546250×10^-1,-2.149046957×10^-2,1.742815077×10^-1,-1.807693020×10^-2
8.723046250×10^-1,-5.035626888×10^-2,1.353483051×10^-1,-2.723852731×10^-2
8.822546250×10^-1,-5.580563098×10^-2,1.011842042×10^-1,-2.164828591×10^-2
8.922046250×10^-1,-5.240000784×10^-2,9.135258198×10^-2,-1.355061401×10^-2
9.021556250×10^-1,-3.863466159×10^-2,9.059651196×10^-2,-7.008619141×10^-4
9.121056250×10^-1,-2.102567628×10^-2,8.902093768×10^-2,1.449010335×10^-2
9.220556250×10^-1,-8.645972237×10^-3,7.711181790×10^-2,2.771749161×10^-2
9.320056250×10^-1,3.254504642×10^-3,6.843993813×10^-2,3.173209354×10^-2
9.419556250×10^-1,1.164452732×10^-2,6.195647642×10^-2,3.163648397×10^-2
9.519056250×10^-1,1.875785924×10^-2,5.810610950×10^-2,3.267319128×10^-2
9.618566250×10^-1,2.315420471×10^-2,5.396196619×10^-2,3.564288095×10^-2
9.718066250×10^-1,2.500116080×10^-2,6.028465554×10^-2,4.741120338×10^-2
9.817566250×10^-1,3.105186298×10^-2,5.285150558×10^-2,6.158401445×10^-2
9.917066250×10^-1,4.161711782×10^-2,2.497525513×10^-2,6.867615879×10^-2
1.001656625×10^0,5.489856750×10^-2,-1.686726697×10^-2,7.325439155×10^-2
1.011607625×10^0,6.980803609×10^-2,-4.765389860×10^-2,7.312137634×10^-2
1.021557625×10^0,7.687633485×10^-2,-5.755846202×10^-2,6.386423111×10^-2
1.031507625×10^0,7.172715664×10^-2,-3.711738810×10^-2,5.608683825×10^-2
1.041457625×10^0,5.380301550×10^-2,-5.663326010×10^-3,4.801213369×10^-2
1.051407625×10^0,3.444606066×10^-2,1.659842581×10^-2,3.426983207×10^-2
1.061357625×10^0,1.856083795×10^-2,2.684813365×10^-2,2.346459031×10^-2
1.071308625×10^0,1.026709285×10^-2,2.470872737×10^-2,2.342719212×10^-2
1.081258625×10^0,1.272732113×10^-2,3.310753778×10^-2,3.432272002×10^-2
1.091208625×10^0,1.913450286×10^-2,3.694837168×10^-2,5.168313906×10^-2
1.101158625×10^0,3.682348505×10^-2,3.818274662×10^-2,6.462024152×10^-2
1.111108625×10^0,6.862233579×10^-2,3.315768391×10^-2,6.286735833×10^-2
1.121059625×10^0,9.661402553×10^-2,3.364317864×10^-2,5.183786899×10^-2
1.131009625×10^0,1.157670468×10^-1,4.174855351×10^-2,3.624210879×10^-2
1.140959625×10^0,1.131741926×10^-1,5.125311017×10^-2,2.747764438×10^-2
1.150909625×10^0,9.627600759×10^-2,7.138116658×10^-2,2.046729624×10^-2
1.160859625×10^0,7.004652917×10^-2,1.125051677×10^-1,1.243600063×10^-2
1.170809625×10^0,3.910728917×10^-2,1.441968232×10^-1,1.062107738×10^-3
1.180760625×10^0,1.407996938×10^-2,1.598636657×10^-1,-5.439733155×10^-3
1.190710625×10^0,6.265067030×10^-3,1.583310366×10^-1,-1.542392303×10^-3
1.200660625×10^0,1.623434387×10^-2,1.500507295×10^-1,2.341561951×10^-3
1.210610625×10^0,3.785872832×10^-2,1.165598556×10^-1,8.819062263×10^-3
1.220560625×10^0,5.987188593×10^-2,7.501666993×10^-2,2.089170180×10^-2
1.230511625×10^0,7.944355905×10^-2,4.314986244×10^-2,3.625412285×10^-2
1.240461625×10^0,9.246321768×10^-2,2.879942209×10^-2,4.457756132×10^-2
1.250411625×10^0,9.622250497×10^-2,4.155103490×10^-2,4.557313770×10^-2
1.260361625×10^0,8.085472882×10^-2,8.243774623×10^-2,3.946650773×10^-2
1.270311625×10^0,5.120222270×10^-2,1.206764653×10^-1,3.077897802×10^-2
1.280261625×10^0,1.154349186×10^-2,1.539683789×10^-1,1.747728698×10^-2
1.290212625×10^0,-2.005474083×10^-2,1.705577970×10^-1,8.329867385×10^-3
1.300162625×10^0,-4.233261570×10^-2,1.635097414×10^-1,2.590488642×10^-3
1.310112625×10^0,-5.052898824×10^-2,1.551185250×10^-1,-1.003265614×10^-3
1.320062625×10^0,-4.458428174×10^-2,1.534306109×10^-1,4.674327560×10^-3
1.330012625×10^0,-2.745946497×10^-2,1.549766958×10^-1,8.305064403×10^-3
1.339963625×10^0,-2.414033748×10^-3,1.561487615×10^-1,8.988964371×10^-3
1.349913625×10^0,2.409743890×10^-2,1.704235226×10^-1,1.132834889×10^-2
1.359863625×10^0,4.695108905×10^-2,1.930297762×10^-1,1.411934197×10^-2
1.369813625×10^0,6.334951520×10^-2,2.107574642×10^-1,1.770739630×10^-2
1.379763625×10^0,6.962818652×10^-2,2.153506279×10^-1,2.458767220×10^-2
1.389713625×10^0,7.033230364×10^-2,2.203201354×10^-1,3.175407648×10^-2
1.399664625×10^0,6.939806789×10^-2,2.199614048×10^-1,3.192798048×10^-2
1.409614625×10^0,6.535508484×10^-2,2.109523416×10^-1,3.277228773×10^-2
1.419564625×10^0,5.507315323×10^-2,2.065999359×10^-1,3.351291642×10^-2
1.429514625×10^0,3.844093904×10^-2,2.073195577×10^-1,4.546112195×10^-2
1.439464625×10^0,2.203533612×10^-2,2.115321457×10^-1,5.710925907×10^-2
1.449415625×10^0,1.577573270×10^-2,2.198684961×10^-1,6.051042676×10^-2
1.459365625×10^0,1.753714681×10^-2,2.234624326×10^-1,6.127422303×10^-2
1.469315625×10^0,1.796986349×10^-2,2.235870957×10^-1,6.661742926×10^-2
1.479265625×10^0,1.707797125×10^-2,2.260252237×10^-1,7.439252734×10^-2
1.489215625×10^0,7.568559144×10^-3,2.258769721×10^-1,8.685447276×10^-2
1.499165625×10^0,1.104002120×10^-3,2.381576002×10^-1,9.931433201×10^-2
1.509116625×10^0,3.900247626×10^-3,2.544236481×10^-1,1.059599519×10^-1
1.519066625×10^0,1.134378277×10^-2,2.600874007×10^-1,1.089429557×10^-1
1.529016625×10^0,2.117980085×10^-2,2.538478374×10^-1,1.068561375×10^-1
1.538966625×10^0,2.798471041×10^-2,2.468575686×10^-1,1.095435321×10^-1
1.548916625×10^0,3.127286583×10^-2,2.431336939×10^-1,1.110256836×10^-1
1.558866625×10^0,2.981105633×10^-2,2.389261723×10^-1,1.132579446×10^-1
1.568817625×10^0,2.872944809×10^-2,2.464287728×10^-1,1.126676127×10^-1
1.578767625×10^0,3.416363150×10^-2,2.585821152×10^-1,1.081903055×10^-1
1.588717625×10^0,4.178778827×10^-2,2.646164894×10^-1,1.044920310×10^-1
1.598667625×10^0,5.152031034×10^-2,2.789115310×10^-1,1.028025225×10^-1
1.608617625×10^0,6.053133681×10^-2,2.968351543×10^-1,1.014868245×10^-1
1.618568625×10^0,6.734636426×10^-2,3.067767322×10^-1,1.010338217×10^-1
1.628518625×10^0,7.037983835×10^-2,3.134379387×10^-1,9.703945369×10^-2
1.638468625×10^0,6.946823746×10^-2,3.148222566×10^-1,9.133443236×10^-2
1.648418625×10^0,5.958722159×10^-2,3.186447918×10^-1,8.153767884×10^-2
1.658368625×10^0,4.565409571×10^-2,3.211596310×10^-1,7.405951619×10^-2
1.668318625×10^0,3.114496171×10^-2,3.234495521×10^-1,7.087823004×10^-2
1.678269625×10^0,2.290434390×10^-2,3.275676072×10^-1,7.568363100×10^-2
1.688219625×10^0,2.545303851×10^-2,3.322703242×10^-1,8.628921956×10^-2
1.698169625×10^0,4.275240004×10^-2,3.272510469×10^-1,8.835396916×10^-2
1.708119625×10^0,6.438028067×10^-2,3.193920553×10^-1,8.902651817×10^-2
1.718069625×10^0,8.055525273×10^-2,3.108797967×10^-1,8.838602155×10^-2
1.728020625×10^0,8.064871281×10^-2,3.120604455×10^-1,8.784118295×10^-2
1.737970625×10^0,6.517281383×10^-2,3.210179806×10^-1,8.114945889×10^-2
1.747920625×10^0,3.938288614×10^-2,3.298774660×10^-1,7.184430212×10^-2
1.757870625×10^0,2.079774626×10^-2,3.510416150×10^-1,5.609410256×10^-2
1.767820625×10^0,2.324987901×10^-3,3.768374324×10^-1,4.142117128×10^-2
1.777770625×10^0,-1.807881892×10^-2,3.819307387×10^-1,4.054472595×10^-2
1.787721625×10^0,-3.469786420×10^-2,3.722800016×10^-1,5.928146467×10^-2
1.797671625×10^0,-3.859566897×10^-2,3.586137295×10^-1,8.662573248×10^-2
1.807621625×10^0,-2.670101635×10^-2,3.301749527×10^-1,1.078394204×10^-1
1.817571625×10^0,-4.980807658×10^-3,3.091919124×10^-1,1.240641996×10^-1
1.827521625×10^0,2.456750721×10^-2,2.999854386×10^-1,1.378257871×10^-1
1.837472625×10^0,5.636671185×10^-2,3.007156849×10^-1,1.466757357×10^-1
1.847422625×10^0,9.299390018×10^-2,3.095556200×10^-1,1.408006847×10^-1
1.857372625×10^0,1.278456151×10^-1,3.238948882×10^-1,1.297341883×10^-1
1.867322625×10^0,1.475965530×10^-1,3.374368548×10^-1,1.166907996×10^-1
1.877272625×10^0,1.471294314×10^-1,3.538086414×10^-1,1.121618301×10^-1
1.887222625×10^0,1.263957024×10^-1,3.710886240×10^-1,1.129677221×10^-1
1.897173625×10^0,9.603621066×10^-2,3.793694675×10^-1,1.200472042×10^-1
1.907123625×10^0,7.137063146×10^-2,3.765412867×10^-1,1.299568862×10^-1
1.917073625×10^0,6.564110518×10^-2,3.620816767×10^-1,1.334640086×10^-1
1.927023625×10^0,8.687273413×10^-2,3.336250484×10^-1,1.355396509×10^-1
1.936973625×10^0,1.295666695×10^-1,3.170047998×10^-1,1.365143806×10^-1
1.946924625×10^0,1.838830709×10^-1,2.977313995×10^-1,1.372344047×10^-1
1.956874625×10^0,2.272073776×10^-1,2.918284833×10^-1,1.306686550×10^-1
1.966824625×10^0,2.471532673×10^-1,2.988851666×10^-1,1.169226542×10^-1
1.976774625×10^0,2.406777889×10^-1,3.154050112×10^-1,1.022672802×10^-1
1.986724625×10^0,2.341493368×10^-1,3.894141912×10^-1,7.169575244×10^-2
1.996674625×10^0,2.146238387×10^-1,4.044860899×10^-1,5.448693037×10^-2
2.006625625×10^0,1.960681081×10^-1,4.157159626×10^-1,6.892520934×10^-2
2.016575625×10^0,1.793833971×10^-1,4.173561931×10^-1,8.630553633×10^-2
2.026525625×10^0,1.668048799×10^-1,4.121442139×10^-1,8.473517746×10^-2
2.036475625×10^0,1.462468803×10^-1,3.988270760×10^-1,8.809475601×10^-2
2.046425625×10^0,1.201250851×10^-1,3.801550567×10^-1,1.032515988×10^-1
2.056376625×10^0,1.059714481×10^-1,3.593208790×10^-1,9.420670569×10^-2
2.066326625×10^0,1.011570618×10^-1,3.021481633×10^-1,9.985670447×10^-2
2.076276625×10^0,1.003719568×10^-1,2.593770027×10^-1,1.312862635×10^-1
2.086226625×10^0,1.221482381×10^-1,2.874549031×10^-1,1.259914637×10^-1
2.096176625×10^0,1.386944503×10^-1,2.930091918×10^-1,1.156674474×10^-1
2.106126625×10^0,1.374029666×10^-1,3.170180321×10^-1,1.024457365×10^-1
2.116077625×10^0,1.289634109×10^-1,3.515022397×10^-1,8.425208926×10^-2
2.126027625×10^0,1.086260378×10^-1,3.467966020×10^-1,7.238806784×10^-2
2.135977625×10^0,8.065858483×10^-2,3.115035892×10^-1,8.300050348×10^-2
2.145927625×10^0,5.839743093×10^-2,2.608551383×10^-1,9.499511123×10^-2
2.155877625×10^0,4.334444553×10^-2,2.059652805×10^-1,9.990385175×10^-2
2.165828625×10^0,3.584776819×10^-2,1.853095293×10^-1,1.105249375×10^-1
2.175778625×10^0,2.661219053×10^-2,2.064680755×10^-1,1.110722125×10^-1
2.185728625×10^0,1.299155410×10^-2,2.311572284×10^-1,1.242553741×10^-1
2.195678625×10^0,4.491276573×10^-3,2.622632086×10^-1,1.187953576×10^-1
2.205628625×10^0,3.387048841×10^-3,2.567001283×10^-1,1.229276881×10^-1
2.215578625×10^0,1.581575535×10^-2,2.524236143×10^-1,1.213444397×10^-1
2.225529625×10^0,3.621960431×10^-2,2.412781566×10^-1,1.125372797×10^-1
2.235479625×10^0,5.574004352×10^-2,2.137077749×10^-1,1.028886437×10^-1
2.245429625×10^0,6.927434355×10^-2,1.921877265×10^-1,9.029637277×10^-2
2.255379625×10^0,7.572318614×10^-2,1.738601178×10^-1,9.844644368×10^-2
2.265329625×10^0,7.757471502×10^-2,1.610578001×10^-1,1.107409000×10^-1
2.275280625×10^0,7.873638719×10^-2,1.553663611×10^-1,1.277427822×10^-1
2.285230625×10^0,8.092945814×10^-2,1.545068324×10^-1,1.427785456×10^-1
2.295180625×10^0,8.388769627×10^-2,1.575287282×10^-1,1.531393081×10^-1
2.305130625×10^0,9.904050827×10^-2,1.658921391×10^-1,1.562255472×10^-1
2.315080625×10^0,1.222784519×10^-1,1.679795235×10^-1,1.504941583×10^-1
2.325030625×10^0,1.574220508×10^-1,1.656824499×10^-1,1.390681565×10^-1
2.334981625×10^0,1.882627904×10^-1,1.665325314×10^-1,1.176600605×10^-1
2.344931625×10^0,2.075056881×10^-1,1.723548621×10^-1,8.618158847×10^-2
2.354881625×10^0,2.075213939×10^-1,1.820823252×10^-1,5.379355326×10^-2
2.364831625×10^0,1.930854917×10^-1,1.880054027×10^-1,3.038272820×10^-2
2.374781625×10^0,1.760540456×10^-1,1.934313327×10^-1,1.471934468×10^-2
2.384732625×10^0,1.557229608×10^-1,1.828182936×10^-1,1.420398057×10^-2
2.394682625×10^0,1.432737410×10^-1,1.523445398×10^-1,3.354119137×10^-2
2.404632625×10^0,1.491360515×10^-1,1.157038212×10^-1,6.329860538×10^-2
2.414582625×10^0,1.613945812×10^-1,8.244813234×10^-2,9.004925936×10^-2
2.424532625×10^0,1.837923676×10^-1,6.292025000×10^-2,1.037422046×10^-1
2.434482625×10^0,2.026281059×10^-1,5.892417580×10^-2,1.042846888×10^-1
2.444433625×10^0,2.082339227×10^-1,5.998232961×10^-2,9.391931444×10^-2
2.454383625×10^0,1.984619796×10^-1,5.916420743×10^-2,7.719865441×10^-2
2.464333625×10^0,1.719071120×10^-1,6.725956500×10^-2,6.673680991×10^-2
2.474283625×10^0,1.311959028×10^-1,8.100414276×10^-2,5.377121270×10^-2
2.484233625×10^0,8.991568536×10^-2,9.420663118×10^-2,4.914072156×10^-2
2.494184625×10^0,5.504212156×10^-2,8.980895579×10^-2,4.640645534×10^-2
2.504134625×10^0,3.277065605×10^-2,6.566600502×10^-2,4.246440157×10^-2
2.514084625×10^0,2.367569692×10^-2,3.790281340×10^-2,2.299749479×10^-2
2.524034625×10^0,2.246570960×10^-2,1.557179913×10^-2,2.238208801×10^-2
2.533984625×10^0,2.090829425×10^-2,1.559177320×10^-2,3.072443604×10^-2
2.543934625×10^0,2.287360467×10^-2,3.830449656×10^-2,5.221111700×10^-2
2.553885625×10^0,2.502623759×10^-2,6.122339517×10^-2,7.004763931×10^-2
2.563835625×10^0,2.704966441×10^-2,8.517561853×10^-2,8.211298287×10^-2
2.573785625×10^0,2.966089360×10^-2,1.105632707×10^-1,8.474126458×10^-2
2.583735625×10^0,3.370077908×10^-2,1.494932771×10^-1,8.215894550×10^-2
2.593685625×10^0,4.794443026×10^-2,2.069347352×10^-1,8.055812120×10^-2
2.603635625×10^0,6.590589136×10^-2,2.750689089×10^-1,8.348505199×10^-2
2.613586625×10^0,8.389794081×10^-2,3.226180673×10^-1,9.124124050×10^-2
2.623536375×10^0,1.019890979×10^-1,3.118744791×10^-1,1.046986505×10^-1
2.633486375×10^0,1.285275072×10^-1,2.620027959×10^-1,1.232097521×10^-1
2.643436375×10^0,1.593008488×10^-1,1.972071677×10^-1,1.433531195×10^-1
2.653386375×10^0,1.949216872×10^-1,1.465594321×10^-1,1.623363942×10^-1
2.663337375×10^0,2.280398458×10^-1,1.241740957×10^-1,1.744916439×10^-1
2.673287375×10^0,2.553710639×10^-1,1.247626543×10^-1,1.843741089×10^-1
2.683237375×10^0,2.741855979×10^-1,1.367362440×10^-1,1.781205088×10^-1
2.693187375×10^0,2.729437649×10^-1,1.277747005×10^-1,1.469599307×10^-1
2.703137375×10^0,2.529697120×10^-1,9.607232362×10^-2,1.033333316×10^-1
2.713088375×10^0,2.236048877×10^-1,6.971395016×10^-2,6.115765497×10^-2
2.723038375×10^0,1.859927028×10^-1,7.760211825×10^-2,2.656690590×10^-2
2.732988375×10^0,1.485015303×10^-1,1.110692695×10^-1,4.118589219×10^-3
2.742938375×10^0,1.125631332×10^-1,1.497298032×10^-1,-1.556587126×10^-2
2.752888375×10^0,8.660290390×10^-2,1.847053617×10^-1,-4.030823335×10^-2
2.762838375×10^0,6.733854860×10^-2,2.068600506×10^-1,-7.255240530×10^-2
2.772789375×10^0,5.223096907×10^-2,1.835155785×10^-1,-7.422007620×10^-2
2.782739375×10^0,4.667210206×10^-2,1.518246830×10^-1,-6.437870860×10^-2
2.792689375×10^0,5.593430996×10^-2,1.248127744×10^-1,-5.370369926×10^-2
2.802639375×10^0,7.474122196×10^-2,1.103572324×10^-1,-3.886781633×10^-2
2.812589375×10^0,1.017052010×10^-1,1.320470721×10^-1,-3.081175312×10^-2
2.822539375×10^0,1.272158176×10^-1,1.584117711×10^-1,-3.172615543×10^-2
2.832490375×10^0,1.359595060×10^-1,1.579941809×10^-1,-4.452051595×10^-2
2.842440375×10^0,1.282835752×10^-1,1.535043120×10^-1,-5.259389430×10^-2
2.852390375×10^0,1.062682942×10^-1,1.492539048×10^-1,-5.226979032×10^-2
2.862340375×10^0,8.828292787×10^-2,1.313039660×10^-1,-4.885727912×10^-2
2.872290375×10^0,8.782593161×10^-2,1.060598642×10^-1,-4.721996561×10^-2
2.882241375×10^0,9.577852488×10^-2,8.680129796×10^-2,-3.747528791×10^-2
2.892191375×10^0,1.154741943×10^-1,9.024369717×10^-2,-1.524028648×10^-2
2.902141375×10^0,1.493407041×10^-1,9.114732593×10^-2,2.469761297×10^-2
2.912091375×10^0,1.923648715×10^-1,9.620840102×10^-2,7.140706480×10^-2
2.922041375×10^0,2.322929353×10^-1,1.074269116×10^-1,1.010022312×10^-1
2.931991375×10^0,2.483757734×10^-1,1.100171059×10^-1,1.009753346×10^-1
2.941942375×10^0,2.198824584×10^-1,1.190398112×10^-1,5.735843629×10^-2
2.951892375×10^0,1.503736973×10^-1,1.330088973×10^-1,5.364746787×10^-3
2.961842375×10^0,5.441619456×10^-2,1.467429698×10^-1,-4.096042365×10^-2
2.971792375×10^0,-5.077919737×10^-2,1.518924534×10^-1,-7.200649381×10^-2
2.981742375×10^0,-1.399393529×10^-1,1.672571450×10^-1,-8.984832466×10^-2
2.991693375×10^0,-1.974820197×10^-1,1.864758432×10^-1,-1.016309485×10^-1
3.001643375×10^0,-2.302639335×10^-1,2.123888433×10^-1,-1.043220460×10^-1
3.011593375×10^0,-2.421272546×10^-1,2.458538562×10^-1,-9.343797714×10^-2
3.021543375×10^0,-2.356059402×10^-1,2.553777695×10^-1,-7.020246983×10^-2
3.031493375×10^0,-2.074342370×10^-1,2.181124389×10^-1,-4.316659272×10^-2
3.041443375×10^0,-1.631730199×10^-1,1.497618854×10^-1,-2.220138907×10^-2
3.051394375×10^0,-1.068722010×10^-1,8.768518269×10^-2,-6.918888539×10^-5
3.061344375×10^0,-4.896147922×10^-2,6.179919466×10^-2,4.687440582×10^-3
3.071294375×10^0,5.581364967×10^-4,6.759023666×10^-2,8.180442266×10^-3
3.081244375×10^0,3.785822913×10^-2,8.591394126×10^-2,7.403180003×10^-3
3.091194375×10^0,5.857229605×10^-2,1.020034328×10^-1,3.115757369×10^-3
3.101145375×10^0,6.747141480×10^-2,9.021648765×10^-2,-1.566790510×10^-3
3.111095375×10^0,7.488512248×10^-2,8.873629570×10^-2,6.417690311×10^-4
3.121045375×10^0,8.519354463×10^-2,1.052428335×10^-1,-9.764989372×10^-4
3.130995375×10^0,9.464110434×10^-2,1.452158093×10^-1,-1.354502141×10^-2
3.140945375×10^0,1.026791930×10^-1,1.958805025×10^-1,-2.988362871×10^-2
