"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.282779167×10^-1,7.574249268×10^-1,9.147328033×10^0,3.520978088×10^0
4.382279167×10^-1,4.993615723×10^-1,9.004524994×10^0,3.126847687×10^0
4.481779167×10^-1,3.944297791×10^-1,8.998687134×10^0,2.874771881×10^0
4.581289167×10^-1,4.791535950×10^-1,9.014404449×10^0,2.736459503×10^0
4.680789167×10^-1,5.379812622×10^-1,9.076225891×10^0,2.715952148×10^0
4.780289167×10^-1,4.688250732×10^-1,9.106163635×10^0,2.737657013×10^0
4.879789167×10^-1,2.811154175×10^-1,9.095386047×10^0,2.801125031×10^0
4.979289167×10^-1,1.233435059×10^-1,9.115294647×10^0,2.985391846×10^0
5.078789167×10^-1,5.224136353×10^-2,9.138496399×10^0,3.276686096×10^0
5.178299167×10^-1,4.131408691×10^-2,9.092092896×10^0,3.583248596×10^0
5.277799167×10^-1,1.901046753×10^-2,9.053922272×10^0,3.884871368×10^0
5.377299167×10^-1,-1.350192261×10^-1,9.037306824×10^0,4.145928497×10^0
5.476799167×10^-1,-2.779719543×10^-1,8.993597717×10^0,4.271367645×10^0
5.576299167×10^-1,-2.983296204×10^-1,8.962761841×10^0,4.243226166×10^0
5.675799167×10^-1,-1.525328064×10^-1,9.050030365×10^0,4.170776825×10^0
5.775309167×10^-1,7.454498291×10^-2,9.191186829×10^0,3.994144135×10^0
5.874809167×10^-1,2.127076721×10^-1,9.308243408×10^0,3.720064087×10^0
5.974309167×10^-1,2.173480225×10^-1,9.398505707×10^0,3.436403961×10^0
6.073809167×10^-1,9.340576172×10^-2,9.401649170×10^0,3.299738159×10^0
6.173309167×10^-1,-1.167572021×10^-2,9.379345551×10^0,3.360511780×10^0
6.272826250×10^-1,-5.298980713×10^-2,9.300459595×10^0,3.582500153×10^0
6.372326250×10^-1,-1.164578247×10^-1,9.209299164×10^0,3.762725372×10^0
6.471826250×10^-1,-2.062710571×10^-1,9.208999786×10^0,3.917653198×10^0
6.571326250×10^-1,-1.558259583×10^-1,9.261989594×10^0,4.028273163×10^0
6.670826250×10^-1,3.023712158×10^-2,9.257648621×10^0,4.125271454×10^0
6.770326250×10^-1,2.630030823×10^-1,9.320368195×10^0,4.110003204×10^0
6.869836250×10^-1,4.860392761×10^-1,9.490264893×10^0,4.120032349×10^0
6.969336250×10^-1,6.870712280×10^-1,9.613309021×10^0,4.172573090×10^0
7.068836250×10^-1,7.842192078×10^-1,9.651629333×10^0,4.140839081×10^0
7.168336250×10^-1,8.312214661×10^-1,9.646988983×10^0,4.246219940×10^0
7.267836250×10^-1,7.512876892×10^-1,9.537416840×10^0,4.421056366×10^0
7.367346250×10^-1,5.063969421×10^-1,9.385482788×10^0,4.260440369×10^0
7.466846250×10^-1,2.130070496×10^-1,9.205107880×10^0,4.111200714×10^0
7.566346250×10^-1,2.095642090×10^-2,9.048982544×10^0,3.973487091×10^0
7.665846250×10^-1,4.805007935×10^-2,8.992250519×10^0,3.884422302×10^0
7.765346250×10^-1,1.769320679×10^-1,8.998088379×10^0,3.912414093×10^0
7.864846250×10^-1,2.740800476×10^-1,8.963210907×10^0,3.899690552×10^0
7.964356250×10^-1,3.070115662×10^-1,8.926088104×10^0,3.820654907×10^0
8.063856250×10^-1,3.456312561×10^-1,8.912466431×10^0,3.778891754×10^0
8.163356250×10^-1,4.960684204×10^-1,8.969348145×10^0,3.678899689×10^0
8.262856250×10^-1,5.891748047×10^-1,9.079668732×10^0,3.437601471×10^0
8.362356250×10^-1,5.258564758×10^-1,9.106313324×10^0,3.209625549×10^0
8.461866250×10^-1,3.803590393×10^-1,9.103768616×10^0,3.079396362×10^0
8.561366250×10^-1,2.842588806×10^-1,9.104217682×10^0,3.016976166×10^0
8.660866250×10^-1,3.140469360×10^-1,9.175768890×10^0,3.030897217×10^0
8.760366250×10^-1,2.971321106×10^-1,9.244775391×10^0,3.192261658×10^0
8.859866250×10^-1,2.438429260×10^-1,9.208401031×10^0,3.400927734×10^0
8.959366250×10^-1,2.095642090×10^-1,9.160051575×10^0,3.553011475×10^0
9.058876250×10^-1,1.654060364×10^-1,9.100325775×10^0,3.620820465×10^0
9.158376250×10^-1,1.468446350×10^-1,9.046737213×10^0,3.631897430×10^0
9.257876250×10^-1,1.152603149×10^-1,9.042845306×10^0,3.585643616×10^0
9.357376250×10^-1,1.029858398×10^-1,9.100026398×10^0,3.559597778×10^0
9.456876250×10^-1,1.243913269×10^-1,9.105265503×10^0,3.546874237×10^0
9.556386250×10^-1,1.118174744×10^-1,9.081914063×10^0,3.558250580×10^0
9.655886250×10^-1,4.445755005×10^-2,9.072333984×10^0,3.594475250×10^0
9.755386250×10^-1,-7.484436035×10^-3,9.076076202×10^0,3.650159454×10^0
9.854886250×10^-1,1.032852173×10^-2,9.104517059×10^0,3.634591827×10^0
9.954386250×10^-1,4.011657715×10^-2,9.189540253×10^0,3.585044861×10^0
1.005388625×10^0,7.529342651×10^-2,9.259295197×10^0,3.531007233×10^0
1.015339625×10^0,1.505868530×10^-1,9.303303680×10^0,3.505111084×10^0
1.025289625×10^0,2.451901245×10^-1,9.313332825×10^0,3.508853302×10^0
1.035239625×10^0,2.781216431×10^-1,9.291029205×10^0,3.506308594×10^0
1.045189625×10^0,2.722837830×10^-1,9.309141541×10^0,3.471730499×10^0
1.055139625×10^0,2.673440552×10^-1,9.320667572×10^0,3.436254272×10^0
1.065090625×10^0,2.285746765×10^-1,9.319619751×10^0,3.425326996×10^0
1.075040625×10^0,1.493893433×10^-1,9.285790100×10^0,3.467688904×10^0
1.084990625×10^0,7.514373779×10^-2,9.189091187×10^0,3.560495911×10^0
1.094940625×10^0,4.460723877×10^-2,9.141041107×10^0,3.635340271×10^0
1.104890625×10^0,1.050814819×10^-1,9.208850098×10^0,3.714974670×10^0
1.114840625×10^0,2.478845215×10^-1,9.287436676×10^0,3.790717163×10^0
1.124791625×10^0,3.614982605×10^-1,9.317823486×10^0,3.773353271×10^0
1.134741625×10^0,3.682342529×10^-1,9.327253876×10^0,3.698658600×10^0
1.144691625×10^0,3.115022278×10^-1,9.301806793×10^0,3.562292175×10^0
1.154641625×10^0,2.655477905×10^-1,9.255403290×10^0,3.467389526×10^0
1.164591625×10^0,2.652484131×10^-1,9.207802277×10^0,3.414848785×10^0
1.174541625×10^0,2.297721863×10^-1,9.169182587×10^0,3.331921234×10^0
1.184492625×10^0,1.414558411×10^-1,9.167536011×10^0,3.296295319×10^0
1.194442625×10^0,8.652008057×10^-2,9.145681458×10^0,3.316503296×10^0
1.204392625×10^0,3.397933960×10^-2,9.108708344×10^0,3.370690613×10^0
1.214342625×10^0,6.286926270×10^-3,9.082961884×10^0,3.393592987×10^0
1.224292625×10^0,-4.071533203×10^-2,9.097631378×10^0,3.377875671×10^0
1.234243625×10^0,-7.095245361×10^-2,9.120084686×10^0,3.404819641×10^0
1.244193625×10^0,-3.323089600×10^-2,9.105265503×10^0,3.441792755×10^0
1.254143625×10^0,2.559677124×10^-2,9.131161652×10^0,3.458408203×10^0
1.264093625×10^0,7.259902954×10^-2,9.169781342×10^0,3.432362366×10^0
1.274043625×10^0,1.204994202×10^-1,9.183253326×10^0,3.346441040×10^0
1.283993625×10^0,1.196012878×10^-1,9.229656830×10^0,3.283871155×10^0
1.293944625×10^0,1.094224548×10^-1,9.263037415×10^0,3.257675629×10^0
1.303894625×10^0,9.160949707×10^-2,9.273964691×10^0,3.303181000×10^0
1.313844625×10^0,7.679031372×10^-2,9.268875275×10^0,3.425776062×10^0
1.323794625×10^0,5.343887329×10^-2,9.247918854×10^0,3.565435638×10^0
1.333744625×10^0,5.134323120×10^-2,9.242380371×10^0,3.694766693×10^0
1.343695625×10^0,6.750961304×10^-2,9.260792084×10^0,3.771107941×10^0
1.353645625×10^0,6.107299805×10^-2,9.251661072×10^0,3.797453156×10^0
1.363595625×10^0,6.780899048×10^-2,9.234596558×10^0,3.804039459×10^0
1.373545625×10^0,5.014572144×10^-2,9.210496674×10^0,3.736829224×10^0
1.383495625×10^0,3.173400879×10^-2,9.194779358×10^0,3.626658325×10^0
1.393446625×10^0,1.796264648×10^-2,9.194330292×10^0,3.521127777×10^0
1.403396625×10^0,6.227050781×10^-2,9.201066284×10^0,3.443289642×10^0
1.413346625×10^0,7.155120850×10^-2,9.207203522×10^0,3.396137695×10^0
1.423296625×10^0,2.439926147×10^-2,9.185049591×10^0,3.319946136×10^0
1.433246625×10^0,-3.906875610×10^-2,9.171128540×10^0,3.272195435×10^0
1.443196625×10^0,-2.574645996×10^-2,9.198521576×10^0,3.269351349×10^0
1.453147625×10^0,1.886077881×10^-2,9.237141266×10^0,3.332519989×10^0
1.463097625×10^0,1.766326904×10^-2,9.256600800×10^0,3.366948395×10^0
1.473047625×10^0,1.047821045×10^-2,9.250313873×10^0,3.366499329×10^0
1.482997625×10^0,-1.392105103×10^-2,9.257349243×10^0,3.354973297×10^0
1.492947625×10^0,-3.008743286×10^-2,9.222771149×10^0,3.352578278×10^0
1.502897625×10^0,-3.203338623×10^-2,9.246871033×10^0,3.400927734×10^0
1.512848625×10^0,-5.837860107×10^-3,9.286089478×10^0,3.462599487×10^0
1.522798625×10^0,8.232879639×10^-3,9.309740295×10^0,3.521427155×10^0
1.532748625×10^0,1.646575928×10^-3,9.333540802×10^0,3.514840851×10^0
1.542698625×10^0,2.170486450×10^-2,9.354796600×10^0,3.503464508×10^0
1.552648625×10^0,4.221221924×10^-2,9.342671814×10^0,3.492237854×10^0
1.562599625×10^0,3.308120728×10^-2,9.341623993×10^0,3.491040344×10^0
1.572549625×10^0,2.634521484×10^-2,9.342671814×10^0,3.519930267×10^0
1.582499625×10^0,4.415817261×10^-2,9.350455627×10^0,3.563190308×10^0
1.592449625×10^0,6.646179199×10^-2,9.348958740×10^0,3.607498169×10^0
1.602399625×10^0,9.565109253×10^-2,9.354048157×10^0,3.633693695×10^0
1.612350625×10^0,1.068777466×10^-1,9.342671814×10^0,3.610941010×10^0
1.622300625×10^0,1.152603149×10^-1,9.336684265×10^0,3.582649841×10^0
1.632250625×10^0,1.142124939×10^-1,9.335037689×10^0,3.519930267×10^0
1.642200625×10^0,1.275347900×10^-1,9.320218506×10^0,3.458557892×10^0
1.652150625×10^0,1.535806274×10^-1,9.282197571×10^0,3.373684387×10^0
1.662100625×10^0,1.808239746×10^-1,9.248367920×10^0,3.310515747×10^0
1.672051625×10^0,1.520837402×10^-1,9.199868774×10^0,3.274291077×10^0
1.682001625×10^0,1.104702759×10^-1,9.161398773×10^0,3.312910767×10^0
1.691951625×10^0,1.134640503×10^-1,9.167985077×10^0,3.387006683×10^0
1.701901625×10^0,1.104702759×10^-1,9.211544495×10^0,3.420387268×10^0
1.711851625×10^0,1.236428833×10^-1,9.273365936×10^0,3.407064972×10^0
1.721801625×10^0,6.616241455×10^-2,9.292675781×10^0,3.340752869×10^0
1.731752625×10^0,5.418731689×10^-2,9.305998077×10^0,3.254382477×10^0
1.741702625×10^0,4.894821167×10^-2,9.330696716×10^0,3.172053680×10^0
1.751652625×10^0,9.849517822×10^-2,9.420509949×10^0,3.135829010×10^0
1.761602625×10^0,1.434017944×10^-1,9.463919678×10^0,3.147654419×10^0
1.771552625×10^0,1.207987976×10^-1,9.477840729×10^0,3.119512939×10^0
1.781503625×10^0,2.095642090×10^-2,9.467661896×10^0,3.074606323×10^0
1.791453625×10^0,-1.450483704×10^-1,9.442663879×10^0,3.076552277×10^0
1.801403625×10^0,-2.155517578×10^-1,9.470206604×10^0,3.154240723×10^0
1.811353625×10^0,-1.853146362×10^-1,9.468859406×10^0,3.245550842×10^0
1.821303625×10^0,-1.505868530×10^-1,9.512568512×10^0,3.354224854×10^0
1.831253625×10^0,-1.100212097×10^-1,9.577533417×10^0,3.477268982×10^0
1.841204625×10^0,-4.101470947×10^-2,9.588161316×10^0,3.573967896×10^0
1.851154625×10^0,6.137237549×10^-2,9.613458710×10^0,3.631298676×10^0
1.861104625×10^0,1.505868530×10^-1,9.608069916×10^0,3.620221710×10^0
1.871054625×10^0,1.712438965×10^-1,9.564660187×10^0,3.496429138×10^0
1.881004625×10^0,7.619155884×10^-2,9.510023804×10^0,3.328328705×10^0
1.890955625×10^0,-3.158432007×10^-2,9.500743103×10^0,3.192411346×10^0
1.900905625×10^0,-9.969268799×10^-2,9.509874115×10^0,3.103795624×10^0
1.910855625×10^0,-7.903564453×10^-2,9.529483337×10^0,3.140619049×10^0
1.920805625×10^0,-2.978805542×10^-2,9.528285828×10^0,3.221001892×10^0
1.930755625×10^0,2.754272461×10^-2,9.514065399×10^0,3.341800690×10^0
1.940705625×10^0,4.400848389×10^-2,9.510023804×10^0,3.465593262×10^0
1.950656625×10^0,1.110690308×10^-1,9.468410339×10^0,3.534450073×10^0
1.960606625×10^0,1.618135071×10^-1,9.423653412×10^0,3.488944702×10^0
1.970556625×10^0,2.073188782×10^-1,9.386081543×10^0,3.340603180×10^0
1.980506625×10^0,2.610571289×10^-1,9.396260376×10^0,3.202440491×10^0
1.990456625×10^0,3.311114502×10^-1,9.342971191×10^0,3.152594147×10^0
2.000407625×10^0,3.791615295×10^-1,9.366921387×10^0,3.089874573×10^0
2.010357625×10^0,1.745370483×10^-1,9.483379211×10^0,2.991529083×10^0
2.020307625×10^0,1.044827271×10^-1,9.432185669×10^0,2.896776123×10^0
2.030257625×10^0,1.877096558×10^-1,9.271719360×10^0,2.797233124×10^0
2.040207625×10^0,1.820214844×10^-1,9.174421692×10^0,2.730471954×10^0
2.050157625×10^0,9.999206543×10^-2,9.144483948×10^0,2.660267944×10^0
2.060108625×10^0,1.055305481×10^-1,9.085356903×10^0,2.684667206×10^0
2.070058625×10^0,2.106120300×10^-1,9.099128265×10^0,2.823728027×10^0
2.080008625×10^0,4.505630493×10^-2,9.237889709×10^0,2.926414490×10^0
2.089958625×10^0,2.459385681×10^-1,9.115893402×10^0,3.093616791×10^0
2.099908625×10^0,4.294569397×10^-1,9.095535736×10^0,3.132984924×10^0
2.109859625×10^0,4.029620361×10^-1,9.122479706×10^0,3.015628967×10^0
2.119809625×10^0,4.352947998×10^-1,9.118138733×10^0,2.901715851×10^0
2.129759625×10^0,4.614903259×10^-1,9.133556671×10^0,2.777773590×10^0
2.139709625×10^0,2.642005920×10^-1,9.185348969×10^0,2.629282379×10^0
2.149659625×10^0,1.841171265×10^-1,9.190588074×10^0,2.612367554×10^0
2.159609625×10^0,2.255809021×10^-1,9.166937256×10^0,2.669249268×10^0
2.169560625×10^0,2.592608643×10^-1,9.132059784×10^0,2.768193512×10^0
2.179510625×10^0,3.541635132×10^-1,9.151669006×10^0,2.850971375×10^0
2.189460625×10^0,3.478765869×10^-1,9.261690216×10^0,2.852168884×10^0
2.199410625×10^0,4.058061218×10^-1,9.290729828×10^0,2.843486938×10^0
2.209360625×10^0,4.426295471×10^-1,9.384584656×10^0,2.857557678×10^0
2.219311625×10^0,4.165837097×10^-1,9.430539093×10^0,2.887196045×10^0
2.229261625×10^0,4.894821167×10^-1,9.447453918×10^0,2.916834412×10^0
2.239211625×10^0,5.215155029×10^-1,9.481732635×10^0,2.921175385×10^0
2.249161625×10^0,5.201683044×10^-1,9.487869873×10^0,2.894530792×10^0
2.259111625×10^0,4.463717651×10^-1,9.516759796×10^0,2.908900909×10^0
2.269061625×10^0,3.186872864×10^-1,9.531279602×10^0,2.883603516×10^0
2.279012625×10^0,2.900967407×10^-1,9.507628784×10^0,2.884351959×10^0
2.288962625×10^0,2.695893860×10^-1,9.533225555×10^0,2.918181610×10^0
2.298912625×10^0,2.739303589×10^-1,9.610315247×10^0,2.951861572×10^0
2.308862625×10^0,3.314108276×10^-1,9.676777039×10^0,3.018323364×10^0
2.318812625×10^0,4.375401306×10^-1,9.695039063×10^0,3.091371460×10^0
2.328763625×10^0,5.245092773×10^-1,9.701325989×10^0,3.114423523×10^0
2.338713625×10^0,6.210585022×10^-1,9.741741943×10^0,3.090473328×10^0
2.348663625×10^0,7.337741089×10^-1,9.775122528×10^0,2.988385620×10^0
2.358613625×10^0,7.571255493×10^-1,9.754914551×10^0,2.863096161×10^0
2.368563625×10^0,6.532415771×10^-1,9.677375793×10^0,2.760260010×10^0
2.378513625×10^0,5.117857361×10^-1,9.582323456×10^0,2.669099579×10^0
2.388464625×10^0,3.418890381×10^-1,9.448202362×10^0,2.583627319×10^0
2.398414625×10^0,1.360670471×10^-1,9.367071075×10^0,2.548899536×10^0
2.408364625×10^0,2.454895020×10^-2,9.342821503×10^0,2.572999420×10^0
2.418314625×10^0,6.990463257×10^-2,9.356293488×10^0,2.642454987×10^0
2.428264625×10^0,1.856140137×10^-1,9.383237457×10^0,2.696193237×10^0
2.438215625×10^0,3.144960022×10^-1,9.437724152×10^0,2.704126740×10^0
2.448165625×10^0,3.897894287×10^-1,9.491312714×10^0,2.647245026×10^0
2.458115625×10^0,3.658392334×10^-1,9.534123688×10^0,2.530936890×10^0
2.468065625×10^0,3.366499329×10^-1,9.524543610×10^0,2.420017548×10^0
2.478015625×10^0,3.221301270×10^-1,9.486971741×10^0,2.313888245×10^0
2.487965625×10^0,2.939886475×10^-1,9.470356293×10^0,2.239193573×10^0
2.497916625×10^0,2.704875183×10^-1,9.478589172×10^0,2.194137268×10^0
2.507866625×10^0,2.785707092×10^-1,9.514065399×10^0,2.204615479×10^0
2.517816625×10^0,3.553610229×10^-1,9.487121429×10^0,2.261347504×10^0
2.527766625×10^0,3.631448364×10^-1,9.447304230×10^0,2.359393616×10^0
2.537716625×10^0,2.242337036×10^-1,9.455686798×10^0,2.451601868×10^0
2.547666625×10^0,1.673519897×10^-1,9.443412323×10^0,2.506238251×10^0
2.557617625×10^0,1.230441284×10^-1,9.452094269×10^0,2.545905762×10^0
2.567567625×10^0,1.478924561×10^-1,9.481732635×10^0,2.605032806×10^0
2.577517625×10^0,1.956431580×10^-1,9.549391937×10^0,2.668800201×10^0
2.587467625×10^0,2.546205139×10^-1,9.588161316×10^0,2.739153900×10^0
2.597417625×10^0,3.104544067×10^-1,9.573940887×10^0,2.839295654×10^0
2.607368625×10^0,3.376977539×10^-1,9.559121704×10^0,2.886896667×10^0
2.617318625×10^0,3.255729675×10^-1,9.536818085×10^0,2.834505615×10^0
2.627268375×10^0,2.957849121×10^-1,9.518106995×10^0,2.727328491×10^0
2.637218375×10^0,2.198927307×10^-1,9.557475128×10^0,2.633473663×10^0
2.647168375×10^0,2.073188782×10^-1,9.577982483×10^0,2.599793701×10^0
2.657119375×10^0,2.360591125×10^-1,9.557924194×10^0,2.572550354×10^0
2.667069375×10^0,3.400927734×10^-1,9.574090576×10^0,2.555485840×10^0
2.677019375×10^0,4.749623108×10^-1,9.656718750×10^0,2.532882843×10^0
2.686969375×10^0,6.105802917×10^-1,9.752669220×10^0,2.417023773×10^0
2.696919375×10^0,7.360194397×10^-1,9.846224670×10^0,2.247576141×10^0
2.706869375×10^0,8.021818542×10^-1,9.900561676×10^0,2.093696136×10^0
2.716820375×10^0,8.089178467×10^-1,9.927056580×10^0,2.047891388×10^0
2.726770375×10^0,7.988887024×10^-1,9.881251831×10^0,2.088007965×10^0
2.736720375×10^0,7.743397522×10^-1,9.776469727×10^0,2.125729523×10^0
2.746670375×10^0,7.708969116×10^-1,9.722581787×10^0,2.157762909×10^0
2.756620375×10^0,7.695497131×10^-1,9.713899841×10^0,2.147883453×10^0
2.766570375×10^0,7.586224365×10^-1,9.666298828×10^0,2.153871002×10^0
2.776521375×10^0,6.369255066×10^-1,9.621392212×10^0,2.136357422×10^0
2.786471375×10^0,4.541555786×10^-1,9.595046997×10^0,2.173779602×10^0
2.796421375×10^0,3.839515686×10^-1,9.489815826×10^0,2.295626221×10^0
2.806371375×10^0,3.700305176×10^-1,9.399254150×10^0,2.382894745×10^0
2.816321375×10^0,4.170327759×10^-1,9.377698975×10^0,2.453847198×10^0
2.826272375×10^0,5.156776428×10^-1,9.486522675×10^0,2.461331635×10^0
2.836222375×10^0,5.595364380×10^-1,9.539063416×10^0,2.350262604×10^0
2.846172375×10^0,5.667214966×10^-1,9.505682831×10^0,2.226470032×10^0
2.856122375×10^0,5.083428955×10^-1,9.505084076×10^0,2.150278473×10^0
2.866072375×10^0,4.517605591×10^-1,9.470655670×10^0,2.161205750×10^0
2.876023375×10^0,4.062551880×10^-1,9.420659637×10^0,2.227068787×10^0
2.885973375×10^0,3.209326172×10^-1,9.356892242×10^0,2.315684509×10^0
2.895923375×10^0,2.463876343×10^-1,9.273815002×10^0,2.404150543×10^0
2.905873375×10^0,1.546284485×10^-1,9.221573639×10^0,2.452500000×10^0
2.915823375×10^0,1.196012878×10^-1,9.195976868×10^0,2.439626770×10^0
2.925773375×10^0,2.776725769×10^-1,9.290430450×10^0,2.313289490×10^0
2.935724375×10^0,5.412744141×10^-1,9.463470612×10^0,2.065404968×10^0
2.945674375×10^0,7.783813477×10^-1,9.647737427×10^0,1.769620056×10^0
2.955624375×10^0,8.657995605×10^-1,9.767638092×10^0,1.500180359×10^0
2.965574375×10^0,8.146060181×10^-1,9.789642334×10^0,1.323098602×10^0
2.975524375×10^0,6.560856628×10^-1,9.775122528×10^0,1.289718018×10^0
2.985475375×10^0,5.150788879×10^-1,9.750124512×10^0,1.431173859×10^0
2.995425375×10^0,3.981719971×10^-1,9.656419373×10^0,1.655557251×10^0
3.005375375×10^0,3.201841736×10^-1,9.581874390×10^0,1.881437531×10^0
3.015325375×10^0,1.986369324×10^-1,9.531429291×10^0,2.049987030×10^0
3.025275375×10^0,7.768844604×10^-2,9.453291779×10^0,2.168390808×10^0
3.035225375×10^0,-1.347198486×10^-3,9.433233490×10^0,2.253713379×10^0
3.045176375×10^0,-2.020797729×10^-2,9.401948547×10^0,2.317181396×10^0
3.055126375×10^0,-2.574645996×10^-2,9.482481079×10^0,2.390379181×10^0
3.065076375×10^0,4.580474854×10^-2,9.523495789×10^0,2.477647705×10^0
3.075026375×10^0,1.908531189×10^-1,9.490414581×10^0,2.507884827×10^0
3.084976375×10^0,2.374063110×10^-1,9.473350067×10^0,2.493814087×10^0
3.094926375×10^0,2.812651062×10^-1,9.514813843×10^0,2.397264862×10^0
3.104877375×10^0,2.595602417×10^-1,9.546847229×10^0,2.320923615×10^0
3.114827375×10^0,2.624043274×10^-1,9.527387695×10^0,2.305655365×10^0
3.124777375×10^0,3.447331238×10^-1,9.512718201×10^0,2.361040192×10^0
3.134727375×10^0,4.532574463×10^-1,9.504485321×10^0,2.395468597×10^0
3.144677375×10^0,5.230123901×10^-1,9.556277618×10^0,2.395019531×10^0
3.154628375×10^0,5.505551147×10^-1,9.593849487×10^0,2.345921631×10^0
3.164578375×10^0,4.499642944×10^-1,9.582473145×10^0,2.268831940×10^0
3.174528375×10^0,2.637515259×10^-1,9.583970032×10^0,2.196831665×10^0
3.184478375×10^0,1.068777466×10^-1,9.570947113×10^0,2.173779602×10^0
3.194428375×10^0,1.392105103×10^-2,9.514813843×10^0,2.202370148×10^0
3.204378375×10^0,-5.463638306×10^-2,9.476493530×10^0,2.271526337×10^0
3.214329375×10^0,1.212478638×10^-2,9.549391937×10^0,2.305954742×10^0
3.224279375×10^0,2.393522644×10^-1,9.720935211×10^0,2.309397583×10^0
3.234229375×10^0,4.445755005×10^-1,9.794731750×10^0,2.232906647×10^0
3.244179375×10^0,4.963677979×10^-1,9.777218170×10^0,2.054328003×10^0
3.254129375×10^0,4.170327759×10^-1,9.718540192×10^0,1.855840759×10^0
3.264080375×10^0,2.697390747×10^-1,9.740993500×10^0,1.690285034×10^0
3.274030375×10^0,1.245410156×10^-1,9.813143463×10^0,1.563498688×10^0
3.283980375×10^0,5.673202515×10^-2,9.881401520×10^0,1.518891449×10^0
3.293930375×10^0,2.859054565×10^-2,9.932744751×10^0,1.602567444×10^0
3.303880375×10^0,9.939331055×10^-2,9.912985840×10^0,1.732646942×10^0
3.313830375×10^0,1.558259583×10^-1,9.874815216×10^0,1.832788696×10^0
3.323781375×10^0,1.583706665×10^-1,9.883347473×10^0,1.876797180×10^0
3.333731375×10^0,8.981323242×10^-2,9.922116852×10^0,1.892813873×10^0
