"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.090114167×10^-1,-6.419251099×10^0,8.545878754×10^0,1.401236115×10^0
7.189614167×10^-1,-6.104455719×10^0,8.277187500×10^0,1.356179810×10^0
7.289104167×10^-1,-5.855822754×10^0,8.426427155×10^0,8.509803772×10^-1
7.388604167×10^-1,-5.785768433×10^0,8.420439606×10^0,5.242098999×10^-1
7.488104167×10^-1,-5.831124115×10^0,8.228688354×10^0,2.838098145×10^-1
7.587604167×10^-1,-5.780379639×10^0,8.240214386×10^0,1.037342834×10^-1
7.687104167×10^-1,-6.107599182×10^0,8.195457458×10^0,-1.679507446×10^-1
7.786604167×10^-1,-6.341862030×10^0,8.087531891×10^0,-3.478765869×10^-1
7.886104167×10^-1,-6.332731018×10^0,8.187823334×10^0,-7.590715027×10^-1
7.985604167×10^-1,-6.147566071×10^0,8.429271240×10^0,-1.327589264×10^0
8.085104167×10^-1,-5.707930298×10^0,8.663384399×10^0,-1.459614716×10^0
8.184604167×10^-1,-5.147346039×10^0,8.801397400×10^0,-7.599696350×10^-1
8.284104167×10^-1,-4.785548401×10^0,8.724607086×10^0,-5.867797852×10^-2
8.383604167×10^-1,-4.947511597×10^0,8.583450623×10^0,-2.680924988×10^-1
8.483104167×10^-1,-5.370232544×10^0,8.660240936×10^0,-6.700067139×10^-1
8.582604167×10^-1,-5.398523712×10^0,8.828041992×10^0,-1.120270386×10^0
8.682094167×10^-1,-5.109624481×10^0,9.101972351×10^0,-1.219963074×10^0
8.781594167×10^-1,-5.147645416×10^0,8.685837708×10^0,1.077758789×10^-2
8.881094167×10^-1,-5.047204285×10^0,9.008267212×10^0,1.320254517×10^-1
8.980594167×10^-1,-5.691614227×10^0,8.853938141×10^0,-1.285826111×10^-1
9.080094167×10^-1,-6.227350159×10^0,8.611891479×10^0,5.432203674×10^-1
9.179594167×10^-1,-6.274053040×10^0,8.753047943×10^0,7.363188171×10^-1
9.279094167×10^-1,-6.195915527×10^0,8.821156311×10^0,6.619235229×10^-1
9.378594167×10^-1,-5.872138824×10^0,8.704698486×10^0,2.838098145×10^-1
9.478094167×10^-1,-6.075865173×10^0,8.739875336×10^0,5.059478760×10^-2
9.577594167×10^-1,-5.135670319×10^0,8.856632538×10^0,6.601272583×10^-1
9.677094167×10^-1,-4.811145172×10^0,8.363857269×10^0,1.107846222×10^0
9.776594167×10^-1,-4.741090851×10^0,8.490643616×10^0,7.668553162×10^-1
9.876094167×10^-1,-4.891977081×10^0,8.919950867×10^0,3.568579102×10^-1
9.975594167×10^-1,-4.984933777×10^0,9.030870209×10^0,-3.293151855×10^-1
1.007509417×10^0,-4.771327972×10^0,9.108408966×10^0,-5.954617310×10^-1
1.017458417×10^0,-5.144202576×10^0,8.992849274×10^0,-4.221221924×10^-1
1.027408417×10^0,-5.507646790×10^0,8.932524719×10^0,-4.884342957×10^-1
1.037358417×10^0,-5.281018066×10^0,9.342522125×10^0,-3.929328918×10^-1
1.047308417×10^0,-5.621709595×10^0,9.767488403×10^0,-7.912545776×10^-1
1.057258417×10^0,-5.762566681×10^0,9.927805023×10^0,-1.483564911×10^0
1.067208417×10^0,-5.935756531×10^0,9.961035919×10^0,-1.563947754×10^0
1.077158417×10^0,-5.925577698×10^0,9.861941986×10^0,-8.092172241×10^-1
1.087108417×10^0,-6.445446625×10^0,9.126072235×10^0,-5.054988098×10^-1
1.097058417×10^0,-6.328240356×10^0,8.662486267×10^0,-3.695814514×10^-1
1.107008417×10^0,-6.532715149×10^0,8.476872253×10^0,6.222560120×10^-1
1.116958417×10^0,-6.139931946×10^0,8.327033844×10^0,1.534010010×10^0
1.126908417×10^0,-6.134393463×10^0,8.060438232×10^0,1.434616699×10^0
1.136858417×10^0,-5.981860657×10^0,7.962242432×10^0,1.655856628×10^0
1.146808417×10^0,-5.823639679×10^0,7.911198578×10^0,2.120490417×10^0
1.156757417×10^0,-5.780679016×10^0,7.571405182×10^0,2.789449310×10^0
1.166707417×10^0,-5.985453186×10^0,7.379803619×10^0,3.893104248×10^0
1.176657417×10^0,-6.100414124×10^0,7.743247833×10^0,5.103337555×10^0
1.186607417×10^0,-6.435716858×10^0,7.519463196×10^0,5.740113373×10^0
1.196557417×10^0,-6.394552460×10^0,7.826325073×10^0,5.260361023×10^0
1.206507417×10^0,-6.334976349×10^0,8.411458282×10^0,4.832550659×10^0
1.216457417×10^0,-5.627248077×10^0,8.448581085×10^0,5.037624207×10^0
1.226407417×10^0,-6.055657196×10^0,8.654253387×10^0,4.834047546×10^0
1.236357417×10^0,-5.696254578×10^0,8.290809174×10^0,5.099595337×10^0
1.246307417×10^0,-6.080355835×10^0,7.269183655×10^0,3.546724548×10^0
1.256257417×10^0,-5.250930634×10^0,6.833739166×10^0,1.993255005×10^0
1.266207417×10^0,-5.384452972×10^0,7.284601593×10^0,1.638492737×10^0
1.276157417×10^0,-4.720284119×10^0,7.682623901×10^0,4.635859680×10^-1
1.286107417×10^0,-4.260290680×10^0,8.469088440×10^0,-2.887495422×10^-1
1.296057417×10^0,-4.171076202×10^0,8.889264679×10^0,-1.445993042×10^-1
1.306007417×10^0,-3.951931915×10^0,8.789122925×10^0,9.051676941×10^-1
1.315956417×10^0,-4.095782776×10^0,7.967631226×10^0,1.954485626×10^0
1.325906417×10^0,-4.865631866×10^0,7.601193237×10^0,1.776805115×10^0
1.335856417×10^0,-5.056634674×10^0,7.590415649×10^0,1.894759827×10^0
1.345806417×10^0,-4.970114594×10^0,7.259004822×10^0,2.301015015×10^0
1.355756417×10^0,-4.890480194×10^0,6.891519012×10^0,2.705473938×10^0
1.365706417×10^0,-4.885839844×10^0,6.774163055×10^0,2.636168060×10^0
1.375656417×10^0,-4.644990692×10^0,6.628066864×10^0,2.920726318×10^0
1.385606417×10^0,-4.651576996×10^0,6.371949463×10^0,3.095263367×10^0
1.395556417×10^0,-4.546794891×10^0,5.979914703×10^0,3.135230255×10^0
1.405506417×10^0,-4.431833954×10^0,5.879473572×10^0,3.642225952×10^0
1.415456417×10^0,-3.944597168×10^0,6.517297211×10^0,3.609893188×10^0
1.425405792×10^0,-3.376229095×10^0,6.156397705×10^0,2.843786316×10^0
1.435355792×10^0,-3.590433655×10^0,5.084177399×10^0,1.960173798×10^0
1.445305792×10^0,-3.802243195×10^0,5.827681274×10^0,1.478774872×10^0
1.455255792×10^0,-5.519771576×10^0,6.807244263×10^0,1.126856689×10^0
1.465205792×10^0,-5.879922638×10^0,7.254214783×10^0,6.450086975×10^-1
1.475155792×10^0,-5.835016022×10^0,6.848857727×10^0,1.393901367×10^0
1.485105792×10^0,-6.193221130×10^0,6.804849243×10^0,1.238075409×10^0
1.495054792×10^0,-6.079906769×10^0,7.489974518×10^0,5.114863586×10^-1
1.505004792×10^0,-6.039790192×10^0,7.810158691×10^0,-1.904040527×10^-1
1.514954792×10^0,-5.943540344×10^0,8.077652435×10^0,-3.673361206×10^-1
1.524904792×10^0,-5.921835480×10^0,7.452851715×10^0,-1.734892273×10^-1
1.534854792×10^0,-5.900130615×10^0,7.453001404×10^0,-2.748284912×10^-1
1.544804792×10^0,-5.526806946×10^0,7.204667816×10^0,2.888992310×10^-1
1.554754792×10^0,-5.314248962×10^0,6.600374451×10^0,3.872447205×10^-1
1.564704792×10^0,-5.228627014×10^0,5.885760498×10^0,7.303312683×10^-1
1.574654792×10^0,-4.984634399×10^0,4.620441742×10^0,1.020727386×10^0
1.584604792×10^0,-5.140160980×10^0,4.965623932×10^0,1.488055573×10^0
1.594554792×10^0,-5.680686951×10^0,5.836812286×10^0,1.785337372×10^0
1.604504792×10^0,-6.163582764×10^0,4.901856537×10^0,2.067201233×10^-1
1.614454792×10^0,-6.469696198×10^0,4.422403564×10^0,1.143621826×10^-1
1.624404792×10^0,-6.547234955×10^0,4.622537384×10^0,6.120771790×10^-1
1.634354792×10^0,-6.513704681×10^0,4.842879181×10^0,6.279441833×10^-1
1.644304792×10^0,-6.512806549×10^0,5.147495728×10^0,2.465373230×10^-1
1.654254792×10^0,-6.220314789×10^0,6.224955139×10^0,1.833686829×10^-1
1.664203792×10^0,-6.269712067×10^0,7.532037048×10^0,-5.373825073×10^-2
1.674153792×10^0,-6.485263824×10^0,8.608598328×10^0,-5.780978394×10^-1
1.684103792×10^0,-6.897356873×10^0,8.562793579×10^0,-8.704399109×10^-1
1.694053792×10^0,-7.629185028×10^0,7.270680542×10^0,-1.107696533×10^0
1.704003792×10^0,-7.946974182×10^0,5.337750092×10^0,-1.174607391×10^0
1.713953792×10^0,-7.044051819×10^0,4.690346375×10^0,-8.072712708×10^-1
1.723903792×10^0,-6.265371094×10^0,4.954397278×10^0,-9.217831421×10^-1
1.733853792×10^0,-5.506149902×10^0,5.571414185×10^0,-2.196232910×10^0
1.743803792×10^0,-5.618715820×10^0,6.754553833×10^0,-3.859124908×10^0
1.753753792×10^0,-5.561983795×10^0,7.180567932×10^0,-4.269272003×10^0
1.763703792×10^0,-6.524931335×10^0,7.500602417×10^0,-2.774031372×10^0
1.773653792×10^0,-9.025631104×10^0,7.234006805×10^0,2.769241333×10^-2
1.783603792×10^0,-9.177864532×10^0,7.139253845×10^0,2.095642090×10^-1
1.793553792×10^0,-7.449857941×10^0,7.065157928×10^0,3.382965088×10^-1
1.803503792×10^0,-4.554578705×10^0,7.187303925×10^0,1.242566071×10^0
1.813453792×10^0,-1.829495544×10^0,7.812404022×10^0,2.123484192×10^0
1.823403792×10^0,8.286767578×10^-1,6.145919495×10^0,1.122665405×10^-1
1.833353792×10^0,2.926564178×10^0,6.094127197×10^0,-8.196954346×10^-1
1.843302792×10^0,2.691552887×10^0,5.286706238×10^0,-6.396199036×10^-1
1.853252792×10^0,1.235680389×10^0,4.689148865×10^0,-1.162632294×10^0
1.863202792×10^0,-4.160448303×10^0,2.066617447×10^1,-4.177812195×10^-1
1.873152792×10^0,-6.749165039×10^0,4.979065979×10^1,-1.934127960×10^0
1.883102792×10^0,3.205988113×10^1,5.415498413×10^1,-1.816337906×10^1
1.893052792×10^0,3.136846893×10^1,3.082090759×10^1,-1.173903854×10^1
1.903002792×10^0,4.506977692×10^0,9.409732361×10^0,-2.950364685×10^-1
1.912952792×10^0,-7.783813477×10^-1,4.410428467×10^0,1.517693939×10^0
1.922902792×10^0,-2.684068451×10^0,4.256997528×10^0,3.979175262×10^0
1.932852792×10^0,-4.289330292×10^0,5.315596161×10^0,8.329428864×10^0
1.942802792×10^0,-4.193379822×10^0,6.483766937×10^0,1.336331085×10^1
1.952752792×10^0,-3.873944092×10^-1,7.293133850×10^0,1.132993927×10^1
1.962702792×10^0,1.430724792×10^0,8.618926849×10^0,5.623056793×10^0
1.972652792×10^0,2.412682800×10^0,9.677226105×10^0,3.197201385×10^0
1.982602792×10^0,1.606010284×10^0,9.860744476×10^0,1.670526123×10^0
1.992552792×10^0,2.086660767×10^-1,9.873468018×10^0,8.149053955×10^-1
2.002502792×10^0,-3.861968994×10^-2,1.030322433×10^1,8.861572266×10^-2
2.012452792×10^0,7.469467163×10^-2,1.050680099×10^1,-1.332229614×10^-2
2.022402792×10^0,-1.173559570×10^-1,1.002839584×10^1,2.444416809×10^-1
2.032352792×10^0,2.709365845×10^-2,9.197773132×10^0,2.936892700×10^-1
2.042301792×10^0,5.499563599×10^-1,8.505163422×10^0,-1.742376709×10^-1
2.052251792×10^0,1.011895752×10^0,8.435109100×10^0,-9.511221313×10^-1
2.062201792×10^0,1.228495331×10^0,8.476123810×10^0,-1.937870178×10^0
2.072151792×10^0,1.155896301×10^0,8.567882996×10^0,-3.832480316×10^0
2.082101792×10^0,7.682025146×10^-1,8.443791046×10^0,-6.183940430×10^0
2.092051792×10^0,8.741821289×10^-2,7.808212738×10^0,-6.937623138×10^0
2.102001792×10^0,-5.688171387×10^-3,6.958579559×10^0,-5.843697968×10^0
2.111951792×10^0,-4.685256958×10^-2,6.503076782×10^0,-4.500391388×10^0
2.121901792×10^0,-1.811233521×10^-1,6.198011169×10^0,-3.584296417×10^0
2.131851792×10^0,-1.249900818×10^-1,5.679639130×10^0,-2.866988068×10^0
2.141801792×10^0,2.145039368×10^-1,5.317392426×10^0,-2.390678558×10^0
2.151751792×10^0,2.942880249×10^-1,4.782554626×10^0,-2.337239685×10^0
2.161701792×10^0,2.195933533×10^-1,4.487667847×10^0,-2.380050659×10^0
2.171651792×10^0,2.010319519×10^-1,4.950355682×10^0,-2.311642914×10^0
2.181601792×10^0,1.627116394×10^-1,5.636977844×10^0,-2.295775909×10^0
2.191551792×10^0,2.409988403×10^-2,5.818101196×10^0,-2.709814911×10^0
2.201501792×10^0,-2.993774414×10^-2,5.610782318×10^0,-4.115691376×10^0
2.211450792×10^0,3.607498169×10^-2,5.269941101×10^0,-5.597909088×10^0
2.221400792×10^0,2.573149109×10^-1,5.111121368×10^0,-6.424340515×10^0
2.231350792×10^0,2.808160400×10^-1,5.550457764×10^0,-7.031627655×10^0
2.241300792×10^0,1.916015625×10^-2,6.498586121×10^0,-6.782545624×10^0
2.251250792×10^0,-4.884342957×10^-1,7.997568970×10^0,-6.118825836×10^0
2.261200792×10^0,-1.430575104×10^0,1.005294479×10^1,-5.943690033×10^0
2.271150792×10^0,-2.174228668×10^0,1.241203903×10^1,-5.784720612×10^0
2.281100792×10^0,-2.534230042×10^0,1.491648102×10^1,-4.997807007×10^0
2.291050792×10^0,-2.557731171×10^0,1.691093353×10^1,-3.816463623×10^0
2.301000792×10^0,-1.792522430×10^0,1.732826569×10^1,-3.403322754×10^0
2.310950792×10^0,-4.746629333×10^-1,1.554667053×10^1,-4.655917969×10^0
2.320900792×10^0,-8.458909607×10^-1,1.262579453×10^1,-6.537205811×10^0
2.330850792×10^0,-1.194066925×10^0,1.033406021×10^1,-8.008196869×10^0
2.340800792×10^0,-1.462309113×10^0,9.268575897×10^0,-9.025930481×10^0
2.350750792×10^0,-2.063309326×10^0,8.707841949×10^0,-9.255852356×10^0
2.360700792×10^0,-2.443518677×10^0,8.597970428×10^0,-7.993227997×10^0
2.370650792×10^0,-1.794468384×10^0,9.102271729×10^0,-5.921685791×10^0
2.380600792×10^0,-8.041278076×10^-1,1.003408401×10^1,-4.078119507×10^0
2.390550792×10^0,1.481918335×10^-1,1.080947159×10^1,-2.252216492×10^0
2.400499792×10^0,1.139729919×10^0,1.082758392×10^1,-4.333488464×10^-1
2.410449792×10^0,2.290387115×10^0,1.000953506×10^1,1.076860657×10^0
2.420399792×10^0,3.491489410×10^0,9.435478821×10^0,1.671274567×10^0
2.430349667×10^0,4.782105560×10^0,9.042845306×10^0,1.740281067×10^0
2.440299667×10^0,5.432503052×10^0,8.690028992×10^0,1.384620667×10^0
2.450249667×10^0,5.097649384×10^0,8.341104584×10^0,6.189628601×10^-1
2.460199667×10^0,3.440295868×10^0,8.131540375×10^0,-4.212240601×10^-1
2.470149667×10^0,1.747166748×10^0,7.889344025×10^0,-1.095422058×10^0
2.480099667×10^0,5.530998230×10^-1,7.396119690×10^0,-1.259780273×10^0
2.490049667×10^0,-2.236349487×10^-1,7.238647156×10^0,-1.282682648×10^0
2.499999667×10^0,-7.758366394×10^-1,7.324718170×10^0,-8.505313110×10^-1
2.509949667×10^0,-1.209484863×10^0,7.466623077×10^0,3.085084534×10^-1
2.519899667×10^0,-1.576820984×10^0,7.902666321×10^0,1.765279083×10^0
2.529849667×10^0,-1.805545349×10^0,8.672964478×10^0,2.811004486×10^0
2.539799667×10^0,-1.260528717×10^0,1.016551071×10^1,3.391197968×10^0
2.549749667×10^0,-1.559756470×10^-1,1.247909958×10^1,3.872896271×10^0
2.559699667×10^0,6.494993591×10^-1,1.436442902×10^1,3.883224792×10^0
2.569648667×10^0,1.630110168×10^0,1.520717651×10^1,2.054477692×10^0
2.579598667×10^0,2.811453552×10^0,1.431113983×10^1,-4.716691589×10^-1
2.589548667×10^0,1.188229065×10^0,1.127186005×10^1,-2.571203156×10^0
2.599498667×10^0,-4.153862000×10^-1,8.481512604×10^0,-4.133953400×10^0
2.609448667×10^0,-2.906954956×10^-1,7.316036224×10^0,-4.310286713×10^0
2.619398667×10^0,-1.273851013×10^-1,7.182214508×10^0,-3.428171082×10^0
2.629348667×10^0,1.959425354×10^-1,7.416327667×10^0,-2.235900421×10^0
2.639298667×10^0,1.005459137×10^0,7.975864105×10^0,-1.055604858×10^0
2.649248667×10^0,1.561852112×10^0,8.435558167×10^0,-3.439846802×10^-1
2.659198667×10^0,1.780247955×10^0,8.496182098×10^0,2.314187622×10^-1
2.669148667×10^0,1.894909515×10^0,8.152646484×10^0,7.339237976×10^-1
2.679098667×10^0,1.936672668×10^0,7.979606323×10^0,1.050814819×10^0
2.689048667×10^0,1.786983948×10^0,7.701035614×10^0,1.125958557×10^0
2.698998667×10^0,1.240171051×10^0,7.716453552×10^0,8.815168762×10^-1
2.708948667×10^0,6.650669861×10^-1,7.829618225×10^0,5.598358154×10^-1
2.718898667×10^0,1.053808594×10^-1,8.041278076×10^0,2.004331970×10^-1
2.728848667×10^0,-4.995112610×10^-1,8.260871429×10^0,-4.828958130×10^-1
2.738798667×10^0,-9.538165283×10^-1,8.581504669×10^0,-1.365310822×10^0
2.748747667×10^0,-1.064137115×10^0,9.241332550×10^0,-2.111060028×10^0
2.758697667×10^0,-8.268804932×10^-1,9.901759186×10^0,-2.543211365×10^0
2.768647667×10^0,-5.788462830×10^-1,1.010383896×10^1,-2.419119415×10^0
2.778597667×10^0,-5.676196289×10^-1,1.002270767×10^1,-1.543590088×10^0
2.788547667×10^0,-7.809260559×10^-1,9.931098175×10^0,-1.883084106×10^-1
2.798497667×10^0,-9.654922485×10^-1,1.005893234×10^1,1.058149567×10^0
2.808447667×10^0,-9.936337280×10^-1,1.028660889×10^1,1.769470367×10^0
2.818397667×10^0,-9.038204956×10^-1,1.047087570×10^1,1.455872498×10^0
2.828347667×10^0,-4.998106384×10^-1,1.076651093×10^1,4.427792358×10^-1
2.838297667×10^0,-1.127156067×10^-1,1.123039627×10^1,-5.282514954×10^-1
2.848247667×10^0,-8.472381592×10^-2,1.182945053×10^1,-9.499246216×10^-1
2.858197667×10^0,-1.017883301×10^-2,1.212254105×10^1,-8.602610779×10^-1
2.868147667×10^0,9.325607300×10^-2,1.217343521×10^1,-5.950126648×10^-1
2.878097667×10^0,5.586383057×10^-1,1.216550171×10^1,-6.668632507×10^-1
2.888047667×10^0,1.017284546×10^0,1.208945984×10^1,-1.082698517×10^0
2.897997667×10^0,1.228195953×10^0,1.198318085×10^1,-1.104403381×10^0
2.907946667×10^0,1.074765015×10^0,1.200533478×10^1,-5.545967102×10^-1
2.917896667×10^0,6.132746887×10^-1,1.237012619×10^1,-1.926493835×10^-1
2.927846667×10^0,2.969824219×10^-1,1.285496796×10^1,-4.733157349×10^-1
2.937796667×10^0,5.360353088×10^-1,1.300405792×10^1,-9.786648560×10^-1
2.947746667×10^0,7.849676514×10^-1,1.329101120×10^1,-5.739065552×10^-1
2.957696667×10^0,6.721023560×10^-1,1.363888779×10^1,7.933502197×10^-2
2.967646667×10^0,3.454815674×10^-1,1.365685043×10^1,4.616400146×10^-1
2.977596667×10^0,8.128097534×10^-2,1.349219284×10^1,8.479866028×10^-1
2.987546667×10^0,4.984634399×10^-2,1.312545547×10^1,1.112486572×10^0
2.997496667×10^0,-6.212081909×10^-2,1.202464462×10^1,1.028361511×10^0
3.007446667×10^0,9.729766846×10^-3,1.055694672×10^1,8.583151245×10^-1
3.017396667×10^0,2.805166626×10^-1,9.374405823×10^0,7.450007629×10^-1
3.027346667×10^0,4.635859680×10^-1,8.311765594×10^0,8.026309204×10^-1
3.037296667×10^0,7.625143433×10^-1,7.674989777×10^0,1.186283112×10^0
3.047246667×10^0,1.341660004×10^0,8.152945862×10^0,1.740580444×10^0
3.057196667×10^0,1.839075623×10^0,9.186546478×10^0,2.332898712×10^0
3.067146667×10^0,1.931583252×10^0,9.648635559×10^0,2.406695251×10^0
3.077095667×10^0,1.853595428×10^0,9.617500305×10^0,2.052831116×10^0
3.087045667×10^0,1.873354340×10^0,9.410630493×10^0,1.591789856×10^0
3.096995667×10^0,2.090702362×10^0,9.296417999×10^0,1.207688599×10^0
3.106945667×10^0,2.241289215×10^0,9.321266327×10^0,7.840695190×10^-1
3.116895667×10^0,2.239043884×10^0,9.433233490×10^0,3.890409851×10^-1
3.126845667×10^0,2.288740540×10^0,9.748178558×10^0,-9.714797974×10^-2
3.136795667×10^0,2.419718170×10^0,1.025637177×10^1,-6.140231323×10^-1
3.146745667×10^0,2.248923340×10^0,1.103041214×10^1,-1.285227356×10^0
3.156695667×10^0,1.463656311×10^0,1.199231186×10^1,-1.678309937×10^0
3.166645667×10^0,7.629634094×10^-1,1.233494934×10^1,-4.427792358×10^-1
3.176595667×10^0,-1.377136230×10^-2,1.178693893×10^1,-2.270777893×10^-1
3.186545667×10^0,-5.590873718×10^-1,1.074735077×10^1,-6.101312256×10^-1
3.196495667×10^0,-2.068698120×10^-1,9.539961548×10^0,-1.271755371×10^0
3.206445667×10^0,2.562670898×10^-1,9.227710876×10^0,-2.035018158×10^0
3.216395667×10^0,8.785231018×10^-1,8.715625763×10^0,-2.211800537×10^0
3.226345667×10^0,9.864486694×10^-1,8.095166016×10^0,-1.458716583×10^0
3.236294667×10^0,6.379733276×10^-1,7.592810669×10^0,-1.267414398×10^0
3.246244667×10^0,4.954696655×10^-1,7.371870117×10^0,-5.894741821×10^-1
3.256194667×10^0,4.561015320×10^-1,7.017407227×10^0,-9.430389404×10^-3
3.266144667×10^0,7.379653931×10^-1,6.477030945×10^0,3.451821899×10^-1
3.276094667×10^0,1.049617310×10^0,6.146967316×10^0,-3.143463135×10^-2
