"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.394573250×10^0,1.155085638×10^-1,9.794070125×10^-1,1.072660923×10^0
6.404521250×10^0,5.752242804×10^-1,8.336551189×10^-1,5.101001263×10^-1
6.414470250×10^0,8.064930439×10^-1,6.165956855×10^-1,-2.058290541×10^-1
6.424418250×10^0,8.570501804×10^-1,3.990423381×10^-1,-7.492667437×10^-1
6.434367250×10^0,8.194423914×10^-1,2.745818794×10^-1,-1.053077102×10^0
6.444315250×10^0,6.074087024×10^-1,2.054494470×10^-1,-1.166797876×10^0
6.454264250×10^0,2.094985098×10^-1,2.612755299×10^-1,-1.083855510×10^0
6.464212250×10^0,-2.234747559×10^-1,3.687319458×10^-1,-8.191091418×10^-1
6.474160250×10^0,-6.541363001×10^-1,5.270059705×10^-1,-4.066747129×10^-1
6.484109250×10^0,-1.046304822×10^0,6.342386603×10^-1,9.881643951×10^-2
6.494057250×10^0,-1.313734293×10^0,5.167068839×10^-1,5.526815653×10^-1
6.504006250×10^0,-1.441816330×10^0,3.092559576×10^-1,9.019897580×10^-1
6.513954250×10^0,-1.418631315×10^0,1.000498980×10^-1,1.145083308×10^0
6.523903250×10^0,-1.304571271×10^0,-5.555140972×10^-2,1.317105055×10^0
6.533851250×10^0,-1.115945220×10^0,-2.116054446×10^-1,1.429127932×10^0
6.543799250×10^0,-8.452531695×10^-1,-3.265141845×10^-1,1.495458841×10^0
6.553748250×10^0,-4.702028930×10^-1,-3.525777459×10^-1,1.524777651×10^0
6.563696250×10^0,-1.063669100×10^-1,-3.989782631×10^-1,1.506850243×10^0
6.573645250×10^0,1.743716151×10^-1,-4.353528917×10^-1,1.430464029×10^0
6.583593250×10^0,4.286462367×10^-1,-4.510309100×10^-1,1.294049740×10^0
6.593542250×10^0,6.197414994×10^-1,-4.010478854×10^-1,1.113416791×10^0
6.603490250×10^0,7.373717427×10^-1,-2.969036400×10^-1,8.869057298×10^-1
6.613438250×10^0,7.542042732×10^-1,-4.785472900×10^-2,6.243497133×10^-1
6.623387250×10^0,6.457669735×10^-1,3.728275001×10^-1,3.369387388×10^-1
6.633335250×10^0,4.255324602×10^-1,1.004339933×10^0,7.904385030×10^-2
6.643284250×10^0,4.922727495×10^-2,1.863801122×10^0,-1.551923603×10^-1
6.653232250×10^0,-2.135319859×10^-1,2.913196325×10^0,-4.472401142×10^-1
6.663181250×10^0,-5.335896015×10^-1,3.636540890×10^0,-7.095798850×10^-1
6.673129250×10^0,-8.392742872×10^-1,3.453509092×10^0,-7.599189878×10^-1
6.683077250×10^0,-7.352021933×10^-1,1.890669703×10^0,-6.519485712×10^-1
6.693026250×10^0,-7.326961309×10^-2,3.337396681×10^-1,-4.269125164×10^-1
6.702974250×10^0,1.036539674×10^0,-6.481829099×10^-3,-2.915360630×10^-1
6.712923250×10^0,1.672311664×10^0,6.669380069×10^-1,-8.129103482×10^-2
6.722871250×10^0,1.343367815×10^0,6.630010605×10^-1,3.883723319×10^-1
6.732820250×10^0,7.452734709×10^-1,5.404081345×10^-1,9.445847869×10^-1
6.742768250×10^0,1.630742252×10^-1,5.701431036×10^-1,1.446604252×10^0
6.752717250×10^0,-3.283178508×10^-1,7.878201604×10^-1,1.683585405×10^0
6.762665250×10^0,-7.764887214×10^-1,1.107239962×10^0,1.594908237×10^0
6.772613250×10^0,-1.411253572×10^0,1.200120449×10^0,1.363017678×10^0
6.782562250×10^0,-2.473507881×10^0,7.523549199×10^-1,1.259291887×10^0
6.792510250×10^0,-3.765345573×10^0,6.497434378×10^-1,1.277000785×10^0
6.802459250×10^0,-4.973127365×10^0,1.002414107×10^0,1.531863928×10^0
6.812407250×10^0,-5.740447044×10^0,1.192499757×10^0,2.018848181×10^0
6.822356250×10^0,-5.775159359×10^0,8.974103332×10^-1,2.280261755×10^0
6.832304250×10^0,-5.007738590×10^0,3.014242053×10^-1,2.033529520×10^0
6.842252250×10^0,-3.275497198×10^0,6.134859920×10^-1,1.455837369×10^0
6.852201250×10^0,-1.256893516×10^0,1.117305160×10^0,9.488591552×10^-1
6.862149250×10^0,2.194196880×10^-1,1.113463521×10^0,6.221116185×10^-1
6.872098250×10^0,9.259471297×10^-1,7.180498242×10^-1,4.179817140×10^-1
6.882046250×10^0,1.080793381×10^0,1.994948089×10^-1,3.725614846×10^-1
6.891995250×10^0,1.100729942×10^0,-2.261354029×10^-1,3.084054291×10^-1
6.901943250×10^0,1.011932969×10^0,-5.249567032×10^-1,3.454896808×10^-1
6.911891250×10^0,9.501549602×10^-1,-5.745948553×10^-1,4.521458149×10^-1
6.921840250×10^0,8.110977411×10^-1,-2.938398421×10^-1,6.065225601×10^-1
6.931788250×10^0,5.614159107×10^-1,2.880090773×10^-1,7.982614636×10^-1
6.941737250×10^0,2.673297226×10^-1,9.548638463×10^-1,9.801580310×10^-1
6.951685250×10^0,-2.834414877×10^-2,1.581964254×10^0,1.104141355×10^0
6.961634250×10^0,-2.025915831×10^-1,2.119451046×10^0,1.110915184×10^0
6.971582250×10^0,-2.332047820×10^-1,2.445030928×10^0,9.688296318×10^-1
6.981530250×10^0,-4.877688363×10^-2,2.489932537×10^0,7.372755408×10^-1
6.991479250×10^0,3.234149814×10^-1,2.256572008×10^0,4.720958471×10^-1
7.001427250×10^0,6.792036891×10^-1,1.882643938×10^0,2.072063684×10^-1
7.011376250×10^0,9.470387697×10^-1,1.542534471×10^0,-3.285970539×10^-2
7.021324250×10^0,1.241561413×10^0,1.154713035×10^0,-2.487328798×10^-1
7.031272250×10^0,1.679083228×10^0,7.209802866×10^-1,-4.818011820×10^-1
7.041221250×10^0,2.413613319×10^0,1.069967374×10^-1,-8.099606633×10^-1
7.051169250×10^0,4.148522377×10^0,-1.068605065×10^0,-1.710590720×10^0
7.061118250×10^0,4.960413933×10^0,-5.793895125×10^-1,-3.325082779×10^0
7.071066250×10^0,4.736520290×10^0,1.295976162×10^0,-5.523304939×10^0
7.081015250×10^0,4.113096714×10^0,1.928803682×10^0,-7.499450207×10^0
7.090963250×10^0,1.498413682×10^0,-2.354548454×10^0,-7.843379021×10^0
7.100911250×10^0,-2.556120455×10^-1,-4.060582638×10^0,-5.757873535×10^0
7.110860250×10^0,-6.189152002×10^-1,-1.569866300×10^0,-1.539750814×10^0
7.120808250×10^0,-2.244546860×10^-1,-1.416834593×10^0,1.230268002×10^0
7.130757250×10^0,1.680731773×10^-2,-1.991184235×10^0,1.618039131×10^0
7.140705250×10^0,2.384345233×10^-1,-2.508430481×10^0,6.788927317×10^-1
7.150654250×10^0,5.133677125×10^-1,-2.999624014×10^0,-4.121336937×10^-1
7.160602250×10^0,5.264739394×10^-1,-3.678368330×10^0,-1.092351079×10^0
7.170550250×10^0,2.423548549×10^-1,-4.219310760×10^0,-1.608364463×10^0
7.180499250×10^0,-2.841912210×10^-1,-4.137944698×10^0,-2.032721281×10^0
7.190447250×10^0,-6.529223323×10^-1,-3.350921392×10^0,-2.110641718×10^0
7.200396250×10^0,-6.901338696×10^-1,-2.185442686×10^0,-1.775309443×10^0
7.210344250×10^0,-5.700964928×10^-1,-1.095689178×10^0,-1.221946478×10^0
7.220293750×10^0,-4.211538732×10^-1,2.602993511×10^-2,-7.458958030×10^-1
7.230241750×10^0,-2.289851308×10^-1,1.041974902×10^0,-3.205907941×10^-1
7.240189750×10^0,8.234868757×10^-3,1.728054762×10^0,2.060434408×10^-2
7.250138750×10^0,2.147394121×10^-1,2.155646086×10^0,2.532626390×10^-1
7.260086750×10^0,3.724334240×10^-1,2.357330799×10^0,4.481431842×10^-1
7.270035750×10^0,4.778740704×10^-1,2.321041107×10^0,5.756754875×10^-1
7.279983750×10^0,5.318696499×10^-1,2.119931221×10^0,6.602865458×10^-1
7.289932750×10^0,4.165514112×10^-1,1.709722042×10^0,7.091171145×10^-1
7.299880750×10^0,1.874915808×10^-1,1.168525577×10^0,7.402366400×10^-1
7.309828750×10^0,-3.391797468×10^-2,5.584797859×10^-1,7.717452645×10^-1
7.319777750×10^0,-1.783816814×10^-1,-3.343497217×10^-2,8.237008452×10^-1
7.329725750×10^0,-2.983253300×10^-1,-5.843472481×10^-1,8.950607181×10^-1
7.339674750×10^0,-4.285616279×10^-1,-1.077776194×10^0,9.394628406×10^-1
7.349622750×10^0,-4.776332378×10^-1,-1.532534242×10^0,8.676782846×10^-1
7.359570750×10^0,-4.360402524×10^-1,-2.027696371×10^0,7.002011538×10^-1
7.369519750×10^0,-3.921531737×10^-1,-2.488296509×10^0,5.537527204×10^-1
7.379467750×10^0,-2.658860385×10^-1,-2.320982456×10^0,4.723654687×10^-1
7.389416750×10^0,-3.584602848×10^-2,-3.860874772×10^-1,4.925223887×10^-1
7.399364750×10^0,1.751903147×10^-1,2.854967594×10^0,5.994501114×10^-1
7.409313750×10^0,4.491316080×10^-1,6.003632545×10^0,8.348185420×10^-1
7.419261750×10^0,2.681674063×10^-1,6.871582508×10^0,1.010174394×10^0
7.429209750×10^0,5.828482285×10^-2,5.889623165×10^0,1.075853705×10^0
7.439158750×10^0,-5.062328652×10^-2,3.642312527×10^0,8.178608418×10^-1
7.449106750×10^0,1.389003098×10^-1,1.393735409×10^0,-4.317228794×10^-1
7.459055750×10^0,6.718485951×10^-1,4.428507090×10^-1,-2.689417124×10^0
7.469003750×10^0,9.523029327×10^-1,-1.106929660×10^0,-2.823039293×10^0
7.478952750×10^0,8.999843001×10^-1,-2.704856157×10^0,-1.189737558×10^0
7.488900750×10^0,5.247795582×10^-1,-3.567303658×10^0,4.367605746×10^-1
7.498848750×10^0,1.691074856×10^-2,-3.146377802×10^0,1.597757459×10^0
7.508797750×10^0,-7.371065617×10^-1,-1.577486634×10^0,2.128272772×10^0
7.518745750×10^0,-1.919403434×10^0,2.144918591×10^-1,2.151282549×10^0
7.528694750×10^0,-3.429522514×10^0,1.548109889×10^0,2.201933146×10^0
7.538642750×10^0,-4.624982834×10^0,2.413412094×10^0,2.371910572×10^0
7.548591750×10^0,-5.241205692×10^0,2.233292580×10^0,2.820910454×10^0
7.558539750×10^0,-5.164383888×10^0,1.247256994×10^0,3.106729746×10^0
7.568487750×10^0,-4.355519295×10^0,6.628130078×10^-1,2.727156639×10^0
7.578436750×10^0,-2.932833195×10^0,7.190565467×10^-1,2.039289713×10^0
7.588384750×10^0,-1.315009594×10^0,1.498105407×10^0,1.338659048×10^0
7.598333750×10^0,-7.952310890×10^-2,2.091658592×10^0,7.913639545×10^-1
7.608281750×10^0,5.805917978×10^-1,2.026718616×10^0,4.961665869×10^-1
7.618229750×10^0,8.669236898×10^-1,1.482254148×10^0,3.813451827×10^-1
7.628178750×10^0,1.003505707×10^0,8.626455665×10^-1,3.846949935×10^-1
7.638126750×10^0,1.106908202×10^0,4.546628594×10^-1,4.429375231×10^-1
7.648075750×10^0,1.126763701×10^0,4.068391025×10^-1,5.801163912×10^-1
7.658023750×10^0,1.136752486×10^0,7.188923359×10^-1,8.155957460×10^-1
7.667972750×10^0,1.104678392×10^0,1.228232741×10^0,1.078541994×10^0
7.677920750×10^0,9.291100502×10^-1,1.876366019×10^0,1.369876146×10^0
7.687868750×10^0,6.085094213×10^-1,2.518417120×10^0,1.624707222×10^0
7.697817750×10^0,2.131815404×10^-1,2.996720076×10^0,1.813718200×10^0
7.707765750×10^0,-1.909494214×10^-2,3.296473742×10^0,1.889164925×10^0
7.717714750×10^0,-1.478145719×10^-1,3.329217672×10^0,1.841273308×10^0
7.727662750×10^0,-1.033101529×10^-1,3.087085724×10^0,1.725857377×10^0
7.737610750×10^0,9.653718024×10^-2,2.553761244×10^0,1.566034675×10^0
7.747559750×10^0,3.013606071×10^-1,1.990311980×10^0,1.404867053×10^0
7.757507750×10^0,5.686300993×10^-1,1.196249485×10^0,1.218105197×10^0
7.767456750×10^0,1.004750848×10^0,-1.642204374×10^-1,9.390814304×10^-1
7.777404750×10^0,1.667126894×10^0,-1.809571624×10^0,5.324547887×10^-1
7.787353750×10^0,3.056317091×10^0,-4.028253555×10^0,-1.423229575×10^-1
7.797301750×10^0,4.110463142×10^0,-4.975785732×10^0,-9.493920803×10^-1
7.807249750×10^0,4.706639767×10^0,-4.688667297×10^0,-2.208851337×10^0
7.817198750×10^0,4.584493637×10^0,-2.517095089×10^0,-4.235969543×10^0
7.827146750×10^0,2.976135015×10^0,5.861753225×10^-1,-6.781098366×10^0
7.837095750×10^0,6.623303890×10^-1,1.806661487×10^0,-8.300783157×10^0
7.847043750×10^0,-1.020499468×10^0,1.558896184×10^0,-7.201931477×10^0
7.856991750×10^0,-1.931215644×10^0,-1.445969343×10^-1,-3.341005802×10^0
7.866940750×10^0,-1.615535140×10^0,-1.299548388×10^0,5.429693460×10^-1
7.876888750×10^0,-6.037918329×10^-1,-1.320008755×10^0,1.764905691×10^0
7.886837750×10^0,-3.673199937×10^-2,-1.212816954×10^0,1.426719546×10^0
7.896785750×10^0,1.318847090×10^-1,-1.232728958×10^0,4.452266693×10^-1
7.906734750×10^0,5.591650605×10^-1,-1.128438830×10^0,-5.525103211×10^-1
7.916682750×10^0,7.662361860×10^-1,-1.289686203×10^0,-1.084271431×10^0
7.926630750×10^0,6.859202981×10^-1,-1.384288073×10^0,-1.124980927×10^0
7.936579750×10^0,4.019988179×10^-1,-1.224413395×10^0,-9.182654619×10^-1
7.946527750×10^0,9.202458709×10^-2,-7.926557660×10^-1,-5.417916179×10^-1
7.956476750×10^0,-1.980498433×10^-1,-2.699606121×10^-1,-1.226145700×10^-1
7.966424750×10^0,-4.386290014×10^-1,2.814994752×10^-1,2.516788244×10^-1
7.976372750×10^0,-5.988868475×10^-1,7.768120170×10^-1,5.032942891×10^-1
7.986321750×10^0,-6.468870044×10^-1,1.055119276×10^0,6.671749949×10^-1
7.996269750×10^0,-5.558950901×10^-1,1.075410485×10^0,8.017117381×10^-1
8.006218750×10^0,-3.850722015×10^-1,8.618389964×10^-1,9.237308502×10^-1
8.016166750×10^0,-2.121461928×10^-1,5.673458576×10^-1,1.048402429×10^0
8.026115750×10^0,-7.838378102×10^-2,2.856837511×10^-1,1.127544284×10^0
8.036063750×10^0,1.049682777×10^-2,7.329399139×10^-2,1.155148745×10^0
8.046011750×10^0,1.377794333×10^-2,-1.426293105×10^-1,1.135616541×10^0
8.055960750×10^0,-1.066099852×10^-1,-4.232266247×10^-1,1.060349464×10^0
8.065908750×10^0,-2.068264484×10^-1,-6.255572438×10^-1,9.976390600×10^-1
8.075857750×10^0,-1.817464083×10^-1,-6.951672435×10^-1,9.252405763×10^-1
8.085805750×10^0,-9.531771392×10^-2,-6.087933779×10^-1,7.774909139×10^-1
8.095753750×10^0,7.014235109×10^-2,-4.828333855×10^-1,5.571306348×10^-1
8.105702750×10^0,1.419785321×10^-1,-5.545852184×10^-1,3.040141463×10^-1
8.115650750×10^0,-1.135030296×10^-2,-7.817637920×10^-1,7.953204215×10^-2
8.125599750×10^0,-2.958217561×10^-1,-8.019706011×10^-1,-1.181361303×10^-1
8.135547750×10^0,-5.502822399×10^-1,-2.776903212×10^-1,-3.374256194×10^-1
8.145495750×10^0,-1.630058885×10^-1,1.329145789×10^0,-6.220442057×10^-1
8.155444750×10^0,6.963722706×10^-1,3.603450775×10^0,-8.690702319×10^-1
8.165392750×10^0,1.327866316×10^0,5.754831314×10^0,-7.759529948×10^-1
8.175341750×10^0,1.161457539×10^0,4.625625134×10^0,-6.571791768×10^-1
8.185289750×10^0,9.067057371×10^-1,2.710359573×10^0,-6.330283880×10^-1
8.195238750×10^0,1.109371305×10^0,2.646239519×10^0,-5.709490180×10^-1
8.205186750×10^0,1.200760722×10^0,3.419431686×10^0,-5.523889661×10^-1
8.215134000×10^0,8.183273077×10^-1,3.005270958×10^0,-1.440890878×10^-1
8.225083000×10^0,-1.638686657×10^-1,1.011989713×10^0,7.944072485×10^-1
8.235031000×10^0,-1.278876662×10^0,-5.443015695×10^-1,1.458800912×10^0
8.244980000×10^0,-2.170440912×10^0,-9.858764410×10^-1,1.665593147×10^0
8.254928000×10^0,-2.979449511×10^0,-9.896093607×10^-1,1.589973807×10^0
8.264876000×10^0,-3.709607363×10^0,-1.124430299×10^-1,1.522306800×10^0
8.274825000×10^0,-4.476708889×10^0,1.279045820×10^0,1.813502669×10^0
8.284773000×10^0,-5.037688255×10^0,2.211439848×10^0,2.463666439×10^0
8.294722000×10^0,-5.011460304×10^0,2.297446966×10^0,2.894126892×10^0
8.304670000×10^0,-4.227405071×10^0,2.036727667×10^0,2.849722147×10^0
8.314619000×10^0,-2.809538364×10^0,1.804013968×10^0,2.408325672×10^0
8.324567000×10^0,-1.375745058×10^0,1.470985293×10^0,1.745921731×10^0
8.334515000×10^0,-2.223968506×10^-1,1.111378431×10^0,1.097545862×10^0
8.344464000×10^0,4.664706886×10^-1,6.607576013×10^-1,6.003302336×10^-1
8.354412000×10^0,7.705767751×10^-1,1.912643909×10^-1,3.064988852×10^-1
8.364361000×10^0,9.722366333×10^-1,-3.130897880×10^-2,1.866884232×10^-1
8.374309000×10^0,1.042129159×10^0,3.754463978×10^-3,1.804853976×10^-1
8.384257000×10^0,9.791042209×10^-1,2.349003553×10^-1,2.824918032×10^-1
8.394206000×10^0,8.858674765×10^-1,5.797687769×10^-1,5.288965106×10^-1
8.404154000×10^0,7.524059415×10^-1,1.060679793×10^0,7.515975237×10^-1
8.414103000×10^0,4.881873429×10^-1,1.748827815×10^0,9.186775684×10^-1
8.424051000×10^0,9.498576075×10^-2,2.473611832×10^0,9.746645093×10^-1
8.433999000×10^0,-2.776283026×10^-1,3.019688606×10^0,9.121534824×10^-1
8.443948000×10^0,-4.817304015×10^-1,3.227054834×10^0,7.110128403×10^-1
8.453896000×10^0,-4.366324246×10^-1,3.002437115×10^0,3.903187513×10^-1
8.463845000×10^0,-1.202610359×10^-1,2.413466454×10^0,-7.368619554×10^-4
8.473793000×10^0,2.674824297×10^-1,1.952945232×10^0,-4.343830943×10^-1
8.483741000×10^0,7.582067251×10^-1,1.244234920×10^0,-8.563885093×10^-1
8.493690000×10^0,1.406466722×10^0,2.651656270×10^-1,-1.303961039×10^0
8.503638000×10^0,2.370792150×10^0,-4.943010807×10^-1,-1.854389191×10^0
8.513587000×10^0,4.339993000×10^0,-1.505867481×10^0,-2.792335987×10^0
8.523535000×10^0,5.988442421×10^0,-1.452403307×10^0,-4.150600910×10^0
8.533484000×10^0,6.575666904×10^0,-4.379650056×10^-1,-5.747725487×10^0
8.543432000×10^0,5.755026817×10^0,1.182425499×10^0,-7.226619244×10^0
8.553380000×10^0,2.984765530×10^0,2.061552525×10^0,-7.963119507×10^0
8.563329000×10^0,9.277722239×10^-1,1.473741531×10^0,-7.395918369×10^0
8.573277000×10^0,-6.557691693×10^-1,-3.487339020×10^-1,-4.662302971×10^0
8.583226000×10^0,-1.938145161×10^0,-2.057454109×10^0,-2.902493477×10^-1
8.593174000×10^0,-2.177173853×10^0,-2.443845034×10^0,3.044590712×10^0
8.603122000×10^0,-1.078014731×10^0,-2.518961906×10^0,2.806413651×10^0
8.613071000×10^0,-5.305860043×10^-1,-2.505732298×10^0,1.214106321×10^0
8.623019000×10^0,-5.065829754×10^-1,-2.465939522×10^0,-7.101768851×10^-1
8.632968000×10^0,-6.162897348×10^-1,-2.027836084×10^0,-1.877451539×10^0
8.642916000×10^0,-7.557458282×10^-1,-1.688102007×10^0,-2.209062338×10^0
8.652864000×10^0,-7.426398993×10^-1,-1.315903664×10^0,-1.974081039×10^0
8.662813000×10^0,-3.391125500×10^-1,-5.079231858×10^-1,-1.431199551×10^0
8.672761000×10^0,3.352051675×10^-1,3.423985839×10^-1,-7.620828152×10^-1
8.682710000×10^0,8.696399331×10^-1,7.856660485×10^-1,-2.524296939×10^-1
8.692658000×10^0,1.040932417×10^0,9.022738934×10^-1,2.656145021×10^-2
8.702607000×10^0,1.003867507×10^0,9.620810151×10^-1,1.653340310×10^-1
8.712555000×10^0,7.963726521×10^-1,9.823210239×10^-1,2.200079262×10^-1
8.722503000×10^0,4.862762988×10^-1,9.972285032×10^-1,2.646373808×10^-1
8.732452000×10^0,1.809531599×10^-1,1.248542547×10^0,3.006241322×10^-1
8.742400000×10^0,-6.053321436×10^-2,1.561757207×10^0,3.604243994×10^-1
8.752349000×10^0,-3.646017611×10^-1,1.429656148×10^0,4.709988236×10^-1
8.762297000×10^0,-7.665453553×10^-1,5.461935997×10^-1,6.653064489×10^-1
8.772245000×10^0,-1.175561905×10^0,-9.345620275×10^-1,9.018407464×10^-1
8.782194000×10^0,-1.424958110×10^0,-2.690877676×10^0,1.069450378×10^0
8.792142000×10^0,-1.441134453×10^0,-4.175842762×10^0,1.108518124×10^0
8.802091000×10^0,-1.116439819×10^0,-4.876991749×10^0,1.020675778×10^0
8.812039000×10^0,-5.115517378×10^-1,-4.622633934×10^0,8.498267531×10^-1
8.821987000×10^0,7.018925548×10^-1,-1.567663312×10^0,8.870196939×10^-1
8.831936000×10^0,1.315958381×10^0,1.705312729×10^0,1.066370249×10^0
8.841884000×10^0,1.305599928×10^0,4.291815281×10^0,1.231685042×10^0
8.851833000×10^0,9.808396697×10^-1,5.822514534×10^0,1.220860124×10^0
8.861781000×10^0,7.067564130×10^-1,5.914365292×10^0,1.062822223×10^0
8.871729000×10^0,4.833376408×10^-1,3.869115591×10^0,8.800916076×10^-1
8.881678000×10^0,-4.619342461×10^-2,-3.791169524×10^-1,4.265900850×10^-1
8.891626000×10^0,-5.453984737×10^-1,-3.588845730×10^0,-3.534878790×10^-2
8.901575000×10^0,-2.425798774×10^-1,-4.320933819×10^0,-4.869734645×10^-1
8.911523000×10^0,8.755733371×10^-1,-1.183022618×10^0,-1.237427473×10^0
8.921471000×10^0,1.386801124×10^0,2.479523182×10^0,-1.757399440×10^0
8.931420000×10^0,1.185011506×10^0,3.730073452×10^0,-1.256174922×10^0
8.941368000×10^0,2.346275598×10^-1,2.623433828×10^0,7.573343068×10^-2
8.951317000×10^0,-1.305888057×10^0,7.121563554×10^-1,1.217927217×10^0
8.961265000×10^0,-2.701042891×10^0,-6.706833839×10^-1,1.858170748×10^0
8.971213000×10^0,-4.120228767×10^0,-1.198070765×10^0,2.098760128×10^0
8.981162000×10^0,-5.653486252×10^0,-3.427184224×10^-1,2.086640120×10^0
8.991110000×10^0,-6.877967358×10^0,1.147080779×10^0,2.186782837×10^0
9.001059000×10^0,-7.213734627×10^0,1.674373984×10^0,2.538698912×10^0
9.011007000×10^0,-6.194816113×10^0,1.001308560×10^0,2.680213451×10^0
9.020956000×10^0,-3.707231045×10^0,8.953092694×10^-1,2.267853022×10^0
9.030904000×10^0,-9.913561940×10^-1,1.466560483×10^0,1.473007083×10^0
9.040852000×10^0,8.089123964×10^-1,1.955081105×10^0,7.281978726×10^-1
9.050801000×10^0,1.541023493×10^0,1.886244535×10^0,2.798384726×10^-1
9.060749000×10^0,1.447252870×10^0,1.298991084×10^0,-4.356884956×10^-2
9.070698000×10^0,1.113806248×10^0,5.375787020×10^-1,-1.830993146×10^-1
9.080646000×10^0,7.755002379×10^-1,-2.361876518×10^-2,-9.752015769×10^-2
9.090594000×10^0,5.954895020×10^-1,-1.865022331×10^-1,9.440800548×10^-2
9.100543000×10^0,4.698232412×10^-1,-1.635255218×10^-1,3.536173105×10^-1
9.110491000×10^0,5.650357604×10^-1,1.086966768×10^-1,5.514401197×10^-1
9.120440000×10^0,6.747174859×10^-1,6.086313128×10^-1,7.278168201×10^-1
9.130388000×10^0,6.865016818×10^-1,1.242665529×10^0,8.286198378×10^-1
9.140336000×10^0,6.112847924×10^-1,1.812808752×10^0,8.055289388×10^-1
9.150285000×10^0,5.938531160×10^-1,2.111024618×10^0,6.669651866×10^-1
9.160233000×10^0,5.817725062×10^-1,2.090535879×10^0,4.514981210×10^-1
9.170182000×10^0,5.249611735×10^-1,2.080185413×10^0,2.203961760×10^-1
9.180130000×10^0,5.736215711×10^-1,1.879241943×10^0,-7.004126906×10^-2
9.190078000×10^0,8.089240789×10^-1,1.316323519×10^0,-5.086691976×10^-1
9.200027000×10^0,1.212075472×10^0,5.743585825×10^-1,-1.116460800×10^0
9.209975000×10^0,2.322398901×10^0,-4.680980444×10^-1,-2.129005671×10^0
9.219925542×10^0,3.908253670×10^0,-8.796767592×10^-1,-3.648083448×10^0
9.229873542×10^0,4.748960495×10^0,-5.346403271×10^-2,-5.364300251×10^0
9.239821542×10^0,4.708602428×10^0,1.178643584×10^0,-7.022568226×10^0
9.249770542×10^0,4.271548748×10^0,1.374016285×10^0,-8.020986557×10^0
9.259718542×10^0,2.313688040×10^0,-6.936787367×10^-1,-7.808855057×10^0
9.269667542×10^0,7.588512897×10^-1,-2.482549191×10^0,-5.940371990×10^0
9.279615542×10^0,-2.134543955×10^-1,-2.795390129×10^0,-2.065405846×10^0
9.289563542×10^0,-5.445710421×10^-1,-3.772118330×10^0,1.369068384×10^0
9.299512542×10^0,-4.160787463×10^-1,-5.018870831×10^0,1.692806363×10^0
9.309460542×10^0,-1.878873855×10^-1,-5.136644363×10^0,5.011413693×10^-1
9.319409542×10^0,-1.538096666×10^-1,-4.639541626×10^0,-9.556785226×10^-1
9.329357542×10^0,-2.087373585×10^-1,-3.698831081×10^0,-2.161689997×10^0
9.339305542×10^0,-2.555449009×10^-1,-2.703158379×10^0,-2.832887411×10^0
9.349254542×10^0,-4.365935028×10^-1,-1.550877094×10^0,-2.864659548×10^0
9.359202542×10^0,-4.611289501×10^-1,-1.183777954×10^-2,-2.186416864×10^0
9.369151542×10^0,-9.597458877×10^-3,1.304588795×10^0,-1.016762137×10^0
9.379099542×10^0,5.257927775×10^-1,2.170888901×10^0,-5.186938122×10^-2
9.389047542×10^0,8.584405184×10^-1,2.564877033×10^0,4.619132578×10^-1
9.398996542×10^0,1.013436675×10^0,2.714180708×10^0,6.890956163×10^-1
9.408944542×10^0,9.127047658×10^-1,2.515178680×10^0,7.808617949×10^-1
9.418893542×10^0,6.835674644×10^-1,2.181288242×10^0,8.856789470×10^-1
9.428841542×10^0,4.215027988×10^-1,1.898887038×10^0,9.756655693×10^-1
9.438789542×10^0,1.123130396×10^-1,1.565239072×10^0,1.061306357×10^0
9.448738542×10^0,-2.604592144×10^-1,1.145693421×10^0,1.189710379×10^0
9.458686542×10^0,-7.254463434×10^-1,2.727680802×10^-1,1.386933565×10^0
9.468635542×10^0,-1.112347722×10^0,-9.491639733×10^-1,1.576790810×10^0
9.478583542×10^0,-1.340497136×10^0,-2.029279470×10^0,1.715492725×10^0
9.488531542×10^0,-1.295566320×10^0,-2.681117296×10^0,1.669352651×10^0
9.498480542×10^0,-9.424872994×10^-1,-2.505817652×10^0,1.404928088×10^0
9.508428542×10^0,-8.326686174×10^-2,-5.309748650×10^-1,1.192641854×10^0
9.518377542×10^0,4.816198051×10^-1,1.460959077×10^0,1.197157621×10^0
9.528325542×10^0,5.482635498×10^-1,3.246757984×10^0,1.332701325×10^0
9.538273542×10^0,3.915038109×10^-1,5.049968719×10^0,1.479804635×10^0
9.548222542×10^0,9.811500907×10^-1,7.097874641×10^0,1.573500752×10^0
9.558170542×10^0,1.198315263×10^0,7.020720005×10^0,1.659413457×10^0
9.568119542×10^0,2.210494876×10^-2,2.125562429×10^0,2.011523724×10^0
9.578067542×10^0,-1.337853789×10^0,-2.831015587×10^0,1.988358974×10^0
9.588015542×10^0,-1.860190511×10^0,-5.177929401×10^0,1.600697041×10^0
9.597964542×10^0,-1.729961395×10^0,-4.870227337×10^0,7.739379406×10^-1
9.607912542×10^0,-1.819809794×10^0,-1.696729898×10^0,-1.026183724×10^0
9.617861542×10^0,-1.087296844×10^0,3.131303549×10^0,-3.775508165×10^0
9.627809542×10^0,-3.515242338×10^-1,3.180601597×10^0,-4.202905178×10^0
