"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.781393333×10^-1,-4.393363953×10^-1,-1.398392029×10^0,1.060095520×10^1
4.880893333×10^-1,-3.878434753×10^-1,-1.351539459×10^0,1.060918808×10^1
4.980393333×10^-1,-3.616479492×10^-1,-1.256337433×10^0,1.055724609×10^1
5.079883333×10^-1,-3.285667419×10^-1,-1.197659454×10^0,1.052910461×10^1
5.179383333×10^-1,-3.478765869×10^-1,-1.128054199×10^0,1.047327072×10^1
5.278883333×10^-1,-4.441264343×10^-1,-1.088985443×10^0,1.040800644×10^1
5.378383333×10^-1,-4.899311829×10^-1,-1.095871124×10^0,1.044662613×10^1
5.477873333×10^-1,-4.574487305×10^-1,-1.111738129×10^0,1.046443909×10^1
5.577373333×10^-1,-4.468208313×10^-1,-1.135089569×10^0,1.043480072×10^1
5.676873333×10^-1,-4.281097412×10^-1,-1.163979492×10^0,1.043899200×10^1
5.776373333×10^-1,-3.908372498×10^-1,-1.213825836×10^0,1.044168640×10^1
5.875863333×10^-1,-3.869453430×10^-1,-1.278641052×10^0,1.038166122×10^1
5.975363333×10^-1,-4.302053833×10^-1,-1.310824127×10^0,1.030981064×10^1
6.074863333×10^-1,-4.433779907×10^-1,-1.329684906×10^0,1.027867538×10^1
6.174363333×10^-1,-4.619393921×10^-1,-1.340612183×10^0,1.035860916×10^1
6.273853333×10^-1,-4.583468628×10^-1,-1.356628876×10^0,1.042671753×10^1
6.373353333×10^-1,-3.992198181×10^-1,-1.392853546×10^0,1.043779449×10^1
6.472853333×10^-1,-3.614982605×10^-1,-1.421743469×10^0,1.046488815×10^1
6.572343333×10^-1,-3.152444458×10^-1,-1.487905884×10^0,1.048419800×10^1
6.671843333×10^-1,-2.823129272×10^-1,-1.636995850×10^0,1.045620621×10^1
6.771343333×10^-1,-2.987786865×10^-1,-1.791025543×10^0,1.039752823×10^1
6.870843333×10^-1,-3.430865479×10^-1,-1.871408386×10^0,1.030921188×10^1
6.970333333×10^-1,-3.794609070×10^-1,-1.914967804×10^0,1.016356476×10^1
7.069833333×10^-1,-4.125421143×10^-1,-1.928140411×10^0,1.000654129×10^1
7.169333333×10^-1,-3.775149536×10^-1,-1.915865936×10^0,9.858199768×10^0
7.268833333×10^-1,-3.155438232×10^-1,-1.903591461×10^0,9.816137238×10^0
7.368323333×10^-1,-2.893482971×10^-1,-1.983375549×10^0,9.889784088×10^0
7.467823333×10^-1,-3.622467041×10^-1,-2.105222168×10^0,9.888436890×10^0
7.567323333×10^-1,-3.799099731×10^-1,-2.206112366×10^0,9.993817749×10^0
7.666823333×10^-1,-3.600013733×10^-1,-2.234852600×10^0,1.016266663×10^1
7.766313333×10^-1,-3.171903992×10^-1,-2.161205750×10^0,1.017284546×10^1
7.865813333×10^-1,-2.591111755×10^-1,-2.053579559×10^0,9.955048370×10^0
7.965313333×10^-1,-1.627116394×10^-1,-1.877695312×10^0,9.559121704×10^0
8.064813333×10^-1,-9.026229858×10^-2,-1.672921143×10^0,9.196875000×10^0
8.164303333×10^-1,1.001417542×10^-1,-1.461860046×10^0,9.055119781×10^0
8.263803333×10^-1,-2.814147949×10^-2,-5.251080322×10^-1,8.149203644×10^0
8.363303333×10^-1,-4.842430115×10^-1,1.138981476×10^0,8.505013733×10^0
8.462803333×10^-1,8.777746582×10^-1,9.045689392×10^-1,1.063927551×10^1
8.562293333×10^-1,7.382647705×10^-1,1.114282837×10^0,1.016102005×10^1
8.661793333×10^-1,1.605411530×10^0,3.297642517×10^-1,1.134251312×10^1
8.761293333×10^-1,1.980681152×10^0,-8.545729065×10^-1,1.164712967×10^1
8.860793333×10^-1,1.400787048×10^0,-1.162632294×10^0,1.166284698×10^1
8.960283333×10^-1,1.414558411×10^0,-1.497635651×10^0,1.133338211×10^1
9.059783333×10^-1,2.595153351×10^0,-1.308129730×10^0,1.085677322×10^1
9.159283333×10^-1,4.063450012×10^0,2.415526886×10^0,1.065529221×10^1
9.258783333×10^-1,3.065325623×10^0,2.689756622×10^0,9.504784698×10^0
9.358273333×10^-1,2.042352905×10^0,3.378474426×10^-1,9.213939514×10^0
9.457773333×10^-1,1.293310547×10^0,-8.107141113×10^-1,9.396260376×10^0
9.557273333×10^-1,1.165626068×10^0,-7.500901794×10^-1,9.348210297×10^0
9.656773333×10^-1,-5.848338318×10^-1,-1.806742859×10^-1,9.122030640×10^0
9.756263333×10^-1,-2.360591125×10^0,-3.643423462×10^-1,8.132438507×10^0
9.855763333×10^-1,-2.893782349×10^0,2.415975952×10^-1,8.544681244×10^0
9.955263333×10^-1,-2.771336975×10^0,1.150956573×10^0,8.241112518×10^0
1.005475333×10^0,-2.552941132×10^0,1.028211823×10^0,8.934171295×10^0
1.015425333×10^0,-2.012415161×10^0,5.159770203×10^-1,9.697434082×10^0
1.025375333×10^0,-1.342258759×10^0,6.664141846×10^-1,8.766220551×10^0
1.035325333×10^0,-5.333409119×10^-1,3.787124634×10^-1,8.994346161×10^0
1.045274333×10^0,7.348219299×10^-1,3.183879089×10^-1,9.525741119×10^0
1.055224333×10^0,1.077309723×10^0,5.089416504×10^-1,9.630822601×10^0
1.065174333×10^0,5.733078003×10^-1,6.830296326×10^-1,1.089973389×10^1
1.075124333×10^0,-9.864486694×10^-2,1.122216339×10^0,1.225696152×10^1
1.085073333×10^0,-8.863069153×10^-1,1.433269501×10^0,1.245365250×10^1
1.095023333×10^0,-2.089804230×10^0,1.852996674×10^0,1.134266281×10^1
1.104973333×10^0,-2.735561371×10^0,2.535577240×10^0,9.258546753×10^0
1.114923333×10^0,-2.395618286×10^0,2.746788025×10^0,7.402705994×10^0
1.124872333×10^0,-1.842668152×10^0,2.921923828×10^0,6.198759613×10^0
1.134822333×10^0,-1.856738892×10^0,3.048560486×10^0,5.557942200×10^0
1.144772333×10^0,-2.717598724×10^0,2.733316040×10^0,5.510490875×10^0
1.154722333×10^0,-4.169729004×10^0,2.641107788×10^0,5.452711029×10^0
1.164671333×10^0,-5.361999664×10^0,2.776276703×10^0,5.793552246×10^0
1.174621333×10^0,-6.209237823×10^0,2.853067017×10^0,5.406606903×10^0
1.184571333×10^0,-6.692283325×10^0,2.835104370×10^0,4.826862488×10^0
1.194521333×10^0,-7.103927307×10^0,3.041525116×10^0,4.842879181×10^0
1.204470333×10^0,-7.313341827×10^0,3.258723450×10^0,5.130281525×10^0
1.214420333×10^0,-7.686216431×10^0,3.510499878×10^0,5.518574066×10^0
1.224370333×10^0,-8.203091583×10^0,3.607348480×10^0,5.627397766×10^0
1.234320333×10^0,-8.439450073×10^0,3.494034119×10^0,5.565276947×10^0
1.244269333×10^0,-8.064479828×10^0,3.287763062×10^0,5.206772461×10^0
1.254219333×10^0,-7.617359619×10^0,3.026855621×10^0,4.978347473×10^0
1.264169333×10^0,-7.442972260×10^0,2.828967133×10^0,4.748874664×10^0
1.274119333×10^0,-7.291936340×10^0,2.635868683×10^0,4.379742279×10^0
1.284068333×10^0,-7.345075836×10^0,2.566862183×10^0,4.156855774×10^0
1.294018333×10^0,-7.752678223×10^0,2.506088562×10^0,3.931574249×10^0
1.303968333×10^0,-7.892487488×10^0,2.592608643×10^0,4.014052734×10^0
1.313918333×10^0,-7.952063599×10^0,2.197879486×10^0,4.298461304×10^0
1.323867292×10^0,-7.268135834×10^0,1.317260742×10^-1,1.619931335×10^0
1.333817292×10^0,-8.344697113×10^0,-6.563850403×10^-1,-5.710624695×10^-1
1.343767292×10^0,-1.002345612×10^1,2.526446228×10^0,1.693578186×10^0
1.353717292×10^0,-1.089015381×10^1,3.769161987×10^0,3.623814240×10^0
1.363666292×10^0,-1.117561020×10^1,3.892655182×10^0,4.677772522×10^0
1.373616292×10^0,-1.134939880×10^1,3.907025299×10^0,5.164560242×10^0
1.383566292×10^0,-9.667945404×10^0,3.542533264×10^0,6.153104553×10^0
1.393516292×10^0,-8.362360382×10^0,2.267933807×10^0,6.134992218×10^0
1.403465292×10^0,-7.010970612×10^0,2.506687317×10^0,5.693260803×10^0
1.413415292×10^0,-6.117478638×10^0,3.325035553×10^0,5.109624481×10^0
1.423365292×10^0,-6.249354401×10^0,3.879482574×10^0,4.458179169×10^0
1.433315292×10^0,-7.030729523×10^0,3.819307709×10^0,3.635639648×10^0
1.443264292×10^0,-8.053702240×10^0,3.538940735×10^0,2.549947357×10^0
1.453214292×10^0,-8.877588959×10^0,3.475921783×10^0,1.685794373×10^0
1.463164292×10^0,-9.511221313×10^0,3.148851929×10^0,9.816586304×10^-1
1.473114292×10^0,-9.787995758×10^0,2.799179077×10^0,-1.856140137×10^-2
1.483063292×10^0,-1.018497025×10^1,2.816243591×10^0,-1.066831512×10^0
1.493013292×10^0,-1.005878265×10^1,3.620970154×10^0,-6.667135620×10^-1
1.502963292×10^0,-9.287586365×10^0,4.329895935×10^0,2.452500000×10^0
1.512913292×10^0,-9.272767181×10^0,3.212918701×10^0,4.841831360×10^0
1.522862292×10^0,-9.010961609×10^0,1.992955627×10^0,5.704786835×10^0
1.532812292×10^0,-9.195527802×10^0,1.396895142×10^0,5.696703644×10^0
1.542762292×10^0,-9.034911804×10^0,1.748813324×10^0,4.525090027×10^0
1.552711292×10^0,-9.044491882×10^0,2.327659607×10^0,3.099155273×10^0
1.562661292×10^0,-8.934320984×10^0,2.498304749×10^0,2.618205414×10^0
1.572611292×10^0,-8.189020844×10^0,2.991529083×10^0,2.024240570×10^0
1.582561292×10^0,-7.750732269×10^0,3.387755127×10^0,1.131347351×10^0
1.592510292×10^0,-7.343129883×10^0,3.386407928×10^0,1.501527557×10^0
1.602460292×10^0,-6.298901367×10^0,4.510420532×10^0,1.643731842×10^0
1.612410292×10^0,-6.972201233×10^0,3.752696228×10^0,1.317111053×10^0
1.622360292×10^0,-7.533384247×10^0,3.701802063×10^0,2.401905212×10^0
1.632309292×10^0,-8.408614197×10^0,2.941682739×10^0,3.252885590×10^0
1.642259292×10^0,-8.616681519×10^0,1.932930450×10^0,3.362457733×10^0
1.652209292×10^0,-8.753197632×10^0,1.682800598×10^0,2.511926422×10^0
1.662159292×10^0,-8.204139404×10^0,2.682421875×10^0,1.213077393×10^0
1.672108292×10^0,-6.461912384×10^0,3.285517731×10^0,1.803000641×10^0
1.682058292×10^0,-7.299121399×10^0,3.028951263×10^0,2.652633820×10^0
1.692008292×10^0,-7.978857880×10^0,2.524200897×10^0,2.755919037×10^0
1.701958292×10^0,-8.471034393×10^0,2.135459290×10^0,2.013612671×10^0
1.711907292×10^0,-9.189091187×10^0,1.982627106×10^0,1.469943237×10^0
1.721857292×10^0,-9.169781342×10^0,2.292183380×10^0,1.481918335×10^0
1.731807292×10^0,-8.563841400×10^0,2.374961243×10^0,2.236948242×10^0
1.741757292×10^0,-8.139324188×10^0,3.590283966×10^0,2.778971100×10^0
1.751706292×10^0,-8.342751160×10^0,3.189716949×10^0,1.122815094×10^0
1.761656292×10^0,-9.161398773×10^0,3.161276093×10^0,1.725611572×10^0
1.771606292×10^0,-9.434131622×10^0,3.064577179×10^0,1.347198486×10^0
1.781556292×10^0,-9.632020111×10^0,3.306174774×10^0,8.104147339×10^-1
1.791505292×10^0,-9.671987000×10^0,3.804787903×10^0,6.017486572×10^-1
1.801455292×10^0,-9.580227814×10^0,3.887416077×10^0,1.146615601×10^-1
1.811405292×10^0,-9.559271393×10^0,4.127067719×10^0,8.876541138×10^-2
1.821355292×10^0,-9.451645203×10^0,4.344864807×10^0,5.502557373×10^-1
1.831304292×10^0,-9.448801117×10^0,4.203408966×10^0,6.942562866×10^-1
1.841254292×10^0,-9.647887115×10^0,4.081412659×10^0,5.504054260×10^-1
1.851204292×10^0,-9.677375793×10^0,4.258195038×10^0,3.382965088×10^-1
1.861154292×10^0,-9.483828278×10^0,4.638105011×10^0,7.304809570×10^-2
1.871103292×10^0,-9.438921661×10^0,4.964426422×10^0,-6.631210327×10^-2
1.881053292×10^0,-9.448501740×10^0,5.155429230×10^0,-1.775308228×10^-1
1.891003292×10^0,-9.399254150×10^0,5.096152496×10^0,-1.941462708×10^-1
1.900953292×10^0,-9.163045349×10^0,4.987478485×10^0,-9.999206543×10^-2
1.910902292×10^0,-8.957971802×10^0,4.890779572×10^0,-2.661465454×10^-1
1.920852292×10^0,-8.789422302×10^0,4.865931244×10^0,-4.526586914×10^-1
1.930802292×10^0,-8.555458832×10^0,5.146148529×10^0,-3.414399719×10^-1
1.940752292×10^0,-8.296048279×10^0,5.449717255×10^0,-6.167175293×10^-2
1.950701292×10^0,-8.469238129×10^0,5.538183289×10^0,4.999603271×10^-2
1.960651292×10^0,-8.633596344×10^0,5.526657257×10^0,1.743873596×10^-1
1.970601292×10^0,-8.710686035×10^0,5.605094147×10^0,1.865121460×10^-1
1.980551292×10^0,-8.992699585×10^0,5.630241852×10^0,-1.498384094×10^-1
1.990500292×10^0,-9.270970917×10^0,5.592370605×10^0,-6.415658569×10^-1
2.000450292×10^0,-9.354946289×10^0,5.438640289×10^0,-8.786727905×10^-1
2.010400292×10^0,-9.310788116×10^0,5.285508728×10^0,-7.854167175×10^-1
2.020350292×10^0,-9.377100220×10^0,5.045557709×10^0,-7.674540710×10^-1
2.030299292×10^0,-9.291777649×10^0,4.920268250×10^0,-3.824546814×10^-1
2.040249292×10^0,-9.120384064×10^0,4.805157623×10^0,-1.802252197×10^-1
2.050199292×10^0,-9.131610718×10^0,4.632865906×10^0,5.613327026×10^-2
2.060149292×10^0,-9.030421143×10^0,4.546046448×10^0,4.028123474×10^-1
2.070098292×10^0,-8.879385223×10^0,4.458777924×10^0,1.004411316×10^-1
2.080048292×10^0,-8.768765259×10^0,4.430486755×10^0,-3.529660034×10^-1
2.089998292×10^0,-8.524323578×10^0,4.383035431×10^0,-7.720944214×10^-1
2.099948292×10^0,-8.269403687×10^0,4.726271667×10^0,-7.934999084×10^-1
2.109897292×10^0,-7.957452393×10^0,5.328619080×10^0,-5.852828979×10^-1
2.119847292×10^0,-7.663314056×10^0,5.664819946×10^0,-3.591032410×10^-1
2.129797292×10^0,-7.607629852×10^0,5.591472473×10^0,-1.377136230×10^-1
2.139747292×10^0,-7.623347168×10^0,5.282514954×10^0,2.275268555×10^-2
2.149696292×10^0,-7.600444794×10^0,5.143304443×10^0,7.050338745×10^-2
2.159646292×10^0,-7.418572998×10^0,5.075944519×10^0,-9.175918579×10^-2
2.169596292×10^0,-7.115752716×10^0,4.865931244×10^0,-5.031037903×10^-1
2.179546292×10^0,-6.948999481×10^0,4.561314697×10^0,-7.441026306×10^-1
2.189495292×10^0,-6.509214020×10^0,4.404889984×10^0,-4.188290405×10^-1
2.199445292×10^0,-5.269042969×10^0,4.836891632×10^0,1.077309723×10^0
2.209395292×10^0,-4.790787506×10^0,5.090913391×10^0,2.811303864×10^0
2.219345292×10^0,-4.989424438×10^0,4.746180267×10^0,2.796634369×10^0
2.229294292×10^0,-5.223238220×10^0,5.209616547×10^0,2.059267731×10^0
2.239244292×10^0,-5.436993713×10^0,5.336402893×10^0,1.062041473×10^0
2.249194292×10^0,-5.112767944×10^0,5.784570923×10^0,2.305206299×10^-1
2.259144292×10^0,-5.209616547×10^0,5.774392090×10^0,-9.458830261×10^-1
2.269093292×10^0,-5.392386475×10^0,5.750890961×10^0,-1.839225311×10^0
2.279043292×10^0,-5.844296722×10^0,6.217770081×10^0,-8.367599487×10^-1
2.288993292×10^0,-5.954916687×10^0,6.521338806×10^0,9.015751648×10^-1
2.298943292×10^0,-6.102060699×10^0,6.176006927×10^0,1.215173035×10^0
2.308892292×10^0,-6.570436707×10^0,5.746699677×10^0,1.212778015×10^0
2.318842542×10^0,-6.480922852×10^0,5.557642822×10^0,1.370699615×10^0
2.328792542×10^0,-6.056255951×10^0,5.505102081×10^0,1.256337433×10^0
2.338742542×10^0,-5.197192383×10^0,5.692212982×10^0,1.383872223×10^0
2.348691542×10^0,-4.650229797×10^0,6.248456268×10^0,1.354383545×10^0
2.358641542×10^0,-4.185895386×10^0,7.525899811×10^0,1.152603149×10^0
2.368591542×10^0,-4.071383514×10^0,9.121431885×10^0,3.311114502×10^-1
2.378541542×10^0,-3.489992523×10^0,1.227956451×10^1,-5.318440247×10^-1
2.388490542×10^0,-5.910010071×10^0,9.904902649×10^0,-1.711391144×10^0
2.398440542×10^0,-4.729265442×10^0,5.541476440×10^0,6.613247681×10^-1
2.408390542×10^0,2.499801636×10^-2,9.717492371×10^0,-2.671195221×10^0
2.418340542×10^0,-8.611592102×10^-1,1.072489746×10^1,-2.521506500×10^0
2.428289542×10^0,-3.534150696×10^0,1.038016434×10^1,-9.139993286×10^-1
2.438239542×10^0,-1.006432114×10^1,7.047045593×10^0,1.659299469×10^0
2.448189542×10^0,-9.663005676×10^0,5.193599854×10^0,-4.379891968×10^-1
2.458139542×10^0,-4.056863708×10^0,5.561834106×10^0,-2.548749847×10^0
2.468088542×10^0,-1.060843964×10^0,5.886508942×10^0,-2.684068451×10^0
2.478038542×10^0,-1.079405365×10^0,5.245541840×10^0,-2.241887970×10^0
2.487988542×10^0,-1.317111053×10^0,3.759132843×10^0,-2.330803070×10^0
2.497938542×10^0,-4.884342957×10^-1,3.088677063×10^0,-3.481609955×10^0
2.507887542×10^0,1.564247131×10^-1,3.620371399×10^0,-3.613785095×10^0
2.517837542×10^0,-2.006726990×10^0,9.998907166×10^0,-1.696122894×10^0
2.527787542×10^0,-3.774550781×10^0,1.873384277×10^1,-4.936734009×10^-1
2.537737542×10^0,-2.977608032×10^0,2.448278778×10^1,8.626560974×10^-1
2.547686542×10^0,5.676196289×10^-1,2.580708389×10^1,7.098239136×10^-1
2.557636542×10^0,6.301745453×10^0,2.276855255×10^1,4.764591980×10^-1
2.567586542×10^0,8.962761841×10^0,2.014510803×10^1,-1.201551361×10^0
2.577536542×10^0,8.739875336×10^0,1.712483871×10^1,-2.308948517×10^0
2.587485542×10^0,6.718029785×10^0,1.297097672×10^1,-2.285148010×10^0
2.597435542×10^0,4.645589447×10^0,1.030382309×10^1,-1.412163391×10^0
2.607385542×10^0,3.050955505×10^0,9.089248810×10^0,-4.203259277×10^-1
2.617335542×10^0,2.121987305×10^0,8.317753143×10^0,4.108955383×10^-1
2.627284542×10^0,1.825753326×10^0,7.662864990×10^0,7.005432129×10^-1
2.637234542×10^0,3.119962006×10^0,8.309669952×10^0,-8.879534912×10^-1
2.647184542×10^0,3.014132080×10^0,8.562643890×10^0,-2.207758942×10^0
2.657134542×10^0,1.642983398×10^0,8.099806366×10^0,-1.165326691×10^0
2.667083542×10^0,1.446591797×10^0,8.175249481×10^0,-7.873626709×10^-1
2.677033542×10^0,1.193917236×10^0,8.423583069×10^0,-6.665638733×10^-1
2.686983542×10^0,8.128097534×10^-1,8.549471283×10^0,-5.827381897×10^-1
2.696933542×10^0,7.926017761×10^-1,8.649313660×10^0,-8.428971863×10^-1
2.706882542×10^0,1.021026764×10^0,8.943751373×10^0,-1.174008636×10^0
2.716832542×10^0,1.185534668×10^0,9.368717651×10^0,-1.710642700×10^0
2.726782542×10^0,1.181942139×10^0,9.902058563×10^0,-2.272574158×10^0
2.736732542×10^0,1.083896027×10^0,1.064810715×10^1,-2.659519501×10^0
2.746681542×10^0,8.704399109×10^-1,1.155611893×10^1,-2.818788300×10^0
2.756631542×10^0,4.746629333×10^-1,1.252550308×10^1,-2.890339508×10^0
2.766581542×10^0,-1.125659180×10^-1,1.352647156×10^1,-2.927761688×10^0
2.776531542×10^0,-8.264314270×10^-1,1.447759369×10^1,-2.880160675×10^0
2.786480542×10^0,-1.465602264×10^0,1.536075714×10^1,-2.630330200×10^0
2.796430542×10^0,-1.945354614×10^0,1.592089233×10^1,-2.244133301×10^0
2.806380542×10^0,-2.206860809×10^0,1.604049362×10^1,-1.855541382×10^0
2.816330542×10^0,-2.029479675×10^0,1.580159042×10^1,-1.632505188×10^0
2.826279542×10^0,-1.391656036×10^0,1.516241959×10^1,-1.812281342×10^0
2.836229542×10^0,-8.503816223×10^-1,1.455213867×10^1,-2.154020691×10^0
2.846179542×10^0,-7.247927856×10^-1,1.383991974×10^1,-2.558928680×10^0
2.856129542×10^0,-8.560697937×10^-1,1.331032104×10^1,-3.041824493×10^0
2.866078542×10^0,-1.144220581×10^0,1.283670593×10^1,-3.605103149×10^0
2.876028542×10^0,-1.613045654×10^0,1.202314774×10^1,-3.796854401×10^0
2.885978542×10^0,-2.002835083×10^0,1.109807144×10^1,-3.355422363×10^0
2.895928542×10^0,-2.142195282×10^0,1.015129028×10^1,-2.465822296×10^0
2.905877542×10^0,-2.112257538×10^0,9.223519592×10^0,-1.535506897×10^0
2.915827542×10^0,-1.942809906×10^0,8.395890656×10^0,-7.243437195×10^-1
2.925777542×10^0,-1.534758453×10^0,7.631130981×10^0,-2.559677124×10^-1
2.935727542×10^0,-1.028960266×10^0,6.889273682×10^0,-1.264869690×10^-1
2.945676542×10^0,-8.544232178×10^-1,6.275400238×10^0,2.529739380×10^-2
2.955626542×10^0,-7.973918152×10^-1,5.942941589×10^0,3.035687256×10^-1
2.965576542×10^0,-6.982978821×10^-1,5.632786560×10^0,6.354286194×10^-1
2.975526542×10^0,-4.953199768×10^-1,5.110672302×10^0,9.427395630×10^-1
2.985475542×10^0,-3.378474426×10^-1,4.497547302×10^0,1.211730194×10^0
2.995425542×10^0,-1.914518738×10^-1,3.840862885×10^0,1.395398254×10^0
3.005375542×10^0,-3.847000122×10^-2,3.147504730×10^0,1.466949463×10^0
3.015325542×10^0,1.496887207×10^-1,2.490670624×10^0,1.351689148×10^0
3.025274542×10^0,2.782713318×10^-1,1.870809631×10^0,1.132993927×10^0
3.035224542×10^0,4.076023865×10^-1,1.185834045×10^0,8.695417786×10^-1
3.045174542×10^0,4.447251892×10^-1,5.863307190×10^-1,5.620811462×10^-1
3.055124542×10^0,4.029620361×10^-1,4.819976807×10^-2,2.552192688×10^-1
3.065073542×10^0,4.781057739×10^-1,-7.723937988×10^-1,-6.197113037×10^-2
3.075023542×10^0,4.674778748×10^-1,-1.570234680×10^0,-4.246669006×10^-1
3.084973542×10^0,5.673202515×10^-1,-2.193837891×10^0,-6.572831726×10^-1
3.094923542×10^0,7.568261719×10^-1,-2.466570740×10^0,-8.449928284×10^-1
3.104872542×10^0,1.089584198×10^0,-2.556683350×10^0,-1.183738403×10^0
3.114822542×10^0,1.495689697×10^0,-2.512375488×10^0,-1.298998718×10^0
3.124772542×10^0,2.215243378×10^0,-2.108964386×10^0,-1.418150940×10^0
3.134722542×10^0,3.254681854×10^0,-1.068627777×10^0,-1.596280518×10^0
3.144671542×10^0,3.955225067×10^0,1.830094299×10^0,-2.036814423×10^0
3.154621542×10^0,3.343596954×10^0,5.139113159×10^0,-2.974015503×10^0
3.164571542×10^0,3.184328156×10^0,9.564660187×10^0,-6.840325470×10^0
3.174521542×10^0,3.209176483×10^0,1.456950256×10^1,-3.058739319×10^0
3.184470542×10^0,2.923869781×10^0,2.748644165×10^1,1.138981476×10^0
3.194420542×10^0,1.079555054×10^0,4.790413284×10^1,-2.377955017×10^0
3.204370542×10^0,-1.018781433×10^0,6.816105835×10^1,-1.059062668×10^1
3.214320542×10^0,2.263892212×10^0,6.822123322×10^1,-1.226474533×10^1
3.224269542×10^0,4.214934998×10^0,4.484689041×10^1,-3.099454651×10^0
3.234219542×10^0,1.332978058×10^0,2.858425873×10^1,2.648442535×10^0
3.244169542×10^0,-3.306623840×10^-1,2.204420883×10^1,1.720821533×10^0
3.254119542×10^0,-1.661544800×10^0,1.817550385×10^1,-1.660047913×10^-1
