"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.956720458×10^0,1.015383601×10^0,2.724109173×10^0,6.093868613×10^-1
5.966670458×10^0,6.548802257×10^-1,2.491278648×10^0,7.013229132×10^-1
5.976620458×10^0,3.077730834×10^-1,2.122835159×10^0,7.850250006×10^-1
5.986569458×10^0,1.445392519×10^-2,1.646544576×10^0,8.342556357×10^-1
5.996519458×10^0,-1.706509441×10^-1,1.244952917×10^0,8.353297114×10^-1
6.006469458×10^0,-2.597466409×10^-1,8.314198852×10^-1,8.138137460×10^-1
6.016419458×10^0,-2.572227418×10^-1,3.604468107×10^-1,6.924085021×10^-1
6.026368458×10^0,-1.766792983×10^-1,-1.606990546×10^-1,5.362409353×10^-1
6.036318458×10^0,-2.439323664×10^-1,-9.572076797×10^-1,4.034278095×10^-1
6.046268458×10^0,-4.523280859×10^-1,-1.878213763×10^0,3.462614417×10^-1
6.056218458×10^0,-5.874240994×10^-1,-2.456862688×10^0,3.476175368×10^-1
6.066167458×10^0,-5.477786660×10^-1,-2.616150618×10^0,3.853156865×10^-1
6.076117458×10^0,-4.097792506×10^-1,-2.466805935×10^0,4.385046065×10^-1
6.086067458×10^0,-2.830624580×10^-1,-2.005743980×10^0,4.975813031×10^-1
6.096017458×10^0,-2.137917876×10^-1,-1.293222427×10^0,5.446134806×10^-1
6.105966458×10^0,-1.620303988×10^-1,-4.360882342×10^-1,5.433128476×10^-1
6.115916458×10^0,-9.957127273×10^-2,4.130675793×10^-1,4.882916510×10^-1
6.125866458×10^0,-1.857474260×10^-2,1.102269173×10^0,4.105390310×10^-1
6.135816458×10^0,1.174760386×10^-1,1.533360839×10^0,3.305773437×10^-1
6.145765458×10^0,3.095996380×10^-1,1.660740137×10^0,2.425087541×10^-1
6.155715458×10^0,5.236323476×10^-1,1.459496737×10^0,1.419235617×10^-1
6.165665458×10^0,7.295340896×10^-1,1.024285913×10^0,1.762722619×10^-2
6.175615458×10^0,8.598191142×10^-1,4.688693285×10^-1,-1.430093199×10^-1
6.185564458×10^0,8.695384860×10^-1,-1.814051419×10^-1,-3.351253271×10^-1
6.195514458×10^0,7.447803020×10^-1,-8.694317341×10^-1,-5.620207787×10^-1
6.205464458×10^0,4.929227531×10^-1,-1.517641187×10^0,-7.924654484×10^-1
6.215414458×10^0,1.817587614×10^-1,-1.977823257×10^0,-1.000460148×10^0
6.225363458×10^0,-1.296416819×10^-1,-2.185915947×10^0,-1.143816471×10^0
6.235313458×10^0,-3.661064208×10^-1,-2.071265936×10^0,-1.196358323×10^0
6.245263458×10^0,-4.250037968×10^-1,-1.552400112×10^0,-1.138675809×10^0
6.255213458×10^0,-2.644567192×10^-1,-7.114713788×10^-1,-9.808419943×10^-1
6.265163458×10^0,2.915150113×10^-2,1.547420323×10^-1,-7.418056726×10^-1
6.275112458×10^0,3.627617061×10^-1,8.024308085×10^-1,-7.311727405×10^-1
6.285062458×10^0,7.693083882×10^-1,1.394140005×10^0,-8.406603932×10^-1
6.295012458×10^0,1.353267193×10^0,2.048959970×10^0,-9.130384922×10^-1
6.304962458×10^0,2.008468866×10^0,3.001210451×10^0,-8.670938611×10^-1
6.314911458×10^0,1.238161325×10^0,3.030758142×10^0,-8.007444143×10^-1
6.324861667×10^0,3.783332407×10^-1,2.728779554×10^0,-7.527403235×10^-1
6.334811667×10^0,-7.885934114×10^-1,1.476426125×10^0,-7.302603126×10^-1
6.344761667×10^0,-2.246980667×10^0,-8.126081228×10^-1,-4.891293049×10^-1
6.354710667×10^0,-3.504354477×10^0,-3.252782106×10^0,1.467664003×10^0
6.364660667×10^0,-3.340112925×10^0,-3.777094841×10^0,3.124193192×10^0
6.374610667×10^0,-1.937667847×10^0,-2.462974548×10^0,1.498291731×10^0
6.384560667×10^0,-5.183969736×10^-1,-5.772357583×10^-1,-3.271941841×10^-2
6.394509667×10^0,5.424157381×10^-1,1.248935103×10^0,1.633906960×10^-1
6.404459667×10^0,1.075909853×10^0,2.139123678×10^0,5.350923538×10^-1
6.414409667×10^0,1.174280643×10^0,2.278863668×10^0,7.210734487×10^-1
6.424359667×10^0,9.505209923×10^-1,2.197050810×10^0,6.969907284×10^-1
6.434308667×10^0,6.104129553×10^-1,2.054281712×10^0,5.694341063×10^-1
6.444258667×10^0,4.019627273×10^-1,1.891149879×10^0,4.095690250×10^-1
6.454208667×10^0,2.510499060×10^-1,1.477420092×10^0,1.637965441×10^-1
6.464158667×10^0,7.614871114×10^-2,6.063953638×10^-1,-1.264956743×10^-1
6.474107667×10^0,-2.212991938×10^-2,-3.132362068×10^-1,-3.394278884×10^-1
6.484057667×10^0,-1.052005962×10^-1,-1.126914144×10^0,-4.357339740×10^-1
6.494007667×10^0,-1.870826781×10^-1,-1.644994140×10^0,-4.357081354×10^-1
6.503957667×10^0,-2.250888944×10^-1,-1.757326007×10^0,-3.465923369×10^-1
6.513906667×10^0,-2.316322774×10^-1,-1.504995227×10^0,-1.642755419×10^-1
6.523856667×10^0,-1.968900412×10^-1,-1.000623345×10^0,2.420254424×10^-2
6.533806667×10^0,-1.375297755×10^-1,-4.186859727×10^-1,1.659255773×10^-1
6.543756667×10^0,-5.822956935×10^-2,1.058446616×10^-1,2.805587053×10^-1
6.553705667×10^0,4.896612838×10^-2,4.613580108×10^-1,3.578907847×10^-1
6.563655667×10^0,1.984997839×10^-1,6.434142590×10^-1,3.913621306×10^-1
6.573605667×10^0,3.224161267×10^-1,6.665493846×10^-1,3.834099472×10^-1
6.583555667×10^0,4.066769183×10^-1,5.891376138×10^-1,3.596633077×10^-1
6.593505667×10^0,4.819604754×10^-1,4.689904153×10^-1,3.306028843×10^-1
6.603454667×10^0,5.020896196×10^-1,3.476223052×10^-1,2.906872630×10^-1
6.613404667×10^0,4.549143910×10^-1,2.412764281×10^-1,2.321757376×10^-1
6.623354667×10^0,3.648254275×10^-1,8.610314876×10^-2,1.435978860×10^-1
6.633304667×10^0,2.841784954×10^-1,-1.493764967×10^-1,2.657405473×10^-2
6.643253667×10^0,2.496259660×10^-1,-4.859488606×10^-1,-1.153346300×10^-1
6.653203667×10^0,2.697988451×10^-1,-9.028129578×10^-1,-2.740920484×10^-1
6.663153667×10^0,3.078335524×10^-1,-1.282374620×10^0,-4.378953874×10^-1
6.673103667×10^0,3.351597190×10^-1,-1.458564281×10^0,-5.929624438×10^-1
6.683052667×10^0,3.395918310×10^-1,-1.366315603×10^0,-7.221443653×10^-1
6.693002667×10^0,3.460260332×10^-1,-1.010110259×10^0,-8.223846555×10^-1
6.702952667×10^0,3.574810922×10^-1,-4.818229079×10^-1,-8.930256367×10^-1
6.712902667×10^0,3.454353511×10^-1,7.015370578×10^-2,-9.251707792×10^-1
6.722851667×10^0,3.368333876×10^-1,5.152692199×10^-1,-8.323372602×10^-1
6.732801667×10^0,4.217698574×10^-1,8.652155399×10^-1,-8.253824115×10^-1
6.742751667×10^0,6.604534984×10^-1,1.335527658×10^0,-9.089300036×10^-1
6.752701667×10^0,1.146000624×10^0,1.951145053×10^0,-9.689674973×10^-1
6.762650667×10^0,2.054033995×10^0,3.177144527×10^0,-9.178363681×10^-1
6.772600667×10^0,1.503451467×10^0,3.001903772×10^0,-8.501853943×10^-1
6.782550667×10^0,7.440598607×10^-1,2.474439144×10^0,-8.540102243×10^-1
6.792500667×10^0,-4.392156303×10^-1,1.554916382×10^0,-9.064044952×10^-1
6.802449667×10^0,-1.669912696×10^0,1.260557175×10^-1,-5.162706375×10^-1
6.812399667×10^0,-2.825366259×10^0,-6.302612424×10^-1,1.174815416×10^0
6.822349667×10^0,-2.893662453×10^0,-1.163646698×10^0,2.286062717×10^0
6.832299667×10^0,-1.775203347×10^0,-1.175078511×10^0,6.892310977×10^-1
6.842248667×10^0,-6.918794513×10^-1,-8.359574676×10^-1,-6.747019291×10^-2
6.852198667×10^0,5.323197693×10^-4,-5.675172210×10^-1,6.726285815×10^-2
6.862148667×10^0,4.603164494×10^-1,-1.087059528×10^-1,3.986037672×10^-1
6.872098667×10^0,6.824775934×10^-1,4.227795005×10^-1,6.493023038×10^-1
6.882047667×10^0,6.365863681×10^-1,7.328013182×10^-1,6.731783748×10^-1
6.891997667×10^0,3.306322992×10^-1,6.432876587×10^-1,5.976002216×10^-1
6.901947667×10^0,-1.497766376×10^-1,2.004684359×10^-1,5.583074093×10^-1
6.911897667×10^0,-5.504984856×10^-1,-2.455013096×10^-1,5.120283365×10^-1
6.921847667×10^0,-7.332004905×10^-1,-4.858281910×10^-1,4.417523146×10^-1
6.931796667×10^0,-7.350093126×10^-1,-6.095740795×10^-1,3.480516672×10^-1
6.941746667×10^0,-6.352972984×10^-1,-6.957966089×10^-1,2.525696456×10^-1
6.951696667×10^0,-5.118049383×10^-1,-7.510928512×10^-1,1.921153367×10^-1
6.961646667×10^0,-3.866532743×10^-1,-7.954704762×10^-1,1.893394887×10^-1
6.971595667×10^0,-2.563661039×10^-1,-9.106676579×10^-1,2.479053289×10^-1
6.981545667×10^0,-1.249101087×10^-1,-1.084720373×10^0,3.443608284×10^-1
6.991495667×10^0,-6.334351492×10^-4,-1.229480743×10^0,4.518612027×10^-1
7.001445667×10^0,9.208530933×10^-2,-1.297753096×10^0,5.457072258×10^-1
7.011394667×10^0,1.243423149×10^-1,-1.252394915×10^0,6.105865836×10^-1
7.021344667×10^0,1.209600344×10^-1,-1.043837547×10^0,6.241956353×10^-1
7.031294667×10^0,9.333692491×10^-2,-6.716908216×10^-1,5.938747525×10^-1
7.041244667×10^0,4.838787019×10^-2,-2.180023938×10^-1,5.279623270×10^-1
7.051193667×10^0,-1.766251586×10^-2,2.423622757×10^-1,4.436620772×10^-1
7.061143667×10^0,-7.847732306×10^-2,6.490326524×10^-1,3.489241004×10^-1
7.071093667×10^0,-2.361247875×10^-2,7.647331357×10^-1,2.397438437×10^-1
7.081043667×10^0,2.328765690×10^-1,4.316887259×10^-1,1.111861616×10^-1
7.090992667×10^0,5.575076342×10^-1,-2.047495097×10^-1,-4.114639014×10^-2
7.100942667×10^0,7.785514593×10^-1,-8.610325456×10^-1,-2.157342434×10^-1
7.110892667×10^0,8.350618482×10^-1,-1.376070023×10^0,-4.086528420×10^-1
7.120842667×10^0,7.405971289×10^-1,-1.688145518×10^0,-6.070255041×10^-1
7.130791667×10^0,5.578497052×10^-1,-1.755962133×10^0,-7.922384739×10^-1
7.140741667×10^0,3.936818242×10^-1,-1.604787469×10^0,-9.589572549×10^-1
7.150691667×10^0,2.992746234×10^-1,-1.299808383×10^0,-1.101551652×10^0
7.160641667×10^0,2.757153511×10^-1,-8.928228021×10^-1,-1.205564499×10^0
7.170590667×10^0,3.143697977×10^-1,-4.325862527×10^-1,-1.256722808×10^0
7.180540667×10^0,4.286347330×10^-1,4.072589055×10^-2,-1.214423776×10^0
7.190490667×10^0,6.410835981×10^-1,4.551065564×10^-1,-1.090184927×10^0
7.200440667×10^0,1.011056423×10^0,7.547050714×10^-1,-1.103600621×10^0
7.210389667×10^0,1.874717712×10^0,8.638589978×10^-1,-1.185614824×10^0
7.220339667×10^0,2.144680738×10^0,1.607796669×10^0,-1.182436466×10^0
7.230289667×10^0,1.491802931×10^0,1.668487668×10^0,-1.167932034×10^0
7.240239667×10^0,8.883578777×10^-1,1.388889551×10^0,-1.218986392×10^0
7.250188667×10^0,2.058406025×10^-1,9.520696998×10^-1,-1.224000573×10^0
7.260138667×10^0,-3.988610506×10^-1,-8.213909864×10^-1,-4.339168668×10^-1
7.270088667×10^0,-1.699298263×10^0,-1.652705789×10^0,8.888248801×10^-1
7.280038667×10^0,-1.822241664×10^0,-1.606773138×10^0,1.194720984×10^0
7.289988667×10^0,-7.336103320×10^-1,-2.056704283×10^0,1.049578041×10^-1
7.299937667×10^0,-3.418028727×10^-2,-1.561379790×10^0,-6.199614145×10^-3
7.309887667×10^0,1.434006393×10^-1,-7.374865413×10^-1,4.263528883×10^-1
7.319837667×10^0,2.308830470×10^-1,1.770762801×10^-1,9.200835228×10^-1
7.329787167×10^0,2.415127903×10^-1,9.614413977×10^-1,1.243092775×10^0
7.339736167×10^0,1.922952756×10^-2,1.495347261×10^0,1.335676789×10^0
7.349686167×10^0,-4.481035769×10^-1,1.462259531×10^0,1.324696779×10^0
7.359636167×10^0,-9.806149006×10^-1,1.067029119×10^0,1.318220735×10^0
7.369586167×10^0,-1.296281219×10^0,9.441929460×10^-1,1.275171041×10^0
7.379535167×10^0,-1.418684840×10^0,1.003931284×10^0,1.143041253×10^0
7.389485167×10^0,-1.466929555×10^0,1.088413239×10^0,1.021747828×10^0
7.399435167×10^0,-1.475850105×10^0,1.094859600×10^0,9.387754798×10^-1
7.409385167×10^0,-1.375521898×10^0,9.777814746×10^-1,8.182029724×10^-1
7.419334167×10^0,-1.236343265×10^0,6.885092854×10^-1,6.267322898×10^-1
7.429284167×10^0,-1.109677911×10^0,2.408683896×10^-1,4.350064993×10^-1
7.439234167×10^0,-9.741555452×10^-1,-2.547200322×10^-1,3.046775758×10^-1
7.449184167×10^0,-7.819640040×10^-1,-6.114286184×10^-1,2.535209060×10^-1
7.459133167×10^0,-5.360574722×10^-1,-7.583968639×10^-1,2.584221959×10^-1
7.469083167×10^0,-2.920913994×10^-1,-6.951006651×10^-1,2.790747583×10^-1
7.479033167×10^0,-1.211387366×10^-1,-3.816479146×10^-1,3.004088402×10^-1
7.488983167×10^0,-3.166451678×10^-2,1.280520558×10^-1,3.062520623×10^-1
7.498932167×10^0,7.434640825×10^-2,4.532700479×10^-1,2.808755338×10^-1
7.508882167×10^0,1.984534413×10^-1,5.150035024×10^-1,2.647368014×10^-1
7.518832167×10^0,3.029090166×10^-1,4.044019282×10^-1,2.673869133×10^-1
7.528782167×10^0,4.004443586×10^-1,3.291415274×10^-1,2.870333195×10^-1
7.538731167×10^0,5.101008415×10^-1,3.703087866×10^-1,3.119154871×10^-1
7.548681167×10^0,5.971175432×10^-1,4.732415676×10^-1,3.155693412×10^-1
7.558631167×10^0,6.445366740×10^-1,5.481129289×10^-1,3.059346080×10^-1
7.568581167×10^0,6.477447152×10^-1,5.185369253×10^-1,2.922424972×10^-1
7.578530167×10^0,6.121461987×10^-1,3.236319125×10^-1,2.685177326×10^-1
7.588480167×10^0,5.690208673×10^-1,-5.736472458×10^-2,2.229835540×10^-1
7.598430167×10^0,5.299501419×10^-1,-5.780622363×10^-1,1.401115507×10^-1
7.608380167×10^0,4.880527556×10^-1,-1.117430091×10^0,3.048013337×10^-2
7.618330167×10^0,4.483607113×10^-1,-1.516036630×10^0,-9.863524139×10^-2
7.628279167×10^0,4.413385093×10^-1,-1.687770247×10^0,-2.321485728×10^-1
7.638229167×10^0,4.565103650×10^-1,-1.670796871×10^0,-3.622713685×10^-1
7.648179167×10^0,4.741282463×10^-1,-1.472664833×10^0,-5.134308338×10^-1
7.658129167×10^0,5.284128785×10^-1,-1.054484487×10^0,-7.470952272×10^-1
7.668078167×10^0,7.002767920×10^-1,-5.689644217×10^-1,-9.355440140×10^-1
7.678028167×10^0,1.240767479×10^0,-1.068214029×10^-1,-1.118697047×10^0
7.687978167×10^0,1.530860305×10^0,1.279618382×10^0,-1.222836733×10^0
7.697928167×10^0,9.120797515×10^-1,2.089186668×10^0,-1.318229318×10^0
7.707877167×10^0,3.228881061×10^-1,2.135298252×10^0,-1.500754595×10^0
7.717827167×10^0,-2.491370142×10^-1,1.038686156×10^0,-1.696256995×10^0
7.727777167×10^0,-8.503616452×10^-1,-1.202144146×10^0,-8.540672064×10^-1
7.737727167×10^0,-1.857237458×10^0,-1.682878256×10^0,8.537784815×10^-1
7.747676167×10^0,-2.283781767×10^0,-1.557786465×10^0,1.382548332×10^0
7.757626167×10^0,-1.531514406×10^0,-1.775762796×10^0,2.008354068×10^-1
7.767576167×10^0,-5.638369322×10^-1,-6.412969828×10^-1,2.873681486×10^-1
7.777526167×10^0,9.616183490×10^-2,9.149633050×10^-1,5.541419983×10^-1
7.787475167×10^0,3.419968784×10^-1,1.991730213×10^0,6.802013516×10^-1
7.797425167×10^0,3.707882762×10^-1,2.668281317×10^0,7.466715574×10^-1
7.807375167×10^0,2.944793999×10^-1,2.979331970×10^0,7.531147599×10^-1
7.817325167×10^0,2.281514183×10^-2,2.727727175×10^0,7.075424790×10^-1
7.827275167×10^0,-4.199162126×10^-1,1.804060578×10^0,6.036206484×10^-1
7.837224167×10^0,-8.629607558×10^-1,8.389763832×10^-1,4.539536834×10^-1
7.847174167×10^0,-1.126384497×10^0,2.394828349×10^-1,2.810245156×10^-1
7.857124167×10^0,-1.234123230×10^0,-1.520966589×10^-1,1.301954836×10^-1
7.867074167×10^0,-1.201811433×10^0,-3.133220673×10^-1,2.480861545×10^-2
7.877023167×10^0,-1.085206747×10^0,-2.434778214×10^-1,-1.092347782×10^-2
7.886973167×10^0,-9.128872156×10^-1,-7.727339864×10^-3,-5.939371884×10^-3
7.896923167×10^0,-6.707795262×10^-1,2.819240987×10^-1,3.944376856×10^-2
7.906873167×10^0,-4.049588144×10^-1,3.386774063×10^-1,1.037609726×10^-1
7.916822167×10^0,-1.668397784×10^-1,2.353238612×10^-1,1.829603165×10^-1
7.926772167×10^0,6.419050694×10^-2,1.310251094×10^-2,2.825196683×10^-1
7.936722167×10^0,2.821311653×10^-1,-2.446426153×10^-1,3.833468258×10^-1
7.946672167×10^0,4.551343620×10^-1,-4.372677207×10^-1,4.555054307×10^-1
7.956621167×10^0,5.635764003×10^-1,-5.621293783×10^-1,4.957388341×10^-1
7.966571167×10^0,6.040048003×10^-1,-5.797443390×10^-1,4.841626287×10^-1
7.976521167×10^0,6.288146377×10^-1,-4.651006460×10^-1,4.316992164×10^-1
7.986471167×10^0,6.622314453×10^-1,-2.994392514×10^-1,3.459299803×10^-1
7.996420167×10^0,6.918133497×10^-1,-1.495014131×10^-1,2.376333326×10^-1
8.006370167×10^0,7.154132128×10^-1,-3.759485856×10^-2,1.329963952×10^-1
8.016320167×10^0,7.264957428×10^-1,-5.995429121×10^-3,3.519442305×10^-2
8.026270167×10^0,7.514243126×10^-1,-8.795741200×10^-2,-5.520711467×10^-2
8.036219167×10^0,7.800667286×10^-1,-3.094746768×10^-1,-1.429183185×10^-1
8.046169167×10^0,7.808502316×10^-1,-6.547207832×10^-1,-2.345664799×10^-1
8.056119167×10^0,7.190350890×10^-1,-1.046626210×10^0,-3.339473605×10^-1
8.066069167×10^0,6.163611412×10^-1,-1.360018730×10^0,-4.280208647×10^-1
8.076018167×10^0,5.057550669×10^-1,-1.491020560×10^0,-5.150707960×10^-1
8.085968167×10^0,4.150467813×10^-1,-1.418817520×10^0,-5.942984819×10^-1
8.095918167×10^0,3.776581287×10^-1,-1.144708395×10^0,-6.669892073×10^-1
8.105868167×10^0,4.130877554×10^-1,-7.011454105×10^-1,-6.988960505×10^-1
8.115817167×10^0,5.258242488×10^-1,-2.729089558×10^-1,-6.997282505×10^-1
8.125767167×10^0,7.351204753×10^-1,6.950511783×10^-2,-7.905803919×10^-1
8.135717167×10^0,1.166803241×10^0,2.696331441×10^-1,-9.135355949×10^-1
8.145667167×10^0,2.300816774×10^0,1.479195058×10^-1,-1.080548882×10^0
8.155616167×10^0,1.966111302×10^0,1.627386689×10^0,-1.120535493×10^0
8.165566167×10^0,1.135488749×10^0,1.855977178×10^0,-1.256759167×10^0
8.175516167×10^0,7.581984997×10^-1,1.094602942×10^0,-1.451487780×10^0
8.185466167×10^0,8.433074951×10^-1,-9.318937659×10^-1,-1.191364050×10^0
8.195416167×10^0,7.152587920×10^-2,-1.969613314×10^0,-4.796388149×10^-1
8.205365167×10^0,-1.321089745×10^0,-1.026746392×10^0,1.438449882×10^-2
8.215315167×10^0,-1.305745721×10^0,-5.762958527×10^-1,-4.523358345×10^-1
8.225265167×10^0,-2.101301402×10^-1,1.875628978×10^-1,-3.444328010×10^-1
8.235215167×10^0,5.863981247×10^-1,1.034451485×10^0,-1.054137871×10^-1
8.245164167×10^0,7.344211340×10^-1,1.551129222×10^0,2.204377577×10^-2
8.255114167×10^0,4.189757705×10^-1,1.826267600×10^0,2.275170535×10^-1
8.265064167×10^0,-7.358116657×10^-2,1.913689852×10^0,5.586656928×10^-1
8.275014167×10^0,-6.012685895×10^-1,1.627706170×10^0,8.244802356×10^-1
8.284963167×10^0,-1.065471888×10^0,1.101629019×10^0,9.209098220×10^-1
8.294913167×10^0,-1.282209039×10^0,6.630921960×10^-1,9.100287557×10^-1
8.304863167×10^0,-1.323268056×10^0,3.916758597×10^-1,8.147155643×10^-1
8.314813167×10^0,-1.257689834×10^0,2.482613623×10^-1,6.799951196×10^-1
8.324762583×10^0,-1.135632634×10^0,1.624543220×10^-1,5.685580373×10^-1
8.334712583×10^0,-1.019071460×10^0,1.475315094×10^-1,4.842918217×10^-1
8.344662583×10^0,-9.411438107×10^-1,2.133398205×10^-1,3.975065947×10^-1
8.354612583×10^0,-8.902127147×10^-1,3.088735342×10^-1,3.053582907×10^-1
8.364562583×10^0,-9.144283533×10^-1,5.261589885×10^-1,1.786224544×10^-1
8.374511583×10^0,-9.233629704×10^-1,5.376191735×10^-1,4.750999063×10^-2
8.384461583×10^0,-8.165952563×10^-1,2.975035012×10^-1,-3.797082230×10^-2
8.394411583×10^0,-5.930581093×10^-1,-8.205706626×10^-2,-6.341037899×10^-2
8.404361583×10^0,-3.618035614×10^-1,-4.789945781×10^-1,-4.983837530×10^-2
8.414310583×10^0,-1.549510211×10^-1,-7.197570801×10^-1,-1.983178966×10^-2
8.424260583×10^0,2.619132400×10^-2,-7.728407979×10^-1,1.944770478×10^-2
8.434210583×10^0,1.741123050×10^-1,-7.133859396×10^-1,6.551268697×10^-2
8.444160583×10^0,2.813058794×10^-1,-5.901116729×10^-1,1.299191117×10^-1
8.454109583×10^0,3.612066507×10^-1,-4.029609263×10^-1,1.980337501×10^-1
8.464059583×10^0,4.334667325×10^-1,-1.693740189×10^-1,2.573032081×10^-1
8.474009583×10^0,4.746972322×10^-1,1.000982895×10^-1,2.924675345×10^-1
8.483959583×10^0,4.660451412×10^-1,3.673752546×10^-1,3.018168509×10^-1
8.493908583×10^0,4.246224463×10^-1,6.004106998×10^-1,2.839376926×10^-1
8.503858583×10^0,3.572343290×10^-1,7.659996152×10^-1,2.365475297×10^-1
8.513808583×10^0,2.547871172×10^-1,8.566755652×10^-1,1.750959456×10^-1
8.523758583×10^0,1.462251991×10^-1,8.481393456×10^-1,1.066905186×10^-1
8.533707583×10^0,8.911901712×10^-2,7.001343369×10^-1,4.329637811×10^-2
8.543657583×10^0,1.167735457×10^-1,3.699151576×10^-1,-2.181764506×10^-2
8.553607583×10^0,2.178971916×10^-1,-1.730590016×10^-1,-1.038180292×10^-1
8.563557583×10^0,3.143984377×10^-1,-7.643838525×10^-1,-2.058700919×10^-1
8.573506583×10^0,3.886432946×10^-1,-1.265063643×10^0,-3.174146414×10^-1
8.583456583×10^0,4.551762342×10^-1,-1.585169435×10^0,-4.120213091×10^-1
8.593406583×10^0,5.475353003×10^-1,-1.651575446×10^0,-4.746581018×10^-1
8.603356583×10^0,7.122046947×10^-1,-1.554227114×10^0,-5.464574695×10^-1
8.613305583×10^0,9.575583935×10^-1,-1.343685269×10^0,-6.580950618×10^-1
8.623255583×10^0,1.394388080×10^0,-9.729926586×10^-1,-8.076723218×10^-1
8.633205583×10^0,1.448506951×10^0,9.926105142×10^-1,-8.959167004×10^-1
8.643155583×10^0,8.018680215×10^-1,2.647024632×10^0,-9.595609307×10^-1
8.653104583×10^0,4.714901447×10^-1,3.227657557×10^0,-9.305735230×10^-1
8.663054583×10^0,6.572802663×10^-1,2.027719975×10^0,-7.058549523×10^-1
8.673004583×10^0,-2.390009016×10^-1,-4.881447256×10^-1,7.530380785×10^-2
8.682954583×10^0,-1.757111430×10^0,-2.391649723×10^0,6.116921306×10^-1
8.692904583×10^0,-2.331652164×10^0,-3.136640072×10^0,-3.930280507×10^-1
8.702853583×10^0,-1.675087929×10^0,-2.417842150×10^0,-4.862381518×10^-1
8.712803583×10^0,-5.885473490×10^-1,-6.465340853×10^-1,9.495981783×10^-2
8.722753583×10^0,1.763854176×10^-1,1.060589790×10^0,5.052964687×10^-1
8.732703583×10^0,4.182659388×10^-1,2.420654297×10^0,6.611121297×10^-1
8.742652583×10^0,2.343818545×10^-1,3.331001759×10^0,6.979247928×10^-1
8.752602583×10^0,-1.634106338×10^-1,3.538313627×10^0,7.973605394×10^-1
8.762552583×10^0,-5.059176683×10^-1,3.148814917×10^0,8.756691813×10^-1
8.772502583×10^0,-7.185667157×10^-1,2.413695574×10^0,8.325044513×10^-1
8.782452583×10^0,-1.003386021×10^0,1.323865533×10^0,6.972973943×10^-1
8.792401583×10^0,-1.289513111×10^0,2.509334981×10^-1,5.002444386×10^-1
8.802351583×10^0,-1.400904059×10^0,-4.601366520×10^-1,3.180378973×10^-1
8.812301583×10^0,-1.355809450×10^0,-7.221595049×10^-1,2.096533328×10^-1
8.822251583×10^0,-1.225537181×10^0,-6.747853756×10^-1,1.951167285×10^-1
8.832200583×10^0,-1.026082516×10^0,-4.828023314×10^-1,2.326878756×10^-1
8.842150583×10^0,-7.543990016×10^-1,-3.148218393×10^-1,3.135776520×10^-1
8.852100583×10^0,-5.145080686×10^-1,-1.081930250×10^-1,3.555804789×10^-1
8.862050583×10^0,-3.608181179×10^-1,7.646071166×10^-2,3.177758455×10^-1
8.871999583×10^0,-2.215841711×10^-1,-2.538802475×10^-2,2.459802330×10^-1
8.881949583×10^0,-5.492487550×10^-2,-2.784881890×10^-1,2.060554624×10^-1
8.891899583×10^0,1.472778618×10^-1,-4.717983305×10^-1,2.087471187×10^-1
8.901849583×10^0,3.515098095×10^-1,-4.924639165×10^-1,2.148260474×10^-1
8.911798583×10^0,5.130388737×10^-1,-3.546998203×10^-1,2.026460916×10^-1
8.921748583×10^0,6.123511195×10^-1,-1.251736879×10^-1,1.678452343×10^-1
8.931698583×10^0,6.508581638×10^-1,1.332026273×10^-1,1.126189828×10^-1
8.941648583×10^0,6.461702585×10^-1,3.544809520×10^-1,4.432088509×10^-2
8.951597583×10^0,6.157304049×10^-1,4.852032363×10^-1,-3.074941598×10^-2
8.961547583×10^0,5.592298508×10^-1,4.801131487×10^-1,-1.115380079×10^-1
8.971497583×10^0,5.021615624×10^-1,3.183494508×10^-1,-1.909848452×10^-1
8.981447583×10^0,4.533487558×10^-1,-1.443460863×10^-2,-2.722370923×10^-1
8.991396583×10^0,3.861393034×10^-1,-4.677475095×10^-1,-3.600748181×10^-1
9.001346583×10^0,3.097188473×10^-1,-9.074609876×10^-1,-4.549510181×10^-1
9.011296583×10^0,2.408604771×10^-1,-1.234763265×10^0,-5.358669162×10^-1
9.021246583×10^0,1.829883903×10^-1,-1.428438187×10^0,-6.068622470×10^-1
9.031195583×10^0,1.658771038×10^-1,-1.485564232×10^0,-6.558907628×10^-1
9.041145583×10^0,2.238559723×10^-1,-1.379656672×10^0,-6.527418494×10^-1
9.051095583×10^0,3.936155736×10^-1,-1.130862474×10^0,-5.469413996×10^-1
9.061045583×10^0,7.310807109×10^-1,-8.181887269×10^-1,-4.975471795×10^-1
9.070995583×10^0,1.230303764×10^0,-4.375792444×10^-1,-5.910419226×10^-1
9.080944583×10^0,2.012557745×10^0,3.824357390×10^-1,-7.240612507×10^-1
9.090894583×10^0,1.718690634×10^0,2.334346056×10^0,-8.418349624×10^-1
9.100844583×10^0,9.415248632×10^-1,3.332875490×10^0,-1.072992325×10^0
9.110794583×10^0,4.403633773×10^-1,3.971714020×10^0,-1.237106681×10^0
9.120743583×10^0,3.519720137×10^-1,3.091889143×10^0,-8.273831010×10^-1
9.130693583×10^0,-5.399390459×10^-1,-2.675200701×10^-1,1.812236160×10^-1
